[00:00:00.302 --> 00:00:01.563]  You've got it.
[01:16:15.946 --> 01:16:20.829]  Total government control of electricity in the name of smart grid technology is coming.
[01:16:20.829 --> 01:16:21.649]  Number three.
[01:16:21.649 --> 01:16:25.231]  In some areas of the country, the power grid is dangerously overloaded.
[01:16:25.231 --> 01:16:28.933]  And now, new socialist legislation is only compounding the problem.
[01:16:29.133 --> 01:16:29.934]  Number 4.
[01:16:29.934 --> 01:16:32.697]  Dangerous weather is always a threat to local grids.
[01:16:32.697 --> 01:16:36.381]  Every year, thousands of families lose their power from weather-related outages.
[01:16:36.381 --> 01:16:37.161]  Number 5.
[01:16:37.161 --> 01:16:41.306]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:16:41.306 --> 01:16:46.071]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:16:46.351 --> 01:16:50.534]  You can get more information at www.mysolarbackup.com.
[01:16:50.534 --> 01:16:52.316]  That's mysolarbackup.com.
[01:16:52.316 --> 01:16:54.557]  Remember, the government doesn't own the sun.
[01:16:54.557 --> 01:16:57.179]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:16:57.179 --> 01:17:07.507]  When you're out on the road, the last place you want to be is on the road.
[01:17:07.507 --> 01:17:12.651]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:17:12.651 --> 01:17:14.332]  There's a place down in Tennessee
[01:17:16.707 --> 01:17:27.568]  Well, they make blue diamond gusset jeans They sew pride in every stitch Guarantee you'll love the way they fit
[01:17:39.524 --> 01:17:41.665]  We turn jeans inside out.
[01:17:41.665 --> 01:17:43.446]  Diamond Gusset Jeans.
[01:17:43.446 --> 01:17:46.327]  Made in the USA with unparalleled quality.
[01:17:46.327 --> 01:17:50.568]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[01:17:50.568 --> 01:17:52.949]  So you can ride all day with confidence.
[01:17:52.949 --> 01:17:55.650]  Order yours at gusset.com.
[01:17:55.650 --> 01:17:57.250]  Diamond Gusset Jeans.
[01:17:57.250 --> 01:17:58.030]  Got it.
[01:17:58.030 --> 01:17:58.891]  Others don't.
[01:18:00.356 --> 01:18:04.378]  You may be arrested, and you're subject to other police action.
[01:18:04.378 --> 01:18:05.638]  Tyranny is here.
[01:18:05.638 --> 01:18:09.380]  The grim future foretold in 1984 has become reality.
[01:18:09.380 --> 01:18:11.801]  It really says that the state is God.
[01:18:11.801 --> 01:18:17.664]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:18:17.664 --> 01:18:23.907]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:18:24.327 --> 01:18:30.269]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:18:30.269 --> 01:18:34.490]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:18:34.490 --> 01:18:38.771]  Prepare to enter the secretive world of emergency dictatorship.
[01:18:38.771 --> 01:18:44.713]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[01:18:44.713 --> 01:18:48.274]  It's only the beginning of the New World Order's hellish plan.
[01:18:48.274 --> 01:18:50.255]  The police state isn't coming.
[01:18:50.255 --> 01:18:50.675]  It's here.
[01:18:51.356 --> 01:18:58.192]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[01:19:00.430 --> 01:19:03.752]  Congratulations to our friends at eFoodsDirect.com.
[01:19:03.752 --> 01:19:08.354]  In August, they celebrate 30 years in the long-term storable food business.
[01:19:08.354 --> 01:19:17.058]  To celebrate, eFoodsDirect.com is offering the lowest price ever on their one-year Freedom Food Supply, even less than the price in 1981.
[01:19:17.058 --> 01:19:24.681]  For a limited time, you get 30% off a one-year Freedom Supply, which provides three hearty meals per day for one adult.
[01:19:24.861 --> 01:19:32.246]  The Freedom Supply includes a large variety of fruits and vegetables, dairy, legumes, grains, sprouting seeds and more.
[01:19:32.246 --> 01:19:35.488]  Plus you get a generous supply of their quick fix meals.
[01:19:35.488 --> 01:19:40.072]  This is the most complete, extensive and affordable unit they have ever offered.
[01:19:40.072 --> 01:19:48.417]  Call 800-409-5633 or go to efoodsdirect.com forward slash alex and get 30% off a one year food supply.
[01:19:48.417 --> 01:19:50.819]  If you have ever considered getting a supply, now is
[01:19:50.959 --> 01:19:51.559]  Is the time.
[01:19:51.559 --> 01:19:53.880]  Call 800-409-5633.
[01:19:53.880 --> 01:20:01.522]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:20:01.522 --> 01:20:03.063]  Coast to Coast.
[01:20:03.063 --> 01:20:05.124]  Direct from Austin.
[01:20:05.124 --> 01:20:08.325]  You're listening to the Alex Jones Broadcasting Network.
[01:20:15.032 --> 01:20:26.741]  Now today, we're going to be braising a chicken and stuffing it with cheese and bacon and cooking it for two hours in the oven.
[01:20:26.741 --> 01:20:32.826]  And after that, we'll talk about how great President Obama is.
[01:20:32.826 --> 01:20:35.528]  Who was that lady on PBS for years who talked like that?
[01:20:35.528 --> 01:20:37.649]  Remember when I was growing up?
[01:20:37.649 --> 01:20:39.351]  Julia Childs, yeah.
[01:20:39.351 --> 01:20:40.792]  I can talk like Julia Childs.
[01:20:43.208 --> 01:20:44.749]  I got stacks of news here.
[01:20:44.749 --> 01:20:46.270]  We're in federal court.
[01:20:46.270 --> 01:20:53.913]  It's coming out that the ATF, FBI, and DEA are knowingly shipping guns to Mexican drug gangs and gangs in the U.S.
[01:20:53.913 --> 01:20:55.814]  to knock out their competition.
[01:20:55.814 --> 01:21:05.098]  That the federal government has been caught again shipping, in the last five years, tons of cocaine in through one cartel and no one gets in trouble.
[01:21:05.098 --> 01:21:06.858]  And then meanwhile we're worried about how I talk.
[01:21:09.794 --> 01:21:10.815]  Oh, okay.
[01:21:10.815 --> 01:21:13.096]  Let's get back into the credit rating situation.
[01:21:13.096 --> 01:21:14.357]  Let's go to a bunch of your calls.
[01:21:14.357 --> 01:21:15.738]  I'm trying here.
[01:21:15.738 --> 01:21:19.841]  Ryan in Tennessee, then Salvatore and others.
[01:21:19.841 --> 01:21:20.802]  Ryan, you're on the air.
[01:21:20.802 --> 01:21:21.142]  Welcome.
[01:21:22.032 --> 01:21:25.014]  Hey Alex, thank you for all that you do.
[01:21:25.014 --> 01:21:31.839]  I'm thankful that I heard about you through conspiracy theory.
[01:21:31.839 --> 01:21:35.721]  My family's now awake and I don't want to get off point.
[01:21:35.721 --> 01:21:41.045]  I want to say everything that you said about corporations running our country now.
[01:21:41.045 --> 01:21:48.130]  I recently had a new truck that at 65 miles an hour, it shifted into first gear.
[01:21:48.988 --> 01:21:49.729]  And there he is!
[01:22:08.029 --> 01:22:09.089]  They're emboldened.
[01:22:09.089 --> 01:22:17.411]  That's what the New World Order is, a global private government where they control the governments and take our wealth away through socialism.
[01:22:17.411 --> 01:22:18.751]  But then they're offshore.
[01:22:18.751 --> 01:22:21.871]  It's fascism sitting on top of socialism.
[01:22:21.871 --> 01:22:25.592]  And that's what the social engineers don't teach in schools.
[01:22:25.592 --> 01:22:30.313]  But when you get into real government policy books, they admit that's the global system.
[01:22:30.313 --> 01:22:31.213]  But they don't teach that.
[01:22:31.213 --> 01:22:34.854]  They say you can have right-wing fascism or left-wing communism.
[01:22:34.854 --> 01:22:37.174]  Those are your choices when the two go together.
[01:22:38.717 --> 01:22:42.680]  Well, and like I said, you've been right on with everything.
[01:22:42.680 --> 01:22:51.046]  My 70-year-old parents listen to you, and it's because of listening to you that my entire family got out of the stock market less than a month ago.
[01:22:51.046 --> 01:22:56.170]  And had we not have, I believe that we would have lost everything.
[01:22:57.199 --> 01:23:12.351]  Well, sir, again, I don't really give advice on the stock market per se, but we have been saying that the collapse would become more evident, and that as soon as they did the debt increase, that they would start imploding things, because it wasn't really a debt increase.
[01:23:12.351 --> 01:23:19.877]  It was a change in law to allow the insiders at the Super Congress to completely and totally
[01:23:20.973 --> 01:23:23.315]  Take over the Congress.
[01:23:23.315 --> 01:23:25.277]  I mean, folks, think about it.
[01:23:25.277 --> 01:23:30.281]  A super Congress originates the laws now on taxes and spending.
[01:23:30.281 --> 01:23:31.803]  I mean, that is incredible.
[01:23:31.803 --> 01:23:35.226]  Bills don't come out of the lower house now.
[01:23:35.226 --> 01:23:38.268]  The spending bills are supposed to come from individual House members.
[01:23:38.268 --> 01:23:43.393]  And if the House doesn't vote the way they want, then it just goes through anyways.
[01:23:43.393 --> 01:23:45.475]  I mean, this is mind blowing.
[01:23:45.475 --> 01:23:46.556]  And this is what's incredible.
[01:23:47.156 --> 01:23:48.617]  They're just getting started.
[01:23:48.617 --> 01:23:58.181]  If you think it's crazy that Obama launched a war, and Congress said, we've got to give you authority, and he said, fly a kite, imagine what's coming next, Ryan.
[01:23:58.181 --> 01:24:00.582]  Well, and that was my whole point.
[01:24:00.582 --> 01:24:07.906]  Listening to you, no, you weren't giving advice, but everything you said, you could see the writing on the wall.
[01:24:07.906 --> 01:24:16.350]  You would say it within a week later, it was happening, whether the market, in the news, and I absolutely believe that
[01:24:16.670 --> 01:24:19.573]  And that's what's frustrating, Ryan, is that I'm not that smart.
[01:24:19.573 --> 01:24:21.435]  This is a globalist program.
[01:24:21.435 --> 01:24:22.837]  They admit what they're doing.
[01:24:22.837 --> 01:24:29.443]  All I'm doing is saying, uh, hey, next, uh, you know, they're going to do this because that's their program.
[01:24:29.443 --> 01:24:30.885]  I appreciate your call.
[01:24:30.885 --> 01:24:32.867]  Salvatore in California, you're on the air.
[01:24:32.867 --> 01:24:33.468]  Thanks for holding.
[01:24:34.261 --> 01:24:35.022]  Alex, ditto.
[01:24:35.022 --> 01:24:36.323]  Thank you very much.
[01:24:36.323 --> 01:24:37.023]  Thank you.
[01:24:37.023 --> 01:24:40.786]  By the way, I will listen to you no matter what you sound like.
[01:24:40.786 --> 01:24:41.867]  Well, is it true?
[01:24:41.867 --> 01:24:44.429]  Do I sound like a demonic chimpanzee?
[01:24:44.429 --> 01:24:50.694]  You know, when I was younger, I was an activist and I had to do a lot of yelling and screaming and my voice suffered for it as well.
[01:24:50.694 --> 01:24:52.976]  So I completely understand.
[01:24:52.976 --> 01:24:55.978]  And no, I don't think you sound like a demonic monkey.
[01:24:58.064 --> 01:24:58.724]  Okay, go ahead.
[01:24:58.724 --> 01:25:00.064]  What's on your mind today, sir?
[01:25:00.064 --> 01:25:01.305]  Well, a couple things.
[01:25:01.305 --> 01:25:12.787]  I'm going to try not to be too long-winded like you, but I wanted to sum up a few of the things that have been going on in our world with what happened at the Rossum Foods here in L.A.
[01:25:12.787 --> 01:25:14.827]  recently.
[01:25:14.827 --> 01:25:20.489]  The gentleman, the schizophrenic homeless person that was beaten up and killed by police officers in Fullerton.
[01:25:20.489 --> 01:25:24.389]  What happened to the Amish people in Pennsylvania.
[01:25:24.389 --> 01:25:26.830]  The lady in Michigan with her tomato garden.
[01:25:29.235 --> 01:25:35.736]  There just seems to be this bum rush to take our rights away from us.
[01:25:35.736 --> 01:25:40.158]  It's like they've just decided, this is it, this is our time, let's go for it.
[01:25:40.158 --> 01:25:41.998]  You know why, you know why, don't you?
[01:25:41.998 --> 01:25:42.498]  Tell me.
[01:25:42.498 --> 01:25:47.880]  Because the foreign banks have standardized the way the cities work, the states.
[01:25:47.880 --> 01:25:50.521]  They've bought off almost all the major leaders.
[01:25:50.521 --> 01:25:53.242]  Most of the leaders are just social climbers who just do what they're told.
[01:25:53.242 --> 01:25:55.422]  They're not even aware of what's going on.
[01:25:55.422 --> 01:25:56.943]  People are kind of on an autopilot.
[01:25:57.643 --> 01:26:07.527]  And the social engineers, the globalists, know that they have committed such incredible crimes that the American people, and other nations as well, are going to try to take their countries back.
[01:26:07.527 --> 01:26:13.069]  That's why tyrants put tyrannies in, is so they can get away with robbing you.
[01:26:13.069 --> 01:26:23.033]  That's why when a bank robber comes in, they say, put your hands up, and they tie up the bank president and the guard, because they're about to do something really bad.
[01:26:23.673 --> 01:26:27.014]  That's why the Nazis put a police state in before they did what they did.
[01:26:27.014 --> 01:26:33.836]  And so that's why they are bum-rushing to let the public know you're slaves.
[01:26:33.836 --> 01:26:36.216]  TSA is going to stick their hands down your pants.
[01:26:36.216 --> 01:26:37.237]  We're going to radiate you.
[01:26:37.237 --> 01:26:39.137]  We're going to steal your pension funds.
[01:26:39.137 --> 01:26:41.198]  You know, we're going to do this to you.
[01:26:41.198 --> 01:26:42.918]  They're letting us know.
[01:26:42.918 --> 01:26:43.858]  They're letting us know.
[01:26:43.858 --> 01:26:50.460]  They're trying to absolutely break our will right now because they know they've brought us in to a controlled depression.
[01:26:50.834 --> 01:26:52.596]  And that brings me to my next point.
[01:26:52.596 --> 01:27:03.267]  Another fellow Texan of yours who is no longer with us named Bill Hicks said that the real threat to the establishment in this country is us.
[01:27:03.267 --> 01:27:08.672]  And that's why shows like Cops runs 24-7 on our television.
[01:27:08.672 --> 01:27:11.475]  It's to remind us that state power will always win.
[01:27:12.789 --> 01:27:20.093]  And they only show you disheveled, trashy people to then give the image that the cops are always good, the public is scum.
[01:27:20.093 --> 01:27:20.713]  Exactly.
[01:27:20.713 --> 01:27:27.256]  And now I spent a lot of years in my young ambitious days in the political arena.
[01:27:27.256 --> 01:27:30.278]  Eventually I did become a political operative.
[01:27:30.278 --> 01:27:33.639]  I worked for large multinational corporations.
[01:27:33.639 --> 01:27:39.322]  And then after my father died, the veil was ripped off and I saw exactly what kind of people I was working with.
[01:27:40.114 --> 01:27:44.178]  And decided, that's it, I'm going to the other side.
[01:27:44.178 --> 01:27:47.481]  I eventually became a newspaper publisher.
[01:27:47.481 --> 01:27:49.443]  I published my own newspaper.
[01:27:49.443 --> 01:28:02.755]  And for, by the way, for your listeners out there, for anybody, including you, Alex, or anybody else out there in this country that decides to stand up and tell the truth, there is inherent danger.
[01:28:03.473 --> 01:28:13.419]  It's not just that they will try to discredit you and attack you publicly, but they will go after your family, they will go after your business, they will go after your economics.
[01:28:13.419 --> 01:28:19.443]  Well, Salvatore, I appreciate your call, and that may have happened to you because you're running a newspaper and that does scare them.
[01:28:19.443 --> 01:28:27.668]  Yes, out of the gates when I started 16 and a half years ago, a lot of harassment happened, and I told the system I love it.
[01:28:28.790 --> 01:28:32.651]  I said, if this is what you want to do, bring it on, I'm committed.
[01:28:32.651 --> 01:28:37.713]  And that's why you gotta go, like in sports, you gotta go 110% or you're gonna get injured.
[01:28:37.713 --> 01:28:41.194]  But when you go 110%, you don't get as injured as much.
[01:28:41.194 --> 01:28:47.697]  And, but they don't really do much to me now other than demonize me in the national media, because they know I'm committed and I'm not turning back.
[01:28:47.697 --> 01:28:49.117]  And there's another issue here.
[01:28:49.117 --> 01:28:52.318]  If we all start standing up, they can't stop us all.
[01:28:52.318 --> 01:28:53.499]  Okay, the system's scared.
[01:28:54.179 --> 01:28:58.361]  I mean, they've had to come out and admit the government grows the opium in Afghanistan now.
[01:28:58.361 --> 01:29:00.802]  Poor call's coming up.
[01:29:00.802 --> 01:29:01.963]  A very wealthy U.S.
[01:29:01.963 --> 01:29:08.886]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[01:29:08.886 --> 01:29:11.448]  He says it will change everything about our lives.
[01:29:11.448 --> 01:29:16.830]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:29:16.830 --> 01:29:19.872]  Now this man has made some outrageous predictions over the years.
[01:29:19.872 --> 01:29:21.933]  The crazy part is, he's usually right.
[01:29:22.173 --> 01:29:28.436]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:29:28.436 --> 01:29:31.818]  In fact, Barron's called his work a dire prophecy.
[01:29:31.818 --> 01:29:37.601]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[01:29:37.601 --> 01:29:39.241]  And it's a real eye-opener.
[01:29:39.241 --> 01:29:40.522]  I can't stress this enough.
[01:29:40.522 --> 01:29:43.203]  You should at least watch this free video online today.
[01:29:43.203 --> 01:29:44.624]  He explains everything you need to know.
[01:29:44.884 --> 01:29:47.426]  Including simple steps you can take to protect yourself.
[01:29:47.426 --> 01:29:52.049]  You can find the video at www.EndOfAmerica3.com.
[01:29:52.049 --> 01:29:54.631]  That's End of America, the number 3.com.
[01:29:54.631 --> 01:29:58.494]  Watch the free video at www.EndOfAmerica3.com.
[01:29:58.494 --> 01:29:59.474]  That's EndOfAmerica3.com.
[01:30:01.829 --> 01:30:06.532]  Alex Jones here with vital information concerning our nation's fragile food supply.
[01:30:06.532 --> 01:30:12.956]  Folks, there are some truly dangerous trends forming, and I think it's important for my listeners to do three things right away.
[01:30:12.956 --> 01:30:15.238]  Number one, study the past.
[01:30:15.238 --> 01:30:17.639]  History really does repeat itself.
[01:30:17.639 --> 01:30:21.362]  Number two, learn to spot the dangerous food shortage trends.
[01:30:22.478 --> 01:30:25.580]  Number three, take decisive action.
[01:30:25.580 --> 01:30:29.423]  A perfect storm is brewing, or a global food crisis.
[01:30:29.423 --> 01:30:38.469]  That's why I'm telling everyone to read the new book, Rising Prices, Empty Shelves, warning signs that trigger the deadliest famines in history.
[01:30:38.469 --> 01:30:41.891]  Don't get caught unprepared when the crisis hits.
[01:30:41.891 --> 01:30:45.514]  This book is only available at risingpricesemptyshelves.com.
[01:30:46.354 --> 01:30:51.298]  You'll also get a free copy of Supermarket Survival, How to Cut Your Grocery Bills in Half.
[01:30:51.298 --> 01:30:55.902]  Again, that website is risingpricesemptyshelves.com.
[01:30:55.902 --> 01:30:58.605]  That's risingpricesemptyshelves.com.
[01:31:01.403 --> 01:31:05.404]  Hundreds of nations have fallen to tyranny in the last century alone.
[01:31:05.404 --> 01:31:08.645]  This is our last chance to not relive history.
[01:31:08.645 --> 01:31:14.206]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:31:14.206 --> 01:31:19.827]  Tremendous influence on our President and Congress, and they really are calling the shots.
[01:31:19.827 --> 01:31:22.068]  I think it's incumbent upon all of us
[01:31:22.608 --> 01:31:22.888]  Tim Geithner?
[01:31:22.888 --> 01:31:23.068]  Bernanke?
[01:31:23.068 --> 01:31:23.449]  They're arsonists!
[01:31:23.449 --> 01:31:24.149]  They're asking for more matches!
[01:31:24.149 --> 01:31:25.830]  And the Congress is saying, who do we make the check out to?
[01:31:41.519 --> 01:31:48.808]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the republic.
[01:31:48.808 --> 01:31:57.919]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[01:32:01.854 --> 01:32:05.815]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:32:05.815 --> 01:32:14.677]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:32:14.677 --> 01:32:19.298]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:32:19.298 --> 01:32:30.120]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:32:30.760 --> 01:32:40.269]  With continued legislation threatening the sale of nano silver products, you can now produce pure and endless loyal silver with the Silver Lungs Generator.
[01:32:40.269 --> 01:32:45.714]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:32:45.714 --> 01:32:53.200]  Go to www.SilverLungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:32:53.200 --> 01:32:55.622]  That's www.SilverLungs.com.
[01:33:01.690 --> 01:33:05.295]  Coast to coast, direct from Austin.
[01:33:05.295 --> 01:33:08.479]  You're listening to the Alex Jones Broadcasting Network.
[01:33:19.324 --> 01:33:20.486]  Everybody knows!
[01:33:34.464 --> 01:33:36.665]  The good guys lost.
[01:33:36.665 --> 01:33:39.245]  Well, how do the good guys get back on top again?
[01:33:39.245 --> 01:33:45.747]  Well, we stop being naive, and we stop being passive, and we stop just accepting the government lies and is corrupt.
[01:33:45.747 --> 01:33:50.028]  Our country hasn't been perfect, but it's been the greatest experiment in human history.
[01:33:50.028 --> 01:33:54.689]  Produce more wealth, more liberty, more patents, more freedom, more exploration.
[01:33:55.589 --> 01:34:18.574]  That any other nation hands down, countries that had much more, you know, much more resources than we've had, but a lot less prosperity, because they had a history of just letting tyrants rule over them, and a corrupt class system where the upper class, the ruling class, tries to keep the lower class from ever entering the middle class.
[01:34:18.574 --> 01:34:19.514]  This is the system.
[01:34:20.826 --> 01:34:23.967]  And incredible corruption is growing.
[01:34:23.967 --> 01:34:28.848]  It's racing through the body like a metastasizing cancer right now.
[01:34:28.848 --> 01:34:37.670]  The Founding Fathers were obsessed with keeping corruption under control, with jealously guarding liberty and freedom.
[01:34:37.670 --> 01:34:48.713]  But now they've tried to sell the idea in the mainline dinosaur media that not trusting government, that caring about your rights is kooky or terroristic or evil.
[01:34:49.673 --> 01:34:53.517]  They tell police that if you talk about the Constitution, you're probably a killer.
[01:34:53.517 --> 01:34:54.658]  You want to murder police.
[01:34:54.658 --> 01:35:02.226]  That's in the training manuals that we've been sent by police and published for the public to see.
[01:35:02.226 --> 01:35:05.309]  This is a dangerous situation that we're in.
[01:35:06.864 --> 01:35:14.874]  And it's not going to get any better until we start standing up and saying no, and really recognizing how corrupt the system is.
[01:35:14.874 --> 01:35:26.367]  Now, the alternative media has exposed government gun running, drug running, child kidnapping, all these horrible things, but now the system just goes, okay, we're doing it, and just reports it in a bland way.
[01:35:27.429 --> 01:35:38.974]  So we've had victories, but at a certain point they almost become defeats because it just sits there like an elephant in the room that's doing bad things in the room, leaving all sorts of horrible things.
[01:35:38.974 --> 01:35:42.635]  You step in and the elephant says, I don't care if you see me here.
[01:35:42.635 --> 01:35:45.517]  You know, for a while the elephant was there and we finally started to see it.
[01:35:45.517 --> 01:35:47.277]  And now the elephant says, well, I'm not leaving.
[01:35:47.277 --> 01:35:48.298]  I'm a big giant elephant.
[01:35:50.407 --> 01:35:55.930]  All right, listen, I want to go to Tariq, Roland, Scott, George, Dana, Vincent, and others.
[01:35:55.930 --> 01:36:00.153]  In fact, let's go to Hawaii first, but let's go quick because I want to hear from everybody.
[01:36:00.153 --> 01:36:07.357]  Does anybody care about the debt limit being raised and giving a super Congress power, a new form of government?
[01:36:07.357 --> 01:36:12.820]  Does anybody care about the AAA rating being lost?
[01:36:12.820 --> 01:36:15.442]  And now S&P and others saying we'll probably lose more of our ratings?
[01:36:16.519 --> 01:36:23.101]  I mean, to the bankers that engineered the whole fraud, and now the White House is demonizing the Tea Party?
[01:36:23.101 --> 01:36:30.684]  The Tea Party isn't perfect, but it's against the Federal Reserve, against the globalists, wants to cut spending, cut down the size of the federal government.
[01:36:30.684 --> 01:36:33.465]  It is the best mainline answer out there.
[01:36:33.465 --> 01:36:35.906]  So it's being blamed.
[01:36:35.906 --> 01:36:41.988]  That'd be like Hitler being the presiding judge at the Nuremberg Trials after World War II and calling in
[01:36:44.983 --> 01:36:49.845]  Calling in General Eisenhower and blaming him for running the death camps.
[01:36:49.845 --> 01:36:52.886]  I mean, that's how rich this is.
[01:36:52.886 --> 01:36:54.087]  How ridiculous.
[01:36:54.087 --> 01:37:02.251]  But, hey, they know the public's maybe awake and doesn't trust government anymore, or media, but they still don't have the details.
[01:37:02.251 --> 01:37:04.151]  I saw the comments coming in the last few days.
[01:37:04.151 --> 01:37:05.872]  I'm glad you got what you wanted.
[01:37:05.872 --> 01:37:07.713]  We lost our rating thanks to you.
[01:37:07.713 --> 01:37:10.954]  People like you, Alex.
[01:37:10.954 --> 01:37:11.675]  Really?
[01:37:11.675 --> 01:37:12.015]  Really?
[01:37:13.140 --> 01:37:15.481]  Really, it's not because tens of trillions to foreign banks.
[01:37:15.481 --> 01:37:18.042]  It's not because of all the government spending.
[01:37:18.042 --> 01:37:20.923]  It's not because the private fellow deserves it, says it's above the law.
[01:37:20.923 --> 01:37:22.804]  It's my fault now?
[01:37:22.804 --> 01:37:24.705]  You gotta love it.
[01:37:24.705 --> 01:37:25.585]  Here are the headlines.
[01:37:25.585 --> 01:37:32.628]  World leaders race to head off fresh market turmoil ahead of stock markets opening worldwide in the next few hours.
[01:37:34.059 --> 01:37:34.499]  U.S.
[01:37:34.499 --> 01:37:36.321]  downgrade sounds alarm bell.
[01:37:36.321 --> 01:37:38.042]  AFP.
[01:37:38.042 --> 01:37:40.324]  Dollar to be discarded by world.
[01:37:40.324 --> 01:37:43.847]  China rating agency says CNBC.
[01:37:43.847 --> 01:37:46.309]  Tel Aviv stocks fall 7% on U.S.
[01:37:46.309 --> 01:37:47.550]  debt.
[01:37:47.550 --> 01:37:51.093]  White House advisor blames Tea Party for downgrade.
[01:37:51.093 --> 01:37:52.094]  See, here's the issue.
[01:37:52.094 --> 01:37:55.837]  We've been signed on to the mega banks who run the rating agencies publicly.
[01:37:56.752 --> 01:38:00.876]  Who themselves are completely unsolvent, but they're too big to fail.
[01:38:00.876 --> 01:38:04.440]  So see, we're signed on to their debt, so now we're going to fail.
[01:38:04.440 --> 01:38:09.085]  And then they stand up there lecturing us.
[01:38:09.085 --> 01:38:12.208]  I mean, this is so brazen.
[01:38:12.208 --> 01:38:14.270]  This is so ridiculous.
[01:38:15.117 --> 01:38:19.502]  That it may... White House advisor blames Tea Party for downgrade.
[01:38:19.502 --> 01:38:21.905]  A top White House advisor is blaming the downgrade of U.S.
[01:38:21.905 --> 01:38:27.052]  credit rating on Tea Party Republicans who they say were unwilling to compromise on how to reduce the federal debt.
[01:38:27.052 --> 01:38:28.253]  What are you talking about?
[01:38:28.253 --> 01:38:33.119]  The Republicans led the charge to hand over power to the super Congress and Obama.
[01:38:33.786 --> 01:38:35.587]  You got whatever you wanted!
[01:38:35.587 --> 01:38:38.228]  None of the cuts even start until next year and they're paltry!
[01:38:38.228 --> 01:38:40.489]  Government increases its growth!
[01:38:40.489 --> 01:38:42.730]  It's impossible to pay for!
[01:38:42.730 --> 01:38:46.632]  They've set us on a collision course, along with Obama, and then you say this?
[01:38:46.632 --> 01:38:46.952]  No.
[01:38:46.952 --> 01:38:49.813]  This happened because now the bankers have got us where they want us.
[01:38:49.813 --> 01:38:54.875]  Because the Super Congress controls all spending now, and is going to give them whatever they want.
[01:38:54.875 --> 01:38:56.976]  They've got their people in control now.
[01:38:56.976 --> 01:39:00.718]  The House and Senate voted its rights away treasonously!
[01:39:00.718 --> 01:39:02.379]  When I use the word treason, I mean it!
[01:39:04.386 --> 01:39:08.469]  White House advisor blames Tea Party for downgrade of top White House advisors, blaming the downgrade on U.S.
[01:39:08.469 --> 01:39:10.470]  credit rating on Tea Party Republicans.
[01:39:10.470 --> 01:39:23.300]  The advisor to President Obama, David Axelrod, I mean, that guy looks like a demonic rat, tells CBS Face the Nation on Sunday that the decision by the Standard & Poor's credit agency to downgrade the U.S.
[01:39:23.300 --> 01:39:31.486]  from AAA to AA plus for the first time was strong influenced by weeks of standoff between Democrats and Republicans over the debt.
[01:39:31.986 --> 01:39:35.669]  Axelrod calls the action, in his words, a Tea Party downgrade.
[01:39:35.669 --> 01:39:37.670]  Unbelievable!
[01:39:37.670 --> 01:39:40.973]  The banks have been positioning us into this downgrade.
[01:39:40.973 --> 01:39:46.357]  And you mark my words, it's going to get worse and worse and worse and worse by design.
[01:39:46.357 --> 01:39:48.018]  These are parasites.
[01:39:48.018 --> 01:39:52.021]  They're the ones that created the derivatives and sold them to everybody's pension funds.
[01:39:52.021 --> 01:39:56.605]  They're the ones grandstanding as the saviors.
[01:39:56.605 --> 01:39:56.665]  Ah!
[01:39:59.130 --> 01:40:08.214]  It'd be like if you came home and there was a guy with a black mask on coming out with your jewelry and your computer and the cops show up and the guy goes, hey, you know, Alex Jones is the criminal.
[01:40:08.214 --> 01:40:11.975]  And the cops put me in handcuffs even though I've got my driver's license and clearly live there.
