[00:00.000 --> 00:20.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:36:05.000 --> 01:36:16.000]  And I just, I've psychoanalyzed myself. I am raging at men who are not being men because, man, I don't want to see us have a nuclear war.
[01:36:16.000 --> 01:36:20.000]  I don't want to see a great depression. I don't want to see things unravel.
[01:36:20.000 --> 01:36:29.000]  And let me tell you, it is unraveling and our political class are the ones accelerating that. And there are good people in government corporations and private institutions.
[01:36:29.000 --> 01:36:37.000]  They're trying to stop it. But I tell you, just, just, I look at the whole continuum of it and it's going in a very frightening direction.
[01:36:37.000 --> 01:36:47.000]  I know Pachynic's an optimist and, you know, always can give us the incredible inside baseball on what the thinking is of groups that don't want to destroy the country in the world.
[01:36:47.000 --> 01:36:55.000]  But just at a gut level absorbing it all, I've never been more angry. I'll just be in its controlled anger.
[01:36:55.000 --> 01:37:04.000]  It's controlled anger, but I am just sick dealing with it. And I'm going to get his view on that here in a moment and then speak of the devil.
[01:37:04.000 --> 01:37:12.000]  We have a clip shot two weeks ago by Tim Kennedy that wasn't going to be released till tomorrow talking about political correctness will kill you.
[01:37:12.000 --> 01:37:14.000]  So that's coming up in the next hour. We're going to premiere that here.
[01:37:14.000 --> 01:37:21.000]  Tim Kennedy is working with Info Wars now and a lot of other great folks to be working with Info Wars, you know, taking the globalist on.
[01:37:21.000 --> 01:37:26.000]  But we're going to go back to Dr. Pachynic in a moment. I didn't plug anything in the first hour, which is crazy and I skipped two ads.
[01:37:26.000 --> 01:37:29.000]  I got to stop doing that. We need you to buy the products and support this operation.
[01:37:29.000 --> 01:37:38.000]  We have the best products out there, whether it's nutraceuticals, non GMO seeds, Hillary for prison shirts, books, films, you name it, InfoWarsStore.com.
[01:37:38.000 --> 01:37:48.000]  Restorable food. We have 20% off today on the Pro Pure family of water filters, including their incredible four stage shower filter.
[01:37:48.000 --> 01:37:55.000]  You absorb so much crap out of the water, the glyphosates, the fluoride, the chlorine, the bromine, just all these chemicals.
[01:37:55.000 --> 01:38:01.000]  We have 20% off for a limited time on all Lexapure water filters at InfoWarsStore.com.
[01:38:01.000 --> 01:38:10.000]  You get free shipping on orders $50 or more. You can also get 10% off on anything you get auto-ship, like the vitamins and minerals and other supplements.
[01:38:10.000 --> 01:38:15.000]  But the Lexapure water filters are 20% off at InfoWarsStore.com for a limited time only.
[01:38:15.000 --> 01:38:21.000]  From the super high quality, gravity-fed, Lexapure Pro water filtration systems to shower filters.
[01:38:21.000 --> 01:38:24.000]  Now is the time to stock up for the lowest prices.
[01:38:24.000 --> 01:38:33.000]  The Lexapure filtration system removes up to 99.9999% of bacteria disinfectants, volatile organic contaminants, and hormones.
[01:38:33.000 --> 01:38:36.000]  You can even filter water from lakes, river streams.
[01:38:36.000 --> 01:38:38.000]  Look, it's the best system out there.
[01:38:38.000 --> 01:38:42.000]  Lexapure is great too. It's all basically the other apples and oranges.
[01:38:42.000 --> 01:38:47.000]  We have a bunch of great systems that cut basically everything down to 99.9999, whatever.
[01:38:47.000 --> 01:38:55.000]  Point is, this is 20% off right now. Great gravity-fed, stainless steel systems. Check out the water filtration systems at InfoWarsStore.com.
[01:38:55.000 --> 01:38:57.000]  Take advantage of that today.
[01:38:57.000 --> 01:39:01.000]  And finally, I want to tell you about a separate sponsor.
[01:39:01.000 --> 01:39:03.000]  And that's SolutionsFromScience.com.
[01:39:03.000 --> 01:39:07.000]  Great preparedness, great survival stuff across the board.
[01:39:07.000 --> 01:39:10.000]  Really, really high quality products discounted.
[01:39:10.000 --> 01:39:13.000]  And they only do sponsorship, but that's when they're doing a special.
[01:39:13.000 --> 01:39:22.000]  And they're running a special at SolutionsFromScience.com on an amazing solar panel generator system and control panel.
[01:39:22.000 --> 01:39:27.000]  From solar power generators to survival gear and fertilizers, they're all available right now.
[01:39:27.000 --> 01:39:32.000]  There's SolutionsFromScience website, and SolutionsFromScience recently bought a surplus of solar power generators
[01:39:32.000 --> 01:39:38.000]  and are offering a discounted list to visit their website, SolutionsFromScience.com,
[01:39:38.000 --> 01:39:46.000]  or give them a call 877-327-0365. That's 877-327-0365.
[01:39:46.000 --> 01:39:50.000]  Or again, go to InfoWarsLifes.com to find all of the amazing products.
[01:39:50.000 --> 01:39:55.000]  It's not discounted anymore because it's almost sold out, but so what if it's not 20% off?
[01:39:55.000 --> 01:40:00.000]  Get it, support the broadcast on Harmful Organism, Parasite Cleanse, 120 Kaplitz.
[01:40:00.000 --> 01:40:04.000]  It's 27 ingredients, all organic, all super clean.
[01:40:04.000 --> 01:40:08.000]  That's why it's so hard to, we've been sold out for six months because it's hard to get 27 ingredients
[01:40:08.000 --> 01:40:11.000]  to pass California standards, and we always shoot for that.
[01:40:11.000 --> 01:40:15.000]  But we now have it back in stock, but it's about to sell out. The special is over,
[01:40:15.000 --> 01:40:22.000]  but you can still get Living Defense at InfoWarsLifes.com or by calling toll 3-888-2533139.
[01:40:22.000 --> 01:40:26.000]  Now again, Dr. Steve Pachennick is with us.
[01:40:26.000 --> 01:40:29.000]  I do want to have him back up. If we can get him to come on and talk about it.
[01:40:29.000 --> 01:40:34.000]  He wanted to talk about terrorism today, about the book about his mother, a voyage of survival,
[01:40:34.000 --> 01:40:43.000]  living and love, Steve R. Pachennick, MD, PhD, because it will really give you a bird's-eye view
[01:40:43.000 --> 01:40:47.000]  on what people have gone through, try to get to America, and why there's so many great people
[01:40:47.000 --> 01:40:50.000]  that have come to this nation that actually now are the bedrock of it,
[01:40:50.000 --> 01:40:53.000]  but find out about it and get the book at StevePachennick.com.
[01:40:53.000 --> 01:40:57.000]  He did not want to get into that today. He wanted to talk about the issues that we were just getting into.
[01:40:57.000 --> 01:41:00.000]  So, shut the table for us. I know I do a disservice.
[01:41:00.000 --> 01:41:05.000]  If I talk about the horrible pedophile hordes of the Wahhabist and associate that with the Shiites
[01:41:05.000 --> 01:41:10.000]  who are a completely different group and are archenemies with the House of Sa'd.
[01:41:10.000 --> 01:41:17.000]  So, let's spend some time on this. What do you expect the fall of the House of Sa'd to look like?
[01:41:17.000 --> 01:41:21.000]  How far into it we are? What do you expect their death rows to be?
[01:41:21.000 --> 01:41:25.000]  They're bragging they have nuclear weapons, which we know they've had for a while, according to my sources.
[01:41:25.000 --> 01:41:31.000]  Where does all this go? How do the Russians tie in with Syria? Dr. Pachennick?
[01:41:31.000 --> 01:41:34.000]  Here's what we really have. Let's go back to home.
[01:41:34.000 --> 01:41:40.000]  Number one, we have to ask for the resignation of James Comey and the FBI interrogators.
[01:41:40.000 --> 01:41:48.000]  He has been a disaster. I have been waiting for his indictment of Hillary, which was not a brain teaser.
[01:41:48.000 --> 01:41:52.000]  It was obvious it was necessary. He did not perform accordingly.
[01:41:52.000 --> 01:42:00.000]  Therefore, his performance on this last interview or this last inability to figure out who my team was,
[01:42:00.000 --> 01:42:05.000]  which was basically a 101 class in interrogation and intelligence,
[01:42:05.000 --> 01:42:12.000]  should be the basis on which he resigns, Loretta Lynch resigns, and the FBI has to be reprimanded.
[01:42:12.000 --> 01:42:18.000]  From the very beginning, when I started the Hanafi Muslim hostage negotiation,
[01:42:18.000 --> 01:42:23.000]  the FBI has proven to be a disastrous dysfunctional organization
[01:42:23.000 --> 01:42:30.000]  for which we have paid a tremendous amount of dollars who was involved with Mueller in 9-11.
[01:42:30.000 --> 01:42:33.000]  I ask that the American public send...
[01:42:33.000 --> 01:42:36.000]  Okay.
[01:42:36.000 --> 01:42:41.000]  Dr. Pachennick, we lost your cell phone there for a moment. Are you there?
[01:42:41.000 --> 01:42:47.000]  He dropped me to get him back. He's always only on cell phone. It's a pretty clear cell phone.
[01:42:47.000 --> 01:42:52.000]  We are allied with radical Islam.
[01:42:52.000 --> 01:42:56.000]  The globalists are double-crossing us. The radical Islamists have bought off our politicians
[01:42:56.000 --> 01:43:00.000]  while the group that has done all this is on the verge of collapse.
[01:43:00.000 --> 01:43:03.000]  It's admitted that Saudi Arabia is tottering and teetering.
[01:43:03.000 --> 01:43:09.000]  They had to borrow $10 billion last month to pay their bills.
[01:43:09.000 --> 01:43:17.000]  I mean, these loons are completely spoiled rotten. They're completely disconnected from reality.
[01:43:17.000 --> 01:43:24.000]  And then they're out there funding ISIS to run around and tell everybody to go out and jihad and kill.
[01:43:24.000 --> 01:43:30.000]  And you've got this guy from Afghanistan radicalized by his father, and we did cover that by Sunday,
[01:43:30.000 --> 01:43:36.000]  and by his family, and by his imam saying kill homosexuals.
[01:43:36.000 --> 01:43:39.000]  And then Obama says this isn't Islam.
[01:43:39.000 --> 01:43:47.000]  And notice how Dr. Pachennick points out the bizarreness where homosexuality is generally 2-3% of the population in the West.
[01:43:47.000 --> 01:43:52.000]  We're talking 20-30% in Islam, in Wahhabist Islam.
[01:43:52.000 --> 01:44:02.000]  And the slave trading and just all of it, it is just so crazy that it is the most barbarous
[01:44:02.000 --> 01:44:09.000]  over-the-top civilization anyone has ever seen other than maybe North Korea.
[01:44:09.000 --> 01:44:13.000]  And they just execute and kill whoever they want.
[01:44:13.000 --> 01:44:18.000]  And then all over my Facebook and Twitter, there's rainbow flags getting posted going,
[01:44:18.000 --> 01:44:24.000]  Alex, you're a homophobe, you know, you gun owners, you're going to get it and all this stuff.
[01:44:24.000 --> 01:44:31.000]  It's just the idiocy. It blows my mind completely that this is going on.
[01:44:31.000 --> 01:44:34.000]  And it really frustrates me. Dr. Pachennick, your phone cut out.
[01:44:34.000 --> 01:44:38.000]  You were getting into the details here about the situation with Saudi Arabia.
[01:44:38.000 --> 01:44:45.000]  FBI has to go down. It has to be reprimanded. It has to be totally reorganized.
[01:44:45.000 --> 01:44:48.000]  It has to be thrown out. Comey has to leave.
[01:44:48.000 --> 01:44:52.000]  The other individuals within the FBI and the senior levels must be fired.
[01:44:52.000 --> 01:44:55.000]  Obama cannot do it. He is a weak president.
[01:44:55.000 --> 01:45:02.000]  I said it from very the day he began that he was a CIA package that came in through his mother,
[01:45:02.000 --> 01:45:06.000]  his grandparents, and that's the CIA bringing in.
[01:45:06.000 --> 01:45:11.000]  The CIA has to be held accountable. It too has to be put in place.
[01:45:11.000 --> 01:45:16.000]  If Mike Flynn comes in, General Flynn comes in, who might be the DNI,
[01:45:16.000 --> 01:45:20.000]  Director of National Intelligence under Trump, we might put it under control.
[01:45:20.000 --> 01:45:24.000]  But let me get to the issue that you were upset about to betray us.
[01:45:24.000 --> 01:45:29.000]  General Petraeus has unfortunately been a very poor general and really did not stand out
[01:45:29.000 --> 01:45:35.000]  for much of what we thought as Americans, as military officers, and as intelligence officers.
[01:45:35.000 --> 01:45:40.000]  He was specifically placed in there by me and others as the director of the CIA
[01:45:40.000 --> 01:45:46.000]  to have military command and control of a civilian entity that really is out of control.
[01:45:46.000 --> 01:45:54.000]  Unfortunately, Petraeus betrayed us by having given eight of his books to his honey-trapped individual,
[01:45:54.000 --> 01:45:59.000]  the woman who did the biography and or and Obama had the information on him.
[01:45:59.000 --> 01:46:04.000]  So he's weak. He failed and in fact he was discredited.
[01:46:04.000 --> 01:46:07.000]  I hope nobody really pays any more attention.
[01:46:07.000 --> 01:46:12.000]  But what happens in the system is they promote him up and they give him the four stars
[01:46:12.000 --> 01:46:17.000]  when he's really done very little. He was shot by his own friend in a gun range
[01:46:17.000 --> 01:46:21.000]  and he was a terrible general and a terrible DCI.
[01:46:21.000 --> 01:46:25.000]  That's his legacy. The point of fact is we continued.
[01:46:25.000 --> 01:46:31.000]  And the reason why your good reviewer or reporter found him scared is that he is a scared individual.
[01:46:31.000 --> 01:46:34.000]  He went through and went up the political ranks.
[01:46:34.000 --> 01:46:36.000]  Now we get to the real problem.
[01:46:36.000 --> 01:46:43.000]  The real problem is we need a leader who can in fact change and redirect our entire government
[01:46:43.000 --> 01:46:49.000]  away from what it's been dysfunctional, incapac and capable of really doing anything
[01:46:49.000 --> 01:46:52.000]  and really destroying our own people.
[01:46:52.000 --> 01:46:55.000]  The 9-11 did not go away.
[01:46:55.000 --> 01:47:00.000]  These are all of the overshoots of what happens when a government destroys its own people.
[01:47:00.000 --> 01:47:06.000]  In turn, that's why I believe we had the right to arm ourselves. We had the right to form militias.
[01:47:06.000 --> 01:47:14.000]  We had the right to do what we need to do in order to neutralize an illegal, a totally illegitimate government.
[01:47:14.000 --> 01:47:18.000]  And I've said it from day one, although you got very angry on me,
[01:47:18.000 --> 01:47:24.000]  I've said it from the very beginning that we need a political and possibly military solution
[01:47:24.000 --> 01:47:27.000]  that comes from the people and possibly our own military.
[01:47:27.000 --> 01:47:33.000]  Well, clearly we've already had a coup, a foreign special interest in multinationals through the CIA
[01:47:33.000 --> 01:47:36.000]  and the National Security Act by the 70s and 80s.
[01:47:36.000 --> 01:47:37.000]  They were able to take over.
[01:47:37.000 --> 01:47:39.000]  And then we need a counter coup, my friend.
[01:47:39.000 --> 01:47:45.000]  What I've been asking for since 9-11 is the Bush family has to be held accountable and the Clintons.
[01:47:45.000 --> 01:47:46.000]  What came forth?
[01:47:46.000 --> 01:47:51.000]  We had the Bush family and their representatives, the Rubios, the Ted Cruz's and all of that.
[01:47:51.000 --> 01:47:54.000]  We got rid of them through a man called Trump.
[01:47:54.000 --> 01:47:57.000]  The Clintons have not been rid, and they have.
[01:47:57.000 --> 01:48:02.000]  Well, let's get your take on Trump, because I've been told by folks very close to Trump,
[01:48:02.000 --> 01:48:04.000]  and we've talked to Trump, obviously, on air and off air.
[01:48:04.000 --> 01:48:09.000]  I'll just leave it at that, that Trump, quote, knows everything, quote, everything.
[01:48:09.000 --> 01:48:16.000]  Trump knows everything, but I'm concerned that he's being co-opted by many of the regular routine Republicans.
[01:48:16.000 --> 01:48:24.000]  I would not have put in manifold or a whole bunch of these guys who make a living by going around and lobbying other Republicans.
[01:48:24.000 --> 01:48:26.000]  I don't think Trump needs it.
[01:48:26.000 --> 01:48:28.000]  I think his own instincts were very good.
[01:48:28.000 --> 01:48:30.000]  He worked off of his instincts.
[01:48:30.000 --> 01:48:40.000]  And honestly, many of his advisors are just the retreads of people who worked for Doe, who worked for Ben Carson and others.
[01:48:40.000 --> 01:48:47.000]  Well, I know they do, but they admit they were wrong and part of the CIA takeover, and actually say they want to overthrow that.
[01:48:47.000 --> 01:48:49.000]  But that's not the issue.
[01:48:49.000 --> 01:48:51.000]  The issue is, are they effective?
[01:48:51.000 --> 01:48:53.000]  And in my mind, they're not really that effective.
[01:48:53.000 --> 01:48:55.000]  Roger Stone is.
[01:48:55.000 --> 01:48:57.000]  There are others who were close to Trump.
[01:48:57.000 --> 01:49:00.000]  Corey Lengowski was very effective.
[01:49:00.000 --> 01:49:09.000]  But once you dilute out that ability, once you have to have him control a massive group of Republicans who need to fund him,
[01:49:09.000 --> 01:49:11.000]  they're getting into trouble again.
[01:49:11.000 --> 01:49:19.000]  And that's why I'm asking the American people to be prepared for what may be a major confrontation with another corrupt government,
[01:49:19.000 --> 01:49:24.000]  and that is the Clintons, because I am not sure that Trump can make it through.
[01:49:24.000 --> 01:49:31.000]  Once he has to depend on the good graces of other Republicans and funding from major Republican entities,
[01:49:31.000 --> 01:49:33.000]  they're going to ask much from him.
[01:49:33.000 --> 01:49:38.000]  And I had believed that he should have had self-funding, or at least funding from them.
[01:49:38.000 --> 01:49:39.000]  Here's the thing.
[01:49:39.000 --> 01:49:45.000]  He obviously did self-fund the first phase, but he needs the funding to get there.
[01:49:45.000 --> 01:49:50.000]  I understand it's a problem, but the bottom line is I've been told that Trump says I'm taking your money,
[01:49:50.000 --> 01:49:53.000]  but I'm going to do what I want.
[01:49:53.000 --> 01:49:54.000]  You understand that.
[01:49:54.000 --> 01:49:56.000]  This money is not buying your support.
[01:49:56.000 --> 01:50:01.000]  And the problem is, though, they're then saying fine, we're not giving you the money, and he's not getting money.
[01:50:01.000 --> 01:50:04.000]  So, so far, he's not getting money because he won't play ball.
[01:50:04.000 --> 01:50:10.000]  Well, that's what has to happen, and then the people have to give him the money through our own donations
[01:50:10.000 --> 01:50:12.000]  that are going to be whatever they're going to be.
[01:50:12.000 --> 01:50:19.000]  But once you hire on board the man of force of this country and the others who demand $20 million for being lobbyists
[01:50:19.000 --> 01:50:24.000]  and claim that they put in Bush Sr., when, in fact, he had nothing to do with that,
[01:50:24.000 --> 01:50:27.000]  it was Roger Ailes Baker and myself.
[01:50:27.000 --> 01:50:30.000]  And he had no idea of what he was talking about.
[01:50:30.000 --> 01:50:34.000]  It's the same issue again of these Republicans who are retread.
[01:50:34.000 --> 01:50:39.000]  They are retread one way or the other at the other in a calisthenia or whatever's name,
[01:50:39.000 --> 01:50:45.000]  that the slimy guy goes on Castellana, who lip-goes on television and reprimands Trump.
[01:50:45.000 --> 01:50:48.000]  All of these guys are being brought in.
[01:50:48.000 --> 01:50:53.000]  Now, either Trump makes a statement and discards all of them and remains in Cory Landau.
[01:50:53.000 --> 01:50:55.000]  Well, hold on. We've got Joe Biggs with the breaking news.
[01:50:55.000 --> 01:50:57.000]  But we'll get back to you, Dr. Piccini, as well. Stay with us.
[01:50:57.000 --> 01:51:00.000]  From Orlando, straight ahead, Joe Biggs.
[01:51:27.000 --> 01:51:30.000]  DanPillard.com
[01:51:58.000 --> 01:52:05.000]  DarkCityDefense.com was born in Black Mountain at the foot of the Black Mountain Range in North Carolina.
[01:52:05.000 --> 01:52:10.000]  From the Dark City as it's affectionately been named, we've built an online firearms pro store
[01:52:10.000 --> 01:52:14.000]  that boasts a vast range of firearms, optics, and outdoor supplies.
[01:52:14.000 --> 01:52:19.000]  With aggressively low everyday pricing and a free gift pack with every firearms purchase,
[01:52:19.000 --> 01:52:23.000]  DarkCityDefense.com is committed to Tier 1 customer service and overcoming darkness
[01:52:23.000 --> 01:52:29.000]  by turning on the light of liberty. Find the light in our logo and find out more at DarkCityDefense.com.
[01:52:54.000 --> 01:52:59.000]  That's InfidelBodyArmor.com. Just won't quit.
[01:52:59.000 --> 01:53:05.000]  Guys, if you've been using or wanting to try Viagra but are worried about the costs, we have great news.
[01:53:05.000 --> 01:53:11.000]  Now you can finally get real results at huge discounts with our healthy men alternative to the little blue pill.
[01:53:11.000 --> 01:53:17.000]  Why pay US pharmacy prices of $15 per pill or more when you can get results for a fraction of the price?
[01:53:17.000 --> 01:53:23.000]  Call today and get 40 pills for only $99. Others cost as much as $600 at your local pharmacy.
[01:53:23.000 --> 01:53:27.000]  You can't afford not to call us if you want real results at the lowest prices.
[01:53:27.000 --> 01:53:33.000]  Never pay $15 a pill for Viagra when you can get real results for less than $3 per pill.
[01:53:33.000 --> 01:53:42.000]  Call 800-308-7553 today and save over $500. You can have those breathtaking toe curling moments again and again.
[01:53:42.000 --> 01:53:49.000]  Healthy man is fast, easy and affordable. Call right now and we'll rush you your supply delivered discreetly to your door.
[01:53:49.000 --> 01:54:13.000]  Just call 800-308-7553. That's 800-308-7553. Again, 800-308-7553.
[01:54:19.000 --> 01:54:25.000]  To be hated, to be faded.
[01:54:25.000 --> 01:54:28.000]  To telling only lies, to telling only lies.
[01:54:28.000 --> 01:54:36.000]  But my dreams, but my dreams, they aren't as empty.
[01:54:36.000 --> 01:54:43.000]  Dr. Steven Schenick is our guest, StevenSchenick.com. He's coming back with us at the start of the next hour.
[01:54:43.000 --> 01:54:54.000]  We can't pop in any time right now, but Joe Biggs reporting from the ground in Orlando, Florida, where I know we have sources inside the National Level Terrorism Investigation.
[01:54:54.000 --> 01:54:59.000]  I'll just leave it at that. And there are reports that they want to target the press.
[01:54:59.000 --> 01:55:11.000]  But we've got more information now on the investigation into accomplices of the shooter in Orlando that killed at least 49 people.
[01:55:11.000 --> 01:55:14.000]  Joe Biggs, what do you have?
[01:55:14.000 --> 01:55:22.000]  Roger that. Joe Biggs here with infowars.com. Now, we are in Orlando where we've been investigating this terror attack that took place at the Pulse Nightclub.
[01:55:22.000 --> 01:55:28.000]  And the FBI has just come out and said that Omar Mateen's wife had knowledge of the attack before.
[01:55:28.000 --> 01:55:33.000]  Now, days ago when she was asked by the FBI if she had any knowledge, she lied and said no.
[01:55:33.000 --> 01:55:42.000]  She also admitted to going to the stores with him to buy ammunition. Her and Omar also cased out Disney numerous times,
[01:55:42.000 --> 01:55:48.000]  and many other times she drove him to the Pulse Nightclub to scope out the place.
[01:55:48.000 --> 01:55:52.000]  This could be the actual accomplice, or there could be another person as well.
[01:55:52.000 --> 01:55:59.000]  But we've had these reports of multiple shooters inside. I talked to a survivor of the shooting who was actually inside the club.
[01:55:59.000 --> 01:56:07.000]  I talked to a guy whose friend was the bartender that night, and each person said they heard multiple guns going off,
[01:56:07.000 --> 01:56:11.000]  and it was impossible for one person to do this. So was she part of this?
[01:56:11.000 --> 01:56:17.000]  I wonder if they were inspired by the couple in San Bernardino that both went and carried that attack out.
[01:56:17.000 --> 01:56:23.000]  So this leaves a lot. We know the father was a Taliban sympathizer, so this is really interesting.
[01:56:23.000 --> 01:56:29.000]  I mean, we have someone like Huma Aberdeen right beside Hillary Clinton that has connections to the Muslim Brotherhood,
[01:56:29.000 --> 01:56:32.000]  and we have all these attacks starting to happen, and there's something fishy going on.
[01:56:32.000 --> 01:56:39.000]  Absolutely. I know this. Obama acts like either the Muslim Brotherhood's blackmailing him or something's going on.
[01:56:39.000 --> 01:56:43.000]  This Huma Aberdeen, Dr. Pachennick, what's your information on her?
[01:56:43.000 --> 01:56:46.000]  A lot of folks are saying she's a Saudi operative.
[01:56:46.000 --> 01:56:53.000]  Well, here's where we get into the intelligence community and what I said a long time ago.
[01:56:53.000 --> 01:56:59.000]  When the CIA recruits an individual, particularly a president of the United States,
[01:56:59.000 --> 01:57:06.000]  there has to be a psychological deficit and lacuna in their personality.
[01:57:06.000 --> 01:57:10.000]  In the case of Bill Clinton, it was the fact his mother was a prostitute.
[01:57:10.000 --> 01:57:19.000]  She ran a whorehouse in the hope Arkansas, and he was nothing but the bastard child of the John.
[01:57:19.000 --> 01:57:26.000]  In the case of Obama, he was known to be a homosexual in Chicago with Rami Emanuel,
[01:57:26.000 --> 01:57:31.000]  who was trained in ballet dancer, and he was recruited by the CIA repeatedly
[01:57:31.000 --> 01:57:37.000]  and basically threatened by them and the Muslim Brotherhood and everything else.
[01:57:37.000 --> 01:57:40.000]  That's why the political correctness comes in.
[01:57:40.000 --> 01:57:47.000]  Now in the case of Hillary Clinton, I've known her for years, and I've known her of other family members.
[01:57:47.000 --> 01:57:53.000]  She is a well-known lesbian. The reason why she's been recruited and can be threatened,
[01:57:53.000 --> 01:58:00.000]  she's had a history of lesbian affairs, which is relevant only to the fact that it's a national security problem.
[01:58:00.000 --> 01:58:06.000]  Aberdeen may be her lover. Aberdeen may be her lesbian lover. I could care less.
[01:58:06.000 --> 01:58:11.000]  But the point of fact is that not one of our presidents presently or in the future,
[01:58:11.000 --> 01:58:16.000]  other than Trump, is a highly compromised candidate.
[01:58:16.000 --> 01:58:21.000]  And that's why they hate Trump. He's not compromised. He's open about women.
[01:58:21.000 --> 01:58:26.000]  Let me go into the other element. I have always implicated the secret service.
[01:58:26.000 --> 01:58:33.000]  They have never served our country. They have always served the person that they were supposed to protect.
[01:58:33.000 --> 01:58:37.000]  Hold on. Seventy seconds. We're back with you, Anne Big. Stay with us. Third hour straight ahead.
[01:58:37.000 --> 01:58:41.000]  Tell your friends and family to join in now, folks. Sign up for the free newsletter.
[01:58:41.000 --> 01:58:46.000]  By the way, I'm going to be on 6-7 tonight. 6-8. Ask me anything at infowars.com.
[01:58:46.000 --> 01:58:49.000]  I forgot to talk about that.
[01:58:49.000 --> 01:58:56.000]  Supermail vitality is infowarslife.com's number one selling product for a good reason. It works.
[01:58:56.000 --> 01:59:03.000]  Go to infowarslife.com today and read the testimonials for yourself. There are thousands of them.
[01:59:03.000 --> 01:59:12.000]  With an average voting score at an unprecedented 4.8, it is concentrated herbs and natural organic compounds
[01:59:12.000 --> 01:59:17.000]  known to energize the body's natural processes that are blocked by estrogen mimicers
[01:59:17.000 --> 01:59:20.000]  and other toxic elements in the food chain.
[01:59:20.000 --> 01:59:26.000]  Supermail vitality from infowarslife.com has sold out multiple times in the last three months.
[01:59:26.000 --> 01:59:33.000]  To fix that problem, we have now produced the biggest and most concentrated high-quality batch of Supermail vitality in the product's history.
[01:59:33.000 --> 01:59:40.000]  Our new ultra-strength formula is even stronger. Check out the third-party reviews and informational videos at infowarslife.com.
[01:59:40.000 --> 01:59:43.000]  Now it's time to get your body in balance and fight back.
[01:59:43.000 --> 01:59:50.000]  I'm Alex Jones for Supermail Vitality and infowarslife.com, and I salute you, our supporters.
[02:00:14.000 --> 02:00:24.000]  We are on the march. The Empire is on the run. Alex Jones and the GCN Radio Network.
[02:00:29.000 --> 02:00:35.000]  The Empire, we face, is systems of corruption and crony centralization.
[02:00:35.000 --> 02:00:41.000]  We're the Renaissance. We're not perfect, but that's what I promote. It's what I push.
[02:00:41.000 --> 02:00:44.000]  It's what's giving us everything good we've got today.
[02:00:44.000 --> 02:00:48.000]  In my view, Dr. Steve Pachennick's our guest. Joe Biggs is calling in with the breaking report.
[02:00:48.000 --> 02:00:55.000]  He's been filing amazing reports, newsmaking reports from Orlando at infowars.com and presidentplanet.com.
[02:00:55.000 --> 02:01:00.000]  So finishing it with both men, then I'm coming back and covering all the news, video clips, you name it, audio clips.
[02:01:00.000 --> 02:01:04.000]  Dr. Pachennick, we're finishing a point about the Secret Service being sycophantic.
[02:01:04.000 --> 02:01:10.000]  They're totally sycophantic. They have been. Their only duty is to protect the person in charge.
[02:01:10.000 --> 02:01:15.000]  They knew very well what happened in 9-11. They knew very well that the Clintons were compromised,
[02:01:15.000 --> 02:01:18.000]  even though there was one book that came out and that was it.
[02:01:18.000 --> 02:01:24.000]  They knew very well Obama's history of homosexuality before and after and in the future.
[02:01:24.000 --> 02:01:27.000]  They know very well what the issues are with the Clintons.
[02:01:27.000 --> 02:01:33.000]  And in fact, we're funding nothing more than the Royal Guard who has no loyalty to America.
[02:01:33.000 --> 02:01:38.000]  This whole issue of the Treasury bills and the fake dollars, that's nonsense.
[02:01:38.000 --> 02:01:43.000]  The point of fact is the Secret Service has to be cleaned out, has to be reorganized,
[02:01:43.000 --> 02:01:49.000]  and it's only a man like Trump or others like myself who could come in and fire them summarily.
[02:01:49.000 --> 02:01:53.000]  They're basically drunks, they're hormones, and they really waste our money.
[02:01:53.000 --> 02:01:56.000]  Dr. Pachennick, I want to briefly come back, this is a short segment.
[02:01:56.000 --> 02:02:01.000]  I want to finish it with bigs and just ask you, with your sources, but also your trained eye,
[02:02:01.000 --> 02:02:05.000]  where the country is now, where the world is briefly, and what you would do if you were Donald Trump.
[02:02:05.000 --> 02:02:08.000]  I know for a fact, a lot of the info from the show gets correctly to his desk.
[02:02:08.000 --> 02:02:10.000]  So I'm going to put you on hold, come back to you after the break.
[02:02:10.000 --> 02:02:11.000]  No problem.
[02:02:11.000 --> 02:02:12.000]  T minus four and a half minutes.
[02:02:12.000 --> 02:02:14.000]  Bigs, I know you've got a lot of intel.
[02:02:14.000 --> 02:02:15.000]  Follow those video reports.
[02:02:15.000 --> 02:02:19.000]  We'll get some of those there in the fourth hour and up on infowars.com.
[02:02:19.000 --> 02:02:21.000]  What else can you report on the ground for Orlando?
[02:02:21.000 --> 02:02:27.000]  All right, so what we have so far is actually before, I was actually hanging out last night and Billy Corgan ran into me
[02:02:27.000 --> 02:02:30.000]  and we were hanging out, but before that happened, something really interesting happened.
[02:02:30.000 --> 02:02:34.000]  This man walked up to me and he goes, Joe Biggs, and I go, yeah?
[02:02:34.000 --> 02:02:36.000]  He goes, I have some information for you.
[02:02:36.000 --> 02:02:43.000]  He says, one of my really good friends is Louis Burbano, the guy that was holding the door shut at the nightclub.
[02:02:43.000 --> 02:02:46.000]  And he said, he wanted me to tell you what happened.
