[00:00.000 --> 00:09.000]  The message that this conveys is that unless things change, unless the arms race is reversed,
[03:21:28.960 --> 03:21:34.480]  the man who became transgender rapist isla brison and think she only became a woman to get an easier
[03:21:34.480 --> 03:21:42.240]  time in jail well imagine my shock shona graham who married brison so she believes the transition
[03:21:42.240 --> 03:21:47.440]  is an act to make a mockery of the justice system well it's already a mockery doesn't really need
[03:21:47.440 --> 03:21:53.600]  any help in that regard does it she said quote never once did he say anything to me about feeling
[03:21:53.600 --> 03:21:58.320]  you was in the wrong body or anything i have a lot of sympathy for real transgender people it's
[03:21:58.320 --> 03:22:05.680]  a hard thing to live with but he's just blessing the authorities remember only claim to be transgender
[03:22:05.680 --> 03:22:12.800]  in 2020 after he was caught and on trial about to be found guilty of raping these two women
[03:22:13.600 --> 03:22:18.320]  she said his gender transition is a sham for attention and an easier life in prison
[03:22:18.320 --> 03:22:22.800]  i saw the photos of him dressed as a woman with a blonde wig and pink lycra leggings i fell out of
[03:22:22.800 --> 03:22:32.800]  the bed laughing yeah not not much effort has been made a bad wig some leggings and a pink suitcase
[03:22:32.800 --> 03:22:38.880]  makes your woman apparently now i can see why he doesn't want to be in prison with loads of big
[03:22:38.880 --> 03:22:44.160]  scary men yeah good luck with that so he's come up with this ploy to get himself a much easier
[03:22:44.160 --> 03:22:50.400]  sentence well that ploy has now unraveled and of course now the scottish government gets to pose
[03:22:50.400 --> 03:22:56.720]  as if it's all reasonable when they wanted the bill in the first place it's going to the courts
[03:22:56.720 --> 03:23:02.160]  they're going to struggle over it to allow basically kids to self identify with no intervention
[03:23:02.160 --> 03:23:10.320]  whatsoever no prognosis of gender dysphoria whatever that is at this point i can just say i'm a woman
[03:23:10.320 --> 03:23:15.200]  give me the documents i'm now a woman i have all the rights of a woman i can enter locker rooms
[03:23:15.200 --> 03:23:22.960]  public toilets as a woman i'm a woman because i've put on a bad wig some lycra leggings
[03:23:22.960 --> 03:23:30.560]  and a pink suitcase let me in the female changing rooms now there's a quite a common trend emerging
[03:23:30.560 --> 03:23:38.160]  here and we see it in this headline out of redux.info trans identified male teacher removed from
[03:23:38.160 --> 03:23:44.080]  middle school after encouraging sixth graders to follow his tiktok do you wonder why that was
[03:23:45.040 --> 03:23:51.680]  a trans identified male substitute teacher i don't even know if this is a man or woman
[03:23:51.680 --> 03:23:56.720]  i can't even figure it out was banned from king middle school in portland may in course at portland
[03:23:56.720 --> 03:24:02.640]  after sharing his highly sexualized tiktok account intentionally with students
[03:24:03.920 --> 03:24:10.160]  so i think this is a biological man identifying as a woman lydia lemare also known as chris
[03:24:10.880 --> 03:24:14.320]  wrote his tiktok handle on the whiteboard at the front of the classroom
[03:24:15.200 --> 03:24:23.120]  and encouraged students to check it out now again this gets to the root of the evil which is this
[03:24:23.120 --> 03:24:31.600]  trans lifestyle predatory behavior but also tiktok tiktok is now a haven for these pedos
[03:24:31.600 --> 03:24:37.280]  they've had massive investigations into this you've had traffic children who have gone missing
[03:24:37.280 --> 03:24:43.920]  and they turn up in tiktok videos tiktok is the central hub for all this demonic perversion
[03:24:43.920 --> 03:24:50.880]  and degeneracy and josh holey in fact has just introduced a bill to ban tiktok entirely in
[03:24:50.880 --> 03:24:55.120]  the united states don't know how they're going to get it off people's devices obviously not for
[03:24:55.120 --> 03:25:00.160]  that reason for the reason that china is using it to spy on us citizens it's already banned of
[03:25:00.160 --> 03:25:06.240]  course in many if not all military installations this is why it should be banned because it's the
[03:25:06.240 --> 03:25:12.800]  fulcrum it's the haven for pervs and nonces to try to exploit kids and this is yet another example
[03:25:12.800 --> 03:25:20.000]  of a trans identified individual trying to get close to kids substitute teacher then i then
[03:25:20.000 --> 03:25:26.800]  advertises his own perverted tiktok videos on a whiteboard in the classroom with the sixth graders
[03:25:26.800 --> 03:25:35.120]  there's a common trend emerging here in the uk manslaughter arrest after well-known drag queen
[03:25:35.120 --> 03:25:41.680]  darren moor found dead now of course any death is a tragedy but there's some very crucial details
[03:25:41.680 --> 03:25:49.040]  here which the mainstream media has left out of this report and in fact entirely so this drag queen
[03:25:49.040 --> 03:25:54.320]  was found dead they're already trying to hype it up as some transphobic hate crime transphobic
[03:25:54.320 --> 03:25:59.760]  murder on twitter the police are not releasing any details yet the man has been arrested on
[03:25:59.760 --> 03:26:04.640]  suspicion of manslaughter after a well-known drag queen was found dead in cardiff city centre now
[03:26:04.640 --> 03:26:13.280]  what they don't tell you about 39 year old darren moor is that he was convicted of raping a 14 year
[03:26:13.280 --> 03:26:19.360]  old boy well they don't tell you about darren moor is that he got up on stage and told jokes or made
[03:26:19.360 --> 03:26:28.240]  light of the behaviour of serial child abuser jimmy savill interesting that they don't include
[03:26:28.240 --> 03:26:34.240]  those details that he in fact after he was convicted for raping a 14 year old boy went and
[03:26:34.240 --> 03:26:41.040]  got a job in a school god knows how he got through the checks but he did as a gymnastics teacher
[03:26:41.040 --> 03:26:47.600]  he got caught again trying to get close to kids to carry out his perversions and he got
[03:26:47.600 --> 03:26:55.440]  another criminal sentence after that he became a representative for british airways at a gay
[03:26:55.440 --> 03:27:03.920]  pride parade he was also a rep or at least appeared at one of ruPaul's dragcon events
[03:27:03.920 --> 03:27:10.480]  in the united kingdom so again this individual with this criminal record of raping a minor
[03:27:10.480 --> 03:27:16.160]  trying what later on to get close to kids obviously to carry out his perversions once again
[03:27:17.280 --> 03:27:21.520]  he's been found dead they're going to play it up as a transphobic hate crime the reporting on it
[03:27:21.520 --> 03:27:27.840]  completely omits those details now this is interesting because tate gallery partly at
[03:27:27.840 --> 03:27:36.880]  least publicly funded art gallery in central london is having a drag queen event on the 11th
[03:27:36.880 --> 03:27:43.360]  of february now this drag queen event is being hosted by the founder of drag queen story time
[03:27:43.360 --> 03:27:48.320]  uk and in fact the video that we played earlier i get into that in the second half of the video
[03:27:48.320 --> 03:27:54.640]  which we didn't play but this individual is now fundraising to cover funeral costs for
[03:27:55.920 --> 03:28:02.400]  this drag queen who was killed and is calling him basically a fantastic human being once again
[03:28:02.400 --> 03:28:10.720]  omitting some key details that individual the founder of drag queen story time uk has posted
[03:28:10.720 --> 03:28:20.480]  tweets saying love has no age gee i wonder what that could mean hmm posted numerous other tweets
[03:28:20.480 --> 03:28:26.160]  in a similar context and this individual who again is now fundraising for a convicted pedophile
[03:28:26.160 --> 03:28:32.640]  is being hosted by tate gallery partly taxpayer funded for a drag queen event at which they're
[03:28:32.640 --> 03:28:40.080]  inviting kids to attend on february the 11th so some very interesting connections some very
[03:28:40.080 --> 03:28:46.800]  interesting patterns going on here in transworld with the whole lgbt movement and i've got one
[03:28:46.800 --> 03:28:51.600]  more story on that after the break which we'll get to then we'll talk about the latest on the
[03:28:51.600 --> 03:28:58.960]  Pfizer bombshell revelations summit dot news we'll be back look it's not hype when you've
[03:28:58.960 --> 03:29:04.000]  delivered and info wars has been the tip of spear against tyranny and when it comes to the products
[03:29:04.000 --> 03:29:10.000]  we sell to funder operation they're just like our news and information they are powerful and they
[03:29:10.000 --> 03:29:15.040]  change the world the real red pill plus one of our top sellers but for over two years it's been
[03:29:15.040 --> 03:29:21.040]  sold out because of supply chain breakdowns it's finally back at stock for 50 percent off an info
[03:29:21.040 --> 03:29:25.440]  war store dot com now the limited time we have i can't get into all the ingredients are in
[03:29:25.440 --> 03:29:32.720]  with this sucker is amazing look for yourself at how loaded each model is ladies and gentlemen
[03:29:32.720 --> 03:29:38.560]  every one of these will supercharge your day and everything you do just look at the preglinone that
[03:29:38.560 --> 03:29:44.240]  we've got that's in this product get your real red pill plus of a proprietary product nobody else has
[03:29:44.240 --> 03:29:51.840]  exclusively back at stock for 50 off at info war store dot com this is as close as the matrix red
[03:29:51.840 --> 03:29:58.640]  pill as you're going to get red pill plus 50 off info war store dot com in the year 2000
[03:29:58.640 --> 03:30:05.760]  alex jones's film dark secrets inside bohemian grove showed the world how our so-called elite
[03:30:05.760 --> 03:30:15.600]  leaders practice mock ritual sacrifices in private in 2007 alex jones releases end game
[03:30:15.600 --> 03:30:22.720]  exposing the world elites plans for covertly using biological weapons against all of mankind
[03:30:22.720 --> 03:30:29.360]  and by the time they launched their attack in 2020 alex jones's info wars and our audience
[03:30:29.360 --> 03:30:36.080]  were there to warn the people of the deadly vaccines that we knew were coming this is why they attack
[03:30:36.080 --> 03:30:43.600]  us this is why we need your support because we tell the truth alex jones was right join the
[03:30:43.600 --> 03:30:51.600]  resistance by products donate to the cause share the links join us in the fight for freedom and
[03:30:51.600 --> 03:31:01.120]  help us defeat the new world order ladies and gentlemen a very exciting development has just
[03:31:01.120 --> 03:31:06.480]  taken place i want to encourage you all to go to info war store dot com and check it out for yourself
[03:31:06.480 --> 03:31:14.000]  because it is a very strong high quality formula down and out sleep support liquid is very fast
[03:31:14.000 --> 03:31:20.640]  acting taken out of the tongue it's got a very good dose of melatonin passion flower valerian root
[03:31:20.640 --> 03:31:26.560]  extract lemon balm and german chamomile all of these compounds are documented on record
[03:31:26.560 --> 03:31:31.760]  to help give you deeper cleaner healthier sleep and that is one of the biggest game
[03:31:31.760 --> 03:31:36.320]  changers out there with all the stress we have in this world and we've got some other great sleep
[03:31:36.320 --> 03:31:40.640]  eggs as well and they're excellent they're all different formulas but this one is particularly
[03:31:40.640 --> 03:31:47.040]  the strongest one we have so john and out sold out for more than five months and now back available
[03:31:47.040 --> 03:31:53.680]  at info war store dot com so get better deeper rest push your immune system and support the info
[03:31:53.680 --> 03:31:59.200]  war with gavin out sleep support info or store well i just want to tell you about diet force
[03:32:00.080 --> 03:32:06.720]  diet force is amazing i'm 45 and i have bits i go to the gym and i have bits that won't move
[03:32:07.440 --> 03:32:15.200]  and diet force has helped me move those bits like under my pack my belly i'm just taking diet force
[03:32:15.200 --> 03:32:23.040]  to tablet the day man if you're like struggling to get like chip shape for the ladies mate diet
[03:32:23.040 --> 03:32:30.240]  force is the go you have to get the diet force and have to a day and just keep that info store
[03:32:30.240 --> 03:32:38.000]  dot com x7 diet force info war store dot com baby now on sale we're cutting that out we're cutting
[03:32:38.000 --> 03:32:43.200]  that call into an ad i can guarantee you that thank you so much for the call grant god bless australia
[03:32:43.200 --> 03:32:47.200]  we'll be right back folks don't go anywhere info war store dot com diet force get it now
[03:32:47.200 --> 03:33:04.640]  now leading a frontal assault on the lies of the new world order it's alex jones
[03:33:17.200 --> 03:33:28.640]  the
[03:33:29.200 --> 03:33:36.640]  broadcasting internationally from the summit dot news headquarters in the united kingdom it's paul
[03:33:36.640 --> 03:33:46.480]  joseph watson couple more bits on this transmania lgbt institutional takeover bear in mind that
[03:33:46.480 --> 03:33:53.440]  every major western government corporation and institution has now took the knee basically
[03:33:53.440 --> 03:34:00.080]  to this movement turned over every organ of propaganda to amplify its deranged agenda
[03:34:00.080 --> 03:34:05.600]  not only do we have our cities festooned with its flags on one weekend of the year it's basically
[03:34:05.600 --> 03:34:11.840]  now year round they're now seeping into the architecture of our daily life i posted on
[03:34:11.840 --> 03:34:20.800]  twitter last week barriers on escalators that are closed the barrier is the lgbt rainbow flag
[03:34:20.800 --> 03:34:29.200]  the doors on banks the entire door handle is now covered with a trans flag i walked past a atm
[03:34:30.240 --> 03:34:38.000]  cash machine in the center of town last weekend and an lgbt flag including the trans
[03:34:38.000 --> 03:34:43.840]  non-binary crap and whatever else they've added to it recently covered about half of the screen
[03:34:43.840 --> 03:34:48.480]  so when you go to get your cash out boom it's there once again it's everywhere
[03:34:49.600 --> 03:34:54.480]  what does an occupying army do once it conquers territory they put up their flag and this is
[03:34:54.480 --> 03:35:00.160]  the flag that we're all now supposed to worship but the characters the stories the behavior that it
[03:35:00.160 --> 03:35:08.880]  produces is completely morally abhorrent and we have another example here wisconsin parents
[03:35:08.880 --> 03:35:16.080]  outraged after finding queer porn in children's school library parents of children in shabuigan
[03:35:16.080 --> 03:35:21.680]  wisconsin i have no way to say that that's my best effort shabuigan demanded that the school
[03:35:21.680 --> 03:35:27.200]  districts remove several books from the libraries there after they discovered the material contained
[03:35:27.200 --> 03:35:34.320]  graphic gay pornographic images lovely nice wholesome stuff you really want that in your
[03:35:34.320 --> 03:35:39.440]  kids library don't you i'm not even going to talk about what it is i don't they are showing it
[03:35:40.160 --> 03:35:45.040]  it's blurred out but you can see what it is most interesting about this story though
[03:35:46.000 --> 03:35:52.080]  is the reaction from the lgbt community so several people oppose the decision to remove the books
[03:35:52.080 --> 03:35:57.280]  arguing that the move seems a harmful message to gay transgender and non-binary students
[03:35:58.000 --> 03:36:04.080]  so tolerate the gay books with the graphic homosexual sex scenes or you're a transphobic
[03:36:04.080 --> 03:36:14.240]  bigger they're not so tolerant in paris brightbart reports drag time story hour for kids cancelled
[03:36:14.240 --> 03:36:19.360]  by french mayor after backlash it's not actually in paris if it was in paris they'd celebrate it
[03:36:19.360 --> 03:36:23.760]  it the french mayor has cancelled a drag queen story time event for children after a backlash
[03:36:23.760 --> 03:36:29.520]  and reorientated the event for adults only after a petition against the event garnered around 5000
[03:36:29.520 --> 03:36:35.680]  signatures that is in toulouse which is a fairly big city in france so the backlash in some senses
[03:36:35.680 --> 03:36:42.640]  is growing in others though this cultural conquering continues apace as i mentioned before
[03:36:42.640 --> 03:36:48.720]  take gallery hosting the founder of drag queen story time despite the fact that he's fundraising for
[03:36:48.720 --> 03:36:57.440]  a convicted pedophile let's move on from all that do the phyza bombshell video which i'm sure
[03:36:57.440 --> 03:37:03.520]  alex has covered at length earlier on in the show daily skeptic reports phyza doing gain of function
[03:37:03.520 --> 03:37:09.680]  research to mutate covet and make more vaccine says phyza executive and of course you've seen the
[03:37:09.680 --> 03:37:16.800]  video by now this cackling director of research and development demonically laughing as he explains
[03:37:16.800 --> 03:37:23.280]  quote one of the things we phyza are exploring is why don't we just mutate it covet ourselves
[03:37:23.280 --> 03:37:29.760]  so we could create preemptively develop new vaccines i was interested in about this story
[03:37:29.760 --> 03:37:35.040]  posted on the daily skeptic as that it was cross posted or at least they've quoted a big section
[03:37:35.680 --> 03:37:42.160]  out of a daily mail article and when you click on that link to the daily mail the original article
[03:37:42.160 --> 03:37:47.840]  is gone and in fact i made a short video about this earlier today let's get to it right now it's
[03:37:47.840 --> 03:37:55.040]  called they buried it let's roll the clip how is this not the biggest news story in the world today
[03:37:55.040 --> 03:38:01.040]  project veritas just released an undercover video featuring jordan tristan walker a phyza director
[03:38:01.040 --> 03:38:07.360]  of research and development and well i'll let mr walker do the explaining himself phyza ultimately
[03:38:07.360 --> 03:38:14.000]  is thinking about mutating covet well that's not what we say to the public no don't tell anyone
[03:38:14.000 --> 03:38:21.280]  the story you know the virus keeps mutating yeah well one of the things we're exploring is like
[03:38:21.280 --> 03:38:25.760]  why don't we just mutate ourselves so we could both thought we could preemptively develop new
[03:38:25.760 --> 03:38:29.920]  vaccines right so we have to do that if we're going to do that though that's a risk of like
[03:38:29.920 --> 03:38:34.800]  as you could imagine no one wants to be having a pharma company mutating five or six
[03:38:34.800 --> 03:38:38.720]  we like very controlled to make sure that this virus that you use it doesn't create something
[03:38:38.720 --> 03:38:43.600]  like you know it goes everywhere it's so crazy is the way that the virus started it would happen
[03:38:43.600 --> 03:38:47.920]  to be honest like it's it makes no sense that this virus is up out of nowhere like yeah i know
[03:38:47.920 --> 03:38:53.920]  incredible probably the biggest story of the year so far or it would be if we had an honest media
[03:38:53.920 --> 03:38:58.240]  you know the kind of media that doesn't take billions in advertising from big pharma every
[03:38:58.240 --> 03:39:05.200]  single year 6.6 billion in tv ads alone at the last count as is to be expected mr walker responded
[03:39:05.200 --> 03:39:10.000]  to the release of the video by deleting his linkedin account but way more concerning is this
[03:39:10.000 --> 03:39:15.600]  mainstream news outlets that picked up the story and now deleting it to the Daily Mail covered the
[03:39:15.600 --> 03:39:20.640]  story and said they had quote reached out to Pfizer for common well whatever Pfizer said to them
[03:39:20.640 --> 03:39:25.600]  must have made some impression because when you go to click on the Daily Mail link to the story
[03:39:25.600 --> 03:39:30.960]  poof it's gone it just takes you back to the main page of their website they deleted the story
[03:39:30.960 --> 03:39:36.240]  why there's nothing wrong with it it is what it is did they get a call who from the FDA is now
[03:39:36.240 --> 03:39:41.280]  proposing Americans be given a new covid booster vaccine every autumn every year they want to make
[03:39:41.280 --> 03:39:47.840]  it as routine as the annual flu shot after its mRNA vaccine captured 70% of us and european markets
[03:39:47.840 --> 03:39:55.680]  Pfizer's 2021 revenue was double its 2020 revenue that profit included nearly 37 billion dollars in
[03:39:55.680 --> 03:40:00.960]  sales solely from the covid vaccine the big pharma companies profits are expected to have jumped by an
[03:40:00.960 --> 03:40:08.480]  order of magnitude again for 2022 with revenue soaring to over 100 billion dollars as walker
[03:40:08.480 --> 03:40:13.520]  himself acknowledges in the project veritas clip that's nice work if you can get it either way it's
[03:40:13.520 --> 03:40:18.000]  going to be a cash cow go there's probably a cash cow for us for a while going for it well yeah i
[03:40:18.000 --> 03:40:25.200]  obviously right and it's very important to keep these numbers up Pfizer needs to continually sell
[03:40:25.200 --> 03:40:30.640]  more and more vaccines so i guess we're going to need more viruses yeah where are they coming from
[03:40:30.640 --> 03:40:38.880]  you be the judge and now in a completely unrelated story this just broke about an hour ago former
[03:40:38.880 --> 03:40:45.840]  nfl player jessie lomonie dies suddenly age 25 well i guess that's routine now it happens almost
[03:40:45.840 --> 03:40:52.320]  every day so move along no questions asked australians were once prosecuted for claiming
[03:40:52.320 --> 03:40:58.800]  face masks worked against viruses this of course in australia the most draconian lockdown country
[03:40:58.800 --> 03:41:05.520]  in the world where they literally choked people in the streets for not wearing face masks they sent
[03:41:05.520 --> 03:41:11.600]  up drones to track if people weren't wearing face masks or not outdoors the government did
[03:41:12.720 --> 03:41:18.640]  of course they put people in covid camps well australians who tried to sell surgical face masks
[03:41:18.640 --> 03:41:24.720]  on the back of claims they worked against viruses back in the early 2000s were threatened with
[03:41:24.720 --> 03:41:31.600]  prosecution a massive fines by the government this is documented in a sydney morning herald
[03:41:31.600 --> 03:41:41.040]  article titled false mask it's only safe for 20 minutes they knew this in 2003 there's retailers
[03:41:41.040 --> 03:41:46.800]  who cash in on community fears about sars which of course was the big viral outbreak at the time
[03:41:46.800 --> 03:41:53.600]  by exaggerating the health benefits of surgical masks could face fines of up to 110 000 australian
[03:41:53.600 --> 03:41:59.840]  dollars and in this article they quote health experts as saying that basically masks don't work
[03:41:59.840 --> 03:42:04.400]  they might work temporarily for 20 minutes but you'd have to constantly change them multiple
[03:42:04.400 --> 03:42:10.880]  times an hour and in fact because they collect moisture droplets basically a petri dish for
[03:42:10.880 --> 03:42:17.760]  germs you're constantly touching it that they could make the viral spread even worse that was
[03:42:17.760 --> 03:42:24.320]  acknowledged back in 2003 of course it was also acknowledged that face masks didn't work right at
[03:42:24.320 --> 03:42:30.880]  the start of the covid outbreak antony found she was exchanging emails with numerous people stating
[03:42:30.880 --> 03:42:37.920]  that very fact but suddenly they worked and they became a symbol of population control and of course
[03:42:37.920 --> 03:42:44.720]  in many countries including germany they still have face mask mandates and the face covering has
[03:42:44.720 --> 03:42:52.720]  largely become a symbolic religious piece of iconography for the demented left final segment
[03:42:52.720 --> 03:42:54.720]  coming up summit dot news we'll be back
[03:42:57.440 --> 03:43:05.600]  well i just want to say about diet force diet force is amazing i'm 45 and i have bits i go to the gym
[03:43:05.600 --> 03:43:13.280]  and i have bits that won't move and diet force has helped me move those bits like under my packs
[03:43:13.280 --> 03:43:19.120]  my belly i'm just taking diet force two tablets a day man if you're like struggling to get
[03:43:19.120 --> 03:43:27.280]  like chip shape for the ladies mate diet force is the go you have to get the diet force and have
[03:43:27.280 --> 03:43:36.400]  to a day and just keep active info store dot com x7 diet force info store dot com baby now on sale
[03:43:36.400 --> 03:43:40.400]  why we're cutting that out we're cutting that call into an ad i can guarantee you that thank you so
[03:43:40.400 --> 03:43:45.600]  much for the call grant god bless australia we'll be right back folks don't go anywhere info
[03:43:45.600 --> 03:43:52.080]  store dot com diet force get it now
[03:43:58.640 --> 03:44:05.280]  i have been in a 28 year marathon battle with the globalist i have come from nowhere
[03:44:06.000 --> 03:44:12.000]  to the very heights of politics not just in america but the world we are engaging the globalist
[03:44:12.000 --> 03:44:18.240]  at point blank range in the information war but i don't deserve the credit yes i've persevered
[03:44:18.240 --> 03:44:24.240]  but the listeners and viewers who support them for the real reason we've had the success we're
[03:44:24.240 --> 03:44:30.320]  having now the greatest victories in the fight against the new order we've ever had we are now
[03:44:30.320 --> 03:44:36.880]  entering the final mile of the marathon and that's why today it's more important than ever
[03:44:36.880 --> 03:44:41.280]  realize how important you've been in this fight and to continue in the efforts you've been tearing
[03:44:41.280 --> 03:44:48.400]  out and to intensify it god bless you all i salute you i thank you and i beg you to intensify what
[03:44:48.400 --> 03:44:53.840]  you're doing now because we are over the target and this week is happening the fight is my fight
[03:44:53.840 --> 03:45:00.000]  it's your fight it's our fight god bless you all the second american revolution is happening right
[03:45:00.000 --> 03:45:07.360]  now against the new world order and the answer to their 1984 tyranny is the 1776 mindset an
[03:45:07.360 --> 03:45:12.320]  info war is the embodies that fight for human liberty against globalist tyranny now in the
[03:45:12.320 --> 03:45:18.800]  last year we've done a very successful fundraiser of silver coins when you buy the coin you know
[03:45:18.800 --> 03:45:24.240]  that you are supporting the transmission and you get a historical momento so you can remember
[03:45:24.240 --> 03:45:28.880]  the great contribution you make to freedom now despite the fact that the coins are selling out
[03:45:28.880 --> 03:45:34.720]  the last of the four coin series teddy roosevelt man the arena we're offering it for 30 dollars off
[03:45:34.720 --> 03:45:41.200]  right now while supplies last at 1776 coin dot com and just like an npr pledge drive where they
[03:45:41.200 --> 03:45:46.960]  mark up a coffee cup or a t-shirt or a dvd 300 percent that's what we've done with this because
[03:45:46.960 --> 03:45:54.240]  it's a fundraiser but despite that we're offering 30 off exclusively at 1776 on what coins remain
[03:45:54.240 --> 03:46:01.280]  please go to 1776 coin dot com right now mark twain one of america's greatest writers and satirists in
[03:46:01.280 --> 03:46:09.920]  it minds famously said more than 150 years ago rumors of his demise had been greatly exaggerated
[03:46:09.920 --> 03:46:14.800]  because the newspapers kept saying he died decades before he did die and it's the same
[03:46:14.800 --> 03:46:20.640]  siob today info wars is more influential and more powerful than ever because of your support
[03:46:20.640 --> 03:46:25.280]  because of the facts of what we've covered is coming true but if they can convince you we've
[03:46:25.280 --> 03:46:30.480]  been shut down if they can convince you that we're going away and you stop supporting you stop
[03:46:30.480 --> 03:46:35.600]  spreading the word then they do win ladies and gentlemen there's only one group of people
[03:46:35.600 --> 03:46:39.920]  that could shut down info wars and that's you the viewers and listeners if you decide we're done
[03:46:39.920 --> 03:46:43.920]  we're done if you decide to go to info wars store dot com against supplements and books
[03:46:43.920 --> 03:46:48.880]  and films and t-shirts and so much more we will stay on the air indefinitely it is all in your
[03:46:48.880 --> 03:46:53.840]  hands so thanks for your support stand up against the globalist go to info wars store dot com right
[03:46:53.840 --> 03:47:03.280]  now and keep us on air it's up to you leading a frontal assault on the lies of the new world order
[03:47:03.280 --> 03:47:15.200]  it's alex jones you're listening to the summit dot news radio hour with paul joseph watson
[03:47:15.200 --> 03:47:23.360]  now i'm going to get to the news stories over the past couple of days about the
[03:47:23.360 --> 03:47:29.200]  wondrous benefits of cultural enrichment which continues to impact europe with its bouncer
[03:47:29.200 --> 03:47:38.240]  full joys but first i'm going to go to this video because japan has been lambasted scorned demonized
[03:47:38.240 --> 03:47:46.320]  monstered by the legacy media for not embracing mass migration and boy we wonder why let's go to
[03:47:46.320 --> 03:47:54.480]  this clip it's called no thank you the bbc has published an article lambasting japan for not
[03:47:54.480 --> 03:47:59.920]  copying other first world countries by importing millions of migrants from the third world japan
[03:47:59.920 --> 03:48:04.720]  was the future but it stuck in the past they blasted the japanese for refusing immigration
[03:48:04.720 --> 03:48:09.360]  and maintaining the patriarchy for maintaining strict border controls for demanding newcomers
[03:48:09.360 --> 03:48:14.240]  integrate with their way of life for rejecting immigration as a solution to falling fertility
[03:48:14.240 --> 03:48:19.360]  for only about three percent of japan's population being foreign born compared to 15 percent in the
[03:48:19.360 --> 03:48:24.560]  uk much of the rest of the article laments the horror of japan having low affordable property
[03:48:24.560 --> 03:48:30.080]  prices oh no how awful how dare the japanese not have to wait until they're almost middle age before
[03:48:30.080 --> 03:48:35.040]  they can afford to scrape together the deposit to buy a house or a giant mortgage what's funny
[03:48:35.040 --> 03:48:41.200]  about this article is that the reasons why japan rejected mass immigration are explicitly spelled
[03:48:41.200 --> 03:48:45.920]  out in the article itself it's a peaceful prosperous country with the longest life expectancy in the
[03:48:45.920 --> 03:48:51.520]  world the lowest murder rate little political conflict it's a beautiful place japan still feels
[03:48:51.520 --> 03:48:56.400]  like japan well there's your answer that'll be why they won't it the japanese may struggle with real
[03:48:56.400 --> 03:49:02.160]  wage growth but japan is still the world's third largest economy japan may have sacrificed a small
[03:49:02.160 --> 03:49:08.560]  amount of its gdp to maintain its soul and identity as a country but would the majority of the population
[03:49:08.560 --> 03:49:14.000]  in any major western country swap with them yeah of course they would in a heartbeat i mean ask the
[03:49:14.000 --> 03:49:20.080]  french in the name of keeping up gdp numbers they vastly accelerated the importation of migrants is
[03:49:20.080 --> 03:49:36.000]  it worth it you be the judge
[03:49:43.760 --> 03:49:48.800]  official crime data shows 48 percent of all crimes in paris were committed by foreigners
[03:49:48.800 --> 03:49:53.760]  entire suburbs have been completely taken over by migrant crime gangs police firefighters
[03:49:53.760 --> 03:49:58.560]  ambulance workers refuse to even enter these areas migrant youths routinely stage riots
[03:49:58.560 --> 03:50:02.640]  violent crime and terror attacks are a common occurrence not the kind of problems you'll
[03:50:02.640 --> 03:50:09.360]  encounter in tokyo or asaka yeah try telling the japanese diversity is a strength uh no thanks you
[03:50:09.360 --> 03:50:18.080]  can keep it so let's see how diversity cultural enrichment has been unfolding in europe over
[03:50:18.080 --> 03:50:25.840]  the past few days and why japan might not be so bigoted to reject it of course it's just broke
[03:50:25.840 --> 03:50:32.160]  in the past hour that we have this bombing attempt outside a hospital in leeds the city in northern
[03:50:32.160 --> 03:50:39.040]  england the perpetrator has been identified as mohammed furuk the old british name in spain
[03:50:39.600 --> 03:50:46.160]  remix news reports one dead several injured in spanish church machete massacre of course we've
[03:50:46.160 --> 03:50:53.040]  had numerous church attacks in france priests being beheaded well now at least one person
[03:50:53.040 --> 03:50:57.680]  has died and several others were injured following a machete attack at two spanish churches on
[03:50:57.680 --> 03:51:03.440]  wednesday evening the priest was attacked and sustained serious injuries to his neck
[03:51:03.440 --> 03:51:08.480]  looks like they were trying to behead him once again local police confirm the arrest of a moroccan
[03:51:08.480 --> 03:51:14.480]  national in his 30s the case is being treated as a terrorist incident meanwhile in germany
[03:51:14.480 --> 03:51:21.520]  a knife man who killed two injured several on german train is syrian migrant several deaths
[03:51:21.520 --> 03:51:25.840]  and further injuries were reported on a german regional railwell service allegedly at the hand
[03:51:25.840 --> 03:51:30.480]  of a syrian migrant local media claimed on wednesday afternoon two people are known dead
[03:51:30.480 --> 03:51:36.400]  several people injured after the stabbing attack on a train traveling between hamburg and keel
[03:51:37.440 --> 03:51:43.440]  meanwhile in paris churches targeted by arson attacks three times within days two churches
[03:51:43.440 --> 03:51:47.440]  in the city of paris has been subjected to arson attacks over the period several days of police
[03:51:47.440 --> 03:51:52.160]  have yet to arrest any suspect linked to the fires of course basically for the past 10 years we've
[03:51:52.160 --> 03:51:58.000]  had a spay of church attacks we had the burning down of the notched am cathedral which wasn't
[03:51:58.000 --> 03:52:04.160]  suspicious at all of course berlin has 10 times more crime than war saw gee i wonder what the
[03:52:04.160 --> 03:52:09.760]  difference is between those two cities says polish consul in berlin while issuing new travel warning
[03:52:09.760 --> 03:52:17.200]  to tourists meanwhile ethnic germans are dying out and migrants will inherit germany claims
[03:52:17.200 --> 03:52:23.120]  iranian writer in one of germany's biggest newspapers this is an individual who was
