[00:00:00.000 --> 00:00:06.000]  InfoWars. Tomorrow's news. Today.
[03:15:53.700 --> 03:15:54.700]  going.
[03:15:54.700 --> 03:15:55.700]  We will win.
[03:15:55.700 --> 03:15:56.900]  We'll be right back.
[03:15:56.900 --> 03:16:00.780]  This is Adam King, host of the Adam King show, joined by the one and only Greg Reese of the
[03:16:00.780 --> 03:16:01.780]  Reese report.
[03:16:01.900 --> 03:16:06.700]  If you wanted to hop on and send everybody to info war store.com, click this QR code right
[03:16:06.700 --> 03:16:08.060]  above Greg Reese.
[03:16:08.060 --> 03:16:15.240]  Buy yourself a Faraday cage, super male vitality, or what Greg has, Greg, what do you got there?
[03:16:15.240 --> 03:16:19.580]  If you really want to treat yourself to something nice, get yourself an Alexa pure water filter
[03:16:19.580 --> 03:16:24.280]  and get clean, healthy water whenever you want it, wherever you want it.
[03:16:24.280 --> 03:16:29.780]  Even if the water pressure goes out, the gravity fed water filter has got you covered.
[03:16:29.780 --> 03:16:31.300]  Absolutely.
[03:16:31.300 --> 03:16:36.380]  And we couldn't do any of this without listener support.
[03:16:36.380 --> 03:16:41.020]  I was telling Greg earlier, we're like the real NPR, the real NPR of the base, right?
[03:16:41.020 --> 03:16:44.100]  So click that QR code right there on your screen right now.
[03:16:44.100 --> 03:16:45.100]  Take out your phone.
[03:16:45.100 --> 03:16:46.100]  Click that QR code.
[03:16:46.100 --> 03:16:48.260]  It'll take you directly to info war store.com.
[03:16:48.260 --> 03:16:49.380]  Buy something.
[03:16:49.380 --> 03:16:50.380]  Support the info war.
[03:16:50.380 --> 03:16:53.980]  Keep Alex Jones orange for Harrison Smith, Greg Reese, Adam King, and the rest of us on
[03:16:53.980 --> 03:16:54.980]  air.
[03:16:54.980 --> 03:16:55.980]  Do it today.
[03:16:55.980 --> 03:16:56.980]  Do it now.
[03:16:56.980 --> 03:16:57.980]  Support the info war.
[03:16:57.980 --> 03:17:02.980]  A lot of people have asked me, why is info war store at info wars life, not at a probiotic
[03:17:02.980 --> 03:17:03.980]  for more than three years?
[03:17:03.980 --> 03:17:05.420]  And the answer is simple.
[03:17:05.420 --> 03:17:08.340]  We only bring you the highest quality, the lowest prices.
[03:17:08.340 --> 03:17:12.540]  We had a top maker, top certified of probiotics for more than seven years.
[03:17:12.540 --> 03:17:17.180]  They got bought by a Lybtard company and said, we're not doing business with you, Mr. Jones
[03:17:17.180 --> 03:17:18.180]  anymore.
[03:17:18.180 --> 03:17:24.180]  Finally, we got a probiotic just as good or better with a top lab that loves our show.
[03:17:24.180 --> 03:17:28.260]  We're able to private label it under info wars MD as our probiotic formula.
[03:17:28.260 --> 03:17:33.100]  So you can get a super high quality probiotic for amazing gut health and more at info wars
[03:17:33.100 --> 03:17:35.580]  store.com for 25% off right now.
[03:17:35.580 --> 03:17:38.500]  Now, wherever you get your probiotics, it's something everybody should be doing, but I'm
[03:17:38.500 --> 03:17:42.260]  asking you to try our probiotic because you're going to have an amazing effect and it funds
[03:17:42.260 --> 03:17:43.500]  our entire operation.
[03:17:43.500 --> 03:17:47.700]  So get your info wars MD probiotic today at info wars store.com.
[03:17:47.700 --> 03:17:50.260]  It's a high quality formula and it keeps us on the air.
[03:17:50.260 --> 03:17:52.420]  Take action now at info wars store.com.
[03:17:54.180 --> 03:18:05.180]  Two of our bestselling nootropics or brain boosters are now back in stock at info wars
[03:18:05.180 --> 03:18:06.180]  store.com.
[03:18:06.180 --> 03:18:10.100]  And for a limited time, they're 50% off when you get them together or 40% off when you
[03:18:10.100 --> 03:18:11.220]  get them individually.
[03:18:11.220 --> 03:18:15.420]  Brain force plus and brain force ultra, two separate formulas.
[03:18:15.420 --> 03:18:18.420]  They both give you good clean energy without the crash.
[03:18:18.420 --> 03:18:23.900]  One is a four to six hour good base of clean energy, again with no hangover or letdown
[03:18:23.900 --> 03:18:28.580]  and the other is a very special proprietary formula that's brain force ultra that hits
[03:18:28.580 --> 03:18:29.580]  really, really quick.
[03:18:29.580 --> 03:18:30.580]  And I love it.
[03:18:30.580 --> 03:18:31.580]  It wears off in two to three hours.
[03:18:31.580 --> 03:18:34.220]  So if I've got to work at night, but don't want to stay up all night, I can take it and
[03:18:34.220 --> 03:18:37.620]  say nine o'clock at night, got to stay up till midnight working, doing a radio interview
[03:18:37.620 --> 03:18:42.820]  or something and boom, writing an article or writing a book and then I get two, three
[03:18:42.820 --> 03:18:44.940]  hours of energy and then you go right to bed after it.
[03:18:44.940 --> 03:18:50.220]  Brain force ultra, brain force plus, both 50% off by themselves or 40% off individually.
[03:18:50.220 --> 03:18:51.580]  A lot of people love these products.
[03:18:51.580 --> 03:18:55.060]  They've got five star reviews, but if you haven't tried them, you really should 50%
[03:18:55.060 --> 03:18:57.620]  off info or store.com.
[03:18:57.620 --> 03:18:58.620]  You wanted to plug brain force.
[03:18:58.620 --> 03:18:59.620]  Do you like brain force?
[03:18:59.620 --> 03:19:00.620]  Yeah.
[03:19:00.620 --> 03:19:01.620]  Yeah.
[03:19:01.620 --> 03:19:02.620]  So my name is Ken Hacken-Ladley.
[03:19:02.620 --> 03:19:04.660]  How do I write all the books that I do?
[03:19:04.660 --> 03:19:08.340]  Four books with Dr. Judy Majkiewicz, four books with Project Veritas Whistleblowers
[03:19:08.340 --> 03:19:10.980]  and now two books with Alex Jones.
[03:19:10.980 --> 03:19:14.300]  That's because I use brain force every day.
[03:19:14.300 --> 03:19:18.220]  What I always need is I always need some sort of boost in the morning.
[03:19:18.220 --> 03:19:22.220]  And so, you know, I try to exercise, eat well, take good vitamins.
[03:19:22.220 --> 03:19:27.620]  But the one thing that I have really found that makes a difference is brain force.
[03:19:27.620 --> 03:19:32.580]  I'll take brain force in the morning right before I go to my computer and I'm good for
[03:19:32.580 --> 03:19:35.460]  the next four or five hours writing a whole lot of stuff.
[03:19:35.460 --> 03:19:41.180]  So it really is true that brain force is something I use every day and it helps me with my writing.
[03:19:41.180 --> 03:19:42.180]  All right.
[03:19:42.180 --> 03:19:43.180]  We love you.
[03:19:43.180 --> 03:19:44.180]  We'll be right back.
[03:19:44.180 --> 03:19:47.380]  Get your brain force plus brain force ultra and turbo force at info or store.com.
[03:19:47.940 --> 03:19:49.060]  We'll be right back with our number two.
[03:19:57.940 --> 03:20:04.180]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:20:05.700 --> 03:20:20.220]  Sequence, sequence, sequence, the New World Order, the Deep State, they roll out their
[03:20:20.220 --> 03:20:26.900]  plans in a sequence of events because they are strategic, because they are working in
[03:20:26.900 --> 03:20:28.060]  unison.
[03:20:28.060 --> 03:20:30.060]  We all know there's a demonic component to this.
[03:20:30.060 --> 03:20:34.540]  It's all energized by the Antichrist spirit, all moving, just happening to be moving all
[03:20:34.540 --> 03:20:39.340]  in one direction, and the Bible just happens to tell us this is kind of what the end game
[03:20:39.340 --> 03:20:41.340]  is for humanity, right?
[03:20:41.340 --> 03:20:45.620]  You know, but the sequence of events, which is pretty interesting, that I wanted to talk
[03:20:45.620 --> 03:20:51.980]  about today, you know, we opened the show with, you know, just launching a nuclear red pill
[03:20:51.980 --> 03:20:55.840]  missile straight into the New World Order's face, because we have to.
[03:20:55.840 --> 03:20:58.000]  That's the existence of InfoWars every single day.
[03:20:58.000 --> 03:20:59.000]  This is what we do.
[03:20:59.000 --> 03:21:01.100]  That's why Band.Video exists.
[03:21:02.100 --> 03:21:06.420]  That's why they try to shut it down and discredit it, and lawfare, and shut down Alex, and sue
[03:21:06.420 --> 03:21:12.860]  him into the abyss, and everybody else that supports him, but, you know, by the way, go
[03:21:12.860 --> 03:21:17.620]  get your Alex Jones for president t-shirt 2024, go get it now, Band.Video.com, but you
[03:21:17.620 --> 03:21:24.900]  know, so when you take a look at their plans, it's the sequence of events, and it's not
[03:21:24.900 --> 03:21:31.900]  by coincidence, they don't operate with their hair on fire, running around trying to figure
[03:21:31.900 --> 03:21:33.140]  out what they're going to do.
[03:21:33.140 --> 03:21:34.700]  These people are intelligent.
[03:21:34.700 --> 03:21:38.020]  They are high IQs.
[03:21:38.020 --> 03:21:40.380]  These are people that come out of Ivy Leagues.
[03:21:40.380 --> 03:21:44.100]  These are people that, and I'm not talking about, you know, affirmative action, you know,
[03:21:44.100 --> 03:21:48.380]  a woke black person that just got there because, well, I'm woke and black, so yeah, give me
[03:21:48.380 --> 03:21:53.860]  my master's degree from Harvard, yeah, now put me in the Oval Office, yeah, huh.
[03:21:53.860 --> 03:21:54.860]  I'm not talking about that.
[03:21:54.860 --> 03:21:59.380]  I'm talking about dealing with some seriously intellectually advanced people.
[03:21:59.380 --> 03:22:03.340]  You look at people like Bill Gates, seriously intellectually advanced.
[03:22:03.340 --> 03:22:07.900]  You take a look at people like Jeffrey Epstein, alright, to be able to pull that kind of pedophile
[03:22:07.900 --> 03:22:14.740]  ring for that long, not only in deep state American politics, but Hollywood, various
[03:22:14.740 --> 03:22:19.940]  different channels in cultural society, getting people on board, blackmailing high prominent
[03:22:19.940 --> 03:22:24.740]  powerful people, literally getting them under your thumb.
[03:22:24.740 --> 03:22:28.260]  Takes a very advanced intellectual type of person to do that, and I'm not saying that
[03:22:28.260 --> 03:22:29.540]  to praise them.
[03:22:29.540 --> 03:22:34.900]  I'm just saying, don't underestimate your opponent, don't you ever, ever.
[03:22:34.900 --> 03:22:39.960]  That is the worst mistake that you could ever make when it comes to dealing with the New
[03:22:39.960 --> 03:22:45.060]  World Order, their proxies, their pawns, their agents, their organizations.
[03:22:45.060 --> 03:22:50.100]  The biggest mistake that you and I can make when dealing with these people is simply underestimating
[03:22:50.100 --> 03:22:52.260]  them, underestimating them, alright.
[03:22:52.260 --> 03:22:54.700]  The biggest mistake is someone that just will not take the red pill.
[03:22:54.700 --> 03:22:56.100]  We've talked about this, right?
[03:22:56.100 --> 03:22:59.780]  Morpheus says, here you go, Alex Jones hands you the red pill, you just deny it.
[03:22:59.780 --> 03:23:04.860]  You say it's not real, you refuse to take it, but then you can get someone that's totally
[03:23:04.860 --> 03:23:08.820]  red pilled, but then gets kind of complacent, and then you get in this place in your life
[03:23:08.820 --> 03:23:15.300]  where you start underestimating these people, and it's a dangerous place to be.
[03:23:15.300 --> 03:23:20.180]  We're dealing with people that have war chests of billions, possibly trillions of dollars,
[03:23:20.180 --> 03:23:21.180]  alright.
[03:23:21.420 --> 03:23:24.700]  Some of these oil companies and these guys that are backed behind them, they finesse
[03:23:24.700 --> 03:23:28.460]  their way financially to make sure that it's not absolutely tied to them.
[03:23:28.460 --> 03:23:32.780]  We've got trillionaires on planet Earth, alright.
[03:23:32.780 --> 03:23:38.300]  If the Forbes list was real, you would have Saudis, you had all these dudes from the Middle
[03:23:38.300 --> 03:23:43.100]  East that are multi-trillionaires, alright, but I think a lot of these people like to
[03:23:43.100 --> 03:23:44.100]  stay low-key.
[03:23:44.100 --> 03:23:46.060]  They like to stay low-key.
[03:23:46.060 --> 03:23:50.180]  They like to kind of stay off the radar, and that's smart.
[03:23:50.180 --> 03:23:55.140]  A smart person, it's kind of like that movie American Gangster, remember American Gangster
[03:23:55.140 --> 03:24:00.260]  with Denzel Washington, a mafia dude, a straight gang, you know what I mean, like serious gang,
[03:24:00.260 --> 03:24:04.940]  like straight drug pushing cartels, like these dudes.
[03:24:04.940 --> 03:24:08.540]  Remember Denzel Washington would tell his family when he recruited his family, when
[03:24:08.540 --> 03:24:14.620]  he became the next drug lord in his city, and his family came, they were all like trying
[03:24:14.620 --> 03:24:20.100]  to be like ghetto fabulous, ghetto flashy, and he'll tell them, you will stick out like
[03:24:20.100 --> 03:24:23.020]  a sore thumb, alright.
[03:24:23.020 --> 03:24:24.860]  That's what the feds look for.
[03:24:24.860 --> 03:24:26.100]  That's what the cops look for.
[03:24:26.100 --> 03:24:29.260]  They look for the one that comes in that doesn't belong, that's all flashy.
[03:24:29.260 --> 03:24:32.580]  They want to see a black guy that looks all flashy running around, how did he get that
[03:24:32.580 --> 03:24:33.580]  money?
[03:24:33.580 --> 03:24:36.820]  Oh, well let's investigate, let's put him away in jail forever.
[03:24:36.820 --> 03:24:41.900]  That's the mindset, you know, these high IQ criminals, they think that way.
[03:24:41.900 --> 03:24:43.940]  They don't want to be running around flashy.
[03:24:43.940 --> 03:24:45.700]  They don't want a target on their back.
[03:24:45.700 --> 03:24:50.540]  They don't want to be seen as this destructive figure that is going to take down humanity.
[03:24:50.540 --> 03:24:54.020]  That's why they all appear to be humanitarian, have you guys noticed that?
[03:24:54.020 --> 03:24:59.700]  John Kerry, Klaus Schwab, all of their little programs with the World Economic Forum, climate
[03:24:59.700 --> 03:25:03.020]  change, that climate change cult, they all want to save the world.
[03:25:03.020 --> 03:25:04.020]  It sounds very virtuous.
[03:25:04.020 --> 03:25:09.860]  They have this messianic God complex, this messiah complex where only they have the message
[03:25:10.020 --> 03:25:15.820]  and they have the solutions and they are the chosen ones to save all of mankind.
[03:25:15.820 --> 03:25:18.700]  But the kicker is, well, if you don't listen to us, you're all going to die and get locked
[03:25:18.700 --> 03:25:22.420]  out of the next, you know, utopian economy, the 10 minute city, you're going to get locked
[03:25:22.420 --> 03:25:23.420]  out of all this.
[03:25:23.420 --> 03:25:26.900]  The futuristic AI virtual reality economy, you're going to get locked out of the cashless
[03:25:26.900 --> 03:25:27.900]  society.
[03:25:27.900 --> 03:25:30.340]  If you don't obey us, you are done.
[03:25:30.340 --> 03:25:33.060]  They're like saviors with strings attached.
[03:25:33.060 --> 03:25:36.300]  They're saviors with a contract.
[03:25:36.300 --> 03:25:37.300]  They're not saviors.
[03:25:37.300 --> 03:25:41.980]  They're what Jesus said that we would see are false messiahs.
[03:25:41.980 --> 03:25:46.060]  And I definitely think the climate cult falls in that category.
[03:25:46.060 --> 03:25:50.460]  But these people, they, like I said, you notice, you pay attention to the way they talk.
[03:25:50.460 --> 03:25:53.540]  You pay attention to the way they give their speeches.
[03:25:53.540 --> 03:25:59.140]  It sounds very convincing, very convincing humanitarian effort.
[03:25:59.140 --> 03:26:01.520]  We're going to help the third world.
[03:26:01.520 --> 03:26:05.420]  We're going to help those that are impoverished in third world countries.
[03:26:05.420 --> 03:26:07.580]  We're going to pull them out of poverty.
[03:26:07.580 --> 03:26:13.740]  All of our plans are to ensure the human race survives for the next 100 years.
[03:26:13.740 --> 03:26:15.540]  They all talk like this, right?
[03:26:15.540 --> 03:26:18.420]  Like they're so confident that they're the ones that are going to save planet Earth.
[03:26:18.420 --> 03:26:24.260]  And they're the only ones that can, like nobody else can, no one else can, but them, right?
[03:26:24.260 --> 03:26:29.660]  Especially for Americans, nobody else can ensure the survival for the United States
[03:26:29.660 --> 03:26:34.500]  of America, for us to thrive, whether tech and not technologically, spiritually, economically,
[03:26:34.500 --> 03:26:35.500]  you name it, right?
[03:26:35.500 --> 03:26:36.500]  Nobody else.
[03:26:36.500 --> 03:26:37.500]  Nope.
[03:26:37.500 --> 03:26:38.500]  Nope.
[03:26:38.500 --> 03:26:40.780]  Americans, you stupid Americans, you have no idea what you're doing.
[03:26:40.780 --> 03:26:43.700]  You need the UN.
[03:26:43.700 --> 03:26:45.660]  They just talked about this in the last segment.
[03:26:45.660 --> 03:26:50.540]  The UN is getting ready in the next couple months to seize emergency powers in the United
[03:26:50.540 --> 03:26:53.980]  States of America for their next emergency to be declared.
[03:26:53.980 --> 03:26:58.220]  And not only will they seize powers once they announce it, they will set the timeline as
[03:26:58.220 --> 03:26:59.980]  well, right?
[03:26:59.980 --> 03:27:02.360]  They will see, they will announce the next pandemic.
[03:27:02.360 --> 03:27:04.900]  They will announce the next climate change hysteria.
[03:27:04.900 --> 03:27:10.080]  They will announce their next new world order operation to lock everybody down, total obedience,
[03:27:10.080 --> 03:27:11.880]  sacrifice freedom for security.
[03:27:11.880 --> 03:27:16.120]  You must do this as a good citizen for thy neighbor in the new world order, the Antichrist
[03:27:16.120 --> 03:27:18.160]  regime, correct?
[03:27:18.160 --> 03:27:22.360]  And not only will they have the emergency powers, not only will they announce what the emergency
[03:27:22.360 --> 03:27:25.240]  is, they will have the emergency powers.
[03:27:25.240 --> 03:27:30.360]  They will have the legal basis to do so because the puppet Biden regime is not going to say
[03:27:30.360 --> 03:27:32.800]  or have any pushback about it.
[03:27:32.800 --> 03:27:33.800]  They're just going to allow it.
[03:27:33.800 --> 03:27:34.800]  That's why he's there.
[03:27:34.800 --> 03:27:35.800]  Does it make sense now?
[03:27:35.800 --> 03:27:37.240]  I've been saying this for months.
[03:27:37.240 --> 03:27:38.760]  Why was Biden installed?
[03:27:38.760 --> 03:27:39.800]  He's just a vegetable.
[03:27:39.800 --> 03:27:41.000]  He doesn't know anything.
[03:27:41.000 --> 03:27:42.680]  He can't navigate anywhere.
[03:27:42.680 --> 03:27:44.000]  And that is by design.
[03:27:44.000 --> 03:27:48.320]  So when the UN comes along and says, we want emergency powers, the next time you guys have
[03:27:48.320 --> 03:27:51.080]  an emergency in your country, oh, well, here you go.
[03:27:51.080 --> 03:27:52.080]  Where's Ashley?
[03:27:52.080 --> 03:27:53.080]  I mean, just go have sex with my daughter.
[03:27:53.080 --> 03:27:54.080]  That's all I care about.
[03:27:54.080 --> 03:27:56.200]  Oh, don't ask me anything else.
[03:27:56.200 --> 03:27:58.060]  That's how it works, guys.
[03:27:58.060 --> 03:28:00.000]  That's what's happening to us.
[03:28:00.640 --> 03:28:04.400]  The Americans, you are too stupid to pull yourself up from your own bootstraps.
[03:28:04.400 --> 03:28:05.400]  You don't have your own autonomy.
[03:28:05.400 --> 03:28:07.800]  You don't have your own power.
[03:28:07.800 --> 03:28:08.800]  That's fine.
[03:28:08.800 --> 03:28:09.800]  United States of America.
[03:28:09.800 --> 03:28:10.800]  You guys fled tyranny.
[03:28:10.800 --> 03:28:11.800]  Well, it's back, baby.
[03:28:11.800 --> 03:28:12.800]  You guys fled tyranny.
[03:28:12.800 --> 03:28:14.040]  Well, it's back, baby.
[03:28:14.040 --> 03:28:17.280]  Well, we know how Americans deal with tyrants.
[03:28:17.280 --> 03:28:20.600]  We don't call for violence, but we will defend ourselves from violent tyranny.
[03:28:20.600 --> 03:28:21.600]  I'll tell you that right now.
[03:28:21.600 --> 03:28:22.600]  Seventeen seventy six.
[03:28:22.600 --> 03:28:23.600]  I'm not calling for violence.
[03:28:23.600 --> 03:28:26.400]  But what I'm saying is these people want tyranny.
[03:28:26.400 --> 03:28:28.240]  Well, we want freedom.
[03:28:28.240 --> 03:28:33.080]  And we know that that is a recipe for freedom to win.
[03:28:33.080 --> 03:28:35.520]  I'll just say that that is a recipe for freedom to win.
[03:28:35.520 --> 03:28:38.600]  But they believe that they know better than us.
[03:28:38.600 --> 03:28:44.360]  These foreign entities, these foreign organizations that have no business dictating what the United
[03:28:44.360 --> 03:28:48.640]  States of America is going to do, you're going to tell me as an American how my country is
[03:28:48.640 --> 03:28:49.640]  going to go.
[03:28:49.640 --> 03:28:50.640]  Yeah.
[03:28:50.640 --> 03:28:51.640]  No, thanks.
[03:28:51.640 --> 03:28:52.640]  America first.
[03:28:52.640 --> 03:28:53.640]  Get the hell out of here.
[03:28:53.640 --> 03:28:54.640]  Infowars.com.
[03:28:54.640 --> 03:28:55.640]  Video.
[03:28:55.800 --> 03:29:03.800]  We have three original, one of a kind toothpaste designed by my father, a dentist at Infowars.com
[03:29:03.800 --> 03:29:08.000]  that don't have fillers that are filled with high quality essential oils and more.
[03:29:08.000 --> 03:29:10.440]  We have the turmeric toothpaste.
[03:29:10.440 --> 03:29:13.600]  We have the ultimate tooth whitening with real calcium toothpaste.
[03:29:13.600 --> 03:29:17.900]  And we have the amazing activated charcoal toothpaste, again, with a whole bunch of key
[03:29:17.900 --> 03:29:21.880]  essential oils that are so good, not for your teeth and your gums, but your whole mouth,
[03:29:21.880 --> 03:29:23.100]  your throat and more.
[03:29:23.100 --> 03:29:25.160]  These are really game changing toothpaste.
[03:29:25.160 --> 03:29:26.600]  They're very, very strong.
[03:29:26.600 --> 03:29:28.560]  Most over-the-counter toothpaste have fluoride.
[03:29:28.560 --> 03:29:29.560]  Ours don't.
[03:29:29.560 --> 03:29:31.040]  And it doesn't have fillers in it.
[03:29:31.040 --> 03:29:37.040]  It is just chock full of incredible things that God gave us through mother nature.
[03:29:37.040 --> 03:29:38.800]  So it's now back in stock.
[03:29:38.800 --> 03:29:40.520]  It became a bestseller.
[03:29:40.520 --> 03:29:43.840]  The turmeric toothpaste is available again at Infowars.com.
[03:29:43.840 --> 03:29:45.240]  We're selling out of the tooth whitening toothpaste.
[03:29:45.240 --> 03:29:46.240]  We've got some of that left.
[03:29:46.240 --> 03:29:49.960]  And we also have some of the amazing activated charcoal toothpaste in stock, but it's running
[03:29:49.960 --> 03:29:50.960]  out as well.
[03:29:50.960 --> 03:29:54.400]  So all three toothpastes in stock for a limited time, Infowars.com.
[03:29:56.160 --> 03:30:01.200]  How many times have you ever spoken to your son about his overseas business dealings?
[03:30:01.200 --> 03:30:03.840]  I've never spoken to my son about his overseas business dealings.
[03:30:03.840 --> 03:30:05.400]  So let me get this straight.
[03:30:05.400 --> 03:30:09.360]  The FBI was withholding from congressional oversight a document showing that during the
[03:30:09.360 --> 03:30:13.760]  Obama administration, Biden accepted a $10 million bribe through his son Hunter to force
[03:30:13.760 --> 03:30:17.960]  the firing of a Ukrainian prosecutor that was investigating corruption, an event that
[03:30:17.960 --> 03:30:22.400]  Donald Trump looked into, sparking the first impeachment and forcing the arming of Ukraine,
[03:30:22.400 --> 03:30:25.320]  in turn setting the stage for the current war against Russia.
[03:30:25.320 --> 03:30:30.000]  Evidence of the bribe was also in Hunter Biden's laptop, which the FBI also had, but that they
[03:30:30.000 --> 03:30:35.760]  swore was Russian disinformation and infiltrated social media to censor during the 2020 campaign,
[03:30:35.760 --> 03:30:40.440]  all while the FBI investigates Trump for having classified documents, despite the FBI admittedly
[03:30:40.440 --> 03:30:44.880]  letting Hillary Clinton off for a similar charge in 2016 when they were simultaneously
[03:30:44.880 --> 03:30:49.000]  launching the Russiagate investigation into Donald Trump using falsified evidence provided
[03:30:49.000 --> 03:30:51.440]  by the Clinton campaign.
[03:30:51.440 --> 03:30:53.440]  Do I have that all straight?
[03:31:22.320 --> 03:31:27.760]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[03:31:27.760 --> 03:31:32.920]  that turbocharge everything and are good for your heart, your brain, your liver, you name
[03:31:32.920 --> 03:31:33.920]  it.
[03:31:33.920 --> 03:31:37.720]  It is the super fuel.
[03:31:37.720 --> 03:31:39.160]  Rainforce Plus is great.
[03:31:39.160 --> 03:31:40.160]  Rainforce Ultra is great.
[03:31:40.160 --> 03:31:41.160]  There are two different nootropics.
[03:31:41.160 --> 03:31:42.160]  They go good with this.
[03:31:42.160 --> 03:31:44.680]  But this is the King Kong.
[03:31:44.680 --> 03:31:46.280]  This is the boss.
[03:31:46.280 --> 03:31:47.280]  Rainforce.
[03:31:47.280 --> 03:31:48.280]  Back in stock.
[03:31:48.280 --> 03:31:49.280]  Discounted.
[03:31:49.280 --> 03:31:50.280]  Infowarsstore.com.
[03:31:50.280 --> 03:31:56.240]  More power, more strength, more energy.
[03:31:56.240 --> 03:32:02.640]  With all the craziness in the world, the collapsing borders, the war with Russia, the insanity,
[03:32:02.640 --> 03:32:05.840]  the currency devaluations, the economy going crazy.
[03:32:05.840 --> 03:32:10.160]  You are crazy, in my view, if you don't get high quality, storable food and water filtration
[03:32:10.160 --> 03:32:11.160]  and self-defense.
[03:32:11.160 --> 03:32:13.320]  Now, we're not selling guns and ammo.
[03:32:13.320 --> 03:32:15.920]  That's for you to go out and get for yourself and learn how to use if you haven't.
[03:32:16.560 --> 03:32:17.880]  And I preach to the choir on that.
[03:32:17.880 --> 03:32:21.760]  But a lot of people got plenty of guns, but they don't have enough storable food or water
[03:32:21.760 --> 03:32:22.800]  filtration.
[03:32:22.800 --> 03:32:24.480]  This is something you need now.
[03:32:24.480 --> 03:32:29.000]  And we've got it in the food department and in the high quality water filtration department.
[03:32:29.000 --> 03:32:33.280]  The highest quality food, the best water filtration at the lowest prices you're going to find
[03:32:33.280 --> 03:32:35.200]  and still get quality.
[03:32:35.200 --> 03:32:40.480]  Infowarsstore.com is running a special right now for 10% off on all storable food and on
[03:32:40.480 --> 03:32:42.680]  water and air filtration.
[03:32:42.680 --> 03:32:45.320]  Ladies and gentlemen, you cannot beat this deal.
[03:32:45.320 --> 03:32:47.560]  Our prices are already the lowest at 10% off.
[03:32:47.560 --> 03:32:49.520]  It's an insane deal for a limited time.
[03:32:49.520 --> 03:32:53.480]  Go to infowarsstore.com and get prepared while you still can.
[03:32:56.200 --> 03:33:02.200]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[03:33:11.200 --> 03:33:15.200]  Strategic plans, back to the sequence of events.
[03:33:15.200 --> 03:33:21.200]  The reason why I'm talking like this is I think this month, past couple months,
[03:33:22.200 --> 03:33:28.200]  very interesting, very interesting sequence of events.
[03:33:28.200 --> 03:33:31.200]  Say, Drew, what are you talking about?
[03:33:31.200 --> 03:33:37.200]  What we witnessed during Groomer Month this past June, I think was next level.
[03:33:37.200 --> 03:33:44.200]  You saw naked homosexuals, boomers, literally naked boomer homosexuals
[03:33:44.200 --> 03:33:49.200]  walking around Seattle with their penises hanging out with little boys, children, hundreds, hundreds.
[03:33:50.200 --> 03:33:55.200]  Just watching, smiling like it's totally normal, like they're at Disneyland.
[03:33:55.200 --> 03:33:59.200]  We saw a bunch of land whale walrus lesbians in New York.
[03:33:59.200 --> 03:34:02.200]  I think it was Savannah Hernandez that covered this.
[03:34:02.200 --> 03:34:09.200]  Bunch of walrus land whale lesbians with their disgusting blubber breasts
[03:34:09.200 --> 03:34:14.200]  bouncing around with children running around in the water, like flapping around like a bunch of walruses.
[03:34:14.200 --> 03:34:17.200]  Playing in the water, playing in the fountains.
[03:34:18.200 --> 03:34:22.200]  Bunch of AIDS and HIV spreading all over the place.
[03:34:22.200 --> 03:34:25.200]  We saw some pretty dark stuff.
[03:34:25.200 --> 03:34:32.200]  I covered one in Tempe, Arizona, some homosexual rapper that claimed to be divine, claims to be a god.
[03:34:32.200 --> 03:34:39.200]  Getting up on stage rapping about getting sodomized and sodomizing men in front of little girls, little kids.
[03:34:39.200 --> 03:34:44.200]  We've seen a lot of this stuff, and it can get desensitizing sometimes.
[03:34:44.200 --> 03:34:47.200]  You see it so much, you're like, well, I guess that's America now.
[03:34:47.200 --> 03:34:49.200]  BAM! Right?
[03:34:49.200 --> 03:34:51.200]  No, we can never get desensitized.
[03:34:51.200 --> 03:34:53.200]  This should trigger you in a righteous way.
[03:34:53.200 --> 03:34:57.200]  Not trigger you like a leftist, a snowflake, where you can't hear anything that's offensive,
[03:34:57.200 --> 03:35:00.200]  and oh my god, let's just censor everybody.
[03:35:00.200 --> 03:35:02.200]  No, trigger like, we got pedophiles here!
[03:35:02.200 --> 03:35:06.200]  We got pedophiles walking the streets with their genitals out!
[03:35:06.200 --> 03:35:09.200]  We got parents taking them to the pedophiles!
[03:35:09.200 --> 03:35:11.200]  That should righteously trigger you!
[03:35:11.200 --> 03:35:14.200]  Let's throw some people in jail! Come on!
[03:35:14.200 --> 03:35:18.200]  Let's send a message to society that this is not going to fly with us!
[03:35:18.200 --> 03:35:21.200]  That's what I'm talking about.
[03:35:21.200 --> 03:35:25.200]  But, you know, this was a very dark month.
[03:35:25.200 --> 03:35:28.200]  Right? We saw Target get exposed.
[03:35:28.200 --> 03:35:37.200]  We're working alongside of a designer that is open about their Satanism and Satanic clothing for children.
[03:35:38.200 --> 03:35:40.200]  This is all manifesting, guys.
[03:35:40.200 --> 03:35:42.200]  These are manifestations of evil.
[03:35:42.200 --> 03:35:43.200]  Alright?
[03:35:43.200 --> 03:35:50.200]  These are manifestations of these demonic influences that are influencing fallen humanity that's reprobate,
