[00:00.000 --> 00:05.000]  Everyone thinks so but I would never say it.
[02:55:45.000 --> 02:55:50.000]  So they hired people and gave them an operating system of hating America as their religion.
[02:55:50.000 --> 02:55:51.000]  But you're not going to run the country.
[02:55:51.000 --> 02:55:54.000]  You're the useful idiots that open the drawbridge.
[02:55:54.000 --> 02:55:55.000]  You're going to be taken down.
[02:55:55.000 --> 02:55:56.000]  They're going to target you eventually.
[02:55:56.000 --> 02:56:04.000]  It's just a matter of time because if you are, let's say you're a white middle-aged liberal who was a Hillary Clinton supporter, you have no.
[02:56:04.000 --> 02:56:07.000]  And the guy in New York said whites were bad.
[02:56:07.000 --> 02:56:08.000]  Apologize for being white.
[02:56:08.000 --> 02:56:09.000]  Yeah, right.
[02:56:09.000 --> 02:56:20.000]  Got the leftist activated in the race politics and now they've elected a Hispanic supremacist communist crazy lady that says white people are bad.
[02:56:20.000 --> 02:56:23.000]  See and see how sick that is.
[02:56:23.000 --> 02:56:24.000]  See how sick that is.
[02:56:24.000 --> 02:56:26.000]  Well, it's it's suicide.
[02:56:26.000 --> 02:56:33.000]  These people, you know, there's something about these people, by the way, these, a lot of them live in cities, not all of them where they take a lot of anti-depressants.
[02:56:33.000 --> 02:56:38.000]  They vote for Hillary Clinton and they are suicidal themselves.
[02:56:38.000 --> 02:56:43.000]  You know, anti-depressants make you want to even kill yourself in some cases or kill other people.
[02:56:43.000 --> 02:56:47.000]  Antifa is out there saying let's kill other people.
[02:56:47.000 --> 02:56:49.000]  You've got, you know, the firebombing threats, all of this.
[02:56:49.000 --> 02:56:55.000]  These people, not only do they want to commit suicide and destroy themselves, they want to destroy the very nation that they are part of.
[02:56:55.000 --> 02:56:57.000]  And they want to corrupt innocents.
[02:56:57.000 --> 02:56:58.000]  They want it.
[02:56:58.000 --> 02:56:59.000]  They're obsessed.
[02:56:59.000 --> 02:57:00.000]  They are spiritual saboteurs.
[02:57:00.000 --> 02:57:01.000]  We're going to break.
[02:57:01.000 --> 02:57:02.000]  You're taking over.
[02:57:02.000 --> 02:57:09.000]  Folks, please don't forget we have our best-selling super blue family, a fluoride-free toothpaste, four to five with the good halogen iodine, colloidal silver and more.
[02:57:09.000 --> 02:57:12.000]  They're all available at infowarstore.com.
[02:57:12.000 --> 02:57:19.000]  InfoWarsLive.com takes you right to the sub one page at 50% off, knockouts 33% off even though it's about to sell out.
[02:57:19.000 --> 02:57:22.000]  $100 off, Alexa Pure Breeze, that's the lowest we've ever gone.
[02:57:22.000 --> 02:57:25.000]  It's an amazing in-house four-stage filter.
[02:57:25.000 --> 02:57:30.000]  It's all available at infowarstore.com or AAA-253-3139.
[02:57:30.000 --> 02:57:32.000]  There's a bunch of other spices as well.
[02:57:32.000 --> 02:57:33.000]  We told you everything was coming.
[02:57:33.000 --> 02:57:34.000]  It's here.
[02:57:34.000 --> 02:57:36.000]  Now we're telling you how to win and go to the next level.
[02:57:36.000 --> 02:57:44.000]  And thanks to you spreading the word, InfoWars is still cruising straight ahead at ramming speed and delivering victory thanks to you.
[02:57:44.000 --> 02:57:48.000]  Guaranteeing your food independence is a crucial part of prepping.
[02:57:48.000 --> 02:57:56.000]  Between debt crisis, natural disasters, or even simple power outages, having a supply of storable meals is crucial.
[02:57:56.000 --> 02:58:03.000]  With InfoWarsLive selects storable food, you can make sure you and your family are ready for any emergency.
[02:58:03.000 --> 02:58:08.000]  With drinks, snacks, and meals in amounts ranging from 72 hours to a full year,
[02:58:08.000 --> 02:58:13.000]  there's no better place to look for healthy, easy, and incredible meals.
[02:58:13.000 --> 02:58:20.000]  Including meals such as traveler's stew, homestyle potato soup, and a variety of other meals for breakfast, lunch, and dinner.
[02:58:20.000 --> 02:58:25.000]  InfoWarsLive selects storable food will help you eat comfortably in a time of need.
[02:58:25.000 --> 02:58:27.000]  They even work great for camping.
[02:58:27.000 --> 02:58:34.000]  Simply pack a 72 hour kit to go and you have easy to cook and transport food for you and your loved ones trip.
[02:58:34.000 --> 02:58:36.000]  Don't be caught surprised by an emergency.
[02:58:36.000 --> 02:58:46.000]  Make sure you're stocked up today with all the food you need for an affordable price with InfoWarsLive selects storable foods.
[02:58:46.000 --> 02:58:51.000]  You know, if I tried to sit here and tell you about the 60 plus products, we have an InfoWarsLive.
[02:58:51.000 --> 02:58:52.000]  It'd take hours.
[02:58:52.000 --> 02:58:58.000]  Michael ZX Plus now has a lower price, it's stronger, it's the other equation in probiotics.
[02:58:58.000 --> 02:59:02.000]  It knocks out the yeast, the mold, the candida, it's back in stock.
[02:59:02.000 --> 02:59:05.000]  The real red pill, it's been sold out for months.
[02:59:05.000 --> 02:59:09.000]  It's got the preglonone that's the precursor to all the natural hormones in your body.
[02:59:09.000 --> 02:59:12.000]  Then it's got all the minerals and the vitamins, the amino acids.
[02:59:12.000 --> 02:59:13.000]  So you can upload it.
[02:59:13.000 --> 02:59:19.000]  Our latest product that goes great with the super blue colloidal silver and iodine fortified toothpaste
[02:59:19.000 --> 02:59:23.000]  is super blue silver immune gargle that's a spray you do.
[02:59:23.000 --> 02:59:24.000]  You can also swallow it.
[02:59:24.000 --> 02:59:30.000]  It's a supplement with iodine, super high quality silver and a lot more.
[02:59:30.000 --> 02:59:31.000]  Without you, we couldn't do it.
[02:59:31.000 --> 02:59:38.000]  So thank you all for remembering InfoWarsStore.com and remembering that it's not just you that's already awake,
[02:59:38.000 --> 02:59:41.000]  but it's other people that aren't awake and it's so essential to spread the word.
[02:59:41.000 --> 02:59:49.000]  Again, thank you so much for being part of the Second American Revolution.
[02:59:49.000 --> 03:00:14.000]  You're listening to the Alex Jones Show.
[03:00:14.000 --> 03:00:19.000]  Reportedly, Chief Justice Kennedy has announced his retirement today from the United States Supreme Court.
[03:00:19.000 --> 03:00:21.000]  This is a very big deal.
[03:00:21.000 --> 03:00:29.000]  There's been a lot of conjecture recently about how many Supreme Court justices President Trump will be able to put on the court.
[03:00:29.000 --> 03:00:37.000]  And this alone is worth everything that it took to get Trump elected to the White House.
[03:00:37.000 --> 03:00:44.000]  Because can you imagine, I mean, right now, the liberal justices on the court are going insane.
[03:00:44.000 --> 03:00:50.000]  They've been going insane lately, you know, Kagan and Soto Mayor, if I'm pronouncing that correctly.
[03:00:50.000 --> 03:00:59.000]  They have been ranting with insanity about losing these decisions such as the union dues, the mandatory fees decision,
[03:00:59.000 --> 03:01:02.000]  which I think came down this morning and other decisions in recent days.
[03:01:02.000 --> 03:01:10.000]  You talk about winning, President Trump is winning day after day after day because of these typically five to four decisions on the Supreme Court,
[03:01:10.000 --> 03:01:12.000]  because of Neil Gorsuch being there.
[03:01:12.000 --> 03:01:23.000]  Well, now imagine if those five to four decisions can become six to three decisions or seven to two decisions by 2018 or 2019.
[03:01:23.000 --> 03:01:27.000]  I mean, Kennedy retiring now, you know, sometimes his decisions go either way.
[03:01:27.000 --> 03:01:31.000]  He's sometimes considered middle of the road, depending on the topic.
[03:01:31.000 --> 03:01:40.000]  But what if someone like Ginsburg retires and then you bring in what we call an originalist, an originalist Supreme Court justice like Gorsuch,
[03:01:40.000 --> 03:01:48.000]  who can really, really enforce the true meaning of the United States Constitution as it was written by the founding fathers,
[03:01:48.000 --> 03:01:51.000]  you know, the intent that they put into that document.
[03:01:51.000 --> 03:01:58.000]  We could protect the basic rights of this nation, including the Second Amendment for a generation to come.
[03:01:58.000 --> 03:02:04.000]  But then you always have to think, well, what if they start assassinating these people because we're in open warfare?
[03:02:04.000 --> 03:02:07.000]  It seems like right now the left is willing to murder people.
[03:02:07.000 --> 03:02:09.000]  They're calling for the killing of people.
[03:02:09.000 --> 03:02:18.000]  And, you know, there's a lot of evidence that at least one former Supreme Court justice may have been murdered to take him out,
[03:02:18.000 --> 03:02:21.000]  you know, before the election, before they thought Hillary Clinton was going to come in.
[03:02:21.000 --> 03:02:28.000]  And this is a very serious issue, but if you are watching what's happening in our country right now,
[03:02:28.000 --> 03:02:31.000]  and not looking at the mainstream media because they're lying to you every day,
[03:02:31.000 --> 03:02:40.000]  what's happening right now is the Supreme Court is being slowly but meticulously moved into a pro-constitution stance.
[03:02:40.000 --> 03:02:44.000]  This is good for America. This is good for Trump. This is good for our future.
[03:02:44.000 --> 03:02:46.000]  So that's a big, big deal today.
[03:02:46.000 --> 03:02:56.000]  I almost, I wish I had more prep to talk about that issue, but I'm sure that Alex and others will cover it tomorrow on The Alex Jones Show as the InfoWars broadcast continues.
[03:02:56.000 --> 03:02:59.000]  Now, what we're going to cover here, welcome to the fourth hour of The Alex Jones Show.
[03:02:59.000 --> 03:03:01.000]  My name's Mike Adams, the health ranger.
[03:03:01.000 --> 03:03:08.000]  And I really appreciate all your feedback lately because I did record that emergency broadcast video on Saturday.
[03:03:08.000 --> 03:03:12.000]  I think it was Saturday night at my home studio.
[03:03:12.000 --> 03:03:17.000]  I had been out working on the ranch and it hit me.
[03:03:17.000 --> 03:03:23.000]  I was reading news. I was listening to InfoWars and other broadcasts.
[03:03:23.000 --> 03:03:25.000]  I listened to a little bit of Rush Limbaugh.
[03:03:25.000 --> 03:03:32.000]  I listened to a little bit of Sean Hannity, a little bit of Dan Bongino just to kind of get the sense of what the conversation is out there.
[03:03:32.000 --> 03:03:37.000]  And I checked out CNN. I checked out Los Angeles Times and so on.
[03:03:37.000 --> 03:03:47.000]  And it hit me. The Civil War is here and leftists have dropped any pretense of now trying to be pro-America.
[03:03:47.000 --> 03:03:51.000]  They're no longer trying to cooperate with conservatives.
[03:03:51.000 --> 03:03:57.000]  They're no longer trying to even pretend to defend the Constitution that for them, all bets are off.
[03:03:57.000 --> 03:04:06.000]  The mask is off. The inner authoritarians have come out like demons and aliens, too, coming out through their chest, breaking through, you know, with blood and guts and teeth.
[03:04:06.000 --> 03:04:11.000]  And they want to destroy America now. It's a war. And it hit me.
[03:04:11.000 --> 03:04:16.000]  And that's why I recorded that special. And if I had known it was going to go so viral, I would have put on a better shirt.
[03:04:16.000 --> 03:04:20.000]  But, you know, I had been working on the ranch.
[03:04:20.000 --> 03:04:25.000]  But, hey, sometimes the things that need to be said just happen in the spur of the moment.
[03:04:25.000 --> 03:04:34.000]  And as we continue this broadcast, this hour on The Alex Jones Show, I've got a tremendous amount of information for you on the social warfare that's happening now.
[03:04:34.000 --> 03:04:41.000]  Leftists taking off their masks and coming out and why we can never let Democrats gain power again in our country.
[03:04:41.000 --> 03:04:45.000]  Because they will weaponize government to destroy all of us and destroy our individual liberties.
[03:04:45.000 --> 03:04:49.000]  Stay with us. We'll be right back here on The Alex Jones Show after this break.
[03:04:54.000 --> 03:05:01.000]  Living in volcano may sound more dramatic than it really is. The real drama can be found here in Leilani Estates.
[03:05:01.000 --> 03:05:07.000]  But a lot of us on the Big Island rely on rainwater. And we need to be concerned about ash and acid rain.
[03:05:07.000 --> 03:05:15.000]  Volcanic ash may contain heavy metal particles. And acid rain could lower the pH of the water to unhealthy levels.
[03:05:15.000 --> 03:05:21.000]  To find out, we employed a series of tests for heavy metals, alkalinity, and pH.
[03:05:21.000 --> 03:05:27.000]  What we learned was that there was, in fact, unhealthy levels of heavy metals and acidity in the rainwater.
[03:05:27.000 --> 03:05:34.000]  Next, we tested the water from our Alexa pure gravity filter. And not only were the heavy metal levels within safe measure,
[03:05:34.000 --> 03:05:43.000]  but the pH was also restored to optimal levels. As it turns out, the filter on the Alexa pure raises the pH of the water.
[03:05:43.000 --> 03:05:49.000]  So what we've learned is that volcanic ash and acid rain can contaminate a rainwater supply.
[03:05:49.000 --> 03:05:57.000]  But more importantly, a good water filtration system will purify it.
[03:06:19.000 --> 03:06:35.000]  If I had a piece of advice for the Trump administration today, I'm sure some of their people watched the show.
[03:06:35.000 --> 03:06:40.000]  And I'm just a citizen. I'm just a Texan. I'm just a business owner and a patriot.
[03:06:40.000 --> 03:06:47.000]  But when I see Justice Kennedy announcing his retirement, and I know that a fight is coming for the United States Supreme Court,
[03:06:47.000 --> 03:06:53.000]  my biggest piece of advice today would be, do not negotiate with terrorists, President Trump.
[03:06:53.000 --> 03:06:57.000]  Do not negotiate with the terrorists that the Democrats have become.
[03:06:57.000 --> 03:07:06.000]  Do not try to appease the Democrats. Do not try to come to some kind of compromise with this group of anti-American terrorists
[03:07:06.000 --> 03:07:11.000]  who are trying to destroy this nation and murder you. That's what they're trying to do.
[03:07:11.000 --> 03:07:17.000]  President Trump, they're trying to kill you. They're trying to take you out of office. They're trying to destroy this nation.
[03:07:17.000 --> 03:07:22.000]  And they will never, they will never compromise to appease you.
[03:07:22.000 --> 03:07:26.000]  They will use every weapon of government against you and against the American people.
[03:07:26.000 --> 03:07:30.000]  And they will never compromise on who they put on the Supreme Court.
[03:07:30.000 --> 03:07:33.000]  So we must not compromise at all.
[03:07:33.000 --> 03:07:42.000]  This fight for the next justice to replace Kennedy on the Supreme Court must be fought with every bit of dedication, compassion, and patriotism
[03:07:42.000 --> 03:07:52.000]  that our country demands if we are to honor the efforts of all the people who have gone before us to make this a constitutional republic,
[03:07:52.000 --> 03:08:00.000]  to defend this constitutional republic, to create the abundance and economic opportunities and individual liberties that we now enjoy,
[03:08:00.000 --> 03:08:07.000]  you must never compromise with domestic terrorist Democrats ever again, because the mask is off.
[03:08:07.000 --> 03:08:12.000]  And that's not even what I came here to talk about today, but that's the breaking news today.
[03:08:12.000 --> 03:08:18.000]  And so we must understand. In fact, let me just back up for a second on this.
[03:08:18.000 --> 03:08:28.000]  As part of my notes today, I did have a reminder to myself, and it says it, it says stop trying to appease Democrats.
[03:08:28.000 --> 03:08:34.000]  And then sure enough, the Supreme Court, you know, Justice Retirement Announcement comes today and it fits perfectly with that.
[03:08:34.000 --> 03:08:43.000]  Stop trying to appease these domestic terrorist groups, because they will not stop until they accomplish the complete destruction of America.
[03:08:43.000 --> 03:08:55.000]  Look at this. Alexandria Ocasio-Cortez, she won the election, displacing a longtime Democrat giant in New York.
[03:08:55.000 --> 03:09:01.000]  Ocasio-Cortez, she is, she says she's a Democratic socialist. She's really, in my view, a communist.
[03:09:01.000 --> 03:09:08.000]  She wants to dismantle the borders completely. Now imagine what happens to this country when you dismantle the borders.
[03:09:08.000 --> 03:09:15.000]  You get a wave, an invading wave of foreign nationals so large and so overwhelming,
[03:09:15.000 --> 03:09:23.000]  that this studio here in Austin, Texas would be overrun with the human wave of invaders. She wants that.
[03:09:23.000 --> 03:09:30.000]  She does not want America to remain a constitutional republic. She, like so many people on the radical left,
[03:09:30.000 --> 03:09:41.000]  they want to turn America into the slum-infested, collapsed, nearly third world statuses of so many central and South American countries these days,
[03:09:41.000 --> 03:09:48.000]  countries that are collapsing, countries like Venezuela where there's mass starvation, even so much corruption in places like Brazil,
[03:09:48.000 --> 03:09:53.000]  where the quality of life has collapsed in so many nations, and they want to bring it here.
[03:09:53.000 --> 03:09:59.000]  And they want to overrun Texas. They want to overrun New Mexico, Arizona, California.
[03:09:59.000 --> 03:10:06.000]  And they claim that they own those states, that that's part of Mexico, that they have some kind of right.
[03:10:06.000 --> 03:10:13.000]  Look at this Mexican presidential candidate saying that it's a human right to flood America, to flood across the borders.
[03:10:13.000 --> 03:10:22.000]  And I ask you this today. Every nation, even leftists will argue that Mexico has the right to enforce its borders.
[03:10:22.000 --> 03:10:29.000]  Even leftists will argue that Canada has the right to enforce its borders, or that other nations, let's say France, for example,
[03:10:29.000 --> 03:10:37.000]  has the right to enforce its borders. The very definition of a nation is a political entity with a unique culture,
[03:10:37.000 --> 03:10:43.000]  a unique set of laws, and a border. If you don't protect your border, you don't have a nation.
[03:10:43.000 --> 03:10:50.000]  So protecting your border is absolutely critical to the very identity of a nation, the very existence of your nation.
[03:10:50.000 --> 03:10:54.000]  You protect your border. And I agree with what President Trump said the other day.
[03:10:54.000 --> 03:11:00.000]  He said, our border policy should be, you simply can't come in if you're an illegal invader.
[03:11:00.000 --> 03:11:07.000]  Now, we welcome legal immigration, and that's a very important point to remember. You know, as I've mentioned here on the show,
[03:11:07.000 --> 03:11:13.000]  my wife is a legal immigrant from Taiwan. We went through the process. I think it took about six years.
[03:11:13.000 --> 03:11:17.000]  We went through INS. We went through all the forms of the paperwork and the interviews. We did it legally.
[03:11:17.000 --> 03:11:26.000]  And we want legal immigrants in this country. We want to attract people who can be entrepreneurs, who can create economic abundance,
[03:11:26.000 --> 03:11:34.000]  people who can contribute to science and real medicine, people who can create jobs for other Americans,
[03:11:34.000 --> 03:11:39.000]  people who can contribute to the maintenance of a free society. We want legal immigrants.
[03:11:39.000 --> 03:11:43.000]  We want the world's best and brightest to come to America.
[03:11:43.000 --> 03:11:50.000]  We don't want an unrestricted border where anybody who shows up gets in, even if you have a criminal background,
[03:11:50.000 --> 03:11:56.000]  even if you're trafficking little children, even if you're a violent criminal, even if you're a drug smuggler.
[03:11:56.000 --> 03:12:06.000]  What have you? We cannot let those people in. And we have the right as a nation to sort out good people from bad people
[03:12:06.000 --> 03:12:10.000]  and to determine who comes in. The same right that you have at your front door.
[03:12:10.000 --> 03:12:15.000]  You have people walking up to your house and knocking on your front door and saying, hey, can we come in?
[03:12:15.000 --> 03:12:25.000]  You have the right to say, no, not you people. Not you. You criminals. You felons. You child rapists. You can't come in.
[03:12:25.000 --> 03:12:32.000]  You have the right to say that. It's a divine right. It's a basic human right. And it's a national sovereignty right.
[03:12:32.000 --> 03:12:39.000]  And we have that right as a country. Now, you see, the left wants to say, they like to say, oh, there's no such thing as an illegal human being.
[03:12:39.000 --> 03:12:47.000]  Well, actually, there is. They're rotting in prisons all throughout Central and South America and some prisons in the United States.
[03:12:47.000 --> 03:12:54.000]  You commit felony crimes. You rape somebody. You murder somebody. You know, you're a pedophile, whatever.
[03:12:54.000 --> 03:13:04.000]  That makes you a criminal. That makes you of illegal status. And if you illegally walk into the nation and you violate the national border laws,
[03:13:04.000 --> 03:13:09.000]  that makes you a criminal. That makes you outside the law. That makes you, by definition, illegal.
[03:13:09.000 --> 03:13:14.000]  So, yes, there is such a thing as an illegal human being. I mean, what is the argument of the left going to be?
[03:13:14.000 --> 03:13:22.000]  That there should be no prisons. That there should be no laws because leftists who want to run drugs and smuggle humans and commit rape and murder
[03:13:22.000 --> 03:13:29.000]  should be allowed to do so without any restrictions whatsoever. I mean, haven't they actually started to do that with sanctuary cities?
[03:13:29.000 --> 03:13:39.000]  Think about it. A sanctuary city is a place where illegality is protected by the local bureaucrats who are working in conspiracy with lawlessness.
[03:13:39.000 --> 03:13:46.000]  They are rejecting the very rule of law upon which modern human civilization is based.
[03:13:46.000 --> 03:13:55.000]  If you want a civil society, you must reject leftists right now with all of your passion and at every election.
[03:13:55.000 --> 03:14:01.000]  Because they want to overrun America. And this, again, what's her name? Ocasio Cortez.
[03:14:01.000 --> 03:14:11.000]  Her victory in New York is, in one sense, it's a warning sign that the left is going totally radical, that the left is going communist.
[03:14:11.000 --> 03:14:17.000]  But it's also, in a sense, a good sign because now the pretending is over.
[03:14:17.000 --> 03:14:28.000]  You know, the 14-year congressional veteran, white guy that she replaced, he was a pretender. He would pretend to be pro-America while voting against America.
[03:14:28.000 --> 03:14:36.000]  He would pretend to talk about how great America is in protecting the Constitution and cooperating with people. He was a pretender.
[03:14:36.000 --> 03:14:42.000]  This Ocasio Cortez, she's not a pretender. She's like, abolish the border. Let everybody come in.
[03:14:42.000 --> 03:14:48.000]  Free housing for everyone. Government jobs guaranteed for everyone. Pure socialism.
[03:14:48.000 --> 03:14:56.000]  You know, even communism, just centrally planned economies. The absolute destruction of the constitutional republic that we know and enjoy today.
[03:14:56.000 --> 03:15:03.000]  Cortez here, she's like, the mask is off. She's like, this is who they are. Radical leftists all the way.
[03:15:03.000 --> 03:15:08.000]  Maxine waters and Ocasio Cortez, they should have a dynamic duo.
[03:15:08.000 --> 03:15:13.000]  They should have like a national tour called the Destroy America Tour.
[03:15:13.000 --> 03:15:20.000]  The unlimited execution of conservatives and flooding the borders with illegal foreign national tour.
[03:15:20.000 --> 03:15:24.000]  That's what they should do because that's what they actually believe. Yes, it's that bad.
[03:15:24.000 --> 03:15:31.000]  But I see this as a very good sign because middle America does not want to see their country overrun and destroyed.
[03:15:31.000 --> 03:15:39.000]  Middle America will continue to vote against these radical left-wing extremists like Ocasio Cortez, who just won the election, or the primary, I'm sorry.
[03:15:39.000 --> 03:15:46.000]  Middle America will vote against them and Middle America will help save the real America that we are defending right here at Infowars.com.
[03:15:46.000 --> 03:16:02.000]  Stay with us. We'll be right back.
[03:16:16.000 --> 03:16:22.000]  Learn more now by going to libertyoncall.org. That's libertyoncall.org.
[03:16:46.000 --> 03:16:53.000]  Order today at ReadyToEatBacon.com.
[03:17:16.000 --> 03:17:20.000]  My blood pressure has normalized. My diabetes has totally improved.
[03:17:20.000 --> 03:17:24.000]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[03:17:24.000 --> 03:17:27.000]  I recommend heart and body extract to everyone.
[03:17:27.000 --> 03:17:54.000]  Everybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[03:17:54.000 --> 03:18:02.000]  Fueling your body is hard work. That's why we've introduced the Infowars Life Daily Digestive Pack to help you fuel it right.
[03:18:02.000 --> 03:18:10.000]  Combine fluorolife everyday maintenance and carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[03:18:10.000 --> 03:18:13.000]  There's no better way to power your body.
[03:18:13.000 --> 03:18:25.000]  Fluorolife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[03:18:25.000 --> 03:18:31.000]  These formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[03:18:31.000 --> 03:18:39.000]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[03:18:39.000 --> 03:18:45.000]  There's no better time to try fluorolife and carnivore to see how well they can support your body.
[03:18:45.000 --> 03:18:49.000]  Don't miss out on the chance to fuel your body and support recovery.
[03:18:49.000 --> 03:19:13.000]  Try the Infowars Life Daily Digestive Pack today.
[03:19:20.000 --> 03:19:28.000]  This new product is going to end up being the number one best-selling product at InfowarsLife.com because it works so well.
[03:19:28.000 --> 03:19:36.000]  This is a gift you want to give yourself and then rest assured you're finding the Infowar so it's a total absolute sure win, no lose equation.
[03:19:36.000 --> 03:19:41.000]  Try Alpha Power exclusively available at InfowarsLife.com for yourself.
[03:19:41.000 --> 03:19:50.000]  Ladies and gentlemen, it's non-GMO, it's for your brain, it's for sports, it's for activities, and it's made in the USA. Get your Alpha Power today at InfowarsLife.com.
[03:19:50.000 --> 03:20:15.000]  Everybody needs to try Alpha Power today.
[03:20:15.000 --> 03:20:22.000]  You're watching the Alex Jones show here on Infowars. This is Mike Adams filling in for the fourth hour today.
[03:20:22.000 --> 03:20:36.000]  Thank you for joining us. Just a reminder that Chief Justice Kennedy has announced his retirement today from the United States Supreme Court, which is sure to set off a massive battle for his replacement.
[03:20:36.000 --> 03:20:50.000]  And as I mentioned in the earlier segment, we are urging President Trump and all those involved in the decision to, of course, appoint and defend a constitutional originalist, as they're called, and do not back down on this fight.
[03:20:50.000 --> 03:20:55.000]  This is the most important decision since the appointment of Neil Gorsuch.
[03:20:55.000 --> 03:21:08.000]  And if Trump gets one more Supreme Court justice during his time as president, then we could lock in protection of the United States Constitution and some basic civil liberties for a generation to come.
[03:21:08.000 --> 03:21:10.000]  So it's very, very important to do this.
[03:21:10.000 --> 03:21:15.000]  Now, I'm going to give out the phone number and take at least a few calls, maybe in an upcoming segment.
[03:21:15.000 --> 03:21:26.000]  So if you'd like to chime in and comment about Chief Justice Kennedy or other events, the war on America, then call in. It's 877-789-2539.
[03:21:26.000 --> 03:21:31.000]  Again, 877-789 Alex is the number to call in.
[03:21:31.000 --> 03:21:39.000]  Now, as we line up some calls and you're welcome to ask me anything, including about lab science, if you want, because, you know, I am a lab scientist.
[03:21:39.000 --> 03:21:45.000]  I run a laboratory, mass spec. I'll talk about anything that I have some knowledge on.
[03:21:45.000 --> 03:21:47.000]  So feel free to ask those questions.
[03:21:47.000 --> 03:22:03.000]  I want to talk about elections for just a second here, that I've really come to the conclusion over the last few days after really analyzing what's going on that we, the people, we can never again allow Democrats to run the government.
[03:22:03.000 --> 03:22:18.000]  And this is a big, profound realization, but it stems from the idea or the realization that we've seen now in, after the Obama administration has left power, with Trump coming in and revealing so much of the corruption and fraud,
[03:22:18.000 --> 03:22:22.000]  we've seen how much Obama weaponized government against the people.
[03:22:22.000 --> 03:22:27.000]  And even John McCain took part in it, and Hillary Clinton would have continued it as well.
[03:22:27.000 --> 03:22:44.000]  The weaponization of government now, I believe, if Democrats ever get back into office, the weaponization will go to an extreme hyper level of new weaponization against conservatives, libertarians, Trump supporters, nonprofits.
[03:22:44.000 --> 03:22:56.000]  If you thought Lois Lerner and the IRS was bad under Obama, just wait until, you know, if a Democrat gets into the White House any time in the future, they're going to turn the government into a practically, you know,
[03:22:56.000 --> 03:23:01.000]  like a Gestapo to come out and just hunt people down and throw them in prison.
[03:23:01.000 --> 03:23:03.000]  I mean, some of that has already started.
[03:23:03.000 --> 03:23:08.000]  I mean, look at the, look at the prosecution of Dinesh D'Souza under Obama.
[03:23:08.000 --> 03:23:13.000]  Look at the modern day witch hunt against Roger Stone or Michael Flynn for that matter.
[03:23:13.000 --> 03:23:22.000]  Look at what Robert Mueller has done, just even under Trump being president, although of course Trump doesn't control Robert Mueller, which is why this is happening.
[03:23:22.000 --> 03:23:34.000]  But Mueller has been able to maneuver himself to a point of weaponization against very important people in this country because of this, this deep state swamp that continues to persist in our government.
[03:23:34.000 --> 03:23:45.000]  We, again, to repeat, we the people can never allow Democrats to gain power in over the White House, over the Supreme Court, over Congress, House or the Senate.
[03:23:45.000 --> 03:23:53.000]  We can never allow that, that again, because Democrats are essentially, in my view, synonymous with domestic terrorism at this point.
[03:23:53.000 --> 03:23:58.000]  They are synonymous with the planned destruction of America, the suicide of a nation.
[03:23:58.000 --> 03:24:00.000]  That's Democrats.
[03:24:00.000 --> 03:24:11.000]  The GOP put out a really wonderful, I think a one minute video called Unhinged that really summarizes the mass mental illness that now afflicts Democrats who are trying to destroy this country.
[03:24:11.000 --> 03:24:18.000]  If you haven't seen that video, search for it. It's called Unhinged or the left in 2018, Unhinged.
[03:24:18.000 --> 03:24:21.000]  I believe that's the, that's the name of the video.
[03:24:21.000 --> 03:24:27.000]  They want to destroy this nation and replace it with a totalitarian authoritarian society that they control.
[03:24:27.000 --> 03:24:29.000]  They don't want a constitutional republic.
[03:24:29.000 --> 03:24:33.000]  They don't want voters to be able to defeat them in elections.
[03:24:33.000 --> 03:24:40.000]  They don't want another, you know, Trump victory to ever happen again and they will do anything.
[03:24:40.000 --> 03:24:44.000]  They will commit voter fraud. They will sweep in illegals and give them voting rights.
[03:24:44.000 --> 03:24:47.000]  Whatever it takes, they will silence your voice.
[03:24:47.000 --> 03:24:50.000]  They will ban you off of YouTube and Google and Facebook.
[03:24:50.000 --> 03:24:52.000]  They will commit massive fraud, massive crimes.
[03:24:52.000 --> 03:24:56.000]  They will try to carry out mass executions if they think they can get away with it.
[03:24:56.000 --> 03:24:58.000]  That's how bad they have become.
[03:24:58.000 --> 03:25:03.000]  We must never again allow Democrats to come into power in this nation.
[03:25:03.000 --> 03:25:10.000]  And, you know, along those lines, I, this is my view. I don't know if Alex agrees with this, probably, probably he does.
[03:25:10.000 --> 03:25:18.000]  But I believe that every election where a Democrat wins the election is null and void until we have a national voter ID law.
[03:25:18.000 --> 03:25:28.000]  Because you've got so many non-citizens now voting in elections in places like California that, let's face it, encourage illegals to come in and vote.
[03:25:28.000 --> 03:25:35.000]  And they're voting in not only local elections, but they're voting for Senate members from California, members of the House,
[03:25:35.000 --> 03:25:43.000]  that then represent California in Washington to make legislation that affects all of us across the country.
[03:25:43.000 --> 03:25:49.000]  So you've got an anti-American state, a rogue state, California.
