[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[2:25:46.000 --> 2:25:55.000]  You've got to understand where's the best long term security. There's going to be a playoff between because most people can't live in the most secure locations.
[2:25:55.000 --> 2:26:03.000]  Because in the most secure locations, you very rarely can make a living. And that's one of the reasons why, you know, when people ask me, they call me up all the time,
[2:26:03.000 --> 2:26:11.000]  well, tell me where the safe place is. There is no exactly safe place because most of the time you can't make a living in a safe place.
[2:26:11.000 --> 2:26:17.000]  So there's lots of these things. That's why this is a complex subject. I take people through all of these things.
[2:26:17.000 --> 2:26:23.000]  And we have these illusions of peace and prosperity even despite, you know, foreign wars going on to Americans.
[2:26:23.000 --> 2:26:30.000]  Most of this is way, way far away. It's not going to touch us. I'm here to say that it's going to touch us someday.
[2:26:30.000 --> 2:26:39.000]  And it's going to start touching us now, especially economically. The economic foundations of the U.S. and the world are all based upon fiat money and they're crumbling.
[2:26:39.000 --> 2:26:47.000]  The bailouts and more debt, whether in Europe or the United States, merely postpone the inevitable default. They do not stop it.
[2:26:47.000 --> 2:26:55.000]  I'm convinced it cannot be stopped, in fact. Default through collapse or through war is inevitable, in my opinion.
[2:26:55.000 --> 2:27:03.000]  Now, I think they'll choose war before collapse and use it as an excuse to start over with the world currency and a new debt cycle.
[2:27:03.000 --> 2:27:14.000]  They, frankly, cannot tax enough to pay the kinds of things they're doing. They must use debt and the commensurate inflation of our money supply, which is the deflation of our buying power.
[2:27:14.000 --> 2:27:21.000]  Well, continual intervention in other countries like Libya will invite eventual military backlash from Russia and China.
[2:27:21.000 --> 2:27:28.000]  I'm one of the foremost spokesmen of two or three in the country that believe that Russia and China are not allies.
[2:27:28.000 --> 2:27:31.000]  They're not friendly, that they will not be contained by trade.
[2:27:31.000 --> 2:27:37.000]  But they, in fact, are and have been attempting or planning to strike the west, and will do so at some point.
[2:27:37.000 --> 2:27:40.000]  And we seem to be handing them the excuse.
[2:27:40.000 --> 2:27:48.000]  But in any major crisis, as I mentioned, as Alex mentioned, your biggest enemy will be high density concentrations of people,
[2:27:48.000 --> 2:27:51.000]  crippled supply lines and crippled infrastructure.
[2:27:51.000 --> 2:27:56.000]  It will guarantee widespread social unrest and panic within a day.
[2:27:56.000 --> 2:28:01.000]  And even good people will have no other choice but to go scavenging for food.
[2:28:01.000 --> 2:28:08.000]  And that's what makes a defense nightmare when you're looking at good people who come rummaging through your property.
[2:28:08.000 --> 2:28:17.000]  You're looking for something and you simply won't be shooting and defending yourself in that way or in an aggressive way against good people.
[2:28:17.000 --> 2:28:21.000]  You have to simply get out of the mainstream, get out of the maelstrom,
[2:28:21.000 --> 2:28:25.000]  either by having concealed spaces, which we talk about as strategic relocation,
[2:28:25.000 --> 2:28:31.000]  or getting out of town, hopefully, and being positioned so that you can get out before this happens.
[2:28:31.000 --> 2:28:37.000]  Don't be on the attempting to make the last train out, as Gary North used to talk about so much.
[2:28:37.000 --> 2:28:40.000]  So what's new about this third edition?
[2:28:40.000 --> 2:28:45.000]  Well, the third edition is a complete rework of the previous two editions of the book.
[2:28:45.000 --> 2:28:50.000]  It not only has updated information for 2010, but entirely revised content layout,
[2:28:50.000 --> 2:28:53.000]  almost three-fourths of the text is new.
[2:28:53.000 --> 2:28:59.000]  The most significant changes in this edition include a new worldwide analysis of countries around the world.
[2:28:59.000 --> 2:29:05.000]  State and province-specific reviews of the U.S. and Canada and dozens of new maps and tables
[2:29:05.000 --> 2:29:08.000]  to make information more accessible, easy to use.
[2:29:08.000 --> 2:29:15.000]  In fact, you know, I added 200 new pages with not only an individual analysis of each state and a rating,
[2:29:15.000 --> 2:29:19.000]  but a complete color map showing everything about it,
[2:29:19.000 --> 2:29:24.000]  which we'll show you some pictures later on in the presentation if you're watching on the present planet TV
[2:29:24.000 --> 2:29:29.000]  of all of the land use within the states and the military targets, et cetera.
[2:29:29.000 --> 2:29:32.000]  All right, now we've got just about 30 minutes left on the other side.
[2:29:32.000 --> 2:29:35.000]  We'll go a little bit into overdrive, but we're going to come back and we'll have the floor,
[2:29:35.000 --> 2:29:38.000]  we'll launch into the presentation from your deep research,
[2:29:38.000 --> 2:29:42.000]  and folks again can get the book, Strategic Relocation, North American Guide to Safe Places,
[2:29:42.000 --> 2:29:45.000]  third edition at infowars.com.
[2:29:45.000 --> 2:29:48.000]  He's about to be out of print until he gets more printed.
[2:29:48.000 --> 2:29:50.000]  Get yours today. I know I've got mine.
[2:29:51.000 --> 2:29:55.000]  We're on the march. The Empire's on the run.
[2:29:55.000 --> 2:29:58.000]  Alex Jones and the GCN Radio Network.
[2:29:58.000 --> 2:30:05.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[2:30:05.000 --> 2:30:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[2:30:09.000 --> 2:30:15.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[2:30:15.000 --> 2:30:21.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[2:30:21.000 --> 2:30:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[2:30:25.000 --> 2:30:29.000]  And now, new socialist legislation is only compounding the problem.
[2:30:29.000 --> 2:30:32.000]  Number four, dangerous weather is always a threat to local grids.
[2:30:32.000 --> 2:30:36.000]  Every year, thousands of families lose their power from weather-related onages.
[2:30:36.000 --> 2:30:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[2:30:41.000 --> 2:30:45.000]  Folks, I really believe in the solar power generators offered by Solutions from Science.
[2:30:45.000 --> 2:30:46.000]  One of my old sponsors.
[2:30:46.000 --> 2:30:50.000]  You can get more information at www.mysolarbackup.com.
[2:30:50.000 --> 2:30:52.000]  That's mysolarbackup.com.
[2:30:52.000 --> 2:30:55.000]  Remember, the government doesn't own the sun.
[2:30:55.000 --> 2:31:01.000]  So go to mysolarbackup.com or call 1-877-327-0365.
[2:31:01.000 --> 2:31:09.000]  Alex has told you that the mid-east uprisings over food prices and shortages caused by fuel costs are spreading worldwide.
[2:31:09.000 --> 2:31:11.000]  We're seeing the impact right here in the United States.
[2:31:11.000 --> 2:31:17.000]  Ethanol that was supposed to reduce petroleum use and fuel prices hit a 30-month high in February.
[2:31:17.000 --> 2:31:22.000]  And pump prices are expected to reach $5 a gallon because of shipping costs.
[2:31:22.000 --> 2:31:29.000]  Food is being priced out of the reach of millions of Americans with an expected 35% jump in the next 60 days.
[2:31:29.000 --> 2:31:31.000]  Move quickly while you can still afford it.
[2:31:31.000 --> 2:31:34.000]  And E-Foods Direct will pay your shipping costs for you.
[2:31:34.000 --> 2:31:41.000]  For the best-tasting, long-term, storeable food, you pay nothing for shipping and can put every dollar into food at today's prices.
[2:31:41.000 --> 2:31:46.000]  E-Foods Direct, food so delicious you can serve it tonight or save it for the future.
[2:31:46.000 --> 2:32:00.000]  Take advantage of free shipping by calling 800-409-5633 on the web efoodsdirect.com slash Alex, 800-409-5633 or efoodsdirect.com slash Alex.
[2:32:28.000 --> 2:32:31.000]  In fact, Barron's called his work a dire prophecy.
[2:32:31.000 --> 2:32:37.000]  Recently, he created a video which you can watch online for free detailing his biggest and most important prediction yet.
[2:32:37.000 --> 2:32:39.000]  And it's a real eye-opener.
[2:32:39.000 --> 2:32:40.000]  I can't stress this enough.
[2:32:40.000 --> 2:32:43.000]  You should at least watch this free video online today.
[2:32:43.000 --> 2:32:47.000]  He explains everything you need to know, including simple steps you can take to protect yourself.
[2:32:47.000 --> 2:32:52.000]  You can find the video at www.endofamerica3.com.
[2:32:52.000 --> 2:32:54.000]  That's End of America, the number three dot com.
[2:32:54.000 --> 2:32:58.000]  Watch the free video at www.endofamerica3.com.
[2:32:58.000 --> 2:33:25.000]  That's End of America, three dot com.
[2:33:25.000 --> 2:33:31.000]  Okay, we are back live doing a radio slash TV simulcast.
[2:33:31.000 --> 2:33:40.000]  Going through a PowerPoint presentation that breaks down the book, Strategic Relocation, North American Guide to Save Places, third edition with Joel M. Scousen.
[2:33:40.000 --> 2:33:41.000]  Joel, please continue.
[2:33:41.000 --> 2:33:44.000]  Well, there are four major sections to this book.
[2:33:44.000 --> 2:33:46.000]  Selecting a safe country is the first section.
[2:33:46.000 --> 2:33:50.000]  That's a new section where we actually just buy popular demand.
[2:33:50.000 --> 2:33:56.000]  People keep telling me I've got to get out of here because of all the threats to America and I want to go to a safe place.
[2:33:56.000 --> 2:33:58.000]  I'll discuss that in a minute.
[2:33:58.000 --> 2:34:01.000]  Section two is analysis of North America.
[2:34:01.000 --> 2:34:03.000]  Section three, strategies for security.
[2:34:03.000 --> 2:34:07.000]  Now North America is Canada and the United States is what I concentrate on.
[2:34:07.000 --> 2:34:14.000]  That's where most of our audience is and most of my study and work has been in designing safe homes around North America.
[2:34:14.000 --> 2:34:26.000]  Number three, section three, strategies for security and relocation. One of the most important section, which makes this different than anybody else's analysis, is the fact that there is no real safe place for everyone.
[2:34:26.000 --> 2:34:28.000]  Every place has some compromise.
[2:34:28.000 --> 2:34:39.000]  Every place has some down things and so there's a tremendous amount of compromise, modification, contingency planning, two or three steps that you've got to do to prepare yourself.
[2:34:39.000 --> 2:34:44.000]  I cover this very interesting subject in that whole section.
[2:34:44.000 --> 2:34:54.000]  And then the fourth section is where you wrap it all together and make your choices of state and regional analysis where I go through region by region to show the strong points and the weak points of various regions.
[2:34:54.000 --> 2:34:59.000]  And hopefully by then a person says, all right, I want this state or this state or this state.
[2:34:59.000 --> 2:35:15.000]  And then in that last section I've got the color maps of every state with all of the targets, all of the land use problems, all of the volcano threats, all the earthquake threats on each individual state where you can actually start to pick where you're going to go.
[2:35:15.000 --> 2:35:17.000]  Next slide.
[2:35:17.000 --> 2:35:37.000]  Talking about a safe country, first of all, it's important to understand how we view the world. It's very interesting how most people, if you go to any of the traditional expatriate sites that people have left the United States and they explore the doctrine of international living as this site called internationalliving.com on the website.
[2:35:37.000 --> 2:35:48.000]  And they extol all the wonders of living cheap and having access to the BH and all of these wonderful things. And most of the concerns that people have on those websites are, how do I deal with this legal problem?
[2:35:48.000 --> 2:35:54.000]  How do I deal with this real estate problem? How do I get American products here? How do I get access to my banking account down here?
[2:35:54.000 --> 2:36:10.000]  And all these little mundane things, and I can tell you Alex, nobody's asking the question or even thinking that this may change. And yet the one thing that I point out in all of these countries is that stability is not there.
[2:36:10.000 --> 2:36:24.000]  Laws change. Rules change. The culture change. It gets friendly to Americans. Hostiles of America keep maneuvering all of the time. There are also long-term economic threats which will face other countries.
[2:36:24.000 --> 2:36:33.000]  Then nobody's talking about war and conflict. Even those that talk to me and say, you know, I want to get out of the United States because if you're right, it's going to be a target of a nuclear war.
[2:36:33.000 --> 2:36:43.000]  And I have to ask them, well, you know, if I get you out into one of these other countries, and then they turn against you and turn against Americans or start confiscating your bank account,
[2:36:43.000 --> 2:36:53.000]  or the bank account is cut off and you can't get your money anymore, all those things that happened in Argentina and Mexico, et cetera, how do you get back to the United States then?
[2:36:53.000 --> 2:37:00.000]  How do you get back if you burned all your bridges? So those are the kinds of things that I talk about there. There's cultural conflict.
[2:37:00.000 --> 2:37:07.000]  You know, there's language. There's differences. The fact that you don't look like the rest of people. It's hard to blend in.
[2:37:07.000 --> 2:37:20.000]  We talk a lot in my books, in my work, in the World Affairs Brief about how important it is when you've got a powerful secret combination of power running various governments, including our own in the world,
[2:37:20.000 --> 2:37:31.000]  and how you've got to learn to not only fight for your liberty, but also be able to hide when you need to, to take a little profile to go underground, if you will.
[2:37:31.000 --> 2:37:41.000]  The next slide, I talk about political freedom. This is a very interesting map. It's actually a comparison of economic freedom in the United States.
[2:37:41.000 --> 2:37:50.000]  And you'll notice the black, those of you who can see it, the countries in black are places where there's very, very little freedom economically.
[2:37:50.000 --> 2:37:59.000]  And this pretty well correlates to political freedom as well. There's one anomaly here in the middle of Africa. You see the Sudan and it's white.
[2:37:59.000 --> 2:38:06.000]  It's almost an article. You can do anything you want economically in Sudan, but it does not qualify as political freedom.
[2:38:06.000 --> 2:38:15.000]  But generally speaking, it's a great deal to be learned from this map. You want to pick the lighter areas on the map, which show that there's more freedom.
[2:38:15.000 --> 2:38:22.000]  And you'll notice that the U.S. and Canada are not the freest countries in the world in terms of lack of regulation.
[2:38:22.000 --> 2:38:30.000]  But those that do, like the Sudan, have almost no regulation, are unstable because of the banged article tendency.
[2:38:30.000 --> 2:38:45.000]  So in the next slide, we look at population density in the world when we're picking a country. And it's very dramatic here how all of eastern Asia and southern Asia are just black with high density places of people.
[2:38:45.000 --> 2:38:49.000]  And also Europe is very, very highly densely populated.
[2:38:49.000 --> 2:39:05.000]  Even the United States, which are eastern coast, is the highest population density than on the west coast, still doesn't compare with the densities you have in India, Pakistan, and China, and even Europe, where the population density is run up to.
[2:39:05.000 --> 2:39:07.000]  Canada looks pretty good.
[2:39:07.000 --> 2:39:18.000]  Yes, it does. It's just almost free and clear. And that's because almost 90% of Canada lives within 50 miles of the U.S. border. It's almost an extension of the United States.
[2:39:18.000 --> 2:39:29.000]  In the next slide, we talk about world seismic hazards. Nothing has been brought to the attention of the world more than what happened in Japan, which is on the ring of fire.
[2:39:29.000 --> 2:39:41.000]  But it's also, if people could see them, at those that it can, we'll see that almost the edge of every one of these major continents are major rifts in the Earth's surface, major fault zones.
[2:39:41.000 --> 2:39:44.000]  And that just so happens to be where a lot of the population is.
[2:39:44.000 --> 2:39:51.000]  That's correct. It's correct. The sea has provided the life and a lot of people, lifeblood of many cultures, as they start up.
[2:39:51.000 --> 2:40:05.000]  But everything along the Pacific, western Pacific, Japan, all the way down through Australia and New Zealand, is part of the ring of fire, and it's that major earthquakes, Christchurch, and in Japan.
[2:40:05.000 --> 2:40:15.000]  But you'll notice how it goes clear up into the Middle East and Central Asia, and they have all this mud and brick and concrete construction.
[2:40:15.000 --> 2:40:24.000]  When they have earthquakes in Afghanistan and in other places, Kazakhstan and Central Asia, I mean, they kill thousands and thousands of people because of construction.
[2:40:24.000 --> 2:40:29.000]  And that's why you have the Himalayas, is the Indian subcontinent slamming into Eurasia.
[2:40:29.000 --> 2:40:38.000]  That's exactly right. So we obviously can't avoid earthquake hazards, and a lot of those things have to be mitigated.
[2:40:38.000 --> 2:40:48.000]  I talk about that in my strategy sections because even in the United States, to the map, I mean, you have eastern west coast, mostly west coast is where the highest hazard is.
[2:40:48.000 --> 2:40:52.000]  But even the New Madrid fault in the middle of the country is a massive fault.
[2:40:52.000 --> 2:41:04.000]  And unfortunately, with the clay soils and the water table situation, you will have ripples from the New Madrid fault that go all the way to the east coast and all the way into the south.
[2:41:04.000 --> 2:41:10.000]  They can travel hundreds of miles in a wave-like action when you have a lot of water mixed with clay soils.
[2:41:10.000 --> 2:41:19.000]  Now, just to interrupt briefly, your map doesn't show a spot for the Yellowstone mega-volcano that a lot of scientists say, you know...
[2:41:19.000 --> 2:41:22.000]  That does. You just can't see it probably on your screen.
[2:41:22.000 --> 2:41:29.000]  Okay, but I was thinking that would be because it hasn't been recorded in modern history, but more and more scientists are saying, that's a pretty dangerous area.
[2:41:29.000 --> 2:41:35.000]  Just for volcanic and other seismic activity, probably not good to live around Yellowstone.
[2:41:35.000 --> 2:41:45.000]  Right. I do cover that in the state analysis or in the North American analysis. This is a world map, and so it doesn't show up as clearly, but I do clearly cover it in strategic relocation.
[2:41:45.000 --> 2:41:50.000]  It's going to be a major problem, not only, as you say, earthquake, but also volcanic threat.
[2:41:50.000 --> 2:41:55.000]  And when that one blows its top, it's going to put ash all through the Midwest.
[2:41:55.000 --> 2:42:03.000]  So on the next slide, let me just talk about some of these regional countries in terms of picking a country.
[2:42:03.000 --> 2:42:15.000]  First of all, forget about Eastern Asia, the former Soviet republics. It's my opinion that the fall of the Soviet Union was a carefully crafted deception.
[2:42:15.000 --> 2:42:21.000]  The Russia fully intends to take those countries back. Forget about Africa. That's the most unstable continent in the world.
[2:42:21.000 --> 2:42:27.000]  The Middle East is a tinderbox. There will never be peace until it's coming in the Middle East.
[2:42:27.000 --> 2:42:36.000]  That's the only place that really, let me just address, by the way, Australia and New Zealand, because a lot of people are thinking about going to Australia and New Zealand.
[2:42:36.000 --> 2:42:40.000]  A lot of them have had second thoughts because of the earthquake in New Zealand.
[2:42:40.000 --> 2:42:53.000]  But let me tell you, it is my concerted opinion and analysis that China, when they do strike the West some day in console Russia, will take the role that Japan did in World War II,
[2:42:53.000 --> 2:43:03.000]  and they'll take the entire Eastern Asia Pacific region all the way from Japan down and will occupy Australia and New Zealand.
[2:43:03.000 --> 2:43:06.000]  So I don't think you want to live under Chinese occupation.
[2:43:06.000 --> 2:43:13.000]  The Oriental countries have a complete ruthlessness about human life when it comes to wartime conduct.
[2:43:13.000 --> 2:43:22.000]  The Japanese extreme torture and the Chinese are doing that right now, and they're a Lao guy and are very much capable of doing that.
[2:43:22.000 --> 2:43:27.000]  So I do not recommend anything long term in the Pacific region.
[2:43:27.000 --> 2:43:34.000]  Because a lot of elitists are running to New Zealand, the Cook Islands, and other areas in that area of the Pacific.
[2:43:34.000 --> 2:43:42.000]  That's right. In other words, that's a real trap because of the relative peace, and it speaks English and all of those things that people are attracted to New Zealand and Australia.
[2:43:42.000 --> 2:43:49.000]  But they really have globalist, lacking government. The Australian government in particular really puts the pressure on them.
[2:43:49.000 --> 2:43:54.000]  China is buying up most of their infrastructure and their mines right now, really upsetting the Australians.
[2:43:54.000 --> 2:43:57.000]  Just a brief interruption here.
[2:43:57.000 --> 2:44:03.000]  No, that's absolutely correct. I point that out, Alex, that most of the mineral rights are being bought up.
[2:44:03.000 --> 2:44:09.000]  Australia is in a bad way economically, and they're looking to China as their savior.
[2:44:09.000 --> 2:44:11.000]  It's going to be anything but their savior.
[2:44:11.000 --> 2:44:18.000]  But I'll tell you, China is buying up Australia so that they will have a vested interest for occupation someday, and you will see that happen.
[2:44:18.000 --> 2:44:20.000]  Please continue.
[2:44:20.000 --> 2:44:25.000]  Yeah. Now, we know now that Mexico is becoming a major unstable state.
[2:44:25.000 --> 2:44:31.000]  There are more expatriates in Mexico than any other place in the world. It's a death trap.
[2:44:31.000 --> 2:44:38.000]  You can't really travel anymore. People who are down in Ensenada can't go over land anywhere between there and Texas.
[2:44:38.000 --> 2:44:44.000]  They're lucky if they can make it up the coast to Tijuana and back to the United States by land.
[2:44:44.000 --> 2:44:53.000]  This is becoming a very strong failed state. It's my prediction that eventually things will get bad enough there between the CIA,
[2:44:53.000 --> 2:45:00.000]  drug-run running, which is done in concert with the Mexicans and all of the competitors now, which are causing these drug wars,
[2:45:00.000 --> 2:45:10.000]  that it'll give the United States an excuse to intervene militarily in place their wanted North American compacted place or the security partnership.
[2:45:10.000 --> 2:45:16.000]  Going for the South, the most popular countries in Latin America are Panama and Costa Rica.
[2:45:16.000 --> 2:45:24.000]  Panama probably is a trap also for the future because of the Chinese presence there.
[2:45:24.000 --> 2:45:31.000]  The Chinese have a presence there at the Panama Canal, a shipping port presence, as well as military bases.
[2:45:31.000 --> 2:45:41.000]  Even though Panama is very, very open to Americans, it is probably the freest of the Latin American countries for allowing you to have direct access to your checking accounts in the United States.
[2:45:41.000 --> 2:45:52.000]  It also serves as a banking center internationally for all the people in Ecuador who can't get local banking with American checking there.
[2:45:52.000 --> 2:45:58.000]  Almost everyone's using Panamadian banks now, but I don't expect that to continue.
[2:45:58.000 --> 2:46:07.000]  This is the case in the Caribbean. There's been a lot of safe havens. They've been compromised now by America, so you have to be very careful.
[2:46:07.000 --> 2:46:19.000]  Costa Rica has been traditionally the best expatriate community for the United States, but Costa Rica now is getting very expensive because of all the American dollars flowing in there.
[2:46:19.000 --> 2:46:30.000]  Belize is probably cheaper. El Salvador is cheaper. Guatemala is unsafe because they can't control the crime in that country right now.
[2:46:30.000 --> 2:46:38.000]  So those are some of my hints about Latin America. In South America, the best country down there is either Chile or Uruguay.
[2:46:38.000 --> 2:46:45.000]  Argentina is a corrupt state. I've lived in Argentina, Uruguay, and Chile and other countries like that.
[2:46:45.000 --> 2:46:50.000]  I've lived in Central America, so I have personal experience in there, but it keeps changing.
[2:46:50.000 --> 2:47:00.000]  I've actually had a pretty good experience in Argentina, but believe me, I saw enough to know that the rules can change instantaneously because of the corruption in government
[2:47:00.000 --> 2:47:02.000]  and the fact that there are very leftist stories.
[2:47:02.000 --> 2:47:09.000]  Well, there's the old saying, rich is an Argentine, and they were once an extremely wealthy, good middle class, good values.
[2:47:09.000 --> 2:47:15.000]  The corruption is seeped in from the rest of South America, but it sounds like you're saying a lot of the expats I know that have moved to Chile.
[2:47:15.000 --> 2:47:17.000]  That's one of the better moves.
[2:47:17.000 --> 2:47:28.000]  Yes, it is. And also Uruguay. Now, even though Uruguay has a leftist coalition which rules, it's much more benign than the Argentine version.
[2:47:28.000 --> 2:47:32.000]  They're much more open to foreign investment. They don't get into the global warming stuff.
[2:47:32.000 --> 2:47:44.000]  They believe in power plants. In fact, South America is starving itself of power and trying to boycott Uruguay because they're allowing power plants to move in near the coast there.
[2:47:44.000 --> 2:47:51.000]  They use the American dollar as well as the Uruguayan peso there. They're friendly to Americans.
[2:47:51.000 --> 2:47:57.000]  But still, remember that it's a long way away from the United States if you have to make it back someday.
[2:47:57.000 --> 2:48:07.000]  And ultimately, because Uruguay is surrounded by very strong leftist countries of Brazil, which has been ruled by two outright communists in a row.
[2:48:07.000 --> 2:48:10.000]  Now, they're playing the moderate role like China is playing.
[2:48:10.000 --> 2:48:21.000]  But Lula da Silva was, in fact, the head of the Communist guerrilla movement of all of South America, held an annual conference in Sao Paulo with the communist revolutionaries,
[2:48:21.000 --> 2:48:29.000]  even until last year when he came out of office and he has a fellow communist woman leader now running the country.
[2:48:29.000 --> 2:48:34.000]  We're running out of time. This is all just incredibly interesting. Let's move to the next continent.
[2:48:34.000 --> 2:48:39.000]  Okay. Well, let's see. We've covered Latin America. Let's...
[2:48:39.000 --> 2:48:46.000]  We've covered Australia. What about Western Europe? I noticed the best place you've got listed there would be Spain or England.
[2:48:46.000 --> 2:48:49.000]  But they're all nuke targets. Aren't they? Is Spain less so than England?
[2:48:49.000 --> 2:48:59.000]  Spain really isn't a nuclear target, but England is, because England, I think, is the only European country to be taken down in the preemptive nuclear strike by Russia on the West.
[2:48:59.000 --> 2:49:10.000]  I think the Russians tend to hold Europe hostage, trying to preserve it, and basically saying, if you want the same nuke attack on you, then just resist us.
[2:49:10.000 --> 2:49:15.000]  But I think the globalists will kick them into a resistance move and there will be war in Europe.
[2:49:15.000 --> 2:49:22.000]  I think Switzerland will finally have to use the protection of the mountains and the bunker systems against the nuclear attack that will come.
[2:49:22.000 --> 2:49:28.000]  Spain has relatively always been untouched in both World War II.
[2:49:28.000 --> 2:49:36.000]  Switzerland actually bought their way out of World War II by holding Hitler's gold and making other compromising decisions.
[2:49:36.000 --> 2:49:45.000]  But Spain is the best country in terms of retreat, if one is going to be in Europe, in my opinion.
[2:49:45.000 --> 2:49:46.000]  Please continue.
[2:49:46.000 --> 2:49:53.000]  Okay, let's go to the North American analysis. That slide talks about first climate and geography.
[2:49:53.000 --> 2:50:00.000]  And the slide I've got showing the temperature-based temperatures and humidity within the continent.
[2:50:00.000 --> 2:50:10.000]  It's very, very important because the climate and temperature is very important to a lot of people, and some people have health issues which don't allow them to stay within an area.
[2:50:10.000 --> 2:50:15.000]  But sadly, the best areas really in the country are where it's cold in the wintertime.
[2:50:15.000 --> 2:50:28.000]  You really can't get around that, but the warm areas attract the slow, the slovenly, and the people who are seeking for recreation, the people who are least able to handle hard times when it comes.
[2:50:28.000 --> 2:50:33.000]  And so there's a difference, of course, in the hot areas in the Arizona.
[2:50:33.000 --> 2:50:39.000]  So you want to be close to rural, anti-neural order, hard hillbillies.
[2:50:39.000 --> 2:50:49.000]  That's right. In the South, you have a lot of those, but you don't. It's too close to the high-density population centers that the East will get overwhelmed.
[2:50:49.000 --> 2:50:53.000]  All right, stay there. We're going to come right back with Joel Scousen. I'm Alex Jones.
[2:50:53.000 --> 2:50:57.000]  We've got two little segments left with him. It's obvious we'll have to do a part two in the future.
[2:50:57.000 --> 2:51:00.000]  Get the book at infowars.com. Stay with us.
[2:51:46.000 --> 2:51:48.000]  One World Way comes in three delicious flavors.
[2:51:48.000 --> 2:52:00.000]  Call 888-988-3325. That's 888-988-3325 or visit oneworldway.com. That's oneworldwhey.com.
[2:52:30.000 --> 2:52:34.000]  Well, the man who created this video has been right about many predictions in his career.
[2:52:34.000 --> 2:52:40.000]  He was among the first to predict the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[2:52:40.000 --> 2:52:43.000]  In fact, parents called his work a dire prophecy.
[2:52:43.000 --> 2:52:46.000]  If you haven't taken time to watch this free video, do it right now.
[2:52:46.000 --> 2:52:52.000]  You may never think about America the same way again. You can find the free video at endofamerica3.com.
[2:52:52.000 --> 2:53:00.000]  Again, that's www.endofamerica3.com. Watch the free video at endofamerica3.com. That's endofamerica3.com.
[2:53:00.000 --> 2:53:06.000]  How well and how fast does heart and body extract work to improve blood circulation? Listen.
[2:53:06.000 --> 2:53:17.000]  My name is Ellis and I am 66 years old and I live in Jacksonville, Florida. Two years ago, I was diagnosed as having clogged arteries.
[2:53:17.000 --> 2:53:21.000]  I had 70% blockage in one artery leading to my heart. They wanted me to go on plavix, but I refused knowing the negative side effects.
[2:53:21.000 --> 2:53:29.000]  Heart and body extract is a unique balance, synergy, and proportion of herbs reaching from head to toe at maximum absorption around 95% at the cellular level.
[2:53:29.000 --> 2:53:37.000]  Within the first month, I felt a dramatic difference. The heaviness in my legs was reduced and within two months, I felt completely normal.
[2:53:37.000 --> 2:53:45.000]  Your natural organic herbal formula for heart health is heart and body extract. Heart and body extract comes with a 100% iron-clad money-back guarantee.
[2:53:45.000 --> 2:54:00.000]  Details at hbextract.com or call 866-295-5305 for heart and body extract. Call 866-295-5305, 866-295-5305 for heart and body extract.
[2:54:24.000 --> 2:54:33.000]  By the way, I just secured many of the remaining books that Joel's got. We've got some in stock, but they're going a lot faster than I thought.
[2:54:33.000 --> 2:54:38.000]  Looks like they might be sold out in a couple hours, but he's about to ship me some more and then he's out. He's got a reprint.
[2:54:38.000 --> 2:54:45.000]  If you want to get it, it's strategic relocation, North American Guide to Save Places, third edition. Everybody should at least think about this.
[2:54:45.000 --> 2:54:51.000]  You've got time, but you need to start researching it now. If you're going to stay in a major city, think about it.
[2:54:51.000 --> 2:54:59.000]  At least think about things you can do there. The book also covers that. I, myself, have moved outside the city going on well, solar power.
[2:54:59.000 --> 2:55:04.000]  It's little basic things like that, and it's an increments what you can do to protect yourself.
[2:55:04.000 --> 2:55:12.000]  The biggest thing is firearms and having a wall around your house, security, dogs. There's a lot of things, but there's total breakdown in society.
[2:55:12.000 --> 2:55:19.000]  You're even 20 miles outside a major city in a rural area. You're going to get overrun. The authorities will come and try to confiscate what you've got.
[2:55:19.000 --> 2:55:23.000]  It isn't perfect what I've done. It's far from that, but it's a little something.
[2:55:23.000 --> 2:55:33.000]  It's an increments. That's what the book, Strategic Relocation, covers, available at infowars.com or by calling 888-25-33139.
[2:55:33.000 --> 2:55:36.000]  Joel, continuing where you left off in the slides.
[2:55:36.000 --> 2:55:51.000]  Okay. We were talking about climate and geography. There's a little secret that I point out in the book in terms of best climate and geography for survival and for living in a colder climate so that you're not, you know, extremely inconvenienced.
[2:55:51.000 --> 2:56:00.000]  If you run a land line from western Montana all the way down through the point of Texas, you get a diagonal across the United States.
[2:56:00.000 --> 2:56:05.000]  That essentially runs with the line of the Rocky Mountains through Utah, Colorado.
[2:56:05.000 --> 2:56:12.000]  And to the west of that, you have 15 degree more moderate temperatures than you do to the east of that line.
[2:56:12.000 --> 2:56:22.000]  And that's because the cold Canadian continental air from up above swings down into the central United States and mixes up with that warm humid air,
