[00:00:10.195 --> 00:00:14.818]  This is our land.
[01:19:35.821 --> 01:19:39.102]  There's always hidden additives in your food, even organic food has hidden additives.
[01:19:39.102 --> 01:19:42.603]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[01:19:42.603 --> 01:19:44.584]  Ultimately, we've all been dumbed down to some degree.
[01:19:44.584 --> 01:19:46.684]  It doesn't have stimulants, it doesn't have garbage in it.
[01:19:46.684 --> 01:19:48.685]  It has natural things that do it clean.
[01:19:48.685 --> 01:19:54.287]  You will find BrainForce and other game-changing products at infowarslife.com or call 888-253-3139.
[01:20:01.592 --> 01:20:04.219]  You're listening to The Alex Jones Show.
[01:20:27.163 --> 01:20:28.845]  You want to stop tyranny?
[01:20:28.845 --> 01:20:30.506]  Well, so does he.
[01:20:30.506 --> 01:20:36.971]  Live from the Infowars.com studios, it's Alex Jones.
[01:20:36.971 --> 01:20:39.593]  Alright folks, welcome back.
[01:20:39.593 --> 01:20:41.995]  Let's go right to your phone calls.
[01:20:41.995 --> 01:20:46.599]  Even if you don't believe the elite can merge with machines and become gods, that's their religion.
[01:20:46.599 --> 01:20:51.243]  Like radical Islam has killed Christians, killed Jews, enslaved everybody, take over.
[01:20:52.233 --> 01:20:53.794]  That's their belief.
[01:20:53.794 --> 01:20:58.238]  It's like some pygmies, you know, believe that they can eat somebody's heart and get their strength.
[01:20:58.238 --> 01:21:05.283]  Or some tribes in the Pacific Ocean think they can cut your head off and shrink your head and get your soul.
[01:21:05.283 --> 01:21:06.885]  It doesn't mean I believe in that.
[01:21:06.885 --> 01:21:08.446]  It means that's what they believe in.
[01:21:09.861 --> 01:21:12.802]  That's basically the criminology we're talking about.
[01:21:12.802 --> 01:21:20.104]  And so to understand why our world's going in the direction it's going, you have to understand eugenics and transhumanism in its modern sense.
[01:21:20.104 --> 01:21:24.585]  Not its pop sense, but its actual elite sense.
[01:21:24.585 --> 01:21:31.526]  I want to go now to your phone calls, Carlos, Mark, Frank, Sean, Aaron, Josh, Clinton, and others.
[01:21:31.526 --> 01:21:33.287]  Carlos, you're up first from Virginia.
[01:21:33.287 --> 01:21:33.987]  Thanks for calling.
[01:21:33.987 --> 01:21:34.567]  You're on the air.
[01:21:34.567 --> 01:21:36.248]  Hello, Alex.
[01:21:36.248 --> 01:21:36.908]  How you doing?
[01:21:36.908 --> 01:21:37.528]  Good, my friend.
[01:21:37.528 --> 01:21:37.808]  Go ahead.
[01:21:38.837 --> 01:21:39.698]  Awesome.
[01:21:39.698 --> 01:21:42.480]  I'm a long-time listener, about eight years.
[01:21:42.480 --> 01:21:44.802]  I'm glad to talk to you on the phone.
[01:21:44.802 --> 01:21:46.343]  I love your product.
[01:21:46.343 --> 01:21:50.106]  And I just want to say, over the years, man, I've learned a lot about what's going on.
[01:21:50.106 --> 01:21:53.329]  There's a lot I know I don't know still, but I'm learning.
[01:21:53.329 --> 01:22:01.575]  And honestly, it's really made me seek God a whole lot more because I realized what we're really up against as far as humanity.
[01:22:01.575 --> 01:22:07.360]  And I would encourage anybody out there, you know, I know people aren't really tuned into religion and not turned on to it, and I understand that.
[01:22:07.785 --> 01:22:15.186]  But honestly, just to have a personal relationship with God, you know, think Him sincerely, and I think that's step one.
[01:22:15.186 --> 01:22:16.147]  Well, that's right.
[01:22:16.147 --> 01:22:17.767]  The system wants us to be soulless.
[01:22:17.767 --> 01:22:23.608]  That's why they've taken control of the churches, to make sure that people are basically led by these false prophets.
[01:22:23.608 --> 01:22:32.570]  But when you stare into the abyss of evil, when you really study this, it makes you understand there is evil, there's also good, and it makes you want to get yourself right with God.
[01:22:33.658 --> 01:22:34.619]  Absolutely.
[01:22:34.619 --> 01:22:40.923]  So I want to encourage you guys to keep doing what you're doing, but I wanted to mention something about the GOP debate in the future.
[01:22:40.923 --> 01:22:53.592]  I know this last one with CNBC was pretty much a joke, and what are your thoughts about maybe the alternative media, since it's on the rise, mostly with InfoWars and others,
[01:22:54.355 --> 01:22:59.060]  Maybe hosting or moderating the next GOP type debate.
[01:22:59.060 --> 01:23:07.329]  Well obviously if the candidates wanted to have myself or let's say Matt Drudge host a debate, they would probably do it with Drudge.
[01:23:08.433 --> 01:23:15.575]  But no one gets more establishment than political candidates, so they're afraid of, quote, anything radical.
[01:23:15.575 --> 01:23:22.537]  Trump is successful because he is radical and has plugged in full wars and other sites like Drudge.
[01:23:22.537 --> 01:23:29.780]  But still, so many of these politicians think that the more milquetoast middle-of-the-road they act, the more people like them.
[01:23:31.019 --> 01:23:39.443]  I don't think the NBC or MSNBC or CNBC debate was all the same thing, but the CNBC debate a few weeks ago was a joke.
[01:23:39.443 --> 01:23:47.306]  It was the establishment media out of bullets with the candidates standing up to them, and they were shell-shocked at the end of it.
[01:23:47.306 --> 01:23:55.630]  So I think they should go to more establishment debates and absolutely tear the daylights out of them, but also they should host their own, say, RNC debate.
[01:23:57.071 --> 01:24:11.439]  Up on a podium, two hours long, questions from the audience, or randomly generated, whatever the case is, and then everybody can carry the feed, and you'd end up with six or seven channels having it, and it'd be much bigger.
[01:24:11.439 --> 01:24:15.121]  Anything like that is a game-changing innovator, and I certainly support it.
[01:24:15.121 --> 01:24:17.102]  Thank you so much, Carlos.
[01:24:17.102 --> 01:24:21.605]  That's what Matt Drudge talks about, having your own website, having your own platform, doing your own media.
[01:24:22.674 --> 01:24:25.116]  Not going and doing it on somebody else's platform.
[01:24:25.116 --> 01:24:44.614]  So I would be all for the GOP saying, we'll take three questions from CNN, three from Fox, three from MSNBC, you know, three from whatever, but then we're going to take the rest of the questions, another 20 or so, from alternative media.
[01:24:44.614 --> 01:24:47.817]  And then you could have your questions that were mailed in
[01:24:48.871 --> 01:24:50.632]  Hey Alex, excited to talk to you.
[01:24:50.632 --> 01:24:51.072]  I saw two things.
[01:24:51.072 --> 01:24:51.632]  I saw Spector today.
[01:25:18.783 --> 01:25:21.044]  And you know what I was thinking when I was watching it?
[01:25:21.044 --> 01:25:27.526]  I don't want to go into all the details about it, but I was thinking, you know, the InfoWars people could have just as easily put this thing together.
[01:25:27.526 --> 01:25:29.466]  I mean, it was unbelievable.
[01:25:29.466 --> 01:25:31.727]  I mean, incredible from start to finish.
[01:25:31.727 --> 01:25:35.748]  I mean, of course, you had the silly special effects that's unrealistic, but
[01:25:36.028 --> 01:25:46.394]  Well sure, I have to say that I've not been a fan of James Bond movies other for their intentional or unintentional comedy factors for a long time.
[01:25:46.394 --> 01:25:52.897]  I mean I've got some of the old Roger Moore movies and some of the old Sean Connery movies on DVD.
[01:25:52.897 --> 01:25:56.960]  I let my kids watch them and we make fun of them and it's really good comedy.
[01:25:56.960 --> 01:26:02.723]  That said, the modern movies have been not very good and I went and saw Spectre
[01:26:04.335 --> 01:26:07.756]  Last week, and I thought it was excellent.
[01:26:07.756 --> 01:26:15.400]  Overall, it did have some Fast and Furious type stuff with the planes going down the mountains and cars driving down steps and unrealistic stuff.
[01:26:15.400 --> 01:26:17.981]  But other than that, I'd give it about a 90.
[01:26:17.981 --> 01:26:21.382]  And the last two, I'd give about a 70.
[01:26:21.382 --> 01:26:26.465]  Really good topics, really good issues, really good technology.
[01:26:26.465 --> 01:26:31.487]  The first helicopter scene and obviously the first opening scene on November 2nd.
[01:26:32.327 --> 01:26:33.468]  There's another thing too.
[01:26:33.468 --> 01:26:34.288]  I read a book recently.
[01:26:34.288 --> 01:26:36.230]  I just finished as a matter of fact.
[01:26:55.221 --> 01:26:57.021]  Well, take the last Captain America.
[01:26:57.021 --> 01:26:58.761]  You know, I don't think it's getting it from me.
[01:26:58.761 --> 01:27:04.983]  I think it's adjusting your perspective a little bit, getting behind the curtain, and then you see pretty much the whole thing.
[01:27:04.983 --> 01:27:09.944]  Different eyes will see different things, but generally we see the same thing.
[01:27:09.944 --> 01:27:11.425]  Plus, the globalists are so arrogant.
[01:27:12.125 --> 01:27:15.508]  They operate as if the public has no hope and is already defeated.
[01:27:15.508 --> 01:27:20.072]  So they pretty much admit everything they're doing in white papers.
[01:27:20.072 --> 01:27:26.638]  Now, that's really where we need to target that and get that out to the public, but go ahead.
[01:27:26.638 --> 01:27:29.200]  I posted on Bradshaw's Facebook too,
[01:27:29.884 --> 01:27:43.554]  Dad, instead of calling you a conspiracy theorist, because I heard him one time talking on Glenn Beck, instead of going to somebody, a fool like Glenn Beck, he should come on to your show, because it's obvious he gets most of his material, or a good portion of his material, from you.
[01:27:43.554 --> 01:27:49.999]  Because, and I posted that before he even finished the book, because I could tell how much of your... Well, sure, sure.
[01:27:49.999 --> 01:27:52.861]  And God bless you, I appreciate your call, Mark.
[01:27:52.861 --> 01:27:54.102]  My greatest success
[01:27:55.302 --> 01:27:59.125]  undoubtedly is influencing the conservative and libertarian media.
[01:27:59.125 --> 01:28:08.393]  If you listen to Rush Limbaugh, Glenn Beck, or any of these other hosts, Sean Hannity, they're saying things I said ten years ago today.
[01:28:08.393 --> 01:28:17.580]  And so it's my job to push the envelope, to tell the truth, to say what's dangerous, and then I make it safe for them later to say it.
[01:28:17.580 --> 01:28:20.342]  But see, I'm not here to get ratings and just make money.
[01:28:20.342 --> 01:28:21.944]  I need ratings and money to get the word out.
[01:28:23.118 --> 01:28:24.861]  I really am in a war.
[01:28:24.861 --> 01:28:28.626]  So I don't see Rush Limbaugh and Glenn Beck as competition.
[01:28:28.626 --> 01:28:31.750]  I don't see Sean Hannity or Michael Savage as competition.
[01:28:31.750 --> 01:28:37.477]  Michael Savage, you know, basically, I'm not going to get into his background, it's not a secret, but the guy's a multi-billionaire.
[01:28:38.178 --> 01:28:39.499]  And so's his family.
[01:28:39.499 --> 01:28:40.660]  So he doesn't need money either.
[01:28:40.660 --> 01:28:42.501]  You notice he comes on the show.
[01:28:42.501 --> 01:28:43.101]  He cares.
[01:28:43.101 --> 01:28:44.282]  He knows we're losing the country.
[01:28:44.282 --> 01:28:45.882]  He doesn't do it for money.
[01:28:45.882 --> 01:28:50.365]  Somebody like Lindbeck or others, you know, they see me as competition.
[01:28:50.365 --> 01:28:55.408]  So they're gonna make little nasty jabs and stuff because they're not Alex Jones or Michael Savage.
[01:28:57.188 --> 01:29:07.321]  Most of the InfoWars radio listening audience is aware of the high quality, affordable firearms available that are made right here in America at HDFirearms.com.
[01:29:07.321 --> 01:29:13.448]  One of the most exciting things about HDFirearms.com is the ability to upgrade your AR-15 platform today.
[01:29:13.448 --> 01:29:15.551]  They call it their low profile platform.
[01:29:15.771 --> 01:29:17.391]  PVX Muzzle Bricks.
[01:29:17.391 --> 01:29:20.372]  Proven to help control muzzle rise.
[01:29:20.372 --> 01:29:23.133]  6061 Billet Material with Type 3 Hard Coating.
[01:29:23.133 --> 01:29:26.754]  Bolt Carrier Group for .308 and .556 ARs.
[01:29:26.754 --> 01:29:28.314]  Custom Kydex Holsters.
[01:29:28.314 --> 01:29:33.175]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[01:29:33.175 --> 01:29:35.676]  Most competitors' material use .060.
[01:29:35.676 --> 01:29:39.077]  Configure yours today at hdfirearms.com.
[01:29:39.077 --> 01:29:41.117]  And my favorite, Single Stage Trigger.
[01:29:41.117 --> 01:29:44.518]  A home run upgrade for your AR-15 and AR-10 platforms.
[01:29:44.758 --> 01:29:48.161]  Find out more at HDFirearms.com today or call 770-485-7015.
[01:29:48.161 --> 01:29:49.382]  That's HDFirearms.com or call 770-485-7015.
[01:29:57.970 --> 01:30:01.473]  When cells become toxic, they die early and aging sets in.
[01:30:01.473 --> 01:30:09.720]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:30:09.720 --> 01:30:15.144]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:30:15.144 --> 01:30:17.666]  You want the best that's out there at the lowest price anywhere?
[01:30:17.666 --> 01:30:19.788]  We now have the synergistic solution.
[01:30:19.788 --> 01:30:23.971]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:30:27.859 --> 01:30:28.960]  BrainForce is here.
[01:30:28.960 --> 01:30:31.181]  Ladies and gentlemen, I've been on this the last few months.
[01:30:31.181 --> 01:30:36.165]  You probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[01:30:36.165 --> 01:30:39.447]  There's always hidden additives in your food, even organic food has hidden additives.
[01:30:39.447 --> 01:30:42.930]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[01:30:42.930 --> 01:30:44.911]  Ultimately, we've all been dumbed down to some degree.
[01:30:44.911 --> 01:30:47.013]  It doesn't have stimulants, it doesn't have garbage in it.
[01:30:47.013 --> 01:30:49.034]  It has natural things that do it clean.
[01:30:49.034 --> 01:30:54.538]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:30:57.780 --> 01:30:59.581]  Infowarslife.com.
[01:30:59.581 --> 01:31:01.282]  Oil of oregano formulation.
[01:31:01.282 --> 01:31:06.865]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:31:06.865 --> 01:31:15.229]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:31:15.229 --> 01:31:21.353]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:31:21.353 --> 01:31:23.694]  Extracted directly from the wild herb.
[01:31:24.094 --> 01:31:30.459]  And sealed in easy-to-use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[01:31:30.459 --> 01:31:36.683]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[01:31:36.683 --> 01:31:43.448]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[01:31:43.448 --> 01:31:48.472]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[01:31:48.812 --> 01:31:51.274]  Now available at Infowarslife.com.
[01:31:51.274 --> 01:31:57.439]  That's Infowarslife.com or call 888-253-3139.
[01:31:57.439 --> 01:31:59.100]  Clean, pure drinking water.
[01:31:59.100 --> 01:32:00.582]  You can't survive without it.
[01:32:00.582 --> 01:32:01.783]  But where do you get it?
[01:32:01.783 --> 01:32:07.767]  Alexa Pure Pro is a brand new groundbreaking gravity-fed water filtration system that is like no other.
[01:32:07.767 --> 01:32:13.492]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:32:13.672 --> 01:32:30.556]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:32:30.936 --> 01:32:33.417]  Filter capacity up to 5,000 gallons.
[01:32:33.417 --> 01:32:34.877]  Stainless steel construction.
[01:32:34.877 --> 01:32:35.918]  Easy assembly.
[01:32:35.918 --> 01:32:36.838]  Low maintenance.
[01:32:36.838 --> 01:32:38.939]  Replacement filters are simple to install.
[01:32:38.939 --> 01:32:46.201]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[01:32:46.201 --> 01:32:51.403]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[01:32:51.403 --> 01:32:53.984]  Go to InfowarsStore.com or call 888-253-3139.
[01:33:01.085 --> 01:33:03.704]  You're listening to The Alex Jones Show.
[01:33:19.986 --> 01:33:22.806]  Yes it is my friends.
[01:33:22.806 --> 01:33:24.787]  Johnny Cash is bringing us in.
[01:33:24.787 --> 01:33:27.748]  Finishing up on the subject of the last caller raised.
[01:33:27.748 --> 01:33:29.748]  Guess it was Mark.
[01:33:29.748 --> 01:33:33.049]  Then we're going to go to Frank, Sean, Aaron, Josh, Clinton and others.
[01:33:35.889 --> 01:33:46.932]  They have had, just in the last few weeks, a whole bunch of TV channels, national comedians, Bill Maher, you name it, come out and say that I said things I didn't say.
[01:33:46.932 --> 01:33:50.173]  You know, Alex Jones says cancer is good for you.
[01:33:50.173 --> 01:33:52.773]  That's what Bill Maher said.
[01:33:52.773 --> 01:33:53.873]  Stuff like that.
[01:33:53.873 --> 01:33:56.414]  Or Alex Jones doesn't like black people.
[01:33:56.414 --> 01:33:57.094]  That's what he told me.
[01:33:57.094 --> 01:34:00.135]  I mean, that's the kind of stuff they're doing.
[01:34:01.235 --> 01:34:07.338]  And they're doing stuff that they could lose lawsuits very easily with because they've been green lighted by their bosses.
[01:34:07.338 --> 01:34:10.520]  We will pay the lawsuits if he wins.
[01:34:10.520 --> 01:34:11.480]  We don't care.
[01:34:11.480 --> 01:34:14.521]  We want him destroyed.
[01:34:14.521 --> 01:34:22.505]  And the fact that they would do stuff like that shows the gloves are off.
[01:34:22.505 --> 01:34:27.007]  But you've got a lot of libertarians and conservatives and others that have kind of tuned into Fox News or CNN
[01:34:28.396 --> 01:34:34.020]  And they just get whatever said there, and then that's what's safe for them to say, and they stick with that.
[01:34:34.020 --> 01:34:47.530]  And then if I get up here three years ago and say, missiles were smuggled out of Benghazi, they killed the ambassador to cover it up, and I have CIA whistleblowers on and colonels on, they just go on shows and call me a conspiracy theorist.
[01:34:47.530 --> 01:34:52.093]  Now, three years later, those very same hosts come out and report it like, coming back!
[01:34:52.093 --> 01:34:53.835]  We're gonna break the big news to ya!
[01:34:55.430 --> 01:35:00.434]  I'm not proud of the fact we break stuff first.
[01:35:00.434 --> 01:35:03.477]  I'm doing it because I want to beat these people.
[01:35:03.477 --> 01:35:09.822]  I'm doing it because I know I can make it safe for lesser men to join the team and fight the globalists.
[01:35:09.822 --> 01:35:12.083]  I'm about stopping this takeover.
[01:35:12.083 --> 01:35:14.005]  I'm about winning.
[01:35:14.005 --> 01:35:16.347]  Not about getting the brass ring.
[01:35:16.347 --> 01:35:18.088]  Not about having the biggest jet.
[01:35:18.088 --> 01:35:19.289]  Not about having the biggest house.
[01:35:19.289 --> 01:35:19.930]  I could care less.
[01:35:24.028 --> 01:35:25.348]  I want to change history for the better.
[01:35:25.348 --> 01:35:27.369]  I believe in humanity.
[01:35:27.369 --> 01:35:30.050]  And I'm here ringing the alarm of modern Paul Revere.
[01:35:30.050 --> 01:35:35.391]  And my audience, you the listeners, we the people, you're the real power of this broadcast.
[01:35:35.391 --> 01:35:37.392]  You're the reason they're attacking it everywhere.
[01:35:37.392 --> 01:35:39.453]  You're the reason they're coming after us.
[01:35:39.453 --> 01:35:42.293]  Because the real power of this show is you.
[01:35:42.293 --> 01:35:50.776]  And secondarily, but just as important, it's the fact that the cowards all plagiarize and take what we say and do and repeat it.
[01:35:54.275 --> 01:35:55.576]  Well, then they're not cowards at all.
[01:35:55.576 --> 01:35:57.997]  I love them.
[01:35:57.997 --> 01:36:02.599]  And if I fall, if I'm destroyed, it'll just make us that much bigger, and I don't want that to happen.
[01:36:02.599 --> 01:36:04.299]  I'm a little bit selfish.
[01:36:04.299 --> 01:36:12.963]  At the end of the day, it's all in God's hands, but I know who I am, I know what I stand for, and I know history.
[01:36:12.963 --> 01:36:19.786]  So being ridiculed or attacked or demonized at a sick level is entertaining, and I repented of that five years ago.
[01:36:19.786 --> 01:36:21.547]  I don't get off on it anymore.
[01:36:22.751 --> 01:36:28.738]  I realize it's part of the danger zone we're in and I shouldn't get off on being lied about and attacked.
[01:36:28.738 --> 01:36:34.144]  Again, I'm so aggressive and so manly that when I get attacked and lied about, I actually like it.
[01:36:34.144 --> 01:36:36.988]  I mean, it's sinful and I repent for it.
[01:36:36.988 --> 01:36:39.010]  But the enemy doesn't hurt me when they do that stuff.
[01:36:39.010 --> 01:36:40.792]  It actually, in a sick way, I get off on it.
[01:36:42.264 --> 01:36:45.105]  I sacrificed my Sunday NFL Carolina Panthers win over the Green Bay Packers today.
[01:37:11.283 --> 01:37:17.628]  Because I thought it'd be a good time to go and see the movie, Spectra.
[01:37:17.628 --> 01:37:21.371]  And I only see about maybe one movie every two or three years.
[01:37:21.371 --> 01:37:22.351]  I saw Mad Max.
[01:37:22.351 --> 01:37:23.712]  That was kind of a disappointment.
[01:37:23.712 --> 01:37:25.334]  Yeah, it was.
[01:37:25.334 --> 01:37:28.156]  Yeah, because I was a big Mad Max fan growing up.
[01:37:28.156 --> 01:37:30.998]  It was one of the best movies ever made.
[01:37:30.998 --> 01:37:35.421]  But, yeah, I'm getting an echo.
[01:37:35.421 --> 01:37:36.462]  Well, I'm sorry, brother.
[01:37:36.462 --> 01:37:36.962]  Just go ahead.
[01:37:40.376 --> 01:37:42.597]  Just based on memory, I just saw it a few hours ago.
[01:37:42.597 --> 01:37:44.658]  It's kind of a long movie, too.
[01:37:44.658 --> 01:37:53.763]  Actually, out of the four movies that Craig Daniel has done, or Daniel Craig, rather, has done, I'd say Spectra is as good as any of them.
[01:37:53.763 --> 01:37:58.846]  I think the fight scene on the train was probably about as good as any fight scene I've ever seen.
[01:37:58.846 --> 01:38:01.067]  I was about to say, that big guy is scary.
[01:38:01.067 --> 01:38:04.129]  I actually know a retired MMA fighter that looks just like that guy.
[01:38:04.129 --> 01:38:06.550]  I was almost like, is he in this movie?
[01:38:06.550 --> 01:38:07.311]  Pretty scary guy.
[01:38:08.493 --> 01:38:12.335]  Yeah, I read all the Ian Fleming books as a boy.
[01:38:12.335 --> 01:38:19.319]  I've read some of them two or three times since then, so I'm kind of a fan of the character and all that.
[01:38:19.319 --> 01:38:25.063]  But anyway, the movie itself evokes, you know, the New World Order.
[01:38:25.063 --> 01:38:27.324]  They actually say the New World Order in the movie.
[01:38:27.324 --> 01:38:29.285]  I should have pointed that out, yeah.
[01:38:29.285 --> 01:38:33.107]  It evokes false flag operations very clearly in the movie.
[01:38:33.107 --> 01:38:34.928]  Any idiot can listen and watch.
[01:38:34.928 --> 01:38:37.470]  They're saying that criminal elements infiltrate governments.
[01:38:38.403 --> 01:38:50.769]  And create false flag attacks to manipulate the masses and bring in... Yeah, they want to get a global NSA basically run by a corporate UN group so they stage bombings around the world anytime a country doesn't vote for it.
[01:38:51.952 --> 01:38:59.479]  In the movie, they specifically create and manufacture a terrorist attack in South Africa.
[01:38:59.479 --> 01:39:18.976]  They harp quite a bit in the movie on the surveillance state, and it comes out pretty much that everybody, even the in-crowd, the spies, M, you know, the character M, he's over the 007 or the 00 section, all the people in the MI5, all that, they're all being monitored, their personal lives, everything.
[01:39:19.096 --> 01:39:25.379]  That's right, and it also says human intelligence is the way to go, and giving it over to machines only makes you weaker.
[01:39:25.379 --> 01:39:26.560]  It's a pro-human movie.
[01:39:26.560 --> 01:39:29.601]  Now, I thought it was the best James Bond movie I've probably ever seen.
[01:39:29.601 --> 01:39:36.405]  It had some problems, and I don't usually say movies have a good message, but I think overall it was a pretty good movie.
[01:39:36.405 --> 01:39:37.465]  Overall, it was pretty good.
[01:39:37.465 --> 01:39:43.028]  I have no idea who the hell came up with the decision for the guy that sang the theme song.
[01:39:43.028 --> 01:39:44.869]  That didn't sound like a James Bond theme song.
[01:39:44.869 --> 01:39:46.810]  Other than that, I thought it was pretty good.
[01:39:48.064 --> 01:39:50.785]  I thought it was the best intro ever, too, though.
[01:39:50.785 --> 01:39:51.966]  Just a pretty amazing movie.
[01:39:51.966 --> 01:39:55.047]  I went and saw it and was like, wow, this is actually a good movie.
[01:39:55.047 --> 01:40:01.110]  Most movies I see, I can't stand watching them, so I just sit at home and watch Stanley Kubrick films and stuff like that, but it was powerful.
[01:40:01.110 --> 01:40:02.311]  I appreciate your call.
[01:40:02.311 --> 01:40:05.672]  We've had a lot of calls about Spectre today, and there's a lot of real stuff going on.
[01:40:05.672 --> 01:40:08.854]  That's why I haven't really talked about it.
[01:40:08.854 --> 01:40:15.337]  The Last Captain America had a great message, but then now the new comic book and the new movie coming out is that he fights the Tea Party.
[01:40:16.932 --> 01:40:19.334]  So you can see what happened when Disney took it over.
[01:40:19.334 --> 01:40:21.616]  Let's go ahead now and take another caller.
[01:40:21.616 --> 01:40:23.337]  Let's talk to Sean in Canada.
[01:40:23.337 --> 01:40:24.118]  Sean, thanks for holding.
[01:40:24.118 --> 01:40:26.219]  You're on the air worldwide.
[01:40:26.219 --> 01:40:27.660]  Hi there, Alex.
[01:40:27.660 --> 01:40:29.602]  Thanks a lot for taking my call, man.
[01:40:29.602 --> 01:40:31.643]  First time ever.
[01:40:31.643 --> 01:40:33.064]  You know, dude, I'm going to tell you something.
[01:40:33.064 --> 01:40:34.445]  You are fantastic.
[01:40:34.445 --> 01:40:39.049]  And, you know, we are the resistance whenever it comes to putting things on the air and getting...
[01:40:39.537 --> 01:40:43.060]  Your message out, you know, my mom passed away, what, two years ago?
[01:40:43.060 --> 01:40:45.342]  And that's when I started listening to you.
[01:40:45.342 --> 01:40:48.885]  And I'll tell you something, brother, you are fantastic.
[01:40:48.885 --> 01:40:54.389]  Please, my friend, I'm just here trying to build a civilization and future for my children, just like you probably are.
[01:40:54.389 --> 01:40:55.330]  So please don't thank me.
[01:40:55.330 --> 01:40:57.892]  This is survival mechanism right here.
[01:40:57.892 --> 01:40:58.432]  Absolutely.
[01:40:58.432 --> 01:41:02.656]  So I think all your listeners and everybody that does this and, you know, putting out and everything like that.
[01:41:03.266 --> 01:41:09.710]  Um, so basically, you know, you know, you guys lost Gunnar Hansen, uh, you know, today, uh, Texas Chainsaw Massacre.
[01:41:09.710 --> 01:41:12.452]  So that's not what I'm calling about, man.
[01:41:12.452 --> 01:41:16.075]  Um, you know, it's a sad thing when people lose.
[01:41:16.075 --> 01:41:19.016]  There's been so many deaths in my family in the past couple of weeks.
[01:41:19.016 --> 01:41:20.577]  It's been crazy.
[01:41:20.577 --> 01:41:25.801]  Um, so basically here in, uh, you know, you keep talking about this stuff about the borders
[01:41:26.717 --> 01:41:28.099]  Um, you know, being open.
[01:41:28.099 --> 01:41:29.220]  But I'm going to tell you something.
[01:41:29.220 --> 01:41:36.788]  Every time you talk about it, I get a little PO'd about it because I'm like, if you come to Niagara Falls, and that's where I am, 10 minutes away from the border,
[01:41:37.344 --> 01:41:40.046]  You cannot get past... Oh, I know.
[01:41:40.046 --> 01:41:40.846]  I'm saying this.
[01:41:40.846 --> 01:41:46.550]  Our southern border is open to illegals that don't follow the system, basically.
[01:41:46.550 --> 01:41:48.752]  They've stopped deportations for a great extent.
[01:41:48.752 --> 01:41:51.493]  But if you try to work in the system, they make it really hard to come here.
[01:41:51.493 --> 01:41:54.175]  And all we say is, don't be a felon.
[01:41:54.175 --> 01:41:54.676]  Come here.
[01:41:54.676 --> 01:41:55.556]  We need workers.
[01:41:55.556 --> 01:41:56.417]  We need good people.
[01:41:56.977 --> 01:41:58.398]  We need college educated.
[01:41:58.398 --> 01:42:02.859]  We need, I mean, I'm all for, I got folks working here that are from other countries and have visas.
[01:42:02.859 --> 01:42:05.420]  I'm trying to get Watson to come over here and get him a visa.
[01:42:05.420 --> 01:42:06.880]  I mean, I'm not against immigrants.
[01:42:06.880 --> 01:42:08.321]  We are a country of immigrants.
[01:42:08.321 --> 01:42:11.222]  I'm against bringing people in and then weaponizing them.
[01:42:11.222 --> 01:42:15.443]  But I'm fully aware that northern border is very hard to get through either way.
[01:42:15.443 --> 01:42:19.084]  I've been harassed repeatedly trying to get into Canada.
[01:42:19.084 --> 01:42:23.846]  Oh, and you know, I work at the hotels along the border here on the Canadian side.
[01:42:23.846 --> 01:42:26.427]  And I'll tell you something, even when I go into the U.S.,
[01:42:27.043 --> 01:42:39.585]  I've been over the Fort Erie border, the Peace Bridge, I've been at the Rainbow Bridge, I've also been at the Queenstown-Lewiston Bridge, and I'm telling you right now that at the Rainbow Bridge one time I was taken in there and I was strip-searched.
[01:42:39.585 --> 01:42:39.765]  Wow.
[01:42:39.765 --> 01:42:42.206]  And, you know, I'm a British citizen still.
[01:42:42.206 --> 01:42:47.927]  I've been in Canada for, you know... Well, listen, we gotta jump, but you're a great example of perception.
[01:42:47.927 --> 01:42:52.327]  How I just oversimplify, our borders are wide open, and people think this guy's full of it.
