[00:00.000 --> 00:20.000]  music
[01:15:32.280 --> 01:15:33.280]  We'll archive it.
[01:15:33.280 --> 01:15:35.280]  TemphalWars.com and NewsWars.com.
[01:15:35.280 --> 01:15:36.280]  Our own video feeds.
[01:15:36.280 --> 01:15:38.280]  We're censored on YouTube.
[01:15:38.280 --> 01:15:40.280]  We'll send this out to Eric Boling.
[01:15:40.280 --> 01:15:42.280]  But you aren't banned from YouTube.
[01:15:42.280 --> 01:15:44.280]  You can upload this segment to YouTube.
[01:15:44.280 --> 01:15:45.280]  And I hope you do.
[01:15:45.280 --> 01:15:47.280]  Don't forget TemphalWars.com.
[01:15:47.280 --> 01:15:49.280]  For this live show, we can bypass the censors
[01:15:49.280 --> 01:15:51.280]  and go directly there and subscribe for free
[01:15:51.280 --> 01:15:53.280]  to the podcast of the live shows
[01:15:53.280 --> 01:15:56.280]  and find the live audio feeds.
[01:15:56.280 --> 01:15:58.280]  We all know the importance of fish oils.
[01:15:58.280 --> 01:16:00.280]  What we are sure to provide them for ourselves,
[01:16:00.280 --> 01:16:02.280]  it's just as important to make sure your kids
[01:16:02.280 --> 01:16:04.280]  get their EPA and DHA too.
[01:16:04.280 --> 01:16:07.280]  Honor Roll is a powerful DHA fish oil formula
[01:16:07.280 --> 01:16:09.280]  for your child.
[01:16:09.280 --> 01:16:12.280]  Built from the ground up to support your child's development.
[01:16:12.280 --> 01:16:15.280]  This formula uses wild anchovy fish oil,
[01:16:15.280 --> 01:16:17.280]  ultrapurified krill oil,
[01:16:17.280 --> 01:16:19.280]  and wild salmon fish oil with vitamins
[01:16:19.280 --> 01:16:22.280]  to boost your child's mind and body.
[01:16:22.280 --> 01:16:24.280]  With this fish oil formula,
[01:16:24.280 --> 01:16:26.280]  you can support your child's optimal heart,
[01:16:26.280 --> 01:16:28.280]  joint, cognitive, and brain health
[01:16:28.280 --> 01:16:30.280]  while providing DHA,
[01:16:30.280 --> 01:16:32.280]  which has been shown to be essential
[01:16:32.280 --> 01:16:34.280]  for your child's brain growth spurts.
[01:16:34.280 --> 01:16:36.280]  Built on powerful ingredients
[01:16:36.280 --> 01:16:39.280]  and 580 milligrams of high DHA omega-3s,
[01:16:39.280 --> 01:16:41.280]  this formula is highly refined
[01:16:41.280 --> 01:16:44.280]  to eliminate nearly all heavy metals.
[01:16:44.280 --> 01:16:46.280]  If you're looking for a formula
[01:16:46.280 --> 01:16:48.280]  to help your child grow, look no further.
[01:16:48.280 --> 01:16:50.280]  Try Honor Roll
[01:16:50.280 --> 01:16:53.280]  from InfowarsLife at InfowarsStore.com.
[01:16:59.280 --> 01:17:01.280]  Years ago, InfowarsLife created
[01:17:01.280 --> 01:17:03.280]  the powerful MycoZX formula
[01:17:03.280 --> 01:17:05.280]  to help you combat internal yeast
[01:17:05.280 --> 01:17:07.280]  as the years went on,
[01:17:07.280 --> 01:17:09.280]  and more toxins were pumped into the environment.
[01:17:09.280 --> 01:17:11.280]  Our team knew we had to create a bigger
[01:17:11.280 --> 01:17:13.280]  and better formula to help support your gut health.
[01:17:13.280 --> 01:17:16.280]  MycoZX Plus is the result of the search for that formula.
[01:17:16.280 --> 01:17:18.280]  A unique natural formula
[01:17:18.280 --> 01:17:20.280]  designed to support the body's natural cleansing of yeast
[01:17:20.280 --> 01:17:22.280]  and fungal organisms,
[01:17:22.280 --> 01:17:24.280]  there's no better product to help your body fight back.
[01:17:24.280 --> 01:17:26.280]  MycoZX Plus helps support
[01:17:26.280 --> 01:17:28.280]  a healthy microbial balance in the body,
[01:17:28.280 --> 01:17:30.280]  supports your digestive tract,
[01:17:30.280 --> 01:17:32.280]  and addresses the intestinal yeast
[01:17:32.280 --> 01:17:34.280]  that can cause you problems if it goes unchecked.
[01:17:34.280 --> 01:17:37.280]  InfowarsLife is used by an impressive list of ingredients,
[01:17:37.280 --> 01:17:39.280]  including grapefruit seed extract,
[01:17:39.280 --> 01:17:41.280]  poudarco bark, and grape seed extract.
[01:17:41.280 --> 01:17:43.280]  Our formula is fueled by ingredients
[01:17:43.280 --> 01:17:45.280]  that stood the test of time
[01:17:45.280 --> 01:17:47.280]  as powerful microbalancing properties.
[01:17:47.280 --> 01:17:50.280]  Pick up a bottle of the new and improved MycoZX Plus today
[01:17:50.280 --> 01:17:52.280]  at InfowarsLife.com.
[01:17:52.280 --> 01:17:54.280]  That's InfowarsLife.com.
[01:17:58.280 --> 01:18:01.280]  InfowarsLife is bringing you a breakthrough in modern medicine.
[01:18:01.280 --> 01:18:03.280]  Introducing pollen block.
[01:18:03.280 --> 01:18:05.280]  It's a primary new, natural way
[01:18:05.280 --> 01:18:07.280]  to alleviate seasonal distress symptoms,
[01:18:07.280 --> 01:18:09.280]  including promoting clear nasal
[01:18:09.280 --> 01:18:11.280]  and sinus passageways,
[01:18:11.280 --> 01:18:13.280]  eye comfort, and respiratory function.
[01:18:13.280 --> 01:18:15.280]  In the 1960s,
[01:18:15.280 --> 01:18:17.280]  researchers in France noticed
[01:18:17.280 --> 01:18:19.280]  that people who ate certain quail eggs
[01:18:19.280 --> 01:18:21.280]  experienced less seasonal immune
[01:18:21.280 --> 01:18:23.280]  and inflammatory responses.
[01:18:23.280 --> 01:18:26.280]  They began studying this effect in published trials,
[01:18:26.280 --> 01:18:29.280]  and decades later, we now have the fruit of this research,
[01:18:29.280 --> 01:18:31.280]  a fast-acting, chewable tablet
[01:18:31.280 --> 01:18:34.280]  that helps alleviate seasonal distress symptoms.
[01:18:34.280 --> 01:18:36.280]  Pollen block is natural and effective.
[01:18:36.280 --> 01:18:38.280]  It is not an antihistamine.
[01:18:38.280 --> 01:18:40.280]  In fact, current research has found
[01:18:40.280 --> 01:18:43.280]  that it actually acts by blocking the activity of tryptase,
[01:18:43.280 --> 01:18:45.280]  which is an enzyme that amplifies immune
[01:18:45.280 --> 01:18:48.280]  and inflammatory responses in the body.
[01:18:48.280 --> 01:18:51.280]  Go outside and enjoy the air you breathe.
[01:18:51.280 --> 01:18:53.280]  Head to InfowarsLife.com
[01:18:53.280 --> 01:18:56.280]  and grab a pack of our pollen block chewable tablets.
[01:18:56.280 --> 01:18:58.280]  InfowarsLife is launching its newest product.
[01:18:58.280 --> 01:19:00.280]  We're really, really proud of it.
[01:19:00.280 --> 01:19:04.280]  It's a best-source, prebiotic fiber.
[01:19:04.280 --> 01:19:07.280]  And it's got the very best concentrated fibers
[01:19:07.280 --> 01:19:10.280]  from berries and fruits and other compounds
[01:19:10.280 --> 01:19:13.280]  that have been known to be the very best
[01:19:13.280 --> 01:19:16.280]  for your body and for regularity and so much more.
[01:19:16.280 --> 01:19:18.280]  And it synergistically works with our 50 billion
[01:19:18.280 --> 01:19:20.280]  live, active culture,
[01:19:20.280 --> 01:19:22.280]  floral life, as well as MycoZX
[01:19:22.280 --> 01:19:24.280]  that targets the yeast, the mold,
[01:19:24.280 --> 01:19:26.280]  and the funguses and the gut.
[01:19:26.280 --> 01:19:28.280]  So this is the time to take advantage
[01:19:28.280 --> 01:19:30.280]  of getting this new incredible fiber product
[01:19:30.280 --> 01:19:32.280]  and these other products.
[01:19:32.280 --> 01:19:34.280]  You can get them separately or together
[01:19:34.280 --> 01:19:36.280]  and make really, really big savings
[01:19:36.280 --> 01:19:38.280]  and get high-quality products at the same time.
[01:19:38.280 --> 01:19:40.280]  And I'm doing this to introduce these products to you.
[01:19:40.280 --> 01:19:43.280]  Bodies sold out in a month.
[01:19:43.280 --> 01:19:46.280]  Strongest concentrated turmeric formula we can come up with.
[01:19:46.280 --> 01:19:48.280]  It's sold out for another month and a half.
[01:19:48.280 --> 01:19:51.280]  We sold it at 50% off till it's sold out.
[01:19:51.280 --> 01:19:54.280]  And I think it's going to be the same way with this fiber.
[01:19:54.280 --> 01:19:58.280]  That's all for today. InfoWarsLife.com
[01:20:24.280 --> 01:20:26.280]  We're ahead of the Trump campaign.
[01:20:26.280 --> 01:20:28.280]  Muller, Sharks circling him.
[01:20:28.280 --> 01:20:30.280]  Manafort agreeing to plea bargain,
[01:20:30.280 --> 01:20:32.280]  but not on Russiagate on tax evasion
[01:20:32.280 --> 01:20:34.280]  15 years ago.
[01:20:34.280 --> 01:20:36.280]  But everybody is ready to blow their brains
[01:20:36.280 --> 01:20:38.280]  out of there about Russiagate.
[01:20:38.280 --> 01:20:40.280]  The reason Roger's here is to get into
[01:20:40.280 --> 01:20:42.280]  Matt Drudge, who's got a smart
[01:20:42.280 --> 01:20:44.280]  political brain on the shoulders.
[01:20:44.280 --> 01:20:46.280]  Warns of midterm bloodblath.
[01:20:46.280 --> 01:20:48.280]  Trump to lose 60 seats
[01:20:48.280 --> 01:20:50.280]  of the house like Obama did on less.
[01:20:50.280 --> 01:20:52.280]  But he cryptically didn't say
[01:20:52.280 --> 01:20:54.280]  what unless meant.
[01:20:54.280 --> 01:20:56.280]  And then, California
[01:20:56.280 --> 01:20:58.280]  professor, writer
[01:20:58.280 --> 01:21:00.280]  of controversial Brett Kavanaugh letter
[01:21:00.280 --> 01:21:02.280]  speaks out about her allegation
[01:21:02.280 --> 01:21:04.280]  of sexual assault.
[01:21:04.280 --> 01:21:06.280]  Never told anybody till 2012,
[01:21:06.280 --> 01:21:08.280]  and she just said a group of frat boys
[01:21:08.280 --> 01:21:10.280]  were drunk and jumped on top of me
[01:21:10.280 --> 01:21:12.280]  for a few seconds in a bed.
[01:21:12.280 --> 01:21:14.280]  I think a group of frat boys
[01:21:14.280 --> 01:21:16.280]  beat me up a couple of times,
[01:21:16.280 --> 01:21:18.280]  but actually it was Brett.
[01:21:18.280 --> 01:21:20.280]  In fact, I'm not a secret source.
[01:21:20.280 --> 01:21:22.280]  Brett Kavanaugh
[01:21:22.280 --> 01:21:24.280]  in 1986 came to Dallas,
[01:21:24.280 --> 01:21:26.280]  Texas, and I was
[01:21:26.280 --> 01:21:28.280]  in high school and he raped me.
[01:21:28.280 --> 01:21:30.280]  No, I'm serious.
[01:21:30.280 --> 01:21:32.280]  He came in the room, it was him.
[01:21:32.280 --> 01:21:34.280]  He punched me right in the nose, and he raped me.
[01:21:34.280 --> 01:21:36.280]  And that's it.
[01:21:36.280 --> 01:21:38.280]  He can't be confirmed. In fact,
[01:21:38.280 --> 01:21:40.280]  he then
[01:21:40.280 --> 01:21:42.280]  opened up a black suitcase
[01:21:42.280 --> 01:21:44.280]  and 14 Kibler elves came out.
[01:21:44.280 --> 01:21:46.280]  You're thinking, hey, they're not scary,
[01:21:46.280 --> 01:21:48.280]  they're a little. Listen,
[01:21:48.280 --> 01:21:50.280]  they were dangerous.
[01:21:50.280 --> 01:21:52.280]  They tied me down like little apputians
[01:21:52.280 --> 01:21:54.280]  in Gulliver's Travels
[01:21:54.280 --> 01:21:56.280]  and they
[01:21:56.280 --> 01:21:58.280]  they made me take DMT
[01:21:58.280 --> 01:22:00.280]  and PCP.
[01:22:00.280 --> 01:22:02.280]  And then, once I was doing that,
[01:22:02.280 --> 01:22:04.280]  Barack Obama flew in
[01:22:04.280 --> 01:22:06.280]  like a little winged pig
[01:22:06.280 --> 01:22:08.280]  and landed at the foot of my bed.
[01:22:08.280 --> 01:22:10.280]  No, I'm being sarcastic here, ladies and gentlemen.
[01:22:10.280 --> 01:22:12.280]  I could say
[01:22:12.280 --> 01:22:14.280]  secret source says that
[01:22:14.280 --> 01:22:16.280]  Hillary Clinton
[01:22:16.280 --> 01:22:18.280]  tells the truth
[01:22:18.280 --> 01:22:20.280]  and you know it was a lie.
[01:22:20.280 --> 01:22:22.280]  I mean, this is so obvious.
[01:22:22.280 --> 01:22:24.280]  At least Anita Hill worked
[01:22:24.280 --> 01:22:26.280]  for Clarence Thomas.
[01:22:26.280 --> 01:22:28.280]  But then they all the witnesses
[01:22:28.280 --> 01:22:30.280]  of her throwing herself at him.
[01:22:30.280 --> 01:22:32.280]  And then it never happened.
[01:22:32.280 --> 01:22:34.280]  So we're going to get into that
[01:22:34.280 --> 01:22:36.280]  with Roger before we end this segment
[01:22:36.280 --> 01:22:38.280]  as well. But Roger
[01:22:38.280 --> 01:22:40.280]  the big inch a lot of first Joe Biden
[01:22:40.280 --> 01:22:42.280]  and maybe we should keep the first 20 seconds
[01:22:42.280 --> 01:22:44.280]  of that club says that
[01:22:44.280 --> 01:22:46.280]  Trump supports the dregs of society.
[01:22:46.280 --> 01:22:48.280]  So if deplorables hurt Hillary
[01:22:48.280 --> 01:22:50.280]  this has got to hurt Joe Biden.
[01:22:52.280 --> 01:22:54.280]  Yeah, I mean, Joe Biden
[01:22:54.280 --> 01:22:56.280]  is the world's class
[01:22:56.280 --> 01:22:58.280]  example of elitism.
[01:22:58.280 --> 01:23:00.280]  He lives in Greenville, Delaware,
[01:23:00.280 --> 01:23:02.280]  the wealthiest part of town.
[01:23:02.280 --> 01:23:04.280]  And he tries to pass himself off
[01:23:04.280 --> 01:23:06.280]  as just good old regular Joe.
[01:23:06.280 --> 01:23:08.280]  You know, this is a guy
[01:23:08.280 --> 01:23:10.280]  whose son Hunter
[01:23:10.280 --> 01:23:12.280]  got extraordinarily
[01:23:12.280 --> 01:23:14.280]  lucrative business deals
[01:23:14.280 --> 01:23:16.280]  out of both Ukraine
[01:23:16.280 --> 01:23:18.280]  and China in the
[01:23:18.280 --> 01:23:20.280]  immediate aftermath of his
[01:23:20.280 --> 01:23:22.280]  visiting both countries with his
[01:23:22.280 --> 01:23:24.280]  vice presidential father.
[01:23:24.280 --> 01:23:26.280]  You want to talk about collusion?
[01:23:26.280 --> 01:23:28.280]  I mean, Joe Biden is
[01:23:28.280 --> 01:23:30.280]  is about as tone deaf
[01:23:30.280 --> 01:23:32.280]  as you can get.
[01:23:32.280 --> 01:23:34.280]  And this constant
[01:23:34.280 --> 01:23:36.280]  disparagement of Donald
[01:23:36.280 --> 01:23:38.280]  Trump supporters because they're working
[01:23:38.280 --> 01:23:40.280]  class people because they didn't
[01:23:40.280 --> 01:23:42.280]  go to Harvard
[01:23:42.280 --> 01:23:44.280]  or Yale is really
[01:23:44.280 --> 01:23:46.280]  part and parcel of the
[01:23:46.280 --> 01:23:48.280]  elitism of the Democratic
[01:23:48.280 --> 01:23:50.280]  party and people like Biden.
[01:23:50.280 --> 01:23:52.280]  More importantly though,
[01:23:52.280 --> 01:23:54.280]  why he can't keep his hands off of children
[01:23:54.280 --> 01:23:56.280]  I just don't understand.
[01:23:56.280 --> 01:23:58.280]  Oh, there's hours of video, but that doesn't
[01:23:58.280 --> 01:24:00.280]  matter because Brett Kavanaugh rate me.
[01:24:00.280 --> 01:24:02.280]  Seriously, I'm gonna put the headline out.
[01:24:02.280 --> 01:24:04.280]  Did you know he rate me?
[01:24:04.280 --> 01:24:06.280]  This whole thing, this is a woman looking
[01:24:06.280 --> 01:24:08.280]  for her Anita
[01:24:08.280 --> 01:24:10.280]  Hill moment.
[01:24:10.280 --> 01:24:12.280]  You know, this is her
[01:24:12.280 --> 01:24:14.280]  15 minutes. Joe
[01:24:14.280 --> 01:24:16.280]  Biden is really one
[01:24:16.280 --> 01:24:18.280]  creepy guy.
[01:24:18.280 --> 01:24:20.280]  It's interesting because when I was in
[01:24:20.280 --> 01:24:22.280]  Rehoboth Beach, Delaware last week,
[01:24:22.280 --> 01:24:24.280]  Joe trolls up and down Rehoboth
[01:24:24.280 --> 01:24:26.280]  Avenue looking for
[01:24:26.280 --> 01:24:28.280]  adoration. He wants people
[01:24:28.280 --> 01:24:30.280]  to adore him. He has in the back of his
[01:24:30.280 --> 01:24:32.280]  mind that he's a Kennedy.
[01:24:32.280 --> 01:24:34.280]  Whereas in truth,
[01:24:34.280 --> 01:24:36.280]  every single foreign policy issue
[01:24:36.280 --> 01:24:38.280]  he dealt with as chairman of the
[01:24:38.280 --> 01:24:40.280]  Senate Intelligence, Senate
[01:24:40.280 --> 01:24:42.280]  Foreign Policy Committee, he was wrong.
[01:24:42.280 --> 01:24:44.280]  No, no, he had a terrible job, but just
[01:24:44.280 --> 01:24:46.280]  getting back to
[01:24:46.280 --> 01:24:48.280]  this liberal professor
[01:24:48.280 --> 01:24:50.280]  had said that once at a party
[01:24:50.280 --> 01:24:52.280]  in high school, some drunk guys
[01:24:52.280 --> 01:24:54.280]  jumped on her for five seconds
[01:24:54.280 --> 01:24:56.280]  and then that was it.
[01:24:56.280 --> 01:24:58.280]  And then now she says it's Kavanaugh.
[01:24:58.280 --> 01:25:00.280]  Well, I want to be clear.
[01:25:00.280 --> 01:25:02.280]  Kavanaugh rate me.
[01:25:02.280 --> 01:25:04.280]  It's about as credible.
[01:25:04.280 --> 01:25:06.280]  I mean, first of all, what evidence
[01:25:06.280 --> 01:25:08.280]  does this woman produce?
[01:25:08.280 --> 01:25:10.280]  Is there another witness to this
[01:25:10.280 --> 01:25:12.280]  alleged assault?
[01:25:12.280 --> 01:25:14.280]  This is a last-ditch
[01:25:14.280 --> 01:25:16.280]  desperation attempt
[01:25:16.280 --> 01:25:18.280]  to derail what is almost certainly
[01:25:18.280 --> 01:25:20.280]  going to be another conservative
[01:25:20.280 --> 01:25:22.280]  Supreme Court justice racked up by
[01:25:22.280 --> 01:25:24.280]  Donald. I was about to say, I mean, this is the most
[01:25:24.280 --> 01:25:26.280]  classic thing ever where you just get
[01:25:26.280 --> 01:25:28.280]  any leftist out of millions of people
[01:25:28.280 --> 01:25:30.280]  just to make something up
[01:25:30.280 --> 01:25:32.280]  and then to get your husband to say, oh, yeah, she told
[01:25:32.280 --> 01:25:34.280]  me about it six years ago and then it's a
[01:25:34.280 --> 01:25:36.280]  done deal. This is crazy.
[01:25:36.280 --> 01:25:38.280]  Well, and the performance
[01:25:38.280 --> 01:25:40.280]  of Cory Booker
[01:25:40.280 --> 01:25:42.280]  really takes the cake. I'll be honest with you.
[01:25:42.280 --> 01:25:44.280]  I was working on a book on Cory
[01:25:44.280 --> 01:25:46.280]  Booker called The Moth.
[01:25:46.280 --> 01:25:48.280]  That's a name given
[01:25:48.280 --> 01:25:50.280]  to him by Governor Chris Christie because
[01:25:50.280 --> 01:25:52.280]  like a moth, he flies
[01:25:52.280 --> 01:25:54.280]  to every controversy
[01:25:54.280 --> 01:25:56.280]  with the press release, but he never actually
[01:25:56.280 --> 01:25:58.280]  does anything.
[01:25:58.280 --> 01:26:00.280]  Cory Booker is an incredibly corrupt
[01:26:00.280 --> 01:26:02.280]  public servant and
[01:26:02.280 --> 01:26:04.280]  I have a book coming out shortly
[01:26:04.280 --> 01:26:06.280]  on Cory Booker that will expose all of
[01:26:06.280 --> 01:26:08.280]  that. I was ready to leave him alone
[01:26:08.280 --> 01:26:10.280]  because he's a non-entity and
[01:26:10.280 --> 01:26:12.280]  he's not going to be president, but now
[01:26:12.280 --> 01:26:14.280]  I think I have no choice.
[01:26:14.280 --> 01:26:16.280]  Well, let's go to that last point, though.
[01:26:16.280 --> 01:26:18.280]  What do you make of drugs saying we
[01:26:18.280 --> 01:26:20.280]  can lose 60 seats? Well, just because
[01:26:20.280 --> 01:26:22.280]  the polls showed Obama at the same point
[01:26:22.280 --> 01:26:24.280]  two years in as Trump, those are fake polls.
[01:26:24.280 --> 01:26:26.280]  Plus, there's this, the Trump
[01:26:26.280 --> 01:26:28.280]  secret that a lot of folks that want to admit they support
[01:26:28.280 --> 01:26:30.280]  Trump. Now they have the illegal
[01:26:30.280 --> 01:26:32.280]  and the dead people voting. That's their secret.
[01:26:32.280 --> 01:26:34.280]  That's why we still have a chance of losing
[01:26:34.280 --> 01:26:36.280]  but only because of election fraud.
[01:26:36.280 --> 01:26:38.280]  Well, I've got to tell you, Alex, I'm more
[01:26:38.280 --> 01:26:40.280]  with
[01:26:40.280 --> 01:26:42.280]  that drudge on this
[01:26:42.280 --> 01:26:44.280]  including, importantly, the word
[01:26:44.280 --> 01:26:46.280]  unless. The president
[01:26:46.280 --> 01:26:48.280]  has not framed this election.
[01:26:48.280 --> 01:26:50.280]  He's too busy
[01:26:50.280 --> 01:26:52.280]  dickering with the New York Times over their
[01:26:52.280 --> 01:26:54.280]  phony, anonymous op-ed.
[01:26:54.280 --> 01:26:56.280]  He's too busy fighting over.
[01:26:56.280 --> 01:26:58.280]  No, I agree. He seems to stop giving their distractions
[01:26:58.280 --> 01:27:00.280]  attention. So what is the unless?
[01:27:00.280 --> 01:27:02.280]  What does President Trump need to do
[01:27:02.280 --> 01:27:04.280]  right now? He needs to say they're trying to overturn
[01:27:04.280 --> 01:27:06.280]  the election. They're trying to kill the recovery.
[01:27:06.280 --> 01:27:08.280]  They're the ones in league with the Russians and others.
[01:27:08.280 --> 01:27:10.280]  They're out of the radical Islam.
[01:27:10.280 --> 01:27:12.280]  They're the frauds. He needs to get on the super
[01:27:12.280 --> 01:27:14.280]  offense and stir Republicans up into the same,
[01:27:14.280 --> 01:27:16.280]  right?
[01:27:16.280 --> 01:27:18.280]  Declassify all of the information
[01:27:18.280 --> 01:27:20.280]  pertaining
[01:27:20.280 --> 01:27:22.280]  to the FISA warrant. The way
[01:27:22.280 --> 01:27:24.280]  Mr. The Phony Russian collusion
[01:27:24.280 --> 01:27:26.280]  fraud
[01:27:26.280 --> 01:27:28.280]  is to show who was cheating in 2016.
[01:27:28.280 --> 01:27:30.280]  It wasn't Donald Trump and the Republicans.
[01:27:30.280 --> 01:27:32.280]  It was Hillary Clinton
[01:27:32.280 --> 01:27:34.280]  and the Obama Justice Department
[01:27:34.280 --> 01:27:36.280]  and FBI. Mr. President,
[01:27:36.280 --> 01:27:38.280]  we implore you
[01:27:38.280 --> 01:27:40.280]  declassify the information
[01:27:40.280 --> 01:27:42.280]  pertaining to the FISA
[01:27:42.280 --> 01:27:44.280]  wards. When your advisors say
[01:27:44.280 --> 01:27:46.280]  we can't do that, sir, it's a matter of
[01:27:46.280 --> 01:27:48.280]  national security, that's a lie.
[01:27:48.280 --> 01:27:50.280]  A damnable lie.
[01:27:50.280 --> 01:27:52.280]  Well, the matter of national security is not letting
[01:27:52.280 --> 01:27:54.280]  this rogue group of angry Democrats
[01:27:54.280 --> 01:27:56.280]  overturn the election of the American people
[01:27:56.280 --> 01:27:58.280]  and kill our recovery. He's got to
[01:27:58.280 --> 01:28:00.280]  release it now. They're not going to stop.
[01:28:00.280 --> 01:28:02.280]  Right. Two messages for the election.
[01:28:02.280 --> 01:28:04.280]  One, talk about the economic
[01:28:04.280 --> 01:28:06.280]  recovery and how great it is because
[01:28:06.280 --> 01:28:08.280]  the mainstream media will not talk about
[01:28:08.280 --> 01:28:10.280]  that, even though I think people are feeling it.
[01:28:10.280 --> 01:28:12.280]  And two, get the Democrats
[01:28:12.280 --> 01:28:14.280]  on defense by declassifying
[01:28:14.280 --> 01:28:16.280]  all of the information
[01:28:16.280 --> 01:28:18.280]  pertaining to the spying
[01:28:18.280 --> 01:28:20.280]  on Donald Trump's campaign.
[01:28:20.280 --> 01:28:22.280]  Yeah, he says he won't fire sessions
[01:28:22.280 --> 01:28:24.280]  after the election. I think that's a mistake.
[01:28:24.280 --> 01:28:26.280]  Well, I agree, but we're probably past
[01:28:26.280 --> 01:28:28.280]  that now. So, talk
[01:28:28.280 --> 01:28:30.280]  about the economy and declassify
[01:28:30.280 --> 01:28:32.280]  the spying information
[01:28:32.280 --> 01:28:34.280]  and you will change the whole
[01:28:34.280 --> 01:28:36.280]  scope of this election. And the other
[01:28:36.280 --> 01:28:38.280]  unless is this, Roger,
[01:28:38.280 --> 01:28:40.280]  all of us got to get people to vote. We got to
[01:28:40.280 --> 01:28:42.280]  be politically active. We can't be asleep
[01:28:42.280 --> 01:28:44.280]  thinking this thing is one because they got a bunch of dead people
[01:28:44.280 --> 01:28:46.280]  and a bunch of illegal aliens
[01:28:46.280 --> 01:28:48.280]  set to vote and made your election fraud
[01:28:48.280 --> 01:28:50.280]  with half the machines
[01:28:50.280 --> 01:28:52.280]  owned by George Soros. NewsWars.com
[01:28:52.280 --> 01:29:20.280]  Tomorrow's News Today. Roger takes over.
[01:29:22.280 --> 01:29:24.280]  We're going to talk about
[01:29:24.280 --> 01:29:26.280]  some of the important superfoods
[01:29:26.280 --> 01:29:28.280]  and crucial compounds. Ultimate bone broth
[01:29:28.280 --> 01:29:30.280]  will help support your healthy muscles,
[01:29:30.280 --> 01:29:32.280]  digestion, tendons and ligaments
[01:29:32.280 --> 01:29:34.280]  while also supporting your body's
[01:29:34.280 --> 01:29:36.280]  fight against free radicals.
[01:29:36.280 --> 01:29:38.280]  This incredible chicken bone broth formula
[01:29:38.280 --> 01:29:40.280]  contains time-tested ingredients
[01:29:40.280 --> 01:29:42.280]  such as turmeric root,
[01:29:42.280 --> 01:29:44.280]  chaga mushroom, goji berry powder,
[01:29:44.280 --> 01:29:46.280]  bee pollen, and alfalfa herb powder
[01:29:46.280 --> 01:29:48.280]  to support your body. It's time to
[01:29:48.280 --> 01:29:50.280]  experience what ultimate bone broth
[01:29:50.280 --> 01:29:52.280]  is like.
[01:29:52.280 --> 01:29:54.280]  This is a new version of a fan favorite product
[01:29:54.280 --> 01:29:56.280]  today at InfowarsStore.com
[01:29:56.280 --> 01:29:58.280]  We all know that the
[01:29:58.280 --> 01:30:00.280]  outside toxins in the water
[01:30:00.280 --> 01:30:02.280]  is a serious health issue. Infowars
[01:30:02.280 --> 01:30:04.280]  is proud to sell incredible filters
[01:30:04.280 --> 01:30:06.280]  but it's almost impossible to keep up with
[01:30:06.280 --> 01:30:08.280]  every faucet, shower, and sink in your home.
[01:30:08.280 --> 01:30:10.280]  That's why we're bringing you something
[01:30:10.280 --> 01:30:12.280]  to provide clean water for your whole house
[01:30:12.280 --> 01:30:14.280]  with one system. The Pro Pure
[01:30:14.280 --> 01:30:16.280]  Whole House Water Filtration System
[01:30:16.280 --> 01:30:18.280]  is an advanced, four-stage
[01:30:18.280 --> 01:30:20.280]  compact filtration system
[01:30:20.280 --> 01:30:22.280]  that will provide water filtration for your entire
[01:30:22.280 --> 01:30:24.280]  home, removing 220
[01:30:24.280 --> 01:30:26.280]  plus contaminants from your water.
[01:30:26.280 --> 01:30:28.280]  It's compact in size, easy to
[01:30:28.280 --> 01:30:30.280]  install and maintain, and keeps
[01:30:30.280 --> 01:30:32.280]  fluoride and other dangerous toxins
[01:30:32.280 --> 01:30:34.280]  out of your water supply and away from
[01:30:34.280 --> 01:30:36.280]  you and your family. With
[01:30:36.280 --> 01:30:38.280]  its broad spectrum contaminant reduction
[01:30:38.280 --> 01:30:40.280]  you'll only need this one filter for
[01:30:40.280 --> 01:30:42.280]  clean and refreshing water
[01:30:42.280 --> 01:30:44.280]  all over your home. Head to
[01:30:44.280 --> 01:30:46.280]  InfowarsStore.com and whether
[01:30:46.280 --> 01:30:48.280]  it's your first water filtration purchase
[01:30:48.280 --> 01:30:50.280]  or you're looking to replace your current
[01:30:50.280 --> 01:30:52.280]  run-down systems, it's time to go big
[01:30:52.280 --> 01:30:54.280]  and go home with the Pro Pure
[01:30:54.280 --> 01:30:56.280]  Whole House Filtration System today.
[01:30:56.280 --> 01:30:58.280]  X2
[01:30:58.280 --> 01:31:00.280]  we were selling it for about three years
[01:31:00.280 --> 01:31:02.280]  and then they found out how big it was
[01:31:02.280 --> 01:31:04.280]  and how much we were buying and they said
[01:31:04.280 --> 01:31:06.280]  oh we want more money, more money, and oh this and that
[01:31:06.280 --> 01:31:08.280]  and so I've broken my contract
[01:31:08.280 --> 01:31:10.280]  and right now we can't get more of this
[01:31:10.280 --> 01:31:12.280]  proprietary ingredient that goes in X2
[01:31:12.280 --> 01:31:14.280]  that literally is so pure that
[01:31:14.280 --> 01:31:16.280]  if you put in a peaker dish on top of 90 degree
[01:31:16.280 --> 01:31:18.280]  hot plate it gasses
[01:31:18.280 --> 01:31:20.280]  like I dream of genie and there's this purple gas
[01:31:20.280 --> 01:31:22.280]  I mean that is so pure it just goes right
