[00:00.000 --> 00:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:38:19.000 --> 01:38:24.000]  by an even optimistic estimate, 0.002% of the population.
[01:38:24.000 --> 01:38:33.000]  And yet, the media is putting out such a campaign and this police arresting a security guard
[01:38:33.000 --> 01:38:39.000]  for upholding and doing her duty sends a chilling effect so that nobody dares speak out against this.
[01:38:39.000 --> 01:38:43.000]  And then you add to this hate speech thing, you know, where,
[01:38:43.000 --> 01:38:46.000]  and that goes into the Muslim immigration thing, you know,
[01:38:46.000 --> 01:38:51.000]  they're basically trying to have a war on Western culture and a war on Western conservative voting values
[01:38:51.000 --> 01:38:57.000]  by flooding Europe and the United States with the legal aliens and Muslims.
[01:38:57.000 --> 01:39:01.000]  And of course, the message is, you are intolerant, you are racist,
[01:39:01.000 --> 01:39:04.000]  and you are hateful if you don't accept the law.
[01:39:04.000 --> 01:39:06.000]  So they're attempting to break our back by tripling down.
[01:39:06.000 --> 01:39:07.000]  I think it's going to backfire.
[01:39:07.000 --> 01:39:10.000]  I agree with you that we're five, six years off from their big war,
[01:39:10.000 --> 01:39:18.000]  but the best laid plans of mice and men often go astray because of liberty rising.
[01:39:18.000 --> 01:39:22.000]  I think it accelerates their timetable into an explosive paradigm.
[01:39:22.000 --> 01:39:26.000]  I think you have to remember, Alex, though, that they have to build a philosophy
[01:39:26.000 --> 01:39:32.000]  among the common people of fear that you don't stand up for these extreme agendas.
[01:39:32.000 --> 01:39:33.000]  You don't stand up.
[01:39:33.000 --> 01:39:37.000]  They're going to label everything that we believe in, including constitutionalism as extreme.
[01:39:37.000 --> 01:39:41.000]  There's a huge Washington Post article out saying the threat to liberty is a constitutionalist.
[01:39:41.000 --> 01:39:42.000]  We've got to arrest them all.
[01:39:42.000 --> 01:39:47.000]  And what happens, though, is when war comes and when you're in a globalist conflict
[01:39:47.000 --> 01:39:49.000]  and our leaders come out of their bunkers and say,
[01:39:49.000 --> 01:39:54.000]  look, there's these constitutional, these conspiracies in our world
[01:39:54.000 --> 01:39:57.000]  that aren't supporting our troops to think that we are involved
[01:39:57.000 --> 01:40:00.000]  and that we were responsible for bringing this war upon you.
[01:40:00.000 --> 01:40:04.000]  We need to lock these people up just like we had to lock up the Japanese.
[01:40:04.000 --> 01:40:09.000]  And if you provide the sufficient psychological environment for the American people to be embarrassed,
[01:40:09.000 --> 01:40:13.000]  don't dare stand out and don't dare say what you think about transgenders.
[01:40:13.000 --> 01:40:15.000]  And it's hardly a single person.
[01:40:15.000 --> 01:40:17.000]  Look at Governor McGrory of North Carolina.
[01:40:17.000 --> 01:40:18.000]  Sure, sure.
[01:40:18.000 --> 01:40:20.000]  They picked the most radical, wild thing,
[01:40:20.000 --> 01:40:23.000]  and now they're going to put boys and girls' showers in the sixth grade
[01:40:23.000 --> 01:40:25.000]  just to see what we won't put up with.
[01:40:25.000 --> 01:40:28.000]  It's a total assault.
[01:40:28.000 --> 01:40:33.000]  But when Governor McGrory in North Carolina refused and went along with this transgender,
[01:40:33.000 --> 01:40:35.000]  I'm sympathetic to the guy.
[01:40:35.000 --> 01:40:38.000]  Instead of saying what transgender, where's the evidence?
[01:40:38.000 --> 01:40:40.000]  How do you scientifically show whether it's...
[01:40:40.000 --> 01:40:43.000]  Well, it's about going into schools and telling kids you're transgender.
[01:40:43.000 --> 01:40:48.000]  It's about sexual contact with the state and your children.
[01:40:48.000 --> 01:40:52.000]  So as I say, I'm not very optimistic about where this is going, Alex.
[01:40:52.000 --> 01:40:54.000]  And you know, that's why I wrote the book, Strategic Relocation.
[01:40:54.000 --> 01:40:57.000]  I think while we fight this battle, and this is the time to fight it
[01:40:57.000 --> 01:41:01.000]  when there's this mass wave of resistance building,
[01:41:01.000 --> 01:41:05.000]  but I'll tell you, they look like they're co-opting Donald Trump,
[01:41:05.000 --> 01:41:10.000]  and if we aren't able to get a major change in 2016,
[01:41:10.000 --> 01:41:12.000]  we're going to lose the Supreme Court.
[01:41:12.000 --> 01:41:14.000]  We could have maybe three to four justices.
[01:41:14.000 --> 01:41:17.000]  No, I agree, and they are ready to start persecuting us.
[01:41:17.000 --> 01:41:19.000]  So people need to prepare for a takedown.
[01:41:19.000 --> 01:41:21.000]  They need to prepare for war.
[01:41:21.000 --> 01:41:25.000]  They need to prepare for losing as well as we prepare to fight.
[01:41:25.000 --> 01:41:28.000]  I mean, both are important, because if you fight right up to the end
[01:41:28.000 --> 01:41:31.000]  and you haven't made no preparations to flee the cities.
[01:41:31.000 --> 01:41:34.000]  No, I totally agree, sir. You're absolutely on target.
[01:41:34.000 --> 01:41:36.000]  I'm not just saying this, any of you guys.
[01:41:36.000 --> 01:41:39.000]  You are, I think, the most knowledgeable person out there on full spectrum,
[01:41:39.000 --> 01:41:41.000]  you know, what the enemy's doing. You're right.
[01:41:41.000 --> 01:41:44.000]  Everything they do is about making us dependent, servile, and stupid.
[01:41:44.000 --> 01:41:46.000]  We've got to get in shape. We've got to get focused on God.
[01:41:46.000 --> 01:41:49.000]  We've got to get prepared. We've got to meet people we trust,
[01:41:49.000 --> 01:41:52.000]  and we've got to get ready, because the enemy wants us dependent.
[01:41:52.000 --> 01:41:54.000]  That's the number one weapon.
[01:41:54.000 --> 01:41:58.000]  This spirit of evil, though, Joel. I mean, let's talk about what the spirit.
[01:41:58.000 --> 01:42:01.000]  I mean, the more I study it, these people really are out to get us.
[01:42:01.000 --> 01:42:04.000]  I mean, they are so horrible. How do they get their minions to follow this?
[01:42:04.000 --> 01:42:06.000]  I just don't understand it.
[01:42:06.000 --> 01:42:08.000]  Well, you know, they do use predictable people.
[01:42:08.000 --> 01:42:12.000]  I mean, Facebook doesn't hire conspirators who knowingly operate under them.
[01:42:12.000 --> 01:42:16.000]  A few of the people, the programmers, have to be in on it that we're conspiring to do that.
[01:42:16.000 --> 01:42:17.000]  Same way, the search...
[01:42:17.000 --> 01:42:18.000]  And they warn us...
[01:42:18.000 --> 01:42:21.000]  But, you see, they use predictable, stupid idiots.
[01:42:21.000 --> 01:42:25.000]  People like Glenn Beck, who can be talked in to denying conspiracy,
[01:42:25.000 --> 01:42:27.000]  even though he gets close to it.
[01:42:27.000 --> 01:42:28.000]  He got close to it to Fox.
[01:42:28.000 --> 01:42:31.000]  He's pursuing George Soros. He got close to globalism.
[01:42:31.000 --> 01:42:34.000]  And he got close to it on a show again, and they keep shutting him down,
[01:42:34.000 --> 01:42:39.000]  but he will never repent and realize that unless you talk about the conspiracy,
[01:42:39.000 --> 01:42:43.000]  it doesn't matter whether you're Glenn Beck or Fox News, you do nothing.
[01:42:43.000 --> 01:42:46.000]  But Joel, as you said, the conspiracy is now...
[01:42:46.000 --> 01:42:48.000]  We're going to break here in just a moment.
[01:42:48.000 --> 01:42:52.000]  The conspiracy is now completely out in the open.
[01:42:52.000 --> 01:42:54.000]  I want to ask you that in the final segment.
[01:42:54.000 --> 01:42:57.000]  This weird paradigm where they keep denying it's going on, but it's everywhere.
[01:42:57.000 --> 01:43:00.000]  Infowars.com, stay with us.
[01:43:00.000 --> 01:43:04.000]  Thousands of years ago, there was a basic form of chivalry.
[01:43:04.000 --> 01:43:07.000]  Our ancestors would hear the drums of war,
[01:43:07.000 --> 01:43:12.000]  giving the warriors of the tribe a chance to organize and prepare a defense.
[01:43:12.000 --> 01:43:17.000]  Sixty years ago, when foreign air forces were approaching filled with bombs,
[01:43:17.000 --> 01:43:20.000]  they had drums of their own, air raid sirens.
[01:43:20.000 --> 01:43:24.000]  But in the 21st century, there are silent weapons for quiet war.
[01:43:24.000 --> 01:43:27.000]  Pathanogens added to the food and water,
[01:43:27.000 --> 01:43:30.000]  and to the lining of plastics that destroy our vitality.
[01:43:30.000 --> 01:43:34.000]  Turn off our hormones and accelerate our journey towards death.
[01:43:34.000 --> 01:43:38.000]  I personally counter this onslaught with Anthroplex.
[01:43:38.000 --> 01:43:43.000]  Anthroplex is designed with known, organic, concentrated herbs
[01:43:43.000 --> 01:43:49.000]  to create the basic foundation to normal metabolic activity inside the human body.
[01:43:49.000 --> 01:43:52.000]  Discover why Anthroplex has turned so many heads today.
[01:43:52.000 --> 01:43:55.000]  It's time for us to take our bodies back into our own hands,
[01:43:55.000 --> 01:44:24.000]  and it starts at infowarslife.com with Anthroplex.
[01:44:26.000 --> 01:44:28.000]  Or if you're healthy and want to maintain your vigor and longevity,
[01:44:28.000 --> 01:44:32.000]  and you're looking for a convenient, easy way to incorporate nutritional raw materials
[01:44:32.000 --> 01:44:37.000]  into your day-to-day lives to guarantee that your body is getting the fundamental nutrients,
[01:44:37.000 --> 01:44:41.000]  the 90 essential vitamins, minerals, fats, and amino acids it needs to do its healing work,
[01:44:41.000 --> 01:44:45.000]  you need to check out infowarsteam.com.
[01:44:45.000 --> 01:44:47.000]  Give your body the gift of good nutrition.
[01:44:47.000 --> 01:44:49.000]  Head over to infowarsteam.com.
[01:44:49.000 --> 01:44:51.000]  Your body will be very grateful.
[01:44:51.000 --> 01:44:57.000]  On the web at infowarsteam.com. That's infowarsteam.com.
[01:45:22.000 --> 01:45:26.000]  At infowarsstore.com, or you can choose the Molan Labe shirt,
[01:45:26.000 --> 01:45:29.000]  as well, come and take it from my cold dead hands.
[01:45:29.000 --> 01:45:34.000]  Two different t-shirts, both $9.95 this Friday through Sunday,
[01:45:34.000 --> 01:45:37.000]  48 hours only, and this special will end.
[01:45:37.000 --> 01:45:38.000]  But here's the key.
[01:45:38.000 --> 01:45:41.000]  You've got to go to infowars.com forward slash newsletter,
[01:45:41.000 --> 01:45:43.000]  and sign up for our free newsletter,
[01:45:43.000 --> 01:45:47.000]  and we will send you the promo code directly to your email at checkout
[01:45:47.000 --> 01:45:51.000]  to get these t-shirts, one or both, for 50% off.
[01:45:51.000 --> 01:45:55.000]  Infowarsstore.com at infowars.com forward slash newsletter,
[01:45:55.000 --> 01:46:21.000]  sign up and get 50% off with the promo code.
[01:46:25.000 --> 01:46:28.000]  A lot of amazing products like Survival Fuel X2,
[01:46:28.000 --> 01:46:30.000]  SuperMell Vitality and so many others.
[01:46:30.000 --> 01:46:34.000]  But I am most proud of the product we're now launching today
[01:46:34.000 --> 01:46:38.000]  with its unique delivery system and proprietary manufacturing process
[01:46:38.000 --> 01:46:40.000]  designed for maximized effects.
[01:46:40.000 --> 01:46:44.000]  This formula is the platinum standard of multivitamin mineral products.
[01:46:44.000 --> 01:46:48.000]  The ingredients in vitamin mineral fusion are either
[01:46:48.000 --> 01:46:51.000]  plant-derived or of the highest quality lab standard.
[01:46:51.000 --> 01:46:54.000]  That means it's clean. That means it's pure.
[01:46:54.000 --> 01:46:57.000]  That's infowarslives.com and vitamin mineral fusion.
[01:46:57.000 --> 01:46:59.000]  Take action now before we sell out.
[01:47:03.000 --> 01:47:06.000]  You're listening to the Alex Jones show.
[01:47:20.000 --> 01:47:23.000]  He aligns himself with the truth
[01:47:23.000 --> 01:47:26.000]  and it's time for you to choose a side.
[01:47:26.000 --> 01:47:29.000]  You're listening to Alex Jones.
[01:47:29.000 --> 01:47:35.000]  Bad luck when been blowing at my back.
[01:47:38.000 --> 01:47:43.000]  I was born to bring trouble to wherever I'm at.
[01:47:46.000 --> 01:47:52.000]  Got the number 13 tattooed on my neck.
[01:47:52.000 --> 01:47:54.000]  There's a story up on infowars.com.
[01:47:54.000 --> 01:47:55.000]  It's a bunch of videos.
[01:47:55.000 --> 01:48:00.000]  Joe Biggs, a reporter, shot at Louisville, Kentucky
[01:48:00.000 --> 01:48:03.000]  at the NRA National Convention.
[01:48:03.000 --> 01:48:05.000]  It's the first time they've endorsed a political candidate
[01:48:05.000 --> 01:48:08.000]  before they get the main nomination.
[01:48:08.000 --> 01:48:11.000]  And I think Donald Trump's for real overall.
[01:48:11.000 --> 01:48:13.000]  I think the fact that he's meeting with globalists
[01:48:13.000 --> 01:48:16.000]  is an attempt to beat Hillary.
[01:48:16.000 --> 01:48:18.000]  I even know Roger Stone's concerned about it.
[01:48:18.000 --> 01:48:21.000]  He said that on air and he's good friends with Donald Trump.
[01:48:21.000 --> 01:48:23.000]  But I guess Donald Trump thinks he knows what he's doing.
[01:48:23.000 --> 01:48:26.000]  And I know that they're scared of him for real.
[01:48:26.000 --> 01:48:29.000]  Even more scared of him than they were of Reagan.
[01:48:29.000 --> 01:48:31.000]  I was old scouts in New Reagan and it was one of the top conservatives
[01:48:31.000 --> 01:48:33.000]  back at that time.
[01:48:33.000 --> 01:48:37.000]  But I wanted to mention something.
[01:48:37.000 --> 01:48:40.000]  Patriots want to lose or there's this meme
[01:48:40.000 --> 01:48:42.000]  that we're not ever supposed to influence things
[01:48:42.000 --> 01:48:44.000]  and take back control.
[01:48:44.000 --> 01:48:45.000]  And I agree.
[01:48:45.000 --> 01:48:47.000]  We should try to defend liberty, take the country back,
[01:48:47.000 --> 01:48:51.000]  take the world back, but also prepare a backup.
[01:48:51.000 --> 01:48:53.000]  But, you know, there's a commenter here,
[01:48:53.000 --> 01:48:55.000]  because here it is, exclusive behind the scenes
[01:48:55.000 --> 01:48:57.000]  of the NRA annual meeting.
[01:48:57.000 --> 01:48:59.000]  Infowars speaks with gun rights activists rallying
[01:48:59.000 --> 01:49:01.000]  to protect constitution.
[01:49:01.000 --> 01:49:03.000]  And there's an anon saying,
[01:49:03.000 --> 01:49:05.000]  now Infowars is pumping up the NRA.
[01:49:05.000 --> 01:49:07.000]  What happened to the criticisms that this gun organization
[01:49:07.000 --> 01:49:09.000]  has compromised our gun rights
[01:49:09.000 --> 01:49:11.000]  numerous times that the gun owners of America
[01:49:11.000 --> 01:49:13.000]  was a better alternative?
[01:49:13.000 --> 01:49:16.000]  I just don't get this place anymore.
[01:49:16.000 --> 01:49:19.000]  Well, I see there's this attitude of holier than thou.
[01:49:19.000 --> 01:49:21.000]  Judge everyone.
[01:49:21.000 --> 01:49:23.000]  When I've been 100% clear every time
[01:49:23.000 --> 01:49:28.000]  Larry Pratt's on the show,
[01:49:28.000 --> 01:49:31.000]  that gun owners made the NRA honest again,
[01:49:31.000 --> 01:49:36.000]  and I've had new people on like the
[01:49:36.000 --> 01:49:38.000]  Motor City madman, Ted Nugent,
[01:49:38.000 --> 01:49:39.000]  who's on the board saying,
[01:49:39.000 --> 01:49:41.000]  thank God for gun owners keeping him honest.
[01:49:41.000 --> 01:49:44.000]  We've reformed the NRA, made him hardcore,
[01:49:44.000 --> 01:49:46.000]  kicked the bad members off,
[01:49:46.000 --> 01:49:50.000]  and it's doing a good job overall now.
[01:49:50.000 --> 01:49:54.000]  We got the members to take action.
[01:49:54.000 --> 01:49:56.000]  And then once they start steering back
[01:49:56.000 --> 01:49:58.000]  in the right direction, 90%,
[01:49:58.000 --> 01:50:01.000]  we then praise the good behavior.
[01:50:01.000 --> 01:50:04.000]  So I've been totally clear about that.
[01:50:04.000 --> 01:50:06.000]  So I'm bad having gun owners on every month.
[01:50:06.000 --> 01:50:08.000]  I'm bad because I'm saying,
[01:50:08.000 --> 01:50:11.000]  oh, look, the NRA's, I'll promote the Second Amendment.
[01:50:11.000 --> 01:50:15.000]  Again, we have to get past this craziness.
[01:50:15.000 --> 01:50:17.000]  Joel Scowles, we've got nine minutes left,
[01:50:17.000 --> 01:50:18.000]  seven minutes left.
[01:50:18.000 --> 01:50:20.000]  I really appreciate you from worldoffirstbrief.com,
[01:50:20.000 --> 01:50:22.000]  editor-in-chief over there.
[01:50:22.000 --> 01:50:24.000]  Other points you want to get into,
[01:50:24.000 --> 01:50:26.000]  other big issues you're looking at.
[01:50:26.000 --> 01:50:29.000]  Look at Venezuela, $170 hamburgers,
[01:50:29.000 --> 01:50:30.000]  they're reporting an AFP.
[01:50:30.000 --> 01:50:32.000]  Why are these Bernie idiots running around?
[01:50:32.000 --> 01:50:33.000]  I mean, I agree with you.
[01:50:33.000 --> 01:50:34.000]  The big negative news is,
[01:50:34.000 --> 01:50:36.000]  55% of people under the age of 30
[01:50:36.000 --> 01:50:38.000]  say they want socialism.
[01:50:38.000 --> 01:50:40.000]  As they sit here in the lap of luxury
[01:50:40.000 --> 01:50:41.000]  compared to socialist countries,
[01:50:41.000 --> 01:50:42.000]  they're just so ignorant.
[01:50:42.000 --> 01:50:43.000]  They're so soft.
[01:50:43.000 --> 01:50:45.000]  How do we get past this paradox
[01:50:45.000 --> 01:50:47.000]  of even limited liberty?
[01:50:47.000 --> 01:50:49.000]  Limited discovery of the Renaissance
[01:50:49.000 --> 01:50:52.000]  and God's promise makes the grandkids
[01:50:52.000 --> 01:50:55.000]  of those that did it so decadent and slob-like
[01:50:55.000 --> 01:50:57.000]  they believe any lie they are told.
[01:50:57.000 --> 01:50:59.000]  I mean, is it that the problem with liberty?
[01:50:59.000 --> 01:51:03.000]  Is it ends up producing totally spoiled rotten children?
[01:51:03.000 --> 01:51:05.000]  Well, that's part of the problem.
[01:51:05.000 --> 01:51:06.000]  One of the main problems, though,
[01:51:06.000 --> 01:51:08.000]  is that the faults of socialism
[01:51:08.000 --> 01:51:12.000]  can always be blamed on the lack of performance
[01:51:12.000 --> 01:51:13.000]  on the free market.
[01:51:13.000 --> 01:51:15.000]  In other words, we're having to respond.
[01:51:15.000 --> 01:51:17.000]  They blame all of these business cycles
[01:51:17.000 --> 01:51:18.000]  on the free market,
[01:51:18.000 --> 01:51:19.000]  but they're not the free market.
[01:51:19.000 --> 01:51:22.000]  They're the intervention of a fiat money supply
[01:51:22.000 --> 01:51:23.000]  in the economy.
[01:51:23.000 --> 01:51:25.000]  And, you know, oftentimes the victims
[01:51:25.000 --> 01:51:27.000]  of socialist policy are hidden.
[01:51:27.000 --> 01:51:28.000]  The benefits are public,
[01:51:28.000 --> 01:51:30.000]  and so the people buy into the benefits,
[01:51:30.000 --> 01:51:32.000]  but they never see the hidden victims.
[01:51:32.000 --> 01:51:35.000]  They never see the businessman on the margin
[01:51:35.000 --> 01:51:37.000]  who cannot afford now to hire any youth
[01:51:37.000 --> 01:51:40.000]  because of a minimum wage of $15 an hour.
[01:51:40.000 --> 01:51:42.000]  And that's going to happen in the millions
[01:51:42.000 --> 01:51:44.000]  as those things are passed.
[01:51:44.000 --> 01:51:46.000]  And so, you see, capitalism and the free markets
[01:51:46.000 --> 01:51:48.000]  always get the bad press
[01:51:48.000 --> 01:51:50.000]  because they can easily be blamed.
[01:51:50.000 --> 01:51:52.000]  The hidden victims of socialism
[01:51:52.000 --> 01:51:54.000]  are never visible in the press, of course,
[01:51:54.000 --> 01:51:56.000]  who could reveal it, never will,
[01:51:56.000 --> 01:51:59.000]  because they are part of the conspiracy
[01:51:59.000 --> 01:52:01.000]  to make socialism look good.
[01:52:01.000 --> 01:52:03.000]  Ultimately, it's just the breakdown
[01:52:03.000 --> 01:52:05.000]  of the fact that you can never pay for it.
[01:52:05.000 --> 01:52:08.000]  In other words, it's an unstoppable attraction
[01:52:08.000 --> 01:52:11.000]  to get more than what your true worth allows
[01:52:11.000 --> 01:52:13.000]  under socialism, and there's no way
[01:52:13.000 --> 01:52:15.000]  to eventually pay for that.
[01:52:15.000 --> 01:52:18.000]  You remember 15 years ago, 20 years ago,
[01:52:18.000 --> 01:52:20.000]  when socialism had these collapses in Europe
[01:52:20.000 --> 01:52:22.000]  and they had to reform under Thatcher,
[01:52:22.000 --> 01:52:24.000]  and even Norway had to cut their benefits,
[01:52:24.000 --> 01:52:26.000]  Sweden had to cut,
[01:52:26.000 --> 01:52:28.000]  and now they're reaching the breaking point again.
[01:52:28.000 --> 01:52:32.000]  And, of course, Muslim integration has helped that.
[01:52:32.000 --> 01:52:35.000]  Sure, why is the left so in love with Islam
[01:52:35.000 --> 01:52:37.000]  and radical Islam?
[01:52:37.000 --> 01:52:39.000]  Why are we so focused on that?
[01:52:39.000 --> 01:52:42.000]  Why are the left so much in love with Islam?
[01:52:42.000 --> 01:52:44.000]  Why are the left more in love with Islam?
[01:52:44.000 --> 01:52:47.000]  Why is Islam so important to Priority?
[01:52:47.000 --> 01:52:49.000]  Why is Islam so important to Priority?
[01:52:49.000 --> 01:52:51.000]  Why is Islam so important to the Church of Sin.
[01:52:51.000 --> 01:52:53.000]  It just complains about the West empowering women,
[01:52:53.000 --> 01:52:55.000]  and then it just runs around
[01:52:55.000 --> 01:52:58.000]  hysterically supporting guys that are like stereotypes
[01:52:58.000 --> 01:52:59.000]  like the Imam of Jerusalem one.
[01:52:59.000 --> 01:53:01.000]  I mean, it's like a cartoon.
[01:53:01.000 --> 01:53:03.000]  What is this death wish?
[01:53:03.000 --> 01:53:05.000]  I think it's on two levels, Alex.
[01:53:05.000 --> 01:53:10.680]  refugees, pointed into Europe, not shutting down with sting operations as they could in
[01:53:10.680 --> 01:53:13.520]  the Mexican border or on the Turkish coast.
[01:53:13.520 --> 01:53:18.880]  You could send in any number of agents posing as refugees and arrest every boat odor immediately.
[01:53:18.880 --> 01:53:22.760]  Every coyote at the border who offered to take you across, arrest him immediately, but
[01:53:22.760 --> 01:53:25.360]  shut it down in a month.
[01:53:25.360 --> 01:53:27.160]  But they don't do it because they don't want to.
[01:53:27.160 --> 01:53:31.160]  Now, there's an entire cadre.
[01:53:31.160 --> 01:53:33.760]  Journalism is really a horing community.
[01:53:33.760 --> 01:53:36.920]  They are yes men to their own establishment.
[01:53:36.920 --> 01:53:41.200]  They were hired because they're unthinking liberals and I say unthinkable, they may have
[01:53:41.200 --> 01:53:42.200]  good hearts.
[01:53:42.200 --> 01:53:48.320]  By the way, did you see the former USA Today editor coming out, Richard Benito, saying,
[01:53:48.320 --> 01:53:53.560]  look, we get in these meetings and people are happy, groveling the lie and to do whatever
[01:53:53.560 --> 01:53:54.560]  Obama says.
[01:53:54.560 --> 01:53:55.560]  Have you seen that article?
[01:53:55.560 --> 01:53:57.040]  Yeah, and they are.
[01:53:57.040 --> 01:53:59.040]  They grovel at that.
[01:53:59.040 --> 01:54:04.160]  I mean, what I'm saying is you have so many people who are so anxious to please the establishment,
[01:54:04.160 --> 01:54:09.560]  please the media, please their schoolteachers, please their education establishment, that
[01:54:09.560 --> 01:54:14.080]  when you get a wave of movement, a psychological movement that says transgenders are untouchable,
[01:54:14.080 --> 01:54:18.400]  you got to praise transgenders, they just jump right on the band where there's no conspiracy
[01:54:18.400 --> 01:54:19.400]  involved.
[01:54:19.400 --> 01:54:20.400]  It's just.
[01:54:20.400 --> 01:54:21.400]  And that's an Overson window.
[01:54:21.400 --> 01:54:26.320]  If they can let the government sexualize our children in the fifth grade, then the sky's
[01:54:26.320 --> 01:54:28.680]  the limit.
[01:54:28.680 --> 01:54:29.680]  That's right.
[01:54:29.680 --> 01:54:30.680]  And they're not through.
[01:54:30.680 --> 01:54:33.880]  They're going to shut down opposition so that no one can say nay without being accused of
[01:54:33.880 --> 01:54:37.640]  hate speech and locked up and they can do that before war.
[01:54:37.640 --> 01:54:38.640]  That's where we're headed.
[01:54:38.640 --> 01:54:39.640]  Sure.
[01:54:39.640 --> 01:54:42.320]  So the answer is everybody use their free speech now, promote links to World Affairs
[01:54:42.320 --> 01:54:47.960]  Brief, infowars.com, Drudge, tell the truth, do your own media, your own local shows, just
[01:54:47.960 --> 01:54:53.000]  get involved and just try to absolutely point out that free speech is vital and precious
[01:54:53.000 --> 01:54:57.680]  and that you just can't take info wars or World Affairs Brief or whatever for granted.
[01:54:57.680 --> 01:55:01.760]  You know, it's just like two crucial issues I covered in the World Affairs Brief this
[01:55:01.760 --> 01:55:02.760]  last time.
[01:55:02.760 --> 01:55:10.800]  I had to get people the philosophical ammunition so that they can go up against transgenders,
[01:55:10.800 --> 01:55:14.680]  so they can go up against civil rights and anti-discrimination laws.
[01:55:14.680 --> 01:55:17.960]  First of all, I said, you know, you've got to understand what a true definition of fundamental
[01:55:17.960 --> 01:55:18.960]  right is.
[01:55:18.960 --> 01:55:22.960]  If you're going to go up and say, what's wrong with giving anti-discrimination rights, whether
[01:55:22.960 --> 01:55:23.960]  it's rape or anything.
[01:55:23.960 --> 01:55:24.960]  Sure.
[01:55:24.960 --> 01:55:28.560]  You have to not have the school teach them how to have sex when they're five years old.
[01:55:28.560 --> 01:55:31.760]  Yeah, and you've got to understand how to define those rights.
[01:55:31.760 --> 01:55:33.200]  I do it in the World Affairs Brief.
[01:55:33.200 --> 01:55:38.960]  Your listeners can get a free copy by just emailing me at editoratworldaffairsbrief.com.
[01:55:38.960 --> 01:55:43.440]  But I also talked about why the transgender thing is bogus and you've got to stand up
[01:55:43.440 --> 01:55:44.440]  against it.
[01:55:44.440 --> 01:55:48.560]  You can't just cow-tow and say, oh yes, everybody deserves to be respected by the truth.
[01:55:48.560 --> 01:55:51.960]  And even I cow-tow because I don't hate people individually for whatever they've been raised
[01:55:51.960 --> 01:55:56.360]  and brainwashed by the system, I don't hate people individually, but the agenda is anti-family,
[01:55:56.360 --> 01:55:57.360]  anti-human.
[01:55:57.360 --> 01:55:58.360]  But I get it.
[01:55:58.360 --> 01:56:02.840]  I should just say absolutely not because even being friendly somehow just empowers the
[01:56:02.840 --> 01:56:03.840]  whole deal.
[01:56:03.840 --> 01:56:05.600]  Because we're being raped with this.
[01:56:05.600 --> 01:56:07.400]  We're being force fed this.
[01:56:07.400 --> 01:56:11.600]  I mean, there's just no way I would tolerate transgender claims because there's no way
[01:56:11.600 --> 01:56:15.760]  for anyone to justify scientifically a transgender claim.
[01:56:15.760 --> 01:56:18.240]  Maybe you look at Caitlyn Jenner, Bruce Jenner.
[01:56:18.240 --> 01:56:20.680]  Now Bruce Jenner wants to go back to being a man.
[01:56:20.680 --> 01:56:25.160]  He only still has sex with women and that means he hasn't had, he's had a boob operation
[01:56:25.160 --> 01:56:27.640]  but he has not had a genital operation.
[01:56:27.640 --> 01:56:28.640]  And that's just despicable.
[01:56:28.640 --> 01:56:32.080]  Just like body modification, when you have horns put on yourself, it doesn't really mean
[01:56:32.080 --> 01:56:33.080]  you're a lizard.
[01:56:33.080 --> 01:56:34.080]  That's right.
[01:56:34.080 --> 01:56:37.120]  And as I've quoted in the World of First Breed, there's a professor at John Hopkins
[01:56:37.120 --> 01:56:40.240]  that says all of this transgender stuff is bogus.
[01:56:40.240 --> 01:56:45.720]  They are still males in DNA, in hormones, in all of the aspects of the body where male
[01:56:45.720 --> 01:56:47.960]  and female differ and you cannot change that.
[01:56:47.960 --> 01:56:48.960]  Sure.
[01:56:48.960 --> 01:56:50.520]  In closing, what is the main agenda behind this?
[01:56:50.520 --> 01:56:54.080]  I mean, obviously in the family, make the state God, that destroys the human family.
[01:56:54.080 --> 01:56:56.080]  So this is an anti-human agenda.
[01:56:56.080 --> 01:57:01.640]  Well, the agenda is to, first of all, silence everyone in opposition so that when the wave
[01:57:01.640 --> 01:57:05.400]  of propaganda, and that's why people have to get out of the public schools, that's
[01:57:05.400 --> 01:57:06.800]  going to be the focus of propaganda.
[01:57:06.800 --> 01:57:10.760]  I don't care how painful it is, how much it costs or how much you have to do to do home
[01:57:10.760 --> 01:57:15.520]  school and you have got to get your kids out of public schools because that's where the
[01:57:15.520 --> 01:57:17.280]  impact is going to be.
[01:57:17.280 --> 01:57:18.280]  That's where your children are.
[01:57:18.280 --> 01:57:19.280]  The educations are worthless.
[01:57:19.280 --> 01:57:23.520]  We need to bring, even if it's secret, we need to bring apprenticeships back.
[01:57:23.520 --> 01:57:25.560]  That's where kids are going to learn how to be men and women.
[01:57:25.560 --> 01:57:27.560]  Joel Scowles in World Affairs Brief.com.
[01:57:27.560 --> 01:57:30.160]  I want to get you back up in the next week.
[01:57:30.160 --> 01:57:31.560]  Such incredible things are happening.
[01:57:31.560 --> 01:57:32.880]  We'll talk geopolitics more.
[01:57:32.880 --> 01:57:34.760]  Hopefully, you can come up this week, okay?
[01:57:34.760 --> 01:57:35.760]  Yes, I could.
[01:57:35.760 --> 01:57:36.760]  Be pleased to do that.
