whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:53:27.180 --> 02:53:31.180]   strongest longest lasting solar generators dollar for dollar what for
[02:53:31.180 --> 02:53:36.700]   what on the market double the size and output but not double the price oh yeah
[02:53:36.700 --> 02:53:41.540]   one more thing you only pay $10 for shipping for the grid eraser and grid
[02:53:41.540 --> 02:53:46.180]   eraser Maximus and off the grid calm actually shipping is just 10 bucks for
[02:53:46.180 --> 02:53:50.380]   any order at off the grid calm before you spend your hard-earned cash on a
[02:53:50.380 --> 02:53:54.980]   solar generator do yourself a favor and check out the grid eraser and grid
[02:53:54.980 --> 02:54:00.940]   eraser Maximus at off the grid calm solar generators with an attitude it's
[02:54:00.940 --> 02:54:05.180]   been said those who control the food control the people are you concerned
[02:54:05.180 --> 02:54:09.220]   about GMO foods making you sick and affecting your mind many people suffer
[02:54:09.220 --> 02:54:13.380]   from lack of energy insomnia loss of stamina weight gain and the inability to
[02:54:13.380 --> 02:54:18.300]   think clearly genetically modified crops processed foods and toxic chemicals can
[02:54:18.300 --> 02:54:22.180]   compromise your health and are silently destroying your digestive system which
[02:54:22.180 --> 02:54:26.660]   accounts for 80% of your immune system take back control of your health with
[02:54:26.660 --> 02:54:31.780]   pro-em1 probiotic from teragenics pro-em1 probiotic helps protect your
[02:54:31.780 --> 02:54:36.100]   body against irritable bowel syndrome constipation Crohn's disease celiac
[02:54:36.100 --> 02:54:40.700]   disease diabetes the common cold and much more and including a powerful
[02:54:40.700 --> 02:54:45.300]   probiotic like pro-em1 is part of your daily routine puts you back in control
[02:54:45.300 --> 02:54:48.980]   and prevents you from becoming a mindless zombie manipulated by the
[02:54:48.980 --> 02:54:55.140]   pharmaceutical and GMO agendas call teragenics at 866-369-3678
[02:54:55.140 --> 02:55:02.300]   or visit teragenics.com T-E-R-A-G-A-N-I-X.com the facts are in the studies are
[02:55:02.300 --> 02:55:06.900]   legion sodium fluoride and other toxic members of the fluoride family are
[02:55:06.900 --> 02:55:10.940]   devastating the health and cognitive ability of the American people so why
[02:55:10.940 --> 02:55:15.860]   are the social engineers adding it to the water simple dumb down the host
[02:55:15.860 --> 02:55:20.420]   population that the parasitic technocracy is feeding on we may not have
[02:55:20.420 --> 02:55:24.260]   been able to get fluoride out of the water supply yet but we can help to get
[02:55:24.260 --> 02:55:28.500]   it out of our bodies I am extremely excited to announce the exclusive info
[02:55:28.500 --> 02:55:33.300]   wars life fluoride shield formulation using six of the best documented
[02:55:33.300 --> 02:55:37.700]   ingredients from around the world to help the body remove not just toxic
[02:55:37.700 --> 02:55:41.860]   fluoride residues from the body but a whole host of toxic substances let's
[02:55:41.860 --> 02:55:45.500]   take a stand against the globalist by blocking their poisons with fluoride
[02:55:45.500 --> 02:55:50.260]   shield I use fluoride shield every day secure your fluoride shield and other
[02:55:50.260 --> 02:55:55.060]   pioneering formulations at info wars life.com today let's start cleansing our
[02:55:55.060 --> 02:55:59.500]   bodies now and support the info war at the same time that's info wars life
[02:55:59.500 --> 02:56:02.100]   calm
[02:56:02.100 --> 02:56:09.020]   we're gonna do a bit of overdrive with Steve Quayle appreciate all this time
[02:56:09.020 --> 02:56:16.460]   here today the final transmission of radio for 2013 be back tomorrow live in
[02:56:16.460 --> 02:56:20.660]   2014 on New Year's Day have a safe night out there with all the drunks and
[02:56:20.660 --> 02:56:25.100]   crazies and checkpoints and the rest of it I want to just take this time briefly
[02:56:25.100 --> 02:56:30.380]   to thank all of you for your support your prayers in the last year we
[02:56:30.380 --> 02:56:34.180]   couldn't have done any of this without you and we're all in this together those
[02:56:34.180 --> 02:56:38.940]   of us that love Liberty let's go ahead now with Steve Quayle and talk to Ben in
[02:56:38.940 --> 02:56:41.500]   Missouri Ben thanks for calling and holding go ahead
[02:56:41.500 --> 02:56:46.380]   hey Alex thanks for taking my call I listen almost every day and every now
[02:56:46.380 --> 02:56:51.300]   and again you have a show that's just amazing over the top really good this is
[02:56:51.300 --> 02:56:56.300]   one of them I think it's you know Steve has brought up one of the one of the big
[02:56:56.300 --> 02:57:02.940]   points that's actually changed my life a lot I I was never really a religious
[02:57:02.940 --> 02:57:07.060]   person and for a long time I considered myself atheist ever since I've been
[02:57:07.060 --> 02:57:13.140]   awake I've really realized that God plays a huge role in everything
[02:57:13.140 --> 02:57:18.140]   religious experiences have the highest brainwaves so what even if it isn't real
[02:57:18.140 --> 02:57:24.580]   it is real we need it go ahead definitely we make it real also your
[02:57:24.580 --> 02:57:28.140]   products are great I love the coffee it saved me a bunch on Starbucks thank you
[02:57:28.140 --> 02:57:32.580]   I got my four-inch shield add a little bit of detox going on but now I feel
[02:57:32.580 --> 02:57:37.540]   great the point that I was going to make today was about the awakening I think of
[02:57:37.540 --> 02:57:42.980]   the masses I think 2014 is going to be the year when the masses kind of wake up
[02:57:42.980 --> 02:57:46.260]   and there have been a couple of things that have happened that have been
[02:57:46.260 --> 02:57:50.900]   touched on in our local media here in st. Louis that specifically have really
[02:57:50.900 --> 02:57:55.060]   given me a lot of hope well the first one was they had some DNA swabbing
[02:57:55.060 --> 02:58:01.580]   checkpoints here in st. Charles County which is near st. Louis it's a right
[02:58:01.580 --> 02:58:06.380]   next door basically and you know they reported on it about a week later in the
[02:58:06.380 --> 02:58:10.740]   paper after there was a bunch of public outcry and you know you get a lot of
[02:58:10.740 --> 02:58:15.420]   public opinion by reading the comment section of stories like this and every
[02:58:15.420 --> 02:58:19.300]   single comment was how can they do this this is so wrong and to the point where
[02:58:19.300 --> 02:58:23.660]   the local st. Charles County Sheriff came out because it was sheriff's
[02:58:23.660 --> 02:58:27.740]   deputies who were off-duty who are doing exactly we have to say no and he backed
[02:58:27.740 --> 02:58:32.700]   off right right he definitely did he told me now they're using LAPD on duty
[02:58:32.700 --> 02:58:35.820]   we got a job to get to more calls here but Steve quill quick comment on that
[02:58:35.820 --> 02:58:39.820]   and we're gonna go to Ryan well I think the thing is is that you know god bless
[02:58:39.820 --> 02:58:44.340]   you my brother the one that just is talking the thing is is that when you
[02:58:44.340 --> 02:58:47.820]   have higher brainwave activity and this is what I want to tell everybody you've
[02:58:47.820 --> 02:58:52.020]   got to disconnect from mainstream TV you've got to disconnect from the news
[02:58:52.020 --> 02:58:56.100]   that's right because Alex there are too many there's 200 patents out there of
[02:58:56.100 --> 02:59:01.260]   how they are lulling you to sleep that's right lowering the brainwaves again the
[02:59:01.260 --> 02:59:04.420]   state doesn't want you to up your brainwaves that's why they want you to
[02:59:04.420 --> 02:59:08.020]   be an atheist and I'm sorry atheist religious people have higher brainwaves
[02:59:08.020 --> 02:59:11.660]   and we have higher intelligence there's so many studies it's incredible let's go
[02:59:11.660 --> 02:59:16.500]   ahead and talk to Ryan in Nevada go ahead sir your question for Steve quill
[02:59:16.500 --> 02:59:20.700]   or comment hi guys calling you from Las Vegas Nevada I'm a Afghan vet as you
[02:59:20.700 --> 02:59:25.500]   alluded to prior and found out kind of about the drug trade and whatnot that
[02:59:25.500 --> 02:59:29.780]   they did over there through like a ramble of friends and solid conspiracy
[02:59:29.780 --> 02:59:35.420]   theory and here I am trying to make the best use of my time to wake other people
[02:59:35.420 --> 02:59:38.940]   up I've been you know taking people to dinners and talking to them and kind of
[02:59:38.940 --> 02:59:42.380]   making it more intimate calling the Congress people and whatnot well what
[02:59:42.380 --> 02:59:46.620]   else am I missing out here you know he's wanting orders from headquarters
[02:59:46.620 --> 02:59:50.540]   Steve how do we get our force multipliers like this combat vet in the
[02:59:50.540 --> 02:59:55.900]   field in America in the war to awaken people well first of all I and I'm this
[02:59:55.900 --> 03:00:00.860]   is not this is how I do it I have learned to basically be just like he's a
[03:00:00.860 --> 03:00:06.180]   vet you know a well-placed shot is better than spraying and praying okay so
[03:00:06.180 --> 03:00:10.660]   I literally I pray in the morning or in some time in the night I say Lord take
[03:00:10.660 --> 03:00:15.220]   me to the people and help me to speak to the people whose hearts are open and you
[03:00:15.220 --> 03:00:18.100]   know that he's doing the right stuff that's the key you've got to pray for
[03:00:18.100 --> 03:00:22.740]   discernment and say God I'm weak protect me help me lift me up fill me with your
[03:00:22.740 --> 03:00:30.100]   spirit command me tell me what to do the answer is just give God the keys right
[03:00:30.100 --> 03:00:35.260]   it's effective it's much better than just trying to basically go a shotgun
[03:00:35.260 --> 03:00:38.540]   approach to people that absolutely stay there Steve stay there Ryan I'm gonna
[03:00:38.540 --> 03:00:46.180]   come back to you Ryan then Paul J Doug you are listening to GCN visit GCN live
[03:00:46.180 --> 03:00:53.860]   calm today Alex Jones here to tell you about how you can help spread Liberty
[03:00:53.860 --> 03:00:58.340]   worldwide while also enjoying what I have found to be the best tasting 100%
[03:00:58.340 --> 03:01:02.540]   organic coffee on the planet for more than a decade my favorite coffee has
[03:01:02.540 --> 03:01:06.180]   come from the high mountains of southern Mexico where the Chiapas farmers grow
[03:01:06.180 --> 03:01:10.260]   their unique shade grown arabica beans we have now managed to secure the
[03:01:10.260 --> 03:01:14.980]   sought-after beans in a highly customized blend discover and try a bag
[03:01:14.980 --> 03:01:20.940]   of the Patriot blend 100% organic coffee at info wars life calm this coffee gives
[03:01:20.940 --> 03:01:25.220]   you a long smooth pick-me-up for hours without the headaches and heartburn
[03:01:25.220 --> 03:01:28.340]   that so many other coffees give me personally hands down this is my
[03:01:28.340 --> 03:01:32.700]   favorite coffee and it's taken us years to secure connections directly to the
[03:01:32.700 --> 03:01:37.340]   Chiapas Mexican farmers drop by the site today order a bag or two and I don't
[03:01:37.340 --> 03:01:40.660]   think you're going to be disappointed available in original or with our immune
[03:01:40.660 --> 03:01:44.540]   support infusion blend you will be supporting a free press all the while
[03:01:44.540 --> 03:01:49.780]   enjoying a truly great tasting cup of my favorite coffee available at info wars
[03:01:49.780 --> 03:01:57.060]   life calm coast to coast direct from Austin you're listening to the Alex
[03:01:57.060 --> 03:02:01.580]   Jones broadcasting network network
[03:02:01.580 --> 03:02:12.860]   big brother mainstream media government cover-ups you want answers well so does
[03:02:12.860 --> 03:02:20.540]   he he's Alex Jones on the GCN radio network and now live from Austin Texas
[03:02:20.540 --> 03:02:23.860]   Alex Jones
[03:02:23.860 --> 03:02:31.980]   we're gonna do 20 minutes of overdrive because this is a final radio
[03:02:31.980 --> 03:02:38.140]   transmission I'm doing in 2013 nightly news coming up tonight seven o'clock
[03:02:38.140 --> 03:02:44.260]   central we got Steve quill in line with us Ryan you know there's something you
[03:02:44.260 --> 03:02:48.740]   can do right there is praying about what you should do but I would go speak at
[03:02:48.740 --> 03:02:53.640]   City Council County Commissioners I'd go in and meet the sheriff and bring them
[03:02:53.640 --> 03:02:59.020]   literature and documents I would put out a local newsletter I would start your
[03:02:59.020 --> 03:03:04.300]   own YouTube channel and just do citizen reports either on the street or wherever
[03:03:04.300 --> 03:03:08.860]   they don't to be perfect or even great it's at first it's the resistance that
[03:03:08.860 --> 03:03:15.060]   matters and those things will grow but the biggest thing is you need to warn
[03:03:15.060 --> 03:03:18.300]   people I mean I do it in grocery stores I do it at counters when the system
[03:03:18.300 --> 03:03:22.740]   pushes their propaganda of loyalty cards they get a speech when I come up and see
[03:03:22.740 --> 03:03:27.740]   you know the gum that has the aspartame I talk about it I was told by a manager
[03:03:27.740 --> 03:03:33.220]   at of CVS that they basically pulled the fluoride baby water out of the stores
[03:03:33.220 --> 03:03:36.260]   in most areas because nobody's buying it and that they knew that I'd been
[03:03:36.260 --> 03:03:39.900]   reporting on it and I'm not saying I did that alone a lot of people did I mean
[03:03:39.900 --> 03:03:43.060]   I'll go in grocery stores folks I'll print up on a computer when I'm about to
[03:03:43.060 --> 03:03:46.660]   go to the store or something about you know fluoride brain damage is your child
[03:03:46.660 --> 03:03:51.620]   Harvard study and I will sit there with a printer that has sticky back where
[03:03:51.620 --> 03:03:54.980]   it's like 20 stickers and I will go in the grocery store I think I'll
[03:03:54.980 --> 03:03:57.740]   videotape this today and do it I'll maybe take my son to it and I will stick
[03:03:57.740 --> 03:04:01.380]   stickers on the thing in the store I mean I mean look this is a war that's
[03:04:01.380 --> 03:04:06.420]   the bare minimum I can do I'm getting aggressive and I don't just do that you
[03:04:06.420 --> 03:04:11.100]   know on the air I don't just say do this stuff I do it on the street Steve any
[03:04:11.100 --> 03:04:14.820]   other comments or any other comments from Ryan
[03:04:14.820 --> 03:04:19.300]   what you're doing is everything has to be proactive here's the thing everybody
[03:04:19.300 --> 03:04:23.860]   has got to be proactive and when it comes to politics forget an election but
[03:04:23.860 --> 03:04:27.860]   recall petitions and even the very threat of recall petitions and I'm
[03:04:27.860 --> 03:04:33.020]   talking about once you have a localized group that can be the most effective
[03:04:33.020 --> 03:04:39.060]   legal means to immediately recall and I you know Nevada there's a state I can't
[03:04:39.060 --> 03:04:42.980]   figure out there should be a recall position on Harry Reid because the guy
[03:04:42.980 --> 03:04:48.620]   is absolutely probably the most open expression outside of Einstein and
[03:04:48.620 --> 03:04:52.740]   Pelosi of everything that's against everything this country stood for Harry
[03:04:52.740 --> 03:04:58.660]   Reid is an absolute enemy of goodness he is a enemy off the chart does that answer
[03:04:58.660 --> 03:05:04.500]   your question Ryan I was just gonna ask if you guys heard of Anne Barnhart that
[03:05:04.500 --> 03:05:10.180]   name rings a bell who is she basically was a very successful commodity trader
[03:05:10.180 --> 03:05:14.460]   that got out of the business because she was telling people what's true by the
[03:05:14.460 --> 03:05:19.100]   way she is no pushover you know anyway it's got an AR-15 that's pink and says
[03:05:19.100 --> 03:05:23.380]   puts out her address and challenges any Muslim that wants to take her life to
[03:05:23.380 --> 03:05:27.500]   come and try and do it the lady is bold and the lady is knowledgeable and she's very
[03:05:27.500 --> 03:05:32.780]   attractive she is a very attractive lady as well yes so I mean you know and I
[03:05:32.780 --> 03:05:37.660]   gotta tell something I tell every woman out there you must learn go to a shooting
[03:05:37.660 --> 03:05:43.660]   range learn how to handle a pistol and a rifle because your life or the lives of
[03:05:43.660 --> 03:05:48.620]   your family members may ultimately depend on it I owe a well-armed society
[03:05:48.620 --> 03:05:53.100]   the free society by the way don't kid yourself all registration leads to
[03:05:53.100 --> 03:05:58.700]   confiscation and the toss-up is will the guns go before California goes into the
[03:05:58.700 --> 03:06:03.620]   ocean and get based on all the seismic activity going on California that is
[03:06:03.620 --> 03:06:07.620]   going to be an interesting play right now ladies and gentlemen you cannot find
[03:06:07.620 --> 03:06:12.460]   gun control without genocide in the history of war. That's right final segments 12 minutes long we're
[03:06:12.460 --> 03:06:16.180]   coming back in a moment but final comment Ryan before we got a break well
[03:06:16.180 --> 03:06:20.020]   I just I like her her way of doing things she talked about the media strike
[03:06:20.020 --> 03:06:25.500]   declare the mass federal attack the work stoppage and I also think to that and
[03:06:25.500 --> 03:06:28.860]   then there no one should sign up for Obamacare I've been calling my
[03:06:28.860 --> 03:06:33.620]   congressmen and women I don't know it's a total fraud I'm not signing up for any of it
[03:06:33.620 --> 03:06:37.980]   getting them with you know basically going against them and voting against
[03:06:37.980 --> 03:06:41.100]   them and whatnot and I'm just wondering if that's worth my effort as well I'm
[03:06:41.100 --> 03:06:44.380]   calling these Congress people and stuff and leaving them all these messages do
[03:06:44.380 --> 03:06:49.580]   you think they hear it or is it just deleted? No they do hear it. They won't listen to that.
[03:06:49.580 --> 03:06:53.220]   But I mean it helps sure but it's not perfect yeah letters are good it's the states we need to
[03:06:53.220 --> 03:06:56.140]   target we need to take over the legislature's that's you really need to
[03:06:56.140 --> 03:07:00.780]   hit we'll be back with Doug, Jay, Paul and others.
[03:07:00.780 --> 03:07:05.620]   The Genesis Communications Network is one of America's premier broadcasters of
[03:07:05.620 --> 03:07:10.540]   captivating talk radio we thank you for listening now just imagine there are
[03:07:10.540 --> 03:07:14.340]   thousands of people who are just as passionate about radio as you are but
[03:07:14.340 --> 03:07:18.380]   what you may not realize is how easy and affordable it is to advertise with us
[03:07:18.380 --> 03:07:21.620]   radio commercials for your business could be heard on hundreds of radio
[03:07:21.620 --> 03:07:26.620]   stations across the US every day we can help you by creating an effective radio
[03:07:26.620 --> 03:07:31.180]   advertising campaign for your company from script writing to producing your
[03:07:31.180 --> 03:07:35.260]   commercial just like the one you're listening to right now no other network
[03:07:35.260 --> 03:07:39.900]   provides the level of customer service we do when it comes to radio advertising
[03:07:39.900 --> 03:07:45.060]   we are your one-stop shop and no matter how big or small your business is we can
[03:07:45.060 --> 03:07:50.500]   help email us at advertise@gcnlive.com and an experienced advertising
[03:07:50.500 --> 03:07:54.340]   executive will help you take the first step towards driving more customers to
[03:07:54.340 --> 03:08:00.700]   your business or website advertise@gcnlive.com easy affordable effective
[03:08:00.700 --> 03:08:06.540]   to thank you for being a loyal listener we have a limited time freebie offer for
[03:08:06.540 --> 03:08:12.780]   you claim your free heirloom tomato seeds just pay shipping right now at
[03:08:12.780 --> 03:08:18.940]   123freeseeds.com these aren't ordinary seeds these are heirloom
[03:08:18.940 --> 03:08:24.060]   non-genetically modified super seeds that are open pollinated and can be
[03:08:24.060 --> 03:08:30.260]   grown harvested and replanted endlessly these survival seeds are actually more
[03:08:30.260 --> 03:08:36.740]   valuable than gold in a crisis go to 123freeseeds.com and you can get an
[03:08:36.740 --> 03:08:42.420]   airtight storage packet of a hundred and fifty super seeds free while supplies
[03:08:42.420 --> 03:08:48.380]   last to say thank you for being a loyal listener first come first served just
[03:08:48.380 --> 03:08:54.700]   cover shipping go to 123freeseeds.com now to see if your free heirloom seeds
[03:08:54.700 --> 03:09:01.780]   are still available that's 123freeseeds.com Alex Jones here to tell you
[03:09:01.780 --> 03:09:05.580]   about how you can help spread Liberty worldwide also enjoying what I have
[03:09:05.580 --> 03:09:10.100]   found to be the best tasting 100% organic coffee on the planet for more
[03:09:10.100 --> 03:09:13.860]   than a decade my favorite coffee has come from the high mountains of southern
[03:09:13.860 --> 03:09:18.100]   Mexico where the Chiapas farmers grow their unique shade grown arabica beans
[03:09:18.100 --> 03:09:21.820]   we have now managed to secure these sought-after beans in a highly
[03:09:21.820 --> 03:09:27.860]   customized blend discover and try a bag of the Patriot blend 100% organic coffee
[03:09:27.860 --> 03:09:33.380]   at InfoWarsLife.com this coffee gives you a long smooth pick-me-up for hours
[03:09:33.380 --> 03:09:36.940]   without the headaches and heartburn that so many other coffees give me personally
[03:09:36.940 --> 03:09:40.740]   hands down this is my favorite coffee and it's taken us years to secure
[03:09:40.740 --> 03:09:45.020]   connections directly to the Chiapas Mexican farmers drop by the site today
[03:09:45.020 --> 03:09:48.420]   order a bag or two and I don't think you're going to be disappointed
[03:09:48.420 --> 03:09:52.100]   available in original or with our immune support infusion blend you will
[03:09:52.100 --> 03:09:57.020]   be supporting a free press all the while enjoying a truly great tasting cup of my
[03:09:57.020 --> 03:10:00.420]   favorite coffee available at InfoWarsLife.com
[03:10:00.420 --> 03:10:06.100]   the Genesis Communications radio network proudly presents the Alex Jones show
[03:10:06.100 --> 03:10:10.740]   because there's a war on for your mind
[03:10:10.740 --> 03:10:14.660]   you gotta serve somebody like Bob Dylan says I don't want to serve the mindless
[03:10:14.660 --> 03:10:18.980]   empty consumerism the trendiness the fruits of the new world order that are
[03:10:18.980 --> 03:10:22.780]   death and I certainly don't like establishment religion but you've got
[03:10:22.780 --> 03:10:26.660]   another big study out people have higher levels of brainwaves higher
[03:10:26.660 --> 03:10:32.340]   intelligence higher creativity and more brain cells you know per cubic area
[03:10:32.340 --> 03:10:36.180]   people who are religious or spiritual have thicker brains which could protect
[03:10:36.180 --> 03:10:39.460]   them against depression the cortex is thicker and people who are religious
[03:10:39.460 --> 03:10:43.780]   than it is with those who aren't the thickening could provide some protection
[03:10:43.780 --> 03:10:47.660]   against depression suggesting religious enhances the brains resilience against
[03:10:47.660 --> 03:10:51.660]   depression is a in a physical way exactly so they say there's no atheist
[03:10:51.660 --> 03:10:55.940]   in foxholes I'm not attacking atheists I'm not in a war with you I mean all
[03:10:55.940 --> 03:10:59.380]   these stupid churches and all this corruption I don't blame you you know I
[03:10:59.380 --> 03:11:02.340]   mean you see this is like you know saying thinking Jesus like Santa Claus
[03:11:02.340 --> 03:11:06.500]   or something I get it okay I get what your issues are I'm saying you haven't
[03:11:06.500 --> 03:11:10.220]   experienced some things that I won't even talk about on air let's just say
[03:11:10.220 --> 03:11:15.180]   this there's a lot going on in heaven and earth that isn't in your books to
[03:11:15.180 --> 03:11:20.740]   quote Shakespeare what is that from Othello the point is is that there's
[03:11:20.740 --> 03:11:24.660]   serious stuff happening I want to go to your phone calls with Steve quill in
[03:11:24.660 --> 03:11:28.380]   this final segment but we do have some footage from Dubai where it just became
[03:11:28.380 --> 03:11:32.420]   midnight there's a country that uses oil wealth to actually build a big
[03:11:32.420 --> 03:11:36.180]   infrastructure and so even when their oil wealth leaves they're gonna be
[03:11:36.180 --> 03:11:40.020]   successful and they're building what they call a civilizational type
[03:11:40.020 --> 03:11:47.020]   system and here they're there they're shutting us down so we're not
[03:11:47.020 --> 03:11:50.260]   self-sufficient there they're trying to make themselves self-sufficient well
[03:11:50.260 --> 03:11:56.420]   that's what Henry Ford wanted to do we in America where he paid his people
[03:11:56.420 --> 03:12:01.820]   enough where they could buy the cars and the globalists have gone the other
[03:12:01.820 --> 03:12:04.540]   direction and Dubai is incredibly corrupt I'm not saying they're perfect
[03:12:04.540 --> 03:12:09.980]   the point is is that we can build incredible civilizations and the
[03:12:09.980 --> 03:12:13.540]   globalists don't want that because they want to crush the West because it has
[03:12:13.540 --> 03:12:16.780]   Christianity in it but after they've crushed the Christians folks they're
[03:12:16.780 --> 03:12:20.260]   going after everybody they know Christians will be the opposition to it
[03:12:20.260 --> 03:12:26.860]   and that's why you see the enemy going after Christians so incredibly hard for
[03:12:26.860 --> 03:12:32.300]   let's go to more calls with Steve quill Doug in Delaware thanks for holding her
[03:12:32.300 --> 03:12:38.180]   on the air hey I want to kind of get back to basics with it with folks I mean
[03:12:38.180 --> 03:12:42.580]   what can we do is they're setting up this police state why because they have
[03:12:42.580 --> 03:12:46.900]   destroyed the currency they know that when the people figure this out they're
[03:12:46.900 --> 03:12:52.620]   going to be mad if we don't trigger a bank run now and they get away with a
[03:12:52.620 --> 03:12:57.820]   false flag they'll have that to blame as cover for bringing down the dollar
[03:12:57.820 --> 03:13:03.780]   system if we trigger a bank run first that exposes the banks as being the weak
[03:13:03.780 --> 03:13:09.220]   link and it puts the attention on where it should be not on the boogeyman that
[03:13:09.220 --> 03:13:13.260]   they're going to blame after the false by the way that's one thing Steve wanted
[03:13:13.260 --> 03:13:17.100]   to talk about he hasn't they're clearly setting up cybersecurity and even wired
[03:13:17.100 --> 03:13:21.460]   admits this to shut down things clearly most these attacks are being done by
[03:13:21.460 --> 03:13:24.980]   insiders I agree with you I think they're gonna use the dollar collapse
[03:13:24.980 --> 03:13:29.980]   and other currency collapses to bring in their new global SDR with a fake cyber
[03:13:29.980 --> 03:13:33.660]   attack that'll be real they'll launch it but it'll be fake and that they launch
[03:13:33.660 --> 03:13:38.260]   it Steve quill Alex what's gonna happen to Americans I don't know what day it'll
[03:13:38.260 --> 03:13:43.140]   be maybe a Friday they'll go to sleep over the weekend even one minute before
[03:13:43.140 --> 03:13:47.660]   the market opens on Monday cyber attack will kill for everybody's savings
[03:13:47.660 --> 03:13:51.940]   everybody's checking account their savings account and they'll blame it on
[03:13:51.940 --> 03:13:56.340]   some third party and literally then you'll be forced into their system now
[03:13:56.340 --> 03:13:59.900]   what the caller is suggesting I agree but when you've got people that don't
[03:13:59.900 --> 03:14:04.260]   even carry two or three bucks in their wallet checking out with their credit
[03:14:04.260 --> 03:14:08.260]   cards even to buy a cup of coffee you know something's wrong with that and
[03:14:08.260 --> 03:14:11.620]   that's why the gold and silver let me just speak to that real quick gold and
[03:14:11.620 --> 03:14:16.860]   silver is being acquired by everybody leaving Dubai anybody who's Indian who
[03:14:16.860 --> 03:14:21.220]   works in Dubai or from any country Chinese all the people that are skilled
[03:14:21.220 --> 03:14:24.860]   workers are leaving Dubai with gold to bring it in their country China's
[03:14:24.860 --> 03:14:31.660]   promoting gold to their citizenry India is now silver the elite all drove it
[03:14:31.660 --> 03:14:35.100]   down with paper naked shorts as you know that's on record the last three years so
[03:14:35.100 --> 03:14:39.100]   they can hoard it so they can hoard it yeah so the point is though is that
[03:14:39.100 --> 03:14:44.540]   they're buying it listen gold always moves from weak hands to strong arms the
[03:14:44.540 --> 03:14:49.780]   paper price is irrelevant still right now people say where do you see gold
[03:14:49.780 --> 03:14:53.660]   going Steve I see it may be touching 1180 that's the time to buy anything at
[03:14:53.660 --> 03:14:57.740]   12 is time to buy silver because you will have to have something to barter
[03:14:57.740 --> 03:15:02.540]   Alex never have we lived in the technological point where we are now
[03:15:02.540 --> 03:15:07.340]   where unless you take the electronic mark of the beast okay the beast of the
[03:15:07.340 --> 03:15:12.780]   system obviously it's a literal entity also but how are the people who are
[03:15:12.780 --> 03:15:18.260]   basically living going to continue on commerce that's why barter is going to
[03:15:18.260 --> 03:15:22.340]   be the order and again if we have a depression even on the order of 1929
[03:15:22.340 --> 03:15:25.540]   that went on for 10 years a university study people can pull it up they
[03:15:25.540 --> 03:15:29.860]   estimate 7 million people it's University of Chicago 7 million people
[03:15:29.860 --> 03:15:35.380]   died as a result of the Great Depression here from starvation or malnutrition by
[03:15:35.380 --> 03:15:40.500]   other diseases 90% lit were quasi self-sufficient rural now it's flipped
[03:15:40.500 --> 03:15:46.180]   with 90% being urban don't know how to tie their shoelaces what is going to
[03:15:46.180 --> 03:15:51.100]   happen if we have a Great Depression it will be the Pentagon says an 80%
[03:15:51.100 --> 03:15:54.460]   population reduction have you seen that number yes and I agree with that number
[03:15:54.460 --> 03:15:59.140]   because it's real and that's the number the globalists are shooting for we got
[03:15:59.140 --> 03:16:04.140]   300 million people 80% 240 million people that's how the control of food
[03:16:04.140 --> 03:16:08.620]   and water look even the American resources of water there are companies
[03:16:08.620 --> 03:16:12.140]   like Nestle trying to buy and they already own one of the Great Lakes but
[03:16:12.140 --> 03:16:16.300]   there are people trying to gain the control of all the water that exists
[03:16:16.300 --> 03:16:19.980]   they had waters and that's why no he gives it to China and now they're trying
[03:16:19.980 --> 03:16:24.500]   to not let the locals have their own wells and get it so Nestle and the
[03:16:24.500 --> 03:16:28.380]   Chinese can have it it's a total sellout because we don't have any lobbyist we
[03:16:28.380 --> 03:16:32.500]   don't have any clout we just lay here and take whatever Homeland Security
[03:16:32.500 --> 03:16:37.140]   that's a foreign group does to us thank you so much caller anything else Alex
[03:16:37.140 --> 03:16:40.820]   the thing is is that people have to become self-sufficient in water they
[03:16:40.820 --> 03:16:45.020]   have to store water look I was one of the founders of the whole prepper
[03:16:45.020 --> 03:16:50.900]   movement 30 some years ago water water water a way to get it a way to purify it
[03:16:50.900 --> 03:16:55.820]   and don't drink anything same thing with air purification it's going to become
[03:16:55.820 --> 03:17:01.020]   mandatory that you only you know like what's happening in Texas other places
[03:17:01.020 --> 03:17:05.460]   in the South Montana but if you see chemtrails spring that's a good time not
[03:17:05.460 --> 03:17:10.900]   to go for a two-mile jog you've got to understand they are they are serious
[03:17:10.900 --> 03:17:17.260]   about killing 240 million people and they are weakening this country it's
[03:17:17.260 --> 03:17:20.580]   just I mean it's insane I just can't believe it thank you Doug let's talk to
[03:17:20.580 --> 03:17:24.380]   Jay in Florida Jay you're on the air go ahead
[03:17:24.380 --> 03:17:28.780]   thanks for taking my call thanks for calling brother I saw one real quick I
[03:17:28.780 --> 03:17:33.540]   saw you in Florida when you came to speak it was really powerful also want
[03:17:33.540 --> 03:17:37.900]   to say see quail real quick I'm glad you mentioned that the illuminated
[03:17:37.900 --> 03:17:41.900]   masters of the world of those two really just say who they are they actually
[03:17:41.900 --> 03:17:49.460]   follow inverted story what the Bible teaches and it's a Jehovah Yahweh is
