[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:05:13.000 --> 03:05:14.000]  The contest is simple.
[03:05:14.000 --> 03:05:16.000]  $1,000 prize for anyone who's seen on TV
[03:05:16.000 --> 03:05:19.000]  with the CNN is fake news sign or legible self-made t-shirt.
[03:05:19.000 --> 03:05:21.000]  $2,500 prize for anyone who's seen on TV
[03:05:21.000 --> 03:05:23.000]  with the CNN is fake news sign or t-shirt
[03:05:23.000 --> 03:05:25.000]  and is also heard to say,
[03:05:25.000 --> 03:05:27.000]  CNN is fake news, infowars.com is real.
[03:05:27.000 --> 03:05:29.000]  You can also combine a CNN is fake news sign
[03:05:29.000 --> 03:05:31.000]  with one of our CNN is ISIS t-shirts
[03:05:31.000 --> 03:05:34.000]  available now at infowarsstore.com.
[03:05:34.000 --> 03:05:36.000]  Listener, to realize that you have the power
[03:05:36.000 --> 03:05:38.000]  to save civilization from the criminal cabal
[03:05:38.000 --> 03:05:40.000]  controlling humanity in this fake news propaganda machine
[03:05:40.000 --> 03:05:41.000]  called CNN.
[03:05:41.000 --> 03:05:43.000]  The first thing to do is hammer the point to the public
[03:05:43.000 --> 03:05:45.000]  that CNN is fake news,
[03:05:45.000 --> 03:05:47.000]  which a CNN producer admitted on camera
[03:05:47.000 --> 03:05:49.000]  to James O'Keefe and Project Veritas.
[03:05:49.000 --> 03:05:51.000]  We need to come together and remind the world that CNN
[03:05:51.000 --> 03:05:53.000]  simply regurgitates globalist propaganda
[03:05:53.000 --> 03:05:55.000]  thought of by multinational think tanks
[03:05:55.000 --> 03:05:57.000]  that is then fed to the public to suppress individual thought
[03:05:57.000 --> 03:05:59.000]  and run humanity into a ditch.
[03:05:59.000 --> 03:06:01.000]  For more contest rules, visit infowars.com
[03:06:01.000 --> 03:06:04.000]  for slash contest. This is Kit Daniels.
[03:06:05.000 --> 03:06:08.000]  Myco ZX is back in after five plus months sold out.
[03:06:08.000 --> 03:06:10.000]  Talk about next level probiotic.
[03:06:10.000 --> 03:06:12.000]  It's the anti fungus, anti yeast,
[03:06:12.000 --> 03:06:14.000]  latest technology of 4.8 stars.
[03:06:14.000 --> 03:06:16.000]  It's been sold out for months, big waiting list,
[03:06:16.000 --> 03:06:18.000]  limited amount because it's so hard to get the compounds
[03:06:18.000 --> 03:06:20.000]  and to have it be California standards.
[03:06:20.000 --> 03:06:21.000]  Nobody's got something that's good.
[03:06:21.000 --> 03:06:23.000]  Save 30% off of Myco ZX
[03:06:23.000 --> 03:06:25.000]  and get the gut health support back
[03:06:25.000 --> 03:06:27.000]  when you get it with the biome defense,
[03:06:27.000 --> 03:06:29.000]  50 billion live in each pill, probiotic.
[03:06:29.000 --> 03:06:31.000]  Myco ZX contains seven of the world's
[03:06:31.000 --> 03:06:33.000]  most powerful organic and well-crafted ingredients
[03:06:33.000 --> 03:06:35.000]  designed to attack and melt away the membrane
[03:06:35.000 --> 03:06:37.000]  of yeast and fungal organisms.
[03:06:37.000 --> 03:06:39.000]  Start fighting back against hidden yeast and fungus
[03:06:39.000 --> 03:06:41.000]  with Myco ZX and InfoWarsLife.com
[03:06:41.000 --> 03:06:43.000]  before it sells out again 10% off
[03:06:43.000 --> 03:06:45.000]  when you choose auto-ship.
[03:06:45.000 --> 03:06:47.000]  It's kind of embarrassing to get family and crew members
[03:06:47.000 --> 03:06:49.000]  on that have terrible bowel and groans type stuff
[03:06:49.000 --> 03:06:51.000]  that didn't exist years ago, now it's epidemic.
[03:06:51.000 --> 03:06:53.000]  But I'm getting ready to have a bunch of folks go ahead
[03:06:53.000 --> 03:06:55.000]  and come on here and tell you what it did for them
[03:06:55.000 --> 03:06:57.000]  because regardless, you can't lose your fun in the operation.
[03:06:57.000 --> 03:06:59.000]  Myco ZX and InfoWarsLife.com
[03:06:59.000 --> 03:07:01.000]  InfoWarsStore.com
[03:07:01.000 --> 03:07:29.000]  for more information on the Myco ZX and InfoWarsLife.com.
[03:07:29.000 --> 03:07:31.000]  The larger the particle,
[03:07:31.000 --> 03:07:33.000]  the safer it is for your body.
[03:07:33.000 --> 03:07:35.000]  The organic oils help hydrate the skin
[03:07:35.000 --> 03:07:37.000]  leaving it nice and smooth.
[03:07:37.000 --> 03:07:39.000]  The truly natural fragrance-free sunscreen
[03:07:39.000 --> 03:07:41.000]  for the most sensitive skin.
[03:07:41.000 --> 03:07:43.000]  Emrex Essentials wants you to enjoy the sun
[03:07:43.000 --> 03:07:45.000]  and strives to bring you organic products
[03:07:45.000 --> 03:07:47.000]  to enhance your life.
[03:07:47.000 --> 03:07:49.000]  Naturally protect your skin
[03:07:49.000 --> 03:07:51.000]  with SPF 30 sunscreen lotion by Emrex Essentials.
[03:07:51.000 --> 03:07:53.000]  Stop exposing yourself and your family
[03:07:53.000 --> 03:07:55.000]  to toxic ingredients.
[03:07:55.000 --> 03:07:57.000]  Visit InfoWarsStore.com
[03:07:57.000 --> 03:08:03.000]  and learn more about the new SPF 30 sunscreen lotion.
[03:08:03.000 --> 03:08:15.000]  The answer to 1984 is 1776.
[03:08:15.000 --> 03:08:19.000]  You're listening to the Alex Jones show.
[03:08:19.000 --> 03:08:21.000]  Well, coming up, what is it?
[03:08:21.000 --> 03:08:23.000]  August 20th, David Knives could be the first guy
[03:08:23.000 --> 03:08:25.000]  to kick off the new line of broadcasts
[03:08:25.000 --> 03:08:27.000]  we're going to have here.
[03:08:27.000 --> 03:08:29.000]  And then coming up on September 4th,
[03:08:29.000 --> 03:08:31.000]  we're going to kick off with Owen Schreuer,
[03:08:31.000 --> 03:08:33.000]  Roger Stone,
[03:08:33.000 --> 03:08:35.000]  and of course Mike Cernovich.
[03:08:35.000 --> 03:08:37.000]  That's going to be very, very powerful transmission
[03:08:37.000 --> 03:08:39.000]  every day at four o'clock
[03:08:39.000 --> 03:08:41.000]  at the three o'clock central,
[03:08:41.000 --> 03:08:43.000]  four o'clock eastern.
[03:08:43.000 --> 03:08:45.000]  So that's all coming up.
[03:08:45.000 --> 03:08:47.000]  I'm going to go right to your calls
[03:08:47.000 --> 03:08:49.000]  for folks that have been holding patiently
[03:08:49.000 --> 03:08:51.000]  Debbie-based mailman Gus, Eric and Craig
[03:08:51.000 --> 03:08:53.000]  in this segment.
[03:08:53.000 --> 03:08:57.000]  Alex, we talked on Friday
[03:08:57.000 --> 03:08:59.000]  about this GOP operative
[03:08:59.000 --> 03:09:01.000]  who was going to expose the Clintons
[03:09:01.000 --> 03:09:03.000]  and we talked about suspicious circumstances
[03:09:03.000 --> 03:09:05.000]  of his suicide.
[03:09:05.000 --> 03:09:07.000]  Now we've got a Haitian official
[03:09:07.000 --> 03:09:09.000]  who's going to testify on Tuesday
[03:09:09.000 --> 03:09:11.000]  about the Clinton Foundation in Haiti
[03:09:11.000 --> 03:09:13.000]  and he committed suicide over the weekend.
[03:09:13.000 --> 03:09:15.000]  By firearm.
[03:09:15.000 --> 03:09:17.000]  So that's one of the interesting things.
[03:09:17.000 --> 03:09:19.000]  We kind of look at insurance
[03:09:19.000 --> 03:09:21.000]  and of course we have insurance covers
[03:09:21.000 --> 03:09:23.000]  that they don't want to have
[03:09:23.000 --> 03:09:25.000]  people have an option.
[03:09:25.000 --> 03:09:27.000]  So they want to put you in these Cadillac situations
[03:09:27.000 --> 03:09:29.000]  as Rand Paul has said,
[03:09:29.000 --> 03:09:31.000]  this is a super fund for the insurance companies
[03:09:31.000 --> 03:09:33.000]  and we've said from the very beginning
[03:09:33.000 --> 03:09:35.000]  this was written by and for the insurance companies
[03:09:35.000 --> 03:09:37.000]  it was designed to fail.
[03:09:37.000 --> 03:09:39.000]  They want to get single payer, which is what Hillary Clinton pushed
[03:09:39.000 --> 03:09:41.000]  when she became first lady.
[03:09:41.000 --> 03:09:43.000]  She tried to take over our health center.
[03:09:43.000 --> 03:09:45.000]  And Pocahontas, so that was the plan.
[03:09:45.000 --> 03:09:47.000]  That's right.
[03:09:47.000 --> 03:09:49.000]  It's designed to screw you over by big mega banks
[03:09:49.000 --> 03:09:51.000]  No, no, it's not. It's something free for me.
[03:09:51.000 --> 03:09:53.000]  Just like I'm going to win the Nigerian
[03:09:53.000 --> 03:09:55.000]  email. I'm rich now.
[03:09:55.000 --> 03:09:57.000]  The lottery is real.
[03:09:57.000 --> 03:09:59.000]  They just will not admit their con.
[03:09:59.000 --> 03:10:01.000]  And then they want to go get more worthless educations
[03:10:01.000 --> 03:10:03.000]  and they want to make us their slaves
[03:10:03.000 --> 03:10:05.000]  because they're chumps to the globalist.
[03:10:05.000 --> 03:10:07.000]  So how do we protect ourselves from all these chumps?
[03:10:07.000 --> 03:10:09.000]  Well, you know, interestingly, Alex
[03:10:09.000 --> 03:10:11.000]  on Friday when we talked about this,
[03:10:11.000 --> 03:10:13.000]  we mentioned the fact that while you got the national Democrats
[03:10:13.000 --> 03:10:15.000]  like Bernie Sanders and Elizabeth Warren
[03:10:15.000 --> 03:10:17.000]  who were trying to push this single payer system
[03:10:17.000 --> 03:10:19.000]  in California, they've been looking at it for a long time.
[03:10:19.000 --> 03:10:21.000]  Jerry Brown, who's now the governor back in the 90s
[03:10:21.000 --> 03:10:23.000]  was campaigning on that.
[03:10:23.000 --> 03:10:25.000]  And he just said, you can't solve a problem
[03:10:25.000 --> 03:10:27.000]  by making the problem bigger.
[03:10:27.000 --> 03:10:29.000]  Where's the money going to come from?
[03:10:29.000 --> 03:10:31.000]  And finally they hit the wall.
[03:10:31.000 --> 03:10:33.000]  Like Venezuela or North Korea, they're about to collapse.
[03:10:33.000 --> 03:10:35.000]  And then guess what?
[03:10:35.000 --> 03:10:37.000]  You ain't getting nothing now.
[03:10:37.000 --> 03:10:39.000]  Once you wreck everything, you dumb
[03:10:39.000 --> 03:10:41.000]  slobs that love the new world order.
[03:10:41.000 --> 03:10:43.000]  You destroyed the golden goosey-woosey.
[03:10:43.000 --> 03:10:45.000]  I mean, again, I hate the globalist,
[03:10:45.000 --> 03:10:47.000]  but they're all exempt offshore.
[03:10:47.000 --> 03:10:49.000]  And they talk about the public
[03:10:49.000 --> 03:10:51.000]  like they're the biggest idiots on earth.
[03:10:51.000 --> 03:10:53.000]  And when I've been invited to go to the Kissinger group
[03:10:53.000 --> 03:10:55.000]  or invited to join the globalist
[03:10:55.000 --> 03:10:57.000]  and offer $10 million contracts, all that,
[03:10:57.000 --> 03:10:59.000]  people go, oh, you weren't offered that.
[03:10:59.000 --> 03:11:01.000]  Now look, we're 10 times bigger than that.
[03:11:01.000 --> 03:11:03.000]  Just like people go, oh, you didn't have,
[03:11:03.000 --> 03:11:05.000]  you know, 7 million views of that video this weekend.
[03:11:05.000 --> 03:11:07.000]  Oh, I'm sorry, it's like 10 million now.
[03:11:07.000 --> 03:11:09.000]  People just can't understand.
[03:11:09.000 --> 03:11:11.000]  We are for real.
[03:11:11.000 --> 03:11:13.000]  Do you have that through your head?
[03:11:13.000 --> 03:11:15.000]  Do you have that through your head?
[03:11:15.000 --> 03:11:17.000]  We know what we're talking about.
[03:11:17.000 --> 03:11:19.000]  We want you to be prosperous.
[03:11:19.000 --> 03:11:21.000]  We want to turn things around.
[03:11:21.000 --> 03:11:23.000]  We're the good guys.
[03:11:23.000 --> 03:11:25.000]  That's where everybody wants to come to America.
[03:11:25.000 --> 03:11:27.000]  Because we are good guys and we have a conscience,
[03:11:27.000 --> 03:11:29.000]  but we can be guilted
[03:11:29.000 --> 03:11:31.000]  into going along with globalist garbage
[03:11:31.000 --> 03:11:33.000]  because we have such a big conscience.
[03:11:33.000 --> 03:11:35.000]  And the final equation is good people,
[03:11:35.000 --> 03:11:37.000]  every race, color, and creed
[03:11:37.000 --> 03:11:39.000]  that are one race, the red-blooded race,
[03:11:39.000 --> 03:11:41.000]  to stop being chumps.
[03:11:41.000 --> 03:11:43.000]  Be nice to people that deserve it,
[03:11:43.000 --> 03:11:45.000]  but stop rolling over and being pushed around.
[03:11:45.000 --> 03:11:47.000]  This country was founded
[03:11:47.000 --> 03:11:49.000]  on not trusting the government.
[03:11:49.000 --> 03:11:51.000]  This country was founded on having small government.
[03:11:51.000 --> 03:11:53.000]  It was founded on not worshiping royalty.
[03:11:53.000 --> 03:11:55.000]  Why are we worshiping Queen Elizabeth
[03:11:55.000 --> 03:11:57.000]  and the rest of her inbred moron family?
[03:11:57.000 --> 03:11:59.000]  That is not America, David.
[03:11:59.000 --> 03:12:01.000]  You know, absolutely, Alex.
[03:12:01.000 --> 03:12:03.000]  And when we look at what's going on
[03:12:03.000 --> 03:12:05.000]  with the healthcare situation,
[03:12:05.000 --> 03:12:07.000]  Rand Paul said that this is welfare.
[03:12:07.000 --> 03:12:09.000]  This is a super fund
[03:12:09.000 --> 03:12:11.000]  for the insurance companies,
[03:12:11.000 --> 03:12:13.000]  but you can also see what's happening on the Republican side.
[03:12:13.000 --> 03:12:15.000]  We've got Mitch McConnell handing out massive favors
[03:12:15.000 --> 03:12:17.000]  to individual senators
[03:12:17.000 --> 03:12:19.000]  to buy their votes.
[03:12:19.000 --> 03:12:21.000]  And it's the center of the Republican party
[03:12:21.000 --> 03:12:23.000]  that is at war with Trump,
[03:12:23.000 --> 03:12:25.000]  that is at war with the agenda
[03:12:25.000 --> 03:12:27.000]  that GOP voters have voted for
[03:12:27.000 --> 03:12:29.000]  in every election.
[03:12:29.000 --> 03:12:31.000]  And by the way, they admitted,
[03:12:31.000 --> 03:12:33.000]  Obamacare has been to get worse and worse,
[03:12:33.000 --> 03:12:35.000]  and as it gets worse, the bailouts,
[03:12:35.000 --> 03:12:37.000]  the big banks get worse,
[03:12:37.000 --> 03:12:39.000]  and worse to save it,
[03:12:39.000 --> 03:12:41.000]  will fully take control of healthcare now
[03:12:41.000 --> 03:12:43.000]  and manage it all.
[03:12:43.000 --> 03:12:45.000]  And then unless you're part of the elite,
[03:12:45.000 --> 03:12:47.000]  you're not going to get healthcare anymore.
[03:12:47.000 --> 03:12:49.000]  Welcome to Idiotville.
[03:12:49.000 --> 03:12:51.000]  How many liberals have called or on the street gone,
[03:12:51.000 --> 03:12:53.000]  I wish it was like England or Cuba
[03:12:53.000 --> 03:12:55.000]  where I get free healthcare.
[03:12:55.000 --> 03:12:57.000]  Hey, Dumbo, it's horrible healthcare
[03:12:57.000 --> 03:12:59.000]  in those countries, Dumbo.
[03:12:59.000 --> 03:13:01.000]  Let's talk about what's going on in England.
[03:13:01.000 --> 03:13:03.000]  We got that little baby 11 month old Charlie Gard
[03:13:03.000 --> 03:13:05.000]  that Trump said, hey, if we can help,
[03:13:05.000 --> 03:13:07.000]  they won't let this kid go.
[03:13:07.000 --> 03:13:09.000]  Because they want to set the precedent
[03:13:09.000 --> 03:13:11.000]  that you don't get the healthcare
[03:13:11.000 --> 03:13:13.000]  terminated, executed.
[03:13:13.000 --> 03:13:15.000]  You are obsolete, little baby.
[03:13:15.000 --> 03:13:17.000]  If they are the single payer,
[03:13:17.000 --> 03:13:19.000]  they will have the single decision
[03:13:19.000 --> 03:13:21.000]  as to what happens to your healthcare.
[03:13:21.000 --> 03:13:23.000]  Because we're all in this together, a single payer,
[03:13:23.000 --> 03:13:25.000]  and you getting too much treatment takes from me.
[03:13:25.000 --> 03:13:27.000]  We have a set some pie,
[03:13:27.000 --> 03:13:29.000]  and so yin, yin, yin, yin.
[03:13:29.000 --> 03:13:31.000]  They're all these, oh my gosh, let's go to phone calls.
[03:13:31.000 --> 03:13:33.000]  Let's go to Debbie
[03:13:33.000 --> 03:13:35.000]  in the United States of New Jersey.
[03:13:35.000 --> 03:13:37.000]  You're on the air, come on down.
[03:13:39.000 --> 03:13:41.000]  Debbie?
[03:13:41.000 --> 03:13:43.000]  Debbie?
[03:13:43.000 --> 03:13:45.000]  Let's get ready to rumble.
[03:13:45.000 --> 03:13:47.000]  Are you there, Debbie?
[03:13:47.000 --> 03:13:49.000]  Yes, I'm sorry.
[03:13:49.000 --> 03:13:51.000]  I just wanted to say that the demons
[03:13:51.000 --> 03:13:53.000]  in our government are laughing at us every time
[03:13:53.000 --> 03:13:55.000]  anybody talks about
[03:13:55.000 --> 03:13:57.000]  the Constitution of the United States
[03:13:57.000 --> 03:13:59.000]  of our forefathers.
[03:13:59.000 --> 03:14:01.000]  Because they know full well
[03:14:01.000 --> 03:14:03.000]  under the Constitution of the Corporation
[03:14:03.000 --> 03:14:05.000]  of the United States
[03:14:05.000 --> 03:14:07.000]  and we need to encourage
[03:14:07.000 --> 03:14:09.000]  Trump
[03:14:09.000 --> 03:14:11.000]  to abolish the IRS
[03:14:11.000 --> 03:14:13.000]  who is the pit bull to the internal
[03:14:13.000 --> 03:14:15.000]  Yes, in 1913 we got the
[03:14:15.000 --> 03:14:17.000]  income tax, we got the Federal Reserve,
[03:14:17.000 --> 03:14:19.000]  we got the 17th Amendment to bring our senators
[03:14:19.000 --> 03:14:21.000]  from the states
[03:14:21.000 --> 03:14:23.000]  elected by the legislature.
[03:14:23.000 --> 03:14:25.000]  The House was generally elected, but the Senate
[03:14:25.000 --> 03:14:27.000]  was a creature of the states.
[03:14:27.000 --> 03:14:29.000]  That was when the real balance went out, and you're right.
[03:14:29.000 --> 03:14:31.000]  They declare a civil emergency
[03:14:31.000 --> 03:14:33.000]  every year with a sergeant of arms
[03:14:33.000 --> 03:14:35.000]  and that's how they ignore everything.
[03:14:35.000 --> 03:14:37.000]  It's important for people to understand
[03:14:37.000 --> 03:14:39.000]  what the Constitution is so they understand
[03:14:39.000 --> 03:14:41.000]  that we're not under it. That's why we point out
[03:14:41.000 --> 03:14:43.000]  these discrepancies between what they do
[03:14:43.000 --> 03:14:45.000]  and what the Constitution says.
[03:14:45.000 --> 03:14:47.000]  Great point, Debbie, anything else?
[03:14:47.000 --> 03:14:49.000]  Also, they're taxing,
[03:14:49.000 --> 03:14:51.000]  they're not explaining the difference between
[03:14:51.000 --> 03:14:53.000]  income and wages. They're taxing
[03:14:53.000 --> 03:14:55.000]  our work wages so you're getting
[03:14:55.000 --> 03:14:57.000]  paid for a half an hour's work.
[03:14:57.000 --> 03:14:59.000]  We're not even supposed to do that under the Constitution.
[03:14:59.000 --> 03:15:01.000]  That's in the Communist Manifesto.
[03:15:01.000 --> 03:15:03.000]  Right.
[03:15:03.000 --> 03:15:05.000]  I'm just saying that if Trump
[03:15:05.000 --> 03:15:07.000]  would push more to abolish
[03:15:07.000 --> 03:15:09.000]  this criminal entity,
[03:15:09.000 --> 03:15:11.000]  we would gain our sovereignty
[03:15:11.000 --> 03:15:13.000]  and learn how to discharge our debt.
[03:15:13.000 --> 03:15:15.000]  Great point, Debbie. Thank you for holding.
[03:15:15.000 --> 03:15:17.000]  You're awesome. That's the big issue here
[03:15:17.000 --> 03:15:19.000]  is that Trump
[03:15:19.000 --> 03:15:21.000]  said he would do the commission to look at vaccines.
[03:15:21.000 --> 03:15:23.000]  That hasn't happened yet. He's been busy.
[03:15:23.000 --> 03:15:25.000]  The two people he put in over that are pro-vaxxers,
[03:15:25.000 --> 03:15:27.000]  pro-liability protection,
[03:15:27.000 --> 03:15:29.000]  unlimited whatever,
[03:15:29.000 --> 03:15:31.000]  and he's not going after the IRS
[03:15:31.000 --> 03:15:33.000]  when he's got them red-handed going after
[03:15:33.000 --> 03:15:35.000]  millions of conservatives,
[03:15:35.000 --> 03:15:37.000]  libertarians, veterans groups, 501C3s.
[03:15:37.000 --> 03:15:39.000]  I mean, they've been a true terrorist organization,
[03:15:39.000 --> 03:15:41.000]  caught red-handed, their abuses continue,
[03:15:41.000 --> 03:15:43.000]  they're unconstitutional.
[03:15:43.000 --> 03:15:45.000]  Trump needs to go
[03:15:45.000 --> 03:15:47.000]  after the Internal Revenue Service.
[03:15:47.000 --> 03:15:49.000]  He needs to do it. They're already trying
[03:15:49.000 --> 03:15:51.000]  to bring him down. Why not go all the way?
[03:15:51.000 --> 03:15:53.000]  Thank you, Debbie.
[03:15:53.000 --> 03:15:55.000]  Let's take another call here.
[03:15:55.000 --> 03:15:57.000]  Let's talk to Mailman in California.
[03:15:57.000 --> 03:15:59.000]  From the great state of California,
[03:15:59.000 --> 03:16:01.000]  Mailman, go ahead.
[03:16:01.000 --> 03:16:03.000]  Hello, can you hear me?
[03:16:03.000 --> 03:16:05.000]  Yes, I can, my friend.
[03:16:05.000 --> 03:16:07.000]  All right.
[03:16:07.000 --> 03:16:09.000]  I'm calling for an opportunity
[03:16:09.000 --> 03:16:11.000]  for info warriors to give a black eye
[03:16:11.000 --> 03:16:13.000]  to Bezos
[03:16:13.000 --> 03:16:15.000]  through Amazon and his shady dealings.
[03:16:15.000 --> 03:16:17.000]  Yes, they get $1.48 from every taxpayer
[03:16:17.000 --> 03:16:19.000]  on every item they ship.
[03:16:19.000 --> 03:16:21.000]  A little special deal for them.
[03:16:21.000 --> 03:16:23.000]  I want to encourage every
[03:16:23.000 --> 03:16:25.000]  info warrior out there to look up this article
[03:16:25.000 --> 03:16:27.000]  by the Wall Street Journal
[03:16:27.000 --> 03:16:29.000]  where it all gets explained.
[03:16:29.000 --> 03:16:31.000]  Google do a search engine on that
[03:16:31.000 --> 03:16:33.000]  and USPS,
[03:16:33.000 --> 03:16:35.000]  Amazon,
[03:16:35.000 --> 03:16:37.000]  and Priority or Special Delivery
[03:16:37.000 --> 03:16:39.000]  I think is what the name of the article was.
[03:16:39.000 --> 03:16:41.000]  Just like, I guess you made over $10 billion
[03:16:41.000 --> 03:16:43.000]  on the Obama phone,
[03:16:43.000 --> 03:16:45.000]  Carlos Slim of Mexico,
[03:16:45.000 --> 03:16:47.000]  $10 billion to his fat little wallet,
[03:16:47.000 --> 03:16:49.000]  screwing over taxpayers
[03:16:49.000 --> 03:16:51.000]  for free phones.
[03:16:51.000 --> 03:16:53.000]  And then he buys the New York Times
[03:16:53.000 --> 03:16:55.000]  and shovels anti-American propaganda down our throat.
[03:16:55.000 --> 03:16:57.000]  That's Carlos Slim
[03:16:57.000 --> 03:16:59.000]  who was in Congress last week
[03:16:59.000 --> 03:17:01.000]  asking them to censor the new media
[03:17:01.000 --> 03:17:03.000]  because it's costing him money.
[03:17:03.000 --> 03:17:05.000]  What an arrogant piece of garbage!
[03:17:05.000 --> 03:17:07.000]  Go ahead, Mailman.
[03:17:07.000 --> 03:17:09.000]  Info warriors out there,
[03:17:09.000 --> 03:17:11.000]  if you guys read this, understand it.
[03:17:11.000 --> 03:17:13.000]  Once you know it
[03:17:13.000 --> 03:17:15.000]  and you know that they're breaking up the law
[03:17:15.000 --> 03:17:17.000]  because there's a law from 2006
[03:17:17.000 --> 03:17:19.000]  that says you treat first-class mail
[03:17:19.000 --> 03:17:21.000]  a certain way
[03:17:21.000 --> 03:17:23.000]  and these Amazon packages are taking priority over it
[03:17:23.000 --> 03:17:25.000]  and that's against the law.
[03:17:25.000 --> 03:17:27.000]  It is against the law, absolutely.
[03:17:27.000 --> 03:17:29.000]  But it's okay. Bezos is only worth $89 million.
[03:17:29.000 --> 03:17:31.000]  He only wants your guns,
[03:17:31.000 --> 03:17:33.000]  wants your family,
[03:17:33.000 --> 03:17:35.000]  wants you sterilized, wants world government,
[03:17:35.000 --> 03:17:37.000]  gets CIA money, owns the Washington Post.
[03:17:37.000 --> 03:17:39.000]  He's only sworn to destroy you and your family.
[03:17:39.000 --> 03:17:41.000]  We should all buy everything from Amazon
[03:17:41.000 --> 03:17:43.000]  and we should all pay him tax money
[03:17:43.000 --> 03:17:45.000]  to undercut everybody.
[03:17:45.000 --> 03:17:47.000]  That's $85.1 billion today.
[03:17:47.000 --> 03:17:49.000]  So I just, I like Zuckerberg
[03:17:49.000 --> 03:17:51.000]  who called me a dumb afer though.
[03:17:51.000 --> 03:17:53.000]  He said, I hate my users.
[03:17:53.000 --> 03:17:55.000]  That's okay because he's liberal.
[03:17:55.000 --> 03:17:57.000]  Good point, Mr. Mailman.
[03:17:57.000 --> 03:17:59.000]  Can I say something here, Alex?
[03:17:59.000 --> 03:18:01.000]  It illustrates the leverage that these guys have
[03:18:01.000 --> 03:18:03.000]  because he's got the Washington Post
[03:18:03.000 --> 03:18:05.000]  and that's big leverage that he got
[03:18:05.000 --> 03:18:07.000]  and he got it for a song.
[03:18:07.000 --> 03:18:09.000]  This guy who got $20 billion increase in net worth
[03:18:09.000 --> 03:18:11.000]  just the first five months of this year
[03:18:11.000 --> 03:18:13.000]  bought Washington Post for one quarter
[03:18:13.000 --> 03:18:15.000]  and then he got CIA
[03:18:15.000 --> 03:18:17.000]  $600 million
[03:18:17.000 --> 03:18:19.000]  to basically fund this operation.
[03:18:19.000 --> 03:18:21.000]  Exactly.
[03:18:21.000 --> 03:18:23.000]  And then all of it pay him money
[03:18:23.000 --> 03:18:25.000]  on every package, $1.48
[03:18:25.000 --> 03:18:27.000]  and it's illegal because Bezos
[03:18:27.000 --> 03:18:29.000]  is liberal.
[03:18:29.000 --> 03:18:31.000]  Oh, just like Apple owns the most enslaved factories
[03:18:31.000 --> 03:18:33.000]  with suicide nets
[03:18:33.000 --> 03:18:35.000]  on the roofs
[03:18:35.000 --> 03:18:37.000]  and in the stairwells
[03:18:37.000 --> 03:18:39.000]  and they force abort because
[03:18:39.000 --> 03:18:41.000]  they're all like little liberal, trendy nerd guys.
[03:18:41.000 --> 03:18:43.000]  So it's okay, they own slave camps.
[03:18:43.000 --> 03:18:45.000]  Yeah, and they get this kind of leverage
[03:18:45.000 --> 03:18:47.000]  from the Congress.
[03:18:47.000 --> 03:18:49.000]  Bezos, he's liberal.
[03:18:49.000 --> 03:18:51.000]  Yeah, exactly.
[03:18:51.000 --> 03:18:53.000]  I mean, you look at that little bit of money that he used to get...
[03:18:53.000 --> 03:18:55.000]  But it's okay because he's liberal.
[03:18:55.000 --> 03:18:57.000]  He's liberal and you're not.
[03:18:57.000 --> 03:18:59.000]  He has moral high ground.
[03:18:59.000 --> 03:19:01.000]  Zuckerberg has moral high ground.
[03:19:01.000 --> 03:19:03.000]  Zuckerberg helps Muslims round up people
[03:19:03.000 --> 03:19:05.000]  that criticize Allah and who are executed
[03:19:05.000 --> 03:19:07.000]  and he helps them get executed.
[03:19:07.000 --> 03:19:09.000]  I like Facebook.
[03:19:09.000 --> 03:19:11.000]  He's Zuckerberg.
[03:19:11.000 --> 03:19:13.000]  No, that's okay.
[03:19:13.000 --> 03:19:15.000]  You don't want to worship him? Look at him laughing.
[03:19:15.000 --> 03:19:17.000]  I'm liberal.
[03:19:17.000 --> 03:19:19.000]  I'm sorry.
[03:19:19.000 --> 03:19:21.000]  Okay, thank you, mailman.
[03:19:21.000 --> 03:19:23.000]  Let's talk to...
[03:19:23.000 --> 03:19:25.000]  Let's talk to Eric.
[03:19:25.000 --> 03:19:27.000]  Eric in Wisconsin.
[03:19:27.000 --> 03:19:29.000]  Come on down.
[03:19:29.000 --> 03:19:31.000]  Hey, Alex, how you doing?
[03:19:31.000 --> 03:19:33.000]  Well, I'm...
[03:19:33.000 --> 03:19:35.000]  I'm in pretty good mood today.
[03:19:35.000 --> 03:19:37.000]  Well, that's always a good thing.
[03:19:37.000 --> 03:19:39.000]  So,
[03:19:39.000 --> 03:19:41.000]  the other day,
[03:19:41.000 --> 03:19:43.000]  I was saying that I was talking to my wife
[03:19:43.000 --> 03:19:45.000]  and it really dawned on me because I study history too.
[03:19:45.000 --> 03:19:47.000]  And you thought about Zuckerberg looks like a vampire?
[03:19:47.000 --> 03:19:49.000]  I'm sorry.
[03:19:49.000 --> 03:19:51.000]  Well, it kind of does actually now that you mentioned it.
[03:19:51.000 --> 03:19:53.000]  Well, basically,
[03:19:53.000 --> 03:19:55.000]  they are really taking
[03:19:55.000 --> 03:19:57.000]  everything from the ancient gods
[03:19:57.000 --> 03:19:59.000]  and are redoing it to us.
[03:19:59.000 --> 03:20:01.000]  Because if you...
