[00:00.000 --> 00:17.760]  From the front lines of the Information War, it's Alex Jones.
[03:18:30.720 --> 03:18:33.720]  of the food's taste, color, and nutritional value
[03:18:33.720 --> 03:18:36.720]  and have a shelf life of up to 25 years.
[03:18:36.720 --> 03:18:39.720]  Now, that's what I call the miracle of food preservation.
[03:18:39.720 --> 03:18:42.720]  Harvest Right is truly the world's best
[03:18:42.720 --> 03:18:46.720]  most affordable freeze dryer. So what are you waiting for?
[03:18:46.720 --> 03:19:13.720]  Check it out right now at infowarsstore.com.
[03:19:46.720 --> 03:19:50.720]  Figure out your oral health routine at infowarsstore.com.
[03:19:50.720 --> 03:20:17.720]  You're listening to The Alex Jones Show.
[03:20:17.720 --> 03:20:24.720]  Live from Austin, Texas.
[03:20:24.720 --> 03:20:29.720]  Broadcasting worldwide from the infowars.com studios.
[03:20:29.720 --> 03:20:51.720]  I wanted to go to phone calls right now and I am,
[03:20:51.720 --> 03:20:55.720]  but it's a main Twitter account. It's real video.
[03:20:55.720 --> 03:20:59.720]  It shows automatic gunfire, unmistakable coming from about
[03:20:59.720 --> 03:21:04.720]  the 10th floor of the hotel that was overlooking the concert.
[03:21:04.720 --> 03:21:07.720]  That's coming up here in this segment of the next.
[03:21:07.720 --> 03:21:10.720]  We're posting it on infowars.com.
[03:21:10.720 --> 03:21:13.720]  And then on top of it, we have the Getty's images of it being
[03:21:13.720 --> 03:21:16.720]  on the corner of the building where the shots were supposedly
[03:21:16.720 --> 03:21:18.720]  coming from on the 20-something floor.
[03:21:18.720 --> 03:21:22.720]  So this fits into the narrative of folks saying multiple shooters,
[03:21:22.720 --> 03:21:25.720]  multiple floors, and people saying, hey, get out of here.
[03:21:25.720 --> 03:21:27.720]  You're going to get killed.
[03:21:27.720 --> 03:21:30.720]  I talked to the folks involved and they said, no, this guy
[03:21:30.720 --> 03:21:32.720]  was shooting at us. We killed him.
[03:21:32.720 --> 03:21:34.720]  He had anti-fuckrap and Islamic stuff everywhere.
[03:21:34.720 --> 03:21:36.720]  His girlfriend was going to Dubai.
[03:21:36.720 --> 03:21:38.720]  There's photos of that.
[03:21:38.720 --> 03:21:40.720]  Just on top of it to add to the total weirdness,
[03:21:40.720 --> 03:21:42.720]  running down a dream.
[03:21:42.720 --> 03:21:47.720]  Tom Petty found unconscious in full cardiac arrest now in a coma
[03:21:47.720 --> 03:21:49.720]  according to TMZ.
[03:21:49.720 --> 03:21:51.720]  That just broke seconds ago.
[03:21:51.720 --> 03:21:55.720]  Tell me as soon as we get the video, please, off Twitter,
[03:21:55.720 --> 03:21:58.720]  that I just watched five minutes ago during the break, please.
[03:21:58.720 --> 03:22:01.720]  And then also with the Getty images photo from our Getty account
[03:22:01.720 --> 03:22:03.720]  we have showing exactly where the shooting came from
[03:22:03.720 --> 03:22:05.720]  on the 24th floor.
[03:22:05.720 --> 03:22:08.720]  We have them all, then let's go to them right now.
[03:22:08.720 --> 03:22:13.720]  Ladies and gentlemen, this is the footage shot by a Twitter account.
[03:22:13.720 --> 03:22:15.720]  We'll put that account on screen as well.
[03:22:15.720 --> 03:22:21.720]  You can clearly see that it is a muzzle flash in cadence
[03:22:21.720 --> 03:22:23.720]  with the gun going off.
[03:22:23.720 --> 03:22:26.720]  And it is not on the same floor.
[03:22:26.720 --> 03:22:29.720]  It looks about like 10 plus floors lower.
[03:22:29.720 --> 03:22:32.720]  If you count up the floors, it's at the 10th or 11th, maybe 12th floor.
[03:22:32.720 --> 03:22:34.720]  Let's go ahead and roll that with...
[03:22:34.720 --> 03:22:44.720]  Another some cussing.
[03:22:44.720 --> 03:22:48.720]  It's hard for us to delay that for stations, but we'll roll it again.
[03:22:51.720 --> 03:22:53.720]  That is yellow.
[03:22:53.720 --> 03:22:57.720]  It fits in with the cadence.
[03:22:57.720 --> 03:23:00.720]  And that is, you've got the first basement floor,
[03:23:00.720 --> 03:23:03.720]  then you've got a main floor, the high ceiling,
[03:23:03.720 --> 03:23:06.720]  second floor, third floor, fifth floor, sixth floor.
[03:23:06.720 --> 03:23:08.720]  It's making me the eighth or ninth floor.
[03:23:08.720 --> 03:23:11.720]  It is definitely not what they said the shooter was on the 24th.
[03:23:11.720 --> 03:23:14.720]  So let's put Getty images on screen.
[03:23:14.720 --> 03:23:16.720]  That's the middle of the building.
[03:23:16.720 --> 03:23:24.720]  It was on the corner of the building that the reported shootings were coming out of.
[03:23:24.720 --> 03:23:26.720]  Again, we've got the photo blown up.
[03:23:26.720 --> 03:23:27.720]  There you go.
[03:23:27.720 --> 03:23:30.720]  So that's the higher floor they said the 24th floor
[03:23:30.720 --> 03:23:32.720]  is where the shooting reportedly came from.
[03:23:32.720 --> 03:23:34.720]  We have video of the middle of it.
[03:23:34.720 --> 03:23:36.720]  And this is happening though.
[03:23:36.720 --> 03:23:38.720]  That does look like two different rooms to me as well.
[03:23:38.720 --> 03:23:41.720]  Jack Pasoba, a naval intelligence smart guy,
[03:23:41.720 --> 03:23:44.720]  Patriot, one of the main guys helped Trump get elected.
[03:23:44.720 --> 03:23:45.720]  You're a smart cookie.
[03:23:45.720 --> 03:23:46.720]  What, and then we're going to calls.
[03:23:46.720 --> 03:23:49.720]  What in Hades do you make of this?
[03:23:49.720 --> 03:23:51.720]  Alex, I'd be very interested to see.
[03:23:51.720 --> 03:23:54.720]  So we're seeing a close-up image of those two windows right there.
[03:23:54.720 --> 03:23:57.720]  As we know in Las Vegas, as many other hotels,
[03:23:57.720 --> 03:23:59.720]  the windows don't open.
[03:23:59.720 --> 03:24:03.720]  So they would have had to be either been shot out or knocked out from inside.
[03:24:03.720 --> 03:24:07.720]  I'd like to see though, are there any shots of the building today?
[03:24:07.720 --> 03:24:08.720]  Any pictures?
[03:24:08.720 --> 03:24:10.720]  I mean, not shots like that.
[03:24:10.720 --> 03:24:16.720]  Are there any images of the building today that show that area where it appears to be muzzle flash
[03:24:16.720 --> 03:24:18.720]  and it appears to be mirrored up?
[03:24:18.720 --> 03:24:19.720]  Exactly.
[03:24:19.720 --> 03:24:23.720]  If we have any listeners, they should go there right in the middle of the signs on the front marquee,
[03:24:23.720 --> 03:24:27.720]  right up the middle where we saw those actual shots coming from.
[03:24:27.720 --> 03:24:30.720]  You just saw all retweeted on real Alex Jones.
[03:24:30.720 --> 03:24:33.720]  We need listeners to go down there and retweet those of us right now
[03:24:33.720 --> 03:24:37.720]  to do some human intelligence on the ground to see if those windows are shot out there
[03:24:37.720 --> 03:24:40.720]  or there's a window that maybe it's an office area it looks like.
[03:24:40.720 --> 03:24:42.720]  They're going to flip up.
[03:24:42.720 --> 03:24:44.720]  Right, so you'd be able to check that out.
[03:24:44.720 --> 03:24:48.720]  And to my ear, Alex, I was just kind of discussing this offline,
[03:24:48.720 --> 03:24:53.720]  but when people were saying AR-15, that doesn't sound like an AR-15.
[03:24:53.720 --> 03:24:54.720]  It sounded full auto, didn't it?
[03:24:54.720 --> 03:24:55.720]  That kind of sounds heavy caliber.
[03:24:55.720 --> 03:24:57.720]  It sounds like something bigger.
[03:24:57.720 --> 03:25:02.720]  It sounds like maybe like a 7.62, like a 240, something that potentially chain fed.
[03:25:02.720 --> 03:25:04.720]  Again, basing that just off of the sound.
[03:25:04.720 --> 03:25:06.720]  No, it does sound like a chain fed.
[03:25:06.720 --> 03:25:08.720]  It sounds like chain fed.
[03:25:08.720 --> 03:25:14.720]  When you put, I've fired an M4 full auto in training in the past
[03:25:14.720 --> 03:25:16.720]  and part of what was trained by Special Forces.
[03:25:16.720 --> 03:25:19.720]  It doesn't sound like that rat-tat-tat kind of sound.
[03:25:19.720 --> 03:25:21.720]  It's more of like a buzzing kind of like a zzz.
[03:25:21.720 --> 03:25:25.720]  But the heavier machine guns are the bop, bop, bop, bop, bop, bop.
[03:25:25.720 --> 03:25:26.720]  That's the rat-tat sound.
[03:25:26.720 --> 03:25:28.720]  So that's typically you're talking chain fed.
[03:25:28.720 --> 03:25:34.720]  Now, if that was something that was chain fed, it would be highly suspect how you could get something like that.
[03:25:34.720 --> 03:25:35.720]  You can't get that.
[03:25:35.720 --> 03:25:38.720]  That's almost impossible to get even with ATF tax stamps.
[03:25:38.720 --> 03:25:43.720]  Get it into a hotel like that with all the security they have there in Las Vegas.
[03:25:43.720 --> 03:25:47.720]  Now, could have put it in as part of a Pelican case and run it up to the room and said,
[03:25:47.720 --> 03:25:49.720]  hey, this is just stuff in my luggage.
[03:25:49.720 --> 03:25:52.720]  But that being said, clearly, you know, take a step back.
[03:25:52.720 --> 03:25:56.720]  This is something that had a high level of planning.
[03:25:56.720 --> 03:26:00.720]  Those rooms with a festival like that in town, that's something that gets booked out weeks,
[03:26:00.720 --> 03:26:02.720]  possibly months in advance.
[03:26:02.720 --> 03:26:07.720]  So to have that specific room, have a key reservation there exactly when that thing is going on.
[03:26:07.720 --> 03:26:12.720]  Well, usually hotels won't even give you, unless it's a special suite, the exact room you want.
[03:26:12.720 --> 03:26:20.720]  Unless you're one of those people who's kind of got a lot of those, they have those sort of like loyalty reward programs for high rollers.
[03:26:20.720 --> 03:26:22.720]  And reportedly he was a big gambler.
[03:26:22.720 --> 03:26:27.720]  What do you make of his dad being in prison and then escaping from bank robbery and trying to run over cops?
[03:26:27.720 --> 03:26:31.720]  Goes to show you that this stuff might run in the family.
[03:26:31.720 --> 03:26:39.720]  You know, he may have seen sort of his father's lawlessness, his father using that as a way to make money rather than going to work like a regular person
[03:26:39.720 --> 03:26:44.720]  and getting to the point of seeing where, hey, if I can just keep gambling, if I keep doing this to make money,
[03:26:44.720 --> 03:26:46.720]  that can be something that I can do.
[03:26:46.720 --> 03:26:53.720]  And then maybe, maybe if it was an issue of his gambling debts, that's what led him down this road that led to this criminal act.
[03:26:53.720 --> 03:26:56.720]  If the guy did have any, you know, big debts with gambling.
[03:26:56.720 --> 03:27:03.720]  I saw that he sued, he tried to sue a casino at one point, probably 2012, where he had a huge dispute with one of these casinos.
[03:27:03.720 --> 03:27:09.720]  So it leads me to believe that there's a potential for that type of filing.
[03:27:09.720 --> 03:27:14.720]  Absolutely. Let's take a call. David in Las Vegas, you're on the air, got about a minute and a half. Thanks for calling.
[03:27:14.720 --> 03:27:17.720]  David, you said there's another middle school shooting in Vegas?
[03:27:17.720 --> 03:27:24.720]  All right. So what happened in Parampinavada? It's about an hour west of Las Vegas.
[03:27:24.720 --> 03:27:31.720]  It was a false flag and basically a convicted felon tried to drop off their child.
[03:27:31.720 --> 03:27:34.720]  So that was just a false flag.
[03:27:34.720 --> 03:27:39.720]  But what happened with the situation last night?
[03:27:39.720 --> 03:27:50.720]  I'm hearing from some friends that are caught that this guy had cameras set up for the lookout for law enforcement.
[03:27:50.720 --> 03:28:02.720]  So he's watching them and he had 12 rifles that were modified fully and he had 1500 rounds.
[03:28:02.720 --> 03:28:09.720]  Okay. Well, I mean, we all I know is is the left's already jumping all over this. Thank you for the call.
[03:28:09.720 --> 03:28:21.720]  And you know, all the hospitals here in town are full of people. There's a lot of injuries now.
[03:28:21.720 --> 03:28:28.720]  And it's probably going to turn out to be even worse because I have friends that were there and none of my friends were hurt.
[03:28:28.720 --> 03:28:37.720]  But I mean, I have friends that are texting me or there's a coach or something like that.
[03:28:37.720 --> 03:28:42.720]  Well, God bless you, David. We should pray for everybody that survived by the died and their families.
[03:28:42.720 --> 03:28:46.720]  Jack Masub is coming up and he's taken over a lot more straight ahead.
[03:28:46.720 --> 03:29:10.720]  And after that, we'll have the war room for three hours live with all the latest breaking at info wars.com.
[03:29:10.720 --> 03:29:19.720]  That's right. In the history of info wars life, we've brought out a lot of amazing products like survival shield.
[03:29:19.720 --> 03:29:27.720]  Super male vitality and so many others with its unique delivery system and proprietary manufacturing process designed for maximize effects.
[03:29:27.720 --> 03:29:34.720]  This formula is the platinum standard of multivitamin mineral products. And this part is most important.
[03:29:34.720 --> 03:29:41.720]  The ingredients in vitamin mineral fusion are either plant derived or of the highest quality lab standard.
[03:29:41.720 --> 03:29:46.720]  That means it's clean. That means it's pure and rest secured. You're finding the tip of the spear in the info war.
[03:29:46.720 --> 03:29:53.720]  That's info wars life.com and vitamin mineral fusion. Take action now before we sell out.
[03:29:53.720 --> 03:30:04.720]  Protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials. Perfect for face and body. This natural unscented sunscreen can be worn at all times of the day.
[03:30:04.720 --> 03:30:11.720]  Whenever you need sun protection, we source ingredients from nature, producing a product free of harmful chemicals and toxins.
[03:30:11.720 --> 03:30:19.720]  This natural lotion contains 21% zinc oxide, which is the largest particle size used and we do not use nanoparticles.
[03:30:19.720 --> 03:30:27.720]  The larger the particle, the safer it is for your body. The organic oils help hydrate the skin, leaving it nice and smooth.
[03:30:27.720 --> 03:30:37.720]  The truly natural fragrance free sunscreen for the most sensitive skin. EmRick's Essentials wants you to enjoy the sun and strives to bring you organic products to enhance your life.
[03:30:37.720 --> 03:30:46.720]  Naturally protect your skin with SPF 30 sunscreen lotion by EmRick's Essentials. Stop exposing yourself and your family to toxic ingredients.
[03:30:46.720 --> 03:30:52.720]  Visit infowarrestore.com and learn more about the new SPF 30 sunscreen lotion.
[03:30:52.720 --> 03:31:00.720]  As most of you already know, I am a voracious consumer of news and information and in the last four or five years doing more and more research,
[03:31:00.720 --> 03:31:10.720]  I came across the fact that the elite establishment is fully aware of the fact that our ancient ancestors in many cases had much better nutrition than we do today.
[03:31:10.720 --> 03:31:19.720]  Our ancient ancestors sought out the bones of the animals that they were hunting, killing and then processing and so I set out to develop caveman,
[03:31:19.720 --> 03:31:30.720]  but to not just have concentrated bone broth from chicken, but seven other superfood ingredients known for cleansing and supercharging the body at the same time.
[03:31:30.720 --> 03:31:40.720]  Info Wars isn't just fighting the globalist, we're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[03:31:40.720 --> 03:31:51.720]  Caveman is back in stock, people absolutely love it, so please secure your caveman today at infowarslife.com or by calling toll free, triple A 253 3139.
[03:31:51.720 --> 03:32:01.720]  It's not just our water we need to filter, it's not just our food that needs to be cleaned, it's the air we're breathing, especially for our children.
[03:32:01.720 --> 03:32:04.720]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[03:32:04.720 --> 03:32:21.720]  The same team based right here in America that brought you the Alexa Pure Groundbreaking Water Filtration Systems have now developed Alexa Pure Breeze, whether it's your home or office, you owe it to yourself, your coworkers, your family, your children, to the best job you can to purify your air.
[03:32:21.720 --> 03:32:31.720]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects for themselves. The general public doesn't.
[03:32:31.720 --> 03:32:45.720]  The Alexa Pure Breeze would be a steal at $300, $400, $500. One of these systems can keep 800 square feet incredibly clean. This is a system I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[03:32:45.720 --> 03:33:02.720]  Find out why this system is so revolutionary today and then fullwarstore.com.
[03:33:15.720 --> 03:33:32.720]  If you are receiving this transmission, you are the resistance. Live from the Infowars.com studios, it's Alex Jones.
[03:33:32.720 --> 03:33:55.720]  Jack Vasovic coming back, taking over here in the fourth hour joined by Lucian Wintrich of the Gateway Pundit. Obviously a lot of news going on today. In the last segment, we were just talking about that interesting video that people saw where it looked like flashes were coming from the center of a building of the building, the Mandalay Bay Casino there in Las Vegas.
[03:33:55.720 --> 03:34:07.720]  Got a text message from someone who's in the area. They said that it actually is a potentially a strobe light that's going off and that can be seen in different videos.
[03:34:07.720 --> 03:34:18.720]  And it just happens to be at the same time as the shooting in this video. It just happens to lace in so that other angles of the video have it as a strobe light.
[03:34:18.720 --> 03:34:27.720]  That being said, it could also be a reflection. Of course, this is Las Vegas. We know there's a lot of mirrored glass there, a lot of weird light bouncing and reflecting going on.
[03:34:27.720 --> 03:34:39.720]  Essentially, the entire front of that casino is a mirror in terms of that glass. We're seeing a new video, a new shot of it here, and it appears that the only two windows that have been busted out are up there in the corner.
[03:34:39.720 --> 03:34:49.720]  So it's possible that this video may just be a reflection. That being said, we're taking in a lot of information. We're trying to crunch all of that. We're trying to break it all down.
[03:34:49.720 --> 03:34:58.720]  Lucian, in a situation like this, and this is a great question for my guest, Lucian Runtrich, who writes for the Gateway Pundit, what is the rubric?
[03:34:58.720 --> 03:35:10.720]  There's so much information these days with people on the ground, sources through social media, people who were there. Kaia Jones, conservative commentator and member of the Pussycat Dolls was actually on stage.
[03:35:10.720 --> 03:35:20.720]  David Knight had her on this morning, which was incredible on real news. But when you're taking in all of this information, how do you process it when it's coming in so hard and so fast like it is now?
[03:35:20.720 --> 03:35:38.720]  Listen, we're all in the business of breaking news, of following leads as rapidly as possible and trying to get the correct stories out there. That's the industry. It's rapid response, Jack. You know that. You've broken multiple stories.
[03:35:38.720 --> 03:35:47.720]  Exactly. So there's times when you want to be right, you want to get the main story right, but you also have to have that level of skepticism.
[03:35:47.720 --> 03:35:58.720]  That sort of level of, could this be false? Could somebody be feeding me misinformation? Could somebody just be wrong? Could somebody be upset? Could I have a piece of information that I think makes sense?
[03:35:58.720 --> 03:36:08.720]  But I'm trying to fit it too much, and it doesn't actually fit in the way that I intended it to. So that's one of the big things, because it's different these days.
[03:36:08.720 --> 03:36:19.720]  We don't just have the mainstream media. We have citizen journalism. We have cameras everywhere. We have cell phones everywhere. How has that changed the intake when these mass events happen?
[03:36:19.720 --> 03:36:32.720]  I mean, you know, I obviously Andrew Breitbart had that famous speech, right, where he said, everybody in the audience, raise your phones up. You're all journalists. You can all capture this. You can all report.
[03:36:32.720 --> 03:36:44.720]  And I think just from there, and that was what, five years ago, six years ago at this point, his vision came true. We all are journalists.
[03:36:44.720 --> 03:36:52.720]  And as we're gathering information, especially from Vegas, I mean, listen, I'll get right into it. So Gateway Pundit, right?
[03:36:52.720 --> 03:37:02.720]  So there was an issue, right? So there was a little issue, not a little issue. There was an issue that came up with Gateway Pundit, something that happened. What happened? What time did it happen? Walk me through the issue.
[03:37:02.720 --> 03:37:15.720]  We have a reporter. We're international. We have a reporter in Hong Kong. Our Hong Kong reporter saw the story, was reading about the story, followed initial tips, two initial tips.
[03:37:15.720 --> 03:37:22.720]  And we did, at four in the morning, have the wrong name as the shooter for 10 minutes.
[03:37:22.720 --> 03:37:29.720]  So there was a post that went up labeling, so they connected someone to the shooting. How were they able to connect them to the shooting?
[03:37:29.720 --> 03:37:38.720]  There were multiple tips. You don't listen. We're gathering news from everywhere, from Twitter to 4chan to the mainstream outlets.
[03:37:38.720 --> 03:37:48.720]  Two tips. The amount of tips we have just emailed are, I mean, they're enough to keep you occupied 24-7.
[03:37:48.720 --> 03:37:57.720]  One of our reporters was following multiple tips. Multiple tips gave him this name. He published the story. He believed it was the correct story.
[03:37:57.720 --> 03:38:08.720]  It was taken down, listen, it was taken down in 10 minutes. And I am flabbergasted that this is now a huge...
[03:38:08.720 --> 03:38:16.720]  The mainstream media, rather than talking about potentially a white guy being radicalized by ISIS, by radical Islam, right?
[03:38:16.720 --> 03:38:22.720]  I mean, we've seen that before. That's what's terrifying, I think, about Vegas.
[03:38:22.720 --> 03:38:33.720]  The potential that could be ISIS involved. Yeah, that just a disenfranchised older white man can potentially fall into this trap of ISIS propaganda,
[03:38:33.720 --> 03:38:42.720]  and shoot up a, what is it, country music celebration. That's disgusting. That's what the mainstream media should be focusing on.
[03:38:42.720 --> 03:38:50.720]  Instead of focusing on that, they're saying, oh, well, you know, Gateway Pundit for 10 minutes at four in the morning,
[03:38:50.720 --> 03:38:53.720]  briefly had the wrong name up and then pulled it.
[03:38:53.720 --> 03:39:00.720]  So you guys had the wrong name identified as the shooter, and it was actually the husband of the girl involved, right?
[03:39:00.720 --> 03:39:06.720]  Yeah. So you actually identified the person correctly, but obviously he wasn't actually the shooter.
[03:39:06.720 --> 03:39:13.720]  He was the husband of this Mary Lou, who was then the girlfriend of the actual shooter.
[03:39:13.720 --> 03:39:17.720]  So he is involved, but more tangentially, actually not the shooter. But that was correct reporting.
[03:39:17.720 --> 03:39:22.720]  So you guys took it down this Mary Lou Danly. So you guys took down that post within 10 minutes.
[03:39:22.720 --> 03:39:23.720]  Yeah.
[03:39:23.720 --> 03:39:28.720]  How has the mainstream media responded to you guys taking down your post in 10 minutes?
[03:39:28.720 --> 03:39:36.720]  Listen, I was just screaming at Oliver Darcy over CNN on the phone in the room back there. It is absurd.
[03:39:36.720 --> 03:39:39.720]  I heard you. I heard the voice. I was like, man, I've never heard Lucien Yellen anybody before.
[03:39:39.720 --> 03:39:52.720]  I mean, it's just, it's honestly enraging to me, Jack, that again, rather than them focusing on Americans being radicalized by Islamic extremists,
[03:39:52.720 --> 03:39:59.720]  that we're focusing on a story that literally nobody saw. Listen, I will say we do in Far Wars and Gateway Pundit.
[03:39:59.720 --> 03:40:06.720]  We all have incredible news sites. Nobody's really reading us to the best of my knowledge at four in the morning.
[03:40:06.720 --> 03:40:13.720]  Nobody's right. I mean, it's just such a, it's such a nonsensical, it's such a nonsensical thing to me.
[03:40:13.720 --> 03:40:18.720]  So you guys put it down. Meanwhile, the mainstream media will push things out there for days and days.
[03:40:18.720 --> 03:40:27.720]  Just yesterday, we had Paul Krugman of the New York Times who tweeted that people are dying in Puerto Rico of the massive cholera outbreak.
[03:40:27.720 --> 03:40:32.720]  New York Times, Paul Krugman, 9,000, probably 10,000 at this point, retweets.
[03:40:32.720 --> 03:40:38.720]  He didn't take the tweet down, but later in the day, he responded, oh, I misspoke. It wasn't cholera.
[03:40:38.720 --> 03:40:41.720]  It was, it was just a, you know, a basic infection that was going on.
[03:40:41.720 --> 03:40:51.720]  So the New York Times completely spreading all of this fake news about the cholera outbreak blames it completely on President Trump.
[03:40:51.720 --> 03:40:56.720]  But why isn't the mainstream media calling out the New York Times for this? Why are they focusing on you?
[03:40:56.720 --> 03:41:02.720]  Do you remember, listen, do you remember when the Daily Beast misidentified the San Bernardino shooter?
[03:41:02.720 --> 03:41:06.720]  They didn't just pull that post. They still have, they issued one of these retractions.
[03:41:06.720 --> 03:41:10.720]  They didn't pull it after 10 minutes. They took a while misidentifying that guy.
[03:41:10.720 --> 03:41:16.720]  What is it? Huffing in post slate. Do you remember that when they misidentified, was it the Newton shooter?
[03:41:16.720 --> 03:41:22.720]  I mean, come on. Everybody from the New York Times, it's wild.
[03:41:22.720 --> 03:41:28.720]  It is wild to me how they ignore their own missteps in the mainstream media.
[03:41:28.720 --> 03:41:35.720]  This, this smarmy club ignores continuous false reporting and misidentification is just part of it.
[03:41:35.720 --> 03:41:41.720]  Half their stories, propaganda for the left, half their stories are false.
[03:41:41.720 --> 03:41:45.720]  Well, we know this and we know that, that it comes down to, they don't want people.
[03:41:45.720 --> 03:41:46.720]  I'm sorry, I'm getting worked up.
[03:41:46.720 --> 03:41:47.720]  You don't want to know it's good.
[03:41:47.720 --> 03:41:48.720]  It's good.
[03:41:48.720 --> 03:41:51.720]  You're a little triggered. You seem to be a little less triggered, but you should be triggered.
[03:41:51.720 --> 03:41:59.720]  By these people and what they're doing, because the whole point of this is they're scared to death of people reading gateway pundit.
[03:41:59.720 --> 03:42:07.720]  They're scared to death of people listening to and watching info wars as info wars to expand to more and more stations, to more and more listeners.
[03:42:07.720 --> 03:42:10.720]  They don't want alternate sources of information out there.
[03:42:10.720 --> 03:42:18.720]  So they're going to blame you guys of doing stuff that's far less than the, what the mistakes they have made themselves in order to continuously make,
[03:42:18.720 --> 03:42:26.720]  to make people stop listening, to tune out because they know that the minute that they start listening, that you stop listening to them,
[03:42:26.720 --> 03:42:34.720]  that's the minute that they've broken their hold on you, that someone's mind is becoming free and they're actually able to question things,
[03:42:34.720 --> 03:42:43.720]  to question narratives and suddenly their entire narrative of an alternate reality where Hillary should have been president,
[03:42:43.720 --> 03:42:48.720]  falls apart. That down to you stick with it right here.
[03:42:48.720 --> 03:42:51.720]  We've got another big segment coming up with myself and losing winter.
[03:42:51.720 --> 03:42:54.720]  James Madison, the father of the Bill of Rights, wrote,
[03:42:54.720 --> 03:42:58.720]  where an excess of power prevails, property of no sort is duly respected.
[03:42:58.720 --> 03:43:03.720]  No man is safe in his opinions, in his person, in his faculties or in his possessions.
[03:43:03.720 --> 03:43:07.720]  Is there any question that we have an excess of power in Washington?
[03:43:07.720 --> 03:43:15.720]  The only question is, how do we contain it? And how do we remove that power from Washington to our local communities to the individual?
[03:43:15.720 --> 03:43:23.720]  That is the ultimate concern. The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[03:43:23.720 --> 03:43:25.720]  It was why the anti-fiddleists opposed the Constitution.
[03:43:25.720 --> 03:43:29.720]  They believed they put safeguards in the Constitution to abuse that concentration of power,
[03:43:29.720 --> 03:43:39.720]  but as James Madison also pointed out, knowledge will forever govern ignorance. People who mean to be their own governors must arm themselves with the power that knowledge gives.
[03:43:39.720 --> 03:43:45.720]  Arm yourself with the information of what your rulers are doing, of what the real constraints upon them are.
[03:43:45.720 --> 03:43:49.720]  Only then will you have the courage to nullify their actions.
[03:43:49.720 --> 03:43:59.720]  Infowars.com, I'm David Knight.
[03:44:19.720 --> 03:44:29.720]  We need to be able to keep up the pace. Our natural mixture harnesses the power of ten known ingredients to let your body relax and get the sleep you need.
[03:44:29.720 --> 03:44:39.720]  Wake up refreshed and take on the day. Infowars Life wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[03:44:39.720 --> 03:44:51.720]  Get the sleep you deserve and experience the power of knockout. Head on over to InfowarsLife.com and say goodbye to fatigue. That's InfowarsLife.com.
[03:45:09.720 --> 03:45:21.720]  We have now managed to secure the sought-after beans in a highly customized blend. Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfowarsLife.com.
[03:45:21.720 --> 03:45:28.720]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[03:45:28.720 --> 03:45:35.720]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[03:45:35.720 --> 03:45:43.720]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed. Available in original or with our immune support infusion blend.
[03:45:43.720 --> 03:45:58.720]  You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee. Available at infowarslife.com. Choose to take control of your chemistry with Survival Shield X2 and Biotru Selenium.
[03:45:58.720 --> 03:46:10.720]  This powerful combo is perfect for supporting your thyroid and health. Biotru Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[03:46:10.720 --> 03:46:19.720]  Our super high quality nascent iodine is an essential mineral sourced of 99.99% ultra-pure, deep earth iodine crystals.
[03:46:19.720 --> 03:46:27.720]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue, and organ in the body.
[03:46:27.720 --> 03:46:34.720]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain, and overall brain fog.
[03:46:34.720 --> 03:46:44.720]  Survival Shield X2 and Biotru Selenium work together to support the systems in your body. Take control of your chemistry today with this super combo.
[03:46:44.720 --> 03:47:05.720]  Discover the power of Survival Shield X2 and Biotru Selenium at InfowarsLife.com.
[03:47:15.720 --> 03:47:27.720]  Okay, so a lot of news today, breaking it all down. Lucian Wintrich riding co-pilot with me here today on the big fourth hour.
[03:47:27.720 --> 03:47:37.720]  Wanted to take a quick second from all of the breaking news, all of the coming in information about Las Vegas to remind you guys about the specials that we have up at Infowars store.
[03:47:37.720 --> 03:47:44.720]  Look, we do a lot of work. We do a lot of stuff, but we've got to support it. We've got to keep the movement going. We've got to keep the show going.
[03:47:44.720 --> 03:47:46.720]  We've got to keep the info we're going. That's how we do it.
[03:47:46.720 --> 03:47:52.720]  Brain Force Plus, the new special. I'm so excited that Brain Force Plus is having a special again.
[03:47:52.720 --> 03:47:56.720]  I was just down in Austin. I got to try some for the first time. I was wired.
