[00:00.000 --> 00:02.000]  You
[2:46:47.680 --> 2:46:53.000]  healthy with super blue silver immune gargle only available at infowarslife.com
[2:46:53.000 --> 2:46:57.360]  that's infowarslife.com
[2:46:57.360 --> 2:47:14.480]  You're listening to the Alex Jones show.
[2:47:14.480 --> 2:47:22.720]  Live from the Infowars.com studios. You're listening to the Alex Jones show and now
[2:47:22.720 --> 2:47:42.080]  your host Owen Troyer you know I like analogy sometimes because some people
[2:47:42.080 --> 2:47:45.920]  understand what you're saying better when they can see it through the lens of
[2:47:45.920 --> 2:47:51.920]  an analogy. You had a viral video recently come from a Minnesota high school
[2:47:51.920 --> 2:47:57.480]  baseball tournament where it's the last inning the last strike and the pitcher
[2:47:57.480 --> 2:48:02.560]  strikes out the batter to win the game and to go to the state finals. Here's the
[2:48:02.560 --> 2:48:06.680]  b-roll they're showing it right now the strike out the punch out and then the
[2:48:06.680 --> 2:48:11.680]  team goes crazy they're all celebrating but you'll see the pitcher goes to the
[2:48:11.680 --> 2:48:15.760]  batter that he just struck out and and kind of gives him a hug and so the team
[2:48:15.760 --> 2:48:19.840]  is all celebrating behind him they just had a great victory and the pitcher kind
[2:48:19.840 --> 2:48:25.680]  of kind of misses out on that moment to go hug his friend and console him after
[2:48:25.680 --> 2:48:30.800]  the strikeout. Okay Troyer what are you talking about? This is this is my
[2:48:30.800 --> 2:48:34.360]  analogy this is what I'm saying we are having victory right now so don't be
[2:48:34.360 --> 2:48:38.360]  confused I know we're having victory I know we've been having massive victories
[2:48:38.360 --> 2:48:43.080]  we are changing the tide we are we are restoring nationalism we are restoring
[2:48:43.080 --> 2:48:49.600]  human just just general humanitarianism the real humanitarianism not fake foe
[2:48:49.600 --> 2:48:55.680]  humanitarianism but like that pitcher that just won the game with the strike
[2:48:55.680 --> 2:49:02.320]  out sees his fellow friend suffering and he goes and consoles him that's my
[2:49:02.320 --> 2:49:06.680]  frustration that's all of these people that still hate Trump that's all of
[2:49:06.680 --> 2:49:09.560]  these people that still think America is so bad because of this that or the
[2:49:09.560 --> 2:49:13.000]  other thing that's all these people that still fall for the fake news at CNN
[2:49:13.000 --> 2:49:18.920]  and MSNBC I genuinely feel bad for them I genuinely want to lift them out of
[2:49:18.920 --> 2:49:24.680]  their stupor I genuinely want them to be on the winning team but they don't want
[2:49:24.680 --> 2:49:30.600]  it and I don't know what to do for these people if they can't read if they can't
[2:49:30.600 --> 2:49:34.760]  think if they don't have a memory they don't have logic and reasoning anymore I
[2:49:34.760 --> 2:49:37.240]  don't know what we can do but that that's just kind of an analogy of how I
[2:49:37.240 --> 2:49:41.480]  feel I genuinely feel bad for these people suffering right now because they
[2:49:41.480 --> 2:49:44.880]  really believe the fake news they really believe everything about Trump that they
[2:49:44.880 --> 2:49:51.520]  hear on CNN he's a Russian agent he's racist he's that all fake all fake yet
[2:49:51.520 --> 2:49:56.800]  that's the bubble they live in they are miserable and I just want to be on the
[2:49:56.800 --> 2:50:02.960]  winning team speaking of winning teams but look this is actually kind of all
[2:50:02.960 --> 2:50:09.160]  it all kind of comes together here dumb and dumber this is from the times in
[2:50:09.160 --> 2:50:13.840]  UK dumb and dumber why we're getting less intelligent so now where you had IQ
[2:50:13.840 --> 2:50:19.520]  IQ scores going up they pretty much peaked at the Second World War and now
[2:50:19.520 --> 2:50:24.880]  they're going back down well why is that it's the social media it's the dumbing
[2:50:24.880 --> 2:50:29.320]  down on television it's the flicker rates it's the less reading it's the
[2:50:29.320 --> 2:50:35.600]  school system but also don't be compute confused by the false assumption in our
[2:50:35.600 --> 2:50:39.160]  own human arrogance that we're the smartest humans ever walk the earth
[2:50:39.160 --> 2:50:44.880]  okay there have been other humans in in history that may have even been smarter
[2:50:44.880 --> 2:50:49.280]  than us may have had more advanced technology than us but but just humans
[2:50:49.280 --> 2:50:53.200]  in general have a psychology to think we're the most advanced we're the best
[2:50:53.200 --> 2:50:58.040]  of the species that has ever had to offer maybe that's not the case and now
[2:50:58.040 --> 2:51:02.440]  you see the trend we're getting dumber again you see it in the streets now a
[2:51:02.440 --> 2:51:07.440]  lot of it health issues have to do with this American toddlers are eating more
[2:51:07.440 --> 2:51:13.440]  sugar than the maximum amount of sugar recommended for adults now you can
[2:51:13.440 --> 2:51:18.920]  health and what to eat and all this stuff is really relative depending on the
[2:51:18.920 --> 2:51:22.480]  individual and depending on certain certain circumstances but here's one
[2:51:22.480 --> 2:51:27.320]  fact if the sugar that these toddlers are eating is processed sugar then yes
[2:51:27.320 --> 2:51:31.360]  it's killing them natural sugar really is people want to make they want to
[2:51:31.360 --> 2:51:35.960]  demonize all these things demonize carbs demonize calories demonize sugar
[2:51:35.960 --> 2:51:40.240]  but you actually you need all of that stuff and you can actually take it in
[2:51:40.240 --> 2:51:44.920]  in mass quantities if you wanted as long as you burn it off you're actually
[2:51:44.920 --> 2:51:49.280]  even more healthy but the processed sugar now is what they're finding the
[2:51:49.280 --> 2:51:53.920]  issue is it's the processed sugar and that's what you get for most of these
[2:51:53.920 --> 2:51:58.000]  fast food change is processed sugar that's what you get in the soda that's
[2:51:58.000 --> 2:52:00.280]  what you get in the drinks that these young kids are drinking so that's the
[2:52:00.280 --> 2:52:05.560]  problem so it's not sugar you need sugar sugar is fine it's processed sugar it's
[2:52:05.560 --> 2:52:11.800]  the processed foods those are the ones that are killing the human genome and
[2:52:11.800 --> 2:52:16.040]  but they always demonize it and oh sugar is the problem or oh this is no it's the
[2:52:16.040 --> 2:52:22.040]  process sugar it's the process GMOs that's the problem all right let's go
[2:52:22.040 --> 2:52:26.040]  back out to the phone lines let's go to Joe calling in from Arkansas go ahead
[2:52:26.040 --> 2:52:37.320]  Joe hi my name is Gerald okay Joe not Joe anyway I'm hearing what you're
[2:52:37.320 --> 2:52:44.040]  saying there Owen and and you're right on the money as far as the process
[2:52:44.040 --> 2:52:50.560]  sugar it's the same thing with news isn't fake news I like the truth the
[2:52:50.560 --> 2:52:54.240]  truth doesn't need to be processed you just tell it like it is right that's it
[2:52:54.240 --> 2:52:59.040]  yeah exactly like real news like actually just giving the news is good that
[2:52:59.040 --> 2:53:02.520]  doesn't need to be demonized like real sugar you can real sugar is fine yeah
[2:53:02.520 --> 2:53:06.040]  obviously you eat too much of it that's but you know enough sugar is fine you
[2:53:06.040 --> 2:53:10.200]  don't demonize your brother but then you hit on it's the fake sugar just like it's
[2:53:10.200 --> 2:53:14.360]  the fake news the average person won't get burned out by real news they want
[2:53:14.360 --> 2:53:17.360]  that they want to know what's going on they want to be informed it's the fake
[2:53:17.360 --> 2:53:21.440]  news just like the fake sugar that's killing us yeah and here's the thing
[2:53:21.440 --> 2:53:26.200]  everything you're saying the foundational thing is what they've done is
[2:53:26.200 --> 2:53:31.880]  they turned it around they've taken the lie and they've made it the truth now it's
[2:53:31.880 --> 2:53:37.120]  not really but it's to see people well you got to do your homework and the
[2:53:37.120 --> 2:53:41.600]  Bible says search improve all things well God wouldn't say to do that if you
[2:53:41.600 --> 2:53:45.680]  couldn't do it well and now the laziness factor comes into play which is again
[2:53:45.680 --> 2:53:50.840]  that is artificially you know developed with the flicker rates on the TV the
[2:53:50.840 --> 2:53:56.200]  chemicals in the food and water the fluoride so they even they even make us
[2:53:56.200 --> 2:54:00.320]  lazier you can okay maybe they don't know it maybe there's not some grand
[2:54:00.320 --> 2:54:03.480]  conspiracy and they really don't know fluoride is bad for you and kills your
[2:54:03.480 --> 2:54:06.200]  pineal gland they really don't know about the flicker rates in TV that they
[2:54:06.200 --> 2:54:09.520]  tested for five years before they even release it testing it on monkeys so
[2:54:09.520 --> 2:54:12.800]  maybe they don't know that's going on but you hit the nail on the head people
[2:54:12.800 --> 2:54:17.600]  are so lazy now it's a lot easier to just see something with a flashy light in
[2:54:17.600 --> 2:54:21.440]  front of you and accept it than actually research it for yourself I got a
[2:54:21.440 --> 2:54:24.960]  quick question because I hear you talking about it all the time it's on the
[2:54:24.960 --> 2:54:30.720]  news every day how you guys are being kept from from tell being conservatives
[2:54:30.720 --> 2:54:36.840]  on Facebook Twitter and YouTube now I don't know the answer to this but if I
[2:54:36.840 --> 2:54:42.280]  understood you guys right these are all private companies why can't info wars
[2:54:42.280 --> 2:54:47.880]  start up a competition for Facebook and YouTube and Twitter well you got okay
[2:54:47.880 --> 2:54:51.560]  now there's a there's a there's a simple answer for that honestly the simplest
[2:54:51.560 --> 2:54:59.560]  answer is bandwidth cloud space storage time and money okay that requires
[2:54:59.560 --> 2:55:06.200]  maximum amounts of all of those elements if you will to to compete with a
[2:55:06.200 --> 2:55:10.880]  Facebook to compete with a Twitter I mean look at gab gab I mean in it on its
[2:55:10.880 --> 2:55:14.800]  surface and in its principle could easily compete with Twitter but they don't
[2:55:14.800 --> 2:55:18.880]  have all the money they don't have all the bandwidth and think about this how
[2:55:18.880 --> 2:55:24.600]  much does the average individual in their life pay to be on Instagram pay to be on
[2:55:24.600 --> 2:55:30.280]  Snapchat pay to be on Facebook pay to be on Twitter pay to be on YouTube you
[2:55:30.280 --> 2:55:35.640]  know how much Joel zero now how do you think these companies are making money
[2:55:35.640 --> 2:55:40.880]  it's like people can't even think that that far ahead duh they're selling your
[2:55:40.880 --> 2:55:46.440]  information bro it's like it's like two plus two equals four how do you think you
[2:55:46.440 --> 2:55:50.880]  can use these platforms for ten years for free they're selling every piece of
[2:55:50.880 --> 2:55:55.400]  data you give them and you sign your rights away when you click that box it
[2:55:55.400 --> 2:55:58.520]  says accept so I don't know if that answers your question but we have info
[2:55:58.520 --> 2:56:02.360]  wars.com slash show where we're independent we have info wars.com so
[2:56:02.360 --> 2:56:08.280]  we have our own independent networks it's just they force everybody into those
[2:56:08.280 --> 2:56:11.960]  media platforms that's all you see on television that's all they promote
[2:56:11.960 --> 2:56:16.360]  that's all they advertise because it's all part of the same system gathering
[2:56:16.360 --> 2:56:21.480]  your data gathering the intelligence mapping the human genome but they roll
[2:56:21.480 --> 2:56:26.360]  it out as a trendy social media thing so that you love it you absorb it you use
[2:56:26.360 --> 2:56:31.760]  it for free and then they use that to map out and the whole human genome and
[2:56:31.760 --> 2:56:35.440]  then to get all the data on you and everybody else that then will be rolled
[2:56:35.440 --> 2:56:41.200]  out with the AI once that comes along to dictate who gets what services and who
[2:56:41.200 --> 2:56:46.840]  can or can't buy a car etc. what you're doing conceiting defeat man I mean you
[2:56:46.840 --> 2:56:51.680]  got to be smarter than they are you attack instead of defend you guys are
[2:56:51.680 --> 2:56:56.960]  defending yourself too much attack them back I don't get it man I all I know so
[2:56:56.960 --> 2:57:01.600]  what do you want us to do okay okay here let me put it like this you know
[2:57:01.600 --> 2:57:07.560]  what the how they control the masses it's money money right you guys have to
[2:57:07.560 --> 2:57:12.400]  have money to do your business well you you know the biggest fraud is the
[2:57:12.400 --> 2:57:18.080]  banking system they don't have to print gold and silver back in your money
[2:57:18.080 --> 2:57:22.040]  anymore because they they're supposed to by the Constitution but they're
[2:57:22.040 --> 2:57:26.800]  violating it so you can get on a computer or one and you can create
[2:57:26.800 --> 2:57:31.720]  trains because it's just stupid digits and a computer all right well okay Joel
[2:57:31.720 --> 2:57:37.560]  I'm not disagreeing with you but it's a little existential I think to try to find
[2:57:37.560 --> 2:57:41.440]  a solution to now I mean you want to talk about you know the private Federal
[2:57:41.440 --> 2:57:47.520]  Reserve I mean now you're going down a different issue Alex Jones here with an
[2:57:47.520 --> 2:57:51.880]  extremely exciting announcement that will be a gift to yourself and a gift of
[2:57:51.880 --> 2:57:56.000]  the info war to fight the globalist and limited free society several years ago I
[2:57:56.000 --> 2:58:00.600]  set out with top formulators in the U.S. to create the strongest most
[2:58:00.600 --> 2:58:07.760]  concentrated over-the-top stamina libido workout brain formula that is safe I
[2:58:07.760 --> 2:58:11.680]  know from using this myself the last few months and from saying my friends and
[2:58:11.680 --> 2:58:15.080]  family use it that this new product is going to end up being the number one
[2:58:15.080 --> 2:58:19.280]  best-selling product info wars life.com because it works so well this is a
[2:58:19.280 --> 2:58:22.840]  gift you want to give yourself and then rest assured you're finding the info war
[2:58:22.840 --> 2:58:29.320]  so it's a total absolute sure-win no-lose equation try alpha power exclusively
[2:58:29.320 --> 2:58:33.960]  available info wars life.com for yourself ladies and gentlemen it's non-gmo it's
[2:58:33.960 --> 2:58:37.840]  for your brain it's for sports it's for activities and it's made in the USA get
[2:58:37.840 --> 2:58:43.280]  your alpha power today at info wars life.com everybody needs to try alpha
[2:58:43.280 --> 2:58:49.280]  power today as the years go by it gets harder and harder to keep up with your
[2:58:49.280 --> 2:58:54.680]  body's nutritional needs with changes in diet unnatural ingredients in stress you
[2:58:54.680 --> 2:58:58.840]  may not be able to get all the necessary nutrients amino acids vitamins and
[2:58:58.840 --> 2:59:03.800]  minerals needed daily that's why info wars life created the powerful vitamin
[2:59:03.800 --> 2:59:08.080]  mineral fusion formula the new platinum standard of advanced multi vitamin
[2:59:08.080 --> 2:59:13.360]  formulation vitamin mineral fusion uses a unique delivery system to maximize the
[2:59:13.360 --> 2:59:17.320]  effects and give your body the tools it needs to support your body using a
[2:59:17.320 --> 2:59:21.200]  proprietary process we've managed to make this powerhouse formula into a
[2:59:21.200 --> 2:59:25.560]  delicious concentrated drink mix that's loaded with high quality ingredients
[2:59:25.560 --> 2:59:30.120]  perfect for a hot summer day or relaxing at home vitamin mineral fusion is
[2:59:30.120 --> 2:59:34.160]  loaded with 34 different essential vitamins minerals amino acids and more
[2:59:34.160 --> 2:59:38.440]  start supporting your body's needs in a great tasting natural and affordable
[2:59:38.440 --> 2:59:48.440]  drink mix with vitamin mineral fusion today available at infowarstore.com
[2:59:48.440 --> 2:59:53.880]  you're listening to the Alex Jones show
[2:59:53.880 --> 3:00:09.160]  you found it the tip of the spear it is the Alex Jones show with
[3:00:09.160 --> 3:00:14.520]  Troyer all right let me kind of just put a bow on that last caller because I
[3:00:14.520 --> 3:00:18.640]  understand and to a lot of people that see the issues with the censorship on
[3:00:18.640 --> 3:00:22.520]  Twitter and Facebook and all these social media platforms you you look at
[3:00:22.520 --> 3:00:26.880]  info wars and other leaders of the the freedom and liberty movement here in
[3:00:26.880 --> 3:00:30.640]  America and you say you point the finger at us and you say why aren't you
[3:00:30.640 --> 3:00:36.000]  building something that can compete well many have tried but you have to
[3:00:36.000 --> 3:00:40.560]  understand that it's it's an uphill battle and it's a rigged battle even if
[3:00:40.560 --> 3:00:45.360]  info wars created a platform that could actually compete with Facebook we
[3:00:45.360 --> 3:00:49.000]  wouldn't get the traffic we wouldn't get the notoriety we wouldn't get the
[3:00:49.000 --> 3:00:53.200]  public promotion that Facebook that Twitter that YouTube gets so there's
[3:00:53.200 --> 3:00:58.640]  that aspect even if we had it there it still wouldn't get the mainstream
[3:00:58.640 --> 3:01:04.360]  traffic because it's not going to be promoted okay so there's one answer but
[3:01:04.360 --> 3:01:08.720]  secondly again because I understand where you're coming from but this is one
[3:01:08.720 --> 3:01:15.760]  of the biggest frustrations and so many times people will call up here or send
[3:01:15.760 --> 3:01:20.600]  me messages saying why aren't you doing this why don't you do this well why
[3:01:20.600 --> 3:01:25.280]  don't you do that I mean I'm not trying to be rude I understand you know you
[3:01:25.280 --> 3:01:29.160]  look at us as leaders you want us on the front lines to do more and we're
[3:01:29.160 --> 3:01:33.920]  trying to do as much as possible but again why don't you do it why don't you
[3:01:33.920 --> 3:01:38.120]  take the initiative so if you're sitting in a situation and you're saying why
[3:01:38.120 --> 3:01:43.680]  doesn't somebody do this here's a thought you do it that's how you change
[3:01:43.680 --> 3:01:51.200]  the world and as far as you know building social media or whatever have it
[3:01:51.200 --> 3:01:56.440]  okay maybe that's one solution but I've got a better solution get off social
[3:01:56.440 --> 3:02:01.560]  media get off Facebook get off Twitter and I know that I'm one of the voices
[3:02:01.560 --> 3:02:04.640]  in the wilderness that actually says this a lot of people disagree with me in
[3:02:04.640 --> 3:02:07.320]  fact Ali Alexander would disagree with me maybe we could have a debate about
[3:02:07.320 --> 3:02:12.000]  this I say just get it all just get rid of all of it just go back out into the
[3:02:12.000 --> 3:02:16.160]  real world have real conversations with people again learn how to communicate
[3:02:16.160 --> 3:02:20.360]  verbally with people again learn what it's like to go out into the physical
[3:02:20.360 --> 3:02:24.720]  realm and suffer and stride and then have victory and have success and then
[3:02:24.720 --> 3:02:29.840]  know what it's like to really get high off life not the fake as medic high that
[3:02:29.840 --> 3:02:36.160]  you get from social media so that's just kind of my to put a bow on the last
[3:02:36.160 --> 3:02:40.120]  caller if you're sitting in a situation we say why not you why don't you do
[3:02:40.120 --> 3:02:43.720]  this milk maybe you look into doing something like that and maybe you feel
[3:02:43.720 --> 3:02:45.800]  like you don't have the means you don't have the money you don't have the
[3:02:45.800 --> 3:02:50.320]  wherewithal whatever well maybe we don't either you know we're kind of spread
[3:02:50.320 --> 3:02:55.640]  thin right now as it is doing everything we do here but again that's a debate you
[3:02:55.640 --> 3:03:00.000]  can have I think the debate you have first is if you see the problem on
[3:03:00.000 --> 3:03:05.240]  Facebook if you see the problem on Twitter just get off of it just leave it
[3:03:05.240 --> 3:03:10.520]  nobody's making you go on there nobody's making you post on Facebook nobody's
[3:03:10.520 --> 3:03:16.600]  making you post on Twitter but like they admitted it's like a drug now it's
[3:03:16.600 --> 3:03:20.560]  like telling the heroin addict to put down the needle it's like telling the
[3:03:20.560 --> 3:03:27.720]  cocaine addict to quit snorting cocaine it's an addiction now they can't put it
[3:03:27.720 --> 3:03:34.560]  down it has become a physical addiction and they need that dopamine release
[3:03:34.560 --> 3:03:38.600]  every two seconds so they keep posting and they keep posting and they keep
[3:03:38.600 --> 3:03:42.960]  posting and they just want to like they could just get the like if they could
[3:03:42.960 --> 3:03:46.720]  just get that follow from Justin Bieber if they could just get that follow from
[3:03:46.720 --> 3:03:49.960]  their favorite athlete if they could just get a hundred likes if they could
[3:03:49.960 --> 3:03:53.940]  just get a retweet from their favorite celebrity oh the dopamine hit would be so
[3:03:53.940 --> 3:03:57.780]  huge and so they just sit there trying to get that high trying to reach that
[3:03:57.780 --> 3:04:05.780]  that plateau and it'll never be delivered. It will never be delivered. You want to get
[3:04:05.780 --> 3:04:14.860]  high off-life? Go get a paddleboard and paddle five miles up the local river. Go get a canoe
[3:04:14.860 --> 3:04:18.980]  and go canoeing in some canals and some creeks that might be a little tough to keep your
[3:04:18.980 --> 3:04:23.980]  balance and then you get stronger and you learn how to canoe. That's how you get high.
[3:04:23.980 --> 3:04:32.140]  That is how you win. So you want to be a loser? Sit on social media all day and post a bunch
[3:04:32.140 --> 3:04:36.780]  of selfies and post your favorite meal and just hope somebody retweets you and likes
[3:04:36.780 --> 3:04:40.780]  it and maybe you'll get a little dopamine hit. But you want to be a real success? You
[3:04:40.780 --> 3:04:46.220]  want to experience being high off-life? Go out into the real world with a goal and challenge
[3:04:46.220 --> 3:04:54.740]  yourself and suffer and strive and have a victory. That is how you really get high.
[3:04:54.740 --> 3:04:59.700]  Our team is always looking for new ways to improve our products. That's why we've created
[3:04:59.700 --> 3:05:05.740]  the newest version of a fan favorite formula. The Real Red Pill Plus. The Real Red Pill
[3:05:05.740 --> 3:05:12.140]  Plus contains the powerful Pregnant alone formula. Now with an added energy boost. Now
[3:05:12.140 --> 3:05:17.860]  you can support your heart, brain and aging process with an added natural energy boost.
[3:05:17.860 --> 3:05:23.500]  The proprietary energy blend includes powerful ingredients like green tea extract, your bimate
[3:05:23.500 --> 3:05:28.860]  leaf extract, and more. Pair it with the powerful ingredients in the original Real Red Pill
[3:05:28.860 --> 3:05:34.020]  formula. The Real Red Pill has just what you need to support your body while getting the
[3:05:34.020 --> 3:05:39.860]  pick me up to get you through the day. The Real Red Pill Plus is a powerful investment
[3:05:39.860 --> 3:05:44.660]  into the future of your mind and body. Don't miss out on the all new upgrade to your favorite
[3:05:44.660 --> 3:05:51.580]  product. Head to infowarstore.com and get the Real Red Pill Plus today. Get Real Red Pill
[3:05:51.580 --> 3:06:11.860]  Plus now at 50% off.
[3:06:21.580 --> 3:06:31.340]  I just want to put a bow on what I'm saying here. Because it all ties in together. It's
[3:06:31.340 --> 3:06:36.980]  all about striving. It's all about conquering challenges. And people just think because
[3:06:36.980 --> 3:06:42.780]  a challenge is so big they can't do it. No, you can do it. You are a human. You have incredible
[3:06:42.780 --> 3:06:48.940]  capabilities, man. And I'm just sitting here thinking about how I can kind of personify
[3:06:48.940 --> 3:06:55.380]  this. And I look at myself. You can go look at videos where four or five years ago when
[3:06:55.380 --> 3:06:58.780]  I first started getting to politics. I was in sports media. I was on sports talk radio
[3:06:58.780 --> 3:07:04.100]  and I had a flute in the door in sports media and I could have gone down that career path.
[3:07:04.100 --> 3:07:10.060]  And I remember sitting in my apartment, you know, four or five years ago shooting rinky
[3:07:10.060 --> 3:07:15.340]  dink videos for years. Nobody would watch them. I'd get like 30 views here, 100 views
[3:07:15.340 --> 3:07:20.260]  here, maybe max out at 200 views. But I'd keep doing them. I'd keep cranking them out.
[3:07:20.260 --> 3:07:23.700]  I keep doing it. And people would say, why are you doing this? You're wasting your time.
[3:07:23.700 --> 3:07:27.420]  Invest here. Try to sell more ad space on sports talk radio. You know, you got a foot in the
[3:07:27.420 --> 3:07:31.140]  door here. You're doing, you're spending hours doing these videos. Nobody's watching. Nobody's
[3:07:31.140 --> 3:07:35.580]  watching. You'll never make it anywhere. You're wasting your time. And I just kept
[3:07:35.580 --> 3:07:40.300]  chugging along. I kept persevering. I kept pushing through. And now here I am sitting
[3:07:40.300 --> 3:07:45.580]  in for Alex Jones. There is no obstacle that's too big for you as long as you continue to
[3:07:45.580 --> 3:07:49.500]  fight as long as you believe in yourself, as long as you have the strength and courage
[3:07:49.500 --> 3:07:55.620]  to step out onto the platform, put your neck out there, give it your best. You will have
[3:07:55.620 --> 3:08:00.060]  a victory. You will have deliverance. What you don't think you can make a social media
[3:08:00.060 --> 3:08:05.500]  platform because you don't have millions of dollars. I bet you can if you apply yourself.
[3:08:05.500 --> 3:08:10.860]  But like this whole notion of human capability has just been beaten out of us. Like you can't
[3:08:10.860 --> 3:08:15.100]  do anything without the government. You can't do anything without a bureaucracy. You can't
[3:08:15.100 --> 3:08:23.460]  do anything without help from an establishment. No, you can do everything. So I just want
[3:08:23.460 --> 3:08:27.660]  people to understand that, man. You can change the world. You can be anything. It might take
[3:08:27.660 --> 3:08:31.580]  a year. It might take two years. It might take five years. It might take 10 years, but you
[3:08:31.580 --> 3:08:35.900]  can have your deliverance. You can have your victory. And that's when you will be high
[3:08:35.900 --> 3:08:41.460]  off life and you won't need some stupid social media account to post Twitter hashtags all
[3:08:41.460 --> 3:08:47.060]  day. All right. I'm going to chop that down right there. And I'm going to go back out
[3:08:47.060 --> 3:08:54.260]  to the phone lines. Let's go to Jake calling in from Ohio. Go ahead, Jake. How are you,
[3:08:54.260 --> 3:08:59.820]  Owen? I'm doing fine. In fact, to everybody else that ever calls into the show, I'm doing
[3:08:59.820 --> 3:09:03.900]  great. So don't even bother asking me. I'm kicking ass, Jake.
[3:09:03.900 --> 3:09:10.740]  That's great, man. I'm glad to hear it. I'm stoked. Hey, I just had a question for you,
[3:09:10.740 --> 3:09:16.980]  Owen. I just wanted you to compare and contrast a little bit of Trump and a little bit of
[3:09:16.980 --> 3:09:22.380]  Bush from years ago. I remember Bush always telling us years ago, oh, they hate you because
[3:09:22.380 --> 3:09:26.460]  you're freedom. They hate you because of your freedom. That's why they hate you.
[3:09:26.460 --> 3:09:30.100]  Yeah, that's why the 9-11 attacks happened, right? That's why Islam hates us because
[3:09:30.100 --> 3:09:34.620]  of our freedoms. Right. But now we want to bring them all in, though. But now we want
[3:09:34.620 --> 3:09:38.940]  to bring them all in. We didn't have a debate. We didn't have a moment in time where that
[3:09:38.940 --> 3:09:45.700]  narrative changed. It just happened. Right. And I'm freaking out about this whole thing
[3:09:45.700 --> 3:09:52.100]  with the immigrants and they're trying to bring millions of them in and like they were
[3:09:52.100 --> 3:09:58.860]  saying on the news not too long ago, popping borders at $40,000 a year or that is the phone
[3:09:58.860 --> 3:10:00.780]  number. I'm not exactly sure.
[3:10:00.780 --> 3:10:07.500]  $50,000, $50,000 illegals trying to cross the border were apprehended in May. $50,000
[3:10:07.500 --> 3:10:15.980]  in the month of May. Oh my God. Yeah, that's staggering. Well, I hope you guys keep up the
[3:10:15.980 --> 3:10:21.060]  good fight and we're all with you out here, man.
[3:10:21.060 --> 3:10:25.020]  Well, thank you for the call, Jake. It's just crazy. There's a story right there. Border
[3:10:25.020 --> 3:10:30.140]  arrest exceed $50,000 for third month in a row. But I want to go back to the point that
[3:10:30.140 --> 3:10:36.100]  Jake made here because this is actually so crucial. And Trump knows this, folks. Whether
[3:10:36.100 --> 3:10:40.420]  he decides to do something about this or not, only time will tell. But what he just said
[3:10:40.420 --> 3:10:48.740]  is so key. Let's rewind the clocks back to 2001, 2002. I believe it was, what was the
[3:10:48.740 --> 3:10:54.780]  official date? See if you guys can find the official date when President George Bush announced
[3:10:54.780 --> 3:10:59.460]  the war in Iraq, the war on terror. I remember the press conference. I remember I was at
[3:10:59.460 --> 3:11:05.900]  my friend's house and I remember hearing it on the radio and it was just like the last
[3:11:05.900 --> 3:11:12.060]  caller was saying, Islam hates us. Islam attacked us on 9-11 because they hate our way of life.
[3:11:12.060 --> 3:11:16.420]  They want us all to die and we all bought into it. Of course we did. They just took down
[3:11:16.420 --> 3:11:22.620]  the Twin Towers. Okay, it was 2013. Thank you, crew. And then they launched the war in Iraq.
[3:11:22.620 --> 3:11:28.260]  No Iraqis involved in the 9-11 attack. Okay, so there's that whole thing. They blame Osama
[3:11:28.260 --> 3:11:33.900]  bin Laden. Osama bin Laden was a CIA operative for decades in the Middle East and in Russia.
[3:11:33.900 --> 3:11:39.700]  Okay, so then there's that angle. Then you have the magic, what, eight passports on a
[3:11:39.700 --> 3:11:46.380]  heap of lava, a heap of burning lava that lasted for two years. No other incidents ever
[3:11:46.380 --> 3:11:51.820]  has there been molten lava at the base of a building that caught fire, a structure fire
[3:11:51.820 --> 3:11:59.380]  that lasted for two years. Okay, but that's just another side issue. Magically, passports
[3:11:59.380 --> 3:12:07.380]  are just on top of the ash heap of Saudi Arabians. So none of it makes sense, but because of
[3:12:07.380 --> 3:12:13.460]  the emotional heartstrings, they say, look at what happened at the Twin Towers. Look
[3:12:13.460 --> 3:12:18.300]  what happened at the Pentagon. Radical Islam attacked us. They hate our way of life. So
[3:12:18.300 --> 3:12:28.180]  we went to war with radical Islam and terrorism. Now we flash forward to today and we never
[3:12:28.180 --> 3:12:32.380]  really addressed that. We never really declared victory over that. We never really said that
[3:12:32.380 --> 3:12:37.940]  that was no longer an issue. But now, all of a sudden, we're saying, Muslim is the religion
[3:12:37.940 --> 3:12:43.380]  of peace and we need to have all of our borders open and we need to bring in as many people
[3:12:43.380 --> 3:12:47.140]  from Muslim countries as possible to be tolerant. And you sit in your scratch your head and you
[3:12:47.140 --> 3:12:52.780]  say, wait a second, we never stopped the war on terror. We never stopped the war on radical
[3:12:52.780 --> 3:12:59.260]  Islam. Why all of a sudden are we bringing these people in? And now you want to go really
[3:12:59.260 --> 3:13:10.300]  to questionable standards. Think about this. And this is where I think for most people,
[3:13:10.300 --> 3:13:18.260]  the logic shuts down. If you are from one of these Middle Eastern countries, whether
[3:13:18.260 --> 3:13:25.540]  it be Libya, whether it be Iraq, that was destroyed because of America's foreign policy,
[3:13:25.540 --> 3:13:31.500]  okay, no matter what religion you are. Let's say you're in Libya, you're in Iraq, your
[3:13:31.500 --> 3:13:37.700]  country was destroyed because of America's foreign policy. You pride family members die.
[3:13:37.700 --> 3:13:42.980]  Now you don't think that there might be an element of citizens from those two countries
[3:13:42.980 --> 3:13:49.380]  that might want to come here and kill us. But they don't even think about that. It's
[3:13:49.380 --> 3:13:53.620]  okay. Let's go bomb the Middle East. Let's go destroy the Middle East. Let's go disrupt
