[00:00.000 --> 00:02.060]  you
[3:14:04.020 --> 3:14:07.300]  And rightly so but it happens the other way around nothing
[3:14:07.300 --> 3:14:13.540]  Absolutely nothing because they're desperate to bury the real narrative of hate crime
[3:14:13.700 --> 3:14:18.260]  Which is the fact that it's being meted out against trump supporters against conservatives
[3:14:18.900 --> 3:14:21.700]  All the time on an almost daily basis now
[3:14:22.180 --> 3:14:24.580]  Then you look at the facts in europe they show they prove
[3:14:25.140 --> 3:14:27.460]  The left is a far bigger terror threat
[3:14:28.420 --> 3:14:31.460]  Now in the u.s. And this is also included in the article
[3:14:31.460 --> 3:14:38.100]  So extremism experts are finally now beginning to realize that the left is a far bigger threat
[3:14:38.900 --> 3:14:45.700]  In terms of domestic extremism brian levine a former nypd officer who now specializes in counter extremism
[3:14:46.180 --> 3:14:48.180]  told vise
[3:14:48.180 --> 3:14:55.380]  Okay, vise not bright but not info wars, but vise who actually did a story on this extremism experts are starting to worry about the left
[3:14:55.380 --> 3:15:01.540]  That he realized the left was a bigger violent threat when he attended a kkk rally at last year as an observer
[3:15:01.780 --> 3:15:08.180]  Not as a member only to find himself having to protect one of the clansmen from being attacked by a member of antifa
[3:15:09.460 --> 3:15:14.340]  At that point I said we have something coalesced coalescing on the hard left said levine
[3:15:14.980 --> 3:15:21.140]  They talked to another counter extremism expert orange seagal the director of the center on extremism
[3:15:21.140 --> 3:15:24.980]  He said I think we're in a time where we can't ignore the extremism from the left
[3:15:26.020 --> 3:15:29.220]  And he was speaking to increased antifa violence
[3:15:29.220 --> 3:15:32.980]  He went on to say quote when we have antifascist counter protests
[3:15:33.460 --> 3:15:37.700]  Not that they are the same as white supremacists that can ratchet up the violence at these events
[3:15:37.940 --> 3:15:39.940]  It means we can see people who are violent
[3:15:40.740 --> 3:15:46.660]  On their own to be attracted to that so they're admitting now in the u.s. The top counter terror experts the main
[3:15:46.660 --> 3:15:54.580]  Concern when it comes to domestic extremism when it comes to domestic terrorism is now the left the figures in Europe back it up
[3:15:54.900 --> 3:15:58.740]  The wave of actual hate crimes against trump supporters in the united states
[3:15:59.460 --> 3:16:02.580]  Over the last six seven months back it up as well
[3:16:03.620 --> 3:16:10.020]  That's the true narrative not the narrative you will hear on the mainstream media where they have one guy
[3:16:11.300 --> 3:16:14.100]  Crash into a group of muslims near a mosque
[3:16:14.100 --> 3:16:17.300]  Crash into a group of muslims near a mosque in london
[3:16:17.780 --> 3:16:23.300]  And suddenly that's the foundation of an entire narrative of this islamophobic hate crime wave
[3:16:23.860 --> 3:16:26.500]  Sweeping britain because the cause of that
[3:16:26.980 --> 3:16:34.260]  Was the numerous islamic terror attacks that have happened in london and manchester over the past three months. That was the cause
[3:16:34.980 --> 3:16:39.620]  No islamophobic backlash to any of those attacks up until that point
[3:16:39.620 --> 3:16:45.700]  That was the cause the cause wasn't the fact that brits are so racist and intolerant
[3:16:48.100 --> 3:16:50.260]  So that's the true narrative that they're not telling you
[3:16:51.140 --> 3:16:57.780]  Also, we have cnn and jim acosta the activist who is posing as a neutral impartial reporter
[3:16:58.260 --> 3:17:04.020]  Literally having a fit on air when he starts whining and complaining about god forbid
[3:17:04.020 --> 3:17:12.020]  Donald trump being asked an equal number of questions from conservative media outlets and mainstream media outlets. Here's the clip
[3:17:12.980 --> 3:17:20.580]  Slowly but surely being dragged into what is a new normal in this country where the president of the united states is allowed to insulate himself
[3:17:20.980 --> 3:17:26.100]  From answering hard questions. He hasn't held it had had a full blown press conference since february
[3:17:26.100 --> 3:17:30.420]  He has these two plus two press conferences with a foreign head of state where you know
[3:17:30.420 --> 3:17:35.540]  Maybe he'll take a question from a conservative news media reporter and then somebody from the mainstream media
[3:17:35.860 --> 3:17:40.420]  It's just this isn't how we do things in this country, but for whatever reason we're all going along with
[3:17:41.780 --> 3:17:44.260]  That's just not how we do things in america
[3:17:44.340 --> 3:17:50.660]  We can't have trump taking an equal amount of questions from conservative and mainstream media. Can we god forbid?
[3:17:51.940 --> 3:17:54.180]  This is a guy who is posing as a reporter
[3:17:54.180 --> 3:18:01.860]  This is the same guy who tweeted out the fake news that donald trump hadn't gone and seen congressman scolese
[3:18:01.860 --> 3:18:04.820]  When he was in hospital after the attack last week
[3:18:05.700 --> 3:18:08.100]  again completely fake news he never
[3:18:09.540 --> 3:18:14.580]  Apologize for it. He just blamed another reporter when initially he said it was a white house source
[3:18:14.900 --> 3:18:20.020]  That had told him that trump didn't go to see scolese in hospital complete lie
[3:18:20.020 --> 3:18:28.180]  Then he's out on cnn again whining and bitching and complaining about god forbid donald trump
[3:18:29.300 --> 3:18:32.820]  Taking equal questions absolutely insane situation
[3:18:33.380 --> 3:18:39.780]  Meanwhile the national referendum on donald trump's first six months in office not my words the words of the new york times
[3:18:40.420 --> 3:18:42.900]  ends in humiliating defeat for leftists
[3:18:42.900 --> 3:18:52.820]  Of course, this was the congressional race in georgia where caron handel beat john ossoff despite being outspent by a margin of seven to one
[3:18:53.940 --> 3:19:02.820]  The democrat spent 22 million on his campaign compared to handel dropping just three million on hers a replay of how trump defeated hillary
[3:19:03.620 --> 3:19:05.620]  Despite being vastly outgunned financially
[3:19:06.580 --> 3:19:09.620]  And of course they had another temper tantrum in reaction to that
[3:19:09.620 --> 3:19:17.380]  Refusing once again to analyze the reason why they lost to look in the mirror to have a moment of self-reflection
[3:19:17.860 --> 3:19:21.620]  Maybe it's the fact that you've got absolutely no policy whatsoever whatsoever
[3:19:22.180 --> 3:19:28.020]  Apart from to point at half the population of america and call them racist and misogynist
[3:19:28.420 --> 3:19:31.780]  Will they ever get to the point where they analyze their own policies?
[3:19:31.780 --> 3:19:39.220]  We shouldn't tell them to i mean they've lost and lost and lost again for the past six seven years
[3:19:39.620 --> 3:19:44.020]  So why should we even be encouraging them to reassess their campaign?
[3:19:45.140 --> 3:19:54.500]  Mayor bloomberg went on uh cnn with anderson cooper and said democrats will lose in 2020 because the party is going to be torn apart
[3:19:54.500 --> 3:19:59.860]  Last night cnn anderson cooper's effort to desperately avoid discussing the democratic debacle
[3:20:00.260 --> 3:20:07.700]  Unfolding in georgia cooper decided to pivot his discussion with mike bloomberg to focus on the 2020 election cycle
[3:20:08.580 --> 3:20:16.900]  so basically bloomberg said trump has a 55 chance of reelection because he's the incumbent he has the advantage the advantage
[3:20:17.620 --> 3:20:22.340]  and bloomberg went on to say the democratic party is going to be torn apart by the left
[3:20:22.340 --> 3:20:31.140]  And the centrist because again they can't coalesce around one focused message. It's all about demonizing the opposition
[3:20:31.620 --> 3:20:36.980]  Through identity politics. It's all about jumping on this failing social justice bandwagon
[3:20:37.460 --> 3:20:43.620]  It's not working. It continues to fail, but they continue to do it and we should be celebrating that fact
[3:20:43.620 --> 3:20:52.580]  We had a terror attack again today in an airport in michigan officers stabbed by man yelling alarack bar at airport fbi investigating possible terror
[3:20:53.380 --> 3:20:58.100]  Isn't it interesting how the report of the attacker at the finsbury mosque came out?
[3:20:58.340 --> 3:21:02.580]  He shouted he wanted to kill all muslims. That was reported by an eyewitness. It was confirmed
[3:21:03.220 --> 3:21:10.740]  Bombshell proof within minutes. This is like, oh, he may have shouted alarack bar. Maybe it's terrorism. Maybe we'll just drop it
[3:21:10.740 --> 3:21:16.900]  And hope everyone forgets about it. We'll be back on the alex joneshow live breaking news at info wars dot com. Don't go away
[3:21:40.900 --> 3:21:48.820]  Is making a difference in thousands of people's lives across america my blood pressure has normalized my diabetes has totally improved
[3:21:48.900 --> 3:21:53.220]  Everyone is telling me now how much healthier i look and i'm telling everyone how much healthier i feel
[3:21:53.300 --> 3:22:00.420]  I recommend heart and body extract to everyone anybody over 40 in the north american continent should be using this product as a
[3:22:00.500 --> 3:22:08.420]  Preventative to keep their cardiovascular system healthy order your two month supply today by calling 866 295 35305
[3:22:08.420 --> 3:22:20.420]  That's 866 295 5305 or order online hb extract dot com heart and body extract 866 295 5305 or hb extract dot com
[3:22:20.820 --> 3:22:26.980]  Imbrics essentials. That's my middle name. I've spent seven years off and on trying to get a big
[3:22:27.700 --> 3:22:33.700]  National brand that's already trusted to let us private label an entire line of personal care products
[3:22:33.700 --> 3:22:40.260]  That's organic high quality. This is one of the top three selling organic brands in the country
[3:22:40.340 --> 3:22:45.620]  That puts out high quality organic shampoo mouthwash you name it and they're such patriots
[3:22:45.700 --> 3:22:48.740]  They have led us basically keep their well-known packaging
[3:22:48.820 --> 3:22:54.420]  It is an answer to prayer and because we're cutting out the middleman 20 off retail sign a ferrata ship an additional
[3:22:55.060 --> 3:23:02.340]  25 off it's all there the body wash the shampoo the deodorant the mouthwash all of it is truly game changing
[3:23:02.340 --> 3:23:05.460]  It is the exact same product. Just the name is different
[3:23:05.540 --> 3:23:12.980]  Imbrics essentials and it's on average 20 off what it would be in stores buying it directly from info or store dot com
[3:23:13.140 --> 3:23:20.020]  Help us win the info war while getting products everybody needs info wars life dot com where you'll find the entire line of imbrics essentials
[3:23:20.420 --> 3:23:24.900]  Will the government protect your family from iran and north korea's newest weapon emp?
[3:23:25.220 --> 3:23:29.220]  We buy guns to protect ourselves home health and car insurance for accidents
[3:23:29.220 --> 3:23:36.900]  Maybe you also have food storage, but how would you keep your refrigerator running in a long-term emp blackout using tested military designs?
[3:23:37.140 --> 3:23:45.380]  The solark emp hardened solar generator protects and powers your critical appliances for years without burying items underground
[3:23:45.460 --> 3:23:48.180]  Or wrapping them in aluminum foil unlike other preps
[3:23:48.340 --> 3:23:53.700]  Solark is used every day to help offset your electric bill automatically visit portable solar
[3:23:53.700 --> 3:24:00.820]  LLC dot com to learn how easily expandable the system is solark is the most affordable and powerful solution on the market
[3:24:00.980 --> 3:24:05.700]  The whole system even fits in the back of a pickup or suv and can install in less than an hour
[3:24:05.860 --> 3:24:11.380]  See for yourself why solark beats other off-grid systems at portable solar llc dot com
[3:24:11.620 --> 3:24:18.980]  Don't wait for the government go to portable solar llc dot com to learn why solar is energy insurance for your family
[3:24:18.980 --> 3:24:23.860]  Are you happy washing your hands with harsh chemicals? Are you happy doing laundry with detergents?
[3:24:24.100 --> 3:24:31.620]  Are you happy paying high prices? Find your happiness with pure soap these all natural earth friendly pure soaps are the very best
[3:24:31.780 --> 3:24:39.220]  You've ever used buy in bulk get a 12 36 or 48 months to plot or get items individually and still save big
[3:24:39.460 --> 3:24:46.580]  You're getting soap products twice as good as what you're using now earth friendly and natural soaps your family deserves the best
[3:24:46.580 --> 3:24:52.580]  Happiness is five star soap dot com. Why not put your money up the drain for a change?
[3:24:52.900 --> 3:24:55.460]  See them at five star soap dot com or call
[3:24:56.020 --> 3:25:04.980]  1800 3407091 for a catalog calben soap company can save you thousands of dollars and give you good old-fashioned real soaps that are
[3:25:05.140 --> 3:25:12.340]  Triple concentrated soaps made from vegetable and coconut oils see their full selection of soaps at five star soap dot com
[3:25:12.340 --> 3:25:19.140]  That's fiv star soap dot com or call 1 800 3407091 for a catalog
[3:25:24.340 --> 3:25:26.340]  Come your masters of war
[3:25:28.740 --> 3:25:30.740]  Here to build the big guns
[3:25:33.060 --> 3:25:35.060]  Here to build the death planes
[3:25:35.540 --> 3:25:39.940]  We're alive. It's the fourth hour of the alex chair and show we got our guests coming up in the next segment
[3:25:39.940 --> 3:25:47.460]  But for the time being I want to tell you about the mega summer special fourth of july special available right now at info wars store
[3:25:47.460 --> 3:25:54.900]  Dot com for a limited time only remember free shipping on absolutely everything all these specials come with free shipping
[3:25:55.620 --> 3:26:04.580]  Storewide on absolutely everything including the specials. We have brain force at 30% off super male vitality 30% off huge discounts on the select
[3:26:04.580 --> 3:26:11.700]  Storeable food for 40% off in some cases emricks essentials outdoor pack 40% off
[3:26:12.180 --> 3:26:16.740]  Again while supplies last were under unprecedented attack on a daily basis
[3:26:17.460 --> 3:26:23.300]  Yours truly was called a hate preacher this week. It was a Nazi last week. What's it going to be next week?
[3:26:24.660 --> 3:26:30.100]  alex jones of course under unprecedented attack from the media especially in light of the meg and kelly story
[3:26:30.100 --> 3:26:36.020]  We really appreciate your support. We're dependent only on you. We're not funded by giant pharmaceutical companies
[3:26:36.020 --> 3:26:39.220]  We're not given fact checks by globalists like george soros
[3:26:39.620 --> 3:26:41.620]  We don't make money by creating
[3:26:42.340 --> 3:26:49.700]  Infomercials for dictators like cnn does now we rely on you and you only by getting the products at info wars store.com
[3:26:49.860 --> 3:26:51.860]  Which are available now free shipping
[3:26:52.260 --> 3:26:56.740]  Storewide for a limited time with this fourth of july summer mega special
[3:26:56.740 --> 3:27:03.940]  All your favorite products that huge discounts take advantage of that while supplies last info wars store
[3:27:04.580 --> 3:27:10.020]  Com of course the conservatism is the new counterculture mugs and t-shirts available also
[3:27:10.980 --> 3:27:12.980]  We got a few minutes left in this segment. Let's
[3:27:13.700 --> 3:27:15.700]  delve back into the news of course we had
[3:27:16.980 --> 3:27:19.940]  An attempt to attack in brussels at the train station there
[3:27:19.940 --> 3:27:27.300]  Uh, which I traveled through with joe biggs and uh zimmerman a couple of years ago when we were covering the aftermath of the paris attack
[3:27:27.780 --> 3:27:33.220]  When they were still hunting for the terrorists in molem beak. Guess where this terrorist come from this?
[3:27:34.020 --> 3:27:37.540]  Potential suicide bomber guess where he came from. Oh, it's molem beak
[3:27:38.180 --> 3:27:43.860]  Russell station attacker tried to blow himself up with a nail bomb as he stood next to a group of passengers
[3:27:44.580 --> 3:27:46.580]  Thankfully, he was unsuccessful
[3:27:46.580 --> 3:27:50.740]  They managed to gun gun him down now. He's dead, but another attack
[3:27:51.380 --> 3:27:56.740]  Or attempted attack in europe. We had the sean's alize attempted attack a couple of days ago. It's literally
[3:27:57.300 --> 3:27:59.300]  virtually every day now
[3:28:00.020 --> 3:28:04.660]  But 47 percent believe there's a fundamental clash between islam and british values
[3:28:04.740 --> 3:28:10.500]  This is a uge of poll carried out across the world and in fact if you drill into the stats it shows us
[3:28:11.140 --> 3:28:13.140]  even uh more
[3:28:13.140 --> 3:28:19.700]  Belief that islam is intolerant is uh in uh not able to integrate into western society and values
[3:28:20.020 --> 3:28:23.540]  Britain is slightly less in other countries such as finland. It's higher
[3:28:24.180 --> 3:28:27.140]  But 47 percent of brits believe that islam
[3:28:27.620 --> 3:28:34.100]  Fundamentally clashes with the values of british society with only 23 saying they think islam is compatible with britain
[3:28:34.820 --> 3:28:40.660]  And again, the numbers elsewhere are higher. You've got 60 in finland 59 in demark 59 in norway
[3:28:40.660 --> 3:28:44.420]  56 in sweden all bullet sweden
[3:28:44.980 --> 3:28:50.580]  Can you believe it? I mean the the anti-immigration party in sweden is currently the most popular party
[3:28:50.980 --> 3:28:52.980]  They've got an election coming up next year
[3:28:53.460 --> 3:28:58.260]  Could sweden still save itself and prove itself to be an example for the rest of europe
[3:28:58.820 --> 3:29:02.100]  But this poll again shows there was a poll a couple of months ago
[3:29:03.060 --> 3:29:08.020]  Significant majority of european citizens wanted to shut down muslim immigration entirely
[3:29:08.020 --> 3:29:11.780]  Entirely they wanted a trump style ban
[3:29:12.340 --> 3:29:15.540]  In fact more than a trump style ban because that didn't even include
[3:29:16.340 --> 3:29:22.740]  What five of the nine of the top ten actually most populous muslim countries european citizens went asked
[3:29:23.220 --> 3:29:26.500]  Want to shut it down altogether the majority of them
[3:29:27.140 --> 3:29:31.060]  They all islamophobes they all racist the majority of people living in europe
[3:29:31.700 --> 3:29:33.700]  absolutely incredible
[3:29:33.700 --> 3:29:39.140]  Obama appointed blm activist blames white people for illegal alien murdering muslim girl
[3:29:39.620 --> 3:29:44.100]  So we had this story yesterday. Of course. We pointed out the fact they blamed
[3:29:44.660 --> 3:29:50.580]  Trump supporters for this tragic death of a muslim teen it turned out to be an illegal immigrant from el salvador
[3:29:51.140 --> 3:29:55.700]  The ice had been trying to deport for years even after that came out
[3:29:56.580 --> 3:30:02.100]  Even after it was known that it was an illegal immigrant not a white person not a trump supporter
[3:30:02.100 --> 3:30:06.900]  That didn't stop brit any pack net of life lives matter activists
[3:30:07.140 --> 3:30:12.340]  Who was appointed by obama to take part in the president's 21st century policing task force?
[3:30:13.220 --> 3:30:16.420]  From blaming white people for this illegal immigrants alleged actions
[3:30:17.140 --> 3:30:23.460]  She wrote on twitter quote if you have trouble understanding why a person of color should could abduct and murder
[3:30:23.780 --> 3:30:27.860]  nabra hussain go learn about internalize and transfer depression
[3:30:27.860 --> 3:30:32.740]  So even though it was an illegal immigrant non-white
[3:30:33.700 --> 3:30:40.500]  He abducted and killed her because of white people because obviously he had somehow absorbed by proxy
[3:30:40.820 --> 3:30:44.180]  Their inherent racism and hatred for muslims
[3:30:44.740 --> 3:30:48.020]  So no matter what happens even if it's an illegal immigrant
[3:30:48.580 --> 3:30:52.260]  Murdering somebody they still find a way to blame white
[3:30:52.260 --> 3:30:58.180]  People because they're demented because they're intersectionalists and that's just how they roll
[3:30:58.820 --> 3:31:00.100]  their races
[3:31:00.100 --> 3:31:02.100]  But the fact it's the alex jones show live
[3:31:03.220 --> 3:31:06.340]  rebel media film crew mobbed by
[3:31:06.900 --> 3:31:13.700]  Leftists of the day of rape protests in london will be back stay tuned. We're on the march the empires on the run
[3:31:14.580 --> 3:31:17.460]  alex jones and the gcn radio network
[3:31:17.460 --> 3:31:25.140]  Leftists in europe carried out 27 terror attacks in 2016
[3:31:25.860 --> 3:31:32.260]  Which debunks a claim that conservatives and libertarians represent a bigger extremist threat over 140 terrorist attacks occurred in europe last year
[3:31:32.500 --> 3:31:35.300]  And 27 of them were blamed on leftists in comparison
[3:31:35.460 --> 3:31:41.460]  Just one right-wing terror attack was recorded for the entire year 13 attacks were blamed on jihadis while the majority of the attacks
[3:31:41.460 --> 3:31:48.100]  Nearly 100 were by separatist movements terrorist attacks, which led to deaths and injuries are almost exclusively islamic
[3:31:48.260 --> 3:31:53.300]  And guess who advocates open borders and radical islam is the left the statistics
[3:31:53.380 --> 3:31:57.220]  Disprove the narrative that conservatives and libertarians represent a major terrorist threat
[3:31:57.380 --> 3:32:01.220]  A claim the major media was pushing after the recent attack on muslims near moscow in london
[3:32:01.300 --> 3:32:06.820]  The study came from europe hole law enforcement agency of the european union tasked with combating organized crime and terrorism
[3:32:06.820 --> 3:32:12.820]  Additionally terror experts in the u.s. Are also warning that left-wing terror represents a far bigger concern than ever before
[3:32:12.980 --> 3:32:19.780]  Which isn't surprising given how the establishment keeps promoting violence against president trump. You can find out more at info wars dot com
[3:32:19.940 --> 3:32:25.060]  This is kit daniels reporting alex jones here to tell you about how you can help spread liberty worldwide
[3:32:25.220 --> 3:32:31.700]  Also enjoying what i have found to be the best tasting 100 organic coffee on the planet for more than a decade
[3:32:31.700 --> 3:32:37.860]  My favorite coffee has come from the high mountains of southern mexico where the ciapas farmers grow their unique shade grown
[3:32:37.940 --> 3:32:43.700]  Arabica beans we have now managed to secure the sought after beans in a highly customized blend
[3:32:43.860 --> 3:32:50.500]  Discover and try a bag of the patriot blend 100 organic coffee at info wars life dot com
[3:32:50.660 --> 3:32:55.780]  This coffee gives you a long smooth pick me up for hours without the headaches and heartburn
[3:32:55.860 --> 3:32:58.340]  That's so many other coffees give me personally hands down
[3:32:58.340 --> 3:33:06.100]  This is my favorite coffee and it's taken us years to secure connections directly to the ciapas mexican farmers drop by the site today
[3:33:06.260 --> 3:33:12.580]  Order a bag or two, and i don't think you're going to be disappointed available in original or with our immune support infusion blend
[3:33:12.740 --> 3:33:21.220]  You will be supporting a free press all the while enjoying a truly great tasting cup of my favorite coffee available at info wars life dot com
[3:33:21.460 --> 3:33:28.180]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find
[3:33:28.180 --> 3:33:31.940]  The very best systems that god gave us through mother nature to detoxify the body
[3:33:32.020 --> 3:33:38.180]  That's why i'm introducing z shield toxic metal and chemical defense support. It's made in the usa
[3:33:38.420 --> 3:33:45.220]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the infomer
[3:33:45.300 --> 3:33:47.300]  It is a classical 360 win
[3:33:47.380 --> 3:33:54.100]  This is the formula that i personally have been taking for over a year and now we believe we have come as close to perfection
[3:33:54.100 --> 3:33:58.900]  When it comes to a detoxifier as you can possibly get you want to yourself you want to your family
[3:33:58.980 --> 3:34:05.460]  And you owe it to the future of this country in the world that patriots stay as healthy and as clean and as focused
[3:34:05.620 --> 3:34:12.580]  As you can be because we need you the remnant of america to reignite those brush fires the next level and to be healthy
[3:34:12.660 --> 3:34:16.020]  And as focused as you can be thanks to your support and your prayers together
[3:34:16.020 --> 3:34:24.820]  We're changing the world now. It's time to change our bodies with z shield and infowarslive.com
[3:34:24.820 --> 3:34:27.460]  Live from the infowars.com studios
[3:34:27.460 --> 3:34:46.260]  You're listening to the alex joneshow and now your host paul joseph watson
[3:34:46.260 --> 3:34:58.500]  It's the fourth hour of the alex joneshow and we have our i guess the like the carbonistas marched on parliament today
[3:34:58.740 --> 3:35:03.860]  Their goal was to overthrow the government. That's what they actually said before this march took place
[3:35:04.340 --> 3:35:10.500]  Didn't quite happen like that, but we're going to find out what happened during today's day of rage in london
[3:35:10.500 --> 3:35:18.980]  And we have george louellen john and lucy brown cameraman and contributor for the rebel dot media who were there today
[3:35:19.380 --> 3:35:21.380]  Welcome to the show guys
[3:35:21.380 --> 3:35:23.380]  hi, alex
[3:35:24.020 --> 3:35:25.780]  Good to have you here
[3:35:25.780 --> 3:35:30.260]  Now you were there doing filming for rebel media. Uh, you were you were
[3:35:30.580 --> 3:35:34.020]  Inserting yourself into this very tolerant progressive
[3:35:34.020 --> 3:35:39.780]  Uh group of people tell us what happened almost immediately when you arrived on the scene today
[3:35:41.620 --> 3:35:46.820]  Well, we were actually just scoping out the scenes. Um, we we we hadn't even started reporting yet
[3:35:46.820 --> 3:35:51.700]  And there were a few guys who were kind of on our side who were doing a bit of live debating
[3:35:51.780 --> 3:35:57.620]  So we started filming them. Um, so they were the ones that were attacked and then of course I had the rebel microphone
[3:35:58.100 --> 3:36:03.620]  Um, so as soon as I don't know as soon as people saw that they kind of started whispering to each other where I got
[3:36:03.620 --> 3:36:05.620]  Round, of course, I'm white
[3:36:05.700 --> 3:36:10.340]  I mean the whole the whole thing took about uh in and out in about 15 minutes. We um
[3:36:10.900 --> 3:36:12.900]  Kind of turned up filmed this debate that was happening
[3:36:13.380 --> 3:36:18.340]  They they chased those guys right out of parliament square kind of a pretty much the whole protest kind of chased them out
[3:36:18.580 --> 3:36:21.300]  You know 100 so who were the guys that they were chasing again?
[3:36:21.860 --> 3:36:25.220]  They were from a youtube channel called makes pretty great again
[3:36:25.380 --> 3:36:29.940]  So they're actually like allies the owners a friend of mine, but they're there are guys. Yeah
[3:36:29.940 --> 3:36:33.300]  Yeah, but they were just so how did they know that they were evil?
[3:36:33.940 --> 3:36:36.260]  Nazis were they wearing any kind of caps or
[3:36:36.820 --> 3:36:38.820]  God forbid a british flag
[3:36:38.820 --> 3:36:42.260]  Trying to have a discussion. Um, yeah, they literally just said that uh
[3:36:42.980 --> 3:36:45.940]  You know, it was a kind of a cross-party issue and not a you know
[3:36:46.020 --> 3:36:49.540]  It was kind of a governmental issue rather than a political issue. Uh, and they were just
[3:36:50.340 --> 3:36:55.620]  I've never seen anything like it. They were just screamed up. Yeah. I mean Kensington is a labour counselor. Is that right a labour MP?
[3:36:56.660 --> 3:36:58.660]  That's what I was saying. Yeah
[3:36:58.660 --> 3:37:06.020]  So they had the temerity to engage in a civil discussion with these people and for that they were chased out of town, right?
[3:37:06.740 --> 3:37:10.900]  Yeah, so we uh, we we kind of followed them with a camera. Obviously trying to get that get that footage
[3:37:11.380 --> 3:37:16.180]  Uh, and then they kind of chased them up parliament square and then one of them came back started talking to Lucy and saying
[3:37:16.260 --> 3:37:21.380]  Oh, but you guys are fascists aren't you and you can kind of see them all looking around looking for the next the next victim
[3:37:21.780 --> 3:37:23.780]  they kind of uh, you know
[3:37:24.420 --> 3:37:27.300]  Get their sights on us and they're just straight in there straight away
[3:37:27.300 --> 3:37:29.300]  They're all lined up
[3:37:29.700 --> 3:37:36.660]  They were on alert for for fascists god forbid people with different opinions to try and like almost literally lynch them
[3:37:36.980 --> 3:37:40.340]  You were there for what you said about 15 minutes. What happened next?
[3:37:41.220 --> 3:37:46.820]  Um, they formed they obviously they attacked george's equipment, which is like the second time this week that's that's happened
[3:37:46.820 --> 3:37:51.700]  It's not it's started. I was wearing this hat. Um, probably not the best idea
[3:37:51.780 --> 3:37:53.460]  But you know with with the weather we're having at the moment
[3:37:53.460 --> 3:37:57.860]  I kind of just wanted to keep it simple and they they this guy just ripped that rips the hat straight off
[3:37:58.340 --> 3:38:00.820]  I uh, probably quite stupidly just went straight after him
[3:38:01.220 --> 3:38:04.340]  Uh, find myself in the middle of it all and then kind of Lucy's coming after me and
[3:38:04.740 --> 3:38:09.780]  Well, it's actually my hat. So I wasn't gonna let them pick it. It's one of my favorite hats. It really triggers people
[3:38:10.340 --> 3:38:16.740]  Um, but yeah, they just went straight for george and then and then they they cornered me and uh, they formed like a circle
[3:38:16.820 --> 3:38:22.420]  Literally it's like a stonehenge around me. Um, and they kept pushing you know how they kind of push you and say
[3:38:22.420 --> 3:38:25.780]  It's probably best for you to go. So I was standing there go. I'm not going. I'm not going
[3:38:25.780 --> 3:38:28.340]  Oh, it's chuckling isn't it? It's basically what the police do
[3:38:29.220 --> 3:38:34.100]  Yeah, absolutely. I mean, I mean Lucy called it a metaphorical stoning when we were in a in the police van on the way out
[3:38:34.100 --> 3:38:38.820]  Because they uh, they had to escort us out and and I think it's absolutely right. It really really was a metaphorical stoning
[3:38:38.820 --> 3:38:41.780]  I had that I even had someone like barging into me and then
[3:38:42.660 --> 3:38:45.940]  Uh, yeah, that that was in the police van. So they kind of had to had to take us out
[3:38:45.940 --> 3:38:53.460]  Uh, kind of how I literally had to bundle you into a police van because you tried to have a conversation with some of these people
[3:38:54.020 --> 3:38:59.620]  It's our fault because we were inciting hatred and we were disturbing the peace and it's the same with the make britain great
[3:38:59.620 --> 3:39:04.580]  Again guys, one of them actually got a cut on his head and he went up to a police officer and explained that someone had hit him
[3:39:04.580 --> 3:39:08.820]  Over the head of the flagpole and they said well, it's your fault for turning up and inciting hatred
[3:39:09.620 --> 3:39:14.020]  Yeah, I'm having having your own opinion is inciting hatred now in britain
[3:39:14.020 --> 3:39:20.340]  So they weren't actually bundling you away for your own protection really it was because you'd done something wrong
[3:39:20.420 --> 3:39:22.420]  That was the implication
[3:39:22.500 --> 3:39:25.380]  Yeah, pretty much. I mean, I mean the sad thing is we went along we um
[3:39:25.700 --> 3:39:31.060]  We've got a video that's just been out on the rebel, uh in the last hour from from granthal where we went down a couple of days ago
[3:39:31.540 --> 3:39:35.940]  Uh, and what we saw there was this actually like a really great scene of kind of people coming together
[3:39:36.420 --> 3:39:41.860]  uh, you know the six were there kind of uh giving out food everyone was kind of trying to sign off to volunteer and it was this
[3:39:41.860 --> 3:39:46.740]  Actually quite a surprisingly kind of positive community vibe and then I think you know
[3:39:47.060 --> 3:39:50.900]  There were very few people actually from granthal that today because today was just
[3:39:51.620 --> 3:39:54.740]  Anger and hostility and we were trying to say to people actually, you know
[3:39:55.380 --> 3:40:00.500]  We do believe that these people have been failed on on quite a quite a huge level and something's going wrong somewhere
[3:40:00.580 --> 3:40:03.780]  And people need to be held accountable, but they just weren't interested. They just
[3:40:04.580 --> 3:40:07.220]  Saw the heart saw the rebel mic and that that was it
[3:40:07.220 --> 3:40:16.980]  Well, it's interesting because there were comments about granthal from one of the charities representing some of the victims there before this protest took place
[3:40:17.620 --> 3:40:22.660]  Basically distancing themselves from it saying we don't endorse anything that's going to happen with this protest
[3:40:22.980 --> 3:40:25.540]  So as you said, it looks like it's a different group of people
[3:40:25.780 --> 3:40:33.940]  It's these carbonista types these antiphytypes that are hijacking the poor situation that these people find themselves in hijacking the grief
