[00:00.000 --> 00:15.240]  The
[03:27:50.820 --> 03:27:52.900]  they hear none of it and they're like, what is this?
[03:27:52.900 --> 03:27:54.940]  There must be something else here.
[03:27:54.940 --> 03:27:57.340]  So take advantage of the specials at infowarstore.com.
[03:27:57.340 --> 03:27:58.340]  This is my thing.
[03:27:58.340 --> 03:27:59.340]  I mean, we've got big specials.
[03:27:59.340 --> 03:28:03.140]  You get a free bottle of knockout when you purchase Brain Force Plus.
[03:28:03.140 --> 03:28:11.180]  You get a combo deal with X2 and X3 right now, nascent iodine, 50% off bone broth, $50 off
[03:28:11.180 --> 03:28:15.020]  the electropure water filtration system.
[03:28:15.020 --> 03:28:17.060]  But here's what I say.
[03:28:17.060 --> 03:28:20.260]  If you're not into the supplements or you don't want to get a teacher or whatever, everybody
[03:28:20.260 --> 03:28:23.140]  uses toothpaste, everybody uses shampoo.
[03:28:23.140 --> 03:28:27.900]  We've got Emmerich's Essentials, all natural shampoo at infowarstore.com.
[03:28:27.900 --> 03:28:31.380]  We've got super blue fluoride free toothpaste at infowarstore.com.
[03:28:31.380 --> 03:28:33.100]  You just order those two things.
[03:28:33.100 --> 03:28:34.940]  Shampoo and toothpaste.
[03:28:34.940 --> 03:28:35.940]  That's it.
[03:28:35.940 --> 03:28:37.820]  You already use shampoo and toothpaste anyway.
[03:28:37.820 --> 03:28:41.900]  Just go to infowarstore.com, put the shampoo and the toothpaste on auto-ship, you'll get
[03:28:41.900 --> 03:28:47.380]  an additional 10% off and then that's how you support info wars and you get shampoo and
[03:28:47.380 --> 03:28:49.620]  toothpaste that's the best that you're going to love.
[03:28:49.620 --> 03:28:50.860]  It's a 360 win.
[03:28:50.860 --> 03:28:52.460]  That's how you can support info wars today.
[03:28:52.460 --> 03:28:55.300]  Okay, so a watch is good and some jewelry.
[03:28:55.300 --> 03:28:56.300]  Better grab some flowers too.
[03:28:56.300 --> 03:28:57.300]  Hey, what you doing?
[03:28:57.300 --> 03:28:58.300]  Mother's Day, remember?
[03:28:58.300 --> 03:28:59.300]  Oh yeah.
[03:28:59.300 --> 03:29:02.020]  So I'm making lists, got to plan a trip to the store, then need to save all the receipts
[03:29:02.020 --> 03:29:03.340]  in case she wants to return.
[03:29:03.340 --> 03:29:04.900]  You know there's an easier way, right?
[03:29:04.900 --> 03:29:06.140]  I'm guessing you do.
[03:29:06.140 --> 03:29:12.020]  Yes, I'm going to show you the easy, quick way to shop for mom and save 30% at sunshine-pillows.com.
[03:29:12.020 --> 03:29:13.020]  Ah, pillows.
[03:29:13.020 --> 03:29:14.020]  It's a great idea.
[03:29:14.020 --> 03:29:18.940]  No, not just pillows, sunshine-pillows.com has the best selection of custom heated neck
[03:29:18.940 --> 03:29:20.460]  wraps and heated neck pillows.
[03:29:20.460 --> 03:29:22.180]  She always says she has stress.
[03:29:22.180 --> 03:29:23.500]  And aches and pains, right?
[03:29:23.500 --> 03:29:25.740]  Look, they have hot and cold therapy products.
[03:29:25.740 --> 03:29:31.260]  Ooh, it says we can buy any select combo up to $150 and get 30% off.
[03:29:31.260 --> 03:29:33.900]  Yep, just use this promo code mom30.
[03:29:33.900 --> 03:29:36.860]  You know, for a little brother, you're pretty smart.
[03:29:36.860 --> 03:29:41.700]  Get something for every mom on your list and save 30% when you spend up to $150 on any
[03:29:41.700 --> 03:29:42.700]  select combo.
[03:29:42.700 --> 03:29:47.940]  Now through Mother's Day only at sunshine-pillows.com, use promo code mom30.
[03:29:47.940 --> 03:29:54.260]  Sunshine-pillows.com, your complete line of therapeutic pillows and pads.
[03:29:54.260 --> 03:29:59.140]  As the years go by, it gets harder and harder to keep up with your body's nutritional needs.
[03:29:59.140 --> 03:30:03.620]  With changes in diet, unnatural ingredients, and stress, you may not be able to get all
[03:30:03.620 --> 03:30:08.660]  the necessary nutrients, amino acids, vitamins, and minerals needed daily.
[03:30:08.660 --> 03:30:13.860]  That's why Infowars Life created the powerful Vitamin Mineral Fusion Formula, the new platinum
[03:30:13.860 --> 03:30:17.260]  standard of advanced multivitamin formulation.
[03:30:17.260 --> 03:30:22.020]  Vitamin Mineral Fusion uses a unique delivery system to maximize the effects and give your
[03:30:22.020 --> 03:30:25.020]  body the tools it needs to support your body.
[03:30:25.020 --> 03:30:29.980]  During a proprietary process, we've managed to make this powerhouse formula into a delicious,
[03:30:29.980 --> 03:30:33.780]  concentrated drink mix that's loaded with high-quality ingredients.
[03:30:33.780 --> 03:30:38.500]  Perfect for a hot summer day or relaxing at home, Vitamin Mineral Fusion is loaded with
[03:30:38.500 --> 03:30:42.780]  34 different essential vitamins, minerals, amino acids, and more.
[03:30:42.780 --> 03:30:47.740]  Start supporting your body's needs in a great-tasting, natural and affordable drink mix with Vitamin
[03:30:47.740 --> 03:30:54.740]  Mineral Fusion today, available at InfowarsStore.com.
[03:31:18.060 --> 03:31:22.860]  Great formula that supports your heart, brain, healthy aging process, with an all-new natural
[03:31:22.860 --> 03:31:24.980]  caffeine boost included.
[03:31:24.980 --> 03:31:29.540]  A powerful, pregnant-owned base, the Real Red Pill, is going to become one of our fellow
[03:31:29.540 --> 03:31:31.380]  Infowars' favorite products.
[03:31:31.380 --> 03:31:35.980]  Now, with an extra proprietary energy blend inside, including green tea extract and Ramate
[03:31:35.980 --> 03:31:41.300]  leaf extract, and more, you can get that extra pick-me-up, all supporting your mind and body
[03:31:41.300 --> 03:31:42.300]  in a healthy way.
[03:31:42.300 --> 03:31:46.660]  Got all the great stuff that Real Red Pill has, it's also got the boost in it.
[03:31:46.660 --> 03:31:53.660]  Get the Real Red Pill Plus at InfowarsStore.com.
[03:32:16.660 --> 03:32:23.660]  Here's right now, $50 off the Elexapure Breeze Groundbreaking Iron Cluster Air Filter technology,
[03:32:26.060 --> 03:32:29.940]  and we've got a limited quantity of these left right now, we're basically selling these
[03:32:29.940 --> 03:32:32.860]  at cost because there was a big overhaul.
[03:32:32.860 --> 03:32:36.740]  Go ahead and read the hundreds of five-star reviews for yourself.
[03:32:36.740 --> 03:32:42.340]  I've got two in my home, you will notice the difference, ladies and gentlemen, with the
[03:32:42.340 --> 03:32:49.340]  Elexapure Breeze in your house, don't live in a polluted major city in your home, have
[03:32:49.540 --> 03:32:50.540]  clean air.
[03:32:50.540 --> 03:32:53.540]  Go to InfowarsStore.com.
[03:32:53.540 --> 03:33:18.220]  You're listening to the Alex Jones show. You want to stop tyranny? Well, so does he. It's
[03:33:18.220 --> 03:33:23.820]  Alex Jones, and now your host, Owen Troyer.
[03:33:23.820 --> 03:33:29.620]  We've got 30 minutes left of the Alex Jones show. I've got Robert Barnes in studio. I'm
[03:33:29.620 --> 03:33:34.340]  going to have a couple important conversations with him that I've just been seeing people
[03:33:34.340 --> 03:33:38.740]  having amongst themselves that we're going to get Robert Barnes expertise on, and then
[03:33:38.740 --> 03:33:41.180]  here's the deal.
[03:33:41.180 --> 03:33:47.900]  We did not take overall much phone calls this week, so when I jump over into the other
[03:33:47.900 --> 03:33:53.260]  studio here in 30 minutes on the war room that I normally host from 3 to 6 p.m. central
[03:33:53.260 --> 03:33:56.660]  at Infowars.com slash show, I'm going to open up the phone lines. Now, I do have a couple
[03:33:56.660 --> 03:34:03.580]  important guests, including Laura Loomer and a few others, but all the segments where it's
[03:34:03.580 --> 03:34:07.220]  guest free, we're going to open up the phone lines and hear from you because there have
[03:34:07.220 --> 03:34:11.980]  been so many developments this week, and we've just been so embedded in covering all of it.
[03:34:11.980 --> 03:34:15.420]  We haven't had time to take your phone calls, so I'm going to try to take as many as I can
[03:34:15.420 --> 03:34:18.820]  today on the war room. So if you're trying to call into Infowars, call into the war room
[03:34:18.820 --> 03:34:23.700]  today and we will take your calls. Now, I had the story and I wanted to get Robert Barnes
[03:34:23.700 --> 03:34:28.340]  take on just a few of the issues here before I ask him a question that I've just been seeing
[03:34:28.340 --> 03:34:29.680]  a lot of people talk about.
[03:34:29.680 --> 03:34:35.460]  So we have the ACLU putting out this story in 2012, and as you recalled when you saw
[03:34:35.460 --> 03:34:39.020]  the headline, the headline is businesses do not have a license to discriminate. That's
[03:34:39.020 --> 03:34:43.780]  literally from the ACLU.org. Now, we'll see if they print that same headline to stand up
[03:34:43.780 --> 03:34:48.500]  for Infowars, I doubt it. But the whole case that they make, and people will recall, it
[03:34:48.500 --> 03:34:54.420]  was a national case, was that if you're a bakery, small town bakery in Colorado, I believe
[03:34:54.420 --> 03:34:59.580]  there were a couple of them though, but that was the big one. And the story was a gay couple
[03:34:59.580 --> 03:35:03.420]  goes in and says, hey, I want you to make me this cake. And it's not like they're ordering
[03:35:03.420 --> 03:35:07.740]  a premade cake or pointing out to this, it's a custom made cake, they'd have to make it
[03:35:07.740 --> 03:35:11.780]  themselves to do the whole design. And the bakery, they said, no, we don't want to design
[03:35:11.780 --> 03:35:15.820]  the gay wedding cake. It became a national suit, national story, ACLU got involved, said
[03:35:15.820 --> 03:35:20.540]  you cannot discriminate if you're a private business. So that was a big deal. And even
[03:35:20.540 --> 03:35:27.180]  back then, I think most conservatives said, no, you can't do that. That's not free speech.
[03:35:27.180 --> 03:35:31.900]  So it was then, I think, when we started to see the left kind of go to anti free speech,
[03:35:31.900 --> 03:35:34.660]  and now the right being the party or the side of free speech in this country, that's like
[03:35:34.660 --> 03:35:41.060]  a flip from the 70s, like a reversal. But how is it that the ACLU can look in the mirror?
[03:35:41.060 --> 03:35:45.740]  I mean, these are attorneys, they have passed the bar, I mean, they can go and practice
[03:35:45.740 --> 03:35:49.380]  in a court of law. But yet they're going to say that businesses do not have a license
[03:35:49.380 --> 03:35:52.940]  to discriminate and then ignore all the discrimination happening against conservatives.
[03:35:52.940 --> 03:35:56.700]  One of the great tragedies in civil rights law over the past five years has been that
[03:35:56.700 --> 03:36:00.460]  a complete decline of the ACLU from being, I mean, I remember growing up as a kid and
[03:36:00.460 --> 03:36:04.100]  on my conservative friends called him the American commie lovin union and the anti Christian
[03:36:04.100 --> 03:36:07.780]  liberties union and all the rest. But I was a champion of the ACLU because the champion
[03:36:07.780 --> 03:36:13.700]  of the first amendment. And now what's happened is the ACLU has abandoned that to become SJW
[03:36:13.700 --> 03:36:17.820]  occupied, to have these sort of young lawyers who have grown up in a political culture that
[03:36:17.820 --> 03:36:21.740]  believes in safe spaces, not the first amendment to the United States. The only safe space
[03:36:21.740 --> 03:36:26.420]  for democracy, the only safe space for thought, the only safe space for idea is the first
[03:36:26.420 --> 03:36:30.900]  amendment to the United States Constitution. And those ideas of free speech, those ideas
[03:36:30.900 --> 03:36:35.500]  of free press are cultural values that we share across the political and ideological
[03:36:35.500 --> 03:36:39.260]  spectrum in America's history. And that means respecting them and protecting them even
[03:36:39.260 --> 03:36:43.260]  in the private workspace to the degree that's practicable or achievable. And so here where
[03:36:43.260 --> 03:36:49.820]  you have a public monopoly that has effectively a public monopoly over the public square,
[03:36:49.820 --> 03:36:54.220]  even though they're a private company, historically that we've understood that to be someone who
[03:36:54.220 --> 03:36:58.100]  has the same obligations under the first amendment as anyone else. At a minimum, they have the
[03:36:58.100 --> 03:37:02.460]  same obligations as any publisher. And yet right now, because of a combination of section
[03:37:02.460 --> 03:37:07.660]  230 and the Supreme Court abdicating its duties and obligations, and this discriminatory
[03:37:07.660 --> 03:37:12.700]  use of when private businesses are subject to discrimination laws, where if you're conservative
[03:37:12.700 --> 03:37:16.820]  you are, but if you're liberal you're not, then the net effect of it is that we have
[03:37:16.820 --> 03:37:21.100]  a situation where the public square is being monopolized and even though it's being monetized
[03:37:21.100 --> 03:37:25.220]  by these private companies for their personal gain and profit, billions and billions of
[03:37:25.220 --> 03:37:30.340]  dollars, it's now being monopolized for thought control, for speech control, for idea control.
[03:37:30.340 --> 03:37:34.540]  To such a degree that it's no longer just about does Alex Jones or Info Wars or Owen
[03:37:34.540 --> 03:37:39.500]  Shroyer have access to speak their mind, it's can you talk about them? Like right now it's
[03:37:39.500 --> 03:37:43.500]  Alex Jones at Info Wars. Tomorrow it's going to be, and Paul Joseph, well it's there.
[03:37:43.500 --> 03:37:46.220]  Then it's going to be Paul Joseph Watson and Owen Shroyer and it's going to be a bunch
[03:37:46.220 --> 03:37:49.420]  of David Knight and a bunch of other people. And they're not going to stop there. Does
[03:37:49.420 --> 03:37:53.020]  anybody really think they're going to stop with Info Wars? Info Wars happens to be one
[03:37:53.020 --> 03:37:57.020]  of the most effective independent press organizations in the world, but they're not going to stop
[03:37:57.020 --> 03:38:01.060]  at the most effective. If they can achieve suppression and censorship of this speech,
[03:38:01.060 --> 03:38:06.020]  if they can get customers and supporters and the audience to not be involved, not be connected,
[03:38:06.020 --> 03:38:10.220]  not share links, not talk about it, then they can be effective against anybody. That's why
[03:38:10.220 --> 03:38:14.380]  they've chosen Alex Jones at Info Wars as the tip of the spear, as the initial target,
[03:38:14.380 --> 03:38:18.780]  as the template, as the example for future use. And it's going to keep going and it's
[03:38:18.780 --> 03:38:23.500]  going to keep rolling and it's not going to stop. This is the most fundamental time that
[03:38:23.500 --> 03:38:27.300]  our First Amendment liberties are at risk. More so even than in World War I or World
[03:38:27.300 --> 03:38:31.220]  War II or Civil War, whenever we've had war, there's been a historic use or misuse of the
[03:38:31.220 --> 03:38:35.660]  free speech laws to try to suppress it or censor it. But now we're talking about systematic
[03:38:35.660 --> 03:38:39.860]  control of speech by private companies acting outside of the constitutional limitation and
[03:38:39.860 --> 03:38:44.460]  against its purposes and intentions. And if that Chinese social credit model becomes the
[03:38:44.460 --> 03:38:48.260]  American model, we're a technopoly, not a democracy.
[03:38:48.260 --> 03:38:53.180]  And where is this end? Like, where does censorship end? Is it going to come to a point where
[03:38:53.180 --> 03:38:57.980]  I have to be, like, hiding in a cave to listen to Alex Jones? Like, I have to get off the
[03:38:57.980 --> 03:39:01.780]  grid to even go to InfoWars.com? Or are they going to come after me?
[03:39:01.780 --> 03:39:05.340]  They're literally, it's like people who watch the movie The Matrix and these big tech people,
[03:39:05.340 --> 03:39:10.020]  Rio Red Orwell, Red Huxley, watch The Matrix and they thought, not, that's a world to fear.
[03:39:10.020 --> 03:39:14.260]  That's a world to oppose. We want to be Neo. We want to be the red pill. No, it was, man,
[03:39:14.260 --> 03:39:17.180]  everybody should take the blue pill. In fact, we need to create a world that looks like
[03:39:17.180 --> 03:39:20.380]  The Matrix. And that's basically what they're creating, to where you're so scared and so
[03:39:20.380 --> 03:39:24.460]  afraid. They're getting people to self-censor. So the goal is not just, hey, whenever you
[03:39:24.460 --> 03:39:28.140]  say Alex Jones' name now on social media, we're going to censor you. I mean, what's
[03:39:28.140 --> 03:39:32.420]  happening now is people are simply sharing photographs. Photographs of them and other
[03:39:32.420 --> 03:39:36.620]  people with Alex, with Paul Joseph Watson, with other people. And they were told to not
[03:39:36.620 --> 03:39:38.420]  only remove the photos or the...
[03:39:38.420 --> 03:39:42.820]  Oh, that was stunning. Just somebody who had selfies, basically, with Laura Loomer and
[03:39:42.820 --> 03:39:46.220]  Paul Joseph Watson, they had their photos removed. And, but here's the thing that I
[03:39:46.220 --> 03:39:51.420]  wonder, too, because that's a perfect analogy. It's like, do they realize they are the bad
[03:39:51.420 --> 03:39:55.220]  guys in The Matrix? Like, do they realize they're the bad guys in 1984? Like, they're
[03:39:55.220 --> 03:39:58.300]  the ones bringing that? It's like, I think that they like it, though. There's something
[03:39:58.300 --> 03:40:02.100]  sick that they like it. And then, like you said, too, I noticed, and this was kind of
[03:40:02.100 --> 03:40:05.940]  the original self-censorship, there's a lot of great journalists out there, but they will
[03:40:05.940 --> 03:40:08.340]  never come on Infowars. And you know why.
[03:40:08.340 --> 03:40:14.100]  Yes. Oh, precisely. I mean, it's this... When I was told, for example, there are other lawyers
[03:40:14.100 --> 03:40:17.380]  and there are other people to be careful about representing Infowars and representing Alex.
[03:40:17.380 --> 03:40:20.540]  You've got to be careful. Don't go into Infowars. Like, oh, you're bad now.
[03:40:20.540 --> 03:40:23.940]  Exactly. I mean, you're going to be politically attacked. You're going to be economically attacked.
[03:40:23.940 --> 03:40:27.180]  You're going to be professionally attacked. It's already happening. You have people trying
[03:40:27.180 --> 03:40:31.100]  to kick me out of cases, people trying to remove me from cases, people trying to defame
[03:40:31.100 --> 03:40:36.500]  me in other ways, all just because I'm doing my job and doing my advocacy and doing my
[03:40:36.500 --> 03:40:41.700]  own first... Lawyers. And it's like, lawyers, murderers get lawyers. Like, what is it?
[03:40:41.700 --> 03:40:45.220]  People get lawyers. I mean, it's like... So, of course...
[03:40:45.220 --> 03:40:48.500]  Well, look at it. There's a Fundamentals of the United States Supreme Court case, 1991,
[03:40:48.500 --> 03:40:52.420]  Gentile versus State Bar of Nevada. And what happened, what he did is really, you know,
[03:40:52.420 --> 03:40:55.740]  was arguably scandalous, but in fact, was important for him to do for his client. Client
[03:40:55.740 --> 03:40:59.580]  gets indicted. He comes out and says the prosecutor's corrupt and they should have indicted the
[03:40:59.580 --> 03:41:03.860]  corrupt cops who are completely framed by client and is being used as a scapegoat. Now,
[03:41:03.860 --> 03:41:08.300]  that's... And he was just a few months away from jury trial at that time. So, that was...
[03:41:08.300 --> 03:41:12.620]  If anything was scurrilous or scandalous, that was. U.S. Supreme Court unanimously comes
[03:41:12.620 --> 03:41:16.540]  in and says that's completely protected by the First Amendment to the United States Constitution.
[03:41:16.540 --> 03:41:21.460]  Not only that, the famous quote, it said, the duty of an attorney does not start at
[03:41:21.460 --> 03:41:25.260]  the inside of the courtroom door. It starts in the courtroom of the public opinion where
[03:41:25.260 --> 03:41:29.660]  part of your duty, your obligation, your ethical duty, your ethical obligation to your client
[03:41:29.660 --> 03:41:33.100]  is to advocate in the court of public opinion why the case shouldn't be here. So, the fact
[03:41:33.100 --> 03:41:37.220]  that you have people are saying not only should info wars not have free speech to talk about
[03:41:37.220 --> 03:41:40.980]  its ideas of things in the past, not only should Alex Jones not have free speech to
[03:41:40.980 --> 03:41:44.820]  talk about his opinions about things, but the lawyer shouldn't even have free speech
[03:41:44.820 --> 03:41:48.780]  and free press to talk about defending Alex Jones in the courts of law in the court of
[03:41:48.780 --> 03:41:51.980]  public opinion. Which, again, so now they're not only attacking the First Amendment, they're
[03:41:51.980 --> 03:41:56.500]  attacking your right to an attorney, they're attacking your right to a fair trial. Precisely.
[03:41:56.500 --> 03:41:59.700]  They're trying to dictate who you can pick as your lawyer, trying to dictate what your
[03:41:59.700 --> 03:42:04.500]  lawyer can say in public, trying to dictate what your lawyer can say in court. It's frightening
[03:42:04.500 --> 03:42:08.300]  and it's very orwellian. So, I mean, in terms of your question, where does it ultimately
[03:42:08.300 --> 03:42:12.140]  go? It goes to a place where we're not allowed to think our own thoughts, we're not allowed
[03:42:12.140 --> 03:42:16.780]  to express our own ideas, we're not allowed to share our own ideas. Here you have Facebook
[03:42:16.780 --> 03:42:20.980]  just two days ago said, hey, let's bring everybody into the living room. Let's create a digital
[03:42:20.980 --> 03:42:25.740]  living room in your space. These will be private chats. In fact, the exact words were, we're
[03:42:25.740 --> 03:42:26.740]  going to bring back privacy.
[03:42:26.740 --> 03:42:32.300]  Well, let's actually talk about the difference here between small time bakery and these tech
[03:42:32.300 --> 03:42:35.540]  giants and where the difference is. But here's the incredible thing, because I was actually
[03:42:35.540 --> 03:42:39.340]  talking to someone recently and they were like, hey, you're talking a lot differently
[03:42:39.340 --> 03:42:42.180]  than you were like an hour ago. And I was like, guess how many phones are in this room
[03:42:42.180 --> 03:42:47.420]  now? And they were like, oh, and I was like, yeah, dude, that phone is literally listening
[03:42:47.420 --> 03:42:50.820]  to you. So, you better watch out what you say. But they tell you they're listening now,
[03:42:50.820 --> 03:42:52.980]  at least they're honest about it.
[03:42:52.980 --> 03:42:57.020]  The globalists know that if they suppress the good halogen and pump the environment
[03:42:57.020 --> 03:43:02.300]  full of the bad halogens, fluoride, chlorine, bromide, you name it, that it lowers IQ. It
[03:43:02.300 --> 03:43:07.500]  literally dumbs the population down. And on our quest to bring our listeners and viewers,
[03:43:07.500 --> 03:43:13.740]  the best iodine in the world, we've gone through two permutations. First seaweed based iodine
[03:43:13.740 --> 03:43:17.020]  that was pretty good, but hard to source. And the globalists tried to block us getting
[03:43:17.020 --> 03:43:22.020]  a supply of it. So we discovered deep earth crystals, a pure nascent iodine and brought
[03:43:22.020 --> 03:43:26.980]  you X2. That's been incredible. Now, due to the establishment trying to block that, we
[03:43:26.980 --> 03:43:32.820]  did more research and secured more of the deep earth crystals of nascent iodine. But chemists,
[03:43:32.820 --> 03:43:37.620]  scientists and others showed us the research that by combining it with three other compounds,
[03:43:37.620 --> 03:43:45.660]  two forms of iodine and vitamin C, it supercharges it and makes it even more bio available. Ladies
[03:43:45.660 --> 03:43:49.860]  and gentlemen, you want to research it, you want to see it, it's an incredible discovery.
[03:43:49.860 --> 03:43:54.580]  It's three now available at m4slife.com. Our grandparents, the great grandparents,
[03:43:54.580 --> 03:43:59.460]  know that they can't food during the falls. They'd have it during the winter. And that's
[03:43:59.460 --> 03:44:05.780]  what I'm talking about at m4store.com. With m4 select, it's the full spectrum of my patriots
[03:44:05.780 --> 03:44:11.180]  supply on the top, most respected companies out there. But because I private label it,
[03:44:11.180 --> 03:44:16.300]  I'm able to go below cost on contracts that all their other distributors aren't able
[03:44:16.300 --> 03:44:20.860]  to do. But I want to be a market leader. And I want you to have storeable food. So it's
[03:44:20.860 --> 03:44:27.220]  a total win-win. We have those incredible sell prices back m4store.com on m4 select storeable
[03:44:27.220 --> 03:44:32.300]  foods. They've got special diet foods. They've got three month supplies, your supplies, weak
[03:44:32.300 --> 03:44:37.260]  emergency supplies. They've got so many great products there. And you got a three year supply.
[03:44:37.260 --> 03:44:41.860]  If stuff happens, you can feed your whole block. It's up to us to be self sufficient. You're
[03:44:41.860 --> 03:44:46.740]  buying war bonds, bringing great products and together with God's help, we are unstoppable.
[03:44:46.740 --> 03:44:54.180]  m4store.com and m4 select high quality storeable foods powered by my patriots supply.
[03:44:54.180 --> 03:45:01.820]  Brain force plus is a top tier, new tropic focus, clarity, energy. But instead of having
[03:45:01.820 --> 03:45:09.580]  a seven times markup, we have a hundred and 50% markup right now gets massively discounted.
[03:45:09.580 --> 03:45:14.860]  And when you get a bottle of it at 25% off, you get a free bottle of what is our total
[03:45:14.860 --> 03:45:19.580]  best seller. It's not very profitable because we give it at such a low price, but it's amazing.
[03:45:19.580 --> 03:45:23.860]  And that of course is knock out the ultimate sleep aid. So we've got a way to energize
[03:45:23.860 --> 03:45:28.300]  you, ramp you up in a healthy way during the day and put you deep into that restful, healthy
[03:45:28.300 --> 03:45:34.740]  sleep at night. It's the brain force and knock out combo deal 25% off brain force and a free
[03:45:34.740 --> 03:45:39.820]  bottle of knock out together right now. Get the combo and experience both these great
[03:45:39.820 --> 03:45:46.260]  products today, take advantage of it and funding m4 m4's life.com, m4store.com, the brain force
[03:45:46.260 --> 03:46:03.220]  plus knock out combo right now. Get your free bottle today at m4store.com.
[03:46:03.220 --> 03:46:09.940]  Buy leaps and buy bounds. The number one best selling supplement family in the world is energy
[03:46:09.940 --> 03:46:15.940]  drinks and energy supplements. But they are riddled with dyes and toxins and synthetic
[03:46:15.940 --> 03:46:20.220]  caffeine and other chemicals that sure get you a quick boost but burn out in just a few
[03:46:20.220 --> 03:46:25.300]  hours and have terrible side effects. We have developed hands down from our research, the
[03:46:25.300 --> 03:46:32.040]  most powerful, healthy energy drink, pre-workout and beyond system in the world. There's nothing
[03:46:32.040 --> 03:46:36.900]  else like it, you must experience it. It is a total game changer and it comes in easy
[03:46:36.900 --> 03:46:41.700]  to use, packets to mix it with fruit juice or water, whatever you'd like. Warning though,
[03:46:41.700 --> 03:46:45.740]  it's very, very strong. It lasts 10 hours. So take a half packet the first time you take
[03:46:45.740 --> 03:46:51.060]  it because turbo force is named turbo force because it will take you into overdrive. Turbo
[03:46:51.060 --> 03:46:57.220]  force and m4slife.com.
[03:46:57.220 --> 03:47:14.780]  You're listening to the Alex Jones show.
[03:47:14.780 --> 03:47:22.780]  You've found it, the tip of the spear. It is the Alex Jones show with Owen Troyer.
[03:47:22.780 --> 03:47:30.840]  Welcome back to the Alex Jones show, Robert Barnes in studio with his final segment here
[03:47:30.840 --> 03:47:36.200]  on this Friday. In fact, we're going to have a couple special broadcasts live this weekend
[03:47:36.200 --> 03:47:41.120]  as well. So be sure to tune in to infowars.com slash show over the weekend. I'll just leave
[03:47:41.120 --> 03:47:46.440]  it there. I got two big questions for Robert Barnes here as we close us out in regards
[03:47:46.440 --> 03:47:50.200]  to the censorship. Now we were discussing this all fair but the big difference, I think
[03:47:50.200 --> 03:47:55.560]  this is obvious. Now I'm not sure what type of investigations are going on, what type
[03:47:55.560 --> 03:47:59.800]  of information Trump has or other people might have, but I think it's safe to assume that
[03:47:59.800 --> 03:48:05.400]  these big tech companies, Facebook, Twitter, Google, YouTube have gotten government contracts
[03:48:05.400 --> 03:48:09.400]  somewhere down the road. What we would call black contracts, you're not going to see them,
[03:48:09.400 --> 03:48:12.880]  you're not going to hear about them, but they're there and it's for quote unquote security
[03:48:12.880 --> 03:48:19.840]  purposes we'll say. So let's say then that Twitter or Facebook or YouTube has some sort
[03:48:19.840 --> 03:48:24.760]  of government contract. Well, some small time bakery in Colorado doesn't have a government
[03:48:24.760 --> 03:48:29.960]  contract, but what we saw happen is the ACLU everybody got involved, they tell the baker
[03:48:29.960 --> 03:48:34.880]  you have to bake this gay cake, you cannot discriminate. So if you apply that same logic,
[03:48:34.880 --> 03:48:38.420]  Twitter, Facebook, YouTube cannot discriminate against conservatives, which they're so clearly
[03:48:38.420 --> 03:48:44.040]  doing they've been caught on, you know, undercover cameras, admitting all this. Okay, so maybe
[03:48:44.040 --> 03:48:48.960]  you'll say like the ACLU said in 2012, private businesses have the right to discriminate,
[03:48:48.960 --> 03:48:53.140]  which I would actually think that that's a fair argument to have. But if they're getting
[03:48:53.140 --> 03:48:58.480]  government contracts, does that change the game, change rules? Absolutely. You compare
[03:48:58.480 --> 03:49:04.280]  the baker to Facebook. The baker is not offering a platform for public communication. The baker
[03:49:04.280 --> 03:49:08.360]  is simply making cakes. And that was the point that the US Supreme Court made the bakers
[03:49:08.360 --> 03:49:13.440]  not required to offer a platform for public space for publication of speech. That's precisely
[03:49:13.440 --> 03:49:18.640]  what Facebook is. Facebook provides a platform for the publication of speech. So that makes
[03:49:18.640 --> 03:49:23.840]  it very different legally from the from the baker. The second aspect is they are a federal
[03:49:23.840 --> 03:49:28.240]  contract recipient. And so once you saw the president go out and say that because colleges
[03:49:28.240 --> 03:49:32.440]  and universities receive federal funds, often through contracts of different kinds for different
[03:49:32.440 --> 03:49:36.600]  kinds of research and funding, or sometimes through subsidizing loans or grants like the
[03:49:36.600 --> 03:49:41.040]  Pell grants or SEOG grants, that because you do that, then you are going to be obligated
[03:49:41.040 --> 03:49:45.400]  to follow free speech standards. We should apply the same rule to every federal contractor
[03:49:45.400 --> 03:49:49.400]  who provides a publication for private speech. I forgot about that. Trump already made the
[03:49:49.400 --> 03:49:54.200]  initiative with colleges to stop the attack on free speech because they're getting government
[03:49:54.200 --> 03:49:58.600]  stimulus, obviously. Exactly. That same practice principle can be applied to social media.
[03:49:58.600 --> 03:50:02.600]  Precisely. He can do that tomorrow. Tomorrow you can go out and say anybody that is involved
[03:50:02.600 --> 03:50:07.760]  in the social media space or provides a platform for the publication of either private press
[03:50:07.760 --> 03:50:12.920]  or private speech of any kind cannot discriminate on a viewpoint basis if they receive any federal
[03:50:12.920 --> 03:50:19.160]  funding of any kind. And that's every single major social media giant that exists. So effectively
[03:50:19.160 --> 03:50:23.240]  that would require them to reinforce it tomorrow. So that's the second big distinction between
[03:50:23.240 --> 03:50:27.520]  them. The third big distinction that the U.S. Supreme Court has drawn in the past, that
[03:50:27.520 --> 03:50:31.720]  the California Supreme Court has drawn repeatedly, and that and all of these big tech giants
