[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[02:57:13.000 --> 02:57:14.000]  if they want that.
[02:57:14.000 --> 02:57:17.000]  The British sovereign gold coin is at $372.
[02:57:17.000 --> 02:57:19.000]  All this stuff has gone up in price.
[02:57:19.000 --> 02:57:21.000]  Everybody came to me, hey, are you raising the price
[02:57:21.000 --> 02:57:23.000]  on the walking of Liberty halves?
[02:57:23.000 --> 02:57:25.000]  I said, I can't today, probably tomorrow.
[02:57:25.000 --> 02:57:28.000]  $1177 on those, you just can't beat it.
[02:57:28.000 --> 02:57:30.000]  $20 Liberties, if you want those.
[02:57:30.000 --> 02:57:33.000]  $1599, they broke over $1,600 already.
[02:57:33.000 --> 02:57:35.000]  $10 Liberties, $825.
[02:57:35.000 --> 02:57:37.000]  I mean, we also have US Eagles.
[02:57:37.000 --> 02:57:39.000]  We have Canadian Maplers.
[02:57:39.000 --> 02:57:40.000]  We have bars.
[02:57:40.000 --> 02:57:41.000]  We have junk silver.
[02:57:41.000 --> 02:57:43.000]  I mean, we got the whole gamut.
[02:57:43.000 --> 02:57:45.000]  If you have an IRA, whatever.
[02:57:45.000 --> 02:57:47.000]  I mean, the time to get involved in gold is now.
[02:57:47.000 --> 02:57:49.000]  I mean, that handwriting is so on the wall now.
[02:57:49.000 --> 02:57:51.000]  The fire is like at the door.
[02:57:51.000 --> 02:57:52.000]  Are you going to leave the house
[02:57:52.000 --> 02:57:54.000]  or are you going to get burnt down in it?
[02:57:54.000 --> 02:57:56.000]  It's just too bad that we're traveling the direction
[02:57:56.000 --> 02:57:57.000]  that we are.
[02:57:57.000 --> 02:57:59.000]  Ted, we've said it a hundred times or more.
[02:57:59.000 --> 02:58:01.000]  We wish we weren't right.
[02:58:01.000 --> 02:58:03.000]  I mean, it's scary to be right,
[02:58:03.000 --> 02:58:05.000]  but gold and silver is the place I'm at.
[02:58:05.000 --> 02:58:07.000]  What I've done for our limited backup
[02:58:07.000 --> 02:58:09.000]  funding for this operation,
[02:58:09.000 --> 02:58:12.000]  and you know, gold I bought at $300 an ounce,
[02:58:12.000 --> 02:58:13.000]  haven't sold it.
[02:58:13.000 --> 02:58:16.000]  Silver I bought at $5 an ounce, haven't sold it.
[02:58:16.000 --> 02:58:18.000]  You know, and we haven't had the capital.
[02:58:18.000 --> 02:58:20.000]  I haven't bought any in a while.
[02:58:20.000 --> 02:58:22.000]  A little bit of silver because we just don't have the money,
[02:58:22.000 --> 02:58:25.000]  but folks, you need to get involved today.
[02:58:25.000 --> 02:58:31.000]  800-686-2237-1800-686-2237.
[02:58:31.000 --> 02:58:32.000]  Hour number four coming up.
[02:58:32.000 --> 02:58:34.000]  Ted, thank you for popping in with us.
[02:58:34.000 --> 02:58:36.000]  We'll be right back live. Stay with us.
[02:58:38.000 --> 02:58:41.000]  Thank you for listening to GCN.
[02:58:41.000 --> 02:59:07.000]  Visit GCNLive.com today.
[02:59:11.000 --> 02:59:13.000]  Consider a food savings account from eFoodsDirect.
[02:59:13.000 --> 02:59:15.000]  They both make fabulous investments.
[02:59:15.000 --> 02:59:17.000]  Food is our greatest dependency
[02:59:17.000 --> 02:59:19.000]  and we know it will be more precious
[02:59:19.000 --> 02:59:21.000]  than any financial resource.
[02:59:21.000 --> 02:59:23.000]  You and your family need food to survive a crisis,
[02:59:23.000 --> 02:59:26.000]  and you can't eat paper, stocks, or metals.
[02:59:26.000 --> 02:59:28.000]  Alex has been urging you to invest in delicious,
[02:59:28.000 --> 02:59:31.000]  easy-fix meals to enjoy now or save for long term.
[02:59:31.000 --> 02:59:33.000]  This will freeze the cost to your food
[02:59:33.000 --> 02:59:35.000]  while you can still afford it.
[02:59:35.000 --> 02:59:37.000]  Visit eFoodsDirect.com on the Internet
[02:59:37.000 --> 02:59:41.000]  or call 800-409-5633.
[02:59:41.000 --> 02:59:47.000]  That's eFoodsDirect.com or 800-409-5633.
[02:59:47.000 --> 02:59:50.000]  Coast to coast, direct from Austin.
[02:59:50.000 --> 03:00:12.000]  You're listening to the Alex Jones Broadcasting Network.
[03:00:12.000 --> 03:00:16.000]  Aaron Dykes is freaking out right now out in the hallway.
[03:00:16.000 --> 03:00:20.000]  We just learned about him injecting children, men, women
[03:00:20.000 --> 03:00:25.000]  in Guatemala with live syphilis.
[03:00:25.000 --> 03:00:27.000]  Now he's got AP headline.
[03:00:27.000 --> 03:00:31.000]  Did U.S. infect Haiti with cholera?
[03:00:31.000 --> 03:00:33.000]  Man, I tell you, pure evil.
[03:00:33.000 --> 03:00:35.000]  But notice they say the U.S.
[03:00:35.000 --> 03:00:37.000]  No, the criminal banks that run this country.
[03:00:37.000 --> 03:00:39.000]  In fact, experts did.
[03:00:39.000 --> 03:00:41.000]  U.N. troops infect Haiti.
[03:00:41.000 --> 03:00:44.000]  So he said U.S., U.N. troops.
[03:00:44.000 --> 03:00:46.000]  Haiti researchers should determine
[03:00:46.000 --> 03:00:48.000]  whether United Nations peacekeepers were the source
[03:00:48.000 --> 03:00:50.000]  of a deadly outbreak of cholera in Haiti.
[03:00:50.000 --> 03:00:52.000]  Two public health experts, including the U.N. official,
[03:00:52.000 --> 03:00:54.000]  said Wednesday the U.S. Centers for Disease Control
[03:00:54.000 --> 03:00:56.000]  and Prevention found that the strain of cholera
[03:00:56.000 --> 03:00:59.000]  that killed 442 people in the past three weeks
[03:00:59.000 --> 03:01:01.000]  matched the strains found in South Asia.
[03:01:01.000 --> 03:01:03.000]  The CDC, World Health Organization, United Nations
[03:01:03.000 --> 03:01:07.000]  say it's not possible to pinpoint the source
[03:01:07.000 --> 03:01:10.000]  of the investigation further would distract from efforts
[03:01:10.000 --> 03:01:13.000]  to fight the disease, so they can't investigate that.
[03:01:13.000 --> 03:01:16.000]  Let's go back to your phone calls.
[03:01:16.000 --> 03:01:18.000]  Up next, who's up next here?
[03:01:18.000 --> 03:01:21.000]  Because Matthew in Texas, go ahead.
[03:01:21.000 --> 03:01:23.000]  Hi, Alex.
[03:01:23.000 --> 03:01:24.000]  Hey, buddy.
[03:01:24.000 --> 03:01:26.000]  Yeah, I just want to let you know
[03:01:26.000 --> 03:01:28.000]  that this is my first time calling.
[03:01:28.000 --> 03:01:30.000]  My cousin, Jeffrey Allen Heinrich,
[03:01:30.000 --> 03:01:33.000]  he's in Houston right now.
[03:01:33.000 --> 03:01:36.000]  He's the one who introduced me to your documentaries
[03:01:36.000 --> 03:01:38.000]  and you know what I'm saying?
[03:01:38.000 --> 03:01:39.000]  Yes.
[03:01:39.000 --> 03:01:41.000]  So that's what I've been doing all my research from.
[03:01:41.000 --> 03:01:44.000]  And I just wanted to call you today to let you know
[03:01:44.000 --> 03:01:47.000]  that I have sent over not only your documentaries
[03:01:47.000 --> 03:01:50.000]  to our local news broadcasting stations,
[03:01:50.000 --> 03:01:53.000]  but I've sent over a lot more information
[03:01:53.000 --> 03:01:56.000]  that I have researched personally.
[03:01:56.000 --> 03:01:59.000]  Well, some of those seeds, Matthew,
[03:01:59.000 --> 03:02:01.000]  will fall on the rocks.
[03:02:01.000 --> 03:02:03.000]  Others will be eaten by the birds.
[03:02:03.000 --> 03:02:05.000]  But many of those seeds you throw out
[03:02:05.000 --> 03:02:07.000]  will get in the dirt and will grow.
[03:02:07.000 --> 03:02:11.000]  And so just keep broadcasting,
[03:02:11.000 --> 03:02:13.000]  keep sowing the seeds of truth.
[03:02:13.000 --> 03:02:15.000]  It's unstoppable.
[03:02:15.000 --> 03:02:17.000]  It's all over my Facebook page.
[03:02:17.000 --> 03:02:19.000]  Actually, that's the only reason why I have it
[03:02:19.000 --> 03:02:22.000]  is just to get out certain information.
[03:02:22.000 --> 03:02:25.000]  But I have a concern and a question.
[03:02:25.000 --> 03:02:30.000]  Why is it so difficult to change our systems?
[03:02:30.000 --> 03:02:32.000]  Why can't we bring back the greenback?
[03:02:32.000 --> 03:02:35.000]  Why do we have to have a debt society
[03:02:35.000 --> 03:02:38.000]  when we can just say, hey...
[03:02:38.000 --> 03:02:40.000]  Well, that's what Lincoln and Kennedy tried
[03:02:40.000 --> 03:02:42.000]  and you saw what happened to them
[03:02:42.000 --> 03:02:44.000]  because there's vested interest that want to control
[03:02:44.000 --> 03:02:46.000]  the issuance of currency and credit
[03:02:46.000 --> 03:02:48.000]  because they get to rule everything.
[03:02:48.000 --> 03:02:50.000]  And that's what Rand Paul and Ron Paul and myself
[03:02:50.000 --> 03:02:52.000]  and many others are trying to do.
[03:02:52.000 --> 03:02:54.000]  And that's why we're under attack
[03:02:54.000 --> 03:02:56.000]  because it's that simple thing.
[03:02:56.000 --> 03:02:58.000]  It's in the Constitution that the Congress controls
[03:02:58.000 --> 03:03:00.000]  the issuance of currency and credit,
[03:03:00.000 --> 03:03:03.000]  not private bankers.
[03:03:03.000 --> 03:03:06.000]  And the only thing I'm saying is,
[03:03:06.000 --> 03:03:08.000]  once that happened,
[03:03:08.000 --> 03:03:11.000]  once the Kennedy assassination happened,
[03:03:11.000 --> 03:03:14.000]  I'm sure the public knew that
[03:03:14.000 --> 03:03:17.000]  exactly what was going on instantly.
[03:03:17.000 --> 03:03:20.000]  He just exposed people, he just got killed.
[03:03:20.000 --> 03:03:22.000]  This should have been a massive riot,
[03:03:22.000 --> 03:03:24.000]  a massive national strike.
[03:03:24.000 --> 03:03:27.000]  But we bought into that lie,
[03:03:27.000 --> 03:03:30.000]  so now they fondle our women and children.
[03:03:30.000 --> 03:03:32.000]  Michelle, who works here,
[03:03:32.000 --> 03:03:34.000]  last name, she's willing to do it,
[03:03:34.000 --> 03:03:36.000]  but I'm not going to.
[03:03:36.000 --> 03:03:38.000]  I've known her for five years.
[03:03:38.000 --> 03:03:41.000]  Michelle opted out of the naked body scanner.
[03:03:41.000 --> 03:03:43.000]  She's coming up in studio.
[03:03:43.000 --> 03:03:46.000]  And so they fondled her and her baby.
[03:03:46.000 --> 03:03:49.000]  She has like a year old baby and her eight-year-old daughter.
[03:03:49.000 --> 03:03:52.000]  They grabbed her daughter.
[03:03:52.000 --> 03:03:55.000]  I mean, I can't even say it on air.
[03:03:55.000 --> 03:03:58.000]  They put their hands on her private areas.
[03:03:58.000 --> 03:04:00.000]  I mean, this is America and they do this
[03:04:00.000 --> 03:04:02.000]  out in the open.
[03:04:02.000 --> 03:04:04.000]  And they set the precedent.
[03:04:04.000 --> 03:04:06.000]  There's no radiology laws.
[03:04:06.000 --> 03:04:09.000]  There are laws. They just ignore them with these machines.
[03:04:09.000 --> 03:04:11.000]  I appreciate your call.
[03:04:11.000 --> 03:04:13.000]  I've got Adam, Mark, Shane, and Dan.
[03:04:13.000 --> 03:04:15.000]  I guess I will go to 30 after an overdrive,
[03:04:15.000 --> 03:04:17.000]  because I'm going to have Michelle in studio
[03:04:17.000 --> 03:04:19.000]  and then I'm going to try to jam in Adam, Mark, Shane, and Dan.
[03:04:19.000 --> 03:04:21.000]  But you guys got to have your comments ready.
[03:04:21.000 --> 03:04:23.000]  I want to hear from you.
[03:04:23.000 --> 03:04:25.000]  To be quite frank with you, I got Six Sunday.
[03:04:25.000 --> 03:04:27.000]  I could barely talk on a Sunday show.
[03:04:27.000 --> 03:04:29.000]  And then it got a little bit better.
[03:04:29.000 --> 03:04:32.000]  And then Tuesday night, I got a fever.
[03:04:32.000 --> 03:04:34.000]  And then last night, I did coast to coast
[03:04:34.000 --> 03:04:36.000]  and got basically no sleep. I'm not complaining.
[03:04:36.000 --> 03:04:38.000]  Now that I've gone into overdrive,
[03:04:38.000 --> 03:04:40.000]  I can broadcast for 10 more hours.
[03:04:40.000 --> 03:04:42.000]  I've got to go home and get some sleep.
[03:04:42.000 --> 03:04:44.000]  I've got to get better.
[03:04:44.000 --> 03:04:46.000]  Because you notice the start of the show, I can hardly talk.
[03:04:46.000 --> 03:04:48.000]  And over time, I'm able to drive through it.
[03:04:48.000 --> 03:04:50.000]  But I'm not complaining. I'm just telling you,
[03:04:50.000 --> 03:05:00.000]  I can't go forever.
[03:05:00.000 --> 03:05:05.000]  We are live. It is Thursday, the fourth day of November 2010.
[03:05:05.000 --> 03:05:07.000]  We're into overdrive in the fourth hour,
[03:05:07.000 --> 03:05:09.000]  doing a full fourth hour tomorrow
[03:05:09.000 --> 03:05:11.000]  with a special guest in studio.
[03:05:11.000 --> 03:05:14.000]  Again, none of this is my opinion.
[03:05:14.000 --> 03:05:18.000]  I saw Governor Ridge in 2003,
[03:05:18.000 --> 03:05:20.000]  right as Homeland Security was being given,
[03:05:20.000 --> 03:05:22.000]  Cabinet Power announced
[03:05:22.000 --> 03:05:24.000]  that they're going to have naked body scanners
[03:05:24.000 --> 03:05:26.000]  at every baseball game, every football game.
[03:05:26.000 --> 03:05:28.000]  We've played those videos.
[03:05:28.000 --> 03:05:30.000]  Homeland Security, years later, announced it.
[03:05:30.000 --> 03:05:33.000]  It's 18-wheeler trailers. They march you through.
[03:05:33.000 --> 03:05:35.000]  They put you in a brain scanner and ask you questions.
[03:05:35.000 --> 03:05:37.000]  They say, do you have bombs?
[03:05:37.000 --> 03:05:39.000]  Or do you have recording equipment?
[03:05:39.000 --> 03:05:41.000]  As if recording a concert is terrorism.
[03:05:41.000 --> 03:05:44.000]  So they mix terror with just normal activities,
[03:05:44.000 --> 03:05:47.000]  having a cell phone that records.
[03:05:47.000 --> 03:05:50.000]  And when I was in San Jose last Tuesday,
[03:05:50.000 --> 03:05:53.000]  flying back from Santa Cruz, where I gave two speeches,
[03:05:53.000 --> 03:05:56.000]  I've told the story, but to recap,
[03:05:56.000 --> 03:05:58.000]  I sat there for about 20 minutes
[03:05:58.000 --> 03:06:00.000]  after I went through the checkpoint.
[03:06:00.000 --> 03:06:03.000]  There was a coffee place right past it inside the gate,
[03:06:03.000 --> 03:06:07.000]  watching nothing, nothing, nothing at four checkpoints,
[03:06:07.000 --> 03:06:11.000]  at four lines, but women and small children in strollers
[03:06:11.000 --> 03:06:13.000]  being put through naked body scanners,
[03:06:13.000 --> 03:06:15.000]  being bathed in radiation.
[03:06:15.000 --> 03:06:17.000]  It violates your Fourth Amendment.
[03:06:17.000 --> 03:06:19.000]  Now they're saying Al-CIA to Al-Qaeda women
[03:06:19.000 --> 03:06:22.000]  are going to have breast implant bombs.
[03:06:22.000 --> 03:06:24.000]  This is what they're telling TSA.
[03:06:24.000 --> 03:06:27.000]  So they want chest X-rays, and they've got to squeeze.
[03:06:27.000 --> 03:06:31.000]  And it's been on the news. It's called Enhanced Patdown.
[03:06:31.000 --> 03:06:33.000]  Even if you opt out, they do this.
[03:06:33.000 --> 03:06:35.000]  But now they're saying, no, we're going to put you
[03:06:35.000 --> 03:06:37.000]  through naked body scanners and do this.
[03:06:37.000 --> 03:06:39.000]  They're training a giant Gestapo cadre
[03:06:39.000 --> 03:06:42.000]  that it's normal and natural to do this to people.
[03:06:42.000 --> 03:06:44.000]  Now they can get you to submit to this.
[03:06:44.000 --> 03:06:47.000]  People getting inside your comfort zone, they can do anything.
[03:06:47.000 --> 03:06:50.000]  Now, we've got a Paul Craig Roberts story at infowars.com.
[03:06:50.000 --> 03:06:52.000]  Might as right about all this.
[03:06:52.000 --> 03:06:55.000]  But we've got the New York Times today by Joe Sharkey.
[03:06:55.000 --> 03:06:57.000]  What's happening is members of the establishment,
[03:06:57.000 --> 03:06:59.000]  or wannabes, are finding out about this.
[03:06:59.000 --> 03:07:02.000]  It says, opt out of a body scan, then brace yourself.
[03:07:02.000 --> 03:07:05.000]  Having been taught by nuns in grade school
[03:07:05.000 --> 03:07:07.000]  and later going through military boot camp,
[03:07:07.000 --> 03:07:10.000]  I've always just like uniformed authorities shouting at me.
[03:07:10.000 --> 03:07:12.000]  So I was unhappy last week when some security screeners
[03:07:12.000 --> 03:07:15.000]  at O'Hare International Airport in Chicago started yelling.
[03:07:15.000 --> 03:07:17.000]  Opt out. We've got an opt out.
[03:07:17.000 --> 03:07:20.000]  One bellowed about me in a tone that people
[03:07:20.000 --> 03:07:24.000]  in my neighborhood in Tucson usually reserve
[03:07:24.000 --> 03:07:26.000]  for declaring rattlesnake.
[03:07:26.000 --> 03:07:29.000]  Then they go into them squeezing as genitals and everything else.
[03:07:29.000 --> 03:07:32.000]  Now, here is the New York Times.
[03:07:32.000 --> 03:07:34.000]  Pat down or full body scan.
[03:07:34.000 --> 03:07:36.000]  Security gets more personal in airports.
[03:07:36.000 --> 03:07:38.000]  As TSA changes airport pat down procedures,
[03:07:38.000 --> 03:07:40.000]  some ask if security's gone too far.
[03:07:40.000 --> 03:07:42.000]  Oh, has it gone too far?
[03:07:42.000 --> 03:07:44.000]  Next time you pass through security in some airports
[03:07:44.000 --> 03:07:47.000]  around the country, you may face a difficult dilemma.
[03:07:47.000 --> 03:07:49.000]  Would you rather have a revealing full body scan,
[03:07:49.000 --> 03:07:52.000]  or as some are calling x-rated pat down,
[03:07:52.000 --> 03:07:54.000]  some passengers opt out of the full body scan
[03:07:54.000 --> 03:07:56.000]  concerned about the low dose of radiation
[03:07:56.000 --> 03:07:58.000]  emitted by the high tech body scanners
[03:07:58.000 --> 03:08:00.000]  that are being put in place at many terminals.
[03:08:00.000 --> 03:08:02.000]  And what about your naked body being recorded
[03:08:02.000 --> 03:08:04.000]  or your fourth amendment?
[03:08:04.000 --> 03:08:06.000]  The machines are also able to see beneath clothes
[03:08:06.000 --> 03:08:09.000]  and create a photorealistic picture of the passengers body.
[03:08:09.000 --> 03:08:11.000]  Yeah, your genitals, everything.
[03:08:11.000 --> 03:08:13.000]  But for those who refuse the scan,
[03:08:13.000 --> 03:08:15.000]  an alternative pat down is about to get equally thorough.
[03:08:15.000 --> 03:08:17.000]  Then a day after they reported this,
[03:08:17.000 --> 03:08:19.000]  on October 28th last week,
[03:08:19.000 --> 03:08:21.000]  they said everybody's going to get a pat down now.
[03:08:21.000 --> 03:08:23.000]  And they go on.
[03:08:23.000 --> 03:08:25.000]  Starting Saturday, starting Friday,
[03:08:25.000 --> 03:08:27.000]  the TSA is changing its pat down procedure.
[03:08:27.000 --> 03:08:29.000]  They already done this.
[03:08:29.000 --> 03:08:31.000]  TSA officers use to pat down passengers
[03:08:31.000 --> 03:08:33.000]  with the backs of their hands,
[03:08:33.000 --> 03:08:35.000]  as if that's okay to rub someone's breast or genitals
[03:08:35.000 --> 03:08:37.000]  with the back of your hand.
[03:08:37.000 --> 03:08:39.000]  They search more than ever before.
[03:08:39.000 --> 03:08:41.000]  In some cases, touching body parts
[03:08:41.000 --> 03:08:43.000]  that were once off limits.
[03:08:43.000 --> 03:08:45.000]  Now, it goes on.
[03:08:45.000 --> 03:08:47.000]  When I was there, I was watching children
[03:08:47.000 --> 03:08:49.000]  and women.
[03:08:49.000 --> 03:08:51.000]  And I was watching three-year-olds with men
[03:08:51.000 --> 03:08:53.000]  on little girls putting their hands
[03:08:53.000 --> 03:08:55.000]  between their legs.
[03:08:55.000 --> 03:08:57.000]  Now, I walked out during the break
[03:08:57.000 --> 03:08:59.000]  15 minutes ago and Michelle,
[03:08:59.000 --> 03:09:01.000]  we're not going to show her for her privacy.
[03:09:01.000 --> 03:09:03.000]  She's worked up for five years on a great job customer service.
[03:09:03.000 --> 03:09:05.000]  I know her daughters well,
[03:09:05.000 --> 03:09:07.000]  she's one of the great people.
[03:09:07.000 --> 03:09:09.000]  Michelle went to Colorado
[03:09:09.000 --> 03:09:11.000]  for a trip two weeks ago with her two daughters.
[03:09:11.000 --> 03:09:13.000]  And
[03:09:13.000 --> 03:09:15.000]  the same thing happened to her.
[03:09:15.000 --> 03:09:17.000]  And she said, no, they grabbed my breast.
[03:09:17.000 --> 03:09:19.000]  They put their hand between my legs
[03:09:19.000 --> 03:09:21.000]  and they tried it with her daughters
[03:09:21.000 --> 03:09:23.000]  and they did it because she wouldn't be radiated.
[03:09:23.000 --> 03:09:25.000]  Now, Michelle, we've only got a few minutes left
[03:09:25.000 --> 03:09:27.000]  in this segment. You've got the floor.
[03:09:27.000 --> 03:09:29.000]  Tell people the
[03:09:29.000 --> 03:09:31.000]  account of this molestation
[03:09:31.000 --> 03:09:33.000]  that you and your
[03:09:33.000 --> 03:09:35.000]  daughter, or how old is she now?
[03:09:35.000 --> 03:09:37.000]  20 months. You're leaning forward towards the mic.
[03:09:37.000 --> 03:09:39.000]  20 months.
[03:09:39.000 --> 03:09:41.000]  20 months, so almost two years
[03:09:41.000 --> 03:09:43.000]  and how old? I'm not going to say her name.
[03:09:43.000 --> 03:09:45.000]  She's eight, eight or nine? Eight.
[03:09:45.000 --> 03:09:47.000]  Okay, same as my son.
[03:09:47.000 --> 03:09:49.000]  Let's go over exactly
[03:09:49.000 --> 03:09:51.000]  what happened. Describe it as you,
[03:09:51.000 --> 03:09:53.000]  what happened? Okay, so we're walking through
[03:09:53.000 --> 03:09:55.000]  security in Denver Airport
[03:09:55.000 --> 03:09:57.000]  and they make you take off your shoes
[03:09:57.000 --> 03:09:59.000]  and put everything on the conveyor belt.
[03:09:59.000 --> 03:10:01.000]  You're coming back to Austin. Coming back to Austin.
[03:10:01.000 --> 03:10:03.000]  And after
[03:10:03.000 --> 03:10:05.000]  you take off your shoes and put everything on the scanner,
[03:10:05.000 --> 03:10:07.000]  they have you walk through a metal detector.
[03:10:07.000 --> 03:10:09.000]  Well, after they have you walk through a metal detector,
[03:10:09.000 --> 03:10:11.000]  they want you to go to the naked body scanner.
[03:10:11.000 --> 03:10:13.000]  Well, I was told here
[03:10:13.000 --> 03:10:15.000]  to say, I opt out. And so
[03:10:15.000 --> 03:10:17.000]  I said, I opt out for me and my children
[03:10:17.000 --> 03:10:19.000]  and so they yelled real loud, we have an opt out.
[03:10:19.000 --> 03:10:21.000]  And so they pulled us off
[03:10:21.000 --> 03:10:23.000]  to the side and they
[03:10:23.000 --> 03:10:25.000]  start at your ankle
[03:10:25.000 --> 03:10:27.000]  and they work their way up with hands on
[03:10:27.000 --> 03:10:29.000]  both sides of your legs. They get
[03:10:29.000 --> 03:10:31.000]  to your private area. They
[03:10:31.000 --> 03:10:33.000]  you know, feel your private area
[03:10:33.000 --> 03:10:35.000]  work their way down to your other leg.
[03:10:35.000 --> 03:10:37.000]  Let's be specific. They touched your... They touched.
[03:10:37.000 --> 03:10:39.000]  They, and it was not back of hand.
[03:10:39.000 --> 03:10:41.000]  It was palm.
[03:10:41.000 --> 03:10:43.000]  So this is something your husband would do, but now it's
[03:10:43.000 --> 03:10:45.000]  and it's a man. That's the key.
[03:10:45.000 --> 03:10:47.000]  It was a male officer that
[03:10:47.000 --> 03:10:49.000]  that patted me down.
[03:10:49.000 --> 03:10:51.000]  I would not allow a male to pat my
[03:10:51.000 --> 03:10:53.000]  children down so they had a female
[03:10:53.000 --> 03:10:55.000]  come up. But to think about
[03:10:55.000 --> 03:10:57.000]  the taboos they're breaking
[03:10:57.000 --> 03:10:59.000]  a man. I mean, you touch
[03:10:59.000 --> 03:11:01.000]  a woman, you walk up in a park and touch
[03:11:01.000 --> 03:11:03.000]  a woman on her genitals. You're going to prison.
[03:11:03.000 --> 03:11:05.000]  Exactly. And that's, that's a, that's sexual assault.
[03:11:05.000 --> 03:11:07.000]  And so after they
[03:11:07.000 --> 03:11:09.000]  finished the lower half of your body
[03:11:09.000 --> 03:11:11.000]  then they work their way up your sides
[03:11:11.000 --> 03:11:13.000]  and they go down your arms
[03:11:13.000 --> 03:11:15.000]  and then they place their hands
[03:11:15.000 --> 03:11:17.000]  on the front and back of you
[03:11:17.000 --> 03:11:19.000]  and swipe down. Well, then after that
[03:11:19.000 --> 03:11:21.000]  they feel around your breast. And we're
[03:11:21.000 --> 03:11:23.000]  showing video of the unenhanced
[03:11:23.000 --> 03:11:25.000]  where they do the back of the hands and it's light.
[03:11:25.000 --> 03:11:27.000]  Right. But it's all about them getting in your comfort zone
[03:11:27.000 --> 03:11:29.000]  and training them to do it.
[03:11:29.000 --> 03:11:31.000]  And now you went through the enhanced
[03:11:31.000 --> 03:11:33.000]  full body pat down. Right. And this was
[03:11:33.000 --> 03:11:35.000]  the 24th of October. So it was actually
[03:11:35.000 --> 03:11:37.000]  before they supposedly started
[03:11:37.000 --> 03:11:39.000]  they've been beta testing it for two years. So, so what specifically
[03:11:39.000 --> 03:11:41.000]  did they do to your breast? They
[03:11:41.000 --> 03:11:43.000]  they grabbed them from at the top
[03:11:43.000 --> 03:11:45.000]  and they feel their way
[03:11:45.000 --> 03:11:47.000]  around your whole breast all the way
[03:11:47.000 --> 03:11:49.000]  under all the way around in a complete
[03:11:49.000 --> 03:11:51.000]  circle. You know, and I've seen that
[03:11:51.000 --> 03:11:53.000]  on the news. They write and it's
[03:11:53.000 --> 03:11:55.000]  it was totally uncomfortable.
[03:11:55.000 --> 03:11:57.000]  You know, like you said, that's something that
[03:11:57.000 --> 03:11:59.000]  your significant others should do to you.
[03:11:59.000 --> 03:12:01.000]  Well, I mean, if your wife's not even in the mood
[03:12:01.000 --> 03:12:03.000]  they, oh, your wife gets mad. I mean, this
[03:12:03.000 --> 03:12:05.000]  is like, this is, I mean,
[03:12:05.000 --> 03:12:07.000]  I'm sorry to get the graphic here, but I mean,
[03:12:07.000 --> 03:12:09.000]  you know, if, if, if mama
[03:12:09.000 --> 03:12:11.000]  ain't in the mood, you're going to get slapped even
[03:12:11.000 --> 03:12:13.000]  if you're her husband. Right. I mean, this
[03:12:13.000 --> 03:12:15.000]  is, I mean, I'm just getting down to nitty gritty here.
[03:12:15.000 --> 03:12:17.000]  Please continue. And then he would,
[03:12:17.000 --> 03:12:19.000]  the gentleman that did that to me,
[03:12:19.000 --> 03:12:21.000]  he was moving on to my eight year old
[03:12:21.000 --> 03:12:23.000]  and I told him I
[03:12:23.000 --> 03:12:25.000]  want a woman to pat down
[03:12:25.000 --> 03:12:27.000]  my children, you know, because I have
[03:12:27.000 --> 03:12:29.000]  two girls and like you said, they're 20 months
[03:12:29.000 --> 03:12:31.000]  and eight years old and I was not going
[03:12:31.000 --> 03:12:33.000]  to allow a male to pat
[03:12:33.000 --> 03:12:35.000]  down my children. So they did the same thing
[03:12:35.000 --> 03:12:37.000]  to my kids as
[03:12:37.000 --> 03:12:39.000]  they did to me. This is incredible
[03:12:39.000 --> 03:12:41.000]  humiliation, you know, and their children
[03:12:41.000 --> 03:12:43.000]  that they were sexually assaulted.
[03:12:43.000 --> 03:12:45.000]  Michelle, you need to, we need to sue them. Maybe we should
[03:12:45.000 --> 03:12:47.000]  try to finance that. We need to stand up against
[03:12:47.000 --> 03:12:49.000]  these people, you know, and it was, it was horrible.
[03:12:49.000 --> 03:12:51.000]  I mean, you know, my eight year old, she was
[03:12:51.000 --> 03:12:53.000]  like, mom, why do they do that?
[03:12:53.000 --> 03:12:55.000]  You know, it's just like they say it's for security.
[03:12:55.000 --> 03:12:57.000]  And now she's traumatized to accept
[03:12:57.000 --> 03:12:59.000]  this in life. Right. And I said, you know,
[03:12:59.000 --> 03:13:01.000]  no one, I had to explain
[03:13:01.000 --> 03:13:03.000]  to her that it's not okay for anyone
[03:13:03.000 --> 03:13:05.000]  to touch you that way. You know,
[03:13:05.000 --> 03:13:07.000]  we're going through security and with
[03:13:07.000 --> 03:13:09.000]  all the terrorism that's going on,
[03:13:09.000 --> 03:13:11.000]  they feel that this is what needs to be done.
[03:13:11.000 --> 03:13:13.000]  And even in the infowars.com
[03:13:13.000 --> 03:13:15.000]  audience, you've been back for two weeks.
[03:13:15.000 --> 03:13:17.000]  You hadn't told me until you heard me
[03:13:17.000 --> 03:13:19.000]  talking about it today. Right. We're so conditioned,
[03:13:19.000 --> 03:13:21.000]  even myself, that it's, it's just like
[03:13:21.000 --> 03:13:23.000]  you didn't even think to tell me until you
[03:13:23.000 --> 03:13:25.000]  heard me talk about it. Right. Right. And not
