[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:37:21.000 --> 01:37:22.000]  Yeah, that's the plan.
[01:37:22.000 --> 01:37:27.000]  Oh, right. That's what we really worry is the big picture game plan.
[01:37:27.000 --> 01:37:37.000]  Well, listen, I used to hear all this former army brass guys that were a side of the joint chiefs and stuff say this like 15 years ago, I'm like, come on, that's not going to happen because there is a normalcy bias.
[01:37:37.000 --> 01:37:40.000]  I mean, even when I was somewhat informed 10 years ago, I couldn't believe this.
[01:37:40.000 --> 01:37:54.000]  Now, as you know, in only a nine, 10, 11, they classified 12, the FEMA training drill, they had 15 different countries trained to quote, take on American extremist, the Mexican government, the Canadian, the Chinese, the EU.
[01:37:54.000 --> 01:38:01.000]  I mean, there is the Chinese listed to deal with American extremists. They're actually planning it. That is so crazy.
[01:38:01.000 --> 01:38:09.000]  And the Chinese government came out, as you know, in the People's Daily and said, Obama, wage your war. That's a quote on the gun owners. We will help.
[01:38:09.000 --> 01:38:17.000]  I mean, they're even in their papers going, we're ready, comrade. I mean, that is so twilight zone to have the People's Daily.
[01:38:17.000 --> 01:38:30.000]  That article we wrote because Paul Watson's wife's Chinese, she saw it and we got it translated. That went viral. People were like, wow, the Chinese government says they're ready to help.
[01:38:30.000 --> 01:38:32.000]  I mean, it's...
[01:38:32.000 --> 01:38:48.000]  And this is where I think they must believe that Americans are so vulnerable that they can get away with doing that, bringing in foreign troops because nothing would drive Americans to the side of the Patriot cause like doing that, like bringing in Chinese troops, for example.
[01:38:48.000 --> 01:38:52.000]  So it'd be like bringing the Hessians in back in the day of the founders.
[01:38:52.000 --> 01:39:02.000]  So, you know, so, but maybe they think if they get it all figured out, maybe they really believe that we're so soft and fat and dumb and happy that they can get away with this. We'll see.
[01:39:02.000 --> 01:39:12.000]  I'm sure you saw for new listeners, we can pull up the articles. Did you see that a month ago when the Chinese government, People's Daily, was saying wage war on gun owners. We're ready to help.
[01:39:12.000 --> 01:39:14.000]  Yeah, yeah, I saw that.
[01:39:14.000 --> 01:39:23.000]  I can't even believe that. It's so over the top. I mean, it should be immediately arrest Obama right there. I mean, it's done.
[01:39:23.000 --> 01:39:32.000]  Well, like I said, we're in the long train of abuse stage and one of the wisdoms of the founders was as they maintain the moral high ground.
[01:39:32.000 --> 01:39:46.000]  There does come a Patrick Henry moment when you could say, you know, why are we waiting? We have to resist now. You know, there's like a sweet spot for revolution. Your game is as much momentum as possible. You're not going to get any stronger if you wait too long, then you become weaker.
[01:39:46.000 --> 01:39:48.000]  But I don't think we're quite there yet.
[01:39:48.000 --> 01:39:56.000]  Oh, listen, I want to avert anything physical. I think the fact that they're trying to start something physical shows how weak they are.
[01:39:56.000 --> 01:40:12.000]  Right, they're running out of time. And so, you know, it's really interesting to see this. Everything's converging. And I think the window is short. That's why I told my guys, it's a look, you know, plan in three months spurts, a sprint from now until April 19, get as fresh as you possibly can.
[01:40:12.000 --> 01:40:22.000]  It's not just about getting your public officials to declare which side they're on. It's also about you, the veterans and gun owners making sure which side you're on and then getting prepped.
[01:40:22.000 --> 01:40:36.000]  You can't just be willing. You have to also be ready and able. So to resist. And so, you know, focus on the full spectrum for preparation. And then if you get through that three months, if it happens, well, then you just re kick another three month sprint, working three month sprints.
[01:40:36.000 --> 01:40:50.000]  I agree with that plan. California cop. This is one of the police chiefs in Emoryville at a press conference with the Chris Dorners situation blaming the Second Amendment saying quote, a gun is not a defensive weapon.
[01:40:50.000 --> 01:40:54.000]  Only police should have guns. Here is the outrageous clip.
[01:40:54.000 --> 01:41:13.000]  One issue that always boggles my mind is that the idea that a gun is a defensive weapon. That is a myth. A gun is not a defensive weapon. A gun is an offensive weapon used to intimidate and used to show power.
[01:41:13.000 --> 01:41:29.000]  Police officers do not carry a gun as a defensive weapon to defend themselves or their other officers. They carry a gun to be able to do their job in a safe and effective manner and face any oppositions that we may come upon.
[01:41:29.000 --> 01:41:44.000]  What if it was a defensive measure? Why did we lose 55 officers nationwide last year? What does that mean? And unfortunately, in just the two months of this year so far, we've lost two officers to gun violence in the state of California.
[01:41:44.000 --> 01:41:46.000]  What a mindless ferret.
[01:41:46.000 --> 01:42:01.000]  We deal with gun violence on a daily basis. We are asking and have been asking for reasonable regulations, not reasonable, you know, turn them in, the legal gun owner. We're asking for reasonable regulations that will help us.
[01:42:01.000 --> 01:42:07.000]  Man, that is a kooky group of police up there on that stage. What do you think of that bizarro statement?
[01:42:07.000 --> 01:42:19.000]  Well, that's entirely wrong. Every police officer understands that they're not, you know, judged during an execution or they're only supposed to use lethal force to defend themselves or somebody else.
[01:42:19.000 --> 01:42:21.000]  Yeah, it's all defensive.
[01:42:21.000 --> 01:42:38.000]  Well, of course, this guy, what this guy is always saying is he's taking the mask off and saying this is how they are starting to see things. But that's not, it's still not, it's not lawfully correct. It's not how they're trained in the academy. But maybe he thinks that way.
[01:42:38.000 --> 01:42:49.000]  What a nutball. And he must hate it that violent crimes drop 49%. And you look at the cops in that gun control stage, they all look like idiots. You see all the pro gun cops, they all look like tough guys, they're smart.
[01:42:49.000 --> 01:43:00.000]  They got they look you straight in the eye and all the anti gunners look like a bunch. They look like piles of steaming, you know what they look like fraudulent tyrants and they can go straight to hell over right back.
[01:43:19.000 --> 01:43:48.000]  This is an amazing deal. You can save thousands of dollars and you will love the way real soap makes you feel.
[01:43:48.000 --> 01:44:00.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:44:00.000 --> 01:44:20.000]  You prepare by purchasing gold, food and firearms. But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection. When you're sleeping or away from home, who's watching out for intruders? Check out Simply Safe. It's a new do-it-yourself home security system that is completely wireless.
[01:44:20.000 --> 01:44:36.000]  Go to GetSimplySafe.com. Simply Safe is independent and off the grid. It runs on battery power, so even if the grid goes down, you're protected. It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit or shed.
[01:44:36.000 --> 01:45:00.000]  GetSimplySafe.com. Simply Safe is also ridiculously easy to install yourself in under 20 minutes, so there's no need to let a stranger into your home. If you move or need to relocate, you can take the system with you wherever you go. You aren't always at home, but Simply Safe will stand guard protecting your property 24 hours a day, 7 days a week. Again, that's GetSimplySafe.com.
[01:45:00.000 --> 01:45:10.000]  Alex Jones here with a very important announcement for truth seekers. We've carried a lot of amazing films and books over the years on the online video bookstore at infowars.com.
[01:45:10.000 --> 01:45:22.000]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing. And that's Dreams From My Real Father by Joel Gilbert, available at infowars.com.
[01:45:22.000 --> 01:45:34.000]  This film exposes the fraud that Obama is like nothing I've seen. If you want to know who Obama's real daddy is, this is the film for you. Don't forget, your purchase supports our broadcast and our growing media network.
[01:45:34.000 --> 01:45:54.000]  You'll also find it at infowarshop.com. None dare call a conspiracy by Gary Allen, the book that woke me up. We're also carrying behind the green mask, U.N. Agenda 21 by Rosa Corey. This book is coffin nails to the globalist takeover. The greater good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[01:45:54.000 --> 01:46:00.000]  These titles and a lot more are all available at infowarshop.com.
[01:46:00.000 --> 01:46:07.000]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:46:07.000 --> 01:46:14.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:46:14.000 --> 01:46:25.000]  Our most popular silver-based products are the 32-ounce nano-silver solutions, our 2-ounce nano-silver nasal applicators, as well as our all-natural silver soaps.
[01:46:25.000 --> 01:46:36.000]  Just released is our 100% natural silver gel. Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:46:36.000 --> 01:46:47.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:46:47.000 --> 01:46:56.000]  Visit www.silverlungs.com and click on our store page to find what silver-based products are best for you.
[01:46:56.000 --> 01:47:20.000]  That's www.silverlungs.com.
[01:47:27.000 --> 01:47:33.000]  All right, I didn't get to a lot of the news I wanted to cover today, but that's okay.
[01:47:33.000 --> 01:47:37.000]  We've been covering the big central issues of the economy and the attack on the Second Amendment.
[01:47:37.000 --> 01:47:43.000]  The fact that the establishment would go after the Second Amendment just shows you how desperate they are and how dangerous they are.
[01:47:43.000 --> 01:47:51.000]  I'll be on the radio three hours tomorrow and I'll get to a lot of the news I haven't covered and whatever the latest news is tomorrow.
[01:47:51.000 --> 01:48:02.000]  Obviously, the websites are in www.fullwars.com and www.prisonplanet.tv, Oathkeepers.org, a Stuart Rhodes excellent site, over 300 sheriffs standing up saying they're not going to confiscate guns.
[01:48:02.000 --> 01:48:19.000]  Our biggest problem is this. You have a consortium of billionaires controlling trillions who are not free market, who are scapegoating all wealthy people for their crimes in an attempt to cause a cultural revolution they control through the media to destroy the middle class
[01:48:19.000 --> 01:48:29.000]  and knock out any competition to the elite, who are eugenicists as well, who want to target the giant mass of unwashed as they see them.
[01:48:29.000 --> 01:48:35.000]  And so Stuart, that's my biggest threat assessment here is that there is a knowledge gap.
[01:48:35.000 --> 01:48:44.000]  It's taken myself 20 years to learn what I know. You're a veteran yourself, constitutional lawyer, work for Ron Paul.
[01:48:44.000 --> 01:48:49.000]  You've got to hide data level because you spend all your time on this.
[01:48:49.000 --> 01:48:57.000]  I'm not elitist saying I know more than the average person. It's just that I don't think even people that are halfway dialed in really realize how real this is.
[01:48:57.000 --> 01:49:06.000]  We're not up here with rhetoric talking about all this. I mean, DHS, as we were sent by Homeland Security leakers four years ago, is saying all gun owners are terrorists.
[01:49:06.000 --> 01:49:10.000]  Well, now that's public. They're saying all veterans are the enemy.
[01:49:10.000 --> 01:49:14.000]  And you're like, well, that doesn't make sense. It doesn't make sense unless you're an outside takeover force.
[01:49:14.000 --> 01:49:20.000]  Who's going to resist veterans, libertarians, conservatives, constitutionalists, people that are willing to fight.
[01:49:20.000 --> 01:49:27.000]  They are fearing men who they know are not afraid to kill people or be killed.
[01:49:27.000 --> 01:49:33.000]  And then you got to ask, well, what is it that's so horrible that they're teaching police you will face veterans?
[01:49:33.000 --> 01:49:39.000]  There will be IED attacks. We are going to confiscate the guns. It's in the new army field manuals.
[01:49:39.000 --> 01:49:50.000]  I mean, it's just so crazy because the program they've got might work if you and I and Ron Paul and countless others hadn't been active myself for almost two decades and others.
[01:49:50.000 --> 01:50:00.000]  I mean, it's like they're running an attack program on us as if we don't exist when their mainstream media is already a shadow of us.
[01:50:00.000 --> 01:50:05.000]  I mean, I think they're drinking their own Kool-Aid, but that doesn't mean this is going to go well.
[01:50:05.000 --> 01:50:13.000]  The good point is this is a disaster. They're launching a sneak attack as if we're not fully awake and we're fully awake and ready to go.
[01:50:13.000 --> 01:50:28.000]  Yeah, well said. It's the same demonization campaign that you saw in Nazi Germany against the Jews, except that the parallel here would be if the Nazis were to demonize half of the German population.
[01:50:28.000 --> 01:50:33.000]  Those traditional Germans are a threat. This is what they're doing here. You see what I'm saying?
[01:50:33.000 --> 01:50:37.000]  Yeah, they're not going after 5% of the population. They're going for 60%.
[01:50:37.000 --> 01:50:41.000]  Yeah, they're going after the heart and soul of America, traditional America.
[01:50:41.000 --> 01:50:48.000]  They're going after 10 million combat veterans and their families and all the gun owners, all the hunters.
[01:50:48.000 --> 01:50:56.000]  I mean, everyone who's ever grown up in the woods and hunting and I know a guy killed his elk in Montana at 960 yards.
[01:50:56.000 --> 01:51:06.000]  That's who they're going after and there's guys like that all over the country and longstanding traditional American families where everyone is served in the military.
[01:51:06.000 --> 01:51:10.000]  And so all these current serving guys, where do they think they come from?
[01:51:10.000 --> 01:51:18.000]  Their grandpas, their uncles, their dads are the targets that they'll be told to go and fire upon. They're not going to do it.
[01:51:18.000 --> 01:51:26.000]  So there's going to be a massive split within the U.S. military. And so I have to think that they're just overstepping. They're believing their own bull.
[01:51:26.000 --> 01:51:31.000]  Well, remember when Ron Silver, when the Clintons first got elected, the Jets flew over. This was on record.
[01:51:31.000 --> 01:51:37.000]  He said, how dare them fly over the scum. And Hillary looked at him and said, that's our military now.
[01:51:37.000 --> 01:51:42.000]  I don't think these globalists, they understand sociology and things and anthropology and psych.
[01:51:42.000 --> 01:51:52.000]  But they don't get, they're a bunch of chicken neck wimps and they look at the military formations when they land in a helicopter and think they really command that.
[01:51:52.000 --> 01:52:00.000]  The truth is, those aren't your jets. That's why they want to go to drones and things. That isn't your military, you little pieces of crap.
[01:52:00.000 --> 01:52:07.000]  Well, that's why you saw in the inauguration parade, the Marines had the bolts of their rifles removed from the rifles.
[01:52:07.000 --> 01:52:11.000]  Secretary of Defense won't go anywhere where the troops aren't.
[01:52:11.000 --> 01:52:14.000]  Apparently they don't trust them. And this is what's interesting about it.
[01:52:14.000 --> 01:52:21.000]  Like you were talking about the police officer who they interviewed saying that, you know, guns are offensive weapons and they're not useful for self-defense.
[01:52:21.000 --> 01:52:28.000]  Then what a wimpy was. And you compare that to the sheriffs, like that one sheriff of Kentucky. That's a bad looking dude.
[01:52:28.000 --> 01:52:31.000]  The Milwaukee sheriff, all of them.
[01:52:31.000 --> 01:52:35.000]  Yeah. I want to see, I want to see what happens when they fight. It's going to be ridiculous.
[01:52:35.000 --> 01:52:42.000]  So, you know, I really think they must have some bigger plan in mind to have us starve out.
[01:52:42.000 --> 01:52:51.000]  That's what they must be planning is such chaos that Americans starve in mass numbers and then they come in and mop up after that.
[01:52:51.000 --> 01:52:54.000]  That must be the plan because otherwise this is not going to work.
[01:52:54.000 --> 01:53:04.000]  It's a bunch of Soviet style Marxist professors sitting around with unlimited monopoly banker money planning their little game.
[01:53:04.000 --> 01:53:09.000]  And then the good part about this is they've screwed us, shipping our jobs, regulations, shutting us down.
[01:53:09.000 --> 01:53:15.000]  That's been the bad part. The good part now is they're getting into the physical drilling down and making us their slaves.
[01:53:15.000 --> 01:53:22.000]  And that's when the fight starts. I'm sorry. They're just so delusional, Stuart.
[01:53:22.000 --> 01:53:35.000]  Yeah. You know, in fact, I got contacted yesterday, in fact, by this guy, and I might just go ahead and disclose who he is, but he is doing an online Homeland Security class.
[01:53:35.000 --> 01:53:42.000]  And in the class, he was assigned by the professor to go find a current extremist and do a profile on them.
[01:53:42.000 --> 01:53:45.000]  So he calls me up out of the blue wanting to do a profile on me.
[01:53:45.000 --> 01:53:51.000]  And so I had him send me the criteria as professor and I'll send it to you guys too.
[01:53:51.000 --> 01:53:53.000]  It's a big national story. Give it to us right now. What is it?
[01:53:53.000 --> 01:53:57.000]  What is it like? Believes in the founding fathers, believes in the Second Amendment?
[01:53:57.000 --> 01:54:10.000]  It says in this course, you will study the radical origins of the United States and how those origins shaped the current environment of extremism.
[01:54:10.000 --> 01:54:13.000]  And so they're basically like, you're like, SPLC has been doing.
[01:54:13.000 --> 01:54:15.000]  They're posting on George Washington.
[01:54:15.000 --> 01:54:18.000]  Yeah, exactly. Exactly. That's what they have to do.
[01:54:18.000 --> 01:54:24.000]  So they're demonizing everyone as a patriot from George Washington all the way up to us.
[01:54:24.000 --> 01:54:26.000]  And it's just really bizarre to see this.
[01:54:26.000 --> 01:54:28.000]  And so like I said, I think you're right.
[01:54:28.000 --> 01:54:34.000]  It's Ivory Tower egghead Marxist who hate and love America.
[01:54:34.000 --> 01:54:40.000]  And now they're, you know, this is their wet dream of being able to teach all these police officers and military guys.
[01:54:40.000 --> 01:54:44.000]  And turns out this guy's a military police officer.
[01:54:44.000 --> 01:54:46.000]  That's who this guy is. And he's taking this class.
[01:54:46.000 --> 01:54:50.000]  And so, you know, I don't know if he's on their side or our side. I have no idea.
[01:54:50.000 --> 01:54:54.000]  But it's a good example, a good window into the brainwashing.
[01:54:54.000 --> 01:54:57.000]  Well, if you'll send that to Paul Watson, we'll give you some emails.
[01:54:57.000 --> 01:54:59.000]  We'll have a big article out on the morning.
[01:54:59.000 --> 01:55:03.000]  I mean, headline Marxist professor demonizes founding fathers of police.
[01:55:03.000 --> 01:55:06.000]  I mean, there you go. We're ready to hit them and hit them hard.
[01:55:06.000 --> 01:55:07.000]  It'll be fun.
[01:55:07.000 --> 01:55:11.000]  But I mean, you're right. Look, we're not here looking for a war.
[01:55:11.000 --> 01:55:14.000]  But this is what you'd expect an occupying foreign group to do.
[01:55:14.000 --> 01:55:19.000]  Demonize liberties, demonize veterans, gun owners, demonize the Bill of Rights.
[01:55:19.000 --> 01:55:23.000]  I mean, that's the bad guy. Whoever demonizes this is the bad guy.
[01:55:23.000 --> 01:55:27.000]  Yeah, exactly. That's a good perspective.
[01:55:27.000 --> 01:55:32.000]  Is they're behaving like a conquering occupying enemy, but they haven't conquered us yet.
[01:55:32.000 --> 01:55:34.000]  They're idiots.
[01:55:34.000 --> 01:55:37.000]  Look, they always over calculate.
[01:55:37.000 --> 01:55:39.000]  Look, they always overreach historically.
[01:55:39.000 --> 01:55:41.000]  You taught history as well there at Princeton.
[01:55:41.000 --> 01:55:44.000]  Was it Yale? I forget which university was it?
[01:55:44.000 --> 01:55:46.000]  It was at Yale. I was an assistant professor.
[01:55:46.000 --> 01:55:49.000]  I mean, I assisted a professor teaching class on U.S. military.
[01:55:49.000 --> 01:55:53.000]  Absolutely. But let's expand on that as we close out the transmission here.
[01:55:53.000 --> 01:55:56.000]  You're talking to the military and police. You're at crowds of 3,000 plus people.
[01:55:56.000 --> 01:55:58.000]  We have the photo for viewers.
[01:55:58.000 --> 01:56:02.000]  You were at a major gun show. There was giant lines just to get to the ammo.
[01:56:02.000 --> 01:56:05.000]  I mean, I think they have, I don't think I know.
[01:56:05.000 --> 01:56:08.000]  They have totally miscalculated and fumbled.
[01:56:08.000 --> 01:56:12.000]  But they could pull a false flag. That's my closing question.
[01:56:12.000 --> 01:56:14.000]  Absolutely. We get all interesting.
[01:56:14.000 --> 01:56:20.000]  I had a National Guard when he came up to me today and he did a little video interview of him.
[01:56:20.000 --> 01:56:23.000]  He said that his platoon sergeant, this is California National Guard,
[01:56:23.000 --> 01:56:28.000]  his platoon sergeant told all of the guys in the platoon that the first one of them,
[01:56:28.000 --> 01:56:32.000]  who tries to obey an order to dishonor the American people,
[01:56:32.000 --> 01:56:36.000]  he said the first of you and mappers that tries that, I will shoot you myself.
[01:56:36.000 --> 01:56:38.000]  This is their platoon sergeant saying this.
[01:56:38.000 --> 01:56:40.000]  And so, you know, this is in California.
[01:56:40.000 --> 01:56:45.000]  So, you know, there's already, like I said, a dividing line happening
[01:56:45.000 --> 01:56:49.000]  and many in the military are so incensed about this gun disarmament thing
[01:56:49.000 --> 01:56:54.000]  that you get a platoon sergeant saying things like that to his men.
[01:56:54.000 --> 01:56:58.000]  It's just so crazy because I talked to the establishment intelligence here.
[01:56:58.000 --> 01:57:02.000]  They think they're in charge because they earned getting there.
[01:57:02.000 --> 01:57:08.000]  They were put there by the megabanks that have unlimited currency to carry out this criminal act.
[01:57:08.000 --> 01:57:12.000]  So, the enemy has the fact that we accept their fake currency,
[01:57:12.000 --> 01:57:15.000]  so they've got the money power, but they don't have the people power.
[01:57:15.000 --> 01:57:18.000]  They've got a bunch of morons working for them.
[01:57:18.000 --> 01:57:20.000]  Yeah, absolutely. Good point.
[01:57:20.000 --> 01:57:25.000]  You know, they think that once they trick themselves or trick us into putting them in power,
[01:57:25.000 --> 01:57:27.000]  that after that they have some kind of a mandate.
[01:57:27.000 --> 01:57:29.000]  They can just do whatever they want.
[01:57:29.000 --> 01:57:34.000]  And they're in for a root awakening. They're seeing it in New York right now.
[01:57:34.000 --> 01:57:36.000]  Well, it could blow up any day.
[01:57:36.000 --> 01:57:38.000]  We pray for peace, but we prepare for war.
[01:57:38.000 --> 01:57:40.000]  I'll say bye to you at the end of the show.
[01:57:40.000 --> 01:57:41.000]  Stir to get those documents.
[01:57:41.000 --> 01:57:43.000]  I want to get an article out at infowars.com tomorrow.
[01:57:43.000 --> 01:57:47.000]  Sierra Leone's article, Homeland Security buys 1.6 billion bullets.
[01:57:47.000 --> 01:58:00.000]  Up at drugsreport.com.
