[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[03:16:11.960 --> 03:16:13.760]  before Queen Victoria died.
[03:16:13.760 --> 03:16:15.640]  No, that's not typical.
[03:16:15.640 --> 03:16:17.200]  So there aren't any warping history,
[03:16:17.200 --> 03:16:19.880]  they're warping words and it's insidious.
[03:16:20.920 --> 03:16:22.360]  It is, I'm gonna take three calls and get out of here
[03:16:22.360 --> 03:16:23.200]  because I don't know what you have to say
[03:16:23.200 --> 03:16:24.160]  without me interjecting,
[03:16:24.160 --> 03:16:29.160]  but it really has reached insane asylum perspectives now
[03:16:29.160 --> 03:16:33.680]  and only tends to be increasing as we now realize
[03:16:33.680 --> 03:16:36.200]  the left literally isn't the left.
[03:16:36.200 --> 03:16:39.560]  They are just Western-hating, prosperity-hating,
[03:16:39.560 --> 03:16:42.560]  insane people bringing in systems
[03:16:42.560 --> 03:16:46.040]  that are diametrically opposed to classical liberalism.
[03:16:46.040 --> 03:16:48.080]  So the people claiming they're liberal
[03:16:48.080 --> 03:16:51.840]  are the ones that are deconstructing classical liberalism
[03:16:51.840 --> 03:16:54.440]  and it turns out they're really social engineers
[03:16:54.440 --> 03:16:56.640]  that know full well what they're doing at the top,
[03:16:56.640 --> 03:16:59.280]  what their minions are in make-believe
[03:16:59.280 --> 03:17:01.480]  believing they're part of the social elite
[03:17:01.480 --> 03:17:03.600]  who are involved in social engineering
[03:17:03.600 --> 03:17:05.800]  when in truth they're destroying themselves.
[03:17:07.920 --> 03:17:09.600]  No, exactly, Alex, and I mean,
[03:17:09.600 --> 03:17:11.680]  I considered calling them the alt-left,
[03:17:11.680 --> 03:17:14.640]  but when virtually the entire mainstream left
[03:17:14.640 --> 03:17:16.520]  now behaves like the alt-left,
[03:17:16.520 --> 03:17:19.200]  there are no true liberals left on the left
[03:17:19.200 --> 03:17:22.160]  apart from a smattering, then what do you call them?
[03:17:22.160 --> 03:17:23.960]  They demonize us as alt-right,
[03:17:23.960 --> 03:17:26.160]  even though the true alt-right hates us.
[03:17:26.160 --> 03:17:28.920]  The alt-left is far more virulently extremist
[03:17:28.920 --> 03:17:29.760]  in every single case.
[03:17:29.760 --> 03:17:32.440]  You just got another teacher fired, a professor fired,
[03:17:32.440 --> 03:17:35.920]  for encouraging people to shoot Trump in his own words.
[03:17:35.920 --> 03:17:37.720]  This guy's teaching your children.
[03:17:37.720 --> 03:17:38.920]  So where's the extremist threat?
[03:17:38.920 --> 03:17:41.880]  Why don't we call ourselves the real left,
[03:17:41.880 --> 03:17:44.040]  even though that's in the cosmology,
[03:17:44.040 --> 03:17:45.120]  that's not even proper,
[03:17:45.120 --> 03:17:46.840]  classical liberal like Thomas Jefferson.
[03:17:46.840 --> 03:17:49.120]  We are the real left.
[03:17:49.120 --> 03:17:51.280]  They're the fascist fake left.
[03:17:51.280 --> 03:17:53.600]  They're the radical Islam wedded group
[03:17:53.600 --> 03:17:57.400]  of just we hate everything that's successful scum.
[03:17:57.400 --> 03:17:59.880]  Why don't we call ourselves the real left?
[03:17:59.880 --> 03:18:03.160]  Because compared to what they are, we are the real left.
[03:18:04.360 --> 03:18:06.800]  Well, exactly, we're the real classical liberals.
[03:18:06.800 --> 03:18:09.320]  But again, the main hate speech threat
[03:18:09.320 --> 03:18:12.280]  overwhelmingly is coming from the alt-left,
[03:18:12.280 --> 03:18:14.840]  yet what do we see with YouTube today, Alex?
[03:18:14.840 --> 03:18:16.600]  I'm gonna make a video about this.
[03:18:16.600 --> 03:18:20.200]  YouTube came out today and said that they're gonna patrol
[03:18:20.200 --> 03:18:23.560]  YouTube for quote, controversial videos
[03:18:23.560 --> 03:18:26.320]  and they're not gonna censor them, Alex, don't worry.
[03:18:26.320 --> 03:18:29.120]  They're just gonna hide them so nobody can see them.
[03:18:29.120 --> 03:18:31.680]  Oh, and by the way, you can't thumbs up a video
[03:18:31.680 --> 03:18:33.360]  and you can't comment on it either.
[03:18:33.360 --> 03:18:35.400]  But they're not censoring it, don't worry.
[03:18:35.400 --> 03:18:38.680]  And they're teaming up with the ADL.
[03:18:38.680 --> 03:18:40.880]  This is a group that two weeks ago
[03:18:40.880 --> 03:18:42.720]  listed prominent conservatives
[03:18:42.720 --> 03:18:46.000]  alongside actual neo-Nazis and white supremacists.
[03:18:46.000 --> 03:18:48.400]  That's the impartial neutral group
[03:18:48.400 --> 03:18:50.400]  that YouTube is teamed up with today
[03:18:50.400 --> 03:18:52.840]  to patrol hate speech on YouTube.
[03:18:52.840 --> 03:18:55.360]  So you say, okay, what's the bar for hate speech?
[03:18:55.360 --> 03:18:57.240]  Surely that must be a high bar
[03:18:57.240 --> 03:18:59.320]  but given the concerns about free speech.
[03:18:59.320 --> 03:19:03.840]  The ADL's bar for hate speech, Alex, is a cartoon frog.
[03:19:03.840 --> 03:19:07.480]  They literally said Pepe the frog was hate speech.
[03:19:07.480 --> 03:19:11.480]  They're now patrolling YouTube to monitor hate speech.
[03:19:11.480 --> 03:19:14.240]  Gee, what could possibly go wrong, Alex?
[03:19:14.240 --> 03:19:17.040]  And Tom Brokaw says, I am a quote unalloyed,
[03:19:17.040 --> 03:19:20.520]  which means total bonafide racist with no proof.
[03:19:20.520 --> 03:19:21.680]  They said they wanna censor this,
[03:19:21.680 --> 03:19:23.600]  but notice the Orwellian term,
[03:19:23.600 --> 03:19:25.680]  the way they say, we're not gonna censor,
[03:19:25.680 --> 03:19:28.120]  we're just gonna hide, we're not gonna kill you,
[03:19:28.120 --> 03:19:30.200]  we're just gonna lock you up in the Tower of London
[03:19:30.200 --> 03:19:31.320]  and no one will ever see you,
[03:19:31.320 --> 03:19:32.600]  so who knows if you're really alive.
[03:19:32.600 --> 03:19:33.600]  They've already been doing this,
[03:19:33.600 --> 03:19:37.360]  not letting our YouTube video show up
[03:19:37.360 --> 03:19:40.360]  for our two million subscribers just on one channel.
[03:19:40.360 --> 03:19:43.200]  Not letting people like but unlike,
[03:19:43.200 --> 03:19:45.480]  automatically unlike Trump's tweets.
[03:19:45.480 --> 03:19:48.400]  This is how they're already doing it desperately.
[03:19:48.400 --> 03:19:49.960]  That's why we have to stay on YouTube,
[03:19:49.960 --> 03:19:52.600]  stay on Facebook and fight them even harder,
[03:19:52.600 --> 03:19:56.280]  hand share videos, make videos about it when they censor.
[03:19:56.280 --> 03:20:00.080]  They want us just to give up, to accept the censorship,
[03:20:00.080 --> 03:20:02.720]  because then they're gonna come for our sites themselves.
[03:20:02.720 --> 03:20:04.680]  They're already coming for our sponsors,
[03:20:04.680 --> 03:20:06.360]  they're already trying to shut us down,
[03:20:06.360 --> 03:20:07.960]  they're already trying to sue us.
[03:20:07.960 --> 03:20:10.560]  Folks, that's why you've got to support us now
[03:20:10.560 --> 03:20:12.880]  more than ever, you've gotta spread the link
[03:20:12.880 --> 03:20:15.400]  to infowars.com forward slash show,
[03:20:15.400 --> 03:20:17.700]  where we pay to put our own video feeds,
[03:20:17.700 --> 03:20:20.060]  very expensive each month.
[03:20:20.060 --> 03:20:23.000]  That's why your financial support is so critical,
[03:20:23.000 --> 03:20:25.520]  because they've all announced in the last month,
[03:20:25.520 --> 03:20:28.440]  massive sustained censorship,
[03:20:28.440 --> 03:20:30.640]  fake community guideline strikes
[03:20:30.640 --> 03:20:32.640]  to shut down our main channel.
[03:20:32.640 --> 03:20:34.800]  We're gonna make a huge deal about it when it happens.
[03:20:34.800 --> 03:20:37.400]  I'm talking to lawyers looking to finally have to sue
[03:20:37.400 --> 03:20:40.440]  for discrimination, racketeering, selective enforcement,
[03:20:40.440 --> 03:20:42.880]  other things, over the groups that do it.
[03:20:42.880 --> 03:20:45.480]  I'm not happy about it, but it's gotta be done,
[03:20:45.480 --> 03:20:49.280]  because these organizations are sworn
[03:20:49.280 --> 03:20:50.640]  to trying to shut this country down,
[03:20:50.640 --> 03:20:52.240]  and they can shut us up.
[03:20:52.240 --> 03:20:54.200]  Next is gonna be the president, who again,
[03:20:54.200 --> 03:20:56.480]  first they only put negative stuff in his Twitter feed.
[03:20:56.480 --> 03:20:59.000]  Now they're not letting you share his tweets.
[03:20:59.000 --> 03:21:01.560]  This is to the president of the United States
[03:21:01.560 --> 03:21:06.560]  who has the power under all sorts of federal powers,
[03:21:06.680 --> 03:21:09.680]  executive powers to go after Twitter and Google,
[03:21:09.680 --> 03:21:13.760]  for the monopolistic activities, for the anti-free speech,
[03:21:13.760 --> 03:21:17.040]  for the racketeering they're engaged in
[03:21:17.040 --> 03:21:19.080]  over our civil rights and our speech.
[03:21:19.080 --> 03:21:23.040]  Classical Chinese style net censorship policies
[03:21:23.040 --> 03:21:24.480]  that we have to address.
[03:21:24.480 --> 03:21:28.640]  Don't worry, we're not gonna ban your hate videos.
[03:21:28.640 --> 03:21:30.960]  We're just gonna not let anybody see them,
[03:21:30.960 --> 03:21:34.400]  memory hole them or share them, essentially deleting them.
[03:21:34.400 --> 03:21:35.720]  What a joke, Paul.
[03:21:37.160 --> 03:21:39.960]  No, Alex, they literally delete subscribers
[03:21:39.960 --> 03:21:42.560]  off my channel every time I upload a video.
[03:21:42.560 --> 03:21:44.400]  And there are people even on the left,
[03:21:44.400 --> 03:21:46.320]  there's a guy called the Amazing Atheist,
[03:21:46.320 --> 03:21:48.760]  who's by no means an alt-right figure,
[03:21:48.760 --> 03:21:50.360]  but he's controversial.
[03:21:50.360 --> 03:21:53.360]  God forbid, he's got an authentic opinion about things.
[03:21:53.360 --> 03:21:54.720]  Every time he uploads a video,
[03:21:54.720 --> 03:21:57.960]  he loses like 1,000 subscribers
[03:21:57.960 --> 03:21:59.880]  because they're shifting content.
[03:21:59.880 --> 03:22:02.080]  Anything that's deemed controversial,
[03:22:02.080 --> 03:22:04.920]  people get unsubscribed whenever that channel uploads a video.
[03:22:04.920 --> 03:22:07.720]  Exactly, the right wing's doing it as well,
[03:22:07.720 --> 03:22:09.080]  because they don't like the atheist.
[03:22:09.080 --> 03:22:11.360]  They're using the bots to go complain.
[03:22:11.360 --> 03:22:12.520]  People should not do that.
[03:22:12.520 --> 03:22:15.160]  I don't go complain on John Oliver
[03:22:15.160 --> 03:22:16.560]  trying to get him shut down.
[03:22:18.760 --> 03:22:19.960]  It's just, it's insane.
[03:22:19.960 --> 03:22:21.480]  Have you noticed the one video too
[03:22:21.480 --> 03:22:23.240]  that has like 20-something million views?
[03:22:23.240 --> 03:22:24.960]  It got like 3 million on YouTube.
[03:22:24.960 --> 03:22:26.480]  They backed it back to a million.
[03:22:26.480 --> 03:22:28.720]  They put a glitch in it to make the audio off,
[03:22:28.720 --> 03:22:31.600]  which is impossible unless you've done it at YouTube level,
[03:22:31.600 --> 03:22:32.560]  because the audio and videos
[03:22:32.560 --> 03:22:34.040]  laid together in the file.
[03:22:34.040 --> 03:22:38.480]  They glitched out the Bon Iver song
[03:22:38.480 --> 03:22:39.680]  because it was too powerful
[03:22:39.680 --> 03:22:41.800]  and they realized it was making people love me.
[03:22:41.800 --> 03:22:44.680]  So they went and glitched it to sabotage it.
[03:22:46.200 --> 03:22:48.440]  No, they've completely changed the algorithms,
[03:22:48.440 --> 03:22:49.800]  Alex, in the past few months,
[03:22:49.800 --> 03:22:51.360]  because they completely freaked out
[03:22:51.360 --> 03:22:53.280]  after the election, basically.
[03:22:53.280 --> 03:22:57.360]  The problem they've got is we're still growing so exponentially
[03:22:57.360 --> 03:23:00.120]  that their censorship remains kind of hidden
[03:23:00.120 --> 03:23:03.640]  because we're still able to override it to a certain extent.
[03:23:03.640 --> 03:23:05.600]  But I mean, for example,
[03:23:05.600 --> 03:23:07.440]  salon.com wrote an article about me,
[03:23:07.440 --> 03:23:09.960]  a hit piece back a couple of months ago,
[03:23:09.960 --> 03:23:11.800]  got virtually no readers.
[03:23:11.800 --> 03:23:14.240]  Most of the comments on it were people agreeing with me,
[03:23:14.240 --> 03:23:15.360]  got no readers.
[03:23:15.360 --> 03:23:18.360]  But now every time you type my name and info was,
[03:23:18.360 --> 03:23:19.520]  because I type it into Google
[03:23:19.520 --> 03:23:21.760]  to try and find my own past articles.
[03:23:21.760 --> 03:23:25.080]  So whenever it's my name and info was into a Google search,
[03:23:25.080 --> 03:23:28.960]  the top article every single time is this salon.com.
[03:23:28.960 --> 03:23:31.120]  Which they admitted in WikiLeaks,
[03:23:31.120 --> 03:23:34.600]  Soros wanted this, force feeding of their platforms,
[03:23:34.600 --> 03:23:37.840]  which again, no one wants to read because the humans,
[03:23:37.840 --> 03:23:40.280]  like you said, we'll have an article with 5,000, 10,000
[03:23:40.280 --> 03:23:42.360]  comments, a million reads.
[03:23:42.360 --> 03:23:43.920]  A salon article we'll go look at,
[03:23:43.920 --> 03:23:46.520]  according to Google Analytics, may have 20,000 readers.
[03:23:46.520 --> 03:23:50.320]  But it's number one, Google violated its own algorithm
[03:23:50.320 --> 03:23:53.080]  and screwed up its own system to force feed this.
[03:23:53.080 --> 03:23:55.440]  And we even have the internal Google documents
[03:23:55.440 --> 03:23:56.800]  where they did it, Paul.
[03:23:57.800 --> 03:24:00.280]  No, exactly, and it's kind of a badge of honor though,
[03:24:00.280 --> 03:24:02.480]  to be so hated by salon.com.
[03:24:02.480 --> 03:24:06.360]  A platform, a news outlet that literally gave a platform
[03:24:06.360 --> 03:24:09.880]  to a pedophile, and not one, but several occasions.
[03:24:09.880 --> 03:24:12.040]  To drool over five-year-old girls,
[03:24:12.040 --> 03:24:14.360]  to drool over five-year-old girls.
[03:24:14.360 --> 03:24:17.480]  Literally made a video drooling over how he masturbated
[03:24:17.480 --> 03:24:19.040]  over a five-year-old girl.
[03:24:19.040 --> 03:24:22.800]  Salon.com produced dreamy, sensual footage
[03:24:22.800 --> 03:24:24.000]  to illustrate that.
[03:24:24.000 --> 03:24:26.400]  Yeah, that's a badge of honor for the attack
[03:24:26.400 --> 03:24:27.240]  by those kind of people.
[03:24:27.240 --> 03:24:28.360]  Look at that guy.
[03:24:29.520 --> 03:24:31.400]  Just look at that guy.
[03:24:31.400 --> 03:24:33.240]  He doesn't, God, he needs to cut them all out.
[03:24:33.240 --> 03:24:35.840]  Byte.com still gives him a platform, Alex.
[03:24:35.840 --> 03:24:38.360]  They haven't deleted their glowing articles
[03:24:38.360 --> 03:24:40.480]  about Todd Nickerson, this guy who's literally
[03:24:40.480 --> 03:24:42.600]  a self-admitted pedophile.
[03:24:42.600 --> 03:24:44.800]  Badge of honor to be attacked by those people.
[03:24:45.840 --> 03:24:48.120]  Do they not understand that their attempts,
[03:24:48.120 --> 03:24:50.160]  I mean, because simultaneously they're lying about me,
[03:24:50.160 --> 03:24:51.440]  everywhere they're lying about you,
[03:24:51.440 --> 03:24:53.600]  while trying to restrict what we actually say,
[03:24:53.600 --> 03:24:55.120]  so that people only see the straw man,
[03:24:55.120 --> 03:24:58.120]  do they not get that it made us rock star status?
[03:24:58.120 --> 03:25:01.120]  I mean, I get mobbed everywhere I go.
[03:25:01.120 --> 03:25:02.920]  I had the native Hawaiians running up,
[03:25:02.920 --> 03:25:04.440]  buying me dinner everywhere.
[03:25:04.440 --> 03:25:07.400]  I had hundreds of people positive to every negative,
[03:25:07.400 --> 03:25:09.640]  and the few negatives would walk by and go,
[03:25:09.640 --> 03:25:11.760]  you don't have your kids anymore,
[03:25:11.760 --> 03:25:13.480]  or they'd walk by and say,
[03:25:13.480 --> 03:25:17.360]  oh, I love John Oliver, like that's hurting me,
[03:25:17.360 --> 03:25:18.400]  that he's attacking me.
[03:25:18.400 --> 03:25:20.240]  And one time the guy walked by and said,
[03:25:20.240 --> 03:25:22.720]  oh, while I'm at a table,
[03:25:22.720 --> 03:25:24.760]  while I'm walking back from the bathroom to the table,
[03:25:24.760 --> 03:25:26.560]  oh, sorry, you know, where are your kids?
[03:25:26.560 --> 03:25:28.440]  And I looked at the guy and I laughed,
[03:25:28.440 --> 03:25:30.680]  and I went and sat down, and he looked at me,
[03:25:30.680 --> 03:25:33.240]  and I was there with three of my four children.
[03:25:33.240 --> 03:25:35.160]  The baby stayed here in Austin with my wife.
[03:25:35.160 --> 03:25:38.880]  I took my kids from a previous wife to Hawaii,
[03:25:38.880 --> 03:25:41.080]  a working vacation, took some of the crew,
[03:25:41.080 --> 03:25:43.960]  but I mean, I'm with my kids,
[03:25:43.960 --> 03:25:47.000]  and they're laughing at me saying, you lost your kids.
[03:25:47.000 --> 03:25:48.800]  It's the craziest thing, Paul,
[03:25:48.800 --> 03:25:51.560]  they're like in the simulated reality or something.
[03:25:52.680 --> 03:25:56.840]  No, they think they can still manage and dictate reality
[03:25:56.840 --> 03:25:59.480]  and create this impression that we're just so hated.
[03:25:59.480 --> 03:26:02.160]  Like you said, the vast majority of the people
[03:26:02.160 --> 03:26:04.120]  who come up to you, it's all positive.
[03:26:04.120 --> 03:26:05.760]  Like I've been out with Nigel Farage,
[03:26:05.760 --> 03:26:09.440]  and the vast majority of people absolutely love him.
[03:26:09.440 --> 03:26:11.040]  They say, you save this country,
[03:26:11.040 --> 03:26:12.400]  I wanna shake your hand.
[03:26:12.400 --> 03:26:15.360]  Then you get one person who's already like 20 feet
[03:26:15.360 --> 03:26:17.840]  down the street before they yell something
[03:26:17.840 --> 03:26:19.600]  with a lame protest.
[03:26:19.600 --> 03:26:20.560]  And you're like, what the hell was that?
[03:26:20.560 --> 03:26:21.720]  And they've already gone.
[03:26:21.720 --> 03:26:22.560]  They've already-
[03:26:22.560 --> 03:26:25.000]  Exactly, you always try to go, screw you, Russian!
[03:26:25.000 --> 03:26:26.920]  And you'll start walking and they'll run.
[03:26:26.920 --> 03:26:28.040]  Oh no, I don't wanna talk to you,
[03:26:28.040 --> 03:26:28.880]  we've got our own video.
[03:26:28.880 --> 03:26:30.120]  I'm like, get on over here.
[03:26:30.120 --> 03:26:32.720]  Hello, come on, talk to me like you're a person.
[03:26:32.720 --> 03:26:33.960]  Getting their face with the camera,
[03:26:33.960 --> 03:26:36.320]  and they suddenly become a little bit shy, don't they?
[03:26:36.320 --> 03:26:38.840]  But again, the reaction's overwhelmingly positive.
[03:26:38.840 --> 03:26:41.040]  Yeah, we live in a polarized time.
[03:26:41.040 --> 03:26:43.120]  There's gonna be some negative aspects to it.
[03:26:43.120 --> 03:26:45.040]  But again, they try to create this impression
[03:26:45.040 --> 03:26:47.360]  that we're so demonized and hated.
[03:26:47.360 --> 03:26:50.560]  When they're literally giving platforms to pedophiles,
[03:26:50.560 --> 03:26:52.280]  they're the ones who are hated.
[03:26:52.280 --> 03:26:54.000]  Look at YouTube, Alex.
[03:26:54.000 --> 03:26:56.920]  The right conservative libertarian to ever,
[03:26:56.920 --> 03:26:59.640]  the real woke people, the red pill people,
[03:26:59.640 --> 03:27:01.920]  completely taken over YouTube.
[03:27:01.920 --> 03:27:03.240]  That's why they're now freezing out.
[03:27:03.240 --> 03:27:04.400]  That's right, and every week,
[03:27:04.400 --> 03:27:07.480]  and Alex Jones' video is number one,
[03:27:07.480 --> 03:27:09.320]  whether it's ours or somebody else,
[03:27:09.320 --> 03:27:13.360]  we have the most views of anybody John Oliver's ever had on.
[03:27:13.360 --> 03:27:15.560]  We have the most views Joe Rogan's ever had,
[03:27:15.560 --> 03:27:16.880]  and of course he's a good guy.
[03:27:16.880 --> 03:27:20.360]  We have the most views by like 20 to one,
[03:27:20.360 --> 03:27:24.360]  that's super deluxe, owned by Time Warner's ever had.
[03:27:24.360 --> 03:27:26.880]  They talk about me because for whatever reason,
[03:27:26.880 --> 03:27:30.680]  they know it gets the ratings they crave, Paul.
[03:27:30.680 --> 03:27:31.720]  Same thing with you.
[03:27:31.720 --> 03:27:32.560]  Why is that?
[03:27:33.960 --> 03:27:35.760]  Well, I mean, they're selfish fundamentally,
[03:27:35.760 --> 03:27:38.560]  so they need us to generate content
[03:27:38.560 --> 03:27:41.000]  because they're such dimwits.
[03:27:41.000 --> 03:27:41.880]  They've got nothing else.
[03:27:41.880 --> 03:27:43.480]  They can't actually research.
[03:27:43.480 --> 03:27:44.680]  They're not talented.
[03:27:44.680 --> 03:27:47.720]  Like they don't spend 10 hours editing a YouTube video
[03:27:47.720 --> 03:27:49.280]  because they don't have the skills.
[03:27:49.280 --> 03:27:51.320]  They can just blather on a blog.
[03:27:51.320 --> 03:27:53.440]  But yeah, it's about embracing the meme.
[03:27:53.440 --> 03:27:55.000]  The left has always had the upper hand
[03:27:55.000 --> 03:27:56.520]  in terms of comedy, Alex.
[03:27:56.520 --> 03:27:58.160]  But now the right has become so good at being.
[03:27:58.160 --> 03:28:00.120]  That's because they've controlled the combines.
[03:28:00.120 --> 03:28:02.040]  They've controlled the memes distribution.
[03:28:02.040 --> 03:28:03.560]  Now they're dying.
[03:28:03.560 --> 03:28:06.520]  Now left comedy is in total panic
[03:28:06.520 --> 03:28:08.360]  because they're the opposite of comics.
[03:28:08.360 --> 03:28:11.120]  They want to control all of the speech.
[03:28:11.960 --> 03:28:13.280]  Because they can't meme.
[03:28:13.280 --> 03:28:14.800]  They haven't embraced the meme.
[03:28:14.800 --> 03:28:16.640]  They don't know how to be funny with memes,
[03:28:16.640 --> 03:28:19.440]  and that's what comedy is right now online.
[03:28:19.440 --> 03:28:20.960]  So that's why they're pathetic.
[03:28:20.960 --> 03:28:22.160]  I mean, they still got a lot of views
[03:28:22.160 --> 03:28:24.080]  on the late night comedy videos on YouTube.
[03:28:24.080 --> 03:28:26.720]  Apart from that, politically, YouTube
[03:28:26.720 --> 03:28:28.920]  has been completely taken over.
[03:28:28.920 --> 03:28:31.240]  I mean, it's almost embarrassing at this point.
[03:28:31.240 --> 03:28:32.520]  Twitter's a little bit different,
[03:28:32.520 --> 03:28:34.000]  but eventually it'll go the same way.
[03:28:34.000 --> 03:28:37.200]  Obviously that's a very much smaller platform,
[03:28:37.200 --> 03:28:41.240]  which is why you see the least censorship really on Twitter,
[03:28:41.240 --> 03:28:44.160]  although people have been banned for calling JK.
[03:28:44.160 --> 03:28:45.000]  But it's more than that.
[03:28:45.000 --> 03:28:47.720]  They can have bots operating because it's less video.
[03:28:47.720 --> 03:28:50.720]  It's harder for bots to create fake content on YouTube
[03:28:50.720 --> 03:28:52.120]  so they have a lot of problems.
[03:28:52.120 --> 03:28:53.920]  With Twitter, you've got a fake community
[03:28:53.920 --> 03:28:55.640]  just like Facebook, where the left,
[03:28:55.640 --> 03:28:57.680]  admittedly, is controlled by fake bots.
[03:28:57.680 --> 03:28:58.800]  They believe are people,
[03:28:58.800 --> 03:29:01.400]  and that's their peer pressure culture.
[03:29:02.600 --> 03:29:03.920]  Yeah, which is now YouTube.
[03:29:03.920 --> 03:29:05.880]  They're not only teaming up with the ADL,
[03:29:05.880 --> 03:29:08.240]  and I'm gonna get into this on the show later on, Alex.
[03:29:08.240 --> 03:29:10.680]  They've teamed up with this hate speech police,
[03:29:10.680 --> 03:29:12.640]  basically a thought policing group
[03:29:12.640 --> 03:29:15.440]  that works with the Swedish government,
[03:29:15.440 --> 03:29:19.120]  the same Swedish government that even put PewDiePie
[03:29:19.120 --> 03:29:22.360]  on a hate list and blocked him on Twitter.
[03:29:22.360 --> 03:29:25.080]  So these are the neutral impartial arbiters
[03:29:25.080 --> 03:29:28.440]  of what constitutes hate speech on YouTube
[03:29:28.440 --> 03:29:29.480]  that they're now gonna patrol,
[03:29:29.480 --> 03:29:31.480]  like Snopes on Facebook, Alex,
[03:29:31.480 --> 03:29:34.920]  allegedly embezzling all this money to pay for hawkers.
[03:29:34.920 --> 03:29:37.160]  Oh, but they're credible, they're neutral,
[03:29:37.160 --> 03:29:39.720]  and they can tell us what's an urban myth or not.
[03:29:39.720 --> 03:29:40.840]  Absolutely incredible.
[03:29:40.840 --> 03:29:43.680]  It's all collapsing and they're panicking.
[03:29:43.680 --> 03:29:45.040]  You're absolutely right.
[03:29:45.040 --> 03:29:47.640]  That is Paul Joseph Watson taking over right now.
[03:29:47.640 --> 03:29:49.800]  I apologize to Rick and Matthew.
[03:29:49.800 --> 03:29:53.320]  Both of you get a free t-shirt of your choice right now.
[03:29:53.320 --> 03:29:54.360]  Give us your name and number.
[03:29:54.360 --> 03:29:55.680]  Paul Watson coming up.
[03:29:55.680 --> 03:29:57.800]  Oh, a free stepping in tomorrow,
[03:29:57.800 --> 03:29:59.280]  and we got big deals.
[03:29:59.280 --> 03:30:00.120]  Paul, please plug.
[03:30:00.120 --> 03:30:00.960]  We need to find the operation.
[03:30:00.960 --> 03:30:01.920]  I forgot to tell you that.
[03:30:01.920 --> 03:30:03.720]  I'm skipping breaks, I'm out of control.
[03:30:06.240 --> 03:30:08.160]  The Constitutional Convention 1787
[03:30:08.160 --> 03:30:09.680]  was held strict secrecy,
[03:30:09.680 --> 03:30:10.960]  and at the end of the preceding,
[03:30:10.960 --> 03:30:12.960]  citizens gathered outside Independence Hall
[03:30:12.960 --> 03:30:15.480]  to learn what had been produced behind closed doors.
[03:30:15.480 --> 03:30:17.080]  While Benjamin Franklin was leaving the hall,
[03:30:17.080 --> 03:30:18.000]  a lady asked him,
[03:30:18.000 --> 03:30:21.160]  well, doctor, what have we got, a republic or a monarchy?
[03:30:21.160 --> 03:30:24.120]  To which he responded, a republic, if you can keep it.
[03:30:24.120 --> 03:30:26.480]  But today, not only have we lost a republic,
[03:30:26.480 --> 03:30:28.880]  but most people don't even know what a republic even is.
[03:30:28.880 --> 03:30:31.600]  For one thing, a republic is not a democracy.
[03:30:31.600 --> 03:30:33.400]  A republic operates under the rule of law,
[03:30:33.400 --> 03:30:34.760]  which protects individual liberties
[03:30:34.760 --> 03:30:36.480]  so that the majority cannot take away
[03:30:36.480 --> 03:30:37.600]  the rights of the minority.
[03:30:37.600 --> 03:30:39.480]  Under a republic, the government and its citizens
[03:30:39.480 --> 03:30:40.760]  all abide by the same laws,
[03:30:40.760 --> 03:30:43.120]  regardless of political power or lack thereof.
[03:30:43.120 --> 03:30:44.400]  Democracy, on the other hand,
[03:30:44.400 --> 03:30:45.680]  only leads to mob rule fueled
[03:30:45.680 --> 03:30:47.480]  by the unrestrained whims of the public.
[03:30:47.480 --> 03:30:49.160]  In a democracy, the individual,
[03:30:49.160 --> 03:30:51.400]  or any groups of individuals composing the minority
[03:30:51.400 --> 03:30:53.360]  have no protection against the unlimited power
[03:30:53.360 --> 03:30:54.200]  of the majority.
[03:30:54.200 --> 03:30:56.080]  It is a case of majority over man.
[03:30:56.080 --> 03:30:57.560]  In other words, under democracy,
[03:30:57.560 --> 03:30:59.680]  two wolves can vote to eat the sheep for dinner.
[03:30:59.680 --> 03:31:01.680]  But under a republic, the sheep's right to life
[03:31:01.680 --> 03:31:03.160]  is protected by the rule of law.
[03:31:03.160 --> 03:31:05.720]  This is Kit Daniels with infowars.com.
[03:31:05.720 --> 03:31:07.320]  Alex Jones here to tell you about
[03:31:07.320 --> 03:31:09.440]  how you can help spread liberty worldwide,
[03:31:09.440 --> 03:31:11.040]  while also enjoying what I have found
[03:31:11.040 --> 03:31:14.840]  to be the best tasting 100% organic coffee on the planet.
[03:31:14.840 --> 03:31:16.120]  For more than a decade,
[03:31:16.120 --> 03:31:17.600]  my favorite coffee has come
[03:31:17.600 --> 03:31:19.560]  from the high mountains of southern Mexico,
[03:31:19.560 --> 03:31:20.760]  where the Chiapas farmers
[03:31:20.760 --> 03:31:23.240]  grow their unique shade-grown Arabica beans.
[03:31:23.240 --> 03:31:26.240]  We have now managed to secure the sought-after beans
[03:31:26.240 --> 03:31:28.080]  in a highly customized blend.
[03:31:28.080 --> 03:31:31.320]  Discover and try a bag of the Patriot Blend
[03:31:31.320 --> 03:31:34.920]  100% organic coffee at infowarslife.com.
[03:31:34.920 --> 03:31:38.600]  This coffee gives you a long, smooth pick-me-up for hours
[03:31:38.600 --> 03:31:40.160]  without the headaches and heartburn
[03:31:40.160 --> 03:31:42.080]  that so many other coffees give me personally.
