[00:00.000 --> 00:07.000]  music
[03:26:50.880 --> 03:26:56.200]  The target is 10,000. And instead of debating it, instead of debating the whole refugee
[03:26:56.200 --> 03:27:02.440]  situation, I wanted to remind you of something. And that is that Saudi Arabia, we've talked
[03:27:02.440 --> 03:27:10.120]  about this many, many times, has 100,000 air-conditioned tents sitting empty. Still, they won't take
[03:27:10.120 --> 03:27:16.640]  in Syrian refugees a minute. They're tents sitting there. No one is in them. Not a single
[03:27:16.640 --> 03:27:21.760]  soul. They're perfectly preserved. They're clean. They're air-conditioned from the Washington
[03:27:21.760 --> 03:27:26.160]  Times. It says, a Saudi Arabia faces mounting criticism for refusing to take in any of
[03:27:26.160 --> 03:27:30.240]  the millions of Syrians fleeing conflict in their homeland. It was revealed this weekend
[03:27:30.240 --> 03:27:38.680]  that the country has over 100,000 empty air-conditioned tents that could house up to 3 million refugees.
[03:27:38.680 --> 03:27:45.280]  So I wanted to bring that up again because I see celebrities and others speaking out
[03:27:45.280 --> 03:27:48.720]  and saying, we need to bring in the refugees. It's a very sad situation. We know it is
[03:27:48.720 --> 03:27:54.600]  a sad situation. It's a very, very sad situation. But why are we not publicly calling on other
[03:27:54.600 --> 03:28:00.120]  countries like Saudi Arabia with 100,000 air-conditioned tents that are empty that can fit 3 million
[03:28:00.120 --> 03:28:05.440]  refugees with ease? And it's way closer. It's not going to result in coming over the
[03:28:05.440 --> 03:28:14.040]  United States. And Saudi Arabia is a much more congruent nation as opposed to the refugees,
[03:28:14.040 --> 03:28:20.800]  which many of them have reported to been extremists that wanted to kill people in the United States.
[03:28:20.800 --> 03:28:26.520]  But no, rather guilt people and say that we're bad for not taking in Syrian refugees, right?
[03:28:26.520 --> 03:28:31.200]  So also wanted to hit on this, China likely hacked U.S. Banking Regulator report fines.
[03:28:31.200 --> 03:28:35.920]  And it's interesting because, this is from Reuters, it didn't just happen. They're just
[03:28:35.920 --> 03:28:40.400]  finding out the Chinese government likely hacked computers at the Federal Deposit Insurance
[03:28:40.400 --> 03:28:48.840]  Corporation in 2010, 2011, and 2013, according to a congressional report on Wednesday that
[03:28:48.840 --> 03:28:52.240]  cited an internal investigation by Banking Regulator.
[03:28:52.240 --> 03:29:00.040]  Now, this is an issue because we don't understand the true depths of our infrastructure that
[03:29:00.040 --> 03:29:06.640]  has been completely compromised and hacked into at every level. And it sounds spooky
[03:29:06.640 --> 03:29:11.440]  sometimes like a hacker, like there's someone in a suit like hacking with all these cool
[03:29:11.440 --> 03:29:16.280]  screens and stuff. It's actually much, much more simple than that, oftentimes. It's oftentimes
[03:29:16.280 --> 03:29:22.120]  that someone very important has a terrible password and someone can grab it from them
[03:29:22.120 --> 03:29:24.960]  using a key logger or something and access everyone's information.
[03:29:24.960 --> 03:29:29.880]  This happens to corporations all the time. Our information is not as secure as we think.
[03:29:29.880 --> 03:29:33.840]  When the nuclear launch codes are zero, zero, zero, zero, also, you know, it raises some
[03:29:33.840 --> 03:29:34.840]  red flags.
[03:29:34.840 --> 03:29:38.000]  But I will be back. This is the fourth hour. I'm Anthony Gutiarty. It's the Alex Jones
[03:29:38.000 --> 03:29:41.280]  show. A lot more coming up and we're going to play a special report that Alex did yesterday
[03:29:41.280 --> 03:29:43.440]  that is very, very powerful.
[03:29:43.440 --> 03:29:44.440]  Stay tuned.
[03:29:44.440 --> 03:29:56.360]  We're on the March. The Empire's on the run. Alex Jones and the GCN Radio Network.
[03:29:56.360 --> 03:30:02.720]  Is George Clooney ready for his panic room?
[03:30:02.720 --> 03:30:08.600]  Clooney's been a proponent of open borders and unlimited immigration, but now the chickens
[03:30:08.600 --> 03:30:10.520]  have come to his home to roost.
[03:30:10.520 --> 03:30:15.360]  Clooney's $11 million Italian mansion is in a favorite vacation spot of the rich and
[03:30:15.360 --> 03:30:20.720]  famous. Barbara Streisand, Elton John, Bruce Springsteen, Brad and Angelina, Madonna and
[03:30:20.720 --> 03:30:26.160]  other A-list liberals have all enjoyed champagne wishes and caviar dreams here. But now the
[03:30:26.160 --> 03:30:28.120]  place is overrun with migrants.
[03:30:28.120 --> 03:30:33.080]  As one resident said, a small number of immigrants is not a problem, but there's simply too many
[03:30:33.080 --> 03:30:38.120]  of them. They're not poor, hungry refugees. They're big and strong. But Clooney's building
[03:30:38.120 --> 03:30:43.080]  a fireproof, bomb-proof, attack-resistant panic room. The problem is Clooney's panic
[03:30:43.080 --> 03:30:48.440]  room is one of his other mansions in the UK. So he may have to be ready to bug out in his
[03:30:48.440 --> 03:30:52.800]  own private jet. Such are the problems of the one percent.
[03:30:52.800 --> 03:30:56.120]  Run away with the rich and famous.
[03:30:56.120 --> 03:31:00.120]  Renforwars.com. I'm David Knight.
[03:31:00.120 --> 03:31:07.160]  Secret 12, Info Wars Lives, Vitamin B12 Formulation. Most forms of Vitamin B12 are highly processed
[03:31:07.160 --> 03:31:12.160]  and synthetic and cannot be properly absorbed by the body. That's why for real results,
[03:31:12.160 --> 03:31:16.440]  so many are having to turn to painful B12 injections, which are known to have higher
[03:31:16.440 --> 03:31:21.760]  absorption rates. InfoWarsLife.com is excited to announce that we can bring you our most
[03:31:21.760 --> 03:31:26.160]  bioactive, powerful form of B12 that has been developed with our exclusive, perfected
[03:31:26.160 --> 03:31:27.160]  process.
[03:31:27.160 --> 03:31:33.800]  Secret 12 is a binary of nutrimental grade, bioavailable, coenzyme forms of B12, methylcobalamin,
[03:31:33.800 --> 03:31:39.000]  the same kind used in B12 injections, and adenosylcobalamin. Secret 12 is simply taken
[03:31:39.000 --> 03:31:43.960]  by mouth, right on the tongue, and then swallowed. No needles, no injections. Don't take my
[03:31:43.960 --> 03:31:48.800]  word for it. Try it for yourself. Discover the secret. Secret 12.
[03:31:48.800 --> 03:31:56.680]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[03:31:56.680 --> 03:31:59.080]  InfoWarsLife. Secret 12.
[03:31:59.080 --> 03:32:00.680]  Hey everyone.
[03:32:00.680 --> 03:32:04.560]  Farms has been Fuchs here, host of the Bright Side, and as many of you know, I'm on a mission
[03:32:04.560 --> 03:32:09.120]  to help Americans get and stay healthy. You've all heard the shocking statistics, despite
[03:32:09.120 --> 03:32:13.720]  spending trillions of dollars in healthcare, nearly $10,000 per man, woman, and child in
[03:32:13.720 --> 03:32:19.200]  this country. Obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[03:32:19.200 --> 03:32:22.480]  One out of three or four people is dealing with some kind of health challenge, and everyone
[03:32:22.480 --> 03:32:27.040]  knows at least one person with a degenerative disease. If you're dealing with a health challenge
[03:32:27.040 --> 03:32:30.120]  or if you're healthy and want to maintain your vigor and longevity, and you're looking
[03:32:30.120 --> 03:32:34.400]  for a convenient, easy way to incorporate nutritional raw materials into your day-to-day
[03:32:34.400 --> 03:32:38.800]  lives to guarantee that your body is getting the fundamental nutrients, the 90 essential
[03:32:38.800 --> 03:32:43.240]  vitamins, minerals, fats, and amino acids it needs to do its healing work, you need
[03:32:43.240 --> 03:32:48.380]  to check out InfoWarsTeam.com. Give your body the gift of good nutrition.
[03:32:48.380 --> 03:32:52.480]  Head over to InfoWarsTeam.com. Your body will be very grateful.
[03:32:52.480 --> 03:33:03.640]  On the web at InfoWarsTeam.com. That's InfoWarsTeam.com.
[03:33:03.640 --> 03:33:11.440]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[03:33:11.440 --> 03:33:19.080]  Let's ride to see Alex Jones' show. I'm Anthony Gucciardi, and yesterday I shot a video with
[03:33:19.080 --> 03:33:24.280]  Alex, rather Alex shot a video, and I joined in. And it was a great analysis on Black Lives
[03:33:24.280 --> 03:33:29.960]  Matter. It was probably the best one that I've seen and been a part of. And specifically,
[03:33:29.960 --> 03:33:34.960]  it's not just attacking so-called Black Lives Matter and the ideology, it breaks down the
[03:33:34.960 --> 03:33:41.040]  ridiculousness of what's going on, and how it's really just a symptom of the raw deal
[03:33:41.040 --> 03:33:46.240]  that we've been served as a country. And it's a symptom of the political correctness attack
[03:33:46.240 --> 03:33:50.280]  on ideology and just a whole slew of stuff. So we're going to go ahead and play this video,
[03:33:50.280 --> 03:34:04.160]  and then I'm going to come back and take some more calls and talk about some more news.
[03:34:04.160 --> 03:34:09.640]  President Obama had a special visitor today. They had a photo op, but then almost all the
[03:34:09.640 --> 03:34:14.400]  three-hour meeting was behind closed doors. No, he wasn't meeting with the head of state.
[03:34:14.400 --> 03:34:18.360]  He never meets with them for three hours. Hell, not even the pope for three hours. No,
[03:34:18.360 --> 03:34:22.960]  ladies and gentlemen, it was the head of Black Lives Matter. And of course, the head of Black
[03:34:22.960 --> 03:34:28.200]  Lives Matter and other community organizers like Obama lives in a home paid for by George
[03:34:28.200 --> 03:34:37.800]  Soros, by George Soros Open Society Foundation Menus. So he's bought and paid for in a house
[03:34:37.800 --> 03:34:43.520]  with people that are high-level minions of the Open Society Foundation that has the American
[03:34:43.520 --> 03:34:47.920]  people's liberties and freedoms on the menu. Black Lives Matter leaders spent three hours
[03:34:47.920 --> 03:34:53.840]  with President Obama today to demand action in regard to recent officer-involved shootings.
[03:34:53.840 --> 03:34:59.600]  How about demand action with all the cops getting shot on a daily basis? Now, D. Ray
[03:34:59.600 --> 03:35:05.120]  McKesson, one of the group's most prominent figures, joined several other Black Lives
[03:35:05.120 --> 03:35:10.400]  Matter leaders at the White House to bring up concrete action the president can take
[03:35:10.400 --> 03:35:17.640]  in order to appease its members. And it goes on from there. Ladies and gentlemen, this
[03:35:17.640 --> 03:35:21.920]  isn't about police brutality. It isn't about some of the wrongful shootings that happened
[03:35:21.920 --> 03:35:27.120]  that were totally against. But I'm the guy that wrote books on the police state. I'm
[03:35:27.120 --> 03:35:31.120]  the guy that made films about it. And I wanted to stop the police from being globalized and
[03:35:31.120 --> 03:35:38.240]  federalized and being tools of tyranny. But now it's about federalizing them. It's about
[03:35:38.240 --> 03:35:42.640]  the U.N. running them. It's about breaking them to bring in global control locally under
[03:35:42.640 --> 03:35:47.440]  the Strong Cities Initiative. This whole thing is synthetic from the big mega corporations
[03:35:47.440 --> 03:35:53.480]  on down to control society and to create a civil war in this nation. I was the first
[03:35:53.480 --> 03:35:58.640]  to use that term. Now it's all over the news. And you better believe that while President
[03:35:58.640 --> 03:36:02.560]  Obama is meeting with this guy and other leaders of Black Lives Matter, government
[03:36:02.560 --> 03:36:08.760]  sorrows funded, just to pull the strings, it's about creating civil unrest to make everything
[03:36:08.760 --> 03:36:14.760]  in America about race, not about real economic or cultural issues that matter. Because now
[03:36:14.760 --> 03:36:19.800]  America on average is more than, quote, half minority, and they've got the white liberals
[03:36:19.800 --> 03:36:23.400]  that will vote. However, as long as you say it's racial, this is about ending thinking
[03:36:23.400 --> 03:36:28.880]  in politics and going all racial, which they claim they were always against. This is the
[03:36:28.880 --> 03:36:33.760]  political correctness takeover. This is their full push. This is happening in public schools
[03:36:33.760 --> 03:36:39.800]  everywhere. This is their horribly racist plan. They're planning civil unrest coming
[03:36:39.800 --> 03:36:45.680]  up at the RNC and DNC and right of the election. This is an attempt to destabilize this country.
[03:36:45.680 --> 03:36:52.520]  It's very dangerous. The very same globalist, proto-globalists did this in 1917 in Russia.
[03:36:52.520 --> 03:36:59.600]  In 1949 in China, they mean business. And it is scary that those cops weren't even cold
[03:36:59.600 --> 03:37:06.720]  Friday morning in Dallas. And many others were fighting for their lives. And Obama said,
[03:37:06.720 --> 03:37:10.200]  we need to reform the police. That's what happened. And Hillary said, white folks need
[03:37:10.200 --> 03:37:15.080]  to listen up, as if some white person working a job has something to do with some cop that
[03:37:15.080 --> 03:37:20.760]  shoots somebody in the back. This is about selling race war in America. And this is directed
[03:37:20.760 --> 03:37:25.120]  by the so-called federal government that's above the law. You better believe this country
[03:37:25.120 --> 03:37:30.560]  and this world's in trouble. Now let's get up and go on over here. Let's talk to Joe
[03:37:30.560 --> 03:37:35.560]  Biggs, infowords.com reporter, the Anthony Gucciardi, and get their takes on what we're
[03:37:35.560 --> 03:37:38.240]  facing and what we're dealing with. Joe Biggs.
[03:37:38.240 --> 03:37:42.720]  Well, just think about this. Four days ago, Duret McKesson was arrested in Baton Rouge
[03:37:42.720 --> 03:37:49.000]  protesting. Then a couple days later was the funeral for the Dallas police officers who
[03:37:49.000 --> 03:37:54.280]  died in that horrendous attack. And then 24 hours later, you have Duret McKesson, the
[03:37:54.280 --> 03:37:59.440]  head of Black Lives Matter, in the White House meeting privately with President Obama, a
[03:37:59.440 --> 03:38:03.760]  man who lives in a home, like he said, by two philanthropists, James and Robin Wood out
[03:38:03.760 --> 03:38:10.200]  of Baltimore. And they are on the board of the George Zoros Foundation Open Society Institute.
[03:38:10.200 --> 03:38:13.920]  And he gave $35 million of Black Lives Matter alone just for Ferguson. Understand, this
[03:38:13.920 --> 03:38:18.080]  is all by design. This is a green line with Facebook and Google. Everybody's saying Black
[03:38:18.080 --> 03:38:22.120]  Lives Matter. And don't say all lives matter. Remember, and scratching that off the board.
[03:38:22.120 --> 03:38:27.600]  This is the signal for the weirdo communist rebellion that will then be administered by
[03:38:27.600 --> 03:38:32.040]  billionaires offshore who were tax exempt. Of course, the billionaires offshore want to
[03:38:32.040 --> 03:38:35.800]  raise taxes under a Hillary thing to take our money and give it to them in a bank or
[03:38:35.800 --> 03:38:40.200]  bailout. With a bunch of useful idiots burning their own neighborhoods down. Sorry, go ahead,
[03:38:40.200 --> 03:38:42.240]  Biggs. I mean, Netanyahu can't even go get a meeting
[03:38:42.240 --> 03:38:47.840]  with Obama, but you have a guy right now who's making $165,000 from the Baltimore
[03:38:47.840 --> 03:38:53.520]  School District. That's a lot of money. This guy's making $165,000 being given a home to
[03:38:53.520 --> 03:38:58.960]  live into by George Zoros and his board members to go out and start civil unrest. They're
[03:38:58.960 --> 03:39:02.720]  going to be at the RNC and they're going to be at the DNC. We've seen emails. We've seen
[03:39:02.720 --> 03:39:08.000]  different reports where these guys are protesting. They're planning huge amounts of people to
[03:39:08.000 --> 03:39:11.920]  come out, show up and disrupt the RNC. And I'm going to say this right now. The globalists
[03:39:11.920 --> 03:39:17.560]  have miscalculated. You think you're going to intimidate free speech and intimidate Americans
[03:39:17.560 --> 03:39:21.120]  by coming out and threatening people and threatening folks. I'm coming there. I'm going to be
[03:39:21.120 --> 03:39:25.600]  on the street every day. And just because you're backed up by George Zoros, the Nazi
[03:39:25.600 --> 03:39:29.600]  collaborator who just overthrew Ukraine, just because you think you're God, this isn't
[03:39:29.600 --> 03:39:35.240]  Egypt. This isn't Libya. This isn't Syria. No, this is America. And you're going to
[03:39:35.240 --> 03:39:39.720]  find out, you little bastards and you're filthy handlers, exactly what America stands for
[03:39:39.720 --> 03:39:45.520]  because we're not violent until you start it. But your time is coming to an end, filth.
[03:39:45.520 --> 03:39:49.280]  And the elite think that they're in control, they're elite maggots that think they would
[03:39:49.280 --> 03:39:54.760]  pull this crap in our country. Obama pushing total racial division and race war and killing
[03:39:54.760 --> 03:39:59.480]  random police. God help us. This is a criminal force we're dealing with. And I'm calling
[03:39:59.480 --> 03:40:05.200]  for everyone throughout government, corporations, private life, everywhere to resist this enemy.
[03:40:05.200 --> 03:40:11.720]  With every legal means necessary, but take the gloves off. In the Info War, we're going
[03:40:11.720 --> 03:40:16.720]  to have a green light here. Fire at will in the Info War, folks. It's going to be intense.
[03:40:16.720 --> 03:40:20.640]  There's going to be thousands upon thousands of people packed into this area. There's tons
[03:40:20.640 --> 03:40:25.520]  of police. Police from Austin are being shipped up to pull security in Cleveland and other
[03:40:25.520 --> 03:40:30.040]  departments around the country. I mean, they've even closed down the airspace. Think about
[03:40:30.040 --> 03:40:34.480]  the vulcanization where cops are going up there to protect people's free speech by groups
[03:40:34.480 --> 03:40:38.800]  won by the White House that want to kill cops. I mean, this is so, this is the takedown of
[03:40:38.800 --> 03:40:43.240]  America by a bunch of goddamn Benedict Arnold's. But what's been going on? What's been leading
[03:40:43.240 --> 03:40:47.080]  up to this? Al Sharpe and Obama all calling for the federalization of police. We're going
[03:40:47.080 --> 03:40:52.440]  to have two huge events where we have paid protesters coming in to spark civil unrest.
[03:40:52.440 --> 03:40:55.760]  They're going to say local police can't do this and they want to bring in federalized
[03:40:55.760 --> 03:40:59.760]  police and there's going to be martial law all over the place. Civil emergency. It's
[03:40:59.760 --> 03:41:04.400]  all a big demonstration. And when that happens, Obama can go for a third term. And I'm telling
[03:41:04.400 --> 03:41:08.240]  you, I used to hear this years ago, I thought I'll never try it. God, who knows? They got
[03:41:08.240 --> 03:41:12.840]  a bunch of social justice warriors. They want to see anybody that's a libertarian or patriot
[03:41:12.840 --> 03:41:18.640]  fricking hung. I mean, they hate free speech. They hate everything. A bunch who live in
[03:41:18.640 --> 03:41:22.960]  this free open country who had ever worked a day in their lives. They don't even care
[03:41:22.960 --> 03:41:27.000]  that Bernie Sanders voters had all their votes stolen. They just don't care. They are more
[03:41:27.000 --> 03:41:33.440]  immoral trash. But think about this. Ohio is an open carry state. Without a permit,
[03:41:33.440 --> 03:41:37.240]  you can go in an open carry. And now the new Black Panther Party, which is known as the
[03:41:37.240 --> 03:41:42.200]  terrorist organization, is coming out there with machine guns, with sawed off shotguns,
[03:41:42.200 --> 03:41:45.040]  with all this. They've openly come out and said they're going to be coming out there.
[03:41:45.040 --> 03:41:48.760]  Are they going to be attacked for having guns? No. Is this going to be an opportunity to
[03:41:48.760 --> 03:41:53.080]  use as a false flag to blame it on the right wingers, so to say? It's going to be interesting.
[03:41:53.080 --> 03:41:57.360]  I mean, I'm telling you, this week coming up is going to be the most intense time in
[03:41:57.360 --> 03:42:01.720]  years. Well, I'll tell you, I'll tell you right now, I'm not scared. I am excited to
[03:42:01.720 --> 03:42:05.400]  be able to join the ranks of our forebears that stood up against tyrants and bullies
[03:42:05.400 --> 03:42:10.600]  and trash, and against the British Empire, and against the Mexican dictator, Santa Ana,
[03:42:10.600 --> 03:42:16.520]  and I mean, I am so honored to stand against the hordes of Mordor, and just the trash.
[03:42:16.520 --> 03:42:20.080]  And I ask all Americans, whether they race, color, or creed, to stand for free speech
[03:42:20.080 --> 03:42:24.120]  of the First Amendment to understand this is your chance to be involved in an epic battle
[03:42:24.120 --> 03:42:27.200]  for the Republic. Because let me tell you, they're not just beta testing communist overthrow
[03:42:27.200 --> 03:42:34.760]  now. This is globalist mega bank run, communist doctrine. They are thinking about going operational
[03:42:34.760 --> 03:42:39.000]  with a full overthrow of the country. I mean, Obama turned the lights off, folks. I mean,
[03:42:39.000 --> 03:42:45.160]  coming after the guns, huge inner city populations starving to death, and just demanding martial
[03:42:45.160 --> 03:42:49.320]  law, creating total race war. I mean, this is unbelievable.
[03:42:49.320 --> 03:42:53.480]  Think about all the Bernier bus people, the people that donated thousands or hundreds
[03:42:53.480 --> 03:42:57.360]  of thousands of dollars to Bernie Sanders' campaign to defeat Hillary Clinton, and he
[03:42:57.360 --> 03:43:02.120]  is now bowed down, sold out to the establishment, who he said he was anti-establishment. That
[03:43:02.120 --> 03:43:05.920]  money goes to her. Look at all those people. They're going to come out to show up to RNC
[03:43:05.920 --> 03:43:09.200]  and to the DNC. They're going to be angry. They're going to now start voting for Trump.
[03:43:09.200 --> 03:43:12.160]  I guarantee you're going to see a huge turn. And that's why they need to make some type
[03:43:12.160 --> 03:43:16.600]  of racial issue early on in the Trump deal and some type of riot. And the word is, from
[03:43:16.600 --> 03:43:19.160]  Rogers, Sheldon and others, and we also have this in the police. I'm going to stop right
[03:43:19.160 --> 03:43:23.160]  there. This is the breaking news. We already knew this was happening. It's happening now.
[03:43:23.160 --> 03:43:26.760]  When Hillary wanted to demonize Bernie, she would have people attack Trump in Bernie outfits.
[03:43:26.760 --> 03:43:32.600]  They're going to have people in Bernie outfits attack Trump supporters and free speech supporters,
[03:43:32.600 --> 03:43:37.720]  anybody who's white to make it racial. Because it's okay if you're another color, you're
[03:43:37.720 --> 03:43:41.800]  taking a white. That's all right. To make it where Bernie supporters see the fight and
[03:43:41.800 --> 03:43:45.720]  the clash and just think, there's a clash between Bernie. Bernie's already throwing
[03:43:45.720 --> 03:43:50.720]  the talent. There's a clash between Bernie and the Trump. I'm going to get Trump. Be
[03:43:50.720 --> 03:43:55.760]  nice to my Bernie because let me tell you I'm Bernie. Listen to you. Listen to Bernie
[03:43:55.760 --> 03:44:01.200]  to tell the truth now. What happened here is I was sold out to Hillary many years ago.
[03:44:01.200 --> 03:44:05.280]  Never worked till I was 40. I promise you all these free goodies because we want you
[03:44:05.280 --> 03:44:11.760]  dependent. All right. I told you not qualified war monger Goldman Sachs biggest corporate
[03:44:11.760 --> 03:44:17.200]  candidate. The truth is I sold you out. Now I think you're dumb. We're going to have
[03:44:17.200 --> 03:44:21.480]  a lot of people dressed up like they support me and then they're going to sit there and
[03:44:21.480 --> 03:44:26.800]  attack everybody. And when the Trump people fight back, it'll all be about how the Bernie
[03:44:26.800 --> 03:44:33.360]  people hate Trump. That's to manipulate you dumbasses. All right. Think about all the
[03:44:33.360 --> 03:44:38.840]  money though that Hillary would have not gotten going out and campaigning. The amount
[03:44:38.840 --> 03:44:43.920]  of money that they use Bernie, they use Bernie as a pawn, I think, to get money from these
[03:44:43.920 --> 03:44:47.480]  groups of people who would have never given money to Hillary, knowing the end game would
[03:44:47.480 --> 03:44:52.240]  be that he would pass a war chest for Trump, give out and then use that more money to go
[03:44:52.240 --> 03:44:55.360]  against Trump because that's all we've seen in the mainstream media is how everyone is
[03:44:55.360 --> 03:45:01.760]  attacking him using this racist, sexist, homophobic, xenophobic, Islamophobic narrative, nonstop
[03:45:01.760 --> 03:45:05.080]  shoving it down people's throats. And every time I go out in the street and ask people,
[03:45:05.080 --> 03:45:08.400]  why don't you like Trump? It's the same thing. Sex is racist. I'm like, they want to feel
[03:45:08.400 --> 03:45:11.920]  good though. They're taught you're good as long as you declare this. Now you're being
[03:45:11.920 --> 03:45:15.840]  taught this so anybody that wants freedom can have this projected on it. And then you
[03:45:15.840 --> 03:45:19.520]  just piss your pants and say you can't support it. Anthony, it's your turn. No, exactly.
[03:45:19.520 --> 03:45:24.040]  It's sad. Once again, the media is hijacking everything. They hijack the narrative. They
[03:45:24.040 --> 03:45:27.480]  tell you that you're supposed to care about things. They bring up the whole race issue.
[03:45:27.480 --> 03:45:30.440]  They bring up all of this. The truth is, I don't think people are buying it. I'm not
[03:45:30.440 --> 03:45:34.400]  buying it. And what's funny is, I do think Black Lives Matter, and I think everyone in
[03:45:34.400 --> 03:45:39.400]  this room knows that Black Lives Matter. But the issue is that when you say all lives matter,
[03:45:39.400 --> 03:45:43.760]  then you're racist. That is absolutely absurd. It's completely mentally ill. If I was a doctor
[03:45:43.760 --> 03:45:48.480]  looking at this society, this country as the media shows it, I would declare it completely
[03:45:48.480 --> 03:45:52.720]  mentally ill. To say it's racist to say all lives matter like Martin Luther King is taking
[03:45:52.720 --> 03:45:57.200]  not being racist and saying it's racist. Exactly. What genius. So it's mental illness at the
[03:45:57.200 --> 03:46:01.080]  highest degree. If you ever talked to a crazy person before, they'll just say the opposite.
[03:46:01.080 --> 03:46:04.720]  You know, you come up to it, how are you doing? Stop being mean to me. Right? Just totally
[03:46:04.720 --> 03:46:08.520]  mentally ill. I'd like to work this out with you. Shut up. Yeah. This society is mentally
[03:46:08.520 --> 03:46:12.200]  ill. It is deeply, deeply mentally ill. But the good thing is, I don't think people are
[03:46:12.200 --> 03:46:16.320]  buying into it. Just look at the political correctness. Yes. The redskins, right? They
[03:46:16.320 --> 03:46:20.880]  Oh, the redskins. So many Native Americans being offended by this team. Okay. Maybe even
[03:46:20.880 --> 03:46:26.360]  as offensive. But guess what? 96% said they weren't offended by the natives. Yeah. Exactly.
[03:46:26.360 --> 03:46:29.880]  So let me ask you a question, Anthony. What are they thinking then? Because it isn't working
[03:46:29.880 --> 03:46:33.760]  in the real world in their own weird cult programming, though they keep doubling down.
[03:46:33.760 --> 03:46:39.800]  What are they doing? 70% of Americans say they are pissed off and angry about this country
[03:46:39.800 --> 03:46:45.080]  being where it's heading. Over 60% say that it's never going to get better. Like the stats
[03:46:45.080 --> 03:46:49.560]  are insane. There's 19 stats. You can look up like 50% of Americans just hate everything.
[03:46:49.560 --> 03:46:52.920]  People are depressed. People are angry. People are frustrated. They hate the system. So what
[03:46:52.920 --> 03:46:56.880]  the media does is they have a unique opportunity. They have the opportunity to funnel all that
[03:46:56.880 --> 03:47:00.280]  hatred and anger, which is actually against the establishment where everyone bought into
[03:47:00.280 --> 03:47:04.960]  it and lost. They got the raw deal. They ordered a steak. They got a bloody chunk of meat. They
[03:47:04.960 --> 03:47:09.240]  got the raw deal. So the media then takes that unfiltered rage and hatred and puts a
[03:47:09.240 --> 03:47:13.360]  magnifying glass on these little micro issues. It's all a distraction. They focus all the
[03:47:13.360 --> 03:47:17.120]  rebellion against the foreign occupation, the globalist, all their scams, and have to
[03:47:17.120 --> 03:47:22.320]  get everything onto random local police who most of them are quitting and freaking out
[03:47:22.320 --> 03:47:26.640]  so crime rates are exploding and the cops are like, I'm out of here. Screw this. I mean,
[03:47:26.640 --> 03:47:29.160]  you can see the plan to bring the country down. They're going to get it. I just got
[03:47:29.160 --> 03:47:32.520]  chills. We get drawn into it, though. We get drawn into it. We have to cover it instead
[03:47:32.520 --> 03:47:35.160]  of all the other stuff. We get drawn into it, which is fine because we have to talk about
[03:47:35.160 --> 03:47:40.000]  it. But now, oh, it's Black Lives Matter versus police versus white people. And the average
[03:47:40.000 --> 03:47:44.560]  childlike person, the average liberal is the rest of development thinks they're an intellectual.
[03:47:44.560 --> 03:47:47.920]  I mean, the leaders like make believe like they're a wonder woman or Superman. They're
[03:47:47.920 --> 03:47:53.880]  not. They just think it's being covered. They're getting attention. They're winning when instead
[03:47:53.880 --> 03:47:58.120]  total vulcanization is being created and it's legitimizing a police state they're going
[03:47:58.120 --> 03:48:01.440]  to bring in. It's going to make you want the one you just lost.
[03:48:01.440 --> 03:48:06.560]  You know, it is very, very sad. The truth is, I think Black Lives Matter, as I said in
[03:48:06.560 --> 03:48:11.080]  that video, and as we all agree, I also think all lives matter. And if I'm a racist for
[03:48:11.080 --> 03:48:18.440]  saying that, that is a very, very absurd, disgusting state of affairs. And the point
[03:48:18.440 --> 03:48:22.760]  that I'm trying to make and the point that Alex, I believe, is making that video is that
[03:48:22.760 --> 03:48:30.360]  this is a very, very sad funneling of the distrust of government, distrust of the system.
[03:48:30.360 --> 03:48:34.600]  We've been told that if we go to school and get good grades and go through college and
[03:48:34.600 --> 03:48:39.120]  be a good worker drone and sitting in your cubicle, you'll have a white picket fence
[03:48:39.120 --> 03:48:43.960]  and you'll be happy someday. But that's not how it worked out at all. And there's real
[03:48:43.960 --> 03:48:50.680]  discrimination. I've been mistreated by police many times in my life. I went to Utah, went
[03:48:50.680 --> 03:48:55.440]  up to the NSA, if you guys remember years ago, and they basically said their dog was
[03:48:55.440 --> 03:49:02.600]  going to rip my testicles off and eat them. And I'm lucky the dog didn't get me because
[03:49:02.600 --> 03:49:04.240]  he was hungry.
[03:49:04.240 --> 03:49:07.880]  So I've had cops mistreat me and there's real discrimination. There really, really is. There's
[03:49:07.880 --> 03:49:14.760]  real racism. But it's not about white people versus black people, cops versus whatever.
[03:49:14.760 --> 03:49:21.200]  That is an insane division and we're falling for it if we let the media and the so-called
[03:49:21.200 --> 03:49:27.360]  establishment hijack the narrative to where it's all about race-baiting. It's all about
[03:49:27.360 --> 03:49:31.800]  just how we're bad, okay? And now in kindergarten, they say, this is a black person. This is
[03:49:31.800 --> 03:49:35.760]  a white person. And the kids are like, what? I didn't even notice the difference. This
[03:49:35.760 --> 03:49:41.840]  is a black person. It's absurd. That's real racism. I'm against real racism. I think all
[03:49:41.840 --> 03:49:47.120]  lives do matter. I hate the division and I'm tired of it and it's stupid. We need to go
