whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:08:50.340 --> 03:08:52.340]   (upbeat music)
[03:08:52.340 --> 03:08:54.340]   (upbeat music)
[03:08:54.340 --> 03:08:56.340]   (upbeat music)
[03:08:56.340 --> 03:08:58.340]   (upbeat music)
[03:08:58.340 --> 03:09:00.340]   (upbeat music)
[03:09:00.340 --> 03:09:02.340]   (upbeat music)
[03:09:02.340 --> 03:09:04.340]   (upbeat music)
[03:09:04.340 --> 03:09:06.340]   (upbeat music)
[03:09:06.340 --> 03:09:08.340]   (upbeat music)
[03:09:08.340 --> 03:09:10.340]   (upbeat music)
[03:09:10.340 --> 03:09:12.340]   (upbeat music)
[03:09:12.340 --> 03:09:14.340]   (upbeat music)
[03:09:14.340 --> 03:09:16.340]   (upbeat music)
[03:09:16.340 --> 03:09:18.340]   (upbeat music)
[03:09:18.340 --> 03:09:20.340]   (upbeat music)
[03:09:20.340 --> 03:09:22.340]   (upbeat music)
[03:09:22.340 --> 03:09:24.340]   (upbeat music)
[03:09:24.340 --> 03:09:26.340]   (upbeat music)
[03:09:26.340 --> 03:09:28.340]   (upbeat music)
[03:09:28.340 --> 03:09:30.340]   (upbeat music)
[03:09:30.340 --> 03:09:32.340]   (upbeat music)
[03:09:32.340 --> 03:09:34.340]   (upbeat music)
[03:09:34.340 --> 03:09:36.340]   (upbeat music)
[03:09:36.340 --> 03:09:38.340]   (upbeat music)
[03:09:38.340 --> 03:09:40.340]   (upbeat music)
[03:09:40.340 --> 03:09:42.340]   (upbeat music)
[03:09:42.340 --> 03:09:44.340]   (upbeat music)
[03:09:44.340 --> 03:09:46.340]   (upbeat music)
[03:09:46.340 --> 03:09:48.340]   (upbeat music)
[03:09:48.340 --> 03:09:50.340]   (upbeat music)
[03:09:50.340 --> 03:09:52.340]   (upbeat music)
[03:09:52.340 --> 03:09:54.340]   (upbeat music)
[03:09:54.340 --> 03:09:56.340]   (upbeat music)
[03:09:56.340 --> 03:09:58.340]   (upbeat music)
[03:09:58.340 --> 03:10:00.340]   (upbeat music)
[03:10:00.340 --> 03:10:02.340]   (upbeat music)
[03:10:02.340 --> 03:10:04.340]   (upbeat music)
[03:10:04.340 --> 03:10:06.340]   (upbeat music)
[03:10:06.340 --> 03:10:08.340]   (upbeat music)
[03:10:08.340 --> 03:10:10.340]   (upbeat music)
[03:10:10.340 --> 03:10:12.340]   (upbeat music)
[03:10:12.340 --> 03:10:14.340]   (upbeat music)
[03:10:14.340 --> 03:10:16.340]   (upbeat music)
[03:10:16.340 --> 03:10:18.340]   (upbeat music)
[03:10:18.340 --> 03:10:20.340]   (upbeat music)
[03:10:20.340 --> 03:10:22.340]   (upbeat music)
[03:10:22.340 --> 03:10:24.340]   (upbeat music)
[03:10:24.340 --> 03:10:26.340]   (upbeat music)
[03:10:26.340 --> 03:10:28.340]   (upbeat music)
[03:10:28.340 --> 03:10:30.340]   (upbeat music)
[03:10:30.340 --> 03:10:32.340]   (upbeat music)
[03:10:32.340 --> 03:10:34.340]   (upbeat music)
[03:10:34.340 --> 03:10:36.340]   (upbeat music)
[03:10:36.340 --> 03:10:38.340]   (upbeat music)
[03:10:38.340 --> 03:10:40.340]   (upbeat music)
[03:10:40.340 --> 03:10:42.340]   (upbeat music)
[03:10:42.340 --> 03:10:44.340]   (upbeat music)
[03:10:44.340 --> 03:10:46.340]   (upbeat music)
[03:10:46.340 --> 03:10:48.340]   (upbeat music)
[03:10:48.340 --> 03:10:50.340]   (upbeat music)
[03:10:50.340 --> 03:10:52.340]   (upbeat music)
[03:10:52.340 --> 03:10:54.340]   (upbeat music)
[03:10:54.340 --> 03:10:56.340]   (upbeat music)
[03:10:56.340 --> 03:10:58.340]   (upbeat music)
[03:10:58.340 --> 03:11:00.340]   (upbeat music)
[03:11:00.340 --> 03:11:02.340]   (upbeat music)
[03:11:02.340 --> 03:11:04.340]   (upbeat music)
[03:11:04.340 --> 03:11:06.340]   (upbeat music)
[03:11:06.340 --> 03:11:08.340]   (upbeat music)
[03:11:08.340 --> 03:11:10.340]   (upbeat music)
[03:11:10.340 --> 03:11:12.340]   (upbeat music)
[03:11:12.340 --> 03:11:14.340]   (upbeat music)
[03:11:14.340 --> 03:11:16.340]   (upbeat music)
[03:11:16.340 --> 03:11:20.040]   - I have the ability to talk about these subjects.
[03:11:20.040 --> 03:11:25.340]   Most people don't have the ability to talk about this stuff.
[03:11:25.340 --> 03:11:29.840]   They get bullied, harassed, lose their jobs,
[03:11:29.840 --> 03:11:31.420]   lose opportunities.
[03:11:31.420 --> 03:11:36.540]   To be able to want to talk about the love they have for God,
[03:11:36.540 --> 03:11:38.500]   want to talk about the most high sun
[03:11:38.500 --> 03:11:42.880]   and what it did for them in their life and their struggle.
[03:11:42.880 --> 03:11:45.260]   I recently turned my life back over to God.
[03:11:47.260 --> 03:11:50.260]   I know what the type of work he has done in my life.
[03:11:50.260 --> 03:11:55.260]   And so you can't be a friend of the world
[03:11:55.260 --> 03:12:00.260]   and enjoy comments, enjoy videos,
[03:12:00.260 --> 03:12:04.260]   and feel sorry and feel bad that you can't speak out
[03:12:04.260 --> 03:12:08.260]   against this behavior because it's disgusting behavior.
[03:12:08.260 --> 03:12:10.260]   That it's always Christians that is the ones
[03:12:10.260 --> 03:12:13.260]   that take the downfall in this country.
[03:12:13.260 --> 03:12:16.260]   When it comes to them speaking about something that they love.
[03:12:16.260 --> 03:12:18.760]   Now let's switch a little bit, almost the same talk,
[03:12:18.760 --> 03:12:19.760]   but now we have,
[03:12:19.760 --> 03:12:23.760]   there was a CNN article that came out,
[03:12:23.760 --> 03:12:26.760]   which was a disturbing rise in hate crimes
[03:12:26.760 --> 03:12:28.920]   against the transgender community.
[03:12:28.920 --> 03:12:36.760]   And I think killing anybody or harming anyone
[03:12:36.760 --> 03:12:38.760]   that you don't know their situation,
[03:12:38.760 --> 03:12:42.260]   I think it's always, always, always, always,
[03:12:42.260 --> 03:12:44.260]   always, always, always wrong.
[03:12:44.260 --> 03:12:48.260]   You don't want to come out in trash, beat up, harass,
[03:12:48.260 --> 03:12:52.260]   and do anything, do any physical harm to anybody
[03:12:52.260 --> 03:12:56.260]   that doesn't deserve it, who hasn't done anything against you.
[03:12:56.260 --> 03:13:00.260]   What you should do is give these people encouragement.
[03:13:00.260 --> 03:13:05.260]   And I think this whole rise of hate crimes,
[03:13:05.260 --> 03:13:06.260]   I think it's always been there,
[03:13:06.260 --> 03:13:08.260]   but I think there's a lot of things that are not telling you
[03:13:08.260 --> 03:13:11.260]   and being responsible about this situation
[03:13:11.260 --> 03:13:13.260]   in this community.
[03:13:13.260 --> 03:13:16.260]   A lot of these crimes may have come from
[03:13:16.260 --> 03:13:19.260]   the transgender of men going to female
[03:13:19.260 --> 03:13:22.260]   who are not being completely honest
[03:13:22.260 --> 03:13:26.260]   when they go meet heterosexual partners.
[03:13:26.260 --> 03:13:29.260]   That they're waiting and they're accepting who they are,
[03:13:29.260 --> 03:13:32.260]   but they're not telling those who they are dating
[03:13:32.260 --> 03:13:34.260]   that they're transgender.
[03:13:34.260 --> 03:13:37.260]   And I think by doing that, you put yourselves,
[03:13:37.260 --> 03:13:40.260]   by holding in, not saying that you're holding onto
[03:13:40.260 --> 03:13:43.260]   a lie, but you're basically holding in truth
[03:13:43.260 --> 03:13:46.260]   of who you really are, and you're not giving
[03:13:46.260 --> 03:13:50.260]   that other person time to really swallow
[03:13:50.260 --> 03:13:53.260]   and bring that in to if they want to accept it or not.
[03:13:53.260 --> 03:13:58.260]   Not everyone is accepting to this behavior.
[03:13:58.260 --> 03:14:01.260]   Not everyone thinks this behavior is normal.
[03:14:01.260 --> 03:14:05.260]   So you cannot necessarily go into these situations,
[03:14:05.260 --> 03:14:08.260]   the social situations, thinking that everybody's going
[03:14:08.260 --> 03:14:11.260]   to be okay with you being transgender.
[03:14:11.260 --> 03:14:16.260]   So you set yourself up for all these violent attacks
[03:14:16.260 --> 03:14:19.260]   when you're not being honest.
[03:14:19.260 --> 03:14:21.260]   Now when you come out, you obviously got to put yourself
[03:14:21.260 --> 03:14:23.260]   in a community where you're not going to be harmed.
[03:14:23.260 --> 03:14:25.260]   I'm sorry, but this is the reality of the world,
[03:14:25.260 --> 03:14:29.260]   that people are not going to be open to this behavior.
[03:14:29.260 --> 03:14:31.260]   Probably for a while now, it's going to be these type
[03:14:31.260 --> 03:14:33.260]   of incidents that go on.
[03:14:33.260 --> 03:14:36.260]   There's incidents like this of people who still get bullied
[03:14:36.260 --> 03:14:40.260]   being a different type of person, being bullied
[03:14:40.260 --> 03:14:41.260]   for being smart.
[03:14:41.260 --> 03:14:43.260]   There's ways people are being bullied for being
[03:14:43.260 --> 03:14:44.260]   who they are.
[03:14:44.260 --> 03:14:45.260]   We get that.
[03:14:45.260 --> 03:14:47.260]   We get that information.
[03:14:47.260 --> 03:14:52.260]   But you have to understand the responsibility of bringing
[03:14:52.260 --> 03:14:54.260]   it all out on the table, and I think the media does
[03:14:54.260 --> 03:14:57.260]   a poor job of doing that.
[03:14:57.260 --> 03:14:59.260]   The media wants to make this a civil rights issue.
[03:14:59.260 --> 03:15:01.260]   It's not a civil rights issue.
[03:15:01.260 --> 03:15:04.260]   I wake up every day black.
[03:15:04.260 --> 03:15:07.260]   I have no choice but to be black.
[03:15:07.260 --> 03:15:13.260]   You have the ability whenever you want to, to change
[03:15:13.260 --> 03:15:16.260]   from one sex to another and one sex back again.
[03:15:16.260 --> 03:15:20.260]   You can do whatever you want to do outside of your race.
[03:15:20.260 --> 03:15:22.260]   So this is a choice issue.
[03:15:22.260 --> 03:15:24.260]   This is not necessarily a civil rights issue, and I think
[03:15:24.260 --> 03:15:29.260]   in the media, we are trying to ignite a war of this being
[03:15:29.260 --> 03:15:32.260]   a civil rights issue where all transgendered and people
[03:15:32.260 --> 03:15:34.260]   of the LGBTQ community are under attack.
[03:15:34.260 --> 03:15:36.260]   They're not under attack.
[03:15:36.260 --> 03:15:39.260]   As far as I'm seeing, you get and do whatever you want.
[03:15:39.260 --> 03:15:42.260]   You shut down businesses.
[03:15:42.260 --> 03:15:43.260]   You get people fired.
[03:15:43.260 --> 03:15:46.260]   You get people bullied and harassed into silence.
[03:15:46.260 --> 03:15:49.260]   So I don't think necessarily things are going wrong for you.
[03:15:49.260 --> 03:15:51.260]   I think things are going right for you where you want them
[03:15:51.260 --> 03:15:53.260]   to go, but I think you're trying to engineer a war that
[03:15:53.260 --> 03:15:58.260]   doesn't need to be, and it's done on the surface of lies
[03:15:58.260 --> 03:15:59.260]   underneath of it.
[03:15:59.260 --> 03:16:01.260]   All right, we're about to come back.
[03:16:01.260 --> 03:16:02.260]   Thank you.
[03:16:02.260 --> 03:16:03.260]   [break]
[03:16:03.260 --> 03:16:04.260]   [break]
[03:16:04.260 --> 03:16:05.260]   [break]
[03:16:06.260 --> 03:16:07.260]   [break]
[03:16:08.260 --> 03:16:09.260]   [break]
[03:16:10.260 --> 03:16:11.260]   [break]
[03:16:11.260 --> 03:16:12.260]   [break]
[03:16:12.260 --> 03:16:13.260]   [break]
[03:16:13.260 --> 03:16:14.260]   [break]
[03:16:14.260 --> 03:16:15.260]   [break]
[03:16:15.260 --> 03:16:16.260]   [break]
[03:16:16.260 --> 03:16:17.260]   [break]
[03:16:17.260 --> 03:16:18.260]   [break]
[03:16:18.260 --> 03:16:19.260]   [break]
[03:16:19.260 --> 03:16:20.260]   [break]
[03:16:20.260 --> 03:16:21.260]   [break]
[03:16:21.260 --> 03:16:22.260]   [break]
[03:16:22.260 --> 03:16:23.260]   [break]
[03:16:23.260 --> 03:16:24.260]   [break]
[03:16:24.260 --> 03:16:25.260]   [break]
[03:16:25.260 --> 03:16:26.260]   [break]
[03:16:26.260 --> 03:16:27.260]   [break]
[03:16:27.260 --> 03:16:28.260]   [break]
[03:16:28.260 --> 03:16:29.260]   [break]
[03:16:29.260 --> 03:16:30.260]   [break]
[03:16:30.260 --> 03:16:31.260]   [break]
[03:16:31.260 --> 03:16:32.260]   [break]
[03:16:32.260 --> 03:16:33.260]   [break]
[03:16:33.260 --> 03:16:34.260]   [break]
[03:16:34.260 --> 03:16:35.260]   [break]
[03:16:35.260 --> 03:16:36.260]   [break]
[03:16:36.260 --> 03:16:37.260]   [break]
[03:16:37.260 --> 03:16:38.260]   [break]
[03:16:38.260 --> 03:16:39.260]   [break]
[03:16:39.260 --> 03:16:40.260]   [break]
[03:16:40.260 --> 03:16:41.260]   [break]
[03:16:41.260 --> 03:16:42.260]   [break]
[03:16:42.260 --> 03:16:43.260]   [break]
[03:16:43.260 --> 03:16:44.260]   [break]
[03:16:44.260 --> 03:16:45.260]   [break]
[03:16:45.260 --> 03:16:46.260]   [break]
[03:16:46.260 --> 03:16:47.260]   [break]
[03:16:47.260 --> 03:16:48.260]   [break]
[03:16:48.260 --> 03:16:49.260]   [break]
[03:16:49.260 --> 03:16:50.260]   [break]
[03:16:50.260 --> 03:16:51.260]   [break]
[03:16:51.260 --> 03:16:52.260]   [break]
[03:16:52.260 --> 03:16:53.260]   [break]
[03:16:53.260 --> 03:16:54.260]   [break]
[03:16:54.260 --> 03:16:55.260]   [break]
[03:16:55.260 --> 03:16:56.260]   [break]
[03:16:56.260 --> 03:16:57.260]   [break]
[03:16:57.260 --> 03:16:58.260]   [break]
[03:16:58.260 --> 03:16:59.260]   [break]
[03:16:59.260 --> 03:17:00.260]   [break]
[03:17:00.260 --> 03:17:01.260]   [break]
[03:17:01.260 --> 03:17:02.260]   [break]
[03:17:02.260 --> 03:17:03.260]   [break]
[03:17:03.260 --> 03:17:04.260]   [break]
[03:17:04.260 --> 03:17:05.260]   [break]
[03:17:05.260 --> 03:17:06.260]   [break]
[03:17:06.260 --> 03:17:07.260]   [break]
[03:17:07.260 --> 03:17:08.260]   [break]
[03:17:08.260 --> 03:17:09.260]   [break]
[03:17:09.260 --> 03:17:10.260]   [break]
[03:17:10.260 --> 03:17:11.260]   [break]
[03:17:11.260 --> 03:17:12.260]   [break]
[03:17:12.260 --> 03:17:13.260]   [break]
[03:17:13.260 --> 03:17:14.260]   [break]
[03:17:14.260 --> 03:17:15.260]   [break]
[03:17:15.260 --> 03:17:16.260]   [break]
[03:17:16.260 --> 03:17:17.260]   [break]
[03:17:17.260 --> 03:17:18.260]   [break]
[03:17:18.260 --> 03:17:19.260]   [break]
[03:17:19.260 --> 03:17:20.260]   [break]
[03:17:20.260 --> 03:17:21.260]   [break]
[03:17:21.260 --> 03:17:22.260]   [break]
[03:17:22.260 --> 03:17:23.260]   [break]
[03:17:23.260 --> 03:17:24.260]   [break]
[03:17:24.260 --> 03:17:25.260]   [break]
[03:17:25.260 --> 03:17:26.260]   [break]
[03:17:26.260 --> 03:17:27.260]   [break]
[03:17:27.260 --> 03:17:28.260]   [break]
[03:17:28.260 --> 03:17:29.260]   [break]
[03:17:29.260 --> 03:17:30.260]   [break]
[03:17:30.260 --> 03:17:31.260]   [break]
[03:17:31.260 --> 03:17:32.260]   [break]
[03:17:32.260 --> 03:17:33.260]   [break]
[03:17:33.260 --> 03:17:34.260]   [break]
[03:17:34.260 --> 03:17:35.260]   [break]
[03:17:35.260 --> 03:17:36.260]   [break]
[03:17:36.260 --> 03:17:37.260]   [break]
[03:17:37.260 --> 03:17:38.260]   [break]
[03:17:38.260 --> 03:17:39.260]   [break]
[03:17:39.260 --> 03:17:40.260]   [break]
[03:17:40.260 --> 03:17:41.260]   [break]
[03:17:41.260 --> 03:17:42.260]   [break]
[03:17:42.260 --> 03:17:43.260]   [break]
[03:17:43.260 --> 03:17:44.260]   [break]
[03:17:44.260 --> 03:17:45.260]   [break]
[03:17:45.260 --> 03:17:46.260]   [break]
[03:17:46.260 --> 03:17:47.260]   [break]
[03:17:47.260 --> 03:17:48.260]   [break]
[03:17:48.260 --> 03:17:49.260]   [break]
[03:17:49.260 --> 03:17:50.260]   [break]
[03:17:50.260 --> 03:17:51.260]   [break]
[03:17:51.260 --> 03:17:52.260]   [break]
[03:17:52.260 --> 03:17:53.260]   [break]
[03:17:53.260 --> 03:17:54.260]   [break]
[03:17:54.260 --> 03:17:55.260]   [break]
[03:17:55.260 --> 03:17:56.260]   [break]
[03:17:56.260 --> 03:17:57.260]   [break]
[03:17:57.260 --> 03:17:58.260]   [break]
[03:17:58.260 --> 03:17:59.260]   [break]
[03:17:59.260 --> 03:18:00.260]   [break]
[03:18:00.260 --> 03:18:01.260]   [break]
[03:18:01.260 --> 03:18:02.260]   [break]
[03:18:02.260 --> 03:18:03.260]   [break]
[03:18:03.260 --> 03:18:04.260]   [break]
[03:18:04.260 --> 03:18:05.260]   [break]
[03:18:05.260 --> 03:18:06.260]   [break]
[03:18:06.260 --> 03:18:07.260]   [break]
[03:18:07.260 --> 03:18:08.260]   [break]
[03:18:08.260 --> 03:18:09.260]   [break]
[03:18:09.260 --> 03:18:10.260]   [break]
[03:18:10.260 --> 03:18:11.260]   [break]
[03:18:11.260 --> 03:18:12.260]   [break]
[03:18:12.260 --> 03:18:13.260]   [break]
[03:18:13.260 --> 03:18:14.260]   [break]
[03:18:14.260 --> 03:18:15.260]   [break]
[03:18:15.260 --> 03:18:16.260]   [break]
[03:18:16.260 --> 03:18:17.260]   [break]
[03:18:17.260 --> 03:18:18.260]   [break]
[03:18:18.260 --> 03:18:19.260]   [break]
[03:18:19.260 --> 03:18:20.260]   [break]
[03:18:20.260 --> 03:18:21.260]   [break]
[03:18:21.260 --> 03:18:22.260]   [break]
[03:18:22.260 --> 03:18:23.260]   [break]
[03:18:23.260 --> 03:18:24.260]   [break]
[03:18:24.260 --> 03:18:25.260]   [break]
[03:18:25.260 --> 03:18:26.260]   [break]
[03:18:26.260 --> 03:18:27.260]   [break]
[03:18:27.260 --> 03:18:28.260]   [break]
[03:18:28.260 --> 03:18:29.260]   [break]
[03:18:29.260 --> 03:18:30.260]   [break]
[03:18:30.260 --> 03:18:31.260]   [break]
[03:18:31.260 --> 03:18:32.260]   [break]
[03:18:32.260 --> 03:18:33.260]   [break]
[03:18:33.260 --> 03:18:34.260]   [break]
[03:18:34.260 --> 03:18:35.260]   [break]
[03:18:35.260 --> 03:18:36.260]   [break]
[03:18:36.260 --> 03:18:37.260]   [break]
[03:18:37.260 --> 03:18:38.260]   [break]
[03:18:38.260 --> 03:18:39.260]   [break]
[03:18:39.260 --> 03:18:40.260]   [break]
[03:18:40.260 --> 03:18:41.260]   [break]
[03:18:41.260 --> 03:18:42.260]   [break]
[03:18:42.260 --> 03:18:43.260]   [break]
[03:18:43.260 --> 03:18:44.260]   [break]
[03:18:44.260 --> 03:18:45.260]   [break]
[03:18:45.260 --> 03:18:46.260]   [break]
[03:18:46.260 --> 03:18:47.260]   [break]
[03:18:47.260 --> 03:18:48.260]   [break]
[03:18:48.260 --> 03:18:49.260]   [break]
[03:18:49.260 --> 03:18:50.260]   [break]
[03:18:50.260 --> 03:18:51.260]   [break]
[03:18:51.260 --> 03:18:52.260]   [break]
[03:18:52.260 --> 03:18:53.260]   [break]
[03:18:53.260 --> 03:18:54.260]   [break]
[03:18:54.260 --> 03:18:55.260]   [break]
[03:18:55.260 --> 03:18:56.260]   [break]
[03:18:56.260 --> 03:18:57.260]   [break]
[03:18:57.260 --> 03:18:58.260]   [break]
[03:18:58.260 --> 03:18:59.260]   [break]
[03:18:59.260 --> 03:19:00.260]   [break]
[03:19:00.260 --> 03:19:01.260]   [break]
[03:19:01.260 --> 03:19:02.260]   [break]
[03:19:02.260 --> 03:19:03.260]   [break]
[03:19:03.260 --> 03:19:04.260]   [break]
[03:19:04.260 --> 03:19:05.260]   [break]
[03:19:05.260 --> 03:19:06.260]   [break]
[03:19:06.260 --> 03:19:07.260]   [break]
[03:19:07.260 --> 03:19:08.260]   [break]
[03:19:08.260 --> 03:19:09.260]   [break]
[03:19:09.260 --> 03:19:10.260]   [break]
[03:19:10.260 --> 03:19:11.260]   [break]
[03:19:11.260 --> 03:19:12.260]   [break]
[03:19:12.260 --> 03:19:13.260]   [break]
[03:19:13.260 --> 03:19:14.260]   [break]
[03:19:14.260 --> 03:19:15.260]   [break]
[03:19:15.260 --> 03:19:16.260]   [break]
[03:19:16.260 --> 03:19:17.260]   [break]
[03:19:17.260 --> 03:19:18.260]   [break]
[03:19:18.260 --> 03:19:19.260]   [break]
[03:19:19.260 --> 03:19:20.260]   [break]
[03:19:20.260 --> 03:19:21.260]   [break]
[03:19:21.260 --> 03:19:22.260]   [break]
[03:19:22.260 --> 03:19:23.260]   [break]
[03:19:23.260 --> 03:19:24.260]   [break]
[03:19:24.260 --> 03:19:25.260]   [break]
[03:19:25.260 --> 03:19:26.260]   [break]
[03:19:26.260 --> 03:19:27.260]   [break]
[03:19:27.260 --> 03:19:28.260]   [break]
[03:19:28.260 --> 03:19:29.260]   [break]
[03:19:29.260 --> 03:19:30.260]   [break]
[03:19:30.260 --> 03:19:31.260]   [break]
[03:19:31.260 --> 03:19:32.260]   [break]
[03:19:32.260 --> 03:19:33.260]   [break]
[03:19:33.260 --> 03:19:34.260]   [break]
[03:19:34.260 --> 03:19:35.260]   [break]
[03:19:35.260 --> 03:19:36.260]   [break]
[03:19:36.260 --> 03:19:37.260]   [break]
[03:19:37.260 --> 03:19:38.260]   [break]
[03:19:38.260 --> 03:19:39.260]   [break]
[03:19:39.260 --> 03:19:40.260]   [break]
[03:19:40.260 --> 03:19:41.260]   [break]
[03:19:41.260 --> 03:19:42.260]   [break]
[03:19:42.260 --> 03:19:43.260]   [break]
[03:19:43.260 --> 03:19:44.260]   [break]
[03:19:44.260 --> 03:19:45.260]   [break]
[03:19:45.260 --> 03:19:46.260]   [break]
[03:19:46.260 --> 03:19:47.260]   [break]
[03:19:47.260 --> 03:19:48.260]   [break]
[03:19:48.260 --> 03:19:49.260]   [break]
[03:19:49.260 --> 03:19:50.260]   [break]
[03:19:50.260 --> 03:19:51.260]   [break]
[03:19:51.260 --> 03:19:52.260]   [break]
[03:19:52.260 --> 03:19:53.260]   [break]
[03:19:53.260 --> 03:19:54.260]   [break]
[03:19:54.260 --> 03:19:55.260]   [break]
[03:19:55.260 --> 03:19:56.260]   [break]
[03:19:56.260 --> 03:19:57.260]   [break]
[03:19:57.260 --> 03:19:58.260]   [break]
[03:19:58.260 --> 03:19:59.260]   [break]
[03:19:59.260 --> 03:20:00.260]   [break]
[03:20:00.260 --> 03:20:01.260]   [break]
[03:20:01.260 --> 03:20:02.260]   [break]
[03:20:02.260 --> 03:20:03.260]   [break]
[03:20:03.260 --> 03:20:04.260]   [break]
[03:20:04.260 --> 03:20:05.260]   [break]
[03:20:05.260 --> 03:20:06.260]   [break]
[03:20:06.260 --> 03:20:07.260]   [break]
[03:20:07.260 --> 03:20:08.260]   [break]
[03:20:08.260 --> 03:20:09.260]   [break]
[03:20:09.260 --> 03:20:10.260]   [break]
[03:20:10.260 --> 03:20:11.260]   [break]
[03:20:11.260 --> 03:20:12.260]   [break]
[03:20:12.260 --> 03:20:13.260]   [break]
[03:20:13.260 --> 03:20:14.260]   [break]
[03:20:14.260 --> 03:20:15.260]   [break]
[03:20:15.260 --> 03:20:16.260]   [break]
[03:20:16.260 --> 03:20:17.260]   [break]
[03:20:17.260 --> 03:20:18.260]   [break]
[03:20:18.260 --> 03:20:19.260]   [break]
[03:20:19.260 --> 03:20:20.260]   [break]
[03:20:20.260 --> 03:20:21.260]   [break]
[03:20:21.260 --> 03:20:22.260]   [break]
[03:20:22.260 --> 03:20:23.260]   [break]
[03:20:23.260 --> 03:20:24.260]   [break]
[03:20:24.260 --> 03:20:25.260]   [break]
[03:20:25.260 --> 03:20:26.260]   [break]
[03:20:26.260 --> 03:20:27.260]   [break]
[03:20:27.260 --> 03:20:28.260]   [break]
[03:20:28.260 --> 03:20:29.260]   [break]
[03:20:29.260 --> 03:20:30.260]   [break]
[03:20:30.260 --> 03:20:31.260]   [break]
[03:20:31.260 --> 03:20:32.260]   [break]
[03:20:32.260 --> 03:20:33.260]   [break]
[03:20:33.260 --> 03:20:34.260]   [break]
[03:20:34.260 --> 03:20:35.260]   [break]
[03:20:35.260 --> 03:20:36.260]   [break]
[03:20:36.260 --> 03:20:37.260]   [break]
[03:20:37.260 --> 03:20:38.260]   [break]
[03:20:38.260 --> 03:20:39.260]   [break]
[03:20:39.260 --> 03:20:40.260]   [break]
[03:20:40.260 --> 03:20:41.260]   [break]
[03:20:41.260 --> 03:20:42.260]   [break]
[03:20:42.260 --> 03:20:43.260]   [break]
[03:20:43.260 --> 03:20:44.260]   [break]
[03:20:44.260 --> 03:20:45.260]   [break]
[03:20:45.260 --> 03:20:46.260]   [break]
[03:20:46.260 --> 03:20:47.260]   [break]
[03:20:47.260 --> 03:20:48.260]   [break]
[03:20:48.260 --> 03:20:49.260]   [break]
[03:20:49.260 --> 03:20:50.260]   [break]
[03:20:50.260 --> 03:20:51.260]   [break]
[03:20:51.260 --> 03:20:52.260]   [break]
[03:20:52.260 --> 03:20:53.260]   [break]
[03:20:53.260 --> 03:20:54.260]   [break]
[03:20:54.260 --> 03:20:55.260]   [break]
[03:20:55.260 --> 03:20:56.260]   [break]
[03:20:56.260 --> 03:20:57.260]   [break]
[03:20:57.260 --> 03:20:58.260]   [break]
[03:20:58.260 --> 03:20:59.260]   [break]
[03:20:59.260 --> 03:21:00.260]   [break]
[03:21:00.260 --> 03:21:01.260]   [break]
[03:21:01.260 --> 03:21:02.260]   [break]
[03:21:02.260 --> 03:21:03.260]   [break]
[03:21:03.260 --> 03:21:04.260]   [break]
[03:21:04.260 --> 03:21:05.260]   [break]
[03:21:05.260 --> 03:21:06.260]   [break]
[03:21:06.260 --> 03:21:07.260]   [break]
[03:21:07.260 --> 03:21:08.260]   [break]
[03:21:08.260 --> 03:21:09.260]   [break]
[03:21:09.260 --> 03:21:10.260]   [break]
[03:21:10.260 --> 03:21:11.260]   [break]
[03:21:11.260 --> 03:21:12.260]   [break]
[03:21:12.260 --> 03:21:13.260]   [break]
[03:21:13.260 --> 03:21:14.260]   [break]
[03:21:14.260 --> 03:21:15.260]   [break]
[03:21:15.260 --> 03:21:16.260]   [break]
[03:21:16.260 --> 03:21:17.260]   [break]
[03:21:17.260 --> 03:21:18.260]   [break]
[03:21:18.260 --> 03:21:19.260]   [break]
[03:21:19.260 --> 03:21:20.260]   [break]
[03:21:20.260 --> 03:21:21.260]   [break]
[03:21:21.260 --> 03:21:22.260]   [break]
[03:21:22.260 --> 03:21:23.260]   [break]
[03:21:23.260 --> 03:21:24.260]   [break]
[03:21:24.260 --> 03:21:25.260]   [break]
[03:21:25.260 --> 03:21:26.260]   [break]
[03:21:26.260 --> 03:21:27.260]   [break]
[03:21:27.260 --> 03:21:28.260]   [break]
[03:21:28.260 --> 03:21:29.260]   [break]
[03:21:29.260 --> 03:21:30.260]   [break]
[03:21:30.260 --> 03:21:31.260]   [break]
[03:21:31.260 --> 03:21:32.260]   [break]
[03:21:32.260 --> 03:21:33.260]   [break]
[03:21:33.260 --> 03:21:34.260]   [break]
[03:21:34.260 --> 03:21:35.260]   [break]
[03:21:35.260 --> 03:21:36.260]   [break]
[03:21:36.260 --> 03:21:37.260]   [break]
[03:21:37.260 --> 03:21:38.260]   [break]
[03:21:38.260 --> 03:21:39.260]   [break]
[03:21:39.260 --> 03:21:40.260]   [break]
[03:21:40.260 --> 03:21:41.260]   [break]
[03:21:41.260 --> 03:21:42.260]   [break]
[03:21:42.260 --> 03:21:43.260]   [break]
[03:21:43.260 --> 03:21:44.260]   [break]
[03:21:44.260 --> 03:21:45.260]   [break]
[03:21:45.260 --> 03:21:46.260]   [break]
[03:21:46.260 --> 03:21:47.260]   [break]
[03:21:47.260 --> 03:21:48.260]   [break]
