[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:40:26.000 --> 01:40:40.000]  Continuing, reveal the true cost of Christmas toys we buy from China's factories. Undercover investigation shows hours of overtime. That's late wages and fines for using the toilet.
[01:40:40.000 --> 01:40:47.000]  And that's what their training is to be as prisoners. Okay. I need to get into wrong poll now. I haven't even gotten into all the other news.
[01:40:47.000 --> 01:40:54.000]  Gun sales shot up on Black Friday. Those numbers are now out. Massive increase. For three and a half years, we've had record gun sales.
[01:40:54.000 --> 01:41:02.000]  Do the globalists really think by secretly training police and military to take on American patriots who are still American and know what it is to be American?
[01:41:02.000 --> 01:41:08.000]  Do you think you're really going to win that fight? You bankers have already destroyed us financially and took us over.
[01:41:08.000 --> 01:41:15.000]  You've already got the fake environmentalists shutting down all the power plants that globalists don't own. And you really are spoiling for a fight, aren't you?
[01:41:15.000 --> 01:41:30.000]  I'm not. I don't need to prove my manhood by shooting my mouth off about war with a bunch of idiots. I want to wake up people that actually think that returning veterans are the number one enemy in America.
[01:41:30.000 --> 01:41:37.000]  I guess when you try to take your guns and secretly arrest them, I guess they are going to become your biggest enemy. And you think you're just going to defeat them all?
[01:41:37.000 --> 01:41:47.000]  Again, the German military who tried to overthrow Hitler were the good guys. Same thing with Stalin and Lenin, okay?
[01:41:47.000 --> 01:41:54.000]  We that saw this coming a million miles away, now it's in our front porch, we're the good guys, okay?
[01:41:54.000 --> 01:42:03.000]  How much more do I have to tell you about before it happens? How much worse does it have to get? Because we haven't even gone down the real slope yet.
[01:42:03.000 --> 01:42:10.000]  Okay, here's the good news. Ron Paul's been winning every straw poll and in every scientific poll, he's been number one, number two, or number three for months.
[01:42:10.000 --> 01:42:21.000]  So they kept saying, you can't win, you can't win, you can't win. But all these other globalists, as people learn about Mitt Romney, pro-gun control, open border, socialist healthcare, carbon taxes, Al Gore loves him.
[01:42:21.000 --> 01:42:29.000]  Same thing with Rick Perry. And notice when Republicans think it's a winner and the media's saying they're the winner, Republicans will defend him.
[01:42:29.000 --> 01:42:37.000]  I don't care if Perry worked for Al Gore and went to Bilderberg, I kind of like it. As soon as they say he can't win, they're like, I don't like him.
[01:42:37.000 --> 01:42:45.000]  As soon as they say Newt Gennrich is the leader, they're all like, I also love you once, global government and port socialist healthcare and open borders.
[01:42:45.000 --> 01:42:51.000]  I kind of like that, Gennrich. I don't like Ron Paul because they say he can't win.
[01:42:51.000 --> 01:42:59.000]  We come back, Iowa poll, Gennrich leads GOP PAC, then Paul, then Romney. Big news, stay with us.
[01:43:21.000 --> 01:43:28.000]  He's usually right. You see, he predicted the collapse of GM, Panny May, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:43:28.000 --> 01:43:39.000]  In fact, Barron's called his work a dire prophecy. Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet, and it's a real eye-opener.
[01:43:39.000 --> 01:43:47.000]  I can't stress this enough. You should at least watch this free video online today. He explains everything you need to know, including simple steps you can take to protect yourself.
[01:43:47.000 --> 01:44:00.000]  You can find the video at www.EndOfAmerica3.com. That's End of America, the number 3.com. Watch the free video at www.EndOfAmerica3.com. That's End of America3.com.
[01:44:18.000 --> 01:44:31.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:44:31.000 --> 01:44:40.000]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless-cloyal silver with the Silver Lungs Generator.
[01:44:40.000 --> 01:44:56.000]  Very easy to follow, step-by-step instructions are provided, making production fast and simple. Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator. That's www.silverlungs.com.
[01:45:01.000 --> 01:45:08.000]  Hundreds of nations have fallen to tyranny in the last century alone. This is our last chance to not relive history.
[01:45:08.000 --> 01:45:14.000]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[01:45:14.000 --> 01:45:20.000]  We have tremendous influence on our president and Congress, and they really are calling the shots.
[01:45:20.000 --> 01:45:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[01:45:25.000 --> 01:45:35.000]  Fall of the Republic identifies the enemies of our nation, the criminal offshore cartel held bent on destroying sovereignty and on its ashes constructing world government.
[01:45:35.000 --> 01:45:41.000]  Tim Geithner, Bernanke, they're arsonists. They're asking for more matches, and the Congress is saying, who do we make the check out to?
[01:45:41.000 --> 01:45:48.000]  Today seems like nobody does care, and right now in Washington, D.C., we have seen a fall of the Republic.
[01:45:48.000 --> 01:46:06.000]  Get your copy of Fall of the Republic on DVD at infowars.com or watch it online right now in super high quality at prisonplanet.tv.
[01:46:18.000 --> 01:46:24.000]  We still face terrible traffic, crazy lines, and even crazier shoppers, but this year can be different.
[01:46:24.000 --> 01:46:30.000]  You can still opt out of the craziness and do your shopping off the grid by going to offthegridchristmas.com,
[01:46:30.000 --> 01:46:35.000]  where you'll find our new Christmas video featuring an amazing assortment of truly hard to get gifts.
[01:46:35.000 --> 01:46:42.000]  Gifts you simply won't find in stores. These are gifts that can help anyone on your list become better prepared for the hard times ahead.
[01:46:42.000 --> 01:46:46.000]  And here's the best part, prices have been slashed until December 15th.
[01:46:46.000 --> 01:46:54.000]  This year, opt out of the lines. You won't get fine. You'll get great discounts on all kinds of off the grid gear by going to offthegridchristmas.com.
[01:46:54.000 --> 01:47:22.000]  Go to offthegridchristmas.com. That's offthegridchristmas.com.
[01:47:22.000 --> 01:47:27.000]  Alright, Robert and Denmark, Karen, Roy, I'm going to get to you quickly here.
[01:47:27.000 --> 01:47:31.000]  You may only get 45 seconds or so, but I want to jam in some calls here at the end.
[01:47:31.000 --> 01:47:35.000]  We appreciate you calling, but I need to get into Ron Paul.
[01:47:35.000 --> 01:47:40.000]  The mind game of the mainstream corporate media that's losing a lot of its power and listeners,
[01:47:40.000 --> 01:47:47.000]  but can still put out a hoax when they need to, that Ron Paul can't win, or that Ron Paul isn't a conservative,
[01:47:47.000 --> 01:47:53.000]  and that Ron Paul can't be part of the next debate coming up because he's against an Iran attack.
[01:47:53.000 --> 01:47:58.000]  So he's anti-Israel. That was the report.
[01:47:58.000 --> 01:48:05.000]  It's crazy when the former head of massage just came out and said it will be a catastrophe of Iran is attacked.
[01:48:05.000 --> 01:48:11.000]  No kidding. For Israel, they're saying, I mean, our own joint chiefs, the staff have said it's a disaster.
[01:48:11.000 --> 01:48:14.000]  Every country over there is going to attack Israel.
[01:48:14.000 --> 01:48:19.000]  I know for a lot of you, new wars is like something to order a pizza and watch and feel powerful.
[01:48:19.000 --> 01:48:23.000]  People are actually dying in these. These aren't cute. These aren't funny.
[01:48:23.000 --> 01:48:28.000]  Our country's destroyed its name attacking country after country out there for the globalist.
[01:48:28.000 --> 01:48:34.000]  Now, continuing here, Ron Paul has come out in a whole bunch of polls.
[01:48:34.000 --> 01:48:41.000]  Here's the Des Moines Register, Washington Post, and it goes on to say Iowa Poll,
[01:48:41.000 --> 01:48:44.000]  and Gennrich leads GOP, then Paul, then Romney.
[01:48:44.000 --> 01:48:49.000]  And Paul is second or third in all the other states, or he wins the straw polls,
[01:48:49.000 --> 01:48:53.000]  and they keep saying he can't win, he can't win. He actually knows the problems.
[01:48:53.000 --> 01:48:55.000]  People keep saying, well, the government needs to fix things.
[01:48:55.000 --> 01:49:00.000]  The government works for special interest, and things are going quite nicely for them.
[01:49:00.000 --> 01:49:04.000]  But the Fortune 100, they're making the biggest profits ever, consolidating power,
[01:49:04.000 --> 01:49:09.000]  having government shut down their competition.
[01:49:09.000 --> 01:49:12.000]  Ron Paul is the one that predicted all of this.
[01:49:12.000 --> 01:49:15.000]  Ron Paul is the one that understands it. He's a patriot.
[01:49:15.000 --> 01:49:18.000]  He speaks out against the military operating on our streets.
[01:49:18.000 --> 01:49:22.000]  He speaks out against the UN and the IMF.
[01:49:22.000 --> 01:49:27.000]  And then meanwhile, I want to play this short clip, they have a debate coming up,
[01:49:27.000 --> 01:49:30.000]  and I think Ron Paul is probably wrong for saying he won't be part of this one
[01:49:30.000 --> 01:49:33.000]  because he got banned from a few of them because they're scared of him.
[01:49:33.000 --> 01:49:40.000]  But now they're going to have a debate with the consummate Dirtball,
[01:49:40.000 --> 01:49:44.000]  who I hear conservatives back when he was running saying he's great.
[01:49:44.000 --> 01:49:48.000]  He's a total ringer. Most of his donations have been to the Democrats.
[01:49:48.000 --> 01:49:52.000]  Just like Huntsman works for Obama. This is a joke.
[01:49:52.000 --> 01:49:57.000]  He's Donald Trump. I told you as soon as he got his TV contract,
[01:49:57.000 --> 01:50:01.000]  I told you as soon as he got the casino deals from Obama's man in Chicago,
[01:50:01.000 --> 01:50:04.000]  he dropped out and he did.
[01:50:04.000 --> 01:50:09.000]  And now he is going to be the moderator and Ron Paul is saying,
[01:50:09.000 --> 01:50:12.000]  since when is he the kingmaker?
[01:50:12.000 --> 01:50:17.000]  Since when do you need to be anointed by some Dirtball casino owner?
[01:50:17.000 --> 01:50:20.000]  And I hear conservatives on talk radio six months ago going,
[01:50:20.000 --> 01:50:24.000]  I love Donald Trump. He knows how to get things done because he knows how to flimflam you.
[01:50:24.000 --> 01:50:26.000]  You're not a nice sales pitch.
[01:50:26.000 --> 01:50:29.000]  You better learn about people's voting records, what they've supported.
[01:50:29.000 --> 01:50:33.000]  You better find out he's an imminent domain, big liberal sicko.
[01:50:33.000 --> 01:50:35.000]  Just like Newt Gennrich.
[01:50:35.000 --> 01:50:39.000]  You mainline Republicans have no business talking about Obama supporters being idiots.
[01:50:39.000 --> 01:50:43.000]  You are just as big a morons.
[01:50:43.000 --> 01:50:47.000]  Okay, let's go ahead and play this Ron Paul clip. Here it is.
[01:50:47.000 --> 01:50:52.000]  We've had the flavors of the month up and down, you know, so far in this campaign.
[01:50:52.000 --> 01:50:57.000]  I'd like to think of myself as the flavor of the decades that we keep plotting along
[01:50:57.000 --> 01:51:01.000]  on a couple issues that are really striking a chord with the people.
[01:51:01.000 --> 01:51:04.000]  You don't win just with the hardcore Republican base.
[01:51:04.000 --> 01:51:08.000]  You have to have a candidate that's going to appeal across the political spectrum.
[01:51:08.000 --> 01:51:12.000]  I don't quite understand it. I don't understand the marching to his office.
[01:51:12.000 --> 01:51:19.000]  I mean, I didn't know that he had an ability to lay on hands, you know, and an annoying people.
[01:51:19.000 --> 01:51:21.000]  He probably doesn't like my position under Federal Reserve.
[01:51:21.000 --> 01:51:26.000]  Deep down philosophic and, of course, his position on China was quite different.
[01:51:26.000 --> 01:51:32.000]  I think it's philosophic and probably his personality that doesn't like to be challenged.
[01:51:32.000 --> 01:51:34.000]  Professors don't like to be challenged.
[01:51:34.000 --> 01:51:40.000]  That's enough. Yeah, that was Ron Paul on Donald Trump. That's just the little highlights of it.
[01:51:40.000 --> 01:51:44.000]  I mean, if you don't want Ron Paul, folks, you get what you deserve.
[01:51:44.000 --> 01:51:49.000]  I mean, there's a reason CBS gave him 89 seconds in the debate and the other candidates, you know,
[01:51:49.000 --> 01:51:52.000]  four or five times that in some cases, 10 times that.
[01:51:52.000 --> 01:52:00.000]  Again, every candidate comes forward, people find out about him and then they get unpopular.
[01:52:00.000 --> 01:52:06.000]  Except for Ron Paul, we know who he is. He has a perfect constitutional voting record. Perfect.
[01:52:06.000 --> 01:52:10.000]  He always does what he says he'll do, even if you don't totally agree with him.
[01:52:10.000 --> 01:52:12.000]  Isn't it time for real change?
[01:52:12.000 --> 01:52:15.000]  I mean, we knew what Obama would do in the Obama deception with total precision,
[01:52:15.000 --> 01:52:19.000]  because we knew who his advisors were, who his contributors were.
[01:52:19.000 --> 01:52:23.000]  You stick 75 cents in a vending machine and pull the lever for a Snickers.
[01:52:23.000 --> 01:52:27.000]  You're going to get a Snickers. Okay.
[01:52:27.000 --> 01:52:29.000]  You know, you put it in there for a Coca-Cola, you're going to get that.
[01:52:29.000 --> 01:52:35.000]  The globalist put their money in to buy and sell these politicians.
[01:52:35.000 --> 01:52:38.000]  I don't have time to play the Olympia Snow thing calling for world government, New World Order.
[01:52:38.000 --> 01:52:40.000]  It's up at infowars.com.
[01:52:40.000 --> 01:52:43.000]  I got a bunch of other news. I keep meeting with this power plant news,
[01:52:43.000 --> 01:52:47.000]  but I can't do it the time we have. I've got to go to some calls here.
[01:52:47.000 --> 01:52:50.000]  Our articles are coning and EPA regulations to cause rolling blackouts.
[01:52:50.000 --> 01:52:53.000]  Critics attacked my White House. That was us earlier in the year.
[01:52:53.000 --> 01:52:57.000]  The White House responded to us for making connection proven accurate.
[01:52:57.000 --> 01:52:59.000]  And then here's the statesman article.
[01:52:59.000 --> 01:53:01.000]  Texans could face rolling blackouts next year.
[01:53:01.000 --> 01:53:05.000]  Reports say it goes on to say the North American Electricity Reliability Corporation
[01:53:05.000 --> 01:53:09.000]  found that many older power plants in Texas will be retired rather than retrofitted
[01:53:09.000 --> 01:53:11.000]  to meet new federal emission standards.
[01:53:11.000 --> 01:53:13.000]  It's impossible. They wouldn't give me the authorization.
[01:53:13.000 --> 01:53:16.000]  And it goes on to admit the environmentalists are shutting it all down.
[01:53:16.000 --> 01:53:19.000]  And then you're lectured by the Sierra Club in here.
[01:53:19.000 --> 01:53:21.000]  We have to have a generation we need right now.
[01:53:21.000 --> 01:53:24.000]  We've outdated coal plants are holding us back.
[01:53:24.000 --> 01:53:28.000]  And then the article acts like the environmentalists are trying to get us the power.
[01:53:28.000 --> 01:53:34.000]  The average dumbed-down moron reading this and in the statesman just cynically targeting their slaves
[01:53:34.000 --> 01:53:38.000]  would read that and think, oh, thank God, read the whole article.
[01:53:38.000 --> 01:53:42.000]  Thank goodness they're fighting to try to get us power plants.
[01:53:42.000 --> 01:53:46.000]  And it is so incredible. Remember, General Electric has a total waiver.
[01:53:46.000 --> 01:53:50.000]  So if you let them take your plan over, you can keep operating.
[01:53:50.000 --> 01:53:53.000]  It doesn't matter that the globalists have just moved into Mexico.
[01:53:53.000 --> 01:53:56.000]  We've got our power from Mexico now.
[01:53:56.000 --> 01:53:58.000]  There's it.
[01:53:58.000 --> 01:54:00.000]  I'm sorry. I'm sorry.
[01:54:00.000 --> 01:54:04.000]  I was flattered back in February, though, when Drudge linked to our article
[01:54:04.000 --> 01:54:08.000]  and it got a couple million reads and the White House responded and said we were insane
[01:54:08.000 --> 01:54:11.000]  and we were quoting all these power commissions.
[01:54:11.000 --> 01:54:16.000]  And the head of the energy department saying, quote, we're going to shut down massive numbers of plants.
[01:54:16.000 --> 01:54:20.000]  I mean, they've got more than 200% more to shut down compared to about 10%.
[01:54:20.000 --> 01:54:22.000]  They shut down the last three years.
[01:54:22.000 --> 01:54:27.000]  And we've already seen massive power prices increases in really blackouts in hot and cold times.
[01:54:27.000 --> 01:54:32.000]  Can you imagine what's going to happen when they have a 200 plus percent increase in shutdowns?
[01:54:32.000 --> 01:54:39.000]  Well, I tell you, listen, all you fake environmentalists who don't know your head from home the ground,
[01:54:39.000 --> 01:54:46.000]  just enjoy your power bill and plug that car in, that electric car that gets its power from coal.
[01:54:46.000 --> 01:54:51.000]  While you criticize my gasoline car, you morons, you people are not environmentalists.
[01:54:51.000 --> 01:54:53.000]  You'd be concerned about GMO.
[01:54:53.000 --> 01:54:55.000]  You'd be concerned about Fukushima.
[01:54:55.000 --> 01:54:58.000]  You'd be concerned about vaccines and the human genetic code being damaged.
[01:54:58.000 --> 01:55:00.000]  But you're not.
[01:55:00.000 --> 01:55:01.000]  We're going to move quick now.
[01:55:01.000 --> 01:55:07.000]  Robert and Denmark, you're on the air. Welcome.
[01:55:07.000 --> 01:55:09.000]  Hey, Denmark, go ahead.
[01:55:09.000 --> 01:55:11.000]  No, this is Robert.
[01:55:11.000 --> 01:55:13.000]  Yes, you're calling from Denmark.
[01:55:13.000 --> 01:55:15.000]  That's correct. That's correct.
[01:55:15.000 --> 01:55:17.000]  Okay, go ahead, sir.
[01:55:17.000 --> 01:55:22.000]  All right. First of all, I'm going to need 90 seconds and 89 seconds like Ron Paul had.
[01:55:22.000 --> 01:55:24.000]  I want to make that clear.
[01:55:24.000 --> 01:55:25.000]  I can't give it to you.
[01:55:25.000 --> 01:55:26.000]  I'm going to have to let you go.
[01:55:26.000 --> 01:55:28.000]  You spent 20 telling me how you need time.
[01:55:28.000 --> 01:55:30.000]  We don't screen your call, sir. Go ahead.
[01:55:30.000 --> 01:55:31.000]  I understand.
[01:55:31.000 --> 01:55:32.000]  All right.
[01:55:32.000 --> 01:55:39.000]  First of all, I want to announce that, you know, a lot of the stuff that's going on right now,
[01:55:39.000 --> 01:55:47.000]  you guys are talking about, you know, it's...
[01:55:47.000 --> 01:55:49.000]  Can I mention our website?
[01:55:49.000 --> 01:55:51.000]  I got to let you go, man. I got to let you go.
[01:55:51.000 --> 01:55:53.000]  Look, that's not how you make a radio call.
[01:55:53.000 --> 01:55:56.000]  We're not screening your call on air.
[01:55:56.000 --> 01:55:59.000]  Everybody calls here and thinks once you get on air, I'm going to screen your call.
[01:55:59.000 --> 01:56:01.000]  We just ask where you're calling from.
[01:56:01.000 --> 01:56:02.000]  I'm not...
[01:56:02.000 --> 01:56:04.000]  Robert, just call me another time, okay?
[01:56:04.000 --> 01:56:06.000]  We could have got the three calls in that time.
[01:56:06.000 --> 01:56:08.000]  Karen and Arizona, go ahead, Karen.
[01:56:08.000 --> 01:56:12.000]  Alex, I have two quick questions, and I want to share some information with you.
[01:56:12.000 --> 01:56:14.000]  Go ahead and share your info. Go ahead.
[01:56:14.000 --> 01:56:17.000]  Okay. First of all, the Daily Courier,
[01:56:17.000 --> 01:56:24.000]  the Advapy County, Arizona, is with Emory Riddle Aeronautics,
[01:56:24.000 --> 01:56:26.000]  and they're joining with...
[01:56:26.000 --> 01:56:30.000]  to have this ERAU Aerial Camera Deal.
[01:56:30.000 --> 01:56:32.000]  Also, another question.
[01:56:32.000 --> 01:56:36.000]  The question is, when are you going to have Lindsay Williams on
[01:56:36.000 --> 01:56:41.000]  and the XCIA whistleblower?
[01:56:41.000 --> 01:56:43.000]  Well, which CIA whistleblower is that?
[01:56:43.000 --> 01:56:45.000]  Well, we're going to have Lindsay Williams on this week.
[01:56:45.000 --> 01:56:46.000]  Who?
[01:56:46.000 --> 01:56:47.000]  Lindow.
[01:56:47.000 --> 01:56:49.000]  I'll look into it. I appreciate your call.
[01:56:49.000 --> 01:56:51.000]  We'll get Williams on this week.
[01:56:51.000 --> 01:56:52.000]  I always got a lot of new stuff.
[01:56:52.000 --> 01:56:54.000]  They'll come up during the weekday show.
[01:56:54.000 --> 01:56:59.000]  Let's go ahead and talk to Karen and Colorado.
[01:56:59.000 --> 01:57:01.000]  Karen, go ahead.
[01:57:01.000 --> 01:57:02.000]  Hi.
[01:57:02.000 --> 01:57:04.000]  Hi.
[01:57:04.000 --> 01:57:06.000]  I just had a...
[01:57:06.000 --> 01:57:14.000]  I'm really angry about what the Congress and the president is doing.
[01:57:14.000 --> 01:57:17.000]  It's stupid.
[01:57:17.000 --> 01:57:20.000]  Excuse me.
[01:57:20.000 --> 01:57:22.000]  Well, I mean, it's good for criminals to take over.
[01:57:22.000 --> 01:57:23.000]  They like to.
[01:57:23.000 --> 01:57:24.000]  Oh, yeah.
[01:57:24.000 --> 01:57:26.000]  That's what they do, yeah.
[01:57:26.000 --> 01:57:30.000]  Anyway, how the heck do I wake my husband up?
[01:57:30.000 --> 01:57:32.000]  Well, ma'am, you just...
[01:57:32.000 --> 01:57:33.000]  You just get him...
[01:57:33.000 --> 01:57:34.000]  I get him my films.
[01:57:34.000 --> 01:57:36.000]  Get him Obama Deception and MFullWars.com
[01:57:36.000 --> 01:57:38.000]  and give it to him and make copies
[01:57:38.000 --> 01:57:39.000]  and give it to your neighbors.
[01:57:39.000 --> 01:57:40.000]  That's how you wake him up
[01:57:40.000 --> 01:57:42.000]  and try to wake up others in your area.
[01:57:42.000 --> 01:57:43.000]  If he won't wake up, move on.
[01:57:43.000 --> 01:57:45.000]  See you back tomorrow at 11 a.m.
[01:57:45.000 --> 01:57:46.000]  Great job with the crew.
[01:57:46.000 --> 01:57:47.000]  Defend the Republic.
[01:57:47.000 --> 01:57:48.000]  Defend our freedoms.
[01:57:48.000 --> 01:57:58.000]  That's what America is.
