[00:00:01.000 --> 00:00:16.000]  Intro
[02:48:48.770 --> 02:48:50.770]  the number one draft pick, without a doubt,
[02:48:50.770 --> 02:48:52.770]  out there, that for the first time
[02:48:52.770 --> 02:48:54.770]  he will launch his subscription network
[02:48:54.770 --> 02:48:56.770]  exclusively under the Mug Club umbrella
[02:48:56.770 --> 02:48:58.770]  starting with his new Friday show
[02:48:58.770 --> 02:49:00.770]  on August 18th.
[02:49:00.770 --> 02:49:02.770]  Ladies and gentlemen...
[02:49:08.770 --> 02:49:10.770]  I don't like them putting chemicals in the water
[02:49:10.770 --> 02:49:12.770]  that turn the friggin' frogs gay!
[02:49:14.770 --> 02:49:16.770]  Stalin took the guns.
[02:49:16.770 --> 02:49:18.770]  Helm took the guns.
[02:49:18.770 --> 02:49:20.770]  El Paso took the guns. Hugo Chavez took the guns.
[02:49:22.770 --> 02:49:24.770]  And if you try to take our guns,
[02:49:24.770 --> 02:49:26.770]  1776 will commence again!
[02:49:28.770 --> 02:49:30.770]  Sticking with Facebook,
[02:49:30.770 --> 02:49:32.770]  it is one of several companies today
[02:49:32.770 --> 02:49:34.770]  that are limiting the content of
[02:49:34.770 --> 02:49:36.770]  Far Right podcast, InfoWars.
[02:49:36.770 --> 02:49:38.770]  Facebook, Apple and YouTube have all taken down
[02:49:38.770 --> 02:49:40.770]  content from Jones and his InfoWars channel.
[02:49:40.770 --> 02:49:42.770]  Whenever I talk about Alex Jones,
[02:49:42.770 --> 02:49:44.770]  my wife will not let me into the house
[02:49:44.770 --> 02:49:46.770]  until I've been deloused.
[02:49:46.770 --> 02:49:48.770]  Anyone who believes in Alex Jones,
[02:49:48.770 --> 02:49:50.770]  and believes these theories,
[02:49:50.770 --> 02:49:52.770]  you really gotta go get help.
[02:49:52.770 --> 02:49:54.770]  Alex Jones has been ordered to pay
[02:49:54.770 --> 02:49:56.770]  965 million dollars.
[02:49:58.770 --> 02:50:00.770]  Look how there's a move
[02:50:00.770 --> 02:50:02.770]  to control information. It's always been.
[02:50:02.770 --> 02:50:04.770]  And it ought to scare people,
[02:50:04.770 --> 02:50:06.770]  but you've got a move to indoctrinate
[02:50:06.770 --> 02:50:08.770]  the children of America.
[02:50:08.770 --> 02:50:10.770]  If they can get you to be part of a group,
[02:50:10.770 --> 02:50:12.770]  Black, Latino and Indigenous people
[02:50:12.770 --> 02:50:14.770]  are suffering and dying.
[02:50:14.770 --> 02:50:16.770]  The most dangerous terrorist threat
[02:50:16.770 --> 02:50:18.770]  to our homeland is white supremacy.
[02:50:18.770 --> 02:50:20.770]  They'll have their little tailor-made people
[02:50:20.770 --> 02:50:22.770]  that are bought and paid for to claim to be your leader.
[02:50:22.770 --> 02:50:24.770]  We're looking at a giant war
[02:50:24.770 --> 02:50:26.770]  in February right now.
[02:50:26.770 --> 02:50:28.770]  Currently, that's the projection.
[02:50:32.770 --> 02:50:34.770]  There's an entire agenda afoot
[02:50:34.770 --> 02:50:36.770]  to force the population
[02:50:36.770 --> 02:50:38.770]  to undergo different types
[02:50:38.770 --> 02:50:40.770]  of medical treatments,
[02:50:40.770 --> 02:50:42.770]  namely vaccines.
[02:50:42.770 --> 02:50:44.770]  In 2002, there is a tyrannical
[02:50:44.770 --> 02:50:46.770]  organization calling itself
[02:50:46.770 --> 02:50:48.770]  the New World Order,
[02:50:48.770 --> 02:50:50.770]  pushing for world-wide
[02:50:50.770 --> 02:50:52.770]  government,
[02:50:52.770 --> 02:50:54.770]  a cashless society.
[02:50:54.770 --> 02:50:56.770]  If any terrorism comes, it's from this government.
[02:50:56.770 --> 02:50:58.770]  And if there was an outside threat like Bin Laden,
[02:50:58.770 --> 02:51:00.770]  who was a known CIS in the 80s,
[02:51:00.770 --> 02:51:02.770]  running the Mujahideen war,
[02:51:02.770 --> 02:51:04.770]  and his family builds all the military bases
[02:51:04.770 --> 02:51:06.770]  over in Saudi Arabia right now,
[02:51:06.770 --> 02:51:08.770]  he's on the board of Iridium Satellite.
[02:51:08.770 --> 02:51:10.770]  He's the boogeyman they need.
[02:51:10.770 --> 02:51:12.770]  I've been shadowbanned.
[02:51:12.770 --> 02:51:14.770]  I've been called a liar.
[02:51:14.770 --> 02:51:16.770]  I've been silenced on virtually every platform
[02:51:16.770 --> 02:51:18.770]  created by man.
[02:51:18.770 --> 02:51:20.770]  My life has been threatened, repeatedly.
[02:51:20.770 --> 02:51:22.770]  They've tried to destroy me,
[02:51:22.770 --> 02:51:24.770]  but I've survived.
[02:51:24.770 --> 02:51:26.770]  And that's why
[02:51:26.770 --> 02:51:28.770]  I'm joining Mug Club.
[02:51:32.770 --> 02:51:34.770]  Alex Jones, everybody!
[02:51:36.770 --> 02:51:38.770]  Woo!
[02:51:38.770 --> 02:51:40.770]  Woo!
[02:51:40.770 --> 02:51:42.770]  Woo!
[02:51:42.770 --> 02:51:44.770]  Woo!
[02:51:44.770 --> 02:51:46.770]  Woo!
[02:51:46.770 --> 02:51:48.770]  Thank you.
[02:51:48.770 --> 02:51:50.770]  Listen, I want to thank everybody tuning in.
[02:51:50.770 --> 02:51:52.770]  I want to thank everybody tuning in right now,
[02:51:52.770 --> 02:51:54.770]  but I'm going to be deadly serious here.
[02:51:54.770 --> 02:51:56.770]  I've not been this excited ever!
[02:51:56.770 --> 02:51:58.770]  Yeah, Mug Club, baby!
[02:51:58.770 --> 02:52:00.770]  Wow!
[02:52:00.770 --> 02:52:02.770]  So, I've known Stephen for more than 10 years.
[02:52:02.770 --> 02:52:04.770]  I used to, you know, beg him to come on my show.
[02:52:04.770 --> 02:52:06.770]  He's a really busy guy,
[02:52:06.770 --> 02:52:08.770]  and he's been a bit of a popper forever.
[02:52:08.770 --> 02:52:10.770]  But we kind of knew each other,
[02:52:10.770 --> 02:52:12.770]  but as soon as I got deplatformed,
[02:52:12.770 --> 02:52:14.770]  he saw it as a threat, and he said,
[02:52:14.770 --> 02:52:16.770]  I want you on immediately.
[02:52:16.770 --> 02:52:18.770]  The day after, when everybody else was running away,
[02:52:18.770 --> 02:52:20.770]  including my friends, he was like,
[02:52:20.770 --> 02:52:22.770]  no, this is a danger to everybody.
[02:52:22.770 --> 02:52:24.770]  I see what this is.
[02:52:24.770 --> 02:52:26.770]  And then again, everybody else was shutting down
[02:52:26.770 --> 02:52:28.770]  during the lockdown.
[02:52:28.770 --> 02:52:30.770]  I didn't. He didn't.
[02:52:30.770 --> 02:52:32.770]  And so it's that type of instinctive courage
[02:52:32.770 --> 02:52:34.770]  and let's be clear, Infowars isn't going anywhere,
[02:52:34.770 --> 02:52:36.770]  or Austin Operation, my regular show
[02:52:36.770 --> 02:52:38.770]  that's on talk radio everywhere,
[02:52:38.770 --> 02:52:40.770]  but we've been talking for years
[02:52:40.770 --> 02:52:42.770]  about some type of collaboration,
[02:52:42.770 --> 02:52:44.770]  and he had to move from where he was
[02:52:44.770 --> 02:52:46.770]  to trailblaze and do this,
[02:52:46.770 --> 02:52:48.770]  and what's incredible is, it's succeeding.
[02:52:48.770 --> 02:52:50.770]  But here's the key.
[02:52:50.770 --> 02:52:52.770]  We don't just have the left and the globalists
[02:52:52.770 --> 02:52:54.770]  and big tech and the intelligence agencies.
[02:52:54.770 --> 02:52:56.770]  We now know that we're censoring
[02:52:56.770 --> 02:52:58.770]  and controlling and suppressing election information
[02:52:58.770 --> 02:53:00.770]  and vaccine information and open border
[02:53:00.770 --> 02:53:02.770]  and human trafficking information,
[02:53:02.770 --> 02:53:04.770]  fentanyl info and Afghan withdrawal info.
[02:53:04.770 --> 02:53:06.770]  It's the big think tanks
[02:53:06.770 --> 02:53:08.770]  that Crowder alluded to earlier
[02:53:08.770 --> 02:53:10.770]  that are so-called conservative
[02:53:10.770 --> 02:53:12.770]  that have billions of dollars
[02:53:12.770 --> 02:53:14.770]  over the last decade to buy and control
[02:53:14.770 --> 02:53:16.770]  the populist, nationalist,
[02:53:16.770 --> 02:53:18.770]  common sense capitalist movement
[02:53:18.770 --> 02:53:20.770]  that this country was founded on
[02:53:20.770 --> 02:53:22.770]  that made it the apple of the world's eye.
[02:53:22.770 --> 02:53:24.770]  And so we're not just challenging the left
[02:53:24.770 --> 02:53:26.770]  and Hollywood and big tech.
[02:53:26.770 --> 02:53:28.770]  We're challenging Conservative Inc.
[02:53:28.770 --> 02:53:30.770]  It didn't make sense to some people
[02:53:30.770 --> 02:53:32.770]  that weren't clued in or on the inside
[02:53:32.770 --> 02:53:34.770]  of what really goes on six months ago
[02:53:34.770 --> 02:53:36.770]  when Crowder was making a big deal
[02:53:36.770 --> 02:53:38.770]  about the other big Conservative platforms
[02:53:38.770 --> 02:53:40.770]  that aren't Conservative.
[02:53:40.770 --> 02:53:42.770]  They interface with YouTube and Facebook
[02:53:42.770 --> 02:53:44.770]  before Twitter was sold to Musk
[02:53:44.770 --> 02:53:46.770]  and literally sit around in smoky rooms
[02:53:46.770 --> 02:53:48.770]  laughing at the Conservatives.
[02:53:48.770 --> 02:53:50.770]  And I've been around it.
[02:53:50.770 --> 02:53:52.770]  It's disgusting to people that have authenticity
[02:53:52.770 --> 02:53:54.770]  like Stephen Crowder and this incredible crew.
[02:53:54.770 --> 02:53:56.770]  These are real people.
[02:53:56.770 --> 02:53:58.770]  These are real people right here.
[02:53:58.770 --> 02:54:00.770]  Gerald Morgan, all of these comedians.
[02:54:00.770 --> 02:54:02.770]  All these people have turned down
[02:54:02.770 --> 02:54:04.770]  tens of millions of dollars
[02:54:04.770 --> 02:54:06.770]  to tell the truth.
[02:54:06.770 --> 02:54:08.770]  There's people out there like Ted Nugent
[02:54:08.770 --> 02:54:10.770]  lost probably $100 million the last
[02:54:10.770 --> 02:54:12.770]  six, seven years supporting Trump.
[02:54:12.770 --> 02:54:14.770]  It's been in the news. Just no more stadiums,
[02:54:14.770 --> 02:54:16.770]  no more nothing.
[02:54:16.770 --> 02:54:18.770]  So there's not many people like that.
[02:54:18.770 --> 02:54:20.770]  Probably should bring Ted Nugent over here.
[02:54:20.770 --> 02:54:22.770]  But what I'm getting down to is
[02:54:22.770 --> 02:54:24.770]  we need an independent network
[02:54:24.770 --> 02:54:26.770]  that's controlled. And I'm sorry,
[02:54:26.770 --> 02:54:28.770]  Twitter is better than some of the other
[02:54:28.770 --> 02:54:30.770]  so-called Conservative or open platforms
[02:54:30.770 --> 02:54:32.770]  but it's still not even halfway free.
[02:54:32.770 --> 02:54:34.770]  Yeah, halfway free feels better than no free.
[02:54:34.770 --> 02:54:36.770]  And I'm not even criticizing Twitter.
[02:54:36.770 --> 02:54:38.770]  It's just not free.
[02:54:38.770 --> 02:54:40.770]  So many really effective people that expose
[02:54:40.770 --> 02:54:42.770]  Communist China and certain owners
[02:54:42.770 --> 02:54:44.770]  of Twitter's connection to it,
[02:54:44.770 --> 02:54:46.770]  they're all still censored. But not Mug Club.
[02:54:46.770 --> 02:54:48.770]  And I know the plan that Crowder has,
[02:54:48.770 --> 02:54:50.770]  he's told me about it, he's told you a lot about it,
[02:54:50.770 --> 02:54:52.770]  is to literally bring on hundreds of providers
[02:54:52.770 --> 02:54:54.770]  and I guess in the long term even thousands
[02:54:54.770 --> 02:54:56.770]  and then use the great folks at Rumble
[02:54:56.770 --> 02:54:58.770]  that really are free and open
[02:54:58.770 --> 02:55:00.770]  to energize this. So people always
[02:55:00.770 --> 02:55:02.770]  say, hey, if you want your own internet,
[02:55:02.770 --> 02:55:04.770]  why don't you build it? Or you want your own platform,
[02:55:04.770 --> 02:55:06.770]  build it. Well, it's very hard to do,
[02:55:06.770 --> 02:55:08.770]  but he's been able to do it because of you,
[02:55:08.770 --> 02:55:10.770]  the Mug Club members. And that gives him that
[02:55:10.770 --> 02:55:12.770]  independence. So you literally aren't just
[02:55:12.770 --> 02:55:14.770]  the tail of the dog, you're the whole shoot mat.
[02:55:14.770 --> 02:55:16.770]  You're the whole dog, the teeth, the brain,
[02:55:16.770 --> 02:55:18.770]  the feet, the guts, the heart,
[02:55:18.770 --> 02:55:20.770]  the brain, the eyes and ears
[02:55:20.770 --> 02:55:22.770]  with the investigative unit and everything.
[02:55:22.770 --> 02:55:24.770]  You are this operation and if you
[02:55:24.770 --> 02:55:26.770]  get excited about this, it's game over for the New World Order.
[02:55:26.770 --> 02:55:28.770]  Listen, we came and founded a new country
[02:55:28.770 --> 02:55:30.770]  to get away from tyranny. We weren't
[02:55:30.770 --> 02:55:32.770]  perfect, but became the freest, greatest thing
[02:55:32.770 --> 02:55:34.770]  ever. So it's that the Israelites
[02:55:34.770 --> 02:55:36.770]  left Egypt
[02:55:36.770 --> 02:55:38.770]  under Ramesses II
[02:55:38.770 --> 02:55:40.770]  and they've now dug up all the tablets
[02:55:40.770 --> 02:55:42.770]  and the history and that's a true story, it really happened.
[02:55:42.770 --> 02:55:44.770]  It's on the Egyptian hieroglyphs as well.
[02:55:44.770 --> 02:55:46.770]  So Stephen Crowder and
[02:55:46.770 --> 02:55:48.770]  the Mug Club and this whole operation is literally
[02:55:48.770 --> 02:55:50.770]  leading everybody out of Egypt and we don't
[02:55:50.770 --> 02:55:52.770]  have to wait 50 years or 40
[02:55:52.770 --> 02:55:54.770]  years to cross the River Jordan, folks.
[02:55:54.770 --> 02:55:56.770]  We're doing it right now. It's already launched
[02:55:56.770 --> 02:55:58.770]  out of the gate successful. That is a
[02:55:58.770 --> 02:56:00.770]  true American success story
[02:56:00.770 --> 02:56:02.770]  of dedication, work, not
[02:56:02.770 --> 02:56:04.770]  backing down and it challenges
[02:56:04.770 --> 02:56:06.770]  the entire system. So when
[02:56:06.770 --> 02:56:08.770]  this is successful, and it already is, but I mean
[02:56:08.770 --> 02:56:10.770]  super successful, it will then be the
[02:56:10.770 --> 02:56:12.770]  example to all the other big, so
[02:56:12.770 --> 02:56:14.770]  called conservative, populist talk show
[02:56:14.770 --> 02:56:16.770]  hosts who don't like serving the globalists
[02:56:16.770 --> 02:56:18.770]  but are too scared to buck them
[02:56:18.770 --> 02:56:20.770]  to let them then have
[02:56:20.770 --> 02:56:22.770]  the courage to follow us. So this
[02:56:22.770 --> 02:56:24.770]  is true leadership
[02:56:24.770 --> 02:56:26.770]  and history that you're watching
[02:56:26.770 --> 02:56:28.770]  right now today. Now here's another
[02:56:28.770 --> 02:56:30.770]  key point. If you look at the
[02:56:30.770 --> 02:56:32.770]  40 plus billion that Anheuser-Busch
[02:56:32.770 --> 02:56:34.770]  has lost with the entire debacle
[02:56:34.770 --> 02:56:36.770]  with Bud Light,
[02:56:36.770 --> 02:56:38.770]  that's a great example of us saying
[02:56:38.770 --> 02:56:40.770]  we're going to withdraw support of people targeting
[02:56:40.770 --> 02:56:42.770]  children and sexualization and this
[02:56:42.770 --> 02:56:44.770]  whole transhumanist movement. That's what it is.
[02:56:44.770 --> 02:56:46.770]  I mean, you all know Harari at the
[02:56:46.770 --> 02:56:48.770]  WF says, oh, this is just the beginning. If you'll accept two
[02:56:48.770 --> 02:56:50.770]  men having a baby, you'll accept cyborgs, all the
[02:56:50.770 --> 02:56:52.770]  rest of it, clones, animal-human hybrids,
[02:56:52.770 --> 02:56:54.770]  which is all out in the open now.
[02:56:54.770 --> 02:56:56.770]  But instead of just boycotts, what about
[02:56:56.770 --> 02:56:58.770]  boycotts? And that's what this
[02:56:58.770 --> 02:57:00.770]  is, folks. You get all these great shows,
[02:57:00.770 --> 02:57:02.770]  all these great memberships, all these
[02:57:02.770 --> 02:57:04.770]  great things and know that you're part of history
[02:57:04.770 --> 02:57:06.770]  bucking the system, American
[02:57:06.770 --> 02:57:08.770]  Revolution, 1776,
[02:57:08.770 --> 02:57:10.770]  Worldwide 2.0. So the boycotts
[02:57:10.770 --> 02:57:12.770]  are great. Pull your money out of the
[02:57:12.770 --> 02:57:14.770]  globalist system, but then spend it
[02:57:14.770 --> 02:57:16.770]  with the institutions and organizations that
[02:57:16.770 --> 02:57:18.770]  are standing for freedom. If Anheuser-Busch
[02:57:18.770 --> 02:57:20.770]  just lost, I think the number I saw last week was
[02:57:20.770 --> 02:57:22.770]  41 billion, it just keeps going up and up,
[02:57:22.770 --> 02:57:24.770]  25% market share in all of
[02:57:24.770 --> 02:57:26.770]  their products. Think
[02:57:26.770 --> 02:57:28.770]  about what would happen if people spent a
[02:57:28.770 --> 02:57:30.770]  billion on Mug Club instead of 10 million
[02:57:30.770 --> 02:57:32.770]  or whatever, because this guy's putting almost
[02:57:32.770 --> 02:57:34.770]  everything back into the operation
[02:57:34.770 --> 02:57:36.770]  because it is about
[02:57:36.770 --> 02:57:38.770]  the excitement of standing up for liberty
[02:57:38.770 --> 02:57:40.770]  and connecting to our forefathers
[02:57:40.770 --> 02:57:42.770]  and foremothers that created this country.
[02:57:42.770 --> 02:57:44.770]  And that's what this is about.
[02:57:46.770 --> 02:57:48.770]  I beg you to think about
[02:57:48.770 --> 02:57:50.770]  how important your
[02:57:50.770 --> 02:57:52.770]  word of mouth is and you
[02:57:52.770 --> 02:57:54.770]  sharing the articles and sharing
[02:57:54.770 --> 02:57:56.770]  the videos and telling people get the
[02:57:56.770 --> 02:57:58.770]  forbidden truth you're not supposed to find at
[02:57:58.770 --> 02:58:00.770]  InfoWars.com forward slash show and
[02:58:00.770 --> 02:58:02.770]  getting products at
[02:58:02.770 --> 02:58:04.770]  InfoWarsStore.com. We've got
[02:58:04.770 --> 02:58:06.770]  three amazing products in stock, ready
[02:58:06.770 --> 02:58:08.770]  to ship, sold out for almost six months,
[02:58:08.770 --> 02:58:10.770]  Vitamin Mineral Fusion, so incredible,
[02:58:10.770 --> 02:58:12.770]  so good for your whole body, a one-stop shop
[02:58:12.770 --> 02:58:14.770]  for everything you need for vitamins, minerals
[02:58:14.770 --> 02:58:16.770]  and key amino acids for your immune system and more.
[02:58:16.770 --> 02:58:18.770]  Back in stock, discounted.
[02:58:18.770 --> 02:58:20.770]  Silver Bullet, 30 parts per
[02:58:20.770 --> 02:58:22.770]  million from the top lab in the country, probably labeled by
[02:58:22.770 --> 02:58:24.770]  us, discounted. InfoWarsStore.com
[02:58:24.770 --> 02:58:26.770]  Nitric Boost to clean out your
[02:58:26.770 --> 02:58:28.770]  blood and make you healthier. It's in stock.
[02:58:28.770 --> 02:58:30.770]  Rave reviews. Top
[02:58:30.770 --> 02:58:32.770]  doctors say it's amazing. InfoWarsStore.com
[02:58:32.770 --> 02:58:34.770]  and that keeps us
[02:58:34.770 --> 02:58:36.770]  on air. Thank you so much for your support.
[02:58:36.770 --> 02:58:38.770]  Spread the word, pray for the broadcast
[02:58:38.770 --> 02:58:40.770]  and go now to InfoWarsStore.com
[02:58:40.770 --> 02:58:42.770]  and get great
[02:58:42.770 --> 02:58:44.770]  products that keep the tip of the spear in the fight.
[02:58:46.770 --> 02:58:48.770]  It's been three years since we had it.
[02:58:48.770 --> 02:58:50.770]  We got it back in stock.
[02:58:50.770 --> 02:58:52.770]  The amazing 30 parts per million.
[02:58:52.770 --> 02:58:54.770]  Highest quality colloidal silver
[02:58:54.770 --> 02:58:56.770]  and all the great things and all the great uses.
[02:58:56.770 --> 02:58:58.770]  Back in stock, limited supply.
[02:58:58.770 --> 02:59:00.770]  InfoWarsStore.com
[02:59:00.770 --> 02:59:02.770]  30% off
[02:59:02.770 --> 02:59:04.770]  and it's a very limited supply
[02:59:04.770 --> 02:59:06.770]  but we
[02:59:06.770 --> 02:59:08.770]  have it back. InfoWarsStore.com
[02:59:08.770 --> 02:59:10.770]  Silver Bullet Colloidal Silver
[02:59:10.770 --> 02:59:12.770]  InfoWarsLife Silver Bullet
[02:59:12.770 --> 02:59:14.770]  Colloidal Silver has returned.
[02:59:14.770 --> 02:59:16.770]  Silver Bullet is the answer
[02:59:16.770 --> 02:59:18.770]  to Alex's extensive
[02:59:18.770 --> 02:59:20.770]  search for a powerful colloidal silver product
[02:59:20.770 --> 02:59:22.770]  that utilizes high quality processes
[02:59:22.770 --> 02:59:24.770]  to ensure for a truly
[02:59:24.770 --> 02:59:26.770]  unique product that has
[02:59:26.770 --> 02:59:28.770]  applications for both preparedness and
[02:59:28.770 --> 02:59:30.770]  regular use. It is amazing.
[02:59:30.770 --> 02:59:32.770]  It's got thousands of reviews.
[02:59:32.770 --> 02:59:34.770]  Five star reviews.
[02:59:34.770 --> 02:59:36.770]  InfoWarsStore.com
[02:59:36.770 --> 02:59:38.770]  Silver Bullet returns
[02:59:38.770 --> 02:59:40.770]  to InfoWarsStore.com
[02:59:40.770 --> 02:59:42.770]  and while you're there, get some super female
[02:59:42.770 --> 02:59:44.770]  vitality, some turbo force,
[02:59:44.770 --> 02:59:46.770]  some brain force and some brain force ultra.
[02:59:47.100 --> 03:00:10.220]  So Stephen Crowder and the Mug Club and this whole operation is literally leading everybody
[03:00:10.220 --> 03:00:14.780]  out of Egypt and we don't have to wait 50 years or 40 years to cross the River Jordan
[03:00:14.780 --> 03:00:15.780]  folks.
[03:00:15.780 --> 03:00:16.780]  We're doing it right now.
[03:00:16.780 --> 03:00:18.900]  It's already launched out of the gate successful.
[03:00:18.900 --> 03:00:25.940]  That is a true American success story of dedication, work, not backing down and it challenges the
[03:00:25.940 --> 03:00:26.940]  entire system.
[03:00:26.940 --> 03:00:30.860]  So when this is successful and it already is, but I mean super accessible, it will then
[03:00:30.860 --> 03:00:35.740]  be the example to all the other big so-called conservative populist talk show hosts who
[03:00:35.740 --> 03:00:40.980]  don't like serving the globalists, but are too scared to buck them to let them then
[03:00:40.980 --> 03:00:43.060]  have the courage to follow us.
[03:00:43.060 --> 03:00:48.420]  So this is true leadership and history that you're watching right now today.
[03:00:48.420 --> 03:00:50.240]  Now, now here's another key point.
[03:00:50.240 --> 03:00:57.740]  If you look at the 40 plus billion that Anheuser-Busch has lost with the entire debacle with Bud Light,
[03:00:57.740 --> 03:01:01.180]  that's a great example of us saying we're going to withdraw support of people targeting
[03:01:01.180 --> 03:01:04.500]  children and sexualization and this whole transhumanist movement.
[03:01:04.500 --> 03:01:05.500]  That's what it is.
[03:01:05.500 --> 03:01:08.500]  I mean, even you've all know Harari at the WF says, oh, this is just the beginning.
[03:01:08.500 --> 03:01:12.060]  If you'll accept two men having a baby, you'll accept cyborgs, all the rest of it.
[03:01:12.060 --> 03:01:15.180]  You'll accept drones, animal, human hybrids, which is all out in the open now.
[03:01:15.180 --> 03:01:18.540]  But instead of just boycotts, what about boycotts?
[03:01:18.540 --> 03:01:20.220]  And that's what this is, folks.
[03:01:20.220 --> 03:01:24.220]  You get all these great shows, all these great memberships, all these great things, and know
[03:01:24.220 --> 03:01:29.940]  that you're part of history, bucking the system, American Revolution, 1776 worldwide
[03:01:29.940 --> 03:01:30.940]  2.0.
[03:01:30.940 --> 03:01:32.420]  So the boycotts are great.
[03:01:32.420 --> 03:01:36.380]  Pull your money out of the globalist system, but then spend it with the institutions and
[03:01:36.380 --> 03:01:38.580]  organizations that are standing at freedom.
[03:01:38.580 --> 03:01:42.100]  If Anheuser-Busch just lost, I think the number I saw last week was 41 billion, just
[03:01:42.100 --> 03:01:47.100]  keeps going up and up, 25% market share in all of their products.
[03:01:47.100 --> 03:01:51.100]  Think about what would happen if people spent a billion on Mug Club instead of 10 million
[03:01:51.100 --> 03:01:56.180]  or whatever, because this guy's putting almost everything back into the operation because
[03:01:56.180 --> 03:02:01.600]  it is about the excitement of standing up for liberty and connecting to our forefathers
[03:02:01.600 --> 03:02:04.100]  and foremothers that created this country.
[03:02:04.100 --> 03:02:05.100]  And that's what this is about.
[03:02:05.620 --> 03:02:10.500]  It doesn't make business sense to not roll over and make the hundreds of millions and
[03:02:10.500 --> 03:02:11.500]  solve the system.
[03:02:11.500 --> 03:02:14.060]  But wait, if the whole country in the world's gone, that money doesn't matter.
[03:02:14.060 --> 03:02:18.860]  It makes perfect business sense, because our business is prosperity and freedom and justice
[03:02:18.860 --> 03:02:22.460]  and Americana, 1776 worldwide.
[03:02:22.460 --> 03:02:26.580]  So that's what this is.
[03:02:26.580 --> 03:02:27.580]  That's what this is all about.
[03:02:27.580 --> 03:02:30.500]  So so we've been talking for six months about doing this.
[03:02:30.500 --> 03:02:33.500]  And I said, well, I'm going to keep them forwards going, the great group we do.
[03:02:33.500 --> 03:02:35.340]  And they thought and I said, what's your idea?
[03:02:35.340 --> 03:02:36.460]  And I had my idea already written down.
[03:02:36.460 --> 03:02:41.460]  They said, once a week show, build off that, then start building some other shows.
[03:02:41.460 --> 03:02:44.460]  And with the funding we get from this, we'll be able to hire back more reporters, do more
[03:02:44.460 --> 03:02:49.140]  investigative stuff on the ground at the border and at Bilderberg and at Davos and the RNC
[03:02:49.140 --> 03:02:50.140]  and DNC.
[03:02:50.140 --> 03:02:51.860]  So this is a match made in heaven.
[03:02:51.860 --> 03:02:55.500]  Everybody needs to tell your friends, your family, your neighbors, hey, you want a second
[03:02:55.500 --> 03:02:56.540]  American revolution?
[03:02:56.540 --> 03:02:57.540]  You don't like what's happening?
[03:02:57.540 --> 03:03:01.100]  Well, this is the group, this is the organization that is the best there is.
[03:03:01.100 --> 03:03:03.020]  We're not up here saying, you know, we're Superman.
[03:03:03.020 --> 03:03:04.620]  We're up here saying we have all the answers.
[03:03:04.620 --> 03:03:05.620]  But you know what?
[03:03:05.620 --> 03:03:07.180]  It's not bragging when it's fact.
[03:03:07.180 --> 03:03:10.940]  People need to recognize that this operation, what Steven Crowder and his crew are doing
[03:03:10.940 --> 03:03:17.780]  is the best open, freest, biggest thing there is in the world in opposition to the new world
[03:03:17.780 --> 03:03:18.780]  order.
[03:03:18.780 --> 03:03:23.740]  And how you tune into my show, you're going to get you're going to get hardcore analysis
[03:03:23.740 --> 03:03:27.260]  and over the horizon information on what the globalists are planning next.
[03:03:27.260 --> 03:03:28.380]  That's all I do is study it.
[03:03:28.380 --> 03:03:29.380]  It's hardcore.
[03:03:29.380 --> 03:03:30.380]  Don't slit your wrist after you watch it.
[03:03:30.740 --> 03:03:34.740]  But the good thing is you can then tune in to the incredible, amazing, you know, better
[03:03:34.740 --> 03:03:39.860]  than the nighttime comedy shows, live delivery of these guys.
[03:03:39.860 --> 03:03:40.860]  And they make it fun.
[03:03:40.860 --> 03:03:44.420]  And that's why I like the energy here is quite frankly, InfoWars, great crew, great people.
[03:03:44.420 --> 03:03:46.500]  But it's like you are in a bunker.
[03:03:46.500 --> 03:03:48.900]  We've been doing it 20 something years and it's crazy.
[03:03:48.900 --> 03:03:52.620]  So so it's a breath of fresh air to just add this family to what's happening, to be part
[03:03:52.620 --> 03:03:55.380]  of this organization and add the InfoWars crew.
[03:03:55.380 --> 03:03:56.940]  Now you're becoming part of this organization.
[03:03:56.940 --> 03:03:58.580]  I'm just blessed and honored.
[03:03:58.580 --> 03:03:59.580]  It's incredible.
[03:03:59.780 --> 03:04:00.780]  All right.
[03:04:00.780 --> 03:04:01.780]  At 11 a.m.
[03:04:01.780 --> 03:04:04.700]  Just coming up in about an hour from now, I'll do my live show out of the classic Steven
[03:04:04.700 --> 03:04:05.700]  Crowder studios.
[03:04:05.700 --> 03:04:08.060]  We're going to have these guys in here with us.
[03:04:08.060 --> 03:04:09.060]  It's so exciting.
[03:04:09.060 --> 03:04:12.620]  So 11 a.m. Central InfoWars dot com forward slash show and band video.
[03:04:12.620 --> 03:04:16.980]  But I want everybody watching that means on InfoWars everywhere to be part of this revolutionary
[03:04:16.980 --> 03:04:17.980]  act.
[03:04:17.980 --> 03:04:18.980]  You want resistance.
[03:04:18.980 --> 03:04:19.980]  You want somebody to stand up.
[03:04:19.980 --> 03:04:20.980]  You want somebody to fight.
[03:04:20.980 --> 03:04:23.260]  Go now to the Mug Club.
[03:04:23.260 --> 03:04:29.320]  Go now, ladies and gentlemen, to use the promo codes that are there to get a month off.
[03:04:29.320 --> 03:04:30.320]  Do it now.
[03:04:30.320 --> 03:04:31.320]  Go to Mug Club.
