[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:26:12.000 --> 1:26:14.000]  This is so cut and dry.
[1:26:14.000 --> 1:26:16.000]  It is treason.
[1:26:16.000 --> 1:26:18.000]  Let's put Alex Jones there.
[1:26:18.000 --> 1:26:21.000]  Again, do you believe the president of the United States is guilty of treason?
[1:26:21.000 --> 1:26:22.000]  That may be his opinion.
[1:26:22.000 --> 1:26:27.000]  I found it quite outrageous that our president was high-fiving President Calderon
[1:26:27.000 --> 1:26:33.000]  before Congress when the Democrats stood up and gave him a standing ovation in our nation's capital.
[1:26:33.000 --> 1:26:35.000]  This is outrageous.
[1:26:35.000 --> 1:26:39.000]  And I think they have to be accountable for what they're doing to our country.
[1:26:39.000 --> 1:26:44.000]  He's in league with the foreign government and he is committing borderline treason.
[1:26:44.000 --> 1:26:48.000]  Well, I believe that what he's doing is absolutely wrong.
[1:26:48.000 --> 1:26:52.000]  To fight Governor Brewer, to fight our state when we need help
[1:26:52.000 --> 1:26:56.000]  and to not give us the resources we need to protect our families.
[1:26:56.000 --> 1:27:01.000]  What would your superiors and the guards say about a statement like that borderline treason?
[1:27:01.000 --> 1:27:02.000]  I'm the sheriff.
[1:27:02.000 --> 1:27:06.000]  The superiors for the sheriff are the people who elect me, period.
[1:27:06.000 --> 1:27:11.000]  I don't answer to any superiors for comments that I make as a sheriff of Pinell County.
[1:27:11.000 --> 1:27:13.000]  Well, what would Senator John McCain say?
[1:27:13.000 --> 1:27:15.000]  Ask him.
[1:27:15.000 --> 1:27:19.000]  So, there you go.
[1:27:19.000 --> 1:27:21.000]  Babby, you didn't throw me under the bus.
[1:27:21.000 --> 1:27:25.000]  He said, well, it is borderline treason.
[1:27:25.000 --> 1:27:27.000]  It's treason, ladies and gentlemen.
[1:27:27.000 --> 1:27:31.000]  Treason is opening the drawbridge for the foreign enemy to come in.
[1:27:31.000 --> 1:27:34.000]  Treason is selling the sovereignty out.
[1:27:34.000 --> 1:27:38.000]  Treason is siding with the foreign power.
[1:27:38.000 --> 1:27:43.000]  And so, you heard the reporter craftily say, white supremacist.
[1:27:43.000 --> 1:27:45.000]  And then he says, Alex Jones.
[1:27:45.000 --> 1:27:49.000]  When he just been talking about some other show, Babby, you, the sheriff had done.
[1:27:49.000 --> 1:27:52.000]  That is an attempt to mislead his viewers.
[1:27:52.000 --> 1:27:54.000]  That guy thinks you're an idiot.
[1:27:54.000 --> 1:27:58.000]  Everybody knows I expose most white supremacist groups as being federal run.
[1:27:58.000 --> 1:28:00.000]  I told you how Turner was one.
[1:28:00.000 --> 1:28:05.000]  You know, it's come out in federal court hearings that the feds are out there stirring up racial tension to divide and conquer.
[1:28:05.000 --> 1:28:09.000]  They know what they're doing and they're desperate.
[1:28:09.000 --> 1:28:14.000]  And they're scared of the fact that I'm pointing out treason when we see it.
[1:28:14.000 --> 1:28:19.000]  Look, being a patriot doesn't mean flying the stars and stripes outside your house.
[1:28:19.000 --> 1:28:24.000]  Being a patriot means defending the country against enemies, foreign and domestic.
[1:28:24.000 --> 1:28:31.000]  Being a patriot means you're against foreign offshore banks and rich New York robber barons looting our country.
[1:28:31.000 --> 1:28:37.000]  Being a patriot means you stand up for your country and you stand up for what that country stands for,
[1:28:37.000 --> 1:28:40.000]  the Bill of Rights Constitution Declaration of Independence.
[1:28:40.000 --> 1:28:42.000]  And that's what I did.
[1:28:42.000 --> 1:28:45.000]  And Babby, you didn't let that guy have the fake moral high ground.
[1:28:45.000 --> 1:28:47.000]  He didn't apologize and squirm.
[1:28:47.000 --> 1:28:54.000]  But they want to beat Babby into submission and teach him a lesson not to, quote, be radical.
[1:28:54.000 --> 1:28:56.000]  Being radical means telling the truth.
[1:28:56.000 --> 1:28:58.000]  Being radical means not being a coward.
[1:28:58.000 --> 1:29:26.000]  We'll be right back.
[1:29:28.000 --> 1:29:35.000]  We'll be right back.
[1:29:59.000 --> 1:30:05.000]  The question is where should the American people draw their line in the sand?
[1:30:05.000 --> 1:30:08.000]  What have we got? A republic or a monarchy?
[1:30:08.000 --> 1:30:12.000]  A republic is based on a constitution which protects minority rights.
[1:30:12.000 --> 1:30:16.000]  Not democracy, not mob rule, two wolves and a sheep voting on what's for dinner.
[1:30:16.000 --> 1:30:22.000]  So they think they own our land, they think they own our water, children, our education, our money.
[1:30:22.000 --> 1:30:26.000]  We have to define who we are and what we will tolerate.
[1:30:26.000 --> 1:30:30.000]  Somebody's going to ask you what you did during the Patriot uprising.
[1:30:30.000 --> 1:30:31.000]  You'll have been warned.
[1:30:31.000 --> 1:30:32.000]  We have the facts.
[1:30:32.000 --> 1:30:33.000]  We have the Constitution.
[1:30:33.000 --> 1:30:34.000]  We have the Bill of Rights.
[1:30:34.000 --> 1:30:35.000]  We have common law.
[1:30:35.000 --> 1:30:37.000]  Knowledge is power, ladies and gentlemen.
[1:30:37.000 --> 1:30:40.000]  And I'm so excited to be able to offer you Don't Tread on Me.
[1:30:40.000 --> 1:30:41.000]  Rise of the Republic.
[1:30:41.000 --> 1:30:42.000]  Tyranny is upon us.
[1:30:42.000 --> 1:30:46.000]  But liberty and the sleeping giant that is the American people is rising.
[1:30:46.000 --> 1:30:48.000]  A new tool in the Info War.
[1:30:48.000 --> 1:30:49.000]  Don't Tread on Me.
[1:30:49.000 --> 1:30:51.000]  Order it at infowars.com
[1:30:51.000 --> 1:30:56.000]  or prisonplanet.com or call toll free 888-253-3139
[1:30:56.000 --> 1:31:00.000]  and support independent patriotic liberty films.
[1:31:00.000 --> 1:31:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:31:04.000 --> 1:31:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[1:31:09.000 --> 1:31:14.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[1:31:14.000 --> 1:31:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[1:31:20.000 --> 1:31:25.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:31:25.000 --> 1:31:29.000]  And now, new socialist legislation is only compounding the problem.
[1:31:29.000 --> 1:31:32.000]  Number four, dangerous weather is always a threat to local grids.
[1:31:32.000 --> 1:31:36.000]  Every year, thousands of families lose their power from weather related onages.
[1:31:36.000 --> 1:31:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:31:41.000 --> 1:31:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[1:31:46.000 --> 1:31:50.000]  You can get more information at www.mysolarbackup.com.
[1:31:50.000 --> 1:31:52.000]  That's mysolarbackup.com.
[1:31:52.000 --> 1:32:00.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[1:32:00.000 --> 1:32:02.000]  Hello friends, this is Alex Jones.
[1:32:02.000 --> 1:32:05.000]  You've heard me talk about Calvin five star soaps for years.
[1:32:05.000 --> 1:32:10.000]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[1:32:10.000 --> 1:32:14.000]  You can buy factory direct, shipped via UPS right to your door.
[1:32:14.000 --> 1:32:20.000]  Check them out on the web at fivestarsoap.com or call 800-340-7091.
[1:32:20.000 --> 1:32:24.000]  Take my word for it, once you've used pure soap, you won't buy anything else.
[1:32:24.000 --> 1:32:30.000]  Since 1947, Calvin's soap company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[1:32:30.000 --> 1:32:32.000]  Buy American and stay clean.
[1:32:32.000 --> 1:32:38.000]  As well as support info wars, visit fivestarsoap.com today or call 1-800-340-7091.
[1:32:38.000 --> 1:32:40.000]  Well Marty, what do you have to say?
[1:32:40.000 --> 1:32:48.000]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[1:32:48.000 --> 1:33:10.000]  Call us at 1-800-340-7091 for a free catalog or visit our website fivestarsoap.com. Thank you.
[1:33:19.000 --> 1:33:23.000]  I want to go to your phone calls and a bunch of other important news.
[1:33:23.000 --> 1:33:29.000]  But I wanted to play a section from that clip one more time where the Arizona sheriff, Paul Babu,
[1:33:29.000 --> 1:33:32.000]  is being demonized by this reporter and he says,
[1:33:32.000 --> 1:33:35.000]  Whoa, the National Guard that you're an officer in.
[1:33:35.000 --> 1:33:38.000]  Think about you saying the president's borderline treason.
[1:33:38.000 --> 1:33:42.000]  And he said, look, I represent the people that elected me as sheriff.
[1:33:42.000 --> 1:33:44.000]  I have free speeches in American.
[1:33:44.000 --> 1:33:48.000]  But notice how they try to put it off on the people exposing the treason,
[1:33:48.000 --> 1:33:51.000]  instead of on those engaged in the treason.
[1:33:51.000 --> 1:33:56.000]  This is how they change the subject and try to put us on the defensive. Here it is.
[1:33:56.000 --> 1:34:01.000]  What would your superiors in the guard say about a statement like that borderline treason?
[1:34:01.000 --> 1:34:06.000]  One, I'm the sheriff. The superiors for the sheriff are the people who elect me. Period.
[1:34:06.000 --> 1:34:11.000]  I don't answer to any superiors for comments that I make as a sheriff of Pinell County.
[1:34:11.000 --> 1:34:15.000]  Well, what would Senator John McCain say? Ask him.
[1:34:15.000 --> 1:34:19.000]  What does that have? Well, what would John McCain say?
[1:34:19.000 --> 1:34:22.000]  Well, John McCain's part of the Keating Five, a little crook.
[1:34:22.000 --> 1:34:29.000]  I mean, what does that even mean, this little sniveling bootlicker who wants a job at MSNBC?
[1:34:29.000 --> 1:34:33.000]  That little sniveller sat there and wrote his notes up that he's reading from
[1:34:33.000 --> 1:34:38.000]  to go in and talk about some other white supremacist radio show that he claims is that.
[1:34:38.000 --> 1:34:46.000]  I don't even know if it's true. And then mixes my name in deceptively as if that's me saying that.
[1:34:46.000 --> 1:34:52.000]  Well, in the court of public opinion, these guys are losing. And here's the decision you've got to make.
[1:34:52.000 --> 1:34:56.000]  Do you like these offshore banks looting you and robbing you? Do you like the big government?
[1:34:56.000 --> 1:35:01.000]  Do you like the fact they're raising taxes while major police departments across the country are announcing
[1:35:01.000 --> 1:35:04.000]  they're not going to protect you from crimes? Do you like the New World Order?
[1:35:04.000 --> 1:35:10.000]  Do you like NAFTA and GATT? Do you like globalism? Do you want it to get a lot worse?
[1:35:10.000 --> 1:35:15.000]  The fact is, even if they try to shut the web down and talk radio down, it's too late for these people.
[1:35:15.000 --> 1:35:19.000]  We have informed the public worldwide about what's happening.
[1:35:19.000 --> 1:35:23.000]  And it's only going to accelerate with films like The Obama Deception and Invisible Empire,
[1:35:23.000 --> 1:35:26.000]  a new order to find, and the films we put out.
[1:35:26.000 --> 1:35:33.000]  I mean, take The Obama Deception 25 million times conservatively, watched online for free.
[1:35:33.000 --> 1:35:39.000]  And it exposes the entire system. That's why Limbaugh and Beck and others now are forced to come out
[1:35:39.000 --> 1:35:43.000]  and admit there's a world government, and admit there's a criminal group running Washington,
[1:35:43.000 --> 1:35:48.000]  and admit the Republicans are part of it. Because you have done your job.
[1:35:48.000 --> 1:35:53.000]  We are having victories. What's the message? Intensify everything you're doing.
[1:35:53.000 --> 1:35:58.000]  We are cutting these people up, death by a thousand cuts.
[1:35:58.000 --> 1:36:01.000]  And everything you do is having an effect, and I salute you.
[1:36:01.000 --> 1:36:05.000]  Let's rampage through a bunch of calls now. Let's give about one minute to each caller,
[1:36:05.000 --> 1:36:06.000]  because I'm going to get to everybody.
[1:36:06.000 --> 1:36:09.000]  Jeff in Texas, you're on the air.
[1:36:09.000 --> 1:36:12.000]  Hello, Alex. An important point about the intergenerational elite.
[1:36:12.000 --> 1:36:18.000]  A couple months ago, in studying the carbon tax and pro-human cause global warming movement,
[1:36:18.000 --> 1:36:26.000]  I came across somebody that is linked into just almost every major movement and website.
[1:36:26.000 --> 1:36:31.000]  And it's Theodore Roosevelt IV, to your point about Rush Limbaugh and the elites.
[1:36:31.000 --> 1:36:36.000]  This guy is a former Navy SEAL, and he's an investment banker at Barclays.
[1:36:36.000 --> 1:36:38.000]  I think we need to put him on the marquee.
[1:36:38.000 --> 1:36:43.000]  Oh, yeah. This is the bankers. I mean, Goldman Sachs is one of the biggest funders of carbon tax.
[1:36:43.000 --> 1:36:47.000]  So is, of course, Enron before they went down and now BP,
[1:36:47.000 --> 1:36:54.000]  because this makes all of our normal activity criminal, and then they get to tax it.
[1:36:54.000 --> 1:36:58.000]  You can trace them all the way back to the aldermen that ran New Amsterdam
[1:36:58.000 --> 1:37:02.000]  before there was even a New York. They've been doing this the whole time.
[1:37:02.000 --> 1:37:08.000]  Yeah, no, it's a bunch of families of scammers that have developed all these different frauds to screw us,
[1:37:08.000 --> 1:37:11.000]  and they've learned how to make us feel guilty to go along with what they're doing.
[1:37:11.000 --> 1:37:16.000]  It's over. We're awake. We're angry. We see through them. They're not invincible.
[1:37:16.000 --> 1:37:20.000]  They're a bunch of Bernie Madoff, Kinley types. They're going down.
[1:37:20.000 --> 1:37:26.000]  I appreciate your call. I mean, look at how for over a decade, investigators brought the federal government,
[1:37:26.000 --> 1:37:30.000]  how Bernie Madoff was ripping people off. For over five years, they brought investigators,
[1:37:30.000 --> 1:37:33.000]  how Kinley was ripping folks off, and they called them conspiracy theorists.
[1:37:33.000 --> 1:37:39.000]  And it turned out it was all true. It's a bunch of crooks. Either they are defeated or we're their slaves.
[1:37:39.000 --> 1:37:43.000]  Very simple math here. Jason in Indiana, you're on the air.
[1:37:43.000 --> 1:37:45.000]  Hey, Alex.
[1:37:45.000 --> 1:37:47.000]  Hey, buddy.
[1:37:47.000 --> 1:37:54.000]  I was wondering, can we get the elite to fight against each other, maybe by boycotting a bank or corporation at a time,
[1:37:54.000 --> 1:37:56.000]  or would it do any good?
[1:37:56.000 --> 1:38:01.000]  Well, I think boycotting the Fortune 100 is important because they're anti-American.
[1:38:01.000 --> 1:38:06.000]  They all promote globalism. And the end of our sovereignty, you should go research the groups that fund Mecha and LaRaza.
[1:38:06.000 --> 1:38:12.000]  It's the Fortune 100. And boycott any group that is supporting the destruction of this country.
[1:38:12.000 --> 1:38:18.000]  And I appreciate your call, Jason. Let's talk to Paul in California. Paul, you're on the air.
[1:38:18.000 --> 1:38:23.000]  Yeah. I'm just wondering about the investigation of Ron Paul.
[1:38:23.000 --> 1:38:30.000]  Is it illegal to disseminate public information, activities of public employees?
[1:38:30.000 --> 1:38:37.000]  Yes. That's why people pointed out six years ago that McCain find gold, campaign finance reform, was illegal.
[1:38:37.000 --> 1:38:47.000]  They said a political pact was six months, first six weeks now they've changed it to six months, cannot talk about the voting records of anybody.
[1:38:47.000 --> 1:38:52.000]  So, yes, the government on paper. Now, let's see them try to enforce it.
[1:38:52.000 --> 1:39:00.000]  I mean, look, until 25 years ago, you couldn't have a radio show and criticize a politician under the fairness doctrine.
[1:39:00.000 --> 1:39:10.000]  I mean, these crooks will do anything unless we say no. I've got a First Amendment, whether John McCain and Lieberman say I do or not.
[1:39:10.000 --> 1:39:13.000]  I've got it in the story.
[1:39:13.000 --> 1:39:23.000]  Yeah, I agree. Another thing I'd like you to comment on perhaps is I'm running into, first of all, my son. I've got two grandchildren.
[1:39:23.000 --> 1:39:35.000]  My son looks at me and says, not this president. This president is a good guy. And I run into also other people and they say, don't talk about it here.
[1:39:35.000 --> 1:39:41.000]  I've run into this since Bush was president. Don't talk about it here. I don't want my neighbors to hear.
[1:39:41.000 --> 1:39:42.000]  Yeah.
[1:39:42.000 --> 1:39:49.000]  Talk softly or we'll talk about it later. And I think that this is America, you know.
[1:39:49.000 --> 1:39:55.000]  Well, soon that'll be a conspiracy theory. If you say this is America, they'll say it never existed. Why are you a conspiracy theorist?
[1:39:55.000 --> 1:40:01.000]  You know, Goldman Sachs is robbing me. Conspiracy theorist. Government health cares a rip off. Conspiracy theorist.
[1:40:01.000 --> 1:40:09.000]  Hey, I want more freedom. Freedom's a conspiracy theory. It doesn't exist. Paul, I appreciate your call. Very central.
[1:40:09.000 --> 1:40:13.000]  The point you brought up is so important.
[1:40:13.000 --> 1:40:20.000]  I have had so many people say you're a conspiracy theorist, but you know, the government will get us and so many neighbors that are scared.
[1:40:20.000 --> 1:40:32.000]  If this is land of the free home of the brave, why are people so scared to speak out? Because the media message of the controlled dinosaur media, the corporate whore media, has been don't speak out.
[1:40:32.000 --> 1:40:37.000]  Don't be involved. You know, just keep your head down. Don't talk about politics and religion.
[1:40:37.000 --> 1:40:43.000]  America was founded on talking about politics and religion and soap boxes and being involved.
[1:40:43.000 --> 1:40:54.000]  They told the greatest generation in the last 60 years and the baby boomers after them that it was politically correct to sit down and shut up and do what you're told.
[1:40:54.000 --> 1:41:02.000]  And a lot of people invested psychologically in Obama. They saw the corruption of Bush that was warranted and the system said, well, here's Obama.
[1:41:02.000 --> 1:41:10.000]  But I mean, here's the thing, maybe half the public voted 55% or so of those a little more than half voted for Obama.
[1:41:10.000 --> 1:41:18.000]  So you got about a quarter or a little more of the public that voted for Obama and they don't want to admit they've been conned.
[1:41:18.000 --> 1:41:25.000]  How does a Ponzi scheme work? They say, oh, I've got a great investment. The first few people that invest get a good return.
[1:41:25.000 --> 1:41:32.000]  And then usually with a Ponzi scheme, when it's first exposed, people don't want to admit they've been scammed and they'll deny it.
[1:41:32.000 --> 1:41:36.000]  Oh, no. You know, the guy that sold me on this investment, he didn't scam me.
[1:41:36.000 --> 1:41:44.000]  They'll tell reporters how dare you and slam the phone down. It's like that case in Montana in Hardin last year.
[1:41:44.000 --> 1:41:50.000]  They had foreign mercenaries. This was on national news driving around in police cars.
[1:41:50.000 --> 1:41:55.000]  They had taken over the local $28 million facility, the jail.
[1:41:55.000 --> 1:42:02.000]  And I pointed out the guy was a 22 time felon. I flew there and exposed him and I had locals coming up.
[1:42:02.000 --> 1:42:07.000]  Most of them were fans and agree with what I was doing, but some coming up and cussing me out.
[1:42:07.000 --> 1:42:11.000]  I've never put that video up, but I had locals coming up, cussing me out going, you're a liar about him.
[1:42:11.000 --> 1:42:17.000]  We need jobs at that prison. You know, Captain Hilton is good.
[1:42:17.000 --> 1:42:21.000]  Let's say Captain Hilton is in his name. He's from Serbia. He's a criminal.
[1:42:21.000 --> 1:42:28.000]  Later it came out that it was all a fraud and a scam, but still those same locals want to attack me saying it wasn't a scam.
[1:42:28.000 --> 1:42:33.000]  So look, just don't worry about those that laugh at you. They're weak-minded.
[1:42:33.000 --> 1:42:37.000]  Move on to others that want to listen, that want to know the truth.
[1:42:37.000 --> 1:42:46.000]  Speaking of internet censorship, we come back when we play a few quick clips from Jay Rockefeller, the senator and the other senator.
[1:42:46.000 --> 1:42:52.000]  Lieberman about Chinese-style net censorship. It's passed the Senate committee.
[1:42:52.000 --> 1:42:56.000]  It's now going to the full Senate. They're really going to try to shut down the web.
[1:42:56.000 --> 1:43:18.000]  Now, it'll be like campaign finance reform. We'll see.
[1:43:26.000 --> 1:43:31.000]  It contains two weeks of delicious, easy-to-fix food along with the equipment to prepare it.
[1:43:31.000 --> 1:43:34.000]  It's packed in a rugged heavy-duty tote for transport.
[1:43:34.000 --> 1:43:39.000]  Evacuations are looming with the storms and the Gulf oil catastrophe.
[1:43:39.000 --> 1:43:44.000]  No matter where you live, wildfires, earthquakes, floods and storms must be escaped.
[1:43:44.000 --> 1:43:48.000]  Don't be like a deer frozen in the headlights of oncoming disaster.
[1:43:48.000 --> 1:44:00.000]  At least prepare yourself with this two-week evacuation pack from eFoodsDirect.com. Call 800-409-5633 on the web eFoodsDirect.com slash Alex.
[1:44:18.000 --> 1:44:28.000]  The connections that others fail to see or misinterpret, Gerald Solentes' Trends Journal allows you to anticipate change, recognize the implications and take protective strategies.
[1:44:28.000 --> 1:44:36.000]  Individual readers from every walk of life can put the Trends Journal Trends forecast and Trends analysis to practical use.
[1:44:36.000 --> 1:44:39.000]  Extra information to keep you well informed throughout the year.
[1:44:39.000 --> 1:44:43.000]  When any current event of major social-economic or political significance occurs,
[1:44:43.000 --> 1:44:46.000]  Trends Journal notifies its subscribers of their implications.
[1:44:46.000 --> 1:44:51.000]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[1:44:51.000 --> 1:44:55.000]  Visit TrendsResearch.com today. That's TrendsResearch.com.
[1:44:55.000 --> 1:45:00.000]  Subscribe to the Trends Journal. This information is too important to wait.
[1:45:00.000 --> 1:45:04.000]  You may be arrested and or subject to other police action.
[1:45:04.000 --> 1:45:09.000]  tyranny is here. The grim future foretold in 1984 has become reality.
[1:45:09.000 --> 1:45:12.000]  It really says that the state is God.
[1:45:12.000 --> 1:45:17.000]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[1:45:17.000 --> 1:45:24.000]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[1:45:24.000 --> 1:45:30.000]  This documentary exposes how the continuity of government program has established an old powerful shadow state.
[1:45:30.000 --> 1:45:34.000]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[1:45:34.000 --> 1:45:44.000]  Prepare to enter the secretive world of emergency dictatorship, body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[1:45:44.000 --> 1:45:51.000]  It's only the beginning of the New World Order's hellish plan. The police state isn't coming. It's here.
[1:45:51.000 --> 1:46:07.000]  Secure your copy today at infowars.com or see it online in the highest quality at PrismPlanet.tv.
[1:46:22.000 --> 1:46:32.000]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsope.com or infowars.com.
[1:46:32.000 --> 1:46:36.000]  Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[1:46:36.000 --> 1:46:52.000]  The founder and owner for over 63 years, people keep asking me, how's business? I'm happy to say our business is going down the drain.
[1:46:52.000 --> 1:47:10.000]  Visit our website 5starsope.com for buying a one to two month soap sampler. Thank you.
[1:47:23.000 --> 1:47:27.000]  The solution to the problem of very same central banking cartels created.
[1:47:27.000 --> 1:47:35.000]  Now, you can let the media continue to demonize you and cower. Well, I better not talk about real issues. I better go along with what they say.
[1:47:35.000 --> 1:47:43.000]  I better shut up and you can be a slave or you can stand up and say no. I have awakened. The sleeper has awakened.
[1:47:43.000 --> 1:47:47.000]  I am going to stand up for myself and my family and say no to this.
[1:47:47.000 --> 1:47:57.000]  I want to play two quick clips and go to a bunch of your calls. Here's a clip of Jay Rockefeller last year when they were writing the Cybersecurity Act saying we'd have been better off without ever creating the Internet.
[1:47:57.000 --> 1:48:01.000]  Then I'll play a clip of Senator Lieberman. Here it is.
[1:48:01.000 --> 1:48:09.000]  He almost makes you ask the question, would it have been better if we'd never invented the Internet and had to use paper and pencil or whatever.
[1:48:09.000 --> 1:48:21.000]  That's a stupid thing to say, but it has genuine consequence because it's on the Internet that these acts of shutting down, you know, they have the television saying that everybody is saying that.
[1:48:21.000 --> 1:48:32.000]  By the way, none of the critical infrastructure is hooked up to the Internet. That's another lie they pushed that power plants and military bases, you know, that the nuclear weapons are hooked up to it and B2 bombers.
[1:48:32.000 --> 1:48:38.000]  Now, let's go ahead and go to the next clip and you can go watch these in full up at infowars.com. This is Lieberman a few weeks ago.
[1:48:38.000 --> 1:48:49.000]  Of course, on CNN, he says, well, we don't want to censor the Internet, but we need the power China has to shut down parts of it during attacks. Here it is.
[1:48:49.000 --> 1:49:05.000]  And we need this capacity in time of war. We need the capacity for the President to say Internet service provider, we've got to disconnect the American Internet from all traffic coming in from another foreign country.
[1:49:05.000 --> 1:49:11.000]  Or we've got to put a patch on this part of it. The President will never take over. The government should never take over the Internet.
[1:49:11.000 --> 1:49:14.000]  And listen, we've consulted Senator Collins and I are proposing this bill.
[1:49:14.000 --> 1:49:22.000]  In the bill, it admits he could shut the entire thing down. They admit that it puts controls at all ISPs to block information.
[1:49:22.000 --> 1:49:29.000]  You've got a whole bunch of the czars like Cass Sunstein saying they want to censor those that say that man made global warming isn't real.
[1:49:29.000 --> 1:49:39.000]  I mean, there's a whole bunch of their czars. You've heard them on the news saying they want to censor talk radio. Just, you know, give us the power to censor, but we're not going to censor.
[1:49:39.000 --> 1:49:43.000]  Let's go to Chris in Kentucky. Chris, you're on the air.
[1:49:43.000 --> 1:49:44.000]  Hey, Alex.
[1:49:44.000 --> 1:49:45.000]  Hey, buddy.
[1:49:45.000 --> 1:49:59.000]  Okay, this weekend for the last weekend, I wanted to report that the toll bridge tax, they wanted to get toll bridges here. And here's what happened. The media was down there and they angled the camera only to three people that were against it.
[1:49:59.000 --> 1:50:08.000]  I said, this is a bunch of lies. They're setting this up. This is a lie. After that report was down there, I drove down downtown to the Second Street Bridge in Louisville, here in Louisville.
[1:50:08.000 --> 1:50:11.000]  There were droves of people. The media did not want to cover it.
[1:50:11.000 --> 1:50:14.000]  You're saying the media only showed people that were for the toll roads.
[1:50:14.000 --> 1:50:20.000]  Yeah, and not the protesters that were behind it. That's what this operation is about.
[1:50:20.000 --> 1:50:32.000]  And that's why the mainstream media is losing all its viewers and listeners. And so because they're losing it, they say, well, let's shut down the alternative media since they tell the truth and are overthrowing us.
[1:50:32.000 --> 1:50:36.000]  Exactly. Is this part of the carbon tax with these toll bridges?
[1:50:36.000 --> 1:50:44.000]  Well, if you look at Texas and other states like Indiana, its center of Spain, they just come in, buy your politicians and slap toll roads on existing roads.
[1:50:44.000 --> 1:50:58.000]  Notice all the taxes are going up, up, up, but services are going down, down, down. Just like Nigeria, Argentina, everything goes to interest to the bankers who made up the currency and the credit out of thin air.
[1:50:58.000 --> 1:51:01.000]  Yeah, we're headed to a road wire society. I believe we are.
[1:51:01.000 --> 1:51:12.000]  Well, they're going to squeeze and squeeze and squeeze. They don't want you being self-sufficient. They want you bankrupt that's stated by these crooks. Chuck in North Carolina, you're on the air.
[1:51:12.000 --> 1:51:14.000]  Hey, I'll tell you what I'm doing, man.
[1:51:14.000 --> 1:51:15.000]  Good.
[1:51:15.000 --> 1:51:38.000]  If I could, I wanted to put a YouTube video. I think you'll get a kick out of it. It's really good. My friend made it. He's having a tough time right now. I'm sure it'll make his day if you could put it on the website maybe. It's called the British spillbillies, you know, like the hillbillies, the British spillbillies, and the great oil hoax of 2010.
[1:51:38.000 --> 1:51:52.000]  And my point is about Rush and Beck. Beck, first of all, is out there now and he's like demanding that God does the things that he's asking. I mean, he's like literally blaspheming on air.
[1:51:52.000 --> 1:52:07.000]  And then Rush, if we want to know anything about Rush Limbaugh, I mean, you can look at what his wedding was about. And I mean, he had Elton John there. It's not that Elton John's gay. Elton John has said that every single one of his songs has a cultic meaning to it.
[1:52:07.000 --> 1:52:18.000]  I didn't know that. My whole issue of bringing up Limbaugh and Beck telling the truth about world government and corrupt elites is that there's a major shift in the country and they're being forced to cover it.
[1:52:18.000 --> 1:52:24.000]  But good to hear from you, Chuck. I appreciate that call. Good points. Tyler in California, go ahead.
[1:52:24.000 --> 1:52:26.000]  Alex, making my call.
[1:52:26.000 --> 1:52:27.000]  You bet.
[1:52:27.000 --> 1:52:41.000]  I want to bring up a couple points that I seldom hear addressed on this. And the first one is that there really is no such thing as a free market and there never has been in our history. And I challenge you or anybody to point out a time in America's history where there was a free market.
[1:52:41.000 --> 1:52:48.000]  Well, it's always been elites that are using government to consolidate power, but now it's worse than ever.
[1:52:48.000 --> 1:53:00.000]  I agree with that. But I think that a train of thought that needs to be contemplated is the fact that the free market is based on infinite consumption, irregardless to the resources we have on the planet. And it's not sustainable.
[1:53:00.000 --> 1:53:01.000]  I mean, it really isn't.
[1:53:01.000 --> 1:53:10.000]  Yeah, but you can't let a bunch of globalists. Notice it's the big bankers that can make all the money they want. They've made enough money up out of thin air to buy the whole planet hundreds of times over.
[1:53:10.000 --> 1:53:21.000]  And so they're saying, oh, I agree with you. Let's shut down the free market and consolidate power because we're hurting the earth. These are a bunch of eugenics crooks. I appreciate your call, Taylor, but this is very, very dangerous.
[1:53:21.000 --> 1:53:24.000]  Pamela and PA, you're on the air.
[1:53:24.000 --> 1:53:26.000]  Hi, Alex. I'm the first time caller.
[1:53:26.000 --> 1:53:28.000]  Welcome.
