[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:26:25.000 --> 01:26:26.000]  They've looted it.
[01:26:26.000 --> 01:26:28.000]  The same bankers that have ruined Mexico have done this.
[01:26:28.000 --> 01:26:32.000]  So when I say the illegals are like Count Dracula's Wrenfield,
[01:26:32.000 --> 01:26:34.000]  the bankers are Count Dracula.
[01:26:34.000 --> 01:26:38.000]  But the illegals are Wrenfield, slaves to this system,
[01:26:38.000 --> 01:26:42.000]  fed by the system, controlled by the system.
[01:26:42.000 --> 01:26:44.000]  And I try my best to reach out to the illegals.
[01:26:44.000 --> 01:26:46.000]  But folks, I've got footage of it in my film,
[01:26:46.000 --> 01:26:48.000]  Battle for the Republic.
[01:26:48.000 --> 01:26:51.000]  Just search engine the term, Battle for the Republic, Alex Jones.
[01:26:51.000 --> 01:26:54.000]  And you'll see the many 18-minute documentary
[01:26:54.000 --> 01:26:56.000]  that was an extra on Endgame.
[01:26:56.000 --> 01:27:00.000]  And I show the illegals in Seattle and in Austin and in LA
[01:27:00.000 --> 01:27:03.000]  and other areas with images of blonde-haired blue-eyed people's
[01:27:03.000 --> 01:27:05.000]  heads cut off with bullets in their heads.
[01:27:05.000 --> 01:27:08.000]  You know, Fox News will show you a black panther saying,
[01:27:08.000 --> 01:27:09.000]  you got to kill a white cracker.
[01:27:09.000 --> 01:27:10.000]  In fact, cue that after we come back,
[01:27:10.000 --> 01:27:12.000]  then I'll just go to calls then.
[01:27:12.000 --> 01:27:14.000]  So we got to kill white women.
[01:27:14.000 --> 01:27:16.000]  We got to kill their babies.
[01:27:16.000 --> 01:27:18.000]  The media will show you that.
[01:27:18.000 --> 01:27:22.000]  But they will, and again, I'm somebody who has protested
[01:27:22.000 --> 01:27:25.000]  the Ku Klux Klan more than 20 times.
[01:27:25.000 --> 01:27:27.000]  That footage is on YouTube.
[01:27:27.000 --> 01:27:28.000]  Alex Jones protested the Klan.
[01:27:28.000 --> 01:27:29.000]  Go search it.
[01:27:29.000 --> 01:27:30.000]  I go and bullhorn them.
[01:27:30.000 --> 01:27:32.000]  This is going back 15 years ago.
[01:27:32.000 --> 01:27:33.000]  And you know what?
[01:27:33.000 --> 01:27:35.000]  I've bullhorned Mecha and Laraza.
[01:27:35.000 --> 01:27:38.000]  And I've bullhorned the new black panther party I've done it all.
[01:27:38.000 --> 01:27:41.000]  Any group that's saying, kill this group, kill that group,
[01:27:41.000 --> 01:27:43.000]  I go up against them.
[01:27:43.000 --> 01:27:46.000]  But I'll tell you, this is degenerate as the Ku Klux Klan is.
[01:27:46.000 --> 01:27:50.000]  They're not calling for killing people like they were in the 60s.
[01:27:50.000 --> 01:27:53.000]  And I have got the footage from these rallies where they've got
[01:27:53.000 --> 01:27:56.000]  the images of white people dead saying we got to kill the white people
[01:27:56.000 --> 01:27:58.000]  and we got to drive them back to Europe.
[01:27:58.000 --> 01:28:01.000]  And I happen to know that it rallies with 100,000 people.
[01:28:01.000 --> 01:28:04.000]  And with rallies with 6,000 people in Austin,
[01:28:04.000 --> 01:28:07.000]  we walk right up to people and we say, does this belong to Mexico?
[01:28:07.000 --> 01:28:08.000]  Are you going to take it over?
[01:28:08.000 --> 01:28:09.000]  And they say yes.
[01:28:09.000 --> 01:28:13.000]  And they've got big Mexican flags going, Mexico, Mexico, Mexico.
[01:28:13.000 --> 01:28:16.000]  Well, in fact, we'll see if I can queue that up.
[01:28:16.000 --> 01:28:18.000]  And that is offensive to me.
[01:28:18.000 --> 01:28:21.000]  If Mexico was more free than the U.S. and like Switzerland or something,
[01:28:21.000 --> 01:28:23.000]  maybe I'd be like going, yeah.
[01:28:23.000 --> 01:28:25.000]  Hell, I wish Mexico was free.
[01:28:25.000 --> 01:28:27.000]  They got triple the resources of the U.S.
[01:28:27.000 --> 01:28:28.000]  It's beautiful.
[01:28:28.000 --> 01:28:31.000]  If Mexico was a free country, I might live down there.
[01:28:31.000 --> 01:28:33.000]  I could care less if I lived around a bunch of brown people,
[01:28:33.000 --> 01:28:35.000]  white people, green people.
[01:28:35.000 --> 01:28:38.000]  It's what's in their brains, the character of their deeds.
[01:28:38.000 --> 01:28:41.000]  And so, hey, I'm the bad guy.
[01:28:41.000 --> 01:28:43.000]  I can't wear an American flag.
[01:28:43.000 --> 01:28:45.000]  Kids got to be suspended for wearing it.
[01:28:45.000 --> 01:28:47.000]  American flags are being torn down and burned everywhere.
[01:28:47.000 --> 01:28:49.000]  And I'm the bad guy.
[01:28:49.000 --> 01:28:51.000]  American corporations want to destroy America
[01:28:51.000 --> 01:28:52.000]  so they can control it.
[01:28:52.000 --> 01:29:21.000]  Here's your call straight ahead.
[01:29:22.000 --> 01:29:24.000]  Well, Marty, what do you have to say?
[01:29:53.000 --> 01:29:54.000]  Thank you.
[01:29:54.000 --> 01:29:57.000]  They helped to create a new world order.
[01:29:57.000 --> 01:29:59.000]  We are part of a new world order.
[01:29:59.000 --> 01:30:02.000]  A new world order based upon collective action.
[01:30:02.000 --> 01:30:05.000]  Invisible Empire is a damning indictment of the globalists
[01:30:05.000 --> 01:30:07.000]  through their own words and documents.
[01:30:07.000 --> 01:30:09.000]  The new world order really is a tool
[01:30:09.000 --> 01:30:12.000]  for addressing a new world of possibilities.
[01:30:12.000 --> 01:30:14.000]  It means all the world under their control.
[01:30:14.000 --> 01:30:17.000]  The United Nations would take over America.
[01:30:17.000 --> 01:30:20.000]  The Trilateral Commission would control the world.
[01:30:20.000 --> 01:30:23.000]  Invisible Empire chronicles how men of power and influence
[01:30:23.000 --> 01:30:25.000]  have worked in stealth for centuries
[01:30:25.000 --> 01:30:28.000]  to establish an oppressive world government.
[01:30:28.000 --> 01:30:30.000]  I believe, first of all, that we now need nothing short
[01:30:30.000 --> 01:30:33.000]  of a world constitution for the global financial system.
[01:30:33.000 --> 01:30:36.000]  Global governance with the establishment of a G20.
[01:30:36.000 --> 01:30:40.000]  So it's going to be an inner, ruling elite, and then everyone else.
[01:30:40.000 --> 01:30:42.000]  And I got news for you. You're everyone else.
[01:30:42.000 --> 01:30:44.000]  Invisible Empire.
[01:30:44.000 --> 01:30:47.000]  Secure your copy today at infowars.com
[01:30:47.000 --> 01:30:51.000]  or prisonplanet.com or watch it online in the highest quality
[01:30:51.000 --> 01:31:20.000]  at prisonplanet.tv.
[01:31:22.000 --> 01:31:24.000]  When you order from eFoodsDirect.com
[01:31:24.000 --> 01:31:26.000]  from July 4th through July 14th,
[01:31:26.000 --> 01:31:28.000]  every dollar you spend will buy the food
[01:31:28.000 --> 01:31:30.000]  and eFoodsDirect will pay for the shipping
[01:31:30.000 --> 01:31:32.000]  in the continental United States.
[01:31:32.000 --> 01:31:34.000]  This is Alex Jones wishing you and your family
[01:31:34.000 --> 01:31:37.000]  true independence this 4th of July
[01:31:37.000 --> 01:31:39.000]  with great food and free shipping
[01:31:39.000 --> 01:31:42.000]  through July 14th from eFoodsDirect.com
[01:31:42.000 --> 01:31:44.000]  You can order on the website eFoodsDirect.com
[01:31:44.000 --> 01:31:48.000]  or simply call 800-495-633.
[01:31:48.000 --> 01:31:51.000]  That's 800-409-5633.
[01:31:51.000 --> 01:31:54.000]  Or on the web at eFoodsDirect.com forward slash ship free.
[01:31:54.000 --> 01:31:57.000]  The question is where should the American people
[01:31:57.000 --> 01:31:59.000]  draw their line in the sand?
[01:31:59.000 --> 01:32:00.000]  What have we got?
[01:32:00.000 --> 01:32:02.000]  A republic or a monarchy?
[01:32:02.000 --> 01:32:05.000]  A republic is based on a constitution
[01:32:05.000 --> 01:32:06.000]  which protects minority rights.
[01:32:06.000 --> 01:32:08.000]  Not democracy, not mob rule,
[01:32:08.000 --> 01:32:10.000]  two wolves and a sheep voting on what's for dinner.
[01:32:10.000 --> 01:32:12.000]  So they think they own our land,
[01:32:12.000 --> 01:32:13.000]  they think they own our water,
[01:32:13.000 --> 01:32:16.000]  children, our education, our money.
[01:32:16.000 --> 01:32:18.000]  We have to define who we are
[01:32:18.000 --> 01:32:20.000]  and what we will tolerate.
[01:32:20.000 --> 01:32:22.000]  Somebody's going to ask you what you did
[01:32:22.000 --> 01:32:24.000]  during the Patriot uprising.
[01:32:24.000 --> 01:32:25.000]  You have been warned.
[01:32:25.000 --> 01:32:26.000]  We have the facts.
[01:32:26.000 --> 01:32:27.000]  We have the constitution.
[01:32:27.000 --> 01:32:28.000]  We have the Bill of Rights.
[01:32:28.000 --> 01:32:29.000]  We have common law.
[01:32:29.000 --> 01:32:31.000]  Knowledge is power, ladies and gentlemen.
[01:32:31.000 --> 01:32:33.000]  And I'm so excited to be able to offer you
[01:32:33.000 --> 01:32:34.000]  Don't Tread on Me,
[01:32:34.000 --> 01:32:35.000]  Rise of the Republic.
[01:32:35.000 --> 01:32:36.000]  Tyranny is upon us,
[01:32:36.000 --> 01:32:38.000]  but liberty and the sleeping giant
[01:32:38.000 --> 01:32:40.000]  that is the American people is rising.
[01:32:40.000 --> 01:32:42.000]  A new tool in the info war.
[01:32:42.000 --> 01:32:43.000]  Don't Tread on Me.
[01:32:43.000 --> 01:32:45.000]  Order it at infowars.com
[01:32:45.000 --> 01:32:47.000]  or prisonplanet.com
[01:32:47.000 --> 01:32:50.000]  or call toll-free 888-253-3139
[01:32:50.000 --> 01:33:16.000]  and support independent patriotic liberty films.
[01:33:16.000 --> 01:33:18.000]  You can also download the free iPhone app.
[01:33:18.000 --> 01:33:20.000]  It's on your iPhone anywhere you want,
[01:33:20.000 --> 01:33:21.000]  when you want.
[01:33:21.000 --> 01:33:23.000]  And it's got a link to the podcast as well.
[01:33:23.000 --> 01:33:25.000]  We have an Android app up there as well
[01:33:25.000 --> 01:33:27.000]  at infowars.com.
[01:33:27.000 --> 01:33:29.000]  This happens every once in a while.
[01:33:29.000 --> 01:33:31.000]  We didn't hang up on the 15 callers
[01:33:31.000 --> 01:33:32.000]  or so that we're holding.
[01:33:32.000 --> 01:33:34.000]  The phone system does hiccups
[01:33:34.000 --> 01:33:36.000]  and it just dropped everybody.
[01:33:36.000 --> 01:33:39.000]  So 888-201-2244.
[01:33:39.000 --> 01:33:40.000]  888-201-2244.
[01:33:40.000 --> 01:33:42.000]  We're going to Kyle, Colonel Six, Kevin
[01:33:42.000 --> 01:33:44.000]  and others here in just a moment.
[01:33:44.000 --> 01:33:46.000]  But since I mentioned it,
[01:33:46.000 --> 01:33:47.000]  here's the Black Panther guys.
[01:33:47.000 --> 01:33:49.000]  Probably funded by a foundation
[01:33:49.000 --> 01:33:50.000]  to create racial division.
[01:33:50.000 --> 01:33:51.000]  Here he is talking about
[01:33:51.000 --> 01:33:53.000]  kill the white women and kill the white babies.
[01:33:53.000 --> 01:33:55.000]  This is standard operating procedure
[01:33:55.000 --> 01:33:56.000]  for the new Black Panther Party
[01:33:56.000 --> 01:33:57.000]  to say things like this.
[01:33:57.000 --> 01:33:59.000]  I hate white people.
[01:33:59.000 --> 01:34:00.000]  All of them.
[01:34:00.000 --> 01:34:02.000]  Every last iota of a cracker.
[01:34:02.000 --> 01:34:03.000]  I hate him.
[01:34:03.000 --> 01:34:06.000]  We didn't come out here to play today.
[01:34:06.000 --> 01:34:08.000]  There's too much serious business going on
[01:34:08.000 --> 01:34:09.000]  in the black community
[01:34:09.000 --> 01:34:11.000]  to be out here and sliding through South Street
[01:34:11.000 --> 01:34:13.000]  with white dirty cracker whore
[01:34:13.000 --> 01:34:14.000]  f***ing throwing our arm.
[01:34:14.000 --> 01:34:16.000]  And we call ourselves black men
[01:34:16.000 --> 01:34:18.000]  with African garbons.
[01:34:18.000 --> 01:34:20.000]  What the hell is wrong with you black men?
[01:34:20.000 --> 01:34:22.000]  You had a dune day with a white girl
[01:34:22.000 --> 01:34:23.000]  on your damn arm.
[01:34:23.000 --> 01:34:25.000]  You want freedom?
[01:34:25.000 --> 01:34:27.000]  You're going to have to kill some crackers.
[01:34:27.000 --> 01:34:30.000]  You're going to have to kill some of their babies.
[01:34:30.000 --> 01:34:32.000]  All right, and that's the same guy
[01:34:32.000 --> 01:34:34.000]  out front the polling places.
[01:34:34.000 --> 01:34:35.000]  Probably a government operative.
[01:34:35.000 --> 01:34:37.000]  We've proven that a lot of these white supremacists
[01:34:37.000 --> 01:34:39.000]  are to create divisions.
[01:34:39.000 --> 01:34:41.000]  Everybody's fighting with each other.
[01:34:41.000 --> 01:34:44.000]  But battle for the republics
[01:34:44.000 --> 01:34:46.000]  18 minutes long during that three-minute break.
[01:34:46.000 --> 01:34:48.000]  The guys are trying to find it.
[01:34:48.000 --> 01:34:50.000]  And they found the clip online.
[01:34:50.000 --> 01:34:51.000]  But you can go watch it.
[01:34:51.000 --> 01:34:55.000]  And I've got the illegals saying very similar things.
[01:34:55.000 --> 01:34:58.000]  And then a guy's protesting an illegal alien march
[01:34:58.000 --> 01:34:59.000]  and the police beat him up
[01:34:59.000 --> 01:35:01.000]  and the illegals all get around a chant.
[01:35:01.000 --> 01:35:03.000]  Why won't Fox News show the illegals
[01:35:03.000 --> 01:35:05.000]  saying similar things?
[01:35:05.000 --> 01:35:06.000]  They've got all that footage.
[01:35:06.000 --> 01:35:07.000]  They know what's out there.
[01:35:07.000 --> 01:35:10.000]  Because it's part of breaking down this country.
[01:35:10.000 --> 01:35:12.000]  And I'm not going to sit here while American flags
[01:35:12.000 --> 01:35:14.000]  are torn down and burned.
[01:35:14.000 --> 01:35:16.000]  I'm not going to sit here while kids can't wear American flags
[01:35:16.000 --> 01:35:18.000]  at school because it's offensive for the illegal aliens.
[01:35:18.000 --> 01:35:20.000]  I'm not going to sit here while that guy says
[01:35:20.000 --> 01:35:21.000]  kill all the white people.
[01:35:21.000 --> 01:35:22.000]  I'm not going to put up with it.
[01:35:22.000 --> 01:35:24.000]  I'm going to speak out against the Klan
[01:35:24.000 --> 01:35:27.000]  and the new Black Panther Party and everybody else.
[01:35:27.000 --> 01:35:29.000]  Okay, it's that simple.
[01:35:29.000 --> 01:35:31.000]  And the American people are getting together
[01:35:31.000 --> 01:35:33.000]  regardless of what color they are, what religion.
[01:35:33.000 --> 01:35:35.000]  And they're deciding they want the Bill of Rights back.
[01:35:35.000 --> 01:35:37.000]  And it's over for the North American Union.
[01:35:37.000 --> 01:35:39.000]  It's over for the New World Order.
[01:35:39.000 --> 01:35:41.000]  The globalists are going to try to shut the web down.
[01:35:41.000 --> 01:35:43.000]  They've got a big stack of news on that,
[01:35:43.000 --> 01:35:44.000]  but they're going to fail.
[01:35:44.000 --> 01:35:47.000]  Kyle and Georgia, you're on the air.
[01:35:47.000 --> 01:35:49.000]  Alex Jones, man.
[01:35:49.000 --> 01:35:51.000]  I'm stoked to be talking to you, my friend.
[01:35:51.000 --> 01:35:52.000]  I'm stoked to be talking to you.
[01:35:52.000 --> 01:35:53.000]  I'm good. What's up?
[01:35:53.000 --> 01:35:55.000]  All right, I'll be brief for you.
[01:35:55.000 --> 01:35:56.000]  I just want to call.
[01:35:56.000 --> 01:35:59.000]  I've been trying to get on for a couple weeks now.
[01:35:59.000 --> 01:36:00.000]  I'm down here in Georgia.
[01:36:00.000 --> 01:36:02.000]  I just want to tell you about a guy you already know about,
[01:36:02.000 --> 01:36:03.000]  but I want to remind you.
[01:36:03.000 --> 01:36:05.000]  A guy who's running for Senate up in Connecticut.
[01:36:05.000 --> 01:36:06.000]  Peter Schiff.
[01:36:06.000 --> 01:36:07.000]  He needs our help.
[01:36:07.000 --> 01:36:08.000]  He's on Monday.
[01:36:08.000 --> 01:36:10.000]  He's on tomorrow.
[01:36:10.000 --> 01:36:12.000]  All right, Schiff's on the air, right?
[01:36:12.000 --> 01:36:13.000]  Yeah.
[01:36:13.000 --> 01:36:14.000]  Oh, great, man.
[01:36:14.000 --> 01:36:16.000]  You're always 10 steps ahead of me and you are again.
[01:36:16.000 --> 01:36:18.000]  So I will briefly comment about what you said earlier.
[01:36:18.000 --> 01:36:20.000]  It's just inspiring to hear from your colleagues earlier
[01:36:20.000 --> 01:36:23.000]  what they're doing, the councilmen, how he's taking charge.
[01:36:23.000 --> 01:36:24.000]  And I mean, there really is,
[01:36:24.000 --> 01:36:26.000]  I know there's a lot to be upset about,
[01:36:26.000 --> 01:36:28.000]  but there really is just an American movement,
[01:36:28.000 --> 01:36:30.000]  an awakening going on right now.
[01:36:30.000 --> 01:36:31.000]  I'm down here.
[01:36:31.000 --> 01:36:34.000]  I'm a GSU and I'm at GSU Law School.
[01:36:34.000 --> 01:36:35.000]  I'm in a law fraternity.
[01:36:35.000 --> 01:36:38.000]  And actually, we were, me and my buddies,
[01:36:38.000 --> 01:36:42.000]  just so stunned and upset how sneaky,
[01:36:42.000 --> 01:36:45.000]  this sneaky bill that was going through the Senate
[01:36:45.000 --> 01:36:46.000]  from Joe Lieberman,
[01:36:46.000 --> 01:36:48.000]  the cybersecurity bill, whatever it was,
[01:36:48.000 --> 01:36:49.000]  you talk about it a lot.
[01:36:49.000 --> 01:36:51.000]  And by the way, that bill's in trouble now
[01:36:51.000 --> 01:36:53.000]  and the bill's in trouble in Australia
[01:36:53.000 --> 01:36:55.000]  and in England, the Internet censorship bill,
[01:36:55.000 --> 01:36:57.000]  where they admit they're going to censor
[01:36:57.000 --> 01:36:58.000]  mainly patriot speech.
[01:36:58.000 --> 01:36:59.000]  They name it.
[01:36:59.000 --> 01:37:00.000]  That's in trouble.
[01:37:00.000 --> 01:37:03.000]  The FCC wanting to try to crack down on free speech
[01:37:03.000 --> 01:37:04.000]  on the radios in trouble.
[01:37:04.000 --> 01:37:05.000]  Go ahead.
[01:37:05.000 --> 01:37:06.000]  Well, yeah.
[01:37:06.000 --> 01:37:08.000]  I mean, like, as it should be.
[01:37:08.000 --> 01:37:10.000]  And it's just, I mean, to me, it's just, I mean...
[01:37:10.000 --> 01:37:12.000]  Yeah, we're going to kick butt, man.
[01:37:12.000 --> 01:37:13.000]  It's over.
[01:37:13.000 --> 01:37:15.000]  The American people aren't going to be neutralized.
[01:37:15.000 --> 01:37:18.000]  I mean, it's like, I'm against government-run health care.
[01:37:18.000 --> 01:37:19.000]  They screw it up everywhere.
[01:37:19.000 --> 01:37:21.000]  It's about the government running your life.
[01:37:21.000 --> 01:37:23.000]  And they say, that's racism?
[01:37:23.000 --> 01:37:25.000]  What does that have to do with racism?
[01:37:25.000 --> 01:37:27.000]  What does it have to do with race when I say,
[01:37:27.000 --> 01:37:29.000]  I don't want foreigners burning American flags,
[01:37:29.000 --> 01:37:31.000]  running all over the place, telling American school kids
[01:37:31.000 --> 01:37:33.000]  they can't wear American flags?
[01:37:33.000 --> 01:37:34.000]  It's outrageous.
[01:37:34.000 --> 01:37:36.000]  It's outrageous.
[01:37:36.000 --> 01:37:38.000]  It's not racism at all.
[01:37:38.000 --> 01:37:40.000]  And you're right in, like, what's so outrageous about it
[01:37:40.000 --> 01:37:41.000]  is you see the way they do it.
[01:37:41.000 --> 01:37:43.000]  It's, you've got this bad economic news.
[01:37:43.000 --> 01:37:45.000]  You've got the oil spill, hell on earth down in the Gulf.
[01:37:45.000 --> 01:37:47.000]  And then you've got this, these race wars going on
[01:37:47.000 --> 01:37:48.000]  with the border.
[01:37:48.000 --> 01:37:50.000]  And it's just so sneaky the way they introduced this bill.
[01:37:50.000 --> 01:37:53.000]  And it's just kind of underneath all these crises going on.
[01:37:53.000 --> 01:37:55.000]  So, I mean, like, honestly, what we did is,
[01:37:55.000 --> 01:37:56.000]  we called up Zachary Chambliss.
[01:37:56.000 --> 01:37:57.000]  He's our Georgia Senator.
[01:37:57.000 --> 01:37:59.000]  He's kind of an establishment Republican guy.
[01:37:59.000 --> 01:38:02.000]  But he's kind of been straightening out a little bit lately.
[01:38:02.000 --> 01:38:04.000]  And I mean, again, I don't want to take too much credit for it.
[01:38:04.000 --> 01:38:07.000]  But I mean, like, you know, you do need to take credit, Kyle,
[01:38:07.000 --> 01:38:08.000]  and I appreciate your call.
[01:38:08.000 --> 01:38:11.000]  Resistance is victory.
[01:38:11.000 --> 01:38:13.000]  But now you're racist because you don't want the government
[01:38:13.000 --> 01:38:15.000]  to be able to tax and shut down free speech.
[01:38:15.000 --> 01:38:17.000]  Oh, oh, you don't like a ham sandwich.
[01:38:17.000 --> 01:38:18.000]  You're racist.
[01:38:18.000 --> 01:38:20.000]  Oh, you don't like a rainy day.
[01:38:20.000 --> 01:38:21.000]  You're racist.
[01:38:21.000 --> 01:38:22.000]  Oh, you have any opinion.
[01:38:22.000 --> 01:38:23.000]  You're racist.
[01:38:23.000 --> 01:38:26.000]  Sit down and shut up and be politically correct
[01:38:26.000 --> 01:38:28.000]  and do whatever the government media say or you're bad.
[01:38:28.000 --> 01:38:31.000]  Colonel Six in Texas, you're on the air.
[01:38:31.000 --> 01:38:32.000]  Yeah, Alex.
[01:38:32.000 --> 01:38:33.000]  How are you doing today?
[01:38:33.000 --> 01:38:34.000]  Good, sir.
[01:38:34.000 --> 01:38:35.000]  Yeah.
[01:38:35.000 --> 01:38:42.000]  I wanted to let you know I've come to a conclusions kind of that
[01:38:42.000 --> 01:38:47.000]  Obama's been set up by Romney manual.
[01:38:47.000 --> 01:38:49.000]  Well, tell me.
[01:38:49.000 --> 01:38:50.000]  Yeah, I'm listening.
[01:38:50.000 --> 01:38:54.000]  Well, Colonel Six, you called two months ago and said you watch
[01:38:54.000 --> 01:38:57.000]  and then laughed and said, McChrystal will be gone.
[01:38:57.000 --> 01:38:59.000]  This was when he was riding high.
[01:38:59.000 --> 01:39:02.000]  How did you know that?
[01:39:02.000 --> 01:39:05.000]  Well, they don't call me Colonel Six for nothing.
[01:39:05.000 --> 01:39:06.000]  Pardon me.
[01:39:06.000 --> 01:39:12.000]  I remember I told you that there was a, there was a, just a real
[01:39:12.000 --> 01:39:14.000]  disappointment with him in the Pentagon.
[01:39:14.000 --> 01:39:18.000]  And it came from similar incidents like, like with the, the
[01:39:18.000 --> 01:39:24.000]  Rolling Stone incident, but I put a post up called Obama
[01:39:24.000 --> 01:39:28.000]  impeachment or embalming on colonel six dot com.
[01:39:28.000 --> 01:39:32.000]  I like for you to look at it and it's got some salty language in
[01:39:32.000 --> 01:39:33.000]  it.
[01:39:33.000 --> 01:39:35.000]  I want you to look at it and let me know what you think about it.
[01:39:35.000 --> 01:39:39.000]  You just put like a comment, you know, you know, I read your
[01:39:39.000 --> 01:39:41.000]  article, Colonel Six, but I've got an idea where you're going.
[01:39:41.000 --> 01:39:43.000]  And I said this six months ago, tell me if I'm wrong.
[01:39:43.000 --> 01:39:47.000]  I said the false flag may be an assassination of Obama.
[01:39:47.000 --> 01:39:51.000]  And I said this when he first got elected in November a year
[01:39:51.000 --> 01:39:52.000]  and a half ago.
[01:39:52.000 --> 01:39:54.000]  I said that up.
[01:39:54.000 --> 01:39:57.000]  So we're on the same page and I've made videos about it.
[01:39:57.000 --> 01:39:58.000]  I've done radio shows.
[01:39:58.000 --> 01:40:01.000]  I said, you watch, they're building him up as a Messiah.
[01:40:01.000 --> 01:40:03.000]  They know we're going into a depression.
[01:40:03.000 --> 01:40:05.000]  They're going to blame it on him.
[01:40:05.000 --> 01:40:06.000]  Not saying he's a good guy.
[01:40:06.000 --> 01:40:07.000]  He's a puppet.
[01:40:07.000 --> 01:40:09.000]  They're going to blame it on him.
[01:40:09.000 --> 01:40:12.000]  And the real danger will be whatever form of right wing phony
[01:40:12.000 --> 01:40:14.000]  government they bring in after it.
[01:40:14.000 --> 01:40:17.000]  And I said the way they're, and then Bush said, oh, I like Obama.
[01:40:17.000 --> 01:40:20.000]  He's not complaining even though when he gets in office that
[01:40:20.000 --> 01:40:22.000]  we're going to have a depression and you know, he's going to be
[01:40:22.000 --> 01:40:25.000]  politically destroyed and Bush laughed with that little demonic
[01:40:25.000 --> 01:40:26.000]  giggle.
[01:40:26.000 --> 01:40:29.000]  And I do think him going to Arizona might be like Kennedy going
[01:40:29.000 --> 01:40:30.000]  to Dallas.
[01:40:30.000 --> 01:40:33.000]  And he certainly know John F. Kennedy.
[01:40:33.000 --> 01:40:35.000]  But I hope that doesn't happen.
[01:40:35.000 --> 01:40:38.000]  I've always said we've got to keep Obama alive.
[01:40:38.000 --> 01:40:41.000]  And you actually stole my thunder here because I've already
[01:40:41.000 --> 01:40:43.000]  meant to get to this, but I will at least cover this stack of
[01:40:43.000 --> 01:40:47.000]  news where I see all this going because now the Democrats admit
[01:40:47.000 --> 01:40:49.000]  they're going to have a full failure.
[01:40:49.000 --> 01:40:51.000]  They're going to be thrown out of the house, the Senate.
[01:40:51.000 --> 01:40:52.000]  You name it.
[01:40:52.000 --> 01:40:56.000]  And the question is, what are the Republicans going to do?
[01:40:56.000 --> 01:40:59.000]  I mean, oh, I mean, the Republicans set the table and Obama
[01:40:59.000 --> 01:41:02.000]  delivered the tyranny, but it's been flawless.
[01:41:02.000 --> 01:41:04.000]  Obama's run by the neocons.
[01:41:04.000 --> 01:41:07.000]  And so in 60 seconds, give me your take.
[01:41:07.000 --> 01:41:11.000]  Well, they use their influence on Madison Avenue to market
[01:41:11.000 --> 01:41:13.000]  this Frankenstein to the world.
[01:41:13.000 --> 01:41:16.000]  There's only one problem is backfired on them.
[01:41:16.000 --> 01:41:17.000]  Okay.
[01:41:17.000 --> 01:41:20.000]  And like I say, I lay it out in a way.
[01:41:20.000 --> 01:41:22.000]  That's hoping for it to happen.
[01:41:22.000 --> 01:41:26.000]  But, you know, what other people call conspiracy theories,
[01:41:26.000 --> 01:41:28.000]  I call trend analysis.
[01:41:28.000 --> 01:41:30.000]  And I didn't take that from Jerusalem.
[01:41:30.000 --> 01:41:32.000]  But it's the same type of thing.
[01:41:32.000 --> 01:41:34.000]  That's what intelligence people do.
[01:41:34.000 --> 01:41:36.000]  So I mean, I got to give you props.
[01:41:36.000 --> 01:41:39.000]  Colonel Six, you probably only called seven, eight times.
[01:41:39.000 --> 01:41:42.000]  And every time you've called with something really important
[01:41:42.000 --> 01:41:45.000]  and you sure made the call on the crystal being gone.
[01:41:45.000 --> 01:41:48.000]  So we'll watch what happens and we'll check it out.
[01:41:48.000 --> 01:41:49.000]  I appreciate your call.
[01:41:49.000 --> 01:41:53.000]  Kevin in Tennessee, you're on the year.
[01:41:53.000 --> 01:41:56.000]  First and foremost, Alex, I'd like to thank you as an American
[01:41:56.000 --> 01:42:01.000]  dad of three in three different schools for the heads up.
[01:42:01.000 --> 01:42:05.000]  So I can at least prepare my family and vote right next time around.
[01:42:05.000 --> 01:42:07.000]  I've got two quick questions.
[01:42:07.000 --> 01:42:14.000]  First, are you aware of a new video game called Homefront E3 2010?
[01:42:14.000 --> 01:42:18.000]  No, but I've literally seen 30, 40 or more video games
[01:42:18.000 --> 01:42:21.000]  the last year where militias are evil and got to be killed.
[01:42:21.000 --> 01:42:24.000]  The next war is going to be against the American people.
[01:42:24.000 --> 01:42:28.000]  And then I've seen previous video games where it comes out right
[01:42:28.000 --> 01:42:32.000]  before a new war they launch and the enemy in the video games
[01:42:32.000 --> 01:42:34.000]  who the real enemy is in a year or two.
[01:42:34.000 --> 01:42:36.000]  Is that what it says?
[01:42:36.000 --> 01:42:43.000]  No, it's actually the foreign forces invading the United States.
[01:42:43.000 --> 01:42:45.000]  Well, I'll tell you what, stay there.
[01:42:45.000 --> 01:42:46.000]  Let's talk about that.
[01:42:46.000 --> 01:42:48.000]  Because I just sent a crew to Illinois who witnessed
[01:42:48.000 --> 01:42:50.000]  foreign troops training to confiscate our guns.
[01:42:50.000 --> 01:42:51.000]  We have the footage.
[01:42:51.000 --> 01:42:54.000]  This is unbelievable.
[01:42:54.000 --> 01:42:59.000]  Alex Jones here with urgent information concerning trendsresearch.com.
[01:42:59.000 --> 01:43:02.000]  The Trends Journal distills the voluminous ongoing research
[01:43:02.000 --> 01:43:06.000]  of the Trends Research Institute into a concise, readily accessible form
