whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[03:08:46.000 --> 03:08:50.000]   And buy products today. You can get the book, The Great Reset, The War for the World, signed or unsigned.
[03:08:50.000 --> 03:08:55.000]   We're going to end signed copies very, very soon. Great Christmas gifts. Please keep us on air.
[03:08:55.000 --> 03:09:00.000]   Because when you call and thank me, it's ass backwards. It's the cart in front of the horse.
[03:09:00.000 --> 03:09:04.000]   You are the reason we're here. You are the reason the word gets spread.
[03:09:04.000 --> 03:09:07.000]   You're the guys and gals that grab clips out of the show and share them.
[03:09:07.000 --> 03:09:15.000]   You're the people that do all that. You're the people that decide whether we're going to stay on air or not.
[03:09:15.000 --> 03:09:20.000]   You're the people that are going to decide whether this dog hunts. So I salute you and I thank you.
[03:09:20.000 --> 03:09:25.000]   Now I know that Royce White's been a critic of some of these people. He's got his own agenda.
[03:09:25.000 --> 03:09:29.000]   I haven't talked to him other than text a few days ago. So I don't know what he's about to cover.
[03:09:29.000 --> 03:09:32.000]   But I want to hit something in closing and just say this.
[03:09:32.000 --> 03:09:37.000]   I've challenged Kanye West, formerly Kanye West, into a friendly debate with Nick Foyntess.
[03:09:37.000 --> 03:09:43.000]   It's going to be two against one. To not try to discredit Ye, but to try to educate him from my own perspective.
[03:09:43.000 --> 03:09:48.000]   Because if he says he respects me and has been listening for 15 years, well, he should actually listen to me
[03:09:48.000 --> 03:09:52.000]   and at least take what I'm saying into account. It doesn't mean he has to agree with me.
[03:09:52.000 --> 03:09:59.000]   But I see the left pushing racial division, the left saying white people are inherently evil because they're white.
[03:09:59.000 --> 03:10:07.000]   And then I see Ye come out and say, well, I don't trust any Jew on me because Jews might be bad.
[03:10:07.000 --> 03:10:11.000]   All I'm saying is that's the opposite of what Martin Luther King said.
[03:10:11.000 --> 03:10:14.000]   You should judge people by what they stand for and who they are.
[03:10:14.000 --> 03:10:19.000]   I'm not saying there's not cabals in Hollywood and a Jewish mafia that's out there, but there's other mafias as well.
[03:10:19.000 --> 03:10:23.000]   But I played earlier Rutgers professor saying white people have got to be taken out.
[03:10:23.000 --> 03:10:28.000]   They're inherently evil because they have light skin. That is disgusting.
[03:10:28.000 --> 03:10:32.000]   Everybody knows that's stupid to judge somebody off what color they are.
[03:10:32.000 --> 03:10:35.000]   Again, everybody knows you go to a restaurant because it's got good food.
[03:10:35.000 --> 03:10:44.000]   You're not asking who's cooking it. You know it's a Chinese restaurant or it's a soul food restaurant or it's a Mexican food restaurant or it's a southern cooking restaurant.
[03:10:44.000 --> 03:10:50.000]   You go there because it's good. You listen to Jimi Hendrix because it sounds great and touches your soul, not because he was black.
[03:10:50.000 --> 03:10:56.000]   Or you listen to Waylon Jennings, not because he was white, because it touches your soul.
[03:10:56.000 --> 03:11:01.000]   It's the same thing and it takes away our humanity to be in a group.
[03:11:01.000 --> 03:11:05.000]   We should be Christian. We should be Americans. We should be pro-human.
[03:11:05.000 --> 03:11:08.000]   We should be constitutionalist and then unify.
[03:11:08.000 --> 03:11:16.000]   And it doesn't matter whether your daughter's black and brings home a white guy or your daughter's white and brings home a black guy or vice versa or your Hispanic and somebody brings home an Asian person.
[03:11:16.000 --> 03:11:24.000]   It's their values and what they stand for and what's in their head, their spirit that really decides who they are.
[03:11:24.000 --> 03:11:33.000]   So I see this Nick Fuentes thing and I've just teased Nick a little bit on air and called him maybe Hitler to his face while he was here because he never told me he loved Hitler.
[03:11:33.000 --> 03:11:36.000]   So I got in his face about it. I don't like Hitler.
[03:11:36.000 --> 03:11:42.000]   And he put this out. Alex Jones got the call with a Star of David.
[03:11:42.000 --> 03:11:46.000]   Everybody's, oh, he got the call. He's not in the group.
[03:11:46.000 --> 03:11:55.000]   I got the call of my conscience, the call of my history, the call of my research, the call that I know that World War II was more complex than we're told.
[03:11:55.000 --> 03:11:59.000]   I know British intelligence helped put Hitler in. I know all that went on.
[03:11:59.000 --> 03:12:03.000]   I know about World War I, the Treaty of Versailles, how the Germans got screwed over.
[03:12:03.000 --> 03:12:07.000]   But it doesn't mean at the end of the day Hitler got 22 million Germans killed.
[03:12:07.000 --> 03:12:13.000]   He killed 20-something million Russians. It was a bad war. We don't need wars. We don't need that.
[03:12:13.000 --> 03:12:20.000]   And so these flippant responses about nobody gives me a call and tells me what to say and everybody knows that.
[03:12:20.000 --> 03:12:25.000]   I say what I believe is right and that is unifying and is good for everybody.
[03:12:25.000 --> 03:12:28.000]   People in Israel are being given the most draconian shots.
[03:12:28.000 --> 03:12:31.000]   They have the highest death rate from the shots in the world.
[03:12:31.000 --> 03:12:34.000]   And I'm not lionizing Israel and saying they're all perfect.
[03:12:34.000 --> 03:12:38.000]   Why is Israel the supposed elite group and they're being given poison shots?
[03:12:38.000 --> 03:12:45.000]   There's something bigger here and they're using all this race stuff to manipulate us and control us.
[03:12:45.000 --> 03:12:50.000]   I back free speech. I back Ye or Fuentes or anybody saying what they want.
[03:12:50.000 --> 03:12:53.000]   But it doesn't mean I then agree with them.
[03:12:53.000 --> 03:12:58.000]   Free speech doesn't mean I agree with everything you say or you put out a flippant call that Alex Jones,
[03:12:58.000 --> 03:13:04.000]   attacked by the whole power structure, everything after me, that I supposedly got a call.
[03:13:04.000 --> 03:13:09.000]   Yeah, I got a call when they're trying to kill my ass. I got a call when these big mafias are suing me.
[03:13:09.000 --> 03:13:13.000]   I got a call when the ADL has their summits the last four years in a row.
[03:13:13.000 --> 03:13:18.000]   I'm their number one enemy and it's real and they shake with anger because I know they're race pimps
[03:13:18.000 --> 03:13:20.000]   and they're closer to Hitler than even Ye is.
[03:13:20.000 --> 03:13:24.000]   And they're using race to control people but they don't represent Jews.
[03:13:24.000 --> 03:13:27.000]   They're getting Jews persecuted to control and suck off Jews.
[03:13:27.000 --> 03:13:30.000]   I care about everybody knowing how the trick works.
[03:13:30.000 --> 03:13:34.000]   I'm like a guy tells you how the magician trick works.
[03:13:34.000 --> 03:13:37.000]   And they don't want that folks. That's why they hate me.
[03:13:37.000 --> 03:13:41.000]   I'm telling you how the scam works, how they got a card up their sleeve and who they are.
[03:13:41.000 --> 03:13:45.000]   Because I want humanity to succeed and go forward in the future.
[03:13:45.000 --> 03:13:48.000]   I got the call of the Holy Spirit. I got the call from God.
[03:13:48.000 --> 03:13:52.000]   I got the call to tell the truth. I got the call to change the world and I've done it.
[03:13:52.000 --> 03:13:59.000]   And so I say to all the authoritarians, whether Joseph Stalin or Xi Jinping or Adolf Hitler
[03:13:59.000 --> 03:14:02.000]   or any of these people that I don't support them.
[03:14:02.000 --> 03:14:08.000]   I support Americana and I support the new Renaissance and I support the real Christian system.
[03:14:08.000 --> 03:14:11.000]   And I support our founding fathers and that's who I am.
[03:14:11.000 --> 03:14:13.000]   Royce White takes over.
[03:14:13.000 --> 03:14:19.000]   Couldn't have had a better intro than that.
[03:14:19.000 --> 03:14:24.000]   Good afternoon everyone. I'm your guest host for the next hour.
[03:14:24.000 --> 03:14:28.000]   I'm Royce White as Alex stated.
[03:14:28.000 --> 03:14:32.000]   The date is December 7th, the year of our Lord 2022.
[03:14:32.000 --> 03:14:38.000]   And I plan to get into a lot of things over the next hour.
[03:14:38.000 --> 03:14:44.000]   After the midterm elections last night are now over.
[03:14:44.000 --> 03:14:49.000]   And I ran myself under the Republican Party's banner as an America first candidate.
[03:14:49.000 --> 03:14:55.000]   I think it's time now that we can just get everything out in the open and set the stage for 2024.
[03:14:55.000 --> 03:15:00.000]   This is the fight of our lives. This is the fight for the country. It's happening right now.
[03:15:00.000 --> 03:15:05.000]   Yesterday was a huge blow and I'll explain why in more depth on the other side of the break.
[03:15:05.000 --> 03:15:11.000]   So strap in, you know, get ready. Alex teases me a lot, says I'm too subdued on the show when I come on InfoWars.
[03:15:11.000 --> 03:15:16.000]   But that's because I respect Alex a great deal. I respect this InfoWars platform.
[03:15:16.000 --> 03:15:22.000]   I respect this historic time and this legendary opportunity to be able to share my ideas with this audience.
[03:15:22.000 --> 03:15:28.000]   I think this is the most spiritually awake audience in our country and around the world.
[03:15:28.000 --> 03:15:31.000]   But we're going to touch on identity today. We're going to touch on identity.
[03:15:31.000 --> 03:15:33.000]   We're going to touch on a number of other things as well.
[03:15:33.000 --> 03:15:39.000]   But we're going to we're going to drive hard on identity on the other side of the break, because there is an identity war,
[03:15:39.000 --> 03:15:49.000]   an identity manipulation and identity three card Monte that's being played that we as Americans and free people all around the world have accepted.
[03:15:49.000 --> 03:15:56.000]   From this establishment, it has is confused, chaotic and unprepared to fight.
[03:15:56.000 --> 03:16:02.000]   So when I first started taking survival skill, basically I was two hundred seventy five pounds, I was overweight.
[03:16:02.000 --> 03:16:06.000]   I had brain fog like you wouldn't believe. I was barely holding on to a job.
[03:16:06.000 --> 03:16:12.000]   And I heard Dr. Grip on your show and I listened to it. So the first one I got was the original survival skill, the X1.
[03:16:12.000 --> 03:16:15.000]   And it worked pretty good. And then shortly thereafter, you came out with that.
[03:16:15.000 --> 03:16:19.000]   You know, with a deeper source, you know, and I got really excited about that. So I took it.
[03:16:19.000 --> 03:16:25.000]   And then in two weeks I went from brain fog to like literally like my brain was enlightened.
[03:16:25.000 --> 03:16:28.000]   You know, I could think again, I could connect with people again.
[03:16:28.000 --> 03:16:35.000]   And over the course of the next couple of years, I got my health back and I religiously take basically all of your supplements.
[03:16:35.000 --> 03:16:37.000]   They're all absolutely amazing supplements.
[03:16:37.000 --> 03:16:42.000]   The one I like recently is knockout. It literally like if you want to sleep, just take it. It's amazing. It works.
[03:16:42.000 --> 03:16:45.000]   But anyway, so the point is we have to get ourselves clean.
[03:16:45.000 --> 03:16:48.000]   We have to break free of the globalist system.
[03:16:48.000 --> 03:16:51.000]   And the only way to do that is to take our own health into our own hands.
[03:16:51.000 --> 03:16:55.000]   Beautifully said, brother. I thank you so much for your call and Godspeed.
[03:16:55.000 --> 03:17:08.000]   Until about one hundred and fifty years ago, cultures all over the world believed that people got sick and died in many cases in the winter because of something called vapors.
[03:17:08.000 --> 03:17:12.000]   They associated these poisonous vapors with cold weather.
[03:17:12.000 --> 03:17:17.000]   Of course, it wasn't the cold weather or catching a chill that killed people.
[03:17:17.000 --> 03:17:21.000]   What was killing people was a lack of vitamin D3.
[03:17:21.000 --> 03:17:27.000]   You see, the sun via your skin helps your body produce vitamin D3.
[03:17:27.000 --> 03:17:31.000]   But if you're not getting enough sun, you will not produce vitamin D3.
[03:17:31.000 --> 03:17:35.000]   And then it's very easy for viruses and other things to start replicating and taking your body over.
[03:17:35.000 --> 03:17:40.000]   So now it's more important than ever because the winner's here to take high quality vitamin D3.
[03:17:40.000 --> 03:17:50.000]   And we have the best with our vitamin D3 gummies with calcium for better upload into your body for 50 percent off at Infowarsstore.com with promo code 1776.
[03:17:50.000 --> 03:17:55.000]   Don't wait. Support the info war and your immune system with vitamin D3 gummies at Infowarsstore.com.
[03:17:56.000 --> 03:18:08.000]   Once a tragedy reaches a level of national significance, American citizens should be allowed to basically question that event in any way that they deem fit.
[03:18:08.000 --> 03:18:13.000]   The First Amendment is unique in the world. That's what they want to take away. Your ability to speak freely.
[03:18:13.000 --> 03:18:17.000]   So they're going to go for Mike Lindell next or are they going to go for Steve Bannon or are they going to go for Tucker Carlson?
[03:18:17.000 --> 03:18:20.000]   I studied the globalist 30 years ago, but only 28 years.
[03:18:20.000 --> 03:18:26.000]   And I knew they were planning all of this and I warned the public as a modern Paul Revere. But I couldn't have done it without your support.
[03:18:26.000 --> 03:18:34.000]   And now because we've been so successful warning the population of the planet, not just America, we're public enemy number one when it comes to globalist agenda.
[03:18:34.000 --> 03:18:39.000]   That's why it's more important than ever to realize how successful Infowars has been because of your past support.
[03:18:39.000 --> 03:18:49.000]   So I salute you and I thank you and I ask you now, the critical juncture of the battle, free double your efforts by visiting Infowarsstore.com and getting amazing products that keep us on air.
[03:18:49.000 --> 03:18:56.000]   1776, the promo code. The destination is Infowarsstore.com. I thank you all for your support.
[03:18:56.000 --> 03:19:03.000]   I'm Dr. Peter McCullough, and it's an absolute pleasure to introduce to you the Wellness Company.
[03:19:03.000 --> 03:19:14.000]   An alternative health care system for this COVID and post-COVID world where trust has been lost in doctors and health care systems.
[03:19:14.000 --> 03:19:39.000]   This new online virtual platform is nationwide, providing uncensored content, virtual appointments, laboratory testing, diagnostics, prescriptions, treatment packages specifically for COVID, post-COVID, vaccine injury syndromes and all the usual things that are seen in primary care.
[03:19:39.000 --> 03:19:47.000]   And then we have an entire array of holistic products and online store, media and health advice.
[03:19:47.000 --> 03:19:58.000]   Come see the Wellness Company and go to onlinehealthnow.com as a conduit to the Wellness Company.
[03:19:58.000 --> 03:20:13.000]   Leading a frontal assault on the lies of the New World Order. It's Alex Jones.
[03:20:13.000 --> 03:20:30.000]   We are back, ladies and gentlemen, live from Minneapolis, Minnesota. I want to say that this is my first time hosting Infowars from our new studio here at Free People Radio as a podcast company that we've built for these most historic times, times where we need voices who are genuine and righteous.
[03:20:30.000 --> 03:20:39.000]   So thank you all for tuning in. Thank you to Alex Jones and the entire Infowars team for allowing me to have this hour and share my thoughts with this great audience.
[03:20:39.000 --> 03:20:44.000]   I want to talk about identity. And on Friday night, Alex and I did an interview together.
[03:20:44.000 --> 03:20:56.000]   And I said that when you can't talk about people through their identity, through their traditions, through their culture, it becomes very difficult to talk about people and it becomes very difficult to talk about history.
[03:20:56.000 --> 03:21:02.000]   History is essential to being human. It is the greatest or one of the greatest gifts God gave to us.
[03:21:02.000 --> 03:21:11.000]   It allows us to have knowledge. It allows us to share knowledge from one generation to the next or past knowledge from one generation to the next.
[03:21:11.000 --> 03:21:21.000]   That is that is at the heart of much of the chaos and confusion that that befalls our society today.
[03:21:21.000 --> 03:21:26.000]   And I want to go straight to the heart of the matter. Let's talk about the Jewish issue.
[03:21:26.000 --> 03:21:50.000]   Let's just get it out on the table, OK? The Jewish people have a fifty seven hundred plus year oral and written tradition to carry that tradition across fifty seven plus hundred years is more than many or if not most groups can attest to for themselves as a as a demographic, as a group of people.
[03:21:50.000 --> 03:22:01.000]   It is responsible for the United States Constitution in many ways. Yes, Christianity, of course, but Christianity was started by Jews.
[03:22:01.000 --> 03:22:05.000]   OK, and Jesus Christ is our Lord and Savior.
[03:22:05.000 --> 03:22:16.000]   If you do not believe in God, you are not a Jew. Before the covenant between Abraham and God, there were no Jews.
[03:22:16.000 --> 03:22:38.000]   There was not a Jewish people. Really, you could argue that there wasn't a Jewish people until Jacob and Israel or or maybe even the exodus, even people in Israel and and Orthodox Jews have a sort of disagreement about when to count the Jewish people as becoming a people based on having a nation.
[03:22:38.000 --> 03:22:50.000]   So when we talk about this Jewish issue or the people who have used the Jew identity to shield themselves from criticism, let's call them who they are.
[03:22:50.000 --> 03:22:56.000]   They're anti Jews, but let's not stop there. Let's not be so caught up in this.
[03:22:56.000 --> 03:23:05.000]   This, you know, childlike, petulant animus that we let that three card Monte distract us from the rest of the picture.
[03:23:05.000 --> 03:23:09.000]   And that's what that's what Alex is trying to say. And I think he's right to say it.
[03:23:09.000 --> 03:23:20.000]   And I think any of you at home would be foolish to let a man who has twenty five plus years talking about this establishment and doing more research and homework than any of us care to do.
[03:23:20.000 --> 03:23:30.000]   In fact, we come to listen to him because we don't find the time to do that homework because we traded our freedom for security and materialism.
[03:23:30.000 --> 03:23:35.000]   But we didn't just trade it to an anti Jewish global elite.
[03:23:35.000 --> 03:23:39.000]   Oh, no, no, no, no. Let's go back to the roots.
[03:23:39.000 --> 03:23:44.000]   Let's go back to the Enlightenment. Let's go back to the Renaissance.
[03:23:44.000 --> 03:23:51.000]   Let's go look at the ideologies, the philosophical ideologies that came out of the Enlightenment.
[03:23:51.000 --> 03:24:00.000]   Three central ideologies. Liberalism, communism, neoclassicism.
[03:24:00.000 --> 03:24:05.000]   Even more so secularism. What do we have here today?
[03:24:05.000 --> 03:24:14.000]   We have the four horsemen of the apocalypse, and I'll show you they're all ideologically based.
[03:24:14.000 --> 03:24:19.000]   One. Scientism. That's the death horse to.
[03:24:19.000 --> 03:24:24.000]   And I'm using my notes here just to make sure to communism. That's famine.
[03:24:24.000 --> 03:24:34.000]   We've seen it multiple times. Three. Liberalism, war, the neocons, the neoliberal establishment, the ultimate warmongers.
[03:24:34.000 --> 03:24:38.000]   And number four is conquest. And that's globalism.
[03:24:38.000 --> 03:24:47.000]   We have an ideological identity issue. And here in America, we're supposed to be the bastion of free thought.
[03:24:47.000 --> 03:25:01.000]   We were supposed to be a safeguard against economic imperialism through a nation of shopkeepers in our Second Amendment that would allow us to defend against these type of ideological.
[03:25:01.000 --> 03:25:05.000]   Wars, these type of ideological hydras.
[03:25:05.000 --> 03:25:10.000]   But we've been to we've been to petty in America.
[03:25:10.000 --> 03:25:19.000]   We've been too immature. We've been too caught up in the WWE of American culture, of American history.
[03:25:19.000 --> 03:25:24.000]   And I'll say it clear as I can here today, because I'm not here to make friends with you.
[03:25:24.000 --> 03:25:28.000]   I don't want fans. I don't need fans. I'm a six. I'm a well fit.
[03:25:28.000 --> 03:25:37.000]   Thirty one year old, six, eight male. OK, I'm 270 pounds and I wear a 34 jean in the waist.
[03:25:37.000 --> 03:25:43.000]   I don't need fans or friends. I just want to tell the truth. And to be honest, I'm doing it for my own salvation.
[03:25:43.000 --> 03:25:50.000]   When you got people like Ethan Klein saying that they would crucify Christ again, I'm doing it for my own salvation.
[03:25:50.000 --> 03:25:53.000]   So you can listen or you cannot listen. Doesn't make me much difference.
[03:25:53.000 --> 03:25:58.000]   I'm not selling you used cars, OK? You're either going to buy it or you're not.
[03:25:58.000 --> 03:26:08.000]   There is a three there is a three piece bracket on the American political spectrum right now on the far left.
[03:26:08.000 --> 03:26:17.000]   You have a radical materialist ideology that reduces everything about our society down to price on the far right.
[03:26:17.000 --> 03:26:23.000]   The real far right, not the Alex Jones, Steve Bannon or Royce White far right.
[03:26:23.000 --> 03:26:28.000]   I mean, the real far right, which does exist. Right. The Negroes and Jews won't replace us.
[03:26:28.000 --> 03:26:34.000]   That that sort of psyop controlled opposition far right. That crowd.
[03:26:34.000 --> 03:26:40.000]   They believe in race superiority. They have a real, real hard on for race.
[03:26:40.000 --> 03:26:47.000]   And then we got the middle, the money changers, the corrupt set status quo, the centrists.
[03:26:47.000 --> 03:26:53.000]   What's the common thread between all three brackets? Anti God.
[03:26:53.000 --> 03:26:57.000]   They don't believe in God in the middle. They believe in themselves.
[03:26:57.000 --> 03:27:04.000]   On the far left, they believe in utopian, egalitarian, you know.
[03:27:04.000 --> 03:27:10.000]   Communism and on the far right, they believe in Darwin.
[03:27:10.000 --> 03:27:19.000]   Now, what and this is when when the when the real question comes in of you can get so far right or left that they become the same.
[03:27:19.000 --> 03:27:23.000]   And that's when you see things in four dimensions and not two.
[03:27:23.000 --> 03:27:30.000]   Because what makes you people who believe in Darwin think that you're that you're Christian?
[03:27:30.000 --> 03:27:38.000]   This is the scam that was played on us. You people who believe in the evolution theory do not believe in God.
[03:27:38.000 --> 03:27:45.000]   Darwin was the real head. He was the sine qua non of anti God philosophy.
[03:27:45.000 --> 03:27:51.000]   He was the sine qua non of anti God, Western education.
[03:27:51.000 --> 03:27:56.000]   Soon as they started teaching everybody in the schools evolution, the Bibles went right out the door.
[03:27:56.000 --> 03:28:01.000]   And you people fancy you people on the far, far right. You people fancy yourself Christians.
[03:28:01.000 --> 03:28:06.000]   Oh, no, no, no, no, no, no. Let's just get it clear, because, again, I don't want fans.
[03:28:06.000 --> 03:28:12.000]   I want fighters and and we the Christians, this is our doing.
[03:28:12.000 --> 03:28:17.000]   This is our letdown. This is our lack of faith. This is our lack of spiritual fortitude.
[03:28:17.000 --> 03:28:26.000]   This is us on the on the conservative side, on the right, trading God, trading the one true God,
[03:28:26.000 --> 03:28:35.000]   selling out the one true God and his only begotten son for tax exempt status and homosexuality.
[03:28:35.000 --> 03:28:40.000]   This is what we've done. Let's not talk about Negroes and Jews.
[03:28:40.000 --> 03:28:47.000]   We had the country. We had the country. We gave it away.
[03:28:47.000 --> 03:28:58.000]   And we're going to talk more about how we gave it away on the other side of the break.
[03:28:58.000 --> 03:29:05.000]   It's hard to believe sometimes that we are still live on air, broadcasting free worldwide.
[03:29:05.000 --> 03:29:10.000]   And it seems quite real that things can change in an instant.
[03:29:10.000 --> 03:29:17.000]   Things are getting very weird, and it's definitely more difficult than ever to even know what's going on.
[03:29:17.000 --> 03:29:21.000]   But we'll keep doing our best so long as you keep us on the air.
[03:29:21.000 --> 03:29:25.000]   And you could do that now at InfowarStore.com.
[03:29:25.000 --> 03:29:32.000]   Help us clear out our stock of bodies, tumor, vitamin C with zinc and alpha power.
[03:29:32.000 --> 03:29:39.000]   Turn those shady Federal Reserve notes into the highest quality supplements available while they still last.
[03:29:39.000 --> 03:29:42.000]   Now with free shipping.
[03:29:42.000 --> 03:29:51.000]   We thank you for your support, and we wish you a very peaceful, happy and merry Christmas.
[03:29:51.000 --> 03:29:57.000]   InfowarStore.com
[03:29:57.000 --> 03:30:04.000]   I'm Dr. Peter McCullough, and it's an absolute pleasure to introduce to you the Wellness Company,
[03:30:04.000 --> 03:30:15.000]   an alternative health care system for this COVID and post-COVID world where trust has been lost in doctors and health care systems.
[03:30:15.000 --> 03:30:24.000]   This new online virtual platform is nationwide, providing uncensored content, virtual appointments,
[03:30:24.000 --> 03:30:33.000]   laboratory testing, diagnostics, prescriptions, treatment packages specifically for COVID, post-COVID,
[03:30:33.000 --> 03:30:39.000]   vaccine injury syndromes and all the usual things that are seen in primary care.
[03:30:39.000 --> 03:30:48.000]   And then we have an entire array of holistic products, an online store, media and health advice.
[03:30:48.000 --> 03:30:57.000]   Come see the Wellness Company and go to OnlineHealthNow.com as a conduit to the Wellness Company.
[03:30:57.000 --> 03:31:04.000]   The tip of the spear throughout this entire process, the only thing that made any Republican victories tonight possible,
[03:31:04.000 --> 03:31:12.000]   the only thing that made any resistance to the war machine possible, the only thing that made any opposition to the lockdowns
[03:31:12.000 --> 03:31:18.000]   and the mask mandates and the school shutdowns and the forced vaccines and the dangerous drugs possible,
[03:31:18.000 --> 03:31:27.000]   made any resistance to it possible was people continuing to support Infowars despite the massive lawfare being waged against Infowars,
[03:31:27.000 --> 03:31:31.000]   despite the media defamatory libelous campaign against Infowars.
[03:31:31.000 --> 03:31:38.000]   The ordinary people, the everyday people that buy products that make their own lives healthier, wealthier and wiser
[03:31:38.000 --> 03:31:47.000]   is what keeps Infowars on the air. And what that does is keep the populist message alive in an era and an age of totalitarian oppression.
[03:31:47.000 --> 03:31:52.000]   So continue to do it. Go to places like InfowarsStore.com. Go to the places like Save Infowars.
[03:31:52.000 --> 03:31:58.000]   Continue to keep Infowars alive because in the process, you're keeping American liberty alive.
[03:31:58.000 --> 03:32:07.000]   December 2022 is here and we are proud and very excited to announce that free shipping is back at InfowarsStore.com.
[03:32:07.000 --> 03:32:11.000]   That's right. Free shipping on all orders of $50 or more.
[03:32:11.000 --> 03:32:20.000]   But we've signed a new deal with a big national shipping company and they're able to cut our regular shipping costs by up to 50%.
[03:32:20.000 --> 03:32:26.000]   So that means even on orders that are below $50, you're going to be paying way lower than you were previously.
[03:32:26.000 --> 03:32:31.000]   This is a game changer. We're so excited about it. Our listeners have really asked for free shipping again.
[03:32:31.000 --> 03:32:36.000]   We couldn't afford it before, but by moving to a bigger national distributor, we're able to do it.
[03:32:36.000 --> 03:32:41.000]   So now your orders will be shipped even faster. The same great customer service and more.
[03:32:41.000 --> 03:32:48.000]   So get huge discounts and free shipping on so many great items at InfowarsStore.com right now.
[03:32:48.000 --> 03:32:52.000]   I want to thank you all for your support, but now there's no excuse to boost your immune system,
[03:32:52.000 --> 03:32:58.000]   lead a healthier life, and keep Infowars on the air. InfowarsStore.com.
[03:32:58.000 --> 03:33:13.000]   Leading a frontal assault on the lies of the New World Order. It's Alex Jones.
[03:33:13.000 --> 03:33:17.000]   Welcome back, ladies and gentlemen. I'm Royce White, your guest host for the hour.
[03:33:17.000 --> 03:33:22.000]   Live from Minneapolis, the belly of the beast. Right now we are getting deep on identity.
[03:33:22.000 --> 03:33:28.000]   And the three card Monte that has been played that we, the American people, have bought into.
[03:33:28.000 --> 03:33:40.000]   And yes, we have bought into it. We want to get hung up with the Jews or the white supremacists or the blacks or the Hispanics or the Chinese or the blah, blah, blah, blah, blah.
[03:33:40.000 --> 03:33:55.000]   I think that those of us who really see with clarity don't understand that many from within we, the people, have used all of this sort of identity bickering as an excuse to get out of having to take action.
[03:33:55.000 --> 03:34:02.000]   Don't think we don't see that. Don't think we don't see you. I'm not so in need of adulation and fandom that I can't call people out.
[03:34:02.000 --> 03:34:09.000]   And that's what we're going to get to now. That's the part we have to get to after last night's election going into 2024.
[03:34:09.000 --> 03:34:15.000]   Where the fate of this country and freedom all around the world is on the line. Let's just get right down to it.
[03:34:15.000 --> 03:34:20.000]   Who's going to actually fight? Who's willing to fight? Not bicker, but fight.
[03:34:20.000 --> 03:34:28.000]   Who's willing to throw their ideas in the arena and have their ideas picked apart meticulously like they did when they started this country?
[03:34:28.000 --> 03:34:35.000]   Right. When you meet for three months and the best idea wins. Who's ready to do that in order to save this country?
[03:34:35.000 --> 03:34:41.000]   Fascism, liberalism, communism is all statism.
[03:34:41.000 --> 03:34:46.000]   And there's one common theme. It's anti-God.
[03:34:46.000 --> 03:34:50.000]   Let me just show you how this this works.
[03:34:50.000 --> 03:34:59.000]   You get a group of people from within a nation, like I said on Friday night, who were the working class.
[03:34:59.000 --> 03:35:11.000]   They became the bourgeoisie. Then they unionized. Then they cut off social mobility and rigged the system, instituted a military state to safeguard their power.
[03:35:11.000 --> 03:35:15.000]   That's who the Nazis were. That's who the liberals are in this country.
[03:35:15.000 --> 03:35:23.000]   And I was asked on the Internet over the weekend, well, where's the six million Jews that that that were killed in Germany here in America?
[03:35:23.000 --> 03:35:34.000]   Planned Parenthood. Don't think that I don't see the anti-Jew motif and how they use that identity and weaponize and hijack that identity to take advantage of other common Jews.
[03:35:34.000 --> 03:35:43.000]   And even in fact. Some of them are willing to sacrifice their clansmen, their brethren in the pursuit of power.
[03:35:43.000 --> 03:35:49.000]   But that's no different than some of you white folks out here. That's no different than some of you Negroes out here.
[03:35:49.000 --> 03:35:59.000]   All of us from every group of people have exhibited the the proclivity to sacrifice our own in pursuit of our own selfish ambitions.
[03:35:59.000 --> 03:36:06.000]   I can talk about that because I come from a black community where we sit in the position we do in society.
[03:36:06.000 --> 03:36:21.000]   Dumb, degenerate and unempowered because many from the black bourgeoisie have negotiated the terms of our contract with the government and the corporateocracy.
[03:36:21.000 --> 03:36:26.000]   With their own selfish gain in mind. That's what we live under here.
[03:36:26.000 --> 03:36:34.000]   Let me tell you the difference between liberalism and fascism. Fascism doesn't hide its state tyrannical ambition.
[03:36:34.000 --> 03:36:41.000]   Liberalism hides it in the corporation. That's all that's happened here in America.
[03:36:41.000 --> 03:36:51.000]   That's what liberalism hit its tyranny, its long, long game of tyranny in the corporation, in the idea of free markets.
[03:36:51.000 --> 03:36:59.000]   Well, how free are the markets really? How free do you think these markets actually are?
[03:36:59.000 --> 03:37:08.000]   Let me show you how it works. Let me show you how it works when a nation of shopkeepers is undermined by economic imperialism.
[03:37:08.000 --> 03:37:27.000]   You get the banks like the Fed. To raise the interest rates and then anybody, small business or middle market entrepreneur that has a bank loan or a covenant gets their business liquidated when they can't make covenant.
[03:37:27.000 --> 03:37:34.000]   And then the banks and the Fed come in and take all of their shit. That's called piracy.
[03:37:34.000 --> 03:37:40.000]   And this is one of the three go to business methods of the globalist model.
[03:37:40.000 --> 03:37:46.000]   Piracy, drugs, slavery. Here in America, we got all three.
[03:37:46.000 --> 03:37:52.000]   Yeah. Are there many anti-Jews that are involved in this practice? Absolutely.
[03:37:52.000 --> 03:37:59.000]   But how about all of us? How about let's go back to where this all began.
