whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:04:05.800 --> 01:04:06.800]   We gotta go to break.
[01:04:06.800 --> 01:04:10.400]   I'm gonna come back, they're printing me the article, I'm gonna mention the article, get
[01:04:10.400 --> 01:04:13.600]   into Smollett and have you comment on it, because you're absolutely right.
[01:04:13.600 --> 01:04:18.360]   Smollett was an Obama attempt to start a race war, it failed.
[01:04:18.360 --> 01:04:22.440]   Now they've gotta protect him, because if it comes out, it goes all the way up to Obama,
[01:04:22.440 --> 01:04:26.120]   just like the fake Russiagate goes right back to Obama.
[01:04:26.120 --> 01:04:29.000]   You are absolutely correct.
[01:04:29.000 --> 01:04:36.640]   We'll be back to finish up with John, then Reagan, Kelvin, Lee, Jeff, Nathan, Alden,
[01:04:36.640 --> 01:04:41.160]   Aaron, Jefferson, Johnny, Chris, and others.
[01:04:41.160 --> 01:04:45.880]   Infowars.com, Newswars.com, PrisonPlanet.com, think about it.
[01:04:45.880 --> 01:04:49.200]   Camp of the Spear, enemy hates us, tomorrow's news today.
[01:04:49.200 --> 01:04:58.520]   Please spread those sites, nothing can stop you when you take action.
[01:04:58.520 --> 01:05:01.760]   >> Our grandparents, great grandparents, knew they canned food.
[01:05:01.760 --> 01:05:03.760]   During the falls, they'd have it during the winter.
[01:05:03.760 --> 01:05:07.520]   And that's what I'm talking about at Infowars.com.
[01:05:07.520 --> 01:05:13.240]   With Infowars Select, it's the full spectrum of my patron supply, one of the top, most
[01:05:13.240 --> 01:05:18.640]   respected companies out there, but because I private label it, I'm able to go below cost
[01:05:18.640 --> 01:05:22.280]   on contracts that all their other distributors aren't able to do.
[01:05:22.280 --> 01:05:26.520]   But I want to be a market leader, and I want you to have storable food, so it's a total
[01:05:26.520 --> 01:05:27.520]   win-win.
[01:05:27.520 --> 01:05:32.560]   We have those incredible sell prices back, Infowars.com, on Infowars Select, storable
[01:05:32.560 --> 01:05:37.640]   foods, they've got special diet foods, they've got three-month supplies, year supplies, week
[01:05:37.640 --> 01:05:38.920]   emergency supplies.
[01:05:38.920 --> 01:05:40.840]   They've got so many great products there.
[01:05:40.840 --> 01:05:42.600]   Maybe you got a three-year supply.
[01:05:42.600 --> 01:05:44.640]   If stuff happens, you can feed your whole block.
[01:05:44.640 --> 01:05:47.200]   It's up to us to be self-sufficient.
[01:05:47.200 --> 01:05:50.980]   You're buying War Bonds, bringing you great products, and together, with God's help, we
[01:05:50.980 --> 01:05:51.980]   are unstoppable.
[01:05:51.980 --> 01:05:57.980]   Infowars.com and Infowars Select, high-quality, storable foods, powered by my patron supply.
[01:05:57.980 --> 01:06:10.980]   >> There's a lot of controversy around this network about Alex Hilton, for example.
[01:06:10.980 --> 01:06:23.980]   Alex Jones, the far-right conspiracy theorist who is a paragon.
[01:06:23.980 --> 01:06:24.980]   Alex Jones.
[01:06:24.980 --> 01:06:25.980]   >> Scum, Russian scum.
[01:06:25.980 --> 01:06:26.980]   Infowars comes to mind.
[01:06:26.980 --> 01:06:27.980]   >> Reputation's amazing.
[01:06:27.980 --> 01:06:28.980]   I want to be a market leader.
[01:06:28.980 --> 01:06:29.980]   I want to be a market leader.
[01:06:29.980 --> 01:06:30.980]   I want to be a market leader.
[01:06:30.980 --> 01:06:31.980]   I want to be a market leader.
[01:06:31.980 --> 01:06:32.980]   I want to be a market leader.
[01:06:32.980 --> 01:06:33.980]   I want to be a market leader.
[01:06:33.980 --> 01:06:34.980]   I want to be a market leader.
[01:06:34.980 --> 01:06:35.980]   I want to be a market leader.
[01:06:35.980 --> 01:06:36.980]   I want to be a market leader.
[01:06:36.980 --> 01:06:37.980]   I want to be a market leader.
[01:06:37.980 --> 01:06:38.980]   I want to be a market leader.
[01:06:38.980 --> 01:06:39.980]   I want to be a market leader.
[01:06:39.980 --> 01:06:40.980]   I want to be a market leader.
[01:06:40.980 --> 01:06:41.980]   I want to be a market leader.
[01:06:41.980 --> 01:06:42.980]   I want to be a market leader.
[01:06:42.980 --> 01:06:43.980]   I want to be a market leader.
[01:06:43.980 --> 01:06:44.980]   I want to be a market leader.
[01:06:44.980 --> 01:06:45.980]   I want to be a market leader.
[01:06:45.980 --> 01:06:46.980]   I want to be a market leader.
[01:06:46.980 --> 01:06:47.980]   I want to be a market leader.
[01:06:47.980 --> 01:06:48.980]   I want to be a market leader.
[01:06:48.980 --> 01:06:49.980]   I want to be a market leader.
[01:06:49.980 --> 01:06:50.980]   I want to be a market leader.
[01:06:50.980 --> 01:06:51.980]   I want to be a market leader.
[01:06:51.980 --> 01:06:52.980]   I want to be a market leader.
[01:06:52.980 --> 01:06:53.980]   I want to be a market leader.
[01:06:53.980 --> 01:06:54.980]   I want to be a market leader.
[01:06:54.980 --> 01:06:55.980]   I want to be a market leader.
[01:06:55.980 --> 01:06:56.980]   I want to be a market leader.
[01:06:56.980 --> 01:06:57.980]   I want to be a market leader.
[01:06:57.980 --> 01:06:58.980]   I want to be a market leader.
[01:06:58.980 --> 01:06:59.980]   I want to be a market leader.
[01:06:59.980 --> 01:07:00.980]   I want to be a market leader.
[01:07:00.980 --> 01:07:01.980]   I want to be a market leader.
[01:07:01.980 --> 01:07:30.740]   I want to be a market leader.
[01:07:32.740 --> 01:07:34.500]   They went to all those hundreds of stores.
[01:07:34.500 --> 01:07:35.960]   They got the surveillance footage.
[01:07:35.960 --> 01:07:37.040]   They sat through it.
[01:07:37.040 --> 01:07:40.400]   They found it.
[01:07:40.400 --> 01:07:45.520]   And the whole thing got deep-sexed because it went back to Barack Hussein Obama.
[01:07:45.520 --> 01:07:53.060]   But even Rahm Emanuel has looked at the calculus, at the tea leaves, and even the former Obama
[01:07:53.060 --> 01:07:54.720]   minion says, "This is horrible.
[01:07:54.720 --> 01:07:55.720]   This is out of control.
[01:07:55.720 --> 01:07:56.720]   This will not stand.
[01:07:56.720 --> 01:07:58.260]   There will be federal charges."
[01:07:58.260 --> 01:08:07.340]   And I've got a whole stack here that I'm going to go through that shows this and details
[01:08:07.340 --> 01:08:23.460]   it how the prosecutor herself knowingly said that she'd recused herself when she hadn't
[01:08:23.460 --> 01:08:27.700]   recused herself.
[01:08:27.700 --> 01:08:31.420]   That's criminal to say you've recused yourself because she got caught with a text message
[01:08:31.420 --> 01:08:35.580]   saying, "Let him go," and all the rest of it, and then to actually not recuse yourself
[01:08:35.580 --> 01:08:41.020]   and then to drop charges even after a grand jury had indicted him on 13 counts.
[01:08:41.020 --> 01:08:43.260]   John in Wyoming, you just called in earlier.
[01:08:43.260 --> 01:08:45.860]   I held you over because I want you to recap what you were saying.
[01:08:45.860 --> 01:08:51.100]   This is a story from Infowars.com from January of last year.
[01:08:51.100 --> 01:08:55.140]   Documents tell plan for civil unrest and martial law in Baltimore, and it's all the admitted
[01:08:55.140 --> 01:09:01.980]   George Soros internal documents where they were working with local police and Democrats
[01:09:01.980 --> 01:09:08.260]   to stage attacks and attempt to get blacks to riot to trigger nationwide martial law
[01:09:08.260 --> 01:09:12.420]   to keep Obama in office.
[01:09:12.420 --> 01:09:20.820]   But it didn't work.
[01:09:20.820 --> 01:09:26.660]   It didn't work, so they now don't know what to do.
[01:09:26.660 --> 01:09:32.980]   So recap your whole point about this and where you see this going, John.
[01:09:32.980 --> 01:09:39.020]   Alex, what happens here is, remember all of these evil players like George Soros and the
[01:09:39.020 --> 01:09:44.380]   rest of these bums are members of the Council on Foreign Relations, period.
[01:09:44.380 --> 01:09:51.420]   Now Obama was never officially a CFR member, yet I counted well over 54 members of his
[01:09:51.420 --> 01:09:56.460]   administration who were CFR because CFR wised up.
[01:09:56.460 --> 01:10:03.540]   The last CFR president was Bill Clinton, and then they decided, "Well, here's what we do.
[01:10:03.540 --> 01:10:11.060]   We don't have them be a member of the CFR as president, but every one of their top high-level
[01:10:11.060 --> 01:10:16.300]   staff positions are going to be staffed by CFR cronies."
[01:10:16.300 --> 01:10:17.660]   And that's what happened here.
[01:10:17.660 --> 01:10:26.300]   In Barry Goldwater's wonderful 1979 book, With No Apologies, page 126, Goldwater warned
[01:10:26.300 --> 01:10:33.020]   us, "The CFR is the American branch of a society which originated in England.
[01:10:33.020 --> 01:10:38.740]   Internationalist in viewpoint, the CFR, along with the Atlantic Union movement and the Atlantic
[01:10:38.740 --> 01:10:46.060]   Council of the United States, believes national boundaries should be obliterated and one world
[01:10:46.060 --> 01:10:47.500]   rule established."
[01:10:47.500 --> 01:10:48.500]   Period.
[01:10:48.500 --> 01:10:56.220]   Now, if you look at the CFR's membership, they'll show that Bill Clinton is a CFR member
[01:10:56.220 --> 01:11:03.700]   and has been for decades, and as of 2012, Chelsea Clinton became a CFR member, but guess
[01:11:03.700 --> 01:11:04.700]   what?
[01:11:04.700 --> 01:11:06.180]   Hillary is not a CFR member.
[01:11:06.180 --> 01:11:09.420]   They were expecting her to become president.
[01:11:09.420 --> 01:11:16.300]   Despite the fact that she speaks at the CFR all the time and is very cozy with the CFR,
[01:11:16.300 --> 01:11:21.620]   she is not officially a CFR member, and that's part of their subterfuge.
[01:11:21.620 --> 01:11:29.140]   They don't have their stooges, their puppets, like Barack Obama or Hillary Clinton in as
[01:11:29.140 --> 01:11:36.160]   CFR members, but all of their staff, all of their key-level cabinet posts are filled by
[01:11:36.160 --> 01:11:37.160]   CFR puppets.
[01:11:37.160 --> 01:11:39.260]   No, you're totally right, and let's be clear.
[01:11:39.260 --> 01:11:40.580]   We're not blaming the British people.
[01:11:40.580 --> 01:11:46.820]   It was the British empire model that the robber barons of Europe, the UK, and the US, books
[01:11:46.820 --> 01:11:48.020]   have been written on this.
[01:11:48.020 --> 01:11:51.300]   Winston Churchill basically advocated this, not in a bad way.
[01:11:51.300 --> 01:11:56.100]   He saw it as a good thing to merge with the US, but it's then been used by the leftists
[01:11:56.100 --> 01:12:03.940]   controlling that global imperial system to basically try to recolonize, reverse colonize
[01:12:03.940 --> 01:12:09.660]   the West with the third world, to have total hegemonic domination, and to betray the Renaissance,
[01:12:09.660 --> 01:12:15.140]   to betray the dream of Americana, and that's why globalism is poisonous and in so much
[01:12:15.140 --> 01:12:16.140]   trouble.
[01:12:16.140 --> 01:12:17.700]   It's historical fact.
[01:12:17.700 --> 01:12:24.260]   Any PhD-level, really thick, serious history book you read is just admitting the Atlantic
[01:12:24.260 --> 01:12:31.960]   system and the Anglophiles and how they popularized the first movies that we were all British.
[01:12:31.960 --> 01:12:36.680]   This is an admitted historical fact, but the general public doesn't understand it.
[01:12:36.680 --> 01:12:42.960]   Alex, here's another thing too, is one of the biggest CFR criminals that they ever had
[01:12:42.960 --> 01:12:45.080]   was Edward Mandelhouse.
[01:12:45.080 --> 01:12:46.080]   He was the one-
[01:12:46.080 --> 01:12:47.080]   Federal Reserve.
[01:12:47.080 --> 01:12:53.040]   ... who told Woodrow Wilson to get us into World War I, which was not really a world
[01:12:53.040 --> 01:12:54.040]   war.
[01:12:54.040 --> 01:13:00.400]   It was a European war, except for the incident at Gallipoli, but Edward Mandelhouse was one
[01:13:00.400 --> 01:13:05.240]   of the lowest of the globalist lowlifes, yet when you walk into the Federal Building in
[01:13:05.240 --> 01:13:12.240]   downtown Houston, the one at 515 Rusk Avenue, walk into the front entrance and then go to
[01:13:12.240 --> 01:13:18.880]   the right, and you'll see a big bronze plaque on the wall commemorating and celebrating
[01:13:18.880 --> 01:13:19.880]   Edward Mandelhouse.
[01:13:19.880 --> 01:13:23.660]   Sure, he was the brains behind Wilson, who later admitted that he'd been a traitor and
[01:13:23.660 --> 01:13:28.520]   set up to betray his country with the Federal Reserve, World War I, all of it, and of course
[01:13:28.520 --> 01:13:30.600]   there's House Park here in Austin.
[01:13:30.600 --> 01:13:34.440]   He was from Austin, so that's a good historical retrospective.
[01:13:34.440 --> 01:13:35.440]   Thank you so much.
[01:13:35.440 --> 01:13:38.880]   All right, I got to accelerate through calls now or I won't get to any of you, but at least
[01:13:38.880 --> 01:13:43.640]   I started trying to get to them earlier today when we come back from break.
[01:13:43.640 --> 01:13:52.360]   And I do have the proof here that the so-called Cook County prosecutor, Kim Fox, did not recuse
[01:13:52.360 --> 01:13:53.360]   herself.
[01:13:53.360 --> 01:13:54.360]   This is exclusive news.
[01:13:54.360 --> 01:14:00.480]   Remember, she said she recused herself but then killed the case, even though the grand
[01:14:00.480 --> 01:14:02.520]   jury had indicted Smollett.
[01:14:02.520 --> 01:14:05.360]   So this is another crime.
[01:14:05.360 --> 01:14:06.960]   This looks like running scared, folks.
[01:14:06.960 --> 01:14:11.400]   This is just, they've been ordered by Obama, "Do it, we'll protect you."
[01:14:11.400 --> 01:14:14.680]   This is going to have fireworks because I think they've miscalculated.
[01:14:14.680 --> 01:14:15.720]   Obama's not in power.
[01:14:15.720 --> 01:14:17.720]   Most of his deep state's been cut off.
[01:14:17.720 --> 01:14:19.560]   Hillary's deep state's been cut off.
[01:14:19.560 --> 01:14:22.880]   So yeah, those of us holding the line, it's rough to hold the line.
[01:14:22.880 --> 01:14:25.920]   You the listeners are holding the line, spread the word, supporting us.
[01:14:25.920 --> 01:14:29.680]   We're in this together, but it's rough for us to hold the line, but it's really rough
[01:14:29.680 --> 01:14:30.680]   for them.
[01:14:30.680 --> 01:14:31.680]   They're losing everything.
[01:14:31.680 --> 01:14:35.460]   We're going to go to break, come back with more of your calls.
[01:14:35.460 --> 01:14:41.280]   But please don't forget, we're running the biggest sale we've run since the Christmas
[01:14:41.280 --> 01:14:42.640]   sale.
[01:14:42.640 --> 01:14:45.160]   And I always say this is the biggest sale ever because we keep doing bigger and bigger
[01:14:45.160 --> 01:14:50.200]   sales because even though we make less money on each sale, when we really do mega sales,
[01:14:50.200 --> 01:14:55.000]   people buy more and it's been more successful to fund our operation, I want to expand.
[01:14:55.000 --> 01:14:56.960]   They've successfully held us back the last year.
[01:14:56.960 --> 01:14:59.480]   It's the first time in 20 something years we haven't expanded.
[01:14:59.480 --> 01:15:02.160]   I want to expand.
[01:15:02.160 --> 01:15:04.760]   Please financially support us and get great products you need.
[01:15:04.760 --> 01:15:07.640]   Storewide free shipping, double Patriot points on your next order.
[01:15:07.640 --> 01:15:14.080]   So if you spend 20 bucks, you get, I guess that'd be, what's 10% of that?
[01:15:14.080 --> 01:15:16.000]   You get $2 on the next order.
[01:15:16.000 --> 01:15:21.480]   So it's a pretty big deal and you've got sign up for auto ship, additional 10% off
[01:15:21.480 --> 01:15:22.480]   as well in the next order.
[01:15:22.480 --> 01:15:29.000]   A lot of big specials, the fish oil selling out, ultimate krill oil selling out the honor
[01:15:29.000 --> 01:15:31.640]   roll fish oil for children selling out.
[01:15:31.640 --> 01:15:34.440]   So we have to pull that the next few days.
[01:15:34.440 --> 01:15:39.200]   Caveman's getting low now called ultimate bone broth, even stronger, even better.
[01:15:39.200 --> 01:15:40.200]   It's amazing.
[01:15:40.200 --> 01:15:44.520]   But get your survival shield X2, get your silver bullet, get your super silver wound
[01:15:44.520 --> 01:15:49.800]   gel, get your body's ultimate tumor, get all the great parts over selling out of ultimate
[01:15:49.800 --> 01:15:53.000]   vitamin mineral fusion, fruit punch drink, all the amino acids.
[01:15:53.000 --> 01:15:54.000]   That's amazing.
[01:15:54.000 --> 01:15:55.000]   That's selling out.
[01:15:55.000 --> 01:15:58.000]   It's still massively discounted.
[01:15:58.000 --> 01:16:00.080]   Get the stinky dog away from me.
[01:16:00.080 --> 01:16:05.440]   Bad breath and bad gas PD stopped eating all his hair fell out, itching, licking, missing
[01:16:05.440 --> 01:16:11.640]   for at least $5,000 and that bill creams, antibiotics, sprays, no results.
[01:16:11.640 --> 01:16:16.720]   Everything we tried failed except the dynavite, d I N O V I T E.com.
[01:16:16.720 --> 01:16:19.120]   If you want the dog to be healthy, you got to feed it something healthy.
[01:16:19.120 --> 01:16:24.920]   The omega three fatty acids, flax seed, zinc, alfalfa, the digestive enzymes that are cooked
[01:16:24.920 --> 01:16:27.440]   out of regular dog food.
[01:16:27.440 --> 01:16:29.040]   Dynavite is nutrition.
[01:16:29.040 --> 01:16:30.840]   The shedding is stopped and the itching is stopped.
[01:16:30.840 --> 01:16:36.520]   Her coat is not soft, it's silky, it's healthy and shiny and glossy.
[01:16:36.520 --> 01:16:37.520]   She's got life.
[01:16:37.520 --> 01:16:40.360]   She's got energy, tons of energy, no more bad smell.
[01:16:40.360 --> 01:16:41.360]   Dynavite's the bomb.
[01:16:41.360 --> 01:16:44.880]   Dynavite is the best thing that's ever happened to my dogs.
[01:16:44.880 --> 01:16:46.880]   You know, besides me, of course.
[01:16:46.880 --> 01:16:47.880]   859-428-1000.
[01:16:47.880 --> 01:16:48.880]   859-428-1000.
[01:16:48.880 --> 01:16:49.880]   Dynavite for life.
[01:16:49.880 --> 01:16:50.880]   D I N O V I T E.com.
[01:16:50.880 --> 01:16:51.880]   Hi, I'm Dan Pilla.
[01:16:51.880 --> 01:16:52.880]   I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[01:16:52.880 --> 01:16:53.880]   I sued the IRS and won.
[01:16:53.880 --> 01:16:54.880]   I beat the IRS then and I've been beating them ever since.
[01:16:54.880 --> 01:16:55.880]   I wrote the book on tax debt settlement and I've helped thousands of people deal with
[01:16:55.880 --> 01:16:56.880]   tax problems they thought might never be solved.
[01:16:56.880 --> 01:16:57.880]   I've helped thousands of people deal with tax problems they thought might never be solved.
[01:16:57.880 --> 01:16:58.880]   I've helped thousands of people deal with tax problems they thought might never be solved.
[01:16:58.880 --> 01:16:59.880]   I've helped thousands of people deal with tax problems they thought might never be solved.
[01:16:59.880 --> 01:17:26.880]   I've helped thousands of people deal with tax problems they thought might never be solved.
[01:17:26.880 --> 01:17:30.680]   Most of you know that heart disease is the number one silent killer in the U.S.
[01:17:30.680 --> 01:17:35.560]   What if I told you for just $54.95 a month you could fight against heart disease naturally?
[01:17:35.560 --> 01:17:40.160]   At Heart and Body Extract, we've been helping thousands of people get back to a healthier
[01:17:40.160 --> 01:17:41.160]   heart.
[01:17:41.160 --> 01:17:42.160]   Don't just take my word for it.
[01:17:42.160 --> 01:17:45.360]   Check out all of the success stories at HBExtract.com.
[01:17:45.360 --> 01:17:49.440]   Or to order, call 866-295-5305.
[01:17:49.440 --> 01:17:52.440]   That's 866-295-5305.
[01:17:52.440 --> 01:17:54.280]   HBExtract.com.
[01:17:54.280 --> 01:17:56.080]   Don't risk it when you can take charge of it.
[01:17:56.080 --> 01:18:01.320]   There are thousands of ideologies out there.
[01:18:01.320 --> 01:18:03.480]   Hundreds of different political systems.
[01:18:03.480 --> 01:18:06.400]   And most of them are funded by the globalists.
[01:18:06.400 --> 01:18:08.920]   Info Wars is truly the tip of the spear of the zeitgeist.
[01:18:08.920 --> 01:18:12.600]   That's why the globalists are obsessed with it, trying to shut it down.
[01:18:12.600 --> 01:18:14.240]   I didn't invent all this.
[01:18:14.240 --> 01:18:19.000]   I went and researched the Renaissance, Americana, and what really works for humanity.
[01:18:19.000 --> 01:18:20.480]   And I'm simply trying to bring it back.
[01:18:20.480 --> 01:18:24.920]   And lo and behold, it's super popular like it's always been.
[01:18:24.920 --> 01:18:28.360]   That's why the globalists are trying to shut it down so desperately.
[01:18:28.360 --> 01:18:32.760]   Because we have the light in the dark of the night that sends chills up my spine.
[01:18:32.760 --> 01:18:37.280]   So whatever you do, continue to support yourself and Info Wars by buying the great products
[01:18:37.280 --> 01:18:41.720]   at InfoWarsStore.com, by spreading the articles, by spreading the videos, and by praying for
[01:18:41.720 --> 01:18:46.280]   this operation and for praying for this nation and the world for peace and discernment.
[01:18:46.280 --> 01:18:50.240]   For myself and the whole Info Wars family, I want to thank all of you for what you've
[01:18:50.240 --> 01:18:51.240]   done.
[01:18:51.240 --> 01:18:54.180]   Because without you, Info Wars is nothing.
[01:18:54.180 --> 01:18:56.880]   You are the Info War, and I salute you.
[01:18:56.880 --> 01:19:03.440]   I've been doing a lot of research into Google and YouTube censorship.
[01:19:03.440 --> 01:19:08.880]   And I've noticed that there's one type of video that is the most censored, the most
[01:19:08.880 --> 01:19:11.960]   buried, the most suppressed.
[01:19:11.960 --> 01:19:19.400]   And that's the videos where you saw in 2016 election night, all the arrogant leftist authoritarians
[01:19:19.400 --> 01:19:24.280]   like the Young Turks and others get so butt hurt when Trump won.
[01:19:24.280 --> 01:19:26.180]   They don't want us to have that victory.
[01:19:26.180 --> 01:19:29.440]   They don't want us to remember what political action did.
[01:19:29.440 --> 01:19:34.640]   And that's why the globalists, Hillary and others, are trying to shut Info Wars down.
[01:19:34.640 --> 01:19:39.720]   This is a fight about taking your speech away, not just my speech, about taking your very
[01:19:39.720 --> 01:19:41.140]   sovereignty away.
[01:19:41.140 --> 01:19:43.420]   This country is in a war.
[01:19:43.420 --> 01:19:47.240]   So again, I want to thank you for what you've done, but I want to remind you, if you don't
[01:19:47.240 --> 01:19:50.360]   spread the articles and videos, and if you don't financially get the great products we
[01:19:50.360 --> 01:19:53.920]   have and fund us, and the 360 win, we're dead in the water.
[01:19:53.920 --> 01:19:57.440]   I'm in your hands, you're in my hands, InfoWarsStore.com.
[01:19:57.440 --> 01:20:01.480]   Thank you.
[01:20:01.480 --> 01:20:04.120]   You're listening to The Alex Jones Show.
[01:20:04.120 --> 01:20:30.600]   >> Alex Jones here back live to watch the Democrats openly invoke racism.
[01:20:30.600 --> 01:20:35.200]   >> It's America's ethos and to say we're a bad country when we're one of the first nations
[01:20:35.200 --> 01:20:38.720]   to stand up for women's rights, minority rights, you name it.
[01:20:38.720 --> 01:20:43.320]   And to say, look, we have the Statue of Liberty, open yourself up to anybody who wants to come
[01:20:43.320 --> 01:20:44.320]   here.
[01:20:44.320 --> 01:20:48.760]   They would keep you on Ellis Island for six months to make sure you didn't have diseases.
[01:20:48.760 --> 01:20:52.920]   Now they just let people in, don't even cure them, and let them spread disease, it's so
[01:20:52.920 --> 01:20:53.920]   abusive.
[01:20:53.920 --> 01:20:57.440]   But it's all in our face.
[01:20:57.440 --> 01:21:03.200]   >> Let's go back to your phone calls right now.
[01:21:03.200 --> 01:21:05.320]   Let's talk to Alden in Arizona.
[01:21:05.320 --> 01:21:06.640]   Caller says he's a defense attorney.
[01:21:06.640 --> 01:21:09.120]   Let's talk about Jesse Smollett, go ahead.
[01:21:09.120 --> 01:21:10.920]   >> Hey, Alex.
[01:21:10.920 --> 01:21:14.200]   The state is always overzealous when it comes to prosecution.
[01:21:14.200 --> 01:21:18.360]   However, if Kim Fox handled all my cases, my clients would think I was the second coming
[01:21:18.360 --> 01:21:19.360]   of Christ.
[01:21:19.360 --> 01:21:25.280]   It is extremely rare, Alex, that prosecutors would drop a high profile 16 felony count
[01:21:25.280 --> 01:21:27.360]   case regardless of merit.
[01:21:27.360 --> 01:21:29.040]   It's almost impossible.
[01:21:29.040 --> 01:21:33.200]   We get DUI cases, misdemeanor cases where the prosecutor might drop one charge.
[01:21:33.200 --> 01:21:36.240]   16 counts dropped, it's extremely rare.
[01:21:36.240 --> 01:21:38.680]   I mean, there might be a better chance of hitting the lotto.
[01:21:38.680 --> 01:21:40.760]   That's how corrupt it is in Chicago.
[01:21:40.760 --> 01:21:43.960]   And you mentioned something, you were talking about, well, she didn't recuse herself, what's
[01:21:43.960 --> 01:21:44.960]   gonna happen to her?
[01:21:44.960 --> 01:21:48.800]   Well, the thing is, who controls the consequences?
[01:21:48.800 --> 01:21:49.800]   They go by the ABA standards.
[01:21:49.800 --> 01:21:50.800]   The ABA is left as it gets.
[01:21:50.800 --> 01:21:56.200]   So what are they gonna do, give her a suspension, license suspension or some sanctions?
[01:21:56.200 --> 01:21:58.760]   There's absolutely no recourse for her action.
[01:21:58.760 --> 01:22:01.040]   You could do your best and try, but what's gonna happen?
[01:22:01.040 --> 01:22:04.720]   Again, it all goes by who's doing the investigation, who's gonna punish her.
[01:22:04.720 --> 01:22:07.160]   The people who are gonna punish her are gonna let her off.
[01:22:07.160 --> 01:22:11.040]   So there really isn't that much you could do because it's like I said, they go by ABA
[01:22:11.040 --> 01:22:14.080]   standards, which is left as it gets.
[01:22:14.080 --> 01:22:16.680]   And all they could do is pass sanctions for her not recusing herself.
[01:22:16.680 --> 01:22:22.120]   So she's gonna get away scot-free just as small as it.
[01:22:22.120 --> 01:22:23.120]   >> That's a good point.
[01:22:23.120 --> 01:22:26.400]   And this broke on Infowars.com.
[01:22:26.400 --> 01:22:31.320]   The Chicago police strike back, release shield, Jesse Smollett case files.
[01:22:31.320 --> 01:22:32.840]   Jamie White writes about it.
[01:22:32.840 --> 01:22:38.200]   Local media obtained files through FOIA request after court sealed case from the public.
[01:22:38.200 --> 01:22:40.400]   So the police are fighting back.
[01:22:40.400 --> 01:22:42.880]   I mean, this makes justice a complete joke.
[01:22:42.880 --> 01:22:49.000]   When the police have the surveillance footage at both businesses and the magazine where
[01:22:49.000 --> 01:22:54.280]   they cut out the letters for the fake letter, and they have it all.
[01:22:54.280 --> 01:22:56.680]   I mean, it's so open and shut.
[01:22:56.680 --> 01:23:00.440]   How would the power structure think they could protect Smollett?
[01:23:00.440 --> 01:23:01.880]   They don't think they can protect him.
[01:23:01.880 --> 01:23:05.000]   They have to because it goes even higher.
[01:23:05.000 --> 01:23:07.720]   You say you're a defense attorney that deals with these cases.
[01:23:07.720 --> 01:23:09.400]   What do you think's really behind this?
[01:23:09.400 --> 01:23:11.240]   >> Well, here's the thing, Alex.
[01:23:11.240 --> 01:23:13.120]   You mentioned that you just said something.
[01:23:13.120 --> 01:23:16.800]   If the prosecution would have took the case to court, what would have happened?
[01:23:16.800 --> 01:23:19.200]   What would have happened is they would have won, and they know that.
[01:23:19.200 --> 01:23:21.560]   And if they would have won, Smollett would have been punished.
[01:23:21.560 --> 01:23:25.360]   But the only way to get this done quickly and get this out of it is make sure not to
[01:23:25.360 --> 01:23:26.360]   go to court.
[01:23:26.360 --> 01:23:27.560]   Now again, how'd this happen?
[01:23:27.560 --> 01:23:33.120]   You cannot have, go through 16 indictments through a grand jury, and then cases get dropped.
[01:23:33.120 --> 01:23:34.720]   That rarely ever happens.
[01:23:34.720 --> 01:23:38.040]   Look at examples like Michael Brown, other cases that went through the grand jury, and
[01:23:38.040 --> 01:23:40.080]   the cases, no charges were brought.
[01:23:40.080 --> 01:23:41.280]   It cannot happen.
[01:23:41.280 --> 01:23:45.800]   And the whole reason why it happened is because anytime cases get dropped, where a defense
[01:23:45.800 --> 01:23:50.800]   attorney could say, you know what, there's no way to do it, is from the higher ups.
[01:23:50.800 --> 01:23:52.800]   So again, who are the higher ups?
[01:23:52.800 --> 01:23:56.920]   Kim Fox, who controls the district court?
[01:23:56.920 --> 01:24:00.560]   Who controls- >> No, I agree, but don't they get in the
[01:24:00.560 --> 01:24:05.280]   court of public opinion, they're never going to get away with this.
[01:24:05.280 --> 01:24:09.120]   Thanks for the call, Alden, great points.
[01:24:09.120 --> 01:24:16.040]   It just shows how the left does whatever they want, whenever they want.
[01:24:16.040 --> 01:24:20.520]   It's that simple.
[01:24:20.520 --> 01:24:23.560]   Let's talk to Reagan in New York, who's a 14-year-old info warrior.
[01:24:23.560 --> 01:24:27.800]   He wants to talk about Jussie Smollett, then we'll go to Nathan.
[01:24:27.800 --> 01:24:30.040]   Go ahead, Reagan, thanks for calling.
[01:24:30.040 --> 01:24:32.720]   >> Hi, Alex, I'm a great fan of the show.
[01:24:32.720 --> 01:24:34.800]   I've watched you on my documentaries.
[01:24:34.800 --> 01:24:37.360]   I've listened to clips from the show.
[01:24:37.360 --> 01:24:38.360]   Sometimes I listen to the full show.
[01:24:38.360 --> 01:24:39.360]   >> Thank you.
[01:24:39.360 --> 01:24:40.360]   >> I love the show, it's fantastic.
[01:24:40.360 --> 01:24:43.600]   I got my hat on.
[01:24:43.600 --> 01:24:50.240]   I just want to say to the American people as a whole, how much of a defamation of the
