[00:00.000 --> 00:24.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:35:57.800 --> 01:36:17.800]  Speaking of that, infowarstinelynews.com has a mass of over 400 of the very best products out there. I mean, I only bring you the best. Everybody knows that's on record that we do heavy research. And you can get now the Beyond 10 U-Tangereen 2.0 with a unbelievable total orac per serving of 8,000.
[01:36:17.800 --> 01:36:46.800]  That's about as high as you can find. And it's now certified non-GMO, pesticide-free whole food. This is amazing product. Check it out at infowarstinelynews.com or you can call 888-789-9277 to ask any questions or get any help signing up for free auto-ship, which means free shipping at infowarstinelynews.com on all the young Jeopardy products, 888-789-9277 or infowarstinelynews.com.
[01:36:46.800 --> 01:37:05.800]  Okay, the brief history lesson is this. I just fell into history because it's so exciting. And I've probably read, in fact, I was thinking about during the break, I've read more than 500 mainline history books. Hard to believe.
[01:37:05.800 --> 01:37:22.800]  In fact, I've probably read, let's not exaggerate, 50-plus books just on British naval warfare because they kept notes of it and wrote books about it. So I just fell into those and it's in English, so obviously I read that.
[01:37:22.800 --> 01:37:38.800]  Unbelievable. I mean, I've read Giant Encyclopedia is just of reports back from famous engagements. Did you know on average about a third of the sailors running into the African Gold Coast to pick up slaves that are buying from other black slavers?
[01:37:38.800 --> 01:38:02.800]  About a third each trip died, so the average person can only do two or three trips and they couldn't get governors down there because everybody ended up dying. And that's why the first pirate ships are the first symbol of libertarianism because they would just take the black slaves and make them part of the crew and kill the captain and have a pirate ship because it was so deadly for the British sailors, most of which had been in the middle of England.
[01:38:02.800 --> 01:38:22.800]  Wales, north of London, south of London, didn't matter. Down in Cornwall on the coast, they would grab you. They called it Impressment. And every navy in history has done this until the U.S. had a civil war with the British over it and we call that 1776 and ended up breaking away entirely, but it was a civil war at first.
[01:38:22.800 --> 01:38:34.800]  Because they would also, their favorite thing was to impress seven to about eleven year olds, seven to twelve, seven, eleven, seven, twelve, because you could really brainwash them and make them want to join the navy officially after five, six years of being pressed.
[01:38:34.800 --> 01:38:46.800]  They would knock your kid in the head while he was running a plow with a mule or whatever. It's only about two percent of colonies had slaves. The rich guys had slaves. They used it to actually run out the other laborers.
[01:38:46.800 --> 01:38:57.800]  Most of the other laborers ended up being from indentured servant families who were sharecroppers and they could execute you if you ran away during your seven to ten year indentured servitude.
[01:38:57.800 --> 01:39:06.800]  They would also whip you. They would also put you in stocks. They would also pour boiling oil on you if you were a white slave who tried to run.
[01:39:06.800 --> 01:39:20.800]  The German soldiers that invaded America, the Hessians during the 1776 war for seven years plus, they were German slaves in the military, but so brainwash, they were proud of being raised as military slaves.
[01:39:20.800 --> 01:39:36.800]  And the reason I raise this, let's show TV viewers, radio listeners can just search, Catternine Tales or British Catternine Tales. Let's put that on screen for TV viewers if we can, but you can also just search British Impressment.
[01:39:36.800 --> 01:39:50.800]  Let's do that for folks. British Impressment are press gangs. Type in press gangs, naval press gangs, and then hit images. There'll be some newspaper engravings of it and illustrations.
[01:39:50.800 --> 01:40:05.800]  And most of the crews were slaves, white slaves, no black slaves. And they would come conk you on the head, whether you were 30 years old or a little kid, and they would drag you away and make you slaves.
[01:40:05.800 --> 01:40:13.800]  And then you had an almost sure chance in two or three missions of dying of all the fevers and diseases and all the places you were at and the horrible food you're eating.
[01:40:13.800 --> 01:40:28.800]  And so there you go. Did you see a Roots movie about that? Did you know until slavery was outlawed, there were actually white slaves called indentured servants that actually outnumbered black slaves all over the country, but they weren't called slaves.
[01:40:28.800 --> 01:40:40.800]  They were called indentured servants who, if you tried to run away, you'd be put in prison or beat. Oh, no, that's not in Roots. I'm sorry. And again, that's Roots is important to see the horrible stuff going on.
[01:40:40.800 --> 01:40:56.800]  But see, black folks are supposed to think it only happened to them. They're supposed to think that the only racism that goes on in the known galaxy or all of this is in slavery.
[01:40:56.800 --> 01:41:14.800]  What's indentured servitude is your kids are starving. Let's say you live in Ireland or let's say you lived in Northern England, people like Paul Watson are from, and they would send the war to the state around to say, you either sign on with your kids to indentured servitude to go to Australia
[01:41:14.800 --> 01:41:27.800]  or to go to the New World in the colonies or we're going to just take your kids and put them in a workhouse. And let me tell you about a workhouse. Almost everybody died in a workhouse, but you're not going to hear about that.
[01:41:27.800 --> 01:41:43.800]  You're not going to hear Chris Matthews talk about it. There's not going to be HBO specials. They had workhouses 100 years ago in England. And by the way, there weren't any black people in those where they worked people as prisoners of debt to death and kept them locked up in cages at night
[01:41:43.800 --> 01:41:57.800]  and would not feed them on purpose when their debt came up to kill them because they were seen as worthless. Oh, but you will never, never, never, never be told about that.
[01:41:57.800 --> 01:42:14.800]  It's total history on record, not debatable, that most white people worldwide were slaves. Did you know the last German country? It was the Austrian Hungarian Empire, but the last German county or district freed its slaves? Let's go from memory.
[01:42:14.800 --> 01:42:28.800]  In 1886, guys, search it. The last German slaves were freed. In 1886, the black slaves were freed in the 1860s in this country. But see, you'll never be taught that.
[01:42:28.800 --> 01:42:38.800]  By the way, you think the Chinese folks at the Foxcom Labs run by Apple that have the suicide nets and work 18 hours a day, think they're slaves? Oh, we don't call them slaves.
[01:42:38.800 --> 01:42:49.800]  Now they're building robots to replace them. See, they give you this race stuff for all black people to think about if they do what they're told is how they were slaves and how white he's out to get them.
[01:42:49.800 --> 01:43:09.800]  Instead of the shared humanity of there's always been oppressors trying to enslave us, let's fight for a better civilization. Let's fight for human dignity. No.
[01:43:20.800 --> 01:43:33.800]  The Patriot Pack is a 24-day supply of e-foods, quick-fix, easy-to-store food, plus stove, fuel, and cook pot, all in an easy-to-carry bucket.
[01:43:33.800 --> 01:43:51.800]  So the ideal grab-and-go emergency kit for your car or to have by the back door, perfect for your cabin or camping trip this summer, or even simply to add more food to your supply, free. Call 800-409-5633 or go to e-foodsdirect.com slash Alex and get your free Patriot Pack with purchase.
[01:43:51.800 --> 01:43:59.800]  Call 800-409-5633 or e-foodsdirect.com slash Alex and remember, free shipping every day.
[01:43:59.800 --> 01:44:03.800]  Are we choosing our own destiny or has it been pre-selected for us?
[01:44:03.800 --> 01:44:08.800]  As we've moved through history, every great leader has had to understand the potential of information.
[01:44:08.800 --> 01:44:16.800]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[01:44:16.800 --> 01:44:26.800]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[01:44:26.800 --> 01:44:33.800]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[01:44:33.800 --> 01:44:36.800]  All of this is happening so fast, you need to be ahead of the game.
[01:44:36.800 --> 01:44:43.800]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[01:44:43.800 --> 01:44:57.800]  Out of another one, another plane to set.
[01:45:14.800 --> 01:45:23.800]  Our two-ounce nano-silver nasal applicators, as well as our all-natural silver soaps.
[01:45:23.800 --> 01:45:27.800]  Just released is our 100% natural silver gel.
[01:45:27.800 --> 01:45:35.800]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:45:35.800 --> 01:45:41.800]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera
[01:45:41.800 --> 01:45:46.800]  to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:45:46.800 --> 01:45:55.800]  Visit www.silverlongs.com and click on our store page to find what silver-based products are best for you.
[01:45:55.800 --> 01:46:22.800]  That's www.silverlongs.com.
[01:46:25.800 --> 01:46:53.800]  www.silverlongs.com.
[01:46:53.800 --> 01:47:21.800]  www.silverlongs.com.
[01:47:21.800 --> 01:47:47.800]  www.silverlongs.com.
[01:47:47.800 --> 01:48:09.800]  www.silverlongs.com.
[01:48:09.800 --> 01:48:37.800]  www.silverlongs.com.
[01:48:37.800 --> 01:49:03.800]  www.silverlongs.com.
[01:49:03.800 --> 01:49:29.800]  www.silverlongs.com.
[01:49:29.800 --> 01:49:57.800]  www.silverlongs.com.
[01:49:57.800 --> 01:50:25.800]  www.silverlongs.com.
[01:50:25.800 --> 01:50:45.800]  www.silverlongs.com.
[01:50:45.800 --> 01:51:05.800]  www.silverlongs.com.
[01:51:05.800 --> 01:51:33.800]  www.silverlongs.com.
[01:51:33.800 --> 01:51:53.800]  www.silverlongs.com.
[01:51:53.800 --> 01:52:01.800]  www.silverlongs.com.
[01:52:01.800 --> 01:52:29.800]  www.silverlongs.com.
[01:52:29.800 --> 01:52:57.800]  www.silverlongs.com.
[01:52:57.800 --> 01:53:25.800]  www.silverlongs.com.
[01:53:25.800 --> 01:53:47.800]  www.silverlongs.com.
[01:53:47.800 --> 01:54:15.800]  www.silverlongs.com.
[01:54:15.800 --> 01:54:43.800]  www.silverlongs.com.
[01:54:43.800 --> 01:55:11.800]  www.silverlongs.com.
[01:55:11.800 --> 01:55:39.800]  www.silverlongs.com.
[01:55:39.800 --> 01:56:07.800]  www.silverlongs.com.
[01:56:07.800 --> 01:56:35.800]  www.silverlongs.com.
[01:56:35.800 --> 01:57:03.800]  www.silverlongs.com.
[01:57:03.800 --> 01:57:31.800]  www.silverlongs.com.
[01:57:31.800 --> 01:57:51.800]  www.silverlongs.com.
