whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:58:10.880 --> 02:58:13.880]   [Music]
[02:58:13.880 --> 02:58:16.880]   [Music]
[02:58:16.880 --> 02:58:19.880]   [Music]
[02:58:19.880 --> 02:58:22.880]   [Music]
[02:58:22.880 --> 02:58:25.880]   [Music]
[02:58:25.880 --> 02:58:28.880]   [Music]
[02:58:28.880 --> 02:58:31.880]   [Music]
[02:58:31.880 --> 02:58:34.880]   [Music]
[02:58:34.880 --> 02:58:37.880]   [Music]
[02:58:37.880 --> 02:58:40.880]   [Music]
[02:58:40.880 --> 02:58:43.880]   [Music]
[02:58:43.880 --> 02:58:46.880]   [Music]
[02:58:46.880 --> 02:58:49.880]   [Music]
[02:58:49.880 --> 02:58:52.880]   [Music]
[02:58:52.880 --> 02:58:55.880]   [Music]
[02:58:55.880 --> 02:58:58.880]   [Music]
[02:58:58.880 --> 02:59:01.880]   [Music]
[02:59:01.880 --> 02:59:04.880]   [Music]
[02:59:04.880 --> 02:59:07.880]   [Music]
[02:59:07.880 --> 02:59:10.880]   [Music]
[02:59:10.880 --> 02:59:13.880]   [Music]
[02:59:13.880 --> 02:59:16.880]   [Music]
[02:59:16.880 --> 02:59:19.880]   [Music]
[02:59:19.880 --> 02:59:22.880]   [Music]
[02:59:22.880 --> 02:59:25.880]   [Music]
[02:59:25.880 --> 02:59:28.880]   [Music]
[02:59:28.880 --> 02:59:31.880]   [Music]
[02:59:31.880 --> 02:59:34.880]   [Music]
[02:59:34.880 --> 02:59:37.880]   [Music]
[02:59:37.880 --> 02:59:40.880]   [Music]
[02:59:40.880 --> 02:59:43.880]   [Music]
[02:59:43.880 --> 02:59:46.880]   [Music]
[02:59:46.880 --> 02:59:49.880]   [Music]
[02:59:49.880 --> 02:59:52.880]   [Music]
[02:59:52.880 --> 02:59:55.880]   [Music]
[02:59:55.880 --> 02:59:58.880]   [Music]
[02:59:58.880 --> 03:00:01.880]   [Music]
[03:00:01.880 --> 03:00:04.880]   [Music]
[03:00:04.880 --> 03:00:07.880]   [Music]
[03:00:07.880 --> 03:00:10.880]   [Music]
[03:00:10.880 --> 03:00:13.880]   [Music]
[03:00:13.880 --> 03:00:16.880]   [Music]
[03:00:16.880 --> 03:00:19.880]   [Music]
[03:00:19.880 --> 03:00:22.880]   [Music]
[03:00:22.880 --> 03:00:25.880]   [Music]
[03:00:25.880 --> 03:00:28.880]   [Music]
[03:00:28.880 --> 03:00:31.880]   [Music]
[03:00:31.880 --> 03:00:34.880]   [Music]
[03:00:34.880 --> 03:00:37.880]   [Music]
[03:00:37.880 --> 03:00:40.880]   [Music]
[03:00:40.880 --> 03:00:43.880]   [Music]
[03:00:43.880 --> 03:00:46.880]   [Music]
[03:00:46.880 --> 03:00:49.880]   [Music]
[03:00:49.880 --> 03:00:52.880]   [Music]
[03:00:52.880 --> 03:00:55.880]   [Music]
[03:00:55.880 --> 03:00:58.880]   [Music]
[03:00:58.880 --> 03:01:01.880]   [Music]
[03:01:01.880 --> 03:01:04.880]   [Music]
[03:01:04.880 --> 03:01:07.880]   [Music]
[03:01:07.880 --> 03:01:10.880]   [Music]
[03:01:10.880 --> 03:01:13.880]   [Music]
[03:01:13.880 --> 03:01:16.880]   [Music]
[03:01:16.880 --> 03:01:19.880]   [Music]
[03:01:19.880 --> 03:01:22.880]   [Music]
[03:01:22.880 --> 03:01:25.880]   [Music]
[03:01:25.880 --> 03:01:28.880]   [Music]
[03:01:28.880 --> 03:01:31.880]   [Music]
[03:01:31.880 --> 03:01:34.880]   [Music]
[03:01:34.880 --> 03:01:37.880]   [Music]
[03:01:37.880 --> 03:01:40.880]   [Music]
[03:01:40.880 --> 03:01:43.880]   [Music]
[03:01:43.880 --> 03:01:46.880]   [Music]
[03:01:46.880 --> 03:01:49.880]   [Music]
[03:01:49.880 --> 03:01:52.880]   [Music]
[03:01:52.880 --> 03:01:55.880]   [Music]
[03:01:55.880 --> 03:01:58.880]   [Music]
[03:01:58.880 --> 03:02:01.880]   [Music]
[03:02:01.880 --> 03:02:04.880]   [Music]
[03:02:04.880 --> 03:02:07.880]   [Music]
[03:02:07.880 --> 03:02:10.880]   [Music]
[03:02:10.880 --> 03:02:13.880]   [Music]
[03:02:13.880 --> 03:02:16.880]   [Music]
[03:02:16.880 --> 03:02:19.880]   [Music]
[03:02:19.880 --> 03:02:22.880]   [Music]
[03:02:22.880 --> 03:02:25.880]   [Music]
[03:02:25.880 --> 03:02:28.880]   [Music]
[03:02:28.880 --> 03:02:31.880]   [Music]
[03:02:31.880 --> 03:02:34.880]   [Music]
[03:02:34.880 --> 03:02:37.880]   [Music]
[03:02:37.880 --> 03:02:40.880]   [Music]
[03:02:40.880 --> 03:02:43.880]   [Music]
[03:02:43.880 --> 03:02:46.880]   [Music]
[03:02:46.880 --> 03:02:49.880]   [Music]
[03:02:49.880 --> 03:02:52.880]   [Music]
[03:02:52.880 --> 03:02:55.880]   [Music]
[03:02:55.880 --> 03:02:58.880]   [Music]
[03:02:58.880 --> 03:03:01.880]   [Music]
[03:03:01.880 --> 03:03:04.880]   [Music]
[03:03:04.880 --> 03:03:07.880]   [Music]
[03:03:07.880 --> 03:03:10.880]   [Music]
[03:03:10.880 --> 03:03:13.880]   [Music]
[03:03:13.880 --> 03:03:16.880]   [Music]
[03:03:16.880 --> 03:03:19.880]   [Music]
[03:03:19.880 --> 03:03:22.880]   [Music]
[03:03:22.880 --> 03:03:25.880]   [Music]
[03:03:25.880 --> 03:03:28.880]   [Music]
[03:03:28.880 --> 03:03:31.880]   [Music]
[03:03:31.880 --> 03:03:34.880]   [Music]
[03:03:34.880 --> 03:03:37.880]   [Music]
[03:03:37.880 --> 03:03:40.880]   [Music]
[03:03:40.880 --> 03:03:43.880]   [Music]
[03:03:43.880 --> 03:03:46.880]   [Music]
[03:03:46.880 --> 03:03:49.880]   [Music]
[03:03:49.880 --> 03:03:52.880]   [Music]
[03:03:52.880 --> 03:03:55.880]   [Music]
[03:03:55.880 --> 03:03:58.880]   [Music]
[03:03:58.880 --> 03:04:01.880]   [Music]
[03:04:01.880 --> 03:04:04.880]   [Music]
[03:04:04.880 --> 03:04:07.880]   [Music]
[03:04:07.880 --> 03:04:10.880]   [Music]
[03:04:10.880 --> 03:04:13.880]   [Music]
[03:04:13.880 --> 03:04:16.880]   [Music]
[03:04:16.880 --> 03:04:19.880]   [Music]
[03:04:19.880 --> 03:04:22.880]   [Music]
[03:04:22.880 --> 03:04:25.880]   [Music]
[03:04:25.880 --> 03:04:28.880]   [Music]
[03:04:28.880 --> 03:04:31.880]   [Music]
[03:04:31.880 --> 03:04:34.880]   [Music]
[03:04:34.880 --> 03:04:37.880]   [Music]
[03:04:37.880 --> 03:04:40.880]   [Music]
[03:04:40.880 --> 03:04:43.880]   [Music]
[03:04:43.880 --> 03:04:46.880]   [Music]
[03:04:46.880 --> 03:04:49.880]   [Music]
[03:04:49.880 --> 03:04:52.880]   [Music]
[03:04:52.880 --> 03:04:55.880]   [Music]
[03:04:55.880 --> 03:04:58.880]   [Music]
[03:04:58.880 --> 03:05:01.880]   [Music]
[03:05:01.880 --> 03:05:04.880]   [Music]
[03:05:04.880 --> 03:05:07.880]   [Music]
[03:05:07.880 --> 03:05:10.880]   [Music]
[03:05:10.880 --> 03:05:13.880]   [Music]
[03:05:13.880 --> 03:05:16.880]   [Music]
[03:05:16.880 --> 03:05:19.880]   [Music]
[03:05:19.880 --> 03:05:22.880]   [Music]
[03:05:22.880 --> 03:05:25.880]   [Music]
[03:05:25.880 --> 03:05:28.880]   [Music]
[03:05:28.880 --> 03:05:31.880]   [Music]
[03:05:31.880 --> 03:05:34.880]   [Music]
[03:05:34.880 --> 03:05:37.880]   [Music]
[03:05:37.880 --> 03:05:40.880]   [Music]
[03:05:40.880 --> 03:05:43.880]   [Music]
[03:05:43.880 --> 03:05:46.880]   [Music]
[03:05:46.880 --> 03:05:49.880]   [Music]
[03:05:49.880 --> 03:05:52.880]   [Music]
[03:05:52.880 --> 03:05:55.880]   [Music]
[03:05:55.880 --> 03:05:58.880]   [Music]
[03:05:58.880 --> 03:06:01.880]   [Music]
[03:06:01.880 --> 03:06:04.880]   [Music]
[03:06:04.880 --> 03:06:07.880]   [Music]
[03:06:07.880 --> 03:06:10.880]   [Music]
[03:06:10.880 --> 03:06:13.880]   [Music]
[03:06:13.880 --> 03:06:16.880]   [Music]
[03:06:16.880 --> 03:06:19.880]   [Music]
[03:06:19.880 --> 03:06:22.880]   [Music]
[03:06:22.880 --> 03:06:25.880]   [Music]
[03:06:25.880 --> 03:06:28.880]   [Music]
[03:06:28.880 --> 03:06:31.880]   [Music]
[03:06:31.880 --> 03:06:34.880]   [Music]
[03:06:34.880 --> 03:06:37.880]   [Music]
[03:06:37.880 --> 03:06:40.880]   [Music]
[03:06:40.880 --> 03:06:43.880]   [Music]
[03:06:43.880 --> 03:06:46.880]   [Music]
[03:06:46.880 --> 03:06:49.880]   [Music]
[03:06:49.880 --> 03:06:52.880]   [Music]
[03:06:52.880 --> 03:06:55.880]   [Music]
[03:06:55.880 --> 03:06:58.880]   [Music]
[03:06:58.880 --> 03:07:01.880]   [Music]
[03:07:01.880 --> 03:07:04.880]   [Music]
[03:07:04.880 --> 03:07:07.880]   [Music]
[03:07:07.880 --> 03:07:10.880]   [Music]
[03:07:10.880 --> 03:07:13.880]   [Music]
[03:07:13.880 --> 03:07:16.880]   [Music]
[03:07:16.880 --> 03:07:19.880]   [Music]
[03:07:19.880 --> 03:07:22.880]   [Music]
[03:07:22.880 --> 03:07:25.880]   [Music]
[03:07:25.880 --> 03:07:28.880]   [Music]
[03:07:28.880 --> 03:07:31.880]   [Music]
[03:07:31.880 --> 03:07:34.880]   [Music]
[03:07:34.880 --> 03:07:37.880]   [Music]
[03:07:37.880 --> 03:07:40.880]   [Music]
[03:07:40.880 --> 03:07:43.880]   [Music]
[03:07:43.880 --> 03:07:46.880]   [Music]
[03:07:46.880 --> 03:07:49.880]   [Music]
[03:07:49.880 --> 03:07:52.880]   [Music]
[03:07:52.880 --> 03:07:55.880]   [Music]
[03:07:55.880 --> 03:07:58.880]   [Music]
[03:07:58.880 --> 03:08:01.880]   [Music]
[03:08:01.880 --> 03:08:04.880]   [Music]
[03:08:04.880 --> 03:08:07.880]   [Music]
[03:08:07.880 --> 03:08:10.880]   [Music]
[03:08:10.880 --> 03:08:13.880]   [Music]
[03:08:13.880 --> 03:08:16.880]   [Music]
[03:08:16.880 --> 03:08:19.880]   [Music]
[03:08:19.880 --> 03:08:22.880]   [Music]
[03:08:22.880 --> 03:08:25.880]   [Music]
[03:08:25.880 --> 03:08:28.880]   [Music]
[03:08:28.880 --> 03:08:31.880]   [Music]
[03:08:31.880 --> 03:08:34.880]   [Music]
[03:08:34.880 --> 03:08:37.880]   [Music]
[03:08:37.880 --> 03:08:40.880]   [Music]
[03:08:40.880 --> 03:08:43.880]   [Music]
[03:08:43.880 --> 03:08:46.880]   [Music]
[03:08:46.880 --> 03:08:49.880]   [Music]
[03:08:49.880 --> 03:08:52.880]   [Music]
[03:08:52.880 --> 03:08:55.880]   [Music]
[03:08:55.880 --> 03:08:58.880]   [Music]
[03:08:58.880 --> 03:09:01.880]   [Music]
[03:09:01.880 --> 03:09:04.880]   [Music]
[03:09:04.880 --> 03:09:07.880]   [Music]
[03:09:07.880 --> 03:09:10.880]   [Music]
[03:09:10.880 --> 03:09:13.880]   [Music]
[03:09:13.880 --> 03:09:16.880]   [Music]
[03:09:16.880 --> 03:09:19.880]   [Music]
[03:09:19.880 --> 03:09:22.880]   [Music]
[03:09:22.880 --> 03:09:25.880]   [Music]
[03:09:25.880 --> 03:09:28.880]   [Music]
[03:09:28.880 --> 03:09:31.880]   [Music]
[03:09:31.880 --> 03:09:34.880]   [Music]
[03:09:34.880 --> 03:09:37.880]   [Music]
[03:09:37.880 --> 03:09:40.880]   [Music]
[03:09:40.880 --> 03:09:43.880]   [Music]
[03:09:43.880 --> 03:09:46.880]   [Music]
[03:09:46.880 --> 03:09:49.880]   [Music]
[03:09:49.880 --> 03:09:52.880]   [Music]
[03:09:52.880 --> 03:09:55.880]   [Music]
[03:09:55.880 --> 03:09:58.880]   [Music]
[03:09:58.880 --> 03:10:01.880]   [Music]
[03:10:01.880 --> 03:10:04.880]   [Music]
[03:10:04.880 --> 03:10:07.880]   [Music]
[03:10:07.880 --> 03:10:10.880]   [Music]
[03:10:10.880 --> 03:10:13.880]   [Music]
[03:10:13.880 --> 03:10:16.880]   [Music]
[03:10:16.880 --> 03:10:19.880]   [Music]
[03:10:19.880 --> 03:10:22.880]   [Music]
[03:10:22.880 --> 03:10:25.880]   [Music]
[03:10:25.880 --> 03:10:28.880]   [Music]
[03:10:28.880 --> 03:10:31.880]   [Music]
[03:10:31.880 --> 03:10:34.880]   [Music]
[03:10:34.880 --> 03:10:37.880]   [Music]
[03:10:37.880 --> 03:10:40.880]   [Music]
[03:10:40.880 --> 03:10:43.880]   [Music]
[03:10:43.880 --> 03:10:46.880]   [Music]
[03:10:46.880 --> 03:10:49.880]   [Music]
[03:10:49.880 --> 03:10:52.880]   [Music]
[03:10:52.880 --> 03:10:55.880]   [Music]
[03:10:55.880 --> 03:10:58.880]   [Music]
[03:10:58.880 --> 03:11:01.880]   [Music]
[03:11:01.880 --> 03:11:04.880]   [Music]
[03:11:04.880 --> 03:11:07.880]   [Music]
[03:11:07.880 --> 03:11:10.880]   [Music]
[03:11:10.880 --> 03:11:13.880]   [Music]
[03:11:13.880 --> 03:11:16.880]   [Music]
[03:11:16.880 --> 03:11:19.880]   [Music]
[03:11:19.880 --> 03:11:22.880]   [Music]
[03:11:22.880 --> 03:11:25.880]   [Music]
[03:11:25.880 --> 03:11:28.880]   [Music]
[03:11:28.880 --> 03:11:31.880]   [Music]
[03:11:31.880 --> 03:11:34.880]   [Music]
[03:11:34.880 --> 03:11:37.880]   [Music]
[03:11:37.880 --> 03:11:40.880]   [Music]
[03:11:40.880 --> 03:11:43.880]   [Music]
[03:11:43.880 --> 03:11:46.880]   [Music]
[03:11:46.880 --> 03:11:49.880]   [Music]
[03:11:49.880 --> 03:11:52.880]   [Music]
[03:11:52.880 --> 03:11:55.880]   [Music]
[03:11:55.880 --> 03:11:58.880]   [Music]
[03:11:58.880 --> 03:12:01.880]   [Music]
[03:12:01.880 --> 03:12:04.880]   [Music]
[03:12:04.880 --> 03:12:07.880]   [Music]
[03:12:07.880 --> 03:12:10.880]   [Music]
[03:12:10.880 --> 03:12:13.880]   [Music]
[03:12:13.880 --> 03:12:16.880]   [Music]
[03:12:16.880 --> 03:12:19.880]   [Music]
[03:12:19.880 --> 03:12:22.880]   [Music]
[03:12:22.880 --> 03:12:25.880]   [Music]
[03:12:25.880 --> 03:12:28.880]   [Music]
[03:12:28.880 --> 03:12:31.880]   [Music]
[03:12:31.880 --> 03:12:34.880]   [Music]
[03:12:34.880 --> 03:12:37.880]   [Music]
[03:12:37.880 --> 03:12:40.880]   [Music]
[03:12:40.880 --> 03:12:43.880]   [Music]
[03:12:43.880 --> 03:12:46.880]   [Music]
[03:12:46.880 --> 03:12:49.880]   [Music]
[03:12:49.880 --> 03:12:52.880]   [Music]
[03:12:52.880 --> 03:12:55.880]   [Music]
[03:12:55.880 --> 03:12:58.880]   [Music]
[03:12:58.880 --> 03:13:01.880]   [Music]
[03:13:01.880 --> 03:13:04.880]   [Music]
[03:13:04.880 --> 03:13:07.880]   [Music]
[03:13:07.880 --> 03:13:10.880]   [Music]
[03:13:10.880 --> 03:13:13.880]   [Music]
[03:13:13.880 --> 03:13:16.880]   [Music]
[03:13:16.880 --> 03:13:19.880]   [Music]
[03:13:19.880 --> 03:13:22.880]   [Music]
[03:13:22.880 --> 03:13:25.880]   [Music]
[03:13:25.880 --> 03:13:28.880]   [Music]
[03:13:28.880 --> 03:13:31.880]   [Music]
[03:13:31.880 --> 03:13:34.880]   [Music]
[03:13:34.880 --> 03:13:37.880]   [Music]
[03:13:37.880 --> 03:13:40.880]   [Music]
[03:13:40.880 --> 03:13:43.880]   [Music]
[03:13:43.880 --> 03:13:46.880]   [Music]
[03:13:46.880 --> 03:13:49.880]   [Music]
[03:13:49.880 --> 03:13:52.880]   [Music]
[03:13:52.880 --> 03:13:55.880]   [Music]
[03:13:55.880 --> 03:13:58.880]   [Music]
[03:13:58.880 --> 03:14:01.880]   [Music]
[03:14:01.880 --> 03:14:04.880]   [Music]
[03:14:04.880 --> 03:14:07.880]   [Music]
[03:14:07.880 --> 03:14:10.880]   [Music]
[03:14:10.880 --> 03:14:13.880]   [Music]
[03:14:13.880 --> 03:14:16.880]   [Music]
[03:14:16.880 --> 03:14:19.880]   [Music]
[03:14:19.880 --> 03:14:22.880]   [Music]
[03:14:22.880 --> 03:14:25.880]   [Music]
[03:14:25.880 --> 03:14:28.880]   [Music]
[03:14:28.880 --> 03:14:31.880]   [Music]
[03:14:31.880 --> 03:14:34.880]   [Music]
[03:14:34.880 --> 03:14:37.880]   [Music]
[03:14:37.880 --> 03:14:40.880]   [Music]
[03:14:40.880 --> 03:14:43.880]   [Music]
[03:14:43.880 --> 03:14:46.880]   [Music]
[03:14:46.880 --> 03:14:49.880]   [Music]
[03:14:49.880 --> 03:14:52.880]   [Music]
[03:14:52.880 --> 03:14:55.880]   [Music]
[03:14:55.880 --> 03:14:58.880]   [Music]
[03:14:58.880 --> 03:15:01.880]   [Music]
[03:15:01.880 --> 03:15:04.880]   [Music]
[03:15:04.880 --> 03:15:07.880]   [Music]
[03:15:07.880 --> 03:15:10.880]   [Music]
[03:15:10.880 --> 03:15:13.880]   [Music]
[03:15:13.880 --> 03:15:16.880]   [Music]
[03:15:16.880 --> 03:15:19.880]   [Music]
[03:15:19.880 --> 03:15:22.880]   [Music]
[03:15:22.880 --> 03:15:25.880]   [Music]
[03:15:25.880 --> 03:15:28.880]   [Music]
[03:15:28.880 --> 03:15:31.880]   [Music]
[03:15:31.880 --> 03:15:34.880]   [Music]
[03:15:34.880 --> 03:15:37.880]   [Music]
[03:15:37.880 --> 03:15:40.880]   [Music]
[03:15:40.880 --> 03:15:43.880]   [Music]
[03:15:43.880 --> 03:15:46.880]   [Music]
[03:15:46.880 --> 03:15:49.880]   [Music]
[03:15:49.880 --> 03:15:52.880]   [Music]
[03:15:52.880 --> 03:15:55.880]   [Music]
[03:15:55.880 --> 03:15:58.880]   [Music]
[03:15:58.880 --> 03:16:01.880]   [Music]
[03:16:01.880 --> 03:16:04.880]   [Music]
[03:16:04.880 --> 03:16:07.880]   [Music]
[03:16:07.880 --> 03:16:10.880]   [Music]
[03:16:10.880 --> 03:16:13.880]   [Music]
[03:16:13.880 --> 03:16:16.880]   [Music]
[03:16:16.880 --> 03:16:19.880]   [Music]
[03:16:19.880 --> 03:16:22.880]   [Music]
[03:16:22.880 --> 03:16:25.880]   [Music]
[03:16:25.880 --> 03:16:28.880]   [Music]
[03:16:28.880 --> 03:16:31.880]   [Music]
[03:16:31.880 --> 03:16:34.880]   [Music]
[03:16:34.880 --> 03:16:37.880]   [Music]
[03:16:37.880 --> 03:16:40.880]   [Music]
[03:16:40.880 --> 03:16:43.880]   [Music]
[03:16:43.880 --> 03:16:46.880]   [Music]
[03:16:46.880 --> 03:16:49.880]   [Music]
[03:16:49.880 --> 03:16:52.880]   [Music]
[03:16:52.880 --> 03:16:55.880]   [Music]
[03:16:55.880 --> 03:16:58.880]   [Music]
[03:16:58.880 --> 03:17:01.880]   [Music]
[03:17:01.880 --> 03:17:04.880]   [Music]
[03:17:04.880 --> 03:17:07.880]   [Music]
[03:17:07.880 --> 03:17:10.880]   [Music]
[03:17:10.880 --> 03:17:13.880]   [Music]
[03:17:13.880 --> 03:17:16.880]   [Music]
[03:17:16.880 --> 03:17:19.880]   [Music]
[03:17:19.880 --> 03:17:22.880]   [Music]
[03:17:22.880 --> 03:17:25.880]   [Music]
[03:17:25.880 --> 03:17:28.880]   [Music]
[03:17:28.880 --> 03:17:31.880]   [Music]
[03:17:31.880 --> 03:17:34.880]   [Music]
[03:17:34.880 --> 03:17:37.880]   [Music]
[03:17:37.880 --> 03:17:40.880]   [Music]
[03:17:40.880 --> 03:17:43.880]   [Music]
[03:17:43.880 --> 03:17:46.880]   [Music]
[03:17:46.880 --> 03:17:49.880]   [Music]
[03:17:49.880 --> 03:17:52.880]   [Music]
[03:17:52.880 --> 03:17:55.880]   [Music]
[03:17:55.880 --> 03:17:58.880]   [Music]
[03:17:58.880 --> 03:18:01.880]   [Music]
[03:18:01.880 --> 03:18:04.880]   [Music]
[03:18:04.880 --> 03:18:07.880]   [Music]
[03:18:07.880 --> 03:18:10.880]   [Music]
[03:18:10.880 --> 03:18:13.880]   [Music]
[03:18:13.880 --> 03:18:16.880]   [Music]
[03:18:16.880 --> 03:18:19.880]   [Music]
[03:18:19.880 --> 03:18:22.880]   [Music]
[03:18:22.880 --> 03:18:25.880]   [Music]
[03:18:25.880 --> 03:18:28.880]   [Music]
[03:18:28.880 --> 03:18:31.880]   [Music]
[03:18:31.880 --> 03:18:34.880]   [Music]
[03:18:34.880 --> 03:18:37.880]   [Music]
[03:18:37.880 --> 03:18:40.880]   [Music]
[03:18:40.880 --> 03:18:43.880]   [Music]
[03:18:43.880 --> 03:18:46.880]   [Music]
[03:18:46.880 --> 03:18:49.880]   [Music]
[03:18:49.880 --> 03:18:52.880]   [Music]
[03:18:52.880 --> 03:18:55.880]   [Music]
[03:18:55.880 --> 03:18:58.880]   [Music]
[03:18:58.880 --> 03:19:01.880]   [Music]
[03:19:01.880 --> 03:19:04.880]   [Music]
[03:19:04.880 --> 03:19:07.880]   [Music]
[03:19:07.880 --> 03:19:10.880]   [Music]
[03:19:10.880 --> 03:19:13.880]   [Music]
[03:19:13.880 --> 03:19:16.880]   [Music]
[03:19:16.880 --> 03:19:19.880]   [Music]
[03:19:19.880 --> 03:19:22.880]   [Music]
[03:19:22.880 --> 03:19:25.880]   [Music]
[03:19:25.880 --> 03:19:28.880]   [Music]
[03:19:28.880 --> 03:19:31.880]   [Music]
[03:19:31.880 --> 03:19:34.880]   [Music]
[03:19:34.880 --> 03:19:37.880]   [Music]
[03:19:37.880 --> 03:19:40.880]   [Music]
[03:19:40.880 --> 03:19:43.880]   [Music]
[03:19:43.880 --> 03:19:46.880]   [Music]
[03:19:46.880 --> 03:19:49.880]   [Music]
[03:19:49.880 --> 03:19:52.880]   [Music]
[03:19:52.880 --> 03:19:55.880]   [Music]
[03:19:55.880 --> 03:19:58.880]   [Music]
[03:19:58.880 --> 03:20:01.880]   [Music]
[03:20:01.880 --> 03:20:04.880]   [Music]
[03:20:04.880 --> 03:20:07.880]   [Music]
[03:20:07.880 --> 03:20:10.880]   [Music]
[03:20:10.880 --> 03:20:13.880]   [Music]
[03:20:13.880 --> 03:20:16.880]   [Music]
[03:20:16.880 --> 03:20:19.880]   [Music]
[03:20:19.880 --> 03:20:22.880]   [Music]
[03:20:22.880 --> 03:20:25.880]   [Music]
[03:20:25.880 --> 03:20:28.880]   [Music]
[03:20:28.880 --> 03:20:31.880]   [Music]
[03:20:31.880 --> 03:20:34.880]   [Music]
[03:20:34.880 --> 03:20:37.880]   [Music]
[03:20:37.880 --> 03:20:40.880]   [Music]
[03:20:40.880 --> 03:20:43.880]   [Music]
[03:20:43.880 --> 03:20:46.880]   [Music]
[03:20:46.880 --> 03:20:49.880]   [Music]
[03:20:49.880 --> 03:20:52.880]   [Music]
[03:20:52.880 --> 03:20:55.880]   [Music]
[03:20:55.880 --> 03:20:58.880]   [Music]
[03:20:58.880 --> 03:21:01.880]   [Music]
[03:21:01.880 --> 03:21:04.880]   [Music]
[03:21:04.880 --> 03:21:07.880]   [Music]
[03:21:07.880 --> 03:21:10.880]   [Music]
[03:21:10.880 --> 03:21:13.880]   [Music]
[03:21:13.880 --> 03:21:16.880]   [Music]
[03:21:16.880 --> 03:21:19.880]   [Music]
[03:21:19.880 --> 03:21:22.880]   [Music]
[03:21:22.880 --> 03:21:25.880]   [Music]
[03:21:25.880 --> 03:21:28.880]   [Music]
[03:21:28.880 --> 03:21:31.880]   [Music]
[03:21:31.880 --> 03:21:34.880]   [Music]
[03:21:34.880 --> 03:21:37.880]   [Music]
[03:21:37.880 --> 03:21:40.880]   [Music]
[03:21:40.880 --> 03:21:43.880]   [Music]
[03:21:43.880 --> 03:21:46.880]   [Music]
[03:21:46.880 --> 03:21:49.880]   [Music]
[03:21:49.880 --> 03:21:52.880]   [Music]
[03:21:52.880 --> 03:21:55.880]   [Music]
[03:21:55.880 --> 03:21:58.880]   [Music]
[03:21:58.880 --> 03:22:01.880]   [Music]
[03:22:01.880 --> 03:22:04.880]   [Music]
[03:22:04.880 --> 03:22:07.880]   [Music]
[03:22:07.880 --> 03:22:10.880]   [Music]
[03:22:10.880 --> 03:22:13.880]   [Music]
[03:22:13.880 --> 03:22:16.880]   [Music]
[03:22:16.880 --> 03:22:19.880]   [Music]
[03:22:19.880 --> 03:22:22.880]   [Music]
[03:22:22.880 --> 03:22:25.880]   [Music]
[03:22:25.880 --> 03:22:28.880]   [Music]
[03:22:28.880 --> 03:22:31.880]   [Music]
[03:22:31.880 --> 03:22:34.880]   [Music]
[03:22:34.880 --> 03:22:37.880]   [Music]
[03:22:37.880 --> 03:22:40.880]   [Music]
[03:22:40.880 --> 03:22:43.880]   [Music]
[03:22:43.880 --> 03:22:46.880]   [Music]
[03:22:46.880 --> 03:22:49.880]   [Music]
[03:22:49.880 --> 03:22:52.880]   [Music]
[03:22:52.880 --> 03:22:55.880]   [Music]
[03:22:55.880 --> 03:22:58.880]   [Music]
[03:22:58.880 --> 03:23:01.880]   [Music]
[03:23:01.880 --> 03:23:04.880]   [Music]
[03:23:04.880 --> 03:23:07.880]   [Music]
[03:23:07.880 --> 03:23:10.880]   [Music]
[03:23:10.880 --> 03:23:13.880]   [Music]
[03:23:13.880 --> 03:23:16.880]   [Music]
[03:23:16.880 --> 03:23:19.880]   [Music]
[03:23:19.880 --> 03:23:22.880]   [Music]
[03:23:22.880 --> 03:23:25.880]   [Music]
[03:23:25.880 --> 03:23:28.880]   [Music]
[03:23:28.880 --> 03:23:31.880]   [Music]
[03:23:31.880 --> 03:23:34.880]   [Music]
[03:23:34.880 --> 03:23:37.880]   [Music]
[03:23:37.880 --> 03:23:40.880]   [Music]
[03:23:40.880 --> 03:23:43.880]   [Music]
[03:23:43.880 --> 03:23:46.880]   [Music]
[03:23:46.880 --> 03:23:49.880]   [Music]
[03:23:49.880 --> 03:23:52.880]   [Music]
[03:23:52.880 --> 03:23:55.880]   [Music]
[03:23:55.880 --> 03:23:58.880]   [Music]
[03:23:58.880 --> 03:24:01.880]   [Music]
[03:24:01.880 --> 03:24:04.880]   [Music]
[03:24:04.880 --> 03:24:07.880]   [Music]
[03:24:07.880 --> 03:24:10.880]   [Music]
[03:24:10.880 --> 03:24:13.880]   [Music]
[03:24:13.880 --> 03:24:16.880]   [Music]
[03:24:16.880 --> 03:24:19.880]   [Music]
[03:24:19.880 --> 03:24:22.880]   [Music]
[03:24:22.880 --> 03:24:25.880]   [Music]
[03:24:25.880 --> 03:24:28.880]   [Music]
[03:24:28.880 --> 03:24:31.880]   [Music]
[03:24:31.880 --> 03:24:34.880]   [Music]
[03:24:34.880 --> 03:24:37.880]   [Music]
[03:24:37.880 --> 03:24:40.880]   [Music]
[03:24:40.880 --> 03:24:43.880]   [Music]
[03:24:43.880 --> 03:24:46.880]   [Music]
[03:24:46.880 --> 03:24:49.880]   [Music]
[03:24:49.880 --> 03:24:52.880]   [Music]
[03:24:52.880 --> 03:24:55.880]   [Music]
[03:24:55.880 --> 03:24:58.880]   [Music]
