[00:00.000 --> 00:05.000]  The
[1:21:09.760 --> 1:21:16.400]  preparations like this happen, they're not for no reason. That needs to be kept in mind,
[1:21:17.280 --> 1:21:22.000]  you know, that they're doing this for a reason. Well, also, if the establishment really wanted to
[1:21:22.000 --> 1:21:26.640]  have true emergency preparedness, they would involve the community with the old-fashioned
[1:21:26.640 --> 1:21:33.840]  civil defense. But FEMA, and this is on record. We reported this the day it happened during Katrina.
[1:21:34.400 --> 1:21:38.480]  It was in local news and no one believed us, but it came out in congressional testimony
[1:21:38.480 --> 1:21:43.280]  and I interviewed the head of the parish that New Orleans, that's the name of the counties there,
[1:21:43.280 --> 1:21:51.200]  in the parish, Mr. Rashard, on record, the feds jammed the police cell phones and then said,
[1:21:51.200 --> 1:21:56.480]  oh, look at how the locals, 80% of the cops just walked off the job. They jammed their cell phones,
[1:21:56.480 --> 1:22:01.600]  went in, cut down the police radio lines and then the police found out three days in and had to fix
[1:22:01.600 --> 1:22:07.840]  it and guard it and FEMA showed up with guns in an armed standoff and wanted to cut the lines
[1:22:08.720 --> 1:22:12.560]  and we later came out. They wanted to have it be a disaster so they could use it as a quote
[1:22:12.560 --> 1:22:19.120]  laboratory to test gun confiscation. They then sent in the regular troops, Lair News Hour admits,
[1:22:19.120 --> 1:22:25.520]  and there's YouTube clips of this, that Israeli troops, Israeli contractors were used, Blackwater
[1:22:25.520 --> 1:22:32.240]  was used, high and dry, gun confiscation. I'm not pointing at this, FEMA is completely evil
[1:22:32.240 --> 1:22:37.920]  and keeping all of this secret and under PDD 51, Congress, they say, doesn't have any authority
[1:22:37.920 --> 1:22:42.960]  when Congress is co-equal with the president. The covert nature of all this questioning should
[1:22:42.960 --> 1:22:48.640]  really be the red flag. If this were legitimate, it would be public. They would involve the
[1:22:48.640 --> 1:22:54.960]  community. It would be out in the daylight. Absolutely. Let's go ahead and play this club.
[1:22:54.960 --> 1:23:02.240]  Here it is. There's some things going on here and again that I'm sure people are generally
[1:23:02.240 --> 1:23:13.200]  unaware of. And I have some contacts and I had made a contact with Superfaith to talk with him a
[1:23:13.200 --> 1:23:19.040]  little bit, but I'm not sure what happened. I think he had an ice storm down there and I don't
[1:23:19.040 --> 1:23:26.720]  know if he's out of it for a while or not. Yeah, he's disappeared. No one knows what, I think he's
[1:23:26.720 --> 1:23:32.080]  just focusing on the family right now, but you wrote a lot of things in your email. Why don't
[1:23:32.080 --> 1:23:36.480]  you just go through a lot of the time and break it down for us? What do you see? What's going on?
[1:23:36.480 --> 1:23:41.120]  About a year and a half to two years ago, we started being contacted by FEMA saying,
[1:23:41.120 --> 1:23:51.200]  you've got to put some plans together. The first plans had to do with, you know, the reason was
[1:23:51.200 --> 1:23:58.960]  avian flu. Now, you know, I don't know. My brother's a doctor and he had a couple hundred people around
[1:23:58.960 --> 1:24:07.520]  the world that died from bird flu and not really a serious threat right now unless they know something
[1:24:07.520 --> 1:24:14.960]  that we dealt with. The point is that we were to put together a plan to vaccinate every person in
[1:24:15.840 --> 1:24:22.880]  county within 48 hours. You're kidding me. Wow. And then that plan has to be practiced
[1:24:22.880 --> 1:24:29.200]  two or three times. I mean, literally, we've gotten every police officer we can and buses and
[1:24:29.200 --> 1:24:36.960]  and volunteers and set it up. And, you know, logistically, it's just really not possible
[1:24:36.960 --> 1:24:41.760]  to do. I mean, we've run through this thing a hundred times and in our heads and several times
[1:24:41.760 --> 1:24:47.680]  driving runs. It's just not logistically possible. But the point is they want to be able to vaccinate
[1:24:47.680 --> 1:24:54.880]  people very fast for some reason. It might be bird flu, but my brother's saying that, you know,
[1:24:54.880 --> 1:25:02.000]  bird flu is really an event right now unless they know something we don't know. Then the
[1:25:02.000 --> 1:25:08.080]  Sheriff's Department started getting long questionnaires. I got one myself. I didn't fill it out.
[1:25:09.200 --> 1:25:14.800]  And lots of questions. You know, what kind of resources do we have? What kind of,
[1:25:15.600 --> 1:25:22.160]  how many officers? What can we handle? What are you going to do if Chicago has an emergency and
[1:25:22.160 --> 1:25:30.960]  you have 400,000 people heading in your county? Where can you put mask braves? We need to know
[1:25:30.960 --> 1:25:37.680]  spaces and mask braves. How many can you handle? Can you handle bodies from surrounding counties
[1:25:37.680 --> 1:25:42.480]  and those types of things? And what the heck are you guys talking about? I don't tell us what's
[1:25:42.480 --> 1:25:48.880]  going on. Hold up and nothing's going on. We're just contingency plans. If something ever happens,
[1:25:48.880 --> 1:25:56.800]  you know, we just really need to know how to handle things. And then I was contacted by Homeland
[1:25:56.800 --> 1:26:05.280]  Security through our, what we have to do is have what is called a hazard mitigation plan.
[1:26:06.000 --> 1:26:09.280]  Right, well that sounds good. And what they're saying is female is saying that
[1:26:10.480 --> 1:26:16.400]  disasters are costing them too much money. So we've got to have a plan to mitigate the
[1:26:16.400 --> 1:26:23.760]  the damage from disasters if a disaster ever happens. And I understand you've got New Orleans,
[1:26:23.760 --> 1:26:30.320]  you've got fires in California, and you've got the tornadoes in Oklahoma. You have those things
[1:26:30.320 --> 1:26:34.560]  going on, but we're looking at them going, you know, look, we're in the middle of a cornfield.
[1:26:34.560 --> 1:26:42.320]  What kind of disasters are we talking about? Oh, earthquakes and, you know, fires and flooding
[1:26:42.320 --> 1:26:50.800]  and tornadoes. Okay, well what interest, what are the real chances of those things happening?
[1:26:50.800 --> 1:26:55.520]  Because oh, it's very rare, but still we want to have mitigation plans. What kind of stuff you
[1:26:55.520 --> 1:27:02.080]  talked about? I just had my last meeting today with them, in fact. And, you know, they're literally
[1:27:02.080 --> 1:27:11.520]  telling me that they want to harden our fire stations. What do you mean by that? Well, you know
[1:27:11.520 --> 1:27:20.880]  how when a 747 hits, here's what he said today, when a 747 hits a nuclear reactor and just slides
[1:27:20.880 --> 1:27:29.120]  off of it, that kind of hardening we're talking about. What the heck? Oh my god. Well, first off,
[1:27:29.120 --> 1:27:34.240]  you know, I mean, for what reason, you know, if a 747 lands in the middle of town, it's not
[1:27:34.240 --> 1:27:39.600]  worried about the whole town, forget the fire department. Yeah, oh god. Well, you know, that's
[1:27:39.600 --> 1:27:43.840]  just an example. Well, it'll harden against water. What do you think's going to happen? Well,
[1:27:44.400 --> 1:27:50.240]  think just maybe high wind. Well, those are two different things you're talking about there.
[1:27:50.240 --> 1:27:58.080]  You know what? What is going on? And, you know, they're just, so we've had to put together and
[1:27:58.080 --> 1:28:02.080]  I actually went to the first two meetings. There's six mandatory meetings. That was the first two
[1:28:02.080 --> 1:28:06.720]  and I said, this is a waste of time. You know, if you don't, if you can't show, if you don't show,
[1:28:06.720 --> 1:28:10.800]  well, what's going to happen? Well, we don't know. But the law says you have to be involved in this.
[1:28:11.440 --> 1:28:17.280]  So we set up this meeting today and had this final meeting. But when we first got there,
[1:28:17.280 --> 1:28:25.120]  they made this map out. It's like 10 feet by 5 feet of the whole county. And it said, we want to know
[1:28:25.680 --> 1:28:33.680]  every important thing in this county. We want to know where police departments are, where weapons
[1:28:33.680 --> 1:28:39.200]  are stored, hazardous material. Where can we land in helicopter? Where are the airports? How
[1:28:39.200 --> 1:28:44.480]  big of a plane can you land in those airports? Where are all the bridges? Where are all the power
[1:28:44.480 --> 1:28:49.840]  stations? Where are all the generating stations? Where are all the substations? I mean, they literally
[1:28:49.840 --> 1:28:54.960]  want to know everything else because of this or, you know, I'm thinking, man, what's going to happen
[1:28:54.960 --> 1:28:59.360]  is there's a martial law. Yeah, that's the kicker. He says it looks like martial law. We're going to
[1:28:59.360 --> 1:29:03.920]  come back, play this, finish up with our guest who's been writing about the story. Stay with us.
[1:29:30.320 --> 1:29:39.600]  Every 22 seconds of violent crime is committed. Are you concerned about your personal safety?
[1:29:39.600 --> 1:29:45.440]  Why wait for something bad to happen when you can take action now? Be smart. Be safe. Trust
[1:29:45.440 --> 1:29:50.960]  pepper spray instead of your luck. Pepperspray.com is the only website you'll ever need for all your
[1:29:50.960 --> 1:29:56.320]  non-lethal self-defense supplies. Pepperspray.com carries one of the largest assortments of pepper
[1:29:56.320 --> 1:30:02.080]  spray and personal safety products on the web, including mace, animal repellents, stun guns,
[1:30:02.080 --> 1:30:08.160]  and tasers. Pepperspray.com also carries a large assortment of products for personal, home, child,
[1:30:08.160 --> 1:30:13.680]  and pet safety. Pepperspray.com is proud to feature Saber brand pink ribbon pepper spray.
[1:30:13.680 --> 1:30:18.400]  For every Saber pink ribbon pepper spray sold, a donation will be made to the National Breast
[1:30:18.400 --> 1:30:23.920]  Cancer Foundation. Enter the word pepper in the coupon box and you'll receive 10% off your order.
[1:30:23.920 --> 1:30:32.480]  So what are you waiting for? Go to Pepperspray.com. That's Pepperspray.com or call 1-800-908-9988.
[1:30:32.480 --> 1:30:37.840]  Call today. Phase one of the insiders plan for a one-world government has been initiated with
[1:30:37.840 --> 1:30:42.880]  the recent bailout. International bankers and power brokers have engineered the current crisis
[1:30:42.880 --> 1:30:48.000]  to create a new currency and a new world bank to act as savior. But we've only seen the beginning.
[1:30:48.000 --> 1:30:52.160]  Their next engineered crisis will be on a scale never before seen in modern times.
[1:30:52.160 --> 1:30:56.720]  Shortages and empty shelves will spread fear and panic across the land. The insiders have
[1:30:56.720 --> 1:31:02.560]  discovered that they must control two things to seize total power. Phase one is a one-world currency
[1:31:02.560 --> 1:31:07.280]  which we are currently being prepared to accept. Phase two of their insidious plan is complete
[1:31:07.280 --> 1:31:17.200]  control of our food supplies. Go to www.foodshortageusa.com for the details. That's www.foodshortageusa.com
[1:31:17.200 --> 1:31:21.440]  to learn how to prepare for the unthinkable. Don't wait for empty shelves. Learn how to
[1:31:21.440 --> 1:31:26.160]  make your own survival foods for pennies on the dollar. Go to www.foodshortageusa.com
[1:31:26.160 --> 1:31:38.960]  or call 877-327-0365. That's 877-327-0365. If you owe the IRS, you can't make the problem go away
[1:31:38.960 --> 1:31:43.920]  without professional help. But with the help of Dan Pilla, you can get your problem solved.
[1:31:43.920 --> 1:31:48.720]  Hi, I'm Dan Pilla and I've been solving tax debt problems for 30 years and I can help you too.
[1:31:48.720 --> 1:31:52.960]  We can stabilize IRS collection action to get your tax debt reduced, sometimes completely
[1:31:52.960 --> 1:31:57.840]  eliminated. And if you received a 1099 from a bank because of mortgage or other debt forgiveness,
[1:31:57.840 --> 1:32:03.040]  the vast majority of the time, I can show you how to completely erase it so you pay no taxes on
[1:32:03.040 --> 1:32:07.760]  what the IRS will consider to be taxable income. Call us for a free consultation to discuss the
[1:32:07.760 --> 1:32:18.720]  many possibilities. Call 1-800-34-NO-TAX. That's 800-34-NOTAX or go to my website at taxhelponline.com.
[1:32:18.720 --> 1:32:24.080]  Dan Pilla has been protecting taxpayers from the IRS for three decades and he can help you.
[1:32:24.080 --> 1:32:30.880]  Call us today, 800-346-6829. That's 800-34-NO-TAX.
[1:32:30.880 --> 1:32:38.400]  With food prices soaring to all-time highs, as the dollar continues to fall in value,
[1:32:38.400 --> 1:32:43.040]  what can you and your family do to guarantee that fresh nutritious vegetables will make it to your
[1:32:43.040 --> 1:32:49.600]  dinner table? Garden in a can. Garden in a can is your source for premium long-term storeable seeds.
[1:32:49.600 --> 1:32:54.400]  Garden in a can is ready when you are. Plant them now or store them for when you really need them.
[1:32:54.400 --> 1:32:59.200]  There are 16 large hermetically sealed non-hybrid open pollinated packets of seeds,
[1:32:59.200 --> 1:33:03.520]  along with detailed planting instructions sealed in a can for ultimate long-term protection.
[1:33:04.080 --> 1:33:11.440]  Garden in a can. It's that simple, fresh, healthy, easy. Only $69.95 for over a half
[1:33:11.440 --> 1:33:17.360]  acre of safe fresh vegetables, ready when you are. Stop procrastinating and start preparing
[1:33:17.360 --> 1:33:24.640]  with Garden in a Can. For more details visit Gardeninacan.com today. That's Gardeninacan.com
[1:33:24.640 --> 1:33:31.520]  or call 866-598-7396-866-598-7396.
[1:33:37.040 --> 1:33:42.880]  Are you tired of searching for Crick Talk Radio? Well, search no more. We are the GCN Radio Network.
[1:33:44.880 --> 1:33:50.880]  Okay, let's finish the very end of that clip with this confirmed. Our guest again has a full
[1:33:50.880 --> 1:33:54.560]  tape, the name, which county, but we're not putting it out because the county official
[1:33:54.560 --> 1:33:58.320]  doesn't want it out. Dealing with FEMA, is FEMA the agency that's preparing for mass graves and
[1:33:58.320 --> 1:34:02.480]  martial law in their Chicago? Yes, they are, and nationwide. Finish up the clip.
[1:34:03.360 --> 1:34:08.960]  When we first got there, they made this map out. It's like 10 feet by 5 feet of the whole county.
[1:34:09.920 --> 1:34:17.840]  And it said, we want to know every important thing in this county. We want to know where
[1:34:17.840 --> 1:34:24.880]  police departments are, where weapons are stored, hazardous material, where can we land a helicopter,
[1:34:24.880 --> 1:34:28.640]  where are the airports, how big of a plane can you land in those airports,
[1:34:29.200 --> 1:34:33.520]  where are all the bridges, where are all the power stations, where are all the generating
[1:34:33.520 --> 1:34:38.160]  stations, where are all the substations. I mean, they literally want to know everything.
[1:34:38.160 --> 1:34:45.200]  I said, you know, I'm thinking, man, if there was ever a martial law, this kind of information
[1:34:45.200 --> 1:34:50.080]  is exactly the kind of stuff they're going to want because we're just laying it all out for them right there.
[1:34:51.280 --> 1:34:54.880]  All right, so there you have it. I've got some points I want to make, but
[1:34:55.680 --> 1:35:01.040]  we're talking to the reporter that helped break the story, D.H. Williams, with the Daily Newscaster.
[1:35:01.040 --> 1:35:05.200]  Go ahead. Yeah, you know, can I share a quick anecdotal story of why this...
[1:35:07.440 --> 1:35:10.640]  Yeah, your phone cut out again. I think you got somebody calling you on call waiting.
[1:35:10.640 --> 1:35:16.000]  Actually, this line doesn't have call waiting. Can I share a quick anecdotal story why this is
[1:35:16.000 --> 1:35:24.160]  so important? Sure. Back in 1986, I was serving at Fort Bragg, North Carolina. I was attached to a
[1:35:24.160 --> 1:35:30.160]  unit, about 20 men. To be in the unit, you had to have at least a secret clearance or above,
[1:35:30.160 --> 1:35:34.640]  and the reason for that is we would have secret meetings where we would go into an
[1:35:34.640 --> 1:35:40.960]  uncond... in the middle of summer, go into an un-air conditioned building, close the windows, close the shades.
[1:35:40.960 --> 1:35:46.480]  We would pull out a big map, lay it out on the table, and we would talk about potential missions
[1:35:46.480 --> 1:35:53.600]  that may happen. For example, in the summer of 86, we had a map of Panama. What we would talk about
[1:35:53.600 --> 1:35:59.360]  is the location of the airports, the location of power generation, the communications location,
[1:35:59.360 --> 1:36:05.200]  where's the Panamanian Defense Force cadre located, where's their officer school located.
[1:36:05.200 --> 1:36:11.200]  We wanted to know about their infrastructure. Well, three years later, just before Christmas,
[1:36:11.200 --> 1:36:16.400]  that information was put into use when Panama was invaded. And they never told you that was a plan.
[1:36:16.400 --> 1:36:21.280]  They said it was just an exercise. All we knew is it was four Panama, because we had a map,
[1:36:21.280 --> 1:36:26.800]  we had locations, we had names, but they do not get into specifics. Let me stop you. I was interviewing
[1:36:26.800 --> 1:36:33.280]  Representative Shea out of Oregon this week, and he's all aware of the martial law. He was also in
[1:36:33.280 --> 1:36:38.960]  the Army. He's aware of the plan and the FEMA camps, and anybody who's had this training can see what
[1:36:38.960 --> 1:36:43.600]  it is, but we don't even have to sit there and read between the lines. FEMA admits they're
[1:36:43.600 --> 1:36:48.880]  preparing to take over the states that the governors have no power for total martial law.
[1:36:48.880 --> 1:36:53.200]  And that was my point. In fact, I have a bunch of them here. I want to go through them with you
[1:36:53.200 --> 1:36:58.240]  quickly. Force shots. They admit they have a plan for force shots for the entire population.
[1:36:58.240 --> 1:37:02.240]  They tried five years ago to make all first responders take the smallpox shots to get them
[1:37:02.240 --> 1:37:06.640]  ready to nationally force it. They refuse so that program fell apart. They've trained police
[1:37:06.640 --> 1:37:11.520]  nationwide to use buses for force roundups for those on the red list. That's part of the training.
[1:37:13.040 --> 1:37:16.320]  They're telling, and I've talked to city officials, higher up, they tell them,
[1:37:16.320 --> 1:37:20.320]  yes, we're preparing for war with the American people during rebellion when they find out foreign
[1:37:20.320 --> 1:37:24.480]  banks have taken over. That's why they're building these bunkers all over the nation. That's what
[1:37:24.480 --> 1:37:30.640]  they said. We want you to harden these city locations. Now, back during urban warfare drills
[1:37:30.640 --> 1:37:35.920]  in Texas and all over the country that we went to, they would practice taking over the city halls,
[1:37:36.800 --> 1:37:44.160]  the police stations, the governor's mansion, the state capitals, and they even admitted it was
[1:37:44.160 --> 1:37:48.960]  for the United States. So I videotaped that. I know they've been quietly preparing forever. So
[1:37:48.960 --> 1:37:56.640]  there's that. Please comment on that. Well, that's exactly right. All any unit needs is the information
[1:37:56.640 --> 1:38:02.800]  that's being collected from these county officials. You know, 1967, Detroit, there was a riot.
[1:38:03.600 --> 1:38:09.280]  People think it's odd or unusual for the military to be brought in, but 1967, I think it said,
[1:38:09.280 --> 1:38:16.800]  Aben, 67, the 82nd Airborne went into Detroit to quell a riot. The military does do these things.
[1:38:16.800 --> 1:38:21.440]  It can happen here. And all they need is the information that's being gathered.
[1:38:21.440 --> 1:38:24.960]  But this is being done in conjunction for gun confiscation.
[1:38:27.200 --> 1:38:29.120]  That's the point. Let me continue with these.
[1:38:31.360 --> 1:38:34.800]  They also are telling all these local counties that everybody has to have FEMA training
[1:38:34.800 --> 1:38:38.320]  to deal with IEDs or improvised explosive devices on roadside.
[1:38:38.320 --> 1:38:42.720]  Well, I can tell you a little something about that as well. That is apparently a big concern.
[1:38:42.720 --> 1:38:48.480]  I have friends that are in law enforcement. Over a year ago, a large group was taken down to New
[1:38:48.480 --> 1:38:57.120]  Orleans for a two-week training course, and it was specifically to identify and learn procedures
[1:38:57.120 --> 1:39:03.600]  about dealing with IEDs. Now, the interesting thing about that training is these police officers
[1:39:03.600 --> 1:39:09.120]  were told that the people they need to be concerned about aren't people hiding in caves with beards,
[1:39:09.120 --> 1:39:12.320]  but they need to be concerned about soldiers returning from the Middle East.
[1:39:12.320 --> 1:39:16.720]  Yeah, let me expand on that. That's another lie. I have to know this is really four.
[1:39:16.720 --> 1:39:21.920]  They use the ordinance disposal units to first get rid of Posse commentatus
[1:39:22.640 --> 1:39:27.040]  in the major states. Here in Texas, we caught army, regular army checkpoints,
[1:39:27.040 --> 1:39:30.640]  searching cars all over I-35. It's in my film, Road to Terrority.
[1:39:30.640 --> 1:39:35.520]  Now, again, just like they've now announced in the army times, oh, the army is going to help
[1:39:35.520 --> 1:39:39.680]  it car wrecks. That's to get the public used to having the army on their streets with something
[1:39:39.680 --> 1:39:45.840]  that sounds reasonable. To federalize local police, they started out in the late 80s claiming it was
[1:39:45.840 --> 1:39:52.720]  for secret IED or bomb removal, but then we got secret documents that are now public. We got it
[1:39:52.720 --> 1:39:56.160]  when the FBI screwed up at a checkpoint and said, here's a press release idiot, get out of here,
[1:39:56.160 --> 1:40:00.480]  and it under it stapled was the secret not for distribution. It's up on my website. It's in
[1:40:00.480 --> 1:40:05.760]  police state to the takeover and Road to Terrority. And it said, we're here for warrant service,
[1:40:05.760 --> 1:40:13.120]  gun confiscation, whatever you need operating in 1998 already in 77 Texas counties. Now,
[1:40:13.120 --> 1:40:18.080]  let me expand. So, see, that's just how they get the local police ready to work with the military
[1:40:18.080 --> 1:40:23.840]  and teach them that it's not just Al Qaeda. It's black people. It's white people. It's Americans.
[1:40:23.840 --> 1:40:28.240]  Do you see the PSYOP? Absolutely. And that's what they're doing. They're saying it's Americans
[1:40:28.240 --> 1:40:34.000]  coming back. It's soldiers. It's veterans. They're creating the us versus them scenario.
[1:40:34.000 --> 1:40:38.960]  You know, the us being anybody that's a police officer and them being the rest of us.
[1:40:39.520 --> 1:40:44.080]  Now, they're also more importantly in all this urban warfare training and now FEMA takeover
[1:40:44.080 --> 1:40:49.040]  communication. They're identifying what county and city officials are dumb and will work with them,
[1:40:49.040 --> 1:40:52.880]  what county and city officials are criminals that want to know what's going on and want to join
[1:40:52.880 --> 1:40:57.360]  the team, and they're finding out who's going to resist them. Yeah, absolutely. It's basic
[1:40:57.360 --> 1:41:01.760]  recruiting ops. I mean, any intelligence organization, that's, you know, one of the
[1:41:01.760 --> 1:41:05.920]  basic ways to recruit people. Did you ever hear about how I interviewed the San Antonio police
[1:41:05.920 --> 1:41:09.360]  chief, how he wouldn't let them do that in San Antonio, so they brought in bags of cash?
[1:41:10.160 --> 1:41:15.600]  No. Yeah, that's in road to tyranny. You got to see it. I'm not surprised. I mean, you know,
[1:41:16.320 --> 1:41:22.160]  people are compromised constantly. Money will do that. Well, this is the same way for, as you know,
[1:41:22.160 --> 1:41:28.720]  it's now in a history channel piece narrated by Charlton Heston that came out about 10 years ago.
[1:41:28.720 --> 1:41:32.880]  For two years, they were covertly buying off local officials and doing the same thing and doing
[1:41:32.880 --> 1:41:40.240]  drills in Panama, the supposed ally covertly just to desensitize the, the Panamanian defense
[1:41:40.240 --> 1:41:43.760]  forces. So when the real invasion happened, they would stand down. Oh, absolutely. I mean,
[1:41:43.760 --> 1:41:48.400]  there's, there's so much that goes on. Here's something to consider when you're in the military
[1:41:48.400 --> 1:41:53.280]  and you're flying from, let's say Fort Bragg from Pope Air Force base to attach to Fort Bragg,
[1:41:53.280 --> 1:41:58.480]  you go down to Panama. This is in Noriega's days. You go down to Panama, you get off the
[1:41:58.480 --> 1:42:02.640]  plane, you spend your time in Panama. And then when you return home, you get back on the plane.
[1:42:02.640 --> 1:42:07.680]  There's no customs. There's no one there to stop you or check you get on the plane. You fly back
[1:42:07.680 --> 1:42:12.000]  to Fort Bragg. You get off the plane. And the next thing you know, you're in Fayetteville,
[1:42:12.000 --> 1:42:16.240]  North Carolina. That's why they use the dead bodies in Vietnam packed full of cocaine on record.
[1:42:16.880 --> 1:42:20.240]  That's correct. All right. Continuing with my points, I want you to comment on,
[1:42:20.800 --> 1:42:25.360]  they're saying it's mandatory meetings that trains them to be under federal control and federal
[1:42:25.360 --> 1:42:31.600]  orders. Yeah, it's an act of submission. They're saying you're going to submit right up front.
[1:42:31.600 --> 1:42:35.520]  This is what we're going to do. And if you balk about it, you know, things are not going to be
[1:42:35.520 --> 1:42:39.920]  good for you. Let me ask you this question. I talked to former special forces, colonels,
[1:42:39.920 --> 1:42:45.520]  generals, the former head of, you know, and of all of special forces on air has said they're
[1:42:45.520 --> 1:42:50.160]  preparing for martial law. I can have police chiefs. I can have them all on. The public still
[1:42:50.160 --> 1:42:54.160]  sucks their thumb. You were obviously in special forces. You're saying it Bragg. I didn't know
[1:42:54.160 --> 1:42:58.720]  that. What are they going to do about the tens of millions of vets who know what this is and
[1:42:58.720 --> 1:43:02.400]  recognize what it is and who aren't going to go along with it? You know, I don't have the exact
[1:43:02.400 --> 1:43:07.120]  number, but exactly what's going to happen. But here's what I think. Unfortunately, there's going
[1:43:07.120 --> 1:43:13.680]  to be a small contingent of soldiers that are going to do what they're told. There could be
[1:43:13.680 --> 1:43:19.120]  some frightening consequences to that. Now, having said that, there's going to be a large number,
[1:43:19.120 --> 1:43:25.120]  particularly older veterans, particularly people in the service or, you know, 20, 25 years. Stay
[1:43:25.120 --> 1:43:28.720]  there. Stay there. Do the final segment with us and we'll try to jam in a few final calls. This
[1:43:28.720 --> 1:43:33.280]  is too important. They have prepared for martial law, offshore banks have seized the United States.
[1:43:33.280 --> 1:43:39.280]  Stay with us. You don't have to be in the military to enjoy military surplus savings. Right now,
[1:43:39.280 --> 1:43:45.920]  at mainmilitary.com, you'll find savings on the top must have military supplies. M10 gas masks
[1:43:45.920 --> 1:43:54.160]  for $12 or 3 for 30. Gas mask hoods $4 or 3 for 10. Mask filters $6 or 3 for 15. Save big on
[1:43:54.160 --> 1:44:01.600]  British chemical suits only $12. Israeli gas masks $20. Trigger finger gloves $5 a pair or $36
[1:44:01.600 --> 1:44:08.800]  a dozen. Snow shoe binding for $8 or $48 a dozen and so much more. Even hard to find surplus items
[1:44:08.800 --> 1:44:15.680]  all at surplus prices. Preparing the whole family has never been so affordable at mainmilitary.com.
[1:44:15.680 --> 1:44:24.320]  One of the last surviving true surplus stores in the country. Shop now at M-A-I-N-E military.com
[1:44:24.320 --> 1:44:32.480]  or call 877-608-0179. That's 877-608-0179 today.
[1:44:33.920 --> 1:44:38.160]  Millions of Americans are beginning to realize the enormity of the economic and political
[1:44:38.160 --> 1:44:41.920]  problems facing the U.S. and the world. And for the first time in their lives,
[1:44:41.920 --> 1:44:46.160]  they are feeling the need for preparedness. Ready Reserve Foods has been in continuous
[1:44:46.160 --> 1:44:50.560]  operation, manufacturing the finest and dehydrated foods for almost 40 years.
[1:44:50.560 --> 1:44:55.200]  Ready Reserve is the manufacturer. Unlike other companies that just broker canned foods,
[1:44:55.200 --> 1:45:00.160]  Ready Reserve controls the quality from start to finish with doubly-nammal cans and nitrogen
[1:45:00.160 --> 1:45:04.880]  packaging. When purchasing from Ready Reserve Foods, you are buying factory direct at wholesale
[1:45:04.880 --> 1:45:09.520]  prices. Other companies are quoting delivery times of one to two months while Ready Reserve
[1:45:09.520 --> 1:45:14.400]  ships within five business days. Many companies do not even offer a catalog. We will be more than
[1:45:14.400 --> 1:45:23.280]  happy to send a catalog to you free of charge. Dial 1-800-453-2202, 1-800-453-2202, or visit
[1:45:23.280 --> 1:45:28.880]  our website at readyreservefoods.com. Factory direct, wholesale pricing from Ready Reserve Foods.
[1:45:28.880 --> 1:45:32.000]  Call us at 1-800-453-2202.
[1:45:34.000 --> 1:45:39.360]  Companies continue to lay off thousands of people. Unemployment is the highest it's been in over
[1:45:39.360 --> 1:45:45.520]  30 years. Statistics prove that in a recession, crime rates go up. Everyone needs something
[1:45:45.520 --> 1:45:50.880]  for that extra edge to prevent becoming a victim in these difficult and trying times.
[1:45:50.880 --> 1:45:56.160]  You need to prepare yourself with DPS Pepper Spray, available at mrdefence.com.
[1:45:56.160 --> 1:46:00.960]  DPS is the strongest pepper spray in the market and is the same spray used by hundreds of law
[1:46:00.960 --> 1:46:06.000]  enforcement agencies from around the world. Need something more? The Scorpion Stun Gun is a great
[1:46:06.000 --> 1:46:11.200]  way to take down a potential attacker. Mr. Defense also carries the largest selection of air tasers,
[1:46:11.200 --> 1:46:16.480]  knives, self-defense keychains, swords, batons, survival, spy, and tactical gear.
[1:46:16.480 --> 1:46:21.040]  Mention this ad and receive 10% off of your order and a free self-defense keychain.
[1:46:21.040 --> 1:46:30.880]  Visit mrdefense.com. That's mrdefense.com or call 1-800-313-6400. That's 1-800-313-6400
[1:46:30.880 --> 1:46:36.960]  for all of your self-defense needs today.
[1:47:00.880 --> 1:47:12.160]  Why can't we grow it here? Try a powder, seeds, and oil. Try a five pound sampler and get free
[1:47:12.160 --> 1:47:27.440]  shipping anywhere in the states. Go to hempusa.org. Go to hempusa.org and call us at 908-691-2608.
[1:47:27.440 --> 1:47:36.560]  Call 908-691-2608 or visit us at hempusa.org. Thank you for listening to GCN.
[1:47:39.520 --> 1:47:50.240]  Visit GCNLive.com today. I'll tell you the good news. I've been having state reps one or two
[1:47:50.240 --> 1:47:55.440]  on every day of the last few weeks on the weekday show. And most upper military veterans,
[1:47:55.440 --> 1:47:59.840]  they're totally aware. They know all the PDDs. They know about the FEMA camps. But again,
[1:47:59.840 --> 1:48:03.920]  all this is now in mainstream news as well. It's just that those of us warning got laughed at,
[1:48:03.920 --> 1:48:07.440]  now we're not being laughed at. Now understand, this is not the U.S. government.
[1:48:07.440 --> 1:48:11.920]  Foreign offshore banks have taken full control. We're in receivership now. It's in the IMF and
[1:48:11.920 --> 1:48:17.120]  World Bank documents. I wrote about in my book, The Sentent to Terrany in 2002. We predicted 2008,
[1:48:17.120 --> 1:48:23.120]  2009. So much of this is such a big planning operation. It's not hidden. The intelligence
[1:48:23.120 --> 1:48:27.840]  was all around us. And then by going and covering these events, a lot of it fell into our hands.
[1:48:27.840 --> 1:48:32.560]  And by talking to police chiefs and emergency managers, some who had allowed them in, they
[1:48:32.560 --> 1:48:37.680]  told us foreign troops were involved, like Jack D. Compton, the Alice Texas police chief who's
