[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[3:02:34.440 --> 3:02:39.880]  what they're able to get available and half the school and and half the people that have donated
[3:02:39.880 --> 3:02:43.960]  over the years the grandparents and all that gave money and they just moved across the street
[3:02:43.960 --> 3:02:48.120]  and now they have more people than the school has and that other school is probably gonna fold
[3:02:48.120 --> 3:02:53.880]  you want war you want to make us take your poison you want to make us submit to you you want to make
[3:02:53.880 --> 3:02:59.080]  us put diapers over our faces we're going to take our money and walk so restaurants now put the
[3:02:59.080 --> 3:03:03.160]  signs up saying if you're a democrat we don't want your business they don't want ours good you're a
[3:03:03.160 --> 3:03:07.000]  bunch of miserable criminals we're not going to physically assault you we're not going to take
[3:03:07.000 --> 3:03:11.400]  deadly shots we're not going to rape your children like you want to do we just want you to leave us
[3:03:11.400 --> 3:03:17.720]  alone and just go have your purple green hair and and fantasize about screwing our kids but
[3:03:17.720 --> 3:03:21.400]  you're not going to be able to actually carry it out you're not going to be able to actually do it
[3:03:21.400 --> 3:03:27.800]  i have been around the left they are the lost mentally ill trash of the planet and we need to
[3:03:27.800 --> 3:03:35.000]  just get away from them get away from them don't attack them don't be mean to them just do not
[3:03:35.000 --> 3:03:39.880]  support them they are with the big corporations and big governments all ganged up with the median
[3:03:39.880 --> 3:03:44.040]  hollywood and radical islam and the devil worshipers and the pedophiles all trying to
[3:03:44.040 --> 3:03:48.280]  run our lives and now announcing all over the country oh if there's a big article in the
[3:03:48.280 --> 3:03:52.680]  fours you guys put it back on screen i need you guys to print it please they wrote an article about
[3:03:52.680 --> 3:03:57.320]  our big top story today our second biggest story and that's all these democrats strongholds announce
[3:03:57.320 --> 3:04:01.800]  oh if your child comes in contact with a covid person we're going to come take them away from you
[3:04:01.800 --> 3:04:05.960]  that's being done everywhere else i told you it's coming here there's no end to these people they
[3:04:05.960 --> 3:04:14.360]  want total control and they want to put deadly shots of your children wake up and say no put it
[3:04:14.360 --> 3:04:19.000]  back on screen please there's your headline michigan county threatens to arrest parents
[3:04:19.000 --> 3:04:24.200]  if their children test positive for covid hill that's not even strong enough it says if someone
[3:04:24.200 --> 3:04:32.600]  around them has covid will take them i mean folks look at Gavin Newsom look at george soros look at
[3:04:32.600 --> 3:04:43.000]  hillary clinton their demons their scum their monsters they're your enemies info wars dot com
[3:04:43.000 --> 3:04:49.320]  news wars dot com tomorrow's news today free world news dot tv free world news dot tv it's a war
[3:04:49.320 --> 3:04:55.400]  they're trying to kill you share those links defeat them come together never stop never surrender
[3:04:55.400 --> 3:05:03.160]  it's always critical it's always vital it's always essential to have enough high quality
[3:05:03.160 --> 3:05:07.480]  vitamins and minerals in your body that's why essential vitamins and minerals are called essential
[3:05:07.480 --> 3:05:14.520]  you must have them but in today's crazy times it is more important than ever to stay on top of it
[3:05:14.520 --> 3:05:17.800]  and the vitamin mineral fusion has been sold out for months and months and months it's got
[3:05:17.800 --> 3:05:23.640]  all the essential vitamins and minerals and amino acids it is 33 off all supplies last
[3:05:23.640 --> 3:05:28.040]  x2 has been sold out for a while it's now back in stock it's discounted well supplies last
[3:05:28.040 --> 3:05:32.280]  we have this great concentrated turmeric formula it's amazing it's back in stock they're all
[3:05:32.280 --> 3:05:40.200]  discounted 33 to 50 off all supplies last at info wars store dot com so i would not procrastinate
[3:05:40.200 --> 3:05:44.120]  we are ready to ship these products to you right now and there's a lot of other great products
[3:05:44.120 --> 3:05:50.040]  as well at info wars store dot com so be sure and visit info wars store dot com today and boost
[3:05:50.040 --> 3:05:54.360]  your body's natural defenses and give the gift of health to friends and family that are not informed
[3:05:54.360 --> 3:06:05.960]  it's up to us to take care of our friends and family please take action now
[3:06:09.960 --> 3:06:15.160]  hello and welcome to the fourth hour of the alex jones show i'm your guest host dr andrew
[3:06:15.160 --> 3:06:23.400]  kaufman and we are facing a very serious time right now and no one is facing a dimmer future than
[3:06:23.400 --> 3:06:30.600]  the children and right now it is back to school time of year so we're thinking about the children
[3:06:30.600 --> 3:06:35.880]  going back into the public schools around the country and what they're going to face so let's
[3:06:35.880 --> 3:06:51.800]  take a look at this video before we talk about this very important topic
[3:06:51.800 --> 3:07:08.520]  i expected school to be a little bit different in the beginning but i didn't think it would stay
[3:07:08.520 --> 3:07:13.880]  this way all year long every one of us knows that young children are not affected by this virus
[3:07:13.880 --> 3:07:17.400]  we've shoved it to the side and we've said we don't care you're still gonna wear a mask on your face
[3:07:17.400 --> 3:07:22.520]  every day five and six year olds you still can't play together on the playground like normal children
[3:07:22.520 --> 3:07:27.960]  seven and eight year olds we don't care we're still going to force you to carry a burden that was never
[3:07:27.960 --> 3:07:37.400]  yours to carry shame on us i grew up looking into the faces of my friends holding their hands
[3:07:37.400 --> 3:07:47.080]  kisses hugs sharing crayons learning beside them laughing as i was pushed down the side
[3:07:47.800 --> 3:07:56.760]  as i play catch but now i won't know i were all like that i must live in fear
[3:07:58.840 --> 3:08:03.000]  two years ago would you have sent me to a school who never let me touch anyone
[3:08:03.000 --> 3:08:08.840]  no sharing or i had to walk in lines and never be close to anyone
[3:08:10.280 --> 3:08:16.600]  never see my friends faces and cover mine would you have sent me to a school like that
[3:08:17.240 --> 3:08:24.280]  because a stranger said they know what's best for me all for a virus that will never kill me
[3:08:24.280 --> 3:08:33.480]  we have no idea what will happen to us how damaged we will be please stand up
[3:08:34.520 --> 3:08:39.000]  because if you don't who will stand up for me
[3:08:39.000 --> 3:08:58.120]  it gives me chills every time i see that piece to be observing the effect it's having on these
[3:08:58.120 --> 3:09:04.200]  children and now we have actual real live data about some of these effects i just
[3:09:04.200 --> 3:09:10.120]  want to briefly review before we bring our guests because at the end of the show once we talk to
[3:09:10.120 --> 3:09:15.240]  our guests who's coming on i think that you'll see how we can take matters into our own hands and
[3:09:15.240 --> 3:09:21.080]  really do a lot to protect our children and allow them to have the freedoms that that they deserve
[3:09:21.080 --> 3:09:27.480]  that we had growing up but if we could first just look at the first slide which is a report from the
[3:09:27.480 --> 3:09:35.720]  cdc about emergency department visits and there was an already ongoing study that captured data
[3:09:35.720 --> 3:09:43.880]  from 2019 so we're able to compare how many times children went to the emergency department related
[3:09:43.880 --> 3:09:49.880]  to mental health complaints and these include things like suicidal thoughts as well as substance
[3:09:49.880 --> 3:09:59.160]  abuse issues including overdoses and we've seen a huge increase 24% in younger children and over
[3:09:59.160 --> 3:10:06.840]  30% in teenagers going to the ER for mental health conditions and if we go to the next slide and look
[3:10:06.840 --> 3:10:15.880]  at suicide attempts we see that among teenage girls there was a 51% increase in suicide attempt
[3:10:15.880 --> 3:10:22.600]  presentations at emergency departments across the country and this is the cdc's own data so
[3:10:22.600 --> 3:10:29.640]  we've had already clearly quite an effect on the emotional health of the young people in our nation
[3:10:30.440 --> 3:10:37.160]  now if we go to the next slide we can look more specifically at masks and what the effect they
[3:10:37.160 --> 3:10:43.480]  have and there was a study that came out this summer where they looked at the amount of carbon
[3:10:43.480 --> 3:10:49.320]  dioxide that children are breathing in when they wear masks for an extended period of time
[3:10:49.320 --> 3:10:56.360]  and found that it was actually six times higher than what was considered unsafe by the German
[3:10:56.360 --> 3:11:05.000]  government and our own EPA has similar numbers in terms of their regulations so what we're saying
[3:11:05.000 --> 3:11:11.320]  is that these children are actually breathing in huge amounts of carbon dioxide which is not the
[3:11:11.320 --> 3:11:17.880]  normal state and what happens is when this gets into their blood they end up with an
[3:11:17.880 --> 3:11:25.000]  acidotic state it decreases the pH of their blood making it more acidic which is associated
[3:11:25.000 --> 3:11:31.480]  with all types of negative health outcomes and finally I want to summarize some of the
[3:11:31.480 --> 3:11:37.720]  psychological harms if we could go to the next slide because I was retained as an expert witness
[3:11:37.720 --> 3:11:46.280]  to try and help parents remove the requirements from school because of the psychological effects
[3:11:46.280 --> 3:11:52.760]  and we see that first of all in terms of understanding speech and language children who
[3:11:52.760 --> 3:11:59.160]  are developing these skills while they are in school at those younger ages especially
[3:11:59.160 --> 3:12:06.280]  use visual information including lip reading and other types of visual cues from the face
[3:12:06.280 --> 3:12:13.080]  in order to help interpret language so this means that by using face masks we're impairing the
[3:12:13.080 --> 3:12:19.480]  ability of them to understand what people are saying to them and since they're developing these
[3:12:19.480 --> 3:12:26.520]  skills at these young ages there is the potential for these problems or lack of appropriate development
[3:12:26.520 --> 3:12:33.160]  to persist throughout their lifetimes and they could end up with all types of deficits in their
[3:12:33.160 --> 3:12:41.160]  speech abilities if we can go to the next slide some other psychological domains that are impacted
[3:12:41.160 --> 3:12:46.520]  by mask wearing has to do with one recognizing people and their face in other words their
[3:12:46.520 --> 3:12:52.680]  identity because this is also something that's very important and young school age children are
[3:12:52.680 --> 3:12:58.920]  still developing these abilities and you could imagine how scary it would be not being able to
[3:12:58.920 --> 3:13:07.880]  recognize adults who come into the room often posing in a role of authority and the child
[3:13:07.880 --> 3:13:13.560]  doesn't even recognize them because of their face being covered and then lastly reading
[3:13:13.560 --> 3:13:19.560]  emotions and this is very very important for social development because in order to form
[3:13:19.560 --> 3:13:24.680]  appropriate social relationships not only with peers but also with adults including teachers
[3:13:24.680 --> 3:13:29.640]  and school aides and other people there needs to be an ability to understand the emotional
[3:13:29.640 --> 3:13:36.280]  state of the other person and there are many emotions that you need to read cues from the
[3:13:36.280 --> 3:13:42.280]  mouth area specifically and that area is completely covered up by the masks and interestingly
[3:13:43.160 --> 3:13:49.000]  happiness and disgust are two emotions that really require this area of the face so
[3:13:49.000 --> 3:13:55.240]  so many students will not be able to fully read emotions including very important emotions from
[3:13:55.240 --> 3:14:00.920]  other people and this will have a very negative impact on their ability to form relationships
[3:14:02.680 --> 3:14:09.160]  now that we've seen that there is not only so much potential harm but actual harm being realized
[3:14:09.160 --> 3:14:15.960]  from these policies impacting the freedom of our children I want to talk about our guests
[3:14:15.960 --> 3:14:21.800]  coming on and her name is Layla Centner and she is the co-founder of the Centner Academy which
[3:14:21.800 --> 3:14:29.240]  is a private school in Miami Florida and she has done what I have been advising people to do for
[3:14:29.240 --> 3:14:36.280]  a long time which is to take things into their own hands and to say no and set things up the
[3:14:36.280 --> 3:14:42.840]  way that you want them to be and so she has established her school as free from these mandates
[3:14:42.840 --> 3:14:51.160]  so let me welcome Layla Centner to the show Layla are you with us hi doctor how are you hi it's
[3:14:51.160 --> 3:14:58.200]  great to see you Layla so we only have a minute to finish out this segment but perhaps you could
[3:14:58.200 --> 3:15:05.400]  just tell us briefly what was the inspiration for you having the courage to take on this major task
[3:15:06.840 --> 3:15:12.200]  the inspiration was our children our future they're everything and if we allow this in
[3:15:12.200 --> 3:15:18.840]  doctor nation if we allow this child abuse in schools we're setting our next generation
[3:15:19.400 --> 3:15:27.000]  up to be obedient servants to a tyrannical government and so we need to put our foot down now
[3:15:27.560 --> 3:15:34.520]  not wait just say no and any parents that have their kids in these type of schools need they really
[3:15:34.520 --> 3:15:40.360]  need to do whatever they can to pull their kids out of schools home school form a pod find a
[3:15:40.360 --> 3:15:46.360]  like-minded community whatever you can because our future is at stake by what we're doing to our
[3:15:46.360 --> 3:15:52.440]  children today right now the ptsc that we're causing these little lives is going to be irreversible
[3:15:52.440 --> 3:15:58.680]  if we don't take a stand for them what if you could cut your heating bills this winter with your
[3:15:58.680 --> 3:16:03.640]  existing wood burning fireplace and not spend thousands doing it you can with great wall of
[3:16:03.640 --> 3:16:08.920]  fire fireplace grates our us patented made in america wall of fire grates increase fireplace
[3:16:08.920 --> 3:16:13.800]  efficiency eliminate fireplace smoke problems and come with a 30-day money back guarantee
[3:16:13.800 --> 3:16:21.000]  see our grates in action and get free shipping from wall of fire dot com or call 800-274-7364
[3:16:21.000 --> 3:16:27.880]  fireplace heat without fireplace smoke wall of fire dot com hey everybody confused about
[3:16:27.880 --> 3:16:33.160]  staying healthy in a crazy coveted culture me too but listen after all the research all the
[3:16:33.160 --> 3:16:38.120]  conflicting studies after all the squabbling there's one thing almost everyone agrees on
[3:16:38.120 --> 3:16:43.320]  it's that immune system health can literally be the difference between life and death you probably
[3:16:43.320 --> 3:16:48.120]  already believe that i certainly do so here's the thing i wanted to get past the craziness and
[3:16:48.120 --> 3:16:54.120]  find out which plant-based substances actually have studies that demonstrate some efficacy in
[3:16:54.120 --> 3:16:58.840]  immune support now you'll have to sign a waiver but you can check out what i've discovered at
[3:16:58.840 --> 3:17:05.000]  strongerdefense.com no cures or treatments there instead little known but shocking immune system
[3:17:05.000 --> 3:17:11.480]  research and a breakthrough immune support product based on that research called immune 10x and the
[3:17:11.480 --> 3:17:15.880]  best part you can go to the stronger defense website right now and claim your own supply of
[3:17:15.880 --> 3:17:21.400]  immune 10x without paying anything today crazy right learn more about this unusual limited
[3:17:21.400 --> 3:17:27.960]  time offer at strongerdefense.com that's strongerdefense.com hi i'm dan pillow i started fighting
[3:17:27.960 --> 3:17:32.680]  the iris over 40 years ago when they tried to seize my mother's house i sued the iris and won
[3:17:32.680 --> 3:17:37.320]  i beat the iris then and i've been beating them ever since i wrote the book on tax debt settlement
[3:17:37.320 --> 3:17:41.160]  and i've helped thousands of people deal with tax problems they thought might never be solved
[3:17:41.160 --> 3:17:46.360]  i can help you too if you owe taxes you can't pay don't wait another day there's no such thing as a
[3:17:46.360 --> 3:17:55.000]  hopeless tax case call 800 34 no tax or go to my website danpilla.com that's danpilla.com danpilla.com
[3:17:56.360 --> 3:18:00.280]  just a week ago we got a new shipment of vitamin and mineral fusion
[3:18:00.280 --> 3:18:05.560]  back in stock and it was only half of the order we wanted to get but because we won't cut corners
[3:18:05.560 --> 3:18:10.520]  on the quality of what goes into it the factory can only get limited supplies so again it was half
[3:18:10.520 --> 3:18:16.280]  the order we wanted but despite that i'm still offering it for 33 off so everybody on the fence
[3:18:16.280 --> 3:18:20.520]  will get it it's critical for your immune system and your whole body all the essential vitamins
[3:18:20.520 --> 3:18:25.640]  all the essential minerals and a bunch of key amino acids at infowarstore.com so while supplies
[3:18:25.640 --> 3:18:31.400]  last until it runs out we're selling it for 33 percent off and it'll be months till more comes
[3:18:31.400 --> 3:18:37.160]  in so get yours today at infowarstore.com because it's not just a great product we need those funds
[3:18:37.160 --> 3:18:42.120]  to keep operating as well we're all in a cash 22 but we have another great product hair and beard
[3:18:42.120 --> 3:18:47.080]  formula that's really a great multivitamin mineral system that's one of the best multivitamin
[3:18:47.080 --> 3:18:51.720]  mineral systems out there it's just called hair and beard so get that as well for your immune
[3:18:51.720 --> 3:18:56.360]  system it's great for women great for children but it's designed for men in infowarstore.com
[3:18:56.360 --> 3:19:02.760]  it is through our five senses that we are kept fascinated and hypnotized by the lies we are told
[3:19:02.760 --> 3:19:08.200]  and the only way to see through this illusion is with our higher senses which is why fluoridated
[3:19:08.200 --> 3:19:14.600]  water is a big problem consuming too much fluoride forms phosphate crystals around the pineal gland
[3:19:14.600 --> 3:19:20.120]  and shuts down its natural functions natural functions which have been known for millennia
[3:19:20.120 --> 3:19:25.320]  the hindu chakras align with the endocrine system the chakra aligned with the pineal gland is the
[3:19:25.320 --> 3:19:31.720]  third eye also described as the seat of the soul the pineal gland is what connects us to higher
[3:19:31.720 --> 3:19:38.040]  levels of consciousness and otherwise unseen dimensions of reality fluoride free water is
[3:19:38.040 --> 3:19:44.840]  essential to keeping our pineal gland healthy our water filtration systems with the proper filters
[3:19:44.840 --> 3:19:50.760]  will keep your drinking water fluoride free and the pro pure showerhead will seal the deal get
[3:19:50.760 --> 3:19:55.400]  them both today for yourself or a friend at infowarstore.com
[3:19:55.400 --> 3:20:11.800]  you're listening to the alex jones show
[3:20:15.400 --> 3:20:20.200]  hello and welcome back to the alex jones show i'm your guest host dr andrew caltman
[3:20:20.200 --> 3:20:28.040]  and today we have lila sentner with us who has taken things into her own hands and established
[3:20:28.040 --> 3:20:35.080]  the only school that i'm aware of which has not adopted any covid restrictions is that true leila
[3:20:35.080 --> 3:20:41.560]  are are are you the only school in the world like this you know i'm definitely the only school that
[3:20:41.560 --> 3:20:46.760]  i know of like this unfortunately but i'm trying to lead by example and i'm helping more schools
[3:20:46.760 --> 3:20:53.480]  would follow uh school owners can put their foot down and say no from the moment reopened when we
[3:20:53.480 --> 3:20:59.160]  reopened last september we didn't force masks we didn't do plexiglass we didn't socially distance
[3:20:59.160 --> 3:21:06.440]  kids and we are reopening again next week and while all the schools around us are mandating
[3:21:06.440 --> 3:21:12.520]  masks and seem to have even harsher measures we aren't doing any of it in fact none of my teachers
[3:21:12.520 --> 3:21:17.800]  are wearing a mask and they're very very excited about next school year we have a meet and greet
[3:21:17.800 --> 3:21:26.600]  today um we've had over 80 uh parents walk through the door not one of them have wore a mask and the
[3:21:26.600 --> 3:21:32.120]  teachers aren't wearing masks and everybody is smiling and happy and just so excited about
[3:21:32.120 --> 3:21:38.600]  school restarting without any of the restrictions i have some friends that um go to schools near me
[3:21:38.600 --> 3:21:45.800]  and they're already on lockdown the school hasn't even started and they're the quarantine classes
[3:21:45.800 --> 3:21:51.720]  because somebody's grandfather was tested positive for covid i mean it's it's crazy
[3:21:52.680 --> 3:22:00.120]  yes it is i mean gosh disrupting school before it even begins so back last year when you had the
[3:22:00.120 --> 3:22:09.080]  idea that you were going to operate school like usual what type of pushback did you experience
[3:22:09.080 --> 3:22:14.760]  you know did you lose students what about the community did you get calls from the school
[3:22:14.760 --> 3:22:22.280]  district or the government well fortunately i work for i'm a private school so the government
[3:22:22.280 --> 3:22:28.280]  does not control me i did get a lot of backlash though when i reopened last september i had a
[3:22:28.280 --> 3:22:34.200]  lot of parents who believed that if other children were not wearing masks they were a danger to their
[3:22:34.200 --> 3:22:40.680]  child so i probably let out maybe 14 kids more 14 um kids from their contract in the
[3:22:40.680 --> 3:22:45.400]  middle of the school year between september and december because the parents were irate with me
[3:22:45.400 --> 3:22:51.320]  they were mad that the teachers weren't masks wearing masks and so what i tell people is look
[3:22:51.320 --> 3:22:55.160]  you need to go where you're aligned and you're obviously not aligned with us because i really
[3:22:55.160 --> 3:23:00.520]  believe with all my heart and soul that children need fresh oxygen their brain needs it their lungs
[3:23:00.520 --> 3:23:06.760]  needs it and they most importantly they need to see their teachers facial expressions they need to
[3:23:06.760 --> 3:23:11.000]  see their smile they need to feel their warmth and they need to read their lips in many cases
[3:23:11.000 --> 3:23:18.440]  especially for the foreign language class so uh and then from from from january through april we
[3:23:18.440 --> 3:23:25.880]  gained 45 new parents who who came all across the country uh to find us because they wanted
[3:23:25.880 --> 3:23:32.920]  this freedom that we're offering and um when the vaccine media blitz hit um of me not wanting my
[3:23:32.920 --> 3:23:39.320]  teachers to get vaccinated well that caused about 40 parents to leave my school because of it but
[3:23:39.320 --> 3:23:45.640]  then i gained new parents a lot more new parents from all over the country that are actually happy
[3:23:45.640 --> 3:23:51.480]  to be at a school where the owner is willing to stand up for the rights of our children and stand
[3:23:51.480 --> 3:24:01.400]  up for our own immune system and um just mind body and soul wow it's uh just quite a fantastic story
[3:24:01.400 --> 3:24:07.480]  so you're saying that you didn't get any calls from the health department at all because i know
[3:24:07.480 --> 3:24:14.120]  for example and and this may vary in different states but in new york state the even the private
[3:24:14.120 --> 3:24:18.920]  school still have vaccine requirements for the children and they get inspected from the health
[3:24:18.920 --> 3:24:25.480]  department and so you haven't received any type of even a phone call uh from in that context
[3:24:26.760 --> 3:24:32.520]  you know i think it goes to what state you live in based on your governor obviously we've got the
[3:24:32.520 --> 3:24:40.440]  santa's who's a uh um a pro choice governor and allows parents to make wants parents to make the
[3:24:40.440 --> 3:24:47.160]  decisions and does not want to mandate masks so it kind of trickles down unfortunately new york
[3:24:47.160 --> 3:24:53.000]  in california and certain states like that where you've got you know governors who are really just
[3:24:53.000 --> 3:24:59.480]  trying to take the rights away from parents and push schools to do what their belief is because
[3:24:59.480 --> 3:25:04.280]  obviously this is a belief there's no science behind masking a child for eight hours a day
[3:25:04.280 --> 3:25:08.200]  but there's plenty of evidence that it's harmful to them emotionally and physically
[3:25:08.200 --> 3:25:15.480]  you know it's become a political game that's right i just want to remind everyone out there
[3:25:15.480 --> 3:25:21.000]  that if you look at the actual studies on masks and there are quite a number of them because they
[3:25:21.000 --> 3:25:27.320]  studied masks long before the covid pandemic um they studied them for the flu and for colds
[3:25:27.880 --> 3:25:35.080]  and what they found time and time again is that there is actually no benefit in terms of reducing
[3:25:35.080 --> 3:25:41.800]  infection rates either for healthcare workers or for the general public and this is why we never
[3:25:41.800 --> 3:25:46.760]  were asked to wear masks before and and if you worked in a hospital you weren't asked to wear
[3:25:46.760 --> 3:25:52.440]  masks either and you know it's just it's crazy because you know you have all these doctors and
[3:25:52.440 --> 3:25:58.920]  nurses that are they see all the cases of of the flu every year and then but they never get sick
[3:25:58.920 --> 3:26:05.400]  themselves you know so there's just absolutely no reason for it and i understand that the governor
[3:26:05.400 --> 3:26:13.640]  dissent has actually issued an executive order banning schools from making specific requirements
[3:26:13.640 --> 3:26:21.800]  and somehow this was overturned did that impact you at all it's fortunately did not i will tell
[3:26:21.800 --> 3:26:27.720]  you though i have an amazing group of teachers who actually went to that school board meeting to
[3:26:27.720 --> 3:26:33.320]  protest these masks on behalf of our public school children because they love children and
[3:26:34.040 --> 3:26:41.080]  they don't want any kids wearing masks much less you know a state where the governor even said
[3:26:41.080 --> 3:26:48.360]  it's illegal to mandate it um and unfortunately we've got a school board who is very very left
[3:26:48.360 --> 3:26:53.800]  leaning and they're not looking out what's for what's in best interest of our children they're
[3:26:53.800 --> 3:26:59.800]  only focused on you know this is they're they're following their politics and at the expense of
[3:26:59.800 --> 3:27:05.880]  our children so somehow they were able to decide on their own and again this impacted only public
[3:27:05.880 --> 3:27:13.080]  schools however many private schools are following along i mean i have i know people who are going
[3:27:13.080 --> 3:27:17.000]  to private schools where they're spending thirty five thousand dollars a year at a private school
[3:27:17.000 --> 3:27:22.280]  and they have no choice they're have to send their their kids to school in a mask for eight
[3:27:22.280 --> 3:27:27.960]  hours a day and you imagine spending thirty five thousand dollars the governor said it's illegal
[3:27:28.520 --> 3:27:35.480]  and your school goes and mandates it anyway i mean you know i've been having inquiries
[3:27:36.040 --> 3:27:41.960]  non-stop for for enrollment that's happening even though school is starting in one week
[3:27:41.960 --> 3:27:46.120]  because of all these crazy mandates and in fact i'm looking for two more teachers to hire
[3:27:46.120 --> 3:27:51.640]  because i've had to open up two more classrooms i mean i'm like the only school doing this and i
[3:27:51.640 --> 3:27:57.160]  don't understand that i'm telling other school owners look there are plenty of people that
[3:27:57.160 --> 3:28:02.920]  believe in freedom and if you're afraid of being sued just have the parents sign an agreement saying
[3:28:02.920 --> 3:28:08.440]  if their kid catches covid it's not your responsibility right and of course we can't make it
[3:28:10.200 --> 3:28:15.720]  of course it's not your responsibility right i mean we're all responsible for our own health
[3:28:15.720 --> 3:28:23.000]  um you know the school is not uh now although i would say that when the school requires you to
[3:28:23.000 --> 3:28:29.080]  do procedures that are unhealthy and unwarranted and it causes you harm that they do have liability
[3:28:29.080 --> 3:28:34.440]  in that case yeah absolutely i mean there are kids that are passing out because they're out
[3:28:34.440 --> 3:28:41.080]  in the field running with a mask on i mean i met a mom who whose child literally passed out
[3:28:41.080 --> 3:28:47.960]  on the field it's like you know i think it's interesting it's a real tragedy leila and
[3:28:48.600 --> 3:28:54.520]  you know it's so um awesome that you are working around this so we'll talk more about it in just
[3:28:54.520 --> 3:28:58.840]  a moment you know the listeners call into the show and they thank me and it makes me feel pathetic
[3:28:59.480 --> 3:29:05.080]  because i sit there and i beg you for support constantly for prayer for financial support
[3:29:05.640 --> 3:29:10.040]  and for word of mouth and then we're all this together and i you know it gets old having to
[3:29:10.040 --> 3:29:13.480]  come to you and say hey i got great products please buy them or we won't be here on air
[3:29:13.480 --> 3:29:17.400]  but it's true we're the only media organization in the united states that promotes liberty at this
[3:29:17.400 --> 3:29:22.120]  level that is not beholden to big corporate sponsors and they've harassed and almost shut
[3:29:22.120 --> 3:29:26.120]  down everybody else they crippled all the other groups and we're still here and as this whole
[3:29:26.120 --> 3:29:31.240]  new world order comes out in the open our credibility is going up that's why we've got to be taken
[3:29:31.240 --> 3:29:35.880]  off there that's why america has got to be taken down you can't have all these other nations enslaved
[3:29:35.880 --> 3:29:40.760]  and america still quasi-free you can't have info wars has been proven right be it on air
[3:29:40.760 --> 3:29:45.240]  with all the craziness that's about to unfold because if you think stuff's bad now just get ready
[3:29:45.240 --> 3:29:50.440]  so thank you all and get an info warshore dot com get some great 2020 election shirts supplements
[3:29:50.440 --> 3:29:53.480]  and so much more they're wonderful products and they support the info we're thank you
[3:29:54.600 --> 3:30:00.680]  i've been fighting as hard as i can for almost 28 years against the globalist i wanted to stop
[3:30:00.680 --> 3:30:06.040]  their agenda i wanted to wake up the world and stop them dead in their tracks before they went
[3:30:06.040 --> 3:30:11.640]  operational but we failed yes a lot of people are awake yes we're not getting caught flat-footed
[3:30:11.640 --> 3:30:18.200]  but they are going ahead with their full operational deindustrialization great reset and that's why
[3:30:18.200 --> 3:30:23.080]  it's more important than ever that all viewers and all listeners tell everybody they know about the
[3:30:23.080 --> 3:30:27.720]  show because people are ready to wake up and ready to hear the truth so we've got an information
[3:30:27.720 --> 3:30:31.960]  warfare of the enemy and trying to stop their agenda we've also got to get personally prepared
[3:30:31.960 --> 3:30:35.560]  and one of the number one things to do is high quality storeable food we've got the best food
[3:30:35.560 --> 3:30:40.680]  ready to ship at very affordable prices at info warshore dot com so whether it's a month or a
[3:30:40.680 --> 3:30:46.440]  six month or a year supply or specialty diets it's ready to ship right now lock your orders in before
[3:30:46.440 --> 3:30:51.640]  food prices go up and before there are long lines and waits because believe me serious times are
[3:30:51.640 --> 3:31:01.560]  coming get ready at infowarstore.com granny do right granny do right thanks for holding her on
[3:31:01.560 --> 3:31:07.640]  the air go ahead yeah first of all let me say i love your products i am a granny and um for all
[3:31:07.640 --> 3:31:13.000]  the senior citizens out there that may have spent a lifetime in the sun like me i was loaded up with
[3:31:13.000 --> 3:31:18.920]  sunspots or age spots as they're lovingly called but since taking your x2 for the last couple of
[3:31:18.920 --> 3:31:26.440]  years my skin is just really gorgeous actually people think i'm 55 years old and i was already
[3:31:26.440 --> 3:31:31.080]  taking your other supplements but i thought you know well maybe that's what i need to do because
[3:31:31.080 --> 3:31:35.560]  i just thought it was a hopeless situation but when i started taking it i mean it doesn't happen
[3:31:35.560 --> 3:31:41.960]  immediately but you know over a period of time i started noticing okay you know this is a ticket
[3:31:41.960 --> 3:31:47.800]  this is working this is wonderful you know i don't i don't have to put on derma blend anymore
[3:31:47.800 --> 3:31:52.920]  you know so anyway it worked wonderfully and it really has totally cleared up my skin
[3:31:54.840 --> 3:31:59.480]  i'm not funded by george soros i'm not funded by the democratic party i'm funded by you
[3:31:59.480 --> 3:32:02.840]  we got great products you need we got great stuff for your immune system and your body
[3:32:02.840 --> 3:32:06.440]  and just stuff that's essential for general health like vitamin mineral fusion all the
[3:32:06.440 --> 3:32:10.760]  vitamins all the minerals and all the t-amino acids for adults children old folks you absorb
[3:32:10.760 --> 3:32:14.920]  more of it than pills because it's liquid form and it tastes great ready to ship to you now
[3:32:14.920 --> 3:32:19.480]  33% off and vaso beats back at stock great for your heart great for your liver cardiovascular
[3:32:19.480 --> 3:32:24.520]  creates not just oxygen the blood super beat concentrate 50% off pollen block back in stock
[3:32:24.520 --> 3:32:31.160]  natural antihistamine 40% off and of course we have x2 totally essential deep breath crystal iodine
[3:32:31.160 --> 3:32:35.320]  it's discounted and pure turmeric for me on the liquid extract as well it's discounted back at
[3:32:35.320 --> 3:32:40.360]  stock activated charcoal toothpaste and actually charcoal toothpaste mouthwash with all the essential
[3:32:40.360 --> 3:32:45.400]  oils those are 33% off as well you can call toll free triple eight two five three three one three
[3:32:45.400 --> 3:32:51.240]  nine or you go to info war store dot com we got a lot of great other products on the site as well
