[00:00.000 --> 00:29.000]  Music
[1:13:40.000 --> 1:13:41.000]  and you'll see marines
[1:13:41.000 --> 1:13:43.000]  posting an army all over the post
[1:13:43.000 --> 1:13:44.000]  going I love it
[1:13:44.000 --> 1:13:45.000]  I love killing children
[1:13:45.000 --> 1:13:46.000]  I love killing women
[1:13:46.000 --> 1:13:47.000]  and then we'll post the video
[1:13:47.000 --> 1:13:48.000]  and they'll post under it
[1:13:48.000 --> 1:13:49.000]  on my website
[1:13:49.000 --> 1:13:50.000]  yeah we're gonna kill you soon
[1:13:50.000 --> 1:13:51.000]  Jones
[1:13:51.000 --> 1:13:52.000]  we rule
[1:13:52.000 --> 1:13:53.000]  hail Satan
[1:13:53.000 --> 1:13:54.000]  and I mean helicopters
[1:13:54.000 --> 1:13:56.000]  with 666 Reuters videos
[1:13:56.000 --> 1:13:58.000]  of helicopters with 666
[1:13:58.000 --> 1:13:59.000]  and human heads hanging off
[1:13:59.000 --> 1:14:01.000]  blaring heavy metal music
[1:14:01.000 --> 1:14:03.000]  you imagine those Iraqis
[1:14:03.000 --> 1:14:04.000]  seeing this
[1:14:04.000 --> 1:14:05.000]  people landing with skulls
[1:14:05.000 --> 1:14:06.000]  and death
[1:14:06.000 --> 1:14:07.000]  and screaming
[1:14:07.000 --> 1:14:08.000]  running around murdering
[1:14:08.000 --> 1:14:10.000]  and raping their children
[1:14:10.000 --> 1:14:11.000]  now they're all coming back
[1:14:11.000 --> 1:14:12.000]  to be cops
[1:14:12.000 --> 1:14:13.000]  time magazine has this
[1:14:13.000 --> 1:14:14.000]  deceptive cover story
[1:14:14.000 --> 1:14:16.000]  the military secret weapon
[1:14:16.000 --> 1:14:17.000]  implying it's a weapon
[1:14:17.000 --> 1:14:18.000]  it's a great thing
[1:14:18.000 --> 1:14:20.000]  it's gonna work
[1:14:20.000 --> 1:14:21.000]  kinda like when I'm talking
[1:14:21.000 --> 1:14:22.000]  to generals
[1:14:22.000 --> 1:14:23.000]  and I've interviewed
[1:14:23.000 --> 1:14:24.000]  and I've got their own manuals
[1:14:24.000 --> 1:14:25.000]  where it says DU
[1:14:25.000 --> 1:14:26.000]  will kill anybody
[1:14:26.000 --> 1:14:27.000]  that comes in contact with it
[1:14:27.000 --> 1:14:28.000]  you're gonna get lung cancer
[1:14:28.000 --> 1:14:29.000]  if you breathe any of it
[1:14:29.000 --> 1:14:30.000]  and they admit our troops
[1:14:30.000 --> 1:14:32.000]  are all breathing it
[1:14:32.000 --> 1:14:33.000]  and they go well it is
[1:14:33.000 --> 1:14:35.000]  a great weapon though
[1:14:35.000 --> 1:14:38.000]  as if that makes it okay
[1:14:38.000 --> 1:14:39.000]  and listen your bravado
[1:14:39.000 --> 1:14:40.000]  isn't gonna get you past
[1:14:40.000 --> 1:14:41.000]  the fact that most of you
[1:14:41.000 --> 1:14:42.000]  are gonna be dying young
[1:14:42.000 --> 1:14:43.000]  from lung cancer
[1:14:43.000 --> 1:14:45.000]  it's already happening
[1:14:45.000 --> 1:14:46.000]  but the military secret weapon
[1:14:46.000 --> 1:14:47.000]  for the first time in history
[1:14:47.000 --> 1:14:48.000]  that's a lie
[1:14:48.000 --> 1:14:49.000]  they have been giving
[1:14:49.000 --> 1:14:50.000]  any depressants to troops
[1:14:50.000 --> 1:14:52.000]  since World War I
[1:14:52.000 --> 1:14:53.000]  they have been putting troops
[1:14:53.000 --> 1:14:54.000]  on Prozac itself
[1:14:54.000 --> 1:14:55.000]  since the 80s
[1:14:55.000 --> 1:14:56.000]  and they put hundreds of
[1:14:56.000 --> 1:14:57.000]  thousands of them on it
[1:14:57.000 --> 1:14:59.000]  since the first Gulf War
[1:14:59.000 --> 1:15:00.000]  in fact they won't give you
[1:15:00.000 --> 1:15:01.000]  medical treatment
[1:15:01.000 --> 1:15:02.000]  as you're dying
[1:15:02.000 --> 1:15:03.000]  from nerve gas exposure
[1:15:03.000 --> 1:15:04.000]  that's been in Congress
[1:15:04.000 --> 1:15:05.000]  they will give you
[1:15:05.000 --> 1:15:07.000]  serotonin reuptake inhibitors
[1:15:07.000 --> 1:15:08.000]  known as the Prozac class
[1:15:08.000 --> 1:15:10.000]  the military secret weapon
[1:15:10.000 --> 1:15:11.000]  so see that's a lie
[1:15:11.000 --> 1:15:12.000]  for the first time in history
[1:15:12.000 --> 1:15:13.000]  that's a lie
[1:15:13.000 --> 1:15:15.000]  see every line's a lie
[1:15:15.000 --> 1:15:16.000]  or a twisting spin
[1:15:16.000 --> 1:15:17.000]  so I can never cover
[1:15:17.000 --> 1:15:18.000]  this whole article on there
[1:15:18.000 --> 1:15:19.000]  for you
[1:15:19.000 --> 1:15:20.000]  I did read it this weekend
[1:15:20.000 --> 1:15:21.000]  actually last week
[1:15:21.000 --> 1:15:22.000]  at the beach
[1:15:22.000 --> 1:15:23.000]  the military secret weapon
[1:15:23.000 --> 1:15:24.000]  for the first time in history
[1:15:24.000 --> 1:15:25.000]  thousands of US troops
[1:15:25.000 --> 1:15:26.000]  are being given
[1:15:26.000 --> 1:15:27.000]  any depressant drugs
[1:15:27.000 --> 1:15:28.000]  to deal with battlefield stress
[1:15:28.000 --> 1:15:30.000]  is this a way to fight a war?
[1:15:30.000 --> 1:15:31.000]  and then basically
[1:15:31.000 --> 1:15:33.000]  it's a positive article
[1:15:33.000 --> 1:15:34.000]  about how wonderful this is
[1:15:34.000 --> 1:15:35.000]  folks they're not just giving
[1:15:35.000 --> 1:15:36.000]  them Prozac
[1:15:38.000 --> 1:15:39.000]  Mr. Marshall
[1:15:39.000 --> 1:15:40.000]  the head futurist of the army
[1:15:40.000 --> 1:15:41.000]  for decades
[1:15:41.000 --> 1:15:42.000]  they tested LSD
[1:15:42.000 --> 1:15:43.000]  PCP
[1:15:43.000 --> 1:15:44.000]  bunch of other stuff
[1:15:44.000 --> 1:15:45.000]  on the troops
[1:15:45.000 --> 1:15:46.000]  I had that head of Fort Bragg
[1:15:46.000 --> 1:15:48.000]  the head of army intelligence
[1:15:48.000 --> 1:15:49.000]  General Stubblebine
[1:15:49.000 --> 1:15:51.000]  on two weeks go talk about it
[1:15:51.000 --> 1:15:52.000]  oh it doesn't matter
[1:15:52.000 --> 1:15:54.000]  why believe the facts
[1:15:54.000 --> 1:15:55.000]  just believe lies
[1:15:55.000 --> 1:15:56.000]  just believe it
[1:15:56.000 --> 1:15:57.000]  they give them amnesics
[1:15:57.000 --> 1:15:58.000]  they send them in to kill
[1:15:58.000 --> 1:15:59.000]  whole villages
[1:15:59.000 --> 1:16:00.000]  to kill babies
[1:16:00.000 --> 1:16:01.000]  and then they give them
[1:16:01.000 --> 1:16:02.000]  Halcyon and other amnesics
[1:16:02.000 --> 1:16:03.000]  after
[1:16:03.000 --> 1:16:05.000]  it's all mind control testing
[1:16:05.000 --> 1:16:07.000]  it is the pit of hell
[1:16:07.000 --> 1:16:08.000]  but the point is
[1:16:08.000 --> 1:16:09.000]  they're all coming back
[1:16:09.000 --> 1:16:10.000]  to be cops
[1:16:10.000 --> 1:16:11.000]  with post-traumatic stress
[1:16:11.000 --> 1:16:12.000]  disorder
[1:16:12.000 --> 1:16:13.000]  on Prozac
[1:16:13.000 --> 1:16:14.000]  which in the Prozac's
[1:16:14.000 --> 1:16:15.000]  own inserts
[1:16:15.000 --> 1:16:16.000]  radically increases
[1:16:16.000 --> 1:16:18.000]  psychopathic tendencies
[1:16:18.000 --> 1:16:19.000]  mass murder
[1:16:19.000 --> 1:16:20.000]  suicide
[1:16:20.000 --> 1:16:21.000]  all the mass shooters
[1:16:21.000 --> 1:16:22.000]  have been on it
[1:16:22.000 --> 1:16:23.000]  mass shooting
[1:16:23.000 --> 1:16:24.000]  psychopath troops
[1:16:24.000 --> 1:16:25.000]  coming back on Prozac
[1:16:25.000 --> 1:16:27.000]  we'll be right back
[1:16:56.000 --> 1:16:58.000]  for the first time in history
[1:16:58.000 --> 1:16:59.000]  the elites plan
[1:16:59.000 --> 1:17:00.000]  for world government
[1:17:00.000 --> 1:17:01.000]  is blown wide open
[1:17:01.000 --> 1:17:03.000]  you will learn the secret
[1:17:03.000 --> 1:17:04.000]  that drives the entire
[1:17:04.000 --> 1:17:05.000]  new world order agenda
[1:17:05.000 --> 1:17:06.000]  the old America's
[1:17:06.000 --> 1:17:07.000]  making great progress
[1:17:07.000 --> 1:17:08.000]  for the world government
[1:17:08.000 --> 1:17:09.000]  most people have no idea
[1:17:09.000 --> 1:17:10.000]  they're not after money
[1:17:10.000 --> 1:17:11.000]  they have all the money
[1:17:11.000 --> 1:17:12.000]  they need
[1:17:12.000 --> 1:17:13.000]  they're after power
[1:17:13.000 --> 1:17:14.000]  that's their after these years
[1:17:14.000 --> 1:17:15.000]  order in game
[1:17:15.000 --> 1:17:16.000]  on dvd
[1:17:16.000 --> 1:17:17.000]  at prisonplanet.com
[1:17:17.000 --> 1:17:18.000]  or infowars.com
[1:17:18.000 --> 1:17:19.000]  or watch it online
[1:17:19.000 --> 1:17:20.000]  right now
[1:17:20.000 --> 1:17:22.000]  at prisonplanet.tv
[1:17:22.000 --> 1:17:23.000]  in game
[1:17:23.000 --> 1:17:24.000]  blueprint for global
[1:17:24.000 --> 1:17:25.000]  enslave
[1:17:25.000 --> 1:17:54.000]  you have been warned
[1:17:55.000 --> 1:17:56.000]  by the fed
[1:17:56.000 --> 1:17:57.000]  along with other central banks
[1:17:57.000 --> 1:17:58.000]  to increase liquidity
[1:17:58.000 --> 1:17:59.000]  for depositors
[1:17:59.000 --> 1:18:00.000]  however an increase
[1:18:00.000 --> 1:18:01.000]  in money supply
[1:18:01.000 --> 1:18:02.000]  without equal expansion
[1:18:02.000 --> 1:18:03.000]  and productivity
[1:18:03.000 --> 1:18:04.000]  can cause inflation
[1:18:04.000 --> 1:18:05.000]  in order to achieve
[1:18:05.000 --> 1:18:06.000]  strength and stability
[1:18:06.000 --> 1:18:07.000]  I recommend
[1:18:07.000 --> 1:18:08.000]  a conservative portion
[1:18:08.000 --> 1:18:09.000]  of all investments
[1:18:09.000 --> 1:18:10.000]  to be calmly
[1:18:10.000 --> 1:18:11.000]  repositioned
[1:18:11.000 --> 1:18:12.000]  into gold and silver
[1:18:12.000 --> 1:18:13.000]  while paper investments
[1:18:13.000 --> 1:18:14.000]  currently have been driven
[1:18:14.000 --> 1:18:15.000]  by debt
[1:18:15.000 --> 1:18:16.000]  gold on its own
[1:18:16.000 --> 1:18:17.000]  has held value
[1:18:17.000 --> 1:18:18.000]  for over 6,000 years
[1:18:18.000 --> 1:18:19.000]  for more information
[1:18:19.000 --> 1:18:22.000]  call 1-800-686-2237
[1:18:22.000 --> 1:18:24.000]  that's 1-800-686-2237
[1:18:24.000 --> 1:18:26.000]  now you and your friends
[1:18:26.000 --> 1:18:27.000]  and family
[1:18:27.000 --> 1:18:28.000]  can enjoy the sweetest
[1:18:28.000 --> 1:18:29.000]  cleanest drinking water
[1:18:29.000 --> 1:18:30.000]  any time
[1:18:30.000 --> 1:18:31.000]  even while traveling
[1:18:31.000 --> 1:18:32.000]  camping
[1:18:32.000 --> 1:18:33.000]  at sporting events
[1:18:33.000 --> 1:18:34.000]  or in emergency situations
[1:18:34.000 --> 1:18:35.000]  the burkey light
[1:18:35.000 --> 1:18:36.000]  removes bacteria
[1:18:36.000 --> 1:18:37.000]  cysts
[1:18:37.000 --> 1:18:38.000]  parasites
[1:18:38.000 --> 1:18:39.000]  and harmful chemicals
[1:18:39.000 --> 1:18:40.000]  to below
[1:18:40.000 --> 1:18:41.000]  detectable levels
[1:18:41.000 --> 1:18:42.000]  it reduces nitrates
[1:18:42.000 --> 1:18:43.000]  and unhealthy
[1:18:43.000 --> 1:18:44.000]  minerals
[1:18:44.000 --> 1:18:45.000]  like lead and mercury
[1:18:45.000 --> 1:18:46.000]  yet leaves
[1:18:46.000 --> 1:18:47.000]  in the nutritional
[1:18:47.000 --> 1:18:48.000]  minerals
[1:18:48.000 --> 1:18:49.000]  your body needs
[1:18:49.000 --> 1:18:50.000]  your body needs
[1:18:50.000 --> 1:18:51.000]  your body needs
[1:18:51.000 --> 1:18:52.000]  your body needs
[1:18:52.000 --> 1:18:54.000]  in the nutritional minerals
[1:18:54.000 --> 1:18:55.000]  your body needs
[1:18:55.000 --> 1:18:56.000]  the burkey light
[1:18:56.000 --> 1:18:57.000]  is so powerful
[1:18:57.000 --> 1:18:58.000]  it can purify
[1:18:58.000 --> 1:18:59.000]  raw untreated water
[1:18:59.000 --> 1:19:00.000]  from remote sources
[1:19:00.000 --> 1:19:01.000]  the optional
[1:19:01.000 --> 1:19:02.000]  pf2 filter
[1:19:02.000 --> 1:19:03.000]  even removes fluoride
[1:19:03.000 --> 1:19:04.000]  the burkey light
[1:19:04.000 --> 1:19:05.000]  has a rechargeable
[1:19:05.000 --> 1:19:06.000]  LED lighting system
[1:19:06.000 --> 1:19:07.000]  and an elevated base
[1:19:07.000 --> 1:19:08.000]  for use
[1:19:08.000 --> 1:19:09.000]  in places
[1:19:09.000 --> 1:19:10.000]  other than a countertop
[1:19:10.000 --> 1:19:11.000]  to get your
[1:19:11.000 --> 1:19:12.000]  burkey system
[1:19:12.000 --> 1:19:13.000]  please visit
[1:19:13.000 --> 1:19:14.000]  We The People
[1:19:14.000 --> 1:19:15.000]  Radio Network
[1:19:15.000 --> 1:19:16.000]  at WTPRN.com
[1:19:16.000 --> 1:19:17.000]  and click
[1:19:17.000 --> 1:19:18.000]  the burkey banner
[1:19:18.000 --> 1:19:19.000]  or call
[1:19:19.000 --> 1:19:20.000]  512-646-6444
[1:19:20.000 --> 1:19:22.000]  that's WTPRN.com
[1:19:22.000 --> 1:19:23.000]  or call
[1:19:23.000 --> 1:19:24.000]  512-646-6444
[1:19:24.000 --> 1:19:25.000]  collectors
[1:19:25.000 --> 1:19:26.000]  outdoor enthusiasts
[1:19:26.000 --> 1:19:27.000]  survivalists
[1:19:27.000 --> 1:19:28.000]  the army navy store
[1:19:28.000 --> 1:19:29.000]  from your memory
[1:19:29.000 --> 1:19:30.000]  as a child
[1:19:30.000 --> 1:19:31.000]  is just that
[1:19:31.000 --> 1:19:32.000]  a memory
[1:19:32.000 --> 1:19:33.000]  but there is still
[1:19:33.000 --> 1:19:34.000]  one place
[1:19:34.000 --> 1:19:35.000]  to find everything
[1:19:35.000 --> 1:19:36.000]  from gas masks
[1:19:36.000 --> 1:19:37.000]  to ammo cans
[1:19:37.000 --> 1:19:38.000]  and find it cheap
[1:19:38.000 --> 1:19:39.000]  mainmilitary.com
[1:19:39.000 --> 1:19:40.000]  get hard to find
[1:19:40.000 --> 1:19:41.000]  objects
[1:19:41.000 --> 1:19:42.000]  like
[1:19:42.000 --> 1:19:43.000]  real wool blankets
[1:19:43.000 --> 1:19:44.000]  for under 20 bucks
[1:19:44.000 --> 1:19:45.000]  canteens
[1:19:45.000 --> 1:19:46.000]  for just $2
[1:19:46.000 --> 1:19:47.000]  or trioxane
[1:19:47.000 --> 1:19:48.000]  fuel
[1:19:48.000 --> 1:19:49.000]  for just a dollar
[1:19:49.000 --> 1:19:50.000]  mainmilitary.com
[1:19:50.000 --> 1:19:51.000]  with free shipping
[1:19:51.000 --> 1:19:53.000]  on items over $150
[1:19:53.000 --> 1:19:54.000]  not including heavy items
[1:19:54.000 --> 1:19:55.000]  find surplus items
[1:19:55.000 --> 1:19:56.000]  for cheap now
[1:19:56.000 --> 1:19:57.000]  like 30 caliber cleaning kits
[1:19:57.000 --> 1:19:58.000]  for just $2.99 a piece
[1:19:58.000 --> 1:19:59.000]  or a dozen
[1:19:59.000 --> 1:20:00.000]  for $30
[1:20:00.000 --> 1:20:01.000]  flare pistols
[1:20:01.000 --> 1:20:02.000]  are only $25
[1:20:02.000 --> 1:20:03.000]  want to add
[1:20:03.000 --> 1:20:04.000]  a brand new
[1:20:04.000 --> 1:20:05.000]  Israeli gas mask
[1:20:05.000 --> 1:20:06.000]  to your collection
[1:20:06.000 --> 1:20:07.000]  kids in adult sizes
[1:20:07.000 --> 1:20:08.000]  are just $20
[1:20:08.000 --> 1:20:09.000]  get G3 mags
[1:20:09.000 --> 1:20:10.000]  for just 2 bucks
[1:20:10.000 --> 1:20:11.000]  or a military
[1:20:11.000 --> 1:20:12.000]  fuel can
[1:20:12.000 --> 1:20:13.000]  for only $16
[1:20:13.000 --> 1:20:14.000]  add the siphon hose
[1:20:14.000 --> 1:20:15.000]  for another $7.99
[1:20:15.000 --> 1:20:16.000]  find it all online
[1:20:16.000 --> 1:20:17.000]  at
[1:20:17.000 --> 1:20:18.000]  mainmilitary.com
[1:20:18.000 --> 1:20:19.000]  bag pouches
[1:20:19.000 --> 1:20:20.000]  get a dozen
[1:20:20.000 --> 1:20:21.000]  for just $36
[1:20:21.000 --> 1:20:22.000]  or swiss rain ponchos
[1:20:22.000 --> 1:20:23.000]  now for only $42
[1:20:23.000 --> 1:20:24.000]  a dozen
[1:20:24.000 --> 1:20:25.000]  and survival saws
[1:20:25.000 --> 1:20:26.000]  are just $60
[1:20:26.000 --> 1:20:27.000]  a dozen
[1:20:27.000 --> 1:20:28.000]  with shipping
[1:20:28.000 --> 1:20:29.000]  throughout the world
[1:20:29.000 --> 1:20:30.000]  check out
[1:20:30.000 --> 1:20:31.000]  mainmilitary.com
[1:20:31.000 --> 1:20:32.000]  lighting the fires
[1:20:32.000 --> 1:20:33.000]  of liberty
[1:20:33.000 --> 1:20:34.000]  with your host
[1:20:34.000 --> 1:20:35.000]  Michael Badnarik
[1:20:35.000 --> 1:20:36.000]  from 7 a.m.
[1:20:36.000 --> 1:20:37.000]  to 9 a.m.
[1:20:37.000 --> 1:20:38.000]  central
[1:20:38.000 --> 1:20:39.000]  Monday through Friday
[1:20:39.000 --> 1:20:40.000]  only on
[1:20:40.000 --> 1:20:41.000]  We The People
[1:20:41.000 --> 1:20:42.000]  Radio Network
[1:20:42.000 --> 1:20:43.000]  finishing up
[1:20:43.000 --> 1:20:44.000]  then I promise
[1:20:44.000 --> 1:20:45.000]  right to your calls
[1:20:45.000 --> 1:20:46.000]  when I just said
[1:20:46.000 --> 1:20:48.000]  it's on reuptake inhibitors
[1:20:48.000 --> 1:20:49.000]  there's close to
[1:20:49.000 --> 1:20:50.000]  100 different ones
[1:20:50.000 --> 1:20:52.000]  Paxol, Prozac,
[1:20:52.000 --> 1:20:53.000]  Luvox
[1:20:56.000 --> 1:20:57.000]  they all
[1:20:57.000 --> 1:20:59.000]  are basically the same thing
[1:21:00.000 --> 1:21:02.000]  it's really the ingredients
[1:21:02.000 --> 1:21:03.000]  from chemical weapons
[1:21:05.000 --> 1:21:06.000]  by the way
[1:21:06.000 --> 1:21:07.000]  a very evil person
[1:21:07.000 --> 1:21:08.000]  I would imagine
[1:21:08.000 --> 1:21:09.000]  whenever anything evil happens
[1:21:09.000 --> 1:21:10.000]  there's like a puff of smoke
[1:21:10.000 --> 1:21:11.000]  and Donald Rumsfeld's there
[1:21:11.000 --> 1:21:12.000]  he got aspartame
[1:21:12.000 --> 1:21:13.000]  that's killed millions approved
[1:21:13.000 --> 1:21:15.000]  he got prozac approved
[1:21:15.000 --> 1:21:19.000]  he just sold nuclear reactors
[1:21:19.000 --> 1:21:20.000]  in North Korea
[1:21:20.000 --> 1:21:21.000]  that were used
[1:21:21.000 --> 1:21:22.000]  in atomic weapons production
[1:21:22.000 --> 1:21:23.000]  I mean just no matter
[1:21:23.000 --> 1:21:24.000]  what the evil is
[1:21:24.000 --> 1:21:25.000]  it's always Donald Rumsfeld
[1:21:25.000 --> 1:21:27.000]  I've never seen something
[1:21:27.000 --> 1:21:28.000]  he wasn't involved in
[1:21:28.000 --> 1:21:29.000]  in our modern age
[1:21:29.000 --> 1:21:31.000]  but I'm not just saying
[1:21:31.000 --> 1:21:34.000]  that prozac makes you kill people
[1:21:34.000 --> 1:21:36.000]  started about 6 years ago
[1:21:36.000 --> 1:21:37.000]  in Europe
[1:21:37.000 --> 1:21:38.000]  finally there were so many
[1:21:38.000 --> 1:21:39.000]  murders of people on it
[1:21:39.000 --> 1:21:41.000]  that they by law
[1:21:41.000 --> 1:21:42.000]  forced
[1:21:42.000 --> 1:21:43.000]  the drug companies
[1:21:43.000 --> 1:21:44.000]  to put it on the labels
[1:21:44.000 --> 1:21:45.000]  and now if you go to prozac
[1:21:45.000 --> 1:21:47.000]  online or other serotonin
[1:21:47.000 --> 1:21:48.000]  it will tell you
[1:21:48.000 --> 1:21:49.000]  that this leads to violent
[1:21:49.000 --> 1:21:50.000]  psychopathic breaks
[1:21:50.000 --> 1:21:51.000]  that it leads to acting out
[1:21:51.000 --> 1:21:52.000]  violence
[1:21:52.000 --> 1:21:53.000]  that it leads to
[1:21:56.000 --> 1:21:57.000]  mass murder
[1:21:57.000 --> 1:21:58.000]  leads to suicide
[1:22:00.000 --> 1:22:01.000]  I mean this is what the drug
[1:22:01.000 --> 1:22:02.000]  does
[1:22:03.000 --> 1:22:04.000]  this is what it does to you
[1:22:06.000 --> 1:22:07.000]  and I've talked to so many cops
[1:22:07.000 --> 1:22:09.000]  I've read so many news articles
[1:22:09.000 --> 1:22:10.000]  they pull up
[1:22:10.000 --> 1:22:11.000]  and see a naked woman
[1:22:11.000 --> 1:22:12.000]  dancing on a roof
[1:22:12.000 --> 1:22:13.000]  cut herself with a butcher knife
[1:22:13.000 --> 1:22:14.000]  every time they go
[1:22:14.000 --> 1:22:15.000]  she's on prozac
[1:22:15.000 --> 1:22:16.000]  or every time a woman
[1:22:16.000 --> 1:22:18.000]  chops her toddler's arms off
[1:22:18.000 --> 1:22:19.000]  I'm using Texas cases here
[1:22:19.000 --> 1:22:20.000]  from the last few years
[1:22:20.000 --> 1:22:21.000]  they go in
[1:22:21.000 --> 1:22:22.000]  she's on prozac
[1:22:22.000 --> 1:22:23.000]  that woman drowned
[1:22:23.000 --> 1:22:24.000]  five of her kids
[1:22:24.000 --> 1:22:25.000]  in a bathtub
[1:22:25.000 --> 1:22:26.000]  she's on it
[1:22:26.000 --> 1:22:27.000]  every few months
[1:22:27.000 --> 1:22:28.000]  a woman drives their kids
[1:22:28.000 --> 1:22:29.000]  off into a lake
[1:22:29.000 --> 1:22:30.000]  because it all happened
[1:22:30.000 --> 1:22:31.000]  once about seven years ago
[1:22:31.000 --> 1:22:32.000]  and then they copycat
[1:22:32.000 --> 1:22:33.000]  see they've heard that
[1:22:33.000 --> 1:22:34.000]  they think about it
[1:22:34.000 --> 1:22:36.000]  and they go into a dream state
[1:22:36.000 --> 1:22:37.000]  it's in the hallucinogen class
[1:22:37.000 --> 1:22:40.000]  go look at their drug inserts
[1:22:40.000 --> 1:22:41.000]  it is a hallucinogen
[1:22:41.000 --> 1:22:43.000]  it puts you in a dream state
[1:22:43.000 --> 1:22:44.000]  and everything's fine
[1:22:44.000 --> 1:22:45.000]  till you have that bad trip
[1:22:45.000 --> 1:22:47.000]  so you take these cops
[1:22:47.000 --> 1:22:49.000]  who have been over there
[1:22:49.000 --> 1:22:50.000]  in seeing all this murder
[1:22:50.000 --> 1:22:51.000]  and carnage and death
[1:22:51.000 --> 1:22:53.000]  post-traumatic stress disorder
[1:22:53.000 --> 1:22:54.000]  you hop them up on prozac
[1:22:54.000 --> 1:22:56.000]  that's what time magazine admits
[1:22:56.000 --> 1:22:58.000]  that hundreds of thousands are on it
[1:22:58.000 --> 1:22:59.000]  they come back
[1:22:59.000 --> 1:23:00.000]  they're on the force
[1:23:00.000 --> 1:23:01.000]  and that's why
[1:23:01.000 --> 1:23:02.000]  we got videos
[1:23:02.000 --> 1:23:03.000]  and then pulling up to a guy
[1:23:03.000 --> 1:23:04.000]  who's in a wheelchair in the car
[1:23:04.000 --> 1:23:05.000]  and they beat him up
[1:23:05.000 --> 1:23:06.000]  because he can't get out of the car
[1:23:06.000 --> 1:23:08.000]  or they taser an old woman
[1:23:08.000 --> 1:23:09.000]  or they freak out
[1:23:09.000 --> 1:23:10.000]  and just pull out a gun
[1:23:10.000 --> 1:23:11.000]  and start shooting people
[1:23:11.000 --> 1:23:12.000]  but now see the government
[1:23:12.000 --> 1:23:13.000]  so corrupt they go
[1:23:13.000 --> 1:23:14.000]  you know what
[1:23:14.000 --> 1:23:15.000]  good job officer
[1:23:15.000 --> 1:23:16.000]  you're not in trouble
[1:23:16.000 --> 1:23:17.000]  just like I have
[1:23:17.000 --> 1:23:19.000]  McClatchy newspapers here
[1:23:19.000 --> 1:23:20.000]  says
[1:23:20.000 --> 1:23:22.000]  Hadith victims can outrage
[1:23:22.000 --> 1:23:24.000]  as Marines go free
[1:23:24.000 --> 1:23:25.000]  the Marines testify
[1:23:25.000 --> 1:23:26.000]  admitted that they just killed
[1:23:26.000 --> 1:23:27.000]  everybody in the house
[1:23:27.000 --> 1:23:29.000]  and it says
[1:23:29.000 --> 1:23:31.000]  eight Marines were charged
[1:23:31.000 --> 1:23:32.000]  in the case
[1:23:32.000 --> 1:23:33.000]  but in the intervening years
[1:23:33.000 --> 1:23:34.000]  criminal charges have been
[1:23:34.000 --> 1:23:35.000]  dismissed against six
[1:23:35.000 --> 1:23:36.000]  seven Marine was acquitted
[1:23:36.000 --> 1:23:37.000]  the residents of Aditha
[1:23:37.000 --> 1:23:38.000]  are being told
[1:23:38.000 --> 1:23:39.000]  this could happen
[1:23:39.000 --> 1:23:40.000]  that this could depend
[1:23:40.000 --> 1:23:41.000]  on US justice field
[1:23:41.000 --> 1:23:42.000]  to trade
[1:23:42.000 --> 1:23:43.000]  betrayed
[1:23:43.000 --> 1:23:44.000]  we put our hopes
[1:23:44.000 --> 1:23:45.000]  in law
[1:23:45.000 --> 1:23:46.000]  and in the courts
[1:23:46.000 --> 1:23:47.000]  and one after another
[1:23:47.000 --> 1:23:48.000]  they are found innocent
[1:23:48.000 --> 1:23:49.000]  and it goes on
[1:23:49.000 --> 1:23:50.000]  and the guys
[1:23:50.000 --> 1:23:51.000]  for throwing kids off bridges
[1:23:51.000 --> 1:23:52.000]  on video
[1:23:52.000 --> 1:23:53.000]  grab some 10 year old kids
[1:23:53.000 --> 1:23:54.000]  throw them off a bridge
[1:23:54.000 --> 1:23:55.000]  to drown in a fast moving river
[1:23:55.000 --> 1:23:56.000]  they could Marines
[1:23:56.000 --> 1:23:57.000]  high five each other
[1:23:57.000 --> 1:23:59.000]  you know on my weekday show
[1:23:59.000 --> 1:24:00.000]  I've played the clips of Marines
[1:24:00.000 --> 1:24:01.000]  we ought to string a bunch
[1:24:01.000 --> 1:24:02.000]  of that together
[1:24:02.000 --> 1:24:03.000]  while they're beating kids
[1:24:03.000 --> 1:24:05.000]  they go
[1:24:09.000 --> 1:24:10.000]  and then you'll hear
[1:24:10.000 --> 1:24:11.000]  heavy metal in the background
[1:24:11.000 --> 1:24:12.000]  devil satan death
[1:24:12.000 --> 1:24:13.000]  wrap party time
[1:24:13.000 --> 1:24:14.000]  and then it's just like
[1:24:14.000 --> 1:24:15.000]  satan satan satan
[1:24:15.000 --> 1:24:17.000]  and imagine the Iraqis
[1:24:17.000 --> 1:24:18.000]  are just watching this
[1:24:18.000 --> 1:24:19.000]  it's just like
[1:24:19.000 --> 1:24:20.000]  you guys think I'm
[1:24:20.000 --> 1:24:22.000]  Trey you've heard that clip
[1:24:22.000 --> 1:24:23.000]  I've played on the air
[1:24:23.000 --> 1:24:24.000]  what's the name of that clip
[1:24:24.000 --> 1:24:25.000]  we could probably find it
[1:24:27.000 --> 1:24:29.000]  I told you I had
[1:24:29.000 --> 1:24:30.000]  Michael Regan saying
[1:24:30.000 --> 1:24:31.000]  killed children with
[1:24:31.000 --> 1:24:32.000]  hand grenades
[1:24:32.000 --> 1:24:33.000]  by inserting them
[1:24:33.000 --> 1:24:34.000]  sexually into their body
[1:24:34.000 --> 1:24:35.000]  that's what he's obviously into
