[00:00.000 --> 00:24.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[03:06:21.280 --> 03:06:24.640]  by George Soros, Media Matters and others, they put out the talking points for the rest
[03:06:24.640 --> 03:06:30.120]  of the press to media to repeat, is I'll do big breakdowns with articles, videos, proof,
[03:06:30.120 --> 03:06:35.320]  mainstream news and then later, hours later I'll just mention what we already covered
[03:06:35.320 --> 03:06:42.080]  and they'll grab that clip, edit it together and say, Jones attacks Oprah Winfrey in a
[03:06:42.080 --> 03:06:44.560]  homophobic rant claiming she's a lesbian.
[03:06:44.560 --> 03:06:49.280]  No, I said nothing against her that she likes women, I'm not going to judge people, I'm
[03:06:49.280 --> 03:06:51.440]  a Christian but I'm a libertarian.
[03:06:51.440 --> 03:06:57.200]  Why is she closeted about it and she was admittedly a child prostitute and then brought women
[03:06:57.200 --> 03:07:01.600]  to Weinstein, has been seen with women with Weinstein, sticking her tongue in his ear,
[03:07:01.600 --> 03:07:05.760]  doing all of this stuff and you have major actresses saying that she lured them there
[03:07:05.760 --> 03:07:12.360]  for Weinstein and this is what she's known for ladies and gentlemen and so they then
[03:07:12.360 --> 03:07:18.480]  spin that into Alex Jones hates lesbians, it's like I did a report off a Discovery
[03:07:18.480 --> 03:07:22.040]  Channel show where there's a phenomenon where they're creating new acronyms, hundreds of
[03:07:22.040 --> 03:07:25.880]  them, where people have sex with appliances and cars and I was tying it into sex with
[03:07:25.880 --> 03:07:29.440]  robots, why would you want to have sex with a rubber mannequin, but I said I guess there's
[03:07:29.440 --> 03:07:34.520]  these big fetishes where you catch a guy in your garage, you know, having sex with a tailpipe,
[03:07:34.520 --> 03:07:40.800]  they spun that and said, Jones in an anti-gay rant says gay men will rape your car and I
[03:07:40.800 --> 03:07:46.080]  had a guy on the street say, man, I saw an article in my Yahoo feed that you say gay
[03:07:46.080 --> 03:07:50.520]  guys are going to rape our cars, Alex, you know, not all us gay guys are, you know, liberals
[03:07:50.520 --> 03:07:54.560]  and I don't appreciate that, I've been a listener and I went, did you see me say that?
[03:07:54.560 --> 03:07:59.080]  He goes, well, no, but they, it was, I said, yeah, it's a lie, okay?
[03:07:59.080 --> 03:08:06.360]  I mean, I don't sit here and sit here and prostrate myself either or sit here and basically
[03:08:06.360 --> 03:08:11.040]  lay down on my belly because it doesn't even matter, I don't hate anybody as long as they
[03:08:11.040 --> 03:08:19.240]  don't hurt somebody else, but you've got major H&M world store being boycotted because they
[03:08:19.240 --> 03:08:28.400]  showed a black young man wearing a shirt that says monkey on it, just like let's ban the
[03:08:28.400 --> 03:08:32.680]  name of this hall because it says Lynch, the last name's Lynch, but don't get rid of Loretta
[03:08:32.680 --> 03:08:38.080]  Lynch and then all these stars and people are leaving and they're, oh, they're so mad
[03:08:38.080 --> 03:08:43.240]  at their sponsorship when it's the opposite of racism to have a shirt that says coolest
[03:08:43.240 --> 03:08:44.800]  monkey in the jungle.
[03:08:44.800 --> 03:08:47.760]  When everybody gets apparel for their kids, it says they're a monkey.
[03:08:47.760 --> 03:08:51.240]  That's one of the most common things other than T-Rex's, Paul Watson, you want to comment
[03:08:51.240 --> 03:08:56.240]  on the whole Oprah Winfrey thing and her up there pontificating to everybody in our face,
[03:08:56.240 --> 03:09:00.280]  telling us what to think, telling us what to do, telling us how we're bad to women,
[03:09:00.280 --> 03:09:04.840]  declaring a war on men and how she's going to fight Trump and then she's virtue signaling
[03:09:04.840 --> 03:09:08.840]  to Merrill Street that, you know, defends pedophilia and the rape of young girls, literally.
[03:09:08.840 --> 03:09:14.000]  You cannot make up how ridiculous this is and that's why Trump said, oh, I don't think
[03:09:14.000 --> 03:09:15.000]  she's going to be running.
[03:09:15.000 --> 03:09:17.280]  No, I know her real well.
[03:09:17.280 --> 03:09:18.560]  I don't think she wants that.
[03:09:18.560 --> 03:09:22.720]  He's saying, lady, you got more skeletons in your closet than a mausoleum.
[03:09:22.720 --> 03:09:24.720]  Paul Watson, what are they thinking?
[03:09:24.720 --> 03:09:29.880]  Well, that was a bang average speech to begin with just because you've got a bunch of out-of-touch
[03:09:29.880 --> 03:09:33.600]  celebrities with crocodile tears in their eyes boo-hooing over.
[03:09:33.600 --> 03:09:34.840]  It doesn't make it good.
[03:09:34.840 --> 03:09:39.240]  In fact, there was a tweet that somebody, I think this encapsulates the situation.
[03:09:39.240 --> 03:09:44.040]  It says, only Hollywood would treat getting caught, caught enabling and engaging in nearly
[03:09:44.040 --> 03:09:50.200]  systematic sexual abuse as the perfect occasion to lecture the rest of us on the issue.
[03:09:50.200 --> 03:09:54.080]  That's exactly what she gets up there and virtue signals in front of all those other
[03:09:54.080 --> 03:09:58.600]  celebrities who were in on it, who covered up for him for years.
[03:09:58.600 --> 03:10:03.440]  She said, oh, she's the big moral guardian of the sexual abuse of women.
[03:10:03.440 --> 03:10:04.600]  Absolutely incredible.
[03:10:04.600 --> 03:10:09.240]  Now you've got this messianic insanity that we saw with Barack Obama, you know, our Lord
[03:10:09.240 --> 03:10:16.440]  and Savior Barack Obama, Van Jones came out on CNN and called Oprah the queen of the universe.
[03:10:16.440 --> 03:10:19.960]  She's like literally walking on water and healing cancer now, Alex, just because of
[03:10:19.960 --> 03:10:25.680]  that one nine minute speech where she said, oh, yeah, sexual assault of women is bad.
[03:10:25.680 --> 03:10:27.040]  She's the new Jesus right now.
[03:10:27.040 --> 03:10:30.720]  She went on Anderson Cooper and said, she's the queen of the universe.
[03:10:30.720 --> 03:10:32.600]  They can try and get that clip later if you want.
[03:10:32.600 --> 03:10:37.240]  So we're starting to see this messianic call because the Democrats have got absolutely
[03:10:37.240 --> 03:10:40.480]  no one else on the bench whatsoever.
[03:10:40.480 --> 03:10:44.680]  They're going all in with Oprah, even though now some of her closest friends are saying
[03:10:44.680 --> 03:10:46.840]  she's probably not going to run at all.
[03:10:46.840 --> 03:10:51.040]  And it's okay, it's okay, it's okay that she was a street walker.
[03:10:51.040 --> 03:10:53.600]  It's not okay that she did it as a young teenager.
[03:10:53.600 --> 03:10:58.120]  But the fact that she's known and she's been accused by prominent people and there's photos
[03:10:58.120 --> 03:11:03.160]  of her bringing actresses to Weinstein so he can jump on her and then she reportedly
[03:11:03.160 --> 03:11:07.360]  hangs out with him, sticks her tongue in his ear and then that they've got some type of
[03:11:07.360 --> 03:11:13.160]  weird relationship and they've been seen in Hollywood, disappearing off into alcoves with
[03:11:13.160 --> 03:11:14.160]  a couple chicks.
[03:11:14.160 --> 03:11:16.600]  I mean, as long as it's consensual, that's their issue.
[03:11:16.600 --> 03:11:22.560]  But lecturing us when she's basically, according to many, pimping people directly to the Hollywood
[03:11:22.560 --> 03:11:26.040]  elite because they think, oh, it must be safe, Oprah is going to lead me in there.
[03:11:26.040 --> 03:11:27.040]  What do you think, Paul?
[03:11:27.040 --> 03:11:33.180]  Well, the other issue is she got up in front of this Golden Globes, which is owned and hosted
[03:11:33.180 --> 03:11:37.880]  and run by the Hollywood Foreign Press Association, which is a collection of journalists who only
[03:11:37.880 --> 03:11:40.200]  write about Hollywood issues.
[03:11:40.200 --> 03:11:44.960]  What did they write about the sexual abuse scandal that was well known in Hollywood for
[03:11:44.960 --> 03:11:47.160]  the past 20 years?
[03:11:47.160 --> 03:11:48.760]  Absolutely nothing whatsoever.
[03:11:48.760 --> 03:11:51.560]  Yet they're the big moral guardians of it all.
[03:11:51.560 --> 03:11:55.440]  Now, it's incredible how they've turned this round and now they're just blaming all men
[03:11:55.440 --> 03:11:56.840]  or all white men.
[03:11:56.840 --> 03:11:59.280]  When it's their problem, they covered it up.
[03:11:59.280 --> 03:12:03.120]  The cancer's within Hollywood and they're turning it around on us and saying that we're
[03:12:03.120 --> 03:12:04.920]  responsible for it.
[03:12:04.920 --> 03:12:05.920]  Absolutely incredible.
[03:12:05.920 --> 03:12:10.400]  You know, you had like Ben Affleck, Matt Damon, they knew about it in the 90s.
[03:12:10.400 --> 03:12:16.240]  She was hanging around with Weinstein as late as 2014, probably after that, Oprah Winfrey.
[03:12:16.240 --> 03:12:19.440]  Very cozy with them as well, as you can see from the pictures.
[03:12:19.440 --> 03:12:21.560]  People knew about it in the early 2000s.
[03:12:21.560 --> 03:12:23.520]  People knew about it in the late 90s.
[03:12:23.520 --> 03:12:30.000]  You have Meryl Streep getting up in 2012 and calling Harvey Weinstein, God, the Punisher.
[03:12:30.000 --> 03:12:34.840]  While she, you know, defends applause, literally a pedophile who raped a 13-year-old child.
[03:12:34.840 --> 03:12:40.280]  By the way, L.A. just announced, even though he's admitted child rapist, statute of limitations,
[03:12:40.280 --> 03:12:44.720]  he can come back after raping the little kidnap little girl, Annalie, till she bled everywhere.
[03:12:44.720 --> 03:12:46.760]  Sorry to give you tales, but that's what he did.
[03:12:46.760 --> 03:12:48.200]  It's not just statutory rape.
[03:12:48.200 --> 03:12:49.200]  They raped her.
[03:12:49.200 --> 03:12:52.920]  They killed her and raped her, reportedly other men, but they never went after them.
[03:12:52.920 --> 03:12:57.520]  Some very well-known people that look quite devilish, strangely enough, in the face.
[03:12:57.520 --> 03:12:59.960]  But people that play devils would do such a thing.
[03:12:59.960 --> 03:13:02.080]  So we've got all that going on.
[03:13:02.080 --> 03:13:04.840]  Since you mentioned it, there's so many clips of her standing ovations right in the middle
[03:13:04.840 --> 03:13:06.480]  of controversy for him.
[03:13:06.480 --> 03:13:08.160]  Her singing did nothing wrong, bringing back.
[03:13:08.160 --> 03:13:09.480]  There's a lot of these clips.
[03:13:09.480 --> 03:13:13.440]  Here's one of Meryl Streep defending a child kidnapper and Annal Raper.
[03:13:13.440 --> 03:13:14.440]  Here it is.
[03:13:14.440 --> 03:13:19.440]  It goes to Roman Polanski, who's a pianist, but that's her standing ovations.
[03:13:19.440 --> 03:13:25.280]  There's another one where she says, let him go, he's a good guy, and Harrison Ford, what
[03:13:25.280 --> 03:13:26.280]  an idiot.
[03:13:26.280 --> 03:13:30.280]  He looks sick.
[03:13:30.280 --> 03:13:38.120]  Martin Scorsese, he's an idiot, he knows he's a good director, Jack Nicholson, no wonder
[03:13:38.120 --> 03:13:39.120]  he's standing up.
[03:13:39.120 --> 03:13:40.120]  Yeah.
[03:13:40.120 --> 03:13:41.120]  Yeah, well, Jack, I bet you do.
[03:13:41.120 --> 03:13:44.560]  Yeah, I bet you really do stand up there, buddy.
[03:13:44.560 --> 03:13:48.160]  And you got Weinstein rubbing his belly back up in the last segment.
[03:13:48.160 --> 03:13:52.000]  So there's Meryl Streep, but there's another one where she's on a film show.
[03:13:52.000 --> 03:13:54.840]  Paul, you've seen this where she openly defends him.
[03:13:54.840 --> 03:14:00.160]  Yeah, that was six years after the one that you just watched, so that was during the Oscars
[03:14:00.160 --> 03:14:01.160]  where he got it.
[03:14:01.160 --> 03:14:02.160]  Yeah, we've got it.
[03:14:02.160 --> 03:14:03.160]  We've got it.
[03:14:03.160 --> 03:14:04.160]  They found it.
[03:14:04.160 --> 03:14:05.160]  Here it is.
[03:14:05.160 --> 03:14:06.160]  Let's play Meryl Streep just gushing over a child rapist.
[03:14:06.160 --> 03:14:07.160]  Here it is.
[03:14:07.160 --> 03:14:08.160]  Yes.
[03:14:08.160 --> 03:14:09.160]  Roman Polanski.
[03:14:09.160 --> 03:14:12.880]  I'm very sorry, then he's in jail.
[03:14:12.880 --> 03:14:17.040]  Oh, he dies.
[03:14:17.040 --> 03:14:18.280]  Goes to Roman Polanski.
[03:14:18.280 --> 03:14:22.960]  By the way, until everybody made a big deal about it, they didn't even arrest him in Europe
[03:14:22.960 --> 03:14:23.960]  for reportedly stuff.
[03:14:23.960 --> 03:14:27.280]  Paul, I mean, where is this all going with these sickos lecturing us?
[03:14:27.280 --> 03:14:31.640]  Meryl Streep says Richard Dreyfus slapped her too hard in a scene, and now she's a victim.
[03:14:31.640 --> 03:14:36.760]  Well, I bet that little girl got hurt pretty bad by those dogs lining up and gang raping
[03:14:36.760 --> 03:14:38.640]  her.
[03:14:38.640 --> 03:14:42.120]  She's also making the Catherine Graham film with Steven Spielberg, isn't she?
[03:14:42.120 --> 03:14:45.800]  She's still fronting herself as this icon of feminism.
[03:14:45.800 --> 03:14:50.840]  That clip that you just played, that was when he was arrested again in Switzerland for raping
[03:14:50.840 --> 03:14:55.760]  a 13-year-old girl, six years after she stood up and applauded him.
[03:14:55.760 --> 03:14:56.760]  Absolutely incredible.
[03:14:56.760 --> 03:15:03.200]  They had 100 Hollywood figures sign a petition, top Hollywood figures demanding his release.
[03:15:03.200 --> 03:15:08.600]  After everybody knew what he did, like decades afterwards, oh, but now they're the big moral
[03:15:08.600 --> 03:15:11.920]  guardians on the sexual abuse of girls and young women.
[03:15:11.920 --> 03:15:15.400]  He can't even get back into the United States without being arrested.
[03:15:15.400 --> 03:15:17.320]  They never disavowed him.
[03:15:17.320 --> 03:15:19.480]  Meryl Streep never disavowed him.
[03:15:19.480 --> 03:15:23.320]  Now you've got all these new people coming out who say that he raped them when girls
[03:15:23.320 --> 03:15:28.360]  were 15, Renate Langer, the actress, German actress, another British woman called Robin
[03:15:28.360 --> 03:15:31.360]  N, an actress that accused Pallansky of raping her when she was...
[03:15:31.360 --> 03:15:32.360]  Paul, you're taking over right now.
[03:15:32.360 --> 03:15:34.640]  They're getting you that clip where they say Oprah's a God.
[03:15:34.640 --> 03:15:37.920]  A lot of the people that are independent of Philia were abused themselves.
[03:15:37.920 --> 03:15:41.520]  And a lot of the girls that were, they then become the Renfields to the men.
[03:15:41.520 --> 03:15:46.080]  And a lot of evidence shows Meryl Streep and Oprah Winfrey are just that.
[03:15:46.080 --> 03:15:47.080]  That's right.
[03:15:47.080 --> 03:15:48.080]  That's right, ladies and gentlemen.
[03:15:48.080 --> 03:15:52.120]  We'll be back with Paul Watson.
[03:15:52.120 --> 03:15:54.680]  Are you happy washing your hands with harsh chemicals?
[03:15:54.680 --> 03:15:56.840]  Are you happy doing laundry with detergents?
[03:15:56.840 --> 03:15:59.000]  Are you happy paying high prices?
[03:15:59.000 --> 03:16:00.960]  Find your happiness with pure soap.
[03:16:00.960 --> 03:16:05.720]  These all-natural, earth-friendly pure soaps are the very best you've ever used.
[03:16:05.720 --> 03:16:06.720]  Buy in bulk.
[03:16:06.720 --> 03:16:09.480]  Get a 12, 36, or 48-month supply.
[03:16:09.480 --> 03:16:12.280]  Or get items individually and still save big.
[03:16:12.280 --> 03:16:15.560]  You're getting soap products twice as good as what you're using now.
[03:16:15.560 --> 03:16:17.840]  Earth-friendly and natural soaps.
[03:16:17.840 --> 03:16:19.920]  Your family deserves the best.
[03:16:19.920 --> 03:16:22.240]  Happiness is 5starsoap.com.
[03:16:22.240 --> 03:16:25.000]  Why not put your money up the drain for a change?
[03:16:25.000 --> 03:16:31.280]  See them at 5starsoap.com or call 1-800-340-7091 for a catalog.
[03:16:31.280 --> 03:16:36.680]  Calben Soap Company can save you thousands of dollars and give you good old-fashioned real soaps
[03:16:36.680 --> 03:16:41.040]  that are triple concentrated, soaps made from vegetable and coconut oils.
[03:16:41.040 --> 03:16:51.680]  See their full selection of soaps at 5starsoap.com or call 1-800-340-7091 for a catalog.
[03:16:51.680 --> 03:16:52.680]  It's a no-brainer.
[03:16:52.680 --> 03:16:54.960]  A big, burky water filter is the one you need, period.
[03:16:54.960 --> 03:16:59.040]  You need a water filter that removes chlorine, fluoride, pharmaceuticals, BPA, and other
[03:16:59.040 --> 03:17:03.080]  endocrine disruptors, pesticides, bacteria, viruses, and much more, right?
[03:17:03.080 --> 03:17:05.040]  And does it all at only 2 cents per gallon.
[03:17:05.040 --> 03:17:08.720]  Get the original, most trusted name in gravity water filtration, Big Burky.
[03:17:08.720 --> 03:17:13.520]  And now GCN listeners receive 5% off ceramic filter systems using code GCN.
[03:17:13.520 --> 03:17:17.960]  Call or click 1-877-99-Burky or bigburkywaterfilters.com.
[03:17:17.960 --> 03:17:21.360]  That's 1-877-99-B-E-R-K-E-Y.
[03:17:21.360 --> 03:17:25.600]  Hunters, anglers, campers, and survivalists, get back to nature.
[03:17:25.600 --> 03:17:30.160]  Find your horizons with the highest quality, most versatile, unique slingshots and slingbos
[03:17:30.160 --> 03:17:32.760]  on the market at Slingbow.com.
[03:17:32.760 --> 03:17:36.520]  Slingbow products are compact and models start from just 1798.
[03:17:36.520 --> 03:17:39.600]  They're perfect for your bug out bag or storing in your vehicle.
[03:17:39.600 --> 03:17:44.360]  Give yourself and your loved ones the excitement and tradition of Slingbow, a new frontier
[03:17:44.360 --> 03:17:48.200]  in archery, and truly modern twist on this primitive survival tool.
[03:17:48.200 --> 03:17:53.000]  Feel the thrill, only at Slingbow.com.
[03:17:53.000 --> 03:17:55.800]  Mike in Arizona, you're on the air worldwide, go ahead.
[03:17:55.800 --> 03:17:58.200]  Oh, Alex, you can rent any day of the week.
[03:17:58.200 --> 03:18:01.840]  Thank you, sir, for doing what you do and being a patriot and doing your best to save
[03:18:01.840 --> 03:18:08.640]  America and encouraging us as fellow patriots to do that in our local areas as well.
[03:18:08.640 --> 03:18:13.920]  And as a longtime InfoWars listener, I want to say thanks for the awesome brain force,
[03:18:13.920 --> 03:18:14.920]  Anthroplex.
[03:18:14.920 --> 03:18:17.680]  My girlfriend would like to say thanks for the Anthroplex, too.
[03:18:17.680 --> 03:18:18.680]  Thank you.
[03:18:18.680 --> 03:18:22.400]  I use the BioTrue Selenium, the super blue toothpaste for you folks who aren't big, normal
[03:18:22.400 --> 03:18:23.400]  toothpaste fans.
[03:18:23.400 --> 03:18:25.240]  The super blue is awesome.
[03:18:25.240 --> 03:18:28.160]  And thank you so much, Alex, for the InfoWars life products.
[03:18:28.160 --> 03:18:29.360]  They are quality.
[03:18:29.360 --> 03:18:31.320]  I can't wait to get some more.
[03:18:31.320 --> 03:18:34.320]  And thank you so much for doing that for us to keep us healthy.
[03:18:34.320 --> 03:18:35.320]  Absolutely.
[03:18:35.320 --> 03:18:41.080]  Because then we could all, as educated patriots, help our other countrymen and women understand
[03:18:41.080 --> 03:18:45.480]  that there's a bigger problems going on, and if we can get our houses in order and be
[03:18:45.480 --> 03:18:52.560]  good to each other and ourselves, we can take our country back.
[03:18:52.560 --> 03:18:58.920]  I want to plow into all of this, but I'm going to spend a few minutes here first, just encouraging
[03:18:58.920 --> 03:19:05.280]  listeners to understand that when you buy t-shirts or water filtration systems or books
[03:19:05.280 --> 03:19:12.520]  or videos or other material from InfoWarsStore.com, you are funding the revolution.
[03:19:12.520 --> 03:19:14.720]  I mean, I cannot say it any clearer.
[03:19:14.720 --> 03:19:18.400]  And so it is essential that you purchase the products at InfoWarsStore.com.
[03:19:18.400 --> 03:19:22.120]  I don't want to thank everybody that has, but we've got the best fluoride-free toothpaste
[03:19:22.120 --> 03:19:25.960]  with colloidal silver and with high-quality atomic iodine in it.
[03:19:25.960 --> 03:19:28.360]  You cannot beat that for children and adults.
[03:19:28.360 --> 03:19:31.040]  We've got the best mouthwash designed by Dr. Jones.
[03:19:31.040 --> 03:19:34.200]  That's my dad with colloidal silver and iodine as well.
[03:19:34.200 --> 03:19:38.200]  InfoWarsLife.com, or AAA-253-3139.
[03:19:38.200 --> 03:19:42.640]  And your purchase of the products stands with us, stands with America, stands with Trump,
[03:19:42.640 --> 03:19:45.520]  stands against the globalists and their satanic pedophile armies.
[03:19:45.520 --> 03:19:48.640]  And that's who they are, and they know we know who they are, and they're coming back
[03:19:48.640 --> 03:19:56.320]  against us, so we need your support.
[03:19:56.320 --> 03:20:05.320]  You're listening to the Alex Jones Show.
[03:20:05.320 --> 03:20:27.000]  Live, it is Tuesday, January 9th edition of the Alex Jones Show, 4th hour.
[03:20:27.000 --> 03:20:32.600]  We're talking about, of course, the big story of the week so far, Oprah Winfrey, Variety
[03:20:32.600 --> 03:20:39.360]  reports Gayle King, Oprah Winfrey, not considering 2020 bid, but is intrigued by the idea.
[03:20:39.360 --> 03:20:44.400]  CBS This Morning Host Gayle King said she does not think that her best friend, Oprah Winfrey,
[03:20:44.400 --> 03:20:46.600]  has changed her mind about running for president.
[03:20:46.600 --> 03:20:49.240]  Publicly, she has dismissed the idea.
[03:20:49.240 --> 03:20:54.160]  King said she talked to Winfrey on Monday after a day of speculation about her intentions.
[03:20:54.160 --> 03:20:57.840]  The response was so great, it generates a talk in traditional social media, because
[03:20:57.840 --> 03:21:03.600]  everybody exploded in deity-like worship, as we're going to play here in a second.
[03:21:03.600 --> 03:21:08.040]  But Winfrey's best friend went on to say, quote, I absolutely don't think her position
[03:21:08.040 --> 03:21:09.120]  has changed.
[03:21:09.120 --> 03:21:11.200]  I was up talking to her late last night.
[03:21:11.200 --> 03:21:13.080]  I do think she was intrigued by the idea.
[03:21:13.080 --> 03:21:18.240]  I do think that, basically, she doesn't really know, but it looks like Winfrey's not going
[03:21:18.240 --> 03:21:19.360]  to run at this time.
[03:21:19.360 --> 03:21:25.160]  Obviously, if she gets drafted by the amount of hysteria and messianic fervour that we've
[03:21:25.160 --> 03:21:30.760]  seen from the left over the last 24, 48 hours, she may not have a choice.
[03:21:30.760 --> 03:21:35.800]  Van Jones has come out on CNN and basically said that she's the queen of the universe
[03:21:35.800 --> 03:21:37.360]  and can do no wrong.
[03:21:37.360 --> 03:21:41.040]  Maybe she's going to walk on water and cure cancer.
[03:21:41.040 --> 03:21:43.160]  We've got that clip from CNN.
[03:21:43.160 --> 03:21:44.840]  Here it is.
[03:21:44.840 --> 03:21:49.240]  Ben, as you consider this possibility, what do you see?
[03:21:49.240 --> 03:21:53.440]  I mean, obviously, people would have said Donald Trump could have never been president
[03:21:53.440 --> 03:21:55.640]  and he's president.
[03:21:55.640 --> 03:22:01.520]  Well the question is, does she want to be demoted from queen of the universe to president
[03:22:01.520 --> 03:22:02.520]  of the United States?
[03:22:02.520 --> 03:22:03.520]  That's the only question.
[03:22:03.520 --> 03:22:05.320]  If she wants to do it, she can do it.
[03:22:05.320 --> 03:22:09.000]  She is probably the most beloved human being on earth.
[03:22:09.000 --> 03:22:13.320]  She's probably the most beloved carbon-based life form on earth.
[03:22:13.320 --> 03:22:16.640]  If she runs, she will destroy anybody in front of her.
[03:22:16.640 --> 03:22:18.480]  The question is, does she want to do it?
[03:22:18.480 --> 03:22:21.720]  I've talked to a lot of people who are close to her, who are around her.
[03:22:21.720 --> 03:22:26.320]  There's basically, you know, bedlam in Oprah land right now as people, you know, people
[03:22:26.320 --> 03:22:31.040]  are begging her, please run, please run, please run, but she's given no indication that she
[03:22:31.040 --> 03:22:33.560]  has moved off of her position, that she doesn't want to do it.
[03:22:33.560 --> 03:22:38.520]  I will say that speech last night was extraordinary.
[03:22:38.520 --> 03:22:44.840]  That speech, she did in nine minutes what Barack Obama did in 17, it was in 2004.
[03:22:44.840 --> 03:22:45.840]  She told me that.
[03:22:45.840 --> 03:22:52.520]  Yeah, that is Van Jones worshiping Oprah Winfrey, the queen of the universe can do no wrong.
[03:22:52.520 --> 03:22:57.280]  She gave an astounding, no, she didn't, she gave a bang average speech, let's be honest.
[03:22:57.280 --> 03:23:01.680]  What kind of bravery does it take to get up in front of a bunch of people who are guilty
[03:23:01.680 --> 03:23:07.160]  of the very thing that you're lecturing everyone else about, covering up the sex abuse scandal
[03:23:07.160 --> 03:23:08.160]  for 20 plus years?
[03:23:08.160 --> 03:23:11.320]  Now, does this mean that Oprah Winfrey hasn't got a shot of becoming president?
[03:23:11.320 --> 03:23:12.320]  No, it doesn't.
[03:23:12.320 --> 03:23:17.160]  She's got a very good shot, given that the Democrats have virtually nobody else to even
[03:23:17.160 --> 03:23:19.000]  take on Trump.
[03:23:19.000 --> 03:23:25.160]  Breitbart reports election betting odds place Oprah 2020 ahead of every Democrat.
[03:23:25.160 --> 03:23:29.880]  When it comes to predicting who will be president election betting odds.com shows the actual
[03:23:29.880 --> 03:23:35.440]  people betting actual money in this category put Oprah Winfrey at the top of the Democratic
[03:23:35.440 --> 03:23:36.440]  heap.
[03:23:36.440 --> 03:23:43.280]  She's got 8.5% on this betting website, which places her above Senator Kamala Harris, Elizabeth
[03:23:43.280 --> 03:23:51.320]  Warren, Bernie Sanders, Michelle Obama, Joe Biden, all of them Oprah is right at the top.
[03:23:51.320 --> 03:23:53.840]  Hillary Clinton still at 1.6%.
[03:23:53.840 --> 03:23:57.800]  She just won't seem to go away like a turd that won't flush.
[03:23:57.800 --> 03:24:03.160]  But Oprah Winfrey according to the betting odds website is the preferred candidate for
[03:24:03.160 --> 03:24:08.840]  Democrats, the most likely candidate as it appears in the run up to the 2020 election.
[03:24:08.840 --> 03:24:12.840]  Now some Republicans are out warning that she's going to be a very strong candidate.
[03:24:12.840 --> 03:24:19.400]  Sonny Johnson says if Oprah combines the economic message with culture, GOP won't have a chance
[03:24:19.400 --> 03:24:22.920]  in hell in 2020.
[03:24:22.920 --> 03:24:26.680]  Republicans in the broader conservative movement must not underestimate the political potential
[03:24:26.680 --> 03:24:31.640]  of Oprah Winfrey as a Democrat presidential contender in 2020.
[03:24:31.640 --> 03:24:36.160]  Breitbart, Sonny Johnson went on to say Republicans are not going to have a chance in hell of
[03:24:36.160 --> 03:24:40.880]  defeating Winfrey as a presidential candidate in 2020 if the talk show Celebrity successfully
[03:24:40.880 --> 03:24:45.800]  fuses an economic message with her cultural powerhouse assets, said Johnson.
[03:24:45.800 --> 03:24:50.680]  Now, of course, if you take the content, the large S of her content from the speech on
[03:24:50.680 --> 03:24:53.960]  Sunday night, that's not what she's going to do.
[03:24:53.960 --> 03:24:58.840]  She's going to ramble on about identity politics, the number one losing issue for Democrats
[03:24:58.840 --> 03:25:06.200]  as was proven in 2016, and of course, that's a wedded to that ideology of identity politics,
[03:25:06.200 --> 03:25:10.720]  dividing people based on race, gender and class, that they're going to hold her to it
[03:25:10.720 --> 03:25:14.760]  and they're going to force her to have that message, which means she's not going to have
[03:25:14.760 --> 03:25:20.520]  the wider cultural message, the wider economic message that Trump was able to tap into to
[03:25:20.520 --> 03:25:21.520]  win the presidency.
[03:25:21.520 --> 03:25:27.160]  So again, it's one issue if she runs, it's another if she actually has the right message
[03:25:27.160 --> 03:25:32.360]  to unify American people around voting for her because she didn't send a very unifying
[03:25:32.360 --> 03:25:37.920]  message in a 2013 interview with the BBC and we've got this clip here that we can play
[03:25:37.920 --> 03:25:44.800]  in a second where she told an interviewer that basically to solve racism, we need more
[03:25:44.800 --> 03:25:48.760]  racism and we need old white people to die out.
[03:25:48.760 --> 03:25:54.120]  She actually said, she was obviously speaking about older white people's on Twitter, so
[03:25:54.120 --> 03:25:58.280]  she didn't specifically say white people, she's obviously talking about white people
[03:25:58.280 --> 03:25:59.640]  context.
[03:25:59.640 --> 03:26:05.120]  She said they just have to die as a direct quote, let's go to that clip, Oprah Winfrey
[03:26:05.120 --> 03:26:08.400]  in 2013, here it is.
[03:26:08.400 --> 03:26:15.520]  And there's a whole generation, I say this, I said this for apartheid South Africa, I
[03:26:15.520 --> 03:26:20.920]  said this for my own community in the South, there are still generations of people, older
[03:26:20.920 --> 03:26:27.080]  people who were born and bred and marinated in it, in that prejudice in racism and they
[03:26:27.080 --> 03:26:30.560]  just have to die.
[03:26:30.560 --> 03:26:36.160]  So there's Oprah Winfrey, the great uniter, we've had like one and a half years of the
[03:26:36.160 --> 03:26:39.640]  media saying that Donald Trump is dividing people down racial lines.
[03:26:39.640 --> 03:26:44.520]  I don't recall Donald Trump ever saying that a certain race of people and yes, that's obviously
[03:26:44.520 --> 03:26:48.520]  who she was talking about, context, I don't recall Donald Trump ever saying that a certain
[03:26:48.520 --> 03:26:53.360]  race of people or a certain age group of people just have to die.
[03:26:53.360 --> 03:26:59.720]  But no, he's the great divider, Oprah Winfrey's the great uniter in their world of fake news.
[03:26:59.720 --> 03:27:03.400]  Imagine what veterans, people who fought in World War II, people fought in Korea, people
