[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:25:55.000 --> 01:25:57.000]  Limbaugh and Savage.
[01:25:57.000 --> 01:26:00.000]  They're the only ones going all the way or even close to it.
[01:26:00.000 --> 01:26:05.000]  Now, look, how long have I told you that Goldman Sachs is a criminal operation?
[01:26:05.000 --> 01:26:07.000]  They run every major regulatory agency.
[01:26:07.000 --> 01:26:09.000]  They're former people do.
[01:26:09.000 --> 01:26:10.000]  They've got the Treasury Secretary.
[01:26:10.000 --> 01:26:12.000]  They've got the New York Fed chief.
[01:26:12.000 --> 01:26:14.000]  They've got the chairman of the Federal Reserve.
[01:26:14.000 --> 01:26:15.000]  All are their people.
[01:26:15.000 --> 01:26:17.000]  They engineered the crisis.
[01:26:17.000 --> 01:26:19.000]  Four months ago, we had the big McClatchy news writer.
[01:26:19.000 --> 01:26:21.000]  What's his name on?
[01:26:21.000 --> 01:26:24.000]  Greg Gordon on who got the lawsuits.
[01:26:24.000 --> 01:26:28.000]  The internal documents were Goldman Sachs engineered this whole thing by design.
[01:26:28.000 --> 01:26:41.000]  And so now they've been indicted civilly by the security and exchange commission filled with their people so they can suck up all the evidence and then have a $5 million fine on trillion stolen.
[01:26:41.000 --> 01:26:45.000]  That'd be like if you robbed a bank and you're walking out with a million dollars and the cops say,
[01:26:45.000 --> 01:26:49.000]  give me a thousand and I'll let you go.
[01:26:49.000 --> 01:26:50.000]  And here it is.
[01:26:50.000 --> 01:26:52.000]  I mean, this is not my opinion.
[01:26:52.000 --> 01:26:56.000]  This is the London Guardian, the biggest newspaper in Europe.
[01:26:56.000 --> 01:26:57.000]  Now we know the truth.
[01:26:57.000 --> 01:26:59.000]  The financial meltdown wasn't a mistake.
[01:26:59.000 --> 01:27:01.000]  It was a con.
[01:27:01.000 --> 01:27:02.000]  It's a con.
[01:27:02.000 --> 01:27:03.000]  It's a con.
[01:27:03.000 --> 01:27:04.000]  It's not your government.
[01:27:04.000 --> 01:27:06.000]  It's not your Pentagon.
[01:27:06.000 --> 01:27:08.000]  It's not your country.
[01:27:08.000 --> 01:27:10.000]  And these people are going for broke.
[01:27:10.000 --> 01:27:13.000]  This is going to be like a red terror in this country.
[01:27:13.000 --> 01:27:17.000]  They're not training checkpoints and FEMA camps and kids to spy on their parents for nothing.
[01:27:17.000 --> 01:27:22.000]  This isn't going to be some boss hog, bid rigging scam or insider trading.
[01:27:22.000 --> 01:27:24.000]  This is the total takeover of our country.
[01:27:24.000 --> 01:27:26.000]  They've already committed so many crimes.
[01:27:26.000 --> 01:27:28.000]  They're going for broke now.
[01:27:28.000 --> 01:27:31.000]  They're going all the way now.
[01:27:31.000 --> 01:27:32.000]  And I'm all the way.
[01:27:32.000 --> 01:27:34.000]  I'm all in to fight them.
[01:27:34.000 --> 01:27:39.000]  My name, my treasure, my blood, my honor, who I am is on the line.
[01:27:39.000 --> 01:27:41.000]  Just like John Adams or George Washington.
[01:27:41.000 --> 01:27:45.000]  And all of you have a chance to be part of history on the side of right.
[01:27:45.000 --> 01:27:50.000]  So many well-meaning, smart, intelligent, dynamic yuppies out there.
[01:27:50.000 --> 01:27:52.000]  Making hundreds of thousands or millions a year.
[01:27:52.000 --> 01:27:56.000]  And you laugh at anybody who's involved, like they're un-American.
[01:27:56.000 --> 01:27:58.000]  And you're smart because you're not involved.
[01:27:58.000 --> 01:27:59.000]  And you ride the fence.
[01:27:59.000 --> 01:28:01.000]  You take the middle way.
[01:28:01.000 --> 01:28:02.000]  Mark my words.
[01:28:02.000 --> 01:28:06.000]  If we lose this country, it is your fault, you jackasses out there.
[01:28:06.000 --> 01:28:08.000]  We know the globalists are evil.
[01:28:08.000 --> 01:28:09.000]  We know their game plan.
[01:28:09.000 --> 01:28:13.000]  We've thousands of their documents have fallen into our hands.
[01:28:13.000 --> 01:28:16.000]  And we know the general public's dumbed down.
[01:28:16.000 --> 01:28:20.000]  But those of you who are intelligent and know which way the wind blows,
[01:28:20.000 --> 01:28:23.000]  better get off your big fat butts and do something.
[01:28:23.000 --> 01:28:25.000]  That's all I can say to you right now.
[01:28:25.000 --> 01:28:28.000]  I mean, it came out in Congress two weeks ago.
[01:28:28.000 --> 01:28:29.000]  100-to-one leverage.
[01:28:29.000 --> 01:28:31.000]  World's largest fraud exposed.
[01:28:31.000 --> 01:28:32.000]  J.P. Morgan.
[01:28:32.000 --> 01:28:35.000]  Chase caught manipulating gold and silver market.
[01:28:35.000 --> 01:28:38.000]  Obama pushing new banking takeover.
[01:28:38.000 --> 01:28:40.000]  Goldman Sachs indicted civilly.
[01:28:40.000 --> 01:28:41.000]  New York times.
[01:28:41.000 --> 01:28:43.000]  All right, I'm going to shut up.
[01:28:43.000 --> 01:28:45.000]  I'm going to come back and go to call after call.
[01:28:45.000 --> 01:28:53.000]  Mike, Pete, Victoria, Smookham, Mark, Herman, Annie, Marlene, Leo, others.
[01:28:53.000 --> 01:28:57.000]  Your call straight ahead after the news on the other side.
[01:28:57.000 --> 01:29:00.000]  This is the defense of our republic, toe-to-toe.
[01:29:00.000 --> 01:29:02.000]  What's your home worth?
[01:29:02.000 --> 01:29:04.000]  How can you compare local real estate agents?
[01:29:04.000 --> 01:29:07.000]  And how do you get MLS listings for the entire country?
[01:29:07.000 --> 01:29:11.000]  If you're thinking of buying a home to take advantage of a tax credit or selling your house,
[01:29:11.000 --> 01:29:15.000]  you first need to see an incredible website called homegain.com.
[01:29:15.000 --> 01:29:18.000]  Homegain.com will help you find a realtor to buy or sell a home.
[01:29:18.000 --> 01:29:21.000]  It's so easy, and best of all, it's free.
[01:29:21.000 --> 01:29:24.000]  At homegain.com, you can compare realtors anonymously,
[01:29:24.000 --> 01:29:27.000]  receive customized proposals, see consumer reviews,
[01:29:27.000 --> 01:29:29.000]  then select the best realtor for you.
[01:29:29.000 --> 01:29:32.000]  Go to homegain.com and get an instant home value estimate.
[01:29:32.000 --> 01:29:35.000]  You comparable homes and check out street views.
[01:29:35.000 --> 01:29:38.000]  Homegain.com has an A-plus rating with a better business bureau
[01:29:38.000 --> 01:29:40.000]  and contains a wealth of information,
[01:29:40.000 --> 01:29:43.000]  like their home improvement tool that helps you determine which home improvements
[01:29:43.000 --> 01:29:45.000]  to make to increase your home's value.
[01:29:45.000 --> 01:29:48.000]  See the top 12 home improvements right now at homegain.com.
[01:29:48.000 --> 01:29:51.000]  That's H-O-M-E-G-A-I-N dot com.
[01:29:51.000 --> 01:29:53.000]  Look for Max, the orange homegain gorilla,
[01:29:53.000 --> 01:29:56.000]  to help you find a realtor or with any other real estate needs
[01:29:56.000 --> 01:29:58.000]  you might have at homegain.com.
[01:29:58.000 --> 01:30:00.000]  Your real estate connection.
[01:30:00.000 --> 01:30:03.000]  Hello, this is Alex Jones with some important questions.
[01:30:03.000 --> 01:30:07.000]  If you're going into a battle and they give you a rifle and a sidearm,
[01:30:07.000 --> 01:30:09.000]  how much ammunition do you want?
[01:30:09.000 --> 01:30:12.000]  My answer would be all I can get in the battle for freedom
[01:30:12.000 --> 01:30:14.000]  and the lives of your loved ones.
[01:30:14.000 --> 01:30:16.000]  Food is your only ammunition.
[01:30:16.000 --> 01:30:18.000]  How much do you want? When do you want it?
[01:30:18.000 --> 01:30:20.000]  Now or after the battle starts.
[01:30:20.000 --> 01:30:21.000]  When will you need it?
[01:30:21.000 --> 01:30:23.000]  Can you buy it without proper identification?
[01:30:23.000 --> 01:30:26.000]  Will there be any food? Will it make your children sick?
[01:30:26.000 --> 01:30:29.000]  If there's a quarantine and you can't feed yourself,
[01:30:29.000 --> 01:30:32.000]  will you go to the gathering center and be immunized?
[01:30:32.000 --> 01:30:35.000]  You wipe out all these problems if you have a good food supply.
[01:30:35.000 --> 01:30:39.000]  Food is your ammunition to fight for your freedom and your life.
[01:30:39.000 --> 01:30:41.000]  How much will you need? We don't know.
[01:30:41.000 --> 01:30:43.000]  How much do you want? All you can get.
[01:30:43.000 --> 01:30:44.000]  I'm Alex Jones.
[01:30:44.000 --> 01:30:47.000]  I want all of you good guys to live to fight another day.
[01:30:47.000 --> 01:30:55.000]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[01:30:55.000 --> 01:31:00.000]  Again that number, 1-800-409-5633.
[01:31:00.000 --> 01:31:01.000]  Hi, this is Alex Jones.
[01:31:01.000 --> 01:31:04.000]  Did you know that the global elite are now storing non-hybrid seeds
[01:31:04.000 --> 01:31:07.000]  in secret storage vaults near the Arctic Circle?
[01:31:07.000 --> 01:31:09.000]  Did you know that in a real meltdown,
[01:31:09.000 --> 01:31:12.000]  non-hybrid seeds can become more valuable than silver or gold?
[01:31:12.000 --> 01:31:15.000]  It's true, seeds that all perform even gold and silver before in this country,
[01:31:15.000 --> 01:31:17.000]  and it's possible that could even happen again.
[01:31:17.000 --> 01:31:19.000]  So our friends at Solutions from Science
[01:31:19.000 --> 01:31:22.000]  have put together the perfect mix of non-hybrid seeds.
[01:31:22.000 --> 01:31:25.000]  They call it a survival seed bank,
[01:31:25.000 --> 01:31:30.000]  and it can produce an endless supply of nutrient dense food for you and your family.
[01:31:30.000 --> 01:31:31.000]  And here's the best part.
[01:31:31.000 --> 01:31:34.000]  These seeds have not been genetically modified in any way,
[01:31:34.000 --> 01:31:38.000]  and you actually get enough seeds to plant a full acre crisis garden.
[01:31:38.000 --> 01:31:41.000]  So visit them today at survivalseedbank.com.
[01:31:41.000 --> 01:31:43.000]  That's survivalseedbank.com,
[01:31:43.000 --> 01:31:48.000]  or give them a call at 877-327-0365.
[01:31:48.000 --> 01:31:53.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:31:53.000 --> 01:31:56.000]  This is Alex Jones for survivalseedbank.com.
[01:31:56.000 --> 01:31:59.000]  They help to create a new world order.
[01:31:59.000 --> 01:32:01.000]  We are part of a new world order.
[01:32:01.000 --> 01:32:04.000]  A new world order based upon collective action.
[01:32:04.000 --> 01:32:07.000]  Invisible Empire is a damning indictment of the globalists
[01:32:07.000 --> 01:32:09.000]  through their own words and documents.
[01:32:09.000 --> 01:32:14.000]  The new world order really is a tool for addressing a new world of possibilities.
[01:32:14.000 --> 01:32:18.000]  It means all the world under their control.
[01:32:18.000 --> 01:32:21.000]  The United Nations would take over America.
[01:32:21.000 --> 01:32:24.000]  The Tri-Lateral Commission would control the world.
[01:32:24.000 --> 01:32:27.000]  Invisible Empire chronicles how men of power and influence
[01:32:27.000 --> 01:32:32.000]  have worked in stealth for centuries to establish an oppressive world government.
[01:32:32.000 --> 01:32:35.000]  I believe, first of all, that we now need nothing short of a world constitution
[01:32:35.000 --> 01:32:37.000]  for the global financial system.
[01:32:37.000 --> 01:32:40.000]  Global governance with the establishment of the G20.
[01:32:40.000 --> 01:32:44.000]  So it's going to be an inner ruling elite and then everyone else.
[01:32:44.000 --> 01:32:46.000]  And I got news for you. You're everyone else.
[01:32:46.000 --> 01:32:48.000]  Invisible Empire.
[01:32:48.000 --> 01:32:52.000]  Secure your copy today at infowars.com or prisonplanet.com
[01:32:52.000 --> 01:33:11.000]  or watch it online in the highest quality at prisonplanet.tv.
[01:33:22.000 --> 01:33:45.000]  Communism, socialism, fascism, all forms of centralization
[01:33:45.000 --> 01:33:49.000]  come from the financial elite to consolidate power.
[01:33:49.000 --> 01:33:53.000]  America is the shining city on a hill, a plum.
[01:33:53.000 --> 01:33:56.000]  And if they can capture it fully, they can dominate the globe.
[01:33:56.000 --> 01:34:01.000]  This will destroy our freedom and our liberty, not just for our children.
[01:34:01.000 --> 01:34:03.000]  We won't have to wait, but for us.
[01:34:03.000 --> 01:34:05.000]  Here's the times of London.
[01:34:05.000 --> 01:34:09.000]  Domestic Terrorist as big a threat as Al Kindus, as FBI head Robert Mueller.
[01:34:09.000 --> 01:34:13.000]  Here's AP, similar headline.
[01:34:13.000 --> 01:34:15.000]  It goes on and on and on.
[01:34:15.000 --> 01:34:18.000]  Any dissent is going to be called terrorism.
[01:34:18.000 --> 01:34:21.000]  Are you going to roll over and go along with this?
[01:34:21.000 --> 01:34:25.000]  It's a life and death situation to expose false flag government sponsored terror.
[01:34:25.000 --> 01:34:29.000]  If you don't expose it, they'll continue to carry it out.
[01:34:29.000 --> 01:34:32.000]  We've already caught them dressing up like Nazis nationwide
[01:34:32.000 --> 01:34:36.000]  to demonize anybody that doesn't want the government to jack taxes up
[01:34:36.000 --> 01:34:38.000]  and take over our lives.
[01:34:38.000 --> 01:34:40.000]  Alright, I'm going to stop ranting.
[01:34:40.000 --> 01:34:43.000]  I've got some other news I want to get to, but right now let's go to your calls.
[01:34:43.000 --> 01:34:45.000]  Please have your question and comment ready.
[01:34:45.000 --> 01:34:48.000]  You're on the air worldwide.
[01:34:48.000 --> 01:34:49.000]  How are you doing, Mr. Jones?
[01:34:49.000 --> 01:34:51.000]  God bless your whole team. You guys are phenomenal.
[01:34:51.000 --> 01:34:55.000]  You're asking how I'm doing? I'm not doing good, because I've been proven right again.
[01:34:55.000 --> 01:34:58.000]  Everything's happening just as we foresaw it.
[01:34:58.000 --> 01:35:03.000]  I do confirm your broadcast, but I've been living what you've been talking about
[01:35:03.000 --> 01:35:07.000]  for the last five years directly at the hands of local municipality.
[01:35:07.000 --> 01:35:10.000]  I've stolen limousine, disseminated working business.
[01:35:10.000 --> 01:35:13.000]  That was probably making more money than they were on my own efforts.
[01:35:13.000 --> 01:35:16.000]  And they've been pounding on me pretty much ever since.
[01:35:16.000 --> 01:35:19.000]  I sent you an 18-page tax three Saturdays ago.
[01:35:19.000 --> 01:35:22.000]  I sent you a multi-page email last night.
[01:35:22.000 --> 01:35:26.000]  I'm just flooded with people having their kids taken, their businesses taken,
[01:35:26.000 --> 01:35:28.000]  people being abused.
[01:35:28.000 --> 01:35:31.000]  It's in the news that judges are taking money out of the table
[01:35:31.000 --> 01:35:33.000]  to put innocent people in private jails.
[01:35:33.000 --> 01:35:35.000]  I mean, it's just wall-to-wall corruption.
[01:35:35.000 --> 01:35:37.000]  What's on your mind, Mike?
[01:35:37.000 --> 01:35:40.000]  Well, a couple things. Actually, I have an alternate fuel system I've designed
[01:35:40.000 --> 01:35:43.000]  that works pretty good. I'm working on refining.
[01:35:43.000 --> 01:35:47.000]  But, again, they're disseminating every effort I have to work.
[01:35:47.000 --> 01:35:48.000]  They've been holding me up.
[01:35:48.000 --> 01:35:50.000]  That isn't what I'm calling a cry about at all.
[01:35:50.000 --> 01:35:54.000]  I wouldn't mind getting that point across to you, though.
[01:35:54.000 --> 01:35:59.000]  Also, I've been flooded.
[01:35:59.000 --> 01:36:02.000]  Oh, I'm in here, so I apologize for stammering.
[01:36:02.000 --> 01:36:06.000]  I showed it before you on the report of a couple of detectives right from the check.
[01:36:06.000 --> 01:36:09.000]  One of them says he forgets whatever even happened,
[01:36:09.000 --> 01:36:14.000]  although he was taking pictures on his soap onto his other buddy while it was happening.
[01:36:14.000 --> 01:36:18.000]  Oh, yeah, I see reports every week of cops raping women.
[01:36:18.000 --> 01:36:21.000]  And it's not saying the average cop is bad, but they're protecting the bad cops.
[01:36:21.000 --> 01:36:24.000]  Mike, I've got to jump. Pete in South Carolina, you're on the air.
[01:36:24.000 --> 01:36:27.000]  We're going to move quick here. Pete, go ahead.
[01:36:27.000 --> 01:36:29.000]  Yeah, Alex, I just want to know.
[01:36:29.000 --> 01:36:33.000]  I know there's a march coming up in Washington next month at the end of the month,
[01:36:33.000 --> 01:36:35.000]  and I was wondering if you were going to be there.
[01:36:35.000 --> 01:36:39.000]  No, I'm not, but I mean, oathkeepers had to cancel their Tea Party march
[01:36:39.000 --> 01:36:41.000]  because violence was threatened against them.
[01:36:41.000 --> 01:36:43.000]  That's what the government's doing.
[01:36:43.000 --> 01:36:47.000]  It's threatening violence, sending hippies dressed as Nazis to discredit us.
[01:36:47.000 --> 01:36:51.000]  This is another form of false flag frame-up terror.
[01:36:51.000 --> 01:36:53.000]  It's out in the open.
[01:36:53.000 --> 01:36:57.000]  Okay, well, also, if I might add, I was wondering,
[01:36:57.000 --> 01:36:59.000]  since we're talking about this nuclear attack that they're planning,
[01:36:59.000 --> 01:37:04.000]  I looked at the NLE 10 and it says that it's going to be at the end of next month.
[01:37:04.000 --> 01:37:09.000]  What are the odds that they attack on that day of the march in Washington
[01:37:09.000 --> 01:37:13.000]  because we all know Washington's the most broken, unproductive of the whole United States?
[01:37:13.000 --> 01:37:16.000]  Very well said, Pete. Here's the reason we're so freaked out about this.
[01:37:16.000 --> 01:37:21.000]  FEMA wants this document suppressed and is telling newspapers not to report on it.
[01:37:21.000 --> 01:37:26.000]  We have the newspapers saying they've received letters from FEMA up on infowars.com.
[01:37:26.000 --> 01:37:28.000]  Mainstream news reporting this.
[01:37:28.000 --> 01:37:32.000]  Over and over again on 7-7 in London with the train bombings,
[01:37:32.000 --> 01:37:36.000]  the government ran a drill. The exact same targets attacked at the exact same time.
[01:37:36.000 --> 01:37:41.000]  That's BBC News, IT and TV, London Guardian, 9-11. Drills were ran.
[01:37:41.000 --> 01:37:45.000]  Oklahoma City, BATF ran a drill. The building began to attack that morning.
[01:37:45.000 --> 01:37:47.000]  It's been come out in federal documents.
[01:37:47.000 --> 01:37:49.000]  The FBI was there running the whole operation.
[01:37:49.000 --> 01:37:52.000]  That's what I'm saying. Drill after drill.
[01:37:52.000 --> 01:37:55.000]  Because most of the government, 99% of the government,
[01:37:55.000 --> 01:38:00.000]  is not involved in terror attacks, not involved in criminality, not involved.
[01:38:00.000 --> 01:38:03.000]  But they're surveilling and they've got good agents out there
[01:38:03.000 --> 01:38:06.000]  and detectives and local police detectives.
[01:38:06.000 --> 01:38:10.000]  And so if they actually find a real terror attack,
[01:38:10.000 --> 01:38:14.000]  they then say, oh, it was part of a drill. Go back to 1999.
[01:38:14.000 --> 01:38:18.000]  Vladimir Putin, vice president, very unpopular. He's not going to be elected.
[01:38:18.000 --> 01:38:25.000]  He's the vice president of the drunken thug that they had in at the time, Boris Yeltsin.
[01:38:25.000 --> 01:38:28.000]  Three apartment buildings are blown up in Moscow.
[01:38:28.000 --> 01:38:32.000]  In a fourth building, local Moscow police in a suburb
[01:38:32.000 --> 01:38:39.000]  find FSB, Federal Security Bureau, planting bombs on the columns.
[01:38:39.000 --> 01:38:43.000]  And then Putin comes in and says it was just a drill.
[01:38:43.000 --> 01:38:46.000]  So see, I mean, they do drill after drill after drill,
[01:38:46.000 --> 01:38:49.000]  and they had drills on 9-11. Go ahead.
[01:38:49.000 --> 01:38:52.000]  He dropped. Let's go to Victoria and Virginia.
[01:38:52.000 --> 01:38:55.000]  Victoria, you're on the air. Welcome.
[01:38:55.000 --> 01:38:58.000]  Thank you. Thank you for everything that you're doing.
[01:38:58.000 --> 01:39:00.000]  And just to let you know, we're praying for you every day.
[01:39:00.000 --> 01:39:02.000]  I need it.
[01:39:02.000 --> 01:39:04.000]  Oh, thank you. Two really quick things.
[01:39:04.000 --> 01:39:07.000]  No, I'll probably have Black sedans following me home tonight.
[01:39:07.000 --> 01:39:09.000]  I mean, I mean it. Thank you.
[01:39:09.000 --> 01:39:12.000]  No, really, Alex, you do have a lot of people praying for you
[01:39:12.000 --> 01:39:15.000]  because of the fact that you are brave,
[01:39:15.000 --> 01:39:17.000]  that you will stand and tell the truth.
[01:39:17.000 --> 01:39:20.000]  When like you said earlier, most people will stand in the middle
[01:39:20.000 --> 01:39:23.000]  because they are too afraid to do anything.
[01:39:23.000 --> 01:39:26.000]  And, you know, they just want to straddle the fence,
[01:39:26.000 --> 01:39:29.000]  and that's not the way to go. So we really appreciate your prayer.
[01:39:29.000 --> 01:39:31.000]  I appreciate you.
[01:39:31.000 --> 01:39:34.000]  Thank you. Two really quick things.
[01:39:34.000 --> 01:39:38.000]  One, they still have one of the nukes missing from a couple of years ago
[01:39:38.000 --> 01:39:41.000]  when they were trying to, you know, do a false plan.
[01:39:41.000 --> 01:39:45.000]  That's right. Minot, South Dakota, two nukes were taken.
[01:39:45.000 --> 01:39:48.000]  One is absolutely, it's incredible.
[01:39:48.000 --> 01:39:50.000]  And that's frightening.
[01:39:50.000 --> 01:39:54.000]  Really quick, this morning I read an article from Newsweek
[01:39:54.000 --> 01:39:58.000]  on the front page of MSNBC where they are saying that they need
[01:39:58.000 --> 01:40:03.000]  to resurrect the Mayak report because of the bad veterans
[01:40:03.000 --> 01:40:05.000]  and Christians and all of this.
[01:40:05.000 --> 01:40:08.000]  And I was just shocked saying that we are threatening them
[01:40:08.000 --> 01:40:11.000]  because we want them to uphold the Constitution.
[01:40:11.000 --> 01:40:14.000]  And I thought, what nerve?
[01:40:14.000 --> 01:40:18.000]  Well, I mean, ma'am, again, I'll go back to last January.
[01:40:18.000 --> 01:40:20.000]  State police send me one document.
[01:40:20.000 --> 01:40:24.000]  A federal marshal sends me the other federal master document.
[01:40:24.000 --> 01:40:27.000]  I mean, that's in the Kansas City Star Associated Press that we broke it.
[01:40:27.000 --> 01:40:31.000]  And it said gun owners, veterans, conservatives,
[01:40:31.000 --> 01:40:34.000]  and now it's confirmed veterans are being tracked by Homeland Security.
[01:40:34.000 --> 01:40:38.000]  And now the FBI admits they're tracking veterans and they're training youth corps.
[01:40:38.000 --> 01:40:41.000]  New York Times reports, in fact, pull that up.
[01:40:41.000 --> 01:40:45.000]  I just Googled Boy Scouts Homeland Security, it's the first link.
[01:40:45.000 --> 01:40:48.000]  New York Times to take on veterans.
[01:40:48.000 --> 01:40:52.000]  And I mean, this is the equivalent of a Soviet takeover.
[01:40:52.000 --> 01:40:57.000]  This is a red dawn, but run by our own supposed government.
[01:40:57.000 --> 01:40:59.000]  And yes, I've seen it all over the news.
[01:40:59.000 --> 01:41:01.000]  Without even looking forward, I see it.
[01:41:01.000 --> 01:41:04.000]  CNN, MSNBC, you said you saw it on another channel saying that,
[01:41:04.000 --> 01:41:08.000]  oh, look, the Mayak and Homeland Security reports were right.
[01:41:08.000 --> 01:41:10.000]  Domestic terrorists are the American people.
[01:41:10.000 --> 01:41:13.000]  Anybody who doesn't want this takeover is a terrorist.
[01:41:13.000 --> 01:41:16.000]  I mean, how long did I warn people this was being set up for us?
[01:41:16.000 --> 01:41:19.000]  There's the New York Times headline. Scouts train, put it back up for me.
[01:41:19.000 --> 01:41:22.000]  Scouts train to fight terrorists and more.
[01:41:22.000 --> 01:41:24.000]  Let me see the first paragraph.
[01:41:24.000 --> 01:41:29.000]  It says 10 minutes into an errant mayhem in the town near the Mexican border
[01:41:29.000 --> 01:41:34.000]  and a gunman, a disgruntled Iraqi veteran has already taken two people hostage.
[01:41:34.000 --> 01:41:38.000]  And then they have photos where they send 14-year-olds in
[01:41:38.000 --> 01:41:41.000]  with machine guns to kill a U.S. vet.
[01:41:41.000 --> 01:41:44.000]  And see, I've covered the drills.
[01:41:44.000 --> 01:41:49.000]  And 90% of the time or more, they're training to take on the American people.
[01:41:49.000 --> 01:41:52.000]  None of it has to do with al-Qaeda.
[01:41:52.000 --> 01:41:55.000]  It's all for us. I'm sorry. Go ahead.
[01:41:55.000 --> 01:41:58.000]  No, what you're saying is absolutely right,
[01:41:58.000 --> 01:42:02.000]  but it's like what nerve that they want to attack us
[01:42:02.000 --> 01:42:05.000]  because we want them to uphold the Constitution
[01:42:05.000 --> 01:42:08.000]  and follow the rules and regulations that this country has adopted.
[01:42:08.000 --> 01:42:11.000]  Exactly. They're the traitors. They're the usurpers.
[01:42:11.000 --> 01:42:14.000]  They're the offshore banks overthrowing America.
[01:42:14.000 --> 01:42:17.000]  So, of course, they're saying real Americans saying,
[01:42:17.000 --> 01:42:19.000]  this is our country. We're the sovereign citizens.
[01:42:19.000 --> 01:42:21.000]  You're not going to violate the Constitution.
[01:42:21.000 --> 01:42:23.000]  Of course, they're saying we're terrorists.
[01:42:23.000 --> 01:42:26.000]  That's what I'm saying. Look, how transparent is it
[01:42:26.000 --> 01:42:29.000]  that they've been hyping that domestic groups are going to attack?
[01:42:29.000 --> 01:42:32.000]  I said it before they were hyping it because I know their game plan.
[01:42:32.000 --> 01:42:35.000]  Now they're doing it. Now it's all happening.
[01:42:35.000 --> 01:42:39.000]  And I mean, they're prepping the public for this to happen.
[01:42:39.000 --> 01:42:41.000]  Victoria, God bless you. All right.
[01:42:41.000 --> 01:42:45.000]  More of your calls straight ahead, 888-201-2244.
[01:42:45.000 --> 01:42:47.000]  I'm going to blitz through calls in the final segment,
[01:42:47.000 --> 01:42:50.000]  hit a few other news items, but yes, I'm desperate.
[01:42:50.000 --> 01:42:52.000]  Yes, I'm hyped up. Yes, I'm yelling and screaming.
[01:42:52.000 --> 01:42:55.000]  It's like you yelling and screaming about some football game.
[01:42:55.000 --> 01:42:58.000]  I yell and scream about reality. I love this country.
[01:43:01.000 --> 01:43:04.000]  Max, what did you do with the remote?
[01:43:04.000 --> 01:43:06.000]  Now, what am I going to do?
[01:43:06.000 --> 01:43:08.000]  I guess I can go online to find a new one.
[01:43:08.000 --> 01:43:11.000]  Okay, here's a site, replacementremotes.com.
[01:43:11.000 --> 01:43:14.000]  Let us repair, replace any remote control.
[01:43:14.000 --> 01:43:17.000]  Well, I guess they can't repair this one.
[01:43:17.000 --> 01:43:19.000]  Thanks, Max.
[01:43:19.000 --> 01:43:23.000]  Wow, they have my original remote and an exact replacement
[01:43:23.000 --> 01:43:26.000]  that doesn't need programming. Hey, Max, here's a deal.
[01:43:26.000 --> 01:43:30.000]  I can use the coupon code Alex for a 5% discount.
[01:43:30.000 --> 01:43:35.000]  Replacementremotes.com has all my remotes for my TVs and accessories.
[01:43:35.000 --> 01:43:42.000]  I can order online at replacementremotes.com or call them at 336-377-2220.
[01:43:42.000 --> 01:43:44.000]  I wonder if they sell dog toys.
[01:43:44.000 --> 01:44:00.000]  For all your remote control needs, visit replacementremotes.com at 336-377-2220.
[01:44:00.000 --> 01:44:06.000]  One major world crisis away from having a totalitarian type of system.
[01:44:06.000 --> 01:44:09.000]  The main event is the wholesale destruction of the world.
[01:44:09.000 --> 01:44:14.000]  The push for every nation on the globe to identify and number all of its citizens.
[01:44:14.000 --> 01:44:19.000]  Friends, I hope that you will order Shadow Government from infowars.com.
[01:44:19.000 --> 01:44:21.000]  We also have some specials, but you can get some of our other films.
[01:44:21.000 --> 01:44:24.000]  Have Price When You Order Shadow Government.
[01:44:24.000 --> 01:44:27.000]  A new level in production quality and in information.
[01:44:27.000 --> 01:44:35.000]  It exposes how a casual society surveillance beast grid of total control is being put into place.
[01:44:35.000 --> 01:44:39.000]  This film needs to be seen, everybody needs to get it, so order yours today.
[01:44:39.000 --> 01:44:44.000]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[01:44:44.000 --> 01:44:48.000]  Shadow Government, ladies and gentlemen, get your copy at infowars.com today.
[01:44:48.000 --> 01:44:50.000]  Shadow Government.
[01:44:50.000 --> 01:44:52.000]  It gives Big Brother a black eye.
[01:44:52.000 --> 01:45:01.000]  Available at infowars.com or by calling toll-free 888-253-3139.
[01:45:01.000 --> 01:45:04.000]  Hello, this is Alex Jones with some important questions.
[01:45:04.000 --> 01:45:09.000]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:45:09.000 --> 01:45:14.000]  My answer would be all I can get in the battle for freedom and the lives of your loved ones.
[01:45:14.000 --> 01:45:16.000]  Food is your only ammunition.
[01:45:16.000 --> 01:45:18.000]  How much do you want? When do you want it?
[01:45:18.000 --> 01:45:20.000]  Now or after the battle starts.
[01:45:20.000 --> 01:45:22.000]  When will you need it?
[01:45:22.000 --> 01:45:24.000]  Can you buy it without proper identification?
[01:45:24.000 --> 01:45:27.000]  Will there be any food? Will it make your children sick?
[01:45:27.000 --> 01:45:32.000]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
