[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:23:32.000 --> 01:23:41.000]  And that's exactly what's happening. You know, I think Glenn Greenwald said it well recently that in order to organize against, you know, powerful and unfair, you know, groups and figures,
[01:23:41.000 --> 01:23:48.000]  people need to be able to organize in privacy. And that's essentially what's been taken away from us and then now commodified in a big brother system.
[01:23:48.000 --> 01:24:00.000]  And so the document that sort of started this discussion, the Civil Disturbance Operations Military Police Planning document from April 2006 that was used at the U.S. Army Military Police School in Portland,
[01:24:00.000 --> 01:24:09.000]  McClendon, Alabama, that document, you know, from the 2006 era is very reflective of the behavior that the military had during Hurricane Katrina,
[01:24:09.000 --> 01:24:16.000]  confiscating firearms, you know, contravening the Fourth Amendment against warrantless searches, which is exactly what this is.
[01:24:16.000 --> 01:24:18.000]  That was the training. That was the training.
[01:24:18.000 --> 01:24:24.000]  Right. Exactly. They were trained to behave this way. And so that's what you got. It wasn't a full, you know, quote unquote, martial law situation.
[01:24:24.000 --> 01:24:31.000]  But whenever there's an escalation in these things, it's really important to have an understanding of these documents and kind of get a handle on them.
[01:24:31.000 --> 01:24:43.000]  One other thing I want to mention, an old story from the Republican National Convention in the Twin Cities was I heard from multiple people there was something about text messages being tracked and some kind of display that they saw in police cars that
[01:24:43.000 --> 01:24:49.000]  No, no, no. That's confirmed. They've had that for about a decade. Yeah. Anyone admits they track everybody's text messages.
[01:24:49.000 --> 01:24:58.000]  Right, right. But we want to, like, try to figure out, you know, how exactly this happens. And likewise, people had their houses searched on the basis of what seemed to be package tracking data.
[01:24:58.000 --> 01:25:05.000]  Let me tell you, they have hubs at all the telecoms since the 96 Telecommunications Act illegally running everything through it.
[01:25:05.000 --> 01:25:18.000]  Right, right. And so I think if we can kind of start to identify like the data APIs and like where these different departments are kind of running this data through it's it's it's not that hard to realize that we're called application program interfaces
[01:25:18.000 --> 01:25:25.000]  have been put into things like, you know, UPS and FedEx. And so when a national special security event comes to town, they forget about the Fourth Amendment.
[01:25:25.000 --> 01:25:34.000]  If you try to file a lawsuit in federal court, I know for a fact because my friends tried that the federal judge will not even read your entire filing before he throws it out.
[01:25:34.000 --> 01:25:40.000]  Like that that is a fact. And there's just how I don't know how you force a federal judge to even read your filings if they're not going to read them.
[01:25:40.000 --> 01:25:47.000]  But that's how they are. We've been captured by foreign corporate interests. There's no doubt at them at the mass arrests down by the river during the RNC.
[01:25:47.000 --> 01:26:01.000]  That judge did not even read the full filing. But I just want to also throw in a friend of mine sent me a document called the federal interagency geospatial concept of operations or geoconops of Department of Homeland Security.
[01:26:01.000 --> 01:26:16.000]  It's a version 2.0 July 2010. And I haven't even had the full time to read this thing, but it's got a lot of details about how these different agencies, the military and stuff kind of operate on page 10 of it.
[01:26:16.000 --> 01:26:23.000]  There's just one of the craziest diagrams I've ever seen of kind of showing how geographic data moves back and forth.
[01:26:23.000 --> 01:26:31.000]  It gets to something called the National Incident Management System, which is kind of the main sort of structure that FEMA runs to control incidents.
[01:26:31.000 --> 01:26:51.000]  Listen, 12 years ago, I was at Marine Corps operations in Oakland and they led us in to tents with projections with all the police, with everybody's individual tracker phone where they could go in. Everything was satellite watch. They had drones. And I had Marines come to my office a month after and say, we're listed. We want you to watch this.
[01:26:51.000 --> 01:27:06.000]  And they had drones watching us while we were there covering it. They used us knowing we were going as an enemy simulant. So I was part of the exercise. That's how good their intel was that I thought I was there getting all this and they had drones watching me.
[01:27:06.000 --> 01:27:18.000]  Yeah. And I think the New York Times just published a story about reporters in a domestic drone army training facility and the drones were following cars driving around near the base.
[01:27:18.000 --> 01:27:31.000]  Yeah. That's the New York Times. Yeah. And I went to Washington. I think in December it was cool. I actually got to go to an NDAA protest and the driving rain in front of the White House.
[01:27:31.000 --> 01:27:41.000]  And that was kind of a classic moment. But I saw drones flying around on the National Mall sort of around above the protests and stuff. And they look a little weird because they aren't really moving at the normal speed.
[01:27:41.000 --> 01:27:51.000]  And they're usually pretty quiet. But the thing to look for is that they have little red tail lights because I think the FAA still imposes those rules. They just don't have a white strobe on the bottom.
[01:27:51.000 --> 01:27:58.000]  But you can still spot them by the red tail light. And I've heard that people saw them at Occupy protests on the West Coast as well.
[01:27:58.000 --> 01:28:11.000]  Yeah. The drone following us. And I was only showing the tape and the Marines left. And it was us getting out of our hotel walking and going, Death Star 708, Death Star, Death Star. We've got them. And we went to the restaurant and ate the morning.
[01:28:11.000 --> 01:28:19.000]  We're at the Denny's. We go to the thing. And there are the Marines totally illegally following us. And then, quote, they were friends coming to show me.
[01:28:19.000 --> 01:28:29.000]  And I never knew that was intimidation or the Marines out of uniform were actually listeners. But they showed up at this is like 12 years ago or 10 years ago at Access TV to show me this.
[01:28:29.000 --> 01:28:38.000]  It's amazing. Great job, bro. We're going to talk to you for a full hour this week. Colonel Craig Roberts of Army Intelligence Retired is going to join us this week. He wants to talk about this.
[01:28:38.000 --> 01:28:48.000]  He's going to expose Operation Black Star. We're going to set you up, Dan, fight. Thank you so much for coming on the show. Look forward to having you back on later in the week.
[01:28:48.000 --> 01:29:00.000]  HongPong.com. I'm Alex Jones of InfoWars.com. Our big report coming up on the destiny of humanity straight ahead. Tell your friends to tune in.
[01:29:00.000 --> 01:29:08.000]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions.
[01:29:08.000 --> 01:29:16.000]  Yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[01:29:16.000 --> 01:29:21.000]  My name is Mario Safaldi, and I'm the developer of the Silver Lungs Generator.
[01:29:21.000 --> 01:29:34.000]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[01:29:34.000 --> 01:29:42.000]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[01:29:42.000 --> 01:29:52.000]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[01:29:52.000 --> 01:30:14.000]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[01:30:22.000 --> 01:30:41.000]  We are always ready to answer any questions you may have.
[01:30:41.000 --> 01:31:00.000]  We are always ready to answer your questions.
[01:31:00.000 --> 01:31:29.000]  We are always ready to answer any questions you may have.
[01:31:29.000 --> 01:31:55.000]  We are always ready to answer any questions you may have.
[01:31:55.000 --> 01:32:21.000]  We are always ready to answer any questions you may have.
[01:32:21.000 --> 01:32:50.000]  We are always ready to answer any questions you may have.
[01:32:50.000 --> 01:33:10.000]  We are always ready to answer your questions.
[01:33:10.000 --> 01:33:25.000]  Look at the shoes you're building. Look at the blood we're spilling. Look at the world we're killing.
[01:33:25.000 --> 01:33:40.000]  The mysteries of the universe. The age-old questions. Where did humankind come from? What is our ultimate destiny? The answers to these fundamental questions are hiding in plain view.
[01:33:40.000 --> 01:33:57.000]  We came from the universe. We came from all that is creation. We are part of the universe. We come out of this creation. The answer.
[01:33:57.000 --> 01:34:10.000]  The question of our existence is wonderment. The planet Earth is home to our species. Orbiting a standard sun, two-thirds of the way out on the spiral arm of the Milky Way galaxy.
[01:34:10.000 --> 01:34:22.000]  Here you see a super galaxy, a cluster of galaxies. Each one of these, a galaxy on its own. Hundreds of millions photographed by Hubble. And Hubble isn't even getting out of our backyard.
[01:34:22.000 --> 01:34:33.000]  We are in the middle of wonderment, the middle of incredible creation. Humanity has not even dreamed or the mind imagined the potential of our species.
[01:34:33.000 --> 01:34:44.000]  People say they want to travel to space as if it's some distant place when we are part of the universe living on an incredibly rich and gorgeous planet.
[01:34:44.000 --> 01:34:56.000]  In the middle of the universe, with hundreds and hundreds of billions of photographed galaxies themselves containing hundreds of billions of stars and planetary systems very similar to our own.
[01:34:56.000 --> 01:35:10.000]  Our planet is like a grain of sand at an endless beach. But still, despite the fact that it's so tiny, all of our species history has taken place on this globe.
[01:35:10.000 --> 01:35:20.000]  All the kings, all the tyrants, the heroes, the families, the little children, the discoveries, the passions that were felt.
[01:35:20.000 --> 01:35:35.000]  All of those experiences have taken place here on this planet. And though our individual lives are finite, we are connected to our ancestors and their discoveries, their triumphs, their misfortunes.
[01:35:35.000 --> 01:35:45.000]  And we reach forward into the future, towards our future progeny. And as long as our species is not destroyed, we truly live forever.
[01:35:45.000 --> 01:35:57.000]  Of the countless species that have swum in the Earth's seas, swum in the sky, crawled across the plains, humanity is undoubtedly superior to the moon.
[01:35:57.000 --> 01:36:00.000]  But that doesn't mean that we'll always be here.
[01:36:00.000 --> 01:36:10.000]  Hundreds of thousands of species have lived on this planet, sometimes for millions of years, before their species disappears, often suddenly.
[01:36:10.000 --> 01:36:17.000]  All we're left with is their fossils, snapshots, shadows of what they were.
[01:36:17.000 --> 01:36:25.000]  Look at this fantastic fossilized dinosaur skull. Was it the inspiration for the space jockey and Prometheus?
[01:36:25.000 --> 01:36:37.000]  Truth is stranger than fiction. All of the thousands and thousands of fantastic species, humanity needs to understand that our existence is just as fragile.
[01:36:37.000 --> 01:36:45.000]  Scientists hotly debate whether it was a meteorite, a comet, or other outside threat that destroyed the dinosaurs.
[01:36:45.000 --> 01:36:48.000]  With humans, our main threat is ourselves.
[01:36:48.000 --> 01:36:57.000]  We've had the power to do it for more than 60 years, and every day we see different scientific installations having disasters.
[01:36:57.000 --> 01:37:11.000]  We are the equivalent of gods to Stone Age men, and we can't afford to make the mistakes they made because we will destroy ourselves with the technologies that we have developed.
[01:37:11.000 --> 01:37:19.000]  So far in our history, technology has been neutral. It is a promising tool that could allow us to grasp an infinite future.
[01:37:19.000 --> 01:37:31.000]  But at this time, the entire development of these systems is in the hands of the globalist, super predators who have a lustful disdain and hate for humanity.
[01:37:31.000 --> 01:37:43.000]  Globalist social engineers openly talk about the population of the planet like we're little animals in petri dishes to be manipulated, to be controlled, to be tested upon.
[01:37:43.000 --> 01:37:55.000]  Foster children and U.S. military personnel have had chemicals, biologicals, and radiologicals tested on them for more than 60 years because the elite believe that they're nothing but unconscious animals.
[01:37:55.000 --> 01:38:14.000]  I'm asking humanity to realize that a very small group of inbred, unhappy, twisted and wicked people have seized control of human development and are attempting to establish a total control system of technocratic surveillance and dehumanization.
[01:38:14.000 --> 01:38:32.000]  It is now that we must begin to struggle against their bureaucracy, fighting their 1984 system with liberty and freedom and enlightenment and truth until the levers of technological development are leveraged from the hands of the globalist.
[01:38:32.000 --> 01:38:41.000]  Humanity has a very dark future. The real threats facing humanity are not the fake environmental threats that Al Gore and the UN bring you.
[01:38:41.000 --> 01:38:44.000]  They are unchecked cross-species genetic engineering.
[01:38:44.000 --> 01:38:56.000]  Tens of thousands of biotech companies, universities and governments, randomly splicing viruses, bacteria from plants and animals and then injecting them into other animals.
[01:38:56.000 --> 01:39:05.000]  This is already giving rise to mutated viruses and bacteria and a irrevocable vandalization of the genetic code of the planet.
[01:39:05.000 --> 01:39:27.000]  High-tech chemical and most importantly biological weapons development. Unchecked nanotech, the artificial creation of black holes, any matter weapons that the Air Force admits they've developed and new viral vaccines coming out that re-engineer the brain by attacking certain gangly eye systems so that you can no longer feel emotions.
[01:39:27.000 --> 01:39:35.000]  We've seen one of the biggest mutual funds, Fidelity Investments, come out and talk about synthetic biology.
[01:39:35.000 --> 01:39:46.000]  Within 50 years we may have invented more organisms in the lab than we've identified in nature. It's synthetic biology and it could be the defining technology of the 21st century.
[01:39:46.000 --> 01:40:04.000]  And how within just a few years they're going to overwrite every major life form on this planet without asking you. That's a trillion times what Monsanto does, planting their crops next to yours, their crops that infect your crops and they come and charge you with copyright infringement when they pollute your property.
[01:40:04.000 --> 01:40:23.000]  All of this is being rolled out now. We are under a massive and sustained offensive by the technocratic psychopath guild known as the New World Order to fully dominate and wipe out most of humanity so they can control the next phase of our development.
[01:40:23.000 --> 01:40:36.000]  The United Nations, Ray Kurzweil, all these different transhumanists openly say that they're not giving anybody a choice, that they're going ahead in this attempt to evolve humans and merge us with machines.
[01:40:36.000 --> 01:40:45.000]  We intend to create a new vector for civilization aimed at constant human development and evolution. The brain is transplanted into an avatar being.
[01:40:45.000 --> 01:40:57.000]  The man receives new expanded life, the era of neo-humanity. And they believe that they know what the outcome is going to be without even having a public discussion.
[01:40:57.000 --> 01:41:14.000]  They believe that they govern the future evolution as they call it of our species. That's why we're doing this news report in the hope that people will look up from the dirt and the television programs and sitcoms and football games that don't matter, that are put there to distract you from the real world, the whole universe going on around you.
[01:41:14.000 --> 01:41:18.000]  So that we can have a real debate as a species about our future.
[01:41:18.000 --> 01:41:29.000]  And see that there's an entire universe around you of ideas, and that we can charge the future.
[01:41:34.000 --> 01:41:46.000]  If we don't respect our species, if we forget our ancestors and the lessons they taught us, and if we don't learn from the struggles they went through, we're not going to survive as a species.
[01:41:46.000 --> 01:41:53.000]  You see, we as humans have this instinctive feeling that we've been here forever.
[01:41:53.000 --> 01:42:03.000]  When we read the writings of Plato written more than 2,000 years ago, William Shakespeare 500 years ago, their words are spoken alive in our minds.
[01:42:03.000 --> 01:42:14.000]  This is communicating with people in the past. And like electricity, it gives us a clear connection to them and the present towards the future.
[01:42:14.000 --> 01:42:20.000]  That, my friends, is magic. And that's why our species is timeless.
[01:42:20.000 --> 01:42:28.000]  Why have all human societies going back thousands of years scraped their names on tree trunks or on cave walls?
[01:42:28.000 --> 01:42:34.000]  Because there is a fundamental human need to communicate forward into the future.
[01:42:34.000 --> 01:42:45.000]  It's ingrained in us to teach those that come after us the experiences we had so that they don't relive the mistakes that we made.
[01:42:45.000 --> 01:42:49.000]  And so they will learn from the good things that we discovered.
[01:42:49.000 --> 01:42:55.000]  We communally share in the knowledge that our species has developed.
[01:42:55.000 --> 01:43:04.000]  This is what's different about mankind versus all the hundreds of thousands of species.
[01:43:25.000 --> 01:43:30.000]  Or call 800-340-7091 for a free catalog.
[01:43:30.000 --> 01:43:36.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:43:36.000 --> 01:43:41.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:43:41.000 --> 01:43:43.000]  This is an amazing deal.
[01:43:43.000 --> 01:43:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:43:48.000 --> 01:44:00.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:44:00.000 --> 01:44:03.000]  Let me ask you a question. What does freedom mean to you?
[01:44:03.000 --> 01:44:06.000]  The freedom to choose, the freedom to vote, the freedom to worship.
[01:44:06.000 --> 01:44:08.000]  How about the freedom to take control of your own future?
[01:44:08.000 --> 01:44:14.000]  My friends at Eat Foods Direct are celebrating freedom this month while helping you take control of your greatest dependency food.
[01:44:14.000 --> 01:44:21.000]  Right now you receive one of their new Patriot Packs free with every $289 you spend on their highly nutritious and great tasting food.
[01:44:21.000 --> 01:44:25.000]  The Patriot Pack is a 30 day supply of Eat Foods quick fix, easy to store food.
[01:44:25.000 --> 01:44:30.000]  For example, purchase a one year supply and get five Patriot Packs which is five months of food free.
[01:44:30.000 --> 01:44:34.000]  Use the extra food for everyday use and save hundreds off your grocery bill.
[01:44:34.000 --> 01:44:39.000]  Give your free Patriot Pack as a gift to a friend or relative or simply add more food to your long term supply for free.
[01:44:39.000 --> 01:44:45.000]  Call 800-409-5633 or go to EatFoodsDirect.com or slash Alex and get your free Patriot Pack with purchase.
[01:44:45.000 --> 01:44:51.000]  Operators are standing by call 800-409-5633 or EatFoodsDirect.com or slash Alex.
[01:44:51.000 --> 01:44:55.000]  Eat Foods is so affordable the more you store and eat the more you save.
[01:44:55.000 --> 01:45:00.000]  Go to EatFoodsDirect.com or slash Alex or call 800-409-5633 right now.
[01:45:00.000 --> 01:45:04.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:45:04.000 --> 01:45:09.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:45:09.000 --> 01:45:14.000]  Number two, our new energy czar wants to control how much power your electric company allows you to have.
[01:45:14.000 --> 01:45:20.000]  It's true, total government control of electricity in the name of smart grid technology is coming.
[01:45:20.000 --> 01:45:24.000]  Number three, in some areas of the country the power grid is dangerously overloaded
[01:45:24.000 --> 01:45:28.000]  and now new socialist legislation is only compounding the problem.
[01:45:28.000 --> 01:45:32.000]  Number four, dangerous weather is always a threat to local grids.
[01:45:32.000 --> 01:45:36.000]  Every year, thousands of families lose their power from weather-related onages.
[01:45:36.000 --> 01:45:41.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:45:41.000 --> 01:45:46.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:45:46.000 --> 01:45:50.000]  You can get more information at www.mysolarbackup.com.
[01:45:50.000 --> 01:45:52.000]  That's mysolarbackup.com.
[01:45:52.000 --> 01:46:02.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:46:02.000 --> 01:46:06.000]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:46:06.000 --> 01:46:12.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream
[01:46:12.000 --> 01:46:15.000]  by breathing the solution through the lungs.
[01:46:15.000 --> 01:46:19.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:46:19.000 --> 01:46:25.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[01:46:25.000 --> 01:46:30.000]  and also delivers the silver nanoparticles instantly into the bloodstream
[01:46:30.000 --> 01:46:34.000]  with continued legislation threatening the sale of nano-silver products.
[01:46:34.000 --> 01:46:40.000]  You can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:46:40.000 --> 01:46:45.000]  Very easy to follow, step-by-step instructions are provided, making production fast and simple.
[01:46:45.000 --> 01:46:53.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:46:53.000 --> 01:47:17.000]  That's www.silverlungs.com.
[01:47:24.000 --> 01:47:30.000]  All right, here is the conclusion of humanity's greatest secret of your radio listener.
[01:47:30.000 --> 01:47:35.000]  See the full video report at infowars.com. It's red link at the top.
[01:47:35.000 --> 01:47:38.000]  This will take us out until tomorrow. We'll be live on the radio.
[01:47:38.000 --> 01:47:40.000]  Well-known eastern infowars.com.
[01:47:40.000 --> 01:47:45.000]  Species has developed. This is what's different about mankind
[01:47:45.000 --> 01:47:50.000]  versus all the hundreds of thousands of species that have come and gone on this planet
[01:47:50.000 --> 01:47:53.000]  in its ancient history.
[01:47:53.000 --> 01:47:56.000]  We are able to change our environment.
[01:47:56.000 --> 01:47:59.000]  We are able to grasp that we're finite.
[01:47:59.000 --> 01:48:07.000]  And we are able to construct systems and languages and sciences of mathematics
[01:48:07.000 --> 01:48:12.000]  just as we can decipher the hieroglyphs and Egyptian caves
[01:48:12.000 --> 01:48:15.000]  and know what they were thinking 4,000 years ago.
[01:48:15.000 --> 01:48:20.000]  We can go back 500 years ago to William Shakespeare. In Shakespeare's Hamlet,
[01:48:20.000 --> 01:48:28.000]  they are burying someone and accidentally dig into the grave of a man who had taken care of Hamlet when he was a child.
[01:48:28.000 --> 01:48:41.000]  And Hamlet in awe looks at the brow ridges and the face of the skull that was his childhood babysitter
[01:48:41.000 --> 01:48:47.000]  and says, I laughed at your jokes. You carried me on your shoulders a thousand times
[01:48:47.000 --> 01:48:51.000]  and now look at you. You're nothing but a skull.
[01:48:51.000 --> 01:48:56.000]  How could it be? You were there full of life and everything and you're gone.
[01:48:56.000 --> 01:49:03.000]  You're gone forever. But he's not really gone forever because just as William Shakespeare's words continue on,
[01:49:03.000 --> 01:49:07.000]  your knowledge, discoveries you make are passed on.
[01:49:07.000 --> 01:49:10.000]  That's what's so amazing about humanity.
[01:49:10.000 --> 01:49:13.000]  We can argue all day if there's life after death.
[01:49:13.000 --> 01:49:17.000]  But I know one thing. We're alive and sentient right now.
[01:49:17.000 --> 01:49:22.000]  And ideas that we develop, art that we create, lives on forever.
[01:49:22.000 --> 01:49:27.000]  And even if you don't believe in God, look at the beauty and the majesty of the universe.
[01:49:27.000 --> 01:49:30.000]  The universe doesn't make junk.
[01:49:30.000 --> 01:49:33.000]  And so don't ever think you're garbage.
[01:49:33.000 --> 01:49:36.000]  Don't ever let the system make you feel insecure and hollow inside,
[01:49:36.000 --> 01:49:40.000]  hoping that you never advance in your hierarchy of needs.
[01:49:40.000 --> 01:49:45.000]  They want to keep you stunted while they live and we sleep.
[01:49:45.000 --> 01:49:49.000]  While they are conscious, while we are in a dream state.
[01:49:49.000 --> 01:49:53.000]  The planet's social engineers openly talk about us as animals
[01:49:53.000 --> 01:49:56.000]  and they see the society they've constructed as an artificial habitat
[01:49:56.000 --> 01:50:01.000]  meant to keep us from ever discovering the wider real world.
[01:50:01.000 --> 01:50:05.000]  It's time to really get outside the box.
[01:50:05.000 --> 01:50:08.000]  It's time to realize the wonder that's all around you.
[01:50:08.000 --> 01:50:12.000]  If we go back to the Greek philosopher more than 2,000 years ago, Plato,
[01:50:12.000 --> 01:50:18.000]  he wrote an allegory or an analogy of people chained inside a cave.
[01:50:18.000 --> 01:50:23.000]  Their only reality is images dancing on a wall, a puppet show in front of a fire.
[01:50:23.000 --> 01:50:26.000]  And one of them is able to break out and go up to the surface
[01:50:26.000 --> 01:50:29.000]  and sees deer and the sun and the moon and the whole world
[01:50:29.000 --> 01:50:31.000]  and tries to come back and warn people.
[01:50:31.000 --> 01:50:37.000]  And they say, hey, shut up, we've got a lot invested in this mirage.
[01:50:37.000 --> 01:50:41.000]  We want the mirage, not the real thing out there.
[01:50:41.000 --> 01:50:46.000]  It is our job to try to break people out of this matrix
[01:50:46.000 --> 01:50:51.000]  and to see how incredible and magical this universe and this world is.
[01:50:51.000 --> 01:50:54.000]  And to realize that we have value, we're special.
[01:50:54.000 --> 01:50:56.000]  What do we see through the controlled corporate media?
[01:50:56.000 --> 01:51:01.000]  That humanity is a disease that the world would be better off without us.
[01:51:01.000 --> 01:51:04.000]  Too many kids are what's making the planet worse.
[01:51:04.000 --> 01:51:10.000]  Human beings are a disease, a cancer of this planet.
[01:51:10.000 --> 01:51:13.000]  It looks like you've got a case of the humans.
[01:51:13.000 --> 01:51:14.000]  Bad humans.
[01:51:14.000 --> 01:51:20.000]  They multiply over 300,000 today, consuming anything that crosses their path.
[01:51:20.000 --> 01:51:26.000]  The establishment is preparing us with a psychological race-consciousness memory
[01:51:26.000 --> 01:51:31.000]  that we're trash and that we're bad and that we shouldn't have a survival instinct.
[01:51:35.000 --> 01:51:40.000]  Earth is just the start. Who knows what's next?
[01:51:40.000 --> 01:51:47.000]  They are openly preparing to release biological weapons to reduce the population.
[01:51:47.000 --> 01:51:52.000]  This is the real development, not sitcoms on television.
[01:51:52.000 --> 01:51:58.000]  The real world is going on around you while you're turning your life over to a television
[01:51:58.000 --> 01:52:01.000]  that is literally programming you.
[01:52:01.000 --> 01:52:03.000]  Think about what the social engineers feed us.
[01:52:03.000 --> 01:52:09.000]  Every television ad, every big blockbuster film has messages crammed into it.
[01:52:09.000 --> 01:52:15.000]  You have men going and fantasizing that only Batman or the Incredible Hulk could defeat threats,
[01:52:15.000 --> 01:52:20.000]  not the average person, that sports icons are all that matters,
[01:52:20.000 --> 01:52:26.000]  and that we're all basically garbage and only this Madison Avenue Hollywood system matters
[01:52:26.000 --> 01:52:32.000]  when it is only a tiny part of the overall spectrum of life going on on this planet.
[01:52:32.000 --> 01:52:35.000]  And it's a facsimile. It's a prosthesis.
[01:52:35.000 --> 01:52:38.000]  It's a fake. It's a fraud.
[01:52:38.000 --> 01:52:42.000]  Consciousness is unspeakably incredible.
[01:52:42.000 --> 01:52:50.000]  The real world is an infinity more valuable and fulfilling than the fraud that is mainline television
[01:52:50.000 --> 01:52:57.000]  and all of these films and this dumb-down culture that seeks to keep you shuttered inside the cave
[01:52:57.000 --> 01:53:02.000]  to make you feel small and to make you feel like you need the images they project on the wall
[01:53:02.000 --> 01:53:08.000]  more than you need the real world waiting right up those steps on the surface.
[01:53:08.000 --> 01:53:13.000]  And even when you make it to the surface out of the cave, you're only here on this planet
[01:53:13.000 --> 01:53:17.000]  and outside of it is the larger cave and still more.
[01:53:17.000 --> 01:53:21.000]  You must leave one box and then leave another and still leave another.
[01:53:21.000 --> 01:53:29.000]  This is the human experience. This is the electric magic and the wonderment of consciousness and being awake.
[01:53:29.000 --> 01:53:36.000]  The doors to the universe and the things we can't even imagine are standing open to us.
[01:53:36.000 --> 01:53:43.000]  Don't let their false paradigms and false roadmaps be injected like viruses into your mind.
[01:53:43.000 --> 01:53:49.000]  The dreams of your ancestors, the dreams of the universe, the dreams of everything wholesome and good
[01:53:49.000 --> 01:53:53.000]  flows like living water out of the space-time continuum.
[01:53:53.000 --> 01:53:58.000]  Beauty is all around us. The wind and the trees and the summer.
[01:53:58.000 --> 01:54:04.000]  The sunrise, moonset, the ocean, seagulls.
[01:54:04.000 --> 01:54:11.000]  That child spraying a water hose up into the sky and looking at the droplets like they were jewels in the air.
[01:54:11.000 --> 01:54:22.000]  Your children, your grandmother, your grandfather, feeling that first gust of autumn wind on your cheeks,
[01:54:22.000 --> 01:54:27.000]  looking up and seeing the stars at night. Everything is a miracle.
[01:54:27.000 --> 01:54:33.000]  The fact that you can recognize beauty, the fact that you know when something is wholesome and good,
[01:54:33.000 --> 01:54:39.000]  shows that you recognize what is beautiful and wholesome in the universe.
[01:54:39.000 --> 01:54:43.000]  You resonate with the good. You recoil from the bad.
[01:54:43.000 --> 01:54:52.000]  And because the bad seizes control of the power structures so that it can unnaturally thrive and operate,
[01:54:52.000 --> 01:54:57.000]  you pull back saying, ooh, I don't want to go there. I don't want to resist them.
[01:54:57.000 --> 01:55:04.000]  But by doing that, you turn the world and the universe over to evil.
[01:55:04.000 --> 01:55:11.000]  We cannot allow the planet Earth to become a beachhead of the satanic forces that have bred here.
[01:55:11.000 --> 01:55:14.000]  For every action, there's an equal and opposite reaction.
[01:55:14.000 --> 01:55:21.000]  And there is incredible beauty and creation and power and mission and destiny on this planet.
[01:55:21.000 --> 01:55:23.000]  This is an amazing place.
[01:55:23.000 --> 01:55:30.000]  And that's why the forces of evil are here as well. And we are in a struggle, not just for this planet,
[01:55:30.000 --> 01:55:33.000]  but in the universe around us.
[01:55:33.000 --> 01:55:36.000]  Think how far humanity has come in the last 6,000 years.
[01:55:36.000 --> 01:55:38.000]  Think of where we could go.
[01:55:38.000 --> 01:55:44.000]  As the Bible says, the ear is not heard. The eye has not seen what is in store for us.
[01:55:44.000 --> 01:55:48.000]  We are at the jump point for our civilization, for our species.
[01:55:48.000 --> 01:55:54.000]  Everything we do now will govern the future of human development forever.
[01:55:54.000 --> 01:55:57.000]  Humanity is only in an embryonic phase now.
[01:55:57.000 --> 01:56:04.000]  If we're able to continue our development, we are made in the image of the creator of the universe.
[01:56:04.000 --> 01:56:08.000]  We are creators. We are powerful.
[01:56:08.000 --> 01:56:14.000]  But now we've got to face the predators of our own species and the computers we've created
[01:56:14.000 --> 01:56:19.000]  in the final battle to decide if humanity will move to the next level.
[01:56:19.000 --> 01:56:24.000]  A type 1 civilization. And what is a type 1 civilization?
[01:56:24.000 --> 01:56:28.000]  A type 1 civilization can survive even if its home world is destroyed.
[01:56:28.000 --> 01:56:33.000]  That should be the prime goal of Homo sapiens sapiens.
[01:56:33.000 --> 01:56:39.000]  What do you think your ancestors, if they could look into our dimension and our time today, would want?
[01:56:39.000 --> 01:56:44.000]  They would want us to survive and thrive and move into the future.
[01:56:44.000 --> 01:56:51.000]  That's all past generations wanted was for their children and progeny and their clan to live.
[01:56:51.000 --> 01:56:54.000]  That's the basic human imperative.
[01:56:54.000 --> 01:56:59.000]  And to do that, you've got to develop technologies, you've got to be passionate, you've got to be truthful,
