[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[03:26:15.480 --> 03:26:21.240]  or not i think that's how the santis operates he's like i'm i'm actually like trying to do something
[03:26:21.240 --> 03:26:27.000]  versus just following you know whatever one else does and i hope trump takes the page from it and
[03:26:27.000 --> 03:26:31.320]  does it instead of trying to like stormy daniels and brekk happen on him because i think i'd much
[03:26:31.320 --> 03:26:36.600]  rather trump you know win and get better than just him try to do what the left does to him to
[03:26:36.600 --> 03:26:43.880]  desantis i i see that is kind of like a petty petty move but yeah i have to agree i mean you
[03:26:43.880 --> 03:26:49.880]  you raised a really good point about that in that talk that you did about um desantis announcement
[03:26:49.880 --> 03:26:56.040]  on cbdcs or banning cbdcs and you said you know trump put out um and maybe you can talk speak
[03:26:56.040 --> 03:27:01.080]  more to this he put out something about our i hope or or desantis needs to be wary of the
[03:27:01.080 --> 03:27:05.640]  fact that something might come out about him with a dude or underage women or something like that and
[03:27:05.640 --> 03:27:09.880]  it really is the same sort of tactics that are used against him which isn't isn't fair that's
[03:27:09.880 --> 03:27:15.160]  that's not fair yeah i want to talk about self-accountability and self-awareness because
[03:27:15.160 --> 03:27:19.800]  the elites will treat us like sheep if we act like sheep you get what i'm saying it's not
[03:27:19.800 --> 03:27:23.720]  always their fault if we're willing to act like a sheep on a conveyor belt so it's our
[03:27:23.720 --> 03:27:28.520]  responsibility to not act like animals and and farm you know animals on a conveyor belt getting
[03:27:28.520 --> 03:27:33.640]  vaccinated and and sent to the slaughter so with that it's like people cared more about the trump
[03:27:33.640 --> 03:27:38.920]  versus how desantis acted towards the trump thing i understand it's a big deal too no one even talked
[03:27:38.920 --> 03:27:42.680]  about the central bank digital currency so if we're a kardashian culture where we want to eat
[03:27:42.680 --> 03:27:46.680]  mcdonald's we want to pop pills in our mouth you know we're gonna get fatter you know they're
[03:27:46.680 --> 03:27:50.520]  gonna treat us like that so nobody even cares about the central bank digital currency it's all
[03:27:50.520 --> 03:27:55.320]  about this kardashian style thing and when it comes to trump and desantis this is my thought
[03:27:55.320 --> 03:28:01.000]  about trump as much great stuff as he did as as great as i think he could be i don't think he
[03:28:01.000 --> 03:28:06.200]  looks at the things that desantis is doing and being like oh i should do that and execute and
[03:28:06.200 --> 03:28:10.520]  actually get stuff done i think he sees it as a disloyalty thing where he's like i will destroy
[03:28:10.520 --> 03:28:14.600]  desantis or anybody that turns against me no matter what it costs i don't care what i do
[03:28:14.600 --> 03:28:18.440]  and you see that with the influencers they they kind of cuck to trump like little boys like
[03:28:18.440 --> 03:28:23.480]  where it's like he's like i'm the father of the vaccine i rushed it i did it and they go oh yeah
[03:28:23.480 --> 03:28:27.880]  that's good that's okay you know he's got like it's like i don't think he's interested and that's
[03:28:27.880 --> 03:28:32.360]  the part that bothers me i don't care if he beats desantis but i want him to get better and do the
[03:28:32.360 --> 03:28:37.000]  right thing not just destroy anybody else and then ignore the central bank currency ignore all that
[03:28:37.000 --> 03:28:41.560]  stuff i see that i don't think trump actually cares about any of that stuff i just think he wants to
[03:28:41.560 --> 03:28:47.320]  win and maintain power that's just my perspective now i i have i agree with your perspective we've
[03:28:47.320 --> 03:28:51.480]  got to go to break we're going to be right back and we want to talk about this ban on christianity
[03:28:51.480 --> 03:28:59.480]  in israel uh who stayed with us we'll be right back we now have three new game changing products
[03:29:00.200 --> 03:29:04.360]  that are in stock at at fullwarstore.com and one of our best selling products sold out for over a
[03:29:04.360 --> 03:29:10.280]  year that's now back at stock our prebiotic does any introduction with such amazing things your
[03:29:10.280 --> 03:29:14.920]  gut flora your overall health what it does is essential but read about it at fullwarstore.com
[03:29:14.920 --> 03:29:20.840]  and now the fourth toothpaste designed by dad the last super big hits this one is really special
[03:29:20.840 --> 03:29:25.160]  it's turmeric concentrate with a bunch of other essential oils with so much more to take your
[03:29:25.160 --> 03:29:30.280]  mouth's health to the next level we also have high quality ashigandar root for your labido your
[03:29:30.280 --> 03:29:35.960]  stamina your testosterone with black pepper extract to accelerate it as a pill and we have
[03:29:35.960 --> 03:29:42.760]  ashigandar root gummies as well very strong very powerful now in stock at infowarstore.com
[03:29:42.760 --> 03:29:47.960]  go there experience these great products and others and fund the info work the only we fail
[03:29:47.960 --> 03:29:54.040]  is not taking action god bless you now please visit infowarstore.com and experience these
[03:29:54.040 --> 03:30:00.200]  powerful products for yourself the most banned man in america alex jones
[03:30:04.840 --> 03:30:11.640]  i want you all to know something alex jones was right alex is right about far more things wrong
[03:30:11.640 --> 03:30:18.200]  alex has been right on for over a decade i don't care how your face is face is flipping up or rubbing
[03:30:18.200 --> 03:30:24.840]  down alex jones was right think about how frustrated we are if you've been awake for a year or two
[03:30:24.840 --> 03:30:29.240]  imagine being like an alex jones or those guys who've been awake for like decades alex jones
[03:30:29.240 --> 03:30:35.480]  called this years ago years ago alex jones never bought the russia hoax not for a second
[03:30:36.520 --> 03:30:42.600]  you are one of the great thinkers of this you are a martyr to the first amendment the government
[03:30:42.600 --> 03:30:48.920]  dears alex jones that's why the globalists hate me is because i'm exposing their corporate worldwide
[03:30:48.920 --> 03:30:53.400]  tyranny
[03:30:57.080 --> 03:31:02.200]  ladies and gentlemen this book the great reset in the world is a historic book that documents
[03:31:02.200 --> 03:31:07.320]  the globals and their own words plan for our future that is a hellish future now you'll be
[03:31:07.320 --> 03:31:11.480]  always while they sell our books i guess they're starting to ban them be able to get an unsigned
[03:31:11.480 --> 03:31:16.120]  copy of the great reset in the world for the world at bookstores amazon or info or short i come
[03:31:16.120 --> 03:31:21.240]  but you will never be able to get another signed copy of the book after the signed copies we got
[03:31:21.240 --> 03:31:26.280]  run out and there's about a thousand left of them right now so get your copy of the great reset and
[03:31:26.280 --> 03:31:31.240]  the war for the world a signed copy at info or short i come and there is a markup there because
[03:31:31.240 --> 03:31:36.120]  this is a fundraiser to keep us on the air so you won't just have this historic memento and this
[03:31:36.120 --> 03:31:40.440]  powerful book you'll also know that you help keep info is on the air i'm going to thank those of you
[03:31:40.440 --> 03:31:44.600]  that have gotten signed copies of the book or unsigned copies but i want to encourage all of
[03:31:44.600 --> 03:31:50.200]  you who haven't yet to go to info or short calm and get a signed copy and buy a couple of unsigned
[03:31:50.200 --> 03:31:55.320]  copies and donate to the library or give them to the local school this is an info war i'm counting
[03:31:55.320 --> 03:31:59.720]  on you and thank you for your support the fight against the new world order is now the top story
[03:31:59.720 --> 03:32:04.360]  in the world the globalist are in deep trouble but they're striking back with all their deep state
[03:32:04.360 --> 03:32:09.960]  operatives to shut down info wars and other true tellers like james o' keith or tucker carlson
[03:32:09.960 --> 03:32:14.760]  and countless others so please pray for us now more than ever spread the word about the broadcast
[03:32:14.760 --> 03:32:18.840]  and get great products to keep us on air and fund our operation while at the same time enriching
[03:32:18.840 --> 03:32:24.280]  your life now we've got three new products available at infowarstore.com and a bestseller
[03:32:24.280 --> 03:32:29.160]  back at stock we have the amazing dr jones naturals turmeric toothpaste it's so much more
[03:32:29.160 --> 03:32:34.120]  find out more at infowarstore.com we have the ashwagandha root pills with black powder extract
[03:32:34.120 --> 03:32:39.960]  accelerate your libido stamina testosterone we have pure ashwagandha gummies at infowarstore.com as
[03:32:39.960 --> 03:32:44.280]  well these are all the highest quality products the prebiotic is now finally back at stock
[03:32:44.280 --> 03:32:50.120]  they're all there at infowarstore.com so please take action now enrich your life empower your body
[03:32:50.120 --> 03:32:54.280]  and keep us on air please take action now infowarstore.com
[03:32:54.280 --> 03:33:03.560]  leading a frontal assault on the lies of the new world order it's alex jones
[03:33:11.720 --> 03:33:15.400]  you know i did an interview recently someone interviewed me and they asked me
[03:33:15.400 --> 03:33:19.880]  does alex or does the team ever tell you what you can and can't say on info wars
[03:33:19.880 --> 03:33:25.320]  and i laughed at that i said though they've actually never told me what i can and can't
[03:33:25.320 --> 03:33:31.560]  say on here and this platform is so unique and powerful in the sense that it allows for free
[03:33:31.560 --> 03:33:38.040]  thought it allows for controversy and that's what we need in society we are missing the ability
[03:33:38.040 --> 03:33:44.040]  to or we're seeing this encroachment on our ability to to to think freely i mean it's not
[03:33:44.040 --> 03:33:48.840]  even encroachment anymore they just want to take over all thought and this is something
[03:33:48.840 --> 03:33:53.000]  this leads me to my next point anomaly which is this ban on christianity in israel
[03:33:53.560 --> 03:33:59.320]  i know that you've already responded to this this is absolutely shocking news israeli lawmakers
[03:33:59.320 --> 03:34:06.200]  have introduced a new bill to effectively ban christianity in the state of israel the law to
[03:34:06.200 --> 03:34:13.960]  punish christians uh the law will aim to punish christians with automatic jail time for sharing
[03:34:13.960 --> 03:34:20.360]  the gospel even messaging the gospel if there's a non-believer that has questions about christianity
[03:34:20.360 --> 03:34:25.880]  and the person responds to those questions even online they could be facing a year of jail time
[03:34:25.880 --> 03:34:30.680]  if the person's under 18 that they're responding to we're looking at a potential of two years jail
[03:34:30.680 --> 03:34:35.240]  time this is absolutely insane so i want to get your take on this and then i want to talk about
[03:34:35.240 --> 03:34:39.240]  the war on christianity in general because i've got some stuff that's happening in australia that
[03:34:39.240 --> 03:34:46.120]  i think people need to know about yeah so it's two politicians in netanyahu's coalition so
[03:34:46.120 --> 03:34:51.480]  people got to understand it hasn't fully passed yet and it's not every politician there's obviously
[03:34:51.480 --> 03:34:57.880]  hot debate in israel right now because netanyahu's coalition's way more orthodox and extreme you know
[03:34:57.880 --> 03:35:03.480]  in their views and it's funny because in america the netanyahu coalition's very tight with republicans
[03:35:03.480 --> 03:35:08.200]  and they it's like this great our greatest ally you know the orthodox but these are the orthodox
[03:35:08.200 --> 03:35:13.320]  ones that are suggesting it and you know if they have a lot of power and other people agree it could
[03:35:13.320 --> 03:35:19.000]  pass we'll see um i'm not surprised by it personally because i have respect for everybody you know
[03:35:19.000 --> 03:35:24.360]  muslims christian islam i don't care what race you are religion but i feel like for a long time
[03:35:24.360 --> 03:35:29.640]  republicans have been deceived there's a lot of donor money going into both sides and i think a lot
[03:35:29.640 --> 03:35:34.680]  of the donor money is by people who love israel more than america and some of these speech laws
[03:35:34.680 --> 03:35:39.480]  that they've gotten trump and disantis in florida uh disantis flew over to israel and passed this
[03:35:39.480 --> 03:35:45.080]  like anti-semitism bill uh trump did an executive order on college campuses to basically try to
[03:35:45.080 --> 03:35:50.520]  outlaw anti-semitism and there's a specific set of like rules that they claim it's not just violence
[03:35:50.520 --> 03:35:56.120]  obviously violence is illegal it's it's not right um but they're trying to criminalize speech and
[03:35:56.120 --> 03:36:00.360]  protest and it's the republicans doing this for their donors and when you say that they'll call
[03:36:00.360 --> 03:36:04.600]  united semi but it's just that they're not like waking up and thinking this stuff they're doing it
[03:36:04.600 --> 03:36:09.160]  for the donor class so i think there's a disconnect there and i think uh eventually christians
[03:36:09.160 --> 03:36:13.720]  need to realize that if they want to be christian be a christian not a judaeo christian you know
[03:36:13.720 --> 03:36:18.360]  you don't see muslim saying i'm judaeo muslim it's like are you a muslim or are you a jew like
[03:36:18.360 --> 03:36:23.000]  which one you know are you is it like is islam is different than judaism judaism is different than
[03:36:23.000 --> 03:36:28.520]  christianity christians have this like unholy zionist alliance in my opinion and it's based on
[03:36:28.520 --> 03:36:34.440]  in my view uh donor money and you know control over the party it's not i don't think they cared
[03:36:34.440 --> 03:36:38.120]  about israelis when israel is being forced vaccinated and there was this whole crazy
[03:36:38.120 --> 03:36:42.280]  phyzer scheme and all these israelis are being persecuted where were all the republicans then
[03:36:42.280 --> 03:36:45.880]  i don't think they care about jews i don't think they care about christians i think it's a very
[03:36:45.880 --> 03:36:52.840]  unholy christian jewish alliance going on in republican politics in my view yeah i i also
[03:36:52.840 --> 03:37:00.520]  think that there is a general war on christianity and this is really i mean you could go into it
[03:37:00.520 --> 03:37:06.280]  into it really deep in the sense that everything that's being promoted in society particularly
[03:37:06.280 --> 03:37:12.280]  by the left goes completely against any christian values right so people might say well that's not
[03:37:12.280 --> 03:37:18.280]  a law on christianity it's a it's a sorry war it's a war on religion in general um or it's a war on
[03:37:18.280 --> 03:37:23.400]  just just what's right well i would ask where does what's right come from but um you know that that's
[03:37:23.400 --> 03:37:28.520]  not necessarily what we're talking about here in australia recently we had a tragedy um in the
[03:37:28.520 --> 03:37:36.520]  state of queensland and the mainstream media has come back channel nine with an absolutely deplorable
[03:37:36.520 --> 03:37:43.640]  hit piece uh and i want to say it right now uh that after zero time airs on zmedia.com tonight
[03:37:43.640 --> 03:37:48.840]  at 8 p.m sydney time they're going to be sorry they ever did that hit piece let me tell you right
[03:37:48.840 --> 03:37:55.080]  now so forever on watching tune in 8 p.m on zero time uh on zmedia.com tonight you're not going to
[03:37:55.080 --> 03:38:03.240]  want to miss this um but the the whole thing that happened anomaly was that there was a shooting
[03:38:03.800 --> 03:38:09.000]  many many questions about this story lots of holes in the story the mainstream media hasn't
[03:38:09.000 --> 03:38:14.360]  answered any questions the police haven't answered any questions what they've done is now come out
[03:38:14.360 --> 03:38:20.360]  and say that it was the first case of christian terrorism in australia and said that anyone who
[03:38:20.360 --> 03:38:27.320]  believes the bible or the last book is essentially they're painting them as um potential domestic
[03:38:27.320 --> 03:38:34.280]  terrorists it seems to be in line with for example where the fbi was recently found to have been
[03:38:34.280 --> 03:38:41.800]  investigating catholics in particular in the united states there is a huge huge eye on christianity
[03:38:41.800 --> 03:38:47.720]  right now worldwide would you agree yeah i can't speak on that specific story but there there's
[03:38:47.720 --> 03:38:52.680]  a double set of standards too like when the left riots for george floyd they get to push their ball
[03:38:52.680 --> 03:38:57.640]  down their court and you know advanced policy when something happens in january 6 the opposite
[03:38:57.640 --> 03:39:01.960]  happened so there's double standards there's hypocrisy and it looks like all over the world
[03:39:01.960 --> 03:39:07.240]  you know christianity is under attack i don't you know i'm not pro russia i'm not pro ukraine these
[03:39:07.240 --> 03:39:11.800]  aren't my countries i don't live there um but russia seems to be a strong christian country
[03:39:11.800 --> 03:39:16.920]  and coincidentally you know there's a war going on over there ukraine as well and i mean both sides
[03:39:16.920 --> 03:39:21.720]  are dying they're being sacrificed and at a certain point this war needs to stop for both sides
[03:39:21.720 --> 03:39:26.360]  but you know going back to that law in israel too i think it's interesting because i say this with no
[03:39:26.360 --> 03:39:31.000]  hate in my heart because i love all people that are good obviously people that suck suck it's not
[03:39:31.000 --> 03:39:35.640]  a racial or religious thing to me but christians believe in jesus as their lord and savior you
[03:39:35.640 --> 03:39:40.440]  know that makes you a christian muslims love jesus as a prophet but they don't think he's lord and
[03:39:40.440 --> 03:39:46.680]  savior but muslims love peace be with him you know they love jesus you know jewish people it's a
[03:39:46.680 --> 03:39:51.400]  mixed bag there's some messianic jews or some but christians i don't think understand this when you
[03:39:51.400 --> 03:39:56.520]  see this bill passed it's not surprising because a lot of their ideology is the rejection of jesus
[03:39:56.520 --> 03:40:00.920]  christ it's the rejection of the bible and there's been this like weird unholy alliance where
[03:40:00.920 --> 03:40:05.640]  i understand loving people and supporting them and i have no problem with it but i think a lot
[03:40:05.640 --> 03:40:10.200]  of christians are going to be shocked like what orthodox feel that way if you if you think that's
[03:40:10.200 --> 03:40:14.920]  shocking wait till you see some of the text in the talmud and i'm not trying to be you know rude but
[03:40:14.920 --> 03:40:19.640]  it's like there's there's absolutely a lot of people who reject your lord and savior and not
[03:40:19.640 --> 03:40:24.680]  just reject them like muslims as the lord don't like them at all you know there there is a portion
[03:40:24.680 --> 03:40:28.840]  of the population that feels that way and i think christians are in for a rude awakening when they
[03:40:28.840 --> 03:40:36.520]  find that out yeah and it's definitely the double standard so you know you can't criticize jews or
[03:40:36.520 --> 03:40:42.360]  you can't criticize israel or anything like that it's hate speech but but it's cool if that country
[03:40:43.080 --> 03:40:50.680]  bans the religion that that they're trying to like that that dominates the country that's not
[03:40:50.680 --> 03:40:55.880]  allowed to say things about their religion i mean it's it's astounding to me um and i know that you've
[03:40:55.880 --> 03:41:01.560]  i mean we probably don't have that much time to get into this right now anomaly but maybe you
[03:41:01.560 --> 03:41:06.280]  know but in the next minute or so before the break i know that you've openly spoken about the
[03:41:06.280 --> 03:41:16.520]  synagogue of satan which is essentially the the um false jew uh group in the world that is referenced
[03:41:16.520 --> 03:41:21.240]  in the bible do you think that that is why this huge attack on christianity is coming
[03:41:21.240 --> 03:41:27.240]  it's in revelation twice it says there those who say they're jews but are not i will make them with
[03:41:27.240 --> 03:41:31.080]  the synagogue of satan in the one that says i will make them bow before you to know that i've
[03:41:31.080 --> 03:41:35.800]  loved you too i take that as just like you know there's good and evil people all over the place
[03:41:35.800 --> 03:41:40.040]  i'm not bashing one group or not but christians in some cases they've been brainwashed to be like
[03:41:40.040 --> 03:41:45.640]  oh they're all godlike and it's like no god also said there are those who are not that are working
[03:41:45.640 --> 03:41:50.520]  for satan so there's good and evil and you have to understand people that reject christ and people
[03:41:50.520 --> 03:41:56.120]  that do wicked things are not above god it's not there's not this fake religion where they're god
[03:41:56.120 --> 03:42:01.560]  also i mean i definitely think that's part of it and uh in america i just want to say this real
[03:42:01.560 --> 03:42:06.200]  quick the same type of blasphemous speech laws that are being passed in israel they're being
[03:42:06.200 --> 03:42:11.560]  passed in america by christians against their own religion desantis isn't on it trump isn't on it i
[03:42:11.560 --> 03:42:15.320]  know this is hard for people to realize but one of the speech laws that they're passing through
[03:42:15.320 --> 03:42:20.200]  legislation says that you can't say that jews killed jesus i mean that's an interpretation of
[03:42:20.200 --> 03:42:24.840]  the bible that a lot of christians hold you know some think it was the romans i'm not here to debate
[03:42:24.840 --> 03:42:30.040]  scripture but they're outlawing parts of the bible under the guise of anti-semitism and
[03:42:30.040 --> 03:42:35.000]  i don't believe in hate speech for race religion if we live in america and we have free speech
[03:42:35.000 --> 03:42:39.480]  why would christians be selling out their own right to have a biblical discussion you gotta
[03:42:39.480 --> 03:42:45.160]  ask yourself it's the donor class in my opinion trump versus desantis is a false paradigm and
[03:42:45.160 --> 03:42:48.840]  you know that's a topic people really don't want to look at because they're afraid of being called
[03:42:48.840 --> 03:42:53.320]  hateful i i agree with you but we'll be back right after the break continuing on this topic
[03:42:57.080 --> 03:43:01.480]  the fight against the new world order is now the top story in the world the globalist are in
[03:43:01.480 --> 03:43:06.920]  deep trouble but they're striking back with all their deep state operatives to shut down info wars
[03:43:06.920 --> 03:43:12.280]  and other truth tellers like james o' keith and tucker carlson account with others so please pray
[03:43:12.280 --> 03:43:16.760]  for us now more than ever spread the word about the broadcast and get great products to keep us on
[03:43:16.760 --> 03:43:21.800]  air and fund our operation while at the same time enriching your life now we've got three new products
[03:43:21.800 --> 03:43:26.840]  available at infowarstore.com and a best-seller back at stock we have the amazing dr jones
[03:43:26.840 --> 03:43:31.800]  naturals turmeric toothpaste that's so much more find out more at infowarstore.com we have the
[03:43:31.800 --> 03:43:37.160]  ashwagandha root pills with black powder extract to accelerate your libido stamina testosterone we
[03:43:37.160 --> 03:43:42.440]  have pure ashwagandha gummies at infowarstore.com as well these are all the highest quality products
[03:43:42.440 --> 03:43:47.480]  the prebiotic is now finally back at stock they're all there at infowarstore.com so please take
[03:43:47.480 --> 03:43:54.600]  action now enrich your life empower your body and keep us on air please take action now infowarstore.com
[03:43:58.040 --> 03:44:03.880]  i talk a lot about the great successes info wars has had i don't think anybody can deny it and it
[03:44:03.880 --> 03:44:09.240]  is because of listeners and viewers supporting us but when we talk about the crew at info wars
[03:44:09.240 --> 03:44:15.640]  people behind the scenes the researchers the writers they really have been the mvps in this fight
[03:44:16.360 --> 03:44:21.000]  and we look at harris and smith and oh and shroyer and the hard work they engage in every day
[03:44:21.000 --> 03:44:26.680]  five six seven days a week it's really just incredible so for myself the whole info wars
[03:44:26.680 --> 03:44:32.040]  crew i thank you for your past support i only encourage you now to realize that info wars
[03:44:32.040 --> 03:44:36.520]  can not stay on air if you do not support us i know you spread the word i know you pray for us
[03:44:36.520 --> 03:44:41.800]  and that's wonderful keep doing it but most viewers and listeners never go to infowarstore.com
[03:44:41.800 --> 03:44:45.880]  and you never buy great products that enrich and empower your life all at the same time keep us on
[03:44:45.880 --> 03:44:49.800]  air i know that less than one percent of our listeners actually go buy products info wars
[03:44:49.800 --> 03:44:54.920]  store.com if just one percent more of you took action and went to infowarstore.com our funding
[03:44:54.920 --> 03:45:00.280]  problems will be over please take action now ladies and gentlemen we have a new toothpaste
[03:45:00.280 --> 03:45:06.120]  that my dad a retired dentist and oral surgeon developed dr jones natural's tumor toothpaste
[03:45:06.120 --> 03:45:11.480]  that just came into stock and i got to tell you i got samples of this months ago and it is amazing
[03:45:11.480 --> 03:45:16.600]  the way it makes your gums feel what it does to your mouth is insane we know turmeric is an
[03:45:16.600 --> 03:45:21.160]  antioxidant and anti-inflammatory and does such great things for the body then you add that with
[03:45:21.160 --> 03:45:27.240]  tea tree oil and a bunch of other essential oils it is just dynamite it is so good to detox and
[03:45:27.240 --> 03:45:32.200]  attack inflammation in your mouth i want to challenge everybody to try the new toothpaste
[03:45:32.200 --> 03:45:37.880]  at infowarstore.com dr jones natural's turmeric toothpaste and while you're at it check out the
[03:45:37.880 --> 03:45:43.880]  new ashwagandha line of products we have ashwagandha with black pepper extract your libido your testosterone
[03:45:43.880 --> 03:45:50.520]  in pill form and we have the pure ashwagandha root gummies as well now available at infowarstore.com
[03:45:50.520 --> 03:45:55.160]  they're amazing products and they fund the info war take action now at infowarstore.com
[03:45:55.160 --> 03:46:05.320]  it's hard to believe that we're already going into march 2023 and the world is an insane place
[03:46:05.320 --> 03:46:09.640]  world war three has already started biden is a puppet and is dissolving our borders there's
[03:46:09.640 --> 03:46:14.120]  mass censorship james o' keithman removed from project veritas the list goes on and on of the
[03:46:14.120 --> 03:46:18.920]  bad things that are happening but the good things that are happening is humanity is really accelerating
[03:46:18.920 --> 03:46:23.400]  its awakening but those of us on the forefront are under more attack by the establishment than
[03:46:23.400 --> 03:46:28.280]  ever that's why i'm counting on you to spread the word about the broadcast to pray for the broadcast
[03:46:28.280 --> 03:46:32.680]  and hit the broadcast on the air by getting great products at infowarstore.com and whether it's a
[03:46:32.680 --> 03:46:37.160]  final signed copy they're almost all sold out by the great reset in the world or open bone broth
[03:46:37.160 --> 03:46:41.560]  finally back in stock after over two years it's all available at infowarstore.com these are truly
[03:46:41.560 --> 03:46:46.920]  amazing products so get your info wars products at infowarstore.com and enrich your life while
[03:46:46.920 --> 03:46:51.720]  keeping the broadcast on the air it is your decision whether or not we stay on air so please
[03:46:51.720 --> 03:47:02.920]  take action now at infowarstore leading a frontal assault on the lies of the new world order it's
[03:47:02.920 --> 03:47:15.960]  alex jones all right we've got one more segment with anomaly we're super grateful for his time
[03:47:15.960 --> 03:47:21.960]  and all of his input anomaly i want to i want to sort of wrap this up with the things that really
[03:47:21.960 --> 03:47:27.880]  matter in the world because as i said you know we need to be focusing on the things that are
[03:47:27.880 --> 03:47:32.760]  actually putting us at risk and not the theater that's going on around us so i see some of the
[03:47:32.760 --> 03:47:37.800]  biggest risks as cbdc's the social credit system that they're trying to put in place everywhere
[03:47:37.800 --> 03:47:44.760]  mass surveillance the who wanting to be the medical dictator of the world inject us endlessly with
[03:47:44.760 --> 03:47:52.520]  poison and you know this this real shift towards the transhumanist agenda so i guess where do you
[03:47:52.520 --> 03:47:59.400]  think we are on that on that timeline do you think that the globalists are currently still
[03:47:59.400 --> 03:48:04.040]  advancing that plan or are they currently on the back foot because so much truth's coming out what
[03:48:04.040 --> 03:48:10.360]  where do you see we are with the lockdown obviously that was one of the craziest things i've ever
[03:48:10.360 --> 03:48:16.040]  lived through you as well and it's hard to really say which way that went on one hand i think humanity
[03:48:16.040 --> 03:48:20.920]  kind of failed because i don't really even believe we earned our freedom back it felt like they just
[03:48:20.920 --> 03:48:24.600]  kind of gave it to us and people would have listened for longer if they had to like the
[03:48:24.600 --> 03:48:30.600]  compliance rate for the vaccine was was too high the compliance rate for force masking was too high
[03:48:30.600 --> 03:48:35.960]  even in a lot of republican areas i think you know there wasn't as much like peaceful non-compliance
[03:48:35.960 --> 03:48:40.680]  so it felt like they really got a lot of data of what would happen if they shut down and i don't
[03:48:40.680 --> 03:48:45.640]  think we looked very good in it on another hand it seemed like they kind of blew their load too
[03:48:45.640 --> 03:48:49.800]  hard and for a horrible metaphor i should eat something else but you know it's like did they
[03:48:49.800 --> 03:48:54.360]  kind of do so much and not get enough in return that now if they try to do it again that people
[03:48:54.360 --> 03:48:59.000]  would be aware and they'd fight against it it's hard to really tell for america i want to say
[03:48:59.000 --> 03:49:02.760]  you know i see big pharma as one of the biggest threats yeah there's some good medications i'm
[03:49:02.760 --> 03:49:07.160]  not saying they do nothing but for the most part they've swallowed up our media i think america
[03:49:07.160 --> 03:49:11.160]  maybe new zealand or one other you know there's certain rules that the rest of the the world
[03:49:11.160 --> 03:49:16.840]  rejects and like over 75 i think percent of our media or something to that extent is big pharma
[03:49:16.840 --> 03:49:21.560]  it's pill pill pill pill pill obviously the vaccine industry they have no liability for side
[03:49:21.560 --> 03:49:25.160]  effects injuries and deaths under the prep act and the national childhood vaccine injury act
[03:49:25.160 --> 03:49:29.960]  they've swallowed up our food supply but bayer a company out of germany you know merged with
[03:49:29.960 --> 03:49:36.840]  monsanto created a mega company of drugs and seeds and food like they're and and to me it's
[03:49:36.840 --> 03:49:41.240]  like the democrats are in on it they mandate trump sells the vaccine he takes money from visory
[03:49:41.240 --> 03:49:45.960]  hires pharmacy lobbyists to me that's a huge huge threat because they even have the power to merge
[03:49:45.960 --> 03:49:50.840]  with government and shut us down so i see that as a big threat obviously the currency the banking
[03:49:50.840 --> 03:49:56.120]  stuff um this is why i go so hard at republicans and sometimes people misconstrue it at least in
[03:49:56.120 --> 03:50:00.920]  this country it's clear the democrats are not going to save us like they they have nothing for us
[03:50:00.920 --> 03:50:05.480]  their party is completely co-opted the media is compromised if anything's going to come it's
[03:50:05.480 --> 03:50:09.800]  going to come through the quote on quote small government side of the right wing who campaigns
[03:50:09.800 --> 03:50:14.040]  like they're libertarians and then they govern like their communists and socialists every time
[03:50:14.040 --> 03:50:18.280]  and people think because of trump that it's going to be different next time just like democrats
[03:50:18.280 --> 03:50:21.720]  thought because of obama it's going to be different no no but nominally you don't understand it's
[03:50:21.720 --> 03:50:25.320]  different trump's different it's like that's how they got you because you're not even willing to
[03:50:25.320 --> 03:50:30.360]  go past the character and go to what he actually did and what he's actually talking about so it
[03:50:30.360 --> 03:50:34.840]  just shows me that they got you by the balls no matter who he truly is or not so that's why i want
[03:50:34.840 --> 03:50:40.600]  republicans to wake up because i think if we get power again in 2024 you know that's really make
[03:50:40.600 --> 03:50:45.160]  or break for america at this point it's like will you have a leader that goes against the central
[03:50:45.160 --> 03:50:50.280]  bank digital currency that calls out big pharma that actually wants to you know rein in the banks
[03:50:50.280 --> 03:50:54.920]  to some extent or are you going to have another clown show where the guy says all the right things
[03:50:54.920 --> 03:50:59.640]  with a script that someone else wrote for him and does nothing and i don't know if trump or desantis
[03:50:59.640 --> 03:51:03.800]  is going to do that and this is the annoying part i'm sure you've seen it a little too is like if
[03:51:03.800 --> 03:51:07.480]  you say this people are like oh what are you a dissent do you work for desantis is he paying
[03:51:07.480 --> 03:51:11.800]  you i'm saying the same thing i said two years ago it's like i don't trust desantis either i just
[03:51:11.800 --> 03:51:17.160]  think he has the benefit over trump in the sense of like he hasn't been president yet so there's
[03:51:17.160 --> 03:51:21.720]  this idea of like maybe he will do it when we know trump was in and some people think he did some
[03:51:21.720 --> 03:51:25.480]  people think he did it but it's like he'll probably sell out too you know i'm not i'm not like overly
[03:51:25.480 --> 03:51:30.360]  like all hills but if the republican base and the conservative base or the freedom base whatever
[03:51:30.360 --> 03:51:35.880]  people want to call themselves if they hold firm and don't get tricked to me that's where the party
[03:51:35.880 --> 03:51:40.520]  is going to do the right thing but if people want to fight over the trump desantis falls paradigm if
[03:51:40.520 --> 03:51:45.320]  people want to cry and be emotional and act like you know they want to stormy daniel's this and that
