[00:00.000 --> 00:07.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:34:02.000 --> 1:34:05.000]  and we have to go through and get their first names.
[1:34:05.000 --> 1:34:11.000]  If you want to know what these bankers want to do to you, look at this BBC news article.
[1:34:11.000 --> 1:34:18.000]  Should we bring back rationing to save the environment and the evil carbon footprint of food?
[1:34:18.000 --> 1:34:22.000]  They want a tax on every can of beans, every piece of meat you eat,
[1:34:22.000 --> 1:34:27.000]  and they want all that money paid to the IMF and World Bank.
[1:34:27.000 --> 1:34:30.000]  Who are the IMF and World Bank?
[1:34:30.000 --> 1:34:34.000]  The IMF and World Bank are openly and publicly owned by the Federal Reserve,
[1:34:34.000 --> 1:34:37.000]  the private banking consortium here that has governmental power,
[1:34:37.000 --> 1:34:42.000]  the Bank of England, the private banking consortium, and the European Union banking consortium.
[1:34:42.000 --> 1:34:46.000]  Ban Ki-moon, head of the UN, Secretary General, Herman von Rupy.
[1:34:46.000 --> 1:34:49.000]  I've played the clips here over and over again. Need we play them again?
[1:34:49.000 --> 1:34:52.000]  Just go to YouTube, type in head of EU, calls for global government.
[1:34:52.000 --> 1:34:57.000]  They say they're going to tax everything you do and pay it to the banks.
[1:34:57.000 --> 1:35:00.000]  This is such a scam.
[1:35:00.000 --> 1:35:07.000]  Now, let me go ahead and get into the naked body scanners.
[1:35:07.000 --> 1:35:13.000]  If they can sell you on marching yourself, your husband, your wife, your children
[1:35:13.000 --> 1:35:17.000]  into these scanners that hit you with radiation with the equivalent of x-rays,
[1:35:17.000 --> 1:35:20.000]  they can do anything. This is worse than a strip search.
[1:35:20.000 --> 1:35:23.000]  It'd be like if they took you in a room, strip searched you and videotaped it.
[1:35:23.000 --> 1:35:26.000]  It biometrically scans a 360 circle.
[1:35:26.000 --> 1:35:30.000]  I remember a decade ago reading about this, the Department of Defense buying it,
[1:35:30.000 --> 1:35:33.000]  for prison camps they were using in Serbia.
[1:35:33.000 --> 1:35:38.000]  Now they use them in Iraq and they say the real reason they body scan you is not to find weapons.
[1:35:38.000 --> 1:35:43.000]  It's to get your biometric 360 scan.
[1:35:43.000 --> 1:35:49.000]  Then they can have passive readers on the street that just scan the front or side of you
[1:35:49.000 --> 1:35:53.000]  and just like a thumb print or a digital face print, it knows who you are,
[1:35:53.000 --> 1:35:56.000]  what you're doing, where you're going.
[1:35:56.000 --> 1:36:03.000]  Okay, so that's what the body scanners are really all about.
[1:36:03.000 --> 1:36:07.000]  Just like they have license plate reading systems and face scanning systems in for more than a decade
[1:36:07.000 --> 1:36:09.000]  in places like Tampa, Florida.
[1:36:09.000 --> 1:36:13.000]  The feds are paying for this and there's a revolving door of people in the Defense Department
[1:36:13.000 --> 1:36:15.000]  and Homeland Security.
[1:36:15.000 --> 1:36:19.000]  The generals get up and call for this and the Homeland Security directors get up and call for it
[1:36:19.000 --> 1:36:26.000]  and then they openly make millions in some cases a piece off the systems working for the companies.
[1:36:26.000 --> 1:36:30.000]  Just like Geithner's paying himself bonuses and bailout money
[1:36:30.000 --> 1:36:35.000]  and 200 million plus in one payment to Treasury Secretary Paulson.
[1:36:35.000 --> 1:36:39.000]  It's the same revolving door.
[1:36:39.000 --> 1:36:42.000]  Now, there's no way to put all these in order.
[1:36:42.000 --> 1:36:48.000]  So I'm just going to read through a small stack of the body scanning news and comment on each one.
[1:36:48.000 --> 1:36:51.000]  Airline group protest airport scanners.
[1:36:51.000 --> 1:36:58.000]  Australia says, and the major Australian consortium of airline says that it doesn't protect you
[1:36:58.000 --> 1:37:02.000]  and their fliers are refusing to do it and boycotting.
[1:37:02.000 --> 1:37:06.000]  Bloomberg, good news, people are fighting back a weekend to this hype.
[1:37:06.000 --> 1:37:08.000]  Notice how they announced the scanners going in.
[1:37:08.000 --> 1:37:12.000]  They already ordered them a year ago worldwide, right as the underwear bomber comes on the scene.
[1:37:12.000 --> 1:37:15.000]  This is all staged and that's a whole other show out of that completely staged event.
[1:37:15.000 --> 1:37:17.000]  Mine reading, by the way, he's pled not guilty.
[1:37:17.000 --> 1:37:20.000]  Mine reading systems could change air security.
[1:37:20.000 --> 1:37:26.000]  I told you last week that, because I read the government five, six years ago saying they're going to put brain scanners in airports
[1:37:26.000 --> 1:37:28.000]  and they've actually, you're testing them in five.
[1:37:28.000 --> 1:37:30.000]  Total quackery isn't real.
[1:37:30.000 --> 1:37:35.000]  Millions of dollars apiece, MRIs, blasting your head so hard with radiation,
[1:37:35.000 --> 1:37:40.000]  passively from upwards of 20 feet away claiming they pick up brain waves
[1:37:40.000 --> 1:37:44.000]  and areas lit up on the brain that show you're aggressive.
[1:37:44.000 --> 1:37:48.000]  In one example, the Israeli company says you'll see a huge picture of bin Laden
[1:37:48.000 --> 1:37:53.000]  and if your brain shows a friendliness, they're going to, I mean, this, they're going to come arrest you.
[1:37:53.000 --> 1:37:56.000]  This is total bull.
[1:37:56.000 --> 1:38:00.000]  We prove that the lie detectors are fraud and they come out with this.
[1:38:00.000 --> 1:38:04.000]  Obama orders an additional billion spent on airport body scanners, Toledo blade,
[1:38:04.000 --> 1:38:07.000]  his administration, people making a bunch of money off that.
[1:38:07.000 --> 1:38:10.000]  New York Times, give me a prisonplanet.tv close shot.
[1:38:10.000 --> 1:38:11.000]  I want to show people this.
[1:38:11.000 --> 1:38:15.000]  Now, I already told you a month ago in the last year from major university reports.
[1:38:15.000 --> 1:38:19.000]  In fact, producers, I sent you a link to a top university professor.
[1:38:19.000 --> 1:38:20.000]  Did you get that?
[1:38:20.000 --> 1:38:24.000]  That I, he's dead.
[1:38:24.000 --> 1:38:25.000]  My God, he just died.
[1:38:25.000 --> 1:38:26.000]  Okay.
[1:38:26.000 --> 1:38:28.000]  Well, let's find me another top professor saying they're bad.
[1:38:28.000 --> 1:38:31.000]  Well, this New York Times has links to professors saying it's bad.
[1:38:31.000 --> 1:38:34.000]  Cancer risk debated for type of x-ray scan.
[1:38:34.000 --> 1:38:37.000]  And then it goes on to admit, yeah, it is hitting you with radiation.
[1:38:37.000 --> 1:38:42.000]  But, and, and yeah, lots of exposures bad, but so what TSA funding airport,
[1:38:42.000 --> 1:38:47.000]  mind reading scanners, raw story, former CEO of American Airlines,
[1:38:47.000 --> 1:38:51.000]  call full body scanners and airports a waste of resources as they don't work
[1:38:51.000 --> 1:38:52.000]  and people don't like them.
[1:38:52.000 --> 1:38:57.000]  So again, that, you know, they'll look at you like you're crazy when you're
[1:38:57.000 --> 1:38:58.000]  at the airport.
[1:38:58.000 --> 1:39:01.000]  If you say you don't want to do this, just refuse and say, no,
[1:39:01.000 --> 1:39:04.000]  and I don't want a full body pat down either.
[1:39:04.000 --> 1:39:07.000]  You know, if you really believe all this terrorism is real,
[1:39:07.000 --> 1:39:09.000]  how about you actually profile people?
[1:39:09.000 --> 1:39:11.000]  Oh, no, can't do that.
[1:39:11.000 --> 1:39:14.000]  Now mobile devices will scan your naked body on the streets.
[1:39:14.000 --> 1:39:18.000]  Then we have links to the Dutch news, British news at prismplanet.com
[1:39:18.000 --> 1:39:19.000]  from that article.
[1:39:19.000 --> 1:39:22.000]  And I saw stories three years ago where they already have mobile vans
[1:39:22.000 --> 1:39:24.000]  and he has a link to it, body scanning in England.
[1:39:24.000 --> 1:39:29.000]  TSA agent arrested at LAX, going insane, screaming, I am God.
[1:39:29.000 --> 1:39:30.000]  I am in charge.
[1:39:30.000 --> 1:39:35.000]  I think they're all insane, strip searching women, grabbing on people,
[1:39:35.000 --> 1:39:36.000]  going crazy.
[1:39:36.000 --> 1:39:41.000]  I've had it happen to me, groping people admitted airport body scanners
[1:39:41.000 --> 1:39:43.000]  provide crisp image of your genitals.
[1:39:43.000 --> 1:39:47.000]  And this is a link to the Dutch news, the Australian news, other news,
[1:39:47.000 --> 1:39:52.000]  London Guardian reports that they train the people that the,
[1:39:52.000 --> 1:39:56.000]  that the, the woman's breast must be in full detail and the genitals
[1:39:56.000 --> 1:39:58.000]  of the man and female must be in detail.
[1:39:58.000 --> 1:40:02.000]  That's how they know it's tuned to be have a crisp image.
[1:40:02.000 --> 1:40:05.000]  And what they show you on the news is the blurred out images.
[1:40:05.000 --> 1:40:10.000]  So there's a report there from 2008, admitting from their own reports.
[1:40:10.000 --> 1:40:13.000]  And then we have a London Guardian report that violates laws against child
[1:40:13.000 --> 1:40:14.000]  pornography.
[1:40:14.000 --> 1:40:18.000]  Airport admit strip search body scanners will show people naked.
[1:40:18.000 --> 1:40:22.000]  That's the daily mail with that headline for any of you out there in
[1:40:22.000 --> 1:40:28.000]  denial about this, AAPA warns against use of full body scanners.
[1:40:28.000 --> 1:40:32.000]  The association of Asia Pacific Airlines is also against it saying it
[1:40:32.000 --> 1:40:36.000]  doesn't work and people are boycotting it and they don't like it.
[1:40:36.000 --> 1:40:39.000]  Another report, government uses stimulus money to buy naked body
[1:40:39.000 --> 1:40:40.000]  scanners.
[1:40:40.000 --> 1:40:42.000]  And it's all about social engineering.
[1:40:42.000 --> 1:40:46.000]  Here's another one here out of CNN, body scanners, health hazards from
[1:40:46.000 --> 1:40:48.000]  the radiation.
[1:40:48.000 --> 1:40:52.000]  Now, for any of you that doubt, we have the articles up on
[1:40:52.000 --> 1:40:56.000]  prisonplanet.com and infowars.com in the naked body scanner section.
[1:40:56.000 --> 1:40:59.000]  For any of you that doubt, this is for social engineering purposes and
[1:40:59.000 --> 1:41:03.000]  that the government admits that they want a biometric 360 body scan so
[1:41:03.000 --> 1:41:06.000]  they can scan you on the streets with passive systems at a distance.
[1:41:06.000 --> 1:41:08.000]  We have all the mainstream news articles.
[1:41:08.000 --> 1:41:11.000]  But here is, and I keep plugging this because for 14 years I've covered
[1:41:11.000 --> 1:41:14.000]  this and people didn't believe me even when I had congressmen on and
[1:41:14.000 --> 1:41:17.000]  members of the Australian Parliament on under a secret UN treaty.
[1:41:17.000 --> 1:41:20.000]  Just like they've got a copyright treaty that's secret going through that
[1:41:20.000 --> 1:41:23.000]  leak that shows they're going to basically end internet freedom.
[1:41:23.000 --> 1:41:27.000]  Under that treaty for 37 years in the industrialized world in Europe,
[1:41:27.000 --> 1:41:34.000]  in New Zealand, in Australia, in Canada, in the US, they at birth take
[1:41:34.000 --> 1:41:37.000]  your baby's blood and say, oh, it's a blood test.
[1:41:37.000 --> 1:41:40.000]  Of course, the hospital could do that themselves.
[1:41:40.000 --> 1:41:42.000]  But it's an unfunded mandate.
[1:41:42.000 --> 1:41:44.000]  It's illegal.
[1:41:44.000 --> 1:41:47.000]  And I've been pointing this out. Finally, people three years ago in
[1:41:47.000 --> 1:41:49.000]  Minnesota looked into what I had to say.
[1:41:49.000 --> 1:41:51.000]  Filed suits they won there.
[1:41:51.000 --> 1:41:54.000]  Now suits have been won in Texas, in federal court, in San Antonio,
[1:41:54.000 --> 1:41:57.000]  and they've had to destroy 4 million illegal blood samples.
[1:41:57.000 --> 1:41:59.000]  That's only the tip of the iceberg.
[1:41:59.000 --> 1:42:01.000]  Here is the San Antonio Express News.
[1:42:01.000 --> 1:42:03.000]  State to destroy blood samples.
[1:42:03.000 --> 1:42:06.000]  To settle a federal lawsuit, the state will destroy an estimated 5.3.
[1:42:06.000 --> 1:42:08.000]  I'm sorry, the statesman said 4 million.
[1:42:08.000 --> 1:42:13.000]  5.3 million blood samples illegally collected from newborns
[1:42:13.000 --> 1:42:15.000]  and kept without parental consent.
[1:42:15.000 --> 1:42:17.000]  Here is the AP.
[1:42:17.000 --> 1:42:20.000]  Texas has destroyed baby blood taken without consent.
[1:42:20.000 --> 1:42:22.000]  Okay.
[1:42:22.000 --> 1:42:25.000]  Again, they're taking your blood secretly.
[1:42:25.000 --> 1:42:28.000]  They want a body scan you so they can track you everywhere,
[1:42:28.000 --> 1:42:30.000]  including by blimp.
[1:42:30.000 --> 1:42:33.000]  They've already got blimps at 100,000 feet
[1:42:33.000 --> 1:42:36.000]  over every major city on record, homeland security,
[1:42:36.000 --> 1:42:39.000]  with your heat resonance off your body.
[1:42:39.000 --> 1:42:41.000]  How do they get your ID?
[1:42:41.000 --> 1:42:44.000]  They have license plate scanners that scan your license plate
[1:42:44.000 --> 1:42:47.000]  that when you get out at key points and parking lots,
[1:42:47.000 --> 1:42:49.000]  they have heat resonance scanners that pick up
[1:42:49.000 --> 1:42:52.000]  your heat resonance biometric signature to track you.
[1:42:52.000 --> 1:42:56.000]  All Pentagon designed so they can suppress the public
[1:42:56.000 --> 1:42:59.000]  when the banks rob you and set up a feudal estate.
[1:43:01.000 --> 1:43:05.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[1:43:05.000 --> 1:43:08.000]  This is our last chance to not relive history.
[1:43:08.000 --> 1:43:11.000]  As we're finishing off this agenda,
[1:43:11.000 --> 1:43:14.000]  they'll be pulling the rug from underneath the Americans at home.
[1:43:14.000 --> 1:43:17.000]  We have tremendous influence on our president and Congress,
[1:43:17.000 --> 1:43:19.000]  and they really are calling the shots.
[1:43:19.000 --> 1:43:23.000]  I think it's incumbent upon all of us as American citizens
[1:43:23.000 --> 1:43:25.000]  to pay attention.
[1:43:25.000 --> 1:43:28.000]  Fall of the Republic identifies the enemies of our nation,
[1:43:28.000 --> 1:43:32.000]  the criminal offshore cartel held bent on destroying sovereignty
[1:43:32.000 --> 1:43:35.000]  and on its ashes constructing world government.
[1:43:35.000 --> 1:43:39.000]  Tim Geithner, Bernanke, and Arsonists, they're asking for more matches
[1:43:39.000 --> 1:43:41.000]  and the Congress is saying, who do we make the check out to?
[1:43:41.000 --> 1:43:43.000]  Today seems like nobody does care.
[1:43:43.000 --> 1:43:48.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[1:43:48.000 --> 1:43:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com.
[1:43:53.000 --> 1:43:59.000]  We're watching online right now in super high quality at prisonplanet.tv.
[1:44:00.000 --> 1:44:03.000]  Hello, this is Alex Jones with some important questions.
[1:44:03.000 --> 1:44:07.000]  If you're going into a battle and they give you a rifle and a sidearm,
[1:44:07.000 --> 1:44:09.000]  how much ammunition do you want?
[1:44:09.000 --> 1:44:12.000]  My answer would be all I can get in the battle for freedom
[1:44:12.000 --> 1:44:14.000]  and the lives of your loved ones.
[1:44:14.000 --> 1:44:16.000]  Food is your only ammunition.
[1:44:16.000 --> 1:44:17.000]  How much do you want?
[1:44:17.000 --> 1:44:18.000]  When do you want it?
[1:44:18.000 --> 1:44:20.000]  Now or after the battle starts.
[1:44:20.000 --> 1:44:21.000]  When will you need it?
[1:44:21.000 --> 1:44:23.000]  Can you buy it without proper identification?
[1:44:23.000 --> 1:44:25.000]  Will there be any food?
[1:44:25.000 --> 1:44:26.000]  Will it make your children sick?
[1:44:26.000 --> 1:44:29.000]  If there's a quarantine and you can't feed yourself,
[1:44:29.000 --> 1:44:31.000]  will you go to the gathering center and be immunized?
[1:44:31.000 --> 1:44:35.000]  You wipe out all these problems if you have a good food supply.
[1:44:35.000 --> 1:44:39.000]  Food is your ammunition to fight for your freedom and your life.
[1:44:39.000 --> 1:44:40.000]  How much will you need?
[1:44:40.000 --> 1:44:41.000]  We don't know.
[1:44:41.000 --> 1:44:42.000]  How much do you want?
[1:44:42.000 --> 1:44:43.000]  All you can get.
[1:44:43.000 --> 1:44:44.000]  I'm Alex Jones.
[1:44:44.000 --> 1:44:47.000]  I want all of you good guys to live to fight another day.
[1:44:47.000 --> 1:44:54.000]  Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[1:44:54.000 --> 1:44:59.000]  Again, that number, 1-800-409-5633.
[1:44:59.000 --> 1:45:01.000]  What's your home worth?
[1:45:01.000 --> 1:45:03.000]  How can you compare local real estate agents?
[1:45:03.000 --> 1:45:06.000]  And how do you get MLS listings for the entire country?
[1:45:06.000 --> 1:45:09.000]  If you're thinking of buying a home to take advantage of a tax credit
[1:45:09.000 --> 1:45:10.000]  or selling your house,
[1:45:10.000 --> 1:45:14.000]  you first need to see an incredible website called HomeGain.com.
[1:45:14.000 --> 1:45:17.000]  HomeGain.com will help you find a realtor to buy or sell a home.
[1:45:17.000 --> 1:45:20.000]  It's so easy and best of all, it's free.
[1:45:20.000 --> 1:45:23.000]  At HomeGain.com you can compare realtors anonymously,
[1:45:23.000 --> 1:45:26.000]  receive customized proposals, see consumer reviews,
[1:45:26.000 --> 1:45:28.000]  then select the best realtor for you.
[1:45:28.000 --> 1:45:31.000]  Go to HomeGain.com and get an instant home value estimate.
[1:45:31.000 --> 1:45:34.000]  You comparable homes and check out street views.
[1:45:34.000 --> 1:45:37.000]  HomeGain.com has an A-plus rating with a better business bureau
[1:45:37.000 --> 1:45:39.000]  and contains a wealth of information,
[1:45:39.000 --> 1:45:41.000]  like their home improvement tool that helps you determine
[1:45:41.000 --> 1:45:44.000]  which home improvements to make to increase your home's value.
[1:45:44.000 --> 1:45:47.000]  See the top 12 home improvements right now at HomeGain.com.
[1:45:47.000 --> 1:45:50.000]  That's H-O-M-E-G-A-I-N.com.
[1:45:50.000 --> 1:45:52.000]  Look for Max, the orange HomeGain gorilla
[1:45:52.000 --> 1:45:55.000]  to help you find a realtor or with any other real estate needs
[1:45:55.000 --> 1:45:57.000]  you might have at HomeGain.com.
[1:45:57.000 --> 1:45:59.000]  You're a real estate connection.
[1:46:27.000 --> 1:46:30.000]  The A-Blue 28 produces up to 7 gallons of water every day.
[1:46:30.000 --> 1:46:33.000]  The A-Blue 28 is easy to use and economical.
[1:46:33.000 --> 1:46:36.000]  Generate your own pure water from the humidity in the air.
[1:46:36.000 --> 1:46:39.000]  This system is free of chemicals and uses a multi-stage filtration system
[1:46:39.000 --> 1:46:43.000]  including reverse osmosis, carbon filters, and ultraviolet lights.
[1:46:43.000 --> 1:46:46.000]  Order now and claim your water independence today
[1:46:46.000 --> 1:46:49.000]  by calling A-Blue at 1-800-691-6043.
[1:46:49.000 --> 1:46:52.000]  That's 1-800-691-6043.
[1:46:52.000 --> 1:46:56.000]  Or visit A-Blue on the web at www.ecollo.com
[1:46:56.000 --> 1:46:59.000]  or www.ecollo.com today.
[1:47:01.000 --> 1:47:04.000]  Coast to coast, direct from Austin.
[1:47:04.000 --> 1:47:08.000]  You're listening to the Alex Jones Broadcasting Network.
[1:47:18.000 --> 1:47:20.000]  Oh, yeah!
[1:47:20.000 --> 1:47:22.000]  We don't need to relax, ladies and gentlemen.
[1:47:22.000 --> 1:47:26.000]  We need to get fired up and get aggressive
[1:47:26.000 --> 1:47:30.000]  and get in the tyrants face big time.
[1:47:30.000 --> 1:47:32.000]  Think about the bankers.
[1:47:32.000 --> 1:47:35.000]  They think they can openly steal $28 trillion
[1:47:35.000 --> 1:47:37.000]  and then jack up all our taxes
[1:47:37.000 --> 1:47:40.000]  and deploy Northcom and the military domestically
[1:47:40.000 --> 1:47:42.000]  to suppress the people.
[1:47:42.000 --> 1:47:44.000]  If we simply expose these individuals,
[1:47:44.000 --> 1:47:45.000]  they will go down.
[1:47:45.000 --> 1:47:47.000]  On the health care issue, I promise to go to calls
[1:47:47.000 --> 1:47:49.000]  I'm out of time, so we're going to go to your calls.
[1:47:49.000 --> 1:47:51.000]  But on the health care issue, I'll be covering it more throughout the week.
[1:47:51.000 --> 1:47:54.000]  Obama promised to make it all public and televised.
[1:47:54.000 --> 1:47:57.000]  He said he's made it secret as if he has the authority.
[1:47:57.000 --> 1:48:00.000]  What's the President doing telling Congress what to do?
[1:48:00.000 --> 1:48:02.000]  You've got all these new taxes in there.
[1:48:02.000 --> 1:48:05.000]  It cuts benefits, raises taxes, a giant scam.
[1:48:05.000 --> 1:48:08.000]  They had to buy off all these House and Senate members to get it through.
[1:48:08.000 --> 1:48:11.000]  And the Democratic Party is destroying itself.
[1:48:11.000 --> 1:48:12.000]  But it doesn't matter.
[1:48:12.000 --> 1:48:14.000]  They'll share power with the Republicans.
[1:48:14.000 --> 1:48:16.000]  They'll get back in power in the next few elections.
[1:48:16.000 --> 1:48:18.000]  Then people will get mad at the Republicans
[1:48:18.000 --> 1:48:20.000]  and put the Democrats back in.
[1:48:20.000 --> 1:48:21.000]  It is on us.
[1:48:21.000 --> 1:48:24.000]  It just continues on because the elite has bought off both parties.
[1:48:24.000 --> 1:48:27.000]  You have to indict and arrest the bankers
[1:48:27.000 --> 1:48:29.000]  that have taken over our nation.
[1:48:29.000 --> 1:48:30.000]  They want control.
[1:48:30.000 --> 1:48:32.000]  The insurance companies want control.
[1:48:32.000 --> 1:48:36.000]  They wrote the bill, but they put out that they're against the bill
[1:48:36.000 --> 1:48:39.000]  so that the left gets in support of the bill.
[1:48:39.000 --> 1:48:41.000]  It's all a bait and switch.
[1:48:41.000 --> 1:48:42.000]  It's incredible.
[1:48:42.000 --> 1:48:44.000]  Scott in Washington, you're on the air.
[1:48:44.000 --> 1:48:45.000]  Go ahead.
[1:48:45.000 --> 1:48:47.000]  Yeah, two questions.
[1:48:47.000 --> 1:48:51.000]  Number one, with all this Geithner Gate that's now coming out,
[1:48:51.000 --> 1:48:53.000]  do you think that that's why old Chris Dodd
[1:48:53.000 --> 1:48:55.000]  has decided he's not going to run again
[1:48:55.000 --> 1:48:58.000]  because he knows it's going to hit the fan?
[1:48:58.000 --> 1:49:01.000]  Yes, Dodd was on the banking committee
[1:49:01.000 --> 1:49:03.000]  involved in all of it with the White House.
[1:49:03.000 --> 1:49:06.000]  That's actually in Obama deception.
[1:49:06.000 --> 1:49:09.000]  And when it all came out, they tried to blame Dodd for it.
[1:49:09.000 --> 1:49:13.000]  Then he released the emails where the White House was ordering everything,
[1:49:13.000 --> 1:49:15.000]  including Geithner.
[1:49:15.000 --> 1:49:17.000]  Yes, very astute point.
[1:49:17.000 --> 1:49:18.000]  Yes.
[1:49:18.000 --> 1:49:19.000]  Yeah.
[1:49:19.000 --> 1:49:21.000]  And the second thing that I just wanted to bring up,
[1:49:21.000 --> 1:49:23.000]  you know, with you and your team,
[1:49:23.000 --> 1:49:26.000]  exposing everything with climate gate
[1:49:26.000 --> 1:49:29.000]  and all of this stuff coming out there and stuff like that,
[1:49:29.000 --> 1:49:33.000]  you think that's why old Matthews wants to bring his Nazi behind down there
[1:49:33.000 --> 1:49:35.000]  to interview you?
[1:49:35.000 --> 1:49:38.000]  Well, Matthew says he's coming to interview me in two weeks.
[1:49:38.000 --> 1:49:39.000]  We'll see if it happens.
[1:49:39.000 --> 1:49:40.000]  Yeah.
[1:49:40.000 --> 1:49:41.000]  I appreciate your call.
[1:49:41.000 --> 1:49:42.000]  Okay.
[1:49:42.000 --> 1:49:44.000]  I mean, you talk about a rigged game, folks.
[1:49:44.000 --> 1:49:47.000]  They get to interview me, not live and do whatever they want with it.
[1:49:47.000 --> 1:49:50.000]  Doesn't matter if Matthews does a bad job.
[1:49:50.000 --> 1:49:52.000]  I'll just like I did in Denver.
[1:49:52.000 --> 1:49:54.000]  We'll just take over his live show again.
[1:49:54.000 --> 1:49:55.000]  Anybody wants to see that?
[1:49:55.000 --> 1:49:58.000]  It's one of the extras on Obama deception.
[1:49:58.000 --> 1:49:59.000]  It's amazing.
[1:49:59.000 --> 1:50:02.000]  Let's go ahead and talk to Sue in Minnesota.
[1:50:02.000 --> 1:50:03.000]  Sue, you're on the air.
[1:50:03.000 --> 1:50:04.000]  Go ahead.
[1:50:04.000 --> 1:50:05.000]  Oh, hi, Alex.
[1:50:05.000 --> 1:50:07.000]  It's great to talk to you.
[1:50:07.000 --> 1:50:10.000]  I'm a member of prison planet and I have been for about the last year.
[1:50:10.000 --> 1:50:15.000]  I'm unemployed, so I really relate to a lot of the information you have on about
[1:50:15.000 --> 1:50:17.000]  the economy and stuff like that.
[1:50:17.000 --> 1:50:23.000]  I feel like my whole life is being ripped apart by the bankers on a personal level.
[1:50:23.000 --> 1:50:25.000]  People ask who's the new world order?
[1:50:25.000 --> 1:50:27.000]  It's the private central banks.
[1:50:27.000 --> 1:50:30.000]  Who wrote the health care bill?
[1:50:30.000 --> 1:50:31.000]  Who's running the bankers scam?
[1:50:31.000 --> 1:50:33.000]  Who's always pushing for new wars?
[1:50:33.000 --> 1:50:34.000]  Who founded the CIA?
[1:50:34.000 --> 1:50:35.000]  Wall Street?
[1:50:35.000 --> 1:50:37.000]  That's the un-American group.
[1:50:37.000 --> 1:50:41.000]  It really is, and I really appreciate you.
[1:50:41.000 --> 1:50:44.000]  My husband and I wanted to thank you for following the Republic.
[1:50:44.000 --> 1:50:45.000]  We think it's a great movie.
[1:50:45.000 --> 1:50:50.000]  I want to also say I like the fact that you have people with differing viewpoints on your
[1:50:50.000 --> 1:50:51.000]  show.
[1:50:51.000 --> 1:50:55.000]  Not everyone agrees with you, and you don't agree with everyone you have on, and I really
[1:50:55.000 --> 1:50:56.000]  appreciate that.
[1:50:56.000 --> 1:50:57.000]  Like Damon Vickers?
[1:50:57.000 --> 1:50:58.000]  Damon Vickers?
[1:50:58.000 --> 1:50:59.000]  Friday?
[1:50:59.000 --> 1:51:01.400]  Oh, well, that and also even though you have all kinds of people.
[1:51:01.400 --> 1:51:04.000]  You have Webster Tarpley, who I really like.
[1:51:04.000 --> 1:51:08.000]  I kind of got turned on to him really in a way by seeing your show, and I follow his
[1:51:08.000 --> 1:51:09.000]  stuff.
[1:51:09.000 --> 1:51:10.000]  Ellen Watt I like.
[1:51:10.000 --> 1:51:11.000]  I like Paul Watson.
[1:51:11.000 --> 1:51:17.000]  I like the colonel that you see with the regular administration that you have on Paul Craig
[1:51:17.000 --> 1:51:18.000]  Roberts.
[1:51:18.000 --> 1:51:22.000]  You just got a lot of great people with a lot of information, and I think that I really
[1:51:22.000 --> 1:51:26.000]  feel positive that people are waking up across the country.
[1:51:26.000 --> 1:51:30.000]  They are, and they can't get away with this crime, Sue.
[1:51:30.000 --> 1:51:32.000]  I really don't think they can.
[1:51:32.000 --> 1:51:33.000]  Thank you, Sue.
[1:51:33.000 --> 1:51:34.000]  God bless you.
[1:51:34.000 --> 1:51:35.000]  I agree with you.
[1:51:35.000 --> 1:51:36.000]  Tom in Florida, you're on the air.
[1:51:36.000 --> 1:51:37.000]  Go ahead, Tom.
[1:51:37.000 --> 1:51:38.000]  Hey, Alex.
[1:51:38.000 --> 1:51:39.000]  I'll make it quick.
[1:51:39.000 --> 1:51:40.000]  Two things.
[1:51:40.000 --> 1:51:43.000]  The churches and also on the body scanners.
[1:51:43.000 --> 1:51:46.000]  The churches are on the government payroll publicly.
[1:51:46.000 --> 1:51:48.000]  It's completely unconstitutional.
[1:51:48.000 --> 1:51:50.000]  My church, they're waking up.
[1:51:50.000 --> 1:51:51.000]  Good.
[1:51:51.000 --> 1:51:56.000]  As a matter of fact, the pastor of my church preaches on that we're not always supposed
[1:51:56.000 --> 1:52:01.000]  to obey government, and he outlines it from the Bible, but number two, I've got them,
[1:52:01.000 --> 1:52:07.000]  your DVDs, The Fall of the Republic, and he told me in a special meeting this week with
[1:52:07.000 --> 1:52:13.000]  only the men of the church to cover this subject matter and what's coming up.
[1:52:13.000 --> 1:52:14.000]  Good.
[1:52:14.000 --> 1:52:18.360]  You know, there's an online bibliography at Fall of the Republic.
[1:52:18.360 --> 1:52:20.000]  It's at fallrepublic.net or com.
[1:52:20.000 --> 1:52:26.280]  I've got so many sites I can't remember, but everything we say in the film, we have a bibliography
[1:52:26.280 --> 1:52:27.280]  there online.
[1:52:27.280 --> 1:52:33.280]  Now, the second thing is, a couple of years ago, I used to work for a biometric software
[1:52:33.280 --> 1:52:38.040]  company, and here's one thing you may not know.
[1:52:38.040 --> 1:52:41.280]  There's another biometric company called Identech.
[1:52:41.280 --> 1:52:42.280]  Okay.
[1:52:42.280 --> 1:52:48.280]  Now, the chief development officer of my company, you know, he was born-born, so he always has
[1:52:48.280 --> 1:52:49.280]  to go to immigration.
[1:52:49.280 --> 1:52:56.280]  I remember one day he came back from immigration, and he was real excited.
