[00:00:07.705 --> 00:00:10.966]  From the front lines of the information war, it's Alex Jones.
[01:12:47.429 --> 01:12:58.116]  I caught your live broadcast with Roger Stone, so I wanted to thank you about that, but I tried to share it as much as I could, and I actually went on Donald Trump's Facebook and put it out there.
[01:12:58.116 --> 01:13:03.079]  I don't, you know, I don't know how to reach out to anybody, but I'm trying to share it as much as I can.
[01:13:03.727 --> 01:13:11.191]  And they're smug in thinking what they're thinking, like, haha, we got one over on you, but I'm just disgusted with them.
[01:13:11.191 --> 01:13:17.775]  And you know what is funny is that these people, these protesters are being interviewed and they were asking, hey, why are you here?
[01:13:17.775 --> 01:13:19.656]  And I don't want to talk about that right now.
[01:13:19.656 --> 01:13:21.578]  Notice somebody came and asked me why I was here.
[01:13:21.578 --> 01:13:23.939]  I would say I'm trying to save my freaking life.
[01:13:24.019 --> 01:13:27.922]  That's how the communists and socialists and move-ons, they always won't talk.
[01:13:27.922 --> 01:13:34.527]  They get in meetings in a warehouse, they get paid, a lot of them admit they're being paid, and then they march out and they follow their orders, stir up trouble.
[01:13:34.527 --> 01:13:35.408]  Then they blame Trump.
[01:13:35.408 --> 01:13:43.634]  Can you believe the Washington Post wants him arrested because dirty Nazi collaborator George Soros sends a bunch of thugs in there to punch people?
[01:13:43.634 --> 01:13:50.539]  Well, and that's why I was calling, because I'm a 51-year-old grandma, and I was actually on the
[01:13:51.164 --> 01:13:53.965]  I remember covering those, but the police still come after you.
[01:13:53.965 --> 01:13:54.645]  Right, exactly.
[01:13:54.645 --> 01:13:57.305]  If you're funded by communists or a Nazi collaborator, you can punch cops in the face.
[01:13:57.305 --> 01:14:07.047]  But if you stand on the street corner and promote freedom, the cops are ordered to come after you because their bosses are a bunch of anti-freedom leftists.
[01:14:21.365 --> 01:14:22.205]  Exactly.
[01:14:22.205 --> 01:14:22.706]  Exactly.
[01:14:22.706 --> 01:14:29.149]  I've had South by Southwest handing out free pamphlets that just promote free speech and they go, you and Austin can't do it.
[01:14:29.149 --> 01:14:30.430]  The cop goes, I'm not going to arrest him.
[01:14:30.430 --> 01:14:32.991]  And then they have bureaucrats come and order the cop to do it.
[01:14:32.991 --> 01:14:35.933]  And then two different sets of cops two years ago wouldn't do it.
[01:14:35.933 --> 01:14:38.254]  And I learned they filed complaints on them.
[01:14:38.254 --> 01:14:40.195]  That's how out of control these people are.
[01:14:40.748 --> 01:14:42.409]  We need to get our country back, Alex.
[01:14:42.409 --> 01:14:43.350]  Just keep on fighting.
[01:14:43.350 --> 01:14:44.771]  We need to get our country back.
[01:14:44.771 --> 01:14:53.198]  And if someone like me can wake up from my deep slumber, and I've only been awake for about five or six years, but let me tell you, I am frickin' awake, okay?
[01:14:56.720 --> 01:15:00.961]  Me, who was not engaged at all, can wake up.
[01:15:00.961 --> 01:15:02.101]  Trust me.
[01:15:02.101 --> 01:15:03.261]  There are others like me.
[01:15:03.261 --> 01:15:03.701]  That's right.
[01:15:03.701 --> 01:15:05.622]  People get mad at folks that aren't awake.
[01:15:05.622 --> 01:15:10.042]  When you're asleep, you can laugh at somebody and put shaving cream on their face like you do in college or whatever.
[01:15:10.042 --> 01:15:11.823]  It's easy to laugh at somebody when they're asleep.
[01:15:11.823 --> 01:15:13.123]  Once they're awake, they're awake.
[01:15:13.123 --> 01:15:14.863]  Don't be too mad at a lot of these people.
[01:15:14.863 --> 01:15:16.003]  They're brainwashed.
[01:15:16.003 --> 01:15:16.984]  They've been manipulated.
[01:15:16.984 --> 01:15:22.505]  If we don't just fight with them mindlessly and actually show them how they've been conned, we can get through to some of them.
[01:15:22.505 --> 01:15:23.085]  God bless you.
[01:15:23.085 --> 01:15:23.945]  You're an amazing lady.
[01:15:23.945 --> 01:15:24.585]  We appreciate you.
[01:15:25.245 --> 01:15:28.090]  Now I just spent five minutes on Roseanne.
[01:15:28.090 --> 01:15:29.211]  I gotta go quicker.
[01:15:29.211 --> 01:15:32.176]  When we come back, Sam, Wyatt, a whole bunch of others.
[01:15:32.176 --> 01:15:33.117]  We got like 15 calls.
[01:15:33.117 --> 01:15:39.848]  I'm gonna get to everybody before the show ends today, but let me tell you, if you are a quote, so-called minority,
[01:15:41.378 --> 01:15:45.102]  You need to go to a Tea Party or a Patriot or Libertarian event.
[01:15:45.102 --> 01:15:48.426]  You're actually going to see people that aren't involved in white guilt.
[01:15:48.426 --> 01:15:50.669]  They're involved in the entirety of the brainwashing.
[01:15:50.669 --> 01:15:52.891]  You're going to absolutely get your butt kicked.
[01:15:52.891 --> 01:15:53.632]  Okay?
[01:15:53.632 --> 01:15:56.355]  Now, there'll be a few, you know, idiots there, but so what?
[01:15:56.355 --> 01:15:57.136]  Break through that.
[01:15:57.136 --> 01:15:57.937]  Come in for liberty.
[01:15:59.508 --> 01:16:03.011]  Infowarslife.com, oil of oregano formulation.
[01:16:03.011 --> 01:16:08.595]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:16:08.595 --> 01:16:16.501]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[01:16:16.961 --> 01:16:23.104]  Sourced from top-leading manufacturers to ensure a concentrated level of bioactive ingredients.
[01:16:23.104 --> 01:16:32.189]  Extracted directly from the wild herb and sealed in easy-to-use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[01:16:32.189 --> 01:16:38.412]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[01:16:38.412 --> 01:16:44.695]  Wild-crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[01:16:45.135 --> 01:16:50.540]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[01:16:50.540 --> 01:16:53.002]  Now available at Infowarslife.com.
[01:16:53.002 --> 01:16:55.024]  That's Infowarslife.com or call 888-253-3139.
[01:16:59.187 --> 01:17:04.269]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[01:17:04.269 --> 01:17:12.933]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[01:17:12.933 --> 01:17:17.054]  Longevity also offers you an ingenious way to augment your income.
[01:17:17.054 --> 01:17:17.855]  And the best part?
[01:17:17.855 --> 01:17:20.716]  You'll be helping your friends and family along the way.
[01:17:20.716 --> 01:17:23.337]  Visit InfoWarsTeam.com today.
[01:17:23.337 --> 01:17:24.117]  Become a member.
[01:17:24.117 --> 01:17:28.179]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[01:17:28.379 --> 01:17:35.122]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[01:17:35.122 --> 01:17:36.083]  Another win-win.
[01:17:36.083 --> 01:17:39.824]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[01:17:39.824 --> 01:17:41.065]  And you can be too.
[01:17:41.065 --> 01:17:41.605]  It's simple.
[01:17:41.605 --> 01:17:44.547]  Just go to Infowarsteam.com today.
[01:17:44.547 --> 01:17:46.648]  Complete a short sign-up and you're part of the team.
[01:17:46.648 --> 01:17:49.889]  That's Infowarsteam.com or Infowarshealth.com.
[01:17:49.889 --> 01:17:56.212]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[01:17:56.212 --> 01:17:57.513]  Check it out for yourself today.
[01:18:00.319 --> 01:18:14.693]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mental Vitality.
[01:18:14.693 --> 01:18:24.183]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[01:18:24.483 --> 01:18:33.491]  Every time you choose AutoShip at InfoWorksLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[01:18:33.491 --> 01:18:36.313]  And of course, you can cancel with one click anytime.
[01:18:36.313 --> 01:18:40.016]  As you know, I'm all about the idea of a 360 win.
[01:18:40.016 --> 01:18:44.380]  And the new AutoShip feature at InfoWorksLife.com is a sure win for everybody.
[01:18:44.380 --> 01:18:45.241]  A win for liberty.
[01:18:45.461 --> 01:18:48.403]  A win for health and a win when it comes to big savings.
[01:18:48.403 --> 01:18:54.646]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[01:18:54.646 --> 01:18:57.488]  That's InfoWarsLife.com or call 888-253-3139.
[01:18:57.488 --> 01:19:03.391]  When cells become toxic, they die early and aging sets in.
[01:19:03.391 --> 01:19:08.214]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[01:19:08.234 --> 01:19:08.915]  I don't know.
[01:19:29.895 --> 01:19:30.796]  Shower Filters.
[01:19:30.796 --> 01:19:32.516]  We're introducing the best yet.
[01:19:32.516 --> 01:19:36.599]  The brand new ProPure ProMax High Performance Shower Filter.
[01:19:36.599 --> 01:19:41.401]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:19:41.401 --> 01:19:48.485]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:19:48.485 --> 01:19:55.429]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:20:03.991 --> 01:20:06.597]  You're listening to The Alex Jones Show.
[01:20:19.540 --> 01:20:20.980]  You want answers?
[01:20:20.980 --> 01:20:23.021]  Well, so does we.
[01:20:23.021 --> 01:20:26.042]  It's Alex Jones.
[01:20:26.042 --> 01:20:34.084]  By the way, we don't usually have foibles or mess-ups in Infowars.com, but it happens.
[01:20:34.084 --> 01:20:38.505]  There's a video that got posted just yesterday by reporters in Ohio.
[01:20:40.526 --> 01:20:45.170]  To YouTube, but it somehow didn't get posted in the article at InfoWars.com.
[01:20:45.170 --> 01:20:53.136]  So I'm gonna have whoever did that, it's no big deal, post the video to the front page of InfoWars.com and PrisonPlanet.com.
[01:20:53.136 --> 01:20:56.899]  And I see it there, it's not working on my phone or two of my computers.
[01:20:56.899 --> 01:21:02.183]  So that's kind of a mystery, but this is what MSM is hiding at Trump rallies.
[01:21:02.183 --> 01:21:08.248]  Political adversaries attempt to discuss their differences.
[01:21:08.248 --> 01:21:09.549]  Well, I mean, it's beyond that.
[01:21:10.902 --> 01:21:13.303]  Groups actually come together at Trump rallies.
[01:21:13.303 --> 01:21:16.045]  Media covers it up, is the real headline.
[01:21:16.045 --> 01:21:17.346]  I want to tweet that up.
[01:21:17.346 --> 01:21:22.008]  Media covers up races coming together.
[01:21:22.008 --> 01:21:23.709]  It really is just one race, but they call it that.
[01:21:23.709 --> 01:21:25.370]  It's more like breeds.
[01:21:25.370 --> 01:21:26.551]  Like dogs are all dogs.
[01:21:26.551 --> 01:21:27.472]  They're different breeds.
[01:21:27.472 --> 01:21:28.532]  It's breeds.
[01:21:28.532 --> 01:21:31.994]  But to say race, a race is a different group.
[01:21:31.994 --> 01:21:35.456]  Different races of fish, different races of birds, different races.
[01:21:35.456 --> 01:21:36.617]  They can't breed together.
[01:21:38.004 --> 01:21:40.285]  So whatever, all these terms are wrong.
[01:21:40.285 --> 01:21:44.386]  But this is what the MSM is hiding at Trump rallies.
[01:21:44.386 --> 01:21:46.047]  And the video needs to go viral.
[01:21:46.047 --> 01:21:47.467]  It's up on Infowars.com.
[01:21:47.467 --> 01:21:49.308]  I guess they just got it posted.
[01:21:49.308 --> 01:21:51.088]  So let's get that out to everybody.
[01:21:51.088 --> 01:21:52.008]  Very, very important.
[01:21:52.008 --> 01:21:54.249]  The media hates this.
[01:21:54.249 --> 01:21:59.371]  And it's, let me tell you, I've talked to so many Hispanics, blacks and others.
[01:21:59.371 --> 01:22:02.532]  They don't want to admit they like Trump because they think they'll be demonized.
[01:22:02.532 --> 01:22:06.293]  Who cares what the media or dumb people that you know say to you?
[01:22:08.160 --> 01:22:14.943]  Again, I go back to my dad's dad, World War II vet, you name it, running for office and winning as part of the big Eisenhower sweep in Texas.
[01:22:14.943 --> 01:22:16.643]  It was all over the country.
[01:22:16.643 --> 01:22:21.425]  And it was very unpopular to be a Republican, but they were for civil rights and the civil rights movement in the 50s.
[01:22:21.425 --> 01:22:23.266]  It was Republicans that did that.
[01:22:23.266 --> 01:22:28.848]  The Democrats saw they were being beaten, so they flipped and just turned the minority groups into like Klan groups.
[01:22:28.848 --> 01:22:29.588]  That's what they did.
[01:22:29.588 --> 01:22:32.509]  They know what they're doing.
[01:22:32.509 --> 01:22:36.111]  And the Republicans played along with it because they're bought and paid for by the Rockefellers.
[01:22:37.691 --> 01:22:40.076]  We have manipulated consensus.
[01:22:40.076 --> 01:22:41.919]  There have been books written on it by Carol Quigley.
[01:22:41.919 --> 01:22:45.527]  We sell it, Tragedy and Hope, where he admits how they control the left and right.
[01:22:45.527 --> 01:22:47.350]  This is a real shot at breaking that.
[01:22:48.888 --> 01:22:57.013]  So go find somebody that's a, quote, minority and take them to a Libertarian or Patriot meeting or Tea Party meeting or Trump meeting.
[01:22:57.013 --> 01:23:02.156]  Everybody will be absolutely embracing them and their paradigm will be shifted forever.
[01:23:02.156 --> 01:23:03.117]  Just like that.
[01:23:03.117 --> 01:23:05.238]  Just like you say, you want to beat the gun grabbers?
[01:23:05.238 --> 01:23:14.004]  Take a trendy out with a revolver to a gun range, teach them safety, have them shoot, they'll be empowered, they won't be scared anymore, paradigm shattered, it's over.
[01:23:14.004 --> 01:23:15.625]  I actually do that with Mike Judge.
[01:23:15.625 --> 01:23:15.865]  I took
[01:23:16.565 --> 01:23:19.147]  Most of the cast of Silicon Valley out like two years ago.
[01:23:19.147 --> 01:23:22.169]  It's South by Southwest, two years ago right now.
[01:23:22.169 --> 01:23:24.931]  And they were all basically anti-gun, got them to shoot.
[01:23:24.931 --> 01:23:26.432]  They were salivating.
[01:23:26.432 --> 01:23:30.815]  They were freaking out going, why shouldn't I have a gun if a criminal can get one?
[01:23:30.815 --> 01:23:31.555]  It makes sense.
[01:23:31.555 --> 01:23:32.496]  It's wrong.
[01:23:32.496 --> 01:23:34.938]  It was incredible.
[01:23:34.938 --> 01:23:36.439]  So I don't just fight here on air.
[01:23:36.439 --> 01:23:39.461]  I deprogram people on a regular basis.
[01:23:41.104 --> 01:23:42.444]  They want us all hating each other.
[01:23:42.444 --> 01:23:43.304]  Let's go back to calls.
[01:23:43.304 --> 01:23:44.925]  I got so many calls here.
[01:23:44.925 --> 01:23:46.065]  Let's see who's up first.
[01:23:46.065 --> 01:23:49.826]  Sam in San Marcos, Texas, just south of Austin.
[01:23:49.826 --> 01:23:50.946]  You're on the air worldwide.
[01:23:50.946 --> 01:23:51.786]  Thanks for calling today, Sam.
[01:23:51.786 --> 01:23:54.947]  Hey, Alex.
[01:23:54.947 --> 01:23:55.667]  Can you hear me?
[01:23:55.667 --> 01:23:56.547]  Yes, I sure can.
[01:23:56.547 --> 01:23:58.708]  Welcome to the airwaves.
[01:23:58.708 --> 01:24:01.308]  Good to talk to you, finally.
[01:24:01.308 --> 01:24:04.149]  I'm actually a longtime listener, first-time caller.
[01:24:05.294 --> 01:24:08.576]  I was actually with you, a little nervous here, but I'll try to get through it.
[01:24:08.576 --> 01:24:12.618]  I was with you in the rain over at the Occupy the Fed protest.
[01:24:12.618 --> 01:24:15.999]  I was with you at the Alamo for that gathering on the Second Amendment.
[01:24:15.999 --> 01:24:20.962]  And I was at the Planned Parenthood there in Austin for the All Black Lives Matter protest.
[01:24:20.962 --> 01:24:24.223]  I know, because we're so racist, we don't want to kill 15 million black people.
[01:24:24.223 --> 01:24:24.844]  I know, we're horrible.
[01:24:24.844 --> 01:24:28.305]  You want to apologize for trying to save black babies right now?
[01:24:28.305 --> 01:24:32.047]  Well, can you please disavow David Duke?
[01:24:32.047 --> 01:24:33.648]  Because that's all I really want to hear right now.
[01:24:34.961 --> 01:24:38.183]  Are you joking?
[01:24:38.183 --> 01:24:39.183]  Like Donald Trump?
[01:24:39.183 --> 01:24:40.004]  He disavows him?
[01:24:40.004 --> 01:24:41.084]  Yes, I disavow.
[01:24:41.084 --> 01:24:41.965]  I disavow.
[01:24:41.965 --> 01:24:43.806]  And I disavow all the other groups.
[01:24:43.806 --> 01:24:45.727]  You know, I would meet with Duke.
[01:24:45.727 --> 01:24:49.328]  I actually had him on to try to expose eugenics, the attack against everybody.
[01:24:49.328 --> 01:24:51.169]  It'd be like if aliens attacked the Earth.
[01:24:51.169 --> 01:24:53.931]  Could I meet with David Duke and say, let's stop fighting with other humans?
[01:24:54.741 --> 01:24:56.503]  And his argument is, well, whites are under attack.
[01:24:56.503 --> 01:24:57.364]  Everybody's under attack.
[01:24:57.364 --> 01:24:58.165]  I agree.
[01:24:58.165 --> 01:24:59.046]  It's balkanization.
[01:24:59.046 --> 01:25:00.007]  It's full-spectrum dominance.
[01:25:00.007 --> 01:25:02.109]  But I'll bet with Farrakhan, he agreed.
[01:25:02.109 --> 01:25:03.791]  The globalists are attacking everybody.
[01:25:03.791 --> 01:25:05.072]  It's time to stop fighting.
[01:25:05.072 --> 01:25:06.134]  They want a race war.
[01:25:06.134 --> 01:25:07.695]  That was a big interview.
[01:25:07.695 --> 01:25:09.297]  He actually likes Trump.
[01:25:09.297 --> 01:25:11.519]  Notice the media won't pick that up.
[01:25:11.519 --> 01:25:13.281]  That Louis Farrakhan has woken up.
[01:25:13.281 --> 01:25:13.582]  Go ahead.
[01:25:14.921 --> 01:25:15.401]  Exactly.
[01:25:15.401 --> 01:25:19.482]  They're too afraid to pick that up because they want to keep race-baiting.
[01:25:19.482 --> 01:25:26.603]  I just want to also mention, I'm that same guy that wrote that song, the All Black Lives Matter song that you graciously put up on your Alex Jones channel.
[01:25:26.603 --> 01:25:28.263]  Appreciate that very much.
[01:25:28.263 --> 01:25:30.144]  That song, I believe it.
[01:25:30.144 --> 01:25:33.204]  This government has been taken over by criminals.
[01:25:33.204 --> 01:25:35.145]  We need to take our country back.
[01:25:35.145 --> 01:25:36.445]  That's the core message.
[01:25:36.445 --> 01:25:37.405]  We do.
[01:25:37.405 --> 01:25:38.225]  Good job, Sam.
[01:25:38.225 --> 01:25:39.546]  Thank you so much.
[01:25:39.546 --> 01:25:40.846]  Let's move on to the next person.
[01:25:40.846 --> 01:25:41.246]  Wyatt.
[01:25:42.066 --> 01:25:45.230]  Wyatt calling in from the great state of Kentucky.
[01:25:45.230 --> 01:25:46.551]  You're on the air globally.
[01:25:46.551 --> 01:25:47.813]  Go ahead.
[01:25:47.813 --> 01:25:49.054]  Hey Alex, glad to talk to you.
[01:25:49.054 --> 01:25:50.436]  Glad to talk to you, my friend.
[01:25:50.436 --> 01:25:51.717]  Go ahead.
[01:25:51.717 --> 01:25:57.744]  Okay, I went to the Trump rally in Louisville about two weeks ago and we had a good vantage point.
[01:25:57.744 --> 01:26:02.129]  We were able to see some of the protesters and how they were filming each other.
[01:26:02.948 --> 01:26:10.072]  And literally instigating different things and kind of, not actually punching, but poking out at people as they were being hauled out.
[01:26:10.072 --> 01:26:14.354]  Yeah, they link arms, they run into you, they jab you with an elbow, they bump into you.
[01:26:14.354 --> 01:26:15.374]  They're all well-trained.
[01:26:15.374 --> 01:26:22.818]  I mean, this is all admittedly run, you know, Bill Ayers was out there, you know, and he's not involved in bombing, you know, police stations or whatever.
[01:26:22.818 --> 01:26:28.581]  He's involved, you know, pissing on American flags and it's just total trash.
[01:26:28.581 --> 01:26:28.861]  Go ahead.
[01:26:30.104 --> 01:26:32.906]  Absolutely, and totally coordinated, too.
[01:26:32.906 --> 01:26:36.549]  People who think this is organic and people just getting together.
[01:26:36.549 --> 01:26:40.932]  This is totally planned and obvious from the beginning, just watching it unfold.
[01:26:40.932 --> 01:26:42.733]  And we were able to see it several times.
[01:26:42.733 --> 01:26:50.178]  And the protesters themselves were some of the rudest people we'd ever seen because they stood within two inches in front of me, blocking my view.
[01:26:50.178 --> 01:26:51.799]  I had a Vietnam veteran standing next to me.
[01:26:52.439 --> 01:26:59.304]  I've noticed that when they show up to attack, as we have it on footage, they will attack people in wheelchairs and stuff, because they're paid to do it, but they're such cowards!
[01:27:15.356 --> 01:27:18.199]  That, that, because they don't know what's going on.
[01:27:18.199 --> 01:27:21.542]  They attack who they think is weak, because they're told go punch somebody in the face.
[01:27:21.542 --> 01:27:23.184]  But then it's kind of scary to do that to somebody.
[01:27:23.184 --> 01:27:27.328]  So somebody in a wheelchair, somebody on crutches, an old lady, that's who they'll attack.
[01:27:27.328 --> 01:27:30.131]  But a lot of them are well-meaning liberals that are brainwashed.
[01:27:30.131 --> 01:27:34.375]  If you actually talk to them, they freak out and get deprogrammed on the spot.
[01:27:34.375 --> 01:27:34.695]  See this?
[01:27:35.868 --> 01:27:41.135]  And these are Black Lives Matter people that don't know what's going on, being deprogrammed by the Trump people.
[01:27:41.135 --> 01:27:43.118]  They're just patriots.
[01:27:43.118 --> 01:27:45.261]  This is devastating the globalist folks.
[01:27:45.261 --> 01:27:47.744]  We need to reach out to these people right now.
[01:27:47.744 --> 01:27:48.625]  It will defeat them.
[01:27:48.625 --> 01:27:50.668]  Go ahead.
[01:27:50.668 --> 01:27:53.231]  When I say defeat them, I mean the globalist controllers.
[01:27:53.231 --> 01:27:53.492]  Go ahead.
[01:27:54.116 --> 01:28:10.831]  Yeah, totally brainwashed, and once you sit down and talk to some of these people, they really don't even know any of the policies, like some of the interviews with Joe Biggs and Jakari, where you're interviewing people at UT, and they can't even name one policy that they're in favor of for Hillary.
[01:28:10.831 --> 01:28:14.735]  They can't name one policy that they're opposed to for Mr. Trump.
[01:28:15.598 --> 01:28:16.539]  Totally brainwashed.
[01:28:16.539 --> 01:28:17.619]  Don't know what they're talking about.
[01:28:17.619 --> 01:28:19.901]  Why don't you sit down and inform them a little bit.
[01:28:19.901 --> 01:28:27.006]  These people, whether they're black or white, have been raised in front of television sets for 60 years in their crap-filled diapers.
[01:28:27.006 --> 01:28:28.507]  They don't know what planet they're on.
[01:28:28.507 --> 01:28:30.048]  Their parents are zombies.
[01:28:30.048 --> 01:28:37.513]  And when real, original Americans of every race, color, and creed reach out to them, it's like the sun coming up in the morning.
[01:28:37.513 --> 01:28:38.814]  It is just incredible.
[01:28:39.514 --> 01:28:47.722]  And it absolutely breaks their paradigm because they're not getting love from the Soros people at these rallies with a commie going, I'll give you the cash.
[01:28:47.722 --> 01:28:49.604]  Here's what you do to fight the racists.
[01:28:49.604 --> 01:28:51.886]  Get in there and we might get you a job.
[01:28:51.886 --> 01:28:53.148]  You hear what we're saying?
[01:28:53.148 --> 01:28:53.708]  Do it!
[01:28:53.708 --> 01:28:57.632]  And then they leave the mob boss and there's all these glowing, loving patriots.
[01:28:57.632 --> 01:28:59.294]  If you just hug them, it's game over.
[01:28:59.574 --> 01:29:00.315]  Hey, how you doing, Alex?
[01:29:00.315 --> 01:29:00.896]  Good, brother.
[01:29:00.896 --> 01:29:02.838]  Just recently started using your products.
[01:29:02.838 --> 01:29:04.559]  Everything you said about them is correct.
[01:29:04.559 --> 01:29:08.584]  Me and my wife both use a lot of them and it's made a lot of changes in our lives here.
[01:29:08.584 --> 01:29:09.345]  Well, thank you, brother.
[01:29:09.345 --> 01:29:11.207]  It's because it also funds our operation.
[01:29:11.207 --> 01:29:13.629]  But doing that, I know I've got to have the highest quality.
[01:29:13.629 --> 01:29:21.498]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:29:21.798 --> 01:29:25.042]  We do the super male and the super female vitality.
[01:29:25.042 --> 01:29:26.584]  Big changes, a lot of energy.
[01:29:26.584 --> 01:29:29.508]  We've gotten off of the cheap energy drinks, energy shots.
[01:29:29.508 --> 01:29:31.270]  Saving a ton of money there.
[01:29:31.270 --> 01:29:36.596]  Sourced from powerful organic herbs harvested around the planet and then concentrated
[01:29:36.596 --> 01:29:39.119]  Concentrated or maximum potency.
[01:29:39.119 --> 01:29:51.131]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while But then burn you out in my experience where a stuff that gets your glands naturally going goes right to the source So it's pretty exciting and I love it.
[01:29:51.131 --> 01:29:58.079]  Visit Infowarslife.com today to secure your super male vitality and other powerful products from Infowarslife.
[01:30:00.253 --> 01:30:04.897]  Tell folks how you got introduced to super male, and then when super female came out, tell us what happened.
[01:30:04.897 --> 01:30:09.661]  After I saw such a huge positive change in my husband, I had to try it for myself.
[01:30:09.661 --> 01:30:11.002]  Talk about the effects.
[01:30:11.002 --> 01:30:12.503]  I feel great when I wake up in the morning.
[01:30:12.503 --> 01:30:14.425]  I have drive to go to the gym.
[01:30:14.425 --> 01:30:15.546]  I feel like I look better.
[01:30:15.546 --> 01:30:16.266]  I feel better.
[01:30:16.266 --> 01:30:17.668]  I feel sexier.
[01:30:17.668 --> 01:30:18.028]  I love it.
[01:30:18.268 --> 01:30:21.249]  Even if you don't believe in supplements, take the challenge.
[01:30:21.249 --> 01:30:24.191]  Get a bottle of Super Male, a bottle of Super Female.
[01:30:24.191 --> 01:30:25.271]  Check it out for yourself.
[01:30:25.271 --> 01:30:26.452]  Consult your physician.
[01:30:26.452 --> 01:30:28.813]  Visit Infowarslife.com today.
[01:30:28.813 --> 01:30:30.193]  This is life-changing.
[01:30:30.193 --> 01:30:31.114]  Shower filters.
[01:30:31.114 --> 01:30:32.714]  We're introducing the best yet.
[01:30:32.714 --> 01:30:36.896]  The brand new ProPure ProMax high-performance shower filter.
[01:30:36.896 --> 01:30:41.718]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:30:41.718 --> 01:30:43.879]  This new four-stage filtration process
[01:30:44.019 --> 01:30:45.980]  A clean, toxic-free body is the foundation of true health.
[01:30:45.980 --> 01:30:47.081]  Deep Cleanse by InfoWashLife.com.
[01:31:05.470 --> 01:31:12.498]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:31:12.498 --> 01:31:17.823]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[01:31:17.823 --> 01:31:26.813]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[01:31:27.233 --> 01:31:36.082]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:31:36.082 --> 01:31:43.210]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spite G-Rex herbal processing technique.
[01:31:43.210 --> 01:31:48.976]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best prices.
[01:31:49.556 --> 01:31:54.481]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[01:31:54.481 --> 01:31:57.664]  That's InfoWarsLife.com or call 888-253-3139.
[01:31:57.664 --> 01:32:01.807]  BrainForce, it's completely different.
[01:32:01.807 --> 01:32:03.028]  Try a bottle of it.
[01:32:03.028 --> 01:32:04.630]  Rob Dew joins us.
[01:32:04.630 --> 01:32:07.732]  You worked, I guess, like 20 plus hours.
[01:32:07.732 --> 01:32:08.853]  Tell us what BrainForce did.
[01:32:08.853 --> 01:32:09.794]  I've been working all day.
[01:32:09.794 --> 01:32:12.276]  I took a couple hours off coaching basketball.
[01:32:12.276 --> 01:32:13.277]  I get in here at 830.
[01:32:14.218 --> 01:32:15.879]  I was kind of run down, you know.
[01:32:15.879 --> 01:32:17.519]  I just didn't feel like I was gonna make it.
[01:32:17.519 --> 01:32:19.400]  And I really wanted to do a good job on the interview.
[01:32:19.400 --> 01:32:21.220]  I got my bottle of Brain Force right there.
[01:32:21.220 --> 01:32:22.281]  I popped two of them.
[01:32:22.281 --> 01:32:24.561]  And about 20 minutes later, it's like, bing!
[01:32:24.561 --> 01:32:26.362]  Everything just kind of clears up.
[01:32:26.362 --> 01:32:28.022]  It's got four and a half stars.
