[00:00.000 --> 00:25.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:35:33.000 --> 01:35:34.000]  Now it's accelerating.
[01:35:34.000 --> 01:35:35.000]  It's deepening.
[01:35:35.000 --> 01:35:39.000]  They just want to keep the illusion going that A, there's a political difference
[01:35:39.000 --> 01:35:44.000]  between the Republican and Democratic leadership and B, that everyone's going along with them.
[01:35:44.000 --> 01:35:46.000]  But people aren't going along with them.
[01:35:46.000 --> 01:35:49.000]  What do you think is going to happen to Boehner and McConnell
[01:35:49.000 --> 01:35:54.000]  when they try to block repealing Obamacare when the thing is unpopular with Democrats?
[01:35:54.000 --> 01:36:00.000]  Open borders with Hispanics who aren't even citizens is 60 plus percent against it.
[01:36:00.000 --> 01:36:02.000]  Citizens is over 75 percent.
[01:36:02.000 --> 01:36:06.000]  So see, that's another fraud that Hispanics won open borders.
[01:36:06.000 --> 01:36:08.000]  Go ahead.
[01:36:08.000 --> 01:36:09.000]  It's pretty insane.
[01:36:09.000 --> 01:36:14.000]  I'm actually in the heart of everything that's going on.
[01:36:14.000 --> 01:36:23.000]  I guess you can say, democratically, I'm in right in Los Angeles and I can see everything
[01:36:23.000 --> 01:36:30.000]  that's being affected by the leadership and all the decisions that are going on behind closed doors.
[01:36:30.000 --> 01:36:36.000]  But about the whole illegals, or I guess you can say migrants,
[01:36:36.000 --> 01:36:42.000]  I went to the store today and I actually saw a magazine and it immediately caught my attention
[01:36:42.000 --> 01:36:51.000]  because one, it was in Spanish and two, you had a big picture of Obama literally on the front cover.
[01:36:51.000 --> 01:36:54.000]  It's called aviso.com.
[01:36:54.000 --> 01:37:00.000]  In the front, you can see a whole bunch of migrants in the front with their flags.
[01:37:00.000 --> 01:37:06.000]  You see a big banner that says full rights for immigrants and basically how great it is.
[01:37:06.000 --> 01:37:07.000]  Now imagine that.
[01:37:07.000 --> 01:37:14.000]  You come to the country and you get full citizenship basically by fiat and this is the checkmate plan.
[01:37:14.000 --> 01:37:22.000]  Bring in the whole world, make the Democratic Party the savior and the Republicans are going along with it.
[01:37:22.000 --> 01:37:23.000]  That's what's so incredible.
[01:37:23.000 --> 01:37:25.000]  Thank you so much, Victor for calling.
[01:37:25.000 --> 01:37:28.000]  Tom, we're going to Tom in Texas.
[01:37:28.000 --> 01:37:29.000]  You're on the air.
[01:37:29.000 --> 01:37:31.000]  Hey there, Alex.
[01:37:31.000 --> 01:37:32.000]  Pleasure to talk to you.
[01:37:32.000 --> 01:37:33.000]  Thanks for calling.
[01:37:33.000 --> 01:37:34.000]  Thank you.
[01:37:34.000 --> 01:37:38.000]  I've had an issue I've worked on for some time.
[01:37:38.000 --> 01:37:50.000]  I'm an attorney and it's bothered me for quite a while and that is, and I've tried to boil it down to the most fundamental ideas and that is with regard to the federal income tax.
[01:37:50.000 --> 01:37:54.000]  There really is no jurisdiction to tax us on an individual basis.
[01:37:54.000 --> 01:37:56.000]  No, I've had all the top lawyers on.
[01:37:56.000 --> 01:37:58.000]  I've had members of Congress on.
[01:37:58.000 --> 01:38:00.000]  I've had the scholars that checked it.
[01:38:00.000 --> 01:38:02.000]  The income tax was never ratified.
[01:38:02.000 --> 01:38:03.000]  It's unconstitutional.
[01:38:03.000 --> 01:38:05.000]  It's in the communist manifesto.
[01:38:05.000 --> 01:38:07.000]  We didn't get it till 1913.
[01:38:07.000 --> 01:38:09.000]  Same year as the Federal Reserve.
[01:38:09.000 --> 01:38:15.000]  It was illegally passed, never passed the states illegally passed federally by three senators and a non-coron vote.
[01:38:15.000 --> 01:38:19.000]  And it wasn't even implemented till the fifties.
[01:38:19.000 --> 01:38:30.000]  And we built the country without it and it only goes to interest on the debt and it's how they control the economy by selectively putting it on U.S. companies but not on foreign companies.
[01:38:30.000 --> 01:38:32.000]  That's how it's a tariff.
[01:38:32.000 --> 01:38:40.000]  The income tax above all is an internal tariff to discriminate against American development.
[01:38:40.000 --> 01:38:41.000]  That's it.
[01:38:41.000 --> 01:38:42.000]  Go ahead.
[01:38:42.000 --> 01:38:44.000]  There's actually just another layer to it.
[01:38:44.000 --> 01:38:56.000]  And the way it is stuck is that Americans are dragged into court service jurors in tax cases in district courts on various juries and they believe, hey, these guys are tax evaders.
[01:38:56.000 --> 01:38:57.000]  We got to get them.
[01:38:57.000 --> 01:39:04.000]  But the bottom line is the federal government cannot tax the exercise of a fundamental right.
[01:39:04.000 --> 01:39:09.000]  Our right to work is a fundamental right secured by our government.
[01:39:09.000 --> 01:39:10.000]  Absolutely.
[01:39:10.000 --> 01:39:18.000]  For those that don't know, it's in jurisprudence up till the fifties and through that you can't tax labor.
[01:39:18.000 --> 01:39:22.000]  You can only tax people using major roads that are publicly paid for, things like that.
[01:39:22.000 --> 01:39:26.000]  A sales tax is constitutional and income tax is not.
[01:39:26.000 --> 01:39:27.000]  And you're absolutely right, sir.
[01:39:27.000 --> 01:39:34.000]  The income tax is the creation of the very big European banks that put the communist in power in Russia.
[01:39:34.000 --> 01:39:36.000]  And that's why they have an income tax in China.
[01:39:36.000 --> 01:39:37.000]  They have one in Russia.
[01:39:37.000 --> 01:39:41.000]  It is in the 10 planks of the communist manifesto.
[01:39:41.000 --> 01:39:44.000]  It is completely un-American and anathema.
[01:39:44.000 --> 01:39:46.000]  I couldn't agree more.
[01:39:46.000 --> 01:39:58.000]  And a little bit further is that, I mean, the jurors, it's Americans ourselves that are holding our neighbors, you know, holding them liable for a statute which doesn't impose liability.
[01:39:58.000 --> 01:40:00.000]  And it's, it's maddening.
[01:40:00.000 --> 01:40:08.000]  Yeah, yeah, folks, how do you think all the major corporations pay basically zero federal tax? Because they wrote the loopholes.
[01:40:08.000 --> 01:40:18.000]  And they, again, it's straight jacket, a ball and chain to weigh down all their competition so they can selectively operate overseas and domestically.
[01:40:18.000 --> 01:40:22.000]  Give a few facts about the fraud of the so-called income tax.
[01:40:22.000 --> 01:40:26.000]  And this is not a staunch anti-government position.
[01:40:26.000 --> 01:40:31.000]  The Constitution provides that the federal government can tax each and every one of us directly.
[01:40:31.000 --> 01:40:33.000]  But that would require apportionment.
[01:40:33.000 --> 01:40:37.000]  And my gosh, you talk about a different animal trying to sell that politically.
[01:40:37.000 --> 01:40:43.000]  That's right. They got to hide the income tax by employers over the employed, and they do not want it.
[01:40:43.000 --> 01:40:46.000]  I mean, like Congress exempts itself from Obamacare.
[01:40:46.000 --> 01:40:51.000]  I mean, have you ever noticed the last time I saw 60 plus percent of Congress doesn't even pay the income tax?
[01:40:51.000 --> 01:40:54.000]  And the law applies to them. They just don't do it.
[01:40:54.000 --> 01:41:00.000]  Who is that famous rich lady in court who said taxes only poor people pay taxes?
[01:41:00.000 --> 01:41:02.000]  Because it's true.
[01:41:02.000 --> 01:41:08.000]  I mean, you can go out and hire these fancy accounting firms and play all these games and you basically don't pay income tax.
[01:41:08.000 --> 01:41:10.000]  I refuse to do it.
[01:41:10.000 --> 01:41:12.000]  I pay the mafia taxes. They'll break my legs.
[01:41:12.000 --> 01:41:14.000]  I pay the full sickening amount.
[01:41:14.000 --> 01:41:17.000]  So if they ever try to set me up, I'm a lily clean.
[01:41:17.000 --> 01:41:18.000]  Appreciate your call.
[01:41:18.000 --> 01:41:20.000]  It is very frustrating, folks. Thank you, Tom.
[01:41:20.000 --> 01:41:22.000]  Just look into it, people.
[01:41:22.000 --> 01:41:24.000]  It's just a raptor man.
[01:41:24.000 --> 01:41:27.000]  Raptor man was on a very nice guy in full metal jacket.
[01:41:27.000 --> 01:41:29.000]  Go ahead, raptor man.
[01:41:29.000 --> 01:41:31.000]  Hey, how you doing, Alex?
[01:41:31.000 --> 01:41:32.000]  Good.
[01:41:32.000 --> 01:41:35.000]  You know, I've been an information hound for a long time.
[01:41:35.000 --> 01:41:41.000]  And in the last couple of years, you can see the pace quickening with the crises and the disinformation.
[01:41:41.000 --> 01:41:42.000]  Oh, yeah.
[01:41:42.000 --> 01:41:44.000]  You can ask yourself why, you know?
[01:41:44.000 --> 01:41:51.000]  And you can see, like, 4911, they passed the Patriot Act, or they wrote it before it even came in.
[01:41:51.000 --> 01:41:54.000]  You know, 4911 even happened.
[01:41:54.000 --> 01:42:01.000]  And you can see them, you know, getting ready to pass the transatlantic trade partnership, the trade specific partnership.
[01:42:01.000 --> 01:42:03.000]  You know, they already got the U wrapped up.
[01:42:03.000 --> 01:42:09.000]  You know, it's everything you've talked about in an end game, but they're getting it the skeleton ready.
[01:42:09.000 --> 01:42:14.000]  And the Ebola, the race war, border collapses is, you know, in, you know, a distraction.
[01:42:14.000 --> 01:42:23.000]  It's all a distraction, as you just said, from the trans-specific partnership that literally ends the freedom as we know it,
[01:42:23.000 --> 01:42:26.000]  takes away all of our rights, signs them over to a foreign group.
[01:42:26.000 --> 01:42:30.000]  It's a distraction from the derivatives coming due. You're absolutely right.
[01:42:30.000 --> 01:42:33.000]  Yeah, it's a trilateral plan, exactly.
[01:42:33.000 --> 01:42:38.000]  And, you know, I'm going to hold you over, raptor man, because trilateral commission,
[01:42:38.000 --> 01:42:45.000]  Brazilian-Brasinski, Jimmy Carter, David Rockefeller, founded 1973, 1974, before he was even president.
[01:42:45.000 --> 01:42:47.000]  We're going to get into that coming up.
[01:42:47.000 --> 01:42:51.000]  And yes, you read the trilateral plan that's public, they're following it.
[01:42:51.000 --> 01:42:53.000]  Again, how do I know all this?
[01:42:53.000 --> 01:42:55.000]  Because it's public.
[01:42:55.000 --> 01:43:10.000]  That's what's so frustrating, I'm warning you, infowars.com.
[01:43:25.000 --> 01:43:30.000]  The strictest toxicology tests there are that we have listed at infowarslife.com,
[01:43:30.000 --> 01:43:34.000]  whether it's Survival Shield, nascent iodine, or DNA force,
[01:43:34.000 --> 01:43:40.000]  Super male vitality, super female vitality, lung cleanse, fluoride shield, oxy powder.
[01:43:40.000 --> 01:43:49.000]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited infowarslife.com
[01:43:49.000 --> 01:43:51.000]  and believed in us and tried the products.
[01:43:51.000 --> 01:44:00.000]  Folks, check out infowarslife.com today and the entire line of groundbreaking, cutting edge, hard core products.
[01:44:00.000 --> 01:44:07.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:44:07.000 --> 01:44:09.000]  But it's not just the air outside that's toxic.
[01:44:09.000 --> 01:44:15.000]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:44:15.000 --> 01:44:20.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:44:20.000 --> 01:44:23.000]  There are more than 42 million smokers in the United States.
[01:44:23.000 --> 01:44:27.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[01:44:27.000 --> 01:44:32.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:44:32.000 --> 01:44:37.000]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs
[01:44:37.000 --> 01:44:42.000]  in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:44:42.000 --> 01:44:46.000]  Made with organic and wild cultivated herbs and manufactured in the USA.
[01:44:46.000 --> 01:44:52.000]  The new info wars life lung cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:44:52.000 --> 01:45:20.000]  Now available exclusively at infowarslife.com or by calling toll 3-888-2533139.
[01:45:20.000 --> 01:45:29.000]  Supercharge and conquer your world at infowarslife.com or call 188-2533139.
[01:45:29.000 --> 01:45:33.000]  The government's Department of Homeland Security is buying up loads of ammo.
[01:45:33.000 --> 01:45:37.000]  At the same time they're restricting civilians rights to own and purchase firearms.
[01:45:37.000 --> 01:45:39.000]  Can you put two and two together?
[01:45:39.000 --> 01:45:47.000]  Infidel body armor can stop every round including hollow points and 308 sniper rounds is reasonably priced and fully legal.
[01:45:47.000 --> 01:45:55.000]  But for how long? Go to infidelbodyarmor.com, spelled I-N-F-I-D-E-L body armor.com.
[01:45:55.000 --> 01:45:59.000]  Infidel body armor just won't quit.
[01:45:59.000 --> 01:46:06.000]  Aging starts at the cellular level. When cells become toxic they die early and aging sets in.
[01:46:06.000 --> 01:46:10.000]  In the past decade we have witnessed unparalleled scientific discoveries.
[01:46:10.000 --> 01:46:17.000]  During that period key patented compounds have focused on mitochondrial growth, nerve growth and rejuvenation.
[01:46:17.000 --> 01:46:27.000]  But no one has put together a formula that focuses directly on brain health, nerve growth factors and optimizing your cellular energy at the same time.
[01:46:27.000 --> 01:46:29.000]  We now have the synergistic solution.
[01:46:29.000 --> 01:46:40.000]  DNA force, just one of the key compounds. BIO-PQQ is backed by major clinical studies and over 175 PubMed listed published studies.
[01:46:40.000 --> 01:46:43.000]  You want the best that's out there at the lowest price anywhere?
[01:46:43.000 --> 01:46:48.000]  The ultimate value, cutting edge, trailblazing game changer that also supports the info war.
[01:46:48.000 --> 01:46:56.000]  Secure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
[01:46:56.000 --> 01:46:59.000]  DNA force from infowarslife.
[01:47:02.000 --> 01:47:06.000]  You're listening to the Alex Jones show.
[01:47:15.000 --> 01:47:20.000]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:47:20.000 --> 01:47:21.000]  Oh yes.
[01:47:21.000 --> 01:47:24.000]  You're listening to the Alex Jones show.
[01:47:24.000 --> 01:47:29.000]  I want to rampage through Raptorman, John, Steve, Peyton and Michael's calls.
[01:47:29.000 --> 01:47:31.000]  It's all we've got time for.
[01:47:31.000 --> 01:47:33.000]  I want to hit a few positive news points first.
[01:47:33.000 --> 01:47:37.000]  And I'm going to spend more time tomorrow on the weekday show on this because it's so important.
[01:47:37.000 --> 01:47:40.000]  Hershey explores removal of corn syrup, New York.
[01:47:40.000 --> 01:47:42.000]  Why is that so important?
[01:47:42.000 --> 01:47:47.000]  Well, Hershey's already moved years ago to Mexico, but they don't care about that.
[01:47:47.000 --> 01:47:49.000]  They don't care about jobs in America.
[01:47:49.000 --> 01:47:57.000]  But the fact that people won't buy their products because they've got high fructose corn syrup in it linked to diabetes and some of their medical problems.
[01:47:57.000 --> 01:48:01.000]  They have all these PR program ads about how good corn syrup is for you and high fructose.
[01:48:01.000 --> 01:48:06.000]  People just aren't buying it, so it's being taken out of ketchup, everything else.
[01:48:06.000 --> 01:48:10.000]  An example of voting with your dollar's people power.
[01:48:10.000 --> 01:48:19.000]  U.N. poll reveals global population not convinced by climate change scaremongering. Breitbart reports on that.
[01:48:19.000 --> 01:48:24.000]  People think basically in the poll that it's the biggest fraud out there.
[01:48:24.000 --> 01:48:26.000]  So there you go. See, it's not working.
[01:48:26.000 --> 01:48:33.000]  San Diego encourages rainwater harvesting with rebates on your water bill to harvest rainwater.
[01:48:33.000 --> 01:48:37.000]  Most counties and cities are trying to find people they catch doing it.
[01:48:37.000 --> 01:48:40.000]  The answer is getting the people all involved producing.
[01:48:40.000 --> 01:48:45.000]  The average, the answer is production.
[01:48:45.000 --> 01:48:50.000]  The answer is believing in people and decentralization.
[01:48:50.000 --> 01:48:54.000]  Wall Street moves to put taxpayers on the hook for derivatives trades.
[01:48:54.000 --> 01:48:57.000]  Michael Krieger up on infowars.com.
[01:48:57.000 --> 01:48:59.000]  Remember what Wall Street wants, Wall Street gets.
[01:48:59.000 --> 01:49:03.000]  But the good news is the legislation is now in trouble.
[01:49:03.000 --> 01:49:11.000]  Kurt Nemo wrote about it as well trying to sign us on and guarantee multinational companies who create derivatives.
[01:49:11.000 --> 01:49:18.000]  A derivative, credit default swaps and there's hundreds of different types, is counterfeit.
[01:49:18.000 --> 01:49:20.000]  It's just fancy counterfeit.
[01:49:20.000 --> 01:49:21.000]  Here's an example.
[01:49:21.000 --> 01:49:32.000]  Selling a mortgage 20 times and then selling the insurance on that mortgage multiple times.
[01:49:32.000 --> 01:49:34.000]  Credit default swaps.
[01:49:34.000 --> 01:49:36.000]  I mean, give me a break.
[01:49:36.000 --> 01:49:42.000]  This is why they want us race-warring on the streets because they're busy out the back door robbing everyone.
[01:49:42.000 --> 01:49:47.000]  Tell me we're smart enough not to buy in to this garbage.
[01:49:47.000 --> 01:49:49.000]  Raptor Man, finish up your point.
[01:49:49.000 --> 01:49:54.000]  You're making a great point about distractions for the takeovers that are happening right now.
[01:49:54.000 --> 01:50:01.000]  Well, you know, you see these crises quickening and people can only take so many crises at a time.
[01:50:01.000 --> 01:50:04.000]  They're throwing a lot at you, you've got to ask why.
[01:50:04.000 --> 01:50:08.000]  And, you know, they're using quantum computers to watch everything, quantify everything.
[01:50:08.000 --> 01:50:11.000]  Well, I'm using my quantum computer to make a prediction and it's not hard.
[01:50:11.000 --> 01:50:16.000]  Obama will pass these trade initiatives with faster authority in the next two years.
[01:50:16.000 --> 01:50:18.000]  He's their closer.
[01:50:18.000 --> 01:50:27.000]  He is their closing pitcher and they've got a bunch of Republicans behind it shining over everything from internet freedom to taxation power to the courts,
[01:50:27.000 --> 01:50:32.000]  away from Congress to the unelected multinational boards.
[01:50:32.000 --> 01:50:35.000]  And the entire 30-point plan is, quote, secret.
[01:50:35.000 --> 01:50:38.000]  Let's remember that great point.
[01:50:38.000 --> 01:50:40.000]  Yeah, great.
[01:50:40.000 --> 01:50:44.000]  Yeah, it's going to be great for all these people out there that think fantasy football is the most important.
[01:50:44.000 --> 01:50:46.000]  Hey, great, great dads.
[01:50:46.000 --> 01:50:49.000]  Watch your football at cool while your whole future is robbed.
[01:50:49.000 --> 01:50:50.000]  Be a bunch of chumps.
[01:50:50.000 --> 01:50:52.000]  You're not men.
[01:50:52.000 --> 01:51:00.000]  I'm not knocking guys that watch football, but you should get a lot more upset about having your whole future stolen than you care about your quarterback getting hurt.
[01:51:00.000 --> 01:51:02.000]  John and Denver, you're on the year.
[01:51:02.000 --> 01:51:06.000]  Welcome.
[01:51:06.000 --> 01:51:08.000]  Okay, John's not there.
[01:51:08.000 --> 01:51:10.000]  Go ahead, John.
[01:51:10.000 --> 01:51:11.000]  He's gone.
[01:51:11.000 --> 01:51:12.000]  Let's go to Peyton in Texas.
[01:51:12.000 --> 01:51:14.000]  Peyton, you're on the year.
[01:51:14.000 --> 01:51:16.000]  Hey, how's it going over there?
[01:51:16.000 --> 01:51:17.000]  Good, brother.
[01:51:17.000 --> 01:51:18.000]  Go ahead.
[01:51:18.000 --> 01:51:22.000]  I was going to give you a piece of good news.
[01:51:22.000 --> 01:51:24.000]  I've talked to ranchers there in South Texas.
[01:51:24.000 --> 01:51:26.000]  I'm from Brownsville, myself.
[01:51:26.000 --> 01:51:32.000]  And I know all the King Ranch people in the Armstrong, Kennedy's and all that.
[01:51:32.000 --> 01:51:41.000]  And they are wiping out these guys that are non-Mexicans and burying them right there in the sand.
[01:51:41.000 --> 01:51:45.000]  And that goes all the way up to Corpus Christi.
[01:51:45.000 --> 01:51:49.000]  And all the way to Gonzalez, the same thing.
[01:51:49.000 --> 01:51:52.000]  They don't want these son of a bitch to ask you.
[01:51:52.000 --> 01:51:54.000]  Sounds like you've had a little bit of whiskey in the eggnog.
[01:51:54.000 --> 01:51:55.000]  Is that fair to say?
[01:51:55.000 --> 01:51:56.000]  How many drinks have you had?
[01:51:56.000 --> 01:51:57.000]  Fair to say.
[01:51:57.000 --> 01:51:59.000]  Yes, it is.
[01:51:59.000 --> 01:52:05.000]  You're saying the other than Mexicans, are you saying Muslim extremists are being executed?
[01:52:05.000 --> 01:52:07.000]  Exactly.
[01:52:07.000 --> 01:52:18.000]  This has been going on for about eight, ten months and I'm calling periodically and they're telling me, yeah, they're really heavy.
[01:52:18.000 --> 01:52:19.000]  They're moving.
[01:52:19.000 --> 01:52:26.000]  Yeah, the U.S. military is down there and Saudi Arabia is double-crossing the New World Order because they got double-crossed.
[01:52:26.000 --> 01:52:32.000]  And from the intel I've got, they are trying to spill a bunch of people in and they do have U.S. Army and Marines down there.
[01:52:32.000 --> 01:52:34.000]  And there is a war basically going on.
[01:52:34.000 --> 01:52:41.000]  What's brought up is extremely secretive. That's why I've even gotten into it, but I've been told about it by very high-level sources from multiple angles.
[01:52:41.000 --> 01:52:44.000]  And that's all I'm going to say about it at this time.
[01:52:44.000 --> 01:52:46.000]  So I appreciate your call.
[01:52:46.000 --> 01:52:49.000]  Let's go ahead and talk to Stephen Ohio.
[01:52:49.000 --> 01:52:50.000]  Steve, you're on the air.
[01:52:50.000 --> 01:52:51.000]  Welcome.
[01:52:51.000 --> 01:52:52.000]  Saudi Arabia got double-crossed.
[01:52:52.000 --> 01:52:54.000]  Hey, yeah.
[01:52:54.000 --> 01:52:59.000]  I wanted to talk about something that's called House Resolution 758.
[01:52:59.000 --> 01:53:00.000]  I ain't heard much about it.
[01:53:00.000 --> 01:53:06.000]  Paul wrote an article. It's on infowars.com saying it is an act of war. It is an act of war against Russia who's done nothing to us.
[01:53:06.000 --> 01:53:08.000]  Not saying they're perfect, but they're not offensive.
[01:53:08.000 --> 01:53:14.000]  The West with George Soros is basically declaring economic war on Russia.
[01:53:14.000 --> 01:53:21.000]  Yeah, I read it. I guess they want Russia to break all ties with Assad, get out of Crimea.
[01:53:21.000 --> 01:53:24.000]  It's been kind of a media blackout in the mainstream.
[01:53:24.000 --> 01:53:34.000]  Yeah, they want them to turn loose their ports, give them their gas pipelines, back al-Qaeda and ISIS, and let Russia is the one beating ISIS right now, really al-Qaeda.
[01:53:34.000 --> 01:53:38.000]  And you're absolutely right. It's truly disgusting.
[01:53:38.000 --> 01:53:46.000]  Yeah, and now they're going to put that pipeline through Turkey and through the Greek border to try to get into central Europe.
[01:53:46.000 --> 01:53:52.000]  So, yeah, the U.S. is pretty mad, and that's together. They ain't going to put up with it.
[01:53:52.000 --> 01:53:59.000]  Well, let's be clear, and I appreciate your call. The globalists didn't want America to have access to Canadian oil.
[01:53:59.000 --> 01:54:04.000]  There's more oil in Canada than there is in the U.S. The U.S. is now the number one producer in the world.
[01:54:04.000 --> 01:54:09.000]  Number two is Saudi Arabia. Number three is Canada.
[01:54:09.000 --> 01:54:21.000]  And that's why they killed the Keystone and four other pipelines so that Soros and Buffett can trans-ship it on trains to the west coast of Canada and ship it to China and Japan.
[01:54:21.000 --> 01:54:26.000]  That's economic warfare. They can shut off our coal power plants. They can shut off our oil.
[01:54:26.000 --> 01:54:32.000]  Obama in the last month has cut by half the number of oil drilling permits. They're not issuing them.
[01:54:32.000 --> 01:54:40.000]  I just got chills. These are acts of war, people. Do you understand that?
[01:54:40.000 --> 01:54:45.000]  Because so many small companies drilled, our oil prices have gone down. There's other reasons as well.
[01:54:45.000 --> 01:54:49.000]  But everything they can do to screw us over. Well, same thing to Russia.
[01:54:49.000 --> 01:54:53.000]  You've got multinational globalists that want a artificial scarcity of energy.
[01:54:53.000 --> 01:55:02.000]  Russia is trying to deliver gas and oil to China, to Europe, to show they're being encircled, and their pipelines are being blown up.
[01:55:02.000 --> 01:55:09.000]  See, they can't just cut them off with Congress or with an executive order like Keystone, so they blow them up.
[01:55:09.000 --> 01:55:15.000]  Now, that's not right. That is economic piracy and anti-free market and anti-prosperity.
[01:55:15.000 --> 01:55:21.000]  And now you're talking my language. Energy is everything. That's why I'm obsessed on it.
[01:55:21.000 --> 01:55:25.000]  Michael, last caller, San Francisco. You're our tailgunner. Take us out.
[01:55:25.000 --> 01:55:32.000]  Hello, Alex. I got a joke for you. I don't know what San Francisco looked like underneath pouring the water, but I know what it would sound like.
[01:55:32.000 --> 01:55:35.000]  Google, Google, Google, Google.
[01:55:35.000 --> 01:55:42.000]  They just moved into Google artificial intelligence takeover metastasization in downtown Austin.
[01:55:42.000 --> 01:55:44.000]  Right. Can I give you one more quick one?
[01:55:44.000 --> 01:55:45.000]  Yes, sir.
[01:55:45.000 --> 01:55:46.000]  Ten-four.
[01:55:46.000 --> 01:55:51.000]  Uh, try to log on to the iPhone today. Couldn't do it. You're telling me Google and Apple don't have Call of Duty.
[01:55:51.000 --> 01:55:55.000]  You're telling me Google. You know, it's the Call of Duty on your bathroom now.
[01:55:55.000 --> 01:55:58.000]  The name of the guy that made it went to Indiana in 1972.
[01:55:58.000 --> 01:56:00.000]  What in the kind of beer he had when he got off that dirt shift?
[01:56:00.000 --> 01:56:04.000]  If you can't log on to your computer, you didn't build that.
[01:56:04.000 --> 01:56:10.000]  Absolutely. You didn't build another one. You stuck air into your lungs. You didn't do it. Government did it.
[01:56:10.000 --> 01:56:14.000]  Appreciate your call. It's funny stuff you were saying, but a bit overdriven.
[01:56:14.000 --> 01:56:18.000]  I'm out of time. Don't have time to get to everybody else. I appreciate the listeners.
[01:56:18.000 --> 01:56:24.000]  I'm nothing special. I know how to read CFR documents. I know how to read UN documents.
[01:56:24.000 --> 01:56:31.000]  Bottom line, the people that have seized control of our world have bad will towards the public.
[01:56:31.000 --> 01:56:35.000]  America and the world is in trouble even if we try to be good.
[01:56:35.000 --> 01:56:39.000]  We're really sunk if we just try to build a tyranny.
[01:56:39.000 --> 01:56:42.000]  And I know the average person out there. I don't care what color you are,
[01:56:42.000 --> 01:56:46.000]  whether you're a schoolteacher or a private worker or a business owner or a cop.
[01:56:46.000 --> 01:56:50.000]  I think you want prosperity and justice at the end of the day.
[01:56:50.000 --> 01:56:55.000]  But we've got to admit how much trouble we're in politically to ever change that.
[01:56:55.000 --> 01:56:58.000]  Please spread the word about infowars.com and the radio show.
[01:56:58.000 --> 01:57:02.000]  The system is trying to censor us. We're growing, but they're doing everything they can
[01:57:02.000 --> 01:57:04.000]  and turning the heat up to try to shut us down.
[01:57:04.000 --> 01:57:10.000]  Please buy the high quality products at infowarsstore.com. We've got the Molan Labe M16 buckles in
[01:57:10.000 --> 01:57:15.000]  and the Molan Labe Spartan buckles in. They will sell out. We only print 500 of each.
[01:57:15.000 --> 01:57:21.000]  This is the second design in the Molan Labe line. There will only be one other in the Molan Labe line.
[01:57:21.000 --> 01:57:22.000]  And we're going to discontinue that.
[01:57:22.000 --> 01:57:29.000]  infowarsstore.com or maiden1776.com or 888-253-3139.
[01:57:29.000 --> 01:57:35.000]  And super male vitality and super female vitality is still discounted. I cannot think of a better stocking stuffer
[01:57:35.000 --> 01:57:42.000]  and these concentrated herbs and other formula together that I tell you will put the sizzle back in your Christmas.
[01:57:42.000 --> 01:57:49.000]  I'm here to tell you. So infowarslife.com. Great job with the crew. God bless you all. Have a great Sunday.
[01:57:51.000 --> 01:57:56.000]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[01:57:56.000 --> 01:58:02.000]  We take a step back and thank God for what we have. I'm David Hall, founder of Diamond Gusset Genes.
[01:58:02.000 --> 01:58:08.000]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[01:58:08.000 --> 01:58:15.000]  Another thing we are celebrating is you. Without the valued listeners of Alex Jones and our loyal customers,
[01:58:15.000 --> 01:58:20.000]  we wouldn't be here today. We offer a wonderful online shopping experience.
[01:58:20.000 --> 01:58:26.000]  If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[01:58:26.000 --> 01:58:35.000]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[01:58:35.000 --> 01:58:41.000]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a merry Christmas.
[01:58:41.000 --> 01:58:50.000]  Thanks for believing in our dream, the original 100% American Made Diamond Gusset Gene.
[01:59:11.000 --> 01:59:18.000]  But no other supplier has. Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[01:59:18.000 --> 01:59:25.000]  Not our iodine, it comes from over 200 million year old crystal salt deposits and is tested and proven to be completely pure.
[01:59:25.000 --> 01:59:32.000]  Visit infowarslife.com today, see the informational videos, read the information they're compiled and for a limited time,
[01:59:32.000 --> 01:59:40.000]  when you use promo code now at checkout, you get an additional 5% off the entire family of infowarslife.com products.
