[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones, coming to you live from the front lines of the Info War.
[01:35:04.640 --> 01:35:11.520]  all your vaccines and be good little totes play along toady up to the power they know subconsciously
[01:35:11.520 --> 01:35:20.240]  most of your cowards and are afraid most mainline new listeners are cowards and afraid and they know
[01:35:20.240 --> 01:35:24.400]  you're deep down know exactly what's going on you're scared to death and you just want to lick
[01:35:24.400 --> 01:35:30.720]  their boots and hope they don't stomp your brains out too hard when you know history you find out
[01:35:30.720 --> 01:35:36.080]  that's who these people like to stomp now i at least want to get to 12 13 of these calls that
[01:35:36.080 --> 01:35:41.520]  are holding i had a lot of other news i didn't even get to uh tomorrow on the main weekday show
[01:35:41.520 --> 01:35:45.680]  because we're gonna have a special report completed by then air ends up here working on sunny to get
[01:35:45.680 --> 01:35:50.320]  it done with all the different video clips and documents and proof but you heard or you heard
[01:35:50.320 --> 01:35:56.560]  about the atf saying well if you sell two or more rifles to somebody call the police on them in fact call
[01:35:56.560 --> 01:36:00.080]  the atf on them you got to fill out this big form and got to call them and got to become our
[01:36:00.080 --> 01:36:04.080]  confidential informant it doesn't matter that whenever you buy a gun there's an instant check
[01:36:04.080 --> 01:36:11.600]  done a background check and what type of firearm you know rifle shotgun handgun you're buying it's
[01:36:11.600 --> 01:36:18.000]  just about we tell you to do things now that aren't under the law and you do them and of course it's
[01:36:18.000 --> 01:36:23.040]  the atf caught shipping close to 30 000 guns into mexico now we learned drug gangs around the country
[01:36:23.040 --> 01:36:26.720]  to knock out the other drug gangs that aren't laundering their money through the big banks
[01:36:27.440 --> 01:36:31.680]  you know so that's who runs the whole drug trade it's on record now they admit the marines and army
[01:36:31.680 --> 01:36:36.160]  grow the opium now at record levels come into your daughter's arm your son's arm but you know it's for
[01:36:36.160 --> 01:36:41.440]  freedom you're unpatriotic if you're against a captain america likes to deal narcotics and if
[01:36:41.440 --> 01:36:46.400]  you're not for it well you're with al-qaeda but oh i'm actually al-qaeda is now our ally in libya
[01:36:46.400 --> 01:36:52.960]  i'm sorry uh you're you're with george washington even worse worse than al-qaeda um but uh it turns
[01:36:52.960 --> 01:36:58.480]  out i talked to local gun dealers several of them and uh one of them called and talked to daniel
[01:36:58.480 --> 01:37:04.960]  jones the head of the atf here in austin who on record runs stings on gun shows with illegal aliens
[01:37:06.240 --> 01:37:10.000]  uh of course the same agency again caught shipping guns into mexico and then lying to
[01:37:10.000 --> 01:37:13.600]  congress about it to then blame the second amendment that was their plan and they don't care
[01:37:13.600 --> 01:37:20.320]  they've been caught that's the name of this it's uh what they call it hootspa arrogance bravada a plum
[01:37:20.320 --> 01:37:29.360]  they um they're still going ahead with outside of law but when i talked to one gun dealer he said he
[01:37:29.360 --> 01:37:36.640]  called um daniel jones the head of the atf in austin two weeks before receiving the letter
[01:37:36.640 --> 01:37:41.920]  to ask about news reports that president obama was going to order uh the investigation of citizens
[01:37:41.920 --> 01:37:48.000]  that bought two more rifles agent jones told him quote no that law didn't pass and we can't enforce
[01:37:48.000 --> 01:37:52.400]  something that isn't laws so don't worry about it of course the law didn't pass we have a link
[01:37:52.400 --> 01:37:57.360]  to that in the washington post but the atf later enforced anyway so i mean who needs congress to
[01:37:57.360 --> 01:38:04.160]  launch wars obama saying don't raise the debt ceiling and he will uh invoke the catastrophic
[01:38:04.160 --> 01:38:10.160]  emergency clause that suspends congress for six months oh they'll still sit up there and fly around
[01:38:10.160 --> 01:38:15.040]  their private jets and be exempt from all the laws they pass but he'll just do what he wants so uh
[01:38:15.040 --> 01:38:19.520]  um we'll be covering that more tomorrow here on the show for you
[01:38:21.920 --> 01:38:26.240]  uh let's go ahead and talk to keith in california go ahead keith you're on the air thanks for
[01:38:26.240 --> 01:38:35.760]  holding thanks alex long time listener um just sensitive issue with the taxation there
[01:38:35.760 --> 01:38:45.920]  um the property tax i'm concerned is it ron paul a proponent of property tax though ron paul's to
[01:38:45.920 --> 01:38:52.000]  get rid of the income tax or property tax from when i've seen him so um but i i think he said when
[01:38:52.000 --> 01:38:56.880]  he's asked about it federally he said there shouldn't be a federal property tax but that it's a state's
[01:38:56.880 --> 01:39:02.080]  rights issue just like on abortion see that's the constitution so he's saying constitution
[01:39:02.080 --> 01:39:11.120]  okay good is there any um information or books uh when property tax was established uh any history
[01:39:11.120 --> 01:39:15.360]  on that yeah i've looked all over the internet and i've never been able to find anything now i've
[01:39:15.360 --> 01:39:20.400]  looked it up uh just look search history of property tax and there really wasn't a property
[01:39:20.400 --> 01:39:26.880]  tax into the last 70 years or so and it started in mafia run places like chicago new york places
[01:39:26.880 --> 01:39:31.120]  like that uh now we're totally mafia run keith i appreciate your call we're going to move quick
[01:39:31.120 --> 01:39:37.920]  to get to everybody uh link in missouri than steven gerry greg richard garfield colonel six and carol
[01:39:37.920 --> 01:39:48.000]  go ahead uh link you're on the air hey uh the whole formula one scam uh reminds me of that heart
[01:39:48.000 --> 01:39:54.000]  heart in montana where the people were con into believing their city would make a bunch of money
[01:39:54.960 --> 01:40:00.960]  by that guy with the city had a private military police force well i went there the the the local
[01:40:00.960 --> 01:40:07.280]  uh boss hogs there's three of them openly hired and they had a giant fema camp built by the feds
[01:40:07.280 --> 01:40:12.880]  it was handed over to them and they openly hired the eastern europeans with fake police cars and
[01:40:12.880 --> 01:40:16.800]  started getting ready to throw everybody in it and literally take over the town and they were
[01:40:16.800 --> 01:40:20.640]  they were telling folks you're not allowed to have free speech here now and that's happening in
[01:40:20.640 --> 01:40:26.560]  court side it's happening in oak park michigan i mean they just when citizens start just bowing
[01:40:26.560 --> 01:40:32.640]  down to uniforms you just chose money uniform they literally fall down like it's the cross and say
[01:40:32.640 --> 01:40:39.760]  you know save me that's what happens but yes good example yeah they uh you know they were all the
[01:40:39.760 --> 01:40:43.840]  citizens you're like once starting to fight with you or something because they were like we're gonna
[01:40:43.840 --> 01:40:49.280]  make a bunch of money well they did say that that was some of the boss hogs ran up i'd be in the
[01:40:49.280 --> 01:40:53.120]  street interviewing somebody they'd run up and start getting in my face oh we're gonna make money
[01:40:53.120 --> 01:40:57.040]  off this and then i was at a restaurant somebody came over and i learned that was like the dad of
[01:40:57.040 --> 01:41:01.680]  one of the boss hogs and they were like it's our prison we own the people we're gonna put them all in
[01:41:01.680 --> 01:41:08.640]  it we don't need no no certification to have police cars we're gonna do it and that's actually
[01:41:08.640 --> 01:41:13.680]  happened in court side the state said absolutely uh now if you just show up in a police car and
[01:41:13.680 --> 01:41:20.240]  declare yourself emperor they just bow down now in america yeah and the serbian government uh
[01:41:20.240 --> 01:41:26.720]  told them to take off their uh coat of arms on their vehicle yeah well it was serbian mercenaries
[01:41:26.720 --> 01:41:32.400]  and a bunch of ex-cons and last time i heard they moved on to run another town i hear you link but
[01:41:32.400 --> 01:41:39.840]  again not trusting foreign serbs with a giant femacamp running checkpoints um that's unamerican
[01:41:40.560 --> 01:41:45.280]  i mean next you're gonna tell me link you don't like it that they were gonna give that lady 93
[01:41:45.280 --> 01:41:50.400]  days in jail for a for a tomato box on her own property even though there wasn't a law against it
[01:41:50.400 --> 01:41:55.200]  well you think prisoners can have tomato boxes folks i want to apologize for sickos like link
[01:41:55.200 --> 01:42:00.000]  i mean he is questioning that's evil uh steven in texas you're on the air another sicko i'm sure
[01:42:00.000 --> 01:42:06.240]  go ahead absolutely and enchilada lover here in austin in austin alex great show welcome my friend
[01:42:06.240 --> 01:42:10.560]  hey want to just uh tell you a real quick story i know you don't like uh folks bragging on you
[01:42:10.560 --> 01:42:14.800]  on the air and you're a pretty modest guy uh but i wanted to share a real quick story with you that
[01:42:14.800 --> 01:42:19.440]  i thought you'd want to hear about uh my wife and my daughter and i joined you guys at the
[01:42:19.440 --> 01:42:24.160]  storm the capital uh rally that we had back here in austin when it was at four or five weeks ago
[01:42:24.160 --> 01:42:30.320]  yeah we stormed it twice uh had some good facts but still the feds uh prevailed uh you know the uh
[01:42:31.920 --> 01:42:36.000]  start finishing your story we'll come back to you go ahead okay yeah and anyway and representative
[01:42:36.000 --> 01:42:40.160]  simpson of course did a great job we talked to him as well um we joined you at the capital and i
[01:42:40.160 --> 01:42:43.840]  remember i was we're driving in from out of town to come meet you guys my wife my daughter already
[01:42:43.840 --> 01:42:48.160]  there and then fast forward a couple of weeks ago and my wife and i were sitting visiting and i said
[01:42:48.160 --> 01:42:53.360]  honey is alex jones for real and she said let me just tell you if something had happened to me before
[01:42:53.360 --> 01:42:56.720]  you got there i know that i could have given our daughter to him and said take care of her till
[01:42:56.720 --> 01:43:01.360]  till i get out of jail so let me hear the rest of the story on the other side this is alex jones
[01:43:01.360 --> 01:43:06.400]  with five good reasons you should consider buying a solar power generator number one new climate
[01:43:06.400 --> 01:43:11.280]  legislation could easily double or triple your electric bill number two our new energies are
[01:43:11.280 --> 01:43:16.080]  wants to control how much power your electric company allows you to have it's true total
[01:43:16.080 --> 01:43:21.360]  government control of electricity in the name of smart grid technology is coming number three
[01:43:21.360 --> 01:43:26.320]  in some areas of the country the power grid is dangerously overloaded and now new socialist
[01:43:26.320 --> 01:43:31.440]  legislation is only compounding the problem number four dangerous weather is always a threat to
[01:43:31.440 --> 01:43:36.160]  local grids every year thousands of families lose their power from weather related onages
[01:43:36.160 --> 01:43:41.040]  number five a solar power generator provides powerful backup insurance and peace of mind
[01:43:41.040 --> 01:43:44.640]  folks i really believe in the solar power generators offered by solutions from science
[01:43:44.640 --> 01:43:50.560]  one of my oldest sponsors you can get more information at www.mysolarbackup.com that's
[01:43:50.560 --> 01:43:56.240]  mysolarbackup.com remember the government doesn't own the sun so go to mysolarbackup.com
[01:43:56.240 --> 01:44:05.440]  or call 1-877-327-0365 hundreds of nations have fallen to tyranny in the last century alone
[01:44:05.440 --> 01:44:11.520]  this is our last chance to not relive history as we're finishing off this agenda that we're pulling
[01:44:11.520 --> 01:44:16.720]  the rug from underneath americans at home i've turned a tremendous influence on our president
[01:44:16.720 --> 01:44:22.640]  in congress and they really are calling the shots i think it's incumbent upon all of us
[01:44:22.640 --> 01:44:28.320]  as american citizens to pay attention for the republic identifies the enemies of our nation
[01:44:28.320 --> 01:44:34.320]  the criminal offshore cartel hell bent on destroying sovereignty and on its ashes constructing
[01:44:34.320 --> 01:44:39.040]  world government tim geithner Bernanke and arsonists they're asking for more matches
[01:44:39.040 --> 01:44:43.600]  and the congress is saying who do we make the checkout to today seems like nobody does care
[01:44:43.600 --> 01:44:50.320]  and right now in washington dc we have seen a fall of the republic get your copy of fall of the
[01:44:50.320 --> 01:44:57.600]  republic on dvd at info wars dot com we're watching online right now in super high quality at prison
[01:44:57.600 --> 01:45:05.840]  planet dot tv hi folks this is alex jones and i want to tell you about the silver lungs generator
[01:45:05.840 --> 01:45:10.800]  now you can produce pure and endless colloidal silver and deliver the solution directly into
[01:45:10.800 --> 01:45:16.240]  the bloodstream by breathing the solution through the lungs the respiratory system is the first
[01:45:16.240 --> 01:45:21.440]  line of defense for airborne pathogens and viruses the silver lungs generator infuses the
[01:45:21.440 --> 01:45:27.680]  respiratory system with your self-produced nano silver solutions and also delivers the silver
[01:45:27.680 --> 01:45:33.120]  nano particles instantly into the bloodstream with continued legislation threatening the sale
[01:45:33.120 --> 01:45:39.360]  of nano silver products you can now produce pure and endless colloidal silver with the silver lungs
[01:45:39.360 --> 01:45:44.480]  generator very easy to follow step-by-step instructions are provided making production
[01:45:44.480 --> 01:45:51.040]  fast and simple go to www dot silver lungs dot com today and learn more about the breakthrough
[01:45:51.040 --> 01:45:56.000]  technology of the silver lungs generator that's www dot silver lungs dot com
[01:45:59.840 --> 01:46:05.920]  a very wealthy u.s citizen is predicting that in 2011 we will witness the most important day in
[01:46:05.920 --> 01:46:11.360]  america in more than 50 years he says it will change everything about our lives the way you shop
[01:46:11.360 --> 01:46:15.920]  travel invest educate your children and even how you take care of your health and your own family
[01:46:15.920 --> 01:46:20.880]  now this man has made some outrageous predictions over the years the crazy part is he's usually
[01:46:20.880 --> 01:46:25.680]  right you see he predicted the collapse of gm panty may friday mack and america's biggest
[01:46:25.680 --> 01:46:31.520]  small owner general growth properties in fact barons called his work a dire prophecy recently
[01:46:31.520 --> 01:46:35.840]  he created a video which you can watch online for free detailing his biggest and most important
[01:46:35.840 --> 01:46:40.640]  prediction yet and it's a real eye-opener i can't stress this enough you should at least
[01:46:40.640 --> 01:46:44.800]  watch this free video online today he explains everything you need to know including simple
[01:46:44.800 --> 01:46:50.560]  steps you can take to protect yourself you can find the video at www dot end of america three
[01:46:50.560 --> 01:46:56.400]  dot com that's end of america the number three dot com watch the free video at www dot end of
[01:46:56.400 --> 01:47:04.080]  america three dot com that's end of america three dot com coast to coast direct from austin
[01:47:04.080 --> 01:47:12.960]  you're listening to the alex jones broadcasting network network
[01:47:20.480 --> 01:47:22.000]  this is our land
[01:47:25.040 --> 01:47:26.480]  these are our people
[01:47:26.480 --> 01:47:36.400]  the workers the strives the builders these are our people
[01:47:38.400 --> 01:47:47.440]  who are they they are the dark armies the dark murdering armies was only honor
[01:47:47.440 --> 01:47:57.200]  the answer to 1984 is 1776
[01:48:00.160 --> 01:48:02.800]  you're listening to the alex jones show
[01:48:04.880 --> 01:48:09.680]  all right i'm gonna go back to steven jam and jerry greg richard garfield colonel six and carol
[01:48:09.680 --> 01:48:16.880]  and i'm out of control today you know there is a organized government disinformation movement online
[01:48:17.440 --> 01:48:22.080]  the white house science are admits it means public about it but it's gone on for decades
[01:48:22.080 --> 01:48:28.000]  i've interviewed former fbi agents who've admitted it to go out and attack anybody
[01:48:28.720 --> 01:48:32.560]  that speaks out the british government did it with the hot moscondi they did it with uh
[01:48:32.560 --> 01:48:38.880]  martin Luther king her in this country and they always tear down anybody that's trying to be a leader
[01:48:38.880 --> 01:48:44.640]  and anybody that tries to empower individuals and i'm not even comparing myself to those great men
[01:48:45.200 --> 01:48:49.520]  the point is they go after anybody and say they're not real look they did this look they did that
[01:48:49.520 --> 01:48:54.320]  or they're wrong about this they're wrong about that so in the interest of all this let's just
[01:48:54.320 --> 01:49:00.160]  say i'm discredited and i'm bad the dollar is being devalued they are creating cross human
[01:49:00.160 --> 01:49:06.000]  animal clones gmo and all the major studies is destroying our fertility you know diabetes has
[01:49:06.000 --> 01:49:12.720]  doubled in the last decade world government has been announced run by private bankers so i don't
[01:49:12.720 --> 01:49:17.920]  ever want to make the debates about alex jones like is alex jones for real that's like asking
[01:49:17.920 --> 01:49:24.080]  are you real look at the fruits of what i've done in 16 years a lot of good and some bad i've been
[01:49:24.080 --> 01:49:29.040]  like a bull in a china cabinet but my heart's good at the end of the day and sometimes i have
[01:49:29.040 --> 01:49:35.360]  moments of great clarity and you know complex elegance and beauty other times i'm ranting and
[01:49:35.360 --> 01:49:42.480]  screaming angrily i'm real and the system knows that believe it but they try to get folks all day
[01:49:42.480 --> 01:49:47.200]  to have more debates about alex jones which at the end of the day helps the radio show
[01:49:47.840 --> 01:49:51.280]  and what i'm doing in a way you know no no weapon formed against us so prosper
[01:49:52.560 --> 01:49:58.320]  all the attacks and lies and disinformation and twisting only helps us and that's one thing you
[01:49:58.320 --> 01:50:03.760]  know one reason i always try to be the very best i can because even trying to be truthful and honest
[01:50:03.760 --> 01:50:08.000]  i make mistakes and things and aren't perfect and i'm arrogant and worldly like everybody else
[01:50:09.360 --> 01:50:17.040]  but but i do realize that i now am you know to a great extent this figurehead for liberty
[01:50:17.040 --> 01:50:20.560]  you know one of only a few figureheads and i start thinking i better get in better shape
[01:50:20.560 --> 01:50:24.960]  or i got all these freckles from sun damage put makeup on but i never do you know i'm the figurehead
[01:50:24.960 --> 01:50:29.840]  i better start wearing suits more but at the end of the day you know what i'm just going to be who i
[01:50:29.840 --> 01:50:34.800]  am and uh i'm going to go out fish him with no sunscreen and burn my face off i don't care
[01:50:34.800 --> 01:50:38.560]  and you know what if i want to eat enchiladas i'm going to do it and i just don't care i just don't
[01:50:38.560 --> 01:50:44.720]  care it's the information that matters and uh i just want a future for my children and your
[01:50:44.720 --> 01:50:49.040]  children and we've all got to hang together or hang separate now i got to get to the other callers but
[01:50:49.040 --> 01:50:53.760]  steven in texas you know i don't like folks calling and saying i'm how great i am but you're saying
[01:50:53.760 --> 01:50:58.000]  your wife instinctively meeting me had a good feeling about me and you know there's a lot to
[01:50:58.000 --> 01:51:02.800]  be said for female intuition dogs love me i'll go to people's houses that usually have dogs that
[01:51:02.800 --> 01:51:07.600]  try to attack people and they're always going my german shepherd really likes you he doesn't like
[01:51:07.600 --> 01:51:13.360]  anybody or my pug always barks at people why is my pug like you so much because at the end of the
[01:51:13.360 --> 01:51:20.240]  day i am a good guy i am a loving jolly person but what i do doesn't stand at that point at the
[01:51:20.240 --> 01:51:27.440]  end of the day what matters is in the whole of my work is it overall truthful has it been accurate
[01:51:27.440 --> 01:51:33.440]  and unfortunately it has no one wishes steven that they've been wrong more than i do absolutely
[01:51:33.440 --> 01:51:38.640]  alex and again it's i've been a long time listener of you way back to i think it was channel 10 on
[01:51:38.640 --> 01:51:43.280]  cable access you're either before after the banana hat guy or something like that so anyway yeah
[01:51:43.280 --> 01:51:48.720]  operatives come from nowhere uh in like in a year like glen back and take over shon anity
[01:51:48.720 --> 01:51:54.160]  you know i've been in the trenches forever coming up yeah absolutely no but just to just to recap the
[01:51:54.160 --> 01:51:59.120]  quick story again my wife and i were having a good discussion a couple weeks after we had the
[01:51:59.120 --> 01:52:03.760]  rally at the capital and she said you know i asked her i said you know is alex just doing this for
[01:52:03.760 --> 01:52:07.920]  for profit and for ratings and whatnot she said let me tell you before you set up at the capital
[01:52:07.920 --> 01:52:12.480]  that day i knew that if i was screaming too loud enough i got a rest or something that i could hand
[01:52:12.480 --> 01:52:16.160]  our three-year-old daughter to alex and and she'd be fine so keep up the great work my friend you're
[01:52:16.160 --> 01:52:22.720]  doing a great job thank you so much i appreciate that that's another co until pro thing though
[01:52:22.720 --> 01:52:28.080]  that that and i know you're responding to it you know to say oh my gosh ron paul setting up a
[01:52:28.080 --> 01:52:34.400]  foundation to educate people asking for donations or my gosh this guy's selling a book the globalist
[01:52:34.400 --> 01:52:38.880]  now listen to me on this and i'm going to your other calls the globalist social engineers take
[01:52:38.880 --> 01:52:44.880]  our money build government schools and then do the exact opposite of what the parents want and
[01:52:44.880 --> 01:52:52.960]  what's common sense the government takes your money and then runs psa's brainwashing you
[01:52:52.960 --> 01:53:00.080]  the government takes your money and uses it against you and treats you like you're a slave
[01:53:00.080 --> 01:53:06.400]  then in the free market and you'll always see this in the media i've had nightline msnbc you
[01:53:06.400 --> 01:53:10.560]  name in here literally over the years more than a hundred tv stations they always say
[01:53:10.560 --> 01:53:15.520]  you're doing this to make money and i look at them and i go well i got into this to fight tyranny
[01:53:15.520 --> 01:53:19.600]  because i don't want to be a slave and i hate control freaks that's my instinct but i said
[01:53:19.600 --> 01:53:25.840]  yeah i do like making money hiring more people being successful being strong uh i wish i had
[01:53:25.840 --> 01:53:31.680]  more money to build more but at the end of the day the goal is not have a bigger house or a faster
[01:53:31.680 --> 01:53:37.120]  cooler car i'm very happy with what i've got but at the same time we do need some wealth
[01:53:37.120 --> 01:53:41.440]  be able to operate protect ourselves be successful see they're teaching you that you that you're
[01:53:41.440 --> 01:53:48.000]  supposed to broadcast from a tin can in the ditch i take about 93 percent of the money comes through
[01:53:48.000 --> 01:53:52.880]  here and runs our operation i've done two hours almost two hours haven't plugged a book a video in
[01:53:52.880 --> 01:53:58.640]  fact i should we've got a great online video bookstore we've got t-shirts we've got a lot of
[01:53:58.640 --> 01:54:04.240]  great deals and the t-shirts the books the videos wake others up wake you up you wear your colors
[01:54:04.240 --> 01:54:08.960]  wear an info war shirt you'll meet a lot of like-minded people and your purchase funds my
[01:54:08.960 --> 01:54:14.960]  operation i mean i've got over 30 employees and contractors now i've got two or three million
[01:54:14.960 --> 01:54:20.480]  visitors a day now on the web i have to pay all that bandwidth you know we're here leading the
[01:54:20.480 --> 01:54:24.080]  fight against the globalists giving them a good run for their money you know the bankers took
[01:54:24.080 --> 01:54:31.360]  banker bailout money and gave hundreds of millions to msnbc of your tax money to sit up there and say
[01:54:31.360 --> 01:54:35.040]  you're a racist if you don't want government health care and george washington's a piece of
[01:54:35.040 --> 01:54:40.800]  garbage i don't have any of your bailout money but i'm the bad guy you know uh show if you'd
[01:54:40.800 --> 01:54:46.560]  like to donate to us and full wars dot com i am proud of our success and we need more money
[01:54:46.560 --> 01:54:53.520]  more capital more members of prison planet dot tv uh man look at all these callers uh let's talk to
[01:54:54.240 --> 01:54:59.920]  jerry in florida you're on the air go ahead mr jones good evening how are you good my friend
[01:54:59.920 --> 01:55:07.680]  welcome listen uh i'm gonna try to get this all out i i i really want to address i eat two to three
[01:55:07.680 --> 01:55:14.160]  million caller our listeners a day um well this show only has about a million on sunday okay well
[01:55:14.160 --> 01:55:21.440]  but um okay but more on the story i've been listening to you for the last three years almost
[01:55:21.440 --> 01:55:29.520]  religiously daily and in the very beginning as i'm sure most of your new listeners coming in i was
[01:55:29.520 --> 01:55:36.800]  one i i wanted in the worst way in the worst way to be able to bust you out you know for my own
[01:55:36.800 --> 01:55:42.960]  psychological now this guy's full of crap he's he's making money on the internet he's hocking
[01:55:42.960 --> 01:55:49.520]  he's hocking this you know and then you would come with the no go look it up go no right now
[01:55:49.520 --> 01:55:54.800]  this article go to google look it up and it sure enough it would be there well now here
[01:55:54.800 --> 01:56:01.680]  fast forward here i am three years later and and and you're you're right on all the time so
[01:56:02.720 --> 01:56:11.200]  my my my disgust is is in two parts one with the old listeners including myself uh in that us old
[01:56:11.200 --> 01:56:20.560]  listeners we know that you're not full of crap and so i think there's a there's there's a tendency
[01:56:20.560 --> 01:56:26.080]  for us to go well you know what i don't want to be the first guy out there to go get my head popped
[01:56:26.080 --> 01:56:31.520]  but i'm going to work from behind the scenes i'm going to notify my congressman i'm going to i'm
[01:56:31.520 --> 01:56:38.240]  going to paste email links here i'm going to tell people behind the scenes to get them on to you
[01:56:38.240 --> 01:56:42.720]  and then you know that and then you got the new listeners going all these guys will eat of it
[01:56:42.720 --> 01:56:49.280]  and they'll come to know eventually but my point is this we are the frontline we're all that there
[01:56:49.280 --> 01:56:56.400]  is left standing between us and and and i think that there's this general psychological uh view
[01:56:56.400 --> 01:57:02.720]  that well you know okay well maybe this guy knows maybe he's on to something maybe he knows something
[01:57:02.720 --> 01:57:07.840]  but the you know what as well but still is it i'm not hearing it still it's seen as just a
[01:57:07.840 --> 01:57:12.800]  still it's just seen as another show and well you know maybe people will do something about it
[01:57:12.800 --> 01:57:18.080]  exactly and other people sit there in nitpick all day and like well we have private recruiting
[01:57:18.080 --> 01:57:22.240]  stations overseas but not actual army recruiting stations so it doesn't matter that the biggest
[01:57:22.240 --> 01:57:27.440]  group of recruits is from overseas technically we don't recruit overseas so alex is wrong or
[01:57:27.440 --> 01:57:32.160]  technically this or that the point is we know our society is going in the wrong direction
[01:57:32.160 --> 01:57:37.200]  and all of the listeners should be engaged in activism every day if we're going to turn this
[01:57:37.200 --> 01:57:42.960]  turning around the good news is the world is waking up great job with the crew see you back next
[01:57:42.960 --> 01:57:48.640]  sunny four to six p.m. back tomorrow 11 a.m. central thanks for putting up with me i love you and i go fight tyrants
