whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:19:49.040 --> 02:19:53.040]   Are we going to do it even at the movie theaters? Stay with us. We'll be right back.
[02:20:00.040 --> 02:20:04.040]   Okay, open your mouth and say "ah." Ah.
[02:20:04.040 --> 02:20:10.040]   When your child has a sore throat, you need to know when to get help. The doctor recommended Say Ah! Sore Throat Exam is your solution.
[02:20:10.040 --> 02:20:16.040]   The scientifically designed oral retractor offers a clear view of the throat, relaxing the tongue and minimizing gag reflex.
[02:20:16.040 --> 02:20:20.040]   Compare with a medical grade chart, website and app. Then you'll know just what to tell your doctor.
[02:20:20.040 --> 02:20:26.040]   A wellness plan in your hands in minutes. Go to sayahhnow.com.
[02:20:26.040 --> 02:20:30.040]   The new mainstay for every family's first aid kit.
[02:20:30.040 --> 02:20:36.040]   Hi, this is Ted Anderson. Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:20:36.040 --> 02:20:42.040]   They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:20:42.040 --> 02:20:45.040]   Gold has outperformed paper investments, yet no word about IRAs.
[02:20:45.040 --> 02:20:50.040]   If you would like to have gold for your retirement, call 800-686-2237.
[02:20:50.040 --> 02:20:56.040]   Don't get left behind by rising inflation and low returns. Call 800-686-2237.
[02:20:56.040 --> 02:21:00.040]   Share your future and call 1-800-686-2237.
[02:21:00.040 --> 02:21:06.040]   KDArmor.com is your one-stop shop for the most affordable body armor period.
[02:21:06.040 --> 02:21:11.040]   With packages starting at $169.99 and free shipping on every order.
[02:21:11.040 --> 02:21:15.040]   KD offers soft armor and rifle threat rated armor up to level 4.
[02:21:15.040 --> 02:21:20.040]   Go to kdarmor.com and get your body armor today while you still can.
[02:21:20.040 --> 02:21:25.040]   Mention this ad and receive a free tactical scarf for a limited time with any body armor package.
[02:21:25.040 --> 02:21:29.040]   That's kdarmor.com. Come and take it.
[02:21:29.040 --> 02:21:33.040]   By now you know the smart way to buy emergency food storage is calories per dollar.
[02:21:33.040 --> 02:21:37.040]   Ready Supply Foods sells you 50% more food for your money.
[02:21:37.040 --> 02:21:41.040]   GMO-free, 25-year shelf life, great tasting and free shipping.
[02:21:41.040 --> 02:21:44.040]   You need 2,000 calories per day under ideal conditions.
[02:21:44.040 --> 02:21:48.040]   Most 30-day kits don't have enough calories to sustain you for more than a week.
[02:21:48.040 --> 02:21:50.040]   They just don't have enough nutrition to do the job.
[02:21:50.040 --> 02:21:54.040]   See the comparisons for yourself at readysupplyfoods.com.
[02:21:54.040 --> 02:21:56.040]   You're the new leader in value and quality.
[02:21:56.040 --> 02:21:59.040]   Go to readysupplyfoods.com today.
[02:21:59.040 --> 02:22:04.040]   Healthy elimination is essential to high energy, a cheerful mood and prevention of disease.
[02:22:04.040 --> 02:22:09.040]   Some of the founders of our modern holistic health thinking state that disease begins in a toxic colon.
[02:22:09.040 --> 02:22:13.040]   A toxic intestinal tract is the foundation for virtually all degenerative disease.
[02:22:13.040 --> 02:22:17.040]   And a clean and well-moving intestinal tract is the foundation of health.
[02:22:17.040 --> 02:22:19.040]   I just want to say that you folks have an amazing product.
[02:22:19.040 --> 02:22:23.040]   I've taken whey protein products for years and I've never noticed results I have with your product.
[02:22:23.040 --> 02:22:26.040]   I've suffered with thoughts of constipation most of my life.
[02:22:26.040 --> 02:22:31.040]   Within a few days of taking One World Whey, I noticed a dramatic change.
[02:22:31.040 --> 02:22:35.040]   Also in the past few years, I've experienced symptoms associated with diabetes.
[02:22:35.040 --> 02:22:38.040]   I feel horrible when I've had too much sugar and I've been getting the foot pain as well.
[02:22:38.040 --> 02:22:42.040]   But I've noticed in the past week or so, I'm not feeling bad anymore and the foot pain is gone.
[02:22:42.040 --> 02:22:47.040]   I'm just finishing up a five-pound tub I ordered and just got off the phone ordering more.
[02:22:47.040 --> 02:22:48.040]   I love your product. Thank you.
[02:22:48.040 --> 02:22:53.040]   Call 888-988-3325. That's 888-988-3325.
[02:22:53.040 --> 02:22:58.040]   Or visit OneWorldWhey.com. That's OneWorldWhey.com.
[02:22:58.040 --> 02:23:05.040]   If you're worried about your health and you're tired of the nasty side effects of harsh drugs or antibiotics,
[02:23:05.040 --> 02:23:09.040]   then look no further. Supernatural Silver is the answer.
[02:23:09.040 --> 02:23:17.040]   Supernatural Silver is a powerful immune system enhancer that can be used every day to help keep you healthy and well.
[02:23:17.040 --> 02:23:23.040]   With none of those nasty side effects, it's extremely safe for use internally as well as topically.
[02:23:23.040 --> 02:23:28.040]   And Supernatural Silver is hundreds of times more effective than colloidal or ionic silver.
[02:23:28.040 --> 02:23:33.040]   It is perfect for use in the sinuses, eyes, ears, and on any wound or skin issue.
[02:23:33.040 --> 02:23:39.040]   Supernatural Silver is also extremely effective when taken orally and can help fight off bacteria,
[02:23:39.040 --> 02:23:43.040]   viruses, and mold that may be overwhelming your immune system.
[02:23:43.040 --> 02:23:52.040]   Go to SupernaturalSilver.com and use the promo code "Silver2015" for 30% off of your entire order
[02:23:52.040 --> 02:23:56.040]   and give yourself and your loved ones a fighting chance.
[02:23:56.040 --> 02:23:58.040]   With Supernatural Silver.
[02:23:58.040 --> 02:24:03.040]   Federal agents! We are armed!
[02:24:03.040 --> 02:24:08.040]   What would you do if you knew all those things we know?
[02:24:08.040 --> 02:24:14.040]   Would you stand up for truth? Would you turn away truth?
[02:24:14.040 --> 02:24:17.040]   Welcome back to the Alex Jones Show. I'm David Knight, your host.
[02:24:17.040 --> 02:24:26.040]   We talked earlier in the show about the amazing statement by our Secretary of the Treasury, Jack Lew, talking about China.
[02:24:26.040 --> 02:24:32.040]   Last month, July 8th, he went to the Hutchins Center on Fiscal and Monetary Policy,
[02:24:32.040 --> 02:24:39.040]   and he talked to the Brookings Institute, and he had this to say about China,
[02:24:39.040 --> 02:24:45.040]   saying that China, really, we were separated from their markets. They really didn't have any effect on us.
[02:24:45.040 --> 02:24:46.040]   Really?
[02:24:46.040 --> 02:24:52.040]   Yeah, you know, China is just kind of this little island that doesn't really engage with the rest of the world,
[02:24:52.040 --> 02:24:58.040]   according to the guy who is our Treasury Secretary in the Obama administration. Here's what he had to say.
[02:24:58.040 --> 02:25:03.040]   I will say that China's markets are still pretty much separated from world markets.
[02:25:03.040 --> 02:25:07.040]   They're obviously moving towards being more integrated, but right now they're not.
[02:25:07.040 --> 02:25:12.040]   So you're not going to, I don't think, see the direct linkage there.
[02:25:12.040 --> 02:25:19.040]   I think the concern that is a real one is what does it mean about long-term growth in China?
[02:25:19.040 --> 02:25:24.040]   Yeah, this guy has been a, he's a lawyer, he's been a party apparatchik.
[02:25:24.040 --> 02:25:29.040]   That's why he's where he is. He doesn't have any experience in economics. He doesn't have any experience in business.
[02:25:29.040 --> 02:25:33.040]   And how can you be any more clueless than Clueless Lou?
[02:25:33.040 --> 02:25:36.040]   But here's what he has to say about Hillary Clinton's emails.
[02:25:36.040 --> 02:25:42.040]   Of course, he weighed in on that just to show you, just to underscore the fact that this guy is there
[02:25:42.040 --> 02:25:49.040]   not because he knows anything about economics or business, but because he is a political hack.
[02:25:49.040 --> 02:25:52.040]   Here's what he said about Hillary Clinton's emails.
[02:25:52.040 --> 02:25:58.040]   President Obama has indicated this is going to be one of the most open and transparent governments we've ever seen.
[02:25:58.040 --> 02:26:02.040]   And as one of his representatives, I would ask that you actually respond to the question,
[02:26:02.040 --> 02:26:12.040]   which is, did you ever notice that you were corresponding with Secretary Clinton on an account that was not a .gov account?
[02:26:12.040 --> 02:26:14.040]   Congressman, I always...
[02:26:14.040 --> 02:26:15.040]   Did you ever notice that, yes or no?
[02:26:15.040 --> 02:26:19.040]   I always made sure I was corresponding with the right person.
[02:26:19.040 --> 02:26:24.040]   Listen, you're very good at this, not answering questions, and I appreciate the way you tap dance,
[02:26:24.040 --> 02:26:28.040]   but I think everyone in the room understands my question, and you're just not answering it.
[02:26:28.040 --> 02:26:35.040]   Did you know that you were corresponding with Secretary Clinton on an account that was not a .gov account? Yes or no?
[02:26:35.040 --> 02:26:38.040]   Congressman, I don't remember giving it a lot of thought at the time.
[02:26:38.040 --> 02:26:40.040]   Whether you gave it a lot of thought or not is not my question.
[02:26:40.040 --> 02:26:45.040]   The question is, did you know you were corresponding with her on an email that was a...
[02:26:45.040 --> 02:26:47.040]   It's a long time ago.
[02:26:47.040 --> 02:26:49.040]   Are you saying you don't remember? Is that your testimony?
[02:26:49.040 --> 02:26:50.040]   I'm just telling you...
[02:26:50.040 --> 02:26:51.040]   Is it your testimony that you don't remember?
[02:26:51.040 --> 02:26:56.040]   I'm just telling you that when I email people, I always make sure...
[02:26:56.040 --> 02:26:59.040]   Is it fair to say you don't want to answer my question, Mr. Secretary?
[02:26:59.040 --> 02:27:02.040]   Because you know the question I'm asking, and you're refusing to answer it,
[02:27:02.040 --> 02:27:10.040]   so I guess what I'm assuming is you knew you were corresponding with her on an account that was a non-official account.
[02:27:10.040 --> 02:27:12.040]   And I understand you don't want to lie to Congress, and I appreciate that,
[02:27:12.040 --> 02:27:14.040]   and you don't want to be part of a news story.
[02:27:14.040 --> 02:27:16.040]   I appreciate that, so you don't want to answer my question.
[02:27:16.040 --> 02:27:23.040]   But I think all of us here understand that you're saying, "I knew that it was a non-official account. I just don't want to tell you."
[02:27:23.040 --> 02:27:26.040]   There you go. This guy was a party hack his entire life.
[02:27:26.040 --> 02:27:28.040]   He's 60 years old.
[02:27:28.040 --> 02:27:33.040]   After being nothing but a Democrat party hack, he gets a two-year stint at Citibank at the very top.
[02:27:33.040 --> 02:27:36.040]   They hire him in at the very top, and of course, he can't remember.
[02:27:36.040 --> 02:27:37.040]   He won't say anything.
[02:27:37.040 --> 02:27:41.040]   That's why they put him in where they have him, is because he's slippery.
[02:27:41.040 --> 02:27:43.040]   But he is absolutely clueless.
[02:27:43.040 --> 02:27:45.040]   Let's talk about those emails.
[02:27:45.040 --> 02:27:48.040]   This is a story from WeMentWell.com.
[02:27:48.040 --> 02:27:57.040]   They say, "As for any security Clinton may have used on her server, it's important to note that top secret materials within the government are not only processed on special hardware.
[02:27:57.040 --> 02:28:02.040]   They must be read inside of special rooms with physical security.
[02:28:02.040 --> 02:28:10.040]   Unclassified, classified up to secret, and TS/SCI are processed and retrieved on three distinct systems.
[02:28:10.040 --> 02:28:14.040]   Employees have separate logins for each system.
[02:28:14.040 --> 02:28:19.040]   They can't accidentally send a classified document to an unclassified address.
[02:28:19.040 --> 02:28:32.040]   So for Hillary or her colleagues to have gotten classified information into an unclassified system, they would have had to copy it or gist it into the class system while omitting the markings.
[02:28:32.040 --> 02:28:35.040]   Do you understand how deliberate this all is?
[02:28:35.040 --> 02:28:42.040]   When he says, "We don't have... I couldn't notice, I didn't notice if it had a .gov extension on it."
[02:28:42.040 --> 02:28:44.040]   It is far beyond that.
[02:28:44.040 --> 02:28:48.040]   He says, "This is a deliberate decision to ignore law and regulations.
[02:28:48.040 --> 02:28:56.040]   If you then use a non-state server and your personal unencrypted phones, the likelihood of compromise is high."
[02:28:56.040 --> 02:29:00.040]   And I'll remind you of what Hillary Clinton said in the case of Chelsea Manning.
[02:29:00.040 --> 02:29:09.040]   Now this was the guy that they've now sent to jail because he exposed the murder, the callous murder of innocent people from a distance.
[02:29:09.040 --> 02:29:11.040]   A video that showed that happening in Iraq.
[02:29:11.040 --> 02:29:15.040]   In December 2011, Chelsea Manning's court-martial was set to begin.
[02:29:15.040 --> 02:29:19.040]   None of the documents at issue in the prosecution was top secret, right?
[02:29:19.040 --> 02:29:22.040]   Unlike the documents found on Hillary Clinton's server.
[02:29:22.040 --> 02:29:24.040]   Manning didn't have any secrets.
[02:29:24.040 --> 02:29:25.040]   But this is what she had to say.
[02:29:25.040 --> 02:29:31.040]   She said, "We all have to be aware of the fact that some information is sensitive, which does not affect the security of individuals and relationships.
[02:29:31.040 --> 02:29:35.040]   To serve to be protected, we will continue to take the necessary steps to do so."
[02:29:35.040 --> 02:29:36.040]   Hillary Clinton.
[02:29:36.040 --> 02:29:40.040]   People are abandoning that rat's ship.
[02:29:40.040 --> 02:29:41.040]   Stay with us.
[02:29:41.040 --> 02:29:44.040]   After the break, we're going to be joined by Alex Jones.
[02:29:44.040 --> 02:29:45.040]   We'll be right back.
[02:29:45.040 --> 02:29:51.040]   We're on the march.
[02:29:51.040 --> 02:29:53.040]   The empire's on the run.
[02:29:53.040 --> 02:29:56.040]   Alex Jones and the GCN Radio Network.
[02:29:56.040 --> 02:30:04.040]   We're being told that Snowden's window for a plea bargain deal is closing.
[02:30:04.040 --> 02:30:07.040]   Bloomberg reports a national security specialist saying,
[02:30:07.040 --> 02:30:16.040]   "Many people in government believe that journalists who receive Snowden's material are not capable of protecting it from a competent and committed state-level adversary.
[02:30:16.040 --> 02:30:21.040]   Even if Snowden did not give the material to others, they argue it would have been ripe for the picking."
[02:30:21.040 --> 02:30:24.040]   Well, isn't that true of Hillary's handling of emails?
[02:30:24.040 --> 02:30:30.040]   Didn't her violation of protocol expose above-top secret data to state-level adversaries?
[02:30:30.040 --> 02:30:36.040]   Snowden exposed criminal actions of our government done in the name of national security.
[02:30:36.040 --> 02:30:42.040]   Hillary compromised national security for her own convenience or to cover up her misdeeds.
[02:30:42.040 --> 02:30:49.040]   If national security is more important than the Constitution, if national security is more important than our rights,
[02:30:49.040 --> 02:30:52.040]   why isn't Hillary being prosecuted?
[02:30:52.040 --> 02:30:58.040]   Why is Snowden called a traitor and Hillary Clinton is called presidential material?
[02:30:58.040 --> 02:31:00.040]   For InfoWars, I'm David Knight.
[02:31:00.040 --> 02:31:05.040]   Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[02:31:05.040 --> 02:31:11.040]   Secret 12 is a binary of nutrimedical-grade, bioavailable coenzyme forms of B12.
[02:31:11.040 --> 02:31:16.040]   Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[02:31:16.040 --> 02:31:20.040]   Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[02:31:20.040 --> 02:31:22.040]   No needles, no injections.
[02:31:22.040 --> 02:31:30.040]   Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[02:31:30.040 --> 02:31:31.040]   Brain force is here.
[02:31:31.040 --> 02:31:33.040]   Ladies and gentlemen, I've been on this the last few months.
[02:31:33.040 --> 02:31:38.040]   You probably noticed I've been more focused, less brain fog, more energy, and it's because of brain force.
[02:31:38.040 --> 02:31:42.040]   There's always hidden additives in your food, even organic food has hidden additives.
[02:31:42.040 --> 02:31:45.040]   Staring at the computer all day, working, doing good, you're still damaging your brain.
[02:31:45.040 --> 02:31:47.040]   Ultimately, we've all been dumbed down to some degree.
[02:31:47.040 --> 02:31:49.040]   It doesn't have stimulants, it doesn't have garbage in it.
[02:31:49.040 --> 02:31:51.040]   It has natural things that do it clean.
[02:31:51.040 --> 02:32:00.040]   You will find brain force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[02:32:00.040 --> 02:32:07.040]   For all of recorded history, civilizations around the world praised the health benefits of silver.
[02:32:07.040 --> 02:32:12.040]   At InfoWars Life, our mission is to bring you the highest quality, purest, cleanest,
[02:32:12.040 --> 02:32:17.040]   effective colloidal silver on the market today for the lowest price available.
[02:32:17.040 --> 02:32:24.040]   Now, InfoWarsLife.com has taken colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[02:32:24.040 --> 02:32:32.040]   InfoWarsLife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[02:32:32.040 --> 02:32:36.040]   We set out to bring you the very best at the lowest price.
[02:32:36.040 --> 02:32:41.040]   Find out more about the proprietary development of Silver Bullet at InfoWarsLife.com.
[02:32:41.040 --> 02:32:45.040]   In these times, it's essential to have high-quality colloidal silver on hand.
[02:32:45.040 --> 02:32:48.040]   No survival chest is complete without Silver Bullet.
[02:32:48.040 --> 02:32:51.040]   Exclusively available at InfoWarsLife.com.
[02:32:51.040 --> 02:32:59.040]   Secure your Silver Bullet today at InfoWarsLife.com or by calling toll-free 888-253-3139.
[02:33:09.040 --> 02:33:17.040]   Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[02:33:17.040 --> 02:33:27.040]   Welcome back to the Alex Jones Show. Alex will be coming up in five minutes.
[02:33:27.040 --> 02:33:32.040]   We've been talking about the market crash. We had Harry Dent joining us in the last hour,
[02:33:32.040 --> 02:33:36.040]   breaking down what he had predicted many times on this show.
[02:33:36.040 --> 02:33:41.040]   We've had many guests talking about the coming stock market.
[02:33:41.040 --> 02:33:47.040]   Did you, okay. And Alex will be joining us in five minutes. He'll be coming up.
[02:33:47.040 --> 02:33:54.040]   Right now, it's looking like the stock market rally in the middle of the day is actually a dead cat bounce.
[02:33:54.040 --> 02:33:58.040]   It came back to within 100 points after losing 1,000 points.
[02:33:58.040 --> 02:34:02.040]   If you look at this chart, it is straight down off the cliff and then it kind of comes back up.
[02:34:02.040 --> 02:34:09.040]   And now it is trending back down. We're now down about 2.33% at the moment.
[02:34:09.040 --> 02:34:14.040]   As we were talking in the last segment, we were talking about Hillary Clinton, of course.
[02:34:14.040 --> 02:34:21.040]   And this legal issue that is coming up is something that a lot of people are abandoning that ship.
[02:34:21.040 --> 02:34:25.040]   Of course, this weekend, we had Joe Biden meeting with Elizabeth Warren,
[02:34:25.040 --> 02:34:29.040]   someone that has not endorsed anyone in this race yet.
[02:34:29.040 --> 02:34:34.040]   I don't know if he's talking to her about becoming a running mate or if he's just looking to see if he can get her endorsement.
[02:34:34.040 --> 02:34:41.040]   We had Governor Jerry Brown saying that Biden ought to consider getting into the race.
[02:34:41.040 --> 02:34:47.040]   And we have this article from The New American saying the case against Hillary getting stronger, her friends are scarce.
[02:34:47.040 --> 02:34:50.040]   They say, while she may have many friends still in the State Department sticking with her,
[02:34:50.040 --> 02:34:55.040]   it appears that the list of powerful people who are willing to help her out of the jam is fairly thin.
[02:34:55.040 --> 02:35:02.040]   In fact, State Department officials may not be interested in helping their former boss as they are in covering their own hides.
[02:35:02.040 --> 02:35:06.040]   Because this is something that is a major criminal operation.
[02:35:06.040 --> 02:35:10.040]   Of course, we've got Rupert Murdoch even saying that we need to get Mike Bloomberg in.
[02:35:10.040 --> 02:35:12.040]   I don't know if he's going to come in as a Democrat or what.
[02:35:12.040 --> 02:35:17.040]   We have Alex reporting in now live. We have him on the phone.
[02:35:17.040 --> 02:35:19.040]   I believe we've made contact with him. Is that correct, guys?
[02:35:19.040 --> 02:35:22.040]   Okay, let's go to Alex Jones. Alex?
[02:35:22.040 --> 02:35:29.040]   Absolutely, folks. Well, our predictions of this morning weren't hard to make and weren't hard to come true.
[02:35:29.040 --> 02:35:37.040]   I am here at Chicago O'Hare Airport preparing to board a plane to Austin, Texas here very, very soon, David.
[02:35:37.040 --> 02:35:43.040]   And I tell you, there's a little cocktail bar here beside me where a fellow is playing piano.
[02:35:43.040 --> 02:35:46.040]   Maybe we'll hear some of that when he goes back to playing.
[02:35:46.040 --> 02:35:54.040]   And everybody's pretty much going on about their business, about the massive multi-thousand point stock market drop we've seen in China,
[02:35:54.040 --> 02:36:00.040]   what we've seen here in the United States last week and now today with them openly talking about halting trading.
[02:36:00.040 --> 02:36:04.040]   You've been covering all the latest on those fronts today, David.
[02:36:04.040 --> 02:36:08.040]   But the point is this is an engineered bubble.
[02:36:08.040 --> 02:36:14.040]   This is being done to consolidate power on the bailouts that will then come, the rescue packages.
[02:36:14.040 --> 02:36:21.040]   That will simply transform more power to the TPP, to the NAU, to the European Union.
[02:36:21.040 --> 02:36:25.040]   And it's our job to get the word out on this front for everybody.
[02:36:25.040 --> 02:36:29.040]   But we have that video that I know you guys are planning to air.
[02:36:29.040 --> 02:36:37.040]   I've been in the air, so I may have missed it, where the former Treasury Secretary promised and said under Obama, we're not connected to China.
[02:36:37.040 --> 02:36:41.040]   That's like saying a Siamese twin isn't connected to their brother or sister.
[02:36:41.040 --> 02:36:45.040]   That's like saying your head isn't attached to your shoulders or your neck.
[02:36:45.040 --> 02:36:53.040]   Oh, of course we're not connected to China, who's the majority private owner or government owner behind the Federal Reserve of our debt.
[02:36:53.040 --> 02:36:59.040]   We're not connected to China when about 70 percent of our retail goods and drugs are manufactured there.
[02:36:59.040 --> 02:37:08.040]   We're not connected to China when we have about 10,000 people a week immigrating here legally and having their children here and having it paid for.
[02:37:08.040 --> 02:37:21.040]   We're connected to China when most of our major pension funds and government funds and other investment slush funds are invested predominantly not in the United States, not even in India or Mexico, but in China.
[02:37:21.040 --> 02:37:25.040]   So this is like saying that a fish is not connected to the sea.
[02:37:25.040 --> 02:37:30.040]   This is how stupid they think we are in two plus two equals five land.
[02:37:30.040 --> 02:37:34.040]   But David, you've been there. It's just shocking to me.
[02:37:34.040 --> 02:37:40.040]   I remember after the crash of 2008, taking my son to play soccer, and it took people a week.
[02:37:40.040 --> 02:37:43.040]   And then finally they had all their newspapers out and were freaking out.
[02:37:43.040 --> 02:37:56.040]   But by then, the media was telling people what they should do to get things fixed, which was pay bailouts, turn over your rights, let them create more derivatives, shine government on legally to all derivatives in the future.
[02:37:56.040 --> 02:38:02.040]   And our journey towards balkanization, our journey towards total enslavement would then be complete.
[02:38:02.040 --> 02:38:06.040]   And so this is what we're talking about. This is the next phase.
[02:38:06.040 --> 02:38:08.040]   There'll be another phase after this and yet another.
[02:38:08.040 --> 02:38:15.040]   But I believe we are only we're only five to 10 years, depending on how they're able to push this because they're not invincible.
[02:38:15.040 --> 02:38:19.040]   I say that they don't even know the time either because they're running an agenda.
[02:38:19.040 --> 02:38:27.040]   But we are five, 10, 12, maybe 15 years max out from them completing the next two rounds of their operations, David Dyke.
[02:38:27.040 --> 02:38:29.040]   And so this is an absolute battle.
[02:38:29.040 --> 02:38:33.040]   Their plan is to cut off the resources. Their plan is to now.
[02:38:33.040 --> 02:38:37.040]   Now, schools in the US, as we show on Infowars.com, are banning all flags.
[02:38:37.040 --> 02:38:42.040]   That was always the plan. Ban all literature, all culture, all names, all everything.
[02:38:42.040 --> 02:38:47.040]   Make it all evil, except whatever you regurgitate back from the media and the government.
[02:38:47.040 --> 02:38:50.040]   Only certified government sources are allowed to have comedy.
[02:38:50.040 --> 02:38:53.040]   Only certified government sources are allowed to say whatever they want.
[02:38:53.040 --> 02:38:57.040]   Only government approved comedians can tell dirty jokes.
[02:38:57.040 --> 02:39:00.040]   Only again, only governments can have symbols.
[02:39:00.040 --> 02:39:04.040]   Public can't videotape in public. You're not allowed to have language.
[02:39:04.040 --> 02:39:08.040]   You're not allowed to speak to people. Mom and dad are being banned.
[02:39:08.040 --> 02:39:13.040]   We're going to tell you how much salt you can have, but never warn you about GMOs, never warn you about vaccines.
[02:39:13.040 --> 02:39:16.040]   This is the great tyranny. They need to impoverish us.
[02:39:16.040 --> 02:39:22.040]   And again, from their perspective, seven and a half billion people set to go up to at least nine billion.
[02:39:22.040 --> 02:39:26.040]   Some estimates 11 billion. Then it'll peak the next 30 years or so.
[02:39:26.040 --> 02:39:31.040]   The globalists believe we're an infestation, eating everything, killing everything, hurting everything.
[02:39:31.040 --> 02:39:34.040]   And from their perspective, you can see that.
[02:39:34.040 --> 02:39:38.040]   But regardless, if the public doesn't realize they've been seen as a mutagen,
[02:39:38.040 --> 02:39:42.040]   and if the elite have decided to play God and remove us, first by making us poor,
[02:39:42.040 --> 02:39:45.040]   then with forced inoculations and other operations,
[02:39:45.040 --> 02:39:52.040]   then we're going to be here in ten years with one in three with autism, not one in 58 from one in 25,000.
[02:39:52.040 --> 02:39:57.040]   This is their operation. And if we are so stupid, David, that they can hide this in plain view,
[02:39:57.040 --> 02:40:03.040]   we deserve what happens to us. So this is the amazing nature of what we face.
[02:40:03.040 --> 02:40:09.040]   The truth is humans are beautiful. All of our inventions, all of our literature, all of our art standing up for each other.
[02:40:09.040 --> 02:40:15.040]   The globalists had to make us ugly first and dumb us down first so that they could then be able to dominate and control us
[02:40:15.040 --> 02:40:19.040]   because a free, virtuous people would never put up with what they've done.
[02:40:19.040 --> 02:40:23.040]   And so they are the authors of much of our downfall. They grease the skids.
[02:40:23.040 --> 02:40:28.040]   They laid the tracks to roll this train of dehumanization down the road.
[02:40:28.040 --> 02:40:34.040]   And they are the great arbiters. They are the will to put intent and consciousness into evil,
[02:40:34.040 --> 02:40:38.040]   intent and consciousness into oppressing and consolidating power.
[02:40:38.040 --> 02:40:45.040]   I mean, it's so insane to watch how they're able to do this time and time again, over and over again.
[02:40:45.040 --> 02:40:49.040]   But humanity is rising. Humanity is beginning to understand what's happening.
[02:40:49.040 --> 02:40:51.040]   David, not your response to that.
[02:40:51.040 --> 02:40:55.040]   Well, yeah, Alex, exactly what you're saying. We've seen this happen over and over again.
[02:40:55.040 --> 02:40:59.040]   We've seen the crisis in Europe with the Greek banks.
[02:40:59.040 --> 02:41:06.040]   We've seen them push for that and say, well, the only way we're going to solve this is to have sovereignty turned over to the central government.
[02:41:06.040 --> 02:41:14.040]   We look at what happened in 2008. We saw the banks and major insurance companies getting massive bailouts of funds to keep them in business.
[02:41:14.040 --> 02:41:18.040]   And then they say, well, we repaid it all, but they repaid it with zero percent loans.
[02:41:18.040 --> 02:41:23.040]   That's right. And they kept those at zero percent in order to create this inflated stock market bubble.
[02:41:23.040 --> 02:41:25.040]   And then what did we get as a reform?
[02:41:25.040 --> 02:41:35.040]   We got Dodd-Frank, which has done nothing but drive most of the small sized banks out of business and make it virtually impossible for most people to get loans.
[02:41:35.040 --> 02:41:44.040]   That's it. It's global domination. It's consolidation. It's financial warfare by the very people orchestrating it who are so arrogant.
[02:41:44.040 --> 02:41:54.040]   They admit that they're orchestrating it in their own books and publications, bragging to each other about the great job they've done for global governance and all the rest of it.
[02:41:54.040 --> 02:41:59.040]   But instead, all they've done is dumbed down the brain trust of humanity.
[02:41:59.040 --> 02:42:05.040]   Instead, all they've done is maim themselves and us in the process.
[02:42:05.040 --> 02:42:17.040]   And it's just absolutely imperative the globalists start being honest about the fact that they believe they can build a breakaway civilization with the technocracy and the smartest people in the last 60 years.
[02:42:17.040 --> 02:42:21.040]   And that just like Hitler's plan, one failed, their plan, too, has failed.
[02:42:21.040 --> 02:42:28.040]   And eugenics, as it's promoted and as it's pushed within their inner halls, needs to be abandoned.
[02:42:28.040 --> 02:42:33.040]   It needs to be dealt with. And we need to understand it is an inverted fraud.
[02:42:33.040 --> 02:42:41.040]   It is not eugenics to empower humanity. It is eugenics to wall off the massive humanity and seal the world for the globalists.
[02:42:41.040 --> 02:42:47.040]   The problem is humans are too powerful in mass groups. Our actions, our desires can't be stopped.
[02:42:47.040 --> 02:42:52.040]   We are double and triple agents inside their operation, not even conscious most of the time.
[02:42:52.040 --> 02:42:55.040]   And our decisions are sabotaging everything they do.
[02:42:55.040 --> 02:42:59.040]   So their plan has failed because they haven't been able to reduce the population.
[02:42:59.040 --> 02:43:08.040]   They haven't been able. All they've done is maimed the genetics of the planet, maimed the genetics of humanity, maimed the people that their daughters and sons are dating.
[02:43:08.040 --> 02:43:13.040]   The elites all know this. They all are starting to admit that all they've done is poisoned themselves.
[02:43:13.040 --> 02:43:20.040]   I mean, they were so foolish. The devil lied to them that they could have power, be God here and do all this to us when we're all interconnected.
[02:43:20.040 --> 02:43:24.040]   And that's why they have to realize, pull back now. You've been deceived.
[02:43:24.040 --> 02:43:32.040]   You've been set up, whether it's a subconscious drive towards annihilation, destruction, whether it's the devil, whatever you believe it is, it's here.
[02:43:32.040 --> 02:43:38.040]   And we're preaching and promoting liberty, enlightenment and standing up to these people and not destroying the planet.
[02:43:38.040 --> 02:43:43.040]   But we are destroying the planet incrementally. The planet is being soft killed right now.
[02:43:43.040 --> 02:43:51.040]   And this latest consolidation is only part of that accelerating the very policies that brought us to the point we are right now.
