[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:26:44.000 --> 01:26:52.000]  about some areas in Mexico where it's just completely lawless and total killing and death, and just everything is totally insane.
[01:26:52.000 --> 01:27:00.000]  I mean, ladies and gentlemen, it'd be one thing if all these illegals came here and wanted to be pro-second amendment and anti-New World Order.
[01:27:00.000 --> 01:27:02.000]  The problem is, I've been to their rallies.
[01:27:02.000 --> 01:27:07.000]  It's, we're communists, and we're going to get the gringo, and I'm not going to sit here and shut up about this,
[01:27:07.000 --> 01:27:18.000]  and watch Robert Rodriguez make a big budget film with Robert De Niro, where De Niro plays a U.S. senator who's a race pimp who's going to murder all the Hispanics.
[01:27:18.000 --> 01:27:26.000]  And every white person is a murdering killer, burning Catholic churches, crucifying Catholic priests, desecrating things.
[01:27:26.000 --> 01:27:28.000]  Machete is a new saint.
[01:27:28.000 --> 01:27:34.000]  And then it turns out, I hadn't seen Spy Kids, that Machete Cortez, this character, is a children's hero.
[01:27:34.000 --> 01:27:37.000]  They made three films where he's the children's hero.
[01:27:37.000 --> 01:27:39.000]  Now it's this hardcore race war film.
[01:27:39.000 --> 01:27:42.000]  I mean, this is, this is a Psyop.
[01:27:42.000 --> 01:27:44.000]  I mean, this is crazy.
[01:27:44.000 --> 01:27:45.000]  This is dangerous.
[01:27:45.000 --> 01:27:46.000]  Anything else?
[01:27:46.000 --> 01:27:48.000]  I totally agree.
[01:27:48.000 --> 01:27:51.000]  I lived in, I was raised in Birmingham, Alabama in the 60s.
[01:27:51.000 --> 01:27:57.000]  So you know what I went through, and, you know, and then this name tag that they're getting, now it's coconut.
[01:27:57.000 --> 01:28:02.000]  In the 60s, it was Oreo, and it just, it's just, it's, it's infuriating.
[01:28:02.000 --> 01:28:06.000]  And it's just, we don't need to throw any more flames on the fire right now.
[01:28:06.000 --> 01:28:09.000]  It's just, I'm so upset.
[01:28:09.000 --> 01:28:11.000]  I think I'm going to start smoking again.
[01:28:11.000 --> 01:28:12.000]  Well, I appreciate your call.
[01:28:12.000 --> 01:28:17.000]  Look, I've been told by people internally now from Rodriguez, and I'm going to work.
[01:28:17.000 --> 01:28:19.000]  By the way, I haven't called him yet.
[01:28:19.000 --> 01:28:22.000]  Tell me to, let's start calling Rodriguez tomorrow and invite him on the show.
[01:28:22.000 --> 01:28:25.000]  And we have been contacted by some of the actors and looks like we're going to probably get them on.
[01:28:25.000 --> 01:28:27.000]  I'm just going to leave it at that.
[01:28:27.000 --> 01:28:29.000]  This just fell in our lap.
[01:28:29.000 --> 01:28:39.000]  But yeah, what you've got is, the Hispanic Americans last weekend, every caller was Hispanic,
[01:28:39.000 --> 01:28:45.000]  and they said, no, these illegals come to me if I'm flying an American flag at my house and say, take it down.
[01:28:45.000 --> 01:28:48.000]  Poor Joe, which means Uncle Tom.
[01:28:48.000 --> 01:28:50.000]  I mean, now the American flag is bad.
[01:28:50.000 --> 01:28:55.000]  I mean, you know, look, I'll take the American flag over the tyranny of Mexico any day.
[01:28:55.000 --> 01:29:23.000]  I choose to be part of America.
[01:29:23.000 --> 01:29:30.000]  They call it a survival seed bank and it can produce an endless supply of nutrient dense food for you and your family.
[01:29:30.000 --> 01:29:31.000]  And here's the best part.
[01:29:31.000 --> 01:29:38.000]  These seeds have not been genetically modified in any way and you actually get enough seeds to plant a full acre crisis garden.
[01:29:38.000 --> 01:29:41.000]  So visit them today at survival seed bank dot com.
[01:29:41.000 --> 01:29:48.000]  That's survival seed bank dot com or give them a call at 877-327-0365.
[01:29:48.000 --> 01:29:52.000]  That's 877-327-0365.
[01:29:52.000 --> 01:29:57.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:29:57.000 --> 01:30:26.000]  This is Alex Jones for survival seed bank dot com.
[01:30:27.000 --> 01:30:52.000]  This is Alex Jones for survival seed bank dot com.
[01:30:52.000 --> 01:31:00.000]  For all your remote control needs, visit replacementremotes.com 336-377-2220.
[01:31:00.000 --> 01:31:08.000]  In March, Alex Jones announced that eFoods Direct was putting together a high volume pre-production order of the new quick fix meals.
[01:31:08.000 --> 01:31:15.000]  By waiting for production and shipping of their orders, families were able to receive one free item for every three that they bought.
[01:31:15.000 --> 01:31:22.000]  Since the final shutdown of this buy three get one free program, we've had a lot of folks calling disappointed that they missed the order deadline.
[01:31:22.000 --> 01:31:23.000]  Listen carefully.
[01:31:23.000 --> 01:31:33.000]  Starting immediately, eFoodsDirect.com will take pre-production orders for a buy three get one free program for one week ending May 14th at midnight.
[01:31:33.000 --> 01:31:37.000]  You will receive one free item for every three that you order of the selected products.
[01:31:37.000 --> 01:31:40.000]  These orders will begin shipping the first week of June.
[01:31:40.000 --> 01:31:47.000]  To order on the web, eFoodsDirect.com slash Alex, or call 800-409-5633.
[01:31:47.000 --> 01:31:53.000]  That's eFoodsDirect.com slash Alex, 800-409-5633.
[01:31:53.000 --> 01:31:59.000]  Again, that's eFoodsDirect.com slash Alex, 800-409-5633.
[01:31:59.000 --> 01:32:01.000]  Hi, this is Alex Jones.
[01:32:01.000 --> 01:32:06.000]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:32:06.000 --> 01:32:11.000]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[01:32:11.000 --> 01:32:17.000]  It's true, seeds have all performed even gold and silver before in this country, and it's possible that could even happen again.
[01:32:17.000 --> 01:32:22.000]  So our friends at Solutions From Science have put together the perfect mix of non-hybrid seeds.
[01:32:22.000 --> 01:32:29.000]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[01:32:29.000 --> 01:32:30.000]  And here's the best part.
[01:32:30.000 --> 01:32:37.000]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[01:32:37.000 --> 01:32:40.000]  So visit them today at survivalseedbank.com.
[01:32:40.000 --> 01:32:47.000]  That's survivalseedbank.com, or give them a call at 877-327-0365.
[01:32:47.000 --> 01:32:51.000]  That's 877-327-0365.
[01:32:51.000 --> 01:32:56.000]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:32:56.000 --> 01:33:01.000]  This is Alex Jones for survivalseedbank.com.
[01:33:01.000 --> 01:33:05.000]  Coast to coast, direct from Austin.
[01:33:05.000 --> 01:33:10.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:10.000 --> 01:33:26.000]  Look, I'm not going to spend all day on this because I have a lot of news I want to cover in your phone calls at 888-201-2244.
[01:33:26.000 --> 01:33:32.000]  888-201-2244 on this live Sunday edition, the 16th of May, 2010.
[01:33:32.000 --> 01:33:41.000]  But if you study the British Empire, if you study the Roman Empire, if you read the Battle for Gaul by Julius Caesar,
[01:33:41.000 --> 01:33:48.000]  and that was written over 2,000 years ago, how did he take over the Germans and the Gauls who were the French and the Britons?
[01:33:48.000 --> 01:33:52.000]  Of course, in England, Albion was the name of a Britannia at the time.
[01:33:52.000 --> 01:33:55.000]  They would play tribe off against tribe and use old feuds.
[01:33:55.000 --> 01:33:59.000]  The UN will use the Hutus against the Tutsis, black against black.
[01:33:59.000 --> 01:34:03.000]  And that's all the CIA and government funds is the Ford Foundation,
[01:34:03.000 --> 01:34:08.000]  and Hispanic Americans that go to public school, as well as any other American,
[01:34:08.000 --> 01:34:12.000]  are targeted and told that the Southwest belongs to Mexico, America's bad.
[01:34:12.000 --> 01:34:16.000]  To the point of American school kids can't wear American flags to school.
[01:34:16.000 --> 01:34:18.000]  It wasn't just in California.
[01:34:18.000 --> 01:34:21.000]  There were Texas cases of this that made national news last week.
[01:34:21.000 --> 01:34:24.000]  I mean, the American flag is now evil?
[01:34:24.000 --> 01:34:26.000]  I've got to say, I'm sorry.
[01:34:26.000 --> 01:34:28.000]  I won't wear the American flag.
[01:34:28.000 --> 01:34:29.000]  I won't fly it.
[01:34:29.000 --> 01:34:30.000]  I'm evil.
[01:34:30.000 --> 01:34:31.000]  I'll shut up.
[01:34:31.000 --> 01:34:32.000]  No.
[01:34:32.000 --> 01:34:33.000]  No.
[01:34:33.000 --> 01:34:34.000]  No.
[01:34:34.000 --> 01:34:36.000]  America is under attack by the globalists.
[01:34:36.000 --> 01:34:38.000]  They're the ones that destroyed the borders.
[01:34:38.000 --> 01:34:42.000]  They're the ones that gave you NAFTA and GATT that really hurt the people of Mexico and the U.S.
[01:34:42.000 --> 01:34:44.000]  NAFTA has admittedly hurt Mexico.
[01:34:44.000 --> 01:34:47.000]  I want to live in peace with everybody, folks.
[01:34:47.000 --> 01:34:53.000]  But the system sits upon a pedestal as if they're the anti-racist.
[01:34:53.000 --> 01:34:59.000]  Oh, and the government's going to be the mediator and the referee of all this when they're the ones pumping it out.
[01:34:59.000 --> 01:35:03.000]  You saw it with people, Americans saying, I'm against government-run socialist healthcare.
[01:35:03.000 --> 01:35:05.000]  Oh, that's code for racism.
[01:35:05.000 --> 01:35:08.000]  What does that have to do with racism?
[01:35:08.000 --> 01:35:09.000]  Nothing.
[01:35:09.000 --> 01:35:11.000]  They just inject it.
[01:35:11.000 --> 01:35:15.000]  And then as a white American, I guess you're supposed to sit there and just say, OK, I'll shut up.
[01:35:15.000 --> 01:35:16.000]  Don't call me a racist.
[01:35:16.000 --> 01:35:17.000]  No.
[01:35:17.000 --> 01:35:18.000]  I'm done.
[01:35:18.000 --> 01:35:19.000]  I'm done.
[01:35:19.000 --> 01:35:22.000]  I'm done being stereotyped as a bad person who hates people.
[01:35:22.000 --> 01:35:23.000]  I'm done.
[01:35:23.000 --> 01:35:25.000]  I mean, I'm not 80 years old, folks.
[01:35:25.000 --> 01:35:27.000]  The most 80-year-olds I know aren't racist.
[01:35:27.000 --> 01:35:29.000]  I'm 36 years old.
[01:35:29.000 --> 01:35:30.000]  OK?
[01:35:30.000 --> 01:35:31.000]  I like everybody.
[01:35:31.000 --> 01:35:42.000]  And the good news is, as most people are seeing through this, but Hispanic Americans are being intimidated and told through the culture and through the big comics and the media,
[01:35:42.000 --> 01:35:47.000]  and all these sitcom characters that are for Mecha and La Raza and all these race groups,
[01:35:47.000 --> 01:35:51.000]  it's being popularized to divide the American people.
[01:35:51.000 --> 01:35:56.000]  And the globalists are in trouble if Hispanics get into the Second Amendment and private property and fight in the New World Order,
[01:35:56.000 --> 01:35:57.000]  because, by the way, they are.
[01:35:57.000 --> 01:35:59.000]  That's why they're coming in and doing this.
[01:35:59.000 --> 01:36:00.000]  Let me tell you something.
[01:36:00.000 --> 01:36:01.000]  I go to a gun show event.
[01:36:01.000 --> 01:36:02.000]  I go to a movie screening.
[01:36:02.000 --> 01:36:03.000]  I go to a speech.
[01:36:03.000 --> 01:36:06.000]  It doesn't matter if it's California, Texas, New York.
[01:36:06.000 --> 01:36:10.000]  I look out in that crowd, 30%, 40%, 50%, 60% are Hispanic.
[01:36:10.000 --> 01:36:11.000]  OK?
[01:36:11.000 --> 01:36:13.000]  They love the message of freedom.
[01:36:13.000 --> 01:36:18.000]  They've got libertà burning in their bones and in their guts.
[01:36:18.000 --> 01:36:20.000]  And that's got the New World Order scared.
[01:36:20.000 --> 01:36:21.000]  That's why they're coming in and doing this.
[01:36:21.000 --> 01:36:26.000]  By creating this new race cult string of films, Machete, knows he's going to make a bunch of money.
[01:36:26.000 --> 01:36:32.000]  He actually makes Machete a saint above Jesus Christ in the film and above Mary, if you're a Catholic.
[01:36:32.000 --> 01:36:34.000]  I mean, I've got the script.
[01:36:34.000 --> 01:36:36.000]  I've got photo shots of it.
[01:36:36.000 --> 01:36:41.000]  Screenshots of the key sections highlighted in the video that's up on infowars.com and prisonplanet.com.
[01:36:41.000 --> 01:36:44.000]  If you want to find it, Google the term.
[01:36:44.000 --> 01:36:51.000]  Machete, racist film, Machete, gets taxpayer funds, Texas Film Commission.
[01:36:51.000 --> 01:36:55.000]  And you can pull up the article that Drudge and the Washington Post and others picked up.
[01:36:55.000 --> 01:36:57.000]  Let's go to Dave in Seattle.
[01:36:57.000 --> 01:36:58.000]  I didn't mean to get off into the subject.
[01:36:58.000 --> 01:37:01.000]  I've got other stuff to cover, but it's a really hot issue right now.
[01:37:01.000 --> 01:37:04.000]  Dave in Seattle, go ahead.
[01:37:04.000 --> 01:37:05.000]  Hey, Alex.
[01:37:05.000 --> 01:37:12.000]  I've been an info warrior since you've loved V8 Mustangs.
[01:37:12.000 --> 01:37:19.000]  You know, I hear you talk about Dodge SRTs and there you go, changing all your priorities again.
[01:37:19.000 --> 01:37:21.000]  I kind of miss what you just said.
[01:37:21.000 --> 01:37:23.000]  Say it again.
[01:37:23.000 --> 01:37:25.000]  Oh, I've been a fan since you've been...
[01:37:25.000 --> 01:37:26.000]  I heard that part.
[01:37:26.000 --> 01:37:28.000]  I heard that part.
[01:37:28.000 --> 01:37:34.000]  Oh, now you're talking about Dodge SRTs and there you go, changing your priorities.
[01:37:34.000 --> 01:37:43.000]  I was just joking about souping up the Patriot movement and the Tenth Amendment movement like putting nitrous oxide on a fast car.
[01:37:43.000 --> 01:37:44.000]  It was an analogy.
[01:37:44.000 --> 01:37:45.000]  It was a parable.
[01:37:45.000 --> 01:37:46.000]  It was a parallel.
[01:37:46.000 --> 01:37:49.000]  It was an illustration.
[01:37:49.000 --> 01:37:52.000]  I know I was trying to be late of it.
[01:37:52.000 --> 01:37:54.000]  I'm sorry, go ahead.
[01:37:54.000 --> 01:38:05.000]  On Anderson Cooper the other day, they were talking...they had a panel of Mexican-American ladies.
[01:38:05.000 --> 01:38:07.000]  And one was...
[01:38:07.000 --> 01:38:15.000]  His family had been here for a long time, spoke of the struggle, and everything could be proud of.
[01:38:15.000 --> 01:38:30.000]  And the rest of the panel seemed to think that there was something immoral or wrong about maintaining that kind of integrity to the system.
[01:38:30.000 --> 01:38:52.000]  And I'm just completely baffled by the attitude that what's been right for so long, has worked for so long, is now garbage and we have to accept destruction.
[01:38:52.000 --> 01:38:55.000]  And if we don't, we're the ones that are crazy.
[01:38:55.000 --> 01:38:56.000]  No, exactly.
[01:38:56.000 --> 01:38:58.000]  Look, I appreciate your call.
[01:38:58.000 --> 01:39:00.000]  Mexico has officially collapsed.
[01:39:00.000 --> 01:39:04.000]  It is now officially a failed state, according to the State Department.
[01:39:04.000 --> 01:39:05.000]  I don't need them to tell me that.
[01:39:05.000 --> 01:39:07.000]  I said that five years ago.
[01:39:07.000 --> 01:39:09.000]  This is globalization.
[01:39:09.000 --> 01:39:13.000]  I mean, I've seen news articles about me saying, Alex Jones, what next?
[01:39:13.000 --> 01:39:15.000]  They'll tell us we're in an North American Union.
[01:39:15.000 --> 01:39:18.000]  We have the Security Prosperity Partnership documents.
[01:39:18.000 --> 01:39:20.000]  They've set up an North American Union.
[01:39:20.000 --> 01:39:21.000]  They want to erase our borders.
[01:39:21.000 --> 01:39:24.000]  And they want to destroy our freedoms and liberties.
[01:39:24.000 --> 01:39:30.000]  And they've now made it a revolutionary movement to have the immigrants instead of joining and saying, I want to be anti-New World Order.
[01:39:30.000 --> 01:39:34.000]  They've got them to buy into being revolutionary by being communist.
[01:39:34.000 --> 01:39:36.000]  There's nothing revolutionary about being communist.
[01:39:36.000 --> 01:39:39.000]  That's funded by the elite to consolidate wealth.
[01:39:39.000 --> 01:39:43.000]  Let's go ahead and talk to Eddie in North, not North, in New Hampshire.
[01:39:43.000 --> 01:39:45.000]  Go ahead, Eddie.
[01:39:45.000 --> 01:39:46.000]  Hello, Alex.
[01:39:46.000 --> 01:39:55.000]  The question is, I just want to give you a take on the riots around the world, no Greece, Thailand, and every place else the mainstream media won't cover.
[01:39:55.000 --> 01:40:01.000]  My question is, how much has to be done in taking from the American people violence aside?
[01:40:01.000 --> 01:40:05.000]  Will we just say enough?
[01:40:05.000 --> 01:40:08.000]  Well, television became popular here in the U.S.
[01:40:08.000 --> 01:40:10.000]  It is basically a mind control tool.
[01:40:10.000 --> 01:40:11.000]  It sets the agenda.
[01:40:11.000 --> 01:40:12.000]  It tells you what to think.
[01:40:12.000 --> 01:40:16.000]  It takes up four plus hours of time on average for the average American.
[01:40:16.000 --> 01:40:17.000]  It is a fact.
[01:40:17.000 --> 01:40:23.000]  I've had scores of medical doctors on that sodium fluoride is a commutative sedative toxin.
[01:40:23.000 --> 01:40:29.000]  We've been drinking sodium fluoride, and the average American is basically brain damaged.
[01:40:29.000 --> 01:40:40.000]  And so that's why they're rushing to Florida, Thailand, and Greece, and everywhere else, because the Nazis picked it up from the Soviets to put it in labor camp water.
[01:40:40.000 --> 01:40:43.000]  And that's in a Pulitzer Prize-winning book.
[01:40:43.000 --> 01:40:52.000]  It was a Pulitzer Prize-winning writer that wrote the book, two of them, IG Farben Crime and Punishment, dealing with the Nazis.
[01:40:52.000 --> 01:40:53.000]  So it's a fact.
[01:40:53.000 --> 01:40:54.000]  We're medicated.
[01:40:54.000 --> 01:40:56.000]  Our water supply is drugged.
[01:40:56.000 --> 01:41:06.000]  And that's why the American people who were known as the most rebellious, the most aggressive, the most inventive, the most violent just can't get angry because they're drugged.
[01:41:06.000 --> 01:41:10.000]  And they're drugged by entertainment, by television, but by physical drugs.
[01:41:10.000 --> 01:41:14.000]  And I've also seen AP studies take the Dallas water supply.
[01:41:14.000 --> 01:41:20.000]  It has levels of Prozac many times higher than should be there from just runoff and sewage.
[01:41:20.000 --> 01:41:25.000]  So they're Prozac-ing the water, basically, with a serotonin reuptake inhibitor.
[01:41:25.000 --> 01:41:34.000]  And I also have played mainstream newscasts where they propose putting lithium and Prozac in the water, as well as statins for supposed cholesterol health.
[01:41:34.000 --> 01:41:37.000]  And so we're in a drug society, Eddie.
[01:41:37.000 --> 01:41:38.000]  We're under mind control.
[01:41:38.000 --> 01:41:40.000]  And truth is stranger than fiction.
[01:41:40.000 --> 01:41:41.000]  That's why that's going on.
[01:41:41.000 --> 01:41:43.000]  I appreciate your call.
[01:41:43.000 --> 01:42:01.000]  But to answer your first part of your question, in Thailand and everywhere else, they have these criminal governments that are raising taxes and cutting services to pay money on debt to private banks because the private central banks, the top 1% of the banks and your average bank is not bad folks.
[01:42:01.000 --> 01:42:02.000]  They're good.
[01:42:02.000 --> 01:42:05.000]  They're taking over the good banks right now with this new regulations.
[01:42:05.000 --> 01:42:09.000]  Again, the banks create the crisis and they take over their competition with the new legislation.
[01:42:09.000 --> 01:42:17.000]  All these countries are having to raise taxes, cut services to pay interest on debts that are derivatives-based.
[01:42:17.000 --> 01:42:24.000]  The derivatives, see, the bankers sold them the derivatives when they had so-called value, knowing they were crap.
[01:42:24.000 --> 01:42:25.000]  Okay.
[01:42:25.000 --> 01:42:28.000]  Again, that's in the Goldman Sachs emails and other documents.
[01:42:28.000 --> 01:42:36.000]  And now the countries have them, it's worthless, so they're in debt and the banks are there with the magic checkbook writing on the checks.
[01:42:36.000 --> 01:42:41.000]  I want to get into medical tyranny when we come back and also play a little video clip.
[01:42:41.000 --> 01:42:45.000]  Thai military slaughter of red shirts intensifies.
[01:42:45.000 --> 01:42:51.000]  People fighting with slingshots against troops with M16s.
[01:42:51.000 --> 01:42:54.000]  We'll cover that straight ahead and then jam in a few other calls.
[01:42:54.000 --> 01:43:00.000]  Mark, Ronnie, Josh, Chris, Ed, Beverly, and others.
[01:43:24.000 --> 01:43:29.000]  NASA self produced nano-silver solutions and also delivers the silver nanoparticles instantly into the blood stream.
[01:43:29.000 --> 01:43:33.000]  With continued legislation threatening the sale of nano-silver products,
[01:43:33.000 --> 01:43:39.000]  you can now produce pure and endless-cloval silver with the SilverLungs Generator.
[01:43:39.000 --> 01:43:43.000]  Very easy to follow, step-by-step instructions are provided making production fast and simple.
[01:43:43.000 --> 01:43:49.720]  instructions are provided. Making production fast and simple. Go to www.silverlungs.com
[01:43:49.720 --> 01:43:53.960]  today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:43:53.960 --> 01:43:56.760]  That's www.silverlungs.com.
[01:44:00.520 --> 01:44:04.760]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:44:04.760 --> 01:44:08.760]  Not detergents, but good old-fashioned pure soap made by the Calvin Soap Company,
[01:44:08.760 --> 01:44:13.880]  a family-owned and operated American company. My family, staff, friends, and radio listeners
[01:44:13.880 --> 01:44:18.520]  are constantly telling me how much they love these products for bath, air, laundry, and dishes.
[01:44:18.520 --> 01:44:23.400]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:44:23.400 --> 01:44:30.680]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com
[01:44:30.680 --> 01:44:36.280]  or infowars.com. Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[01:44:36.280 --> 01:44:43.000]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:44:43.000 --> 01:44:47.000]  I'm happy to say our business is going down the drain.
[01:44:47.000 --> 01:44:55.960]  Call us at 1-800-340-7091 or visit our website, 5starsoap.com,
[01:44:55.960 --> 01:44:59.720]  for buying a one to two-month soap sampler. Thank you.
[01:45:00.840 --> 01:45:05.000]  You may be arrested and or subject to other police action.
[01:45:05.000 --> 01:45:10.120]  Tyranny is here. The grim future foretold in 1984 has become reality.
[01:45:10.120 --> 01:45:12.600]  It really says that the state is God.
[01:45:12.600 --> 01:45:18.280]  The United States has now recognized globally as one of the most oppressive police states on earth.
[01:45:18.280 --> 01:45:22.840]  This film conclusively proves the existence of a secret network of FEMA camps,
[01:45:22.840 --> 01:45:27.400]  now being expanded nationwide. This documentary exposes how the continuity
[01:45:27.400 --> 01:45:30.920]  of government program has established an all-powerful shadow state.
[01:45:30.920 --> 01:45:35.160]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:45:35.160 --> 01:45:40.440]  Repair to enter the secretive world of emergency dictatorship, body scanners,
[01:45:40.440 --> 01:45:45.320]  sound cameras, citizen spies, staged terror and cameras on every street corner.
[01:45:45.320 --> 01:45:48.920]  It's only the beginning of the New World Order's hellish plan.
[01:45:48.920 --> 01:45:52.040]  The police state isn't coming. It's here.
[01:45:52.040 --> 01:46:01.160]  Secure your copy today at infowars.com or see it online in the highest quality at prismplanet.tv.
[01:46:01.160 --> 01:46:06.600]  When you're out on the road, the last place you want to be is on the road.
[01:46:07.800 --> 01:46:13.000]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:46:13.000 --> 01:46:19.800]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[01:46:19.800 --> 01:46:28.040]  They so pride in every stitch. Guarantee you love the way they fit.
[01:46:30.040 --> 01:46:34.120]  They put a diamond gusset in the crotch where you need it most.
[01:46:34.840 --> 01:46:39.880]  Blue diamond gussets got it. Others don't.
[01:46:39.880 --> 01:46:43.800]  We turned jeans inside out. Diamond gusset jeans.
[01:46:43.800 --> 01:46:46.600]  Made in the USA with unparalleled quality.
[01:46:46.600 --> 01:46:50.920]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection
[01:46:50.920 --> 01:46:56.040]  so you can ride all day with confidence. Order yours at gusset.com.
[01:46:56.040 --> 01:47:18.920]  Diamond gusset jeans got it. Others don't.
[01:47:18.920 --> 01:47:27.320]  Everybody knows that the days are loaded. Everybody rolls with their fingers crossed.
[01:47:28.120 --> 01:47:35.800]  Everybody knows the war is over. Everybody knows the good guy.
[01:47:35.800 --> 01:47:40.280]  Final segment, I'll be back tomorrow at live 11 a.m. Central, 12 noon Eastern.
[01:47:41.960 --> 01:47:45.240]  The websites are infowars.com and prismplanet.com.
[01:47:45.240 --> 01:47:49.720]  If you're an infowars.com audio listener, station listener out there, Jason Burmes
[01:47:49.720 --> 01:47:53.480]  has got three hours coming up for callers we don't get to. He's all over for him if you'd like.
[01:47:55.240 --> 01:48:03.720]  Look, they are drugging the water supply that's on record. The public is being
[01:48:03.720 --> 01:48:10.120]  toxically sedated because we're armed and if they were going to do this, they had to drug us.
[01:48:10.120 --> 01:48:13.400]  The average male, regardless of what color you are, wants to be free.
[01:48:13.400 --> 01:48:18.040]  He wants your family to be free. That's what your ancestors stood up for.
[01:48:19.160 --> 01:48:24.360]  But over in Thailand, they hadn't had a chance to drug the water yet, but it didn't
[01:48:24.360 --> 01:48:29.480]  matter because they're not armed. So they're fighting for two months, troops with slingshots.
[01:48:29.480 --> 01:48:35.320]  I want to play this quick ITN one minute report. You can go up to infowars.com in our article,
[01:48:35.320 --> 01:48:40.040]  Tie Military Slaughter of Red Shirts Intensifies. We have a whole bunch of videos and news article
[01:48:40.040 --> 01:48:44.360]  boil downs there that I believe Kurt Nemo put this together. You can see them fighting the
[01:48:44.360 --> 01:48:49.320]  troops and winning in some cases, though they're now going to be basically assaulted
[01:48:49.320 --> 01:48:55.720]  and overtaken with slingshots. Now imagine the American people with all their firearms.
[01:48:55.720 --> 01:48:57.480]  We want to avert that happening. Here it is.
[01:49:01.400 --> 01:49:06.280]  With government protesters vowing to defend their fortified camp in Bangkok,
[01:49:06.280 --> 01:49:10.200]  the violence in Thailand is showing no signs of coming to an end.
[01:49:12.680 --> 01:49:17.080]  Dihar demonstrators clashed with government troops again on Saturday,
[01:49:17.080 --> 01:49:20.760]  following two days of violence that's left dozens of people dead.
[01:49:21.400 --> 01:49:27.960]  Explosions echoed overnight. As morning came, it was quieter, but plumes of smoke could still be
[01:49:27.960 --> 01:49:33.960]  seen dominating the skyline. The Red Shirt protesters began their latest campaign to
[01:49:33.960 --> 01:49:40.120]  oust the government in March, saying it came to power illegitimately and doesn't care about the poor.
[01:49:42.120 --> 01:49:47.880]  The latest violence erupted on Thursday, after the Red Shirt's military strategist was shot
[01:49:47.880 --> 01:49:56.120]  and seriously injured, apparently by a sniper. Around 10,000 demonstrators have barricaded
[01:49:56.120 --> 01:50:02.280]  themselves inside Bangkok's main shopping district. The media's declared the area a war zone.
[01:50:02.280 --> 01:50:11.240]  Well, there you go. So the images of people fighting grenades, RPGs, and machine guns with
[01:50:12.120 --> 01:50:19.400]  711 cheap slingshots, not high-powered slingshots. A risk rocket is powerful with ball bearings.
[01:50:20.680 --> 01:50:24.680]  And they've now said the military is going to go in and kill these tens of thousands of people,
[01:50:24.680 --> 01:50:27.960]  and they're staying, men, women, and children. That's how much they want freedom.
[01:50:27.960 --> 01:50:33.400]  But our media is basically calling them terrorists. Well, I guess the people at Tiananmen Square were
[01:50:33.400 --> 01:50:38.360]  terrorists, too. Our government is illegitimate and aligned with thugs and dictatorships.
[01:50:38.360 --> 01:50:41.960]  Period. Mark in Texas, you're on the air. Go ahead.
[01:50:43.240 --> 01:50:47.960]  Boy, I'm glad to be on here today. Alex, you've talked about so much good stuff. Boy, I tell you,
[01:50:48.520 --> 01:50:52.760]  it's not just you. It's people, too. And I have some things I'm curious about,
[01:50:52.760 --> 01:50:57.000]  several questions about some of the bank stuff that I'm trying to dig around in. I don't have as
[01:50:57.000 --> 01:51:03.160]  much time, so I'd like to ask you. And first, one thing I wanted to be thankful for the fellow
[01:51:03.160 --> 01:51:07.240]  that you had the other day, George Humphrey, I think it was. Yes. I said it's a good time for
[01:51:07.240 --> 01:51:13.480]  us to be, you know, we've got these opportunities, and I'm getting something myself that's helped
[01:51:13.480 --> 01:51:19.080]  me get motivated. And I'm wondering if I have a chance to read it. I'd like to read it. If not,
[01:51:19.080 --> 01:51:24.440]  I'll just share and see what everybody thinks of it is said in it, you know.
[01:51:24.440 --> 01:51:30.280]  How long is it? It might be a little long for today, but I'll try it if you want me to.
[01:51:30.280 --> 01:51:36.520]  Well, just give us the synopsis. Okay. Well, I'll just say this. I was wondering what people might,
[01:51:36.520 --> 01:51:41.080]  you know, for help and motivation is to see what the Lord, the big guy that you and George
[01:51:41.080 --> 01:51:47.640]  and I talked about is saying in this Hebrews 9 scripture in verses 13 through 17. Go ahead and
[01:51:47.640 --> 01:51:54.120]  read it. I know it well. Read it. Okay. It's pretty long, but okay. First thing you said,
