[00:00:00.237 --> 00:00:00.486]  We're good.
[03:19:08.848 --> 03:19:13.390]  I looked at all the ingredients and they're all organic, root, things like that that I trust.
[03:19:13.670 --> 03:19:19.655]  You know, because I've seen a lot of other vitamins that don't have things that they say that they have in them, and they're often not things that are natural.
[03:19:19.655 --> 03:19:20.415]  I appreciate that.
[03:19:20.415 --> 03:19:22.036]  Well, what happened with Ultimate Female Force?
[03:19:22.036 --> 03:19:22.637]  Tell us about it.
[03:19:22.637 --> 03:19:23.418]  Well, it's really great.
[03:19:23.418 --> 03:19:24.698]  You know, it's like a multivitamin.
[03:19:24.698 --> 03:19:25.219]  I take it.
[03:19:25.219 --> 03:19:25.959]  It tastes good.
[03:19:25.959 --> 03:19:27.821]  It doesn't have that nasty aftertaste.
[03:19:27.821 --> 03:19:29.762]  It actually has kind of a pleasant aftertaste.
[03:19:29.762 --> 03:19:33.245]  And, you know, it just gives me energy and fuels me throughout the day, so I really like it.
[03:19:33.285 --> 03:19:36.086]  Well, just so you know, we look at whatever the best herbs are.
[03:19:36.086 --> 03:19:37.867]  They're known to turbocharge women.
[03:19:37.867 --> 03:19:39.928]  And then we get the organic ones and put it in it.
[03:19:39.928 --> 03:19:40.868]  So, yeah.
[03:19:40.868 --> 03:19:43.289]  Stamina, libido, energy.
[03:19:43.289 --> 03:19:46.111]  These are amazing things in ultimate female force.
[03:19:46.111 --> 03:19:47.271]  So I'm glad you plugged it.
[03:19:47.271 --> 03:19:48.352]  Infowarsstore.com or 888-253-3139.
[03:19:48.352 --> 03:19:49.752]  You're listening to the Alex Jones Show.
[03:20:07.070 --> 03:20:20.515]  I asked Bobby Dylan I asked the Beatles I asked Timothy Leary But he couldn't help me either They called me the Seeker
[03:20:33.028 --> 03:20:36.389]  All right, we're back live.
[03:20:36.389 --> 03:20:41.531]  I really appreciate everybody today and I appreciate our guest and Will Johnson.
[03:20:41.531 --> 03:20:43.791]  My head's just spinning at this point.
[03:20:43.791 --> 03:20:52.154]  The way CNN and MSNBC and ABC and every channel will say Trump's trying to destroy free speech when he stands up to the media and says they're lying.
[03:20:52.154 --> 03:20:53.494]  He isn't saying shut them down.
[03:20:53.494 --> 03:20:54.894]  He isn't saying stop them.
[03:20:54.894 --> 03:20:56.755]  Then they say take all of us off air.
[03:20:57.415 --> 03:21:00.556]  And in the same show, we'll talk about Trump's war on free speech.
[03:21:00.556 --> 03:21:08.979]  I mean, do they think their listeners don't have any common sense or any discernment or any... they don't see the hypocrisy?
[03:21:08.979 --> 03:21:10.380]  No, they actually do know that.
[03:21:10.380 --> 03:21:14.501]  They know they've got hardcore acolytes that they're radicalizing against us.
[03:21:14.501 --> 03:21:16.502]  Yeah, that's exactly what it is.
[03:21:16.502 --> 03:21:19.003]  They think that the American people don't have any
[03:21:20.211 --> 03:21:24.514]  Since they think the American people can't think for themselves.
[03:21:24.514 --> 03:21:26.295]  They think the American people are lost.
[03:21:26.295 --> 03:21:30.017]  So we have to tell them we have to make them comfortable and tell them what they need to hear.
[03:21:30.017 --> 03:21:34.420]  We want to tickle their ears and say, you know, believe this, but don't believe that.
[03:21:34.420 --> 03:21:36.661]  Believe this and don't believe the truth.
[03:21:36.661 --> 03:21:40.083]  They are at us because they know they're losing.
[03:21:40.083 --> 03:21:40.824]  They know they're losing.
[03:21:40.824 --> 03:21:42.385]  That's why they're going to the extreme right now.
[03:21:43.541 --> 03:21:44.542]  Do you think they're going to stop?
[03:21:44.542 --> 03:21:45.523]  I don't think they're going to stop.
[03:21:45.523 --> 03:21:47.805]  They're going to continue.
[03:21:47.805 --> 03:21:48.185]  You know what?
[03:21:48.185 --> 03:21:52.569]  I think they like the fact that they can remove people and just watch us talk about it.
[03:21:52.569 --> 03:21:53.790]  Oh, they love it!
[03:21:53.790 --> 03:21:55.031]  And then lie to Congress about it.
[03:21:55.031 --> 03:21:57.053]  So I want to go back to our guest, but let me ask you this.
[03:21:57.053 --> 03:22:00.016]  I'm going to say it again.
[03:22:01.673 --> 03:22:04.937]  Trump tweeted Infowars out, which is a big deal because they've demonized it.
[03:22:04.937 --> 03:22:06.398]  They tried to make him deny it.
[03:22:06.398 --> 03:22:07.740]  They tried to make him forsake it.
[03:22:07.740 --> 03:22:12.325]  They tried to make the president say it's bad in thousands of newscasts.
[03:22:12.325 --> 03:22:14.808]  I'm saying thousands that I know about.
[03:22:14.808 --> 03:22:18.231]  And I told Trump, last time I talked to him,
[03:22:19.201 --> 03:22:19.561]  I don't know.
[03:22:40.020 --> 03:22:45.261]  I need you to defend the First Amendment, and I need you to break up these trusts, and I need you to, you know, take them on.
[03:22:45.261 --> 03:22:46.581]  And it's the same thing.
[03:22:46.581 --> 03:22:47.902]  So great.
[03:22:47.902 --> 03:22:56.523]  I also told Trump, I said, listen, if for whatever reason you got to say you disagree with me, because the way they misrepresent and create this drama about me, go ahead, throw me under the bus.
[03:22:56.523 --> 03:22:58.064]  I don't care about me.
[03:22:58.064 --> 03:22:59.664]  I care about the issues.
[03:22:59.664 --> 03:23:01.884]  Well, instead, Trump just doubled down and promoted him for us.
[03:23:01.884 --> 03:23:02.785]  That's great for us.
[03:23:02.785 --> 03:23:03.285]  OK, great.
[03:23:03.285 --> 03:23:04.085]  Thank you, Mr. President.
[03:23:04.525 --> 03:23:06.286]  But that's when the battle loses the war.
[03:23:06.286 --> 03:23:08.087]  We're being mass censored.
[03:23:08.087 --> 03:23:09.408]  Everybody is.
[03:23:09.408 --> 03:23:12.990]  The conservatives and nationalists that promote you are always getting shadow banned and blocked.
[03:23:12.990 --> 03:23:22.896]  They're just admitting it using my name, thinking I'm so unpopular with leftists and conservatives will be scared to defend me because of the demonization, that then the dominoes will all fall.
[03:23:22.896 --> 03:23:25.818]  Mr. President, we need action now.
[03:23:25.818 --> 03:23:27.499]  Benjamin Hill, what do you think the president should do?
[03:23:29.048 --> 03:23:31.570]  Well, he definitely needs to go after Big Tech.
[03:23:31.570 --> 03:23:33.230]  Even the little guys are getting censored.
[03:23:33.230 --> 03:23:37.113]  I mean, it's happening everywhere, Alex.
[03:23:37.113 --> 03:23:38.934]  It's time to... I want to ask Americans.
[03:23:38.934 --> 03:23:41.976]  I want to ask the freedom-loving patriots.
[03:23:41.976 --> 03:23:45.377]  What are you going to do to save your freedoms?
[03:23:45.377 --> 03:23:47.799]  What are you going to do today?
[03:23:47.799 --> 03:23:48.559]  Today.
[03:23:48.559 --> 03:23:49.500]  Not tomorrow.
[03:23:49.500 --> 03:23:50.500]  Not a week from now.
[03:23:50.500 --> 03:23:53.762]  You need to go out and you need to lawfully do some action.
[03:23:53.762 --> 03:23:55.343]  That's why I went and said something to Hillary.
[03:23:55.343 --> 03:23:56.384]  That's why I went and did this.
[03:23:57.441 --> 03:23:58.642]  She needs to go to prison.
[03:23:58.642 --> 03:24:05.207]  Somebody needs to lock her up because she's parading around like she's the president and stay behind networks.
[03:24:05.207 --> 03:24:09.490]  Trump needs to go after the deep state and she needs to make an example of somebody.
[03:24:09.490 --> 03:24:10.751]  That's what he's got to do.
[03:24:10.751 --> 03:24:13.353]  And I think the best person for it would be Hillary.
[03:24:13.353 --> 03:24:14.373]  I agree.
[03:24:14.373 --> 03:24:16.535]  And well, she's still running much of the government.
[03:24:16.535 --> 03:24:17.836]  That's why they're all still kiss her ass.
[03:24:17.836 --> 03:24:21.399]  And I'm telling you, with 20 something people running, she's going to wait.
[03:24:21.399 --> 03:24:24.481]  Biden's going to have a medical issue and she's going to come slipping in right at the convention.
[03:24:26.024 --> 03:24:27.466]  You think it's Kamala Harris?
[03:24:27.466 --> 03:24:28.588]  I think it's Kamala Harris.
[03:24:28.588 --> 03:24:33.718]  I think because right now the Democrats, they don't want a white, old male to be president.
[03:24:33.718 --> 03:24:35.140]  They're constantly saying it.
[03:24:35.140 --> 03:24:38.766]  They don't want someone white on the top of the ticket because they want to be the party of women.
[03:24:39.884 --> 03:24:41.325]  Or minority.
[03:24:41.325 --> 03:24:42.606]  That's what they're constantly saying.
[03:24:42.606 --> 03:24:46.929]  And it's always the Democrats that's using a sex or a complexion to divide us.
[03:24:46.929 --> 03:24:47.750]  They're always doing it.
[03:24:47.750 --> 03:24:54.094]  But then notice whenever the Republicans have a really good candidate, like, he's not perfect, but Herman Cain or Allen West, they really go after those black conservatives.
[03:24:54.094 --> 03:24:55.175]  Oh, absolutely.
[03:24:55.175 --> 03:24:58.277]  See, you can't be black and be off the Democrat plantation.
[03:24:58.277 --> 03:24:59.158]  See, that's the problem.
[03:24:59.158 --> 03:25:01.960]  Then you're Uncle Tom, then you're all of these Coons.
[03:25:01.960 --> 03:25:03.221]  I've been called all of them.
[03:25:03.221 --> 03:25:03.922]  I mean, I've...
[03:25:04.702 --> 03:25:09.346]  Just this past day, I was called a new name, Chubb.
[03:25:09.346 --> 03:25:10.707]  I had never heard of that, or Chum.
[03:25:10.707 --> 03:25:11.807]  And I'm like, really?
[03:25:11.807 --> 03:25:12.988]  I was in San Francisco.
[03:25:12.988 --> 03:25:13.569]  And I'm like, really?
[03:25:13.569 --> 03:25:14.049]  What is that?
[03:25:14.049 --> 03:25:15.530]  And they said, I can't explain it to you.
[03:25:15.530 --> 03:25:17.592]  You can call it to me, but you can't explain it to me.
[03:25:17.592 --> 03:25:20.134]  They make up new racist names every day.
[03:25:20.134 --> 03:25:24.557]  And when I was a Democrat, I did not get any of that hate.
[03:25:24.557 --> 03:25:26.879]  It wasn't until I became a conservative where I received that.
[03:25:27.239 --> 03:25:30.542]  But you know what, let me touch on something that you mentioned just a second ago about President Trump.
[03:25:30.542 --> 03:25:34.486]  If we do not stand up and fight for President Trump, we're going to lose in 2020.
[03:25:34.486 --> 03:25:36.148]  He's going to lose in 2020.
[03:25:36.148 --> 03:25:37.889]  Right now, Trump's Twitter.
[03:25:38.869 --> 03:25:39.750]  I can wait.
[03:25:39.750 --> 03:25:44.234]  If I'm sitting there monitoring it, I can look, constantly go to Trump's tweet.
[03:25:44.234 --> 03:25:47.798]  Two hours later, I will get his tweet to pop up on mine.
[03:25:47.798 --> 03:25:50.821]  And already all these liberals, thousands upon thousands of liberals.
[03:25:50.821 --> 03:25:52.423]  Yeah, they hold it and put it to the bottom.
[03:25:52.423 --> 03:25:54.224]  They hold it back and let them all upvote.
[03:25:54.224 --> 03:25:58.028]  Yes, and I can't even see his tweet until after they put all this stuff up.
[03:25:58.028 --> 03:26:00.651]  That's right, you gotta go and you gotta wait on his page is the only way.
[03:26:00.811 --> 03:26:06.975]  But yeah, but the point, yeah, they're attacking him like no other and he's not, that's not even being addressed.
[03:26:06.975 --> 03:26:09.456]  And that's exactly, I don't even care about myself, literally.
[03:26:09.456 --> 03:26:12.918]  It's watching us lose to these weak people and watching them lie.
[03:26:12.918 --> 03:26:14.339]  I just want to fight back!
[03:26:14.339 --> 03:26:15.140]  Yeah, absolutely.
[03:26:15.140 --> 03:26:18.322]  It's not about us being in charge, it's about getting them off our ass!
[03:26:18.322 --> 03:26:20.883]  Yeah, so I'd like to ask your guests this on Skype.
[03:26:20.883 --> 03:26:22.764]  Could you smell the sulfur?
[03:26:22.764 --> 03:26:24.065]  Could you smell the sulfur in the room?
[03:26:24.065 --> 03:26:25.106]  Could you smell the stench?
[03:26:25.871 --> 03:26:27.652]  I'm just curious.
[03:26:27.652 --> 03:26:30.293]  Honestly, I've never smelled anything like that before.
[03:26:30.293 --> 03:26:39.296]  I didn't smell sulfur, but it was some unrecognizable musty, musty smell that I didn't want to be in that any longer than I had to be.
[03:26:39.296 --> 03:26:39.977]  Wait, seriously?
[03:26:39.977 --> 03:26:42.698]  So you smelled the smell of slaves?
[03:26:42.698 --> 03:26:45.319]  I was just... I still can't put a finger on it.
[03:26:45.319 --> 03:26:47.780]  I have no idea what to even call that smell.
[03:26:47.780 --> 03:26:50.821]  Just a... How close would you say it's not like death?
[03:26:54.873 --> 03:26:56.734]  I just want to say one real quick.
[03:26:56.734 --> 03:26:57.714]  Will, I love your work.
[03:26:57.714 --> 03:27:00.675]  Thank you for fighting so hard for us out here on the West Coast.
[03:27:00.675 --> 03:27:01.336]  I'm in Nevada.
[03:27:01.336 --> 03:27:06.998]  I feel like a rare species of being a Republican out here on the West Coast.
[03:27:06.998 --> 03:27:09.539]  So thank you for all you've done at United America First.
[03:27:09.539 --> 03:27:10.739]  You don't have to thank me.
[03:27:10.739 --> 03:27:11.159]  You know what?
[03:27:11.159 --> 03:27:12.940]  It's an honor for me to sit here with Alex Jones.
[03:27:12.940 --> 03:27:17.041]  I know Alex doesn't like for anyone to be pulled on his coattail like that, but you know what?
[03:27:17.041 --> 03:27:18.162]  It's an honor.
[03:27:18.162 --> 03:27:18.762]  I love you guys.
[03:27:19.162 --> 03:27:21.023]  I mean, it's an honor, but you know what?
[03:27:21.023 --> 03:27:23.885]  We're in this fight together, and we have to fight.
[03:27:23.885 --> 03:27:26.186]  Hey, it's an honor to be with you guys.
[03:27:26.186 --> 03:27:32.190]  Everybody in this country, in this world, that doesn't listen to the lies and the intimidation, that still care about me, because they tried to make me a symbol of evil.
[03:27:32.190 --> 03:27:35.591]  They've lied about me so much, that when families come up and say, can we please have a photo?
[03:27:35.591 --> 03:27:36.032]  Oh, thank you.
[03:27:36.032 --> 03:27:37.032]  You're so great.
[03:27:37.032 --> 03:27:37.673]  You're so great.
[03:27:37.673 --> 03:27:39.093]  Without you, I'm dead.
[03:27:39.093 --> 03:27:41.535]  Without the lesser support, I appreciate you guys.
[03:27:41.755 --> 03:27:46.140]  But you know what, it's the liberal, the liberal left, they are giving Alex Jones the power.
[03:27:46.140 --> 03:27:51.025]  They are putting Alex Jones in a position where they don't want him to be, but it's going to happen.
[03:27:51.025 --> 03:27:52.447]  And I want to see it happen.
[03:27:52.447 --> 03:27:55.310]  I want to see General Jones rise up.
[03:27:55.310 --> 03:27:56.311]  That's what I really want to see.
[03:27:56.311 --> 03:27:58.434]  I'm telling you, there is becoming a time...
[03:27:58.934 --> 03:28:06.902]  In our existence on this planet where things are changing dramatically and they had no intentions for someone like you to rise up and do this.
[03:28:06.902 --> 03:28:13.708]  Can you imagine if Alex Jones showed up in some place and he made it known how many people would show up to stand with you side by side?
[03:28:13.708 --> 03:28:16.050]  It's unbelievable the support that you have.
[03:28:16.050 --> 03:28:19.473]  And a lot of people, and I know you don't like hearing it, but it's true.
[03:28:19.473 --> 03:28:20.534]  It's absolutely true.
[03:28:21.295 --> 03:28:25.396]  And I'm going to stand and I'm going to fight as hard as I can until... Well, I'll say this.
[03:28:25.396 --> 03:28:26.336]  I'll say this.
[03:28:26.336 --> 03:28:31.718]  They do have folks out there trying to physically get me, so I've tried to stay behind the lines a lot, but I get out there sometimes.
[03:28:31.718 --> 03:28:34.338]  I certainly announce that we do have to get out in the field more.
[03:28:34.338 --> 03:28:35.558]  I'm going to be getting out in the field more.
[03:28:35.558 --> 03:28:36.799]  I'm going to be going to universities more.
[03:28:36.799 --> 03:28:39.199]  And we're just going to force the whole confrontation.
[03:28:39.199 --> 03:28:40.220]  We're not looking for trouble.
[03:28:40.220 --> 03:28:41.760]  We're going to exercise our rights no matter what.
[03:28:42.000 --> 03:28:42.540]  Absolutely.
[03:28:42.540 --> 03:28:44.281]  Just like Martin Luther King and Selma, or whatever.
[03:28:44.281 --> 03:28:44.861]  Absolutely.
[03:28:44.861 --> 03:28:47.423]  And I use that allegory because he's one of the last guys to do something like that, like Gandhi.
[03:28:47.423 --> 03:28:50.584]  We're going to have to go out, we're going to have to let them do whatever they do to us.
[03:28:50.584 --> 03:28:52.425]  We have to stand up, now or never.
[03:28:53.194 --> 03:28:55.416]  Okay, so a watch is good, and some jewelry.
[03:28:55.416 --> 03:28:56.718]  Better grab some flowers, too.
[03:28:56.718 --> 03:28:57.699]  Hey, whatcha doin'?
[03:28:57.699 --> 03:28:58.780]  Mother's Day, remember?
[03:28:58.780 --> 03:28:59.120]  Oh, yeah.
[03:28:59.120 --> 03:29:03.464]  So I'm making lists, gotta plan a trip to the store, then need to save all the receipts in case she wants to return.
[03:29:03.464 --> 03:29:05.126]  Uh, you know there's an easier way, right?
[03:29:05.126 --> 03:29:06.367]  I'm guessing you do?
[03:29:06.367 --> 03:29:10.912]  Yes, and I'm gonna show you the easy, quick way to shop for Mom and save 30% at sunshine-pillows.com.
[03:29:10.912 --> 03:29:10.952]  Ah!
[03:29:13.134 --> 03:29:13.614]  Pillows!
[03:29:13.614 --> 03:29:14.675]  Great idea!
[03:29:14.675 --> 03:29:15.775]  Oh, not just pillows.
[03:29:15.775 --> 03:29:20.638]  Sunshine-pillows.com has the best selection of custom heated neck wraps and heated neck pillows.
[03:29:20.638 --> 03:29:22.279]  She always says she has stress.
[03:29:22.279 --> 03:29:23.839]  And aches and pains, right?
[03:29:23.839 --> 03:29:26.021]  Look, they have hot and cold therapy products.
[03:29:26.021 --> 03:29:30.783]  Ooh, it says we can buy any select combo up to $150 and get 30% off.
[03:29:30.783 --> 03:29:33.925]  Yep, just use this promo code MOM30.
[03:29:33.925 --> 03:29:36.706]  You know, for a little brother, you're pretty smart.
[03:29:36.986 --> 03:29:42.833]  Get something for every mom on your list and save 30% when you spend up to $150 on any select combo.
[03:29:42.833 --> 03:29:45.816]  Now through Mother's Day only at Sunshine-Pillows.com.
[03:29:45.816 --> 03:29:47.799]  Use promo code MOM30.
[03:29:47.799 --> 03:29:49.501]  Sunshine-Pillows.com.
[03:29:49.501 --> 03:29:51.864]  Your complete line of therapeutic pillows and pads.
[03:29:54.366 --> 03:29:56.707]  We all know the importance of fish oils.
[03:29:56.707 --> 03:30:03.331]  While we are sure to provide them for ourselves, it's just as important to make sure your kids get their EPA and DHA too.
[03:30:03.331 --> 03:30:07.814]  Honor Roll is a powerful DHA fish oil formula for your child.
[03:30:07.814 --> 03:30:13.798]  Built from the ground up to support your child's development, this formula uses wild anchovy fish oil,
[03:30:14.278 --> 03:30:20.761]  Ultra-purified krill oil and wild salmon fish oil with vitamins to boost your child's mind and body.
[03:30:20.761 --> 03:30:32.745]  With this fish oil formula, you can support your child's optimal heart, joint, cognitive, and brain health while providing DHA, which has been shown to be essential for your child's brain growth spurts.
[03:30:32.745 --> 03:30:41.989]  Built on powerful ingredients with 580 mg of high DHA omega-3s, this formula is highly refined to eliminate nearly all heavy metals.
[03:30:42.590 --> 03:30:46.940]  If you're looking for a formula to help your child grow, look no further.
[03:30:46.940 --> 03:30:51.471]  Try Honor Roll from InfoWars Life at InfoWarsStore.com.
[03:30:53.919 --> 03:31:00.703]  It's time to show them what a real alpha male looks like with one of our most powerful products ever made, Alpha Power.
[03:31:00.703 --> 03:31:04.165]  As you age, your body can lose testosterone over time.
[03:31:04.165 --> 03:31:13.071]  With the incredible ingredients in this formula, we can help you beat the test of time and assist in restoring that lost energy and mood that comes with time and age.
[03:31:13.071 --> 03:31:21.236]  Alpha Power's incredible ingredients can help you boost your sport performance or enhance your day-to-day life with ease, while encouraging hormonal balance.
[03:31:21.816 --> 03:31:27.241]  Perfect by itself or with super male vitality in the True Alpha Male Pack.
[03:31:27.241 --> 03:31:34.488]  Alpha Power can help boost performance, help maintain normal testosterone levels, support healthy cholesterol and more.
[03:31:34.488 --> 03:31:38.171]  Let Alpha Power help bring you to the peak of your optimal health.
[03:31:38.171 --> 03:31:41.214]  Don't fall short on energy in the fight against tyranny.
[03:31:41.214 --> 03:31:45.277]  Show the world what a True Alpha Male looks like today with Alpha Power.
[03:31:45.277 --> 03:31:47.740]  Head to InfoWarsStore.com today.
[03:31:54.048 --> 03:32:00.323]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[03:32:01.198 --> 03:32:14.288]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[03:32:14.288 --> 03:32:24.776]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[03:32:25.356 --> 03:32:32.720]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[03:32:32.720 --> 03:32:47.389]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[03:32:47.389 --> 03:32:50.050]  Head to InfoWarsLife.com or call 1-888-253-3139.
[03:32:57.154 --> 03:33:07.202]  You're listening to The Alex Jones Show.
[03:33:07.202 --> 03:33:08.003]  Rain Plains
[03:33:23.970 --> 03:33:25.753]  Rape me.
[03:33:25.753 --> 03:33:26.874]  Rape me.
[03:33:50.894 --> 03:33:56.417]  Dear TV viewer, you can see the latest meme produced by myself and Rob Do.
[03:33:56.417 --> 03:34:01.601]  Yes, it's no joke, this is real footage.
[03:34:01.601 --> 03:34:06.904]  It's what Mark Zuckerberg worth 76 million dollars is doing to me and doing to you.
[03:34:07.944 --> 03:34:15.950]  He's announced 2.2 billion users cannot say my name unless it's negative, which is telling them their political speech, or he'll block them and ban them.
[03:34:15.950 --> 03:34:19.212]  You must attack someone, or I'll take you down.
[03:34:19.212 --> 03:34:22.334]  And again, it's not about me, folks.
[03:34:22.334 --> 03:34:24.776]  The sick feeling I have is that I knew this was coming.
[03:34:24.776 --> 03:34:27.858]  You knew they'd use all the tracking and surveillance, and they said they would.
[03:34:27.858 --> 03:34:35.404]  They have neocons now, the Democrats, with a thing called NewsGuard, where in live time they're going to be on your phone watching what you do, not just at the browser.
[03:34:36.024 --> 03:34:41.732]  Where you visit InfoWars.com and the browser you used from Apple or whatever pops something up.
[03:34:41.732 --> 03:34:43.074]  No, it's going to be at the phone level.
[03:34:44.128 --> 03:34:46.430]  In your operating system, your phone doing it.
[03:34:46.430 --> 03:34:48.652]  And this weekend, Oliver Darcy said it.
[03:34:48.652 --> 03:34:52.516]  He said, we're looking to see if Alex Jones is on, and I keep saying this, WhatsApp.
[03:34:52.516 --> 03:34:56.899]  I'm not on WhatsApp, but it's just a digital phone, like signal and text messaging.
[03:34:56.899 --> 03:35:03.565]  And he said, I'm working to get an account to see if he's got one to take a phone away from him, to take him able to call.
[03:35:03.565 --> 03:35:06.448]  That is so, thank God Almighty!
[03:35:06.448 --> 03:35:09.811]  He's a eunuch.
[03:35:09.811 --> 03:35:10.892]  Tucker calls him a eunuch.
[03:35:12.208 --> 03:35:20.414]  And he's attacking you, trying to remove the ability for you to be able to make a simple phone call or a simple text message.
[03:35:20.414 --> 03:35:21.575]  What is that?
[03:35:21.575 --> 03:35:23.436]  Who, I mean, what does he think?
[03:35:23.436 --> 03:35:24.917]  And then again, they say, oh, private company.
[03:35:24.917 --> 03:35:26.579]  So CNN Interface, this is the police.
[03:35:27.259 --> 03:35:29.300]  The web police, they get into your digital accounts.
[03:35:29.300 --> 03:35:30.520]  They did this when I was on YouTube.
[03:35:30.520 --> 03:35:31.881]  They knew who all my sponsors were.
[03:35:31.881 --> 03:35:33.682]  I mean, you know what?
[03:35:33.682 --> 03:35:36.843]  CNN, they have given CNN so much power.
[03:35:36.843 --> 03:35:40.025]  And they're like losing their ratings are in the dirt.
[03:35:40.025 --> 03:35:41.785]  But they have given CNN so much power.
[03:35:41.785 --> 03:35:44.627]  How does CNN, and it's not really related to...
[03:35:45.447 --> 03:35:51.856]  To Dorsey, but how does CNN get the memo that they were going to Roger Stone's house before the FBI?
[03:35:51.856 --> 03:35:52.837]  Oh, then they lied about it.
[03:35:52.837 --> 03:35:55.541]  So CNN, they're giving CNN all of this power.
[03:35:55.541 --> 03:36:01.549]  Oh, CNN, that's because CNN first used military satellites in 1981, it went out, and it's been working with the CIA ever since.
[03:36:02.310 --> 03:36:04.150]  When we say the CIA, it's not the whole CIA.
[03:36:04.150 --> 03:36:05.851]  The leftist CIA.
[03:36:05.851 --> 03:36:06.831]  They're just entitled.
[03:36:06.831 --> 03:36:08.451]  They believe it's their right to rule.
[03:36:08.451 --> 03:36:12.392]  The criminal news network, they are attacking the American people.
[03:36:12.392 --> 03:36:14.453]  You know, it's just like what President Trump said.
[03:36:14.453 --> 03:36:17.253]  They are at war with the American people.
[03:36:17.253 --> 03:36:21.334]  And people, some people think, well, you know what, the media is just reporting the news.
[03:36:21.334 --> 03:36:25.355]  A lot of people believe the stuff that they're seeing from seeing the communist news network.
[03:36:25.355 --> 03:36:26.175]  Here's some headlines.
[03:36:26.175 --> 03:36:28.316]  There were thousands of these articles.
[03:36:28.456 --> 03:36:31.820]  This is from Israel, this is from Washington Post, all the same headlines.
[03:36:31.820 --> 03:36:34.102]  Facebook bans anti-Semites.
[03:36:34.102 --> 03:36:41.930]  Facebook is banning anti-Semites, like David Duke, they didn't ban him, Louis Farrakhan, Alex Jones, as well as some of their fan pages.
[03:36:41.930 --> 03:36:43.672]  So you read that, it says I'm an anti-Semite.
[03:36:43.672 --> 03:36:44.253]  Now here's the deal.
[03:36:45.586 --> 03:36:49.149]  If I wanted to say Jews were bad in the problem, I have a right to say it.
[03:36:49.149 --> 03:36:51.992]  I genuinely don't think it's any one group.
[03:36:51.992 --> 03:36:58.157]  There's bad Jews, there's bad Chinese, there's bad Germans, there's bad whatever, there's bad people in Africa, there's good people everywhere too.
[03:36:58.157 --> 03:37:09.987]  But, to again, not just take us off the internet, not just take us off the monopoly platforms, but to then say we're an anti-Semite to defame us and then we can't respond back.
[03:37:09.987 --> 03:37:13.050]  I can't go on Facebook like all these other Time Magazine and
[03:37:14.164 --> 03:37:16.185]  Washington Post would say, hey, you're full of crap.
[03:37:16.185 --> 03:37:24.027]  So they can go out there and put all this fake information, this fake news about Infowars Alex Jones, and you can't go back and say, that's not true.
[03:37:24.027 --> 03:37:28.749]  You're lying about me, and then you can't go on there and say, this is not true.
[03:37:28.749 --> 03:37:30.069]  You can't, you can't.
[03:37:30.069 --> 03:37:38.912]  They're removing the ability, pretty soon they want to remove the ability from you making a phone call, possibly even call 911, if you're in, if you're harmed, or if you're inside a road somewhere.
[03:37:38.912 --> 03:37:41.353]  They want to cut off all communication to you.
[03:37:41.853 --> 03:37:48.717]  If they can cut off every communication to you from existence, then that would make them happy, and then they can move on to other people.
[03:37:48.717 --> 03:37:49.077]  Exactly.
[03:37:49.077 --> 03:37:52.279]  And when nobody stands up for us, then it does set the precedent.
[03:37:52.279 --> 03:37:55.701]  The Communist Chinese, I played this like a few months ago, it was on their official state-run TV.
[03:37:55.701 --> 03:37:56.601]  They had one of their top people.
[03:37:56.601 --> 03:37:58.742]  They said, yes, our social score is almost in place.
[03:37:58.742 --> 03:38:02.464]  We're testing it in two cities right now with major tech companies.
[03:38:02.464 --> 03:38:04.906]  Venezuela, we're working with them to help suppress their people.
[03:38:04.906 --> 03:38:09.308]  And he said, if you don't submit to the government, you won't be able to move one half foot, was the quote.
[03:38:10.598 --> 03:38:11.858]  I think the crew is so good to find a clip.
[03:38:11.858 --> 03:38:17.880]  I don't know if we can find that from like three or four months ago, but it was like China, social score, you won't be able to move a half a foot.
[03:38:17.880 --> 03:38:21.742]  No trains, no planes, can't leave your house, can't buy anything, can't get a job.
[03:38:21.742 --> 03:38:22.942]  That's what they're doing!
[03:38:22.942 --> 03:38:23.862]  I saw that clip.
[03:38:23.862 --> 03:38:24.782]  I saw that clip.
[03:38:24.782 --> 03:38:30.844]  And you know what it made me think about when Apple is working so, you know, hand in hand with China and they're doing all their things.
[03:38:30.844 --> 03:38:35.966]  On my Facebook page, I've had comments pop up there at the top and I had to accept it.
[03:38:36.366 --> 03:38:44.193]  Or I could no longer proceed on my Facebook saying that I have to abide by the Apple policies to continue on Facebook.
[03:38:44.193 --> 03:38:46.095]  And I'm sitting here thinking, what does Apple have to do with Facebook?
[03:38:46.095 --> 03:38:46.856]  They're all working together.
[03:38:46.856 --> 03:38:47.416]  Yes!
