[00:00.000 --> 00:20.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:27:02.000 --> 1:27:06.000]  They went in and they were surprised that there weren't any terrorists there.
[1:27:06.000 --> 1:27:11.000]  And they actually backed down and didn't even want to fight their fellow Ukrainians.
[1:27:11.000 --> 1:27:14.000]  So the whole thing sort of fizzled.
[1:27:14.000 --> 1:27:18.000]  But no, this is way overworked.
[1:27:18.000 --> 1:27:27.000]  It has conditioned us, especially since the Bush administration, that we're in a perpetual war and it's always against terrorism.
[1:27:27.000 --> 1:27:29.000]  Terrorists can be any place in the world.
[1:27:29.000 --> 1:27:31.000]  The war never ends.
[1:27:31.000 --> 1:27:34.000]  And under war conditions, you have to sacrifice your liberties.
[1:27:34.000 --> 1:27:41.000]  So we're doing exactly what Ben Laden was fighting for, was to bankrupt our country and destroy our constitutional rights here at home.
[1:27:41.000 --> 1:27:45.000]  So Ben Laden, even from the grave, is still winning this fight.
[1:27:45.000 --> 1:28:04.000]  And like you say now, they're even suggesting that whether you support landowners and individuals who are doing ranching or people going to private schools and challenge the government, he's a terrorist.
[1:28:04.000 --> 1:28:06.000]  Let's back it up right there.
[1:28:06.000 --> 1:28:07.000]  He's a terrorist.
[1:28:07.000 --> 1:28:12.000]  We're going to come back with a conclusion of this exclusive interview with former congressman Ron Paul.
[1:28:12.000 --> 1:28:16.000]  I think it's as close to George Washington as anything in modern age.
[1:28:16.000 --> 1:28:21.000]  I mean, he really is a trailblazer coming from nowhere and revolutionizing things with the liberty movement.
[1:28:21.000 --> 1:28:28.000]  That's why you see all these libertarians like David Bratt and others winning in the primaries, really scaring the Republican and Democratic Party leadership.
[1:28:28.000 --> 1:28:32.000]  And notice it's in the news that Al Qaeda is taking over Iraq now.
[1:28:32.000 --> 1:28:37.000]  They were given a base three and a half years ago by Obama on record in Western Iraq.
[1:28:37.000 --> 1:28:40.000]  Real Al Qaeda was Saudi Arabian backing to attack Syria.
[1:28:40.000 --> 1:28:42.000]  Now they're using the weapons to take over Iraq.
[1:28:42.000 --> 1:28:46.000]  And Obama says, we've got to invade Iraq again to stop Al Qaeda.
[1:28:46.000 --> 1:28:52.000]  And the public's so ignorant, they don't even know it's public, but the Pentagon and NATO armed Al Qaeda.
[1:28:52.000 --> 1:28:54.000]  I mean, it's crazy.
[1:28:54.000 --> 1:29:21.000]  And then I'm pretty like a terrorist as a suspect of the airport and you are too.
[1:29:25.000 --> 1:29:26.000]  And big pharma runoff.
[1:29:26.000 --> 1:29:29.000]  All of this has been engineered by design.
[1:29:29.000 --> 1:29:35.000]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[1:29:35.000 --> 1:29:38.000]  To learn more, visit infowarshealth.com.
[1:29:38.000 --> 1:29:45.000]  The site is literally packed with audio and video featuring top health professionals who don't bow down to big pharma.
[1:29:45.000 --> 1:29:51.000]  The fight against the new world order starts with you and you can't stand against the machine of your sick, tired and obese.
[1:29:51.000 --> 1:29:57.000]  When you visit infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[1:29:57.000 --> 1:30:00.000]  And get free shipping when you sign up for auto-ship.
[1:30:00.000 --> 1:30:08.000]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[1:30:08.000 --> 1:30:10.000]  But it's not just the air outside that's toxic.
[1:30:10.000 --> 1:30:15.000]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[1:30:15.000 --> 1:30:20.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[1:30:20.000 --> 1:30:24.000]  There are more than 42 million smokers in the United States.
[1:30:24.000 --> 1:30:28.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[1:30:28.000 --> 1:30:32.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[1:30:32.000 --> 1:30:42.000]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[1:30:42.000 --> 1:30:47.000]  Made with organic and wild cultivated herbs and manufactured in the USA.
[1:30:47.000 --> 1:30:53.000]  The new InfoWarsLive Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[1:30:53.000 --> 1:31:00.000]  Now available exclusively at InfoWarsLive.com or by calling toll-free 888-253-3139.
[1:31:01.000 --> 1:31:03.000]  Hi, I'm Dr. Edward Groot.
[1:31:03.000 --> 1:31:11.000]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[1:31:11.000 --> 1:31:22.000]  The new Survival Shield X2 is mined from 7 to 10,000 feet below the earth in pristine environmentally clean conditions.
[1:31:22.000 --> 1:31:32.000]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[1:31:32.000 --> 1:31:36.000]  It's the strongest nascent iodine on the market today.
[1:31:36.000 --> 1:31:44.000]  It delivers 650 micrograms per drop. Experience the new formula. Experience the ancient purity.
[1:31:44.000 --> 1:31:50.000]  Shield your family. Survival Shield X2. Available now at InfoWarsLive.com.
[1:31:50.000 --> 1:32:17.000]  X2 from InfoWarsLive.com or call toll-free 888-253-3139.
[1:32:17.000 --> 1:32:22.000]  I just received my male vitality about three days ago and I must say that was good stuff.
[1:32:22.000 --> 1:32:32.000]  After consulting top doctors, nutritionists, pharmacists and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[1:32:32.000 --> 1:32:39.000]  Super male vitality by InfoWarsLive is so powerful that I only take half the recommended dose.
[1:32:39.000 --> 1:32:45.000]  I jump out of bed ready to fight these criminals every day. I look forward to waking up and taking my super male vitality and get the day started.
[1:32:45.000 --> 1:32:51.000]  It's not just the super male vitality. All the products in InfoWarsLive.com are simply amazing.
[1:32:51.000 --> 1:33:16.000]  Visit InfoWarsLive.com today to secure your super male vitality and other powerful products from InfoWarsLive.
[1:33:16.000 --> 1:33:23.000]  And my favorite pop singer, Billy Idol, bringing us in.
[1:33:23.000 --> 1:33:29.000]  Last night a little angel.
[1:33:29.000 --> 1:33:34.000]  Break it up a little bit. Yeah!
[1:33:34.000 --> 1:33:39.000]  Last night a little dancer came dancing to my door.
[1:33:39.000 --> 1:33:46.000]  Monday through Friday, 11 a.m. to 2 p.m. Central. We're here weekdays.
[1:33:46.000 --> 1:34:06.000]  Back Sundays 4 to 6, you're listening to the Father's Day Original Worldwide Transmission with myself, Porter Stansbury, the Chief Legal Counsel at Gunners America, Mike Hammond, Ron Paul, Zanesh DeSousa, Jakari Jackson, Kit Daniels and so many others.
[1:34:06.000 --> 1:34:12.000]  Some Sundays I end up taking calls. Next Sunday, I'm going to try to commit to take a bunch of calls.
[1:34:12.000 --> 1:34:19.000]  Next Sunday. And of course there's a weekday transmission. All right, I've gone long here, so we'll air most of the Ron Paul interview here.
[1:34:19.000 --> 1:34:23.000]  Come back and play a few more minutes in the final segment and then get into some other news I need to cover.
[1:34:23.000 --> 1:34:27.000]  But wow, Ron Paul is saying yes. They're labeling libertarians, conservatives as terrorists. They are.
[1:34:27.000 --> 1:34:37.000]  That's an authoritarian government. That's the threat to life, liberty, pursuit of happiness. Historically, universities have studied at University of Hawaii.
[1:34:37.000 --> 1:34:44.000]  Government killed 262 million non-military combatants, people that weren't fighting back in the 20th century alone.
[1:34:44.000 --> 1:34:57.000]  262 million terrorists, right-wing terrorists, according to the Justice Department some numbers, have killed 36 since 2001. Honeybees killed almost 300 a year.
[1:34:57.000 --> 1:35:04.000]  Land sharks are more dangerous. All right, there's no such thing folks, that's my point. It's like leprechauns are more dangerous.
[1:35:04.000 --> 1:35:10.000]  It's phantoms. It's brainwashing. It's hype. Here is Ron Paul in this powerful interview.
[1:35:10.000 --> 1:35:16.000]  By the way, we're going to post the video of it and all of it right now at infowars.com, but I wanted to premiere most of it here before we did that.
[1:35:16.000 --> 1:35:19.000]  It's now up on infowars.com. Here it is.
[1:35:19.000 --> 1:35:25.000]  They have to be called on this. American people have to have a better understanding and greater love for liberty.
[1:35:25.000 --> 1:35:39.000]  Of course, this has been one of the goals that we have in our homeschooling is to teach what liberty really means and know how to spread a message so that they don't fall to this baloney about,
[1:35:39.000 --> 1:35:44.000]  well, the government is good. The government will take care of it. Everybody else is a potential terrorist.
[1:35:44.000 --> 1:35:53.000]  Thank goodness the government can tax me and use the NSA and the military to suppress all threats of terrorism and will have perfect safety.
[1:35:53.000 --> 1:35:58.000]  That is deeply flawed, but fortunately a lot of Americans are starting to wake up.
[1:35:58.000 --> 1:36:14.000]  Do you have a response to Senator Reid for suggesting that political activism is terrorism or even common behavior like that White House counterterrorism chief suggested could be terrorism?
[1:36:14.000 --> 1:36:29.000]  First off, people should probably just laugh at him because it's so ridiculous and I would think that he's practicing a bit of terrorism on himself by making these threats and intimidations.
[1:36:29.000 --> 1:36:37.000]  The best way to answer to people like that is to refute them, either to ignore them, laugh at them or refute them with a better idea.
[1:36:37.000 --> 1:36:49.000]  They just throw these things out and they have no meaning whatsoever and yet unfortunately the major media is always on their side and they would never call them on this.
[1:36:49.000 --> 1:37:05.000]  But somebody has to, unfortunately, we have alternative media now and I think that's the reason that we're making some headway with our internet and other methods of spreading a message.
[1:37:05.000 --> 1:37:21.000]  Yes, and it's interesting that you mentioned the internet because back in the 1970s, Murray Rothbard pointed out the difference between former schooling and education, where education is a lifelong learning process.
[1:37:21.000 --> 1:37:31.000]  Now, with the advent of the internet in your home school curriculum, we're seeing that education doesn't necessarily have to come out of government-run schools.
[1:37:31.000 --> 1:37:39.000]  Do you think there's going to be a mass awakening in the future when a large degree of the population discovers the same thing?
[1:37:39.000 --> 1:37:46.000]  Well, let's hope so and I think that's the movement because the government schools are opposite of education.
[1:37:46.000 --> 1:38:00.000]  I felt at many times after I got out of college, especially in social studies, sort of a relief because I was still, I had enough introduction to what the world events were that my curiosity really struck me.
[1:38:00.000 --> 1:38:09.000]  Even when I got out of college, we didn't have the internet but we had a few foundations like the Foundation for Economic Education, where I was able to seek out this information.
[1:38:09.000 --> 1:38:20.000]  That's when I got hold of HIAC and Mises and then later on I got to be good friends with Murray Rothbard and that is when I discovered what education was all about.
[1:38:20.000 --> 1:38:31.000]  Now, I think a lot more people are noticing this, not only is it the quality of education, that strikes some, but I think it's also the violence in schools.
[1:38:31.000 --> 1:38:47.000]  You know, it just really frightens parents and then when they put this together without getting an education, but the one thing that is really neat about all this is the fact that our side of the argument is very appealing
[1:38:47.000 --> 1:38:54.000]  to a broad base, it isn't appealing to the very wealthy, they're sort of on their own.
[1:38:54.000 --> 1:39:01.000]  They preach all this government control of schools, like all the politicians in Washington, but where do their kids go to school?
[1:39:01.000 --> 1:39:13.000]  Their kids go to private schools, but the middle class and many in the poorer class are recognizing that if they have any understanding for their kids to get ahead,
[1:39:13.000 --> 1:39:21.000]  they have to get a better education and the schools are not providing for this and right now you see the great transitions.
[1:39:21.000 --> 1:39:30.000]  College is your own bankrupt, people aren't applying as much, a degree doesn't mean anything, they have all this money and they can't get a job.
[1:39:30.000 --> 1:39:42.000]  I mean, it is a disaster and it's because government planning, economic planning fails and government planning on education fails and this is why Common Core is going to be a total failure.
[1:39:42.000 --> 1:39:50.000]  It's going to make things so much worse, it's just trying to make people obedient to the state and that get only information, it can't work.
[1:39:50.000 --> 1:39:59.000]  There's too much availability of information outside, so as bad as it is, we have reason to be optimistic about some of the changes going on.
[1:39:59.000 --> 1:40:11.000]  I've noticed that it seems like in the past century, Keynesian economics and the Federal Reserve has avoided blame for the damage that it has done to the economy,
[1:40:11.000 --> 1:40:25.000]  but it seems like now we're seeing an explosion of interest in Austrian economics and I think a lot of it has to tie in the fact that students are going around former schooling and are self-educating
[1:40:25.000 --> 1:40:38.000]  and they're learning about Austrian economics in that way, so do you feel that parallel institutions could be a great way to break the hold that the government has on society?
[1:40:38.000 --> 1:40:49.000]  There's no doubt about it and there are two things going on. The alternative sources for education is there and we've talked about the internet and different vehicles,
[1:40:49.000 --> 1:40:55.000]  but it's also something that we're witnessing is the failure of a system.
[1:40:55.000 --> 1:41:11.000]  I thought the greatest event of the 20th century politically speaking was the failure of the Soviet system, the collapse and the breaking up of that and the secession of 12, 13 republics from this domination of the Soviets
[1:41:11.000 --> 1:41:18.000]  and because it failed, communism failed, although how many intellectuals in this country cheered it on?
[1:41:18.000 --> 1:41:28.000]  We're going to come back with a conclusion of the Ron Paul interview. It's pretty powerful. I've interviewed Ron Paul probably 50-something times or more.
[1:41:28.000 --> 1:41:34.000]  This is one of the best interviews that Kit Daniels did. He's on fire and our ideas are sweeping the country and the world.
[1:41:34.000 --> 1:41:42.000]  We're having tea party takeovers in Europe, tea party takeovers in England, in local and international and EU elections, UKIP and others in France.
[1:41:42.000 --> 1:41:49.000]  We're scaring the system. We're going to get the head of the UKIP on the next few weeks, Nigel Farage, the Ron Paul of Europe. I'm Alex Jones, your host.
[1:41:49.000 --> 1:42:03.000]  By the way, Ron Paul a year ago told me about his curriculum coming out and in the last few months we've been working together and he gave us a specific link where you can get the first five years of the Ron Paul homeschooling curriculum
[1:42:03.000 --> 1:42:12.000]  that promotes liberty, free market, but also basic reading, writing and arithmetic. It's really a great curriculum. My kids use some of it free at a special link.
[1:42:12.000 --> 1:42:30.000]  He gave us school of 1776.com. School, one word, school of 1776.com. School of 1776.com takes you to the subpage of his curriculum site where you can enroll at the first five or really six grades if you count kindergarten free
[1:42:30.000 --> 1:42:41.000]  and then support free market and get the rest right there. And that supports our broadcast as well. School of 1776.com, Info Wars and Ron Paul team up.
[1:42:41.000 --> 1:42:57.000]  And you can also go to infowars.com, the main front page. Scroll to the bottom. There's a permanent batter at the bottom that takes you to the sublink where you can get the first five grades free at school of 1776.com or bottom of infowars.com.
[1:42:57.000 --> 1:43:00.000]  The conclusion with Ron Paul straight ahead.
[1:43:27.000 --> 1:43:43.000]  It is rare to find companies who practice what they preach. And that's why I stock my pantry with high quality storeable foods from my patriot supply. Go to mypatriotsupply.com.
[1:43:43.000 --> 1:43:58.000]  Today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927. That's 866-229-0927. Do business with someone who shares your values.
[1:43:58.000 --> 1:44:01.000]  Mypatriotsupply.com slash Alex.
[1:44:01.000 --> 1:44:05.000]  A chemical spill contaminating the water supply in nine West Virginia counties.
[1:44:05.000 --> 1:44:09.000]  This year alone over 300,000 people in West Virginia had their drinking water contaminated.
[1:44:09.000 --> 1:44:13.000]  What are the health effects of having these drugs in our drinking water?
[1:44:13.000 --> 1:44:16.000]  It's forced medical treatment without the consent of residents.
[1:44:16.000 --> 1:44:23.000]  My friend's water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[1:44:23.000 --> 1:44:27.000]  On average the county says it sprays with glyphosate at least once a week.
[1:44:27.000 --> 1:44:32.000]  Few filters cut out the glyphosates that is found in water supplies worldwide.
[1:44:32.000 --> 1:44:38.000]  Remove pesticides, herbicides, chloramines, hydrofluorosalic acid, sodium hexafluorosilicate.
[1:44:38.000 --> 1:44:42.000]  It is in tea, it's in coffee, it's in water, it's in breads, it's in toothpaste.
[1:44:42.000 --> 1:44:46.000]  It is our responsibility to protect our families. The establishment's not going to do it.
[1:44:46.000 --> 1:44:49.000]  It's time to take action. It's time to filter our water.
[1:44:49.000 --> 1:44:56.000]  Visit infowarsthor.com and use promo code WATER to get 10% off their entire family of incredible products.
[1:44:56.000 --> 1:45:01.000]  Or call toll-free 888-253-3139.
[1:45:01.000 --> 1:45:06.000]  Man, when I get home from work, all Betty does is watch her reality TV and then she goes to sleep.
[1:45:06.000 --> 1:45:11.000]  I can take her on romantic dates, I get her flowers, you name it. She's just not the woman I married.
[1:45:11.000 --> 1:45:37.000]  Oh Ralph, that's just awful.
[1:45:41.000 --> 1:46:10.000]  Hi, I'm Dr. Edward Groot. It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[1:46:10.000 --> 1:46:21.000]  The new survival shield X2 is mined from 7 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[1:46:21.000 --> 1:46:31.000]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[1:46:31.000 --> 1:46:40.000]  It's the strongest nascent iodine on the market today. It delivers 650 micrograms per drop.
[1:46:40.000 --> 1:46:44.000]  Experience the new formula. Experience the ancient purity.
[1:46:44.000 --> 1:47:02.000]  Shield your family. Survival Shield X2, available now at infowarslife.com.
[1:47:02.000 --> 1:47:18.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[1:47:18.000 --> 1:47:33.000]  Father's Day. Where's my king? Clashing flotilla. And disinformation, it's Alex Jones on the GCN radio network.
[1:47:33.000 --> 1:47:41.000]  So part of it is we have to break through our kind of private idea that kids belong to their parents or kids belong to their families and recognize that kids belong to whole communities.
[1:47:41.000 --> 1:47:47.000]  Once it's everybody's responsibility and not just the households then we start making better investments.
[1:47:47.000 --> 1:47:54.000]  Well, when they say community, they mean the state-run system. That's MSNBC promo. Contrast that with Ron Paul.
[1:47:54.000 --> 1:48:01.000]  I mean, most academics were communists. But then they're financed by big mega bankers. Why is that?
[1:48:01.000 --> 1:48:07.000]  Because the big ultra rich know they're exempt from it. They're going to sit offshore while we're in the cell.
[1:48:07.000 --> 1:48:13.000]  I'm pretty proud of this Sunday show we've done so far. I like the magazine format. We do every other week or so now.
[1:48:13.000 --> 1:48:20.000]  I'm tempted to go pure magazine format where we just hardcore interviews, guest, you know, part of it live, part of it.
[1:48:20.000 --> 1:48:25.000]  Tape interviews because I'm getting a lot of great reviews off what we've been doing the Sunday show.
[1:48:25.000 --> 1:48:32.000]  Tell us what you think by tweeting back at me at real Alex Jones on Twitter or at info wars.
[1:48:32.000 --> 1:48:41.000]  I'm going to just conclude with the last seven minutes of this Ron Paul interview with Kit Daniels where they get into some more international issues, Ukraine and a lot more.
[1:48:41.000 --> 1:48:46.000]  But before I go any further, you get a great curriculum.
[1:48:46.000 --> 1:48:54.000]  Even the supplement private school or public school kids with the state run education getting the Ron Paul curriculum.
[1:48:54.000 --> 1:49:02.000]  It covers liberty, responsibility, standards, self discipline, success. And you explain to your children, the system doesn't want you to see this.
[1:49:02.000 --> 1:49:07.000]  They want you to believe two plus two equals five and that Barack Obama is your daddy, not your daddy.
[1:49:07.000 --> 1:49:13.000]  On this Father's Day, I want to declare our children are ours, not the states. I know that's radical.
[1:49:13.000 --> 1:49:22.000]  This is radical is saying women have breast, you know, the breastfeed. Everybody knows they're supposed to drink corn syrup and to be brain damaged, you know, with the formula.
[1:49:22.000 --> 1:49:27.000]  But being serious, you can go to school of 1776.com.
[1:49:27.000 --> 1:49:37.000]  That's the direct sub link that takes you right to Ron Paul's curriculum site where you can read all about it and get the first five grades free or sign up and get it all at one time.
[1:49:37.000 --> 1:49:49.000]  And it's just revolutionary to take our children back, regardless if they say Michelle Obama tells our kids what to eat and she says we can't say the word bossy and peanut butter and jelly sandwiches upset Hispanic children.
[1:49:49.000 --> 1:49:54.000]  Whoever said that? Well, the media did to create division to create in fighting.
[1:49:54.000 --> 1:49:59.000]  No, you decide how you want to raise your kids. Whatever it is you want to teach them, you're their parents.
[1:49:59.000 --> 1:50:04.000]  They are your genetic crossclone with you and your wife, you and your husband on this Father's Day.
[1:50:04.000 --> 1:50:14.000]  I will declare heresy and say that humans are individuals and free and fathers and mothers are the authors with God of the children, not the abominable state.
[1:50:14.000 --> 1:50:19.000]  And I desecrate the God of the state. I spit on the God of the state.
[1:50:19.000 --> 1:50:24.000]  Quite frankly, I urinate on the God of the state. I desecrate you.
[1:50:24.000 --> 1:50:30.000]  I love the God of the universe, Jesus Christ, not the God of Hitler and Stalin and Mao and Genghis Khan and Julius Caesar.
[1:50:30.000 --> 1:50:33.000]  As far as I'm concerned, the God of the state can go to hell.
[1:50:33.000 --> 1:50:36.000]  We end this transmission with the conclusion of Ron Paul.
[1:50:36.000 --> 1:50:43.000]  But check out schoolof1776.com and deprogram your children today.
[1:50:43.000 --> 1:50:49.000]  I thought the greatest event of the 20th century politically speaking was the failure of the Soviet system.
[1:50:49.000 --> 1:50:58.000]  The collapse and the breaking up of that and the secession of 12, 13 republics from this domination of the Soviets.
[1:50:58.000 --> 1:51:05.000]  And because it failed, communism failed, although how many intellectuals in this country cheered it on?
[1:51:05.000 --> 1:51:13.000]  They cheered on communism and, of course, there were some that were cheering on fascism, fascism and communism.
[1:51:13.000 --> 1:51:21.000]  And now welfareism and caesianism that preaches spending is good, deficits don't matter,
[1:51:21.000 --> 1:51:29.000]  print the money when you need it, have central economic planning, have the government control our education, take over medical care.
[1:51:29.000 --> 1:51:37.000]  It's not the old fashion type of socialism, but it's an interventionism that pretends that's a little bit freer than fascism.
[1:51:37.000 --> 1:51:41.000]  But the failure always comes and that's what we're witnessing right now.
[1:51:41.000 --> 1:51:43.000]  So we have the vehicle to get the information out.
[1:51:43.000 --> 1:51:50.000]  At the same time, everybody knows there's something seriously wrong and people are very frightened and concerned.
[1:51:50.000 --> 1:51:57.000]  So the job of us who believe in the alternative are obligated to prevent the alternative because this system is going to collapse.
[1:51:57.000 --> 1:52:00.000]  And we're witnessing that.
[1:52:00.000 --> 1:52:06.000]  So what has to be done is they have to be offered an alternative and fortunately it's a wonderful alternative.
[1:52:06.000 --> 1:52:11.000]  And that is the concept of liberty which is progressing in understanding.
[1:52:11.000 --> 1:52:15.000]  You mentioned the Federal Reserve and the monetary system.
[1:52:15.000 --> 1:52:22.000]  Today we have a much better understanding of how a gold standard would work than we did in our early history because back then they had things like
[1:52:22.000 --> 1:52:27.000]  buy metalism and they allowed states still to expand credit.
[1:52:27.000 --> 1:52:29.000]  So there's things that we're advancing on.
[1:52:29.000 --> 1:52:32.000]  Even the concept of liberty has advanced though.
[1:52:32.000 --> 1:52:40.000]  You don't need governments to preach to individuals on how they're supposed to run their personal lives and what their habits should be.
[1:52:40.000 --> 1:52:45.000]  So we're making these advancements, but the conflict is there and the challenges are there.
[1:52:45.000 --> 1:52:50.000]  And those individuals who wield the power will not give it up easily.
[1:52:50.000 --> 1:52:54.000]  So it's going to be a struggle for the next decade or two.
[1:52:54.000 --> 1:53:04.000]  And do you feel that the struggle between homeschoolers and proponents of government education is a microcosm of the struggle between individualism and collectivism?
[1:53:04.000 --> 1:53:11.000]  There's no doubt about it because you have the collectivist notion about education and the individual notions about homeschooling.
[1:53:11.000 --> 1:53:21.000]  One goal that I had on the homeschooling proposals that I have is the system I have is designed to understand liberty.
[1:53:21.000 --> 1:53:30.000]  It's not a homeschooling program which is evangelical and directed in one place, but I'm not opposed to any of that.
[1:53:30.000 --> 1:53:36.000]  But if people understand what I'm talking about, it legalizes and encourages all varieties of homeschooling.
[1:53:36.000 --> 1:53:44.000]  So you might have a very secular, you might have a religious one, but mine is designed to say that what we need is liberty.
[1:53:44.000 --> 1:53:48.000]  And then people will have more options.
[1:53:48.000 --> 1:53:51.000]  But I think that it is a conflict between the two.
[1:53:51.000 --> 1:53:56.000]  The state versus the volunteerism and I think education is a perfect example.
[1:53:56.000 --> 1:54:00.000]  You can find that in medicine as well, in spite of all that what the government has done.
[1:54:00.000 --> 1:54:09.000]  There are still private sources of medical care in this country that are delivering medical care very cheaply and with high quality.
[1:54:09.000 --> 1:54:15.000]  So this is what's happening in education too because it's not like you have to be super wealthy to homeschool your kids.
[1:54:15.000 --> 1:54:22.000]  You need dedication and effort and encouragement, but you don't need a whole lot of money.
[1:54:22.000 --> 1:54:27.000]  I mean the rich, they send their kids to very, very wealthy private schools.
[1:54:27.000 --> 1:54:30.000]  And of course that doesn't guarantee them a better education.
[1:54:30.000 --> 1:54:40.000]  I think the people that go to, if they get in the right homeschooling program, they're going to get a better education than the very wealthy do by sending them to very rich private schools.
[1:54:40.000 --> 1:54:49.000]  And lastly, could you describe your homeschool curriculum and also at what point of your career did you decide to pursue your curriculum?
[1:54:49.000 --> 1:55:00.000]  Well, I've thought about education as a goal for a long, long time and even the years I spent in government, I was never thinking first.
[1:55:00.000 --> 1:55:06.000]  I always thought of myself as a position that took a break to talk about things I thought were important.
[1:55:06.000 --> 1:55:09.000]  Education was most important to me.
[1:55:09.000 --> 1:55:13.000]  I don't believe the politicians have much control of anything.
[1:55:13.000 --> 1:55:21.000]  Ideas have controls and that is why I have my own free foundation and that is why I support the Mises Institute.
[1:55:21.000 --> 1:55:26.000]  And education, Nixon once said, well, we're all Keynesians now.
[1:55:26.000 --> 1:55:32.000]  Well, I'd like to see today when we say we're all Austrian economists now and understand it in a different factor.
[1:55:32.000 --> 1:55:34.000]  So my motivation has always been there.
[1:55:34.000 --> 1:55:41.000]  And of course, in talking with Gary North and Tom Woods, who are principals in the homeschooling curriculum,
[1:55:41.000 --> 1:55:50.000]  they help me design this and devise the courses and the whole goal is to teach the freedom philosophy, which is not available anyplace else.
[1:55:50.000 --> 1:55:51.000]  Very exciting.
[1:55:51.000 --> 1:55:54.000]  And again, there's a couple of minutes on the homeschool.
[1:55:54.000 --> 1:55:56.000]  There's actually like eight or nine minutes left on geopolitical.
[1:55:56.000 --> 1:55:57.000]  We're just out of time.
[1:55:57.000 --> 1:56:01.000]  The full video is up on infowars.com right now.
[1:56:01.000 --> 1:56:10.000]  It just got posted where you can hear it and it is a revolution because homeschooling is either evangelical Christian or Christian or it's secular.
[1:56:10.000 --> 1:56:16.000]  This is about, hey, liberty, freedom, libertarian ideas, and then you can do whatever you want.
[1:56:16.000 --> 1:56:17.000]  And it really is.
[1:56:17.000 --> 1:56:18.000]  The curriculum is amazing.
[1:56:18.000 --> 1:56:21.000]  I've been into it even before it came out because I got advanced copies of it.
[1:56:21.000 --> 1:56:24.000]  It's a very sophisticated but also very simple at the same time.
[1:56:24.000 --> 1:56:29.000]  And that that's what's hard is to build something simple and elegant that really works well.
[1:56:29.000 --> 1:56:31.000]  This is Taylor major D program, your children.
[1:56:31.000 --> 1:56:38.000]  I've had so many cousins that were properly homeschooled and they ended up getting better scholarships and everybody else that went to the finest schools.
[1:56:38.000 --> 1:56:41.000]  Homeschooling is not for everybody, but this is great.
[1:56:41.000 --> 1:56:46.000]  This is certainly a supplement for anyone on top of the regular educational system.
[1:56:46.000 --> 1:56:48.000]  Schoolof1776.com.
[1:56:48.000 --> 1:56:55.000]  That takes you to the rec subpage of Ron Paul's curriculum website where you can get the discount, get the first five grades free.
[1:56:55.000 --> 1:57:03.000]  Schoolof1776.com or follow the link posted at the bottom of the front page of infowars.com.
[1:57:03.000 --> 1:57:04.000]  Wow.
[1:57:04.000 --> 1:57:06.000]  That was a jam packed transmission.
[1:57:06.000 --> 1:57:10.000]  If you just tuned in to this Sunday radio show, it's also a TV show.
[1:57:10.000 --> 1:57:14.000]  We stream live video at infowars.com.
[1:57:14.000 --> 1:57:20.000]  We have a nightly news show weekdays at 7 o'clock, the weekday show 11 a.m. to 2 p.m.
[1:57:20.000 --> 1:57:24.000]  And almost all of it is public on AM and FM dial or in video streams.
[1:57:24.000 --> 1:57:28.000]  The films, the nightly news and subscription at prisonplanet.tv.
[1:57:28.000 --> 1:57:35.000]  But everything you heard or saw here today will be posted by tomorrow, including the whole radio TV show.
[1:57:35.000 --> 1:57:41.000]  Four radio listeners at infowars.com and prisonplanet.com.
[1:57:41.000 --> 1:57:46.000]  We post it all to YouTube a day later so everybody can see it for free instead of having to subscribe.
[1:57:46.000 --> 1:58:14.000]  Subscribers help pay it forward and from the whole operation I salute you.
[1:58:16.000 --> 1:58:23.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[1:58:23.000 --> 1:58:33.000]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape until we can fight back against.
[1:58:33.000 --> 1:58:37.000]  Made with organic and wild cultivated herbs and manufactured in the USA.
[1:58:37.000 --> 1:58:44.000]  The new infowars life lung cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
