[00:00.000 --> 00:12.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:23:58.000 --> 1:24:01.000]  with key videos and articles and discounts
[1:24:01.000 --> 1:24:04.000]  for the shopping cart you name it, infowarsstore.com.
[1:24:04.000 --> 1:24:07.000]  But go to infowars.com, forward slash newsletter
[1:24:07.000 --> 1:24:11.000]  and sign up for that so we can stay in contact with you.
[1:24:11.000 --> 1:24:13.000]  We have the last chance for the defense of liberty
[1:24:13.000 --> 1:24:14.000]  and free speech.
[1:24:14.000 --> 1:24:15.000]  Make America great again.
[1:24:15.000 --> 1:24:18.000]  Mega specials that end tomorrow.
[1:24:18.000 --> 1:24:20.000]  Silver bullet, colloidal silver, 33% off.
[1:24:20.000 --> 1:24:22.000]  Supermail about talent, 25% off.
[1:24:22.000 --> 1:24:23.000]  Brain force, 25% off.
[1:24:23.000 --> 1:24:25.000]  Survival shield, excuse me, 25% off.
[1:24:25.000 --> 1:24:26.000]  Caveman, 33% off.
[1:24:26.000 --> 1:24:28.000]  Donald J. Trump and Ronald Reagan.
[1:24:28.000 --> 1:24:31.000]  One-of-a-kind lithographs numbered 1995
[1:24:31.000 --> 1:24:34.000]  and in a store they'd be hundreds or not thousands framed.
[1:24:34.000 --> 1:24:36.000]  Free Alexa pure water filter with three months supply
[1:24:36.000 --> 1:24:38.000]  of high quality, my patriot, infowars,
[1:24:38.000 --> 1:24:40.000]  select storeable food.
[1:24:40.000 --> 1:24:42.000]  Get great products and help fund the tip of the spear
[1:24:42.000 --> 1:24:44.000]  in the fight against the globalist.
[1:24:44.000 --> 1:24:46.000]  Help defend infowars and help us bring in more capital
[1:24:46.000 --> 1:24:48.000]  to fund this news operation under the censorship
[1:24:48.000 --> 1:24:50.000]  with these make America great again.
[1:24:50.000 --> 1:24:52.000]  Specials, infowarsstore.com
[1:24:52.000 --> 1:24:56.000]  before we pull down these specials.
[1:24:56.000 --> 1:25:00.000]  We've got a limited edition Donald Trump M4 lower.
[1:25:00.000 --> 1:25:02.000]  That's 80% complete.
[1:25:02.000 --> 1:25:03.000]  That's about to sell out.
[1:25:03.000 --> 1:25:06.000]  That's got a laser scan, a laser burn of Trump.
[1:25:06.000 --> 1:25:09.000]  It says 1776 reborn.
[1:25:09.000 --> 1:25:13.000]  President of the United States, $45 J. Trump.
[1:25:13.000 --> 1:25:14.000]  And it's numbered.
[1:25:14.000 --> 1:25:16.000]  All right.
[1:25:16.000 --> 1:25:19.000]  Let me go ahead and start with your phone calls now.
[1:25:19.000 --> 1:25:21.000]  I've got other news and other clips.
[1:25:21.000 --> 1:25:22.000]  I'm going to hit as well.
[1:25:22.000 --> 1:25:24.000]  Some interesting scientific developments.
[1:25:24.000 --> 1:25:26.000]  But here's what I'm saying.
[1:25:26.000 --> 1:25:27.000]  People want us to fight.
[1:25:27.000 --> 1:25:28.000]  They want us to take action.
[1:25:28.000 --> 1:25:31.000]  They want to see people defeat the new world order,
[1:25:31.000 --> 1:25:33.000]  create a liberty narrative that counters them.
[1:25:33.000 --> 1:25:35.000]  You want to see us not just have a beachhead in Washington,
[1:25:35.000 --> 1:25:37.000]  but reverse it all.
[1:25:37.000 --> 1:25:41.000]  Trump knows he will win by delivering prosperity
[1:25:41.000 --> 1:25:42.000]  and restoring the republic.
[1:25:42.000 --> 1:25:43.000]  He's all in.
[1:25:43.000 --> 1:25:44.000]  There's no way he's fake.
[1:25:44.000 --> 1:25:46.000]  Attacking those that are anti free speech,
[1:25:46.000 --> 1:25:48.000]  attacking political correctness,
[1:25:48.000 --> 1:25:50.000]  promoting Americana, exposing globalism,
[1:25:50.000 --> 1:25:54.000]  exposing one time and one sided trade deals
[1:25:54.000 --> 1:25:56.000]  is coffin nails to their agenda.
[1:25:56.000 --> 1:25:57.000]  That's why they hate him.
[1:25:57.000 --> 1:26:01.000]  It's like Goldman Sachs gave 100% of their money to Hillary,
[1:26:01.000 --> 1:26:02.000]  not to Trump.
[1:26:02.000 --> 1:26:04.000]  Is he trying to recruit people from Goldman Sachs
[1:26:04.000 --> 1:26:05.000]  to join him in this quest?
[1:26:05.000 --> 1:26:06.000]  Absolutely.
[1:26:06.000 --> 1:26:10.000]  It's like trying to get the German general staff
[1:26:10.000 --> 1:26:13.000]  in World War II to be secret agents for America.
[1:26:13.000 --> 1:26:14.000]  Of course.
[1:26:14.000 --> 1:26:17.000]  But the globalist hate Trump, the great indicator.
[1:26:17.000 --> 1:26:20.000]  Then you look at what he's doing, the small business numbers.
[1:26:20.000 --> 1:26:22.000]  It's all coming in the best since 1984.
[1:26:22.000 --> 1:26:24.000]  And they howl and say shut it down.
[1:26:24.000 --> 1:26:28.000]  And if you try to promote the fact that even Bloomberg
[1:26:28.000 --> 1:26:31.000]  and CNN admit that Trump's doing great with small businesses
[1:26:31.000 --> 1:26:35.000]  in the general public, they try to shut it down.
[1:26:35.000 --> 1:26:36.000]  All right.
[1:26:36.000 --> 1:26:37.000]  Who do we go to first here?
[1:26:37.000 --> 1:26:40.000]  So many calls.
[1:26:40.000 --> 1:26:42.000]  We got Shane in Ohio.
[1:26:42.000 --> 1:26:43.000]  I want to talk about Facebook censorship.
[1:26:43.000 --> 1:26:45.000]  A lot of this is coming in.
[1:26:45.000 --> 1:26:47.000]  So let's talk about this because they don't want to announce this.
[1:26:47.000 --> 1:26:52.000]  Notice I announced on Monday that one of the biggest advertising hubs
[1:26:52.000 --> 1:26:56.000]  that Google makes you use to be on Google advertising.
[1:26:56.000 --> 1:26:57.000]  This isn't me selling you stuff.
[1:26:57.000 --> 1:26:59.000]  This is me trying to go out and sell stuff to make money
[1:26:59.000 --> 1:27:01.000]  to bring it back to fund the operation.
[1:27:01.000 --> 1:27:04.000]  Big part of why we even have money this year to operate.
[1:27:04.000 --> 1:27:06.000]  Now this is a huge blow.
[1:27:06.000 --> 1:27:09.000]  If we don't fix it and have surgery, we'll bleed out.
[1:27:09.000 --> 1:27:11.000]  This will really show that we're weak.
[1:27:11.000 --> 1:27:12.000]  They'll attack us more.
[1:27:12.000 --> 1:27:13.000]  We'll go down.
[1:27:13.000 --> 1:27:15.000]  We must beat this and get bigger.
[1:27:15.000 --> 1:27:17.000]  Not because I want to be bigger, believe me,
[1:27:17.000 --> 1:27:19.000]  but because that's how it works.
[1:27:19.000 --> 1:27:21.000]  You don't stay in stasis.
[1:27:21.000 --> 1:27:23.000]  You get smaller or bigger.
[1:27:23.000 --> 1:27:26.000]  And I have responsibility because if we get small,
[1:27:26.000 --> 1:27:28.000]  then they're really going to come in.
[1:27:28.000 --> 1:27:31.000]  We've got a hyper expand here.
[1:27:31.000 --> 1:27:32.000]  I realize that.
[1:27:32.000 --> 1:27:33.000]  I know it historically.
[1:27:33.000 --> 1:27:34.000]  I'm doing it.
[1:27:34.000 --> 1:27:37.000]  So again, I'm going to come back and take your calls, actually.
[1:27:37.000 --> 1:27:38.000]  We'll do two segments with them.
[1:27:38.000 --> 1:27:40.000]  But no, I'm going to go to one right now.
[1:27:40.000 --> 1:27:42.000]  Do I have a minute and a half?
[1:27:42.000 --> 1:27:43.000]  I've only got a minute and 20.
[1:27:43.000 --> 1:27:46.000]  I'm going to come back to Shane and others that are being censored.
[1:27:46.000 --> 1:27:47.000]  But it's everywhere.
[1:27:47.000 --> 1:27:49.000]  Everybody's talking about it.
[1:27:49.000 --> 1:27:52.000]  You can't even email an American flag on the Fourth of July,
[1:27:52.000 --> 1:27:55.000]  and they'll block you just like the Ninth Circuit ruled two years ago
[1:27:55.000 --> 1:27:57.000]  that American flags are banned in public schools in California
[1:27:57.000 --> 1:27:59.000]  because they're hurtful.
[1:27:59.000 --> 1:28:02.000]  Whiteboards all over colleges nationwide because someone might
[1:28:02.000 --> 1:28:04.000]  write something offensive or being banned.
[1:28:04.000 --> 1:28:05.000]  Detroit News, AP.
[1:28:05.000 --> 1:28:08.000]  And they're saying this is good.
[1:28:08.000 --> 1:28:10.000]  Again, that's like saying you can never write a book
[1:28:10.000 --> 1:28:12.000]  because you might write something hateful.
[1:28:12.000 --> 1:28:13.000]  You can't have whiteboards.
[1:28:13.000 --> 1:28:15.000]  This is real authoritarianism.
[1:28:15.000 --> 1:28:17.000]  It's not coming down the road.
[1:28:17.000 --> 1:28:18.000]  It was so bad.
[1:28:18.000 --> 1:28:20.000]  When they were going to get this in,
[1:28:20.000 --> 1:28:22.000]  they were going to physically come after us,
[1:28:22.000 --> 1:28:23.000]  and that was so crazy.
[1:28:23.000 --> 1:28:25.000]  I'll give you a big secret.
[1:28:25.000 --> 1:28:29.000]  A lot of the mercenaries inside the CIA and FBI and NSA
[1:28:29.000 --> 1:28:32.000]  and Defense Intelligence didn't block Hillary
[1:28:32.000 --> 1:28:34.000]  because they even cared about America
[1:28:34.000 --> 1:28:36.000]  and because they cared about God.
[1:28:36.000 --> 1:28:39.000]  They did it because they knew it would absolutely cause a civil war
[1:28:39.000 --> 1:28:42.000]  and was bad for business and their own selfish lives.
[1:28:42.000 --> 1:28:44.000]  But at least they weren't pure evil.
[1:28:44.000 --> 1:28:47.000]  Showcommitted like kamikazes, they were willing to bring it all down
[1:28:47.000 --> 1:28:48.000]  just to take over.
[1:28:48.000 --> 1:28:51.000]  But that's the big secret is the globalists were planning
[1:28:51.000 --> 1:28:54.000]  to bring it all down this year if Hillary got in
[1:28:54.000 --> 1:29:20.000]  the way.
[1:29:20.000 --> 1:29:24.000]  In the history of M4's life, we've brought out a lot of amazing products
[1:29:24.000 --> 1:29:28.000]  like Survival Shield X2, SuperMell Vitality and so many others
[1:29:28.000 --> 1:29:32.000]  with its unique delivery system and proprietary manufacturing process
[1:29:32.000 --> 1:29:34.000]  designed for maximized effects.
[1:29:34.000 --> 1:29:38.000]  This formula is the platinum standard of multivitamin mineral products
[1:29:38.000 --> 1:29:40.000]  and this part is most important.
[1:29:40.000 --> 1:29:44.000]  The ingredients in vitamin mineral fusion are either plant derived
[1:29:44.000 --> 1:29:47.000]  or of the highest quality lab standard.
[1:29:47.000 --> 1:29:50.000]  That means it's clean, that means it's pure
[1:29:50.000 --> 1:29:53.000]  and rest secured, you're finding the tip of the spear in the info war.
[1:29:53.000 --> 1:29:56.000]  That's infowarslifes.com and vitamin mineral fusion.
[1:29:56.000 --> 1:30:25.000]  We'll catch you now before we sell out.
[1:30:26.000 --> 1:30:30.000]  If you wish to buy a 5 or 6 or even 7 different cleansing products,
[1:30:30.000 --> 1:30:32.000]  we use decades old scientific research to put together
[1:30:32.000 --> 1:30:35.000]  the Rolls Royce of all in one cleansing.
[1:30:35.000 --> 1:30:39.000]  Look there's a reason deep cleanse is the only product on the market
[1:30:39.000 --> 1:30:42.000]  that uses our proprietary spike Girex herbal processing technique.
[1:30:42.000 --> 1:30:45.000]  We use only the highest quality organic herbs backed by serious research
[1:30:45.000 --> 1:30:48.000]  and we still bring it to you at the best price out there.
[1:30:48.000 --> 1:30:52.000]  If you wish to find deep cleanse and experience the all in one cleansing
[1:30:52.000 --> 1:30:54.000]  visit infowarslifes.com.
[1:30:54.000 --> 1:30:58.000]  or call 888-253-3139.
[1:30:58.000 --> 1:31:00.000]  This is Alex Jones.
[1:31:00.000 --> 1:31:03.000]  I want to tell you about a way to save a lot of money
[1:31:03.000 --> 1:31:06.000]  on one of the best new off-the-grid products of 2017.
[1:31:06.000 --> 1:31:09.000]  And seriously, I really think everyone should have one of these.
[1:31:09.000 --> 1:31:11.000]  I'm talking about the PPX Solar Generator System
[1:31:11.000 --> 1:31:13.000]  from our friends at Solutions from Science,
[1:31:13.000 --> 1:31:15.000]  one of our oldest sponsors.
[1:31:15.000 --> 1:31:17.000]  The PPX is so small you can put it in your pocket,
[1:31:17.000 --> 1:31:21.000]  but so powerful you can run some 110 appliances at your house.
[1:31:21.000 --> 1:31:24.000]  Like a small refrigerator so you can keep food from spoiling.
[1:31:24.000 --> 1:31:27.000]  Plus, you can take it with you to jumpstart cars, trucks, buses,
[1:31:27.000 --> 1:31:30.000]  18-wheelers, heavy equipment, even airplanes.
[1:31:30.000 --> 1:31:33.000]  The system provides an endless supply of off-the-grid electricity,
[1:31:33.000 --> 1:31:35.000]  allowing you to create your own private power grid,
[1:31:35.000 --> 1:31:37.000]  literally anywhere in the world.
[1:31:37.000 --> 1:31:39.000]  Perfect for cabins, remote locations,
[1:31:39.000 --> 1:31:42.000]  any time you need to get off the grid for a while.
[1:31:42.000 --> 1:31:45.000]  Go to privatepowergrid.com to watch this thing in action.
[1:31:45.000 --> 1:31:47.000]  That's privatepowergrid.com.
[1:31:47.000 --> 1:31:51.000]  Even better, use coupon code PRIVATE at checkout
[1:31:51.000 --> 1:31:53.000]  and get a second PPX Energy Unit for free.
[1:31:53.000 --> 1:31:55.000]  Check it out at privatepowergrid.com.
[1:31:55.000 --> 1:32:24.000]  That's privatepowergrid.com.
[1:32:26.000 --> 1:32:28.000]  Or if you're healthy and want to maintain your vigor and longevity,
[1:32:28.000 --> 1:32:30.000]  and you're looking for a convenient, easy way
[1:32:30.000 --> 1:32:34.000]  to incorporate nutritional raw materials into your day-to-day lives
[1:32:34.000 --> 1:32:37.000]  to guarantee that your body is getting the fundamental nutrients,
[1:32:37.000 --> 1:32:40.000]  the 90 essential vitamins, minerals, fats, and amino acids
[1:32:40.000 --> 1:32:42.000]  that needs to do its healing work,
[1:32:42.000 --> 1:32:45.000]  you need to check out infowarsteam.com.
[1:32:45.000 --> 1:32:47.000]  Give your body the gift of good nutrition.
[1:32:47.000 --> 1:32:49.000]  Head over to infowarsteam.com.
[1:32:49.000 --> 1:32:51.000]  Your body will be very grateful.
[1:32:51.000 --> 1:32:55.000]  On the web at infowarsteam.com.
[1:32:55.000 --> 1:32:57.000]  That's infowarsteam.com.
[1:32:57.000 --> 1:33:24.000]  You're listening to The Alex Jones Show.
[1:33:24.000 --> 1:33:27.000]  This is the best style censorship.
[1:33:27.000 --> 1:33:30.000]  Chinese comments.
[1:33:30.000 --> 1:33:33.000]  Wow. Who would have thought it?
[1:33:36.000 --> 1:33:39.000]  Waging war on corruption.
[1:33:39.000 --> 1:33:44.000]  It's Alex Jones coming to you live from the front lines of the infowar.
[1:33:44.000 --> 1:33:48.000]  You know, we'll do some report that I won't even think will be big
[1:33:48.000 --> 1:33:51.000]  and we'll get 25 million views, 30 million views, some of them.
[1:33:51.000 --> 1:33:55.000]  A lot of videos every week get over a million views, 2 million views, 4 million views.
[1:33:55.000 --> 1:34:00.000]  Just on Facebook and Google, YouTube, other areas.
[1:34:00.000 --> 1:34:03.000]  But then when the Communist Chinese are in the New York Times,
[1:34:03.000 --> 1:34:07.000]  the Wall Street Journal, PC World, you name it, this year,
[1:34:07.000 --> 1:34:10.000]  saying we're going to help the U.S. government
[1:34:10.000 --> 1:34:12.000]  censor the Liberty Movement and block Trump.
[1:34:12.000 --> 1:34:15.000]  Like the U.S. government now, Trump isn't in charge of it.
[1:34:15.000 --> 1:34:18.000]  And they just ignore him and move forward.
[1:34:18.000 --> 1:34:22.000]  So thank God he's not going to a correspondence dinner or kicking out the CNN
[1:34:22.000 --> 1:34:25.000]  that has been caught getting money from all the Arab states
[1:34:25.000 --> 1:34:27.000]  and the Communist Chinese.
[1:34:27.000 --> 1:34:32.000]  And there's news today where Hollywood is openly being bought up by the Chinese.
[1:34:32.000 --> 1:34:35.000]  I told people that 10 years ago and you said,
[1:34:35.000 --> 1:34:40.000]  oh, the Chinese own it and all the anti-Semites are like covering up for the Jews.
[1:34:40.000 --> 1:34:43.000]  Well, let's just say the Jewish people, a lot of them that own Hollywood,
[1:34:43.000 --> 1:34:46.000]  a lot of other folks as well, a lot of Italians in Hollywood owning it.
[1:34:46.000 --> 1:34:49.000]  A lot of other folks as well, you know, from James Cameron, you name it,
[1:34:49.000 --> 1:34:51.000]  they're selling out of the Chinese.
[1:34:51.000 --> 1:34:55.000]  And I told you that, just Google, Alex Jones, China buying up Hollywood,
[1:34:55.000 --> 1:34:57.000]  10 years ago.
[1:34:57.000 --> 1:35:00.000]  But see, that's what I'm about, is trailblazing.
[1:35:00.000 --> 1:35:03.000]  That's an authoritarian state that's enslaved its people,
[1:35:03.000 --> 1:35:05.000]  selling out and it's in the news.
[1:35:05.000 --> 1:35:08.000]  Oh man, is China validated about crackdown on fake news?
[1:35:08.000 --> 1:35:12.000]  Thank God, help us crack down on these Americans.
[1:35:12.000 --> 1:35:18.000]  Everyone should just instantly be done with PC World or anybody else that is like writing articles going,
[1:35:18.000 --> 1:35:22.000]  man, this Hitler in 1943, he really knows how to deal with people that cause problems.
[1:35:22.000 --> 1:35:24.000]  We ought to hit him with what he wants.
[1:35:24.000 --> 1:35:27.000]  But they think you're so stupid, they just act like that.
[1:35:27.000 --> 1:35:32.000]  But there's a large portion of folks that aren't that dumb.
[1:35:32.000 --> 1:35:35.000]  All right, I want to go to your phone calls talking about censorship and more.
[1:35:35.000 --> 1:35:38.000]  I'm going to try to move quick here so you make your point with the next person.
[1:35:38.000 --> 1:35:42.000]  Shane in Ohio, you're calling in about Facebook.
[1:35:42.000 --> 1:35:45.000]  And again, we just got censored off Google ads, but just, you know,
[1:35:45.000 --> 1:35:48.000]  you think everything I talk about is in the news, but not that.
[1:35:48.000 --> 1:35:52.000]  They want to have a stealth program of censorship until I file a lawsuit.
[1:35:52.000 --> 1:35:54.000]  Go ahead.
[1:35:54.000 --> 1:35:59.000]  Yeah, they've taken me and 13 that I know of, but my friends, and they're banning us.
[1:35:59.000 --> 1:36:02.000]  I'm banned right now for 30 days.
[1:36:02.000 --> 1:36:07.000]  That's no liking, no videos, no sharing, no videos, no messaging, nobody.
[1:36:07.000 --> 1:36:10.000]  They just use your data and your name whenever you ever said to them.
[1:36:10.000 --> 1:36:11.000]  They say they own it.
[1:36:11.000 --> 1:36:14.000]  So send us the post the message posted on YouTube.
[1:36:14.000 --> 1:36:17.000]  Use another platform to expose what they did.
[1:36:17.000 --> 1:36:21.000]  That's how we kind of jump across the lava here on the rocks or like across the stream.
[1:36:21.000 --> 1:36:24.000]  You have to then expose it in another venue.
[1:36:24.000 --> 1:36:26.000]  They think you're dumb and will only sit there and wait.
[1:36:26.000 --> 1:36:27.000]  Then you do it again.
[1:36:27.000 --> 1:36:28.000]  They ban you.
[1:36:28.000 --> 1:36:30.000]  So they're trying to teach you to be a good slave.
[1:36:30.000 --> 1:36:31.000]  Tell us what happened.
[1:36:31.000 --> 1:36:32.000]  You're right.
[1:36:32.000 --> 1:36:36.000]  So my, I got banned a while ago during the election.
[1:36:36.000 --> 1:36:39.000]  This is like the fourth ban and now it's a 30 day ban.
[1:36:39.000 --> 1:36:41.000]  It goes from like three days to seven days.
[1:36:41.000 --> 1:36:43.000]  The red, you know what I mean?
[1:36:43.000 --> 1:36:45.000]  And now it's a 30 day ban.
[1:36:45.000 --> 1:36:48.000]  And again, did you screenshot what the great evil was?
[1:36:48.000 --> 1:36:50.000]  Is that that you engaged in?
[1:36:50.000 --> 1:36:55.000]  My first great evil was I said that CNN equals Sandy Hook.
[1:36:55.000 --> 1:36:56.000]  That was it.
[1:36:56.000 --> 1:36:57.000]  Fake news.
[1:36:57.000 --> 1:36:58.000]  It's fake.
[1:36:58.000 --> 1:36:59.000]  And that was it.
[1:36:59.000 --> 1:37:00.000]  That was it.
[1:37:00.000 --> 1:37:03.000]  I don't want you to question their, you know, their narratives.
[1:37:03.000 --> 1:37:06.000]  They would ever stage something even though they've been caught doing it.
[1:37:06.000 --> 1:37:08.000]  I think a lot of CNN did happen, but you know,
[1:37:08.000 --> 1:37:10.000]  we have a right to question as Americans regardless.
[1:37:10.000 --> 1:37:11.000]  All right.
[1:37:11.000 --> 1:37:14.000]  Well, I hear you and expose it when something happens.
[1:37:14.000 --> 1:37:15.000]  Talk about it.
[1:37:15.000 --> 1:37:16.000]  What you've just done.
[1:37:16.000 --> 1:37:18.000]  Let's talk another call about what's happening.
[1:37:18.000 --> 1:37:19.000]  Facebook censorship in Colorado.
[1:37:19.000 --> 1:37:20.000]  Eric, you're on the air.
[1:37:20.000 --> 1:37:21.000]  Go ahead.
[1:37:21.000 --> 1:37:24.000]  You know, you're right about censorship.
[1:37:24.000 --> 1:37:26.000]  It's not just happening on Twitter.
[1:37:26.000 --> 1:37:30.000]  It's happening on, if Donald Trump posts something on his Facebook site,
[1:37:30.000 --> 1:37:32.000]  it's just flooded with negative comments.
[1:37:32.000 --> 1:37:33.000]  Oh, yeah.
[1:37:33.000 --> 1:37:37.000]  They admit they've gauged it to not let any positive in where he can see it to make him
[1:37:37.000 --> 1:37:40.000]  feel like he doesn't have support, but Trump knows it's all being manipulated.
[1:37:40.000 --> 1:37:41.000]  He understands it.
[1:37:41.000 --> 1:37:45.000]  That's why he's saying, fine, I'm done with all of you and he's moving away to launch
[1:37:45.000 --> 1:37:46.000]  his own systems.
[1:37:46.000 --> 1:37:47.000]  Yeah.
[1:37:47.000 --> 1:37:50.000]  I'm using different platforms now and I'm trying to get everybody to leave Facebook.
[1:37:50.000 --> 1:37:54.000]  I'm saying, well, what you do is you raid Facebook and you,
[1:37:54.000 --> 1:37:56.000]  you point them at your, your operation.
[1:37:56.000 --> 1:38:00.000]  You set up your own website, which then points at other,
[1:38:00.000 --> 1:38:04.000]  other areas and other sites that are Patriot.
[1:38:04.000 --> 1:38:07.000]  And then you just let people know it's there for the exodus.
[1:38:07.000 --> 1:38:08.000]  You don't just leave.
[1:38:08.000 --> 1:38:11.000]  You take people like Moses didn't just leave.
[1:38:11.000 --> 1:38:12.000]  He took everybody with him.
[1:38:12.000 --> 1:38:13.000]  See what I mean?
[1:38:13.000 --> 1:38:14.000]  Yeah, that's exactly what I did.
[1:38:14.000 --> 1:38:16.000]  I have a radio show too that we do on Sunday night.
[1:38:16.000 --> 1:38:19.000]  And are we have a page on Facebook that we use to promote the show?
[1:38:19.000 --> 1:38:23.000]  And it was hard for me to think, how am I going to get out of Facebook to promote the show?
[1:38:23.000 --> 1:38:27.000]  And we found another place today, you know, where we could actually do a website off
[1:38:27.000 --> 1:38:30.000]  of Facebook so we can bypass Facebook all together.
[1:38:30.000 --> 1:38:31.000]  That's it.
[1:38:31.000 --> 1:38:32.000]  But, but don't just do that.
[1:38:32.000 --> 1:38:33.000]  What did I say?
[1:38:33.000 --> 1:38:38.000]  Create your own site, but go in and create new ones on Facebook to take everybody away.
[1:38:38.000 --> 1:38:39.000]  Yes.
[1:38:39.000 --> 1:38:40.000]  I appreciate your call.
[1:38:40.000 --> 1:38:41.000]  Sure.
[1:38:41.000 --> 1:38:42.000]  Yeah.
[1:38:42.000 --> 1:38:43.000]  And that's key.
[1:38:43.000 --> 1:38:44.000]  I've been through this one.
[1:38:44.000 --> 1:38:47.000]  It started out 21 years ago on AccessTV when they would do everything to shut me up.
[1:38:47.000 --> 1:38:49.000]  I mean, and I've been through the process.
[1:38:49.000 --> 1:38:50.000]  I've been fired repeatedly.
[1:38:50.000 --> 1:38:55.000]  I've been, believe me, use their platforms, have your own, like Drudge does.
[1:38:55.000 --> 1:38:58.000]  He has, you know, a Twitter and some other stuff, but it's all about his site.
[1:38:58.000 --> 1:39:00.000]  We had to do the same thing here.
[1:39:00.000 --> 1:39:05.000]  And that means support the big motherships out there, like what Trump's doing, what Drudge
[1:39:05.000 --> 1:39:10.000]  is doing, what I'm doing, support those because we're the big capital ships that their big
[1:39:10.000 --> 1:39:11.000]  guns are shooting at.
[1:39:11.000 --> 1:39:14.000]  And believe me, if they can blow us up, they're going to have some victories.
[1:39:14.000 --> 1:39:18.000]  The good luck is only get stronger as they attack us.
[1:39:18.000 --> 1:39:23.000]  It's like banning the sex pistols, you know, in England only made them superstars.
[1:39:23.000 --> 1:39:25.000]  We're not just acting cool like a bunch of teenagers.
[1:39:25.000 --> 1:39:27.000]  We're doing real stuff here.
[1:39:27.000 --> 1:39:31.000]  Let's go ahead and take another call.
[1:39:31.000 --> 1:39:36.000]  Let's go ahead and talk to Catherine in Canada.
[1:39:36.000 --> 1:39:37.000]  Catherine, you're on the air.
[1:39:37.000 --> 1:39:39.000]  Go ahead.
[1:39:39.000 --> 1:39:40.000]  Hi, Alex.
[1:39:40.000 --> 1:39:41.000]  Welcome.
[1:39:41.000 --> 1:39:47.000]  Hey, I just, I watched Mike Pence's speech in Munich to the country's in NATO and he
[1:39:47.000 --> 1:39:50.000]  actually put the country's in NATO on like a reality check.
[1:39:50.000 --> 1:39:51.000]  Sure.
[1:39:51.000 --> 1:39:53.000]  Exactly, the media said, oh, he disagrees with Trump.
[1:39:53.000 --> 1:39:54.000]  He loves NATO.
[1:39:54.000 --> 1:39:55.000]  NATO is perfect.
[1:39:55.000 --> 1:39:56.000]  He wants to attack Russia.
[1:39:56.000 --> 1:40:00.000]  He said, we'll stand up to Russia if they do something wrong, but NATO, you're going
[1:40:00.000 --> 1:40:04.000]  to have to pay and you're not going to be able to sit here and just back up the EU and
[1:40:04.000 --> 1:40:05.000]  have a bunch of refugees pour in.
[1:40:05.000 --> 1:40:09.000]  He actually delivered what Trump said to deliver, but the media misrepresented what he said.
[1:40:09.000 --> 1:40:10.000]  Go ahead.
[1:40:10.000 --> 1:40:12.000]  Yeah, well, that was what I was going to say.
[1:40:12.000 --> 1:40:15.000]  He gave the countries, there's only about four countries in all of NATO that actually
[1:40:15.000 --> 1:40:16.000]  pay their share.
[1:40:16.000 --> 1:40:17.000]  Canada and US being one of them.
[1:40:17.000 --> 1:40:18.000]  I think Great Britain is the other.
[1:40:18.000 --> 1:40:23.000]  He gave them all to the end of the year to figure out a plan and their government to
[1:40:23.000 --> 1:40:24.000]  start paying.
[1:40:24.000 --> 1:40:29.000]  And then we're anti-NATO because the US doesn't want to pay 30%.
[1:40:29.000 --> 1:40:32.000]  Last time I looked UK like 10%, exactly.
[1:40:32.000 --> 1:40:33.000]  Canada like six.
[1:40:33.000 --> 1:40:36.000]  Why should we pay almost all of it like the United Nations?
[1:40:36.000 --> 1:40:37.000]  Why?
[1:40:37.000 --> 1:40:41.000]  Yeah, I want to know, what do you think their plan is to do to make the countries pay if
[1:40:41.000 --> 1:40:42.000]  they don't?
[1:40:42.000 --> 1:40:43.000]  I'm just wondering what you're taking.
[1:40:43.000 --> 1:40:44.000]  Well, here's the deal.
[1:40:44.000 --> 1:40:49.000]  We use the UN as a force for good if America that's founded it and funded it took control
[1:40:49.000 --> 1:40:50.000]  of it.
[1:40:50.000 --> 1:40:52.640]  I'm not somebody that just says, you know, don't use these things.
[1:40:52.640 --> 1:40:53.640]  We should.
[1:40:53.640 --> 1:40:54.640]  They're there.
[1:40:54.640 --> 1:40:55.640]  They're institutions.
[1:40:55.640 --> 1:40:56.640]  Reform them.
[1:40:56.640 --> 1:40:57.640]  It's like somebody's house.
[1:40:57.640 --> 1:40:58.640]  It's bad.
[1:40:58.640 --> 1:40:59.640]  You move in, you buy it, you make it better.
[1:40:59.640 --> 1:41:00.640]  We can perform an exorcism.
[1:41:00.640 --> 1:41:06.160]  I guess I'm being sarcastic, but absolutely, we should, we should just withdraw our funding
[1:41:06.160 --> 1:41:11.200]  and our military force from NATO, but they're not going to do that, but we never negotiate.
[1:41:11.200 --> 1:41:16.720]  All Trump's saying is, the days of having America sell itself out to special interests
[1:41:16.720 --> 1:41:21.920]  while we impoverish the people are over, plus it kills the base that creates the wealth.
[1:41:21.920 --> 1:41:26.520]  A real elite would want a big prosperous, you know, big, fat middle class.
[1:41:26.520 --> 1:41:30.520]  Yeah, I think he's going to, I think there's going to be a new alliance coming up with
[1:41:30.520 --> 1:41:34.000]  Japan, Canada, Australia wants to get on board, Great Britain, I think there's going
[1:41:34.000 --> 1:41:35.520]  to be a different type of alliance.
[1:41:35.520 --> 1:41:36.520]  Exactly.
