[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[2:59:49.000 --> 2:59:58.000]  Get our best trained, best educated, best equipped, best prepared troops refused to fight.
[2:59:58.000 --> 3:00:06.000]  As a matter of fact, it seems to say that they would rather switch than fight.
[3:00:06.000 --> 3:00:14.000]  The Alex Jones show because there is a war on for your mind.
[3:00:14.000 --> 3:00:16.000]  Fight the power.
[3:00:16.000 --> 3:00:18.000]  Fight the power.
[3:00:18.000 --> 3:00:20.000]  What is the power?
[3:00:20.000 --> 3:00:23.000]  Black folks and white folks fighting, fighting the power.
[3:00:23.000 --> 3:00:30.000]  There's a video up on infowars.com, it's an article on newswars.com by Kelly McGreen.
[3:00:30.000 --> 3:00:33.000]  Coming up, we're going to have Rod Stone hosting this hour.
[3:00:33.000 --> 3:00:34.000]  Big breaking news.
[3:00:34.000 --> 3:00:38.000]  Manafort is former business partners calling for basically a criminal investigation of
[3:00:38.000 --> 3:00:40.000]  Comey for criminal leaks and the wiretapping.
[3:00:40.000 --> 3:00:42.000]  Abso-fricking-lutely.
[3:00:42.000 --> 3:00:48.000]  Video, BLM and Trump supporters shatter divided American narrative.
[3:00:48.000 --> 3:00:52.000]  This happened when they showed up at the mother of all rallies Saturday.
[3:00:52.000 --> 3:00:53.000]  This has been out a few days.
[3:00:53.000 --> 3:00:54.000]  I'm going to play it now.
[3:00:54.000 --> 3:00:57.000]  And they ended up actually calling Black Lives Matter up.
[3:00:57.000 --> 3:01:02.000]  Now this was just real Black Lives Matter, not the actual Soros group, but Soros funds this.
[3:01:02.000 --> 3:01:06.000]  And when they saw the Trump love, a beautiful thing happened.
[3:01:06.000 --> 3:01:07.000]  Here's that video.
[3:01:07.000 --> 3:01:10.000]  It's about freedom of speech.
[3:01:10.000 --> 3:01:12.000]  It's about celebration.
[3:01:12.000 --> 3:01:16.000]  So what we are going to do is something you're not used to.
[3:01:16.000 --> 3:01:21.000]  And we're going to give you two minutes of our platform to put your message out.
[3:01:21.000 --> 3:01:25.000]  So whether they disagree or agree with your message is irrelevant.
[3:01:25.000 --> 3:01:30.000]  It's the fact that you have the right to have the message.
[3:01:30.000 --> 3:01:36.000]  I am an American.
[3:01:36.000 --> 3:01:47.000]  And the beauty of America is that when you see something broke in your country, you can mobilize to fix it.
[3:01:47.000 --> 3:01:51.000]  So you ask why there's a Black Lives Matter?
[3:01:51.000 --> 3:01:59.000]  Because you can watch a Black man die and be choked to death on television and nothing happens.
[3:01:59.000 --> 3:02:01.000]  Yeah, then 50 times Black still don't know people.
[3:02:01.000 --> 3:02:03.000]  We're just saying the media is hyping the other thing.
[3:02:03.000 --> 3:02:05.000]  We're not agreeing with it.
[3:02:05.000 --> 3:02:07.000]  It's just they're doing it to cause a riot.
[3:02:07.000 --> 3:02:09.000]  That was a crime.
[3:02:09.000 --> 3:02:12.000]  We are not anti-cop.
[3:02:12.000 --> 3:02:20.000]  But see, the whole process unfolds and they all come together.
[3:02:20.000 --> 3:02:28.000]  We say if a cop is dead, he needs to get fired like a man.
[3:02:28.000 --> 3:02:30.000]  Yeah, if he's a bad cop, get rid of him. We're not, of course.
[3:02:30.000 --> 3:02:32.000]  I'm not worshiping the police.
[3:02:32.000 --> 3:02:34.000]  I just want to scapegoat them.
[3:02:34.000 --> 3:02:35.000]  We don't want that, anything.
[3:02:35.000 --> 3:02:37.000]  Yeah, we're just not going to scapegoat the police.
[3:02:37.000 --> 3:02:39.000]  Like, just kill cops, that'll fix it.
[3:02:39.000 --> 3:02:47.000]  Anything that shows we want to have God giving right to freedom, liberty, and a pursuit of happiness.
[3:02:47.000 --> 3:02:49.000]  See, that's not a real Black Lives Matter story.
[3:02:49.000 --> 3:02:50.000]  It was a funny group.
[3:02:50.000 --> 3:02:51.000]  That's just false and short of the shirts.
[3:02:51.000 --> 3:02:55.000]  Who, meanwhile, shows how he can reach out to him.
[3:02:55.000 --> 3:02:58.000]  You are so right, all lives matter, right?
[3:02:58.000 --> 3:03:01.000]  See, the main line of Black Lives Matter group says no, not all lives matter.
[3:03:01.000 --> 3:03:03.000]  They even got Bernie Sanders' face for that.
[3:03:03.000 --> 3:03:09.000]  If life is lost, we get no justice. That's why we say Black Lives Matter.
[3:03:09.000 --> 3:03:13.000]  That's why we say Black Lives Matter.
[3:03:13.000 --> 3:03:19.000]  And we really want to make America great. We do it together.
[3:03:19.000 --> 3:03:22.000]  See, that's a grassroots guy.
[3:03:22.000 --> 3:03:26.000]  He just sees the media showing Blacks getting killed and magnifying it.
[3:03:26.000 --> 3:03:32.000]  And then he thinks that that's the big event he doesn't get in some manipulation.
[3:03:32.000 --> 3:03:35.000]  We're not defending some crazy cops shooting somebody.
[3:03:35.000 --> 3:03:41.000]  I've stored my faith in some of those people because when I spoke truths, they agree.
[3:03:41.000 --> 3:03:43.000]  I feel like we made progress.
[3:03:43.000 --> 3:03:48.000]  I feel like two sides that never listened to each other actually made progress today.
[3:03:48.000 --> 3:03:50.000]  But you know the law on that stage?
[3:03:50.000 --> 3:03:52.000]  No, I expected to come down here.
[3:03:52.000 --> 3:03:53.000]  They won divisions.
[3:03:53.000 --> 3:03:56.000]  Just like RT Party rallies that Roger had was like 60% minority.
[3:03:56.000 --> 3:03:59.000]  The media, I was there, Mother Jones was there and they wrote about it.
[3:03:59.000 --> 3:04:03.000]  They're all white, weird, racist, old people.
[3:04:03.000 --> 3:04:06.000]  They saw that and they were really freaked out.
[3:04:06.000 --> 3:04:09.000]  They made some substantial steps.
[3:04:09.000 --> 3:04:11.000]  Without either side, they couldn't stand it.
[3:04:11.000 --> 3:04:18.000]  I hope they understand that one of the leaders of the Black Lives Matter movement is a proud American.
[3:04:18.000 --> 3:04:24.000]  The full video is on infowars.com, Kelly McBrain, BLM and Trump supporters, Shattered, Divided America.
[3:04:24.000 --> 3:04:25.000]  I'm going to tweet that out at realelixshows.
[3:04:25.000 --> 3:04:29.000]  Dr. Group, thank you for the great work you're doing. I'm going to come back and introduce Roger Stone.
[3:04:29.000 --> 3:04:31.000]  I'll almost talk when I'm off in about 10 minutes.
[3:04:31.000 --> 3:04:34.000]  Stay with us. This is the Info War. This is the Mass Awakening.
[3:04:34.000 --> 3:04:37.000]  This is the tip of the spear. This is victory.
[3:04:37.000 --> 3:04:56.000]  And remember, if you're watching or listening to this transmission, you are the Resistance.
[3:05:07.000 --> 3:05:10.000]  This is considered more essential than the First Amendment.
[3:05:10.000 --> 3:05:21.000]  This may be a bitter pill to swallow, but the right to keep and bear arms is not an outdated, dusty idea some old dead white guys dreamed up in fear of the Redcoats.
[3:05:21.000 --> 3:05:26.000]  No, it is just as essential to liberty today as it was in 1776.
[3:05:26.000 --> 3:05:33.000]  The original amendments we refer to as the Bill of Rights contained 10 of what the constitutional framers termed unalienable rights.
[3:05:33.000 --> 3:05:38.000]  The Bill of Rights came to us with blinders on. It doesn't recognize color or class or wealth.
[3:05:38.000 --> 3:05:45.000]  It protects not just the rights of actors or editors or reporters, but extends even to those we love to hate.
[3:05:45.000 --> 3:05:48.000]  This is a small excerpt from Tralton Heston.
[3:05:48.000 --> 3:05:53.000]  Thousands of years ago, there was a basic form of chivalry.
[3:05:53.000 --> 3:06:01.000]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[3:06:01.000 --> 3:06:10.000]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[3:06:10.000 --> 3:06:14.000]  But in the 21st century, there are silent weapons for quiet war.
[3:06:14.000 --> 3:06:24.000]  Pathogens added to the food and water, into the lining of plastics that destroy our vitality, turn off our hormones and accelerate our journey towards death.
[3:06:24.000 --> 3:06:39.000]  I personally counter this onslaught with Anthroplex. Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[3:06:39.000 --> 3:06:48.000]  Discover why Anthroplex has turned so many heads today. It's time for us to take our bodies back into our own hands and it starts at infowarslife.com with Anthroplex.
[3:06:48.000 --> 3:06:54.000]  You deserve a deep restful sleep with knockout by infowarslife.
[3:06:54.000 --> 3:07:05.000]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract and melatonin.
[3:07:05.000 --> 3:07:10.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[3:07:10.000 --> 3:07:18.000]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[3:07:18.000 --> 3:07:26.000]  Our natural mixture harnesses the power of ten known ingredients to let your body relax and get the sleep you need.
[3:07:26.000 --> 3:07:28.000]  Wake up refreshed and take on the day.
[3:07:28.000 --> 3:07:36.000]  Infowarslife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[3:07:36.000 --> 3:07:40.000]  Get the sleep you deserve and experience the power of knockout.
[3:07:40.000 --> 3:08:09.000]  Head on over to infowarslife.com and say goodbye to fatigue. That's infowarslife.com.
[3:08:11.000 --> 3:08:16.000]  All right, ladies and gentlemen, Roger Stone's about to take over this hour.
[3:08:16.000 --> 3:08:23.000]  Next week, he's testifying in closed session to the congressional committee, even his wife can't go in.
[3:08:23.000 --> 3:08:28.000]  So we're going to have reporters there to cover it all, but they want to have him in secret testimony.
[3:08:28.000 --> 3:08:33.000]  What they've done with other people who have testified is not let it have a record of it and make up what they said later.
[3:08:33.000 --> 3:08:38.000]  So look for the committee for a congressmanship to say, Roger Stone murdered a child in front of us.
[3:08:38.000 --> 3:08:42.000]  He said he loves Stalin. He's married to Putin.
[3:08:42.000 --> 3:08:44.000]  I mean, that's what they do.
[3:08:44.000 --> 3:08:48.000]  So Roger Stone's here, Paul Manafort. The word is about to be indicted.
[3:08:48.000 --> 3:09:02.000]  He's come out and said, listen, criminal investigation of the leaks, which are now confirmed massive eggywag all over the face of late night TV comedy shows, the Democrats, they're still reeling from that.
[3:09:02.000 --> 3:09:06.000]  What is the state of the war, Roger Stone?
[3:09:06.000 --> 3:09:12.000]  You know, it just seems to me, Alex, that the deep state has now been unmasked themselves.
[3:09:12.000 --> 3:09:26.000]  Despite their vehement denials of wiretapping, their wiretapping came to the fore in the Manafort case, proving thus in one kind of sweeping move, what many in the media had overlooked.
[3:09:26.000 --> 3:09:43.000]  The fact, first of all, that Mr. Clapper had testified under oaths in front of the Congress regarding the wiretaps in an exchange with Senator Feinstein.
[3:09:43.000 --> 3:09:48.000]  He admitted that the widespread parameters focused at Trump Tower.
[3:09:48.000 --> 3:09:54.000]  And then when pressed for details, he kept saying, it's just too sensitive. I can't discuss it. It's too sensitive.
[3:09:54.000 --> 3:10:20.000]  This also reflects the incredible report back in March, when Circa News reported that the FISA court had admonished the Obama NSA for the surveillance of at least 30,000 Americans, saying that this was, to my quote, the court, there was an institutional lack of candor, that it raised very serious fourth amendment issues.
[3:10:20.000 --> 3:10:35.000]  The three networks, of course, ignored all of this. One out of every 20 searches by the NSA and their running dog lackeys at the Central Intelligence Agency and the FBI was essentially for political purposes.
[3:10:35.000 --> 3:10:57.000]  This is massive scandal, 1,000 times bigger than Watergate. I mean, 10,000 times. This is gargantuan. And we also have Comey and the Justice Department lying under oath months ago when he was still director saying no one has spied on Trump, either through FISA or the Justice Department, or on any of his surrogates, or on Trump Tower, now a proven fraud.
[3:10:57.000 --> 3:11:01.000]  Let's play that clip and I ask Stone, why is it coming out now? Here it is.
[3:11:01.000 --> 3:11:08.000]  Director Comey was the President's statement that Obama had his wires tapped in Trump Tower a true statement.
[3:11:08.000 --> 3:11:20.000]  With respect to the President's tweets about alleged wiretapping directed at him by the prior administration, I have no information that supports those tweets, and we have looked carefully inside the FBI.
[3:11:20.000 --> 3:11:30.000]  The Department of Justice has asked me to share with you that the answer is the same for the Department of Justice and all its components. The Department has no information that supports those tweets.
[3:11:30.000 --> 3:11:42.000]  Okay, it goes on and on, but let's just not go to the rest. No components anywhere, anybody, when they are openly doing it and know they are, and it just bragged in the news, we got Trump, we've been spying on him.
[3:11:42.000 --> 3:11:49.000]  I mean, this is, talk about a jackknife. I mean, this is an explosion of buffoonery.
[3:11:49.000 --> 3:12:05.000]  Well, Alex, I think it's, notice that he chooses his words very carefully. First of all, I think we've now established without any question that FISA court warrants were being used to surveil Trump associates, including Manafort Carter Page and presumably yours truly.
[3:12:05.000 --> 3:12:14.000]  I do think that Judge Andrew Napolitano was correct when he said that the M1 was actually conducting the surveillance on Trump himself.
[3:12:14.000 --> 3:12:28.000]  This gave their colleagues in the deep state deniability. Notice last week, when Session said that there was no proof of the spying, he again said, there is nothing in our possession that would indicate that this happened.
[3:12:28.000 --> 3:12:43.000]  Now, it is false that Judge Napolitano was suspended by Fox. What happened was a dirty trick. Somebody told the LA Times that after hours on the East, so there was no way to deny it or confirm it.
[3:12:43.000 --> 3:12:55.000]  The LA Times ran with it as a story. It got picked up everywhere. In fact, Judge Napolitano was never suspended. He was off the air for six days on a planned vacation.
[3:12:55.000 --> 3:13:15.000]  Ironic that MSNBC and CNN came back and printed a correction, said he was not suspended. Fox never did so. However, the judge is born out on May 8, 2017, when Mr. Clapper, the Director of Intelligence under Obama, goes to the U.S. Senate.
[3:13:15.000 --> 3:13:27.000]  Let me read this exchange. Senator Feinstein. The Guardian has reported that Britain's intelligence service first became aware in late 2015 of suspicious interactions between Trump advisors and Russian agents.
[3:13:27.000 --> 3:13:38.000]  And this information was passed on to you as intelligence. Over the spring of 2016, multiple European allies passed on additional information to the United States about contacts between Trump.
[3:13:38.000 --> 3:13:50.000]  The Trump campaign in Russians is this accurate? This is Yates, the former director. I can't answer that, she says. Feinstein, General Clapper, is that accurate?
[3:13:50.000 --> 3:13:59.000]  Yes, it is and also quite sensitive. Okay, let me ask you about this. The specifics are quite sensitive, I can say no more.
[3:13:59.000 --> 3:14:11.000]  There you have it, Alex. Busted, busted. You take the circus story by Sarah Carter, which is one of the most extraordinary pieces of journalism that I've seen in the 40 years I've been in politics.
[3:14:11.000 --> 3:14:26.000]  Stone cold proof that Rogers, Brennan, Clapper, Rice are spying on thousands of Americans, as many as 30,000 according to the court, and then Mr. Comey is perjuring himself to cover it up.
[3:14:26.000 --> 3:14:33.000]  We'll put the headline back on screen because there it is. It's now admitted they illegally spied on people for political control.
[3:14:33.000 --> 3:14:39.000]  The classified MMOs show FBI legally shared spy data on Americans with private parties. So they're caught red-handed.
[3:14:39.000 --> 3:14:45.000]  So I'll ask you the question and then you're taking over. We'll skip this break so you have more time. Why is it coming out now?
[3:14:45.000 --> 3:14:52.000]  Because they know, like Conway said months ago, the president's the president. He's in there. He has all this. He knows it's classified.
[3:14:52.000 --> 3:15:01.000]  So he's not releasing it, but he knows they're lying. So how does this then go public and what has smoked them out to now admit their liars?
[3:15:01.000 --> 3:15:15.000]  What's ironic here is that this was kind of a dead and buried issue. The fact that there was very little media coverage of the circus story means that the deep state could heave a deep, you know, a deep sigh and relax.
[3:15:15.000 --> 3:15:28.000]  Dr. Jerry Corsi on behalf of Info Wars was really ahead of this curve writing detailed stories about metadata surveillance, including surveillance of Trump that goes all the way back into the 80s and 90s.
[3:15:28.000 --> 3:15:31.000]  Including the classified source documents.
[3:15:31.000 --> 3:15:45.000]  Exactly. So Dr. Corsi first picks up the deep state spying on Trump, which has, I think, waxed and waned over the years. He's been on their radar obviously for a very long time.
[3:15:45.000 --> 3:15:55.000]  Now, Alex, the other thing that is ironic is that it's the Manafort case that brings this all to the fore. In other words, the mainstream media backed into this.
[3:15:55.000 --> 3:16:06.000]  When it leaked that Manafort was was put back under surveillance by Comey. So recognize what they did here. They have Manafort under surveillance.
[3:16:06.000 --> 3:16:12.000]  It bears no fruit. They turn off the tap because it's there's no evidence of a crime.
[3:16:12.000 --> 3:16:28.000]  Manafort goes to work for President Trump successfully runs his operation at the convention to to seize the nomination and to avoid a theft by the Republican establishment and 1952 style hijacking.
[3:16:28.000 --> 3:16:40.000]  And then they put him back under scrutiny during the transition during the inauguration at a time that he's in frequent contact with the president elect and with myself.
[3:16:40.000 --> 3:16:47.000]  So that's the NSA being used to try to steal elections in America. Unprecedented Roger, you take over. Incredible.
[3:16:47.000 --> 3:17:04.000]  Thank you, Alex. First of all, I do want to ask you to remember that we here at Info Wars don't have a George Soros or a Ford Foundation or a Rockefeller Foundation writing big checks to keep us alive.
[3:17:04.000 --> 3:17:19.000]  Alex Jones has an extraordinarily ambitious expansion planned. You know, in Austin, you can hear them working in the next studio to build a super studio that is more sophisticated and bigger than anything we have already.
[3:17:19.000 --> 3:17:26.000]  And I must tell you, we have a great, you know, hidden bunker there in Texas and a lot of talented people.
[3:17:26.000 --> 3:17:43.000]  But this studio will be something like anything you have ever seen. But this costs money and we can't account on big corporate sponsors from the multinational corporations or or hidden billionaires like the Clintons and the media matters crowd.
[3:17:43.000 --> 3:17:56.000]  So we asked you to the info wars dot com store. Now, among the things that you can get is the iconic Bill Clinton rape t shirt.
[3:17:56.000 --> 3:18:06.000]  Now, this is a piece of history. If you read my book, The Making of the President 2016, which you can also get at the info wars dot com store.
[3:18:06.000 --> 3:18:18.000]  You will learn how Alex Jones put this this item into the stratosphere into the political lexicon. Believe me, folks, this t shirt will end up in the Smithsonian.
[3:18:18.000 --> 3:18:26.000]  There are a limited number of these. This is a limited edition. When these go, that's it. We don't intend to print anymore.
[3:18:26.000 --> 3:18:36.000]  Yes, you can get them at Stone Cold truce at the store there as well. But that's all there is. Alex and I essentially divided the stock.
[3:18:36.000 --> 3:18:47.000]  So this is something you're going to want to have your something you're going to want to to cherish because it was a way to break through the mainstream media blockade.
[3:18:47.000 --> 3:19:00.000]  The roadblock as it were the blackout on Bill Clinton's real past. They kept calling him. They said he was guilty of indiscretions or infidelities when the issue was violence against women rape.
[3:19:00.000 --> 3:19:15.000]  So I urge you to go to the site and get your Clinton rape t shirt now also there multiple other specials. I myself am a giant fan of brain force.
[3:19:15.000 --> 3:19:25.000]  The stuff is really great for mental clarity and mental energy. You know when you're working in some cases 18 hour days for the cause of freedom.
[3:19:25.000 --> 3:19:42.000]  This is this is an indispensable product. I know that Rick Derringer the rocker tells me that he lives by it. I know that the judge Napolitano is a fan and many people I know use this as a secret weapon.
[3:19:42.000 --> 3:19:57.000]  Again I commend to you brain force. Paul Manafort has dominated the news and I think it's important to put his involvement with Donald Trump into some prospect.
[3:19:57.000 --> 3:20:06.000]  Now admittedly Manafort was an usher in my wedding someone I have known since my college Republicans and young Republican days.
[3:20:06.000 --> 3:20:20.000]  Manafort and I both hail from Connecticut. Connecticut is one of the last states in the nation that nominates candidates for governor and senator in all statewide offices in a state convention rather than a primary.
[3:20:20.000 --> 3:20:26.000]  A primary can be secondary but can only be held after nominees are selected in a convention.
[3:20:26.000 --> 3:20:43.000]  Manafort came up through the college Republicans the young Republicans which are governed by conventions rules Roberts rules of order and whose structure is identical in terms of the way those organizations operate to the convention of the Republican National Committee.
[3:20:43.000 --> 3:20:56.000]  So if you know how to run a young Republican National Convention you know how to run a Republican National Convention because the structure rules committee credentials committee platform committee and so on are identical.
[3:20:56.000 --> 3:21:03.000]  The Republican National Convention is governed not by federal law not by state law but by its own rules.
[3:21:03.000 --> 3:21:14.000]  In 1952 the Republican nomination for president was hijacked. Senator Robert Taft a conservative favorite got to Chicago with enough votes to be nominated.
[3:21:14.000 --> 3:21:29.000]  But the skillful convention Paul politics of Dwight Eisenhower stole that nomination when I said when Taft delegates were unseated in Texas and Louisiana replaced by Eisenhower supporters and the rest is history.
[3:21:29.000 --> 3:21:43.000]  Paul Manafort joined the Trump campaign at a time that Donald Trump had lost Colorado lost Wisconsin first then lost Colorado lost North Dakota and delegates were stolen from him in Louisiana.
[3:21:43.000 --> 3:21:59.000]  Manafort brought a convention expertise that I think is ununappreciated. There was in fact a rebellion within the rules and the rules committee which Manafort crushed.
[3:21:59.000 --> 3:22:17.000]  Now it's important to recognize that the rules and credentials committees are made up of two members from each state and prior to Manafort's involvement no one in the Trump campaign was paying attention to the fact that though Trump might sweep a delegation convention the two appointees to the rules and credentials
[3:22:17.000 --> 3:22:22.000]  and platform committee could be hostile to the candidacy of Donald Trump.
[3:22:22.000 --> 3:22:35.000]  Manafort in my view not only put on a terrific convention the highlights of which include the Rudy Giuliani's fiery speech excellent speeches by the Trump children.
[3:22:35.000 --> 3:22:54.000]  And the there's no question that Trump aced his acceptance speech and Manafort left the campaign the legacy of putting the candidate up on teleprompter letting him riff off of it but essentially keeping some form to his general election messaging.
[3:22:54.000 --> 3:23:05.000]  And this is essentially the grand strategy that Steve Bannon oversaw and pushed and Manafort was right Trump was quite effective using this medium.
[3:23:05.000 --> 3:23:14.000]  Not like Barack Obama where he has to read everything off a teleprompter and God knows Trump can and does riff.
[3:23:14.000 --> 3:23:27.000]  Now Manafort has therefore became a target for the Clinton people the Clinton people feared Manafort they knew him well because Manafort had actually done some business with the Podesta brothers.
[3:23:27.000 --> 3:23:47.000]  And they had worked together in the Ukraine for a political party and a candidate in a democratic political election recognized by the United States State Department and a party recognized by the United States State Department for which Manafort was paid.
[3:23:47.000 --> 3:24:02.000]  That's not the same as lobbying it is a political consulting. But the ledger that the New York Times would write so much about they showed Manafort taking a payment of $12 million turns out to be a forgery.
[3:24:02.000 --> 3:24:19.000]  As Lee Stranahan revealed here on Info Wars the prosecutor in that matter now says the ledger tying Manafort to to improper payments is a fraud and that there are no pending charges or case against Manafort.
[3:24:19.000 --> 3:24:30.000]  The New York Times of course has not put this on page one Manafort would ultimately resign from the Trump campaign because he knew that his business activities were becoming a distraction.
[3:24:30.000 --> 3:24:43.000]  He laughed reluctantly but I think loyally but continued to give advice to to President Trump and to members of the Trump campaign and we continued to confirm.
[3:24:43.000 --> 3:24:57.000]  It is now clear that Manafort was being surveilled regarding his relationships in the the Ukraine and that that surveillance yielded no improper activity in fact it was ended.
[3:24:57.000 --> 3:25:03.000]  Manafort surveillance is turned back on immediately after Donald Trump is elected president.
[3:25:03.000 --> 3:25:10.000]  This is to spy on Manafort in an effort to find something that could be leveraged against the president.
[3:25:10.000 --> 3:25:23.000]  And in fact we now know that Manafort is surveilled during the transition during the inauguration in conversations with President Trump myself Jared Kushner and others.
[3:25:23.000 --> 3:25:27.000]  This is a political phishing expedition.
[3:25:27.000 --> 3:25:42.000]  I'd also point out to you that it is in this period that that Miss Rice decides that she is going to use the surveillance information to unmask Trump associates.
[3:25:42.000 --> 3:25:55.000]  And the reason she tells the the Congress for her action is that she learned that President elect Trump was opening a back channel to the Russians.
[3:25:55.000 --> 3:26:04.000]  Which she has the authority to do which is entirely his right and his prerogative as a president elect.
[3:26:04.000 --> 3:26:12.000]  And that he did not yet begin the dialogue he merely went to a third party or met with a third party to discuss it.
[3:26:12.000 --> 3:26:23.000]  So in other words she is interfering with with the president's foreign policy prerogatives that does not make her her use of the data not a crime.
[3:26:23.000 --> 3:26:31.000]  Although interestingly enough Trey Gowdy and the other some other Republicans seem to indicate that they thought this somehow absolved her.
[3:26:31.000 --> 3:26:35.000]  I don't see that myself.
[3:26:35.000 --> 3:26:39.000]  So it is at this point.
[3:26:39.000 --> 3:26:49.000]  I think the question is why in the face of all of this is are they going after Paul Manafort.
[3:26:49.000 --> 3:27:01.000]  When they kicked in the door of his apartment at five a.m. in Alexandria Virginia and then Jimmy to lock to get into the bedroom.
[3:27:01.000 --> 3:27:06.000]  They were lucky he wasn't carrying a firearm because they had not identified themselves.
[3:27:06.000 --> 3:27:18.000]  They then ransacked his entire apartment were there for five hours and they photographed all of his custom made high end Italian suits.
[3:27:18.000 --> 3:27:27.000]  Perhaps they're going to bring a charge against him of taking a tax deduction for these fine garments but I seriously doubt that he would do so.
[3:27:27.000 --> 3:27:40.000]  Those in the business know that many years ago Ozzie Nelson the band leader tried to argue that because he appeared on television his suits were a business expense and this was disallowed.
[3:27:40.000 --> 3:27:46.000]  So Alex Jones don't try that one although I don't think you would.
[3:27:46.000 --> 3:27:51.000]  I have been told by my accountant that there's no chance you can write off the suits.
[3:27:51.000 --> 3:28:00.000]  How unfortunate but they took away two different binders of documents which Manafort had already turned over.
[3:28:00.000 --> 3:28:04.000]  What's going on here. Let's be as clear as we can.
[3:28:04.000 --> 3:28:10.000]  Mueller seeks to find some charge against Manafort that does not relate in any way to Russia.
[3:28:10.000 --> 3:28:24.000]  Money laundering tax evasion failure to file with Farah and then go to Manafort and say look Manafort unless you want to go to jail for the rest of your life or for a long period of time at least.
[3:28:24.000 --> 3:28:30.000]  You'll admit that you were colluding with the Russians and you'll say that Donald Trump knew everything.
[3:28:30.000 --> 3:28:36.000]  In other words they want him to bear false witness against our president they want him to lie.
[3:28:36.000 --> 3:28:40.000]  Now this is a man who managed my campaign for young Republican national chairman.
[3:28:40.000 --> 3:28:43.000]  This is someone I have known my entire adult life.
[3:28:43.000 --> 3:28:47.000]  When he was working for Ford I was working for Ronald Reagan.
[3:28:47.000 --> 3:28:53.000]  He's a tough nut. He is a tough customer. He's an Italian American and he's very stubborn.
[3:28:53.000 --> 3:28:57.000]  He will not lie. He will not roll on our president.
[3:28:57.000 --> 3:29:02.000]  He will not bear false witness and say whatever the government wants him to say.
[3:29:02.000 --> 3:29:12.000]  I've known Manafort my lifetime and I think he's done nothing wrong but they are trying to destroy him financially as they have me.
[3:29:12.000 --> 3:29:16.000]  And when I come back we'll talk about the House Intelligence Committee.
[3:29:16.000 --> 3:29:20.000]  In the meantime Roger Stone is sitting in for Alex Jones.
[3:29:20.000 --> 3:29:36.000]  God bless you and hit the M4s.com store because we need your support.
[3:29:50.000 --> 3:29:57.000]  All the perplexities, the confusion and distress in America arise not from objects in their constitution or confederation.
[3:29:57.000 --> 3:30:04.000]  Not from want of honor or virtue so much as from the downright ignorance of the nature of coin, credit and circulation.
[3:30:04.000 --> 3:30:08.000]  Those are the words of John Adams the second president of the United States.
[3:30:08.000 --> 3:30:13.000]  Are you ignorant of the private federal reserve? Do you understand the nature of our fiat currency?
[3:30:13.000 --> 3:30:20.000]  Do you understand how a private corporation has the ability to create boom and bust cycles and to profit from it?
[3:30:20.000 --> 3:30:25.000]  What kind of leverage do these people and the federal reserve have over the American people?
[3:30:25.000 --> 3:30:29.000]  Or for that matter, what kind of leverage do the Saudis have over our money?
[3:30:29.000 --> 3:30:32.000]  Will you be a slave or will you be free?
[3:30:32.000 --> 3:30:37.000]  Adams also said liberty cannot be preserved without general knowledge among the people.
[3:30:37.000 --> 3:30:41.000]  Join the info wars, spread the information, educate yourself and others.
[3:30:41.000 --> 3:30:43.000]  The truth shall set you free.
[3:30:43.000 --> 3:31:12.000]  It's not just our water we need to filter, it's not just our food that needs to be cleaned, it's the air we're breathing.
[3:31:12.000 --> 3:31:19.000]  In your office, you owe it to yourself, your coworkers, your family, your children, to the best job you can to purify your air.
[3:31:19.000 --> 3:31:27.000]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most toxic effects to themselves.
[3:31:27.000 --> 3:31:29.000]  The general public doesn't.
[3:31:29.000 --> 3:31:33.000]  The Alexa Pure Breeze will be a steal at $300, $400, $500.
[3:31:33.000 --> 3:31:37.000]  One of these systems can keep 800 square feet incredibly clean.
[3:31:37.000 --> 3:31:43.000]  So I'm personally putting in throughout my house replacing older, more expensive filters that didn't do as good a job.
[3:31:43.000 --> 3:32:10.000]  Find out why this system is so revolutionary today in M4warStore.com.
[3:32:10.000 --> 3:32:17.000]  Super Blue Fluoride Free Toothpaste is a groundbreaking new formula that's loaded with good halogen iodine, some of the bad halogen fluoride.
[3:32:17.000 --> 3:32:24.000]  Super Blue contains natural oils and ingredients used since Biblical times to help wipe out bad bacteria and eliminate bad breath.
[3:32:24.000 --> 3:32:32.000]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more.
[3:32:32.000 --> 3:32:36.000]  Due to requests from lifters who found that spearmint was a little bit too strong for some of their children.
