[00:00.000 --> 00:24.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:35:32.000 --> 01:35:35.000]  Well, I think you're right. I mean, I think if you look around the world again,
[01:35:35.000 --> 01:35:37.000]  you have soccer that's incredibly corrupt.
[01:35:37.000 --> 01:35:41.000]  I mean, from FIFA, the organization on down to the games themselves,
[01:35:41.000 --> 01:35:43.000]  you have corruption in tennis, professional tennis,
[01:35:43.000 --> 01:35:46.000]  which is the second most bet-upon sport in the world.
[01:35:46.000 --> 01:35:48.000]  You have cricket leagues, which are incredibly corrupt.
[01:35:48.000 --> 01:35:51.000]  Rugby, which is headmax fiction allegations.
[01:35:51.000 --> 01:35:55.000]  You've had it everywhere around the world except here in the United States.
[01:35:55.000 --> 01:35:58.000]  And that's where I find it very interesting and very questionable
[01:35:58.000 --> 01:36:01.000]  as to how we could go on everywhere but here, supposedly.
[01:36:01.000 --> 01:36:06.000]  And that's what caused me to write this book, Larsonie Games, my newer book.
[01:36:06.000 --> 01:36:08.000]  Let's talk about Larsonie Games, yeah.
[01:36:08.000 --> 01:36:11.000]  Yeah, I went to the FBI and I obtained sort of freedom of information
[01:36:11.000 --> 01:36:17.000]  at every file the FBI had related to game fixing and it amounted to well over 400 files.
[01:36:17.000 --> 01:36:19.000]  And I broke them down in the course of the book.
[01:36:19.000 --> 01:36:23.000]  And what I learned was is that the NFL Major League Baseball, the NBA,
[01:36:23.000 --> 01:36:26.000]  all had numerous allegations of fixed games.
[01:36:26.000 --> 01:36:29.000]  And this goes from the 60s on through the 1980s
[01:36:29.000 --> 01:36:32.000]  when the files kind of dissipate and fall apart.
[01:36:32.000 --> 01:36:35.000]  And the thing that worried me was the fact that the FBI realized,
[01:36:35.000 --> 01:36:40.000]  especially in the case of the NFL, the NFL was covering this stuff up.
[01:36:40.000 --> 01:36:43.000]  And they were doing it, they were able to do it through their security divisions,
[01:36:43.000 --> 01:36:46.000]  which a lot of fans have heard about, you know, in regards to the...
[01:36:46.000 --> 01:36:48.000]  Which are made up of former FBI.
[01:36:48.000 --> 01:36:54.000]  Exactly, former FBI guys, former CIA, DEA, Secret Service, law enforcement officials,
[01:36:54.000 --> 01:36:59.000]  they basically the ones that the NFL or these leagues would hire would go to the current ones
[01:36:59.000 --> 01:37:02.000]  and basically tell them to back off the legal handle it.
[01:37:02.000 --> 01:37:05.000]  It's a league matter and the FBI would back off.
[01:37:05.000 --> 01:37:08.000]  And that's how they would allow themselves to cover these things up
[01:37:08.000 --> 01:37:10.000]  and then the media would never get a whiff of it.
[01:37:10.000 --> 01:37:13.000]  So it was all done in-house, it was all controlled in-house
[01:37:13.000 --> 01:37:15.000]  and nobody learned about all these scandals.
[01:37:15.000 --> 01:37:18.000]  And trust me, there were numerous ones that should have been discovered
[01:37:18.000 --> 01:37:20.000]  that never made the press.
[01:37:20.000 --> 01:37:22.000]  Keep going.
[01:37:22.000 --> 01:37:25.000]  Well, I mean, you even look at the game like today.
[01:37:25.000 --> 01:37:28.000]  I mean, like I said, people are probably up in arms over the Cowboys Packers game
[01:37:28.000 --> 01:37:31.000]  when they were up in arms last week about the Lions in Cowboys games.
[01:37:31.000 --> 01:37:35.000]  And the fact is, I mean, I've been watching the NFL since I was a little, little kid.
[01:37:35.000 --> 01:37:38.000]  I no longer know what a catch is.
[01:37:38.000 --> 01:37:40.000]  I don't know what a touchdown is.
[01:37:40.000 --> 01:37:44.000]  I don't know what a penalty is because the NFL and other leagues as well
[01:37:44.000 --> 01:37:46.000]  have kind of micromanaged themselves.
[01:37:46.000 --> 01:37:49.000]  And they've done it in a very same way that the government kind of has.
[01:37:49.000 --> 01:37:52.000]  It's like as soon as they see some little tiny problem,
[01:37:52.000 --> 01:37:56.000]  they decide they need legislation that covers that and basically overdoes it.
[01:37:56.000 --> 01:38:00.000]  And that's what the NFL has done to the point where now, I think like I say,
[01:38:00.000 --> 01:38:02.000]  fans don't know what a catch is or isn't.
[01:38:02.000 --> 01:38:05.000]  And that's what happens, that's what causes a lot of this controversy.
[01:38:05.000 --> 01:38:08.000]  And that's what also allows the NFL a lot of wiggle room
[01:38:08.000 --> 01:38:11.000]  in order to do what they may want to do manipulation wise
[01:38:11.000 --> 01:38:13.000]  is because if you don't know what a catch is,
[01:38:13.000 --> 01:38:17.000]  because you don't understand the definitions and the definitions are so convoluted.
[01:38:17.000 --> 01:38:19.000]  They leave a big gray area.
[01:38:19.000 --> 01:38:20.000]  It's a huge gray area.
[01:38:20.000 --> 01:38:24.000]  So one week they could say what looks like a catch isn't a catch because of X, Y and Z.
[01:38:24.000 --> 01:38:29.000]  And then that same similar catch is ruled not a catch because of, you know,
[01:38:29.000 --> 01:38:30.000]  some other reason.
[01:38:30.000 --> 01:38:34.000]  I mean, they can do it any way they want to do it and the fans have to accept it
[01:38:34.000 --> 01:38:36.000]  because they're, you know, judge, jury and execution.
[01:38:36.000 --> 01:38:39.000]  Well, that's just like fractional reserve banking and money manipulation
[01:38:39.000 --> 01:38:41.000]  or high frequency trading.
[01:38:41.000 --> 01:38:44.000]  They claim it's somewhat legal, but only select firms have it.
[01:38:44.000 --> 01:38:47.000]  It's siphoning billions off of other people's profits a day
[01:38:47.000 --> 01:38:51.000]  and it plays with just very small numbers in a margin.
[01:38:51.000 --> 01:38:56.000]  But you put it together, it ends up changing the entire outcome of corporate mergers,
[01:38:56.000 --> 01:39:00.000]  pension funds, stability, ratings of countries.
[01:39:00.000 --> 01:39:04.000]  I mean, you start manipulating in those small areas, it builds up.
[01:39:04.000 --> 01:39:08.000]  Well, and that's all you have to do is I mean, you could take one play,
[01:39:08.000 --> 01:39:12.000]  one seemingly insignificant player, sometimes one extremely significant play
[01:39:12.000 --> 01:39:15.000]  and rule it one way or the other and you alter the outcome of that game.
[01:39:15.000 --> 01:39:19.000]  It doesn't mean you have to have everybody involved in some giant conspiracy and fix.
[01:39:19.000 --> 01:39:22.000]  If you can get to one referee, if you can get to one player
[01:39:22.000 --> 01:39:25.000]  and you can make one little play go this way or that way,
[01:39:25.000 --> 01:39:29.000]  you could alter the outcome of games and it could be done for gambling purposes
[01:39:29.000 --> 01:39:33.000]  or it could be done on a league level to institute certain rules
[01:39:33.000 --> 01:39:36.000]  that could be done to make sure certain teams win.
[01:39:36.000 --> 01:39:38.000]  It could be done to extend certain storylines.
[01:39:38.000 --> 01:39:42.000]  So the NFL or the NBA make more money because more people are watching
[01:39:42.000 --> 01:39:45.000]  because they're more interested in this team as opposed to that team.
[01:39:45.000 --> 01:39:48.000]  Even though the worst, the team that lost may be the actual better team.
[01:39:48.000 --> 01:39:52.000]  The game that was manipulated to make sure LeBron makes it to the finals
[01:39:52.000 --> 01:39:54.000]  or Tom Brady makes it to the Super Bowl or what have you.
[01:39:54.000 --> 01:39:58.000]  That's what they're trying to sell and that's what's going to make them more money.
[01:39:58.000 --> 01:40:01.000]  He's the author of The Fixes In, the websites TheFixesIn.net.
[01:40:01.000 --> 01:40:04.000]  Find both his books there, Amazon.com, Bookstores Everywhere.
[01:40:04.000 --> 01:40:07.000]  Larsening Games is the new one that I want to read.
[01:40:07.000 --> 01:40:11.000]  In fact, I'm going to order one because I want to read about these FBI files
[01:40:11.000 --> 01:40:13.000]  to understand how they block the FBI.
[01:40:13.000 --> 01:40:17.000]  You know, so many times the FBI does investigate things
[01:40:17.000 --> 01:40:19.000]  and then they get blocked by higher ups.
[01:40:19.000 --> 01:40:24.000]  It is just incredible how it's like the FBI is two different organizations.
[01:40:24.000 --> 01:40:27.000]  The grassroots doing a really good job and then higher ups,
[01:40:27.000 --> 01:40:30.000]  just time and time again, block everything they're doing.
[01:40:30.000 --> 01:40:32.000]  Well, and that's what happened in these files.
[01:40:32.000 --> 01:40:36.000]  I mean, I found it just utterly shocking because, I mean,
[01:40:36.000 --> 01:40:39.000]  first of all, it's amazing how much of the stuff is still redacted 50 years later
[01:40:39.000 --> 01:40:43.000]  or 30 years later, but it's also just shocking to the fact that, I mean,
[01:40:43.000 --> 01:40:46.000]  this was an investigation into a fixed football game
[01:40:46.000 --> 01:40:50.000]  or numerous fixed football games, whichever file you wanted to look at.
[01:40:50.000 --> 01:40:53.000]  And yet, yeah, the FBI would be blocked by higher ups.
[01:40:53.000 --> 01:40:56.000]  You know, the base level guys, the agents who were doing a good job
[01:40:56.000 --> 01:41:00.000]  were doing, you know, a solid investigative work, they would get squashed.
[01:41:00.000 --> 01:41:04.000]  And even one file specifically says that written by the agents that says
[01:41:04.000 --> 01:41:08.000]  the NFL was whitewashing what they were doing to make sure the NFL looked good.
[01:41:08.000 --> 01:41:11.000]  That's the way that league operated in the 60s.
[01:41:11.000 --> 01:41:13.000]  That's the way the league operates today.
[01:41:13.000 --> 01:41:16.000]  I mean, now they just had, you know, the former director of the FBI said,
[01:41:16.000 --> 01:41:19.000]  oh, you know, Roger Goodell did not see the abuse tape of Ray Reich.
[01:41:19.000 --> 01:41:21.000]  You know, everything was good with the NFL.
[01:41:21.000 --> 01:41:22.000]  It's all free and clear.
[01:41:22.000 --> 01:41:24.000]  Well, you know, a lot of fans, they don't believe it.
[01:41:24.000 --> 01:41:25.000]  They don't buy it yet.
[01:41:25.000 --> 01:41:27.000]  They have the power to affect things.
[01:41:27.000 --> 01:41:29.000]  They have the power to stop watching.
[01:41:29.000 --> 01:41:33.000]  They have the power to affect the pocketbook of the NFL to make them change.
[01:41:33.000 --> 01:41:36.000]  But yet, fans are almost too addicted to the sport to do that
[01:41:36.000 --> 01:41:39.000]  because they keep tuning in week after week and buying what the NFL is selling.
[01:41:39.000 --> 01:41:43.000]  Oh, look, when I grew up in Dallas with the Von Erics and all the regional wrestling,
[01:41:43.000 --> 01:41:47.000]  that was right as Ventura and Hulk and all of them are coming.
[01:41:47.000 --> 01:41:50.000]  I would watch it as a joke, but then even my friends would get mad when I said,
[01:41:50.000 --> 01:41:51.000]  it's fake.
[01:41:51.000 --> 01:41:55.000]  You don't hit somebody over the chair and not put them in a coma or kill them.
[01:41:55.000 --> 01:41:57.000]  I mean, I knew that when I was seven years old.
[01:41:57.000 --> 01:41:58.000]  They did.
[01:41:58.000 --> 01:41:59.000]  Their parents told them it was real.
[01:41:59.000 --> 01:42:01.000]  I guess they told them Santa Claus is real too.
[01:42:01.000 --> 01:42:05.000]  But would you say from seeing the files that go back over 50 years up until they
[01:42:05.000 --> 01:42:09.000]  basically locked them down?
[01:42:09.000 --> 01:42:15.000]  Is professional sports getting more like WWE professional wrestling totally staged?
[01:42:15.000 --> 01:42:17.000]  Or is it becoming less?
[01:42:17.000 --> 01:42:19.000]  I mean, is the corruption getting worse?
[01:42:19.000 --> 01:42:20.000]  Is the fakeness getting worse?
[01:42:20.000 --> 01:42:22.000]  Or is it pretty much the same?
[01:42:22.000 --> 01:42:26.000]  I think it's getting worse because I think of the television's influence of it all.
[01:42:26.000 --> 01:42:30.000]  I think that's, I mean, they've written, they wrote, there was a famous guy named Bernie Parrish
[01:42:30.000 --> 01:42:31.000]  who was a former NFL player.
[01:42:31.000 --> 01:42:36.000]  He wrote a book in which he said when the networks bought into the NFL, it felt like
[01:42:36.000 --> 01:42:40.000]  the networks bought the NFL and controlled it and ran it for their own purpose.
[01:42:40.000 --> 01:42:41.000]  Well, sure.
[01:42:41.000 --> 01:42:42.000]  That's like reality TV.
[01:42:42.000 --> 01:42:44.000]  I've been involved in a bunch of it and it's, it's fake.
[01:42:44.000 --> 01:42:45.000]  It's staged.
[01:42:45.000 --> 01:42:46.000]  I refuse.
[01:42:46.000 --> 01:42:48.000]  I've been offered over 30 big shows and with contracts.
[01:42:48.000 --> 01:42:50.000]  I won't do it because it's fake.
[01:42:50.000 --> 01:42:53.000]  They want me an Echler clown and do a bunch of fake stuff.
[01:42:53.000 --> 01:42:55.000]  And they tell people on the TV, this is real.
[01:42:55.000 --> 01:42:56.000]  This really happened.
[01:42:56.000 --> 01:42:57.000]  We'll be right back, folks.
[01:42:57.000 --> 01:42:58.000]  Stay with us.
[01:42:58.000 --> 01:42:59.000]  We'll be coming back.
[01:42:59.000 --> 01:43:01.000]  You're called.
[01:43:30.000 --> 01:43:34.000]  When cells become toxic, they die early and aging sets in.
[01:43:34.000 --> 01:43:39.000]  No one has put together a formula that focuses directly on brain health, nerve growth factors,
[01:43:39.000 --> 01:43:42.000]  and optimizing your cellular energy at the same time.
[01:43:42.000 --> 01:43:47.000]  Just one of the key compounds, BiopQQ, is backed by major clinical studies.
[01:43:47.000 --> 01:43:50.000]  You want the best that's out there at the lowest price anywhere?
[01:43:50.000 --> 01:43:52.000]  We now have the synergistic solution.
[01:43:52.000 --> 01:44:00.000]  Secure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
[01:44:00.000 --> 01:44:04.000]  From the water table to our soils to the atmosphere itself,
[01:44:04.000 --> 01:44:07.000]  our world is becoming more and more toxic each and every day.
[01:44:07.000 --> 01:44:10.000]  But it's not just the air outside that's toxic.
[01:44:10.000 --> 01:44:15.000]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:44:15.000 --> 01:44:20.000]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:44:20.000 --> 01:44:23.000]  There are more than 42 million smokers in the United States.
[01:44:23.000 --> 01:44:27.000]  Well over a thousand types of mold in mildew linked to numerous conditions.
[01:44:27.000 --> 01:44:32.000]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:44:32.000 --> 01:44:37.000]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs
[01:44:37.000 --> 01:44:42.000]  in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:44:42.000 --> 01:44:46.000]  Made with organic and wild cultivated herbs and manufactured in the USA.
[01:44:46.000 --> 01:44:53.000]  The new infowarslife lung cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:44:53.000 --> 01:45:00.000]  Now available exclusively at infowarslife.com or by calling toll-free 888-253-3139.
[01:45:00.000 --> 01:45:07.000]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:45:07.000 --> 01:45:12.000]  At infowarslife, our mission is to bring you the highest quality, purest, cleanest,
[01:45:12.000 --> 01:45:17.000]  effective colloidal silver on the market today for the lowest price available.
[01:45:17.000 --> 01:45:19.000]  You don't have to be a doctor to know.
[01:45:19.000 --> 01:45:25.000]  The fall and winter months are the most dangerous time of year in North America when it comes to you and your family's health.
[01:45:25.000 --> 01:45:35.000]  Infowarslife.com is very excited to announce our biggest run yet of silver bullet colloidal silver exclusively available at infowarslife.com.
[01:45:35.000 --> 01:45:42.000]  Now infowarslife.com has taken colloidal silver to the next level using a cutting edge technique that is free of toxic artificial additives.
[01:45:42.000 --> 01:45:47.000]  Now more than ever it's important to stock up on high quality silver bullet from infowarslife.com
[01:45:47.000 --> 01:45:52.000]  and to help others during Christmas by teaching them about the powerful benefits of silver.
[01:45:52.000 --> 01:46:00.000]  Secure your silver bullet today at infowarslife.com or by calling toll-free 888-253-3139.
[01:46:00.000 --> 01:46:03.000]  Every year we make resolutions to lose weight and get in shape.
[01:46:03.000 --> 01:46:11.000]  The truth is it's hard even with diet and exercise because of toxic food in our environment that is stressing our bodies more than ever before.
[01:46:11.000 --> 01:46:20.000]  Working with experts in nutrition and biochemistry, I found that super high quality nutraceuticals in addition to my diet and exercise were the answers that synergistically worked.
[01:46:20.000 --> 01:46:27.000]  I can see the drastic changes every day with the amount of weight I've lost, my increased stamina and more of a twinkle in my eye.
[01:46:27.000 --> 01:46:33.000]  That's why we are now so excited to launch the infowarslife resolution pack combining three essential formulations.
[01:46:33.000 --> 01:46:41.000]  Oxygen based cleanser oxy powder, the secret 12 bioavailable vitamin B12 and your choice of super female or super male vitality.
[01:46:41.000 --> 01:46:48.000]  Now all available at a discounted price to you and your family to bring in the new year and make 2015 a true success.
[01:46:48.000 --> 01:46:59.000]  That's infowarslife.com or 888-253-3139. 2015 is the year to do it and it all starts at infowarslife.com.
[01:47:19.000 --> 01:47:28.000]  From time to time we've been tempted to believe that society has become too complex to be managed by self-rule.
[01:47:28.000 --> 01:47:36.000]  That government by an elite group is superior to government for, by and of the people.
[01:47:36.000 --> 01:47:42.000]  The Alex Jones show because there is a war on for your mind.
[01:47:42.000 --> 01:47:49.000]  Matt, Chris, Phil, Michael, Brandon, we're going to get to your calls, a lot of great questions I see here on the board.
[01:47:49.000 --> 01:47:55.000]  This final segment with our guest, Brian, to me who wrote The Fix is in.
[01:47:55.000 --> 01:48:00.000]  I read this book, I haven't read his new book, we got callers calling in who loved his first book.
[01:48:00.000 --> 01:48:04.000]  We used to sell up the store, we need to order some more and do that at infowarsstore.com.
[01:48:04.000 --> 01:48:07.000]  Speaking of that, we did a limited run of 5,000 calendars.
[01:48:07.000 --> 01:48:13.000]  Buckley had the idea in late December, they just came in last week, already about a third of them have sold.
[01:48:13.000 --> 01:48:15.000]  They'll be gone very, very quickly.
[01:48:15.000 --> 01:48:20.000]  They're $9.95 including shipping, so $9.95 usually a calendar cost $10.
[01:48:20.000 --> 01:48:24.000]  These have pro-gun, patriotic, anti-new world order themes.
[01:48:24.000 --> 01:48:27.000]  It's great to give friends and family to introduce them to infowars.com.
[01:48:27.000 --> 01:48:34.000]  It's a nice little calendar and you're basically getting in half off because it's $9.95 and that's free shipping.
[01:48:34.000 --> 01:48:39.000]  That includes shipping, but here's the reason you will gain your money back getting it.
[01:48:39.000 --> 01:48:45.000]  Each month has a promo code, here's December of next year, December 2015 or this year.
[01:48:45.000 --> 01:48:48.000]  15% off store-wide, everything.
[01:48:48.000 --> 01:48:57.000]  Whether it's water filters, made in America, pro-gun shirts, nutraceuticals, 15% off store-wide has the promo code.
[01:48:57.000 --> 01:49:05.000]  Okay, here is all regular priced exclusive Alex Jones films, 50% off using promo code.
[01:49:05.000 --> 01:49:10.000]  That's in November, 50% off the films, unbelievable.
[01:49:10.000 --> 01:49:18.000]  Here is October, I'm going backwards, free domestic shipping using the promo code on everything.
[01:49:18.000 --> 01:49:25.000]  10% off store-wide using the promo in the month of September.
[01:49:25.000 --> 01:49:27.000]  I'm not going to go any further.
[01:49:27.000 --> 01:49:31.000]  This is a test, if we sell the $5,000 out very quickly, next year I'll print $50,000.
[01:49:31.000 --> 01:49:36.000]  This is a beta test, it's basically a coupon book for infowarsstore.com.
[01:49:36.000 --> 01:49:40.000]  $9.95 shipping included and it's a coupon book.
[01:49:40.000 --> 01:49:44.000]  No games here, an incredible coupon book and your purchase supports the broadcast.
[01:49:44.000 --> 01:49:46.000]  All right, let's run through calls in the eight minutes we have left.
[01:49:46.000 --> 01:49:49.000]  Quick, we're going to go back to the calls.
[01:49:49.000 --> 01:49:54.000]  Here, Matt in Tennessee, you're on the air with the author of the fixes in Brian Tuhey.
[01:49:54.000 --> 01:49:56.000]  Brian Tuhey, go ahead.
[01:49:56.000 --> 01:49:58.000]  Hey Alex, thanks for taking my call.
[01:49:58.000 --> 01:50:06.000]  My question for Brian is, given the money that goes back and forth in betting with college football,
[01:50:06.000 --> 01:50:13.000]  is there the similar type of influence in the football bull subdivision?
[01:50:13.000 --> 01:50:16.000]  Come on, NCAA?
[01:50:16.000 --> 01:50:20.000]  Yeah, yeah, the NCAA division won football bull subdivision.
[01:50:20.000 --> 01:50:23.000]  You have the FBS and the FCS.
[01:50:23.000 --> 01:50:26.000]  Sure, sure, let me get Brian's take on that.
[01:50:26.000 --> 01:50:31.000]  I mean, from my layman research, sometimes gamblers are obsessed with even high school stuff.
[01:50:31.000 --> 01:50:35.000]  I mean, isn't there gambling and fixing going on everywhere?
[01:50:35.000 --> 01:50:39.000]  Oh, sure, I think the college game is much more fixed in terms of gambling than the pro games.
[01:50:39.000 --> 01:50:41.000]  Because of less money.
[01:50:41.000 --> 01:50:48.000]  The kids don't get paid, so it's very easy, I think, to find kids in basketball or the football programs
[01:50:48.000 --> 01:50:52.000]  who aren't NFL or NBA material and say, look, you want to make a couple grand,
[01:50:52.000 --> 01:50:54.000]  you have a few points, I think it's very easy to do.
[01:50:54.000 --> 01:51:01.000]  But I even think on the higher level, the NCAA, I mean, you look at like the bull selection committee for playing in the championship on money.
[01:51:01.000 --> 01:51:03.000]  There's a lot of questions that can be raised there, too.
[01:51:03.000 --> 01:51:10.000]  Because again, it's a multi-billion dollar industry, and it's really nice because they don't have to pay the employees like they do in the NFL or the NBA.
[01:51:10.000 --> 01:51:17.000]  And, I mean, famously, those committees that decide the bull games are crooked as a dog's back leg.
[01:51:17.000 --> 01:51:18.000]  Thank you, Matt.
[01:51:18.000 --> 01:51:20.000]  Chris and Indiana, you're on the air.
[01:51:20.000 --> 01:51:23.000]  Go ahead.
[01:51:23.000 --> 01:51:25.000]  Alex, Mr. Cooley.
[01:51:25.000 --> 01:51:26.000]  Hello.
[01:51:26.000 --> 01:51:28.000]  Welcome, brother. Go ahead.
[01:51:28.000 --> 01:51:31.000]  Hey, I'm a former small gambler. It's a guilty pleasure, and I'm not anymore.
[01:51:31.000 --> 01:51:34.000]  And people need to watch Raging Bull and Two for the Money.
[01:51:34.000 --> 01:51:36.000]  Those are really two good movies that are closing gambling.
[01:51:36.000 --> 01:51:42.000]  And I went on a hot streak about a year and a half ago, cashed out and bought an AK-47.
[01:51:42.000 --> 01:51:49.000]  Then I lost $200 live Super Bowl, where Denver was heavily favored and they got their butts handed to them by the Seahawks.
[01:51:49.000 --> 01:51:53.000]  Now, this play with this Green Bay Dallas game, I was watching at that gym.
[01:51:53.000 --> 01:51:57.000]  I don't really watch this stuff much because it's a waste of my time, like you said, Alex.
[01:51:57.000 --> 01:52:00.000]  But this guy, I think he caught the ball.
[01:52:00.000 --> 01:52:02.000]  Oh, he caught it.
[01:52:02.000 --> 01:52:06.000]  There was not enough evidence to reverse the call because the call on the field was that he caught it.
[01:52:06.000 --> 01:52:12.000]  But then there was enough evidence, there was also enough evidence to reverse the call, which there was not of, I think.
[01:52:12.000 --> 01:52:17.000]  Now, Green Bay was favored by six, 5.5 or six, and they won by five.
[01:52:17.000 --> 01:52:20.000]  Well, it depends on the spread, but yeah.
[01:52:20.000 --> 01:52:23.000]  But the money line, check this out.
[01:52:23.000 --> 01:52:29.000]  The money line was Green Bay negative $250, which means if you bet $100, you only win like $25.
[01:52:29.000 --> 01:52:31.000]  And then Dallas was at plus $200.
[01:52:31.000 --> 01:52:35.000]  So if you bet $100, you get $100 plus $200.
[01:52:35.000 --> 01:52:43.000]  So look at the people that, if Dallas won that game, you look at that, as a former gambler, you look at that money line.
[01:52:43.000 --> 01:52:47.000]  You're most kind of waters like, oh, I'm going to bet on Dallas.
[01:52:47.000 --> 01:52:49.000]  But that's just suspicious.
[01:52:49.000 --> 01:52:51.000]  That's a way to sucker everybody.
[01:52:51.000 --> 01:52:52.000]  Absolutely.
[01:52:52.000 --> 01:52:54.000]  Let me get Brian's take on that, Brian.
[01:52:54.000 --> 01:52:55.000]  Well, yeah.
[01:52:55.000 --> 01:53:00.000]  I mean, there are a lot of times when you see lines on football games, on basketball games that make absolutely no sense.
[01:53:00.000 --> 01:53:07.000]  And they're the ones that always seem to go the way the sports books or the casinos want them to go.
[01:53:07.000 --> 01:53:09.000]  Yeah, you can see the ones when the fix is in.
[01:53:09.000 --> 01:53:11.000]  I'm not even a gambler, but I've read a lot about it.
[01:53:11.000 --> 01:53:13.000]  You see when stuff's getting rigged.
[01:53:13.000 --> 01:53:14.000]  Well, yeah, that's the thing.
[01:53:14.000 --> 01:53:19.000]  There are a lot of times there's these suspicious lines, suspicious line movement, suspicious money that shows up.
[01:53:19.000 --> 01:53:27.000]  It's supposedly, you know, like Las Vegas is on the lookout for these sort of things, but then you see it when 99% of it is done illegally.
[01:53:27.000 --> 01:53:29.000]  Who's watching that money and who's looking out for the little guy?
[01:53:29.000 --> 01:53:31.000]  The fact is, no one is.
[01:53:31.000 --> 01:53:36.000]  Well, sure, Vegas is only looking out that they don't get burned, but you know they're making their own inside bets.
[01:53:36.000 --> 01:53:37.000]  Oh, they have to be.
[01:53:37.000 --> 01:53:41.000]  I mean, the, you know, the mob organized crime created what they call the layoff system.
[01:53:41.000 --> 01:53:48.000]  So all back in the 60s, so all these little bookies could speed each other and bet upon each other so nobody had too much liability and risk on any game.
[01:53:48.000 --> 01:53:51.000]  So, I mean, it's a national syndicate that runs this.
[01:53:51.000 --> 01:53:52.000]  Sure, it's like insurance.
[01:53:52.000 --> 01:53:53.000]  They all pull the risk.
[01:53:53.000 --> 01:53:55.000]  Phil in Florida, you're on the air.
[01:53:55.000 --> 01:53:56.000]  Thanks for calling.
[01:53:56.000 --> 01:53:57.000]  Go ahead.
[01:53:57.000 --> 01:53:59.000]  Can you hear me?
[01:53:59.000 --> 01:54:01.000]  Yeah, go ahead, brother.
[01:54:01.000 --> 01:54:03.000]  Okay, Mr. Two, I read your first book.
[01:54:03.000 --> 01:54:06.000]  It was great and it actually inspired me to start writing a novel of my own.
[01:54:06.000 --> 01:54:07.000]  Awesome.
[01:54:07.000 --> 01:54:13.000]  With the one thing that you missed in the first book, but you're picking it up now in the second book with the TMZ aspect.
[01:54:13.000 --> 01:54:25.000]  And the only other thing I wanted to say is that just for people in New York City, even though I'm calling from Florida, the MTA just hired a guy named David Merer.
[01:54:25.000 --> 01:54:30.000]  And Alex, you'll know that name from the TWA flight 800 cover up.
[01:54:30.000 --> 01:54:31.000]  Sure, sure.
[01:54:31.000 --> 01:54:33.000]  What they saw.
[01:54:33.000 --> 01:54:37.000]  So, I would be careful if I was in New York City and on mass transit.
[01:54:37.000 --> 01:54:40.000]  All right, yeah, that's the whole other place the fix is in.
[01:54:40.000 --> 01:54:42.000]  People getting big insurance policies.
[01:54:42.000 --> 01:54:48.000]  Yeah, what about the issue that he was just raising about the TMZ factor you're right about?
[01:54:48.000 --> 01:54:57.000]  Well, I mean, it's just interesting the fact that, you know, ESPN Sports Illustrated, all these big major media sports media outlets couldn't do what TMZ did.
[01:54:57.000 --> 01:55:04.000]  Which is, you know, make a phone call to get this, you know, allegedly impossible to find tape on Ray Rice and the elevator incident and all that.
[01:55:04.000 --> 01:55:11.000]  I mean, I just find it amazing that the sports media exists in many ways to protect the leagues that they fund.
[01:55:11.000 --> 01:55:12.000]  It's disgusting.
[01:55:12.000 --> 01:55:13.000]  It's really disgusting.
[01:55:13.000 --> 01:55:15.000]  Yeah, it's they feed upon each other.
[01:55:15.000 --> 01:55:20.000]  I mean, it's a self-regulating industry because the NFL will tell, you know, I mean, we just saw it.
[01:55:20.000 --> 01:55:28.000]  Actually, he was on deadspin the other day where the NFL basically made Al Michaels last night read a statement about the Ray Rice scene investigation.
[01:55:28.000 --> 01:55:29.000]  Sure, let's expand on that.
[01:55:29.000 --> 01:55:33.000]  That's like the White House press corps where they have to take selected questions now.
[01:55:33.000 --> 01:55:34.000]  Exactly.
[01:55:34.000 --> 01:55:36.000]  It's the very same thing.
[01:55:36.000 --> 01:55:40.000]  It's not a freewheeling, you know, media investigation into these leagues.
[01:55:40.000 --> 01:55:43.000]  It's the leagues telling the media what it should do.
[01:55:43.000 --> 01:55:44.000]  And then you're responding.
[01:55:44.000 --> 01:55:47.000]  I mean, it's it's just one window into it real fast.
[01:55:47.000 --> 01:55:51.000]  Brandon in Utah, Brandon, what's your quick question, brother?
[01:55:51.000 --> 01:55:53.000]  Hi, how are you doing, Alex and Brian?
[01:55:53.000 --> 01:55:55.000]  Good, go ahead.
[01:55:55.000 --> 01:55:58.000]  Yeah, I agree with your analysis on the game today.
[01:55:58.000 --> 01:55:59.000]  I don't really watch.
[01:55:59.000 --> 01:56:01.000]  I haven't watched the game the whole season.
[01:56:01.000 --> 01:56:04.000]  He caught the ball before he hit the ground.
[01:56:04.000 --> 01:56:05.000]  Yes.
[01:56:05.000 --> 01:56:08.000]  Yeah, I don't need to be a sports analyst to see that.
