[00:00:00.409 --> 00:00:02.792]  Find out right now!
[02:22:05.247 --> 02:22:05.987]  economy.
[02:22:05.987 --> 02:22:10.951]  Jerome R. Corsi published the document, The Plan to Replace the Dollar with the Emerald.
[02:22:10.951 --> 02:22:12.632]  The sovereignty of the U.S.
[02:22:12.632 --> 02:22:13.333]  is under attack.
[02:22:13.793 --> 02:22:17.435]  And Corsi uncovers the secrets and lies that surround the deceit.
[02:22:17.435 --> 02:22:18.636]  Call for your copy today!
[02:22:18.636 --> 02:22:20.137]  800-686-2237 We the people must take a stand!
[02:22:20.137 --> 02:22:20.857]  That's 800-686-2237 That's 800-686-2237
[02:22:29.165 --> 02:22:33.027]  Are you looking for a one-stop shop to find all your favorite books and videos?
[02:22:33.027 --> 02:22:34.188]  Look no further!
[02:22:34.188 --> 02:22:37.189]  Northern Voice Bookstore has everything you need.
[02:22:37.189 --> 02:22:45.853]  Hundreds of titles, from self-defense, survival, and financial freedom, to history, politics, conspiracy, and everything you need to know about the New World Order.
[02:22:45.853 --> 02:22:47.534]  You can order everything you need on the web.
[02:22:48.334 --> 02:22:58.578]  24 hours a day at NorthernVoiceBookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, Post Office Box 281, Wildwood, PA 15091.
[02:22:58.578 --> 02:23:10.203]  Northern Voice Bookstore offers a broad range of different perspectives and believes strongly that the American people need alternative sources of information in order to understand the society they live in today.
[02:23:10.203 --> 02:23:13.444]  You won't find a better selection of books or videos anywhere.
[02:23:13.444 --> 02:23:16.185]  So make Northern Voice Bookstore your bookstore!
[02:23:16.545 --> 02:23:24.129]  Visit us online at northernvoicebookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, P.O.
[02:23:24.129 --> 02:23:25.729]  Box 281, Wildwood, PA 15091.
[02:23:25.729 --> 02:23:32.252]  Do you know that you can go solar for under $1,200 bucks now?
[02:23:32.252 --> 02:23:33.573]  Hi, this is Ken Soler.
[02:23:33.573 --> 02:23:37.695]  As you may have heard by now, I've been designing alternative energy packages for over a decade.
[02:23:38.317 --> 02:23:43.703]  The solar power generators that I produce will get you all the solar power you need for your household essentials.
[02:23:43.703 --> 02:23:50.130]  Your refrigerator, your freezer, lights, fans, electric blankets, TV, radio, clocks, phones, computers, and a lot more!
[02:23:50.885 --> 02:23:53.747]  No gas, no fumes, and they're totally silent.
[02:23:53.747 --> 02:24:03.994]  Each solar power generator comes complete with everything you'll need, including the solar panel, a 3,000 watt peak inverter, a step-by-step quick setup sheet, and battery backup.
[02:24:03.994 --> 02:24:07.757]  I reached that point in my life where I just didn't want to have to rely on everyone else anymore.
[02:24:07.757 --> 02:24:14.421]  You know, power companies, government... Anyway, getting yourself free from the utility grid is a lot easier than you might think.
[02:24:14.421 --> 02:24:15.662]  Are you ready to go solar?
[02:24:15.662 --> 02:24:16.623]  Give me a call now at 239-677-3073.
[02:24:20.525 --> 02:24:24.828]  Or order Mom & Website at a 10% discount on KenSolar.com.
[02:24:24.828 --> 02:24:29.110]  That's KenSolar.com.
[02:24:29.110 --> 02:24:30.151]  Federal agents!
[02:24:30.151 --> 02:24:31.532]  We are armed!
[02:24:31.532 --> 02:24:36.595]  What would you do if you knew all the things we do?
[02:24:36.595 --> 02:24:39.257]  Would you stand up for true?
[02:24:39.257 --> 02:24:41.618]  Would you turn away too?
[02:24:41.618 --> 02:24:47.722]  And then what if you saw all of the things that's wrong?
[02:24:47.722 --> 02:24:49.703]  Would you stand tall and strong?
[02:24:54.392 --> 02:24:58.963]  Tell you what, let's come out of the next segment at the part of this song where Paris comes in.
[02:25:00.303 --> 02:25:09.211]  Going back to Silverstein Property's goons, you can hear them on audio, say they work for him later, going, hey look, Wyatt might have a bomb!
[02:25:09.211 --> 02:25:11.493]  Later he says, he got a bomb!
[02:25:11.493 --> 02:25:12.954]  Handcuff him!
[02:25:12.954 --> 02:25:18.098]  Totally violates the Patriot Act, federal law, and other city and county laws.
[02:25:18.098 --> 02:25:20.580]  I mean, that's fire in a theater, ladies and gentlemen.
[02:25:20.580 --> 02:25:22.462]  And it's, ha ha, look, he got arrested!
[02:25:22.462 --> 02:25:23.523]  Ha ha ha ha!
[02:25:23.523 --> 02:25:27.086]  Why don't you turn the camera off so we can clap as he is?
[02:25:27.846 --> 02:25:29.587]  Uh, let's go back to this tape.
[02:25:29.587 --> 02:25:30.787]  This is America.
[02:25:30.787 --> 02:25:32.308]  And he, Luke, was arrested.
[02:25:32.308 --> 02:25:33.528]  Here it is.
[02:25:33.528 --> 02:25:34.288]  It's law, right?
[02:25:34.288 --> 02:25:36.229]  It's not, right?
[02:25:36.229 --> 02:25:38.930]  Come on, you gotta shut that off, man.
[02:25:38.930 --> 02:25:40.430]  We have every right to, though.
[02:25:40.430 --> 02:25:41.530]  We're not doing anything illegal.
[02:25:41.530 --> 02:25:43.191]  We have every right to.
[02:25:43.191 --> 02:25:47.632]  So when he comes, I think he's got a bomb in his bag.
[02:25:47.632 --> 02:25:50.413]  Exactly.
[02:25:50.413 --> 02:25:51.613]  I saw wires coming out of there.
[02:25:51.613 --> 02:25:53.014]  I think he's got a bomb in his bag.
[02:25:54.115 --> 02:25:54.775]  We're not terrorists.
[02:25:54.775 --> 02:25:56.056]  We're Americans, sir.
[02:25:56.056 --> 02:25:59.797]  By the time the government figures it out, you'll be in a hole for 30 days.
[02:25:59.797 --> 02:26:01.278]  Just don't record what he's saying.
[02:26:01.278 --> 02:26:02.318]  Don't record what I'm saying.
[02:26:09.893 --> 02:26:13.076]  Hey, please, do me a favor.
[02:26:13.076 --> 02:26:14.657]  I know.
[02:26:14.657 --> 02:26:17.820]  Yes.
[02:26:17.820 --> 02:26:19.522]  We do have a job.
[02:26:19.522 --> 02:26:21.484]  I do have a job, sir.
[02:26:21.484 --> 02:26:23.505]  Don't record this.
[02:26:23.505 --> 02:26:25.067]  Don't record this.
[02:26:25.067 --> 02:26:25.687]  Don't record.
[02:26:25.687 --> 02:26:28.370]  Shut the camera off right now.
[02:26:28.370 --> 02:26:29.391]  The camera's off, sir?
[02:26:29.391 --> 02:26:30.892]  Shut that camera off.
[02:26:30.892 --> 02:26:31.393]  Is it on?
[02:26:31.393 --> 02:26:32.473]  Shut it off.
[02:26:36.817 --> 02:26:41.640]  I mean, this is a public sidewalk, a public street.
[02:26:41.640 --> 02:26:42.500]  That's a public street.
[02:26:48.781 --> 02:26:49.542]  I'm on a public street.
[02:26:49.542 --> 02:26:50.462]  I'm not allowed to film yet?
[02:26:50.462 --> 02:26:50.542]  Huh?
[02:26:50.542 --> 02:26:52.483]  I'm not allowed to film on a public street.
[02:26:52.483 --> 02:26:53.284]  You're not allowed to film this.
[02:26:53.284 --> 02:26:54.364]  Put the camera down.
[02:26:54.364 --> 02:26:54.745]  Huh?
[02:26:54.745 --> 02:26:56.085]  Put the camera down.
[02:26:56.085 --> 02:26:57.126]  I'm not allowed to film this?
[02:26:57.126 --> 02:26:58.487]  Put the camera down.
[02:26:58.487 --> 02:27:00.428]  Put the camera down.
[02:27:00.428 --> 02:27:01.749]  Put the camera down.
[02:27:01.749 --> 02:27:03.109]  Well, sir, I'm not breaking any laws, sir.
[02:27:03.109 --> 02:27:04.090]  I'm allowed to... Put the camera down.
[02:27:04.090 --> 02:27:05.050]  You're still recording me.
[02:27:05.050 --> 02:27:05.411]  Come on, man.
[02:27:05.411 --> 02:27:06.751]  You have every right to, sir.
[02:27:06.751 --> 02:27:11.034]  I'm sorry, but constitutionally, legally, you have every right to.
[02:27:12.057 --> 02:27:12.837]  I know my rights.
[02:27:12.837 --> 02:27:15.218]  I've been working at the ASLU before.
[02:27:15.218 --> 02:27:16.338]  And I have every right.
[02:27:16.338 --> 02:27:17.699]  Guess who's going to jail?
[02:27:17.699 --> 02:27:19.419]  Guess who's going to jail?
[02:27:19.419 --> 02:27:20.780]  Guess who's going to jail?
[02:27:28.322 --> 02:27:29.523]  Backpack, I think.
[02:27:29.523 --> 02:27:30.844]  How are you going to say that, sir?
[02:27:30.844 --> 02:27:31.505]  That's slander.
[02:27:31.505 --> 02:27:33.127]  I saw flies coming out of it.
[02:27:33.127 --> 02:27:35.329]  I don't know what you have in there.
[02:27:35.329 --> 02:27:35.769]  I don't know.
[02:27:35.769 --> 02:27:38.011]  You look like a terrorist may look like.
[02:27:38.011 --> 02:27:39.293]  I don't know what a terrorist looks like.
[02:27:39.293 --> 02:27:40.854]  Sir, that's very disrespectful.
[02:27:40.854 --> 02:27:42.115]  I don't know what a terrorist looks like.
[02:27:42.115 --> 02:27:43.757]  You may be a terrorist for all I know.
[02:27:43.757 --> 02:27:45.339]  How are you going to say that?
[02:27:45.339 --> 02:27:46.239]  We're not doing anything illegal.
[02:27:46.239 --> 02:27:47.881]  You saw flies coming out of the backpack.
[02:27:47.881 --> 02:27:48.842]  I'm not a terrorist, sir.
[02:27:48.842 --> 02:27:50.924]  You made threats, so now I'm concerned.
[02:27:50.924 --> 02:27:51.885]  Nobody made a threat.
[02:27:53.308 --> 02:27:54.269]  Never made a threat, sir.
[02:27:54.269 --> 02:27:56.992]  What you're doing right now is slanderous.
[02:27:56.992 --> 02:27:57.693]  And it's libel.
[02:27:57.693 --> 02:27:58.654]  Let the judge decide.
[02:27:58.654 --> 02:28:00.576]  You have no right to do that.
[02:28:00.576 --> 02:28:03.159]  Can we talk to Goddard about what we're doing?
[02:28:03.159 --> 02:28:05.582]  Alright.
[02:28:05.582 --> 02:28:06.863]  Just let us know.
[02:28:06.863 --> 02:28:08.625]  How you doing, sir?
[02:28:08.625 --> 02:28:09.366]  How are you doing?
[02:28:09.366 --> 02:28:09.946]  How's everything?
[02:28:09.946 --> 02:28:10.107]  Fine.
[02:28:10.107 --> 02:28:11.128]  Good to talk to you.
[02:28:11.881 --> 02:28:13.582]  Yeah, I'm fine, I do my homework here.
[02:28:13.582 --> 02:28:27.592]  Okay, just to make you understand, we were out here about a month ago, and the Port Authority police officer just came, we have it all on record, we have it all on camera also, and he said that this is private property and that is private property, but as far as going to Nisco, this is Granite Street and this is New York City property.
[02:28:27.592 --> 02:28:28.732]  It's considered a courtyard.
[02:28:28.732 --> 02:28:30.794]  New York City public property, and therefore we can be here.
[02:28:30.794 --> 02:28:32.235]  The whole thing is considered a courtyard.
[02:28:32.235 --> 02:28:34.737]  Except over there, that's actually the street.
[02:28:34.737 --> 02:28:35.457]  That street over there?
[02:28:35.457 --> 02:28:36.137]  Yeah.
[02:28:36.137 --> 02:28:38.159]  That street's public.
[02:28:38.159 --> 02:28:39.560]  About a month ago, we were out here and
[02:28:40.657 --> 02:28:41.471]  The police officer.
[02:29:09.022 --> 02:29:16.428]  You can stand me up at the gates of hell, but I won't back down.
[02:29:16.428 --> 02:29:21.613]  No, I won't stand my ground.
[02:29:21.613 --> 02:29:25.936]  Won't be turned around.
[02:29:25.936 --> 02:29:30.060]  And I'll keep this world from dragging me down.
[02:29:30.060 --> 02:29:33.002]  Gonna stand my ground.
[02:29:33.002 --> 02:29:36.986]  And I won't back down.
[02:29:40.595 --> 02:29:41.139]  Hey, baby!
[02:30:09.574 --> 02:30:10.696]  Two clips.
[02:30:10.696 --> 02:30:12.177]  One was about 15 minutes.
[02:30:12.177 --> 02:30:19.707]  I guess that was the short one, so we'll try to get things together on the other side.
[02:30:19.707 --> 02:30:21.088]  We're on the march.
[02:30:21.088 --> 02:30:23.631]  The Empire's on the run.
[02:30:23.631 --> 02:30:26.315]  Alex Jones and the GCN Radio Network.
[02:30:30.514 --> 02:30:33.475]  David J. Smith for Newswatch Magazine.
[02:30:33.475 --> 02:30:40.837]  Did you know that one of the 45 objectives of international communism was to have America become involved in free trade?
[02:30:40.837 --> 02:30:51.439]  Without tariffs on cheaply produced foreign goods, our manufacturing base, which would not be able to compete, would be forced to move their manufacturing plants overseas or to Mexico.
[02:30:51.439 --> 02:30:57.621]  This would throw millions of workers out of work and completely destroy the middle class that has made America great.
[02:30:58.361 --> 02:31:06.886]  We'd like to help you understand how these things are coming to pass by offering you an absolutely free one-year subscription to Newswatch Magazine.
[02:31:06.886 --> 02:31:08.708]  Just call our toll-free number at 1-800-516-8736.
[02:31:08.708 --> 02:31:10.088]  That's 1-800-516-8736 and request your subscription.
[02:31:10.088 --> 02:31:11.009]  Call now.
[02:31:11.009 --> 02:31:14.491]  Operators are standing by to receive your call.
[02:31:27.358 --> 02:31:34.840]  Craig Walcott, chartered financial consultant and host of the Dead Doctors Don't Lie radio program and million-dollar earner in the network marketing field since 1989.
[02:31:34.840 --> 02:31:36.861]  I certainly know what it takes to succeed.
[02:31:36.861 --> 02:31:42.502]  I also know without proper tools, your chance for significant income in the network marketing field can quickly fade.
[02:31:42.502 --> 02:31:48.424]  The sad truth is that 99% of the people who enter network marketing will never spend the time nor money to develop the skills they need.
[02:31:48.684 --> 02:31:51.306]  That's where MLM Incorporated steps in.
[02:31:51.306 --> 02:31:58.413]  No matter what network marketing venture you're involved in, MLM Incorporated can provide you the successful tools you need to truly succeed.
[02:31:58.413 --> 02:32:08.201]  A subscription to MLM Incorporated will provide you access to the three-hour industrial revolution of network marketing seminar where you will learn to perform at a level you never thought possible.
[02:32:08.201 --> 02:32:11.564]  Radio, TV, Internet, direct mail will all be at your fingertips.
[02:32:11.744 --> 02:32:13.926]  Weekly training calls, no additional charge.
[02:32:13.926 --> 02:32:16.428]  Plus so much more can't be mentioned in 60 seconds.
[02:32:16.428 --> 02:32:22.833]  Visit MLMincorporated.com to hear how you can become one of the elite income earners in the network marketing field.
[02:32:22.833 --> 02:32:26.336]  MLMincorporated.com where your success is guaranteed.
[02:32:27.850 --> 02:32:31.973]  Did you know that the water you drink every day can be even more beneficial to your health?
[02:32:31.973 --> 02:32:36.217]  I'm not talking so-called enriched water, but I'm talking about electrolyzed water.
[02:32:36.217 --> 02:32:41.501]  RPA Biotech is an amazing American company that provides unique technology to transform water.
[02:32:41.501 --> 02:32:52.690]  Electrolyzed plus water will alkalize your water more powerfully than any other single nutraceutical because a body in an alkaline state can't grow pathogens, become allergic, or develop autoimmune disease or vascular degenerative illness.
[02:32:52.870 --> 02:32:53.530]  We're good to go!
[02:33:12.056 --> 02:33:13.657]  If you believe in what we're doing here,
[02:33:40.748 --> 02:33:47.974]  You need to support us, and you do that by going to InfoWars.com and getting my documentary films.
[02:33:47.974 --> 02:33:52.919]  Terror Storm, Road to Tyranny, Martial Law, Order of Death, and I've made 15.
[02:33:52.919 --> 02:33:55.821]  The Police State Trilogy is now out on DVD.
[02:33:55.821 --> 02:34:00.205]  All my other films.
[02:34:00.205 --> 02:34:04.369]  And I carry a bunch of other documentaries.
[02:34:04.369 --> 02:34:06.631]  I carry Loose Change 2nd Edition,
[02:34:07.859 --> 02:34:16.221]  America, Freedom to Fascism, Riddles in Stone, a great new film we're carrying about all the occult stuff in Washington, D.C.
[02:34:16.221 --> 02:34:17.802]  Let's go ahead and go to Luke Rodowski.
[02:34:17.802 --> 02:34:19.502]  Luke, we're going to play some more of this clip again.
[02:34:19.502 --> 02:34:20.602]  There's actually a longer version.
[02:34:20.602 --> 02:34:24.043]  I didn't know we had a shorter, so I was out of the studio in the other room multitasking.
[02:34:24.043 --> 02:34:27.104]  When I heard suddenly music come on, I ran back in.
[02:34:27.104 --> 02:34:33.105]  But Luke, describe for those that haven't seen the video or don't have internet what it was like and what happened.
[02:34:33.105 --> 02:34:35.046]  Well, this video you're seeing is from April 11th.
[02:34:35.845 --> 02:34:36.285]  And it's
[02:34:54.389 --> 02:34:57.772]  They told us that Larry's there and he's pissed off and he doesn't want us there.
[02:34:57.772 --> 02:34:58.713]  And they told us to leave.
[02:34:58.713 --> 02:34:59.734]  We stood up to these guys.
[02:34:59.734 --> 02:35:01.536]  We told them we have every right to be there.
[02:35:01.536 --> 02:35:04.018]  And then they started making threats against us and accusations.
[02:35:04.018 --> 02:35:09.483]  Now Luke, Luke, let me just stop you for a moment because again I wanted to get you on to make all this clear.
[02:35:09.483 --> 02:35:12.426]  You, that's the problem with, you know, audio outside obviously.
[02:35:12.426 --> 02:35:13.387]  I can see their lips.
[02:35:13.387 --> 02:35:14.428]  I can barely hear them.
[02:35:14.428 --> 02:35:20.013]  We tried to FOTS or schmutz as they say with the audio so people could hear it.
[02:35:21.134 --> 02:35:23.176]  But clearly, yeah, they're saying they're cops.
[02:35:23.176 --> 02:35:25.798]  They look more like mafia claiming they're cops.
[02:35:25.798 --> 02:35:28.941]  Probably Silverstein, Goon, CIA, you name it.
[02:35:28.941 --> 02:35:31.543]  But yes, so if they're not cops, that's illegal.
[02:35:31.543 --> 02:35:32.764]  But you see them calling the cops.
[02:35:32.764 --> 02:35:34.586]  The cops act like they are their bosses.
[02:35:34.586 --> 02:35:36.167]  They probably are detectives.
[02:35:36.167 --> 02:35:37.949]  Now, does that detective know it's illegal?
[02:35:37.949 --> 02:35:39.810]  Because later he said you had a bomb.
[02:35:39.810 --> 02:35:41.712]  First it was, it looks like he has a bomb.
[02:35:41.712 --> 02:35:43.334]  Later he says he's got a bomb.
[02:35:43.334 --> 02:35:44.735]  Have you filed a criminal complaint?
[02:35:45.854 --> 02:35:51.198]  We have not filed a criminal complaint because we do not have any legal help or legal lawyers.
[02:35:51.198 --> 02:35:58.784]  And if anybody's listening in the Tri-State area, any lawyer or legal aid we could get would be such help, it would be a lot of help to us.
[02:35:58.784 --> 02:36:01.286]  And, you know, that guy, you know, he just started making accusations.
[02:36:01.286 --> 02:36:03.127]  First he said, you know, look at those strings.
[02:36:03.127 --> 02:36:04.889]  And then he tried, said, oh, you could have a bomb.
[02:36:04.889 --> 02:36:06.750]  And then he said, you do have a bomb.
[02:36:06.750 --> 02:36:09.032]  And that's when they called the Port Authority police officers.
[02:36:10.732 --> 02:36:14.813]  So, he filed a false report, called in a fake bomb threat.
[02:36:14.813 --> 02:36:16.694]  Now that's a major issue, folks.
[02:36:16.694 --> 02:36:18.335]  We've gone through this nationally.
[02:36:18.335 --> 02:36:20.195]  People are claiming they're cops.
[02:36:20.195 --> 02:36:21.676]  They call in fake bomb threats.
[02:36:21.676 --> 02:36:24.036]  They're on the phone saying he's got a bomb.
[02:36:24.036 --> 02:36:26.537]  People are freaked out on the street of New York.
[02:36:26.537 --> 02:36:28.258]  And then they, and the cops don't care.
[02:36:28.258 --> 02:36:30.058]  Hey, call in a fake bomb threat.
[02:36:30.058 --> 02:36:30.739]  They show up.
[02:36:30.739 --> 02:36:32.319]  They know it's all a fake bomb threat.
[02:36:32.319 --> 02:36:34.880]  They get, but they still go ahead and tell them what happened after that.
[02:36:35.532 --> 02:36:36.652]  Yeah, that's what it's all about.
[02:36:36.652 --> 02:36:38.613]  You know, that's what this war on terror is about.
[02:36:38.613 --> 02:36:47.975]  We're just up there, standing up for our rights, educating people, giving out flyers and DVDs about building 7 in front of his office, and these guys say we're terrorists.
[02:36:47.975 --> 02:36:49.916]  That's how far this war on terror has gone.
[02:36:49.916 --> 02:36:56.277]  So, you know, to stop freedom of speech, to stop doing what we're doing, they're calling us terrorists, which is absurd and ludicrous.
[02:36:56.277 --> 02:36:59.618]  And that's why we need to expose this and show everybody what's really happening.
[02:37:01.098 --> 02:37:07.803]  If there was ever any doubt about who Silverstein is and how they operate and how they roll, there's no doubt now.
[02:37:07.803 --> 02:37:14.487]  I mean, for people that haven't seen the video, Luke, am I just... Hello?
[02:37:14.487 --> 02:37:18.250]  Hello, hello?
[02:37:18.250 --> 02:37:18.750]  I'm here.
[02:37:18.750 --> 02:37:20.732]  Hello?
[02:37:20.732 --> 02:37:22.413]  Yeah, I'm talking right here.
[02:37:22.413 --> 02:37:23.454]  Check, check one two.
[02:37:23.454 --> 02:37:24.294]  Are you guys can hear me?
[02:37:24.294 --> 02:37:24.614]  Hello?
[02:37:45.103 --> 02:38:01.279]  Alright folks, I'm on the phone back up here.
[02:38:01.279 --> 02:38:05.963]  I actually have two different digital lines, and I'm sure it's all just a big mistake.
[02:38:05.963 --> 02:38:09.547]  You know, I've had ISDN lines for voice where I don't do radio shows in different offices.
[02:38:10.387 --> 02:38:12.068]  And they never cut out, ever have problems.
[02:38:12.068 --> 02:38:14.129]  In fact, these never cut out unless I'm on air.
[02:38:14.129 --> 02:38:15.810]  That's always a very key topic.
[02:38:15.810 --> 02:38:23.755]  But again, I'm sure two separate ISDN lines of different phone companies, I'm just absolutely sure that they're cutting out by themselves.
[02:38:23.755 --> 02:38:25.996]  And it probably is what it is.
[02:38:25.996 --> 02:38:27.917]  This, again, only happens on key topics.
[02:38:27.917 --> 02:38:30.099]  And again, it's probably just Murphy's Law.
[02:38:30.099 --> 02:38:33.100]  So I'm here via telephone line while they try to get my digital lines back up.
[02:38:33.100 --> 02:38:36.062]  We're very thankful to all our stations putting up with us today with this.
[02:38:36.062 --> 02:38:37.363]  But it is the cost of liberty.
[02:38:38.150 --> 02:38:43.812]  Luke, going back to you now, I was bringing up how these guys look like gangsters.
[02:38:43.812 --> 02:38:46.073]  Can you comment on that, please?
[02:38:46.073 --> 02:38:48.074]  I mean, these guys were what they were.
[02:38:48.074 --> 02:38:54.337]  I mean, that one gentleman that said we had bombs in our backpacks actually said that Building 7 was burning for three days.
[02:38:54.337 --> 02:38:57.398]  That's how smart he is, you know?
[02:38:57.398 --> 02:38:58.959]  He's not the sharpest knife in the drawer.
[02:38:58.959 --> 02:39:03.340]  And he's just one of these thugs, one of these guys who gives the NYPD a bad name.
[02:39:03.340 --> 02:39:04.761]  He doesn't deserve to wear the badge.
[02:39:05.191 --> 02:39:10.613]  What he doesn't know is, and I'm not exaggerating, if both those guys went to L.A.
[02:39:10.613 --> 02:39:22.958]  and went to casting calls, they would have jobs immediately, and I'm not joking when I say this, immediately, as gangster thugs, as soldiers on TV shows, instantly.
[02:39:22.958 --> 02:39:25.079]  They would be on The Sopranos within a week.
[02:39:25.953 --> 02:39:27.894]  Well, that's basically what these guys are, you know.
[02:39:27.894 --> 02:39:28.315]  Thugs.
[02:39:28.315 --> 02:39:32.858]  They're trying to intimidate and scare us just because the library service team has gotten mad and he saw it.
[02:39:32.858 --> 02:39:35.719]  Well, look, you could have had the police gun you down.
[02:39:35.719 --> 02:39:42.204]  I mean, if I went on a downtown trip to New York with hundreds of people walking by, I was going, he's got a bomb!
[02:39:42.204 --> 02:39:43.504]  Why us?
[02:39:43.504 --> 02:39:51.950]  I mean, I would be arrested and I should be, but not when these un-American balls of maggot puke
[02:39:52.631 --> 02:39:53.371]  And that's what they are.
[02:39:53.371 --> 02:39:59.455]  I mean, they're just... And the way they walked up to you and tried to intimidate you, you know, by making that, you know, that mafia face.
[02:39:59.455 --> 02:40:02.276]  I mean, it's just... Oh, you're scum!
[02:40:02.276 --> 02:40:13.442]  I mean, I love this country so much, and to see dogs, pieces of filth, un-American cowards ruling us and intimidating a great American like you whose parents came from Poland.
[02:40:13.442 --> 02:40:17.484]  You were a little boy in Poland back when they would arrest people for what you were doing there.
[02:40:17.484 --> 02:40:19.285]  And the same thing's happening in America.
[02:40:19.733 --> 02:40:20.994]  It makes me sick, Luke.
[02:40:20.994 --> 02:40:22.456]  It makes me want to throw up.
[02:40:22.456 --> 02:40:23.396]  And it's not just there.
[02:40:23.396 --> 02:40:25.919]  Christians being arrested for praying on street corners.
[02:40:25.919 --> 02:40:27.720]  We have the video.
[02:40:27.720 --> 02:40:28.961]  That's why we have to fight this.
[02:40:28.961 --> 02:40:31.984]  That's why we have to stand up.
[02:40:31.984 --> 02:40:33.105]  Go ahead, Luke.
[02:40:33.105 --> 02:40:34.186]  That's why we have to fight this.
[02:40:34.186 --> 02:40:35.988]  That's why it's so important, you know.
[02:40:35.988 --> 02:40:38.150]  Just like in Poland, the people have to stand up, you know.
[02:40:38.684 --> 02:40:46.988]  And, you know, when the cops came, the situation even got worse because the cops came, they detained us for about an hour, and they wouldn't step near us for an hour.
[02:40:46.988 --> 02:40:48.649]  And I was asking them, can you guys talk?
[02:40:48.649 --> 02:40:50.249]  And you go, can we, can we see what's going on here?
[02:40:50.249 --> 02:40:50.829]  Can I leave?
[02:40:50.829 --> 02:40:53.030]  They're like, no, stay there and move.
[02:40:53.030 --> 02:40:59.753]  And then in the video, the cops surrounded us, the Port Authority Police Department surrounded us with a bunch of, what, those six thugs there.
[02:40:59.753 --> 02:41:07.537]  And as I was recording the conversation, you see one of the police officers reach at the camera, at the camera lens, take the camera, turn it off.
[02:41:08.243 --> 02:41:11.946]  As I was recording the conversation illegally, and I told him, what are you doing?
[02:41:11.946 --> 02:41:14.047]  You know, it's illegal to give my camera back.
[02:41:14.047 --> 02:41:16.589]  But, you guys have gotten smart.
[02:41:16.589 --> 02:41:20.332]  And I want to say that this is what we've always advised people to do for at least 10 years.
[02:41:20.332 --> 02:41:31.120]  When you're doing one of these operations against the terrorists, you've got to have somebody down the street, and you got it on tape from down the street, and then you cut on the video to that other angle, Luke.
[02:41:31.120 --> 02:41:32.080]  Well done.
[02:41:32.080 --> 02:41:34.422]  Yeah, you always need two cameras.
[02:41:34.867 --> 02:41:37.228]  Luckily, we were allowed to borrow a camera from friends.
[02:41:37.228 --> 02:41:38.649]  We really don't have all the cameras.
[02:41:38.649 --> 02:41:40.770]  Look, hey, the problem's handled.
[02:41:40.770 --> 02:41:44.652]  I'm going to buy you two cameras today.
[02:41:44.652 --> 02:41:47.194]  They're going to be mailed to you, my friend.
[02:41:47.194 --> 02:41:50.275]  Because I see you guys fighting, not even having cameras.
[02:41:50.275 --> 02:41:52.156]  No, I'm going to get them to you.
[02:41:52.156 --> 02:41:56.598]  Because you are exemplifying everything we need to defeat this enemy.
[02:41:56.598 --> 02:41:57.439]  Going up against those
[02:41:58.004 --> 02:42:01.285]  Those, those, those, those travesties to America.
[02:42:01.285 --> 02:42:03.206]  They are anti-American.
[02:42:03.206 --> 02:42:06.267]  Like the devil is the anti-Christ, they are the anti-American.
[02:42:06.267 --> 02:42:10.948]  They are literally quintessential dirtbag thugs.
[02:42:10.948 --> 02:42:13.309]  And they need to be arrested now.
[02:42:13.309 --> 02:42:17.290]  I want everybody to call New York and call that gangster Bloomberg and call them all.
[02:42:17.290 --> 02:42:19.310]  And we're going to put the headline out.
[02:42:19.310 --> 02:42:22.151]  Men claiming to be New York police issue fake bomb threat.
[02:42:22.151 --> 02:42:25.512]  Almost caused riot on New York streets.
[02:42:25.512 --> 02:42:27.633]  We need to get after them aggressively, Luke.
[02:42:28.539 --> 02:42:32.542]  We definitely do, and any legal help you can get, we would greatly appreciate.
[02:42:32.542 --> 02:42:34.903]  Thank you so much for, you know, helping us with these cameras.
[02:42:34.903 --> 02:42:36.444]  We're definitely going to make you proud with that.
[02:42:36.444 --> 02:42:38.365]  But also, I didn't even finish.
[02:42:38.365 --> 02:42:48.732]  When I had the camera, when they took the camera away from me illegally, then I got my phone out, and I was about to call you because you were on the air that day, and I was about to call you to put the conversation on record on speakerphone.
[02:42:48.732 --> 02:42:53.495]  The other officer also grabbed my cell phone, and I asked, why are you taking my phone away?
[02:42:53.495 --> 02:42:55.016]  And then he tried to claim that it was a gun.
[02:42:55.407 --> 02:42:56.587]  That's what he told me.
[02:42:56.587 --> 02:43:02.849]  And then after that those guys tried to intimidate and scare me and my friend from not being there.
[02:43:02.849 --> 02:43:04.869]  You've got actual mob on you now.
[02:43:04.869 --> 02:43:06.670]  And I mean, who do we think carried out the attacks, folks?
[02:43:06.670 --> 02:43:08.030]  It was mafia.
[02:43:08.030 --> 02:43:09.511]  That's what our government is.
[02:43:09.511 --> 02:43:14.252]  What is it like to see America turn into a mafia haven where they rule over us?
[02:43:14.252 --> 02:43:15.392]  It's a sad thing.
[02:43:15.392 --> 02:43:18.393]  It's a sad day in America when these things happen to true Americans.
[02:43:18.777 --> 02:43:19.718]  And you know what?
[02:43:19.718 --> 02:43:22.320]  My family went through it in Poland and my family fought for it.
