[00:00.000 --> 00:26.940]  the
[1:22:41.140 --> 1:22:50.140]  And they're admitting they're going to use this against Trump as we predicted they would. How incredible is how transparent it is. I believe it's going to fail.
[1:22:50.140 --> 1:23:02.140]  But the president can't say we've had a perfect response to coronavirus with only a couple thousand people tested and everything's fine. And, you know, this is like the flu. No, the flu kills 110 to 1% maybe.
[1:23:02.140 --> 1:23:10.140]  The number is 2% with this right now. Probably that's probably hyped up because again, it's who comes to the hospital and who's already sick. That's still a high number, man.
[1:23:10.140 --> 1:23:20.140]  2% show up with this and they're dying. That's not good. You don't want this. Okay. So this thing's got some real punch behind it. Is it into the world? No.
[1:23:20.140 --> 1:23:30.140]  The real threat is the hype of it. And so it's out of that attack that we know this is the globalist move. It's completely obvious there's no debating it and it's man-made.
[1:23:30.140 --> 1:23:41.140]  Now, I've said that probably 20 times today and I'm going to stop. But if Trump doesn't get out ahead of this, I don't know. I'm not going to tell the president how he should do it. I know the president's smart and I lost more folks.
[1:23:41.140 --> 1:23:51.140]  I've been saying for over a month he better come out and point out that China lied about how bad it was up front. So that's why our response was sluggish. Pompeo did it Friday.
[1:23:51.140 --> 1:24:04.140]  And I know the White House listens. That's good. But this is not like me up here saying I'm the grand Karnak like on Johnny Garson where he'd hold up the envelope and say, here, let me see what it says. You know, no.
[1:24:04.140 --> 1:24:13.140]  The Democrats are foaming at the mouth wanting a recession foaming at the mouth to blame this. So it's our salutes.
[1:24:13.140 --> 1:24:23.140]  Trump gets out ahead of it and says, well, we don't want quarantines. We don't want mass shutdowns, but we may have to. FEMA's already preparing for that. So he's out ahead of it.
[1:24:23.140 --> 1:24:33.140]  All right. I'm going to leave it at this. I already sell the very best supplements and products out there that have been documented and proven to abuse immunity.
[1:24:33.140 --> 1:24:43.140]  The PQQ CoQ 10 are on record. You can make claims on those because they're seen basically as drugs, but they're over the counter. They clean out your cells. They regrow mitochondria.
[1:24:43.140 --> 1:24:51.140]  They make telomeres last longer. We have the highest quality you're going to find a PQQ and CoQ 10 with other known compounds that boost it in DNA force plus.
[1:24:51.140 --> 1:24:58.140]  And it's an info or store.com 40% off and sold out for months is back in. We're going to probably solve it very quick. I'm going to keep it at 40% off.
[1:24:58.140 --> 1:25:07.140]  Our super silver wound gel is patented American nanotech organization sold over the counter approved for over the counter. We're the only folks a lot of private label it. We have it.
[1:25:07.140 --> 1:25:17.140]  And it's an info or store.com. We have the nano silver in the super silver toothpaste, the white toothpaste and in the super blue toothpaste that's tea tree and iodine as well.
[1:25:17.140 --> 1:25:30.140]  All of that strengthens the body's main barrier to disease. And that's the mouth into the esophageal and into the lungs as well and the breathing canal there. So it's all there.
[1:25:30.140 --> 1:25:39.140]  Ladies and gentlemen, info or store.com. Even though I'm close to selling out of the super silver, we've still got super blue. I'm keeping it at 50% off till they sell out.
[1:25:39.140 --> 1:25:56.140]  More is coming in. It looks like in the middle of April, the immune gargle sold out. And Walmart went and ordered 2 million things of it. I was told last week from our supplier that private label for them and Walmart's going to have it in a month or so.
[1:25:56.140 --> 1:26:04.140]  We have it back in next week. But see how we're trailblazing. What we sell gets picked up and put out by Walmart. I mean, because if this is a real deal folks is nano silver.
[1:26:04.140 --> 1:26:16.140]  So that's the the 18 wheelers roll out from Denver on Tuesday. We'll have it back in stock on Friday. But we're cutting edge. Everything we do. I mean, it's just it's true because we're not control folks.
[1:26:16.140 --> 1:26:24.140]  There's no teleprompter up here. I'm not getting orders from headquarters. I'm researching and having guests on and taking calls and just just living my life. I'm I'm in command.
[1:26:24.140 --> 1:26:34.140]  Just like you're in command when you don't follow what the globalists just say is the edict. Now the world works. That's how you change the world. And that is so incredibly beautiful.
[1:26:34.140 --> 1:26:44.140]  So enforce where I come. Okay, let's take a call right now. Who's up first guys who we're saying go to first.
[1:26:44.140 --> 1:26:52.140]  Okay, let's go ahead and go to Joe Anna in Texas. You're on the air. Thanks for holding.
[1:26:52.140 --> 1:27:04.140]  So I just want to say the local news is saying that there are no cases of coronavirus in North Texas. But we went to medical city Dallas yesterday and first thing we notice is the quarantine area.
[1:27:04.140 --> 1:27:14.140]  And then later my dad was speaking to a lady who later told him that her daughter is there with the coronavirus, which you know he about had a heart attack when you heard that.
[1:27:14.140 --> 1:27:25.140]  Oh, yeah, well, look, I mean, look, I don't like cover ups because I think they always backfire. But but there's a giant cover up. They're not putting out the testing. They're covering up. Absolutely.
[1:27:25.140 --> 1:27:27.140]  Coronavirus is all over the place.
[1:27:27.140 --> 1:27:37.140]  Right. And we were going to go back so you're up in Dallas. He said medical city and and then your and your dad's told Oh, yeah, people are in there with coronavirus.
[1:27:37.140 --> 1:27:49.140]  Yeah, we were later told that they already have 20 people there with different strains of coronavirus. So was that a janitor saying that or was that a nurse your dad talked to was that an authoritative source.
[1:27:49.140 --> 1:27:53.140]  Well, he they've been in the ICU for about three weeks already.
[1:27:53.140 --> 1:28:06.140]  Oh, well, so your dad's in the ICU and they're telling him that Wow, that's that's authoritative. Yeah, what do they tell her specifically. Let me stop interrupting hold music, please. What what do they tell your dad.
[1:28:06.140 --> 1:28:18.140]  I mean, he was basically told by a lady that, you know, her daughter is there sick with the coronavirus. And then I'm assuming she's the same one who told him they already have 20 people there.
[1:28:18.140 --> 1:28:29.140]  Well, let me tell you, five weeks ago, I was told by a White House source that they already had FEMA in place and Seattle's the epicenter and they were already ready and that it already broke containment.
[1:28:29.140 --> 1:28:37.140]  What Trump would do would try to stop panic. And it was, what is he supposed to do? I mean, it's already out. We just don't need to panic because there's nothing you can do at this point.
[1:28:37.140 --> 1:28:48.140]  We're just going to roll the dice and find out how bad it is. I mean, I think Trump's right. Actually, while people are criticizing Trump, I just think he needs to be honest about the fact that it probably is really bad.
[1:28:48.140 --> 1:28:51.140]  And then everybody's ready for what's coming instead of panicking and losing confidence.
[1:28:51.140 --> 1:28:59.140]  If you don't need God bless you, hope your dad gets better. All right, I'm coming right back and I promise I'm going bam, bam, bam to your calls. Everybody's calling me.
[1:28:59.140 --> 1:29:07.140]  I'm getting constant streams of text messages and phone calls and family visiting the house saying, is coronavirus really deadly? How bad is it really?
[1:29:07.140 --> 1:29:13.140]  So I would encourage listeners, yes, go get high quality, swirable foods. We have the only company, the biggest in the nation that actually still has food.
[1:29:13.140 --> 1:29:16.140]  It does take five to eight weeks to get it to you because they got a package that they got the food.
[1:29:16.140 --> 1:29:24.140]  But I would encourage listeners to do the most important thing and that's drink purified water, that's pray, that's get focused, that's not be stressed out because you're prepared.
[1:29:24.140 --> 1:29:31.140]  And that's get DNA Force Plus, the PQQ and CoQ10 that cleans out the mitochondria and the cells and is the biggest immune booster you can engage in.
[1:29:31.140 --> 1:29:39.140]  The X2, the X3, the foundation, everything, the Ultra 12 back in stock, our nano silver, super silver and super blue toothpaste, it's still 50% off.
[1:29:39.140 --> 1:29:46.140]  Turmeric is known for doing a super job when it comes to cleaning out your cells. We have the strongest turmeric you're going to find out there.
[1:29:46.140 --> 1:29:56.140]  95% of humanoid from bodies, ultimate turmeric formula, that's back in stock and purchases at m4store.com, the highest quality supplement, swirable food and you actually get them delivered in stock at m4store.com.
[1:29:56.140 --> 1:29:58.140]  So get those today.
[1:29:58.140 --> 1:30:08.140]  Alex Jones here with two big announcements. Ultra 12 and vitamin mineral fusion are both back in stock after being sold out for months.
[1:30:08.140 --> 1:30:19.140]  Vitamin mineral fusion is high quality vitamins, minerals, amino acids and other key co factors that are so good for you and your family, especially your children's bodies and your immune systems.
[1:30:19.140 --> 1:30:35.140]  Ultra 12 is the highest quality vitamin B12 taken sublingually under the tongue. It is back in stock. You can get them both individually for 40% off right now and get them together as a combo for 50% off.
[1:30:35.140 --> 1:30:43.140]  This makes your life so much better when you have a good multivitamin mineral that you actually absorb and as a tasty fruit punch.
[1:30:43.140 --> 1:30:51.140]  And of course, vitamin B12 is the bedrock foundation of energy, stamina, libido, just everything.
[1:30:51.140 --> 1:31:17.140]  And they're both back in stock 40% off individually or 50% off when you get them together at m4store.com.
[1:31:21.140 --> 1:31:41.140]  Thank you so much for watching this video.
[1:31:41.140 --> 1:31:58.140]  It's brilliant. You've taken the very element that they try to repress you with that silence and made it into a weapon. You have the loudest sound of all, silence. And you know what's most disturbing to people? Silence.
[1:31:58.140 --> 1:32:17.140]  I spend a lot of time reminding the M4s, the family of listeners and viewers that without you, we won't be on the air. And I spend a lot of time thanking you. But I really think you should thank yourself for keeping us on the air and really changing the world for the better and raising the alarm as modern ball reviewers.
[1:32:17.140 --> 1:32:29.140]  Something I should spend more time on is just reminding you that these products are really amazing. You've got that pledge from me, but you've seen the third-party test out there, the air filtration, the water filtration.
[1:32:29.140 --> 1:32:53.140]  The supplements are all the very best you're going to find out there. And you can't fund an operation anywhere else that's fighting the globalist this hard. So it's not a burden to support InfoWars. It really is something that is good for everybody that stands for justice and freedom and makes your life and your family's life and your children's life so much better.
[1:32:53.140 --> 1:33:01.140]  So visit InfoWarsStore.com today.
[1:33:01.140 --> 1:33:15.140]  You're listening to the Alex Jones show.
[1:33:15.140 --> 1:33:25.140]  We've got police and firefighters and military and everybody calling in. So I'm going to shut up now and go to your calls. Alex Jones here back live on this live Sunday show.
[1:33:25.140 --> 1:33:33.140]  Don't forget the weekly shows come up tomorrow. 11 a.m. Central. David Knight comes home before me. The David Knight show. It's excellent, very informative. 8 a.m. Central. InfoWars.com.
[1:33:33.140 --> 1:33:49.140]  Thanks for calling. Go ahead, sir.
[1:33:49.140 --> 1:34:05.140]  This is going to really mess up the economy.
[1:34:05.140 --> 1:34:21.140]  You know, I've had a saying right now is the interest payments don't stop because of a virus. There's no vaccine for that. So when people aren't showing up at restaurants and people aren't going to work, interest is still going ahead.
[1:34:21.140 --> 1:34:27.140]  And as you know, this is the world record in the history of man for debt.
[1:34:27.140 --> 1:34:39.140]  No, you're right. A lot of smart folks are saying this is a globalist reset. So they say face on imploding the economy and then re monetizing everything. What do you think?
[1:34:39.140 --> 1:34:49.140]  I think exactly that. I think that we are as humanity is not up for another war. So they did something that's a little more palatable of a virus.
[1:34:49.140 --> 1:34:59.140]  I was going to say that at the start of the show today and you just said it while the college is so great. Instead of having a big war like we normally have, they're just giving us this virus. What else do you think is coming, Craig?
[1:34:59.140 --> 1:35:13.140]  You know, so we've got the reset, which is going to cause fear and fear is there. That's their club that they use to beat us down. And I'd like to give you Zeus's thunderbolt on the other side.
[1:35:13.140 --> 1:35:19.140]  Cause right now, and I've thought about this even before the virus, just that, uh, so they're going to, they're going to hit.
[1:35:19.140 --> 1:35:23.140]  Oh, I said two months ago, I bet when they don't get him in peace, they launch a bio up and I'm on record.
[1:35:23.140 --> 1:35:27.140]  Yeah. Yeah. No, no, no. Yeah. But I just mean, uh, in terms of this economic.
[1:35:27.140 --> 1:35:39.140]  No, no, no, you're right too. The colors are smarter than I am. It's incredible. How just the people know the people understand that the philosophers all knew that when I say, Oh, you're right. I'm just agreeing with you.
[1:35:39.140 --> 1:35:46.140]  Yeah. I mean, this reset has to happen. Uh, virus or no virus. This is just speeded it up and probably made it worse.
[1:35:46.140 --> 1:35:54.140]  It's 100% a cover for China losing the trade war. It's their reset. The globalist made behind the scenes deals that they then intend to blame on Trump.
[1:35:54.140 --> 1:35:56.140]  Do you agree with that?
[1:35:56.140 --> 1:35:57.140]  I totally agree with that.
[1:35:57.140 --> 1:36:00.140]  And then how does Trump counter that? How does Trump counter that, Craig?
[1:36:00.140 --> 1:36:10.140]  So when that happens and people's pensions are getting whacked and people are out of jobs and their fear, the one thing is you haven't had Catherine Austin fits on for a long time.
[1:36:10.140 --> 1:36:13.140]  Please get around this week and tell the producers get it, get fits on immediately.
[1:36:13.140 --> 1:36:20.140]  Because have you heard about the 21 trillion dollars that's been verified?
[1:36:20.140 --> 1:36:27.140]  So, so she, she is working with a professor at Michigan state. They went through the books and I think it's just the DOD.
[1:36:27.140 --> 1:36:30.140]  Yeah, the Pentagon missing money. Yeah.
[1:36:30.140 --> 1:36:37.140]  Yeah. No, no, but she, she has taken a Michigan state professor, took a hold that the whole economic department went through this.
[1:36:37.140 --> 1:36:42.140]  Just that one department, 21 trillion missing dollars.
[1:36:42.140 --> 1:36:48.140]  No, I know it's been, it's been incredible. Thank you so much. So you talked to that caller for 10 hours. Thank you, Craig.
[1:36:48.140 --> 1:36:53.140]  Okay. Who's up next? Wesley, Wesley in Georgia. Thanks for holding. Go ahead.
[1:36:53.140 --> 1:36:55.140]  Hey, Alex has a good one.
[1:36:55.140 --> 1:36:59.140]  I've been rocking my brain because I just gut level. I really feel concerned.
[1:36:59.140 --> 1:37:05.140]  Well, listen, Alex, I'm a firefighter in Georgia in the heart of a community of about 60,000.
[1:37:05.140 --> 1:37:08.140]  God bless you, brother. Thank you for your service to America.
[1:37:08.140 --> 1:37:15.140]  Well, thank you, Alex. And the other day, the chief comes to me, we've been friends for years and he says, I just found out something.
[1:37:15.140 --> 1:37:22.140]  And here's the, here's the city's credit card and told me to order $2,000 worth of medical supplies.
[1:37:22.140 --> 1:37:28.140]  And him and I, we don't hold secrets and he would not tell me what he found out, Alex. So something's going on.
[1:37:28.140 --> 1:37:30.140]  Well, that's because he was ordered to not tell you.
[1:37:30.140 --> 1:37:34.140]  That's right. The second point, Alex, I'll be real quick. I know you got to change.
[1:37:34.140 --> 1:37:41.140]  No, no, we want to hear from you. Let me tell you where the rubber meets the row with firefighters and police officers and medics.
[1:37:41.140 --> 1:37:44.140]  That's where you really find out what's going on. So tell us what you know.
[1:37:44.140 --> 1:37:48.140]  Well, you know, Alex, you've been wanting to know, you know, who really started this.
[1:37:48.140 --> 1:37:53.140]  And I think the answer to that question is you have to find out who stands to gain something.
[1:37:53.140 --> 1:37:54.140]  Exactly.
[1:37:54.140 --> 1:38:01.140]  So when, so when the FEMA quarantine camps are going on, who stands to gain something, it's Amazon that delivers all the food with a drone.
[1:38:01.140 --> 1:38:03.140]  Okay. When Congress.
[1:38:03.140 --> 1:38:07.140]  Oh, just like China. Oh, you just, oh my God, that's why I love the colors.
[1:38:07.140 --> 1:38:09.140]  I'm telling you, Alex.
[1:38:09.140 --> 1:38:12.140]  They were doing massive drone tests the last six months at night.
[1:38:12.140 --> 1:38:18.140]  It was Amazon doing it. Oh, they've been just like drones are controlling everything in China.
[1:38:18.140 --> 1:38:19.140]  Oh my gosh.
[1:38:19.140 --> 1:38:21.140]  It's going to get better, Alex.
[1:38:21.140 --> 1:38:24.140]  Start over. No, you've got the floor. I'm going to shut up. Go ahead.
[1:38:24.140 --> 1:38:29.140]  So when Congress and the government is operating off a telecom, who stands to gain?
[1:38:29.140 --> 1:38:31.140]  Okay. Now that's Facebook and Microsoft.
[1:38:31.140 --> 1:38:35.140]  Whenever things on the one drive cloud.
[1:38:35.140 --> 1:38:37.140]  No, you said it. The Pentagon's going over to their control.
[1:38:37.140 --> 1:38:40.140]  This is and it's big tech ordering the panic.
[1:38:40.140 --> 1:38:42.140]  This is their takeover right now.
[1:38:42.140 --> 1:38:44.140]  So they already took our speech and they surveil us.
[1:38:44.140 --> 1:38:45.140]  Now they're teaching us.
[1:38:45.140 --> 1:38:48.140]  They tell us to stay in our houses and now they watch us.
[1:38:48.140 --> 1:38:54.140]  And see, this is just all part of a series of plan because, you know, people for, you know,
[1:38:54.140 --> 1:38:57.140]  what a 12 gauge shotgun would do with like number six, number six.
[1:38:57.140 --> 1:38:58.140]  You don't hurt buildings behind it.
[1:38:58.140 --> 1:39:00.140]  Well, don't use double.
[1:39:00.140 --> 1:39:02.140]  She's like number six or seven.
[1:39:02.140 --> 1:39:05.140]  Those drones, I'm not, those drones are going down.
[1:39:05.140 --> 1:39:08.140]  He talked about some bird hunting, boy.
[1:39:08.140 --> 1:39:12.140]  And people, you know, I don't know if you remember two years ago, the black guys,
[1:39:12.140 --> 1:39:14.140]  they got kicked out of face out of Starbucks.
[1:39:14.140 --> 1:39:16.140]  That was just a ruse, Alex.
[1:39:16.140 --> 1:39:18.140]  And so it's little subtle things.
[1:39:18.140 --> 1:39:19.140]  Oh, no, it came out.
[1:39:19.140 --> 1:39:23.140]  They did that before the owner that would ask every white person why they were a racist.
[1:39:23.140 --> 1:39:28.140]  It's just, you're exactly, man, you're, what's coming next?
[1:39:28.140 --> 1:39:32.140]  Well, you know, I mean, there's, there's all kinds of things out that you can think of.
[1:39:32.140 --> 1:39:35.140]  And it starts with little subtle things like this.
[1:39:35.140 --> 1:39:40.140]  And David Knight said at best, you know, Hey, whoa, whoa, what are you doing trying to get on this airplane?
[1:39:40.140 --> 1:39:42.140]  You don't have a vaccination certificate.
[1:39:42.140 --> 1:39:48.140]  And so it's, it's those little subtle things that they try to make Americans itself.
[1:39:48.140 --> 1:39:51.140]  And just, you know, we say, okay, you know, whatever.
[1:39:51.140 --> 1:39:54.140]  And before long, it's just like China.
[1:39:54.140 --> 1:39:59.140]  And we're not accepting the social China brags that they've got the cell phones tracking where you go, what you do.
[1:39:59.140 --> 1:40:02.140]  And if you haven't done what they say, they turn it off during the emergency.
[1:40:02.140 --> 1:40:05.140]  This is a global government. Now they've got an Air Force where you go.
[1:40:05.140 --> 1:40:08.140]  You scan your face instead of showing your passport in Americans.
[1:40:08.140 --> 1:40:09.140]  They just line up.
[1:40:09.140 --> 1:40:14.140]  They actually pay for the service.
[1:40:14.140 --> 1:40:18.140]  And the kids are all trained on their iPhones to get on the phone via that.
[1:40:18.140 --> 1:40:19.140]  No, it's all training.
[1:40:19.140 --> 1:40:21.140]  It's all synthetic Wesley.
[1:40:21.140 --> 1:40:22.140]  Get Wesley's name and numbers.
[1:40:22.140 --> 1:40:23.140]  We're starting that show soon.
[1:40:23.140 --> 1:40:27.140]  It's going to happen where the callers of the host get his name and number, put it in the hopper.
[1:40:27.140 --> 1:40:30.140]  Please guys, don't, don't forget.
[1:40:30.140 --> 1:40:31.140]  Wow.
[1:40:31.140 --> 1:40:32.140]  Yeah.
[1:40:32.140 --> 1:40:36.140]  How facial recognition is taken over airports, but we got to let the jotties in.
[1:40:36.140 --> 1:40:37.140]  Wow.
[1:40:37.140 --> 1:40:38.140]  All right, Wesley.
[1:40:38.140 --> 1:40:39.140]  Thank you.
[1:40:39.140 --> 1:40:41.140]  Let's go ahead and take another call.
[1:40:41.140 --> 1:40:43.140]  Lisa in California.
[1:40:43.140 --> 1:40:45.140]  Lisa, that was a scary caller.
[1:40:45.140 --> 1:40:46.140]  He was dead on.
[1:40:46.140 --> 1:40:47.140]  What do you have to say?
[1:40:47.140 --> 1:40:48.140]  Hi, Alex.
[1:40:48.140 --> 1:40:49.140]  Okay.
[1:40:49.140 --> 1:40:53.140]  So I totally, I mean, the hype is crazy.
[1:40:53.140 --> 1:40:55.140]  It's everywhere.
[1:40:55.140 --> 1:41:05.140]  But, you know, you have been promoting like preparedness and get your, you know, storeable
[1:41:05.140 --> 1:41:06.140]  foods and that's great.
[1:41:06.140 --> 1:41:15.140]  But you have not been, you haven't been promoting your supplements.
[1:41:15.140 --> 1:41:20.140]  And I think I have just about everything except for turbo force for, you know, for our family.
[1:41:20.140 --> 1:41:21.140]  And it works.
[1:41:21.140 --> 1:41:24.140]  You have to have, you have to build your immune system.
[1:41:24.140 --> 1:41:27.140]  Otherwise, you're going to end up in the hospital.
[1:41:27.140 --> 1:41:30.140]  And what good is your food going to, your storeable food going to do you?
[1:41:30.140 --> 1:41:34.140]  Well, that's the thing is, you know, I get calls from people go, man, I thought this
[1:41:34.140 --> 1:41:35.140]  was hype.
[1:41:35.140 --> 1:41:36.140]  I use it.
[1:41:36.140 --> 1:41:37.140]  It's great.
[1:41:37.140 --> 1:41:39.940]  These are the very best supplements, whether it's DNA force plus X2X3 turbo force is not
[1:41:39.940 --> 1:41:40.940]  for your immunity.
[1:41:40.940 --> 1:41:44.340]  It's for energy, 10 hour energy, probably lowers your immunity, even though it's five of
[1:41:44.340 --> 1:41:45.340]  its minerals.
[1:41:45.340 --> 1:41:46.340]  And let's not lie.
[1:41:46.340 --> 1:41:49.140]  That stuff jacking yourself up overall is probably not good, but people use it.
[1:41:49.140 --> 1:41:50.140]  I use it.
[1:41:50.140 --> 1:41:51.140]  That's not bad for you.
[1:41:51.140 --> 1:41:52.140]  I'm just being honest.
[1:41:52.140 --> 1:41:58.140]  It's not bad for your immunity, but absolutely the fish oil, the D3, the, the, the old, the
[1:41:58.140 --> 1:42:00.140]  ultra 12, it's all back in stock.
[1:42:00.140 --> 1:42:01.140]  You're absolutely right.
[1:42:01.140 --> 1:42:04.140]  It's what funds the operation and they are great products.
[1:42:04.140 --> 1:42:05.140]  Right.
[1:42:05.140 --> 1:42:11.140]  And, you know, I just want to say, um, you should have, um, Sheva Ira DeRay on your program
[1:42:11.140 --> 1:42:16.140]  because he talks about building the system, your, your immune system.
[1:42:16.140 --> 1:42:20.140]  Because you need to, but you need to build that and you're every single one of your products
[1:42:20.140 --> 1:42:24.140]  will build your immune system and then working together all, you know, in synergy.
[1:42:24.140 --> 1:42:26.140]  I'm out of time, Lisa, but God bless you.
[1:42:26.140 --> 1:42:31.140]  Let me just say this because Mike Adams told me two weeks ago, he goes, Hey, you keep saying
[1:42:31.140 --> 1:42:34.140]  food is six to eight weeks now.
[1:42:34.140 --> 1:42:36.140]  People think that's your supplements.
[1:42:36.140 --> 1:42:38.140]  I drop ship the food.
[1:42:38.140 --> 1:42:39.140]  Nobody else has the food.
[1:42:39.140 --> 1:42:40.140]  We have the best company.
[1:42:40.140 --> 1:42:41.140]  You actually get it.
[1:42:41.140 --> 1:42:42.140]  We're not going to lie.
[1:42:42.140 --> 1:42:44.140]  Six to eight weeks, more like four to five weeks, 68.
[1:42:44.140 --> 1:42:47.140]  We have the, we have the, we have the technology.
[1:42:47.140 --> 1:42:48.140]  We have the supplements.
[1:42:48.140 --> 1:42:50.140]  You order them.
[1:42:50.140 --> 1:42:52.140]  Unless it's on a Friday, they ship the next day.
[1:42:52.140 --> 1:42:57.140]  Our warehouse is next day shipping in former store.
[1:42:57.140 --> 1:42:59.140]  The evidence is overwhelming.
[1:42:59.140 --> 1:43:06.140]  Coronavirus is a man made by a weapon designed to destroy nation states, economies and free
[1:43:06.140 --> 1:43:09.140]  peoples and usher in a planetary government.
[1:43:09.140 --> 1:43:12.140]  This is how the globalists are striking back.
[1:43:12.140 --> 1:43:14.140]  Here's a fortune headline today.
[1:43:14.140 --> 1:43:21.140]  Fears of global coronavirus contagion rage as 3000 cruise ship passengers return home.
[1:43:21.140 --> 1:43:23.140]  And that's just in one nation.
[1:43:23.140 --> 1:43:28.140]  Coronavirus deals major blow to German car factories in China.
[1:43:28.140 --> 1:43:33.140]  The reporting it could cut their sales in half this year.
[1:43:33.140 --> 1:43:36.140]  That's how major this is.
[1:43:36.140 --> 1:43:38.140]  Everyone needs to be prepared.
[1:43:38.140 --> 1:43:42.140]  2020 is not a year to play games.
[1:43:42.140 --> 1:43:47.140]  The info wars will continue to report the latest information as it comes out.
[1:43:47.140 --> 1:43:51.140]  Regardless of the fact of the establishment, we'll try to punish us for telling the truth.
[1:43:51.140 --> 1:43:58.140]  We need you to step into the plate and help spread the word about band.video and infowars.com today.
[1:43:58.140 --> 1:44:07.140]  I always promote DNA force plus with PQQ and CoQ10 that cleans out the cells and empowers the telomeres and the mitochondria.
[1:44:07.140 --> 1:44:12.140]  The most powerful formula out there sold over the counter that is known to energize the body.
[1:44:12.140 --> 1:44:16.140]  I'm not going to jack up prices during crisis, but I am going to end up running out.
[1:44:16.140 --> 1:44:20.140]  So fund the info war, boost your immune system and get things like X2 and X3.
[1:44:20.140 --> 1:44:27.140]  The absolute building block of the whole body, clean iodine, atomic, powerful, total booster in your whole life.
[1:44:27.140 --> 1:44:30.140]  Not just for immunity, but for libido, stamina, you name it.
[1:44:30.140 --> 1:44:38.140]  You need to boost your immunity at infowarsstore.com with bodies, with DNA force plus, with vitamin mineral fusion, with ultra 12 that's back in stock,
[1:44:38.140 --> 1:44:41.140]  and turbo force by the way just came back in the stock and just boost everything.
[1:44:41.140 --> 1:44:45.140]  infowarsstore.com, you fund the info war, you fund the rebellion against the globalist,
[1:44:45.140 --> 1:44:49.140]  you get great prices and you boost your immune system at total 361.
[1:44:49.140 --> 1:44:55.140]  Take action at infowarsstore.com today because just as important as food is boosting you and your family's immune system.
[1:44:55.140 --> 1:44:58.140]  infowarsstore.com
[1:44:58.140 --> 1:45:01.140]  There's a lot of phony garbage out there in the world.
[1:45:01.140 --> 1:45:03.140]  A lot of people that never deliver.
[1:45:03.140 --> 1:45:11.140]  Well, I'm here to tell you infowars has delivered in royal flush, in a handful of ace of spades,
[1:45:11.140 --> 1:45:17.140]  because of God, because of the audience of activists, and because of the great team at infowars.
[1:45:17.140 --> 1:45:20.140]  And we are all a team, ladies and gentlemen.
[1:45:20.140 --> 1:45:25.140]  So right now humanity is awakening, it's explosive, it's powerful, it's incredible.
[1:45:25.140 --> 1:45:30.140]  But there's major obstacles coming down the road and the only way we can effectively fight the NWO
[1:45:30.140 --> 1:45:33.140]  and stay in the game on infowars is to tip the spear.
[1:45:33.140 --> 1:45:37.140]  If you're finding support, we make it really easy at infowarsstore.com.
[1:45:37.140 --> 1:45:44.140]  But I am blowing through our backup money right now with our reporters doing triple the work they ever have,
[1:45:44.140 --> 1:45:46.140]  because they volunteered to do it.
[1:45:46.140 --> 1:45:51.140]  And Owen and the rest of the crew will fight 18 hours a day, 7 days a week during this election year.
[1:45:51.140 --> 1:45:55.140]  It's so critical, but they need the financing to put them in the field.
[1:45:55.140 --> 1:46:24.140]  Go to infowarsstore.com and fight for your own future.
[1:46:25.140 --> 1:46:51.140]  Go to infowars.com and fight for your own future.
[1:46:51.140 --> 1:47:19.140]  Go to infowars.com and fight for your own future.
[1:47:19.140 --> 1:47:48.140]  Go to infowars.com and fight for your own future.
[1:47:48.140 --> 1:48:12.140]  Go to infowars.com and fight for your own future.
[1:48:12.140 --> 1:48:41.140]  Go to infowars.com and fight for your own future.
[1:48:41.140 --> 1:49:05.140]  Go to infowars.com and fight for your own future.
[1:49:05.140 --> 1:49:34.140]  Go to infowars.com and fight for your own future.
[1:49:34.140 --> 1:50:01.140]  Go to infowars.com and fight for your own future.
[1:50:01.140 --> 1:50:30.140]  Go to infowars.com and fight for your own future.
[1:50:30.140 --> 1:50:59.140]  Go to infowars.com and fight for your own future.
[1:50:59.140 --> 1:51:26.140]  Go to infowars.com and fight for your own future.
[1:51:26.140 --> 1:51:50.140]  Go to infowars.com and fight for your own future.
[1:51:50.140 --> 1:52:19.140]  Go to infowars.com and fight for your own future.
[1:52:20.140 --> 1:52:49.140]  Go to infowars.com and fight for your own future.
[1:52:49.140 --> 1:53:15.140]  Go to infowars.com and fight for your own future.
[1:53:15.140 --> 1:53:42.140]  Go to infowars.com and fight for your own future.
[1:53:42.140 --> 1:54:10.140]  Go to infowars.com and fight for your own future.
[1:54:10.140 --> 1:54:37.140]  Go to infowars.com and fight for your own future.
[1:54:37.140 --> 1:55:05.140]  Go to infowars.com and fight for your own future.
[1:55:05.140 --> 1:55:34.140]  Go to infowars.com and fight for your own future.
[1:55:35.140 --> 1:56:02.140]  Go to infowars.com and fight for your own future.
[1:56:02.140 --> 1:56:28.140]  Go to infowars.com and fight for your own future.
[1:56:28.140 --> 1:56:57.140]  Go to infowars.com and fight for your own future.
[1:56:57.140 --> 1:57:25.140]  Go to infowars.com and fight for your own future.
[1:57:25.140 --> 1:57:54.140]  Go to infowars.com and fight for your own future.
[1:57:55.140 --> 1:58:24.140]  Go to infowars.com and fight for your own future.
[1:58:24.140 --> 1:58:51.140]  Go to infowars.com and fight for your own future.
[1:58:51.140 --> 1:59:19.140]  Go to infowars.com and fight for your own future.
[1:59:19.140 --> 1:59:48.140]  Go to infowars.com and fight for your own future.
[1:59:49.140 --> 1:59:55.140]  You're listening to the Alex Jones show.
