[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:17:19.740 --> 3:17:22.740]  Inspired by entrepreneurs who sold picks and shovels during the gold rush,
[3:17:22.740 --> 3:17:27.740]  the money is in the mining equipment used to manufacture dozens of critical digital assets.
[3:17:27.740 --> 3:17:32.740]  For security IPO or note, blockchain data centers have a proven turnkey equipment sale lease back program
[3:17:32.740 --> 3:17:38.740]  with a 27% annualized lease payment deposited into your bank account each month.
[3:17:38.740 --> 3:17:40.740]  Don't miss this one. Take your claim today.
[3:17:40.740 --> 3:17:46.740]  Call 800-600-3388. That's 800-600-3388.
[3:17:46.740 --> 3:17:48.740]  These valuable lease contracts won't last long.
[3:17:48.740 --> 3:17:51.740]  Call now 800-600-3388.
[3:17:51.740 --> 3:17:53.740]  800-600-3388.
[3:17:53.740 --> 3:17:59.740]  Equipment offer poses a financial risk to owners consult with financial professionals before purchasing not an offer to buy or sell a security which requires an offering document.
[3:18:01.740 --> 3:18:03.740]  It is now an admitted fact.
[3:18:03.740 --> 3:18:11.740]  Fluoride out of the water has caused tens of millions of Americans to be brain damaged and to have infertility and low IQs.
[3:18:11.740 --> 3:18:17.740]  And it doesn't matter if the Journal of American Medical Association comes out and says it's terrible, still the city's put it in the water.
[3:18:17.740 --> 3:18:21.740]  Because the ruling globalists want you and your family poisoned and stupid.
[3:18:21.740 --> 3:18:33.740]  And they sure don't want you to know about the good allergen iodine that absolutely increases IQ and fertility and makes life so wonderful and opens up your consciousness, your mind, everything.
[3:18:33.740 --> 3:18:35.740]  Thank God. Thank God.
[3:18:35.740 --> 3:18:37.740]  I discovered this eight years ago.
[3:18:37.740 --> 3:18:40.740]  Of course, the enemy knows all about it and they hope you don't discover it.
[3:18:40.740 --> 3:18:42.740]  They hope you just roll over and die.
[3:18:42.740 --> 3:18:52.740]  So whatever you do, don't visit infoorstore.com and get 60% off right now on the wake up the world to the iodine conspiracy combo.
[3:18:52.740 --> 3:18:54.740]  60% off with X2 and X3 together with your bottle of Biotrusillinium.
[3:18:54.740 --> 3:18:56.740]  Whatever you do, don't go to infoorstore.com.
[3:18:56.740 --> 3:18:58.740]  Just give up America. Give up Christians.
[3:18:58.740 --> 3:19:00.740]  Drink your fluoride and die.
[3:19:00.740 --> 3:19:02.740]  Give into Satan. Give in.
[3:19:04.740 --> 3:19:06.740]  Here are the facts.
[3:19:06.740 --> 3:19:15.740]  Iodine raises IQ and across the board makes you more healthy in thousands of top studies, including the American Medical Journal.
[3:19:15.740 --> 3:19:22.740]  Every type of fluoride lowers IQ, massively increases cancer and destroys fertility.
[3:19:22.740 --> 3:19:23.740]  That's the facts.
[3:19:23.740 --> 3:19:26.740]  Learn about the iodine conspiracy.
[3:19:26.740 --> 3:19:29.740]  And then once you've learned about it, protect yourself and your family.
[3:19:29.740 --> 3:19:35.740]  The reason I'm so hot on this is the globalists put the fluoride in the water while making sure we don't get the iodine.
[3:19:35.740 --> 3:19:41.740]  In China, they put the iodine in the water and ban the fluoride because they've already got their people under their control.
[3:19:41.740 --> 3:19:43.740]  The globalists are targeting us here.
[3:19:43.740 --> 3:19:45.740]  Please go to infoorstore.com.
[3:19:45.740 --> 3:19:49.740]  Experience iodine and Biotrusillinium that goes with it together.
[3:19:49.740 --> 3:19:52.740]  And then once you see the great results, warn others.
[3:19:52.740 --> 3:19:54.740]  This is the Achilles' Hill of the Globalist.
[3:19:54.740 --> 3:19:55.740]  It's a win-win situation.
[3:19:55.740 --> 3:19:57.740]  The only way you lose is not taking action.
[3:19:57.740 --> 3:19:58.740]  Take action now.
[3:19:58.740 --> 3:20:00.740]  You're listening to the Alex Jones show.
[3:20:28.740 --> 3:20:38.740]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[3:20:38.740 --> 3:21:03.740]  And that's why I would not just shut up and dribble because I mean too much to my two boys here, my wife, my family, and all these other kids that look up to me for inspiration.
[3:21:03.740 --> 3:21:08.740]  Oh, yeah, Lord Wong James.
[3:21:08.740 --> 3:21:11.740]  Oh, you are good.
[3:21:11.740 --> 3:21:16.740]  You told the Rockets that they're uneducated and stupid.
[3:21:16.740 --> 3:21:24.740]  Um, Rodero Moray, but I believe he wasn't educated on the situation at hand and he spoke.
[3:21:24.740 --> 3:21:31.740]  And so many people could have been harmed, not only financially but physically, emotionally, spiritually.
[3:21:31.740 --> 3:21:36.740]  The manager of the Rockets that sent in Hong Kong deserves freedom.
[3:21:36.740 --> 3:21:39.740]  No, that's good people have.
[3:21:39.740 --> 3:21:42.740]  I can tell you've been watching my broadcast.
[3:21:42.740 --> 3:21:49.740]  That is how you refer to the Americans as stupid, uneducated.
[3:21:49.740 --> 3:21:52.740]  LeBron James knows the best.
[3:21:52.740 --> 3:21:56.740]  And now some evil Americans have said that he is bad.
[3:21:56.740 --> 3:21:59.740]  So he has said that he will no longer speak.
[3:21:59.740 --> 3:22:01.740]  Yes, yes.
[3:22:01.740 --> 3:22:05.740]  I'm talking about it now and I won't talk about it again.
[3:22:05.740 --> 3:22:07.740]  LeBron, shut up and dribble.
[3:22:07.740 --> 3:22:13.740]  All LeBron James has your mandate of heaven now.
[3:22:13.740 --> 3:22:21.740]  And finally this evening, I have a very special announcement to make to you stupid Americans.
[3:22:21.740 --> 3:22:33.740]  Winnie the Pooh was illegal, but now after a long period of reeducation, he is now ready to carry out his new job with our slave.
[3:22:33.740 --> 3:22:36.740]  I mean, good helper servant.
[3:22:36.740 --> 3:22:42.740]  Here is LeBron James at the latest exhibition game in Peking.
[3:22:42.740 --> 3:22:47.740]  We have issued directives to NBA what they ought to say.
[3:22:47.740 --> 3:22:52.740]  I'm getting called, guess what?
[3:22:52.740 --> 3:22:56.740]  What? Show me, let me see.
[3:22:56.740 --> 3:22:59.740]  And one of our best values here in America is free speech.
[3:22:59.740 --> 3:23:04.740]  We're allowed to say what we want to say and we're allowed to speak up about injustices.
[3:23:04.740 --> 3:23:05.740]  And that's just how it goes.
[3:23:05.740 --> 3:23:09.740]  And if people don't understand that, that's something that they have to deal with.
[3:23:09.740 --> 3:23:21.740]  You're the bad American and we will teach you sooner.
[3:23:21.740 --> 3:23:24.740]  Our antifa is preparing to rise up.
[3:23:24.740 --> 3:23:28.740]  With deep stake, we have paid well.
[3:23:28.740 --> 3:23:35.740]  And to give you a visit and a video, we have to kill you.
[3:23:35.740 --> 3:23:41.740]  You live and work in a state in which the majority of voters voted for the current president.
[3:23:41.740 --> 3:23:50.740]  How do you reconcile having called that choice a mistake that many of those people are also Cavaliers fans?
[3:23:50.740 --> 3:23:59.740]  Well, I mean, that's a great question.
[3:23:59.740 --> 3:24:10.740]  At the end of the day, like I said, you can... I don't think a lot of people was educated.
[3:24:10.740 --> 3:24:15.740]  I just caught you, American. You visit a Band-Aid video.
[3:24:15.740 --> 3:24:19.740]  Oh, Mark Zuckerberg and others angry at you.
[3:24:19.740 --> 3:24:23.740]  Do a CNN stash and do not visit Band-Aid video.
[3:24:23.740 --> 3:24:34.740]  Oh, I have to hurt your eyes.
[3:24:34.740 --> 3:24:37.740]  And welcome back to Bimbo Wars.
[3:24:37.740 --> 3:24:44.740]  This is Friday and we just saw that clip and heard that clip on China and pre-speech.
[3:24:44.740 --> 3:24:47.740]  Really, that's what it's about, isn't it?
[3:24:47.740 --> 3:24:55.740]  Man, you know, and it's like the day of the muzzle, right? And we have Roger Stone on earlier and say anything too bad.
[3:24:55.740 --> 3:25:02.740]  We have public people and say anything, especially about pre-speech.
[3:25:02.740 --> 3:25:06.740]  Shut up. I don't have anything to say, I guess.
[3:25:06.740 --> 3:25:09.740]  Man, what is happening out there?
[3:25:09.740 --> 3:25:20.740]  You know, when I think about all this today, the big investigations, the all the publicity, the nastiness in the press.
[3:25:20.740 --> 3:25:28.740]  And boy, are we misinformed, uninformed and lack really good information these days to make kind of decisions.
[3:25:28.740 --> 3:25:32.740]  We all want to be making. And why is it?
[3:25:32.740 --> 3:25:38.740]  Man, it's because of the charade being run.
[3:25:38.740 --> 3:25:49.740]  You know, it's like keep everybody dancing around one set of issues and keep them distracted on another set of issues and keep everybody agitated on every issue.
[3:25:49.740 --> 3:25:59.740]  Seems to be the message of the day from so much of the organized so-called free press media.
[3:25:59.740 --> 3:26:05.740]  You know, this is fundamental. We got Zuckerberg in hearings. We got Trump in hearings.
[3:26:05.740 --> 3:26:12.740]  We got everybody in hearings and nobody gets the truth too bad for America right now.
[3:26:12.740 --> 3:26:16.740]  And so it's important to keep this network on the air, support it where you can.
[3:26:16.740 --> 3:26:25.740]  I want to talk a little bit about some of the things going on in the news, you know, relative to the polling that was mentioned in the earlier segment.
[3:26:25.740 --> 3:26:30.740]  I don't put much confidence in polls. I think most people don't.
[3:26:30.740 --> 3:26:38.740]  I don't know how they're extracting data is pretty limited. And we saw it in the last election, you know, I mean, the polls are really pretty meaningless.
[3:26:38.740 --> 3:26:46.740]  And I don't think we run government by poll anyway. You know, it's like, oh, wow, let's pull something, see how much people know.
[3:26:46.740 --> 3:26:54.740]  You know, and really what James was saying, you know, is maybe the public isn't as informed as we ought to be.
[3:26:54.740 --> 3:27:00.740]  And I've been in some pretty heavy conversations lately with people that I used to consider very informed.
[3:27:00.740 --> 3:27:15.740]  And I'm quite frankly a little surprised and shocked because the propaganda feed, which is what I'm going to commit the rest of the segment to the propaganda feed is really where it's at.
[3:27:15.740 --> 3:27:29.740]  And what has happened is it's channel locked people because people are just getting the information that they want to hear. Then they're feeding it back through their normal feedback loops and getting the data they want to hear.
[3:27:29.740 --> 3:27:41.740]  But when it comes to the surprises, like something breaks in the news, and it's like it came out of left field, whether you're on the right or the left, because people are not looking at the opposition's argument.
[3:27:41.740 --> 3:27:56.740]  So you're better prepared and better equipped because the media doesn't give it to you that way anymore. It gives you one sided slanted editorialized talking heads that tell you virtually nothing anymore.
[3:27:56.740 --> 3:28:18.740]  And it's designed to engage your emotional state.
[3:28:27.740 --> 3:28:39.740]  And that's why I would not just shut up and dribble because I mean too much to my two boys here, my wife, my family, and all these other kids that look up to me for inspiration.
[3:28:39.740 --> 3:28:52.740]  Oh, yeah, I love Long James. Oh, you are good. You told the Rockets that they're uneducated and stupid.
[3:28:52.740 --> 3:29:00.740]  But I believe he wasn't educated on the situation at hand and any school.
[3:29:00.740 --> 3:29:08.740]  One of the most frequently asked questions we get in customer service is, what is the real red pill? And what is the real red pill plus?
[3:29:08.740 --> 3:29:20.740]  Well, real red pill is a vitamin, mineral, multivitamin, high quality with preglinone. Real red pill plus is the same thing with a little bit of clean added energy on top of it as well.
[3:29:20.740 --> 3:29:26.740]  That kicks in in 30 minutes. But the preglinone kicks in in about a week or so.
[3:29:26.740 --> 3:29:32.740]  Folks, look into preglinone for yourself. Look into high end sources of it like real red pill and real red pill plus.
[3:29:32.740 --> 3:29:38.740]  And then you'll definitely want to try it out and see the effect you need in about seven days to two weeks generally.
[3:29:38.740 --> 3:29:42.740]  But believe me, it's a missing link. You need to find out about it.
[3:29:42.740 --> 3:29:51.740]  As we age, preglinone levels go down. All of our hormones, our body, are manufactured by the body using preglinone. You need to learn about preglinone.
[3:29:51.740 --> 3:30:01.740]  And then you need to get the real red pill or the real red pill plus. Now, 50% off at www.InvadersLife.com, the real red pill plus.
[3:30:01.740 --> 3:30:07.740]  Please listen to this information because it can save your life and it can save the life of others.
[3:30:07.740 --> 3:30:12.740]  There couldn't be more critical information for your physical body. God's more important when it comes to your soul.
[3:30:12.740 --> 3:30:21.740]  But this is most important when it comes to your body. If people didn't know that you put motor oil in a car's oil container to lube the engine,
[3:30:21.740 --> 3:30:27.740]  they might be able to be conned and think you put salt water in it. But it would seize up the engine pretty much instantly.
[3:30:27.740 --> 3:30:33.740]  Well, if they put fluoride in the human body, it causes cancer, dumps us down and destroys fertility.
[3:30:33.740 --> 3:30:41.740]  If you put the good halogen in the body, high-quality iodine, it's like putting good high-quality motor oil in the car that's supposed to run on it.
[3:30:41.740 --> 3:30:48.740]  It's that simple. Find out about the iodine conspiracy at www.infowarstore.com and find out what the globalists hope that you do not research this information.
[3:30:48.740 --> 3:30:53.740]  Ladies and gentlemen, whatever you do, research iodine deficiency. It's the key to everything.
[3:30:53.740 --> 3:31:02.740]  And then go and take advantage of the 60% off combo with our two different types of high-quality iodine and myotrystallinium at www.infowarstore.com today.
[3:31:02.740 --> 3:31:05.740]  The war presents Alex Jones.
[3:31:05.740 --> 3:31:12.740]  In August of 2019, JAMA, or the Journal of the American Medical Association, the most prestigious came out and said,
[3:31:12.740 --> 3:31:20.740]  oh my gosh, just a little bit of fluoride in the water causes lowered IQs, massive infertility, and a lot of babies die in the womb, and it causes cancer.
[3:31:20.740 --> 3:31:23.740]  That was just one of thousands of studies admitting this.
[3:31:23.740 --> 3:31:30.740]  You know, it's illegal to have even one part per billion in the water in places like California unless it's part of adding fluoride.
[3:31:30.740 --> 3:31:39.740]  And then they have a waiver and can add thousands of deadly chemicals to your water because the liberals love you and they want to sexualize your children.
[3:31:39.740 --> 3:31:45.740]  So whatever you do, drink lots of fluoride and don't get the thing that counters iodine at www.infowarstore.com.
[3:31:45.740 --> 3:31:51.740]  Drink fluoride and die. Drink fluoride dirty Americans and roll over.
[3:31:51.740 --> 3:31:55.740]  Do not visit www.infowarstore.com and get high quality iodine to counter it.
[3:31:55.740 --> 3:31:57.740]  No, roll over and die dirty Americans.
[3:31:57.740 --> 3:32:01.740]  www.infowarstore.com forward slash show.
[3:32:01.740 --> 3:32:13.740]  Hello today on All Things Considered, I'm Wilbur Snakily to tell you all that there's been a lot of conspiracy theories out there that fluoride in your water is hurting you.
[3:32:13.740 --> 3:32:23.740]  Now sure, the Journal of American Medical Association admits that it's causing some cancer and massive brain damage and infertility, but after all, isn't there too many people?
[3:32:23.740 --> 3:32:26.740]  That's right, drink the fluoride.
[3:32:26.740 --> 3:32:32.740]  Don't visit www.infowarstore.com and get the good halogen, I mean the bad halogen.
[3:32:32.740 --> 3:32:36.740]  Iodine, don't give it to yourself, your husband, your wife, your children.
[3:32:36.740 --> 3:32:43.740]  Just drink the fluoride and plunge into subservience to us.
[3:32:43.740 --> 3:32:45.740]  We don't want to compete with you.
[3:32:45.740 --> 3:32:47.740]  Just drink the fluoride.
[3:32:47.740 --> 3:32:53.740]  Don't learn about how deadly it is and whatever you do, don't support Alex Jones.
[3:32:53.740 --> 3:32:57.740]  Remember, I'm speaking with a soft voice, so I'm a liberal.
[3:32:57.740 --> 3:33:23.740]  Oh, and let Namble have access to your children.
[3:33:23.740 --> 3:33:33.740]  You're listening to The Alex Jones Show with Nick Baggage.
[3:33:33.740 --> 3:33:35.740]  And welcome back to InfoWars.
[3:33:35.740 --> 3:33:43.740]  You know, a little bit of a glitch there in the last segment, but I'm getting into this issue of really what is the propaganda wars.
[3:33:43.740 --> 3:33:45.740]  You see it more and more.
[3:33:45.740 --> 3:33:53.740]  And actually, it's where the public, I can't imagine where the public is going to be at election day a couple years out.
[3:33:53.740 --> 3:33:59.740]  You know, people are already sick and tired of being sick and tired, you know, of listening to a lot of the garbage.
[3:33:59.740 --> 3:34:01.740]  And so they're flipping it off.
[3:34:01.740 --> 3:34:02.740]  I think we're seeing more of that.
[3:34:02.740 --> 3:34:05.740]  And of course, the population is becoming increasingly polarized.
[3:34:05.740 --> 3:34:07.740]  We're seeing more of that.
[3:34:07.740 --> 3:34:13.740]  And this is actually by design, you know, people polarized and fighting over all kinds of issues.
[3:34:13.740 --> 3:34:17.740]  Well, really major things are happening all around us that you sort of ignore.
[3:34:17.740 --> 3:34:27.740]  And some of it gets really confusing, you know, when you think about we're pulling out of the Middle East and now the Democrats are mad.
[3:34:27.740 --> 3:34:30.740]  Okay, we abandoned the Kurds.
[3:34:30.740 --> 3:34:32.740]  Okay, I got that.
[3:34:32.740 --> 3:34:33.740]  They're mad.
[3:34:33.740 --> 3:34:35.740]  But what were we doing there in the first place?
[3:34:35.740 --> 3:34:43.740]  And maybe we're all mad in the United States for going there in the first place and sticking around for as long as we have.
[3:34:43.740 --> 3:34:47.740]  But, you know, there is time to kick some butt and we did that and then there's a time to leave.
[3:34:47.740 --> 3:34:52.740]  And it was a long time ago and we've heard about it for the last president for eight years.
[3:34:52.740 --> 3:34:54.740]  Oh, we're going to be done with this.
[3:34:54.740 --> 3:34:58.740]  Trump in two years is actually doing something like that.
[3:34:58.740 --> 3:35:02.740]  Well, there's a decade down the line of people talking about it.
[3:35:02.740 --> 3:35:04.740]  And now people are angry at it.
[3:35:04.740 --> 3:35:17.740]  Trillions and trillions of dollars in debt, fighting foreign wars and enriching the industrial academic complex at the expense of our great, great, great, great grandchildren.
[3:35:17.740 --> 3:35:19.740]  Boy, that sounds like a plan.
[3:35:19.740 --> 3:35:21.740]  I'm glad we're pulling out.
[3:35:21.740 --> 3:35:23.740]  I think that's about time.
[3:35:23.740 --> 3:35:25.740]  The propaganda war.
[3:35:25.740 --> 3:35:27.740]  Stay in, get out, stay in, get out.
[3:35:27.740 --> 3:35:36.740]  It's about selling guns, ladies and gentlemen, bullets and bombs, the biggest exports from the U.S. in a lot of quarters.
[3:35:36.740 --> 3:35:44.740]  And the most money, besides pharmaceuticals spent on lobbying, right, is on arms manufacturing and distribution.
[3:35:44.740 --> 3:35:50.740]  Keep the game going, you know, and when our ordinance gets old, we like to dispose of it in foreign, foreign battlefields.
[3:35:50.740 --> 3:35:55.740]  But the problem is, at the end of the day, we haven't sold anything.
[3:35:55.740 --> 3:36:01.740]  15 years, 19 years, 20 years, how long do we do this and not solve anything?
[3:36:01.740 --> 3:36:07.740]  And then the propaganda wars back in the U.S. to justify all this bad behavior.
[3:36:07.740 --> 3:36:09.740]  No, I don't think so.
[3:36:09.740 --> 3:36:12.740]  Maybe it is time to pull out and let people figure it out.
[3:36:12.740 --> 3:36:20.740]  And there's a lot going on, on every front, you know, between, it's like too much, too fast, too frequent.
[3:36:20.740 --> 3:36:25.740]  But we've got to say vigilant in terms of this election is a couple years away.
[3:36:25.740 --> 3:36:30.740]  The machines are working to shut speech down more so than ever.
[3:36:30.740 --> 3:36:36.740]  When public figures can't even speak against China, come on.
[3:36:36.740 --> 3:36:37.740]  Really?
[3:36:37.740 --> 3:36:40.740]  Because the money bag is too big.
[3:36:40.740 --> 3:36:44.740]  And this is really it, you know, this is what we need to pay attention to.
[3:36:44.740 --> 3:36:52.740]  It's the billions of people headed into the middle class in India, in China, in Asia.
[3:36:52.740 --> 3:36:55.740]  And that's happening, Latin America, Africa.
[3:36:55.740 --> 3:36:58.740]  There are billions trying to catch up.
[3:36:58.740 --> 3:37:05.740]  And the big economies of China and Russia and Asia is where the big markets are.
[3:37:05.740 --> 3:37:11.740]  And so you're seeing the shift out of the West to where the biggest growth potential is.
[3:37:11.740 --> 3:37:18.740]  And so these multinational corporations who don't care one iota, no matter where they're based, about you and me.
[3:37:18.740 --> 3:37:28.740]  They use the United States military as their gladiators to protect their corporate interests, their global interests, which are not yours and mine anymore.
[3:37:28.740 --> 3:37:32.740]  And haven't been for a very long time until Donald Trump came along.
[3:37:32.740 --> 3:37:40.740]  These US companies and their foreign subsidiaries weren't paying on their foreign income.
[3:37:40.740 --> 3:37:51.740]  He finally started taxing it at 15% and pissed off a whole bunch of multinationals that were used to getting the slippery slide and avoiding taxes in the US.
[3:37:51.740 --> 3:38:00.740]  You know, in free speech, they get treated like citizens, but in taxes they don't because free citizens like you and me aren't really free at all.
[3:38:00.740 --> 3:38:02.740]  We can't just leave.
[3:38:02.740 --> 3:38:04.740]  You can't just leave.
[3:38:04.740 --> 3:38:06.740]  You can't take your money and go.
[3:38:06.740 --> 3:38:08.740]  They take 20% on your way out.
[3:38:08.740 --> 3:38:10.740]  It's a parting tax from the US.
[3:38:10.740 --> 3:38:20.740]  But if you're a corporation, you can go and not pay the 20% parting tax on all the value of your assets, according to the IRS valuation.
[3:38:20.740 --> 3:38:23.740]  Only individuals are treated that way.
[3:38:23.740 --> 3:38:26.740]  Corporates come and go as they please and take their tax bag with them.
[3:38:26.740 --> 3:38:37.740]  And Donald Trump only taxing them at 15% instead of the full corporate rates, which he ought to be taxing because that's how you're taxed as an individual, no matter where you live, if you're in America.
[3:38:37.740 --> 3:38:39.740]  Living anywhere in the world.
[3:38:39.740 --> 3:38:43.740]  OK, so it ought to be equalized a little bit.
[3:38:43.740 --> 3:38:59.740]  And so a lot of the propaganda feed when you get right down to it, it's about money, ultimately, and driving public policy and silencing speech because all of the same actors are benefited when speech is silenced.
[3:38:59.740 --> 3:39:04.740]  Whether you're in the arms industry, the basketball industry, I guess.
[3:39:04.740 --> 3:39:14.740]  You know, because you can't even talk about free speech if you bounce a ball around the court without getting raked over the coals as if you sin.
[3:39:14.740 --> 3:39:19.740]  Wow, you can't talk about free speech in America anymore.
[3:39:19.740 --> 3:39:20.740]  Hmm.
[3:39:20.740 --> 3:39:22.740]  Something's up.
[3:39:22.740 --> 3:39:24.740]  And it doesn't sound good.
[3:39:24.740 --> 3:39:26.740]  Free speech.
[3:39:26.740 --> 3:39:28.740]  Come on, folks, and look at this.
[3:39:28.740 --> 3:39:34.740]  It's mainstream and everyone just goes, oh, yeah, we got to be quiet. It's about basketball after all.
[3:39:34.740 --> 3:39:41.740]  And the cash has to keep flowing for the NBA because after all, we got to bounce the ball.
[3:39:41.740 --> 3:39:42.740]  Forget this speech.
[3:39:42.740 --> 3:39:46.740]  You know, no, I don't believe that everyone should be able to speak freely.
[3:39:46.740 --> 3:39:51.740]  And if they lose the game in China, too bad, too bad.
[3:39:51.740 --> 3:39:53.740]  But really, ideology does matter.
[3:39:53.740 --> 3:39:55.740]  It matters to the Chinese, obviously.
[3:39:55.740 --> 3:39:57.740]  It ought to matter to us.
[3:39:57.740 --> 3:39:59.740]  And I think it does.
[3:39:59.740 --> 3:40:10.740]  And here's the thing about all of it is within the context of a free and lively public discussion comes theoretically better public policy.
[3:40:10.740 --> 3:40:17.740]  But when it's all about the people and the players rather than policy and the game, we miss it.
[3:40:17.740 --> 3:40:18.740]  And that's what's happened.
[3:40:18.740 --> 3:40:26.740]  Mainstream media is not informing any longer its propaganda to push you into a direction that they can then pull and give you back feedback.
[3:40:26.740 --> 3:40:28.740]  That you already know.
[3:40:28.740 --> 3:40:30.740]  This is not a good government.
[3:40:30.740 --> 3:40:32.740]  This is not good policy formation.
[3:40:32.740 --> 3:40:36.740]  This is bad news every day in the same way.
[3:40:36.740 --> 3:40:53.740]  When I think about it, and again, some of the best minds that I know are having trouble segregating this and have started to drift really into more of the discussions away from policy away from the things that can get us to changes.
[3:40:53.740 --> 3:40:56.740]  And the election process is important.
[3:40:56.740 --> 3:41:01.740]  One of the distractions are getting really crazy.
[3:41:01.740 --> 3:41:07.740]  But I say stay the course, you know, let the present know if you support him, you do supporting and do so.
[3:41:07.740 --> 3:41:19.740]  Let people know in this network, you support this network by patronizing the products and finding out what's going on in the world by staying tuned in and letting others know as well.
[3:41:19.740 --> 3:41:26.740]  Thinking again about the propaganda wars, what's happening right now.
[3:41:26.740 --> 3:41:33.740]  And the move, you know, it's such a high level of accepting the constraint.
[3:41:33.740 --> 3:41:36.740]  And it's happened a whole generation kind of missed it.
[3:41:36.740 --> 3:41:48.740]  You know, since 911, everyone's lived for now, 20 years, you know, and was 20 years of this sort of panic mentality of yellow alert, orange alert, red alert started with that.
[3:41:48.740 --> 3:41:56.740]  And then the constant panic party and people have sort of tuned it down and continue to tune it down.
[3:41:56.740 --> 3:42:05.740]  And now there's a general acceptance that speech should be regulated and guarded and that there's all kinds of speech that we can't allow anymore.
[3:42:05.740 --> 3:42:08.740]  This is a slippery slope, a dangerous slope.
[3:42:08.740 --> 3:42:11.740]  There's speech that we don't like for sure.
[3:42:11.740 --> 3:42:14.740]  And there's things that we don't want to hear for sure.
[3:42:14.740 --> 3:42:21.740]  But the fact is speech should not be constrained because it's as simple as changing the channel.
[3:42:21.740 --> 3:42:30.740]  Propaganda wars in the 21st century are about information about an informed public that can then represent an informed electorate.
[3:42:30.740 --> 3:42:32.740]  We've got elections in a couple of years.
[3:42:32.740 --> 3:42:36.740]  We've got a lot going on in the news in the next few weeks.
[3:42:36.740 --> 3:42:44.740]  Stay tuned and buckle up because it's going to be a rough road and dig through the fog of the misinformation.
[3:42:44.740 --> 3:42:53.740]  Look at the opposition, know what they're saying and formulate your arguments because we are in the techno wars, the info wars of the 21st century.
[3:42:53.740 --> 3:43:07.740]  We'll be right back after these brief messages.
[3:43:24.740 --> 3:43:28.740]  To make the men subservient and the women infertile.
[3:43:28.740 --> 3:43:40.740]  A real terrorist Alex Jones has been on air with that gravely evil male voice telling you to look into how iodine is good for your body and essential and how fluoride is bad.
[3:43:40.740 --> 3:43:43.740]  Listen, that's a conspiracy theory.
[3:43:43.740 --> 3:43:45.740]  Okay, there's no medical journals.
[3:43:45.740 --> 3:43:46.740]  There's no facts.
[3:43:46.740 --> 3:43:48.740]  You need fluoride.
[3:43:48.740 --> 3:43:50.740]  Just drink extra fluoride.
[3:43:50.740 --> 3:43:59.740]  And then you don't have to think anymore and just go to sleep when I talk to you real soft like this.
[3:43:59.740 --> 3:44:11.740]  Again, I'm not talking down to the info wars audience, but I've been banging my head against a wall for a long time on this and I'm talking about fluoride and I'm talking about iodine.
[3:44:11.740 --> 3:44:17.740]  Now, if you have a boat, a motorboat, let's say an old glass tron boat and you want to take it on the lake.
[3:44:17.740 --> 3:44:20.740]  You've got to have a lake to put it in.
[3:44:20.740 --> 3:44:23.740]  If you're a human being, you've got to have oxygen to live.
[3:44:23.740 --> 3:44:25.740]  Okay, it's the same thing.
[3:44:25.740 --> 3:44:28.740]  Well, ladies and gentlemen, the bad halogen is fluoride.
[3:44:28.740 --> 3:44:31.740]  That's why in every Western nation, they put it in the water.
[3:44:31.740 --> 3:44:33.740]  They're going to teach us Christians lay down and die.
[3:44:33.740 --> 3:44:35.740]  The chai comms don't put it in the water.
[3:44:35.740 --> 3:44:37.740]  They'd execute you if you did that.
[3:44:37.740 --> 3:44:45.740]  They put iodine in the water because it's the good halogen and increases fertility and lifespan and intelligence and everything else.
[3:44:45.740 --> 3:44:49.740]  So again, learn about the iodine conspiracy at infowarstore.com.
[3:44:49.740 --> 3:44:51.740]  We have all the documents and articles linked.
[3:44:51.740 --> 3:44:55.740]  And then get good iodine for yourself because the globalists are fighting to make sure you don't.
[3:44:55.740 --> 3:44:59.740]  Again, get iodine at infowarstore.com.
[3:45:02.740 --> 3:45:05.740]  Here are the facts.
[3:45:05.740 --> 3:45:14.740]  Iodine raises IQ and across the board makes you more healthy in thousands of top studies, including the American Medical Journal.
[3:45:14.740 --> 3:45:21.740]  Every type of fluoride lowers IQ, massively increases cancer and destroys fertility.
[3:45:21.740 --> 3:45:22.740]  That's the facts.
[3:45:22.740 --> 3:45:25.740]  Learn about the iodine conspiracy.
[3:45:25.740 --> 3:45:28.740]  And then once you've learned about it, protect yourself and your family.
[3:45:28.740 --> 3:45:34.740]  The reason I'm so hot on this is the globalists put the fluoride in the water while making sure we don't get the iodine.
[3:45:34.740 --> 3:45:40.740]  In China, they put the iodine in the water and ban the fluoride because they've already got their people under their control.
[3:45:40.740 --> 3:45:44.740]  The globalists are targeting us here. Please go to infowarstore.com.
[3:45:44.740 --> 3:45:48.740]  Experience iodine and bio-trustillinium that goes with it together.
[3:45:48.740 --> 3:45:51.740]  And then once you see the great results, warn others.
[3:45:51.740 --> 3:45:53.740]  This is the Achilles Hill of the globalist.
[3:45:53.740 --> 3:45:54.740]  It's a win-win situation.
[3:45:54.740 --> 3:45:56.740]  The only way you lose is not taking action.
[3:45:56.740 --> 3:45:57.740]  Take action now.
[3:46:02.740 --> 3:46:04.740]  Hello here.
[3:46:04.740 --> 3:46:06.740]  My name is Brachlund.
