[00:00:00.000 --> 00:00:20.000]  InfoWars. Tomorrow's News. Today.
[03:03:27.360 --> 03:03:29.360]  But we all know what this is
[03:03:29.800 --> 03:03:31.800]  It is just a puppet
[03:03:32.680 --> 03:03:34.640]  That is functioning
[03:03:34.640 --> 03:03:38.720]  Being told where to walk being told what to say read this on the teleprompter
[03:03:38.720 --> 03:03:44.360]  He can't even do that could barely read the globalist New World Order messages off the teleprompters, right?
[03:03:44.680 --> 03:03:49.760]  But that's that's that's the ideal candidate for the New World Order is an empty shell
[03:03:50.600 --> 03:03:53.480]  whose brain is nothing but a
[03:03:54.480 --> 03:03:56.480]  smoothie
[03:03:57.000 --> 03:04:02.160]  Lights are on when nobody's home, you know, and they want you to feel sorry for these people
[03:04:02.160 --> 03:04:07.000]  They want you to feel sorry for Joe Biden. He's just an old man. Look at him. He's so frail
[03:04:07.000 --> 03:04:12.920]  Oh, he would never hurt a fly. Yeah, right. Just go ask Ashley Biden how she feels about pervert Joe
[03:04:14.160 --> 03:04:20.400]  You know, but but that's that that's the whole agenda, right? They're pushing all of these pawns and agents of the New World Order
[03:04:20.400 --> 03:04:26.600]  They want you to feel sorry for them if they can't speak correctly. They're just empty shells John Fetter neck
[03:04:26.640 --> 03:04:34.040]  He had multiple strokes. Oh just feel sorry for him. They just need those puppets so they could continue to push these agendas
[03:04:34.040 --> 03:04:35.920]  That's why he's rolling out with the whole
[03:04:35.920 --> 03:04:42.120]  Bidenonomics, whatever the hell that means. It's just literally crapping down the American people's mouths the economy's in shambles
[03:04:42.720 --> 03:04:48.880]  Control demolition great reset build back better. I think not but the only way to build back better
[03:04:49.560 --> 03:04:53.520]  Not in the case of make America great again, but in the case of the global New World Order
[03:04:53.520 --> 03:04:56.560]  You need a great reset. We'll get into all that when we get back. So
[03:04:58.280 --> 03:05:02.040]  Have you ever spoken to your son about his overseas business dealings
[03:05:02.040 --> 03:05:04.040]  I've never spoken my son
[03:05:04.520 --> 03:05:06.000]  So, let me get this straight
[03:05:06.000 --> 03:05:10.880]  The FBI was withholding from congressional oversight a document showing that during the Obama administration
[03:05:11.160 --> 03:05:16.560]  Biden accepted a ten million dollar bribe through his son Hunter to force the firing of a Ukrainian prosecutor
[03:05:16.560 --> 03:05:22.960]  That was investigating corruption an event that Donald Trump looked into sparking the first impeachment and forcing the arming of Ukraine
[03:05:23.200 --> 03:05:29.180]  in turn setting the stage for the current war against Russia evidence of the bribe was also in Hunter Biden's laptop, which the
[03:05:29.420 --> 03:05:37.580]  FBI also had but that they swore was a Russian disinformation and infiltrated social media to censor during the 2020 campaign all while the
[03:05:37.580 --> 03:05:43.900]  FBI investigates Trump for having classified documents despite the FBI admittedly letting Hillary Clinton off for a similar charge in
[03:05:44.060 --> 03:05:51.900]  2016 when they were simultaneously launching the Russiagate investigation into Donald Trump using falsified evidence provided by the Clinton campaign
[03:05:52.060 --> 03:05:54.060]  Do I have that all straight?
[03:05:59.960 --> 03:06:01.960]  I
[03:06:02.420 --> 03:06:04.420]  Guys like I said
[03:06:04.620 --> 03:06:06.940]  They are going a hundred miles an hour
[03:06:07.700 --> 03:06:12.700]  With their New World Order agendas. They have no intentions of holding back. They'll restrategize
[03:06:13.580 --> 03:06:19.500]  They'll pull back they'll regroup and then they'll launch their next ones. That's why there's agenda 21
[03:06:20.020 --> 03:06:21.660]  agenda 25
[03:06:21.660 --> 03:06:28.060]  agenda 30 agenda 50 you name it these people got plans for the next hundred years and
[03:06:28.540 --> 03:06:32.980]  When you pay close attention to how they break down their plans, they're always
[03:06:33.820 --> 03:06:38.580]  Inconsistently talking about the future. There's a reason why Klaus Schwab gets up
[03:06:39.020 --> 03:06:43.700]  Davos 2023 World Government Summit 23. There's a reason why
[03:06:44.460 --> 03:06:51.580]  They get up and they make statements like those who control or those who master that's essentially what he's saying control those who master
[03:06:51.580 --> 03:06:53.580]  the technologies of the future
[03:06:54.060 --> 03:06:57.860]  They will literally be masters of the future they'll be masters of the universe
[03:06:57.860 --> 03:07:04.380]  They'll be masters of everything going into the future. And why do they say that they say that because not only do they want to play
[03:07:04.380 --> 03:07:08.340]  God they want to be God, but they want to ascend
[03:07:08.980 --> 03:07:10.060]  above
[03:07:10.060 --> 03:07:17.700]  The one and only true God that's that's the heart of the global New World Order. It's not just world domination
[03:07:17.700 --> 03:07:21.200]  Yes, that is that that's the endgame that we see in the Bible
[03:07:21.560 --> 03:07:24.440]  But the absolute heartbeat the
[03:07:25.240 --> 03:07:29.840]  Thrust of what drives these people to do what they do. They want world domination
[03:07:29.840 --> 03:07:33.520]  They want control but at the epicenter of this entire thing
[03:07:33.880 --> 03:07:41.760]  What these people want is they want to be God they want to ascend above God and by doing so they want to remove
[03:07:41.760 --> 03:07:47.240]  God and push God out of the picture and obviously that won't happen. Obviously that cannot happen
[03:07:47.240 --> 03:07:49.240]  But that is what it means to be
[03:07:49.640 --> 03:07:50.600]  Antichrist
[03:07:50.600 --> 03:07:55.600]  The spirit of the Antichrist that the Bible says has been deployed into planet Earth
[03:07:55.600 --> 03:07:58.760]  it's already been out there for the past few thousand years and
[03:07:59.720 --> 03:08:07.160]  The Apostle John says the Antichrist the one and only the Antichrist will rise
[03:08:08.240 --> 03:08:14.080]  Eventually, and we're seeing the infrastructure is all there guys the clack the cashless society the one world government
[03:08:14.520 --> 03:08:17.440]  the one world religion one world economic system
[03:08:17.920 --> 03:08:24.640]  One world militarized system. It's all there. It's all being prepared the infrastructure digitally
[03:08:24.640 --> 03:08:26.720]  I could say the technology is definitely there
[03:08:27.320 --> 03:08:29.320]  theologians have always asked
[03:08:29.360 --> 03:08:32.360]  How in the world could the mark of the beast be implemented?
[03:08:32.520 --> 03:08:36.680]  We understand that anyone can come out and put some kind of mark or put some kind of decree
[03:08:38.160 --> 03:08:44.360]  Like the Nazis through the Star of David on patch on the Jews to identify who's who right? Um
[03:08:44.360 --> 03:08:51.040]  But theologians have how would they accurately Oh, how would they accurately worldwide be able to monitor?
[03:08:51.920 --> 03:08:53.920]  surveil and uphold
[03:08:55.040 --> 03:08:57.040]  something so advanced and
[03:08:57.600 --> 03:08:59.600]  I think now if you live
[03:08:59.640 --> 03:09:02.320]  Post Neuralink you live now post AI
[03:09:02.840 --> 03:09:07.480]  You live now post the rocket age the industrial age here
[03:09:07.480 --> 03:09:13.640]  We are anyone that uh has been around for the past I would say and argue maybe 70 years ago
[03:09:13.640 --> 03:09:15.200]  maybe 70 years
[03:09:15.200 --> 03:09:18.600]  Would be able to answer that question like that. I
[03:09:19.320 --> 03:09:23.320]  Mean really realistically think about it, right? I was a youth pastor for six years
[03:09:23.840 --> 03:09:27.720]  And when I would talk about this to Gen Z and they're like what?
[03:09:29.160 --> 03:09:35.760]  Whoa, we could definitely see a mark of the beast happening like that because this generation knows technology
[03:09:36.760 --> 03:09:38.560]  You go talk to Gen Z right now
[03:09:39.000 --> 03:09:43.000]  Understand how easy a mark of the beast could be implemented like that
[03:09:43.000 --> 03:09:48.760]  I mean if you weren't around in 2020 in the kovat lockdown CCP the way that GG ping gets down
[03:09:49.400 --> 03:09:50.480]  Klaus Schwab Bill Gates
[03:09:50.480 --> 03:09:55.800]  They all praise China for how they surveil the surveillance state big brother the social credit scores
[03:09:56.200 --> 03:10:02.840]  Monitoring everybody's behavior if you're a good citizen of the New World Order, then then you are allowed to function in society
[03:10:03.280 --> 03:10:06.280]  It's all here guys the infrastructure exists
[03:10:06.920 --> 03:10:12.000]  And not just the infrastructure technologically when it comes to the New World Order, but also the mindset
[03:10:12.800 --> 03:10:14.800]  Also, the mindset has been primed
[03:10:15.960 --> 03:10:20.080]  cultures, not just one country not just five countries
[03:10:20.520 --> 03:10:24.920]  Worldwide post 2020 we saw the entire world bend the knee
[03:10:25.440 --> 03:10:30.640]  To an agenda to multiple federal governments locking down their citizens
[03:10:31.320 --> 03:10:38.400]  Big brother telling the entire world's non elected entities World Health Organization. Dr. Fauci's you name it?
[03:10:38.400 --> 03:10:42.240]  Dr. Birx all these deep state plants all these New World Order plants, right?
[03:10:42.960 --> 03:10:49.440]  UN EU all colluding together World Economic Forum all of their proxies that come out all
[03:10:50.720 --> 03:10:55.200]  Prescribing what the federal government should do for the United States of America
[03:10:55.720 --> 03:10:57.720]  You see dr. Fauci
[03:10:58.320 --> 03:11:01.280]  14 days to stop the spread they get in there in the Trump White House
[03:11:01.280 --> 03:11:07.520]  They're directing the Trump White House what to do operation warp speed you name it these unelected bureaucrats that get in that are New World
[03:11:07.520 --> 03:11:12.080]  Order and they influence policy in countries, especially the United States of America
[03:11:12.800 --> 03:11:16.240]  You see but the point I'm trying to get to is not only are we ready?
[03:11:17.280 --> 03:11:19.440]  And what I mean by ready? I'm not saying the Christian
[03:11:19.440 --> 03:11:22.880]  I'm saying just a culture a people a civilization
[03:11:22.880 --> 03:11:24.880]  Not just the United States of America
[03:11:24.880 --> 03:11:30.160]  The mind has been primed to accept worldwide tyranny, not just a
[03:11:31.040 --> 03:11:38.400]  nationalistic tyranny right what communism totalitarianism is the Fidel Castro's of the mouths the Stalin's it's all like this
[03:11:39.040 --> 03:11:41.040]  National communism, right?
[03:11:41.040 --> 03:11:46.560]  Be a good commie be a good citizen of your country the Nazis. It's all this nationalistic fascism communism
[03:11:47.120 --> 03:11:49.920]  Okay, but but but what we're dealing with and what I noticed
[03:11:49.920 --> 03:11:52.720]  Post 2020 was this this worldwide
[03:11:54.000 --> 03:11:58.560]  This worldwide. That's that's everything we saw was a stay home save lives
[03:11:59.280 --> 03:12:02.640]  Just get jabbed. You're gonna save lives. You're gonna be a good citizen of the world
[03:12:03.200 --> 03:12:07.360]  Good citizen of the world. You're gonna save the world if you get jabbed ten times
[03:12:07.520 --> 03:12:13.360]  You're gonna save the world if you just stay home and stay locked down. This is a pandemic. This is a chaotic
[03:12:14.240 --> 03:12:19.840]  Scenario doomsday you have to stay home. You have to be a good citizen of the world
[03:12:19.920 --> 03:12:25.200]  Stay home and in order to be a good citizen stay home stay home save lives
[03:12:26.240 --> 03:12:32.640]  Sacrifice your freedom. We saw this the mainstream media was all in on it the mainstream corporate media the new world order
[03:12:33.440 --> 03:12:34.940]  all these
[03:12:34.940 --> 03:12:37.920]  Proxies and in the medical industry in the health industry
[03:12:38.000 --> 03:12:42.160]  Oh, we're all they all have the same message the same unified message
[03:12:42.320 --> 03:12:49.600]  That was coming down from the un the eu these bureaucrats in the world health organization that nobody elected that have been influencing policy
[03:12:50.560 --> 03:12:52.560]  for the usa and by the way
[03:12:52.960 --> 03:12:56.800]  They're already embracing for the next stage of this the next phase of this
[03:12:58.240 --> 03:13:00.240]  That they'll open up the united states of america
[03:13:00.240 --> 03:13:06.080]  We'll just we'll just you know, we'll just hand over the reins to the united nations. Uh, because if this ever happens again, we saw
[03:13:06.720 --> 03:13:14.640]  How the info warriors we saw how the freedom movement we saw how patriots that would not let go of their freedoms to save their countrymen
[03:13:14.800 --> 03:13:19.840]  Yeah, and and then you had the man the the mask formation colt you guys remember this people running around the streets
[03:13:20.160 --> 03:13:25.280]  All the left-leaning npcs all these woke-tard morons running around saying, you know, screw your freedoms, man
[03:13:25.440 --> 03:13:28.240]  Screw your freedoms to save lives. You're like jimmy kimmel
[03:13:28.800 --> 03:13:36.000]  All the late night tv shows steven colbert screw your freedoms, man. We gotta save people. It's like this total virtue signal, right?
[03:13:37.280 --> 03:13:42.240]  I guess like psychologically that's that's why the info war is so important to be engaged in
[03:13:42.640 --> 03:13:47.600]  And having your mind unlocked plugged out of the matrix because when the matrix starts to
[03:13:49.040 --> 03:13:53.760]  You know upload their latest downloads for the npcs and I mean that's what the matrix is, right?
[03:13:53.760 --> 03:13:57.860]  The matrix is essentially a simulated environment a simulated reality
[03:13:58.320 --> 03:14:00.320]  That's supposed to get the mind to believe
[03:14:00.640 --> 03:14:07.200]  That what they're seeing what they're hearing what they're touching what they're feeling what they're engaging with and interfacing with is actually real
[03:14:08.080 --> 03:14:10.080]  And we live in this guys we live
[03:14:10.400 --> 03:14:12.400]  In a multi-dimensional universe
[03:14:12.540 --> 03:14:18.400]  Multi-dimensional world we wrestle not against flesh and blood but against powers principality spiritual hosts of wickedness in the heavenly places
[03:14:18.560 --> 03:14:22.320]  We engage we interface if you're born again christian you interface with the holy spirit
[03:14:22.640 --> 03:14:25.440]  If you're a child of the devil you interface with the world you interface
[03:14:25.600 --> 03:14:29.120]  That's all run by the devil or you interface with demons the new world order the occult
[03:14:29.200 --> 03:14:33.840]  They're all involved with this every single day. We're going back and forth and it's it's only going to stop
[03:14:34.560 --> 03:14:39.360]  When christ returns and that's the war that's the end game that we're all going towards right now
[03:14:40.720 --> 03:14:42.240]  What i'm saying is
[03:14:42.240 --> 03:14:44.240]  Your mind is so valuable
[03:14:44.960 --> 03:14:51.940]  To satan and the new world order. They know how powerful your mind is. Why do you think that even in davos 23?
[03:14:53.120 --> 03:14:57.520]  You had globalists up there literally talking about an information war
[03:14:58.160 --> 03:15:00.160]  They literally sounded like you and me
[03:15:00.720 --> 03:15:05.440]  You guys they literally sounded like alex jones owens treuer harrison smith
[03:15:05.680 --> 03:15:11.680]  Talking about the info war that we are all engaged in how powerful it is to understand how imperative it is to have
[03:15:11.920 --> 03:15:15.920]  Accurate and true information and when I say that i'm not talking about like how you know
[03:15:15.920 --> 03:15:20.020]  The fbi says that our google says it. Oh and misinformation disinformation
[03:15:20.160 --> 03:15:25.040]  We got to make sure that we are upholding the truth. Rachel maddow lesbian gets up on their msnb
[03:15:25.600 --> 03:15:31.540]  Msnbc and oh, we're not gonna run. We're not gonna air trump speaking after the indictment because he he's misinformation
[03:15:31.840 --> 03:15:33.840]  We have to make sure we're reporting the truth
[03:15:34.400 --> 03:15:36.240]  What i'm saying guys is
[03:15:36.240 --> 03:15:40.560]  There is literally a war for your psyche. There's literally a war for your conscience
[03:15:40.880 --> 03:15:46.560]  There's literally a war for your mind and the other side is fully engaged fully engaged fully aware
[03:15:46.960 --> 03:15:50.800]  Win their mind rule their mind manipulate their mind propagate their mind
[03:15:50.880 --> 03:15:56.160]  And if we do that successfully we will rule their entire lives. We'll be right back
[03:15:56.960 --> 03:15:59.440]  There is a war for the future happening right now
[03:15:59.600 --> 03:16:06.720]  There is a war that will control my destiny your destiny our children's destinies and that war is something that we can win
[03:16:06.880 --> 03:16:09.520]  But it takes dedication. It takes commitment
[03:16:09.760 --> 03:16:14.720]  That's why I ask listeners respectfully to go to info war store.com and buy great products
[03:16:14.880 --> 03:16:19.920]  That will enrich and empower your life while keeping us on air at the very same time
[03:16:20.620 --> 03:16:26.480]  Info war store.com to get a signed or unsigned copy of my book the great reset and war for the world
[03:16:26.720 --> 03:16:33.360]  Ultimate bone broth back in stock nitric boost the amazing cbd oil we have that's the highest quality
[03:16:33.360 --> 03:16:35.920]  You're going to find anywhere at more than half off
[03:16:36.400 --> 03:16:42.400]  It's all available at info war store.com some of the very best products and a lot of you have never shopped at info war store
[03:16:42.560 --> 03:16:47.600]  You've been watching for years. You've been listening for years, but you've never taken the step to go to info war store
[03:16:47.920 --> 03:16:51.920]  These are great products that really work and are amazing plus they keep us on air
[03:16:52.160 --> 03:16:56.560]  So again, please take action go to info war store.com today and I thank you
[03:16:57.040 --> 03:17:00.800]  You're going to want to pay attention to what i'm about to say in the next 60 seconds
[03:17:01.440 --> 03:17:06.100]  Two new incredible products are now available exclusively at info war store.com
[03:17:06.640 --> 03:17:10.720]  They are both clones of national best-selling products from a major
[03:17:11.180 --> 03:17:17.440]  Pharmaceutical slash supplement maker that are listeners and patriots that are allowing us to private label it at a lower price
[03:17:17.440 --> 03:17:22.240]  You'll find in stores. It's joint relief max and nerve renew
[03:17:22.960 --> 03:17:27.680]  Both of these have known documented natural compounds to lower pain
[03:17:28.240 --> 03:17:30.480]  And to also make your nerves healthier
[03:17:30.640 --> 03:17:35.600]  Which is one of the major reasons nerves get irritated and are more inductive to pain
[03:17:35.920 --> 03:17:42.400]  There's major research behind this all you need to get joint relief max from info wars md and nerve
[03:17:42.800 --> 03:17:44.800]  renew from force md
[03:17:44.860 --> 03:17:50.720]  Exclusively at info war store.com right now introducing them both 25 off
[03:17:50.800 --> 03:17:54.800]  You'll find them exclusively at info war store.com and they fund their operation
[03:17:57.200 --> 03:18:03.600]  Ladies and gentlemen this book the great reset and war for the world is a historic book that documents the globals in their own words
[03:18:04.000 --> 03:18:07.040]  Plan for our future. That is a hellish future now
[03:18:07.040 --> 03:18:09.120]  You'll be always while they still allow books
[03:18:09.120 --> 03:18:13.200]  I guess they're starting to ban them be able to get an unsigned copy of the great reset and war for the world
[03:18:13.600 --> 03:18:15.920]  At bookstores amazon or info war store.com
[03:18:16.240 --> 03:18:20.640]  But you will never be able to get another signed copy of the book after the signed copies
[03:18:20.640 --> 03:18:23.920]  We got run out and there's about a thousand left of them right now
[03:18:24.400 --> 03:18:29.600]  So get your copy of the great reset and the war for the world a signed copy at info war store.com
[03:18:29.760 --> 03:18:33.520]  And there is a markup there because this is a fundraiser to keep us on the air
[03:18:33.680 --> 03:18:36.720]  So you won't just have this historic memento and this powerful book
[03:18:36.800 --> 03:18:39.360]  You'll also know that you help keep info wars on the air
[03:18:39.520 --> 03:18:41.840]  I'm going to thank those of you that have gotten signed copies of the book
[03:18:42.400 --> 03:18:48.960]  Or unsigned copies, but I want to encourage all of you who haven't yet to go to info war store.com and get a signed copy
[03:18:49.200 --> 03:18:54.880]  And buy a couple of unsigned copies and donate to the library or give them to the local school. This is an info war
[03:18:54.960 --> 03:19:00.160]  I'm counting on you and thank you for your support iodine is naturally acquired through the soil
[03:19:00.320 --> 03:19:03.360]  Which is at the foundation of our entire food supply
[03:19:04.080 --> 03:19:08.720]  Modern farming techniques have stripped the soil of this essential trace element
[03:19:08.800 --> 03:19:15.360]  Which has caused an iodine deficiency in about half the population and there are two things we need to do about it
[03:19:15.840 --> 03:19:18.800]  We need to practice more regenerative farming
[03:19:19.200 --> 03:19:25.440]  There are plenty of proven technologies in permaculture and biodynamics that will naturally keep the soil
[03:19:25.840 --> 03:19:31.920]  Rich with iodine and we need to ensure that we get the sufficient amount of iodine every day
[03:19:32.560 --> 03:19:37.600]  Derived from ancient sea salts found thousands of feet below the earth's surface
[03:19:38.080 --> 03:19:45.760]  Our infowars life survival shield x3 is hands down the best pure nascent iodine
[03:19:46.380 --> 03:19:52.660]  Stabilized in an activated triiodine form for a healthy thyroid and a healthy metabolism
[03:19:53.280 --> 03:19:55.620]  Get yours now at infowarsstore.com
[03:19:58.160 --> 03:20:04.100]  Leading a frontal assault on the lies of the new world order it's alex jones
[03:20:05.900 --> 03:20:17.580]  and you are back in the fourth hour of the alex jones show i'm your guest host drew hernandez
[03:20:17.580 --> 03:20:22.900]  want to invite you guys to go subscribe to my rumble channel watch drew hernandez live
[03:20:22.900 --> 03:20:29.300]  monday through friday at 7 p.m pacific that's 10 p.m eastern standard we'd get based over
[03:20:29.300 --> 03:20:33.420]  there guys also follow me on twitter at drew h live and you could click the link in my
[03:20:33.420 --> 03:20:39.300]  bio to find all of the other great shows and content that i put on guys the point i'm
[03:20:39.300 --> 03:20:43.420]  trying to make is this all right the point i'm trying to make is technologically the
[03:20:43.420 --> 03:20:49.020]  entire world has the infrastructure ready for the mark of the beast all right the entire
[03:20:49.020 --> 03:20:56.980]  world has the infrastructure and the technology to take the world to the next level into that
[03:20:56.980 --> 03:21:00.779]  becoming a reality it's already a reality right now the scripture has already foretold
[03:21:00.779 --> 03:21:11.260]  this but as time catches up so does technology as we go further down the timeline all right
[03:21:11.260 --> 03:21:17.340]  as we go further down the timeline in uh the current timeline that we find ourselves in
[03:21:17.340 --> 03:21:23.580]  right now things begin to come to fruition that's eschatology that's bible prophecy god
[03:21:23.580 --> 03:21:28.380]  has already ordained all of this he's already foretold all of this he's shown us just exactly
[03:21:28.380 --> 03:21:33.180]  how the global new world order is going to be developing and the epicenter will be israel
[03:21:33.180 --> 03:21:38.300]  by the way one of the things that the apostle paul who's a jew uh super jew by the way one
[03:21:38.300 --> 03:21:43.500]  of the things that the apostle paul broke down very clearly in an eschatological manner
[03:21:43.500 --> 03:21:51.779]  was that there will be a third jewish temple that will be around in this scenario when
[03:21:51.779 --> 03:21:56.820]  the antichrist is finally revealed because he says that he will enter into the temple
[03:21:56.820 --> 03:22:01.420]  the jewish temple that's in israel right now he will sit down in the holy of holies
[03:22:01.420 --> 03:22:08.460]  and he will declare himself to be god and to be worshipped as anything else that's considered
[03:22:08.460 --> 03:22:16.340]  god he he will be declaring himself to be god the almighty he wants to be worshipped
[03:22:16.340 --> 03:22:22.660]  as the one true god all the muslims must bow all the jews must bow all those that claim
[03:22:22.660 --> 03:22:28.420]  to believe in christ must bow all those that worship plants must bow all the hindus must
[03:22:28.420 --> 03:22:36.580]  bow whatever religion you could think of you must bow to the antichrist the centralized
[03:22:36.580 --> 03:22:44.220]  figure the end times scenario empowered by the dragon that's satan all right literally
[03:22:44.220 --> 03:22:53.420]  possessed by satan false prophet fully activated they are in full operation antichrist right
[03:22:53.420 --> 03:22:59.420]  there the unholy trinity that you see in the end time scenario so when it does come to
[03:22:59.420 --> 03:23:05.140]  israel and it comes i mean you go to israel today you go take a trip you go check it out
[03:23:05.140 --> 03:23:10.779]  they're already literally developing a third jewish temple the plans are there they're
[03:23:10.859 --> 03:23:16.380]  already developing it they're already strategizing it they're already putting together what the
[03:23:16.380 --> 03:23:21.820]  models will look like how they'll do it on the temple mount they just haven't been given the
[03:23:21.820 --> 03:23:26.940]  access to start building on the temple mount because of the conflict up there they'll start
[03:23:26.940 --> 03:23:32.779]  a religious war but somehow some way the bible's already all foretold all this the jews the state
[03:23:32.779 --> 03:23:38.300]  that the israelis at the time this is end time scenario the jews and the israelis at the time
[03:23:38.300 --> 03:23:46.060]  they will embrace the antichrist as the messiah they'll embrace him as jesus christ this this
[03:23:46.060 --> 03:23:51.580]  is the huge deception that you see in the end time scenario it will be the israelis that embrace the
[03:23:51.580 --> 03:23:57.260]  antichrist and the by the but i'm giving you guys the bible this is not my opinion this is not my
[03:23:57.260 --> 03:24:05.420]  commentary the bible okay the bible foretells that the israelis they will embrace the antichrist
[03:24:06.060 --> 03:24:10.539]  it's called a deception they will be totally deceived that's what the entire seven-year
[03:24:10.539 --> 03:24:17.740]  tribulation is about the time of jacob's trouble speaking of israel they've turned their back on
[03:24:17.740 --> 03:24:24.060]  christ they rejected the messiah at the first time and then the next indictment i mean you even the
[03:24:24.060 --> 03:24:28.779]  apostle paul who's a jew by the way you look at romans chapter 10 romans chapter 11 the state
[03:24:28.779 --> 03:24:33.740]  of israel the jewish people are are under a spiritual stupor they're they're they're under
[03:24:33.740 --> 03:24:41.100]  this uh spiritual numbness this blindness like a judgment from god but there's hope because the
[03:24:41.100 --> 03:24:46.060]  bible says god loves israel he loves his people he wants to wake them up he wants to see them
[03:24:46.060 --> 03:24:52.539]  saved and come to the real messiah but the first indictment was rejecting christ i'm giving you
[03:24:52.539 --> 03:24:59.500]  guys bible it's not anti-semitism this is this is scripture okay the jews rejected jesus first
[03:24:59.500 --> 03:25:05.180]  that's the first indictment they went into a spiritual stupor total blindness they're deceived
[03:25:05.180 --> 03:25:10.380]  right just like mankind is deceived the gentiles are deceived all people that are not christians
[03:25:10.380 --> 03:25:15.180]  are deceived right the second indictment this is according to the bible go research this this is
[03:25:15.180 --> 03:25:21.260]  in the prophets the old testament jewish prophets foretell this so i'm giving you old testament
[03:25:21.260 --> 03:25:29.500]  jewish prophecy okay uh they foretell that the the israelis the jews they will be deceived again
[03:25:29.500 --> 03:25:35.580]  this is in zechariah 14 you name it they will be deceived again they will embrace because they're
[03:25:35.580 --> 03:25:41.660]  still looking for a messiah they're still searching for the first coming of the messiah
[03:25:41.660 --> 03:25:45.500]  because they look to their scriptures the old testament and they they still are under this
[03:25:45.500 --> 03:25:51.900]  impression that well jesus was just a revolutionary he was a heretic so when they crucified and killed
[03:25:51.900 --> 03:25:57.500]  him not just the romans but the jews of the day that was necessary because he was blasphemous
[03:25:57.500 --> 03:26:03.500]  and the crimes of blasphemy claiming to be god jesus's indictment to the jews at the time it
[03:26:03.500 --> 03:26:09.020]  wasn't that he was offensive to them it wasn't that he just didn't abide by their you know
[03:26:09.020 --> 03:26:17.580]  doctrines of man jesus claimed to be god okay because he's god in human flesh all right that's
[03:26:17.580 --> 03:26:23.980]  what triggered the jews of that day the religious pharisees triggered them beyond belief that's what
[03:26:23.980 --> 03:26:31.900]  led them to literally conspire to murder jesus christ that's the gospel message christ being
[03:26:31.900 --> 03:26:38.619]  put on the cross because christ claimed to be god man all right that's blasphemy blasphemy laws
[03:26:38.619 --> 03:26:43.340]  death death death death death and the romans just had to get involved because they viewed jesus as
[03:26:43.340 --> 03:26:48.060]  an insurrectionist and a possible threat to the state and he was a revolutionary figure had
[03:26:48.060 --> 03:26:54.220]  thousands of people following him not digitally on social media literally physically a dude with a
[03:26:54.220 --> 03:26:59.660]  mob of thousands of people following him yes conscious pilots saw that the romans saw that as
[03:26:59.660 --> 03:27:05.260]  that's a threat to our power and our structures put an end to it if the jews want him dead then
[03:27:05.260 --> 03:27:10.140]  you you go along with it just put an end to the whole thing we don't we don't want riots we don't
[03:27:10.140 --> 03:27:15.580]  want an insurrection we don't want an uprising just put a stop to it there was a lot going on
[03:27:15.580 --> 03:27:20.380]  with jesus in his ministry man but that's the first indictment right the second indictment
[03:27:21.580 --> 03:27:28.779]  that you see according to the jewish prophets in the old testament is that they will accept
[03:27:28.779 --> 03:27:36.539]  and embrace and be deceived by the antichrist this is all foretold he's going to be a rock star
[03:27:36.539 --> 03:27:43.740]  worldwide bring global peace bring global unity he's going to be an individual that will somehow
[03:27:43.740 --> 03:27:49.900]  some way bring religious peace between the jews and the muslims these two that have been at war
[03:27:49.900 --> 03:27:56.300]  for thousands of years a blood religious warfare somehow some way peace and safety and security
[03:27:56.300 --> 03:28:03.180]  the bible says first second thessalonian this guy will be a rock star and he will cut a peace treaty
[03:28:03.180 --> 03:28:08.300]  with the state of israel he'll cut a peace treaty with the jews they'll embrace him and they'll view
[03:28:08.300 --> 03:28:16.539]  that that right there somehow bringing world peace total rock star they will view that as messianic
[03:28:16.539 --> 03:28:24.779]  levels of fulfilling their scriptures prophecy they will embrace and it will be all satanically
[03:28:24.779 --> 03:28:29.740]  charged it will all be demonically charged and they will embrace the anti this is all in the
[03:28:29.740 --> 03:28:33.180]  bible guys this is not my opinion call it whatever you want it's all in the bible go see it for
[03:28:33.180 --> 03:28:41.020]  yourself all the jewish prophets foretell this okay but but it doesn't end there they will see
[03:28:41.020 --> 03:28:45.260]  that they will be deceived at the end of the seven-year great tribulation there will be a
[03:28:45.260 --> 03:28:51.180]  rendement the jews will finally see they've been deceived they will see and identify the real messiah
[03:28:51.180 --> 03:28:55.660]  that's what god wants he wants them all saved in an eternity forever we'll be right back we'll get
[03:28:55.660 --> 03:29:03.100]  into the news we have three original one-of-a-kind toothpaste designed my father a dentist at
[03:29:03.100 --> 03:29:08.539]  inforestore.com that don't have fillers that are filled with high quality essential oils and more
[03:29:08.539 --> 03:29:14.300]  we have the turmeric toothpaste we have the ultimate tooth whitening with pro calcium toothpaste and we
[03:29:14.300 --> 03:29:19.020]  have the amazing activated charcoal toothpaste again with a whole bunch of key essential oils
[03:29:19.020 --> 03:29:23.420]  that are so good not just for your teeth and your gums but your whole mouth your throat and more these
[03:29:23.420 --> 03:29:27.900]  are really game-changing toothpaste they're very very strong most over-the-counter toothpastes have
[03:29:27.900 --> 03:29:34.860]  fluoride ours don't and it doesn't have fillers in it it is just chocked full of incredible things
[03:29:34.860 --> 03:29:41.260]  that god gave us through mother nature so it's now back in stock it became a bestseller the turmeric
[03:29:41.260 --> 03:29:45.580]  toothpaste is available again at inforestore.com we're selling out of the tooth whitening toothpaste
