[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:26:44.000 --> 01:26:47.000]  That's associated press.
[01:26:47.000 --> 01:26:49.000]  They then arrested the investigators
[01:26:49.000 --> 01:26:51.000]  that snuck in and got this on footage.
[01:26:51.000 --> 01:26:52.000]  All those arrests got dropped.
[01:26:52.000 --> 01:26:53.000]  All the lawsuits got dropped.
[01:26:53.000 --> 01:26:54.000]  These people are heroes.
[01:26:54.000 --> 01:26:57.000]  We should have them on.
[01:26:57.000 --> 01:27:03.000]  But yeah, it sounds unreal that they keep babies alive
[01:27:03.000 --> 01:27:05.000]  and harvest their organs, but it's true.
[01:27:05.000 --> 01:27:06.000]  It sounds unreal.
[01:27:06.000 --> 01:27:08.000]  There are packs of men dressed like clowns
[01:27:08.000 --> 01:27:10.000]  in disguises being given entrance
[01:27:10.000 --> 01:27:12.000]  with no background checks to your children.
[01:27:12.000 --> 01:27:17.000]  It's true.
[01:27:17.000 --> 01:27:21.000]  It's absolutely true.
[01:27:21.000 --> 01:27:23.000]  And so if you study history, though,
[01:27:23.000 --> 01:27:25.000]  and how when we go through decadent cycles,
[01:27:25.000 --> 01:27:27.000]  Camille Paglia is a liberal, a real liberal.
[01:27:27.000 --> 01:27:28.000]  She's written about this.
[01:27:28.000 --> 01:27:32.000]  It happens over and over and over again.
[01:27:32.000 --> 01:27:33.000]  That's what this is.
[01:27:33.000 --> 01:27:35.000]  It's predators seeing your children,
[01:27:35.000 --> 01:27:38.000]  and they've learned if they hide it in plain view.
[01:27:38.000 --> 01:27:40.000]  If he tried to go to the park like he did before
[01:27:40.000 --> 01:27:41.000]  in rape a six-year-old,
[01:27:41.000 --> 01:27:44.000]  he'd go to prison like he did for 10 years.
[01:27:44.000 --> 01:27:48.000]  He's out now, and he's clowning.
[01:27:48.000 --> 01:27:52.000]  And your children are nothing but big, old, juicy.
[01:27:52.000 --> 01:27:54.000]  Porterhouse stakes to him,
[01:27:54.000 --> 01:27:57.000]  and you're not going to do nothing to stop him
[01:27:57.000 --> 01:28:00.000]  because it's liberal now, you see.
[01:28:00.000 --> 01:28:04.000]  In a lot of cases, the parents aren't even told
[01:28:04.000 --> 01:28:06.000]  that they're coming to your public school
[01:28:06.000 --> 01:28:10.000]  and that your son or daughter's going to bounce on their knee.
[01:28:10.000 --> 01:28:12.000]  And in the videos, they go,
[01:28:12.000 --> 01:28:15.000]  come touch me, come touch me, little kids are scared.
[01:28:15.000 --> 01:28:19.000]  The mothers go, no, touch.
[01:28:19.000 --> 01:28:22.000]  You will touch them, you will touch them,
[01:28:22.000 --> 01:28:25.000]  you will touch the man and clown out of it.
[01:28:25.000 --> 01:28:27.000]  So, yeah, see, it sounds insane, doesn't it?
[01:28:27.000 --> 01:28:29.000]  Because it is insane.
[01:28:29.000 --> 01:28:32.000]  When we come back,
[01:28:32.000 --> 01:28:35.000]  the most pathetic garbage I've seen yet,
[01:28:35.000 --> 01:28:38.000]  the most stumbling, moronic foolishness,
[01:28:38.000 --> 01:28:41.000]  and it's delicious.
[01:28:41.000 --> 01:28:44.000]  Because you realize how weak these people are
[01:28:44.000 --> 01:28:47.000]  and all they've got is this final con game
[01:28:47.000 --> 01:28:50.000]  that they're the authority, they're the establishment,
[01:28:50.000 --> 01:28:52.000]  they're the arbiters of reality.
[01:28:52.000 --> 01:28:55.000]  You must bow to them, you must do what they say,
[01:28:55.000 --> 01:28:58.000]  wait till I show you.
[01:28:58.000 --> 01:29:01.000]  There are thousands of ideologies out there,
[01:29:01.000 --> 01:29:03.000]  hundreds of different political systems,
[01:29:03.000 --> 01:29:06.000]  and most of them are funded by the globalist.
[01:29:06.000 --> 01:29:09.000]  Infowars is truly the tip of the spear of the zeitgeist.
[01:29:09.000 --> 01:29:11.000]  That's why the globalists are obsessed with it,
[01:29:11.000 --> 01:29:13.000]  trying to shut it down.
[01:29:13.000 --> 01:29:16.000]  And all this, I went and researched the Renaissance,
[01:29:16.000 --> 01:29:19.000]  Americana, and what really works for humanity,
[01:29:19.000 --> 01:29:21.000]  and I'm simply trying to bring it back.
[01:29:21.000 --> 01:29:23.000]  And lo and behold, it's super popular,
[01:29:23.000 --> 01:29:25.000]  like it's always been.
[01:29:25.000 --> 01:29:27.000]  That's why the globalists are trying to shut it down
[01:29:27.000 --> 01:29:29.000]  so desperately, because we have the light
[01:29:29.000 --> 01:29:31.000]  in the dark of the night
[01:29:31.000 --> 01:29:33.000]  that's since chills up my spine.
[01:29:33.000 --> 01:29:35.000]  So whatever you do, continue to support yourself
[01:29:35.000 --> 01:29:37.000]  and Infowars by buying the great products
[01:29:37.000 --> 01:29:39.000]  at infowarsstore.com, by spreading the articles,
[01:29:39.000 --> 01:29:42.000]  by spreading the videos, and by praying for this operation
[01:29:42.000 --> 01:29:44.000]  and for praying for this nation and the world
[01:29:44.000 --> 01:29:46.000]  for peace and discernment.
[01:29:46.000 --> 01:29:48.000]  For myself and the whole Infowars family,
[01:29:48.000 --> 01:29:50.000]  I want to thank all of you for what you've done,
[01:29:50.000 --> 01:29:53.000]  because without you, Infowars is nothing.
[01:29:53.000 --> 01:30:13.000]  You are the Infowar, and I salute you.
[01:30:23.000 --> 01:30:25.000]  This is a unique delivery system
[01:30:25.000 --> 01:30:27.000]  to maximize the effects and give your body
[01:30:27.000 --> 01:30:29.000]  the tools it needs to support your body.
[01:30:29.000 --> 01:30:31.000]  Using a proprietary process,
[01:30:31.000 --> 01:30:33.000]  we've managed to make this powerhouse formula
[01:30:33.000 --> 01:30:35.000]  into a delicious concentrated drink mix
[01:30:35.000 --> 01:30:38.000]  that's loaded with high quality ingredients.
[01:30:38.000 --> 01:30:41.000]  Perfect for a hot summer day or relaxing at home,
[01:30:41.000 --> 01:30:43.000]  vitamin mineral fusion is loaded
[01:30:43.000 --> 01:30:45.000]  with 34 different essential vitamins,
[01:30:45.000 --> 01:30:47.000]  minerals, amino acids, and more.
[01:30:47.000 --> 01:30:49.000]  Start supporting your body's needs
[01:30:49.000 --> 01:30:51.000]  in a great tasting, natural and affordable drink mix
[01:30:51.000 --> 01:30:53.000]  with Vitamin Mineral Fusion today,
[01:30:53.000 --> 01:31:22.000]  available at Infowarsstore.com.
[01:31:23.000 --> 01:31:25.000]  Thank you so much for joining us today.
[01:31:54.000 --> 01:31:56.000]  It's discounted, but it's about to show out.
[01:31:56.000 --> 01:32:25.000]  Let's get started.
[01:32:26.000 --> 01:32:28.000]  It's been a long time since we've had this effect
[01:32:28.000 --> 01:32:30.000]  in published trials, and decades later,
[01:32:30.000 --> 01:32:32.000]  we now have the fruit of this research,
[01:32:32.000 --> 01:32:34.000]  a fast-acting, chewable tablet
[01:32:34.000 --> 01:32:36.000]  that helps alleviate seasonal distress symptoms.
[01:32:36.000 --> 01:32:38.000]  Pollen block is natural and effective.
[01:32:38.000 --> 01:32:40.000]  It is not an antihistamine.
[01:32:40.000 --> 01:32:42.000]  In fact, current research has found
[01:32:42.000 --> 01:32:44.000]  that it actually acts by blocking
[01:32:44.000 --> 01:32:46.000]  the activity of tryptase,
[01:32:46.000 --> 01:32:48.000]  which is an enzyme that amplifies
[01:32:48.000 --> 01:32:50.000]  immune and inflammatory responses in the body.
[01:32:50.000 --> 01:32:52.000]  Go outside and enjoy the air you breathe.
[01:32:52.000 --> 01:32:54.000]  Head to InfowarsLife.com
[01:32:54.000 --> 01:32:56.000]  and grab a pack of our Pollen Block
[01:32:56.000 --> 01:33:25.000]  chewable tablets.
[01:33:26.000 --> 01:33:28.000]  From deep in the heart
[01:33:28.000 --> 01:33:30.000]  of FEMA Region 6,
[01:33:30.000 --> 01:33:32.000]  Austin, Texas,
[01:33:32.000 --> 01:33:34.000]  transmitting worldwide
[01:33:34.000 --> 01:33:36.000]  it's Alex Jones.
[01:33:36.000 --> 01:33:38.000]  So, I got up this morning
[01:33:38.000 --> 01:33:40.000]  at 5.30 in the morning
[01:33:40.000 --> 01:33:42.000]  when I had myself a nice cup of coffee,
[01:33:42.000 --> 01:33:44.000]  made an espresso, dumped it on top,
[01:33:44.000 --> 01:33:46.000]  leaned back, fired up the iPad,
[01:33:46.000 --> 01:33:48.000]  and I hadn't turned my phone off
[01:33:48.000 --> 01:33:50.000]  for a long time.
[01:33:50.000 --> 01:33:52.000]  So, I got up in the morning
[01:33:52.000 --> 01:33:54.000]  at 5.30 in the morning
[01:33:54.000 --> 01:33:56.000]  and I hadn't turned my phone on yet
[01:33:56.000 --> 01:33:58.000]  and there was a bunch of messages
[01:33:58.000 --> 01:34:00.000]  from one of my lawyers, Norm Pattis,
[01:34:00.000 --> 01:34:02.000]  who owns a bookstore up in Connecticut.
[01:34:02.000 --> 01:34:04.000]  So, he'd been sent an advanced copy
[01:34:04.000 --> 01:34:06.000]  of this book, Republic of Lies,
[01:34:06.000 --> 01:34:08.000]  which again, just says America's bad,
[01:34:08.000 --> 01:34:10.000]  basically. That's what that means.
[01:34:10.000 --> 01:34:12.000]  And so, I'm, oh, just another
[01:34:12.000 --> 01:34:14.000]  book line about me and, you know,
[01:34:14.000 --> 01:34:16.000]  I'm not going to even look at this.
[01:34:16.000 --> 01:34:18.000]  I guess it comes out in a few weeks,
[01:34:18.000 --> 01:34:20.000]  but then I went ahead and said,
[01:34:20.000 --> 01:34:22.000]  let me just open it up and somehow
[01:34:22.000 --> 01:34:24.000]  I got the chapter.
[01:34:24.000 --> 01:34:26.000]  So, the first thing I started reading is
[01:34:26.000 --> 01:34:28.000]  Alex Jones had known Trump
[01:34:28.000 --> 01:34:30.000]  many years secretly
[01:34:30.000 --> 01:34:32.000]  and had, before every interview,
[01:34:32.000 --> 01:34:34.000]  I mean, I was like, that's not true.
[01:34:34.000 --> 01:34:36.000]  So, then I started reading
[01:34:36.000 --> 01:34:38.000]  and it was like all wrong.
[01:34:38.000 --> 01:34:40.000]  Jones worked for NPR
[01:34:40.000 --> 01:34:42.000]  in Austin. That's where his first show was.
[01:34:42.000 --> 01:34:44.000]  I've never worked for NPR.
[01:34:44.000 --> 01:34:46.000]  I don't think I've ever been an NPR guest
[01:34:46.000 --> 01:34:48.000]  other than them like taking interviews
[01:34:48.000 --> 01:34:50.000]  out of context or clips of the show
[01:34:50.000 --> 01:34:52.000]  when I did a few months ago that they totally
[01:34:52.000 --> 01:34:54.000]  edited out of context.
[01:34:54.000 --> 01:34:56.000]  And so, I didn't read the whole book,
[01:34:56.000 --> 01:34:58.000]  but I read four or five chapters
[01:34:58.000 --> 01:35:00.000]  of it and it was staggering.
[01:35:00.000 --> 01:35:02.000]  It was like it had all been written
[01:35:02.000 --> 01:35:04.000]  just stream of consciousness, but like
[01:35:04.000 --> 01:35:06.000]  by lobotomized monkey
[01:35:06.000 --> 01:35:08.000]  or something, because it was just
[01:35:08.000 --> 01:35:10.000]  did somebody chain a gorilla to a type
[01:35:10.000 --> 01:35:12.000]  writer? I mean, it was just
[01:35:12.000 --> 01:35:14.000]  none of it was true.
[01:35:14.000 --> 01:35:16.000]  And
[01:35:16.000 --> 01:35:18.000]  I was reading some of the stuff about people
[01:35:18.000 --> 01:35:20.000]  I know in it and I was like calling them up
[01:35:20.000 --> 01:35:22.000]  and they go, yeah, it's crazy.
[01:35:22.000 --> 01:35:24.000]  There was some crazy mole
[01:35:24.000 --> 01:35:26.000]  in our office and they didn't use being
[01:35:26.000 --> 01:35:28.000]  in our office to say
[01:35:28.000 --> 01:35:30.000]  anything true. They just said a bunch of lies.
[01:35:30.000 --> 01:35:32.000]  They'd already heard about it. So, that's the new thing
[01:35:32.000 --> 01:35:34.000]  is it's fiction they're writing.
[01:35:34.000 --> 01:35:36.000]  But the people
[01:35:36.000 --> 01:35:38.000]  writing it, I think
[01:35:38.000 --> 01:35:40.000]  actually believe this stuff because how do you
[01:35:40.000 --> 01:35:42.000]  go on
[01:35:42.000 --> 01:35:44.000]  NPR and PBS? I guess this lady's already been on
[01:35:44.000 --> 01:35:46.000]  this week. As soon as I search engineed
[01:35:46.000 --> 01:35:48.000]  after I read five chapters, I saw
[01:35:48.000 --> 01:35:50.000]  this lady named Merlin
[01:35:50.000 --> 01:35:52.000]  Pendragon or whatever, that's even
[01:35:52.000 --> 01:35:54.000]  a real name. I saw her
[01:35:54.000 --> 01:35:56.000]  doing interviews
[01:35:56.000 --> 01:35:58.000]  and man
[01:35:58.000 --> 01:36:00.000]  it's incredible. So, I'm only going to play
[01:36:00.000 --> 01:36:02.000]  five minutes of this. She did a 30-minute
[01:36:02.000 --> 01:36:04.000]  PBS interview
[01:36:04.000 --> 01:36:06.000]  and
[01:36:08.000 --> 01:36:10.000]  again, there were so many
[01:36:10.000 --> 01:36:12.000]  contradictions, so many things where they
[01:36:12.000 --> 01:36:14.000]  screwed up, so many things where they said
[01:36:14.000 --> 01:36:16.000]  things that weren't true. I was trying to write
[01:36:16.000 --> 01:36:18.000]  notes and I was just laughing so hard about why
[01:36:18.000 --> 01:36:20.000]  I was like, what's going on? What are you listening to?
[01:36:20.000 --> 01:36:22.000]  I took my
[01:36:22.000 --> 01:36:24.000]  earphones off
[01:36:24.000 --> 01:36:26.000]  and I was just like, this is insane.
[01:36:26.000 --> 01:36:28.000]  This is insane.
[01:36:30.000 --> 01:36:32.000]  But that's what these people do. They just
[01:36:32.000 --> 01:36:34.000]  are so delusional. They just
[01:36:34.000 --> 01:36:36.000]  make up whatever they want. It was like everything
[01:36:36.000 --> 01:36:38.000]  about me wasn't true. Everything
[01:36:38.000 --> 01:36:40.000]  they said about other people was just totally made up
[01:36:40.000 --> 01:36:42.000]  and like wrong on purpose. Like
[01:36:42.000 --> 01:36:44.000]  how do you get everything wrong?
[01:36:44.000 --> 01:36:46.000]  Even when the lie doesn't matter
[01:36:46.000 --> 01:36:48.000]  when it's just some type of
[01:36:48.000 --> 01:36:50.000]  side issue or contextual thing
[01:36:50.000 --> 01:36:52.000]  they would lie. It's like we must
[01:36:52.000 --> 01:36:54.000]  invert reality. We must only
[01:36:54.000 --> 01:36:56.000]  tell lies. It's like Satanists, I guess, learn
[01:36:56.000 --> 01:36:58.000]  to pray backwards or
[01:36:58.000 --> 01:37:00.000]  write backwards. I mean, I'm not
[01:37:00.000 --> 01:37:02.000]  saying they're literally doing that, but when you're
[01:37:02.000 --> 01:37:04.000]  reading something that is a complete
[01:37:04.000 --> 01:37:06.000]  inversion of reality
[01:37:06.000 --> 01:37:08.000]  by bug-eyed weasels that can hardly talk
[01:37:08.000 --> 01:37:10.000]  you just ask yourself, who the
[01:37:10.000 --> 01:37:12.000]  hell are these people?
[01:37:14.000 --> 01:37:16.000]  So I don't usually look at the books. There's probably 100 books
[01:37:16.000 --> 01:37:18.000]  out there attacking me right now just last year.
[01:37:18.000 --> 01:37:20.000]  Seriously, folks. You see all the attacks
[01:37:20.000 --> 01:37:22.000]  all over the news, all over TV every day. It's
[01:37:22.000 --> 01:37:24.000]  wild. But I just happened
[01:37:24.000 --> 01:37:26.000]  to click it and the first thing I read
[01:37:26.000 --> 01:37:28.000]  was
[01:37:28.000 --> 01:37:30.000]  Captain kangaroo level BS.
[01:37:30.000 --> 01:37:32.000]  Up is down, down is up.
[01:37:32.000 --> 01:37:34.000]  2 plus 2 doesn't equal 4.
[01:37:36.000 --> 01:37:38.000]  It was amazing. Now
[01:37:38.000 --> 01:37:40.000]  continuing here
[01:37:40.000 --> 01:37:42.000]  I'm going to go ahead and go to some of this
[01:37:42.000 --> 01:37:44.000]  PBS piece
[01:37:44.000 --> 01:37:46.000]  and notice he goes, let's talk
[01:37:46.000 --> 01:37:48.000]  about false flags now. And then she
[01:37:48.000 --> 01:37:50.000]  starts going, well, there are real false
[01:37:50.000 --> 01:37:52.000]  flags like when Putin blew
[01:37:52.000 --> 01:37:54.000]  up his own apartment building so that he could
[01:37:54.000 --> 01:37:56.000]  take over. Now, whether that happened
[01:37:56.000 --> 01:37:58.000]  or not, she's admitting false flags go
[01:37:58.000 --> 01:38:00.000]  on. And the other,
[01:38:00.000 --> 01:38:02.000]  the presenter goes, yes, we know
[01:38:02.000 --> 01:38:04.000]  or the original false flags were used
[01:38:04.000 --> 01:38:06.000]  against Jews to set
[01:38:06.000 --> 01:38:08.000]  them up. I guess he means Nazi Germany,
[01:38:08.000 --> 01:38:10.000]  which is true. The Zars did it too.
[01:38:10.000 --> 01:38:12.000]  I guess a bunch of groups
[01:38:12.000 --> 01:38:14.000]  that have been confirmed to be classified
[01:38:14.000 --> 01:38:16.000]  white Russians, you know, pre
[01:38:16.000 --> 01:38:18.000]  Bolsheviks, 1917.
[01:38:18.000 --> 01:38:20.000]  So they're going,
[01:38:20.000 --> 01:38:22.000]  Jones thinks things are staged,
[01:38:22.000 --> 01:38:24.000]  but we know the other things are staged
[01:38:24.000 --> 01:38:26.000]  and governments do stage events and Nixon
[01:38:26.000 --> 01:38:28.000]  wanted a bomb a building and
[01:38:28.000 --> 01:38:30.000]  blaming on Democrats. But when Jones brings
[01:38:30.000 --> 01:38:32.000]  it up, he's not allowed to question.
[01:38:32.000 --> 01:38:34.000]  So they're up there talking about false flags
[01:38:34.000 --> 01:38:36.000]  that are real. There's a whole huge
[01:38:36.000 --> 01:38:38.000]  history by every major country doing it.
[01:38:38.000 --> 01:38:40.000]  The U.S. has done it, the Russians have done it,
[01:38:40.000 --> 01:38:42.000]  the Israelis have done it, the Germans love doing
[01:38:42.000 --> 01:38:44.000]  it, Nazi Germany, the British used to do it all
[01:38:44.000 --> 01:38:46.000]  the time. There's thousands in the history
[01:38:46.000 --> 01:38:48.000]  books of admitted false flags in history.
[01:38:48.000 --> 01:38:50.000]  Hundreds that have been done by the U.S.
[01:38:50.000 --> 01:38:52.000]  Hundreds by the British.
[01:38:52.000 --> 01:38:54.000]  Hitler
[01:38:54.000 --> 01:38:56.000]  dozens are known.
[01:38:56.000 --> 01:38:58.000]  So it's the
[01:38:58.000 --> 01:39:00.000]  oldest trick in the book. Then they're
[01:39:00.000 --> 01:39:02.000]  saying though, we don't have a right to question
[01:39:02.000 --> 01:39:04.000]  in this piece, but then you can
[01:39:04.000 --> 01:39:06.000]  see the presenter kind of gulping. She's
[01:39:06.000 --> 01:39:08.000]  like, well, there are false flags,
[01:39:08.000 --> 01:39:10.000]  you know, but not the ones Alex Jones
[01:39:10.000 --> 01:39:12.000]  says. The point is, we're questioning.
[01:39:12.000 --> 01:39:14.000]  Then she acts like, oh,
[01:39:14.000 --> 01:39:16.000]  Sandy Hooks is the biggest one. No, it's
[01:39:16.000 --> 01:39:18.000]  you in the media picking that
[01:39:18.000 --> 01:39:20.000]  to make it the one, you're the ones doing it, not
[01:39:20.000 --> 01:39:22.000]  me.
[01:39:24.000 --> 01:39:26.000]  But again, their whole goal
[01:39:26.000 --> 01:39:28.000]  is say, don't question things,
[01:39:28.000 --> 01:39:30.000]  but then it becomes a discussion of
[01:39:30.000 --> 01:39:32.000]  false flag because 20 years ago, no one
[01:39:32.000 --> 01:39:34.000]  even knew the term false flag outside of
[01:39:34.000 --> 01:39:36.000]  intelligence agencies. Now it's been popularized
[01:39:36.000 --> 01:39:38.000]  by yours truly and others.
[01:39:38.000 --> 01:39:40.000]  So now they're behind the eight ball
[01:39:40.000 --> 01:39:42.000]  where people know about all these false
[01:39:42.000 --> 01:39:44.000]  flags, but then they want to say that the
[01:39:44.000 --> 01:39:46.000]  general public keeps saying the uneducated
[01:39:46.000 --> 01:39:48.000]  conspiracy theorist. Well, number
[01:39:48.000 --> 01:39:50.000]  one, most billionaires didn't finish
[01:39:50.000 --> 01:39:52.000]  their college education because they knew
[01:39:52.000 --> 01:39:54.000]  it was a dead end. If you want to be a follower
[01:39:54.000 --> 01:39:56.000]  and in a certain guild and make $100,000
[01:39:56.000 --> 01:39:58.000]  a year, then go to college. If you want
[01:39:58.000 --> 01:40:00.000]  to, okay, so that's well knows this
[01:40:00.000 --> 01:40:02.000]  arrogance. Well, these, but her whole
[01:40:02.000 --> 01:40:04.000]  book is the rise
[01:40:04.000 --> 01:40:06.000]  of conspiracy. You mean questioning
[01:40:06.000 --> 01:40:08.000]  to power. No, we don't
[01:40:08.000 --> 01:40:10.000]  believe you known liars anymore.
[01:40:10.000 --> 01:40:12.000]  And then we read your book and
[01:40:12.000 --> 01:40:14.000]  it's a
[01:40:14.000 --> 01:40:16.000]  malpractice.
[01:40:16.000 --> 01:40:18.000]  I mean, I don't know what you call it
[01:40:18.000 --> 01:40:20.000]  lady, I've never worked for public radio
[01:40:20.000 --> 01:40:22.000]  or NPR.
[01:40:22.000 --> 01:40:24.000]  I
[01:40:26.000 --> 01:40:28.000]  might have had them shove a mic in my face a few times.
[01:40:28.000 --> 01:40:30.000]  You couldn't even figure out
[01:40:30.000 --> 01:40:32.000]  when it's in every publication, every article
[01:40:32.000 --> 01:40:34.000]  about me.
[01:40:34.000 --> 01:40:36.000]  You're a gizmodo journalist.
[01:40:36.000 --> 01:40:38.000]  That's like
[01:40:38.000 --> 01:40:40.000]  you know, saying that she's
[01:40:40.000 --> 01:40:42.000]  a tonka toy that competes at the
[01:40:42.000 --> 01:40:44.000]  N.D. 500. And
[01:40:44.000 --> 01:40:46.000]  again, she couldn't get basic fact
[01:40:46.000 --> 01:40:48.000]  straight. It doesn't matter because she just typed
[01:40:48.000 --> 01:40:50.000]  up with the talking point she was given, whatever
[01:40:50.000 --> 01:40:52.000]  she wanted, anti-Semite this,
[01:40:52.000 --> 01:40:54.000]  anti-Semite that. If she did any research
[01:40:54.000 --> 01:40:56.000]  she'd go on the internet and know that the anti-Semites
[01:40:56.000 --> 01:40:58.000]  are leftist run and hate my guts.
[01:41:00.000 --> 01:41:02.000]  But again, that's who these people are.
[01:41:02.000 --> 01:41:04.000]  Oh, your name's Anna Merlin,
[01:41:04.000 --> 01:41:06.000]  your author, Republic of Lies
[01:41:06.000 --> 01:41:08.000]  a gizmodo journalist. Here, let's
[01:41:08.000 --> 01:41:10.000]  have you go on air and say
[01:41:10.000 --> 01:41:12.000]  Jones knew Trump for many
[01:41:12.000 --> 01:41:14.000]  years before he had him on. They're good friends.
[01:41:14.000 --> 01:41:16.000]  No lady,
[01:41:16.000 --> 01:41:18.000]  I didn't know until I interviewed him and I've only talked
[01:41:18.000 --> 01:41:20.000]  to him here in their sense and we're not good
[01:41:20.000 --> 01:41:22.000]  friends.
[01:41:22.000 --> 01:41:24.000]  It's horse crap.
[01:41:24.000 --> 01:41:26.000]  But again,
[01:41:26.000 --> 01:41:28.000]  they don't care because there's no journalistic
[01:41:28.000 --> 01:41:30.000]  integrity and her own people
[01:41:30.000 --> 01:41:32.000]  are going to reward her like, oh,
[01:41:32.000 --> 01:41:34.000]  wonderful lies.
[01:41:34.000 --> 01:41:36.000]  Anna, this is amazing.
[01:41:36.000 --> 01:41:38.000]  Hey Anna, one million
[01:41:38.000 --> 01:41:40.000]  dollar reward
[01:41:40.000 --> 01:41:42.000]  if you could show that I ever worked for MPR
[01:41:42.000 --> 01:41:44.000]  or got my start in public radio.
[01:41:44.000 --> 01:41:46.000]  Can't find a canyon because it doesn't exist.
[01:41:46.000 --> 01:41:48.000]  How about this? How about
[01:41:48.000 --> 01:41:50.000]  a million dollars if you could show that I knew
[01:41:50.000 --> 01:41:52.000]  Trump before I interviewed him and we're really good friends.
[01:41:52.000 --> 01:41:54.000]  Because let me tell you, it's dizzying.
[01:41:54.000 --> 01:41:56.000]  You read this and it's like next level lies
[01:41:56.000 --> 01:41:58.000]  because they don't care if they get caught
[01:41:58.000 --> 01:42:00.000]  or is it total incompetence.
[01:42:00.000 --> 01:42:02.000]  I think it's both.
[01:42:02.000 --> 01:42:04.000]  So when we come back, I'm going to play five minutes
[01:42:04.000 --> 01:42:06.000]  of this and it's
[01:42:06.000 --> 01:42:08.000]  it's just so wild.
[01:42:08.000 --> 01:42:10.000]  And again, I haven't read the whole thing.
[01:42:10.000 --> 01:42:12.000]  In fact, I can't read any more of it.
[01:42:12.000 --> 01:42:14.000]  But I was just like, I was dumbfounded.
[01:42:14.000 --> 01:42:16.000]  I was like, what?
[01:42:16.000 --> 01:42:18.000]  What?
[01:42:18.000 --> 01:42:20.000]  So I started control f-ing Alex Jones
[01:42:20.000 --> 01:42:22.000]  to find my name and I was just like, what?
[01:42:22.000 --> 01:42:24.000]  What? What? I mean, there was nothing
[01:42:24.000 --> 01:42:26.000]  accurate.
[01:42:26.000 --> 01:42:28.000]  Nothing!
[01:42:28.000 --> 01:42:30.000]  Nothing!
[01:42:30.000 --> 01:42:32.000]  All crap!
[01:42:32.000 --> 01:42:34.000]  In fact, this is a
[01:42:34.000 --> 01:42:36.000]  actually a satanic masterpiece. It is a total inversion.
[01:42:36.000 --> 01:42:38.000]  Total inversion.
[01:42:38.000 --> 01:42:40.000]  Which I guess they seek total inversion.
[01:42:40.000 --> 01:42:42.000]  So for those of us that aren't into inversion
[01:42:42.000 --> 01:42:44.000]  we just as a joke to them
[01:42:44.000 --> 01:42:46.000]  this is their religion.
[01:42:46.000 --> 01:42:48.000]  I take it back, this woman's a genius.
[01:42:48.000 --> 01:42:50.000]  Total inversion has been achieved
[01:42:50.000 --> 01:42:52.000]  from what I read.
[01:42:52.000 --> 01:42:54.000]  A murder of the truth. An assassin of reality.
[01:42:54.000 --> 01:43:14.000]  A killer of America.
[01:43:24.000 --> 01:43:26.000]  The Alexa Pure Breeze
[01:43:26.000 --> 01:43:28.000]  groundbreaking ion cluster
[01:43:28.000 --> 01:43:30.000]  air filter technology
[01:43:30.000 --> 01:43:32.000]  and we've got a limited quantity of these
[01:43:32.000 --> 01:43:34.000]  left right now. We're basically selling these
[01:43:34.000 --> 01:43:36.000]  at cost because there was a big
[01:43:36.000 --> 01:43:38.000]  overhaul. Go ahead and read
[01:43:38.000 --> 01:43:40.000]  the hundreds of five star reviews
[01:43:40.000 --> 01:43:42.000]  for yourself. I've got two in
[01:43:42.000 --> 01:43:44.000]  my home. You will notice
[01:43:44.000 --> 01:43:46.000]  the difference ladies and gentlemen
[01:43:46.000 --> 01:43:48.000]  with the Alexa Pure Breeze in your
[01:43:48.000 --> 01:43:50.000]  house. Don't live
[01:43:50.000 --> 01:43:52.000]  in a polluted major
[01:43:52.000 --> 01:43:54.000]  city in your home. Have clean air.
[01:43:54.000 --> 01:43:56.000]  Go to InfowarsStore.com
[01:43:56.000 --> 01:43:58.000]  Our grandparents
[01:43:58.000 --> 01:44:00.000]  and great grandparents know that they can
[01:44:00.000 --> 01:44:02.000]  food during the falls. They have it
[01:44:02.000 --> 01:44:04.000]  during the winter.
[01:44:04.000 --> 01:44:06.000]  And that's what I'm talking about
[01:44:06.000 --> 01:44:08.000]  at InfowarsStore.com. With Infowars Select
[01:44:08.000 --> 01:44:10.000]  it's the full spectrum
[01:44:10.000 --> 01:44:12.000]  of my patriots supply one of the top
[01:44:12.000 --> 01:44:14.000]  most respected companies out there
[01:44:14.000 --> 01:44:16.000]  but because I private label it
[01:44:16.000 --> 01:44:18.000]  I'm able to go below
[01:44:18.000 --> 01:44:20.000]  cost on contracts that all their other
[01:44:20.000 --> 01:44:22.000]  distributors aren't able to do. But I
[01:44:22.000 --> 01:44:24.000]  want to be a market leader
[01:44:24.000 --> 01:44:26.000]  and I want you to have storeable food so it's a total
[01:44:26.000 --> 01:44:28.000]  win-win. We have those incredible
[01:44:28.000 --> 01:44:30.000]  sell prices back InfowarsStore.com
[01:44:30.000 --> 01:44:32.000]  on Infowars Select
[01:44:32.000 --> 01:44:34.000]  storeable foods. They've got special diet
[01:44:34.000 --> 01:44:36.000]  foods. They've got three month supplies, your
[01:44:36.000 --> 01:44:38.000]  supplies, weak emergency
[01:44:38.000 --> 01:44:40.000]  supplies. They've got so many great products
[01:44:40.000 --> 01:44:42.000]  there. And you've got a three year supply
