[00:00.000 --> 00:04.740]  Gavin McInnis is back with his all-new online network, FreeSpeech.tv.
[3:14:22.020 --> 3:14:23.020]  Not enough.
[3:14:23.020 --> 3:14:26.020]  The amount of damage we're seeing compared to the people that are choosing not to vaccinate
[3:14:26.020 --> 3:14:28.020]  and the health out there, it's undeniable.
[3:14:28.020 --> 3:14:33.020]  But what do you think about the idea that vaccines cause so much neurological damage in children
[3:14:33.020 --> 3:14:38.020]  that it makes people unable to think for themselves and question the vaccine narrative itself?
[3:14:38.020 --> 3:14:40.020]  I think that's probably a good point.
[3:14:40.020 --> 3:14:45.020]  There are lobotomies being carried out through vaccines.
[3:14:45.020 --> 3:14:47.020]  You would agree with that?
[3:14:47.020 --> 3:14:49.020]  Yeah, I agree with that.
[3:14:49.020 --> 3:14:55.020]  Toby told me that when he signed on for college, one of his best friends, I'm going to mention his name,
[3:14:55.020 --> 3:15:00.020]  Toby, the college is saying, well, Texas, you have to have, it's mandatory that you have
[3:15:00.020 --> 3:15:03.020]  the following vaccines, meningitis, whatever they are.
[3:15:03.020 --> 3:15:05.020]  Toby's like, absolutely not.
[3:15:05.020 --> 3:15:07.020]  Here's my religious exemption.
[3:15:07.020 --> 3:15:10.020]  And his friend's like, oh, you can't be bothered.
[3:15:10.020 --> 3:15:15.020]  It's much easier for me to sign the form that says I'll have it than to go through that boring procedure
[3:15:15.020 --> 3:15:17.020]  that will take five minutes to do this.
[3:15:17.020 --> 3:15:19.020]  Because they can't be bothered because they don't get it.
[3:15:19.020 --> 3:15:23.020]  Because it's just easier for them to conform and just surrender to the vaccine agenda?
[3:15:23.020 --> 3:15:25.020]  Because nobody's told them, guess what, mate?
[3:15:25.020 --> 3:15:27.020]  You can actually die from that vaccine.
[3:15:27.020 --> 3:15:29.020]  That's not me being a conspiracy theorist.
[3:15:29.020 --> 3:15:32.020]  Here's the insert, death is there.
[3:15:32.020 --> 3:15:34.020]  This is a good friend of mine as well.
[3:15:34.020 --> 3:15:37.020]  This is the story of Billy and my brother and what happened to him with vaccines.
[3:15:37.020 --> 3:15:40.020]  And he knows how against it I am.
[3:15:40.020 --> 3:15:44.020]  And I gave him the briefing and said, look, man, you can just sign this exemption form.
[3:15:44.020 --> 3:15:45.020]  We're about to go to break, Toby.
[3:15:45.020 --> 3:15:48.020]  Continue that thought when we come back.
[3:15:48.020 --> 3:15:53.020]  But children across America are being harmed, maimed and killed by vaccines.
[3:15:53.020 --> 3:15:58.020]  And we've got the people right here who are breaking the new documentary, Vax2.com.
[3:15:58.020 --> 3:16:00.020]  Stay with us. We'll be back after this break.
[3:16:00.020 --> 3:16:05.020]  One of the most frequently asked questions we get in customer service is,
[3:16:05.020 --> 3:16:07.020]  what is the real red pill?
[3:16:07.020 --> 3:16:09.020]  And what is the real red pill plus?
[3:16:09.020 --> 3:16:15.020]  Well, real red pill is a vitamin, mineral, multivitamin, high quality with preglinone.
[3:16:15.020 --> 3:16:21.020]  Real red pill plus is the same thing with a little bit of clean added energy on top of it as well.
[3:16:21.020 --> 3:16:23.020]  That kicks in in 30 minutes.
[3:16:23.020 --> 3:16:27.020]  But the preglinone kicks in in about a week or so.
[3:16:27.020 --> 3:16:33.020]  Folks, look into preglinone for yourself. Look into high end sources of it like real red pill and real red pill plus.
[3:16:33.020 --> 3:16:39.020]  And then you'll definitely want to try it out and see the effects you get within about seven days to two weeks generally.
[3:16:39.020 --> 3:16:41.020]  But believe me, it's a missing link.
[3:16:41.020 --> 3:16:43.020]  You need to find out about it.
[3:16:43.020 --> 3:16:45.020]  As we age, preglinone levels go down.
[3:16:45.020 --> 3:16:49.020]  All of our hormones in our body are manufactured by the body using preglinone.
[3:16:49.020 --> 3:16:52.020]  You need to learn about preglinone.
[3:16:52.020 --> 3:16:56.020]  And then you need to get the real red pill or the real red pill plus.
[3:16:56.020 --> 3:17:01.020]  Now, 50% off at InfoWarsLife.com, the real red pill plus.
[3:17:26.020 --> 3:17:28.020]  A modern twist on this primitive survival tool.
[3:17:28.020 --> 3:17:57.020]  Feel the thrill only at slingbow.com.
[3:17:58.020 --> 3:18:03.020]  FullyCookedBacon.com
[3:18:03.020 --> 3:18:05.020]  It is now an admitted fact.
[3:18:05.020 --> 3:18:12.020]  Fluoride out of the water has caused tens of millions of Americans to be brain damaged and to have infertility and low IQs.
[3:18:12.020 --> 3:18:17.020]  And it doesn't matter if the Journal of American Medical Association comes out and says it's terrible.
[3:18:17.020 --> 3:18:23.020]  Still, the city's put it in the water because the ruling globalists want you and your family poisoned and stupid.
[3:18:23.020 --> 3:18:32.020]  And they sure don't want you to know about the good allergen iodine that absolutely increases IQ and fertility and makes life so wonderful.
[3:18:32.020 --> 3:18:35.020]  It opens up your consciousness, your mind, everything.
[3:18:35.020 --> 3:18:38.020]  Thank God, thank God, I discovered this eight years ago.
[3:18:38.020 --> 3:18:41.020]  Of course, the enemy knows all about it and they hope you don't discover it.
[3:18:41.020 --> 3:18:43.020]  They hope you just roll over and die.
[3:18:43.020 --> 3:18:50.020]  So whatever you do, don't visit InfoWarsLife.com and get 60% off right now on the Wake Up the World to the Iodine Conspiracy Combo.
[3:18:50.020 --> 3:18:54.020]  60% off with X2 and X3 together with your bottle of Biotrusillinium.
[3:18:54.020 --> 3:18:56.020]  Whatever you do, don't go to InfoWarsStore.com.
[3:18:56.020 --> 3:19:00.020]  Just give up America, give up Christians, drink your fluoride and die.
[3:19:00.020 --> 3:19:02.020]  Give in to Satan, give in!
[3:19:02.020 --> 3:19:10.020]  But as you know, there's been a long-term look at, look see, and it looks like it's becoming very serious from what I'm hearing.
[3:19:10.020 --> 3:19:13.020]  Investigate the investigators.
[3:19:13.020 --> 3:19:21.020]  Whether it's stroke and page, whether it's flapper and whether it's homey and all of these people.
[3:19:21.020 --> 3:19:24.020]  Because terrible things went on for our country.
[3:19:24.020 --> 3:19:26.020]  You just heard the president.
[3:19:26.020 --> 3:19:32.020]  The investigation is criminal, it's very serious, and what is about to come out is going to shock the world.
[3:19:32.020 --> 3:19:39.020]  And InfoWars was there before it all happened, telling you it was coming if we just continue to expose these criminals.
[3:19:39.020 --> 3:19:45.020]  And we'll be there while it unfolds, and we'll be there thanks to your support when the enemy strikes back.
[3:19:45.020 --> 3:19:50.020]  This is an ongoing battle, and your support is now more critical than ever.
[3:19:50.020 --> 3:19:55.020]  I leave it all up to the people that are working with the Attorney General, who I don't know.
[3:19:55.020 --> 3:19:59.020]  But I will say this, I think you'll see things that nobody would have believed.
[3:19:59.020 --> 3:20:10.020]  This was the worst hoax in the history of our country.
[3:20:29.020 --> 3:20:37.020]  In America, this film, Vax II, will likely become the most censored, the most aggressively banned documentary in history.
[3:20:37.020 --> 3:20:43.020]  And in fact, there are so many threats against this film and the venues that dare to show it,
[3:20:43.020 --> 3:20:46.020]  that we can't even tell you where it's playing yet.
[3:20:46.020 --> 3:20:50.020]  That information is only being released 24 hours before it starts to show,
[3:20:50.020 --> 3:20:55.020]  because there have been so many threats against these venues that dare to show the film.
[3:20:55.020 --> 3:21:00.020]  And Toby here, who worked on the film as part of the executive producer team,
[3:21:00.020 --> 3:21:06.020]  tell us what parts of the country, how many theaters and so on, where can people, how can people even see this film?
[3:21:06.020 --> 3:21:11.020]  So November 6th, we're doing a nationwide People's Premier.
[3:21:11.020 --> 3:21:16.020]  There's currently over 100 different screenings, and that's still growing and will continue to grow until the 6th.
[3:21:16.020 --> 3:21:24.020]  You can go to Vax II.com under the Tickets tab, and you can see wherever the film is going to be shown, all the cities.
[3:21:24.020 --> 3:21:29.020]  24 hours before the dates, the theater will get released.
[3:21:29.020 --> 3:21:32.020]  But you can go there, check out all the screenings, and get your tickets.
[3:21:32.020 --> 3:21:34.020]  And the name of the film in the theaters?
[3:21:34.020 --> 3:21:36.020]  Vax II, The People's Truth.
[3:21:36.020 --> 3:21:38.020]  No, it's People's Truth. We had to take five, two out.
[3:21:38.020 --> 3:21:40.020]  Oh, I was just about to talk about it.
[3:21:40.020 --> 3:21:47.020]  The People's Truth is the name of the film, folks, because they couldn't even show the film with the word Vax as the title.
[3:21:47.020 --> 3:21:52.020]  So, I mean, think about the level of censorship and suppression of this message. It's incredible.
[3:21:52.020 --> 3:21:55.020]  So, again, go to Vax II.com to find out where it's showing.
[3:21:55.020 --> 3:21:57.020]  How many theaters are roughly across the country?
[3:21:57.020 --> 3:21:59.020]  We're hoping for around 150.
[3:21:59.020 --> 3:22:00.020]  150 for the opening?
[3:22:00.020 --> 3:22:01.020]  For the opening night.
[3:22:01.020 --> 3:22:07.020]  Okay, and we're going to show you a clip from the film, not right this minute, but coming up here.
[3:22:07.020 --> 3:22:18.020]  Polly, have you ever, 10 years ago, before you got into doing this film, did you ever think that the level of censorship and suppression of truth in America would reach the level that we're seeing today,
[3:22:18.020 --> 3:22:23.020]  where they're just trying to completely destroy a film that tells the truth about children being damaged?
[3:22:23.020 --> 3:22:24.020]  No, it's outstanding.
[3:22:24.020 --> 3:22:28.020]  And here is the thing that people have got to think about.
[3:22:28.020 --> 3:22:31.020]  Just think about this, if nothing else. Why are they censoring this?
[3:22:31.020 --> 3:22:36.020]  You can tell on Netflix or Amazon, you'll see all kinds of crazy stuff that should be censored in my mind.
[3:22:36.020 --> 3:22:41.020]  But this is the people talking about their experiences that did vaccinate.
[3:22:41.020 --> 3:22:44.020]  An anti-vaccine film, is it? Because we all vaccinated.
[3:22:44.020 --> 3:22:46.020]  No, it's a vaccine result.
[3:22:46.020 --> 3:22:48.020]  It's called, well, X-Facts.
[3:22:48.020 --> 3:22:49.020]  Right.
[3:22:49.020 --> 3:22:54.020]  So basically, we're just, we're trying to, it's parents warning other parents and they want to silence it.
[3:22:54.020 --> 3:22:56.020]  They're taking us off Facebook, we can't go live.
[3:22:56.020 --> 3:23:01.020]  They have shut us in every single way, but they won't win because it's the parents carrying it.
[3:23:01.020 --> 3:23:06.020]  But isn't it fascinating, the parents who came up to you with their stories of their children being damaged by vaccines.
[3:23:06.020 --> 3:23:09.020]  As you mentioned, they used to all be pro-vaccine.
[3:23:09.020 --> 3:23:11.020]  They went out and got their children vaccinated.
[3:23:11.020 --> 3:23:12.020]  Right.
[3:23:12.020 --> 3:23:18.020]  But this, it's got to be tough for them. I mean, it must be destroying the lives of the parents as well as the children.
[3:23:18.020 --> 3:23:20.020]  Is that what you've seen?
[3:23:20.020 --> 3:23:26.020]  What we've seen is, anybody who thinks they have a tough life really needs to come out on this bus and have a look.
[3:23:26.020 --> 3:23:34.020]  You have Americans living in utter poverty, didn't before, because there's no insurance to cover any of the medical needs of these children.
[3:23:34.020 --> 3:23:40.020]  You've got parents that are either addicted to alcohol, addicted to drugs.
[3:23:40.020 --> 3:23:50.020]  In any way they can to numb the unbearable pain of the suffering of your child because no doctor will help the suffering of your non-verbal child.
[3:23:50.020 --> 3:24:00.020]  I have a friend with a non-verbal adult child who had to take her child to a veterinarian surgeon because no doctor would treat her child a clear abdominal pain.
[3:24:00.020 --> 3:24:05.020]  And she said, you are an expert in patients that cannot speak.
[3:24:05.020 --> 3:24:09.020]  So this is vaccine damage denialism, essentially.
[3:24:09.020 --> 3:24:13.020]  The entire medical establishment refuses to even acknowledge that this exists.
[3:24:13.020 --> 3:24:16.020]  Here's what's going to happen if you want to vaccinate.
[3:24:16.020 --> 3:24:21.020]  You are going to be told to save an effective. You are going to take that vaccine. You are going to have injury of some kind.
[3:24:21.020 --> 3:24:24.020]  This is what I've seen out on the road. You are then going to go back to your doctor.
[3:24:24.020 --> 3:24:27.020]  He's going to put a hand in your face and he's going to tell you it's not the vaccine.
[3:24:27.020 --> 3:24:33.020]  He's then going to do more tests on your child that do untold damage, which is going to make your child way worse.
[3:24:33.020 --> 3:24:37.020]  Then when you complain again, you're going to be called crazy and CPS is going to be called on you.
[3:24:37.020 --> 3:24:39.020]  That is what's going to happen.
[3:24:39.020 --> 3:24:43.020]  Then they'll take your children away and forcefully vaccinate them and perhaps draw you up on charges.
[3:24:43.020 --> 3:24:47.020]  To prevent all of that, get out the insert, which is made by the manufacturers.
[3:24:47.020 --> 3:24:50.020]  There's no conspiracy theory. It is right there.
[3:24:50.020 --> 3:24:55.020]  The insert inside the vaccine thing, not the silly thing that they give you at the pharmacy, and read it.
[3:24:55.020 --> 3:24:58.020]  If you don't understand the long words, Google it.
[3:24:58.020 --> 3:25:05.020]  Get a microscope out if you have to magnify glass and read that fine print because I've read it and they admit that they're dangerous.
[3:25:05.020 --> 3:25:07.020]  Let's go to this clip from your film.
[3:25:07.020 --> 3:25:11.020]  This clip is called Insanely Dangerous, which describes these vaccines.
[3:25:11.020 --> 3:25:12.020]  That's what they truly are.
[3:25:12.020 --> 3:25:16.020]  Let's check out this clip right now from Vax to the people's truth.
[3:25:16.020 --> 3:25:19.020]  It's coming out in theaters shortly. Let's take a look.
[3:25:19.020 --> 3:25:21.020]  I went in for a gynecologist appointment.
[3:25:21.020 --> 3:25:25.020]  Got a pap smear and they told me it came back abnormal.
[3:25:25.020 --> 3:25:29.020]  And I immediately started freaking out because I've never had one abnormal.
[3:25:29.020 --> 3:25:33.020]  Stage 3 neuroendocrine carcinoma of the cervix.
[3:25:33.020 --> 3:25:37.020]  Stage 3 cervical cancer.
[3:25:37.020 --> 3:25:39.020]  Yes.
[3:25:39.020 --> 3:25:45.020]  So that is when I said, wait, I'm supposed to not get cervical cancer.
[3:25:45.020 --> 3:25:48.020]  I got this vaccine. I'm not supposed to get cervical cancer.
[3:25:48.020 --> 3:25:52.020]  I said, okay. I said, so what does that mean about the abnormal cells?
[3:25:52.020 --> 3:25:54.020]  And she said, well, they're pre-cancerous.
[3:25:54.020 --> 3:25:56.020]  And I said, cancer is for what?
[3:25:56.020 --> 3:25:57.020]  And she said cervical cancer.
[3:25:57.020 --> 3:26:04.020]  And by the way, the pap and everything I'd had three months prior to getting Gardasil was clean.
[3:26:04.020 --> 3:26:10.020]  It was fine. You know, I was, and then nine months later, I had cervical cancer.
[3:26:10.020 --> 3:26:16.020]  I should have never got those shots because in my mind, I knew that they were what gave me HPV.
[3:26:16.020 --> 3:26:24.020]  So the problem with Gardasil, like most vaccines, is it was never tested against a true placebo,
[3:26:24.020 --> 3:26:28.020]  an inert placebo, and C-C-N-H-H-S-A.
[3:26:28.020 --> 3:26:32.020]  If you don't test it against a true placebo, it's not science.
[3:26:32.020 --> 3:26:38.020]  A placebo is just an inert substance that doesn't cause any damage,
[3:26:38.020 --> 3:26:43.020]  that they give one group of individuals in a particular clinical study,
[3:26:43.020 --> 3:26:46.020]  and then they give the drug, that's the experimental group,
[3:26:46.020 --> 3:26:49.020]  they give that to another set of individuals.
[3:26:49.020 --> 3:26:53.020]  The people that were supposed to be the control group, they got aluminum.
[3:26:53.020 --> 3:27:02.020]  And when they did that, out of every 100 patients, they had at least two severe autoimmune events.
[3:27:02.020 --> 3:27:11.020]  You have no way of gauging whether the injuries you're seeing from the product are being caused by that product,
[3:27:11.020 --> 3:27:14.020]  or whether they're just bad, sad coincidences.
[3:27:14.020 --> 3:27:16.020]  The CDC knew about this.
[3:27:16.020 --> 3:27:23.020]  Merck, the manufacturer of the Gardasil vaccine, knew about this. It's as plain as the nose on your face.
[3:27:23.020 --> 3:27:25.020]  All you have to do is look at the clinical trial data.
[3:27:25.020 --> 3:27:32.020]  The entity that is actually performing the study is, and paying for the study, is Merck.
[3:27:32.020 --> 3:27:41.020]  Merck got to decide which injuries were being caused by Gardasil and which were just bad coincidences.
[3:27:41.020 --> 3:27:47.020]  And because it had that power, it just wrote them all off as bad coincidences.
[3:27:47.020 --> 3:27:55.020]  You can do that when there's no placebo, because the injuries they were seeing in the control group,
[3:27:55.020 --> 3:28:04.020]  where the girls were getting aluminum neurotoxins, were identical to the injuries they were getting in the Gardasil group.
[3:28:04.020 --> 3:28:08.020]  So they said, well, we don't have to report any of these as vaccine injuries.
[3:28:08.020 --> 3:28:13.020]  They were able to license something that is insanely dangerous.
[3:28:13.020 --> 3:28:19.020]  So those are some of the clips from the new film Vax II, which is coming out in theaters November 6th.
[3:28:19.020 --> 3:28:27.020]  But at secret locations, you can only find out by signing up at vax2.com to get the email alert about where the theaters are,
[3:28:27.020 --> 3:28:34.020]  because the theaters are being threatened by these vaccine zealots, these vaccine pushers that are damaging your children.
[3:28:34.020 --> 3:28:44.020]  I want to mention, too, if you thought that the war on children through pop culture and now the sexualization of children,
[3:28:44.020 --> 3:28:51.020]  the drag queen twerking, greasy old men in the libraries who are now talking to your children,
[3:28:51.020 --> 3:28:55.020]  if you thought that was bad, the vaccine industry is actually killing your children.
[3:28:55.020 --> 3:29:00.020]  It's not just indoctrination. It's not just brainwashing. It's actually killing your children much more straight ahead.
[3:29:00.020 --> 3:29:06.020]  One of the most frequently asked questions we get in customer service is, what is the real red pill?
[3:29:06.020 --> 3:29:08.020]  And what is the real red pill plus?
[3:29:08.020 --> 3:29:14.020]  Well, real red pill is a vitamin, mineral, multivitamin, high quality with preglinone.
[3:29:14.020 --> 3:29:20.020]  Real red pill plus is the same thing with a little bit of clean added energy on top of it as well.
[3:29:20.020 --> 3:29:26.020]  That kicks in in 30 minutes, but the preglinone kicks in in about a week or so.
[3:29:26.020 --> 3:29:33.020]  Folks, look into preglinone for yourself. Look into high end sources of it like real red pill and real red pill plus.
[3:29:33.020 --> 3:29:39.020]  And then you'll definitely want to try it out and see the effects you get within about seven days to two weeks generally.
[3:29:39.020 --> 3:29:43.020]  But believe me, it's a missing link. You need to find out about it.
[3:29:43.020 --> 3:29:49.020]  As we age, preglinone levels go down. All of our hormones in our body are manufactured by the body using preglinone.
[3:29:49.020 --> 3:29:56.020]  You need to learn about preglinone and then you need to get the real red pill or the real red pill plus.
[3:29:56.020 --> 3:30:01.020]  Now, 50% off at infowarslife.com, the real red pill plus.
[3:30:02.020 --> 3:30:10.020]  Again, I'm not talking down to the info wars audience, but I've been banging my head against a wall for a long time on this.
[3:30:10.020 --> 3:30:13.020]  And I'm talking about fluoride and I'm talking about I and I.
[3:30:13.020 --> 3:30:23.020]  Now, if you have a boat, a motorboat, let's say an old blastron boat and you want to take it on the lake, you've got to have a lake to put it in.
[3:30:23.020 --> 3:30:28.020]  If you're a human being, you've got to have oxygen to live. Okay, it's the same thing.
[3:30:28.020 --> 3:30:34.020]  Well, ladies and gentlemen, the bad halogen is fluoride. That's why in every Western nation, they put it in the water.
[3:30:34.020 --> 3:30:40.020]  They're going to teach us Christians lay down and die. The chai comms don't put it in the water. They'd execute you if you did that.
[3:30:40.020 --> 3:30:48.020]  They put iodine in the water because it's the good halogen and increases fertility and lifespan and intelligence and everything else.
[3:30:48.020 --> 3:30:52.020]  So again, learn about the iodine conspiracy at infowarsstore.com.
[3:30:52.020 --> 3:30:54.020]  We have all the documents and articles linked.
[3:30:54.020 --> 3:30:58.020]  And then get good iodine for yourself because the globalists are fighting to make sure you don't.
[3:30:58.020 --> 3:31:01.020]  Again, get iodine at infowarsstore.com.
[3:31:01.020 --> 3:31:07.020]  Here are the facts.
[3:31:07.020 --> 3:31:16.020]  Iodine raises IQ and across the board makes you more healthy in thousands of top studies, including the American Medical Journal.
[3:31:16.020 --> 3:31:22.020]  Every type of fluoride lowers IQ, massively increases cancer and destroys fertility.
[3:31:22.020 --> 3:31:26.020]  That's the facts. Learn about the iodine conspiracy.
[3:31:26.020 --> 3:31:30.020]  And then once you've learned about it, protect yourself and your family.
[3:31:30.020 --> 3:31:36.020]  The reason I'm so hot on this is the globalists put the fluoride in the water while making sure we don't get the iodine.
[3:31:36.020 --> 3:31:42.020]  In China, they put the iodine in the water and ban the fluoride because they've already got their people under their control.
[3:31:42.020 --> 3:31:44.020]  The globalists are targeting us here.
[3:31:44.020 --> 3:31:46.020]  Please go to infowarsstore.com.
[3:31:46.020 --> 3:31:50.020]  Experience iodine and bio-trustillinium that goes with it together.
[3:31:50.020 --> 3:31:53.020]  And then once you see the great results, warn others.
[3:31:53.020 --> 3:31:56.020]  This is the Achilles Hill of the globalist. It's a win-win situation.
[3:31:56.020 --> 3:32:02.020]  The only way you lose is not taking action. Take action now.
[3:32:02.020 --> 3:32:05.020]  We have strong disagreement on policy grounds.
[3:32:05.020 --> 3:32:08.020]  I hope there's diversity in policy here. I don't care what your views are.
[3:32:08.020 --> 3:32:12.020]  I hope you articulate them and defend them and listen and debate them. That's important.
[3:32:12.020 --> 3:32:14.020]  But we have something in common.
[3:32:14.020 --> 3:32:18.020]  We have a set of values that are at the core of this country that hold this place together.
[3:32:18.020 --> 3:32:25.020]  Clinton deep state bag man, Comey, thinks it's funny that he was the leaker and that he lied to Congress and the world.
[3:32:25.020 --> 3:32:27.020]  He thinks committing crimes are funny.
[3:32:27.020 --> 3:32:31.020]  And he thinks if he acts confident, he won't get indicted.
[3:32:31.020 --> 3:32:35.020]  The word is, the criminal investigation is honing in on him.
[3:32:35.020 --> 3:32:38.020]  From my new home in New Zealand, I will...
[3:32:40.020 --> 3:32:44.020]  Oh, and now suddenly he's talking about moving to New Zealand.
[3:32:44.020 --> 3:32:47.020]  Not so fast, criminal. We're going to bring you to justice.
[3:32:47.020 --> 3:32:49.020]  And we're going to bring Hillary to justice as well.
[3:32:49.020 --> 3:32:54.020]  Because if we don't, you criminals will continue to strike back at your enemy.
[3:32:54.020 --> 3:32:57.020]  But the American people know how much you hate us.
[3:32:57.020 --> 3:33:02.020]  And we're fighting back at InfoWars.com, NewsWars.com and Band I Video.
[3:33:05.020 --> 3:33:08.020]  You're listening to the Alex Jones show.
[3:33:08.020 --> 3:33:15.020]  From the front lines of the Information War, it's Alex Jones.
[3:33:15.020 --> 3:33:19.020]  And now, your host, Mike Adams.
[3:33:21.020 --> 3:33:27.020]  We are here breaking exclusive interview news about this new country.
[3:33:27.020 --> 3:33:29.020]  We're going to bring you to justice.
[3:33:29.020 --> 3:33:31.020]  We're going to bring you to justice.
[3:33:31.020 --> 3:33:33.020]  We're going to bring you to justice.
[3:33:33.020 --> 3:33:40.020]  We are here breaking exclusive interview news about this new bombshell film, Vax 2.
[3:33:40.020 --> 3:33:45.020]  The People's Truth. The true stories about how vaccines are devastating
[3:33:45.020 --> 3:33:47.020]  children across America.
[3:33:47.020 --> 3:33:54.020]  And now joining us, stepping in, is Jonathan Tommy, who of course is one of the producers of the film.
[3:33:54.020 --> 3:33:55.020]  Thank you, Mike.
[3:33:55.020 --> 3:33:57.020]  Thank you for joining us.
[3:33:57.020 --> 3:33:58.020]  Quick question for you.
[3:33:58.020 --> 3:33:59.020]  Yeah.
[3:33:59.020 --> 3:34:02.020]  This chemical violence that's being perpetrated against our children across America,
[3:34:02.020 --> 3:34:04.020]  which the media denies even exists.
[3:34:04.020 --> 3:34:05.020]  Sure.
[3:34:05.020 --> 3:34:12.020]  Can you talk about some of the chemical weapons or the chemicals, the ingredients that are toxic in vaccines?
[3:34:12.020 --> 3:34:13.020]  What are we talking about?
[3:34:13.020 --> 3:34:22.020]  I mean, if you look across the whole range, you've got 72 shots given to a child up until the age of 18 years of age.
[3:34:22.020 --> 3:34:26.020]  You've got multiple shots going in at their well-baby clinic visits.
[3:34:26.020 --> 3:34:33.020]  So you've got multiple shots, none of which have had a safety study on this whole group going into the child at the same time,
[3:34:33.020 --> 3:34:36.020]  not one single safety study.
[3:34:36.020 --> 3:34:38.020]  Then you look at all of the ingredients.
[3:34:38.020 --> 3:34:40.020]  And let's look at aluminium.
[3:34:40.020 --> 3:34:49.020]  And the levels that the FDA have approved, 250 micrograms of aluminium throughout that whole period,
[3:34:49.020 --> 3:34:58.020]  they're getting over 4,250 micrograms directly into their blood system as a result of the shot.
[3:34:58.020 --> 3:35:06.020]  When you look at the children who have regressed as a result of vaccines,
[3:35:06.020 --> 3:35:09.020]  you only have to look at aluminium as one component.
[3:35:09.020 --> 3:35:22.020]  And there's hundreds of these different ingredients from fetal DNA to polysorbate 80 to all of these unknown fragments of protein from animals such as rabbit, cow, pig, chicken.
[3:35:22.020 --> 3:35:23.020]  Oh, yeah.
[3:35:23.020 --> 3:35:24.020]  So you've got...
[3:35:24.020 --> 3:35:25.020]  African green monkeys.
[3:35:25.020 --> 3:35:26.020]  Absolutely.
[3:35:26.020 --> 3:35:27.020]  So you've got...
[3:35:27.020 --> 3:35:30.020]  And thimerosal, obviously, is still in a few.
[3:35:30.020 --> 3:35:40.020]  So you've got all of these untested chemicals going into these shots given to these susceptible babies who have no detoxification maturity at that age.
[3:35:40.020 --> 3:35:41.020]  But isn't it...
[3:35:41.020 --> 3:35:45.020]  On top of that, the vaccine companies have absolute legal immunity.
[3:35:45.020 --> 3:35:46.020]  Sure.
[3:35:46.020 --> 3:35:54.020]  So, you know, if a car company made unsafe cars, you could sue that car manufacturer for killing your child in a car accident caused by that unsafe practice.
[3:35:54.020 --> 3:35:57.020]  But a vaccine company, they don't have to have any quality control.
[3:35:57.020 --> 3:36:02.020]  They can put literally anything into a vaccine, and call it a vaccine, and there's no recourse.
[3:36:02.020 --> 3:36:03.020]  Yeah.
[3:36:03.020 --> 3:36:12.020]  And the safety testing, because they classify a vaccine as a biologics, doesn't go through the same double-blind placebo trials as a pharmaceutical drug.
[3:36:12.020 --> 3:36:24.020]  So this 1986 act that was passed by Reagan in government giving no liability to the manufacturer of vaccines is a criminal offense to the American public.
[3:36:24.020 --> 3:36:25.020]  Absolutely.
[3:36:25.020 --> 3:36:33.020]  So didn't it motivate vaccine manufacturers to put more vaccines on the childhood immunization schedule so they could enjoy that legal protection?
[3:36:33.020 --> 3:36:48.020]  So they're now using our American children as just, I don't know, carpet bombing grounds for chemicals and DNA fragments and RNA fragments so they can make more money while our children suffer and die.
[3:36:48.020 --> 3:36:49.020]  Sure.
[3:36:49.020 --> 3:36:53.020]  I mean, injecting human DNA, full genome.
[3:36:53.020 --> 3:36:54.020]  Yes.
[3:36:54.020 --> 3:36:59.020]  The MMR5 vaccine by a company, a laboratory in Italy.
[3:36:59.020 --> 3:37:11.020]  What is that going to do to the DNA sequencing in a human being, having another human protein, full genome injected into them?
[3:37:11.020 --> 3:37:13.020]  Autoimmunity guaranteed.
[3:37:13.020 --> 3:37:17.020]  So you're basically setting up the child's immune system to attack itself.
[3:37:17.020 --> 3:37:18.020]  Peanut allergies.
[3:37:18.020 --> 3:37:19.020]  Right, the rise in peanut allergies.
[3:37:19.020 --> 3:37:20.020]  Sure.
[3:37:20.020 --> 3:37:21.020]  Let me direct a question to Polly here.
[3:37:21.020 --> 3:37:26.020]  Robert F. Kennedy Jr. is one of the executive directors on this film.
[3:37:26.020 --> 3:37:28.020]  And I know you trust his voice.
[3:37:28.020 --> 3:37:29.020]  I do too.
[3:37:29.020 --> 3:37:31.020]  I think he's an American hero, by the way.
[3:37:31.020 --> 3:37:35.020]  Children's Health Defense is the name of his nonprofit group.
[3:37:35.020 --> 3:37:36.020]  Everybody follow it.
[3:37:36.020 --> 3:37:38.020]  Children'sHealthDefense.org.
[3:37:38.020 --> 3:37:39.020]  Is that what it is?
[3:37:39.020 --> 3:37:40.020]  Yeah.
[3:37:40.020 --> 3:37:41.020]  Is that right?
[3:37:41.020 --> 3:37:42.020]  Okay.
[3:37:42.020 --> 3:37:44.020]  So who else is involved in this film?
[3:37:44.020 --> 3:37:53.020]  So Robert Kennedy is the executive producer, and it's really important to us that he is as well, because he is, if you like, our leader going forward.
[3:37:53.020 --> 3:37:57.020]  So Children'sHealthDefense protecting, protecting, protecting the rights of our children.
[3:37:57.020 --> 3:37:59.020]  So we're really honored to have him.
[3:37:59.020 --> 3:38:03.020]  And he's such a good, good man, takes time to listen to the parents the whole time.
[3:38:03.020 --> 3:38:06.020]  Other people involved in the film, well, of course, we did an interview with Del Bigtree.
[3:38:06.020 --> 3:38:08.020]  He does a brilliant, he's very experienced.
