[00:00.000 --> 00:27.480]  The
[2:05:43.860 --> 2:05:46.860]  They admit it's a post-human agenda now.
[2:05:46.860 --> 2:05:48.860]  They're externalizing the method.
[2:05:48.860 --> 2:05:51.860]  Silicon Valley obviously didn't just come up with this on their own.
[2:05:51.860 --> 2:05:55.860]  It's a very anti-human agenda.
[2:05:55.860 --> 2:05:56.860]  Who's behind it?
[2:05:56.860 --> 2:05:57.860]  Who are they?
[2:05:57.860 --> 2:05:58.860]  What is this?
[2:05:58.860 --> 2:06:04.860]  Well, there's a committee of folks, and everyone thinks it's...
[2:06:04.860 --> 2:06:07.860]  The word globalist can be used in a lot of ways.
[2:06:07.860 --> 2:06:09.860]  What it really is, it's transnational.
[2:06:09.860 --> 2:06:11.860]  So, let me define that for people.
[2:06:11.860 --> 2:06:13.860]  Everyone thinks of international.
[2:06:13.860 --> 2:06:14.860]  So, you have the U.S. border.
[2:06:14.860 --> 2:06:18.860]  You have Canada and Great Britain named Russia and China.
[2:06:18.860 --> 2:06:21.860]  That actually is the Truman Show.
[2:06:21.860 --> 2:06:24.860]  That's what they want people to think is operational.
[2:06:24.860 --> 2:06:30.860]  What's actually operational is a transnational elite that run these projects
[2:06:30.860 --> 2:06:35.860]  that they don't really give, frankly, a rat's ass, excuse my language,
[2:06:35.860 --> 2:06:38.860]  about whether it's American Chinese or anything else.
[2:06:38.860 --> 2:06:43.860]  They're only interested in the power and the concentration of enormous amounts of power
[2:06:43.860 --> 2:06:45.860]  and with that wealth.
[2:06:45.860 --> 2:06:52.860]  So, for example, we're still using fossil fuels and centralized electric grids
[2:06:52.860 --> 2:06:56.860]  when the technologies to replace that have been around for about 100 years.
[2:06:56.860 --> 2:07:00.860]  I'm going to give you a date that's going to curl your hair,
[2:07:00.860 --> 2:07:03.860]  and that is October 1954.
[2:07:03.860 --> 2:07:08.860]  That's the date, a man on my team who was the top scientist at the Naval Research Labs,
[2:07:08.860 --> 2:07:10.860]  the largest Department of Defense lab.
[2:07:10.860 --> 2:07:12.860]  His name is Rick Bush.
[2:07:12.860 --> 2:07:16.860]  He's passed away from prostate cancer, so I can mention his name.
[2:07:16.860 --> 2:07:23.860]  He was in the vault and saw a document that literally dated October 1954
[2:07:23.860 --> 2:07:28.860]  when we mastered gravity control, what the public would call anti-gravity.
[2:07:28.860 --> 2:07:35.860]  So, we have not needed a rocket or a jet aircraft since October 1954.
[2:07:35.860 --> 2:07:39.860]  I mean, my dad was just top of his class in plan two in high school already in college,
[2:07:39.860 --> 2:07:41.860]  and this was low-level stuff.
[2:07:41.860 --> 2:07:43.860]  He said they had CD-ROMs, computers.
[2:07:43.860 --> 2:07:44.860]  I was like a kid.
[2:07:44.860 --> 2:07:47.860]  He said, oh, they'll have these computers, and it'll call the Internet.
[2:07:47.860 --> 2:07:51.860]  And he wasn't even near anything that was an establishment.
[2:07:51.860 --> 2:07:52.860]  He was on the edge of it.
[2:07:52.860 --> 2:07:54.860]  They already had computers in the 60s.
[2:07:54.860 --> 2:08:00.860]  I mean, exactly, it's like he said, the future is not evenly distributed.
[2:08:00.860 --> 2:08:01.860]  That's right.
[2:08:01.860 --> 2:08:08.860]  And one of the problems is that we have a whole, multiple generations that have lived up in a society
[2:08:08.860 --> 2:08:11.860]  where we have been miseducated, diseducated.
[2:08:11.860 --> 2:08:16.860]  So, we're like the cavemen that they just give things when they want.
[2:08:16.860 --> 2:08:20.860]  They just give us little things with Trojan horses.
[2:08:20.860 --> 2:08:25.860]  And even the media, you know, above Schwartz, you may have heard that name, he was on the Board of Time Life.
[2:08:25.860 --> 2:08:27.860]  He became an AOL Time Warner.
[2:08:27.860 --> 2:08:32.860]  I was with him in New York in the 90s, and he says, you know, older gentlemen, he says, look, Dr. Greer,
[2:08:32.860 --> 2:08:40.860]  we the media have become basically scribes taking dictation at the right hand of the king,
[2:08:40.860 --> 2:08:46.860]  referring to these covert programs and large transnational corporations.
[2:08:46.860 --> 2:08:50.860]  And he says, you really can't report the truth on much of this.
[2:08:50.860 --> 2:08:54.860]  And he talked about how he was good friends with Mike Wallace at 60 Minutes,
[2:08:54.860 --> 2:09:01.860]  and had given him a document that listed some of the people involved in the UFO cover-up
[2:09:01.860 --> 2:09:06.860]  and these top secret programs that are unacknowledged special access projects,
[2:09:06.860 --> 2:09:09.860]  the super deep black ones that people refer to.
[2:09:09.860 --> 2:09:12.860]  And that's the proper name, is a USAP.
[2:09:12.860 --> 2:09:20.860]  And he said, basically, 60 Minutes executives told Mike Wallace, their star alleged investigative reporter,
[2:09:20.860 --> 2:09:22.860]  you can't do this story.
[2:09:22.860 --> 2:09:28.860]  Now, this was from the mouth of Mike Wallace's friend, Bob Schwartz, to my ears,
[2:09:28.860 --> 2:09:31.860]  and that man was on the Board of Time Life.
[2:09:31.860 --> 2:09:32.860]  No, I believe you.
[2:09:32.860 --> 2:09:36.860]  I remember growing up as a kid hearing about DMT and all the stuff that they were doing,
[2:09:36.860 --> 2:09:38.860]  and now it's all over the news with Joe Rogan.
[2:09:38.860 --> 2:09:40.860]  We'll be right back with Dr. Stephen Greer.
[2:09:40.860 --> 2:09:42.860]  I'll tell folks to do it right now.
[2:10:11.860 --> 2:10:15.860]  And now the globalists are telling you that there's no more service economy
[2:10:15.860 --> 2:10:20.860]  and you're obsolete, so you better bow down to them and get your universal pittance income
[2:10:20.860 --> 2:10:22.860]  so they can dictate your life.
[2:10:22.860 --> 2:10:24.860]  The handcuffs are going on right now.
[2:10:24.860 --> 2:10:27.860]  We have to resist and say no to the New World Order,
[2:10:27.860 --> 2:10:30.860]  and that takes you understanding you were right,
[2:10:30.860 --> 2:10:36.860]  and understanding I was right, and getting in people's faces and raising the alarm now while you still can.
[2:10:36.860 --> 2:10:38.860]  Now is the time for action.
[2:10:38.860 --> 2:10:42.860]  Now is the time for you to shine and be the Paul Revere's you know you are.
[2:11:08.860 --> 2:11:10.860]  Powerful, quiet, and effective,
[2:11:10.860 --> 2:11:15.860]  the Breeze uses a four-step purification process to help you breathe easier and cleaner.
[2:11:15.860 --> 2:11:19.860]  Similar systems could cost hundreds to even thousands of dollars,
[2:11:19.860 --> 2:11:24.860]  but the Eluxapure Breeze air purification is the best and most affordable bar none.
[2:11:24.860 --> 2:11:28.860]  The Breeze and the Ion Cluster patented technology used in the system
[2:11:28.860 --> 2:11:32.860]  eliminate up to 99.97% of airborne contaminants.
[2:11:32.860 --> 2:11:37.860]  Get the Eluxapure Breeze today and save big on a world-class air filtration system for your home.
[2:11:37.860 --> 2:11:40.860]  Don't keep breathing toxic or dangerous air.
[2:11:40.860 --> 2:11:43.860]  Get this special today at InfowarsStore.com.
[2:11:47.860 --> 2:11:51.860]  You're listening to the Alex Jones show.
[2:11:59.860 --> 2:12:02.860]  I'm Alex Jones. I am your host.
[2:12:02.860 --> 2:12:07.860]  Look at these articles that are on Infowars.com right now leaked study from inside German government warrants.
[2:12:07.860 --> 2:12:12.860]  Lockdown could kill more people than coronavirus.
[2:12:12.860 --> 2:12:18.860]  Fauci claims number of U.S. coronavirus tests actually higher than official toll.
[2:12:18.860 --> 2:12:23.860]  Test doubling down as it comes out there adding all the people that die of other stuff to the coronavirus number.
[2:12:23.860 --> 2:12:27.860]  He keeps boosting it because he works for the dark side.
[2:12:27.860 --> 2:12:32.860]  Washington State requires restaurants to collect personal info on diners or contact tracing.
[2:12:32.860 --> 2:12:35.860]  Just getting us ready for the control.
[2:12:35.860 --> 2:12:39.860]  Now, Dr. Stephen Greer is here with us.
[2:12:39.860 --> 2:12:43.860]  He's got a documentary that's number one across all major platforms right now.
[2:12:43.860 --> 2:12:45.860]  His website's drstevengreer.com.
[2:12:45.860 --> 2:12:48.860]  We'll get a next segment into his close encounters of the fifth kind.
[2:12:48.860 --> 2:12:53.860]  But as he said earlier, I just go off what I can prove.
[2:12:53.860 --> 2:12:57.860]  And I've not seen Papa Smurf. I've not seen a leprechaun.
[2:12:57.860 --> 2:13:01.860]  But I have gotten involved high level Hollywood and other things.
[2:13:01.860 --> 2:13:11.860]  And they really believe it's skull and bones in New Haven, Connecticut, or in some Hollywood event that they are interfacing with interdimensional beings that are giving them advanced knowledge.
[2:13:11.860 --> 2:13:23.860]  And you can roll your eyes at that until you realize that Thomas Malthus and Francis Gult and all these guys that envision modern science believe they got it from gods and goddesses.
[2:13:23.860 --> 2:13:26.860]  They believe from outside entities.
[2:13:26.860 --> 2:13:31.860]  So was that a way for them to have confidence to plumb their incredible mind or was it real?
[2:13:31.860 --> 2:13:33.860]  It doesn't matter because it's manifesting.
[2:13:33.860 --> 2:13:36.860]  So this is a short segment, long segment coming up with Dr. Greer.
[2:13:36.860 --> 2:13:38.860]  But you've got a lot to cover and I want you to have the floor here, sir.
[2:13:38.860 --> 2:13:41.860]  Let me just ask you from, you know, you are a medical doctor.
[2:13:41.860 --> 2:13:43.860]  You did work in black projects. That's not denied.
[2:13:43.860 --> 2:13:45.860]  I get a good feeling talking to you.
[2:13:45.860 --> 2:13:49.860]  You know, you come off as credible. I've been listening to you 20 years.
[2:13:49.860 --> 2:13:51.860]  And it feels like now is the time to expose this.
[2:13:51.860 --> 2:13:56.860]  But we are on a planet two thirds of the way out of the spiral arm of the Milky Way galaxy.
[2:13:56.860 --> 2:13:59.860]  Obviously, we're not alone from your deep research.
[2:13:59.860 --> 2:14:02.860]  Who are the players versus the BS?
[2:14:02.860 --> 2:14:05.860]  Who gave us the advanced technology that crashed here?
[2:14:05.860 --> 2:14:10.860]  Obviously, Promethean fire on purpose. I mean, what's really going on?
[2:14:10.860 --> 2:14:22.860]  What's really going on is that the dominant narrative on the subject has to do with what you referred to as interdimensional beings as opposed to extraterrestrial beings.
[2:14:22.860 --> 2:14:24.860]  And those have been conflated and confused.
[2:14:24.860 --> 2:14:30.860]  For example, when I was, you know, I had a great discussion with Monsignor Balducci at the Vatican back in the 90s,
[2:14:30.860 --> 2:14:34.860]  who was the chief theologian and demonologist for Pope John Paul.
[2:14:34.860 --> 2:14:39.860]  And he says, look, angels, neither angels nor demons need flying saucers.
[2:14:39.860 --> 2:14:42.860]  It was a very succinct way of putting this.
[2:14:42.860 --> 2:14:49.860]  So what has happened is that, yes, there are people who have had experiences with things from other dimensions, other spirit worlds,
[2:14:49.860 --> 2:14:52.860]  other conscious entities from other dimensions.
[2:14:52.860 --> 2:15:02.860]  There are extraterrestrial life forms that people confuse with those because if you're going from one star system to another
[2:15:02.860 --> 2:15:10.860]  at multiples of the speed of light, which is the only way you can do it, you are crossing through those dimensions.
[2:15:10.860 --> 2:15:15.860]  So I use the term transdimensional interstellar civilizations.
[2:15:15.860 --> 2:15:19.860]  These are interstellar that have reached technological capabilities.
[2:15:19.860 --> 2:15:24.860]  But in order to go from point A to B, they're going through these other dimensions.
[2:15:24.860 --> 2:15:33.860]  But that's why there's an enormous amount of confusion, which the intelligence community and disinformation specialists have exploited.
[2:15:33.860 --> 2:15:34.860]  So people are-
[2:15:34.860 --> 2:15:38.860]  That's right. For folks that don't know, you don't need to travel a trillion miles.
[2:15:38.860 --> 2:15:43.860]  It's interdimensional fold space, which again the occult knows. Frank Herbert knew that.
[2:15:43.860 --> 2:15:48.860]  So from your deep research, where is the establishment getting the advanced technology?
[2:15:48.860 --> 2:15:52.860]  Is it transmitted through the ether or is it actually physically crashing?
[2:15:52.860 --> 2:16:03.860]  Well, they don't physically crash. You don't go through light years of space and then can't navigate an electrical storm in New Mexico.
[2:16:03.860 --> 2:16:07.860]  So everyone's heard of the famous, it's cliche Roswell event.
[2:16:07.860 --> 2:16:09.860]  That actually did happen.
[2:16:09.860 --> 2:16:16.860]  It was a early electromagnetic weapon that we had in a radar dome that was fired.
[2:16:16.860 --> 2:16:20.860]  And I have an FBI document from a field agent to-
[2:16:20.860 --> 2:16:25.860]  By the way, my grandmother who died two years ago, my grandfather worked for a major oil company.
[2:16:25.860 --> 2:16:26.860]  They lived in Roswell.
[2:16:26.860 --> 2:16:32.860]  She saw the 18 wheeler with something under it there in town that next morning.
[2:16:32.860 --> 2:16:33.860]  She doesn't know if it was-
[2:16:33.860 --> 2:16:34.860]  She just knew that there was-
[2:16:34.860 --> 2:16:37.860]  Army was there. There was stuff they were taken out of there.
[2:16:37.860 --> 2:16:39.860]  Yeah, not a weather balloon, my friend.
[2:16:39.860 --> 2:16:43.860]  And so what happened is that a technology transfer program happened.
[2:16:43.860 --> 2:16:47.860]  So get back to this dome. I mean, this weapon, what happened?
[2:16:47.860 --> 2:16:53.860]  Well, they fired this electromagnetic weapon, which was the type of very high tech weapon.
[2:16:53.860 --> 2:16:58.860]  It was in 1947. It was early and they were experimenting with it.
[2:16:58.860 --> 2:17:03.860]  It caused these three ET craft to lose their guidance system.
[2:17:03.860 --> 2:17:07.860]  Two, they collided. Two went down near Roswell.
[2:17:07.860 --> 2:17:14.860]  And one wasn't found till 1951 up in the northern New Mexico desert far away.
[2:17:14.860 --> 2:17:19.860]  Now, I have multiple people on my team who've seen the documentation of this,
[2:17:19.860 --> 2:17:21.860]  who worked those projects.
[2:17:21.860 --> 2:17:28.860]  That it potentiated research that Adolf Hitler had been doing on high voltage systems
[2:17:28.860 --> 2:17:34.860]  that cause lifters or electromagnetic lift, so-called anti-gravity.
[2:17:34.860 --> 2:17:42.860]  And so projects that were being experimented on all the way back to the 20s, 30s and 40s
[2:17:42.860 --> 2:17:48.860]  got greatly potentiated because they got a cache of interstellar technologies.
[2:17:48.860 --> 2:17:53.860]  But it's a bit like giving a calculator to a caveman back then.
[2:17:53.860 --> 2:17:57.860]  They had to do a lot of work to figure out even what these things did.
[2:17:57.860 --> 2:17:59.860]  They found a lot of objects.
[2:17:59.860 --> 2:18:03.860]  Did that piss anybody off that we fried a bunch of these things?
[2:18:03.860 --> 2:18:11.860]  Well, luckily, these civilizations are so advanced socially and spiritually that they are not violent.
[2:18:11.860 --> 2:18:17.860]  They're very concerned about us and the fact that we're on the verge of destroying humanity and this planet
[2:18:17.860 --> 2:18:20.860]  and what that portends for us going into space, frankly.
[2:18:20.860 --> 2:18:25.860]  But obviously, and this is a conversation I've had to Pentagon a number of times,
[2:18:25.860 --> 2:18:30.860]  if these civilizations were hostile towards us, we would know it, my friend.
[2:18:30.860 --> 2:18:36.860]  It would be point set match over because you're talking about us doing crazy things,
[2:18:36.860 --> 2:18:39.860]  targeting these objects and downing them for decades.
[2:18:39.860 --> 2:18:46.860]  And they have technologies that are orders of magnitude beyond what we have or could even dream about.
[2:18:46.860 --> 2:18:49.860]  So are these biological robots they're sending in, though?
[2:18:49.860 --> 2:18:51.860]  There are two types.
[2:18:51.860 --> 2:18:53.860]  Some are actually what you're describing.
[2:18:53.860 --> 2:18:57.860]  Some are actually the native lifeforms.
[2:18:57.860 --> 2:19:03.860]  And I know a man who was at Wachuka, which is Army Intelligence Headquarters,
[2:19:03.860 --> 2:19:10.860]  was on my team who was in an underground facility there where there were nine different ET crafts stored
[2:19:10.860 --> 2:19:12.860]  and where the bodies have been autopsied.
[2:19:12.860 --> 2:19:17.860]  And those were native extraterrestrial lifeforms.
[2:19:17.860 --> 2:19:22.860]  So to get back to your question, that technology began to be studied very heavily.
[2:19:22.860 --> 2:19:25.860]  And as you know, Colonel Corso wrote the book The Day After Roswell,
[2:19:25.860 --> 2:19:31.860]  because he had been involved in this technology transfer project in the 50s.
[2:19:31.860 --> 2:19:34.860]  Listen, I can listen to you. I can listen to whoever.
[2:19:34.860 --> 2:19:36.860]  My grandmother wasn't a liar.
[2:19:36.860 --> 2:19:39.860]  And she said there was an 18-wheeler with Army troops guarding it with something under it.
[2:19:39.860 --> 2:19:41.860]  What was under it?
[2:19:41.860 --> 2:19:45.860]  What was under it was a dome-to-disc that was seamless.
[2:19:45.860 --> 2:19:48.860]  One of them got blown to smithereens.
[2:19:48.860 --> 2:19:51.860]  The other one was kind of fractured.
[2:19:51.860 --> 2:19:58.860]  And interestingly, it had a type of bio-nano technology where the skin of the craft was trying to heal itself
[2:19:58.860 --> 2:20:02.860]  like when you saw a time lapse of someone's cut healing.
[2:20:02.860 --> 2:20:07.860]  These technologies that are interstellar are extraordinarily sophisticated.
[2:20:07.860 --> 2:20:10.860]  I liken them to a bio-nano machine.
[2:20:10.860 --> 2:20:15.860]  Well, we're sure lucky that when we kill them, they don't get mad. That is it.
[2:20:15.860 --> 2:20:21.860]  Obviously, if they were the type, if they were violent and oriented that way,
[2:20:21.860 --> 2:20:23.860]  it would have been all over but the shouting, my friend.
[2:20:23.860 --> 2:20:32.860]  But, you know, obviously, these civilizations have evolved not only spiritually and socially but technologically.
[2:20:32.860 --> 2:20:36.860]  Sure, they wouldn't have this technology and not blow themselves up if they hadn't gotten past violence.
[2:20:36.860 --> 2:20:37.860]  Well, they're right back.
[2:20:37.860 --> 2:20:39.860]  We're going to talk about the big picture in Alien Invasion.
[2:20:39.860 --> 2:20:42.860]  State's Alien Invasion Project Bluebead.
[2:20:42.860 --> 2:20:52.860]  As men age, they often experience a slow-down in vitality, energy, and overall wellness.
[2:20:52.860 --> 2:20:57.860]  And that's why we made one of our most popular formulas to date.
[2:20:57.860 --> 2:20:59.860]  Super male vitality.
[2:20:59.860 --> 2:21:08.860]  Specifically designed to assist the body in regulating proper balance to create superior vitality in males.
[2:21:08.860 --> 2:21:13.860]  Now, look, this unique formula promotes your body's own natural responses
[2:21:13.860 --> 2:21:19.860]  and it contains no synthetic chemicals and no unwanted additives.
[2:21:19.860 --> 2:21:25.860]  Yes, we're talking about ancient wisdom combined with modern technology.
[2:21:25.860 --> 2:21:32.860]  Working together in perfect synchronicity to help you get the most out of this herb-packed formula.
[2:21:32.860 --> 2:21:33.860]  What are you waiting for?
[2:21:33.860 --> 2:21:35.860]  Go to the InfoWars store.
[2:21:35.860 --> 2:21:37.860]  Never been a better time than right now.
[2:21:37.860 --> 2:21:42.860]  Super male vitality at InfoWarsStore.com.
[2:21:43.860 --> 2:21:46.860]  The United States is not communist China.
[2:21:46.860 --> 2:21:49.860]  We don't have 3 million people in concentration camps.
[2:21:49.860 --> 2:21:51.860]  We don't blow up churches.
[2:21:51.860 --> 2:21:54.860]  We don't kill political dissidents and sell their organs.
[2:21:54.860 --> 2:22:00.860]  But all over the news, we see the U.N. Billable Indigates, WHO, mainstream corporate media
[2:22:00.860 --> 2:22:03.860]  praising communist China for their response.
[2:22:03.860 --> 2:22:09.860]  And if communist China shoots women at checkpoints and welds people into their houses and has robots controlling people,
[2:22:09.860 --> 2:22:11.860]  well, then gee, we've got to do that.
[2:22:11.860 --> 2:22:14.860]  And on top of it, cities like San Antonio passed laws saying,
[2:22:14.860 --> 2:22:17.860]  we'll arrest you if you say Chinese virus.
[2:22:17.860 --> 2:22:20.860]  Well, now Cuomo in New York is calling it the European virus.
[2:22:20.860 --> 2:22:25.860]  These people are out of control, control freaks, and they are going to lose big time
[2:22:25.860 --> 2:22:28.860]  because we the people are aware of their criminal activities
[2:22:28.860 --> 2:22:30.860]  and are exposing them in their power grab.
[2:22:30.860 --> 2:22:34.860]  The Resistance lives at BandotVideo and InfoWars.com.
[2:22:34.860 --> 2:22:37.860]  Spread those links and jam it down the censors' throats
[2:22:37.860 --> 2:22:41.860]  and then we'll be able to defeat their operation that much quicker.
[2:22:41.860 --> 2:22:46.860]  The superpower that I have is that I tell you what I really think
[2:22:46.860 --> 2:22:48.860]  even if it ends up hurting me short term.
[2:22:48.860 --> 2:22:50.860]  I believe in God, and I believe in the long run.
[2:22:50.860 --> 2:22:54.860]  It'll end up being better for myself and everybody else in this world we live together in.
[2:22:54.860 --> 2:22:56.860]  I understand what comes around, what goes around.
[2:22:56.860 --> 2:22:58.860]  You're very quick to show, and I live that.
[2:22:58.860 --> 2:23:00.860]  And I fundamentally, at a cellular level, understand it.
[2:23:00.860 --> 2:23:03.860]  Now, if I would have hyped up the virus,
[2:23:03.860 --> 2:23:06.860]  it was going to kill three, four, five million people like the U.N. did,
[2:23:06.860 --> 2:23:08.860]  I would have sold five times more supplements.
[2:23:08.860 --> 2:23:10.860]  But you know what, I didn't do that.
[2:23:10.860 --> 2:23:15.860]  But I said on a routine basis, regardless, people are vitamin D deficient,
[2:23:15.860 --> 2:23:17.860]  people are deficient.
[2:23:17.860 --> 2:23:18.860]  I had that and so many other issues.
[2:23:18.860 --> 2:23:21.860]  You need those products regardless.
[2:23:21.860 --> 2:23:24.860]  So when we started selling out of vitamin, mineral fusion, all the other products,
[2:23:24.860 --> 2:23:28.860]  I cut the prices from 30% off to 60% off
[2:23:28.860 --> 2:23:32.860]  because I knew it was the right thing to do during a crisis
[2:23:32.860 --> 2:23:36.860]  to make sure people were incentivized to up their bodies' offenses.
[2:23:36.860 --> 2:23:39.860]  But now I'm telling you, with the economic crisis going on,
[2:23:39.860 --> 2:23:41.860]  get your storeable food now.
[2:23:45.860 --> 2:23:48.860]  You're listening to the Alex Jones show.
[2:23:59.860 --> 2:24:00.860]  Welcome back.
[2:24:00.860 --> 2:24:02.860]  Alex, here's our guest.
[2:24:02.860 --> 2:24:03.860]  You want answers?
[2:24:03.860 --> 2:24:05.860]  Well, so does he.
[2:24:05.860 --> 2:24:07.860]  It's Alex Jones.
[2:24:07.860 --> 2:24:09.860]  We got two seconds to laugh with Dr. Steven Brear,
[2:24:09.860 --> 2:24:12.860]  who I really hope will join us again for two or three hours,
[2:24:12.860 --> 2:24:15.860]  maybe do a commercial free podcast in the air clips on the show.
[2:24:15.860 --> 2:24:17.860]  We're geared towards radio and TV.
[2:24:17.860 --> 2:24:19.860]  We're still on air despite all the censorship.
[2:24:19.860 --> 2:24:23.860]  So I've asked a lot of questions here, but I'll be honest,
[2:24:23.860 --> 2:24:26.860]  my grandmother died like 92, three years ago,
[2:24:26.860 --> 2:24:29.860]  and she was about 80, and we went out to Sedona, Mexico,
[2:24:29.860 --> 2:24:32.860]  in a New Mexico, in an RV.
[2:24:32.860 --> 2:24:34.860]  We'd been there about a week and a half.
[2:24:34.860 --> 2:24:37.860]  We came back and we stopped in Roswell at a Denny's.
[2:24:37.860 --> 2:24:41.860]  And I was saying, oh, that made up stuff about a UFO,
[2:24:41.860 --> 2:24:42.860]  a bunch of BS.
[2:24:42.860 --> 2:24:44.860]  You went, oh, really?
[2:24:44.860 --> 2:24:47.860]  When it happened, your grandfather, Bill, who just died,
[2:24:47.860 --> 2:24:50.860]  he worked at the petroleum building right there.
[2:24:50.860 --> 2:24:52.860]  It's the only big building in Roswell,
[2:24:52.860 --> 2:24:55.860]  modern looking building, but built in the 40s.
[2:24:55.860 --> 2:24:57.860]  And I worked right over here.
[2:24:57.860 --> 2:24:59.860]  And my uncle, who just died a few years ago,
[2:24:59.860 --> 2:25:00.860]  he was a little baby.
[2:25:00.860 --> 2:25:01.860]  My mom wasn't born then.
[2:25:01.860 --> 2:25:03.860]  She was born in 1950.
[2:25:03.860 --> 2:25:04.860]  She described this to me.
[2:25:04.860 --> 2:25:06.860]  And so I was like, wow, that has some credibility.
[2:25:06.860 --> 2:25:07.860]  Because I mean, that's grandma telling you.
[2:25:07.860 --> 2:25:09.860]  That's not Stephen Greer telling you.
[2:25:09.860 --> 2:25:11.860]  So Stephen, moving past that,
[2:25:11.860 --> 2:25:13.860]  in the two seconds we have about 20 minutes left,
[2:25:13.860 --> 2:25:14.860]  you've got the floor.
[2:25:14.860 --> 2:25:16.860]  What else do you want to impart to people about COVID-19,
[2:25:16.860 --> 2:25:18.860]  Project Bluebeam, the whole nine yards?
[2:25:18.860 --> 2:25:21.860]  So this audience is ready to hear it.
[2:25:21.860 --> 2:25:26.860]  Well, as a medical doctor, one of my big concerns is that
[2:25:26.860 --> 2:25:32.860]  this pandemic is being managed in a way that maximizes
[2:25:32.860 --> 2:25:34.860]  deaths.
[2:25:34.860 --> 2:25:36.860]  And what do I mean by that?
[2:25:36.860 --> 2:25:40.860]  Not only some of the medical advice has happened,
[2:25:40.860 --> 2:25:44.860]  there's some question whether even ventilators are as productive
[2:25:44.860 --> 2:25:47.860]  as they were initially thought,
[2:25:47.860 --> 2:25:50.860]  but it was greatly exaggerated in terms of its lethality.
[2:25:50.860 --> 2:25:53.860]  That has caused people not to come to the ER
[2:25:53.860 --> 2:25:57.860]  with heart attacks, strokes, pulmonary emboli,
[2:25:57.860 --> 2:25:58.860]  all kinds of problems.
[2:25:58.860 --> 2:26:02.860]  So there's this spike in deaths unrelated to COVID,
[2:26:02.860 --> 2:26:06.860]  which is going to exceed the number of deaths from COVID.
[2:26:06.860 --> 2:26:07.860]  That's number one.
[2:26:07.860 --> 2:26:12.860]  Number two, about 874,000 people die every year in America
[2:26:12.860 --> 2:26:14.860]  from poverty.
[2:26:14.860 --> 2:26:18.860]  We are going to triple or quadruple the poverty rate.
[2:26:18.860 --> 2:26:21.860]  Those deaths alone are going to outstrip COVID.
[2:26:21.860 --> 2:26:24.860]  So we need to find a smart way to do this,
[2:26:24.860 --> 2:26:29.860]  where we do not shut down all of civilization
[2:26:29.860 --> 2:26:32.860]  and turn our country into a police state,
[2:26:32.860 --> 2:26:36.860]  because if we burn down the entire country that way,
[2:26:36.860 --> 2:26:39.860]  it's like burning down a barn to get rid of the rats.
[2:26:39.860 --> 2:26:43.860]  We're going to lose more people from other causes than COVID.
[2:26:43.860 --> 2:26:45.860]  And obviously the establishment knows it.
[2:26:45.860 --> 2:26:48.860]  So I get you say it's humans posing as off-world,
[2:26:48.860 --> 2:26:50.860]  but where's the off-world nexus?
[2:26:50.860 --> 2:26:52.860]  Who's got the anti-empotous?
[2:26:52.860 --> 2:26:54.860]  Who are the bad guys?
[2:26:54.860 --> 2:26:59.860]  The bad guys are a group of sociopaths and psychopaths
[2:26:59.860 --> 2:27:02.860]  that have seized amazing amounts of power
[2:27:02.860 --> 2:27:04.860]  in the post-World War II era.
[2:27:04.860 --> 2:27:09.860]  And what Hitler couldn't do overtly with the Third Reich,
[2:27:09.860 --> 2:27:12.860]  these guys are trying to do covertly
[2:27:12.860 --> 2:27:14.860]  with what I call the Forth Reich.
[2:27:14.860 --> 2:27:15.860]  Exactly.
[2:27:15.860 --> 2:27:19.860]  And that is just that simple, frankly.
[2:27:19.860 --> 2:27:22.860]  I didn't believe it as a young doctor when I started encountering.
[2:27:22.860 --> 2:27:25.860]  And by the way, I have met with a number of these people.
[2:27:25.860 --> 2:27:27.860]  I was about to say, how did you get,
[2:27:27.860 --> 2:27:29.860]  because they tried to recruit my dad as well,
[2:27:29.860 --> 2:27:32.860]  what makes them try to recruit you?
[2:27:32.860 --> 2:27:36.860]  Maybe one out of 10 million or 50 million.
[2:27:36.860 --> 2:27:38.860]  I mean, what number is a very small number?
[2:27:38.860 --> 2:27:42.860]  Why do they recruit somebody and not?
[2:27:42.860 --> 2:27:44.860]  Well, I believe in my case,
[2:27:44.860 --> 2:27:47.860]  they thought I could be a lot of trouble down the road.
[2:27:47.860 --> 2:27:50.860]  And ultimately, I had three people on my team assassinated,
[2:27:50.860 --> 2:27:53.860]  including a former director of the CIA, Bill Colby,
[2:27:53.860 --> 2:27:56.860]  who was CIA director for Ford and Nixon.
[2:27:56.860 --> 2:27:59.860]  And he was going to hand off to us one of these...
[2:27:59.860 --> 2:28:01.860]  Yeah, kayak, kayak accident.
[2:28:01.860 --> 2:28:03.860]  Oh, allegedly.
[2:28:03.860 --> 2:28:06.860]  Now, the week that happened, what you may not know, Alex,
[2:28:06.860 --> 2:28:09.860]  is that he was going to meet with a member of my board
[2:28:09.860 --> 2:28:13.860]  to hand off an operational zero-point energy device.
[2:28:13.860 --> 2:28:15.860]  We can get into this another time.
[2:28:15.860 --> 2:28:18.860]  He basically pulls energy out of the space around us
[2:28:18.860 --> 2:28:20.860]  that would run your house and business
[2:28:20.860 --> 2:28:24.860]  or factory with no pollution, zero energy costs, et cetera.
