[00:00:53.399 --> 00:00:55.080]  Okay.
[02:58:52.266 --> 02:58:53.787]  I'm so glad to be talking to you.
[02:58:53.787 --> 02:58:54.588]  I'm so excited.
[02:58:54.588 --> 02:58:55.489]  I'm such a big fan.
[02:58:55.489 --> 02:58:57.970]  Ever since I've been listening, I've been buying your products.
[02:58:57.970 --> 02:59:00.472]  I gotta do a shout-out for the Bone Broth.
[02:59:00.472 --> 02:59:01.893]  The Bone Broth.
[02:59:01.893 --> 02:59:03.334]  The Bone Broth.
[02:59:03.334 --> 02:59:04.756]  The Bone Broth.
[02:59:04.756 --> 02:59:05.996]  The Bone Broth.
[02:59:05.996 --> 02:59:10.740]  Tastes like, tastes like a great milkshake, you know, if you just add it to milk.
[02:59:10.740 --> 02:59:12.161]  It tastes like Ovaltine.
[02:59:12.161 --> 02:59:13.442]  It tastes like Ovaltine.
[02:59:13.442 --> 02:59:15.143]  It tastes like Ovaltine.
[02:59:15.143 --> 02:59:15.864]  Like good.
[02:59:16.224 --> 02:59:16.804]  Whoa!
[02:59:16.804 --> 02:59:18.525]  I feel great since I've been taking it.
[02:59:18.525 --> 02:59:22.707]  My daughter uses the Bubblegum Fluoride 3 toothpaste.
[02:59:22.707 --> 02:59:26.488]  I've used the Supermail Vitality, a host of other products.
[02:59:26.488 --> 02:59:28.529]  So thank you so much for that as well.
[02:59:28.529 --> 02:59:31.110]  Brother, you're thanking me for buying the products and keeping us on air.
[02:59:31.110 --> 02:59:31.850]  I'm thanking you.
[02:59:31.850 --> 02:59:38.293]  But yes, this is the ultimate bone broth formula with the turmeric, the chaga mushroom, the true bone broth.
[02:59:38.293 --> 02:59:39.113]  It is next level.
[02:59:39.113 --> 02:59:39.694]  It really is good.
[02:59:39.694 --> 02:59:40.254]  So thank you.
[02:59:40.254 --> 02:59:42.175]  I feel great since I've been taking it.
[02:59:42.175 --> 02:59:42.555]  Thank you.
[02:59:49.375 --> 02:59:51.999]  You're listening to the Alex Jones Show!
[03:00:26.235 --> 03:00:29.578]  Alright folks, the film comes out in an hour.
[03:00:29.578 --> 03:00:32.541]  It's about the censors, it's how they're trying to suppress everybody.
[03:00:32.541 --> 03:00:34.804]  It's the people that are really being blocked.
[03:00:34.804 --> 03:00:41.290]  It's important to champion this and it's important to support independent filmmakers that are telling the truth and have courage.
[03:00:41.290 --> 03:00:43.472]  Show everybody, ladies and gentlemen, right now.
[03:00:44.778 --> 03:00:46.479]  Should go to the website.
[03:00:46.479 --> 03:00:48.700]  We'll put it up on screen for you.
[03:00:48.700 --> 03:00:50.360]  CensoredMovie.com.
[03:00:50.360 --> 03:00:51.761]  What a great URL.
[03:00:51.761 --> 03:00:53.642]  I don't know how George got that.
[03:00:53.642 --> 03:00:55.282]  CensoredMovie.com.
[03:00:55.282 --> 03:00:57.563]  The main website is YouCan'tWatchThis.com.
[03:00:57.563 --> 03:01:03.306]  YouCan'tWatchThis.com is the name of the film and it's out in one hour.
[03:01:04.999 --> 03:01:09.503]  So, finishing up here, George, I appreciate you spending time with us today.
[03:01:09.503 --> 03:01:14.526]  Mike Adams is coming on with, I always say huge breaking news, but this is really big, bombshell.
[03:01:14.526 --> 03:01:25.234]  Bayer discovers black ops division run by Monsanto, shuts it down, initiates internal investigation as law enforcement prepares criminal charges against the chemical giant.
[03:01:25.234 --> 03:01:30.157]  Yes, this is Bayer putting HIV in your blood products.
[03:01:31.238 --> 03:01:33.079]  Monsanto doing any more criminal things.
[03:01:33.079 --> 03:01:34.880]  It's a eugenics cult.
[03:01:34.880 --> 03:01:36.260]  Trump's getting ready to bust it all.
[03:01:36.260 --> 03:01:37.841]  I told you this last week.
[03:01:37.841 --> 03:01:40.202]  So this is going to be huge with Mike Adams coming up.
[03:01:40.202 --> 03:01:41.402]  George, very exciting.
[03:01:41.402 --> 03:01:44.784]  I want to get you back on in the aftermath of the film coming out.
[03:01:44.784 --> 03:01:46.644]  I'm sure the censors are going to come after it.
[03:01:46.644 --> 03:01:47.285]  They haven't yet.
[03:01:47.285 --> 03:01:50.906]  It's not out yet, but it drops in one hour.
[03:01:50.906 --> 03:01:51.186]  Yep.
[03:01:51.186 --> 03:01:54.088]  So it's going to be on censoredmovie.com.
[03:01:54.088 --> 03:01:54.928]  It is coming out.
[03:01:55.660 --> 03:01:59.201]  As you say, in an hour, I'm so excited for this for this launch.
[03:01:59.201 --> 03:02:00.962]  I'm so excited for people to see it.
[03:02:00.962 --> 03:02:03.663]  I think it's going to be a really, really surprising take.
[03:02:03.663 --> 03:02:09.665]  It's it's something that hasn't been covered in this depth or this detail before.
[03:02:09.665 --> 03:02:12.966]  And the way that we've covered it is it's all about social media.
[03:02:12.966 --> 03:02:14.546]  It's all about free speech.
[03:02:14.546 --> 03:02:22.269]  The power that social media companies have on the Constitution, on the First Amendment and these new questions that are being raised.
[03:02:23.659 --> 03:02:25.879]  What is going to happen in America?
[03:02:25.879 --> 03:02:27.500]  What is going to happen to political discourse?
[03:02:27.500 --> 03:02:28.740]  What is going to happen to culture?
[03:02:28.740 --> 03:02:31.540]  What is going to happen when these people are gone?
[03:02:31.540 --> 03:02:32.901]  It's an amazing watch.
[03:02:32.901 --> 03:02:35.861]  I still get excited watching it back now.
[03:02:35.861 --> 03:02:38.462]  People aren't going to be disappointed.
[03:02:38.462 --> 03:02:40.502]  So it's on CensoredMovie.com.
[03:02:40.502 --> 03:02:43.082]  You can find out more information at YouCan'tWatchThis.com.
[03:02:43.082 --> 03:02:51.844]  We've actually created a code because the guys, since Caelan was on yesterday, the viewers have been amazing, sharing and getting involved.
[03:02:51.844 --> 03:02:52.724]  So we've created a code.
[03:02:53.224 --> 03:02:54.025]  It's InfoWars.
[03:02:54.025 --> 03:02:56.628]  If you go to the checkout, you can pre-order it now or buy it in an hour.
[03:02:56.628 --> 03:03:00.933]  If you go to the checkout, use the code InfoWars, you can get 10% off buying or renting the movie.
[03:03:00.933 --> 03:03:05.018]  Just because we wanted to say a little thank you to the people who have already been supporting this project.
[03:03:05.018 --> 03:03:13.167]  It's been such a passion project of mine and I'm really excited for these stories to be out there in a way that they haven't been before and people are going to see
[03:03:14.073 --> 03:03:22.280]  If you watch this movie, you're going to see a different side to all of the people involved, to Gavin, to Tommy, especially Laura and even you, Alex.
[03:03:22.280 --> 03:03:27.784]  I was very surprised coming to interview you and kind of learning a lot of new things about you that I didn't know.
[03:03:27.784 --> 03:03:29.725]  And there's a lot of that stuff in the movie as well.
[03:03:31.236 --> 03:03:42.285]  More than just a movie about a big issue right now, it's a real insight into not just the issue, but these characters as people, as individuals.
[03:03:42.285 --> 03:03:45.828]  So yeah, CensoredMovie.com or YouCan'tWatchThis.com.
[03:03:45.828 --> 03:03:47.770]  I'm really, really excited for people to see it.
[03:03:50.472 --> 03:03:52.554]  Well, I can't wait till they see the film.
[03:03:52.554 --> 03:03:53.894]  I can't wait to see the response.
[03:03:53.894 --> 03:03:55.976]  And, you know, I always just put films out for free.
[03:03:55.976 --> 03:03:59.959]  And I'd sell DVDs to fund them, but I would just put them out in general.
[03:03:59.959 --> 03:04:01.360]  A lot of times, you can't even do that now.
[03:04:01.360 --> 03:04:03.021]  And I know you guys flew all over the world to make this.
[03:04:03.021 --> 03:04:05.743]  You spend a lot of money making it, so people need to support you.
[03:04:05.743 --> 03:04:12.388]  But I wonder, because five banned individuals are even in this film, I wonder if YouTube will even let us or let you put this up.
[03:04:13.991 --> 03:04:16.854]  Yeah, it's a concern.
[03:04:16.854 --> 03:04:19.796]  We've got lots of backups as well.
[03:04:19.796 --> 03:04:22.078]  It's currently being hosted on Vimeo On Demand.
[03:04:22.078 --> 03:04:23.580]  They've actually been really great with us.
[03:04:24.550 --> 03:04:26.331]  Surprisingly, but we're worried.
[03:04:26.331 --> 03:04:28.232]  So we're getting DVDs.
[03:04:28.232 --> 03:04:29.292]  We're getting DVDs printed.
[03:04:29.292 --> 03:04:31.853]  So we're going to have DVDs available very soon as well.
[03:04:31.853 --> 03:04:33.574]  Because we need that insurance policy.
[03:04:33.574 --> 03:04:36.575]  We want as many people to see this movie as possible.
[03:04:36.575 --> 03:04:42.617]  We're scrimped and saved to make this movie.
[03:04:42.617 --> 03:04:48.899]  So we kind of, hopefully, we'll get a bit of money back so that we can do something similar and deal with similar important issues.
[03:04:48.899 --> 03:04:50.860]  But yeah, DVDs are going to be a big thing.
[03:04:50.860 --> 03:04:52.040]  Well, it's exciting, George.
[03:04:52.040 --> 03:04:52.941]  We're going to talk to you soon.
[03:04:52.941 --> 03:04:53.261]  Thank you.
[03:04:55.764 --> 03:04:57.392]  Please don't forget, we have.
[03:04:58.906 --> 03:05:01.027]  A lot of amazing deals on the site.
[03:05:01.027 --> 03:05:02.809]  We still have store-wide free shipping.
[03:05:02.809 --> 03:05:05.130]  We had to end all those big discounts on the supplements.
[03:05:05.130 --> 03:05:11.134]  We're about to sell out of all of them, but we still have a big discount going, even though it's about to sell out on DNA Force, our flagship, amazing product.
[03:05:11.134 --> 03:05:12.935]  Check out DNA Force and learn why it's so amazing.
[03:05:12.935 --> 03:05:13.815]  Do yourself a favor.
[03:05:13.815 --> 03:05:22.000]  DNA Force Plus, now even stronger, even better for your telomeres, for your cells, for your mitochondrial DNA, for your nerves, for your brain.
[03:05:22.000 --> 03:05:27.564]  If there's one thing you take, it should be DNA Force Plus with PQQ, CoQ10, and so much more.
[03:05:28.264 --> 03:05:29.105]  And all apparel.
[03:05:29.105 --> 03:05:30.205]  You only do this once a year.
[03:05:30.205 --> 03:05:31.706]  Annual Super Sale.
[03:05:31.706 --> 03:05:32.606]  All apparel.
[03:05:32.606 --> 03:05:33.487]  Ball caps.
[03:05:33.487 --> 03:05:34.307]  T-shirts.
[03:05:34.307 --> 03:05:34.988]  Sweatshirts.
[03:05:34.988 --> 03:05:36.308]  Hoodies.
[03:05:36.308 --> 03:05:36.588]  50% off.
[03:05:36.588 --> 03:05:38.509]  50% off storewide.
[03:05:38.509 --> 03:05:41.831]  And you help fund the Info War and you spread the word and you stand up to the bullies.
[03:05:41.831 --> 03:05:43.632]  Storewide apparel sale.
[03:05:43.632 --> 03:05:44.832]  50% off and so much more.
[03:05:44.832 --> 03:05:46.553]  And your funding makes it all possible.
[03:05:46.553 --> 03:05:48.994]  Whatever you do, get DNA Force today.
[03:05:48.994 --> 03:05:51.116]  It's discounted, but it's about to sell out.
[03:05:51.116 --> 03:05:51.636]  We'll be right back.
[03:06:01.400 --> 03:06:05.529]  You are either with the Republic or against it.
[03:06:05.529 --> 03:06:09.739]  Resistance to tyrants is obedience to God.
[03:06:09.739 --> 03:06:11.563]  It's Alex Jones.
[03:06:38.359 --> 03:06:39.760]  All right, folks.
[03:06:39.760 --> 03:06:50.747]  We've got Mike Adams coming up with some news that I don't want to use the word incredible or epic or insane or nightmarish.
[03:06:50.747 --> 03:07:00.674]  You know, you go watch a movie like Silence of the Lambs and oh, he's going to eat your liver with a fine Chianti.
[03:07:00.674 --> 03:07:03.116]  And it's like, oh, so scary.
[03:07:03.116 --> 03:07:07.279]  Anthony Hopkins eating your liver with a fine Italian red wine.
[03:07:08.780 --> 03:07:12.943]  And everyone, oh, is so shocked by it.
[03:07:12.943 --> 03:07:35.300]  But then a company like Bayer Pharmaceuticals that worked for Hitler, I should add, knowingly, over a decade, works with Hillary, Rodham Clinton, and Bill Clinton, and pays them millions of dollars through a Canadian company,
[03:07:38.086 --> 03:07:49.594]  To give them untested blood with HIV in it, but certified as clean, so they could give it to millions of people.
[03:07:49.594 --> 03:07:52.495]  Now, why would you do that?
[03:07:52.495 --> 03:07:54.617]  Well, it came out over a decade ago in the lawsuits.
[03:07:54.617 --> 03:08:00.721]  The executives said, there are too many hemophiliacs.
[03:08:05.319 --> 03:08:07.240]  You're like, that doesn't make sense.
[03:08:07.240 --> 03:08:11.622]  You know, I never played this last Friday.
[03:08:11.622 --> 03:08:17.185]  Do we have that clip off of what, like ABC News about the famous serial killer?
[03:08:17.185 --> 03:08:26.230]  That would climb up in people's homes at night and murder their little 10, 12, 13-year-old daughters like a vampire.
[03:08:26.230 --> 03:08:28.531]  Slit their throats just because they wanted to.
[03:08:29.605 --> 03:08:31.306]  By the way, these people are run-of-the-mill.
[03:08:31.306 --> 03:08:32.466]  You're like, why would he do that?
[03:08:32.466 --> 03:08:38.409]  Because why would Bayer seek out dirty blood?
[03:08:38.409 --> 03:08:42.791]  Because when you're a demon, you don't want money in the bank.
[03:08:42.791 --> 03:08:45.632]  Your daddy, Lucifer, gives you
[03:08:47.060 --> 03:08:49.502]  Fun coins.
[03:08:49.502 --> 03:08:53.565]  When you go to the Dave & Buster's, you get the tickets, you get to go get little toys and stuff.
[03:08:53.565 --> 03:08:55.026]  You're like, you know, kids want that.
[03:08:55.026 --> 03:08:56.568]  You don't want that.
[03:08:56.568 --> 03:09:03.433]  Psychopaths don't want to slit your kids throat and watch them beg for mommy because they get the energy from it.
[03:09:03.433 --> 03:09:07.557]  And all these mass murderers, they try to keep it out of the liberal news.
[03:09:07.557 --> 03:09:11.440]  Well, I've talked to the top psychiatrists that actually interview them.
[03:09:11.440 --> 03:09:13.181]  At the end of the day, they say, no, I have nightmares.
[03:09:13.181 --> 03:09:14.062]  Demons are attacking me.
[03:09:14.062 --> 03:09:15.343]  They're only nice when I kill children.
[03:09:16.397 --> 03:09:20.219]  They kill children because demons want them to.
[03:09:20.219 --> 03:09:36.108]  And remember, the governor of Virginia and the governor of New York are legalizing killing babies after they're born because that's their religion.
[03:09:36.108 --> 03:09:38.650]  And so those of us that aren't into this, we're like, that doesn't make sense.
[03:09:38.650 --> 03:09:42.752]  Because you don't want to climb a second story house and slit a little girl's throat.
[03:09:46.735 --> 03:09:52.537]  You don't understand that whatever this entity is that runs these people, it likes to kill babies.
[03:09:52.537 --> 03:09:54.698]  It likes to suck their energy.
[03:09:54.698 --> 03:09:59.940]  You keep saying that doesn't make sense, because you're not demon possessed.
[03:09:59.940 --> 03:10:02.821]  There's thousands of these serial killers.
[03:10:02.821 --> 03:10:04.022]  Let's just play one of these guys.
[03:10:04.022 --> 03:10:06.303]  You say, why would he do that?
[03:10:06.303 --> 03:10:09.804]  Why would Bayer want blood with HIV and hepatitis?
[03:10:09.804 --> 03:10:11.745]  Well, their executive said, we want to kill people.
[03:10:14.369 --> 03:10:20.093]  And if we've got a governor selling it to us, then the U.S.
[03:10:20.093 --> 03:10:28.158]  government, especially when it becomes president, will never get after us for other stuff with our drugs.
[03:10:28.158 --> 03:10:38.425]  If we have a governor paid $10 million to certify blood is clean that they know isn't, now you get into their sick mind game.
[03:10:38.425 --> 03:10:43.408]  When these guys get together at a golf course or something, man, they are just
[03:10:44.554 --> 03:10:52.116]  The power it gives them, the husbands and wives and their daughters and sons dying and begging for mommy and bleeding to death.
[03:10:52.116 --> 03:10:57.837]  You have to understand, to a Governor Northam or a Governor Clinton, this is, you don't understand their God.
[03:10:57.837 --> 03:11:02.939]  This is like beautiful music to them.
[03:11:02.939 --> 03:11:06.379]  Hurting you is their music.
[03:11:06.379 --> 03:11:09.220]  And you have to get in their mind.
[03:11:09.220 --> 03:11:12.241]  So here's a clip of one of their dumber
[03:11:13.254 --> 03:11:17.525]  Because you know, the smart ones become a governor, or they run operations.
[03:11:17.525 --> 03:11:21.414]  The dumb ones just climb in your roof at night and slit your daughter's throat.
[03:11:21.414 --> 03:11:21.655]  Here it is.
[03:11:22.931 --> 03:11:27.133]  The first time I killed somebody, it was such a rush.
[03:11:27.133 --> 03:11:31.815]  Tommy Lynn Sells, one of the most infamous serial killers in modern history.
[03:11:31.815 --> 03:11:35.057]  A man who says he belongs on death row.
[03:11:35.057 --> 03:11:37.738]  I was raised to do time.
[03:11:37.738 --> 03:11:42.841]  I wasn't raised to live out there in that world.
[03:11:42.841 --> 03:11:48.203]  Sells was convicted of killing 13-year-old Katie Harris, stabbing her to death in her bedroom.
[03:11:48.203 --> 03:11:49.264]  I liked to use a knife.
[03:11:51.165 --> 03:11:57.749]  A gun is too, too violent, too, too, too noisy, but just... Hit pause.
[03:11:57.749 --> 03:12:07.436]  ...fit my... Now you understand, you give someone HIV and hepatitis, and it kills them over ten years, and you get all their money, ooh, that's even slicker.
[03:12:07.436 --> 03:12:12.859]  It's kind of like in Gladiator, he kills four dudes real quick, and the guy goes, listen, you gotta chop them up slowly.
[03:12:12.859 --> 03:12:14.160]  This has gotta be done artfully.
[03:12:14.160 --> 03:12:15.001]  You understand, the art
[03:12:16.636 --> 03:12:28.169]  The art of getting doctors to give your kids stuff that'll give them HIV, and then watching your kids spend all the money on the drugs, and watching them die, that is a work of art to a Satanist.
[03:12:28.169 --> 03:12:28.750]  Let's continue.
[03:12:29.588 --> 03:12:32.911]  And later, he admitted to killing dozens more.
[03:12:32.911 --> 03:12:35.493]  So many, he says he can't even keep track.
[03:12:35.493 --> 03:12:40.617]  I'm not Billy the Kid making notches on my holster.
[03:12:40.617 --> 03:12:43.599]  So, I know it's been a lot.
[03:12:43.599 --> 03:12:46.882]  Addicted to killing is the way he characterized it.
[03:12:46.882 --> 03:12:48.883]  I don't have an on and off switch.
[03:12:48.883 --> 03:12:51.305]  I'm just after that drug.
[03:12:51.305 --> 03:12:51.906]  I'm after that...
[03:12:56.181 --> 03:12:59.704]  Nightline interviewed Sells on Death Row in 2010.
[03:12:59.704 --> 03:13:03.427]  One of the rare glimpses into the mind of a serial killer.
[03:13:03.427 --> 03:13:04.528]  It's complicated.
[03:13:04.528 --> 03:13:07.990]  It's... When people enter my life, they get hurt.
[03:13:12.554 --> 03:13:14.937]  When you look at me, you know what hate is.
[03:13:14.937 --> 03:13:16.358]  Because I don't know what love is.
[03:13:16.358 --> 03:13:18.000]  Two words I don't like to use is love and sorry.
[03:13:31.616 --> 03:13:32.656]  Because I'm about hate.
[03:13:32.656 --> 03:13:33.297]  A lot of jerking.
[03:13:33.297 --> 03:13:34.257]  A lot of movement.
[03:13:34.257 --> 03:13:34.717]  It's a physical...
[03:13:51.008 --> 03:13:55.669]  And described it all with seeming detachment from the horrors he caused.
[03:13:55.669 --> 03:13:58.530]  I don't have no feelings.
[03:13:58.530 --> 03:13:59.651]  No more.
[03:13:59.651 --> 03:14:00.491]  No emotion.
[03:14:00.491 --> 03:14:03.592]  No... And no remorse.
[03:14:03.592 --> 03:14:06.272]  I like to watch the eyes fading.
[03:14:06.272 --> 03:14:08.253]  The pupil fading.
[03:14:08.253 --> 03:14:12.074]  It's just like setting their soul free.
[03:14:12.074 --> 03:14:16.335]  We asked Sells what would happen if we said something that angered him.
[03:14:16.335 --> 03:14:17.516]  If we was in a fight and...
[03:14:20.425 --> 03:14:24.728]  If you don't get your head down in the concrete, then, you know, so be it.
[03:14:24.728 --> 03:14:27.389]  But, well, what do you think happened?
[03:14:27.389 --> 03:14:29.570]  It cracked like a coconut.
[03:14:29.570 --> 03:14:31.411]  So how did he become this monster?
[03:14:31.411 --> 03:14:36.714]  Sells blames much of his murderous rage on sexual abuse he says he suffered as a child.
[03:14:36.714 --> 03:14:38.455]  I think every time.
[03:14:38.455 --> 03:14:39.936]  So, see, he's a ghoul.
[03:14:39.936 --> 03:14:42.217]  He doesn't have any feelings.
[03:14:42.217 --> 03:14:46.520]  When he goes out and kills, though, the demon takes over and he gets the, he feels that energy.
[03:14:47.779 --> 03:14:53.513]  When we come back, Mike Adams is taking over, but I want to finish up with him describing going in a bedroom and slitting little girls' throats.
[03:14:55.959 --> 03:14:59.642]  Now, it's on record, they've convicted him, they've got undercover video.
[03:14:59.642 --> 03:15:17.396]  A lot of these abortion doctors, especially third trimester, they have sex with the baby while it's still alive, they have satanic rites, they drug the mothers, the mothers catch him, it's come out in the news, the police raid it, there's body parts in their office, films of the doctors having sex with the corpses, and that comes out in court, but not in the news.
[03:15:17.396 --> 03:15:21.620]  The news doesn't touch it, but from Texas to Missouri, to New York to California,
[03:15:22.895 --> 03:15:30.178]  These devil worshippers are running these third trimester facilities, not just selling the bodies, they rape them.
[03:15:30.178 --> 03:15:36.921]  And they get the baby out, they run down the hall, and then they rape the baby, then they drink his blood.
[03:15:36.921 --> 03:15:44.904]  Again, when I come back I'll show you one of their little minions talking about slitting little girls' throats, and how much he enjoys it.
[03:15:44.904 --> 03:15:46.744]  Are you going to stand up to him or not?
[03:15:46.744 --> 03:15:50.226]  That's who runs the Democratic Party, is the same spirit that runs this guy.
[03:15:53.581 --> 03:15:54.801]  Hi, I'm Dan Pilla.
[03:15:54.801 --> 03:15:58.722]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[03:15:58.722 --> 03:16:00.262]  I sued the IRS and won.
[03:16:00.262 --> 03:16:03.223]  I beat the IRS then, and I've been beating them ever since.
[03:16:03.223 --> 03:16:08.764]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[03:16:08.764 --> 03:16:09.984]  I can help you, too.
[03:16:09.984 --> 03:16:12.905]  If you owe taxes you can't pay, don't wait another day.
[03:16:12.905 --> 03:16:15.125]  There's no such thing as a hopeless tax case.
[03:16:15.125 --> 03:16:19.566]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[03:16:19.566 --> 03:16:21.867]  That's danpilla.com, danpilla.com.
[03:16:23.047 --> 03:16:29.411]  The United States of Empire is a book that claims the United States is the empire of the world.
[03:16:29.411 --> 03:16:32.452]  George Washington had warned us against foreign wars.
[03:16:32.452 --> 03:16:38.376]  The United States of Empire shows that World Wars I and II left England broken.
[03:16:38.376 --> 03:16:42.158]  Its former colony, the U.S., had to save the empire.
[03:16:42.158 --> 03:16:43.419]  Was there ever a vote?
[03:16:43.419 --> 03:16:44.759]  Who do we fight for?
[03:16:44.759 --> 03:16:50.963]  The Deep State began with World War I. The United States of Empire by James Dunn.
[03:16:50.963 --> 03:16:52.404]  Available at Amazon Books.
[03:16:53.109 --> 03:16:55.311]  Okay, so a watch is good, and some jewelry.
[03:16:55.311 --> 03:16:56.593]  Better grab some flowers, too.
[03:16:56.593 --> 03:16:57.614]  Hey, whatcha doin'?
[03:16:57.614 --> 03:16:58.695]  Mother's Day, remember?
[03:16:58.695 --> 03:16:59.015]  Oh, yeah.
[03:16:59.015 --> 03:17:03.359]  So I'm making lists, gotta plan a trip to the store, then need to save all the receipts in case she wants to return.
[03:17:03.359 --> 03:17:05.081]  Uh, you know there's an easier way, right?
[03:17:05.081 --> 03:17:06.242]  I'm guessing you do?
[03:17:06.242 --> 03:17:10.807]  Yes, and I'm gonna show you the easy, quick way to shop for Mom and save 30% at sunshine-pillows.com.
[03:17:10.807 --> 03:17:10.847]  Ah!
[03:17:13.229 --> 03:17:13.569]  Pillows!
[03:17:13.569 --> 03:17:14.270]  Great idea!
[03:17:14.270 --> 03:17:15.690]  No, not just pillows.
[03:17:15.690 --> 03:17:20.552]  Sunshine-pillows.com has the best selection of custom heated neck wraps and heated neck pillows.
[03:17:20.552 --> 03:17:22.193]  She always says she has stress.
[03:17:22.193 --> 03:17:23.734]  And aches and pains, right?
[03:17:23.734 --> 03:17:25.915]  Look, they have hot and cold therapy products.
[03:17:25.915 --> 03:17:30.697]  Ooh, it says we can buy any select combo up to $150 and get 30% off.
[03:17:30.697 --> 03:17:33.839]  Yep, just use this promo code MOM30.
[03:17:33.839 --> 03:17:36.620]  You know, for a little brother, you're pretty smart.
[03:17:36.880 --> 03:17:42.727]  Get something for every mom on your list and save 30% when you spend up to $150 on any select combo.
[03:17:42.727 --> 03:17:45.731]  Now through Mother's Day only at Sunshine-Pillows.com.
[03:17:45.731 --> 03:17:47.693]  Use promo code MOM30.
[03:17:47.693 --> 03:17:49.416]  Sunshine-Pillows.com.
[03:17:49.416 --> 03:17:51.759]  Your complete line of therapeutic pillows and pads.
[03:17:55.089 --> 03:17:59.792]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[03:17:59.792 --> 03:18:10.219]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[03:18:11.119 --> 03:18:15.924]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[03:18:15.924 --> 03:18:24.331]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[03:18:24.331 --> 03:18:32.058]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[03:18:32.058 --> 03:18:34.000]  Wake up refreshed and take on the day.
[03:18:34.460 --> 03:18:42.426]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[03:18:42.426 --> 03:18:46.089]  Get the sleep you deserve and experience the power of knockout.
[03:18:46.089 --> 03:18:50.473]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[03:18:50.473 --> 03:18:51.894]  That's InfoWarsLife.com
[03:18:55.051 --> 03:19:02.395]  I want to salute and commend every man, woman, and child that has supported this broadcast over the years and that has stood with us.
[03:19:02.395 --> 03:19:05.496]  And I want to thank all of our sponsors and all of our affiliates.
[03:19:05.496 --> 03:19:07.097]  But I'll tell you like it is.
[03:19:07.097 --> 03:19:09.818]  You've seen the unmitigated attack we've been under.
[03:19:09.818 --> 03:19:11.279]  You're our only sponsors.
[03:19:11.279 --> 03:19:17.762]  And when you don't buy the products that are absolutely the best out there, we aren't able to continue on.
[03:19:17.762 --> 03:19:20.263]  So remember, you are the InfoWarp.
[03:19:20.263 --> 03:19:22.084]  I'm not the leader, you are the leader.
[03:19:22.084 --> 03:19:23.645]  When you take action, nothing stops you.
[03:19:24.045 --> 03:19:29.448]  We've got giant specials running right now at InfoWarsStore.com that are unprecedented.
[03:19:29.448 --> 03:19:37.171]  And if you go there and buy great products that you already need from across the board, it funds the second American Revolution worldwide.
[03:19:37.171 --> 03:19:40.013]  So I want to thank you for your support, and I want to encourage you again.
[03:19:40.013 --> 03:19:44.935]  Go to InfoWarsStore.com for whatever the product is you need.
[03:19:44.935 --> 03:19:48.097]  We have thousands of them, and it makes this all possible.
[03:19:48.097 --> 03:19:50.198]  Thank you for making InfoWars possible.
[03:19:50.198 --> 03:19:50.638]  God bless you.
[03:19:57.282 --> 03:20:05.885]  You're listening to the Alex Jones Show.
[03:20:05.885 --> 03:20:20.111]  Alright, Mike Adams is loaded for bear here.
[03:20:20.111 --> 03:20:23.192]  I've kind of gone to a rant about serial killers and mass murderers.
[03:20:24.431 --> 03:20:34.999]  This article bombshell Bayer discovers black ops division, run by Monsanto, shuts it down, initiates internal investigation as law enforcement prepares criminal charges against the chemical giant.
[03:20:34.999 --> 03:20:36.840]  That's at nationalnews.com.
[03:20:36.840 --> 03:20:39.722]  It's also been published at infowars.com.
[03:20:39.722 --> 03:20:42.825]  And if you know about Bayer's whole background, it's a eugenics organization.
[03:20:42.825 --> 03:20:43.745]  So is Monsanto.
[03:20:43.745 --> 03:20:44.906]  This is huge.
[03:20:44.906 --> 03:20:46.207]  He's taking over right now.
[03:20:46.207 --> 03:20:48.249]  But I wanted to finish up.
[03:20:49.673 --> 03:20:50.733]  I tried to get in this door right here.
[03:21:10.635 --> 03:21:14.540]  It was Katie Harris' murder that finally ended his killing spree.
[03:21:14.540 --> 03:21:19.526]  Two days later, Tommy Lynn Sells walked police through the crime scene.
[03:21:19.526 --> 03:21:22.690]  And I opened the window all the way up, about like this.
[03:21:22.690 --> 03:21:23.931]  And that's how it is.
[03:21:27.526 --> 03:21:31.849]  We kind of stayed up a little later and we got in a little fight about where we were all gonna sleep.
[03:21:31.849 --> 03:21:34.150]  We laid there and talked a bit.
[03:21:34.150 --> 03:21:38.053]  We talked about the time like Britney Spears and NSYNC.
[03:21:38.053 --> 03:21:42.596]  Crystal Searles, 10 years old at the time, is one of his few survivors.
[03:21:42.596 --> 03:21:45.298]  She was sleeping over at Katie's house that night.
[03:21:45.298 --> 03:21:49.441]  More than a decade later, it's all still fresh in her memory.
