[00:00:17.901 --> 00:00:23.167]  It's also what happens when you listen to the radio host Alex Jones.
[01:13:33.932 --> 01:13:38.115]  There's not much that they tolerate from women, from homosexuals, from Christians.
[01:13:38.115 --> 01:13:41.317]  They got a long list of things that they don't tolerate.
[01:13:41.317 --> 01:13:58.610]  You see, when you go into these countries that Iran, like Saudi Arabia, our closest ally, that gets so much, that contributed so much money to Hillary Clinton, when you look at those countries like Saudi Arabia, what they are doing is the antithesis of the First Amendment.
[01:13:58.610 --> 01:13:59.451]  They are theocracies.
[01:14:00.174 --> 01:14:05.717]  Sharia law, and these countries that have mullahs running them, are theocracies.
[01:14:05.717 --> 01:14:08.979]  And that's what American foreign policy has been doing.
[01:14:08.979 --> 01:14:17.844]  Overthrowing secular governments, secular Islamic governments, like in Syria, as in Syria, to establish Sharia law.
[01:14:17.844 --> 01:14:19.825]  To establish caliphates.
[01:14:19.825 --> 01:14:21.406]  That's what ISIS is.
[01:14:21.406 --> 01:14:24.668]  We have been fighting on the side of ISIS.
[01:14:24.668 --> 01:14:25.449]  Arming ISIS.
[01:14:26.403 --> 01:14:28.085]  Avoiding bombing ISIS.
[01:14:28.085 --> 01:14:29.647]  Dropping weapons to ISIS.
[01:14:29.647 --> 01:14:31.870]  Turning over weapons to ISIS.
[01:14:31.870 --> 01:14:36.877]  Not bombing the convoys of ISIS trucks, whether they're soldiers or whether they're shipping oil.
[01:14:36.877 --> 01:14:42.144]  No, we are on the side of those people who are against tolerance.
[01:14:42.144 --> 01:14:44.026]  The people who are against freedom of religion.
[01:14:44.864 --> 01:14:48.885]  The people who don't want any separation of church and state.
[01:14:48.885 --> 01:14:50.526]  Which, by the way, is not in the Constitution.
[01:14:50.526 --> 01:14:56.287]  But, they point out in this article of WND, AWAD was linked to the Holy Land Foundation.
[01:14:56.287 --> 01:14:56.847]  This is CARE.
[01:14:56.847 --> 01:15:00.948]  Now, these are the people who say that Franklin Graham is extremist.
[01:15:00.948 --> 01:15:05.930]  Franklin Graham should not be allowed to lead a prayer at the inauguration.
[01:15:06.741 --> 01:15:07.702]  I don't know.
[01:15:17.429 --> 01:15:22.912]  As pointed out by WND, it was linked to the Holy Land Foundation terror funding case by Wiretaps.
[01:15:22.912 --> 01:15:35.598]  It showed him present at a 1993 Philadelphia meeting of Hamas leaders and activists, where participants hatched a plot to disguise payments to Hamas terrorists as $12 million in charitable giving.
[01:15:35.598 --> 01:15:41.881]  Five of the plotters were given substantial prison sentences, and now they want Barack Obama to give these guys a pardon.
[01:15:42.807 --> 01:15:49.409]  See, so they don't want Billy Graham who spoke out against hatred like this.
[01:15:49.409 --> 01:15:51.590]  They don't want him to even be able to lead a prayer.
[01:15:51.590 --> 01:15:53.030]  That's the tolerance of the left.
[01:15:53.030 --> 01:15:58.392]  And when we come back, I'm going to tell you how the German people are excusing arson.
[01:15:59.902 --> 01:16:06.704]  More than two years ago, InfoWars first told you about our research into what has been called the iodine conspiracy.
[01:16:06.704 --> 01:16:19.488]  I've told you about how scientists have known for decades that iodine deficiencies can devastate IQ, and how the government knowingly started taking iodine out of the food and adding fluoride, the bad member of the halogen family, into the water.
[01:16:19.688 --> 01:16:23.351]  They took the good halogen out and put the deadly halogen in.
[01:16:23.351 --> 01:16:30.336]  And when the Fukushima crisis worsened, as it still is worsening today, I was there telling you how to prepare yourself and your family.
[01:16:30.336 --> 01:16:43.106]  Now, in 2016, even more information has been revealed concerning the connection between iodine and the gut, which many experts are now saying could be the biggest revelation ever concerning iodine.
[01:16:43.206 --> 01:16:45.047]  You can pull these studies up for yourself.
[01:16:45.047 --> 01:16:51.429]  This is the real deal, folks, and the truth is that iodine is essential, in my view, to any optimum health regimen.
[01:16:51.429 --> 01:16:56.351]  Stock up on Survival Shield X2 today at InfoWarsLife.com or by calling 888-253-3139.
[01:17:00.072 --> 01:17:01.953]  You developed Living Defense for us.
[01:17:01.953 --> 01:17:03.274]  It took you over a year to do it.
[01:17:03.274 --> 01:17:04.474]  Why is this so good?
[01:17:04.474 --> 01:17:09.757]  Because people are actually waking up to the problem that pretty much scares me the most.
[01:17:09.757 --> 01:17:23.304]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system, but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[01:17:23.304 --> 01:17:24.665]  Right now with all the refugees,
[01:17:25.445 --> 01:17:29.667]  Uh, spreading disease around, we have biological warfare going on everywhere.
[01:17:29.667 --> 01:17:30.968]  These are all parasites.
[01:17:30.968 --> 01:17:33.409]  Tell us about all the stuff, there's so many things that are in it.
[01:17:33.409 --> 01:17:37.911]  You have the neem in there, you have the organic clove bud, the organic wormwood.
[01:17:37.911 --> 01:17:41.072]  I recommend doing a parasite cleanse at least twice a year.
[01:17:41.152 --> 01:17:44.235]  All right, well, I'm glad we've got some back in because I'm going back on it today.
[01:17:44.235 --> 01:17:45.296]  It just came back in yesterday.
[01:17:45.296 --> 01:17:47.238]  LivingDefense, InfowarsLife.com.
[01:17:47.238 --> 01:17:48.259]  And folks, you can't lose.
[01:17:48.259 --> 01:17:50.941]  It's full of stuff that's great for your body, period.
[01:17:50.941 --> 01:17:54.225]  And you support the broadcast, InfowarsLife.com.
[01:17:54.225 --> 01:17:56.467]  Thank you, Dr. Group from the Global Healing Center.
[01:17:56.467 --> 01:17:58.429]  Thank you so much for all your work, sir, on this great product.
[01:18:00.885 --> 01:18:01.705]  Hey, everyone!
[01:18:01.705 --> 01:18:07.827]  Pharmacist Ben Fuchs here, host of The Bright Side, and as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:18:07.827 --> 01:18:09.908]  You've all heard the shocking statistics.
[01:18:09.908 --> 01:18:20.191]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:18:20.191 --> 01:18:26.173]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:18:26.633 --> 01:18:41.510]  If you're dealing with a health challenge or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino
[01:18:41.510 --> 01:18:41.991]  I think so.
[01:19:00.765 --> 01:19:06.166]  I want to encourage all of you to remember how high the stakes really are right now in the battle for freedom.
[01:19:06.166 --> 01:19:08.587]  And the information war is paramount.
[01:19:08.587 --> 01:19:20.109]  That's why it's more important than ever that you spread the word about Infowars.com and send out the links so people can watch the free feeds and get the free podcast and download the free iPhone and Droid apps at Infowars.com forward slash show.
[01:19:20.109 --> 01:19:24.510]  It is critical that we be able to email you when we're being cyber attacked or shut down.
[01:19:24.750 --> 01:19:28.691]  Sign up to get our email alerts at InfoWars.com forward slash newsletter.
[01:19:28.691 --> 01:19:33.453]  And finally, we have launched our new free app at InfoWars.com forward slash app.
[01:19:33.453 --> 01:19:35.574]  You can download it on iPhone, Android.
[01:19:35.574 --> 01:19:43.017]  Once you've downloaded the free app at InfoWars.com forward slash app, you can then if you choose, pay $4.95 a month to get InfoWars Prime.
[01:19:43.017 --> 01:19:44.337]  We produce documentaries.
[01:19:44.637 --> 01:19:46.539]  You're listening to the Alex Jones Show!
[01:20:13.175 --> 01:20:19.245]  Defending the Republic from enemies foreign and domestic.
[01:20:19.245 --> 01:20:21.589]  It's Alex Jones!
[01:20:24.443 --> 01:20:28.004]  Welcome back to the Alex Jones Show this Sunday, January 15, 2017.
[01:20:28.004 --> 01:20:29.485]  I'm David Knight.
[01:20:29.485 --> 01:20:35.887]  I want to get to the story that I teased at the end of the segment we just had.
[01:20:35.887 --> 01:20:42.809]  We've got a German court that says that synagogue torching is okay because it was meant to criticize Israel.
[01:20:42.809 --> 01:20:43.809]  You know, it's free speech.
[01:20:43.809 --> 01:20:53.012]  But then at the same time we've now had a coalition from Angela Merkel saying we're going to really come after with some heavy penalties anybody who uses hate speech on social media.
[01:20:53.905 --> 01:20:57.847]  How's that for a head-wrenching contradiction?
[01:20:57.847 --> 01:20:59.569]  We're going to talk about that story in just a moment.
[01:20:59.569 --> 01:21:06.473]  Before we do, real quickly, I want to remind you that we have revived the Make Our Bodies Great Again Initiative 2017.
[01:21:06.473 --> 01:21:09.054]  Again, this is the time of year that people start thinking about their health.
[01:21:09.054 --> 01:21:12.617]  It's a great time for you to set up healthy habits.
[01:21:13.337 --> 01:21:25.750]  And to help you do that, we've put a lot of our supplements on sale from 10% for DNA Force to 30% off for Brain Force, Super Male Vitality, and Survival Shield X2, our nascent iodine.
[01:21:25.750 --> 01:21:29.493]  But in this segment, since we've been talking about the terrorist event that happened in
[01:21:30.600 --> 01:21:39.624]  Orlando last year and the totally inappropriate reaction that John Lewis had staging a sit-in demanding gun control.
[01:21:39.624 --> 01:21:45.087]  I want to talk a little bit about things that you can do to protect yourself.
[01:21:45.087 --> 01:21:48.668]  And let's start by talking about defense.
[01:21:48.668 --> 01:21:58.113]  Because you know we've had several Democrat legislators even try to take away people's ability to passively protect themselves with bulletproof armor.
[01:21:59.130 --> 01:22:01.492]  With Bulletproof Vest.
[01:22:01.492 --> 01:22:05.055]  And that is something that is coming down the pike, folks.
[01:22:05.055 --> 01:22:13.903]  I don't understand how in the world they're going to justify that, especially in places like Chicago where their policies have created gun-free killing zones.
[01:22:13.903 --> 01:22:20.368]  That place, as we've pointed out over and over again, last week we had Obama go back to Chicago and do his farewell speech.
[01:22:21.622 --> 01:22:32.433]  And if you look back at his legacy of eight years, there's been about 4,000 people shot and killed in that place that has the tightest gun control of any place in the country.
[01:22:32.433 --> 01:22:35.696]  Why don't we see those kind of casualties in places where people are allowed to own guns?
[01:22:35.696 --> 01:22:37.418]  Only you and I know the reason.
[01:22:38.123 --> 01:22:40.104]  The left will not admit it, but we know the reason.
[01:22:40.104 --> 01:22:41.545]  Because people can defend themselves.
[01:22:41.545 --> 01:22:48.751]  And so criminals are always going to have guns and they're going to go to places where the victims have been disarmed by the state.
[01:22:48.751 --> 01:22:51.152]  So those are the policies that Obama has been promoting.
[01:22:51.152 --> 01:22:54.094]  So to push back against that, we're selling body armor.
[01:22:54.094 --> 01:22:55.816]  We're even selling 80% lowers.
[01:22:55.816 --> 01:23:04.942]  You know, I was just talking to the crew, telling them how my daughter, when she came back from China, one of the first things we did, she was about five years old when we adopted her, we took her to Build-A-Bear.
[01:23:04.942 --> 01:23:06.403]  And we let her build that.
[01:23:08.349 --> 01:23:11.991]  And it really bothered me to see that slogan up there about it takes a village.
[01:23:11.991 --> 01:23:14.392]  You know, they paraphrased Hillary Clinton's, it takes a village.
[01:23:14.392 --> 01:23:15.413]  No, it doesn't take a village.
[01:23:15.413 --> 01:23:19.995]  It takes devoted parents to raise children, to give them the right values.
[01:23:19.995 --> 01:23:24.777]  It's a very dangerous thing for the government to raise your children, but that's what they always seek to do.
[01:23:24.777 --> 01:23:30.080]  But in spite of that, I looked at that and it kind of put me off on that activity, but she loved it.
[01:23:30.080 --> 01:23:35.222]  And now she's 15 years old, just turned 15, and I think it's time for her to build AR.
[01:23:36.806 --> 01:23:37.887]  To build an AR.
[01:23:37.887 --> 01:23:38.967]  That's right.
[01:23:38.967 --> 01:23:43.389]  We've got 80% lowers that we're selling at Infowars store right now.
[01:23:43.389 --> 01:23:47.091]  This is new special operator tested 80% lowers now available.
[01:23:47.091 --> 01:23:52.153]  Designed, patented, and produced in Tennessee by the respected Tennessee Arms Manufacturing Group.
[01:23:52.153 --> 01:23:54.354]  There's an unconditional lifetime warranty.
[01:23:54.354 --> 01:23:56.035]  No questions asked return policy.
[01:23:56.035 --> 01:23:58.516]  It uses only marine grade brass.
[01:23:58.516 --> 01:24:00.197]  This is something that you may not realize.
[01:24:00.197 --> 01:24:02.398]  It's perfectly legal for you to build your own gun.
[01:24:02.398 --> 01:24:03.459]  Now may be the time
[01:24:04.059 --> 01:24:18.785]  For my little girl to build her gun and start learning how to use an AR-15 because AR-15s, in spite of what Joe Biden says, that is what you should be shooting, especially if you're a girl and you're having difficulty with strength issues or whatever.
[01:24:18.785 --> 01:24:21.546]  We showed that picture where he said, no, you need a shotgun.
[01:24:21.546 --> 01:24:22.227]  It's like, you know what?
[01:24:22.227 --> 01:24:25.468]  If you're not used to using shotguns, if you don't have a lot of upper body strength,
[01:24:26.228 --> 01:24:30.531]  An AR-15 allows you to shoot without the recoil, to shoot more accurately.
[01:24:30.531 --> 01:24:32.633]  And that's a really important thing to do when you're shooting a gun.
[01:24:32.633 --> 01:24:34.134]  You want to be able to shoot it accurately.
[01:24:34.134 --> 01:24:36.596]  So now, maybe, I think, is the time for her to learn how to do that.
[01:24:36.596 --> 01:24:43.561]  Also, if you're not going to get a gun to protect yourself, if you're not going to go that route, at least protect yourself from bullets.
[01:24:43.561 --> 01:24:46.983]  This is something that even people in Chicago should be allowed to do.
[01:24:46.983 --> 01:24:55.069]  And we now have a patented form of carbon nanotube technology, the lightest, strongest, most flexible body armor on the market.
[01:24:55.936 --> 01:25:01.679]  It's only a quarter inch thick, but it is field-tested to stop the most powerful pistol rounds in production.
[01:25:01.679 --> 01:25:06.022]  Waterproof, super lightweight, made in the USA, 20-year warranty.
[01:25:06.022 --> 01:25:09.504]  You'll find it exclusively at InfoWarsStore.com.
[01:25:09.504 --> 01:25:14.407]  And you can get it anywhere from a vest all the way down to the cheapest form, which you're seeing right now on the screen.
[01:25:15.027 --> 01:25:18.729]  Which is a rectangular with rounded edges, rectangular insert.
[01:25:18.729 --> 01:25:20.750]  You can put that in your backpack.
[01:25:20.750 --> 01:25:23.072]  You can put that in your kid's backpack.
[01:25:23.072 --> 01:25:27.154]  So they are protected if they have to go to a gun-free killing zone.
[01:25:27.154 --> 01:25:30.116]  Like an airport or school that we all have to frequent.
[01:25:30.116 --> 01:25:34.078]  But that they've taken people's ability to protect themselves away.
[01:25:34.078 --> 01:25:39.501]  So until we get that restored, be able to protect yourself by having something that will stop a bullet reliably.
[01:25:40.560 --> 01:25:43.741]  Now I want to talk about this speech case.
[01:25:43.741 --> 01:25:46.022]  Just absolutely amazing.
[01:25:46.022 --> 01:25:46.602]  This story.
[01:25:46.602 --> 01:25:53.144]  The German court calls a synagogue torching an act that was designed to criticize Israel.
[01:25:53.144 --> 01:25:55.265]  So see, it's okay.
[01:25:55.265 --> 01:25:58.026]  You can't shout fire in a crowded theater.
[01:25:58.026 --> 01:26:00.087]  That's the classic example, right?
[01:26:00.087 --> 01:26:00.487]  They tell us
[01:26:01.127 --> 01:26:05.190]  Free speech does not mean that you can shout fire in a crowded theater.
[01:26:05.190 --> 01:26:11.615]  And yet, in this particular case, this German court says that setting the place on fire is protected free speech.
[01:26:11.615 --> 01:26:15.378]  If you want to protest somebody for being Jewish, okay?
[01:26:15.378 --> 01:26:17.580]  It is nothing but anti-Semitism.
[01:26:17.580 --> 01:26:19.081]  Let's call it what it is.
[01:26:19.081 --> 01:26:19.541]  And actually,
[01:26:20.602 --> 01:26:27.345]  Volker Beck, who is a leading Green Party member of parliament in Germany, said the attack on the synagogue was motivated by anti-Semitism.
[01:26:27.345 --> 01:26:31.726]  He said, what do Jews in Germany have to do with the Middle East conflict?
[01:26:31.726 --> 01:26:36.588]  Every bit as much as Christians, non-religious people, or Muslims in Germany.
[01:26:36.588 --> 01:26:38.149]  Namely, nothing!
[01:26:38.149 --> 01:26:39.969]  Absolutely nothing!
[01:26:39.969 --> 01:26:49.753]  So he says, the German court here says that it was okay to set this synagogue on fire because it was protesting Israeli policy?
[01:26:50.819 --> 01:26:54.961]  Against the Palestinians?
[01:26:54.961 --> 01:26:55.621]  No.
[01:26:55.621 --> 01:27:02.545]  He said these German Jews have nothing to do with that any more than Muslims living in Germany have to do with that policy.
[01:27:02.545 --> 01:27:08.808]  He said the ignorance of the judiciary towards anti-semitism is for many Jews in Germany especially alarming.
[01:27:08.808 --> 01:27:11.690]  See, this is the problem with hate speech.
[01:27:11.690 --> 01:27:16.592]  The court looks at this and says, oh, this is an issue of hate speech versus free speech.
[01:27:16.592 --> 01:27:18.573]  No, it's an issue of arson.
[01:27:18.573 --> 01:27:19.394]  It's an issue of arson.
[01:27:20.483 --> 01:27:25.010]  The court also noted that the men had consumed alcohol and that there were no injuries to members of the synagogue.
[01:27:25.010 --> 01:27:26.473]  So that makes it okay.
[01:27:26.473 --> 01:27:28.636]  See, if you're drunk and you do it, it makes it okay.
[01:27:28.636 --> 01:27:29.197]  No, it doesn't.
[01:27:30.219 --> 01:27:32.380]  It doesn't make it okay if you're drunk.
[01:27:32.380 --> 01:27:40.783]  It doesn't make it okay if Israel did something, a foreign government does something, and then to say, well, because Israel did something, now we can punish Jews in this country.
[01:27:40.783 --> 01:27:43.164]  And it doesn't make it okay that nobody was hurt.
[01:27:43.164 --> 01:27:48.667]  You see, the issue with arson is that you are putting lives at risk.
[01:27:48.667 --> 01:27:59.111]  Not only the lives of people that might be in the building, the lives of people who might be in adjacent buildings that might catch fire once you set a fire, but you're also putting at risk the lives of the firemen who have to come and put it out.
[01:28:00.285 --> 01:28:03.166]  That's why arson is taken so seriously.
[01:28:03.166 --> 01:28:04.466]  And it should be taken seriously.
[01:28:04.466 --> 01:28:08.227]  But we get back into this thing as to, well, is it hate speech or is it free speech?
[01:28:08.227 --> 01:28:09.227]  No, it's just simply arson.
[01:28:09.227 --> 01:28:13.768]  We can't see the real essence, the real crime that is at the root of all this.
[01:28:13.768 --> 01:28:19.449]  And then the most amazing thing of it is that this was clearly anti-semitism.
[01:28:19.449 --> 01:28:21.049]  And they give that a pass.
[01:28:21.049 --> 01:28:24.470]  And yet, what are we told by Angela Merkel?
[01:28:24.470 --> 01:28:26.471]  We've got Chancellor Merkel's government.
[01:28:26.471 --> 01:28:27.691]  This is a story from
[01:28:28.769 --> 01:28:29.650]  We're good to go.
[01:28:50.401 --> 01:28:53.305]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[01:29:08.703 --> 01:29:15.507]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[01:29:15.507 --> 01:29:21.630]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[01:29:21.630 --> 01:29:24.892]  Telomeres are the little cups on the end of our chromosomes.
[01:29:24.892 --> 01:29:26.353]  And when it runs out, you start dying.
[01:29:26.573 --> 01:29:30.875]  We chose the PQQ because it has over 175 different clinical trials.
[01:29:30.875 --> 01:29:33.817]  It's one of the most effective substances in the world.
[01:29:33.817 --> 01:29:35.478]  It works like an antioxidant.
[01:29:35.478 --> 01:29:38.920]  It works to repair nerve growth factor.
[01:29:38.920 --> 01:29:41.521]  So this is a formula to deliver the maximum amount.
[01:29:41.521 --> 01:29:42.582]  It's in powder form.
[01:29:42.582 --> 01:29:45.463]  We have so many five-star reviews.
[01:29:45.463 --> 01:29:46.184]  I take this.
[01:29:46.184 --> 01:29:47.985]  This is the product that I take.
[01:29:47.985 --> 01:29:49.946]  Infowarslife.com and the profit we make.
[01:29:50.786 --> 01:29:51.587]  We fight the Globals.
[01:29:51.587 --> 01:29:52.728]  We fight the New World Order.
[01:29:52.728 --> 01:29:56.892]  Secure your DNA Force today at InfoWarsLive.com or call toll free 888-253-3139.
[01:30:01.502 --> 01:30:06.227]  Men, give your body the support it needs with InfoWars Life Prostagard.
[01:30:06.227 --> 01:30:10.672]  It's time to start assisting the body in regulating proper prostate balance.
[01:30:10.672 --> 01:30:21.284]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[01:30:21.884 --> 01:30:29.848]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[01:30:29.848 --> 01:30:39.213]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[01:30:39.213 --> 01:30:49.478]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[01:30:49.958 --> 01:30:53.400]  Now's the time to start naturally supporting your body.
[01:30:53.400 --> 01:30:58.024]  Get Prostagard on your side today, exclusively at InfoWarsLife.com.
[01:30:58.024 --> 01:31:00.946]  That's InfoWarsLife.com.
[01:31:00.946 --> 01:31:05.429]  We have the new product at InfoWarsLife.com, BioTrue Selenium.
[01:31:05.429 --> 01:31:16.356]  We've had so many requests over the years for selenium, and just recently, we were able to source a certified organic, bioavailable selenium from mustard seed extract.
[01:31:16.516 --> 01:31:21.559]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[01:31:21.559 --> 01:31:24.140]  It helps balance the thyroid gland.
[01:31:24.140 --> 01:31:25.861]  It helps detoxify.
[01:31:25.861 --> 01:31:28.723]  Selenium is another one of those absolute must-haves.
[01:31:28.723 --> 01:31:33.505]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[01:31:33.505 --> 01:31:39.769]  As a matter of fact, there's 25 genes in the body that are directly dependent upon selenium.
[01:31:39.769 --> 01:31:45.091]  So it really is an all-around nutrient that everybody really needs.
[01:31:45.091 --> 01:31:45.852]  I'm taking it now.
[01:31:46.172 --> 01:31:49.413]  It's not just our water we need to filter.
[01:31:49.413 --> 01:31:52.495]  It's not just our food that needs to be cleaned.
[01:31:52.495 --> 01:31:55.496]  It's the air we're breathing, especially for our children.
[01:31:55.496 --> 01:31:57.157]  The artificial particulates, the chemicals,
[01:32:10.302 --> 01:32:13.464]  is absolutely weighing down our immune systems.
[01:32:13.464 --> 01:32:22.650]  The same team based right here in America that brought you the Alexa Pure Groundbreaking Water Filtration Systems have now developed Alexa Pure Breeze.
[01:32:22.650 --> 01:32:30.196]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children to do the best job you can to purify your air.
[01:32:30.196 --> 01:32:38.221]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[01:32:38.221 --> 01:32:39.202]  The general public doesn't.
[01:32:40.405 --> 01:32:43.086]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[01:32:43.086 --> 01:32:47.909]  One of these systems can keep 800 square feet incredibly clean.
[01:32:47.909 --> 01:32:54.612]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[01:32:54.612 --> 01:33:04.756]  Find out why this system is so revolutionary today at InfoWarsTore.com.
[01:33:04.756 --> 01:33:07.377]  You're listening to the Alex Jones Show.
[01:33:12.321 --> 01:33:22.328]  From the front lines of the information war, it's Alex Jones.
[01:33:22.328 --> 01:33:23.649]  Welcome back to the Alex Jones Show.
[01:33:23.649 --> 01:33:25.751]  I'm David Knight and we were just talking about the amazing
[01:33:28.636 --> 01:33:30.157]  Positions taken in Germany.
[01:33:30.157 --> 01:33:52.690]  I'm just speechless here for a moment looking at what Merkel is doing at the same time saying we're going to prosecute hate speech on social media but then you got a German court saying hey they set fire to a synagogue we're gonna let these guys go because they were protesting Israeli policies as the Green member of Parliament said these people here that at the synagogue have absolutely nothing to do
[01:33:53.570 --> 01:33:56.012]  With Israeli foreign policy.
[01:33:56.012 --> 01:33:58.973]  This is anti-Semitism, clear and simple.
[01:33:58.973 --> 01:34:02.796]  It was hate speech and it was also dangerous arson.
[01:34:02.796 --> 01:34:09.400]  Arson is very dangerous, but of course you can't yell fire in a crowded theater, but you can burn the theater down as long as you're protesting Israel, I guess.
[01:34:09.400 --> 01:34:10.441]  That's okay.
[01:34:10.441 --> 01:34:12.042]  As long as you're doing something political.
[01:34:12.921 --> 01:34:16.385]  So, now we have, and of course this is Merkel moving to the next step.
[01:34:16.385 --> 01:34:27.657]  We saw a couple of years ago, actually it was about a year and a half ago, September 2015, remember that hot mic situation between Angela Merkel and Zuckerberg of Facebook?
[01:34:27.657 --> 01:34:30.700]  And she was saying, you know, what are you going to do to shut down criticism of refugees?
[01:34:30.700 --> 01:34:31.822]  And he says, we're working on it.
[01:34:32.222 --> 01:34:37.485]  Well, maybe they're not working on it fast enough or hard enough for Angela Merkel, so now they're going to threaten fines.
[01:34:37.485 --> 01:34:40.027]  That'll give them at least justification.
[01:34:40.027 --> 01:34:46.530]  So they'll come out and Facebook will say, well, we had to do this because they were going to give us fines, so we're going to shut down your free speech.
[01:34:46.530 --> 01:34:54.275]  We're going to shut down speech that the government thinks is dangerous because it criticizes their immigration policy, their open border policy.
[01:34:55.182 --> 01:34:59.248]  Take a look at what this lady is saying, this Danish journalist.
[01:34:59.248 --> 01:35:01.712]  It's a story on RT today.
[01:35:01.712 --> 01:35:05.578]  EU's new tool against political opponents is to link them to Russia.
[01:35:05.578 --> 01:35:09.785]  You see, what they want to do, it's not about hate speech, it's really about
[01:35:10.706 --> 01:35:12.967]  Censoring people who oppose the government.
[01:35:12.967 --> 01:35:15.467]  Censoring people who oppose globalism.
[01:35:15.467 --> 01:35:23.750]  And of course the open borders that are represented by bringing in massive numbers of Muslims, who then are allowed to set synagogues and churches on fire.
[01:35:23.750 --> 01:35:26.091]  And it's okay because they're just protesters, right?
[01:35:26.091 --> 01:35:30.572]  They're just exercising their free speech when they cut the heads off of statues at Christian churches.
[01:35:30.572 --> 01:35:35.953]  They're just exercising their free speech when they attack people for being Christians, when they attack people for being Jewish.
[01:35:35.953 --> 01:35:36.954]  But of course the government
[01:35:37.834 --> 01:35:44.618]  And the EU is attacking people for being Russian, or having links to them, if you criticize their policies.
[01:35:44.618 --> 01:35:48.921]  And that's the point that this Danish journalist, Iben Threnholm, said.
[01:35:48.921 --> 01:35:50.522]  It's a lady.
[01:35:50.522 --> 01:35:53.103]  She's been branded as a Russian propagandist.
[01:35:53.103 --> 01:35:54.104]  See, that's what our
[01:35:54.924 --> 01:36:05.652]  Arbiters, our Ministry of Truth, as we've now created and made the State Department with endowing it with 160 million dollars over two years.
[01:36:05.652 --> 01:36:07.093]  It's going to be our new Ministry of Truth.
[01:36:07.093 --> 01:36:10.295]  They're going to identify who the propagandists are and then come after them.
[01:36:10.295 --> 01:36:12.477]  And this is what's happening already in the EU.
[01:36:12.477 --> 01:36:15.579]  This lady, a Danish journalist, was branded as a Russian propagandist.
[01:36:15.579 --> 01:36:22.805]  She was included on an EU blacklist, a blacklist, for comments that she made on immigration policy.
[01:36:23.365 --> 01:36:28.269]  And she tells RT that such character assassinations have become the new go-to tactic of Western governments.
[01:36:28.269 --> 01:36:39.877]  She explained her reservations about the EU's current migrant policy in an op-ed piece that she penned, and about its inability to properly integrate Muslim migrants into European society.
[01:36:39.877 --> 01:36:49.324]  She's also written a piece for RT earlier in which she explained how she said the quote-unquote spiritual vacuum that has been created by Western cultural nihilism
[01:36:50.458 --> 01:36:52.606]  Western cultural nihilism.
[01:36:52.606 --> 01:36:54.774]  See, that's what we call in America, Hollywood!
[01:36:56.280 --> 01:36:59.542]  That is Western cultural nihilism at its core.
[01:36:59.542 --> 01:37:05.826]  She says, Western cultural nihilism is a core factor behind growing Muslim radicalization within the EU.
[01:37:05.826 --> 01:37:08.207]  She says, today it is me who is on the blacklist.
[01:37:08.207 --> 01:37:11.309]  Tomorrow it could be a different journalist who has similar views.
[01:37:11.309 --> 01:37:17.213]  They claim that I'm damaging, that I'm doing harm to the European Union just for criticizing them.
[01:37:17.213 --> 01:37:19.914]  I criticize them for their immigration policy.
[01:37:19.914 --> 01:37:20.235]  She said,
[01:37:21.175 --> 01:37:24.639]  But the way they deal with this is to link the person with Russia.
[01:37:24.639 --> 01:37:30.065]  See, this is what's going to happen with the State Department here with their $160 million grant.
[01:37:30.065 --> 01:37:33.849]  They're going to link us to Russia if we criticize their policy.
[01:37:33.849 --> 01:37:36.292]  Just like they're linking Donald Trump to Russia.
[01:37:37.267 --> 01:37:40.228]  Or they're going to claim that such close ties between this person and Russia.
