[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[3:12:39.160 --> 3:12:43.640]  They're the ones that don't take a crap unless they're given authorization by Podesta.
[3:12:43.640 --> 3:12:44.640]  Exactly.
[3:12:44.640 --> 3:12:50.440]  And the only thing that RT did five, six years ago, which really pissed them off was they
[3:12:50.440 --> 3:12:53.640]  had airport signs which said question more.
[3:12:53.640 --> 3:12:54.640]  Remember that?
[3:12:54.640 --> 3:12:55.640]  That was a huge scandal.
[3:12:55.640 --> 3:13:01.160]  They're a news outlet, invite people to question what they're being told by public officials.
[3:13:01.160 --> 3:13:06.480]  So from then on, RT was marked as the enemy, even though we don't agree with them on a lot
[3:13:06.480 --> 3:13:07.480]  of stuff.
[3:13:07.480 --> 3:13:08.480]  They did a lot of SJ, don't they?
[3:13:08.480 --> 3:13:13.200]  But it's exactly, it's too much liberal crap as if we don't do things on our own, as if
[3:13:13.200 --> 3:13:16.440]  the American people didn't reject Hillary.
[3:13:16.440 --> 3:13:19.400]  And they're so arrogant, she's going to be the face of 2018.
[3:13:19.400 --> 3:13:20.640]  Did you hear that?
[3:13:20.640 --> 3:13:23.840]  Well, good luck to them if they're going with that.
[3:13:23.840 --> 3:13:28.280]  But again, it's, I mean, they had a tweet last week, which was retweeted by a lot of
[3:13:28.280 --> 3:13:32.360]  several prominent journalists, which they were basically triggering and but her over
[3:13:32.360 --> 3:13:37.320]  the fact that RT wasn't talking about something negative about Trump when all the other news
[3:13:37.320 --> 3:13:41.280]  networks in America were, because they dared to have their own editorial position.
[3:13:41.280 --> 3:13:42.280]  That's right.
[3:13:42.280 --> 3:13:44.680]  It's a cult that doesn't like anybody that's independent.
[3:13:44.680 --> 3:13:46.680]  It's a cult that doesn't like independence.
[3:13:46.680 --> 3:13:47.680]  Yeah.
[3:13:47.680 --> 3:13:52.760]  So obviously we're going to cross over on some subjects with RT because we're independent,
[3:13:52.760 --> 3:13:56.520]  we're not funded by Gulf state dictatorships like CNN.
[3:13:56.520 --> 3:13:59.320]  We're not funded by George Soros like media matters.
[3:13:59.320 --> 3:14:03.600]  So we're going to cross over on some things where we, God forbid, have an independent
[3:14:03.600 --> 3:14:04.600]  view.
[3:14:04.600 --> 3:14:08.600]  Don't you love how the young turds have been funded by Gulf state dictatorships?
[3:14:08.600 --> 3:14:09.800]  And so has CNN.
[3:14:09.800 --> 3:14:14.040]  We're talking quarter million per production on CNN by Gulf state dictators.
[3:14:14.040 --> 3:14:15.040]  These people are the joke.
[3:14:15.040 --> 3:14:16.040]  Let me ask this last question.
[3:14:16.040 --> 3:14:19.760]  I'm getting out here because you're the reason, you know, we're all watching Paul, but I love
[3:14:19.760 --> 3:14:20.760]  talking to you here on air.
[3:14:20.760 --> 3:14:23.600]  We talk more on air and we talk off air, we're both so busy and we're not getting our
[3:14:23.600 --> 3:14:25.600]  criminal orders actually.
[3:14:25.600 --> 3:14:29.240]  Looking at this, what do you make of CNN claiming, I saw you tweet this on Sunday and I looked
[3:14:29.240 --> 3:14:31.760]  it up, that there was no violence by the left.
[3:14:31.760 --> 3:14:35.320]  It was all wonderful and liberal in Frankfurt, Germany at the G20.
[3:14:35.320 --> 3:14:39.640]  When all the rest of the mainstream media called it an orgy of violence, almost 500
[3:14:39.640 --> 3:14:44.400]  cops in the hospital, people burned up.
[3:14:44.400 --> 3:14:49.200]  It looked like a bombing zone, you know, like Dresden or something in World War II.
[3:14:49.200 --> 3:14:55.000]  I would CNN tell lies they know are manifestly discrediting.
[3:14:55.000 --> 3:14:59.720]  Because they're all tied into the same system, which is this, this idea that there's legitimate
[3:14:59.720 --> 3:15:02.680]  authentic protests against, essentially it was Trump.
[3:15:02.680 --> 3:15:09.240]  I mean, you had de Blasio over there, ignoring the funeral of a slain NYPD officer to go
[3:15:09.240 --> 3:15:12.240]  and grandstand in front of a bunch of violent communists.
[3:15:12.240 --> 3:15:13.640]  That's exactly who they were.
[3:15:13.640 --> 3:15:19.000]  CNN took one little protest, one little side protest that protested for an hour, which was
[3:15:19.000 --> 3:15:23.280]  largely peaceful by a completely different group and said, oh, look, Hamburg was completely
[3:15:23.280 --> 3:15:24.280]  peaceful.
[3:15:24.280 --> 3:15:28.240]  You've got center right columnists, conservative, respective columnists in Germany coming out
[3:15:28.240 --> 3:15:32.480]  and saying, the left is turning into the equivalent of Islamic terrorists.
[3:15:32.480 --> 3:15:37.000]  It's only a matter of time before they start blowing things up and the CNN to have the
[3:15:37.000 --> 3:15:38.880]  nerve to say it was peaceful.
[3:15:38.880 --> 3:15:43.520]  But Alex, that's why more people watch 40 year old reruns of Yogi Bear than they do
[3:15:43.520 --> 3:15:48.680]  CNN's top shows because people are sick of it and it doesn't resonate with anyone.
[3:15:48.680 --> 3:15:53.600]  And they're out today denying that as well, that more people watch Nickelodeon cartoons
[3:15:53.600 --> 3:15:58.000]  when it's proven by the ratings, we're going to get into that clip as well.
[3:15:58.000 --> 3:15:59.760]  So it's completely insane.
[3:15:59.760 --> 3:16:01.760]  The Don Jr. thing.
[3:16:01.760 --> 3:16:07.440]  So let me get this straight, Alex, Russia and Trump had had this deep collusion, right?
[3:16:07.440 --> 3:16:11.400]  They had deep communication and ties right up until the election.
[3:16:11.400 --> 3:16:16.960]  Yet you've got Don Jr. in June, four months before the election saying, oh, okay, I'll
[3:16:16.960 --> 3:16:18.880]  meet with this woman, whoever she is.
[3:16:18.880 --> 3:16:24.480]  Some crackpot who had no information whatsoever, who even Bloomberg admits has no connection
[3:16:24.480 --> 3:16:25.840]  to the Russian government.
[3:16:25.840 --> 3:16:30.760]  So they were so deeply in bed that he's forced to meet with a crackpot who's not even related
[3:16:30.760 --> 3:16:31.760]  to the Russian government.
[3:16:31.760 --> 3:16:36.080]  But he's obviously a useful idiot of the Piskate dossier group.
[3:16:36.080 --> 3:16:39.880]  They just threw a bunch of kooks at them hoping one of them would end up meeting with them
[3:16:39.880 --> 3:16:40.880]  and that's all they've got.
[3:16:40.880 --> 3:16:45.520]  And now they're running around breathlessly on CNN like the Holy Grail has been discovered.
[3:16:45.520 --> 3:16:52.480]  Yeah, it's gone from Russia hacked the election to Don Jr. reluctantly met with a crackpot
[3:16:52.480 --> 3:16:56.400]  for half an hour and was disappointed and it was a complete waste of time.
[3:16:56.400 --> 3:16:58.200]  So they've gone from that to that.
[3:16:58.200 --> 3:17:01.960]  If that's all they've got left, then they're running out of bullets, Alex, and it's quite
[3:17:01.960 --> 3:17:02.960]  pathetic.
[3:17:02.960 --> 3:17:07.400]  But maybe Don Jr. should have just deleted the emails, you know, bleach bit the emails
[3:17:07.400 --> 3:17:12.720]  like Hillary Clinton did and the media would be thawning or taking hammers to the hard
[3:17:12.720 --> 3:17:13.720]  drives.
[3:17:13.720 --> 3:17:19.640]  Yeah, that's also a respectable way to handle private information and pull on information.
[3:17:19.640 --> 3:17:20.640]  You do that.
[3:17:20.640 --> 3:17:21.640]  You get away with it.
[3:17:21.640 --> 3:17:22.640]  It's fine.
[3:17:22.640 --> 3:17:24.840]  You casually meet with somebody who turns out to be a crackpot.
[3:17:24.840 --> 3:17:28.520]  How many people have you met, Alex, that want to talk about projects and stuff that it just
[3:17:28.520 --> 3:17:30.320]  turns out to be a complete waste of time?
[3:17:30.320 --> 3:17:34.280]  It doesn't mean you're colluding in bed with the government from the country which they're
[3:17:34.280 --> 3:17:35.280]  involved.
[3:17:35.280 --> 3:17:36.280]  Exactly.
[3:17:36.280 --> 3:17:37.280]  I'm skipping this break so you have more time, Paul.
[3:17:37.280 --> 3:17:38.280]  Take over.
[3:17:38.280 --> 3:17:39.280]  Great job.
[3:17:39.280 --> 3:17:40.280]  Paul Watson, go ahead.
[3:17:40.280 --> 3:17:41.280]  Okay.
[3:17:41.280 --> 3:17:42.280]  Thanks, Alex.
[3:17:42.280 --> 3:17:44.200]  Thanks for coming on at the bottom of the hour, by the way.
[3:17:44.200 --> 3:17:45.200]  That is Peter Sweden.
[3:17:45.200 --> 3:17:49.760]  You've probably seen some of his videos to talk about, latest goings on in the liberal
[3:17:49.760 --> 3:17:54.160]  basket case that is Sweden and what that means for the rest of Europe.
[3:17:54.160 --> 3:17:57.160]  Continuing with the news now, huge nothing burger.
[3:17:57.160 --> 3:17:59.320]  They tried to sensationalize it.
[3:17:59.320 --> 3:18:02.240]  Donald Trump Jr. cut ahead of them.
[3:18:02.240 --> 3:18:05.800]  The New York Times, that is, by releasing the emails before they could write their big
[3:18:05.800 --> 3:18:07.040]  bombshell story.
[3:18:07.040 --> 3:18:12.240]  It was basically that he met with this lawyer who was not connected to the Kremlin at all
[3:18:12.240 --> 3:18:17.400]  – even Bloomberg admits that in an article entitled, Trump's low-level Russian connection,
[3:18:17.400 --> 3:18:23.000]  the lawyer who met Donald Trump Jr. was no Kremlin power broker.
[3:18:23.000 --> 3:18:25.840]  So even they admit that she had no connection to the Kremlin.
[3:18:25.840 --> 3:18:31.800]  Oh, but according to the New York Times, she's a senior Russian government official.
[3:18:31.800 --> 3:18:33.520]  Complete and total BS.
[3:18:33.520 --> 3:18:38.400]  The very fact that he even entertained the notion of meeting with this woman as late
[3:18:38.400 --> 3:18:45.800]  as June 2016, four months before the presidential election, proves that there was no deep collusion.
[3:18:45.800 --> 3:18:50.320]  If there were back channels, if there were serious ties between the Russians and the
[3:18:50.320 --> 3:18:55.320]  Trump administration, with the Russians feeding them info, colluding with them, scheming with
[3:18:55.320 --> 3:19:02.360]  them to steal the election, why on earth would Donald Trump Jr. even be interested in meeting
[3:19:02.360 --> 3:19:06.400]  with a crackpot who said she had information?
[3:19:06.400 --> 3:19:08.120]  Turns out she had nothing whatsoever.
[3:19:08.120 --> 3:19:12.680]  She wanted to talk more about Russian abortion, I think was the subject.
[3:19:12.680 --> 3:19:17.000]  This actually disproves collusion between Trump and Russia, because there's no way
[3:19:17.000 --> 3:19:21.760]  he'd even entertain this if that collusion existed.
[3:19:21.760 --> 3:19:26.480]  Total nothing, Berger, just like Van Jones and the rest of them at CNN said last week
[3:19:26.480 --> 3:19:31.040]  and the week before in the video releases by James O'Keefer and Project Veritas.
[3:19:31.040 --> 3:19:36.800]  So again, this was not connected to any hacking, there was no pre-existing back channel between
[3:19:36.800 --> 3:19:39.880]  Trump and Russia, and nothing came of this meeting.
[3:19:39.880 --> 3:19:41.680]  It was a complete waste of time.
[3:19:41.680 --> 3:19:45.960]  The people at the meeting were all on their phones within five, 10 minutes, because it
[3:19:45.960 --> 3:19:48.920]  became obvious that this woman had nothing whatsoever.
[3:19:48.920 --> 3:19:51.280]  She was misleading them, she was wasting her time.
[3:19:51.280 --> 3:19:55.000]  Oh, but God forbid they should try to dig up research on Clinton.
[3:19:55.000 --> 3:19:57.240]  We'll get into the hypocrisy of that after the break.
[3:19:57.240 --> 3:19:58.240]  Stay tuned.
[3:19:58.240 --> 3:20:05.960]  All right, we're skipping the break, so I was talking about opposition research, political
[3:20:05.960 --> 3:20:12.160]  opposition research, completely normal, completely routine in every not only presidential election,
[3:20:12.160 --> 3:20:13.160]  but election in general.
[3:20:13.160 --> 3:20:17.000]  Oh, well, they're forgetting something quite important, which is this, and this is a daily
[3:20:17.000 --> 3:20:18.000]  caller headline.
[3:20:18.000 --> 3:20:22.560]  Everybody's forgetting that Clinton allies did the same thing as Don Jr.
[3:20:22.560 --> 3:20:27.160]  Not only did they do the same thing, they did it to a far more sustained level.
[3:20:27.160 --> 3:20:31.160]  Many journalists reacted breathlessly to a New York Times report on Sunday revealing
[3:20:31.160 --> 3:20:35.560]  that President Trump's oldest son, Donald Trump Jr., met with a Russian lawyer who
[3:20:35.560 --> 3:20:38.800]  indicated she had damaging information about Hillary Clinton.
[3:20:38.800 --> 3:20:43.360]  Donald Jr. admitted to the June 26th meeting to which he brought campaign chairman Paul
[3:20:43.360 --> 3:20:48.560]  Manafort and Trump advisor Jared Kushner, who were both on their phone within five minutes
[3:20:48.560 --> 3:20:53.960]  because it became obvious that she had no information of any importance whatsoever.
[3:20:53.960 --> 3:20:58.680]  But if you go back to January, which this article points out, it was revealed in Politico
[3:20:58.680 --> 3:21:05.200]  some of the Ukrainian government's anti-Trump activities during the election, which included
[3:21:05.200 --> 3:21:12.640]  a veteran DNC operative who previously worked in the Clinton White House, Alexander Shalupe,
[3:21:12.640 --> 3:21:17.480]  worked with Ukrainian government officials, actually directly with the Ukrainian government,
[3:21:17.480 --> 3:21:22.880]  unlike this Russian lawyer, and journalists from both Ukraine and America to dig up Russia
[3:21:22.880 --> 3:21:28.240]  related opposition research on Trump and Manafort.
[3:21:28.240 --> 3:21:35.480]  She also shared her anti-Trump research with both the DNC and the Clinton campaign.
[3:21:35.480 --> 3:21:41.560]  So you've got an individual working with the DNC on behalf of Hillary Clinton, meeting,
[3:21:41.560 --> 3:21:46.960]  scheming with foreign government officials to dig up opposition, political opposition
[3:21:46.960 --> 3:21:49.920]  research on Donald Trump.
[3:21:49.920 --> 3:21:57.120]  To a far more sustained degree, Shalupe, again, working for the DNC on behalf of Hillary Clinton,
[3:21:57.120 --> 3:22:02.640]  met with Ukrainian ambassador Valery Chaly and one of his aides, Askara Shulya, at the
[3:22:02.640 --> 3:22:08.200]  Ukrainian Embassy in March 2016 to talk about unearthing Paul Manafort's Russian connections.
[3:22:08.200 --> 3:22:13.440]  Shalupe admitted to Politico four days later Trump officially hired Manafort.
[3:22:13.440 --> 3:22:19.080]  So this was a sustained relationship between an individual working for the DNC on behalf
[3:22:19.080 --> 3:22:25.400]  of Hillary Clinton, meeting with foreign government officials to dig up political opposition
[3:22:25.400 --> 3:22:31.480]  research on Donald Trump to try and sabotage, to try and sink his presidential campaign.
[3:22:31.480 --> 3:22:36.680]  How is that any different from what Donald Trump Jr. is accused of doing?
[3:22:36.680 --> 3:22:42.200]  It's exactly the same, but it's not even on the same level, given that this relationship
[3:22:42.200 --> 3:22:48.680]  between the DNC and the Ukrainian government was sustained for far longer time, whereas
[3:22:48.680 --> 3:22:53.480]  Trump Jr. met up with this woman, what, for a period of an hour maybe, nothing came of
[3:22:53.480 --> 3:22:55.480]  it whatsoever.
[3:22:55.480 --> 3:22:59.560]  That's it, complete nothing burger.
[3:22:59.560 --> 3:23:03.600]  He released the emails, he jumped ahead of the New York Times, but still they went with
[3:23:03.600 --> 3:23:09.240]  the Trump derangement syndrome narrative, which is, oh my God, this is bombshell, this
[3:23:09.240 --> 3:23:12.680]  is shocking, this is treason.
[3:23:12.680 --> 3:23:18.560]  If it's treason, then everyone in the DNC who worked with this individual, who in turn
[3:23:18.560 --> 3:23:22.320]  worked with the Ukrainian government, foreign government officials, then they're guilty
[3:23:22.320 --> 3:23:24.880]  of treason as well.
[3:23:24.880 --> 3:23:28.440]  Bottom line is, everybody does this during a political campaign.
[3:23:28.440 --> 3:23:31.560]  It's completely par for the course.
[3:23:31.560 --> 3:23:35.880]  Was Donald Trump Jr. enthusiastic about digging up dirt on Hillary Clinton?
[3:23:35.880 --> 3:23:37.640]  Well, yes.
[3:23:37.640 --> 3:23:39.880]  Nobody would deny that.
[3:23:39.880 --> 3:23:43.480]  Should he have said it at the start instead of saying the conversation was just about
[3:23:43.480 --> 3:23:47.360]  what was it, Russian abortion in the United States or adoption, I forget which?
[3:23:47.360 --> 3:23:48.960]  Yeah, maybe he should.
[3:23:48.960 --> 3:23:53.360]  But he released the email, this is the content of it, and they're treating it like it's a
[3:23:53.360 --> 3:23:54.760]  new watergate.
[3:23:54.760 --> 3:23:57.720]  Again, absolute nothing burger.
[3:23:57.720 --> 3:24:03.920]  They've gone from Russia hacking the election, suggesting that they directly had influence
[3:24:03.920 --> 3:24:05.720]  in the actual voting machines.
[3:24:05.720 --> 3:24:11.080]  Remember the fake Washington Post story about Russian hackers infiltrating the electrical
[3:24:11.080 --> 3:24:16.000]  grid turned out to be complete nonsense, no fact checking done whatsoever, they've gone
[3:24:16.000 --> 3:24:23.760]  from that to Donald Trump Jr. got an email and had a one hour meeting with a crackpot
[3:24:23.760 --> 3:24:30.120]  who had no information whatsoever in the context of the fact that the DNC did that to the exact
[3:24:30.120 --> 3:24:35.880]  same degree, in fact, more sustained with Ukrainian government officials, exactly the
[3:24:35.880 --> 3:24:36.880]  same thing.
[3:24:36.880 --> 3:24:40.680]  But again, it's not about the actual detail of the story.
[3:24:40.680 --> 3:24:48.280]  It's about the hysterical Trump derangement syndrome reaction after the fact.
[3:24:48.280 --> 3:24:53.120]  Bottom line is if there were serious back channels, serious collusion between the Trump
[3:24:53.120 --> 3:24:58.240]  administration and the Russian government before the election, with the intention of
[3:24:58.240 --> 3:25:04.640]  manipulating, swinging the election, why on earth would Donald Trump Jr. need to meet
[3:25:04.640 --> 3:25:12.240]  this one lawyer who even Bloomberg admits had no connection to the Kremlin for a conversation?
[3:25:12.240 --> 3:25:16.440]  If he already was in bed with Putin, why on earth would he need this?
[3:25:16.440 --> 3:25:20.560]  He was very enthusiastic about potentially digging up dirt on Hillary Clinton.
[3:25:20.560 --> 3:25:24.960]  As we all were during that time period, why on earth would he need to get so enthusiastic
[3:25:24.960 --> 3:25:30.840]  about that if they were already tied at the hip with the Kremlin?
[3:25:30.840 --> 3:25:35.480]  Incredible media hysteria once again, they're desperate.
[3:25:35.480 --> 3:25:38.840]  Now you've seen it with the investigation into Infowars as well.
[3:25:38.840 --> 3:25:43.320]  As soon as I saw that story, which we first reported on months ago, which was first in
[3:25:43.320 --> 3:25:52.440]  Politico months ago, that the FBI was looking into Infowars collusion with the Russians.
[3:25:52.440 --> 3:25:57.720]  That is the moment I knew 100% that it was total BS.
[3:25:57.720 --> 3:26:03.640]  As I said to Alex earlier, I'm not being facetious, but this organization is an 18-wheeler
[3:26:03.640 --> 3:26:08.720]  steaming down the highway at 100 miles an hour, we're pretty much left to our own devices
[3:26:08.720 --> 3:26:11.440]  to get on with what we want.
[3:26:11.440 --> 3:26:17.720]  Some people are given guidance, but it's not an organized system to the degree where
[3:26:17.720 --> 3:26:23.440]  a government can come in and start directing people about without evidence of that coming
[3:26:23.440 --> 3:26:24.960]  out.
[3:26:24.960 --> 3:26:30.920]  The simple fact that we cover some of the same stories as RT, as does the entirety of
[3:26:30.920 --> 3:26:35.040]  the independent media, that's basically all they've got.
[3:26:35.040 --> 3:26:39.760]  As well as Hillary Clinton's constant whining and butt hurt when she gets up on stage and
[3:26:39.760 --> 3:26:45.040]  blames WikiLeaks and Infowars, who are basically the same thing as the Russians for swinging
[3:26:45.040 --> 3:26:50.880]  the election, just like the Trump thing, nothing whatsoever, complete hot air, complete
[3:26:50.880 --> 3:26:56.360]  nothing burger, they've gone from Russia hack the election to this, and quite frankly,
[3:26:56.360 --> 3:26:58.360]  is pathetic.
[3:26:58.360 --> 3:27:03.400]  The only thing I would say about Don Jr. is, since he released these emails a few hours
[3:27:03.400 --> 3:27:10.120]  ago and since the media jumped on it like hyenas, he's been quite quiet on Twitter.
[3:27:10.120 --> 3:27:14.000]  He's retweeted a few people last time I checked, he needs to get on the offensive as well,
[3:27:14.000 --> 3:27:18.480]  because if you allow them to take control of the narrative, they can take it in any direction
[3:27:18.480 --> 3:27:19.480]  they want.
[3:27:19.480 --> 3:27:24.040]  They're good at whipping up hysteria, they've done it time and time again, which is why
[3:27:24.040 --> 3:27:30.000]  Donald Trump Jr. needs to get on the offensive with the true narrative, which is a complete
[3:27:30.000 --> 3:27:31.560]  nothing burger.
[3:27:31.560 --> 3:27:38.600]  As now I see, people like Bill O'Reilly, people like Governor Mike Huckabee are also pointing
[3:27:38.600 --> 3:27:42.040]  out, in fact, let's read a couple of their tweets, because they went up just in the
[3:27:42.040 --> 3:27:47.840]  past hour or so, Governor Mike Huckabee said about this scandal.
[3:27:47.840 --> 3:27:52.600]  People media in a frenzy because Donald Trump Jr. released all his emails should have deleted
[3:27:52.600 --> 3:27:53.600]  them.
[3:27:53.600 --> 3:27:54.760]  We know that's fine with them.
[3:27:54.760 --> 3:27:59.280]  Yeah, if you did that, maybe the media would be fawning all over him.
[3:27:59.280 --> 3:28:02.680]  We know they wouldn't, because they literally go to dinner parties and each other's houses
[3:28:02.680 --> 3:28:08.960]  on a regular basis and Politico's Glenn Thrush begs for John Podesta's approval before he
[3:28:08.960 --> 3:28:10.160]  even writes an article.
[3:28:10.160 --> 3:28:14.720]  Oh, but there's no collusion between those two parties, no, no, no.
[3:28:14.720 --> 3:28:21.080]  Bill O'Reilly said this, Trump Jr. smart to release emails, tabloid guy set him up with
[3:28:21.080 --> 3:28:26.400]  a Russian lawyer who promised Hillary dirt, she didn't deliver, that's the story.
[3:28:26.400 --> 3:28:30.920]  And again, this tabloid guy that set him up looks like a complete slob.
[3:28:30.920 --> 3:28:36.760]  This is hardly a professional, surreptitious operation where they're scheming behind the
[3:28:36.760 --> 3:28:38.360]  scenes with the Kremlin.
[3:28:38.360 --> 3:28:42.520]  It looks like basically a complete waste of time.
[3:28:42.520 --> 3:28:47.600]  We've all had meetings with people who promise important information, whether it's political
[3:28:47.600 --> 3:28:51.520]  or working on projects or whatever, and it turns out to be a total waste of time.
[3:28:51.520 --> 3:28:53.840]  That's exactly what this is.
[3:28:53.840 --> 3:28:56.480]  But that's some of the reaction coming into it.
[3:28:56.480 --> 3:29:00.160]  The only advice I would give to Donald Trump Jr. and he might have already taken this is
[3:29:00.160 --> 3:29:04.960]  to get on the offensive himself with this narrative, because you can bet your bottom
[3:29:04.960 --> 3:29:11.480]  dollar that the media will take it in any direction they want with an emphasis on complete
[3:29:11.480 --> 3:29:15.760]  hysteria as they do every single time, but we'll continue to track it.
[3:29:15.760 --> 3:29:19.480]  We have in the next segment, Peter Sweden coming on.
[3:29:19.480 --> 3:29:23.900]  He is a YouTuber, of course, from Sweden, I believe he's in the UK now, but he's planning
[3:29:23.900 --> 3:29:28.640]  on going to Sicily to document what's going on with the migrant crisis there.
[3:29:28.640 --> 3:29:34.480]  Of course, we have Sweden, the liberal basket case of the world, the one example of a country
[3:29:34.480 --> 3:29:39.120]  that is a warning not only to the rest of Europe, but to America itself.
[3:29:39.120 --> 3:29:42.000]  So we're going to get into that and more on the flip side.
[3:29:42.000 --> 3:29:45.240]  It's the Alex Jones Show 4th Hour with me, Paul Joseph Watson.
[3:29:45.240 --> 3:29:47.960]  We'll be back, don't go away.
[3:29:47.960 --> 3:29:49.240]  We're on the march.
[3:29:49.240 --> 3:29:51.760]  The Empire's on the run.
[3:29:51.760 --> 3:29:59.040]  Alex Jones and the GCN Radio Network.
[3:29:59.040 --> 3:30:02.800]  This is a public service announcement from infowars.com.
[3:30:02.800 --> 3:30:04.560]  Are you aware of political fraud?
[3:30:04.560 --> 3:30:06.000]  It is rampant out there.
[3:30:06.000 --> 3:30:08.400]  Here are some of its main exhibitors.
[3:30:08.400 --> 3:30:10.000]  Barack Obama.
[3:30:10.000 --> 3:30:13.600]  After running for president for the little guy, campaigning against big money, he got
[3:30:13.600 --> 3:30:16.920]  out of office and immediately became that which he campaigned against.
[3:30:16.920 --> 3:30:21.040]  Washington Fat Cats, multi-million dollar book deals, multi-million dollar mansions.
[3:30:21.040 --> 3:30:25.000]  Meanwhile, the little guy is looking for a new doctor or insurance plan they can afford
[3:30:25.000 --> 3:30:26.920]  because of the healthcare bill he lied about.
[3:30:26.920 --> 3:30:31.200]  Leonardo DiCaprio, a man committed to warning you about the perils of global warming.
[3:30:31.200 --> 3:30:35.080]  Right after he flies to you on his G20 jet airplane, then cascades off into the great
[3:30:35.080 --> 3:30:37.280]  blue on a super yacht, George Clooney.
[3:30:37.280 --> 3:30:41.360]  A man who preaches open borders and tolerance, but could not tolerate the open borders of
[3:30:41.360 --> 3:30:43.520]  Europe, so move back to the United States.
[3:30:43.520 --> 3:30:47.520]  Bernie Sanders, the head commie who has been against millionaires and billionaires that
[3:30:47.520 --> 3:30:52.040]  is except himself with his multiple houses and cars and with his wife under investigation
[3:30:52.040 --> 3:30:53.040]  for bank fraud.
[3:30:53.040 --> 3:30:54.920]  Don't fall victim to political fraud.
[3:30:54.920 --> 3:30:57.480]  Stay informed at infowars.com.
[3:30:57.480 --> 3:30:58.480]  This is Owens Royer.
[3:30:58.480 --> 3:31:02.640]  Alex Jones here to tell you about how you can help spread liberty worldwide while also
[3:31:02.640 --> 3:31:07.760]  enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[3:31:07.760 --> 3:31:11.800]  For more than a decade, my favorite coffee has come from the high mountains of southern
[3:31:11.800 --> 3:31:16.160]  Mexico where the Chiapas farmers grow their unique shade grown Arabica beans.
[3:31:16.160 --> 3:31:21.480]  We have now managed to secure the sought after beans in a highly customized blend.
[3:31:21.480 --> 3:31:27.880]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at infowarslife.com.
[3:31:27.880 --> 3:31:32.960]  This coffee gives you a long, smooth pick me up for hours without the headaches and heartburn
[3:31:32.960 --> 3:31:35.120]  that so many other coffees give me personally.
[3:31:35.120 --> 3:31:39.400]  Hands down, this is my favorite coffee and it's taken us years to secure connections
[3:31:39.400 --> 3:31:42.160]  directly to the Chiapas Mexican farmers.
[3:31:42.160 --> 3:31:46.840]  Drop by the site today, order a bag or two and I don't think you're going to be disappointed.
[3:31:46.840 --> 3:31:49.880]  Available in original or with our immune support infusion blend.
[3:31:49.880 --> 3:31:54.800]  You will be supporting a free press all the while enjoying a truly great tasting cup of
[3:31:54.800 --> 3:31:56.560]  my favorite coffee.
[3:31:56.560 --> 3:32:00.000]  Call at infowarslife.com.
[3:32:00.000 --> 3:32:03.760]  Thousands of years ago, there was a basic form of chivalry.
[3:32:03.760 --> 3:32:08.640]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance
[3:32:08.640 --> 3:32:11.440]  to organize and prepare a defense.
[3:32:11.440 --> 3:32:17.720]  60 years ago, when foreign air forces were approaching filled with bombs, they had drums
[3:32:17.720 --> 3:32:20.240]  of their own, air raid sirens.
[3:32:20.240 --> 3:32:24.640]  But in the 21st century, there are silent weapons for quiet war.
[3:32:24.640 --> 3:32:29.360]  Mathenogens added to the food and water and to the lining of plastics that destroy our
[3:32:29.360 --> 3:32:30.360]  vitality.
[3:32:30.360 --> 3:32:34.240]  Turn off our hormones and accelerate our journey towards death.
[3:32:34.240 --> 3:32:37.800]  I personally counter this onslaught with Anthroplex.
[3:32:37.800 --> 3:32:45.680]  Anthroplex is designed with known organic concentrated herbs to create the basic foundation
[3:32:45.680 --> 3:32:49.000]  to normal metabolic activity inside the human body.
[3:32:49.000 --> 3:32:51.880]  Discover why Anthroplex has turned so many heads today.
[3:32:51.880 --> 3:32:56.760]  It's time for us to take our bodies back into our own hands, and it starts at infowarslife.com
[3:32:56.760 --> 3:32:58.880]  with Anthroplex.
[3:32:58.880 --> 3:33:09.000]  Live from the infowars.com studios, you're listening to the Alex Jones show, and now
[3:33:09.000 --> 3:33:12.520]  your host, Paul Joseph Watson.
[3:33:12.520 --> 3:33:19.920]  We're live on the Alex Jones show before we go to our guest.
[3:33:19.920 --> 3:33:24.080]  I want to tell you about the great specials available at infowarsstore.com.
[3:33:24.080 --> 3:33:29.560]  We still have the 4th of July summer mega special running where you get massive discounts
[3:33:29.560 --> 3:33:37.000]  off the likes of BrainForce, SuperMail Vitality, Survival Shield, X2, ZShield, InfoWars Selects,
[3:33:37.000 --> 3:33:39.720]  Storable Food, and much, much more.
[3:33:39.720 --> 3:33:42.800]  While supplies last, this is all going to sell out soon.
[3:33:42.800 --> 3:33:45.400]  Again, you've seen how we've been targeted.
[3:33:45.400 --> 3:33:46.400]  It's basically every day.
[3:33:46.400 --> 3:33:47.800]  It's not even a cliche anymore.
[3:33:47.800 --> 3:33:53.680]  We've got an FEC investigation in the offing based on complete nothing, burger, nonsense
[3:33:53.680 --> 3:33:54.680]  once again.
[3:33:54.680 --> 3:33:57.560]  We're constantly under attack because we're independent.
