[00:00.000 --> 00:02.000]  We've got it.
[01:16:28.240 --> 01:16:32.680]  viruses, moles, and fungus, and is remarkable for wound care.
[01:16:32.680 --> 01:16:38.820]  Taken internally or used topically, it can help keep you safe from deadly pathogens.
[01:16:38.820 --> 01:16:43.580]  Supernatural Silver has over 500 different uses and a long-term shelf life, making it
[01:16:43.580 --> 01:16:46.760]  the number one choice of preppers across the country.
[01:16:46.760 --> 01:16:54.040]  To find out how this amazing new technology can help you be prepared, go to supernaturalsilver.com.
[01:16:54.040 --> 01:17:00.840]  Use the promo code PREPARED for 20% off your entire order and like us on Facebook.
[01:17:00.840 --> 01:17:04.600]  If you're listening, you know your basic freedoms are being threatened every day.
[01:17:04.600 --> 01:17:07.900]  If you're listening, you know the economy is not getting better.
[01:17:07.900 --> 01:17:10.680]  You know gas and food prices are skyrocketing.
[01:17:10.680 --> 01:17:12.800]  Now is the time to get prepared.
[01:17:12.800 --> 01:17:15.760]  For years we've told you about our friends at e Foods Direct.
[01:17:15.760 --> 01:17:19.100]  They have the best tasting, long-term, storable food on the planet.
[01:17:19.100 --> 01:17:23.040]  This food will taste just as great 25 years from now as it does tonight.
[01:17:23.040 --> 01:17:27.680]  A long-term food supply allows you to freeze the cost and the availability of the one thing
[01:17:27.680 --> 01:17:29.000]  you need most.
[01:17:29.000 --> 01:17:32.520]  Be prepared and get your supply from e Foods Direct.
[01:17:32.520 --> 01:17:36.600]  Right now is the best time to stock up and save hundreds of dollars with free shipping
[01:17:36.600 --> 01:17:38.240]  on all food supplies.
[01:17:38.240 --> 01:17:40.920]  Give yourself peace of mind and be prepared.
[01:17:40.920 --> 01:17:47.920]  Act now and call 800-409-5633 or visit efoodsdirect.com slash Alex.
[01:17:47.920 --> 01:17:50.600]  Get free shipping on all orders for a limited time.
[01:17:50.600 --> 01:17:56.800]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[01:17:56.800 --> 01:18:00.560]  You can bet your life on e Foods Direct.
[01:18:00.560 --> 01:18:05.280]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security
[01:18:05.280 --> 01:18:10.040]  system, then you're missing a critical weapon in your arsenal for home protection.
[01:18:10.040 --> 01:18:13.760]  When you're sleeping or away from home, who's watching out for intruders?
[01:18:13.760 --> 01:18:15.480]  Check out SimpliSafe.
[01:18:15.480 --> 01:18:19.900]  It's a new do-it-yourself home security system that is completely wireless.
[01:18:19.900 --> 01:18:25.320]  Go to getsimplisafe.com SimpliSafe is independent and off the grid.
[01:18:25.320 --> 01:18:29.760]  It runs on battery power, so even if the grid goes down, you're protected.
[01:18:29.760 --> 01:18:34.520]  It's completely customizable, so you can use it in your home, business, boat, trailer,
[01:18:34.520 --> 01:18:36.480]  storage unit, or shed.
[01:18:36.480 --> 01:18:41.380]  Getsimplisafe.com SimpliSafe is also ridiculously easy to install
[01:18:41.380 --> 01:18:46.080]  yourself in under 20 minutes, so there's no need to let a stranger into your home.
[01:18:46.080 --> 01:18:49.800]  If you move or need to relocate, you can take the system with you wherever you go.
[01:18:49.800 --> 01:18:54.120]  You aren't always at home, but SimpliSafe will stand guard, protecting your property
[01:18:54.120 --> 01:18:57.000]  24 hours a day, seven days a week.
[01:18:57.000 --> 01:19:00.000]  Again, that's getsimplisafe.com.
[01:19:00.000 --> 01:19:05.540]  Introducing Pro One, all of your filtration in one system, portable, on the go.
[01:19:05.540 --> 01:19:10.120]  No more do you have two or three filters to just reduce sodium fluoride.
[01:19:10.120 --> 01:19:15.520]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosolicic
[01:19:15.520 --> 01:19:16.520]  acid.
[01:19:16.520 --> 01:19:21.180]  Advanced manufacturing technology combines silver impregnated white ceramic with new
[01:19:21.180 --> 01:19:26.120]  aqua medics advanced media for removal of fluoride and other heavy metals, all in one
[01:19:26.120 --> 01:19:27.160]  filter element.
[01:19:27.160 --> 01:19:32.160]  It is the only one that does it, and out of the gates, we have it discounted at 10% off
[01:19:32.160 --> 01:19:33.700]  with promo code WATER.
[01:19:33.700 --> 01:19:41.160]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[01:19:41.160 --> 01:19:46.840]  ammonia and chlorine, hydrofluorosolicic acid, the most common form of fluoride not covered
[01:19:46.840 --> 01:19:51.040]  by other fluoride filter brands, and sodium hexafluorosilicate.
[01:19:51.040 --> 01:19:56.200]  Get your Pro Pure with the new Pro One filters today at infowarskstore.com or by calling
[01:19:56.200 --> 01:20:01.480]  888-253-3139.
[01:20:01.480 --> 01:20:22.280]  Coast to coast, direct from Austin, you're listening to the Alex Jones Broadcasting Network.
[01:20:22.280 --> 01:20:29.800]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:20:29.800 --> 01:20:36.480]  All right, I'm just going to cover news for the rest of the 40 minutes we've got left
[01:20:36.480 --> 01:20:37.480]  today.
[01:20:37.480 --> 01:20:38.480]  No calls.
[01:20:38.480 --> 01:20:40.960]  I'll be taking calls tomorrow on the weekday show, 11 a.m. to 2 p.m. because I've got so
[01:20:40.960 --> 01:20:41.960]  much I need to get to.
[01:20:41.960 --> 01:20:48.480]  If you're a new listener and you're saying, well, what do you mean Al-Qaeda works for
[01:20:48.480 --> 01:20:53.360]  our government, they attacked us on 9-11.
[01:20:53.360 --> 01:20:57.600]  You have to stop thinking the government at the top is like you.
[01:20:57.600 --> 01:21:01.880]  You don't cheat on your quote taxes, even though they're a fraud paid to the private
[01:21:01.880 --> 01:21:03.360]  Federal Reserve.
[01:21:03.360 --> 01:21:06.240]  You don't cheat on your wife.
[01:21:06.240 --> 01:21:10.160]  You're a nice guy, you're a nice lady.
[01:21:10.160 --> 01:21:11.960]  That's not how everybody else is.
[01:21:11.960 --> 01:21:15.520]  And if you've read a history book, you'd know how other governments operated, and you'd
[01:21:15.520 --> 01:21:17.280]  recognize what's happening.
[01:21:17.280 --> 01:21:22.360]  The worst criminals have gotten in government, put there by select globalist corporations
[01:21:22.360 --> 01:21:24.720]  that operate as governments themselves.
[01:21:24.720 --> 01:21:31.240]  Of the 100 biggest economies, more than half of them are corporations, you understand that?
[01:21:31.240 --> 01:21:35.800]  And they're cutthroat, and they want to shut down their competition, and they want to take
[01:21:35.800 --> 01:21:38.960]  over countries, and they want to destabilize areas.
[01:21:38.960 --> 01:21:42.320]  And so the West radicalized Muslims.
[01:21:42.320 --> 01:21:47.240]  The British did it about 100 years ago to take over the Middle East.
[01:21:47.240 --> 01:21:50.680]  Hitler came in and took over from them, kicked them out for a while.
[01:21:50.680 --> 01:21:53.200]  Look this up, it's all mainline history.
[01:21:53.200 --> 01:22:00.320]  Look up the Boxer Rebellion, how the Chinese, 160, 70 years ago, made opium illegal.
[01:22:00.320 --> 01:22:04.720]  We can punch up an article about the Opium Wars.
[01:22:04.720 --> 01:22:07.640]  And because they made it illegal, it made there be a black market.
[01:22:07.640 --> 01:22:13.760]  But British intelligence was able to take over China and implode the country.
[01:22:13.760 --> 01:22:16.760]  Well, that's all our drug war is.
[01:22:16.760 --> 01:22:21.120]  They make drugs illegal so they can ship them in and make higher profits, but then use the
[01:22:21.120 --> 01:22:27.440]  breakdown of society as a pretext to then imprison everybody.
[01:22:27.440 --> 01:22:29.120]  So I'm gonna explain this.
[01:22:29.120 --> 01:22:34.080]  Foreign mega banks run the CIA, they run the UN, they have diplomatic immunity.
[01:22:34.080 --> 01:22:38.760]  They're kicking out scores of top generals who won't go along with this right now.
[01:22:38.760 --> 01:22:45.800]  And now Mohammed Karzai, after almost 13 years, he's a mafia don, he's an opium king, he's
[01:22:45.800 --> 01:22:48.480]  really the mayor of Kabul.
[01:22:48.480 --> 01:22:53.440]  He is being checkmated by Al Qaeda and Taliban now, has been trying to kill him, and who
[01:22:53.440 --> 01:22:55.760]  killed his brother.
[01:22:55.760 --> 01:22:59.360]  And since they killed his brother a few years ago, he's come out against the West, cuz they're
[01:22:59.360 --> 01:23:00.920]  trying to double-cross him.
[01:23:00.920 --> 01:23:04.500]  Just like they double-cross Saddam, who they put in.
[01:23:04.500 --> 01:23:09.940]  And he said, hey, you're running Al Qaeda, you're running the opium, don't you try to
[01:23:09.940 --> 01:23:12.220]  do this to me.
[01:23:12.220 --> 01:23:14.740]  Don't you ever think about that.
[01:23:14.740 --> 01:23:18.600]  So it's not that I trust him, I know this is already true.
[01:23:18.600 --> 01:23:22.000]  And it's amazing to see how the media is handling it.
[01:23:22.000 --> 01:23:26.780]  Troubles mount for Hagel on first Afghan visit.
[01:23:26.780 --> 01:23:32.660]  That's how they spin it, but we put the headline on it, Afghan leader alleges US Taliban colluding.
[01:23:32.660 --> 01:23:34.360]  That's actually the AFP headline.
[01:23:34.360 --> 01:23:37.280]  And let's punch out drugsreport.com, Drugs Report gets it right.
[01:23:37.280 --> 01:23:44.900]  He has a link to Reuters, Where they break down this fact.
[01:23:44.900 --> 01:23:48.560]  You guys can just punch up my screen if you want, there you go for TV viewers.
[01:23:48.560 --> 01:23:56.740]  Karzai accuses US Taliban of collaborating, and Afghanistan Karzai blasts US, marring
[01:23:56.740 --> 01:23:57.740]  Hagel visit.
[01:23:57.740 --> 01:24:04.180]  He goes through to say, the bombing is a destabilization program, folks, it came out in court.
[01:24:04.180 --> 01:24:13.540]  The Iraqi government put in by our government, caught repeatedly US, British, Israeli, Pakistani,
[01:24:13.540 --> 01:24:18.100]  Afghan, and what was the other one, Ukrainian mercenaries.
[01:24:18.100 --> 01:24:19.100]  Fucked us up.
[01:24:19.100 --> 01:24:27.580]  This is in the London Guardian, dressed up like Wahhabist Muslims, Sunnis, shooting Shiites,
[01:24:27.580 --> 01:24:33.300]  trying to get a sectarian war going in 2005, 2006, 2007.
[01:24:33.300 --> 01:24:39.640]  And it got so bad, I had the former top CIA advisor Ronald Reagan on, Ray McGovern, White
[01:24:39.640 --> 01:24:41.660]  House briefer for Ronald Reagan, George Bush Sr.
[01:24:41.660 --> 01:24:43.980]  I had him on and he broke down when it first happened.
[01:24:43.980 --> 01:24:48.020]  They blew up the Golden Mosque and he exposed, let's get Ray McGovern back on by the way
[01:24:48.020 --> 01:24:55.300]  folks on this Karzai thing this week, go after McGovern, thank you, put a note on that.
[01:24:55.300 --> 01:24:59.820]  High level CIA because they're not all criminals, folks, they don't like what's happening.
[01:24:59.820 --> 01:25:04.460]  To expose they blew up the Golden Mosque, what was that in 2008?
[01:25:04.460 --> 01:25:08.340]  To get the Muslims all killing each other and said the Sunnis had blown up the Shiite
[01:25:08.340 --> 01:25:10.300]  mosque or was it vice versa?
[01:25:10.300 --> 01:25:16.220]  You see, when you realize it's not America versus the Muslims, it's not Israel versus
[01:25:16.220 --> 01:25:23.140]  the Muslims, it's globalist versus everybody creating crises to destroy economies so they
[01:25:23.140 --> 01:25:25.260]  can come in and buy everything up cheap.
[01:25:25.260 --> 01:25:29.340]  Or so they can have wars for no bid contracts, or so they can get the oil and then shut the
[01:25:29.340 --> 01:25:35.060]  oil off to increase the profits in their other oil holdings.
[01:25:35.060 --> 01:25:38.120]  There's a lot of evidence that Hugo Chavez probably worked for the globalist cuz he actually
[01:25:38.120 --> 01:25:43.460]  cut back on oil production, which is what they'd ordered Saddam to do in 1990.
[01:25:43.460 --> 01:25:45.360]  But he wanted to pay off the national debts.
[01:25:45.360 --> 01:25:51.020]  He was driving down oil prices to what, 75 cents, 65 cents a gallon?
[01:25:51.020 --> 01:25:55.820]  Since we got all that oil, did prices go up or down, they went up.
[01:25:55.820 --> 01:25:57.680]  Venezuela cuts off the oil.
[01:25:57.680 --> 01:26:03.020]  The West gets control of Iraq, they cut production, this OPEC wants production cut.
[01:26:03.020 --> 01:26:07.780]  And who's the head of that, Saudi Arabia, and who runs Al-Qaeda, Saudi Arabia, who took
[01:26:07.780 --> 01:26:14.260]  over Libya, who's taken over Syria, who provides the commandos, who funds Al-Qaeda, Saudi Arabia.
[01:26:14.260 --> 01:26:15.860]  Where did the hijackers come from?
[01:26:15.860 --> 01:26:17.860]  I don't know they really hijacked or what really happened.
[01:26:17.860 --> 01:26:21.940]  I know that they were in the news as US agents.
[01:26:21.940 --> 01:26:29.580]  And US officers, colonels went public and said, Mohammed Atta trained in my class, AP
[01:26:29.580 --> 01:26:30.580]  Reuters.
[01:26:30.580 --> 01:26:31.580]  And I called the colonel up.
[01:26:31.580 --> 01:26:36.180]  First it was in the San Jose Mercury News and I said, sir, I'd like you on.
[01:26:36.180 --> 01:26:38.820]  He said, listen, I'm getting threats, they're gonna court-martial me.
[01:26:38.820 --> 01:26:43.820]  I heard some woman going, they've already threatened you, get off that phone, click.
[01:26:43.820 --> 01:26:48.340]  Two days later, the court-martial begins, national security violation.
[01:26:48.340 --> 01:26:52.740]  He violated national security, Mohammed Atta, the lead hijacker, and four others were in
[01:26:52.740 --> 01:26:58.160]  his class for a year, cuz the dean also caught classes.
[01:26:58.160 --> 01:27:05.200]  He taught spies, he taught code breaking, the hijackers he saw on the news were in his
[01:27:05.200 --> 01:27:06.200]  class.
[01:27:06.200 --> 01:27:13.080]  How dare you say 9-11's an inside job, what does that mean?
[01:27:13.080 --> 01:27:19.740]  It's a fact, I don't know the whole details, it's like a criminal investigation.
[01:27:19.740 --> 01:27:26.240]  It's like we've dug up a body in somebody's backyard, a kid's been missing for three years.
[01:27:26.240 --> 01:27:30.620]  Somebody says, we got a tip that he did something with a kid, you get a warrant, you go dig
[01:27:30.620 --> 01:27:35.380]  it, there's a skeleton of a little kid in the backyard, it matches the dental records.
[01:27:35.380 --> 01:27:40.300]  I'm saying that the globalist pulled off 9-11, they're like, you haven't convicted him.
[01:27:40.300 --> 01:27:42.260]  When did he grab the kid?
[01:27:42.260 --> 01:27:51.740]  All I know is the dead kid's in his backyard, and he's the prime suspect, okay?
[01:27:51.740 --> 01:27:58.140]  I mean, I could go on for hour after hour after hour with you of the evidence of 9-11.
[01:27:58.140 --> 01:28:04.260]  The official story is a fable of fraud, there was a NORAD stand down.
[01:28:04.260 --> 01:28:11.100]  I mean, literally, there's thousands of pieces of evidence.
[01:28:11.100 --> 01:28:16.260]  The first Road to Tyranny, it's online somewhere, I think it's called Road to Tyranny Emergency
[01:28:16.260 --> 01:28:19.260]  Release.
[01:28:19.260 --> 01:28:23.900]  It's like three hours long, and I just go through hundreds of mainstream articles admitting
[01:28:23.900 --> 01:28:24.900]  all this.
[01:28:24.900 --> 01:28:27.880]  The thing is, it all gets admitted, it's back of the paper though.
[01:28:27.880 --> 01:28:30.900]  The real propaganda is whatever the cover of the paper is.
[01:28:30.900 --> 01:28:35.360]  I'm gonna do one more little piece when we come back.
[01:28:35.360 --> 01:28:41.740]  My son a few months ago, he comes up to work once a week, and he came up here, and he wanted
[01:28:41.740 --> 01:28:45.540]  to talk about government-sponsored terror, so he cut a little piece called Terrorism
[01:28:45.540 --> 01:28:46.540]  101.
[01:28:46.540 --> 01:28:48.540]  We're gonna re-air it, it's about two and a half minutes long, then I'll get into the
[01:28:48.540 --> 01:28:53.480]  Southern Poverty Law Center that is a mouthpiece of the Justice Department saying conservatives
[01:28:53.480 --> 01:29:02.540]  and libertarians are terrorists, and that I'm a terrorist, stay with us.
[01:29:02.540 --> 01:29:08.820]  If you want an American company with American products made by Americans, here is the Cal
[01:29:08.820 --> 01:29:10.460]  Bend Soap Company.
[01:29:10.460 --> 01:29:14.780]  Alex and his staff have used these pure soap products for years.
[01:29:14.780 --> 01:29:19.540]  These all-natural soaps are made from the highest quality vegetable and coconut oils
[01:29:19.540 --> 01:29:22.060]  that are earth-friendly and safe.
[01:29:22.060 --> 01:29:29.880]  See them on the web at 5starsoap.com, or call 800-340-7091 for a free catalog.
[01:29:29.880 --> 01:29:34.660]  Buy the one-to-two-month sample package and enjoy soaps that are twice as good as what
[01:29:34.660 --> 01:29:41.380]  you're using now, or save big with a one-to-two-year supply of soaps for all your cleaning needs.
[01:29:41.380 --> 01:29:43.260]  This is an amazing deal.
[01:29:43.260 --> 01:29:48.460]  You can save thousands of dollars, and you will love the way real soap makes you feel.
[01:29:48.460 --> 01:30:00.100]  See them on the web at 5starsoap.com, or call 800-340-7091 for a free catalog.
[01:30:00.100 --> 01:30:04.980]  A little over a year ago, I began to do a lot of research into why, even if I had a
[01:30:04.980 --> 01:30:07.460]  pretty good-sized meal, that I was still starving.
[01:30:07.460 --> 01:30:12.260]  And my research led me to a well-known fact that most of the soils that we grow our crops
[01:30:12.260 --> 01:30:16.440]  on here in the United States and across the industrialized world are almost completely
[01:30:16.440 --> 01:30:22.140]  depleted of almost all of the key minerals and trace elements that our bodies need to
[01:30:22.140 --> 01:30:25.180]  rebuild themselves, fight off cancer, and be healthy.
[01:30:25.180 --> 01:30:31.500]  I then searched out the best vitamin and mineral company out there and discovered Young Jevity.
[01:30:31.500 --> 01:30:35.660]  The Young Jevity products are designed to give you the real nutrition you need.
[01:30:35.660 --> 01:30:39.460]  And once you've got that, you don't have to eat as much to be satisfied.
[01:30:39.460 --> 01:30:45.880]  I've lost 37 pounds in two months, simply getting the vitamins and minerals I need.
[01:30:45.880 --> 01:30:47.300]  Check it out for yourself.
[01:30:47.300 --> 01:30:48.300]  It's incredible.
[01:30:48.300 --> 01:30:54.220]  Go to Infowarsteam.com today and order your first canister of Beyond Tangy Tangerine Complete
[01:30:54.220 --> 01:30:57.420]  Multivitamin Mineral Complex Dietary Supplement.
[01:30:57.420 --> 01:31:00.440]  That's Infowarsteam.com.
[01:31:00.440 --> 01:31:04.920]  Devastating events like earthquakes, tornadoes, floods, hurricanes, or the threat of martial
[01:31:04.920 --> 01:31:08.980]  law have highlighted the need for Americans to prepare for emergencies.
[01:31:08.980 --> 01:31:12.740]  As a result, millions are stockpiling food, gold, and weapons.
[01:31:12.740 --> 01:31:17.980]  But how will these items help if you or one of your loved ones becomes ill?
[01:31:17.980 --> 01:31:22.980]  Supernatural Silver is the ultimate tool to prepare you for a medical emergency.
[01:31:22.980 --> 01:31:27.980]  Supernatural Silver is a natural antibiotic that is uniquely effective against bacteria,
[01:31:27.980 --> 01:31:32.420]  viruses, moles, and fungus, and is remarkable for wound care.
[01:31:32.420 --> 01:31:38.580]  Taken internally or used topically, it can help keep you safe from deadly pathogens.
[01:31:38.580 --> 01:31:43.300]  Supernatural Silver has over 500 different uses and a long-term shelf life, making it
[01:31:43.300 --> 01:31:46.500]  the number one choice of preppers across the country.
[01:31:46.500 --> 01:31:53.780]  To find out how this amazing new technology can help you be prepared, go to SupernaturalSilver.com.
[01:31:53.780 --> 01:31:58.940]  Use the promo code PREPARED for 20% off your entire order and like us on Facebook.
[01:31:58.940 --> 01:32:04.180]  You may be arrested and or subject to other police action.
[01:32:04.180 --> 01:32:05.420]  Tyranny is here.
[01:32:05.420 --> 01:32:09.020]  The grim future foretold in 1984 has become reality.
[01:32:09.020 --> 01:32:11.740]  It really says that the state is God.
[01:32:11.740 --> 01:32:16.280]  The United States is now recognized globally as one of the most impressive police states
[01:32:16.280 --> 01:32:17.520]  on earth.
[01:32:17.520 --> 01:32:22.340]  This film conclusively proves the existence of a secret network of FEMA camps now being
[01:32:22.340 --> 01:32:24.180]  expanded nationwide.
[01:32:24.180 --> 01:32:28.860]  This documentary exposes how the continuity of government program has established an all-powerful
[01:32:28.860 --> 01:32:30.280]  shadow state.
[01:32:30.280 --> 01:32:34.660]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[01:32:34.660 --> 01:32:40.460]  There to enter the secretive world of emergency dictatorship, body scammers, sound cameras,
[01:32:40.460 --> 01:32:44.580]  citizen spies, stage terror and cameras on every street corner.
[01:32:44.580 --> 01:32:48.060]  It's only the beginning of the New World Order's hellish plan.
[01:32:48.060 --> 01:32:50.100]  The police state isn't coming.
[01:32:50.100 --> 01:32:51.100]  It's here.
[01:32:51.100 --> 01:33:01.580]  Secure your copy today at Infowars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:33:01.580 --> 01:33:05.020]  Mystic Coast, direct from Austin.
[01:33:05.020 --> 01:33:16.220]  You're listening to the Alex Jones Broadcasting Network.
[01:33:16.220 --> 01:33:22.380]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:22.380 --> 01:33:36.860]  You're listening to the Alex Jones Show.
[01:33:36.860 --> 01:33:44.180]  So if you're a group of mega banks, six of them have gotten the world to accept derivatives,
[01:33:44.180 --> 01:33:50.100]  fake fiat counterfeit digits, fraud, you want a couple things.
[01:33:50.100 --> 01:33:53.840]  You want governments that want high taxes because you can selectively set it where you're
[01:33:53.840 --> 01:33:56.860]  exempt and that money's transferred to you.
[01:33:56.860 --> 01:34:00.780]  And you wanna make the governments back up your debt, too big to fail.
[01:34:00.780 --> 01:34:05.740]  And you also wanna make sure people politically never stand up to you and are never able to
[01:34:05.740 --> 01:34:07.220]  take your countries back.
[01:34:07.220 --> 01:34:11.340]  And so the exact same program of control is used in Australia, that's used in Europe,
[01:34:11.340 --> 01:34:13.600]  that's used in the Middle East, that's used here.
[01:34:13.600 --> 01:34:19.420]  They basically say you're a terrorist or an extremist and then blow stuff up and blame
[01:34:19.420 --> 01:34:23.340]  it on you if you don't go along with them.
[01:34:23.340 --> 01:34:26.140]  And they stonewall and lie and make things up.
[01:34:26.140 --> 01:34:30.780]  I mean, Operation Gladio has been declassified in Italy, NATO has declassified some of it,
[01:34:30.780 --> 01:34:32.580]  some of it's been declassified here.
[01:34:32.580 --> 01:34:37.780]  Just in Italy, it was over 200 bombings from the 50s into the 80s, killing hundreds at
[01:34:37.780 --> 01:34:44.860]  a time, school buses, train stations, that they would blame on political groups, conservative,
[01:34:44.860 --> 01:34:47.260]  liberal, communist, they didn't care.
[01:34:47.260 --> 01:34:52.260]  If your group was getting popular, Operation Gladio, NATO option, just look it up, they
[01:34:52.260 --> 01:34:54.340]  would blow up a school bus and say you did it.
[01:34:54.340 --> 01:34:56.660]  It's called a frame up.
[01:34:56.660 --> 01:34:59.580]  The czars were real famous for it.
[01:34:59.580 --> 01:35:04.740]  But it's even better if you can go hire a group of radical Muslims whose leader is a
[01:35:04.740 --> 01:35:10.380]  globalist or just a criminal who are literally under cultural mind control.
[01:35:10.380 --> 01:35:12.660]  You don't have to drug them up or anything.
[01:35:12.660 --> 01:35:15.780]  They grew up in a dirt village, they were already bombed by the west, they already hate
[01:35:15.780 --> 01:35:16.780]  you.
[01:35:16.780 --> 01:35:21.020]  So they're working for the west and they will come and blow you up, they will come and suicide
[01:35:21.020 --> 01:35:22.020]  bomb you.
[01:35:22.020 --> 01:35:28.940]  And then you get to take the people's liberties and have a multi-trillion dollar every decade
[01:35:28.940 --> 01:35:33.860]  defense budget domestically and have the defense take over domestically.
[01:35:33.860 --> 01:35:37.980]  So you make money off the contracts while you militarize the society.
[01:35:37.980 --> 01:35:40.380]  And Eisenhower, our president warned us about this.
[01:35:40.380 --> 01:35:44.060]  So they always spin it like you don't like military checkpoints, you're anti-military.
[01:35:44.060 --> 01:35:45.060]  Really?
[01:35:45.060 --> 01:35:46.700]  Our military doesn't like having checkpoints.
[01:35:46.700 --> 01:35:48.580]  Our military knows it's unconstitutional.
[01:35:48.580 --> 01:35:52.440]  Our military still remembers the Constitution and their oath.
[01:35:52.440 --> 01:35:54.380]  It's the military that's the most against this.
[01:35:54.380 --> 01:35:56.820]  Here's a Daily Mail article.
[01:35:56.820 --> 01:36:01.420]  Special Forces acts their plan to infiltrate Utah and tame the indigenous population after
[01:36:01.420 --> 01:36:05.160]  locals complain about exercises imposing martial law.
[01:36:05.160 --> 01:36:09.260]  And they've always had this training drill.
[01:36:09.260 --> 01:36:13.460]  But some cops, they tried to disarm cops, killed them a few years ago in North Carolina.
[01:36:13.460 --> 01:36:14.460]  You can look that up.
[01:36:14.460 --> 01:36:18.320]  You can move the 10th Special Forces Group out to Utah.
[01:36:18.320 --> 01:36:19.700]  But here's the deal.
[01:36:19.700 --> 01:36:22.020]  That's the cover.
[01:36:22.020 --> 01:36:28.740]  The cover in the program, Robin Sage, is that I talked to the chief of police, Ali Philippus,
[01:36:28.740 --> 01:36:30.340]  in 1998.
[01:36:30.340 --> 01:36:31.640]  The film is online.
[01:36:31.640 --> 01:36:34.460]  It's in my film, Police Day 2000.
[01:36:34.460 --> 01:36:35.680]  And they tried to bribe him.
[01:36:35.680 --> 01:36:39.340]  They came with buckets of cash and had already bought off the whole city council.
[01:36:39.340 --> 01:36:42.580]  See, they're using exercise as the cover.
[01:36:42.580 --> 01:36:44.860]  This is no exercise.
[01:36:44.860 --> 01:36:49.460]  They've bought off almost every major police department and government facility and system.
[01:36:49.460 --> 01:36:53.340]  Or if they say no, they're marked down as not being part of it.
[01:36:53.340 --> 01:36:58.340]  And the crazy part is, they first send in the trainees to make everybody think it's
[01:36:58.340 --> 01:36:59.340]  a drill.
[01:36:59.340 --> 01:37:02.080]  And then a year later, they send in Delta Force.
[01:37:02.080 --> 01:37:05.700]  And most of what Delta Force does is not shimmying down ropes.
[01:37:05.700 --> 01:37:10.700]  It is coming in in plain clothes and buying off your SWAT team commanders, your police
[01:37:10.700 --> 01:37:12.980]  chiefs, the local top preachers.
[01:37:12.980 --> 01:37:18.940]  You don't believe me, Ali Philippus, Alex Jones interviews San Antonio police chief.
[01:37:18.940 --> 01:37:22.820]  It's all over the Internet, go watch the video.
[01:37:22.820 --> 01:37:25.160]  And he was former Army Intelligence in Vietnam.
[01:37:25.160 --> 01:37:26.500]  He knew infiltration.
[01:37:26.500 --> 01:37:30.380]  He knew this is what they did in Vietnam.
[01:37:30.380 --> 01:37:32.260]  He's like, this is bad.
[01:37:32.260 --> 01:37:39.520]  Thomas Sanchez in the late 90s, former Special Operations Vietnam, knew what was happening.
[01:37:39.520 --> 01:37:41.180]  And they came to him with this same thing.
[01:37:41.180 --> 01:37:45.040]  See, a lot of these vets that have done this to other countries who were in Special Forces
[01:37:45.040 --> 01:37:46.940]  or Black Ops, they're like, well, what do you mean?
[01:37:46.940 --> 01:37:47.940]  We've done this before.
[01:37:47.940 --> 01:37:48.940]  What are you doing?
[01:37:48.940 --> 01:37:51.980]  I'm not gonna be part of this.
[01:37:51.980 --> 01:37:57.300]  And that's the big problem the globalist have is the people, the old timers have already
[01:37:57.300 --> 01:37:59.060]  seen all this and they're blowing the whistle.
[01:37:59.060 --> 01:38:02.920]  It was old timers in the 60s warned everybody, like Eisenhower.
[01:38:02.920 --> 01:38:06.260]  It was old timers who said they're gonna take over with a global corporate government.
[01:38:06.260 --> 01:38:10.540]  See, we've been warned, folks, it's why we got a chance to beat this.
[01:38:10.540 --> 01:38:15.660]  I just got chills, just now, I just got chills.
[01:38:15.660 --> 01:38:17.340]  The system isn't that powerful.
[01:38:17.340 --> 01:38:21.900]  It needs us to play along with their cover stories.
[01:38:21.900 --> 01:38:27.260]  But if we talk about what's happening before it becomes mainstream, people will then understand
[01:38:27.260 --> 01:38:29.220]  the backstory when it happens.
[01:38:29.220 --> 01:38:31.820]  If you tell them after it happens, they'll buy the cover story.
[01:38:31.820 --> 01:38:35.380]  Like I remember going to the Travis County SWAT team, because I knew they were visiting
[01:38:35.380 --> 01:38:37.820]  every major city and trying to pay them off.
[01:38:37.820 --> 01:38:40.060]  So I said, you'll be visited by Delta Force soon with money.
[01:38:40.060 --> 01:38:45.460]  They're gonna try to get you to surveil people, including the county leaders, and try to sheepdip
[01:38:45.460 --> 01:38:48.140]  you into the CIA.
[01:38:48.140 --> 01:38:52.420]  And Lieutenant Bette goes, I'm a Vietnam sniper veteran, get out of my office.
[01:38:52.420 --> 01:38:54.260]  Our government would never do that.
[01:38:54.260 --> 01:38:56.100]  You are a nut, Jones.
[01:38:56.100 --> 01:38:58.100]  Call me a couple months later and he goes, can you come down here?
[01:38:58.100 --> 01:38:59.100]  I got the guy's card.
[01:38:59.100 --> 01:39:01.260]  How did you know all this, exactly what you said happened?
