[00:00.000 --> 00:11.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:41:50.880 --> 01:41:57.560]  Angola Merkel and the French started to get on their high horse what here's Britain once again acting as
[01:41:57.960 --> 01:42:03.280]  America's Trojan horse when in fact I pointed out that Germany as a third-party
[01:42:04.000 --> 01:42:06.000]  country to the NSA or
[01:42:06.240 --> 01:42:09.600]  Second relationship only the English-speaking countries are second parties
[01:42:09.600 --> 01:42:16.240]  So so the third parties are NATO allies that don't speak English Germany Denmark the Netherlands Italy Spain
[01:42:16.880 --> 01:42:21.760]  And Japan and South Korea in Asia. I pointed out that for years
[01:42:22.320 --> 01:42:26.720]  The Germans and the Spanish jointly tapped the trans Mediterranean trans
[01:42:27.800 --> 01:42:35.840]  Atlantic cable in southern Spain and Coneo did la frontera and and then they pull it all together different
[01:42:35.840 --> 01:42:43.740]  Yeah, so they all tap different things and then pull it all that came out when you testify before the EU that came out in
[01:42:43.740 --> 01:42:50.360]  Bamford's book. He was the main news guy at Nightline. This is a fact. You put it back out there in your article disappears
[01:42:51.800 --> 01:42:59.680]  Incredible ladies and gentlemen, we'll be right back with Wayne Madsen. I'll get his take on what happened to Hastings and your calls
[01:42:59.680 --> 01:43:06.480]  Calben soap company can save you thousands of dollars and give you good old-fashioned real soap
[01:43:06.480 --> 01:43:13.200]  That is triple concentrated and made from the highest quality vegetable and coconut oils. See them on the web
[01:43:13.960 --> 01:43:17.200]  www.5starsope.com or call
[01:43:17.560 --> 01:43:23.540]  1-800-340-7091 for a free catalog and buy American made products
[01:43:23.540 --> 01:43:29.960]  Order the sampler a one to two-month supply or get a one to two-year supply of soaps for all your cleaning needs
[01:43:30.100 --> 01:43:33.380]  You're getting soap products twice as good as what you're using now
[01:43:33.620 --> 01:43:40.620]  This is an amazing deal and you will love the way real soap makes your skin feel called 1-800-340-7091
[01:43:41.860 --> 01:43:43.860]  Or visit
[01:43:43.860 --> 01:43:45.860]  www.5starsope.com
[01:43:45.860 --> 01:43:51.460]  Alex and his staff have used these earth-friendly pure soaps for years. See them on the web
[01:43:51.460 --> 01:43:55.420]  www.5starsope.com or call
[01:43:55.780 --> 01:43:59.740]  1-800-340-7091 for a catalog
[01:44:00.540 --> 01:44:03.860]  You prepare by purchasing gold food and firearms
[01:44:03.940 --> 01:44:09.380]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection
[01:44:09.980 --> 01:44:15.420]  When you're sleeping or away from home, who's watching out for intruders? Check out simply safe
[01:44:15.420 --> 01:44:22.300]  It's a new do-it-yourself home security system that is completely wireless. Go to get simply safe calm
[01:44:22.860 --> 01:44:29.540]  Simply safe is independent and off the grid. It runs on battery power. So even if the grid goes down, you're protected
[01:44:29.700 --> 01:44:36.180]  It's completely customizable so you can use it in your home business boat trailer storage unit or shed
[01:44:36.420 --> 01:44:38.420]  Get simply safe calm
[01:44:38.900 --> 01:44:43.300]  Simply safe is also ridiculously easy to install yourself in under 20 minutes
[01:44:43.300 --> 01:44:47.980]  So there's no need to let a stranger into your home. If you move or need to relocate
[01:44:47.980 --> 01:44:51.620]  You can take the system with you wherever you go. You aren't always at home
[01:44:51.620 --> 01:44:56.700]  But simply safe will stand guard protecting your property 24 hours a day seven days a week
[01:44:57.300 --> 01:44:59.700]  Again, that's get simply safe calm
[01:45:01.380 --> 01:45:07.340]  Oklahoma reminds us there are many kinds of storms in our lives nature regularly sends us destructive storms
[01:45:07.340 --> 01:45:13.780]  24 hours before a storm strikes people panic, it would be wise to prepare ahead of the panic curve
[01:45:13.780 --> 01:45:20.300]  The food price storm from drought and livestock problems is forecast to hit ridiculous heights by the end of the summer
[01:45:20.500 --> 01:45:26.340]  Wonder if there'll really be a problem. E-Foods Direct has a plan to maximize your food dollar and guarantee
[01:45:26.340 --> 01:45:29.580]  You'll be glad you ordered food until June 30th
[01:45:29.580 --> 01:45:35.140]  Buy three of any food item and receive the fourth one free with free shipping the guarantee
[01:45:35.140 --> 01:45:42.180]  after September 20th when you've seen what happened with food prices and shortages if you're not glad you ordered food
[01:45:42.540 --> 01:45:48.780]  Return the food unopened for a full refund. Go to e-foods direct comm slash Alex or call
[01:45:49.780 --> 01:45:52.700]  800-409-5633 your peace of mind
[01:45:53.180 --> 01:45:59.060]  Guarantee e-foods direct comm slash Alex or 800-409-5633
[01:45:59.060 --> 01:46:04.140]  There is an increased need to support our immunity and health
[01:46:04.740 --> 01:46:11.140]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver based products
[01:46:11.740 --> 01:46:16.780]  Our most popular silver based products are the 32 ounce nano silver solutions
[01:46:17.540 --> 01:46:22.980]  Our two ounce nano silver nasal applicators as well as our all-natural silver soaps
[01:46:23.900 --> 01:46:27.420]  Just released as our 100% natural silver gel
[01:46:27.420 --> 01:46:34.620]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface
[01:46:35.340 --> 01:46:41.060]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera
[01:46:41.420 --> 01:46:46.660]  To quickly penetrate and nourish the skin while delivering the silver more effectively
[01:46:47.420 --> 01:46:49.420]  Visit
[01:46:49.420 --> 01:46:55.180]  www.silverlungs.com and click on our store page to find what silver based products are best for you
[01:46:55.180 --> 01:46:57.180]  That's
[01:46:57.220 --> 01:46:59.220]  www.silverlungs.com
[01:47:01.620 --> 01:47:09.180]  Coast to coast direct from Austin you're listening to the Alex Jones Broadcasting Network Network
[01:47:12.860 --> 01:47:17.620]  For 50 years we've told what to eat what to drink what to wear
[01:47:17.620 --> 01:47:26.780]  But Christ's sake Ben, don't you understand Americans love television. They wean their kids on it. This is they love game shows
[01:47:26.780 --> 01:47:30.180]  They love wrestling. They love sports and violence
[01:47:30.860 --> 01:47:32.860]  So what do we do?
[01:47:33.100 --> 01:47:35.100]  We give them what they want
[01:47:35.660 --> 01:47:39.340]  That's right. We're number one Ben. The New World Order is number one
[01:47:39.340 --> 01:47:44.100]  But at the expense of all basic freedom Wayne Madsen, I want to jam in a few calls
[01:47:44.100 --> 01:47:49.180]  You're back tomorrow on the show in the middle of the broadcast to get into the latest developments on this because we know
[01:47:49.180 --> 01:47:51.140]  There'll be more tomorrow and get in any other points
[01:47:51.140 --> 01:47:54.340]  We didn't have time to cover tonight the weekday show 11 to 2 central
[01:47:54.660 --> 01:48:01.220]  Find station listings free podcast audio video streams at info wars comm and prison punna comm for new listeners
[01:48:01.580 --> 01:48:06.660]  Out there. We're not just your Sundays four to six. So bottom line what you're saying is hey
[01:48:07.180 --> 01:48:12.140]  The Europe and others act all holier than now. They're all putting in the same systems. They're all pooling it
[01:48:12.140 --> 01:48:15.940]  They're all sharing it. In fact, I've read but I've had Bamford on
[01:48:16.540 --> 01:48:20.220]  From ABC news that he broke that they'll spy. Of course, you were there
[01:48:20.700 --> 01:48:27.020]  They'll spy they'll have the Brit spy on the Americans and the American spy on the Brits vice versa because it's so illegal
[01:48:27.220 --> 01:48:32.620]  It creates more plausible deniability in that way. You're not listening to your own cousin. Is that accurate?
[01:48:32.780 --> 01:48:36.020]  Yeah, not only the Brits do it for the Americans and vice versa
[01:48:36.020 --> 01:48:42.260]  But the Canadians do it for the Americans and the Brits and vice versa the Australians put for the Americans and the Brits
[01:48:42.260 --> 01:48:47.340]  So foreigners are listening to our phones not just our criminal government. So there's the big bombshell
[01:48:47.540 --> 01:48:50.900]  What in total what do you make of this whole NS thing?
[01:48:51.940 --> 01:48:53.940]  NSA thing and where it's going
[01:48:54.820 --> 01:49:00.660]  Well, we don't we don't know how much more Snowden has apparently he's turned over the bulk of his
[01:49:00.660 --> 01:49:07.180]  Documents and most of them look like they're briefing slides and and point papers wait papers
[01:49:07.300 --> 01:49:11.660]  He's turned this over at least to the Guardian. I don't know how much he's given to the Washington post
[01:49:11.660 --> 01:49:17.620]  But certainly they're not as open and releasing this stuff as the Guardian has been
[01:49:18.260 --> 01:49:21.620]  He was high level then this is like owner's manual stuff
[01:49:21.900 --> 01:49:25.620]  Yeah, he was kind of it's like a system administrator security administrator
[01:49:25.620 --> 01:49:27.620]  so he had access to a lot of stuff and
[01:49:27.620 --> 01:49:34.740]  You know the Guardian of course is stringing it out and making a release sort of like what WikiLeaks did
[01:49:35.940 --> 01:49:38.300]  With their with their State Department cables
[01:49:38.300 --> 01:49:45.780]  But now we've got the story about the bugging of the embassies the missions in Washington, New York and in Europe and
[01:49:46.020 --> 01:49:47.740]  It's interesting
[01:49:47.740 --> 01:49:54.540]  the Italians the EU itself their missions in New York and Washington were bugged the Italians the French and the
[01:49:54.540 --> 01:50:04.420]  Greeks but big Germans and the Dutch and the Danes who were also the third party allies of NSA were not so
[01:50:04.420 --> 01:50:06.920]  I think we're looking at basically
[01:50:07.460 --> 01:50:15.100]  the northern European countries that are not having austerity problems like they are in southern Europe are the ones doing the spying or
[01:50:16.940 --> 01:50:18.940]  Getting spot on or not
[01:50:19.300 --> 01:50:23.700]  This is big news because it shows for all these countries. It's their own scandals
[01:50:23.700 --> 01:50:28.660]  What do you make? I want to play this clip and get your take on it for meet the press last week with
[01:50:30.620 --> 01:50:32.620]  David Gregory sounding like some type of authoritarian
[01:50:33.540 --> 01:50:38.300]  Muppet from a dystopic nightmare here it is to the extent that you have aided and abetted
[01:50:38.940 --> 01:50:45.060]  Snowden even in his current movements. Why shouldn't you mr. Greenwald be charged with a crime?
[01:50:45.060 --> 01:50:47.940]  You're aiding and abetting the New World Order Gregory. I
[01:50:47.940 --> 01:50:54.780]  Think it's pretty extraordinary that anybody who would call themselves a journalist would publicly
[01:50:54.980 --> 01:51:01.100]  Muse about whether or not other journalists should be charged with felonies the assumption in your question David is
[01:51:01.340 --> 01:51:04.660]  Completely without evidence the idea that I've aided and abetted him in any way
[01:51:04.860 --> 01:51:11.580]  The scandal that arose in Washington before our stories began was about the fact that the Obama administration is trying to criminalize
[01:51:11.580 --> 01:51:19.060]  Investigative journalism by going through the the emails and phone records of AP reporters accusing a Fox News journalist of the theory
[01:51:19.060 --> 01:51:24.140]  That you just embraced being a co-conspirator with felony in felonies for working with sources
[01:51:24.140 --> 01:51:28.140]  If you want to embrace that theory, it means that every investigative journalist in the United States
[01:51:28.140 --> 01:51:34.460]  That's good. We played that before Wayne briefly. What do you make of this beating the drums to arrest American journalist?
[01:51:34.660 --> 01:51:38.180]  Yeah, this same David Gregory who was dancing at a White House
[01:51:38.180 --> 01:51:45.980]  A dinner once with Carl Rove who who outed Valerie Plain Wilson who was a covert CIA agent?
[01:51:45.980 --> 01:51:47.980]  So he's talking about aiding and abetting
[01:51:48.580 --> 01:51:54.340]  Somebody David Gregory danced with somebody who was involved in and in leaking classes
[01:51:54.340 --> 01:52:00.540]  He's aiding and abetting. I mean the whole point is everybody knows their spying Snowden did what I think is very patriotic for liberty
[01:52:00.900 --> 01:52:05.300]  Worldwide he didn't give out the codes to the ICBMs. He didn't ship our jobs to China
[01:52:05.300 --> 01:52:08.980]  He didn't sell us out to foreign banks. That's the aiding and abetting briefly
[01:52:08.980 --> 01:52:11.900]  I want to go to calls here Wayne of Wayne Madsen report calm
[01:52:11.900 --> 01:52:16.300]  We haven't linked up in your reports with all this breaking news with the documents with the spike story
[01:52:16.620 --> 01:52:19.740]  The screenshots while they're still there of the story
[01:52:19.740 --> 01:52:26.540]  They spiked at the Guardian an observer at info wars.com with links to Wayne Madsen report calm Wayne bottom line
[01:52:26.860 --> 01:52:31.940]  I've had the I've talked to the people that have talked to the family his best buddy. He says yeah, they think he was killed
[01:52:31.940 --> 01:52:38.380]  They want an investigation that should be news. What do you think or have you heard from your sources on the Hill that the
[01:52:39.260 --> 01:52:42.560]  Associate editor at the New York Times Michael Hastings was reporting on
[01:52:43.180 --> 01:52:49.420]  Look, I haven't always agreed with Richard Clark the former counterterrorism star for the Clinton and Bush administration
[01:52:49.420 --> 01:52:52.420]  But he came out and stated that it's possible to
[01:52:53.300 --> 01:52:59.020]  Put a hack into the computer in that very easy that Hastings was driving now look
[01:52:59.020 --> 01:53:03.020]  I'm going to be accused of doing another conspiracy theory. That's the charge
[01:53:03.820 --> 01:53:07.300]  That all these sites but are making and all these people on the internet
[01:53:07.300 --> 01:53:15.180]  But let me say that I I was in London in Paris right after Princess Diana's death in the car crash in the tunnel in Paris
[01:53:15.180 --> 01:53:16.260]  Oh, they were more controlled it
[01:53:16.260 --> 01:53:22.420]  I heard the same thing then and how many years ago was that so how old is the technology part knows how old it is
[01:53:22.980 --> 01:53:26.460]  And certainly that's that's what happened with Princess Diana
[01:53:26.460 --> 01:53:31.340]  Yeah, yeah, they could put a special box on cars that are 50 years old
[01:53:31.340 --> 01:53:38.660]  But cars the last 15 years or so have the plug right into totally control them. That's DARPA zone briefings since about the mid-1990s
[01:53:38.660 --> 01:53:40.900]  So longer than 15 years
[01:53:40.900 --> 01:53:46.300]  But I mean his family is out saying they think that he was killed and then no media will touch that
[01:53:47.500 --> 01:53:53.260]  Yeah, I don't what I know is the stories. He was working on he was working on a story about the former
[01:53:53.260 --> 01:53:56.700]  CIA chief and now jeers who was put in jail
[01:53:56.700 --> 01:54:00.660]  He's serving time in Ashland, Kentucky in a federal penitentiary there now
[01:54:00.660 --> 01:54:04.820]  It looks like he spoke like five or six Arabic dialects
[01:54:04.820 --> 01:54:09.760]  They got him on some sort of sexual harassment charge one thing led to another now. He's serving time
[01:54:10.420 --> 01:54:12.980]  He was a convert to Islam
[01:54:13.500 --> 01:54:19.500]  An African-American which is very rare to find with the CIA station chief and yet he's serving time
[01:54:19.500 --> 01:54:25.420]  So I don't see President Obama our first average an American president doing anything to help this guy
[01:54:25.420 --> 01:54:29.380]  I know he's just making sure they increase forced abortion funding in Africa. Yeah, Joseph
[01:54:30.100 --> 01:54:33.180]  Sorry, go ahead. I was just gonna say Hastings interviewed him
[01:54:34.340 --> 01:54:36.340]  in his jail cell
[01:54:36.580 --> 01:54:41.900]  In in in Kentucky. He was also working on the Jill Kelly story
[01:54:42.140 --> 01:54:45.580]  The woman of course who was involved with the email
[01:54:45.580 --> 01:54:50.540]  Sorted absolutely. Let's just jam in a few final calls. He can cover this more tomorrow
[01:54:51.220 --> 01:54:55.260]  Joseph real fast question from Missouri for Wayne Madsen. Go ahead sir. Thanks for calling
[01:54:55.980 --> 01:55:01.660]  Yeah, mr. Madsen mr. Jones. I'm you know, um, we know through history about
[01:55:02.420 --> 01:55:05.940]  American and England playing the role with Hitler and put in such force
[01:55:06.660 --> 01:55:10.260]  The idea came to me. I'm a religious. I'm not a religious
[01:55:10.260 --> 01:55:16.900]  Sure, that's the question bro. We're almost out of time. Hmm. Okay. What if all this was a setup not mr. Snowden involved
[01:55:16.900 --> 01:55:20.820]  But religiously some believe brush and China will come against America
[01:55:21.060 --> 01:55:27.140]  What if this was all just you could say? Well, you know, our government shipped all our industry to China on purpose
[01:55:27.140 --> 01:55:33.860]  So that is part of the globalist plan. I'm Wayne Madsen. Yeah, I don't think China and or Russia really
[01:55:34.460 --> 01:55:39.320]  Wanted to see Snowden wind up in one case in Hong Kong, which is a special
[01:55:39.320 --> 01:55:42.980]  Yeah, they Russia's told him get out Russia said leave. They already know all this
[01:55:43.340 --> 01:55:46.420]  Right, and you know, I mean they don't want to turn them over
[01:55:46.420 --> 01:55:52.700]  But you know, the US is like a little spoiled brat the way we threaten countries with all kinds of
[01:55:53.460 --> 01:55:59.140]  Absolutely, let's take another one here. Let's talk to Patrick in Oregon real quick question Patrick. Sorry. I waited to the end go ahead
[01:55:59.620 --> 01:56:04.500]  It's okay. Hi guys. Hey, my question is what do you think Snowden is a real guy?
[01:56:04.500 --> 01:56:10.260]  I mean, do you think they just fabricated him out of thin air just so they can use this as a I think he's real
[01:56:10.820 --> 01:56:15.660]  But but they're gonna try to spin it the way they want. I think he's real Wayne. Yeah, he's real
[01:56:15.660 --> 01:56:20.060]  I I talked to a lot of people that know exactly where he's worked
[01:56:21.220 --> 01:56:26.580]  And you know, I know there was this idea that you know as he's serving some other agenda
[01:56:26.740 --> 01:56:32.020]  He just shocked a lot of people when he you know walked away and it wound up in Hong Kong
[01:56:32.020 --> 01:56:36.180]  We're not used to that happened in NSA before back in the 60s
[01:56:36.740 --> 01:56:42.660]  There were two mathematicians working on crypto codes that actually wound up at a news conference in Moscow
[01:56:43.380 --> 01:56:49.500]  They were they were spies. They they said they'd rather live in the Soviet Union. They were Marxist working on crypto codes
[01:56:49.500 --> 01:56:51.960]  Can you believe it and then I say Martin and Mitchell?
[01:56:52.460 --> 01:56:59.420]  So but that was a little different than this guy. They this guy's a libertarian patriot. Yeah, yeah those the Martin and Mitchell were
[01:56:59.420 --> 01:57:04.740]  Communists who didn't like working in NSA already disagree with that point. Do you have a point dad?
[01:57:05.540 --> 01:57:07.300]  No, I agree
[01:57:07.300 --> 01:57:12.020]  But what's the Russians gonna do is shooting gonna take his laptop and look through it or what's going on?
[01:57:12.020 --> 01:57:15.820]  Yeah, he'll probably take his shirt off around around a horse. Listen, we're out of time here
[01:57:16.220 --> 01:57:18.580]  In fact, if you guys want to give us your name and number
[01:57:18.580 --> 01:57:23.460]  We'll call you back tomorrow when Wayne's on and let you have your questions tomorrow the loaded phones over there
[01:57:23.460 --> 01:57:25.460]  You have not called back when he's on
[01:57:25.460 --> 01:57:32.700]  A guest hosting for 30 minutes and three hours with Mike Adams noon to three Eastern 11 a.m. To 2 p.m. Central Wayne
[01:57:32.700 --> 01:57:35.380]  Be safe. I've gotten death threats. We appreciate your courage
[01:57:36.260 --> 01:57:42.580]  Okay, good to be with you Alex. You're awesome great job to the crew great job to all our affiliates and our great listeners pray for this broadcast
[01:57:42.580 --> 01:57:56.500]  Pray for America pray for liberty and a return to the Constitution Bill of Rights and what made this nation great and what made the world great. God bless you
