[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:36:50.000 --> 1:36:57.000]  The Food and Drug Administration, CDC, on record, ABC News reported on it almost a decade ago, nine years ago.
[1:36:57.000 --> 1:37:00.000]  There in the meeting going, millions have been damaged. We've got to cover this up.
[1:37:00.000 --> 1:37:03.000]  That's right. How can we handle this in a public relations way?
[1:37:03.000 --> 1:37:06.000]  Not how can we help these children or prevent future children getting damaged,
[1:37:06.000 --> 1:37:09.000]  but how can we sell this in a way that gets us off the hook?
[1:37:09.000 --> 1:37:13.000]  And then the next thing they do is say, well, there are all these studies out there that show there's no problem.
[1:37:13.000 --> 1:37:16.000]  When there's a formal scientific analysis of those studies,
[1:37:16.000 --> 1:37:23.000]  74% support the association between Mercury, thimerosal, preservative, and autism.
[1:37:23.000 --> 1:37:25.000]  What about the monkey studies coming out?
[1:37:25.000 --> 1:37:28.000]  Okay, the monkey studies is something I was involved in with the University of Pittsburgh.
[1:37:28.000 --> 1:37:32.000]  We designed those studies to look at the effects of the vaccine schedule.
[1:37:32.000 --> 1:37:35.000]  Not individual vaccines in isolation, but the schedule.
[1:37:35.000 --> 1:37:41.000]  What happens to kids in the real world from hepatitis B on day one, right the way through to their preschool boosters,
[1:37:41.000 --> 1:37:43.000]  MMR, DTP, Hib and all those things?
[1:37:43.000 --> 1:37:48.000]  What actually happens? What is the long-term consequence of those in terms of the gut and everything else?
[1:37:48.000 --> 1:37:54.000]  And the first two papers that have been published on that now show that as early as that first shot
[1:37:54.000 --> 1:37:58.000]  on the first day of life, then there are changes to the brainstem,
[1:37:58.000 --> 1:38:03.000]  a fundamental part of the brain that controls your breathing and your heart rate and your gut function, everything else,
[1:38:03.000 --> 1:38:07.000]  that then you start to damage that from very early on.
[1:38:07.000 --> 1:38:12.000]  Because it's not developed and it's not protected as much at a young age, correct?
[1:38:12.000 --> 1:38:16.000]  Absolutely right. Absolutely right. It's not protected. It's more vulnerable. It's rapidly developing.
[1:38:16.000 --> 1:38:19.000]  And no one has ever done this study before. Why not?
[1:38:19.000 --> 1:38:22.000]  Why not? It shouldn't be left up to us to do it years after the...
[1:38:22.000 --> 1:38:25.000]  Well, how many tens of billions are made every year off these vaccines?
[1:38:25.000 --> 1:38:28.000]  Well, it's a $20 billion a year business vaccination and it's going up.
[1:38:28.000 --> 1:38:32.000]  It's the future of the profits of the pharmaceutical industry.
[1:38:32.000 --> 1:38:36.000]  But, but Rupert Murdoch's involved in this too. It was his paper that first ran with it.
[1:38:36.000 --> 1:38:42.000]  That's right. Rupert Murdoch, Sunday Times in England, his son sits on the board of GlaxoSmithKline.
[1:38:42.000 --> 1:38:49.000]  His son is there to troubleshoot, specifically to troubleshoot public relations problems like this.
[1:38:49.000 --> 1:38:55.000]  So, it's, again, it's far too cozy for the good of the public.
[1:38:55.000 --> 1:39:01.000]  It's unbelievable. And then, meanwhile, they take the most prominent, most well-spoken guy and say,
[1:39:01.000 --> 1:39:06.000]  if we can cut the head off this thing, it'll go down in flames. But it hasn't.
[1:39:06.000 --> 1:39:11.000]  I mean, even the British Medical Journal last year had to admit that the H1N1 was a fraud and a lie.
[1:39:11.000 --> 1:39:16.000]  I had their editor on. I had Wolfgang Wudarg, the head of the EU Commission, who's a doctor,
[1:39:16.000 --> 1:39:20.000]  saying how deadly it was, and then the Commission found it was bad.
[1:39:20.000 --> 1:39:25.000]  I mean, take Bayer Pharmaceutical. It came out four years ago that for a decade they knew
[1:39:25.000 --> 1:39:30.000]  that their factory-aid blood product had HIV and hepatitis in it and was a death sentence,
[1:39:30.000 --> 1:39:33.000]  a debilitating death sentence for everyone that took it.
[1:39:33.000 --> 1:39:39.000]  And they made the cold-blooded decision in French court. It came out globally to ship it to make money.
[1:39:39.000 --> 1:39:46.000]  So, I mean, to give you an idea of Big Pharma, whether it's intentional or they're just ghouls,
[1:39:46.000 --> 1:39:53.000]  only care about bottom line, regardless, there's so much immunity being given to Big Pharma,
[1:39:53.000 --> 1:39:55.000]  of course you're going to have these problems.
[1:39:55.000 --> 1:40:00.000]  Yes, it's astonishing to me that the people who allowed that to happen with HIV, hepatitis C,
[1:40:00.000 --> 1:40:04.000]  allowed to continue in business. It's absolutely extraordinary.
[1:40:04.000 --> 1:40:10.000]  Going after me when this kind of unethical practice is taking place is just ridiculous,
[1:40:10.000 --> 1:40:13.000]  but they've done it because they also control the media.
[1:40:13.000 --> 1:40:18.000]  Not this show, fortunately, but they control a lot of the mainstream media in advertising revenue,
[1:40:18.000 --> 1:40:20.000]  so they will say, okay...
[1:40:20.000 --> 1:40:24.000]  Well, yeah, you don't see drug ads here. Nightly news, half the ads are drug ads.
[1:40:24.000 --> 1:40:25.000]  You don't hear that here.
[1:40:25.000 --> 1:40:28.000]  They rely on them. They can't function without them anymore.
[1:40:28.000 --> 1:40:34.000]  So, when they've got me on the show, they just say, give this guy a really hard time, don't let him speak,
[1:40:34.000 --> 1:40:35.000]  make a fool of him, get him off.
[1:40:35.000 --> 1:40:37.000]  Okay, well, we're going to break in four minutes.
[1:40:37.000 --> 1:40:41.000]  We're going to come back in the final seven and get into where we go from here
[1:40:41.000 --> 1:40:46.000]  and how serious this scourge is, humanizing this, talking about the children.
[1:40:46.000 --> 1:40:49.000]  And like you pointed out, the ones that are really damaged, we notice.
[1:40:49.000 --> 1:40:52.000]  What about the general drop in US IQ, British IQ?
[1:40:52.000 --> 1:40:54.000]  They've got maps all over the world.
[1:40:54.000 --> 1:40:57.000]  Wherever they've been vaccinating heavily, the IQs are dropping.
[1:40:57.000 --> 1:41:00.000]  This isn't just kids being lazy, not wanting to learn.
[1:41:00.000 --> 1:41:02.000]  They're being brain damaged by something.
[1:41:02.000 --> 1:41:08.000]  But expanding on that, if you were back on Good Morning America and they would shut up
[1:41:08.000 --> 1:41:12.000]  and give you four minutes to talk, you know, encapsulizing it all,
[1:41:12.000 --> 1:41:15.000]  what would Dr. Andrew Wakefield say to the world?
[1:41:15.000 --> 1:41:16.000]  Put the children first.
[1:41:16.000 --> 1:41:18.000]  Above any else, put the children first.
[1:41:18.000 --> 1:41:21.000]  Put the future of this country, put the future of the world first.
[1:41:21.000 --> 1:41:24.000]  Before profits, before policy, let's do the right thing by the children.
[1:41:24.000 --> 1:41:27.000]  Vaccine safety first.
[1:41:27.000 --> 1:41:29.000]  Let's do the studies, let's do the science, let's find out.
[1:41:29.000 --> 1:41:32.000]  Let's not squander whatever benefits vaccines may have had
[1:41:32.000 --> 1:41:36.000]  by annihilating public confidence in vaccine policymakers
[1:41:36.000 --> 1:41:38.000]  because the public have been lied to.
[1:41:38.000 --> 1:41:39.000]  And that's what's happening now.
[1:41:39.000 --> 1:41:40.000]  And they know they've been lied to.
[1:41:40.000 --> 1:41:42.000]  Parents aren't anti-vaccine.
[1:41:42.000 --> 1:41:44.000]  What they are is anti-vaccine policymaker
[1:41:44.000 --> 1:41:47.000]  because it's they who have been lying to people.
[1:41:47.000 --> 1:41:48.000]  And that's got to stop.
[1:41:48.000 --> 1:41:49.000]  There's got to be transparency.
[1:41:49.000 --> 1:41:50.000]  There's got to be honesty.
[1:41:50.000 --> 1:41:52.000]  If a mistake's been made, let's put it right.
[1:41:52.000 --> 1:41:53.000]  Let's move on.
[1:41:53.000 --> 1:41:56.000]  But if you would try public confidence in vaccine policy across the board,
[1:41:56.000 --> 1:41:58.000]  then you're going to run into major, major problems,
[1:41:58.000 --> 1:42:02.000]  and they have only got themselves to blame.
[1:42:02.000 --> 1:42:03.000]  Well, that was a quick summation.
[1:42:03.000 --> 1:42:05.000]  But I look at Bill and Melinda Gates and others.
[1:42:05.000 --> 1:42:07.000]  In fact, I saw the article earlier in the week.
[1:42:07.000 --> 1:42:09.000]  You guys print that, the Daily Mail.
[1:42:09.000 --> 1:42:13.000]  In Malaysia, they've released genetically engineered mosquitoes
[1:42:13.000 --> 1:42:15.000]  that go breed with the same type,
[1:42:15.000 --> 1:42:21.000]  and then basically genetically engineers it through the next generation to die young.
[1:42:21.000 --> 1:42:24.000]  It sounds pretty dangerous to release that open air.
[1:42:24.000 --> 1:42:28.000]  They're coming out with DNA vaccines where they, quote,
[1:42:28.000 --> 1:42:30.000]  inject hundreds at once.
[1:42:30.000 --> 1:42:33.000]  So complex, no one could ever know what this is going to do.
[1:42:33.000 --> 1:42:34.000]  We're going to break.
[1:42:34.000 --> 1:42:37.000]  I want to come back and talk about the, absolutely.
[1:42:37.000 --> 1:42:42.000]  I mean, vaccinations of 400-year-old technology.
[1:42:42.000 --> 1:42:45.000]  I'm not saying that there isn't some benefit, tetanus, you name it.
[1:42:45.000 --> 1:42:46.000]  But exactly.
[1:42:46.000 --> 1:42:47.000]  My children, I've got three of them.
[1:42:47.000 --> 1:42:49.000]  They've never had anything in them.
[1:42:49.000 --> 1:42:52.000]  Not because I don't believe there could be some good in vaccines,
[1:42:52.000 --> 1:42:55.000]  but because if these companies will ship out AIDS-filled factor 8
[1:42:55.000 --> 1:43:00.000]  and mercury-filled shots, I mean, it's Russian roulette with my children.
[1:43:00.000 --> 1:43:05.000]  A very wealthy U.S. citizen is predicting that in 2011,
[1:43:05.000 --> 1:43:09.000]  we will witness the most important day in America in more than 50 years.
[1:43:09.000 --> 1:43:11.000]  He says it will change everything about our lives.
[1:43:11.000 --> 1:43:14.000]  The way you shop, travel, invest, educate your children,
[1:43:14.000 --> 1:43:17.000]  and even how you take care of your health and your own family.
[1:43:17.000 --> 1:43:20.000]  Now, this man has made some outrageous predictions over the years.
[1:43:20.000 --> 1:43:22.000]  The crazy part is, he's usually right.
[1:43:22.000 --> 1:43:26.000]  You see, he predicted the collapse of GM, Panny May, Freddie Mac,
[1:43:26.000 --> 1:43:28.000]  and America's biggest mall owner, General Growth Properties.
[1:43:28.000 --> 1:43:32.000]  In fact, Barron's called his work a dire prophecy.
[1:43:32.000 --> 1:43:35.000]  Recently, he created a video which you can watch online for free,
[1:43:35.000 --> 1:43:37.000]  detailing his biggest and most important prediction yet,
[1:43:37.000 --> 1:43:39.000]  and it's a real eye-opener.
[1:43:39.000 --> 1:43:40.000]  I can't stress this enough.
[1:43:40.000 --> 1:43:43.000]  You should at least watch this free video online today.
[1:43:43.000 --> 1:43:45.000]  He explains everything you need to know,
[1:43:45.000 --> 1:43:47.000]  including simple steps you can take to protect yourself.
[1:43:47.000 --> 1:43:52.000]  You can find the video at www.EndOfAmerica3.com.
[1:43:52.000 --> 1:43:53.000]  That's End of America.
[1:43:53.000 --> 1:43:54.000]  The number 3.com.
[1:43:54.000 --> 1:43:58.000]  Watch the free video at www.EndOfAmerica3.com.
[1:43:58.000 --> 1:44:27.000]  That's EndOfAmerica3.com.
[1:44:28.000 --> 1:44:30.000]  Both make fabulous investments.
[1:44:30.000 --> 1:44:33.000]  Food is our greatest dependency and we know it will be more precious
[1:44:33.000 --> 1:44:35.000]  than any financial resource.
[1:44:35.000 --> 1:44:38.000]  You and your family need food to survive a crisis,
[1:44:38.000 --> 1:44:40.000]  and you can't eat paper, stocks, or metals.
[1:44:40.000 --> 1:44:44.000]  Alex has been urging you to invest in delicious easy-fix meals
[1:44:44.000 --> 1:44:46.000]  to enjoy now or save for long term.
[1:44:46.000 --> 1:44:49.000]  This will freeze the cost of your food while you can still afford it.
[1:44:49.000 --> 1:44:55.000]  Visit eFoodsDirect.com on the internet, or call 800-409-5633.
[1:44:55.000 --> 1:45:01.000]  That's eFoodsDirect.com, or 800-409-5633.
[1:45:01.000 --> 1:45:06.000]  Hundreds of nations have fallen to tyranny in the last century alone.
[1:45:06.000 --> 1:45:09.000]  This is our last chance to not relive history.
[1:45:09.000 --> 1:45:11.000]  As we're finishing off this agenda,
[1:45:11.000 --> 1:45:14.000]  we'll be pulling the rug from underneath the Americans at home.
[1:45:14.000 --> 1:45:18.000]  We have a tremendous influence on our president and Congress,
[1:45:18.000 --> 1:45:20.000]  and they really are calling the shots.
[1:45:20.000 --> 1:45:25.000]  I think it's incumbent upon all of us as American citizens to pay attention.
[1:45:25.000 --> 1:45:28.000]  Fall of the Republic identifies the enemies of our nation.
[1:45:28.000 --> 1:45:32.000]  The criminal offshore cartel held bent on destroying sovereignty
[1:45:32.000 --> 1:45:35.000]  and on its ashes constructing world government.
[1:45:35.000 --> 1:45:37.000]  Tim Geithner, Bernanke, they're arsonists.
[1:45:37.000 --> 1:45:40.000]  They're asking for more matches, and the Congress is saying,
[1:45:40.000 --> 1:45:41.000]  who do we make the checkout to?
[1:45:41.000 --> 1:45:43.000]  Today seems like nobody does care.
[1:45:43.000 --> 1:45:48.000]  And right now in Washington, D.C., we have seen a fall of the Republic.
[1:45:48.000 --> 1:45:53.000]  Get your copy of Fall of the Republic on DVD at infowars.com,
[1:45:53.000 --> 1:45:59.000]  or watch it online right now in super-high quality at prisonplanet.tv.
[1:45:59.000 --> 1:46:01.000]  Hello friends, this is Alex Jones.
[1:46:01.000 --> 1:46:04.000]  You've heard me talk about Calvin five-star soaps for years.
[1:46:04.000 --> 1:46:07.000]  This is an American-made product of the highest quality
[1:46:07.000 --> 1:46:10.000]  and compares to nothing you will find in stores.
[1:46:10.000 --> 1:46:13.000]  You can buy Factory Direct, shipped via UPS right to your door.
[1:46:13.000 --> 1:46:16.000]  Check them out on the web at five-starsoap.com,
[1:46:16.000 --> 1:46:20.000]  or call 800-340-7091.
[1:46:20.000 --> 1:46:21.000]  Take my word for it.
[1:46:21.000 --> 1:46:24.000]  Once you've used pure soap, you won't buy anything else.
[1:46:24.000 --> 1:46:27.000]  Since 1947, Calvin's soap company has been showing consumers
[1:46:27.000 --> 1:46:30.000]  that soap can be tough on dirt and gentle on the environment.
[1:46:30.000 --> 1:46:33.000]  Buy American and stay clean, as well as support infowars.
[1:46:33.000 --> 1:46:38.000]  Visit five-starsoap.com today, or call 1-800-340-7091.
[1:46:38.000 --> 1:46:40.000]  Well, Marty, what do you have to say?
[1:46:40.000 --> 1:46:46.000]  As founder and owner for over 63 years, satisfaction is guaranteed.
[1:46:46.000 --> 1:46:48.000]  Or double your dirt back.
[1:46:48.000 --> 1:46:54.000]  Call us at 1-800-340-7091 for a free catalog,
[1:46:54.000 --> 1:46:58.000]  or visit our website five-starsoap.com.
[1:46:58.000 --> 1:47:10.000]  Thank you.
[1:47:29.000 --> 1:47:31.000]  I'll be live tomorrow, 11 a.m. Central.
[1:47:31.000 --> 1:47:33.000]  We've got several guests on the inside,
[1:47:33.000 --> 1:47:35.000]  and tell them what's happening in Egypt,
[1:47:35.000 --> 1:47:37.000]  how it's affecting oil prices, the stock market.
[1:47:37.000 --> 1:47:41.000]  All the U.S. citizens stuck over there.
[1:47:41.000 --> 1:47:44.000]  But I've been spending a lot of time on this vaccine issue,
[1:47:44.000 --> 1:47:46.000]  because, well, I mean, I go to church.
[1:47:46.000 --> 1:47:47.000]  I go to the mall.
[1:47:47.000 --> 1:47:49.000]  I fly on an airplane.
[1:47:49.000 --> 1:47:51.000]  I take my children to a movie.
[1:47:51.000 --> 1:47:53.000]  And look, folks, when I was, you know,
[1:47:53.000 --> 1:47:55.000]  five years old going to the movie,
[1:47:55.000 --> 1:47:58.000]  autistic children everywhere screaming in the middle of the movie.
[1:47:58.000 --> 1:48:00.000]  I mean, this is not fake.
[1:48:00.000 --> 1:48:01.000]  This is not made up.
[1:48:01.000 --> 1:48:02.000]  This is real.
[1:48:02.000 --> 1:48:03.000]  I go to the Hike and Bike Trail.
[1:48:03.000 --> 1:48:05.000]  Autistic kids all over the place.
[1:48:05.000 --> 1:48:08.000]  And these are good people who don't deserve to be brain damaged.
[1:48:08.000 --> 1:48:10.000]  These are human beings.
[1:48:10.000 --> 1:48:12.000]  And some of them have been seriously damaged.
[1:48:12.000 --> 1:48:16.000]  Others, you know, there are ways to try to reverse it or help them.
[1:48:16.000 --> 1:48:20.000]  And the system doesn't even want to recognize that this is going on.
[1:48:20.000 --> 1:48:23.000]  But we were talking during the break, Dr. Wakefield,
[1:48:23.000 --> 1:48:27.000]  the system is in trouble because just like Congressman Dan Burton's grandson
[1:48:27.000 --> 1:48:31.000]  got brain damaged by this, and he got mad and went in and got the documents.
[1:48:31.000 --> 1:48:34.000]  And just like so many other people are having their children hurt by this
[1:48:34.000 --> 1:48:37.000]  or their grandchildren or their nephews or nieces,
[1:48:37.000 --> 1:48:41.000]  there's an army of angry parents and uncles and aunts and doctors
[1:48:41.000 --> 1:48:44.000]  and people that aren't going to put up with this.
[1:48:44.000 --> 1:48:48.000]  And the fact that their latest attack on you was blown up in their face
[1:48:48.000 --> 1:48:51.000]  just shows that these people aren't invincible.
[1:48:51.000 --> 1:48:54.000]  But, you know, I was talking about how every week prominent people
[1:48:54.000 --> 1:48:56.000]  reach out to me with what I do.
[1:48:56.000 --> 1:49:00.000]  And you were talking about the guy that wrote the, you know, Batman screenplays
[1:49:00.000 --> 1:49:03.000]  reached out to you about doing a movie.
[1:49:03.000 --> 1:49:06.000]  I mean, we're really capturing the hearts and minds of people
[1:49:06.000 --> 1:49:08.000]  because it's the truth. It's real.
[1:49:08.000 --> 1:49:10.000]  Yeah. I'm Johnny Gems, friend of mine from England.
[1:49:10.000 --> 1:49:13.000]  He used to work in Hollywood, wrote Batman, wrote White Mischief,
[1:49:13.000 --> 1:49:15.000]  and he was listening to your show.
[1:49:15.000 --> 1:49:18.000]  He was listening to your show over in the UK, and he gave me a call and said...
[1:49:18.000 --> 1:49:20.000]  Your mic wouldn't on repeat that. I'm sorry.
[1:49:20.000 --> 1:49:24.000]  Okay. Johnny Gems, who was a Hollywood screenwriter,
[1:49:24.000 --> 1:49:29.000]  wrote the original Batman film with Jack Nicholson, wrote White Mischief.
[1:49:29.000 --> 1:49:32.000]  Back in England now was listening to your show, Alex,
[1:49:32.000 --> 1:49:34.000]  and he called me and said I want to write the movie,
[1:49:34.000 --> 1:49:36.000]  and he's written the movie of Callustus Regarde.
[1:49:36.000 --> 1:49:39.000]  So it's a great show and it goes out everywhere.
[1:49:39.000 --> 1:49:41.000]  But, you know, you're right. They're getting it wrong.
[1:49:41.000 --> 1:49:43.000]  The public relations exercise is wrong.
[1:49:43.000 --> 1:49:45.000]  They're failing, they're failing, they're failing.
[1:49:45.000 --> 1:49:48.000]  The Americans, the intelligent, well-read thinking Americans
[1:49:48.000 --> 1:49:50.000]  are just saying, no, there's a problem here.
[1:49:50.000 --> 1:49:52.000]  We know there's a problem, not because Dr Wakefield manufactured it,
[1:49:52.000 --> 1:49:55.000]  because we can see it with our very eyes.
[1:49:55.000 --> 1:49:57.000]  We know it's happening. You go to schools now,
[1:49:57.000 --> 1:50:02.000]  and the school nurse is lining up kids to give them their medication every break time.
[1:50:02.000 --> 1:50:05.000]  And they can't go on trips now, as my kids couldn't go on a trip the other day
[1:50:05.000 --> 1:50:07.000]  because the parents were so inundated.
[1:50:07.000 --> 1:50:11.000]  Sorry, the school nurse was so inundated on the end of medication.
[1:50:11.000 --> 1:50:15.000]  They'd have to take and give the kids on the school trip that they couldn't go.
[1:50:15.000 --> 1:50:17.000]  They couldn't go. What is going on?
[1:50:17.000 --> 1:50:19.000]  The pharma has taken over the schools.
[1:50:19.000 --> 1:50:24.000]  Five years ago, New Freedom Initiative targets to put half the kids in America on psychotropic.
[1:50:24.000 --> 1:50:30.000]  It's already at 20%, and they admit that the Prozac type drugs increase suicide.
[1:50:30.000 --> 1:50:33.000]  Then there's more suicide, their answer is more drugs.
[1:50:33.000 --> 1:50:35.000]  Yeah, I think people have got, we've got to take stock.
[1:50:35.000 --> 1:50:38.000]  We've got to stand back and say something is going very, very badly wrong.
[1:50:38.000 --> 1:50:40.000]  Who's actually controlling things here?
[1:50:40.000 --> 1:50:43.000]  This is meant to be a democracy, and yet we're being told to do what,
[1:50:43.000 --> 1:50:46.000]  by the pharmaceutical industry, because they're advertising on television
[1:50:46.000 --> 1:50:49.000]  and telling us what drugs we should be going to our doctor and asking for.
[1:50:49.000 --> 1:50:51.000]  No, this is all wrong.
[1:50:51.000 --> 1:50:53.000]  Medicine has got this completely wrong.
[1:50:53.000 --> 1:50:56.000]  Do you know how the Rockefellers originally made their money?
[1:50:56.000 --> 1:51:01.000]  Before the oil, John D. Rockefeller, the first dad, was a snake oil salesman.
[1:51:01.000 --> 1:51:03.000]  And he was one of the first to say,
[1:51:03.000 --> 1:51:06.000]  I shouldn't just drive my wagon around selling opium,
[1:51:06.000 --> 1:51:09.000]  saying it'll grow hair for you, or it'll make your ails feel great.
[1:51:09.000 --> 1:51:12.000]  Yeah, you drink a bottle of opium, you're going to be laid out, you're going to be worried about anything.
[1:51:12.000 --> 1:51:18.000]  The laudham, he was the first guy to send out teams to franchise, like McDonald's,
[1:51:18.000 --> 1:51:21.000]  but wagons and train loads of snake oil.
[1:51:21.000 --> 1:51:25.000]  And if you look at who early on took over medicine in the 20s, 30s, and 40s,
[1:51:25.000 --> 1:51:27.000]  it's the Rockefellers.
[1:51:27.000 --> 1:51:30.000]  And they've changed medicine.
[1:51:30.000 --> 1:51:33.000]  And now through government healthcare, they're trying to, in the U.S.,
[1:51:33.000 --> 1:51:38.000]  change what doctors can even do, and just follow the edicts of Big Pharma.
[1:51:38.000 --> 1:51:42.000]  I mean, it's just, where do we go from here, Dr. Wakefield?
[1:51:42.000 --> 1:51:47.000]  Because people are waking up, we see record numbers didn't take the flu shot,
[1:51:47.000 --> 1:51:49.000]  the same things happening in Europe.
[1:51:49.000 --> 1:51:53.000]  And yeah, there's going to end up actually probably being some real pandemics because of it.
[1:51:53.000 --> 1:51:54.000]  But then what do you do?
[1:51:54.000 --> 1:51:56.000]  I mean, do you play Russian roulette and give the vaccines,
[1:51:56.000 --> 1:51:59.000]  and watch your child drift away into La La Land?
[1:51:59.000 --> 1:52:02.000]  Or do you wait for the pandemic to come because nobody's taken vaccines?
[1:52:02.000 --> 1:52:07.000]  Well, I think that physicians and scientists need to take their responsibilities very seriously.
[1:52:07.000 --> 1:52:12.000]  Not be, you know, beholden to the pharmaceutical industry because that's who's paying them.
[1:52:12.000 --> 1:52:13.000]  They've got to stop that.
[1:52:13.000 --> 1:52:17.000]  They've got to stand together and say, no, medicine and science will not be treated like this,
[1:52:17.000 --> 1:52:21.000]  will not be bullied, will not roll over in the face of this kind of assault.
[1:52:21.000 --> 1:52:25.000]  Stand together and answer the questions on behalf of the patients.
[1:52:25.000 --> 1:52:30.000]  But the patients first, not policy, not profit, and only in that way,
[1:52:30.000 --> 1:52:35.000]  if there is a concerted, a united resistance to the pressures put on us by the pharmaceutical industry,
[1:52:35.000 --> 1:52:41.000]  then we'll be able to start to address this question on behalf of the people who matter,
[1:52:41.000 --> 1:52:42.000]  and that is the patient.
[1:52:42.000 --> 1:52:46.000]  And by the way, talking about draconian, we saw it in 2009,
[1:52:46.000 --> 1:52:52.000]  where they tried in New York and Massachusetts and other places to make people take vaccines.
[1:52:52.000 --> 1:52:55.000]  And of course that failed because the medical doctors and nurses,
[1:52:55.000 --> 1:52:58.000]  they were saying, I'm not taking that stuff.
[1:52:58.000 --> 1:53:03.000]  And when I've refused to give my children shots, the nurses will privately go, you're smart.
[1:53:03.000 --> 1:53:05.000]  I don't do it either.
[1:53:05.000 --> 1:53:10.000]  I mean, we know that something is, you know, cause and effect here is happening.
[1:53:10.000 --> 1:53:15.000]  And so what do you see the system doing in the future to try to ram this down our throat?
[1:53:15.000 --> 1:53:18.000]  I mean, they're so authoritarian, they're already trying to make us.
[1:53:18.000 --> 1:53:21.000]  Well, one thing that, and this may sound anti-American, it's not at all,
[1:53:21.000 --> 1:53:25.000]  is that you need to take the profit element out of vaccine production.
[1:53:25.000 --> 1:53:30.000]  If you're going to mandate for every child in the country or in the world, in fact, a vaccine,
[1:53:30.000 --> 1:53:33.000]  then you've got to make absolutely certain that it's safe.
[1:53:33.000 --> 1:53:35.000]  Take the profit motive out of it.
[1:53:35.000 --> 1:53:38.000]  If you're the government, you should, the government should manufacture the vaccines.
[1:53:38.000 --> 1:53:43.000]  The government should ensure beyond a doubt that the vaccines are safe.
[1:53:43.000 --> 1:53:48.000]  Well, like hire 10 private random companies to study it and, you know, certify it?
[1:53:48.000 --> 1:53:49.000]  Yes, absolutely.
[1:53:49.000 --> 1:53:53.000]  And make sure that the safety studies are done before you mandate that vaccine.
[1:53:53.000 --> 1:53:59.000]  But as long as that massive profit motive is there, then corners are going to be cut,
[1:53:59.000 --> 1:54:03.000]  officials are going to be bought off, there are going to be problems.
[1:54:03.000 --> 1:54:05.000]  Well, let me take the sock vaccine.
[1:54:05.000 --> 1:54:11.000]  They admit that over 100 million Americans were shot up or swallowed with the oral type,
[1:54:11.000 --> 1:54:14.000]  the SV40, which they admit causes all sorts of cancers.
[1:54:14.000 --> 1:54:16.000]  That's not debated.
[1:54:16.000 --> 1:54:19.000]  I mean, how many horrors have we had associated with vaccines?
[1:54:19.000 --> 1:54:23.000]  Well, there was one the other day, just the other day with the rotavirus vaccine.
[1:54:23.000 --> 1:54:25.000]  Now, why did we give rotavirus vaccine in this country, in the UK?
[1:54:25.000 --> 1:54:26.000]  It's not used at all.
[1:54:26.000 --> 1:54:28.000]  It wasn't intended for this country.
[1:54:28.000 --> 1:54:30.000]  It was intended for kids in third world countries.
[1:54:30.000 --> 1:54:33.000]  The treatment of rotavirus infection is rehydration.
[1:54:33.000 --> 1:54:36.000]  And yet they've got a vaccine which is now mandated for children in this country.
[1:54:36.000 --> 1:54:41.000]  And years after it was given to millions of children, they find out that it's got a pig virus in it.
[1:54:41.000 --> 1:54:43.000]  And so they take it off the market.
[1:54:43.000 --> 1:54:44.000]  The FDA does the right thing.
[1:54:44.000 --> 1:54:47.000]  They take the GlaxoSmithKline vaccine off the market.
[1:54:47.000 --> 1:54:50.000]  A few months later, they find that the Merck vaccine has got two pig viruses in it,
[1:54:50.000 --> 1:54:54.000]  one of which is known to produce an AIDS-like disease in young pigs.
[1:54:54.000 --> 1:54:55.000]  What do they do?
[1:54:55.000 --> 1:54:58.000]  They put both of them back on the market to be given to children.
[1:54:58.000 --> 1:55:00.000]  And it's absolute lunacy.
[1:55:00.000 --> 1:55:05.000]  They have absolutely no idea what the medium or long-term consequences of exposure to that virus.
[1:55:05.000 --> 1:55:09.000]  Well, last year it happened in Asia, Africa and Latin America.
[1:55:09.000 --> 1:55:15.000]  Separate companies, UN programs, oral and injectable polio vaccine that was weaponized.
[1:55:15.000 --> 1:55:17.000]  It was live and it killed people.
[1:55:17.000 --> 1:55:20.000]  I mean, what's going on with these vaccine makers?
[1:55:20.000 --> 1:55:23.000]  Is it just like people running around swinging on chandeliers?
[1:55:23.000 --> 1:55:25.000]  I mean, why is it so dangerous?
[1:55:25.000 --> 1:55:26.000]  Well, I think that we know so little.
[1:55:26.000 --> 1:55:27.000]  That's the problem.
[1:55:27.000 --> 1:55:28.000]  We know so little.
[1:55:28.000 --> 1:55:32.000]  And in the face of knowing so little, the answer is to put the brakes on and ask the questions.
[1:55:32.000 --> 1:55:35.000]  Instead of that, they're putting more and more and more and more vaccines in.
[1:55:35.000 --> 1:55:41.000]  There are some 200 vaccines in testing at the moment to go into children and adults,
[1:55:41.000 --> 1:55:43.000]  many of which will be mandated.
[1:55:43.000 --> 1:55:47.000]  200 new vaccines on top of a huge schedule that we know absolutely nothing about.
[1:55:47.000 --> 1:55:50.000]  And we talked about the primate studies, the monkey studies.
[1:55:50.000 --> 1:55:55.000]  That is, they're showing us that there are problems with the schedule that was used in the early 90s.
[1:55:55.000 --> 1:55:57.000]  What's happening to those monkeys?
[1:55:57.000 --> 1:56:00.000]  Well, they're being followed in the long term to see what happens.
[1:56:00.000 --> 1:56:06.000]  And they will be followed right out for there until they, you know, eight years of age,
[1:56:06.000 --> 1:56:08.000]  human equivalent, eight years of age in the first study.
