[00:00.000 --> 00:02.000]  You
[1:21:55.520 --> 1:21:57.520]  I talked to five lawyers about it
[1:21:57.520 --> 1:21:59.520]  Plus I know common sense
[1:21:59.520 --> 1:22:01.520]  I'm a journalist
[1:22:01.520 --> 1:22:03.520]  She only has her little district
[1:22:03.520 --> 1:22:05.520]  I'm covering what she's doing
[1:22:05.520 --> 1:22:07.520]  Everybody else is but she says
[1:22:07.520 --> 1:22:09.520]  I can't talk about it
[1:22:09.520 --> 1:22:11.520]  Because Obama appointed her
[1:22:11.520 --> 1:22:13.520]  And well he's God
[1:22:13.520 --> 1:22:15.520]  Well I piss all over your God
[1:22:15.520 --> 1:22:17.520]  I piss all over the state
[1:22:17.520 --> 1:22:19.520]  I'm gonna stop my son
[1:22:19.520 --> 1:22:21.520]  Cover it later
[1:22:21.520 --> 1:22:23.520]  You know what I'll just cover tomorrow
[1:22:23.520 --> 1:22:25.520]  I'm gonna keep it front and center
[1:22:25.520 --> 1:22:27.520]  I'm gonna go to your calls right now
[1:22:27.520 --> 1:22:29.520]  Watching these tyrants operate makes me sick
[1:22:29.520 --> 1:22:31.520]  But they failed to get Trump
[1:22:31.520 --> 1:22:33.520]  And he better pardon
[1:22:33.520 --> 1:22:35.520]  Stone who did
[1:22:35.520 --> 1:22:37.520]  Nothing wrong
[1:22:37.520 --> 1:22:39.520]  Alright who's up first here
[1:22:39.520 --> 1:22:41.520]  I'm gonna skip the Pompeo
[1:22:41.520 --> 1:22:43.520]  Sounds alarm over China
[1:22:43.520 --> 1:22:45.520]  Trying to take over the governorships
[1:22:45.520 --> 1:22:47.520]  Oh I told you
[1:22:47.520 --> 1:22:49.520]  This a long time ago
[1:22:49.520 --> 1:22:51.520]  This is what's really going on
[1:22:51.520 --> 1:22:53.520]  Trump I get it
[1:22:53.520 --> 1:22:55.520]  Why has Trump done all this other stuff
[1:22:55.520 --> 1:22:57.520]  He's gotta take China on first
[1:22:57.520 --> 1:22:59.520]  Because the globalists set it up
[1:22:59.520 --> 1:23:01.520]  To run operations against America
[1:23:01.520 --> 1:23:03.520]  So we've gotta defeat the communists
[1:23:03.520 --> 1:23:05.520]  Chinese first and then Trump can do everything
[1:23:05.520 --> 1:23:07.520]  So I do see Trump's philosophy
[1:23:07.520 --> 1:23:09.520]  And as I see action against the Chai
[1:23:09.520 --> 1:23:11.520]  Coms I get happier and happier
[1:23:11.520 --> 1:23:13.520]  So
[1:23:13.520 --> 1:23:15.520]  That's my view on that right now
[1:23:15.520 --> 1:23:17.520]  I'm still upset about a lot of things
[1:23:17.520 --> 1:23:19.520]  But this is a big deal
[1:23:19.520 --> 1:23:21.520]  Okay enough from me
[1:23:21.520 --> 1:23:23.520]  So we go to Charles
[1:23:23.520 --> 1:23:25.520]  We go to Mike
[1:23:25.520 --> 1:23:27.520]  Should we go to who's been holding the longest
[1:23:27.520 --> 1:23:29.520]  Yeah let's go to Charles
[1:23:29.520 --> 1:23:31.520]  In Atlanta Georgia
[1:23:31.520 --> 1:23:33.520]  Charles thanks for holding her on the air
[1:23:33.520 --> 1:23:35.520]  Hey Alex good to hear from you
[1:23:35.520 --> 1:23:37.520]  And show over the summer
[1:23:37.520 --> 1:23:39.520]  Well thanks for getting on brother we love you
[1:23:39.520 --> 1:23:41.520]  Go ahead
[1:23:41.520 --> 1:23:43.520]  Hey I learned this trick from a biochemist
[1:23:43.520 --> 1:23:45.520]  I was telling your phone guy there
[1:23:45.520 --> 1:23:47.520]  It may sound a little ridiculous at first
[1:23:47.520 --> 1:23:49.520]  But I assure you it's not
[1:23:49.520 --> 1:23:51.520]  This is a known person
[1:23:51.520 --> 1:23:53.520]  I'd give you the name but I don't have permission
[1:23:53.520 --> 1:23:55.520]  But anyway she's a biochemist
[1:23:55.520 --> 1:23:57.520]  She's brilliant
[1:23:57.520 --> 1:23:59.520]  When it comes to viruses
[1:23:59.520 --> 1:24:01.520]  Viruses live in your nose
[1:24:01.520 --> 1:24:03.520]  That's why everybody walks around with a mask on
[1:24:03.520 --> 1:24:05.520]  They're running out of the mask
[1:24:05.520 --> 1:24:07.520]  Everyone's trying to keep from getting the virus
[1:24:07.520 --> 1:24:09.520]  They live in your nose
[1:24:09.520 --> 1:24:11.520]  And they cycle every three days
[1:24:11.520 --> 1:24:13.520]  So she taught
[1:24:13.520 --> 1:24:15.520]  This trick
[1:24:15.520 --> 1:24:17.520]  Where you just simply go to the store
[1:24:17.520 --> 1:24:19.520]  Get an 89 cent bottle of hydrogen peroxide
[1:24:19.520 --> 1:24:21.520]  Some cotton swabs for a buck and a quarter
[1:24:21.520 --> 1:24:23.520]  And if you even think
[1:24:23.520 --> 1:24:25.520]  You're getting the virus
[1:24:25.520 --> 1:24:27.520]  You feel that tingly thing going on in your nose
[1:24:27.520 --> 1:24:29.520]  You feel like you're coming down with something
[1:24:29.520 --> 1:24:31.520]  You soak the cotton swab in the peroxide
[1:24:31.520 --> 1:24:33.520]  And swab the inside of your nose
[1:24:33.520 --> 1:24:35.520]  Get it up in there by your sinuses
[1:24:35.520 --> 1:24:37.520]  Snort it in a little bit like a nasal spray
[1:24:37.520 --> 1:24:39.520]  Just soak your nose three times a day
[1:24:39.520 --> 1:24:41.520]  For three days
[1:24:41.520 --> 1:24:43.520]  And it will kill the virus
[1:24:43.520 --> 1:24:45.520]  And I can tell you I have tried this
[1:24:45.520 --> 1:24:47.520]  I only tried it once because I never get sick
[1:24:47.520 --> 1:24:49.520]  I've been in sick since 2000
[1:24:49.520 --> 1:24:51.520]  But back in 2018 I almost got a really really nasty cold
[1:24:51.520 --> 1:24:53.520]  And I did it and it worked like a charm
[1:24:53.520 --> 1:24:55.520]  I totally agree with you
[1:24:55.520 --> 1:24:57.520]  There's no doubt
[1:24:57.520 --> 1:24:59.520]  That if you fight these things
[1:24:59.520 --> 1:25:01.520]  You got your murder record
[1:25:01.520 --> 1:25:03.520]  Good day Albert.
[1:25:03.520 --> 1:25:05.520]  I appreciate the call sir.
[1:25:05.520 --> 1:25:07.520]  Thank you Charles
[1:25:07.520 --> 1:25:09.520]  Alright, let's go ahead now
[1:25:09.520 --> 1:25:11.520]  And go to Mike in Canada
[1:25:11.520 --> 1:25:13.520]  You're on the air.
[1:25:13.520 --> 1:25:15.520]  Thank you sir
[1:25:15.520 --> 1:25:17.520]  Good day Alex.
[1:25:17.520 --> 1:25:22.160]  but you're absolutely right. I appreciate your call, sir. Thank you, Charles. All right, let's go
[1:25:22.160 --> 1:25:29.040]  ahead now and go to Mike in Canada. You're on the air. Thank you, sir. Good day, Alex. I was
[1:25:29.040 --> 1:25:36.400]  talking with Daria about my traveling from Arizona to Canada that stopped through Seattle. And notice
[1:25:36.400 --> 1:25:43.680]  there's a flight. Charlie Zulu 659 that came directly from Wuhan to San Francisco airport on
[1:25:43.680 --> 1:25:53.040]  Tuesday, January 28th in Atlanta in the general area. Every Chinese person I saw or Oriental
[1:25:53.040 --> 1:25:58.000]  person had a mask on. So I'm not sure what was going in out of Seattle that day. But however,
[1:25:58.000 --> 1:26:03.040]  my brother did have a stopover. And by the way, thanks for giving us update because we've pulled
[1:26:03.040 --> 1:26:10.080]  it up from the flight trader 24. And there it is right there. Yep. And then I get back next day,
[1:26:10.080 --> 1:26:14.640]  I go to the same day, pretty much, I go to the post office. Chinese national in front of me
[1:26:14.640 --> 1:26:20.000]  has what looks like a bunch of nothing. And he's putting it in the mail and he's pulling masks
[1:26:20.880 --> 1:26:27.360]  out of boxes and putting them into the Canada post box. So I'm like, Oh, this is pretty freaking
[1:26:27.360 --> 1:26:33.360]  weird. So it's a lot bigger than what we're talking about. And can I because I was about to say,
[1:26:33.360 --> 1:26:39.600]  if China was hyping this and it wasn't a real threat, why would they have, this is confirmed,
[1:26:39.600 --> 1:26:44.640]  people all over the Western world buying up masks, desperately shipping them back.
[1:26:45.600 --> 1:26:52.720]  And I'm lucky I have one of your RZ masks actually. So I've got that in my bedside drawer. But
[1:26:52.720 --> 1:27:00.800]  can I make a statement about the communion? When Rush got that medal, I was like a one
[1:27:00.800 --> 1:27:07.120]  in many people and I cried like a baby. And I just want to say that before Christmas in December,
[1:27:07.120 --> 1:27:15.440]  I lost my mother to lung cancer. I diagnosed in April and she passed away, December 8th.
[1:27:15.440 --> 1:27:23.520]  I'm so sorry, brother. And we were all there, all my family was there and I had my hand in
[1:27:23.520 --> 1:27:29.760]  her hand, they just, it sucks. So if I can implore anyone right now who has a family who has children,
[1:27:29.760 --> 1:27:36.720]  grandchildren or a spouse to put down the cancer sticks and look around because you're
[1:27:36.720 --> 1:27:41.600]  going to lose the people around you are going to lose a lot more than what you actually are.
[1:27:42.800 --> 1:27:48.080]  Well, there's no doubt that I'm not telling you don't smoke cigarettes, don't smoke cigars, but
[1:27:49.040 --> 1:27:53.840]  let's not let's not lie. They give you cancer. And the biggest thing is tobacco only grows
[1:27:54.400 --> 1:28:00.480]  in types of mud that happen to be radioactive. The plant likes radiation. And so what people
[1:28:00.480 --> 1:28:04.240]  don't get is it grows in radioactive soil. This sounds crazy. Folks, look it up. I'm not kidding.
[1:28:04.240 --> 1:28:11.120]  North Carolina, Cuba, just look, there's a lot of radiation that's in that soil naturally,
[1:28:11.120 --> 1:28:16.480]  a lot of radioactive isotopes. And so when you're smoking tobacco, you're smoking
[1:28:17.040 --> 1:28:22.480]  radioactive isotopes. And it's just, it's a weird quirk of tobacco plants. They like radioactive dirt.
[1:28:23.280 --> 1:28:28.640]  And so beyond just the tobacco, people need to know that where it's grown is radioactive.
[1:28:28.640 --> 1:28:31.040]  I appreciate your call, sir. God bless you. I'm sorry about your mother.
[1:28:31.040 --> 1:28:36.240]  We're going to come back in just a few minutes and I promise we're going to take every call on that
[1:28:36.240 --> 1:28:42.480]  board tonight. Yeah, since we talked about Limbaugh, the way they demonized him and said piss on him
[1:28:42.480 --> 1:28:48.080]  and the lefts that we helped, he dies and they called him a Nazi. And it's all lies. It's all
[1:28:48.080 --> 1:28:53.680]  lies. Rush Limbaugh's come a long, long way. And he's a patriot. And that's a good thing.
[1:28:53.680 --> 1:29:03.600]  M4store.com. We have a new product and we got several thousand of these in and they're going
[1:29:03.600 --> 1:29:07.200]  to sell out in a few days at the rate we're selling them. I want to thank the listeners for
[1:29:07.200 --> 1:29:13.600]  getting it, but this really is a game-changing toothpaste. And it doesn't compete with Super
[1:29:13.600 --> 1:29:19.040]  Blue that's four to five of colloidal silver and iodine and fluoride free, the adult or the children's.
[1:29:19.040 --> 1:29:23.840]  These are both excellent toothpaste, concentrates that don't have fillers. People love it. This is
[1:29:23.840 --> 1:29:29.920]  a whitening toothpaste that also has the above sea coral calcium that also cleans, but also
[1:29:29.920 --> 1:29:36.800]  re-mineralizes the teeth. Then it has the patented silver salt, silver in it to knock out the bacteria
[1:29:36.800 --> 1:29:41.200]  that causes gensivitis. This is all proven. You can make claims with this. But I have to tell you,
[1:29:41.200 --> 1:29:47.680]  no one has a toothpaste this good for knocking out the bacteria, the viruses, and cleaning the
[1:29:47.680 --> 1:29:53.120]  teeth in a healthy way that doesn't strip away the enamel. So we're really proud of it. It funds
[1:29:53.120 --> 1:30:01.120]  the operation M4store.com. That's why we're still on air thanks to you. It's Friday evening when
[1:30:01.120 --> 1:30:05.360]  I'm cutting this one-minute unscripted ad. I'm just telling you what's going on, straight shooting.
[1:30:05.360 --> 1:30:10.240]  We've sold out of the 16 ounce immune gargle with the patented dino silver that's known to take
[1:30:10.240 --> 1:30:15.440]  out SARS, even in Homeland Security reports, and A&M reports. Now we've almost sold out of the
[1:30:15.440 --> 1:30:19.840]  one ounces. We've got three ounces for the next week and a half at current sales rates. This is
[1:30:19.840 --> 1:30:25.440]  just great to have regardless, and it's really good for you, and it targets bacteria and viruses
[1:30:25.440 --> 1:30:31.680]  across the board, and it funds the M4store. But if you want to get prepared, get your immune
[1:30:31.680 --> 1:30:38.480]  gargle silver at M4store.com. It's also in our tooth whitening toothpaste and in our super
[1:30:38.480 --> 1:30:43.200]  blue toothpaste as well. We've got plenty of that still, but at current rates, it'll sell
[1:30:43.200 --> 1:30:46.800]  out in about three weeks. So all these great silver products are the very best you're going to find
[1:30:46.800 --> 1:30:51.760]  are at one place, M4store.com, and it funds the M4, a 360 win.
[1:30:58.480 --> 1:31:03.280]  There's a lot of phony garbage out there in the world. A lot of people that never deliver.
[1:31:04.080 --> 1:31:12.080]  Well, I'm here to tell you M4Wars has delivered in royal flush, in a handful of acer spades because
[1:31:12.080 --> 1:31:17.760]  of God, because of the audience of activists, and because of the great team at M4Wars. And we are
[1:31:17.760 --> 1:31:24.000]  all a team, ladies and gentlemen. So right now, humanity's awakening is explosive. It's powerful.
[1:31:24.000 --> 1:31:29.360]  It's incredible. But there's major obstacles coming down the road. And the only way we can
[1:31:29.360 --> 1:31:34.320]  effectively fight the NWO and stay in the game like M4Wars has to the spirit is your financial
[1:31:34.320 --> 1:31:41.600]  support. We make it really easy at M4store.com. But I am blowing through our backup money right now
[1:31:41.600 --> 1:31:46.080]  with our reporters doing triple the work they ever have, because they volunteered to do it.
[1:31:46.080 --> 1:31:50.880]  And Owen and the rest of the crew will fight 18 hours a day, seven days a week during this election
[1:31:50.880 --> 1:31:55.280]  year that's so critical, but they need the financing to put them in the field. Go to
[1:31:55.280 --> 1:32:02.080]  M4Wars.com and fight for your own future. You deserve a deep restful sleep with knockout by
[1:32:02.080 --> 1:32:08.320]  M4Wars Life. Our organic formula is made from high quality natural ingredients,
[1:32:08.320 --> 1:32:14.320]  such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[1:32:15.200 --> 1:32:20.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[1:32:20.000 --> 1:32:24.080]  Millions of people around the world experience daytime drowsiness,
[1:32:24.080 --> 1:32:29.840]  but with the rapid speed of life, we need to be able to keep up the pace. Our natural mixture
[1:32:29.840 --> 1:32:36.080]  harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[1:32:36.080 --> 1:32:42.000]  Wake up refreshed and take on the day. M4Wars Life wants to bring you a sleep support formula
[1:32:42.000 --> 1:32:47.840]  that goes above and beyond other leading brands at an affordable price. Get the sleep you deserve
[1:32:47.840 --> 1:32:54.480]  and experience the power of knockout. Head on over to M4WarsLife.com and say goodbye to fatigue.
[1:32:54.480 --> 1:33:07.360]  That's infowarslife.com. You're listening to The Alex Jones Show.
[1:33:07.360 --> 1:33:24.240]  The answer to 1984 is 1776. You're listening to The Alex Jones Show.
[1:33:24.240 --> 1:33:41.200]  All right, the best thing I can do is just go from the top to the bottom. Luke, Chase, Jerome,
[1:33:41.200 --> 1:33:48.240]  Curtis, Joni, Nicholas, Pastor Sam, and Teddy. In the two seconds we've got left,
[1:33:48.240 --> 1:33:52.720]  Flush has moved through these calls. Let's talk to Luke in Illinois. Thanks for calling, Luke.
[1:33:52.720 --> 1:34:01.440]  I just wanted to say what if this whole coronavirus in China is just a ruse,
[1:34:01.440 --> 1:34:07.360]  just a massive amount of people movement. So they get all these people inside these buildings,
[1:34:07.360 --> 1:34:14.000]  then they go into the deep tunnel systems and move all these large, huge quantities of people
[1:34:14.000 --> 1:34:20.240]  wherever it is that they want, preparing for a possible ground invasion per take.
[1:34:20.240 --> 1:34:22.880]  I mean, what's the stop there?
[1:34:22.880 --> 1:34:28.800]  Sir, you know, mainstream media tells us don't speculate. In a world of constant lies and disinfo
[1:34:28.800 --> 1:34:34.400]  and the whole history of governments staging lies and huge hoaxes, you'd be crazy not to say that
[1:34:34.400 --> 1:34:39.840]  anything's possible. Xi Jinping lost the trade war with America. Xi Jinping has people rebelling
[1:34:39.840 --> 1:34:45.920]  against him. Xi Jinping was in a hostile takeover of America, and now we're turning against him.
[1:34:45.920 --> 1:34:53.360]  This diverts it, changed the subject, is a face saving. Imagine, you know China as a cover for
[1:34:53.360 --> 1:35:01.760]  any type of rebellion or uprising. To overthrow them has a bio weapon to create fear to make people
[1:35:01.760 --> 1:35:08.080]  stop. And I undoubtedly, people say this has been an accidentally released, has been manmade.
[1:35:08.080 --> 1:35:14.000]  Okay, but I think this is a giant drill. I think the weapons real. I think folks are really dying,
[1:35:14.000 --> 1:35:20.480]  but I think they've got to cure. I don't have proof of that. We have proof it's manmade.
[1:35:20.480 --> 1:35:26.560]  We have proof that they're covering stuff up. But I agree with you. I think this is a major
[1:35:26.560 --> 1:35:33.280]  political cover up. What do you think? Absolutely. My internal feeling is this is just a rules
[1:35:33.280 --> 1:35:37.600]  considering the fact that it's only, that it's only killing males of a certain type.
[1:35:38.160 --> 1:35:42.160]  They may be, they may be trying to kill off certain clients. Who knows? I mean,
[1:35:42.160 --> 1:35:46.640]  this, this kind of stuff with China goes back thousands of years. So yeah, there's all these
[1:35:46.640 --> 1:35:50.480]  internal groups fighting, you name it. They're very sophisticated, expanding on that.
[1:35:52.160 --> 1:35:56.320]  The public over there may think it's real. There may be real deaths, but there could be
[1:35:56.320 --> 1:36:01.520]  other pathogens that are being used, chemicals, you name it, to create this panic because I've
[1:36:01.520 --> 1:36:08.800]  watched the videos. The panic is real, I think. I've got about that. I've watched a video today
[1:36:08.800 --> 1:36:14.480]  of them, first of all, removing people from homes and, you know, just the, the emotion
[1:36:14.480 --> 1:36:20.560]  sounded, sounded genuine coming off the people. It sounded genuine. It looked real. It didn't
[1:36:20.560 --> 1:36:27.520]  look, it didn't look stable. I agree. I would say I probably watched a thousand videos. No kidding.
[1:36:28.240 --> 1:36:32.000]  I've seen a few that are fake though, but that's probably people just trying to click
[1:36:32.000 --> 1:36:36.080]  better or whatever. But you can tell the real ones like, you know, there's a man and woman
[1:36:36.080 --> 1:36:42.800]  both laid out. You know, two didn't collapse at once, laid out. So, so China's not censoring,
[1:36:42.800 --> 1:36:47.680]  though, videos of the panic. Why do you think they're doing that to use it as a social control?
[1:36:48.240 --> 1:36:52.240]  I'm not saying the videos are fake. All of them. Most of them are real, I believe.
[1:36:52.240 --> 1:36:58.480]  Crepe, if you think I'm wrong, but the promotion of them is clearly synthetic. They're,
[1:36:58.480 --> 1:37:01.600]  they're letting these come out. They can usually clamp down on stuff.
[1:37:01.600 --> 1:37:07.440]  No doubt. No doubt they want that out there. They want that fear and panic to set in because
[1:37:07.440 --> 1:37:14.000]  then everybody's easily manipulable. That's it. Look, great points. And look, me and Luke are
[1:37:14.000 --> 1:37:18.320]  just regular guys, but regular guys aren't supposed to have a talk show. And by the way,
[1:37:18.320 --> 1:37:23.920]  with info wars, you have a talk show. In fact, I've been thinking about doing new shows and I've
[1:37:23.920 --> 1:37:30.160]  had a bunch of ideas, but I can tell you, I really think the answer is like two or three hours a day
[1:37:30.160 --> 1:37:37.120]  commercial free. If TV and radio stations want to pick it up, they can of just phone calls. People
[1:37:37.120 --> 1:37:41.920]  want to hear people. And I just want to have a phone bank where we just don't even screen them.
[1:37:42.480 --> 1:37:46.320]  We'll get a lot of really bad calls doing that, you know, cussing, whatever we will,
[1:37:46.320 --> 1:37:50.320]  but just boom, you call your own air. What do you have to say? Maybe you get five seconds,
[1:37:50.320 --> 1:37:55.680]  maybe you get an hour, but you imagine just a network, a satellite of just phone calls
[1:37:55.680 --> 1:38:05.280]  and Skype calls. No one's done that yet where you're like, let's, oh, Skype. I want to do that.
[1:38:05.280 --> 1:38:10.160]  That's what I want to do next. I used to innovate stuff. Now I just fight the globalist all day,
[1:38:10.160 --> 1:38:14.640]  but thank you, Luke. All right. Chase the Patriots, a talk show host of his own, right?
[1:38:14.640 --> 1:38:18.240]  Every time we say it's not first time callers, he calls in, we love him. Chase,
[1:38:18.240 --> 1:38:22.240]  what do you think's going on? Hey, Alex, thanks for taking my call, brother. Yeah,
[1:38:22.240 --> 1:38:25.920]  you know, real quick, I think that a show you were talking about is my show, actually. We get
[1:38:25.920 --> 1:38:29.280]  people from all over the country and we're all calling in and I love it. And you're right,
[1:38:29.280 --> 1:38:33.760]  there are some crazy, so it's a little dangerous. But hey, I wanted to talk about that coronavirus
[1:38:33.760 --> 1:38:38.560]  and the last caller was kind of what I'm kind of going to touch on. You know, we see the AI
[1:38:38.560 --> 1:38:42.640]  computer, they just put out the numbers of upwards of 60 million people might be killed
[1:38:42.640 --> 1:38:47.280]  from this virus. And then I think about what the communist Chinese did and murdering about
[1:38:47.280 --> 1:38:52.080]  60 million of their own people. So then I connect the dots to what I've been seeing with Hong Kong.
[1:38:52.080 --> 1:38:56.800]  You know, they were trying to fight extradition from China to the mainland. Now with this virus,
[1:38:56.800 --> 1:39:01.360]  they have the excuse to say, Hey, these people are infected. They need to be removed from the island.
[1:39:01.360 --> 1:39:05.360]  But really, it's just because they're trying to silence political dissidents. Oh, I totally agree.
[1:39:05.360 --> 1:39:10.560]  This is an excuse and a face saving measure for a G, in fact, I thought this the other day
[1:39:10.560 --> 1:39:17.200]  for Xi Jinping and what happened in Hong Kong. Yep. And you know, a funny thing about Xi Jinping,
[1:39:17.200 --> 1:39:21.760]  Alex, you know, he's sitting here as the head of the Communist Party in China. And when I went and
[1:39:21.760 --> 1:39:26.800]  did a little research on the guy, they actually arrested and I think killed his father. How does
[1:39:26.800 --> 1:39:32.160]  someone whose own father was arrested and killed by this communist machine, then decide that he
[1:39:32.160 --> 1:39:36.400]  wants to work for it and continue the evil. It's just, well, that's why they love him so much.
[1:39:36.400 --> 1:39:42.640]  They go, Oh, Xi Jinping went through so much because he literally submitted them. They love it.
[1:39:43.920 --> 1:39:47.440]  Yeah. And the other thing I want everybody listening, understand, if you're listening to
[1:39:47.440 --> 1:39:52.720]  this broadcast, Alex puts it out for free. Everybody needs to hit that store, buy some toothpaste,
[1:39:52.720 --> 1:39:57.680]  buy some videos, buy some hats, whatever it is. You guys got to support the cause. Help Alex get
[1:39:57.680 --> 1:40:01.760]  the message out there. And thank you so much for taking my call. Check me out on YouTube, Alex.
[1:40:01.760 --> 1:40:05.920]  I'm live every night over there. All right, Chase, we appreciate you. Yeah, no, we have products.
[1:40:05.920 --> 1:40:12.240]  People need great books, great films, non GMO heirloom seeds, water filtration, air filtration,
[1:40:12.240 --> 1:40:17.360]  the big things are horrible food. Everybody else is sold out. I have the best dug in company
[1:40:17.360 --> 1:40:22.160]  out there, my Patriot. They've still got it. They've got the food on hand. It takes them
[1:40:22.160 --> 1:40:26.560]  over a week to pack and get it out to you. So get your orders in now, folks. Don't wait.
[1:40:26.560 --> 1:40:32.320]  And so much more Jerome in New York. You're on the air. Jerome, are you in New York state or
[1:40:32.320 --> 1:40:38.800]  New York city? I'm in the Big Apple over here in Chinatown. It's 640 p.m. Eastern standard time.
[1:40:38.800 --> 1:40:47.920]  But guess what? In mainland China, it's 740 a.m. over there, Shanghai, Beijing, Shenzhou, Guangzhou.
[1:40:47.920 --> 1:40:51.520]  Hey, it's time to get up and let's get to work, folks. Not unless you've got a lot of money,
[1:40:52.160 --> 1:40:56.560]  not unless you're retired, not unless you can work from the house. Guess what? You're going to go get
[1:40:56.560 --> 1:41:01.120]  on the bus, you're going to get on the subway, you get on the train or get out there in the traffic.
[1:41:02.240 --> 1:41:07.040]  I don't know what's going to go on now, man. That's not good. I want to hit on another thing,
[1:41:07.040 --> 1:41:13.200]  too, real quick. Here in New York, I don't know if you're familiar with Chinatown here in New
[1:41:13.200 --> 1:41:18.640]  York. I am. They've got some good food there. Yeah, I know. I live here. But well, don't forget,
[1:41:18.640 --> 1:41:25.200]  I have my home in Chinatown, but I'm not there this winter. It's wintertime. It's too air polluted
[1:41:25.200 --> 1:41:30.640]  anyway. But getting back to the metropolitan area here in New Jersey, New York, it's the largest
[1:41:30.640 --> 1:41:36.080]  Chinese population outside of mainland China. And guess what? We don't have one case of coronavirus
[1:41:36.080 --> 1:41:42.240]  here for some weird reason. I don't understand that. Well, tell me what you really think. Does
[1:41:42.240 --> 1:41:48.160]  that mean it's a hoax? I don't know. I don't know. As soon as they start popping up here,
[1:41:48.160 --> 1:41:52.880]  it's going to destroy the economy. In New York, everybody's hiding now. People are scared to
[1:41:52.880 --> 1:41:57.280]  go outside even here. Well, that means if somebody actually has it, they're going to hide it.
[1:41:57.840 --> 1:42:04.720]  I don't know. It's just, I don't understand it. Last census they had here was, I think,
[1:42:04.720 --> 1:42:12.880]  in 2015, and it was like 700,000 Asian folks lived in the metropolitan area. So my God,
[1:42:12.880 --> 1:42:20.000]  how many now you think it is? I don't know. It's just fishy, you might say. It's very fishy.
[1:42:20.000 --> 1:42:24.320]  Everybody agrees with you. So we got 30 seconds left. Gut level. What do you think is happening?
[1:42:24.880 --> 1:42:32.400]  No, they let that thing get loose on them over there. It was an accident. It was an accident.
[1:42:32.400 --> 1:42:38.720]  They don't want to talk about it. All the smart money is, that's why there's the panic,
[1:42:38.720 --> 1:42:43.600]  is something got loose wasn't supposed to. All right. Thank you so much. Great points, Taram.
[1:42:43.600 --> 1:42:55.520]  Curtis, Johnny, Nicholas, Sam, Teddy, your calls straight ahead, infowars.com. Do not visit infowars.com.
[1:42:57.440 --> 1:43:01.920]  It's no secret that our daily lines are becoming more stressful. No matter what side of the political
[1:43:01.920 --> 1:43:06.160]  spectrum you're on, we're all feeling the strain from rising pressure. That's why we worked hard
[1:43:06.160 --> 1:43:10.960]  to create a new formula to support your fight against stress in your hectic day. Chill Force is
[1:43:10.960 --> 1:43:15.840]  our solution for a true, healthy, relaxation support formula. As the long-awaited sister
[1:43:15.840 --> 1:43:20.320]  formula to Brain Force Plus, this formula includes powerful ingredients and time-tested
[1:43:20.320 --> 1:43:25.440]  practices to help fight your stress levels. It's time to take a breather. Get Chill Force today at
[1:43:25.440 --> 1:43:31.360]  infowarsstore.com. Since the beginning, Secret 12 has been one of our most popular formulas.
[1:43:31.360 --> 1:43:35.600]  Now, we're bringing you an all-new version of your favorite formula to help you reach your energy
[1:43:35.600 --> 1:43:41.360]  peak. Ultra 12 from infowarslife takes advantage of the most effective and expensive form of B12
[1:43:41.360 --> 1:43:47.280]  available, methicabolamine, to provide you with twice the B12. Ultra 12 can help make DNA, support
[1:43:47.280 --> 1:43:51.520]  the body's energy production, and help produce healthy blood cells while assisting proper nervous
[1:43:51.520 --> 1:43:56.080]  system function. Help support your energy levels and take advantage of the superior form of B12
[1:43:56.080 --> 1:44:05.600]  today with Ultra 12. Cobra Commander here reminding you to not own firearms, to not take
[1:44:05.600 --> 1:44:13.120]  supplements, to not get sunshine, and to not love Jesus. And of course, do not get storable foods
[1:44:13.120 --> 1:44:22.320]  or any other types of colloidal nanosilver at infowarsstore.com. Do not do it. Trust see it in,
[1:44:22.320 --> 1:44:31.120]  trust MSNBC, drink fluoridated water, just like the loving kiss of a king cobra pumping deadly,
[1:44:31.120 --> 1:44:40.560]  I mean loving, helpful nutrients in your body. Hug the cobra, love the cobra, kiss the cobra,
[1:44:40.560 --> 1:44:52.240]  but never, never go to infowars.com or infowarsstore.com. Do not order those products, silence,
[1:44:52.240 --> 1:45:01.920]  don't sell it. I love watching David Knight in the morning, I love tuning in to Owen Shroyer,
[1:45:01.920 --> 1:45:06.960]  I love all the other shows we do here, but I'll be honest with you, we run during the breaks a lot
[1:45:06.960 --> 1:45:12.640]  of news reports because I'm sick of hearing the ads. So you think you don't want to hear an ad,
[1:45:12.640 --> 1:45:17.440]  I don't want to hear an ad, but here's the bottom line, we're barely paying the bills here, and I
[1:45:17.440 --> 1:45:22.240]  want to expand the face the globalists not contract, I don't want them to win. So listen, you've got
[1:45:22.240 --> 1:45:28.000]  this guarantee from me, we sell enough product, we'll have less ads and less plugs, and we'll expand
[1:45:28.000 --> 1:45:32.320]  and really give the globalists around for their money, but we've got products you already really
[1:45:32.320 --> 1:45:37.040]  need like DNA Force Plus, X2, these will change your life, go check out the turmeric products,
[1:45:37.040 --> 1:45:41.120]  check out the water filtration, air filtration, check it all out, whatever you do, take action and
