[00:00.000 --> 00:02.000]  We've got it
[1:15:19.500 --> 1:15:21.500]  Everybody should get the book
[1:15:21.500 --> 1:15:22.500]  Alex, listen
[1:15:22.500 --> 1:15:23.500]  This is so commonsensical
[1:15:23.500 --> 1:15:24.500]  No one's picked up on it
[1:15:24.500 --> 1:15:26.500]  It makes so much sense
[1:15:26.500 --> 1:15:28.500]  That people are ignoring it
[1:15:28.500 --> 1:15:30.500]  Savage says put high-risk individuals
[1:15:30.500 --> 1:15:32.500]  In high-risk insurance pools
[1:15:32.500 --> 1:15:33.500]  That's what my dad says
[1:15:33.500 --> 1:15:36.500]  And he ran medical companies for decades
[1:15:36.500 --> 1:15:38.500]  If you're a driver
[1:15:38.500 --> 1:15:40.500]  You pay higher rates if you had accidents
[1:15:40.500 --> 1:15:43.500]  If you go for any kind of...
[1:15:43.500 --> 1:15:44.500]  If you're an astronaut
[1:15:44.500 --> 1:15:46.500]  If you're a deep water welder
[1:15:46.500 --> 1:15:48.500]  You pay because you're in a high-risk pool
[1:15:48.500 --> 1:15:49.500]  That's what I'm saying
[1:15:49.500 --> 1:15:51.500]  So why shouldn't it apply to Trumpcare?
[1:15:51.500 --> 1:15:53.500]  High-risk individuals
[1:15:53.500 --> 1:15:55.500]  High-risk pools
[1:15:55.500 --> 1:15:57.500]  You have multiple sex partners every week
[1:15:57.500 --> 1:15:59.500]  You go in a high-risk pool
[1:15:59.500 --> 1:16:01.500]  You shouldn't pay the same as a grandmother
[1:16:01.500 --> 1:16:02.500]  You smoke three packs of cigarettes a day
[1:16:02.500 --> 1:16:03.500]  You go in a high-risk pool
[1:16:03.500 --> 1:16:04.500]  Crazy
[1:16:04.500 --> 1:16:06.500]  Why is this not being picked up?
[1:16:06.500 --> 1:16:07.500]  I hope after your show
[1:16:07.500 --> 1:16:09.500]  The headline in Savage says
[1:16:09.500 --> 1:16:11.500]  High-risk pools for high-risk individuals
[1:16:11.500 --> 1:16:12.500]  To save Trumpcare
[1:16:12.500 --> 1:16:13.500]  We will
[1:16:13.500 --> 1:16:15.500]  I've sent it, by the way
[1:16:15.500 --> 1:16:17.500]  I've sent it to Donald Trump
[1:16:17.500 --> 1:16:19.500]  Via some internal, you know...
[1:16:19.500 --> 1:16:21.500]  By the way, I know he loves you
[1:16:21.500 --> 1:16:22.500]  I've talked to him all the time
[1:16:22.500 --> 1:16:23.500]  I've talked to him some
[1:16:23.500 --> 1:16:24.500]  He loves Michael Savage
[1:16:24.500 --> 1:16:25.500]  He listens to your show
[1:16:25.500 --> 1:16:27.500]  So obviously it makes sense
[1:16:27.500 --> 1:16:29.500]  This is a much better plan
[1:16:29.500 --> 1:16:30.500]  Rand Paul has a good plan
[1:16:30.500 --> 1:16:31.500]  That talks about things you're saying
[1:16:31.500 --> 1:16:35.500]  Why is he then going with this Paul Ryan thing?
[1:16:35.500 --> 1:16:38.500]  Because politics is a compromise
[1:16:38.500 --> 1:16:40.500]  He knows he has to get things done
[1:16:40.500 --> 1:16:41.500]  The question is
[1:16:41.500 --> 1:16:43.500]  This is too big an issue to compromise on
[1:16:43.500 --> 1:16:45.500]  And it was the signature...
[1:16:45.500 --> 1:16:47.500]  One of the signature pieces of the campaign was
[1:16:47.500 --> 1:16:49.500]  We're going to repeal Obamacare, right?
[1:16:49.500 --> 1:16:52.500]  Well, okay, so the people are very unhappy
[1:16:52.500 --> 1:16:54.500]  And we need to gut the whole thing
[1:16:54.500 --> 1:16:55.500]  And start all over again
[1:16:55.500 --> 1:16:57.500]  I am sick and tired of people
[1:16:57.500 --> 1:16:59.500]  Who lead healthy lifestyles
[1:16:59.500 --> 1:17:02.500]  Clean lifestyles, if you want to put it that way
[1:17:02.500 --> 1:17:04.500]  Paying the same as illegal immigrants
[1:17:04.500 --> 1:17:06.500]  Who, by the way, should have no healthcare
[1:17:06.500 --> 1:17:08.500]  My dad and mom hadn't used their insurance
[1:17:08.500 --> 1:17:09.500]  In over 20 years
[1:17:09.500 --> 1:17:11.500]  And as soon as this came in
[1:17:11.500 --> 1:17:12.500]  They doubled their prices
[1:17:12.500 --> 1:17:16.500]  And so my parents are paying higher prices
[1:17:16.500 --> 1:17:18.500]  And then people that have been milking the system
[1:17:18.500 --> 1:17:19.500]  They're paying lower
[1:17:19.500 --> 1:17:21.500]  It's incredible
[1:17:21.500 --> 1:17:23.500]  Well, isn't that socialism?
[1:17:23.500 --> 1:17:24.500]  Some animals are more equal than others
[1:17:24.500 --> 1:17:26.500]  Isn't that what Orwell told us about?
[1:17:26.500 --> 1:17:28.500]  Some animals are more equal than others, Alex
[1:17:28.500 --> 1:17:30.500]  We're not equal to the liberals
[1:17:30.500 --> 1:17:34.500]  It's four legs good, two legs bad
[1:17:34.500 --> 1:17:36.500]  We walk on two legs
[1:17:36.500 --> 1:17:37.500]  They walk on four
[1:17:37.500 --> 1:17:38.500]  And they're superior to us
[1:17:38.500 --> 1:17:40.500]  Because they have four legs, Alex
[1:17:40.500 --> 1:17:41.500]  George Orwell wrote it
[1:17:41.500 --> 1:17:43.500]  I loved Orwell because he was a socialist
[1:17:43.500 --> 1:17:45.500]  In the 30s when it was very popular
[1:17:45.500 --> 1:17:47.500]  Until he found out what socialists
[1:17:47.500 --> 1:17:49.500]  Were actually doing to their people
[1:17:49.500 --> 1:17:51.500]  He saw Hitler, he saw Stalin
[1:17:51.500 --> 1:17:52.500]  He saw the totalitarianism
[1:17:52.500 --> 1:17:53.500]  No, as you know, he fought
[1:17:53.500 --> 1:17:55.500]  He wrote a bunch of non-fiction books
[1:17:55.500 --> 1:17:57.500]  He fought in the Spanish Civil War
[1:17:57.500 --> 1:17:58.500]  Against the Nazis
[1:17:58.500 --> 1:18:00.500]  And then found out the communists were just as bad
[1:18:00.500 --> 1:18:02.500]  And were planning to actually just enslave
[1:18:02.500 --> 1:18:04.500]  So that's why in his allegory, the pigs
[1:18:04.500 --> 1:18:05.500]  At first they two legs bad
[1:18:05.500 --> 1:18:07.500]  But as soon as they run the humans off
[1:18:07.500 --> 1:18:09.500]  They start walking on their two legs as well
[1:18:09.500 --> 1:18:11.500]  Meet the new boss, same as the old boss
[1:18:11.500 --> 1:18:15.500]  What I loved about a very obscure statement
[1:18:15.500 --> 1:18:17.500]  Of Orwell was
[1:18:17.500 --> 1:18:19.500]  If a man comes to plant the bomb in your mother's house
[1:18:19.500 --> 1:18:22.500]  Plant one in his mother's house first
[1:18:22.500 --> 1:18:24.500]  So I 100% support Donald Trump firing
[1:18:24.500 --> 1:18:26.500]  Drones at these throwbacks
[1:18:26.500 --> 1:18:28.500]  Good idea
[1:18:28.500 --> 1:18:32.500]  I'm so tired of hearing about collateral damage
[1:18:32.500 --> 1:18:34.500]  How about the collateral damage here in America
[1:18:34.500 --> 1:18:36.500]  From political correctness
[1:18:36.500 --> 1:18:39.500]  We've had one piece of collateral damage after another
[1:18:39.500 --> 1:18:42.500]  Do I have to go back to the incident in Orlando
[1:18:42.500 --> 1:18:43.500]  Where all the gays were slaughtered?
[1:18:43.500 --> 1:18:46.500]  We've forgotten that because it's an inconvenient truth
[1:18:46.500 --> 1:18:49.500]  San Bernardino, the two Muslims killed their coworkers
[1:18:49.500 --> 1:18:52.500]  Inconvenient truth, the collateral damage
[1:18:52.500 --> 1:18:54.500]  There's only one way to win a war, Alex
[1:18:54.500 --> 1:18:55.500]  It's horrible
[1:18:55.500 --> 1:18:57.500]  It's terrible, war is horrible
[1:18:57.500 --> 1:18:59.500]  It's called kill them
[1:18:59.500 --> 1:19:02.500]  They're never going to see it your way
[1:19:02.500 --> 1:19:05.500]  And the collateral damage, unfortunately
[1:19:05.500 --> 1:19:07.500]  Is part of warfare
[1:19:07.500 --> 1:19:09.500]  Well, let's expand on that
[1:19:09.500 --> 1:19:11.500]  Obama and Hillary backed ISIS
[1:19:11.500 --> 1:19:13.500]  Backed these invasions, Trump's cleaning them out
[1:19:13.500 --> 1:19:16.500]  And in these towns where the people are supposed to be refugees
[1:19:16.500 --> 1:19:18.500]  And come out and get checked if they're not terrorists
[1:19:18.500 --> 1:19:20.500]  If they're all staying there in the towns
[1:19:20.500 --> 1:19:22.500]  Then they're open in war to be bombarded
[1:19:22.500 --> 1:19:24.500]  That's the way it works
[1:19:24.500 --> 1:19:27.500]  Yeah, well, we can't talk about their women and children
[1:19:27.500 --> 1:19:28.500]  Without sounding like we're mean
[1:19:28.500 --> 1:19:30.500]  Unfortunately, they don't care too much about our women and children
[1:19:30.500 --> 1:19:32.500]  You mean the suicide bomber kids
[1:19:32.500 --> 1:19:35.500]  No, ISIS doesn't care much about women and children
[1:19:35.500 --> 1:19:38.500]  Exactly, they're not fanatical Muslims
[1:19:38.500 --> 1:19:41.500]  They kill moderate Muslims, women and children
[1:19:41.500 --> 1:19:44.500]  They turn Yazidi girls eight years old into sex slaves
[1:19:44.500 --> 1:19:47.500]  I didn't hear Hillary, the great women's supporter
[1:19:47.500 --> 1:19:50.500]  Say one word while the girls were crying out for help
[1:19:50.500 --> 1:19:54.500]  Not one word from that lying witch
[1:19:54.500 --> 1:19:56.500]  So I don't want to get distracted
[1:19:56.500 --> 1:19:58.500]  No, I agree, let's talk about Trump's war
[1:19:58.500 --> 1:20:00.500]  What he's got ahead of him, what he needs to do
[1:20:00.500 --> 1:20:02.500]  Because clearly, we're here
[1:20:02.500 --> 1:20:04.500]  Nationalism's exploding worldwide
[1:20:04.500 --> 1:20:06.500]  The journalists, the control freaks are desperate
[1:20:06.500 --> 1:20:08.500]  How are they going to counter strike?
[1:20:08.500 --> 1:20:09.500]  What do we do?
[1:20:09.500 --> 1:20:11.500]  I know the book breaks it down
[1:20:11.500 --> 1:20:13.500]  The blueprint, Trump's war, his battle for America
[1:20:13.500 --> 1:20:14.500]  Undoubtedly, this is it
[1:20:14.500 --> 1:20:16.500]  He's trying to turn the economy back on
[1:20:16.500 --> 1:20:18.500]  He's very fatalistic, he's on a mission
[1:20:18.500 --> 1:20:20.500]  He's a great guy, he's not perfect, none of us are
[1:20:20.500 --> 1:20:22.500]  But Trump clearly is for real
[1:20:22.500 --> 1:20:24.500]  And we're moving forward, what do we do?
[1:20:24.500 --> 1:20:25.500]  Dr. Savage
[1:20:25.500 --> 1:20:27.500]  Well, let's take it issue by issue
[1:20:27.500 --> 1:20:30.500]  Right now, the issue in the news is what?
[1:20:30.500 --> 1:20:32.500]  It's healthcare
[1:20:32.500 --> 1:20:34.500]  Okay, big issue
[1:20:34.500 --> 1:20:36.500]  And he's suddenly, almost, the ship has come to a stall
[1:20:36.500 --> 1:20:38.500]  The engines have stopped
[1:20:38.500 --> 1:20:40.500]  People don't know what to do
[1:20:40.500 --> 1:20:42.500]  The costs are through the ceiling
[1:20:42.500 --> 1:20:45.500]  Let's come up with a common sensical beginning
[1:20:45.500 --> 1:20:47.500]  Donald Trump gives a speech tomorrow
[1:20:47.500 --> 1:20:50.500]  Which says, I have a partial solution to the impasse
[1:20:50.500 --> 1:20:53.500]  It's not perfect, but it's going to help us save
[1:20:53.500 --> 1:20:55.500]  Billions of dollars in the short run
[1:20:55.500 --> 1:20:57.500]  And trillions in the long run
[1:20:57.500 --> 1:21:00.500]  Fingo! When I was 18 years old
[1:21:00.500 --> 1:21:02.500]  Got a driver's license
[1:21:02.500 --> 1:21:04.500]  Went to get insurance
[1:21:04.500 --> 1:21:05.500]  Had a part-time job
[1:21:05.500 --> 1:21:07.500]  They told me my insurance cost more than my dad
[1:21:07.500 --> 1:21:09.500]  I went to my dad, I said, dad
[1:21:09.500 --> 1:21:11.500]  Why do I have to pay more insurance than you?
[1:21:11.500 --> 1:21:12.500]  I'm a kid, I don't have the money
[1:21:12.500 --> 1:21:14.500]  He said, because kids your age get into more accidents
[1:21:14.500 --> 1:21:15.500]  Sorry
[1:21:15.500 --> 1:21:17.500]  Well, guess what? I found the money
[1:21:17.500 --> 1:21:19.500]  I took a second day after school job
[1:21:19.500 --> 1:21:21.500]  I paid my auto insurance until I proved that I was a
[1:21:21.500 --> 1:21:24.500]  An individual no longer should be in the high-risk pool
[1:21:24.500 --> 1:21:26.500]  That I think it was two years later
[1:21:26.500 --> 1:21:29.500]  That I was made into an adult, you know, at a regular rate
[1:21:29.500 --> 1:21:31.500]  I remember being like 22 years old
[1:21:31.500 --> 1:21:33.500]  And all of a sudden my insurance went down by like half
[1:21:33.500 --> 1:21:35.500]  And again, this is what it's all about behavior
[1:21:35.500 --> 1:21:37.500]  It's all about what you've done
[1:21:37.500 --> 1:21:38.500]  It's all about free market
[1:21:38.500 --> 1:21:40.500]  It's not about just giving everything away free
[1:21:40.500 --> 1:21:42.500]  And then wondering why the economy blows up
[1:21:42.500 --> 1:21:44.500]  All we have to do is look at South America
[1:21:44.500 --> 1:21:47.500]  How did socialism work out down there?
[1:21:47.500 --> 1:21:50.500]  In a near-neighbor that used to be a thriving nation
[1:21:50.500 --> 1:21:51.500]  With a great middle class
[1:21:51.500 --> 1:21:53.500]  Does anyone remember the name of the country
[1:21:53.500 --> 1:21:54.500]  Called Venezuela?
[1:21:54.500 --> 1:21:56.500]  Has it been dropped from the lexicon of the left
[1:21:56.500 --> 1:21:58.500]  Because it's a disaster?
[1:21:58.500 --> 1:22:01.500]  It's a disastrous example of what socialism actually brings
[1:22:01.500 --> 1:22:03.500]  As opposed to what the textbooks tell you it brings
[1:22:03.500 --> 1:22:07.500]  And by the way, they're now in a road-warrior level collapse
[1:22:07.500 --> 1:22:08.500]  And notice you hear nothing about it
[1:22:08.500 --> 1:22:10.500]  They've eaten all the farm animals
[1:22:10.500 --> 1:22:11.500]  They've eaten all their pets
[1:22:11.500 --> 1:22:14.500]  Literally, they're now eating people down there, reportedly
[1:22:14.500 --> 1:22:17.500]  Can you imagine they're killing animals in the zoo?
[1:22:17.500 --> 1:22:18.500]  Because there's no food
[1:22:18.500 --> 1:22:21.500]  That's socialism in action
[1:22:21.500 --> 1:22:25.500]  Forget what Robert Reich, the midget from Berkeley, says
[1:22:25.500 --> 1:22:28.500]  Or what the seltzer man from Brooklyn, Bernie Sanders says
[1:22:28.500 --> 1:22:31.500]  These are hardcore fanatical midgets
[1:22:31.500 --> 1:22:35.500]  The reality is seen in that nation
[1:22:35.500 --> 1:22:37.500]  Where they're starving to death
[1:22:37.500 --> 1:22:38.500]  That's socialism
[1:22:38.500 --> 1:22:41.500]  The idiots out there who don't know this know nothing
[1:22:41.500 --> 1:22:44.500]  They're the useful idiots of our time
[1:22:44.500 --> 1:22:45.500]  I totally agree
[1:22:45.500 --> 1:22:49.500]  So why are the elites, except for Donald Trump, pushing socialism?
[1:22:49.500 --> 1:22:52.500]  Why? Take a look at the mobs you just showed on your own screen
[1:22:52.500 --> 1:22:53.500]  They're scared
[1:22:53.500 --> 1:22:54.500]  They're vulnerable
[1:22:54.500 --> 1:22:55.500]  They're desperate
[1:22:55.500 --> 1:22:57.500]  Who do they turn to?
[1:22:57.500 --> 1:22:58.500]  Who do they turn to?
[1:22:58.500 --> 1:22:59.500]  The corrupt slaves
[1:22:59.500 --> 1:23:01.500]  The corrupt bums in Congress
[1:23:01.500 --> 1:23:03.500]  Will throw them a piece of bread
[1:23:03.500 --> 1:23:07.500]  When you have a starving population, they're a malleable population
[1:23:07.500 --> 1:23:08.500]  They'll do anything you want
[1:23:08.500 --> 1:23:09.500]  Isn't that true?
[1:23:09.500 --> 1:23:10.500]  Yes, sir
[1:23:10.500 --> 1:23:11.500]  All right, well, there you go
[1:23:11.500 --> 1:23:14.500]  They're starving them into submission
[1:23:14.500 --> 1:23:16.500]  And it makes you upset to see people being enslaved
[1:23:16.500 --> 1:23:17.500]  I'm the same way
[1:23:17.500 --> 1:23:19.500]  And then I get around left as they just
[1:23:19.500 --> 1:23:21.500]  They actually, a lot of them know what they're doing now
[1:23:21.500 --> 1:23:22.500]  Even low-level ones
[1:23:22.500 --> 1:23:23.500]  Even though they're not getting power from it
[1:23:23.500 --> 1:23:27.500]  They get off on burning down the country, burning down the culture
[1:23:27.500 --> 1:23:29.500]  They're actually just envious of success
[1:23:29.500 --> 1:23:31.500]  Envious of honorableness
[1:23:31.500 --> 1:23:35.500]  And a lot of these people are actually a cult of...
[1:23:35.500 --> 1:23:36.500]  You studied this
[1:23:36.500 --> 1:23:38.500]  You were the first to call it a mental illness
[1:23:38.500 --> 1:23:40.500]  It is a mental illness, but it's also a cult
[1:23:40.500 --> 1:23:42.500]  It's a nihilistic cult
[1:23:42.500 --> 1:23:45.500]  It's a cult of nihilism
[1:23:45.500 --> 1:23:47.500]  Which is of destruction
[1:23:47.500 --> 1:23:48.500]  You could call it Satanism
[1:23:48.500 --> 1:23:51.500]  If you want to put it into the religious context
[1:23:51.500 --> 1:23:55.500]  It's a worship of evil and darkness
[1:23:55.500 --> 1:23:57.500]  It's the dark side
[1:23:57.500 --> 1:23:59.500]  So it is a battle, Alex, in a metaphorical sense
[1:23:59.500 --> 1:24:02.500]  Between lightness and darkness
[1:24:02.500 --> 1:24:03.500]  Not racial
[1:24:03.500 --> 1:24:04.500]  I know everything is seen in race
[1:24:04.500 --> 1:24:05.500]  No, it's not racial
[1:24:05.500 --> 1:24:07.500]  It's a spiritual statement
[1:24:07.500 --> 1:24:10.500]  The light and the darkness
[1:24:10.500 --> 1:24:12.500]  And this transcends race
[1:24:12.500 --> 1:24:13.500]  It transcends age
[1:24:13.500 --> 1:24:15.500]  It transcends everything
[1:24:15.500 --> 1:24:18.500]  We in the light have a huge job ahead of us
[1:24:18.500 --> 1:24:21.500]  Which is how to lead without getting crazy
[1:24:21.500 --> 1:24:23.500]  How to lead without getting violent
[1:24:23.500 --> 1:24:26.500]  It may be a task that is too great for us, Alex
[1:24:26.500 --> 1:24:28.500]  We may be driven to violence
[1:24:28.500 --> 1:24:31.500]  We may have to defend ourselves
[1:24:31.500 --> 1:24:34.500]  We may have to stand up to these throwback left-wing vermin
[1:24:34.500 --> 1:24:37.500]  And get in their faces and not let them do this
[1:24:37.500 --> 1:24:39.500]  To the grandmothers who support Trump
[1:24:39.500 --> 1:24:41.500]  These sick people on the left
[1:24:41.500 --> 1:24:45.500]  These are the mentally sick degenerates of our society
[1:24:45.500 --> 1:24:49.500]  But they are psychologically violent
[1:24:49.500 --> 1:24:51.500]  And there's only one way to deal with them
[1:24:51.500 --> 1:24:54.500]  You could try love, but I'm not Jesus
[1:24:54.500 --> 1:24:55.500]  How'd that work out for Jesus?
[1:24:55.500 --> 1:24:57.500]  How'd love work out for Jesus?
[1:24:57.500 --> 1:24:58.500]  I don't know about you, Alex
[1:24:58.500 --> 1:25:01.500]  I really don't want to wind up on a cross with spikes in my hand
[1:25:01.500 --> 1:25:02.500]  Okay?
[1:25:02.500 --> 1:25:03.500]  I know this
[1:25:03.500 --> 1:25:06.500]  I mean, they're on the news saying, kill me, kill you, kill Trump
[1:25:06.500 --> 1:25:10.500]  I mean, we're in the weird fraternity of being the few guys that you actually get attacked like he does
[1:25:10.500 --> 1:25:11.500]  But obviously Lester
[1:25:11.500 --> 1:25:16.500]  Saturday Night Live comes out and says, you're posing Saturday as the president
[1:25:16.500 --> 1:25:20.500]  And Alec Baldwin says, black people aren't humans
[1:25:20.500 --> 1:25:24.500]  Alex Jones at Info Wars told me, and it cuts to black people mad
[1:25:24.500 --> 1:25:28.500]  And then I actually then see post people believe now that I said that
[1:25:28.500 --> 1:25:30.500]  And it's like, and then I told Alec Baldwin
[1:25:30.500 --> 1:25:31.500]  I want to get in a ring with him
[1:25:31.500 --> 1:25:34.500]  And then the media says, oh, I'm threatening Alec Baldwin for no reason
[1:25:34.500 --> 1:25:39.500]  And won't even say my full quote because he said that I hate black people
[1:25:39.500 --> 1:25:41.500]  I mean, they're sick liars
[1:25:41.500 --> 1:25:43.500]  Alec Baldwin is a failed actor
[1:25:43.500 --> 1:25:45.500]  He has not been in a hit in how many years
[1:25:45.500 --> 1:25:47.500]  So he's reverting to what?
[1:25:47.500 --> 1:25:49.500]  A crappy little television show
[1:25:49.500 --> 1:25:52.500]  Saturday Night Dead
[1:25:52.500 --> 1:25:55.500]  And his big calling card is smearing people like you
[1:25:55.500 --> 1:25:57.500]  He's nobody
[1:25:57.500 --> 1:25:59.500]  He's a nothing
[1:25:59.500 --> 1:26:01.500]  He hates people
[1:26:01.500 --> 1:26:03.500]  All he's got is hate to sell
[1:26:03.500 --> 1:26:04.500]  He's a loser
[1:26:04.500 --> 1:26:06.500]  I don't think you should lock on to what he said about you
[1:26:06.500 --> 1:26:09.500]  But I love you challenging him to get into a ring with you, I love that
[1:26:09.500 --> 1:26:11.500]  I think you'd flatten him with one blow
[1:26:11.500 --> 1:26:13.500]  Well, I mean, I'm not the toughest guy around
[1:26:13.500 --> 1:26:14.500]  I've been beat up quite a bit
[1:26:14.500 --> 1:26:17.500]  But I guarantee I'd win against that punk
[1:26:17.500 --> 1:26:19.500]  Michael Savage, Trump's War, his Battle of America
[1:26:19.500 --> 1:26:21.500]  You're a hard guy to get on
[1:26:21.500 --> 1:26:23.500]  Knock him out for Mike
[1:26:23.500 --> 1:26:24.500]  I'll do it, believe me
[1:26:24.500 --> 1:26:26.500]  Trump's War, his Battle for America
[1:26:26.500 --> 1:26:27.500]  The number one New York Times best-selling author
[1:26:27.500 --> 1:26:28.500]  Tell us about the book seven
[1:26:28.500 --> 1:26:30.500]  I know you're a hard guy to get on
[1:26:30.500 --> 1:26:32.500]  I really hope you'll come on more
[1:26:32.500 --> 1:26:34.500]  And sometime really get into your whole philosophy
[1:26:34.500 --> 1:26:36.500]  And where everything's going
[1:26:36.500 --> 1:26:38.500]  Because I used to hear you 15 years ago on the air
[1:26:38.500 --> 1:26:39.500]  And agree with like 80%
[1:26:39.500 --> 1:26:42.500]  Now you're like 95% or 98%
[1:26:42.500 --> 1:26:44.500]  It's just crazy how you weren't about the left
[1:26:44.500 --> 1:26:46.500]  And Islam merging
[1:26:46.500 --> 1:26:47.500]  And I thought they'd never do that
[1:26:47.500 --> 1:26:48.500]  But they've done it
[1:26:48.500 --> 1:26:50.500]  And they're just opening Europe and all of it
[1:26:50.500 --> 1:26:52.500]  It's just crazy
[1:26:52.500 --> 1:26:54.500]  I said that the progressives
[1:26:54.500 --> 1:26:56.500]  Would align with the Islamists
[1:26:56.500 --> 1:26:58.500]  To destroy the West
[1:26:58.500 --> 1:27:01.500]  And of course that's what's happening
[1:27:01.500 --> 1:27:03.500]  And the Democrat Socialist Islamist Party
[1:27:03.500 --> 1:27:05.500]  Is what they have become
[1:27:05.500 --> 1:27:07.500]  How can you explain people of Jewish heritage
[1:27:07.500 --> 1:27:09.500]  In the Democrat Party
[1:27:09.500 --> 1:27:11.500]  So enamored of Islam
[1:27:11.500 --> 1:27:12.500]  Can you explain that to me?
[1:27:12.500 --> 1:27:14.500]  Why is Schumer so obsessed
[1:27:14.500 --> 1:27:16.500]  With making certain that more Islamists
[1:27:16.500 --> 1:27:18.500]  I think it's flirting with suicide
[1:27:18.500 --> 1:27:19.500]  I think it's nihilistic
[1:27:19.500 --> 1:27:21.500]  What you said, it's cuckolding
[1:27:21.500 --> 1:27:23.500]  Well, liberalism is a mental disorder
[1:27:23.500 --> 1:27:24.500]  That we understand
[1:27:24.500 --> 1:27:26.500]  But there's something else to this picture
[1:27:26.500 --> 1:27:28.500]  I don't know that it's purely suicidal
[1:27:28.500 --> 1:27:30.500]  It may be something else
[1:27:30.500 --> 1:27:32.500]  Voting, voting blocks
[1:27:32.500 --> 1:27:33.500]  You know, in Sanford District
[1:27:33.500 --> 1:27:34.500]  Oh sure, they want Balkanization
[1:27:34.500 --> 1:27:36.500]  But Islam isn't going to do that
[1:27:36.500 --> 1:27:38.500]  Look out, Irgun's trying to threaten all of Europe
[1:27:38.500 --> 1:27:40.500]  To let him set up political movements inside
[1:27:40.500 --> 1:27:42.500]  And now threatening more refugees
[1:27:42.500 --> 1:27:45.500]  I mean, he's just the arrogance of these people
[1:27:45.500 --> 1:27:47.500]  It's a war, Alex
[1:27:47.500 --> 1:27:49.500]  And we're losing it
[1:27:49.500 --> 1:27:51.500]  Unfortunately, the West is losing
[1:27:51.500 --> 1:27:53.500]  Trump is our only hope right now
[1:27:53.500 --> 1:27:55.500]  And I'm not sure he's going to win
[1:27:55.500 --> 1:27:57.500]  Without a popular movement to support him
[1:27:57.500 --> 1:27:59.500]  And here's what I want to say
[1:27:59.500 --> 1:28:01.500]  To all those people who stabbed him
[1:28:01.500 --> 1:28:03.500]  For months during the campaign
[1:28:03.500 --> 1:28:05.500]  Then suddenly became his supporters
[1:28:05.500 --> 1:28:06.500]  After he won
[1:28:06.500 --> 1:28:08.500]  There were suddenly big Trump supporters
[1:28:08.500 --> 1:28:09.500]  Two minutes later now
[1:28:09.500 --> 1:28:11.500]  They're stabbing him in the back again
[1:28:11.500 --> 1:28:13.500]  Okay, it is either your former
[1:28:13.500 --> 1:28:14.500]  Or your against them
[1:28:14.500 --> 1:28:15.500]  How's that?
[1:28:15.500 --> 1:28:16.500]  And let me explain why
[1:28:16.500 --> 1:28:18.500]  Even if we only get 10 or 20%
[1:28:18.500 --> 1:28:19.500]  Of what he promised
[1:28:19.500 --> 1:28:21.500]  That's 10 or 20% more than
[1:28:21.500 --> 1:28:23.500]  110 or 120% more
[1:28:23.500 --> 1:28:25.500]  Than we would have had with the she-witch
[1:28:25.500 --> 1:28:26.500]  Had she had won
[1:28:26.500 --> 1:28:28.500]  First amendment
[1:28:28.500 --> 1:28:30.500]  He's not taking away freedom of speech
[1:28:30.500 --> 1:28:31.500]  He's not taking away talk radio
[1:28:31.500 --> 1:28:33.500]  She said she would do the fairness doctrine
[1:28:33.500 --> 1:28:35.500]  And eliminate me on the radio
[1:28:35.500 --> 1:28:37.500]  And others in the media like you
[1:28:37.500 --> 1:28:38.500]  You'd be gone
[1:28:38.500 --> 1:28:39.500]  The end of that would be gone
[1:28:39.500 --> 1:28:40.500]  They said that was the goal
[1:28:40.500 --> 1:28:42.500]  Okay, so we have the first amendment on the Trump
[1:28:42.500 --> 1:28:43.500]  Guns are not being seized
[1:28:43.500 --> 1:28:45.500]  They would have been seized on the Hillary
[1:28:45.500 --> 1:28:46.500]  One way or another
[1:28:46.500 --> 1:28:47.500]  The border is 44% down
[1:28:47.500 --> 1:28:49.500]  Just in 50 days the illegals
[1:28:49.500 --> 1:28:52.500]  Well, what I'm saying is
[1:28:52.500 --> 1:28:55.500]  We have the first and second amendments
[1:28:55.500 --> 1:28:58.500]  Why are these people stabbing Trump in the back?
[1:28:58.500 --> 1:28:59.500]  I'm not talking about the progressives
[1:28:59.500 --> 1:29:00.500]  No, his own people
[1:29:00.500 --> 1:29:01.500]  We know
[1:29:01.500 --> 1:29:02.500]  The Republicans
[1:29:02.500 --> 1:29:03.500]  I'm talking about the fake conservatives
[1:29:03.500 --> 1:29:04.500]  In the media, Alex
[1:29:04.500 --> 1:29:06.500]  Oh, you watch Fox News
[1:29:06.500 --> 1:29:07.500]  It's all backhanded attacks
[1:29:07.500 --> 1:29:08.500]  We should all turn against them
[1:29:08.500 --> 1:29:09.500]  And not support them
[1:29:09.500 --> 1:29:11.500]  And not watch their crap
[1:29:11.500 --> 1:29:13.500]  Have you ever been on Fox News?
[1:29:13.500 --> 1:29:14.500]  Years ago
[1:29:14.500 --> 1:29:15.500]  They told me I was in band off of it
[1:29:15.500 --> 1:29:16.500]  But they don't have any that many viewers
[1:29:16.500 --> 1:29:18.500]  It's not that big a response
[1:29:18.500 --> 1:29:20.500]  You may have a bigger audience
[1:29:20.500 --> 1:29:21.500]  In your time slot
[1:29:21.500 --> 1:29:23.500]  Than the lame ducks do on their network
[1:29:23.500 --> 1:29:24.500]  Oh, there's no doubt you do
[1:29:24.500 --> 1:29:25.500]  And I do
[1:29:25.500 --> 1:29:26.500]  I'm banned on Fox News
