[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[2:57:59.360 --> 2:58:05.840]  with silencing us they know the truth about their globalist operations is exposed it's came over
[2:58:05.840 --> 2:58:12.480]  and all over the planet humanity is awakening and peacefully fighting back and our main tool
[2:58:12.480 --> 2:58:17.440]  is free speech and the truth we promote using free speech that's why when you share articles
[2:58:17.440 --> 2:58:22.800]  and videos from man dot video or info wars dot com or news wars dot com it changes the world
[2:58:22.800 --> 2:58:27.840]  and that's why when you go to info war store dot com you get amazing products that empower you and
[2:58:27.840 --> 2:58:33.200]  your body and your immune system and that of your family you're also empowering the tip of the spear
[2:58:33.200 --> 2:58:38.880]  in the fight against the globalist the fight starts at info wars dot com and the support of the fight
[2:58:38.880 --> 2:58:42.880]  starts at info war store dot com god bless and thank you all for your support
[2:58:48.560 --> 2:58:54.160]  the biggest sale of 2022 is running right now at info war store dot com incredible products like
[2:58:54.160 --> 2:59:00.480]  x3 and vitamin real fusion dna force plus if you want to boost your body's energy your stamina
[2:59:00.480 --> 2:59:06.720]  your libido particularly your immune system these are the products and they're all 40 to 50% off
[2:59:06.720 --> 2:59:16.480]  but when you use promo code 1776 1776 at checkout get an additional 10% off and double patriot points
[2:59:16.480 --> 2:59:22.640]  on your next order so please visit info war store dot com today and experience x3 experience five
[2:59:22.640 --> 2:59:27.200]  mineral fusion experience dna force plus and so many other great products and know you're keeping
[2:59:27.200 --> 2:59:34.240]  the tip of the spear on air so again 1776 is the promo code at info war store dot com for an additional
[2:59:34.240 --> 2:59:38.960]  10% off i want to thank you all for your support because these products aren't just amazing they
[2:59:38.960 --> 2:59:44.720]  also fund the info war a 360 win again thanks for your support it's a critical fight visit info
[2:59:44.720 --> 2:59:57.440]  war store dot com right now leading a frontal assault on the lies of the new world order it's alex jones
[3:00:03.040 --> 3:00:08.400]  final segment the drew her nandes here on the alex jones show ahead of jason mermas
[3:00:08.960 --> 3:00:14.240]  taking over then in one hour o and shroyer don't forget next tuesday live coverage right
[3:00:14.240 --> 3:00:20.640]  through to 2am or beyond for this critical midterm election is taking place right now
[3:00:21.440 --> 3:00:25.920]  so drew her nandes you made a lot of great points today i wanted to give you a chance to close out
[3:00:25.920 --> 3:00:32.720]  in the last five minutes the other key pieces of intel i just think america needs to understand
[3:00:33.440 --> 3:00:39.360]  we are in a very very dark hour in american history where our freedoms are being attacked
[3:00:39.360 --> 3:00:47.280]  with speech with the elections the second event our children and their innocence we're murdering
[3:00:47.280 --> 3:00:53.280]  babies millions of people in this country they not only advocate for it they celebrate it they
[3:00:53.280 --> 3:00:57.840]  praise it they worship mohawk they worship bathroom it that is literally what the trans
[3:00:59.040 --> 3:01:04.960]  movement is that is going after children right now satan is working overtime and people need
[3:01:04.960 --> 3:01:10.400]  to understand that this is not just political issues especially even the church and pastors if
[3:01:10.400 --> 3:01:14.480]  if you're around people right now that are just kind of like wanting to sit on the sidelines and say
[3:01:14.480 --> 3:01:18.400]  oh you know i just think i don't want to get political i don't want to get involved with that
[3:01:18.400 --> 3:01:23.520]  well well these people expect you to be like that because they know that that's where they need you
[3:01:23.520 --> 3:01:28.640]  to be so you're ineffective and you're a sitting duck and you don't become a problem that is what
[3:01:28.640 --> 3:01:34.800]  these regimes want they don't want problems and problems to these people are people that come
[3:01:34.800 --> 3:01:40.480]  out speak out and they expose certain things that is why they go after everyone in the movement
[3:01:41.120 --> 3:01:47.600]  that is why they go after everyone in america anyone on the globe that is simply effective
[3:01:47.600 --> 3:01:54.320]  and that causes problems and breaches the matrix and who these people are like alex jones info wars
[3:01:54.320 --> 3:01:59.760]  the the list goes on right now in 2022 that is why they want to shut down info wars that is why
[3:01:59.760 --> 3:02:04.320]  they want to shut down alex jones because they know here we are with upcoming elections and how
[3:02:04.320 --> 3:02:10.800]  effective this network has been they need to shut it down and they need to shut down anyone else
[3:02:10.800 --> 3:02:15.360]  that has an effective voice this is why they will continue to shadow ban this is why they will
[3:02:15.360 --> 3:02:21.040]  continue to propagate and demonize slander and attempts to cancel anyone that comes out and
[3:02:21.040 --> 3:02:26.480]  speaks out against this regime because they need to control every single one of you right now do
[3:02:26.480 --> 3:02:32.720]  not be afraid do not be scared do not lose hope do not lose energy do not lose strength and i'm
[3:02:32.720 --> 3:02:37.920]  speaking to you too as well alex i look up to you man a lot of people do i know it gets hard i know
[3:02:37.920 --> 3:02:43.280]  you're losing a lot of uh you know uh strength to move forward but if god is for us who could be
[3:02:43.280 --> 3:02:49.280]  against us right now more than ever this is where we push forward this is where we get louder this
[3:02:49.280 --> 3:02:55.840]  is where we get stronger and this is where we get more unified as a people because we will not go
[3:02:55.840 --> 3:03:02.400]  down without letting these people know that they cannot take away our spirit they cannot take away
[3:03:02.400 --> 3:03:09.120]  our freedom even if they kill us i'm not calling for violence they cannot take away our spirit
[3:03:09.120 --> 3:03:14.000]  and our freedom and that is what they want alex and they will never take that away no matter
[3:03:14.000 --> 3:03:18.720]  how much money you get sued for no matter how many times they cancel us no matter how many
[3:03:18.720 --> 3:03:25.520]  times they censor us they will never take that away and that is the one thing that they wish they
[3:03:25.520 --> 3:03:31.920]  could let me let me expand on that why frankly people see them put out numbers like 2.75 trillion
[3:03:31.920 --> 3:03:37.120]  and a billion to intimidate spaces feel like we've lost i'm getting more support on the ground
[3:03:37.120 --> 3:03:41.520]  and more people saying that we were right than ever uh when it comes to finances we're barely on the
[3:03:41.520 --> 3:03:45.440]  edge of being able to operate that's what the listeners support us at info or short.com but
[3:03:46.160 --> 3:03:50.960]  i'm i'm actually the happiest i've ever been uh i'm a little burned out a little tired i'm really
[3:03:50.960 --> 3:03:55.680]  tired of focusing on the globalist but i know i have to do it uh to stop them but it's really
[3:03:55.680 --> 3:04:01.760]  paradoxical or it's newtonian physics the worse it gets the better it gets as as as as people
[3:04:01.760 --> 3:04:05.920]  really wake up but i appreciate your spirit and and what you're doing what you see and just in
[3:04:05.920 --> 3:04:09.680]  closing in 30 seconds what are you seeing on the ground in america is there an awakening or what's
[3:04:09.680 --> 3:04:15.280]  happening i think we're gonna see both i think the more that the pressure comes down more people
[3:04:15.280 --> 3:04:19.760]  wake up to the reality that these people are coming after their children their bank accounts and their
[3:04:19.760 --> 3:04:26.000]  entire livelihood their freedoms you can only do one thing but wake up yeah you could join the regime
[3:04:26.000 --> 3:04:30.800]  but we see how history turns out they end up turning on you so at some point a lot of people
[3:04:30.800 --> 3:04:33.920]  are going to continue to wake up and that's the hope that i have in the prayer that i have every
[3:04:33.920 --> 3:04:38.160]  single day drew age live dot com amazing job to her nana's look forward to speaking to you
[3:04:38.160 --> 3:04:42.880]  please join us during tuesday's live coverage we're gonna go till past midnight of the election
[3:04:42.880 --> 3:04:48.480]  will you join us you got it fantastic there goes your hernandez all right the great jason
[3:04:48.480 --> 3:04:59.520]  berman's takes over then oh and shroyer in one hour look it's not hype that info wars has changed the
[3:04:59.520 --> 3:05:05.680]  world it's not hype that your support of info wars is the reason we were able to do this so i salute
[3:05:05.680 --> 3:05:11.120]  you and i thank you now you know about fluoride the bad halogen on the periodic table well high
[3:05:11.120 --> 3:05:15.520]  quality iodine is the good halogen and does the opposite of fluoride and when you've got it in your
[3:05:15.520 --> 3:05:19.040]  body it doesn't just supercharge yourselves does just give you more energy doesn't just boost your
[3:05:19.040 --> 3:05:26.080]  immune system but it also blocks the bad halogens in the fluoride chlorine bromide bromine family
[3:05:26.080 --> 3:05:31.520]  so ladies and gentlemen it takes about two weeks for x3 to kick in on average take a few drops every
[3:05:31.520 --> 3:05:38.320]  day and almost everyone has dramatic results plus it funds the info war so what do you have to lose
[3:05:38.320 --> 3:05:47.280]  but taking action experience x3 finally back in stock at infowarstore.com right now for 50% off
[3:05:47.280 --> 3:05:52.800]  experience try iodine learn about the iodine fluoride conspiracy learn how to counter the
[3:05:52.800 --> 3:05:57.200]  fluoride and fund the info war and empower your life at infowarstore.com
[3:05:57.200 --> 3:06:10.160]  hey everybody this is jason bermas it is the uh the fourth hour of the alex jones show
[3:06:10.720 --> 3:06:19.280]  and what i really wanted to do here was delve a lot deeper into this whole collusion with big tech
[3:06:19.840 --> 3:06:24.480]  and the biden administration and show that this isn't just the biden administration this has been
[3:06:24.480 --> 3:06:32.560]  something that's been running for 20 plus years that we know about that's aside from programs like
[3:06:32.560 --> 3:06:39.600]  the cia's mockingbird within the media but big tech companies and that's really what social media is
[3:06:39.600 --> 3:06:47.600]  now it's emerging of these big tech communication companies and the media all right so you have
[3:06:47.600 --> 3:06:54.400]  mockingbird but as we're going to show you in a second in a film produced by alex jones and
[3:06:54.400 --> 3:07:03.920]  info wars dot com and put out over a decade ago that norris insight systems with the nsa were what
[3:07:04.960 --> 3:07:12.800]  entwined into all digital communications all phone calls and directly bringing them there
[3:07:12.800 --> 3:07:19.040]  for keyword searches now this is pre 9 11 this is pre homeland security this is pre patriot act
[3:07:19.040 --> 3:07:25.760]  all right so when people bring up alex alex jones i want people to understand the gravity of that
[3:07:26.480 --> 3:07:35.040]  it was alex jones who was out there saying that the nsa and the government was spying
[3:07:35.040 --> 3:07:42.400]  on the american people pre 9 11 way pre snowden way pre snowden and snowden's revelations
[3:07:42.400 --> 3:07:51.360]  jones really didn't go as far back as this so first clip here guys is going to be from invisible
[3:07:51.360 --> 3:07:59.920]  empire a new world order defined but the other aspects of this article truth cops by the intercept
[3:07:59.920 --> 3:08:04.400]  that we're going to get into is how did we go from what i'm going to show you with norris insight
[3:08:04.400 --> 3:08:14.800]  systems into homeland security into fusion centers and into now signature reduction that works hand
[3:08:14.800 --> 3:08:20.160]  in hand with big tech we're going to take you the whole way we're going to show you some of these
[3:08:20.160 --> 3:08:27.040]  reports via these fusion centers that are over a decade old and how in 2008 when they were talking
[3:08:27.040 --> 3:08:35.440]  about fusion centers domestic terrorism comes up once by 2021 okay they have entire pamphlets
[3:08:36.080 --> 3:08:40.720]  that are half the size of this report i think the original report something like 72 pages
[3:08:41.280 --> 3:08:48.640]  this thing is like 32 pages comes up almost 200 times domestic terror domestic terror
[3:08:48.640 --> 3:08:57.680]  you're bad the evil is within and as they bring out this narrative on a large scale
[3:08:57.680 --> 3:09:04.160]  they have to have further and further surveillance of the people to literally induce a world of
[3:09:04.160 --> 3:09:10.960]  pre crime and thought crime so let's go to this clip right here this is invisible empire a new
[3:09:10.960 --> 3:09:17.680]  world order to find and even a phony environmental movement so it should come as no surprise that
[3:09:17.680 --> 3:09:22.560]  they have been tracking tracing and databaseing our lives for years many people are aware that
[3:09:22.560 --> 3:09:27.360]  the bush administration engaged in warrantless wiretaps on american citizens what they don't
[3:09:27.360 --> 3:09:32.240]  understand is that has come out in court that all the major telecommunications companies
[3:09:32.240 --> 3:09:36.880]  have been secretly storing every piece of data received from our phones and our computers and
[3:09:36.880 --> 3:09:40.960]  handing them over to the national security agency you heard about the government secretly
[3:09:40.960 --> 3:09:46.000]  listening in on phone conversations without a warrant but there is evidence that your email
[3:09:46.000 --> 3:09:51.760]  is also being tapped the government has been intercepting most emails as part of its terrorist
[3:09:51.760 --> 3:09:56.960]  surveillance program that program has been criticized as illegal because it's missing
[3:09:56.960 --> 3:10:03.200]  an important ingredient search warrants several years ago kline says he came to suspect that
[3:10:03.200 --> 3:10:10.080]  atn t had installed secret computer gear designed to spy on internet traffic at the request of the
[3:10:10.080 --> 3:10:15.440]  national security agency this is just a small part of the picture as atn t was not the only
[3:10:15.440 --> 3:10:20.720]  company involved in emails were not the only issue the nsa was installing norris insight
[3:10:20.720 --> 3:10:25.440]  systems which are capable of monitoring billions of bits of internet traffic per second it was
[3:10:25.440 --> 3:10:30.640]  also able to monitor any calls traffic through its system all websites visited all instant messaging
[3:10:30.640 --> 3:10:38.000]  and separate types of transaction records the secret room at atn t contains gear which enables
[3:10:38.000 --> 3:10:43.840]  the government to look at every individual message on the internet and analyze exactly what people
[3:10:43.840 --> 3:10:50.720]  are doing here's another document it mentions a company called norris norris makes computer
[3:10:50.720 --> 3:10:56.800]  software that can swallow and analyze 10 gigabytes of information every second that means it could
[3:10:56.800 --> 3:11:02.640]  go through all the information in all the books in the library of congress in a little over 15
[3:11:02.640 --> 3:11:09.840]  minutes i want to say this right now think about how much further technology is not only from this
[3:11:09.840 --> 3:11:16.480]  report that was years old by the time that i put this film out in 2010 but where it is now that's
[3:11:16.480 --> 3:11:22.400]  the blink of an eye 15 minutes probably 15 milliseconds at this point the documents client
[3:11:22.400 --> 3:11:27.040]  and others were able to produce were then censored by the nsa bankston isn't allowed to talk about
[3:11:27.040 --> 3:11:32.800]  the documents in detail the government has since had them sealed but he says what is in there
[3:11:32.800 --> 3:11:38.480]  boggles the mind we are talking about a substantial portion of all the communications traffic in the
[3:11:38.480 --> 3:11:43.920]  united states the policies have been shielded by the obama administration and continue to this day
[3:11:44.480 --> 3:11:49.120]  attorney general holder has publicly stated lawsuits be thrown out of court and after several
[3:11:49.120 --> 3:11:54.080]  attempts client and other cases were thrown out as well once again citing the national security
[3:11:54.080 --> 3:11:59.600]  of what used to be a constitutional republic not a massive corrupt slave state lipp now
[3:12:00.560 --> 3:12:05.520]  mark does does a good job here of talking about living in the new world order i want to skip ahead
[3:12:05.520 --> 3:12:14.640]  a little bit to this subsection where we get to the myack report okay and they were talking about
[3:12:14.640 --> 3:12:19.520]  what people that believe in the constitution then people that were ron paul supporters then they
[3:12:19.520 --> 3:12:25.520]  were going to films like zeitgeist and america freedom to fascism those were the potential
[3:12:25.520 --> 3:12:31.680]  terrorists laying those seeds down over a decade ago from the palm land security is targeting
[3:12:31.680 --> 3:12:37.360]  citizens who discussed the new world order people with a christian identity or sovereign citizens
[3:12:37.360 --> 3:12:41.840]  who argue that the government has gotten away from the intent of the constitution and our strong
[3:12:41.840 --> 3:12:48.240]  states rights advocates people who are anti-immigration stating extremists will argue that immigrants
[3:12:48.240 --> 3:12:53.120]  are taking the jobs of us citizens during times of high unemployment and without paying taxes
[3:12:53.680 --> 3:12:58.160]  people will oppose the federal reserve banking system people who display constitutional party
[3:12:58.160 --> 3:13:03.840]  or libertarian material people who support ron paul and those who have bumper stickers containing
[3:13:03.840 --> 3:13:12.080]  anti-government rhetoric so again the establishment is allowed to talk about what a new world order
[3:13:12.720 --> 3:13:18.080]  they were going after christians again laying that groundwork as they're putting these fusion
[3:13:18.080 --> 3:13:24.480]  centers all over the country there's more fusion centers than there are states in this
[3:13:24.480 --> 3:13:32.320]  constitutional republic so this stuff is not new it is not new whatsoever and i want to show
[3:13:33.120 --> 3:13:39.920]  some of these documents right here so as i said before state and major urban area fusion centers
[3:13:39.920 --> 3:13:47.040]  it's back in 2008 72 page document domestic terrorism just in there once right but the
[3:13:47.040 --> 3:13:55.520]  way that they define terrorism after 9 11 via the patriot act bringing in their little uber mention
[3:13:55.520 --> 3:14:02.160]  driven dutchland security right it's those social Darwinists at the top the transhumanists at the
[3:14:02.160 --> 3:14:09.280]  top the people that think they're better than you both socially and genetically right it's whatever
[3:14:09.280 --> 3:14:15.360]  they say and you go against that narrative right it could be a politically motivated individual
[3:14:15.360 --> 3:14:23.840]  well that's the terrorist and we see it more and more and more national counterintelligence
[3:14:23.840 --> 3:14:32.400]  strategy 2020 to 2022 so he goes across administrations you get down to page eight here and uh so
[3:14:32.400 --> 3:14:38.080]  important because it shows you that again we are all the terrorists anybody that would stand up
[3:14:38.080 --> 3:14:45.520]  up to the establishment narrative that's it that that's that's who the bad people are everybody
[3:14:45.520 --> 3:14:50.720]  take a look let's see we got to get down one more here it is right here so it tells you about the
[3:14:50.720 --> 3:14:56.560]  number of actors targeting the united states is growing oh is it there are other state adversaries
[3:14:56.560 --> 3:15:02.640]  such as kuba iran and north korea non-state actors such as hezbollah isis and al-qaeda those
[3:15:02.640 --> 3:15:10.000]  ones were getting old right as well as transnational criminal organizations and ideologically motivated
[3:15:10.000 --> 3:15:18.880]  entities such as hacktivists leak divas and public disclosure organizations they pose the
[3:15:18.880 --> 3:15:23.920]  significance threats that's why they went after wiki leaks that's why they create false narratives
[3:15:23.920 --> 3:15:31.920]  like russia russia russia because when you put out real information you expose the big boys out
[3:15:31.920 --> 3:15:36.880]  there well they got a new word for that it's mal information we're going to get into mal
[3:15:36.880 --> 3:15:43.920]  information and so much more on the flip side of this ad but guys let's be real they're coming
[3:15:43.920 --> 3:15:49.440]  after free speech they're trying to criminalize thought and info wars dot com has been at the
[3:15:49.440 --> 3:15:56.560]  forefront for well over a decade support them financially right now infowarstore.com by the
[3:15:56.560 --> 3:16:03.440]  will of god and by god working through you and your support info wars continues to persevere
[3:16:03.440 --> 3:16:08.480]  against attacks never before seen in the western world against independent media thanks for keeping
[3:16:08.480 --> 3:16:12.960]  me in the fight and over the years you have come to the table you have stepped to the plate
[3:16:12.960 --> 3:16:18.640]  so many times and kept info wars and free speech on the air and i thank you but now i have my own
[3:16:18.640 --> 3:16:23.200]  legal bills that have reached the point that i can't pay them and i need your support so if you
[3:16:23.200 --> 3:16:28.480]  want to keep this operation moving forward if you want to back me this fight against the globalist
[3:16:28.480 --> 3:16:35.520]  please visit save info wars dot com and save info wars dot com takes you to a url that gives
[3:16:35.520 --> 3:16:42.160]  him go for direct alex jones legal defense fund this whole phase of their attacks four years in
[3:16:42.160 --> 3:16:47.280]  the making is almost over and right at the end we're not giving up we're not giving in but we
[3:16:47.280 --> 3:16:51.920]  could give out so please if you support what we're doing and want to fight for liberty and freedom
[3:16:51.920 --> 3:16:58.800]  and just in the future go to save info wars dot com today once a tragedy reaches a level of national
[3:16:58.800 --> 3:17:06.080]  significance american citizens should be allowed to basically question that event in any way that
[3:17:06.080 --> 3:17:10.560]  they deemed fit the first amendment is unique in the world that's what they want to take away
[3:17:10.560 --> 3:17:14.400]  your ability to speak freely so they're going to go from michael indel next or they're going to go
[3:17:14.400 --> 3:17:18.640]  for steve bannon or they're going to go for tucker carlson i studied the globalist 30 years ago but
[3:17:18.640 --> 3:17:23.440]  on air 28 years and i knew they were planning all of this and i warned the public as a modern paul
[3:17:23.440 --> 3:17:27.760]  revere but i couldn't have done it without your support and now because we've been so successful
[3:17:27.760 --> 3:17:32.320]  warning the population of the planet not just america we're public enemy number one when it comes
[3:17:32.320 --> 3:17:36.560]  to the globalist agenda that's why it's more important than ever to realize how successful
[3:17:36.560 --> 3:17:41.280]  info wars has been because of your past support so i salute you and i thank you and i ask you now
[3:17:41.280 --> 3:17:45.760]  to critical juncture of the battle free double your efforts of visiting info war store dot com
[3:17:45.760 --> 3:17:52.560]  getting amazing products that keep us on air 1776 the promo code the destination is info war store
[3:17:52.560 --> 3:17:58.960]  dot com and i thank you all for your support we've all heard of interventions with a family member
[3:17:58.960 --> 3:18:04.240]  or a friend or a co-worker that's on drugs or alcohol and is in a bad place and they need family
[3:18:04.240 --> 3:18:09.680]  and friends to come to their aid and talk to them and get them into rehab well it's the same thing
[3:18:09.680 --> 3:18:14.800]  for america the rest of the world when it comes to critical vitamins and minerals that your body
[3:18:14.800 --> 3:18:20.560]  must have to live and people don't listen and they don't supplement it's literally an intervention
[3:18:20.560 --> 3:18:26.400]  i lead an incredibly stressful life i don't plan to miss your health but if i wasn't taking products
[3:18:26.400 --> 3:18:32.960]  like x3 from info war store dot com i could not continue to do what i'm doing today the energy
[3:18:32.960 --> 3:18:38.560]  the stamina the libido the immune system boost is incredible and despite the fact it's selling out
[3:18:38.560 --> 3:18:45.120]  x3 is 50 off right now exclusively at info war store dot com there's a run on iodine happening
[3:18:45.120 --> 3:18:48.800]  right now because the war we're not selling it for that we're selling it for what it does for your
[3:18:48.800 --> 3:18:55.200]  immune system and your focus and clarity get x3 today 50 off at info war store dot com all supplies
[3:18:55.200 --> 3:19:03.920]  last fluoride is the enemy it's the bad halogen to the same family as chlorine bromide you name it
[3:19:03.920 --> 3:19:10.000]  what's the good halogen ladies and gentlemen it is iodine and we have the highest quality iodine
[3:19:10.000 --> 3:19:18.160]  you're going to find anywhere exclusively at info war store dot com it is x3 tri iodine
[3:19:18.160 --> 3:19:23.120]  the deep breath crystal iodine and two other healthy types that help absorb it better into the cells
[3:19:23.120 --> 3:19:30.000]  for all cellular function and for energy and so much more get your x3 exclusively today
[3:19:30.000 --> 3:19:36.960]  at info war store dot com it funds the info war but more importantly it energizes your body
[3:19:36.960 --> 3:19:41.680]  and every cellular function takes about two weeks for it to kick in a couple drops every day under
[3:19:41.680 --> 3:19:50.480]  the tongue experience x3 today back in stock 50 off at info war store dot com x3 at info war store dot
[3:19:50.480 --> 3:20:03.360]  com leading a frontal assault on the lies of the new world order it's alex jones
[3:20:12.480 --> 3:20:18.640]  and we are back it's the fourth hour of the alex jones show before i show you
[3:20:18.640 --> 3:20:27.440]  you that white supremacy and anti-government rhetoric was already on the table for dutchland
[3:20:27.440 --> 3:20:34.320]  aka homeland security from the get go and that it's been empowered i think it's really important
[3:20:34.320 --> 3:20:42.240]  to understand that now the thought police the narrative controllers okay the people that are
[3:20:42.240 --> 3:20:50.000]  help running the quote unquote post truth world that's what we're living in folks the post truth
[3:20:50.000 --> 3:20:55.680]  world before we do that and get into that documentation i think that it is important
[3:20:55.680 --> 3:21:02.000]  to define what mal information is because when i started seeing mal information especially in
[3:21:02.000 --> 3:21:10.880]  social media via youtube and others i knew that we were in trouble because they admit that all's
[3:21:10.880 --> 3:21:19.200]  mal information is is factual information they don't like you sharing and mal information factual
[3:21:19.200 --> 3:21:24.480]  information shared typically out of context so in other words they put that in there to try to
[3:21:24.480 --> 3:21:31.760]  save their mind out of context and it's typical so not always out of context with harmful intent
[3:21:31.760 --> 3:21:37.280]  that allegedly threatens us interest so not the government not the constitution and bill
[3:21:37.280 --> 3:21:45.680]  or rights not the people us interests now here's my demonetization on youtube it's been about three
[3:21:45.680 --> 3:21:50.960]  years now this is why i'm demonetized guys this is the one line we have harmful content there's
[3:21:50.960 --> 3:21:59.600]  that word again content that focuses on controversial issues and that is harmful to viewers now in my
[3:21:59.600 --> 3:22:05.200]  mind i should be able to sue these people into the ground because i've never tried to hurt anybody
[3:22:05.200 --> 3:22:14.480]  i'm i'm pauli peacenick right i'm gary let's get along that's who i am i'm teddy let's talk it out
[3:22:15.200 --> 3:22:24.240]  all right i think that my greatest tool and our greatest tool as not only americans but as a human
[3:22:24.240 --> 3:22:30.640]  species is the ability to speak freely and disagree with one another and have different ideas
[3:22:30.640 --> 3:22:37.840]  and debate one another wow that's numero uno that's how everything is built out of
[3:22:38.560 --> 3:22:45.840]  um discussion and ideas everything especially everything positive right the more light that's
[3:22:45.840 --> 3:22:52.800]  out there the more you empower humanity as a whole but now malinformation is you sharing info
[3:22:53.680 --> 3:22:59.520]  that you think is good info and it might be factual but it goes against those us interests
[3:22:59.520 --> 3:23:05.200]  that are ever redefining and to show you guys again this white supremacy narrative
[3:23:06.000 --> 3:23:11.120]  is nothing new i want to read the first couple of paragraphs out here and again narrative control
[3:23:11.120 --> 3:23:18.800]  in general is nothing new so this is uh out of the missouri fusion center this is the myac report
[3:23:18.800 --> 3:23:24.320]  and again very important that people check these documents out in full because they're just so eye
[3:23:24.320 --> 3:23:31.360]  opening the militia movement began in the 1980s and reached its peak in 1996 this is 2009 document
[3:23:31.360 --> 3:23:37.360]  several social economic and political factors contributed to the surge in militia participation
[3:23:37.360 --> 3:23:44.000]  in the 90s the primary motivator for the movement was the farm crisis of the 1980s which caused the
[3:23:44.000 --> 3:23:50.720]  destruction of three quarters of a million small to medium-sized family farms overall 11 million
[3:23:50.720 --> 3:23:56.000]  americans lost their job during this time period so they're trying to equate people that joined
[3:23:56.000 --> 3:24:02.640]  a militia it's people that lost their jobs not true and they're also trying to equate it to
[3:24:03.520 --> 3:24:09.920]  basically industrialization and overseas trade coming in and less and less of that farm agro
[3:24:09.920 --> 3:24:15.280]  lifestyle right that's also not true what was actually happening is people were visually seeing
[3:24:15.280 --> 3:24:21.840]  that the united nations and globalism was gaining power and that even people like
[3:24:21.840 --> 3:24:26.560]  george bush in the early 90s who were supposed to be christian conservatives were promoting a
[3:24:26.560 --> 3:24:32.640]  new world order all right a new world order but here's the first sentence it gives it away
[3:24:33.600 --> 3:24:39.040]  academics oh those academics again those authoritative sources those blue check marks of
[3:24:39.040 --> 3:24:47.200]  yesteryear contend that female and minority empowerment in the 1970s and 1960s caused a blow
[3:24:47.200 --> 3:24:52.320]  to a white male sense of empowerment this combined with the sense of defeat from the
[3:24:52.320 --> 3:24:58.160]  vietnam war increased levels of immigration and unemployment spawned a paramilitary culture
[3:24:58.160 --> 3:25:06.480]  it's the bad white man they're already framing it for races you get it this caught on the 1980s
[3:25:06.480 --> 3:25:12.240]  with injects such as tom clancy's novels soldier of fortune magazine and movies such as rambo
[3:25:12.240 --> 3:25:18.240]  that glorified combat too much toxic masculinity now it was really going on there was that was
[3:25:18.240 --> 3:25:25.600]  the military in the defense department working with hollyweird to project narratives on those
[3:25:25.600 --> 3:25:33.040]  military agendas so they use this as a tool again and again in different aspects 2009
[3:25:33.040 --> 3:25:40.400]  all the way up to the point that you end up getting this in 2021 all right this is now
[3:25:41.040 --> 3:25:45.760]  a little over a year old almost a year and a half old national strategy for countering
[3:25:45.760 --> 3:25:52.000]  domestic terrorism and it's got all the buzzphrases on the side this is a project that should unite
[3:25:52.000 --> 3:25:57.840]  all americans right when when the poopy pants zombie j puppet is up there last night barely
[3:25:57.840 --> 3:26:04.400]  being able to speak again can barely speak and we gotta expect that this guy is not only run
[3:26:04.400 --> 3:26:09.360]  in the country but he's a unifier right it's only unification when you go with their narrative
[3:26:09.920 --> 3:26:18.160]  together we must affirm that domestic terrorism has no place in our society no shizzle really oh
[3:26:18.160 --> 3:26:25.280]  really domestic terror has no place in our no kidding and they want to label everything terrorism why
[3:26:25.280 --> 3:26:30.800]  because then you have no due process you're not a citizen of this country you don't have a bill
[3:26:30.800 --> 3:26:37.040]  of rights in fact you're less of a human being anyway in these people's eyes that's what the social
[3:26:37.040 --> 3:26:46.000]  Darwinism aspect of this is and before he was just a zombie poopy pants puppet right he was joey b
[3:26:46.000 --> 3:26:53.200]  gangster puppet so i often not talk about this this idea of a new world order right you're not
[3:26:53.200 --> 3:26:57.200]  supposed to in the myac report you're a bigot you're a racist we're going to expand we're
[3:26:57.200 --> 3:27:01.600]  going to talk about the expansion of that into signature reduction on the flip side of the
[3:27:01.600 --> 3:27:08.240]  next break but how i learned to love the new world order and op-ed by joe biden in the wall
[3:27:08.240 --> 3:27:15.120]  street journal in 1992 now this is just after and around the same time that george h w bush
[3:27:15.120 --> 3:27:22.080]  see right and left both both the same thing guys both the same thing all right have that same idea
[3:27:22.080 --> 3:27:29.120]  of why don't we breathe a life into the un charter why don't we build a new world order where's our
[3:27:29.120 --> 3:27:36.000]  place going to be in that it's all right here okay so this spans administrations this spans
[3:27:36.960 --> 3:27:42.000]  even presidencies you want to talk about cabals or the deep state it's the continuity of government
[3:27:42.000 --> 3:27:49.040]  within the executive branch that utilizes that military industrial complex and then you have
[3:27:49.040 --> 3:27:55.120]  the transnational corporations then working with that military industrial complex for these narratives
[3:27:56.240 --> 3:28:04.000]  that basically use lobbies to bring this agenda to guys like biden within the government and then
[3:28:04.000 --> 3:28:11.360]  that's parroted by people in the media like madow or dan rather back in the day dan rather is one
[3:28:11.360 --> 3:28:18.960]  of the worst on twitter i mean he is absolutely terrible so when we get back all right we're
[3:28:18.960 --> 3:28:23.040]  going to bring it into signature reduction because it's not just collusion with big tech
[3:28:23.040 --> 3:28:31.840]  for malinformation we're talking about false personas online and beyond with no accountability
[3:28:31.840 --> 3:28:37.840]  whatsoever well if you want to be accountable if you want free speech if you want to stand up
[3:28:37.840 --> 3:28:45.920]  up to what these great narratives this authoritarian future consider going to infowarstore.com
[3:28:45.920 --> 3:28:50.960]  right now make it a purchase of the new book make it a purchase of the supplement or maybe
