[00:00.000 --> 00:02.000]  We've got it.
[01:22:24.000 --> 01:22:28.000]  and stuff like if you leave something in your car, they knock the window out and take it.
[01:22:28.000 --> 01:22:31.000]  You can go crawl through the FBI crime statistics on that if you want to.
[01:22:31.000 --> 01:22:38.000]  Here's another one, Obama opposed gun ban exemption to defend one's home.
[01:22:38.000 --> 01:22:43.000]  And it goes over the fact that when he was an Illinois senator,
[01:22:43.000 --> 01:22:48.000]  he supported prosecuting White House dossier reports and links to the old articles.
[01:22:48.000 --> 01:22:54.000]  He supported prosecuting people in Chicago who illegally had guns, because they're banned there,
[01:22:54.000 --> 01:22:59.000]  who were arrested for defending themselves when they were being raped or attacked in their own home.
[01:22:59.000 --> 01:23:04.000]  And Obama, just like the British government, said, no, throw the book at people.
[01:23:04.000 --> 01:23:10.000]  I don't want to have a law that says if you have a gun illegally to protect yourself from the commission of a crime,
[01:23:10.000 --> 01:23:14.000]  that we won't throw the book at you, we will.
[01:23:14.000 --> 01:23:19.000]  These are monsters, ladies and gentlemen, and it's just against common sense and common law
[01:23:19.000 --> 01:23:26.000]  and organic law and God's law that you scum all have bodyguards and behind armored gates
[01:23:26.000 --> 01:23:31.000]  and all this garbage and then you always exempt yourselves.
[01:23:31.000 --> 01:23:36.000]  Like General Electric paid zero taxes the last two years, but they lobbied to get our taxes raised,
[01:23:36.000 --> 01:23:38.000]  because they get it in government contracts.
[01:23:38.000 --> 01:23:41.000]  The big money gets our money through corporate welfare.
[01:23:41.000 --> 01:23:44.000]  That's why they want higher taxes.
[01:23:44.000 --> 01:23:47.000]  All these rich guys on TV going, I think I should pay more taxes.
[01:23:47.000 --> 01:23:50.000]  My secretary pays a higher percentage than me.
[01:23:50.000 --> 01:23:53.000]  And they're still exempt, even though they just raised the taxes.
[01:23:53.000 --> 01:23:56.000]  I covered last hour, then I'm going to your calls, if you're a new listener.
[01:23:56.000 --> 01:24:04.000]  I covered the mainstream news articles, here they are right here.
[01:24:04.000 --> 01:24:07.000]  Obamacare could double health care premiums.
[01:24:07.000 --> 01:24:12.000]  CNBC, and this is from December 26, it's now in place, now doubling.
[01:24:12.000 --> 01:24:17.000]  Here is the next headline right here, town hall.
[01:24:17.000 --> 01:24:21.000]  Obamacare triggering double digit premium increases.
[01:24:21.000 --> 01:24:24.000]  Now confirmed, now hitting last week.
[01:24:24.000 --> 01:24:28.000]  In Europe, young women to see insurance premiums double.
[01:24:28.000 --> 01:24:35.000]  Women face paying higher car insurance premiums from today due to new European rules.
[01:24:35.000 --> 01:24:38.000]  And it goes on, this is the political correctness.
[01:24:38.000 --> 01:24:43.000]  They go, well, women are safer, so insurance companies are giving them lower premiums.
[01:24:43.000 --> 01:24:47.000]  That's not fair, everybody's going to pay a lot.
[01:24:47.000 --> 01:24:53.000]  It's like, okay, we're looking for terrorists, so we're going to stick our hands down everybody's pants that flies.
[01:24:53.000 --> 01:24:56.000]  Old ladies, you name it.
[01:24:56.000 --> 01:25:00.000]  We don't profile, we just violate everybody's rights.
[01:25:00.000 --> 01:25:04.000]  That's the upside down system they engage in.
[01:25:04.000 --> 01:25:10.000]  Okay, let's go to your phone calls here for the balance of the transmission interspersed with a bunch of important news.
[01:25:10.000 --> 01:25:12.000]  They're coming for your guns.
[01:25:12.000 --> 01:25:15.000]  You're like, hey, the bill says you'll confiscate almost all the guns.
[01:25:15.000 --> 01:25:20.000]  The ATF's announcing new rule making to quote ban most shotguns.
[01:25:20.000 --> 01:25:24.000]  That guy's typing in ATF public comment on banning semi-auto shotguns.
[01:25:24.000 --> 01:25:36.000]  Any shotgun that can take multiple rounds, multiple cartridges, or guns that could be changed so that they could take it.
[01:25:36.000 --> 01:25:37.000]  A modified's the word.
[01:25:37.000 --> 01:25:42.000]  No law, just president now just says we do whatever we want.
[01:25:42.000 --> 01:25:45.000]  ATF except public comments prior to outlawing shotguns.
[01:25:45.000 --> 01:25:47.000]  Yeah, click on that.
[01:25:47.000 --> 01:25:48.000]  Click on that link.
[01:25:48.000 --> 01:25:51.000]  That's actually an ATF public comment period.
[01:25:51.000 --> 01:25:55.000]  Now listen, we don't need Congress anymore, but you do get to comment.
[01:25:55.000 --> 01:25:58.000]  You get to, but of course we ignore whatever you say.
[01:25:58.000 --> 01:26:03.000]  Kind of like hundreds of thousands said they wanted to have the federal government start to allow the states to secede.
[01:26:03.000 --> 01:26:07.000]  Of course Obama came out and said yesterday, of course you can't secede.
[01:26:07.000 --> 01:26:10.000]  And they're saying he's Lincoln, he'll have a civil war with us.
[01:26:10.000 --> 01:26:19.000]  It's a fake petition, it's not a democracy where 51% say, let's make everybody go to church on Sunday so you have to.
[01:26:19.000 --> 01:26:24.000]  They just use the petitions to say, look the people want to have their guns turned in.
[01:26:24.000 --> 01:26:26.000]  2,000 signed a petition.
[01:26:26.000 --> 01:26:30.000]  200,000 signed one to start the secession of the states.
[01:26:30.000 --> 01:26:33.000]  We're going to ignore that.
[01:26:33.000 --> 01:26:35.000]  Let's go to Logan in Wisconsin.
[01:26:35.000 --> 01:26:37.000]  You're on the air Logan, go ahead.
[01:26:37.000 --> 01:26:39.000]  Hey Alex, how's it going?
[01:26:39.000 --> 01:26:41.000]  Busy times my friend, Terry's coming in like a flood.
[01:26:41.000 --> 01:26:43.000]  What do you think's going on?
[01:26:43.000 --> 01:26:48.000]  Well I actually had a few subjects I want to touch on and then I'll come back to the gun issue.
[01:26:48.000 --> 01:26:50.000]  I had a quick message for your staff.
[01:26:50.000 --> 01:26:53.000]  I do an awesome job, but a quick story.
[01:26:53.000 --> 01:26:58.000]  Kent Holwein, his try on story is just, it's out there.
[01:26:58.000 --> 01:27:03.000]  He wrote the video, 100 reasons why evolution is so stupid.
[01:27:03.000 --> 01:27:06.000]  And it's just, it's an awesome documentary.
[01:27:06.000 --> 01:27:10.000]  No, I mean, I've seen some of his videos, pretty compelling, but we're talking about guns here, brother.
[01:27:10.000 --> 01:27:12.000]  Did you hear me say that when we gave the number up?
[01:27:12.000 --> 01:27:19.000]  Yeah, getting to that, just stuff right now with the ammo ban and the guns, go out and get a.22.
[01:27:19.000 --> 01:27:22.000]  It's great for a small game and stuff like that.
[01:27:22.000 --> 01:27:26.000]  And then, you know, right now we have the ability to learn what we can.
[01:27:26.000 --> 01:27:28.000]  So take advantage of that.
[01:27:28.000 --> 01:27:35.000]  Yeah, long rifles are the,.22 long rifles, the best rifle, really super cheap ammo, become a deadly shot with that.
[01:27:35.000 --> 01:27:40.000]  And they'll also, long rifle up close will definitely be able to protect you pretty darn good.
[01:27:40.000 --> 01:27:42.000]  I appreciate your call. We're going to jam in more calls here.
[01:27:42.000 --> 01:27:48.000]  But yeah, they're talking about putting federal taxes and waiting list and background checks to ban ammo
[01:27:48.000 --> 01:27:51.000]  and making all old ammo be turned in or you're a felon.
[01:27:51.000 --> 01:27:53.000]  Those bills are introduced too.
[01:27:53.000 --> 01:27:54.000]  But nobody wants your guns.
[01:27:54.000 --> 01:27:56.000]  We're just going to put you in jail as a felon.
[01:27:56.000 --> 01:27:58.000]  It's a way to purge gun owners.
[01:27:58.000 --> 01:28:03.000]  It's a way to make conservatives and libertarians bad guys and have the federal government come down on us.
[01:28:03.000 --> 01:28:06.000]  They won a war. Do you get that? They're criminals.
[01:28:06.000 --> 01:28:09.000]  Phil in Florida, you're on the air. Go ahead.
[01:28:09.000 --> 01:28:11.000]  Alex, thanks for taking my call.
[01:28:11.000 --> 01:28:15.000]  Listen, they'll never get my gun.
[01:28:15.000 --> 01:28:22.000]  I just wanted to say thank you for all the things you actually got out on Piers Morgan the other day about false flag.
[01:28:22.000 --> 01:28:24.000]  People are asking me more about it.
[01:28:24.000 --> 01:28:26.000]  I've been putting things on my Facebook as much as I can.
[01:28:26.000 --> 01:28:31.000]  But like I said, they'll never get my gun and thank you for all the work that you do.
[01:28:31.000 --> 01:28:35.000]  At the end of one of the segments, you talked about being followed.
[01:28:35.000 --> 01:28:37.000]  And that happened to me once.
[01:28:37.000 --> 01:28:40.000]  Amazing. All right, brother. Good to hear from you.
[01:28:40.000 --> 01:28:42.000]  No, I mean, it was police. We got some of them on tape.
[01:28:42.000 --> 01:28:44.000]  They were trying to harass us.
[01:28:44.000 --> 01:28:47.000]  And we put the video out. It's on Infowars.com.
[01:28:47.000 --> 01:28:49.000]  And it was just all there to intimidate us.
[01:28:49.000 --> 01:28:51.000]  Hey, we get it, you're thugs, Bloomberg.
[01:28:51.000 --> 01:28:56.000]  We get it. I mean, you know, Luke Rudowski in New York, one of our reporters in the past, has been harassed big time.
[01:28:56.000 --> 01:29:02.000]  They're mafia.
[01:29:02.000 --> 01:29:10.000]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:29:10.000 --> 01:29:14.000]  Alex and his staff have used these pure soap products for years.
[01:29:14.000 --> 01:29:22.000]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[01:29:22.000 --> 01:29:30.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:29:30.000 --> 01:29:36.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:29:36.000 --> 01:29:41.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:29:41.000 --> 01:29:43.000]  This is an amazing deal.
[01:29:43.000 --> 01:29:48.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:29:48.000 --> 01:30:00.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:30:00.000 --> 01:30:04.000]  Millions of people are going to get sick this winter from colds, flu and other illnesses.
[01:30:04.000 --> 01:30:05.000]  Don't be one of them.
[01:30:05.000 --> 01:30:11.000]  Protect yourself with Supernatural Silver, a revolutionary new broad spectrum antibacterial solution.
[01:30:11.000 --> 01:30:17.000]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria,
[01:30:17.000 --> 01:30:21.000]  viruses, mold and food poisoning and help improve wound healing.
[01:30:21.000 --> 01:30:28.000]  Supernatural Silver is safe enough to consume every day while powerful enough to destroy the causes of many serious diseases
[01:30:28.000 --> 01:30:32.000]  such as strep, staph, pneumonia, colds, flus and other harmful pathogens.
[01:30:32.000 --> 01:30:41.000]  This new technology has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of colloidal or ionic silver solutions.
[01:30:41.000 --> 01:30:45.000]  The Science Digest Journal says silver is our mightiest germ fighter.
[01:30:45.000 --> 01:30:49.000]  It is virtually non-toxic and is emerging as a wonder of modern medicine.
[01:30:49.000 --> 01:30:55.000]  Go to SupernaturalSilver.com today and use the promo code silver2012 for 20% off.
[01:30:55.000 --> 01:31:00.000]  That's SupernaturalSilver.com and like us on Facebook.
[01:31:00.000 --> 01:31:05.000]  The new year is a great time to take charge of your health and wellness.
[01:31:05.000 --> 01:31:10.000]  Get serious and make a stand with Supernatural Silver.
[01:31:10.000 --> 01:31:18.000]  This is a breakthrough in silver technology that is several hundred times more effective than colloidal or ionic silver.
[01:31:18.000 --> 01:31:27.000]  Supernatural Silver can be taken orally every day to help fight bacteria, viruses, infections, yeast and molds.
[01:31:27.000 --> 01:31:35.000]  Supernatural Silver is also exceptional for wound care and is highly effective for water purification.
[01:31:35.000 --> 01:31:45.000]  It is the number one choice for thousands of people for immune system support and it is also a perfect choice for your emergency preparedness.
[01:31:45.000 --> 01:31:53.000]  Go to SupernaturalSilver.com today and give yourself and your loved ones a fighting chance.
[01:31:53.000 --> 01:31:56.000]  That's SupernaturalSilver.com.
[01:31:56.000 --> 01:32:02.000]  Check out our new low prices and like us on Facebook.
[01:32:02.000 --> 01:32:10.000]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:32:10.000 --> 01:32:14.000]  Alex and his staff have used these pure soap products for years.
[01:32:14.000 --> 01:32:21.000]  These all natural soaps are made from the highest quality vegetable and coconut oils that are earth friendly and safe.
[01:32:21.000 --> 01:32:29.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:32:29.000 --> 01:32:35.000]  Buy the one to two month sample package and enjoy soaps that are twice as good as what you're using now.
[01:32:35.000 --> 01:32:40.000]  Or save big with a one to two year supply of soaps for all your cleaning needs.
[01:32:40.000 --> 01:32:42.000]  This is an amazing deal.
[01:32:42.000 --> 01:32:47.000]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:32:47.000 --> 01:33:02.000]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:33:02.000 --> 01:33:05.000]  Direct from Austin.
[01:33:05.000 --> 01:33:12.000]  You're listening to the Alex Jones Broadcasting Network.
[01:33:12.000 --> 01:33:29.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:33:29.000 --> 01:33:36.000]  Okay, we're going to continue with William, Patrick, Renee, CC, Bill, Chris, Karen, Ken, Rashid and others.
[01:33:36.000 --> 01:33:41.000]  A toll free number to join us is 877-789-ALEX on this live Sunday edition.
[01:33:41.000 --> 01:33:48.000]  WorldNetDaily is reporting, along with other news sources, CNN piers Morgan to be taken off the air.
[01:33:48.000 --> 01:33:51.000]  Immigration group targets cable network anchor.
[01:33:51.000 --> 01:33:57.000]  And Americans for Legal Immigration Reform, the biggest group in the country, Alipak,
[01:33:57.000 --> 01:34:03.000]  they are calling for him to be taken off the air for agreeing that I should be shot and killed.
[01:34:03.000 --> 01:34:08.000]  The night after I was on with two of his guests, including Ambassador Huntsman's daughter,
[01:34:08.000 --> 01:34:15.000]  he agreed with his other guest, a Daily Beast reporter, that I should be shot and killed.
[01:34:15.000 --> 01:34:18.000]  We're going to play that clip here in a moment.
[01:34:18.000 --> 01:34:21.000]  Look, I say leave him on the air. He's got a half million viewers.
[01:34:21.000 --> 01:34:26.000]  I mean, my gosh, the only reason Piers Morgan got any attention, and they admit this,
[01:34:26.000 --> 01:34:30.000]  and his ratings doubled throughout the week, was because I got on there and got in his face.
[01:34:30.000 --> 01:34:35.000]  And so many Americans were shocked by it at first, but later said, oh, but I get the point.
[01:34:35.000 --> 01:34:37.000]  Paul Revere was yelling and screaming.
[01:34:37.000 --> 01:34:41.000]  Well, Paul Revere was shooting people that tried to take his guns.
[01:34:41.000 --> 01:34:45.000]  I mean, again, what would Americans say about George Washington?
[01:34:45.000 --> 01:34:49.000]  They were like, to arms, to arms, the redcoats are coming.
[01:34:49.000 --> 01:34:54.000]  I'm just saying, hey, don't start another war here trying to take our guns.
[01:34:54.000 --> 01:34:56.000]  People are like, my gosh, he raised his voice.
[01:34:56.000 --> 01:34:59.000]  He's supposed to bend over. I can't believe it.
[01:34:59.000 --> 01:35:03.000]  He doesn't speak for conservatives.
[01:35:03.000 --> 01:35:07.000]  Yeah, because we've done so well as constitutional, as conservatives, whatever you want to call it,
[01:35:07.000 --> 01:35:09.000]  just being nice with these liars.
[01:35:09.000 --> 01:35:12.000]  No, Piers, there are bills to take my guns.
[01:35:12.000 --> 01:35:14.000]  Stop saying you don't want my guns.
[01:35:14.000 --> 01:35:17.000]  I mean, Bloomberg's saying no one wants your guns.
[01:35:17.000 --> 01:35:19.000]  I mean, they've banned the guns in that city.
[01:35:19.000 --> 01:35:21.000]  They've got bills to ban our guns.
[01:35:21.000 --> 01:35:26.000]  We've got to get in their face and say, you may have taken over the banks and robbed us
[01:35:26.000 --> 01:35:28.000]  and raised the taxes and put Obamacare in.
[01:35:28.000 --> 01:35:32.000]  And now they're going to totally legalize all the illegals this year.
[01:35:32.000 --> 01:35:37.000]  The Republicans are lining up to go along with that because the foreign banks are paying both sides.
[01:35:37.000 --> 01:35:40.000]  We've been taken over. We're in a crisis.
[01:35:40.000 --> 01:35:45.000]  Only getting angry gives us a chance to wake people up, OK?
[01:35:45.000 --> 01:35:50.000]  So here they are the next night talking about how I need to be popped with a semi-auto
[01:35:50.000 --> 01:35:55.000]  and then the bimbo and then the host say, oh, you could dress up in a uniform
[01:35:55.000 --> 01:35:57.000]  because it's OK if it's the government.
[01:35:57.000 --> 01:35:59.000]  And he goes, yes, I'll wear my brother's uniform.
[01:35:59.000 --> 01:36:00.000]  It's in the army.
[01:36:00.000 --> 01:36:03.000]  Oh, yes, we'll kill him.
[01:36:03.000 --> 01:36:06.000]  Imagine if I did this.
[01:36:06.000 --> 01:36:11.000]  I just simply pointed my finger and it was, oh, it's crazy, it's wrong.
[01:36:11.000 --> 01:36:16.000]  When people like Larry Pratt go in there and are totally calm, they call them kooks.
[01:36:16.000 --> 01:36:17.000]  Oh, you're kooky.
[01:36:17.000 --> 01:36:19.000]  Oh, look at the kookies, pro gun.
[01:36:19.000 --> 01:36:20.000]  Like they control reality.
[01:36:20.000 --> 01:36:25.000]  The only way you're not a kook is if you turn all your guns in and call for total Soviet government.
[01:36:25.000 --> 01:36:27.000]  OK, I want Soviet world government.
[01:36:27.000 --> 01:36:28.000]  Now you're reasonable.
[01:36:28.000 --> 01:36:29.000]  Good job.
[01:36:29.000 --> 01:36:32.000]  Governor Cuomo has been yelling and screaming at rallies to take the guns.
[01:36:32.000 --> 01:36:34.000]  Why is he raising his voice?
[01:36:34.000 --> 01:36:36.000]  Because that's how you rally people.
[01:36:36.000 --> 01:36:42.000]  Paul Revere rode through the night saying to arms, to arms, the redcoats are coming.
[01:36:42.000 --> 01:36:44.000]  One is by land, two is by sea.
[01:36:44.000 --> 01:36:54.000]  I'm simply saying the literal redcoat foreigner is here saying, turn in our guns, get angry, get upset, say no.
[01:36:54.000 --> 01:36:56.000]  They're like, oh, no, no, that's kooky, that's just crediting.
[01:36:56.000 --> 01:36:58.000]  No, that's because that's how we win.
[01:36:58.000 --> 01:37:00.000]  That's how we take things back.
[01:37:00.000 --> 01:37:03.000]  The Tea Party got taken over by the Republicans.
[01:37:03.000 --> 01:37:05.000]  You noticed that, didn't you?
[01:37:05.000 --> 01:37:07.000]  It was very effective four years ago.
[01:37:07.000 --> 01:37:11.000]  Now they're talking about being dead because it's all just about.
[01:37:11.000 --> 01:37:14.000]  They were effective when they went to both parties and shouted them down.
[01:37:14.000 --> 01:37:20.000]  They were effective when they filed lawsuits, when they got aggressive, not when they took 14 volumes.
[01:37:20.000 --> 01:37:22.000]  Let's go to this clip of them threatening me.
[01:37:22.000 --> 01:37:23.000]  Here it is.
[01:37:23.000 --> 01:37:24.000]  But what do you need?
[01:37:24.000 --> 01:37:28.000]  A semi-automatic weapon.
[01:37:28.000 --> 01:37:31.000]  Challenge Alex Jones to a boxing match.
[01:37:31.000 --> 01:37:35.000]  Show up with a semi-automatic that you got legally and pop them.
[01:37:35.000 --> 01:37:36.000]  I'd love to see that.
[01:37:36.000 --> 01:37:38.000]  In uniform.
[01:37:38.000 --> 01:37:40.000]  I'll borrow my brother's uniform.
[01:37:40.000 --> 01:37:41.000]  I'll borrow my brother's uniform.
[01:37:41.000 --> 01:37:42.000]  There you go.
[01:37:42.000 --> 01:37:47.000]  And by the way, then they start talking about, I hope nothing happens to his children.
[01:37:47.000 --> 01:37:49.000]  And then these weird looks on their faces.
[01:37:49.000 --> 01:37:54.000]  Nothing happens to your children.
[01:37:54.000 --> 01:37:56.000]  No, they're such nice people.
[01:37:56.000 --> 01:37:57.000]  Oh, sure.
[01:37:57.000 --> 01:38:01.000]  Bloomberg in the stock market with all the derivatives made all those billions.
[01:38:01.000 --> 01:38:03.000]  He's a nice man.
[01:38:03.000 --> 01:38:04.000]  Yeah.
[01:38:04.000 --> 01:38:07.000]  While they want to raise our taxes to bail themselves out.
[01:38:07.000 --> 01:38:09.000]  Too big to fail.
[01:38:09.000 --> 01:38:10.000]  I'm going to go fast now.
[01:38:10.000 --> 01:38:11.000]  Will in Virginia.
[01:38:11.000 --> 01:38:14.000]  Thanks for holding her on the air.
[01:38:14.000 --> 01:38:16.000]  Come ahead, William.
[01:38:16.000 --> 01:38:19.000]  You are on the air worldwide.
[01:38:19.000 --> 01:38:20.000]  Yes, sir.
[01:38:20.000 --> 01:38:25.000]  What I wanted to say real quick is for one, stop justifying yourself about CNN.
[01:38:25.000 --> 01:38:29.000]  You did the best you could and that's it.
[01:38:29.000 --> 01:38:31.000]  Brother, I'm not justifying myself.
[01:38:31.000 --> 01:38:34.000]  The minority of fake neocon talk show host.
[01:38:34.000 --> 01:38:37.000]  Some of the biggest in the country that said I was wrong to get upset.
[01:38:37.000 --> 01:38:43.000]  These are people who do all sorts of clownish stuff to get attention.
[01:38:43.000 --> 01:38:47.000]  But sit there and want to be Judas Goats and lead their listeners into a dark hole.
[01:38:47.000 --> 01:38:49.000]  I'm here to rally America.
[01:38:49.000 --> 01:38:50.000]  So I'm not justifying.
[01:38:50.000 --> 01:38:53.000]  I'm showing people how pathetic they've gotten.
[01:38:53.000 --> 01:39:00.000]  The average conservative would have gone out and shot Paul Revere and would have literally gotten down to lick the boots of the red coats.
[01:39:00.000 --> 01:39:01.000]  Go ahead.
[01:39:01.000 --> 01:39:02.000]  Understandable.
[01:39:02.000 --> 01:39:05.000]  The next thing I wanted to say was I'm actually doing military.
[01:39:05.000 --> 01:39:08.000]  And I do believe that our government is coming for our weapons, but not yet.
[01:39:08.000 --> 01:39:17.000]  There's one thing that America's forgotten about and it happened in 2007 and it was the lost nuclear weapons in Minot Air Force Base in North Dakota.
[01:39:17.000 --> 01:39:20.000]  There was a lot of questionable deaths after that incident.
[01:39:20.000 --> 01:39:22.000]  Yeah, they killed everybody that knew what really happened.
[01:39:22.000 --> 01:39:23.000]  They killed everybody.
[01:39:23.000 --> 01:39:24.000]  They killed a bunch of people.
[01:39:24.000 --> 01:39:25.000]  Yeah.
[01:39:25.000 --> 01:39:26.000]  And those weapons were never found.
[01:39:26.000 --> 01:39:28.000]  At least all of them were never found.
[01:39:28.000 --> 01:39:32.000]  So I do believe you touched on this probably a couple of years ago about some type of nuclear device.
[01:39:32.000 --> 01:39:34.000]  No, they're going to detonate cruise missiles.
[01:39:34.000 --> 01:39:36.000]  A couple of cruise missiles are missing.
[01:39:36.000 --> 01:39:41.000]  They're going to say Iran did it and they're going to go around and kill and take over whoever they want, posing as saviors.
[01:39:41.000 --> 01:39:45.000]  When they nuke cities, the people that run our government, foreign banks, they will pose as the saviors.
[01:39:45.000 --> 01:39:50.000]  Anybody that doesn't turn their guns in when they nuke our cities will be with Iran.
[01:39:50.000 --> 01:40:01.000]  And the average conservative will literally, if they were told put your kid in a blender or you're with Iran, the average conservative would literally, I'm not exaggerating, shove a newborn baby into a blender.
[01:40:01.000 --> 01:40:06.000]  They will do whatever they're told because they're not conservatives, they're government worshippers.
[01:40:06.000 --> 01:40:14.000]  Yes, sir, but I do believe the government will first make the people beg for the government to react, you know, problem reaction solutions.
[01:40:14.000 --> 01:40:16.000]  Yeah, they'll let people riot and kill and everything else, yeah.
[01:40:16.000 --> 01:40:21.000]  But they first want a list of gun owners and that's what this is all about.
[01:40:21.000 --> 01:40:22.000]  Absolutely, absolutely.
[01:40:22.000 --> 01:40:28.000]  But yeah, keep doing the good work and I pray just as much as you do that it so far does not come to our land.
[01:40:28.000 --> 01:40:30.000]  Well, you know, it's official Army manuals.
[01:40:30.000 --> 01:40:33.000]  They're training you guys for gun confiscation.
[01:40:33.000 --> 01:40:34.000]  That is true.
[01:40:34.000 --> 01:40:35.000]  That is true.
[01:40:35.000 --> 01:40:36.000]  No one can deny that.
[01:40:36.000 --> 01:40:39.000]  And if they try to deny it, they're lying to their teeth.
[01:40:39.000 --> 01:40:46.000]  But I will tell you that there are very, there are very few active duty military that I know personally that would go along.
[01:40:46.000 --> 01:40:52.000]  Oh, listen, you know, you know, 15 years ago or 10 years ago, I was not someone just groveling at the military's feet.
[01:40:52.000 --> 01:40:58.000]  Now that I've become older and wiser and met so many thousands and done research, the most awake group is the military.
[01:40:58.000 --> 01:41:01.000]  They are the best people we've got because they live in the real world.
[01:41:01.000 --> 01:41:07.000]  And that's why you're the number one enemy in all the Homeland Security training manuals they tried to keep secret that are now public.
[01:41:07.000 --> 01:41:13.000]  Now, doesn't that tell you who runs our government if they say our military is the number one terrorist?
[01:41:13.000 --> 01:41:14.000]  Absolutely.
[01:41:14.000 --> 01:41:17.000]  And I spread that throughout the building I work in.
[01:41:17.000 --> 01:41:20.000]  And right now I work in the D.C. area in a five-sided building.
[01:41:20.000 --> 01:41:21.000]  I leave it at that.
[01:41:21.000 --> 01:41:24.000]  But a lot of people know what's going on.
[01:41:24.000 --> 01:41:28.000]  And there's a lot of things happening at the same time right now and always pay attention to this, Alex.
[01:41:28.000 --> 01:41:33.000]  And I know you do important things always happen, whether it's the largest distraction to the American people.
[01:41:33.000 --> 01:41:34.000]  What's happening right now?
[01:41:34.000 --> 01:41:37.000]  The NFL playoffs and then the Super Bowl come next.
[01:41:37.000 --> 01:41:45.000]  Always pay attention to some when something big is happening, because that is when something happens to distract everyone.
[01:41:45.000 --> 01:41:47.000]  I agree. God bless you.
[01:41:47.000 --> 01:41:50.000]  I'm sorry. You said you can't say any more.
[01:41:50.000 --> 01:41:52.000]  I cannot say anything more than that.
[01:41:52.000 --> 01:41:55.000]  Well, I know they got everybody in government scurrying around like the chickens with their heads cut off.
[01:41:55.000 --> 01:41:56.000]  God bless you.
[01:41:56.000 --> 01:42:01.000]  Let's jam in one more. Renee in West Virginia. Go ahead, Renee.
[01:42:01.000 --> 01:42:07.000]  Real quick, I sell preparedness products at gun shows and we had a big gun show.
[01:42:07.000 --> 01:42:11.000]  We have one every quarter here in Washington, P.A. this weekend.
[01:42:11.000 --> 01:42:13.000]  It was manic.
[01:42:13.000 --> 01:42:18.000]  I have never seen so many people lined up as we saw yesterday.
[01:42:18.000 --> 01:42:24.000]  Now, it's just like all the animals in the forest all run whenever a storm's coming before it even forms.
[01:42:24.000 --> 01:42:26.000]  Everybody knows what's going on.
[01:42:26.000 --> 01:42:32.000]  Yes. And we saw a lot of people that, you know, you get to know the faces, you get to know the people, you get people that you talk to all the time.
[01:42:32.000 --> 01:42:34.000]  And I did well.
[01:42:34.000 --> 01:42:37.000]  I mean, it's people are really waking up.
[01:42:37.000 --> 01:42:39.000]  It was incredible.
[01:42:39.000 --> 01:42:46.000]  I mean, it's coming, folks, and people are with it and all we can do is pray and hope it doesn't come to what we're afraid it's coming to.
[01:42:46.000 --> 01:42:48.000]  But we're doggone ready.
[01:42:48.000 --> 01:42:51.000]  Renee, God bless you.
[01:42:51.000 --> 01:42:55.000]  Absolutely. We'll be right back, ladies and gentlemen, with more of your calls.
[01:42:55.000 --> 01:43:19.000]  I wouldn't want to be the police during what's coming.
[01:43:25.000 --> 01:43:28.000]  Optional fluoride filters can reduce fluoride up to 95 percent.
[01:43:28.000 --> 01:43:31.000]  Easy to set up and use. Doesn't require electricity.
[01:43:31.000 --> 01:43:34.000]  Purify water from lakes, streams, ponds and wells.
[01:43:34.000 --> 01:43:38.000]  This filter system leaves in beneficial minerals, which is key.
[01:43:38.000 --> 01:43:42.000]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[01:43:42.000 --> 01:43:45.000]  Propure is the best gravity fed filter out there.
[01:43:45.000 --> 01:43:47.000]  It's what my family uses.
[01:43:47.000 --> 01:43:50.000]  Infowars.com already has the lowest price on Propure.
[01:43:50.000 --> 01:43:55.000]  If you add the promo code water at checkout, you get an additional 10 percent off at Infowars.com.
[01:43:55.000 --> 01:44:00.000]  You can also call to order 888-253-3139.
[01:44:00.000 --> 01:44:03.000]  Alex Jones here with a message to fellow freedom lovers.
[01:44:03.000 --> 01:44:08.000]  The prognosis for the entire planetary economic system runs from bad to worse.
[01:44:08.000 --> 01:44:15.000]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[01:44:15.000 --> 01:44:21.000]  That's why we've assembled the most vital and important preparedness items at Infowarsshop.com.
[01:44:21.000 --> 01:44:25.000]  These are items that I did research on, that I personally use.
