[00:00.000 --> 00:12.800]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[02:21:29.800 --> 02:21:33.800]  Police State 4 chronicles the sickening depths to which our republic has fallen.
[02:21:33.800 --> 02:21:37.800]  Prepare to enter the secret of world of emergency dictatorship.
[02:21:37.800 --> 02:21:43.800]  Body scammers, sound cameras, citizen spies, staged terror and cameras on every street corner.
[02:21:43.800 --> 02:21:47.800]  It's only the beginning of the New World Order's hellish plan.
[02:21:47.800 --> 02:21:49.800]  The police state isn't coming.
[02:21:49.800 --> 02:21:54.800]  It's here. Secure your copy today at infowars.com
[02:21:54.800 --> 02:22:19.800]  or see it online in the highest quality at PrismPlanet.tv.
[02:22:25.800 --> 02:22:28.800]  Inflation Pinch becomes tighter and the dollar continues to devalue.
[02:22:28.800 --> 02:22:31.800]  While stocks remain iffy at best, stop the bleeding with precious metals.
[02:22:31.800 --> 02:22:36.800]  Metals will let you retain your purchasing power, protect your assets and stop inflation the day you get in.
[02:22:36.800 --> 02:22:42.800]  I have many different ways to accomplish this, from metals for possession to IRA rollovers tax-free and everything in between.
[02:22:42.800 --> 02:22:50.800]  So, if you would like to turn your scrambled nest egg into a souffle call me Dwayne Daly at 800-686-2237 extension 115.
[02:22:50.800 --> 02:22:57.400]  1-1-1-5-800-686-2237 extension 1-1-5. If you are ready for a change, please call Dwayne
[02:22:57.400 --> 02:22:59.200]  Daly.
[02:22:59.200 --> 02:23:03.480]  Go solar for cheap. Want to use solar power but the price is too high? Now you can build
[02:23:03.480 --> 02:23:09.080]  your own solar panels for less than $200 at 123cheapsolar.com. Don't laugh! We've sold
[02:23:09.080 --> 02:23:13.960]  over 45,000 solar do-it-yourself kits. Watch the step-by-step videos that even non-handyman
[02:23:13.960 --> 02:23:19.320]  types can use. We offer a 60-day money-back guarantee. Go to 123cheapsolar.com or call
[02:23:19.320 --> 02:23:28.600]  80713 0486 80713 0486. Reduce your foreign oil dependency when you go green with 123cheapsolar.com.
[02:23:28.600 --> 02:23:32.800]  We the people grow cotton, wheat fabric, engrave ink, embed strips and fibers to protect from
[02:23:32.800 --> 02:23:37.040]  counterfeit and carting to a private bank having it led back at interest, forcing taxes
[02:23:37.040 --> 02:23:41.160]  to serve us debt. This capitalism or was Jefferson correct when stating a central bank issuing
[02:23:41.160 --> 02:23:44.440]  to public currency is a greater menace to the liberties of the people than a standing
[02:23:44.440 --> 02:23:49.200]  army. Hi, Ted Anderson. I'm placing a silver dollar in a book explains our monetary system.
[02:23:49.200 --> 02:23:56.160]  Call for your copy 800-686-2237. It's time to understand the system. Call 800-686-2237.
[02:23:56.160 --> 02:24:18.720]  Riders on the storm. Riders on the storm. Into this house we're born. Into this world we're
[02:24:18.720 --> 02:24:27.320]  thrown. Like a dog without a bone and a tear out of it.
[02:24:27.320 --> 02:24:31.440]  Hey, if you're watching on prisonplanet.tv, we're going to throw this up on screen. One
[02:24:31.440 --> 02:24:38.680]  of Matt Ryan's friends just went to vote and when they voted, they gave him a yo-vote
[02:24:38.680 --> 02:24:44.360]  or Spanish. Now, again, you go to Mexico. They don't let you vote in English. You go
[02:24:44.360 --> 02:24:49.720]  to China. You got to vote in Chinese. It's all about bringing people in and then not
[02:24:49.720 --> 02:24:55.480]  having them become naturalized. It's about balkanizing everybody to keep them in their
[02:24:55.480 --> 02:25:05.080]  own little groups. So yo-vote, yo-vote, yo-vote. So that's what you get. You don't, and that
[02:25:05.080 --> 02:25:10.120]  was the default. You don't get one in English. I guess around here in these parts in Texas,
[02:25:10.120 --> 02:25:20.000]  you get a yo-vote. So there you have it. CNN's also reporting it. So isn't that just special?
[02:25:20.000 --> 02:25:26.120]  Let's go ahead and go to, well, I was talking to the fellow in the military, Brandon in
[02:25:26.120 --> 02:25:30.560]  Illinois, wasn't I? Brandon, finish up your story. So you were allowed to vote federally
[02:25:30.560 --> 02:25:36.120]  in Illinois, but not for local candidates. Yeah, I couldn't understand it. It was really
[02:25:36.120 --> 02:25:40.880]  odd, you know, and I'm in belief to eat the elk that you got to eat one piece at a time.
[02:25:40.880 --> 02:25:47.520]  So you start locally. And I couldn't figure it out. I went in there with my driver's license,
[02:25:47.520 --> 02:25:54.600]  my Floyd card, my ID. I had them all. And I told them, you know, I had gone down to
[02:25:54.600 --> 02:26:01.000]  the DMV and registered three times, you know? When I turned 31, I had to go in and get a
[02:26:01.000 --> 02:26:06.760]  driver's license. And they asked me then, do you want to register? I said, yeah, without
[02:26:06.760 --> 02:26:14.560]  a doubt. You know, it's my birth given right. You know, as an American citizen. And so they,
[02:26:14.560 --> 02:26:19.560]  you know, made me fill out the form, got the card. It's in the stack of papers in my office.
[02:26:19.560 --> 02:26:27.640]  I'm a small business owner. And I went in there and they directed me to the election
[02:26:27.640 --> 02:26:28.640]  office.
[02:26:28.640 --> 02:26:31.640]  You're a friend and see that's the problem. You're currently in the military. So that's
[02:26:31.640 --> 02:26:37.000]  one strike against you. And you're a small business owner. You are model al-Qaeda. According
[02:26:37.000 --> 02:26:41.160]  to Homeland Security, returning veterans are the number one enemy. So of course you're
[02:26:41.160 --> 02:26:48.360]  not allowed to vote locally as an al-Qaeda. Yeah, I'm not, I'm not still in the military.
[02:26:48.360 --> 02:26:49.360]  I'm out.
[02:26:49.360 --> 02:26:55.160]  Oh, that's a returning veteran. Then you are pure al-Qaeda. You're the number one threat
[02:26:55.160 --> 02:27:01.160]  to America, sir. You know, it's so sad to hear because we're the backbone of the communities.
[02:27:01.160 --> 02:27:05.160]  We're the ones that keep this place going, you know, and according to the government,
[02:27:05.160 --> 02:27:08.500]  not according to my economic and Homeland Security reports, Brandon, have you read those
[02:27:08.500 --> 02:27:12.680]  reports? I mean, I'm not, that sounds crazier like I'm being sarcastic. No, I mean, you
[02:27:12.680 --> 02:27:17.600]  are pure evil. And I don't think you're evil, but so you went into the election office
[02:27:17.600 --> 02:27:23.720]  and a little commissars and what did the political commissariat tell you? Yeah, and they told
[02:27:23.720 --> 02:27:27.920]  me, they said, well, you can't register again. I said, why would I want to register again
[02:27:27.920 --> 02:27:32.000]  when I've already registered three times? I said, the fact of the matter is, is that
[02:27:32.000 --> 02:27:36.440]  I'm here to vote. If I did not register to vote, I wouldn't have gotten the hundreds
[02:27:36.440 --> 02:27:40.240]  of calls from the senators and the judges and everybody else on my phone.
[02:27:40.240 --> 02:27:45.080]  Yeah, no, we see this all the time where citizens with no criminal record aren't on
[02:27:45.080 --> 02:27:48.200]  the voting rolls, even though you try over and over again, and then you'll stand there
[02:27:48.200 --> 02:27:53.880]  right next to illegal aliens who have no ID, consul matricula, and they are just bowed
[02:27:53.880 --> 02:27:59.440]  down to. You're an illegal alien. Oh, please, master, do whatever you need to. Because again,
[02:27:59.440 --> 02:28:04.320]  the globalists want to drive down wages and bring in groups of people that have animosity
[02:28:04.320 --> 02:28:08.520]  to this country, not all the immigrants, but large portions of them. That's the plan. Sorry
[02:28:08.520 --> 02:28:12.320]  to hear about that, Brandon. Let's talk to Travis and Florida. Travis, you're on the
[02:28:12.320 --> 02:28:21.800]  air. Oh, yeah. Yes. Well, well, I had two things to say. Okay. Well, the first thing
[02:28:21.800 --> 02:28:25.920]  is now, I don't know how many people are actually Christians, but no, the whole thing
[02:28:25.920 --> 02:28:32.560]  with the whole light, the new world order is basically, it's inside the book of revelation.
[02:28:32.560 --> 02:28:38.280]  And you know, I mean, it talks about everything, the rise of the Antichrist and technically
[02:28:38.280 --> 02:28:44.160]  speaking. I mean, really, I mean, even though that we tell people about it, in a sense,
[02:28:44.160 --> 02:28:47.760]  if you're going about a book of revelation, that these are the things that actually have
[02:28:47.760 --> 02:28:54.320]  to play out. Well, according to Butch Reno on 60 Minutes and Butch Napolitano, according
[02:28:54.320 --> 02:28:59.640]  to these ladies, Christians who believe in the return of Christ are the number one threat.
[02:28:59.640 --> 02:29:04.200]  I mean, pull those quotes up. So how dare you talk about al-Qaeda on my show? Are you
[02:29:04.200 --> 02:29:09.280]  al-Qaeda, sir? Are you as bad as that veteran? The thing about it is, you know, I mean, I
[02:29:09.280 --> 02:29:14.120]  actually did hear about that. But you know, you're al-Qaeda. I mean, the thing that they
[02:29:14.120 --> 02:29:19.760]  have to really realize is, and even if they don't, I mean, but all of it. If you were
[02:29:19.760 --> 02:29:24.880]  a foreign banker stealing trillions, not telling Congress where the money is, you would be
[02:29:24.880 --> 02:29:31.200]  good. You're you are George Washington. If you're a Christian or a returning veteran,
[02:29:31.200 --> 02:29:36.840]  you are al-Qaeda. I appreciate your call. It's very scary to talk to actual al-Qaeda
[02:29:36.840 --> 02:29:41.720]  members calling into the show, folks. These returning veterans, these Christians, people
[02:29:41.720 --> 02:29:46.600]  who believe in private property, they're, they're scary. Okay. I mean, oh, oh, this
[02:29:46.600 --> 02:29:52.640]  Rand Paul might win today. Oh, I'm so afraid right now. I mean, we're on the March, the
[02:29:52.640 --> 02:30:02.120]  Empires on the Run. Alex Jones and the GCN Radio Network. Let me tell you a little bit
[02:30:02.120 --> 02:30:06.760]  about one of our great sponsors, homegain.com. This is the place to get you started buying
[02:30:06.760 --> 02:30:11.040]  or selling a home, finding a realtor, and getting any real estate questions answered.
[02:30:11.040 --> 02:30:16.880]  Go to homegain.com and see what I'm talking about. All you need to do is type in your
[02:30:16.880 --> 02:30:22.000]  home address and you will get an instant free estimate of your home's value online.
[02:30:22.000 --> 02:30:26.600]  This is a great way to be able to monitor the value of your home. And again, it's absolutely
[02:30:26.600 --> 02:30:31.080]  free. There are tons of tools to help you. For instance, if you want to remodel your
[02:30:31.080 --> 02:30:35.840]  home, go to homegain.com. Use their home sale maximizer to help you determine which
[02:30:35.840 --> 02:30:40.080]  home improvements can most increase your home's value before you put it on the market. For
[02:30:40.080 --> 02:30:46.000]  10 years, these folks have been helping home sellers and buyers. Visit their link at infowars.com.
[02:30:46.000 --> 02:30:50.440]  Look for Max, the orange homegain gorilla to help you with any real estate needs you
[02:30:50.440 --> 02:31:00.800]  might have. You'll love this site. It's homegain.com. Check them out today.
[02:31:00.800 --> 02:31:05.240]  Alex told you the government announced recently that the recession is over. It ended on June
[02:31:05.240 --> 02:31:11.000]  of 2009. The millions of Americans unable to find work might not agree. Perhaps a recession
[02:31:11.000 --> 02:31:15.000]  ended for the bankers and government employees, but for the rest of us, things seemed to be
[02:31:15.000 --> 02:31:19.240]  getting worse. Gold and silver haven't heard the news either. They've begun their long
[02:31:19.240 --> 02:31:23.440]  expected journey to the moon. In addition to converting your shrinking dollars into
[02:31:23.440 --> 02:31:27.960]  gold and silver, you should consider a food savings account from eFoodsDirect. They both
[02:31:27.960 --> 02:31:33.140]  make fabulous investments. Food is our greatest dependency and we know it will be more precious
[02:31:33.140 --> 02:31:38.080]  than any financial resource. You and your family need food to survive a crisis, and
[02:31:38.080 --> 02:31:42.780]  you can't eat paper, stocks, or metals. Alex has been urging you to invest in delicious
[02:31:42.780 --> 02:31:47.560]  easy fix meals to enjoy now or save for long term. This will freeze the cost to your food
[02:31:47.560 --> 02:31:55.000]  while you can still afford it. Visit eFoodsDirect.com on the internet or call 800-409-5633. That's
[02:31:55.000 --> 02:32:21.420]  eFoodsDirect.com or 800-409-5633.
[02:32:25.160 --> 02:32:32.480]  Guarantee you love the way they fit. They put a diamond gusset in the crotch where you
[02:32:32.480 --> 02:32:41.840]  need it most. Blue diamond gussets got it, other stone. We turned jeans inside out. Diamond
[02:32:41.840 --> 02:32:47.920]  gusset jeans made in the USA with unparalleled quality. Our Defender motorcycle jeans combine
[02:32:47.920 --> 02:32:53.320]  gusset comfort with Kevlar protection so you can ride all day with confidence. Order yours
[02:32:53.320 --> 02:33:06.280]  at gusset.com. Diamond gusset jeans got it, others don't.
[02:33:06.280 --> 02:33:12.440]  We now take you live to the Central Texas Command Center and the heart of the Resistance.
[02:33:12.440 --> 02:33:28.000]  We're listening to the Alex Jones show. Well in Arizona and Nevada and other states
[02:33:28.000 --> 02:33:33.200]  the illegal aliens get to vote. That's federal courts because they said so. But the veterans,
[02:33:33.200 --> 02:33:37.520]  most of them, they're having problems. The troops overseas didn't get their ballots or
[02:33:37.520 --> 02:33:41.480]  they didn't make it back. Both things are happening and that's just the way it is. But
[02:33:41.480 --> 02:33:46.280]  the government's good. It's all just an accident. Everything's wonderful. You know, the government
[02:33:46.280 --> 02:33:49.200]  knows you're upset about the foreign banks taking over the country and the end of the
[02:33:49.200 --> 02:33:55.280]  dollar and the Chinese owning most of our debt. I'm going to play that TV ad for our
[02:33:55.280 --> 02:33:58.600]  guest here in just a moment. We're going to look at the illegal aliens and what they're
[02:33:58.600 --> 02:34:05.560]  up to with William Geene of Alley Pack, you know, the real experts, you know, the largest
[02:34:05.560 --> 02:34:09.240]  nonpartisan group trying to defend our borders and our sovereignty. We're going to be talking
[02:34:09.240 --> 02:34:12.520]  to him here in just a moment. I wanted to tell you about a few of our great sponsors
[02:34:12.520 --> 02:34:21.640]  first. They've got a bunch of different savings and specials running right now at gussetclothing.com.
[02:34:21.640 --> 02:34:26.760]  And if you want to go to their special page and find it the easiest way, it's infowars.com.
[02:34:26.760 --> 02:34:30.960]  There's a banner on the right hand side. Click on it. It'll take you to their specials page
[02:34:30.960 --> 02:34:36.040]  for diamond gusset jeans all made in America, the fabric, the cotton grown here, the jeans
[02:34:36.040 --> 02:34:42.400]  are put together. They're look like Levi's but last a lot longer, especially made. Find
[02:34:42.400 --> 02:34:46.800]  out how they're specially made and right here in the U.S. at gussetclothing.com. That's
[02:34:46.800 --> 02:34:51.840]  gussetclothing.com. There's not much made in America these days, folks. This is your
[02:34:51.840 --> 02:35:00.000]  chance. gussetclothing.com. Also, eFoods Direct, ladies and gentlemen, is insurance.
[02:35:00.000 --> 02:35:04.880]  You can eat, store safely for 10-plus years. Only the best ingredients, 30-plus years in
[02:35:04.880 --> 02:35:09.120]  the business. They're patriots and have supported the movement for years. They have great prices.
[02:35:09.120 --> 02:35:13.760]  Be independent. Not dependent. Be ready for emergency. Food prices are skyrocketing as
[02:35:13.760 --> 02:35:18.080]  they predicted two years ago because of dollar devaluation. Call and get a free information
[02:35:18.080 --> 02:35:26.520]  package at eFoodsDirect.com, 800-409-5633, 800-409-5633, or link through on the links
[02:35:26.520 --> 02:35:32.400]  at infowars.com. You'll never stand on a bread line if you have your own bread. eFoods,
[02:35:32.400 --> 02:35:40.440]  the letter E, FoodsDirect.com, 800-409-5633. Finally, PureWaterFreedom.com. They've got
[02:35:40.440 --> 02:35:45.640]  whole house systems, regular filters. They've got the full spectrum, made in America, high
[02:35:45.640 --> 02:35:50.440]  quality, all filters made in the USA. That may be a bad thing for some people. Maybe
[02:35:50.440 --> 02:35:56.520]  you want to buy from China. PureWaterFreedom.com. If you want to affordably remove fluorine
[02:35:56.520 --> 02:36:00.400]  from your tap water, visit PureWaterFreedom.com. They have a full line of household filters.
[02:36:00.400 --> 02:36:04.600]  They have a whole house filters. You can remove fluoride. They've got a full spectrum of filters
[02:36:04.600 --> 02:36:10.320]  for different types of things you want to remove. It's all made in America. PureWaterFreedom.com.
[02:36:10.320 --> 02:36:13.920]  Links up at infowars.com and prismplanet.com.
[02:36:13.920 --> 02:36:25.320]  Okay. Again, I want to thank our great sponsors. We've got William Gean of AliPak on with us.
[02:36:25.320 --> 02:36:30.840]  We've got different reports here from AliPak, AliPak.us, national organization, warrants
[02:36:30.840 --> 02:36:37.200]  of illegal immigrant voters. And we've got serious situations, as I said, in many states.
[02:36:37.200 --> 02:36:41.240]  Another report here, four Americans killed in separate attacks in border city, Mexican
[02:36:41.240 --> 02:36:45.120]  authorities say. We had the media tried to deny that woman's husband got killed on the
[02:36:45.120 --> 02:36:49.080]  jet ski down on Falcon Lake. Then they sent an investigator down there and he got his
[02:36:49.080 --> 02:36:54.080]  head chopped off. Then the controlled, globalist, fake liberal media tried to claim there weren't
[02:36:54.080 --> 02:36:58.880]  beheadings going on in Arizona. They tried to claim the governor was full of baloney.
[02:36:58.880 --> 02:37:02.640]  I've seen at least six different articles the last two weeks of beheadings going on,
[02:37:02.640 --> 02:37:07.240]  even in places like Phoenix. I mean, they're chopping the heads off left and right. It is
[02:37:07.240 --> 02:37:12.360]  quite an enjoyment for the Mexican drug cartels. The police turn and run. The border patrol
[02:37:12.360 --> 02:37:15.960]  announced three months ago they've been pulled in many states like Arizona, 10 miles off
[02:37:15.960 --> 02:37:20.400]  the border, 80 plus miles into Arizona. There's now federal signs up. Don't drive down this
[02:37:20.400 --> 02:37:25.560]  highway. Don't go to this national park. The drug cartels are being given part of US sovereignty
[02:37:25.560 --> 02:37:30.320]  and all over the country. It's the default. And one of Matt Ryan's friends confirmed in
[02:37:30.320 --> 02:37:35.720]  a polling place that they went in to vote a few hours ago. And the default was yo, vote
[02:37:35.720 --> 02:37:40.520]  a, you only get it in Spanish. So not only are all the signs that most Bank of America
[02:37:40.520 --> 02:37:46.760]  is only in Spanish here in Austin, but now you don't get a choice. Yo, vote a, but again,
[02:37:46.760 --> 02:37:50.240]  in Mexico, you don't get a choice. You don't get to illegally vote down there and it's
[02:37:50.240 --> 02:37:54.360]  sure written in English. So here to briefly talk about this with us, we'll have them
[02:37:54.360 --> 02:38:00.320]  on the next few days again in the aftermath of the illegal alien orgy of globalist treason
[02:38:00.320 --> 02:38:05.520]  going on. But William Gean is the leader of Americans for legal immigration pack or alley
[02:38:05.520 --> 02:38:11.800]  pack, the largest grassroots organization in America fighting for more immigration enforcement,
[02:38:11.800 --> 02:38:16.480]  border security and against illegal immigration and amnesty. And good to have you on with
[02:38:16.480 --> 02:38:20.360]  us, William. Hey, it's always been a pleasure to be with you and your listeners, Alex, you
[02:38:20.360 --> 02:38:25.920]  and your folks are right on the money. Well, my friend, you've got your, your feelers and
[02:38:25.920 --> 02:38:30.240]  things out there with your members all over the country. It's also mainstream news. We're
[02:38:30.240 --> 02:38:36.000]  seeing the illegal aliens in a full court press. We've seen Obama broadcasting in Mexico.
[02:38:36.000 --> 02:38:40.560]  He's saying we, anybody who votes against open borders is an enemy. He's now backtracking
[02:38:40.560 --> 02:38:44.920]  on that today. But I mean, we're seeing treason and high gear breakdown. What's happening?
[02:38:44.920 --> 02:38:49.640]  Well, let me tell you what I've been telling audiences across the country today is America
[02:38:49.640 --> 02:38:55.600]  is about to get our first Chicago style national election. And I expect for all to be rampant
[02:38:55.600 --> 02:39:03.360]  because the Democrats and other DC insiders are fearful. They want to limit this backlash.
[02:39:03.360 --> 02:39:07.040]  They understand that the house can change Republican and things like that, but they're
[02:39:07.040 --> 02:39:11.800]  very worried about the wild and woolly tea party ears and Republicans from districts
[02:39:11.800 --> 02:39:18.640]  and never had a primary in, you know, people that they don't know that they can control.
[02:39:18.640 --> 02:39:23.440]  And because what's happening today is more than an election day. Today is revolution
[02:39:23.440 --> 02:39:29.800]  day and the American public is trying, although we may just be twisting on the gallows at
[02:39:29.800 --> 02:39:36.120]  the last moments, but the American public is trying desperately to reclaim control of
[02:39:36.120 --> 02:39:40.240]  the government. And so they're out there and we're looking at some polling numbers and
[02:39:40.240 --> 02:39:45.840]  stuff. So the Democrats and the powers to be, they're like, okay, women voters are out
[02:39:45.840 --> 02:39:51.880]  of here because of the women like Pailin are running and Joy Bayhar has alienated women.
[02:39:51.880 --> 02:39:56.880]  The black population isn't really moving for us. The students are back to their student
[02:39:56.880 --> 02:40:00.960]  grind. So, you know, who can we motivate? So they've gone around the country telling
[02:40:00.960 --> 02:40:06.800]  everybody there in their minority communities that they're fighting against the KKK and
[02:40:06.800 --> 02:40:12.320]  neo-Nazis today. And they've told the illegal aliens that their amnesty is in jeopardy because
[02:40:12.320 --> 02:40:17.560]  it is. And I think you really said something very important there. You know, John Boehner
[02:40:17.560 --> 02:40:24.080]  came out and criticized Obama yesterday for calling his opposition as the IE Republican
[02:40:24.080 --> 02:40:28.760]  enemies. And I think that Boehner tried to redirect a little bit there because Boehner
[02:40:28.760 --> 02:40:32.760]  didn't even mention immigration. I went on Fox News as their first guest this morning
[02:40:32.760 --> 02:40:38.360]  for the election day kickoff. And I said, listen, Obama spoke, he didn't say your enemies
[02:40:38.360 --> 02:40:45.200]  to the Hispanic audience. He said, our enemies in regards to all of the American opponent
[02:40:45.200 --> 02:40:50.040]  to comprehensive immigration reform amnesty, which of course is opposed by, if you know,
[02:40:50.040 --> 02:40:55.880]  the real data about 200 million Americans of every party, every race, every walk of
[02:40:55.880 --> 02:41:01.600]  life. And these are the people that Obama, this little invading army, are calling enemies.
[02:41:01.600 --> 02:41:04.600]  And he's apologized for that. But you know, they catch out of the bag, Alex. I mean, wake
[02:41:04.600 --> 02:41:09.160]  up America, the president of the United States, just called millions of American citizens
[02:41:09.160 --> 02:41:14.040]  his enemies. If you don't get it, you can't see it now. God help us all.
[02:41:14.040 --> 02:41:18.240]  Well, I mean, many of the Mexican immigrants have been so filled full of nationalistic
[02:41:18.240 --> 02:41:23.080]  hate for the U.S. that American schoolchildren can't even wear American flags. They're sent
[02:41:23.080 --> 02:41:28.760]  home American flags at police stations, post offices, private businesses are jerked down,
[02:41:28.760 --> 02:41:37.080]  stomped on, Mexican flags are run up. Meanwhile, you've got MSNBC showing a few Republicans
[02:41:37.080 --> 02:41:43.040]  roughing people up or tea party people roughing folks up, ignoring the union thugs. It's got
[02:41:43.040 --> 02:41:48.480]  to be four or five to one in the videos I see beating up people, illegal aliens from
[02:41:48.480 --> 02:41:55.160]  Arizona to California beating people up on the local news. That's all ignored. And MSNBC
[02:41:55.160 --> 02:41:59.440]  says if you oppose government health care, if you oppose open borders, if you oppose
[02:41:59.440 --> 02:42:06.960]  gun control, you are a Nazi. And then they always criticize anybody who talks about, you
[02:42:06.960 --> 02:42:10.880]  know, the real issue saying we're going to invoke violence when they're trying to invoke
[02:42:10.880 --> 02:42:15.000]  violence themselves. I mean, this is a group of lawless thugs.
[02:42:15.000 --> 02:42:21.320]  They're using fighting words. Joy Behar's comment about sharing angle is made from one
[02:42:21.320 --> 02:42:26.440]  person to another. Face to face or in a room would be considered in a court of law fighting
[02:42:26.440 --> 02:42:31.160]  words calling someone KKK or Nazi to their face in the same room would be a fighting
[02:42:31.160 --> 02:42:36.960]  word calling somebody your enemy. And let's go punish our enemy in the same room. These
[02:42:36.960 --> 02:42:42.120]  are fighting words and the president of the United States, instead of being out there
[02:42:42.120 --> 02:42:49.400]  is calming and soothing tension is escalating them with this belligerent bellicose and warlike
[02:42:49.400 --> 02:42:55.040]  talk against the American citizen. The illegal aliens he was addressing do not see us as
[02:42:55.040 --> 02:42:58.400]  their people and we don't see them as our people. They're not American citizens. They're
[02:42:58.400 --> 02:43:03.960]  not supposed to be here. The president of the United States, the Justice Department
[02:43:03.960 --> 02:43:08.040]  of Air Colder, the Department of Homeland Security, under Janet Napolitano has shown
[02:43:08.040 --> 02:43:14.320]  a consistent and decisive pattern of siding with illegal aliens against Americans. And
[02:43:14.320 --> 02:43:22.320]  so today I am convinced that illegal aliens will be voting against Americans and this
[02:43:22.320 --> 02:43:29.360]  deployment by the Justice Department to Arizona is more designed to crack down on Americans
[02:43:29.360 --> 02:43:32.760]  that might try to do something about it. I want to stop there. If you agree with me
[02:43:32.760 --> 02:43:39.400]  and you know we have the proof also from the Atlanta Journal of Constitution and WSBT
[02:43:39.400 --> 02:43:45.800]  television down in Atlanta, they've found a way to locate the illegals and the noncitizens
[02:43:45.800 --> 02:43:50.360]  and they have found in a small sample they conducted hundreds of noncitizens registered
[02:43:50.360 --> 02:43:56.120]  hundreds of noncitizens voting and this is in a state that tried earlier this year to
[02:43:56.120 --> 02:44:00.320]  screen its voter registration databases against federal databases for illegal aliens and the
[02:44:00.320 --> 02:44:05.040]  United States Justice Department under Obama and Holder reached in and made them stop. Made
[02:44:05.040 --> 02:44:12.040]  them stop. One of the few states that tried. And we also have multiple cabinet heads on
[02:44:12.040 --> 02:44:18.320]  TV saying we've got to you know help our people in a racial way. So what they do is
[02:44:18.320 --> 02:44:23.200]  through political correctness they make it all a race war with foreigners teamed up with
[02:44:23.200 --> 02:44:29.480]  the corrupt government. Now what our people out there listening to do today, I know about
[02:44:29.480 --> 02:44:34.440]  what the Democrats are doing here because back in my more misinformed youth I was a
[02:44:34.440 --> 02:44:40.480]  well-programmed. I drove the van, Alex. I worked to the campus and minority community
[02:44:40.480 --> 02:44:46.160]  for the Democratic Party in the 90s before I broke my conditioning and then shook off
[02:44:46.160 --> 02:44:51.160]  the programming that had been put in my head. But this, I know what they're going to do.
[02:44:51.160 --> 02:44:56.080]  The vans are rolling, the buses are rolling through the minority and the campus neighborhoods
[02:44:56.080 --> 02:45:00.080]  today. They're promising things politically such as amnesty and benefits.
[02:45:00.080 --> 02:45:06.080]  Harry Reid's giving people free cards that have money on them and free food.
[02:45:06.080 --> 02:45:10.520]  I like guaranteeing there's drugs, crack cocaine and direct cash being handed out across this
[02:45:10.520 --> 02:45:15.160]  country to mobilize their voters. What can the people out there doing? Here's what you
[02:45:15.160 --> 02:45:20.520]  have to do. You have to vote and you have to transport voters. The Alleyback plan today
[02:45:20.520 --> 02:45:25.680]  we're broadcasting through tea party groups and campaigns across the country. Conservative
[02:45:25.680 --> 02:45:29.400]  leaning voters or right of center voters which is where the country at do not usually
[02:45:29.400 --> 02:45:33.520]  like putting people in the cars and vans like the Democratic machinery do. But today we
[02:45:33.520 --> 02:45:39.040]  want them to do it because I voted or I will vote is one of the most commonly told fibs
[02:45:39.040 --> 02:45:43.560]  in the country. People mean well, but it's something people always answer yes, but there's
[02:45:43.560 --> 02:45:47.000]  a high degree. Over half the people that tell you they'll vote today if you're trying to
[02:45:47.000 --> 02:45:51.040]  mobilize voters by phone or word of mouth or Facebook, well over half the people that
[02:45:51.040 --> 02:45:55.200]  tell you they're going to vote today will not. So here is the directives or these suggestions
[02:45:55.200 --> 02:45:58.480]  that we are pumping out across the country and I hope that all of your listeners today
[02:45:58.480 --> 02:46:05.480]  will take this to heart. Locate every Nobama you know in your family, in your neighborhood,
[02:46:05.480 --> 02:46:10.720]  in your peer group, on your Facebook account. Most of you probably have a pretty good idea
[02:46:10.720 --> 02:46:14.920]  of who the Obama supporters are and who the Nobamas are because of the way the lines have
[02:46:14.920 --> 02:46:22.280]  been drawn through families in this country over the last two years. Call and go to, physically
[02:46:22.280 --> 02:46:28.440]  go to every Nobama you know and put them in your vehicle and take them to vote. You don't
[02:46:28.440 --> 02:46:32.840]  have to go into the enclosure with them. You take them to the polls. Go get them now. Be
[02:46:32.840 --> 02:46:39.360]  polite but be firm and say we need to go to the polls. Now put people in the cars, trucks
[02:46:39.360 --> 02:46:44.240]  and vans and transport them to the polls and do not stop until they turn, they close the
[02:46:44.240 --> 02:46:50.600]  polls in your face and if you think that this is too much to ask of you to defend this country
[02:46:50.600 --> 02:46:55.080]  let me make it very clear. You need to vote and the people you need to transport need
[02:46:55.080 --> 02:47:02.320]  to vote today because if they pass comprehensive immigration reform amnesty or dream act amnesty
[02:47:02.320 --> 02:47:07.880]  as Senator Reed just planned to do and plans to reintroduce in the lame duck, your vote
[02:47:07.880 --> 02:47:11.920]  is never going to matter in this country again. That's right they've already set the precedent
[02:47:11.920 --> 02:47:16.320]  to let illegals vote. We need to expose that fraud and reverse it but if we don't resist
[02:47:16.320 --> 02:47:19.880]  it they're going to have another 20-30 million illegals and then their families and then
[02:47:19.880 --> 02:47:26.040]  we will be openly conquered by an outside mercenary force and people who say voting
[02:47:26.040 --> 02:47:30.120]  doesn't matter. We know there's fraud, we know there's problems. That's why you've
[02:47:30.120 --> 02:47:36.480]  got to be involved to expose it. We have fought back so many globalist initiatives and we
[02:47:36.480 --> 02:47:42.000]  would have beaten all their initiatives if patriots would have been involved politically.
[02:47:42.000 --> 02:47:44.840]  Well today they're pouring out of the hills. They must pour out of the hills. The only way
